Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI
OG0013776	jg15160	XP_020879641.1
OG0013777	jg15138	XP_020881208.1
OG0013778	jg15133	XP_002876132.1
OG0013779	jg15132	XP_002877850.1
OG0013780	jg15131	XP_002876131.1
OG0013781	jg15130	XP_002877849.1
OG0013782	jg15129	XP_020879660.1
OG0013783	jg15103	XP_002876113.1
OG0013784	jg15102	XP_002877838.1
OG0013785	jg15098	XP_020882148.1
OG0013786	jg15091	XP_002876109.1
OG0013787	jg15082	XP_020882616.1
OG0013788	jg15075	XP_002877821.1
OG0013789	jg15048	XP_020880403.1
OG0013790	jg15034	XP_020880071.1
OG0013791	jg15021	XP_020879901.1
OG0013792	jg12922	XP_020881288.1
OG0013793	jg28397	XP_020869577.1
OG0013794	jg14617	XP_020880353.1
OG0013795	jg28431	XP_020867966.1
OG0013796	jg28437	XP_020868405.1
OG0013797	jg28447	XP_020870074.1
OG0013798	jg13631	XP_020879696.1
OG0013799	jg28465	XP_020868349.1
OG0013801	jg28504	XP_002892081.1
OG0013802	jg28509	XP_020870618.1
OG0013803	jg28516	XP_002892087.1
OG0013804	jg28524	XP_020866655.1
OG0013805	jg19444	XP_020885524.1
OG0013806	jg25598	XP_002885091.1
OG0013807	jg28556	XP_020869937.1
OG0013808	jg28563	XP_002889406.1
OG0013809	jg28567	XP_002892113.1
OG0013810	jg28573	XP_002892116.1
OG0013811	jg28599	XP_020868247.1
OG0013812	jg28605	XP_002892135.1
OG0013813	jg28617	XP_020867759.1
OG0013814	jg28620	XP_020867760.1
OG0013815	jg28633	XP_002889440.1
OG0013816	jg28660	XP_020867705.1
OG0013817	jg28691	XP_020866087.1
OG0013818	jg28717	XP_020869465.1
OG0013819	jg28722	XP_020868861.1
OG0013820	jg28771	XP_020868053.1
OG0013821	jg28778	XP_020868535.1
OG0013822	jg28795	XP_020867119.1
OG0013823	jg28816	XP_002892253.2
OG0013824	jg28817	XP_002889528.1
OG0013825	jg28944	XP_020869098.1
OG0013826	jg28946	XP_020870588.1
OG0013827	jg28980	XP_002892331.1
OG0013828	jg29000	XP_002889607.1
OG0013829	jg29042	XP_002889624.1
OG0013830	jg29045	XP_020870138.1
OG0013831	jg29036	XP_002892373.1
OG0013832	jg29063	XP_002892381.1
OG0013833	jg29082	XP_020867664.1
OG0013834	jg29092	XP_002892397.2
OG0013835	jg12200	XP_020874754.1
OG0013836	jg29157	XP_002892426.1
OG0013838	jg29194	XP_020867925.1
OG0013839	jg29201	XP_020870332.1
OG0013840	jg1736, jg1727	XP_020890002.1
OG0013841	jg29203	XP_002889691.1
OG0013842	jg29247	XP_002889718.1
OG0013843	jg29257	XP_002889728.2
OG0013844	jg29267	XP_020866924.1
OG0013845	jg29278	XP_020867889.1
OG0013846	jg29286	XP_020867929.1
OG0013847	jg29291	XP_002892498.1
OG0013848	jg29296	XP_020866914.1
OG0013849	jg29308	XP_020867581.1
OG0013850	jg29312	XP_002892507.1
OG0013851	jg29323	XP_002892511.1
OG0013852	jg29342	XP_002892519.1
OG0013853	jg29352	XP_002892526.1
OG0013854	jg29361	XP_002892531.1
OG0013855	jg29392	XP_020868764.1
OG0013856	jg29422	XP_020870697.1
OG0013857	jg29432	XP_020867882.1
OG0013858	jg29438	XP_020869426.1
OG0013859	jg29443	XP_002889814.1
OG0013860	jg31155	XP_020868983.1
OG0013861	jg29472	XP_020870797.1
OG0013862	jg29482	XP_020866024.1
OG0013863	jg29501	XP_002889841.1
OG0013864	jg29510	XP_002892614.1
OG0013865	jg29513	XP_020869392.1
OG0013866	jg29518	XP_002889847.1
OG0013867	jg29521	XP_020869608.1
OG0013868	jg29538	XP_020870715.1
OG0013869	jg29539	XP_002892627.1
OG0013870	jg29508	XP_020868020.1
OG0013871	jg16729	XP_020883855.1
OG0013872	jg29610	XP_020870591.1
OG0013874	jg29614	XP_020868949.1
OG0013875	jg29619	XP_020870135.1
OG0013876	jg29629	XP_002892660.1
OG0013877	jg29630	XP_002889902.2
OG0013878	jg29638	XP_020869852.1
OG0013879	jg29641	XP_020868930.1
OG0013880	jg29642	XP_002892669.1
OG0013881	jg29730	XP_020869520.1
OG0013882	jg29736	XP_020869527.1
OG0013883	jg29744	XP_020870525.1
OG0013884	jg29747	XP_002889974.1
OG0013885	jg29751	XP_020867856.1
OG0013886	jg29758	XP_002892723.1
OG0013887	jg31210	XP_020870813.1
OG0013888	jg29779	XP_020869897.1
OG0013889	jg29792	XP_020870727.1
OG0013890	jg21911	XP_002865900.2
OG0013891	jg29804	XP_020870946.1
OG0013892	jg29835	XP_002890017.1
OG0013893	jg29838	XP_020870537.1
OG0013894	jg29887	XP_002890040.1
OG0013895	jg29894	XP_020868360.1
OG0013897	jg29901	XP_002892798.1
OG0013898	jg29907	XP_020869026.1
OG0013899	jg29908	XP_020869028.1
OG0013900	jg29919	XP_002892806.1
OG0013901	jg29951	XP_002890071.1
OG0013902	jg29953	XP_020869885.1
OG0013903	jg29994	XP_002890086.1
OG0013904	jg30010	XP_002892855.1
OG0013905	jg21459	XP_020865638.1
OG0013906	jg30057	XP_002890121.1
OG0013907	jg30086	XP_020867474.1
OG0013908	jg30098	XP_020867229.1
OG0013910	jg30115	XP_020868650.1
OG0013911	jg30124	XP_002892905.1
OG0013912	jg30134	XP_002892910.1
OG0013913	jg30137	XP_020870492.1
OG0013914	jg30139	XP_020870426.1
OG0013915	jg30178, jg30166, jg30155	XP_002892918.1
OG0013916	jg30180, jg30168, jg30157	XP_020866530.1
OG0013917	jg30189, jg30202	XP_020868121.1
OG0013918	jg30240	XP_002892938.2
OG0013919	jg30256	XP_002892945.1
OG0013920	jg22011	XP_020871055.1
OG0013921	jg30265	XP_020866369.1
OG0013922	jg30266	XP_002890224.1
OG0013923	jg30267	XP_020867525.1
OG0013924	jg30276	XP_020867798.1
OG0013925	jg30282	XP_020868338.1
OG0013926	jg30312	XP_002892971.1
OG0013927	jg30323	XP_020869040.1
OG0013928	jg30325	XP_020869038.1
OG0013929	jg30333	XP_002892983.1
OG0013930	jg30346	XP_002892990.1
OG0013931	jg30349	XP_020869933.1
OG0013933	jg30383	XP_020867223.1
OG0013934	jg30427	XP_002890309.1
OG0013935	jg30434	XP_020869414.1
OG0013936	jg30440	XP_020867019.1
OG0013937	jg30443	XP_020869815.1
OG0013938	jg30446	XP_002890324.1
OG0013939	jg30464	XP_020870644.1
OG0013940	jg30471	XP_002893051.1
OG0013941	jg30481	XP_002890345.1
OG0013942	jg30488	XP_020869333.1
OG0013943	jg30494	XP_002893061.1
OG0013944	jg30496	XP_002890351.1
OG0013945	jg30451	XP_002893035.1
OG0013946	jg30503	XP_020867750.1
OG0013947	jg30514	XP_002893078.1
OG0013948	jg13130	XP_002876875.2
OG0013949	jg30538	XP_020870469.1
OG0013950	jg30542	XP_020869860.1
OG0013951	jg12558	XP_002870753.1
OG0013952	jg30560	XP_020867038.1
OG0013953	jg30574	XP_002890385.1
OG0013954	jg30588	XP_020866802.1
OG0013955	jg30626	XP_002890409.1
OG0013956	jg30681	XP_002893159.1
OG0013957	jg30682	XP_002890438.1
OG0013958	jg30683	XP_020868043.1
OG0013959	jg30689	XP_002890443.1
OG0013960	jg30691	XP_020869384.1
OG0013961	jg30717	XP_002890451.1
OG0013962	jg30740	XP_002893187.2
OG0013963	jg30765	XP_002893209.1
OG0013964	jg30773	XP_002893213.1
OG0013965	jg30784	XP_020869716.1
OG0013966	jg21307	XP_020871800.1
OG0013967	jg30838	XP_020866410.1
OG0013968	jg30846	XP_020867329.1
OG0013969	jg30852	XP_002890545.1
OG0013970	jg30854	XP_020869160.1
OG0013971	jg30855	XP_020869678.1
OG0013973	jg2809	XP_002887394.1
OG0013974	jg2802	XP_020865882.1
OG0013975	jg2798	XP_020889975.1
OG0013976	jg2794	XP_002887384.1
OG0013977	jg2791	XP_002887382.1
OG0013978	jg2787	XP_020891536.1
OG0013979	jg2774	XP_002888836.1
OG0013980	jg2766	XP_002888832.1
OG0013981	jg2754	XP_020889866.1
OG0013982	jg2732	XP_002887346.1
OG0013983	jg2690	XP_002887327.1
OG0013984	jg2686	XP_020890254.1
OG0013985	jg2678	XP_002887319.1
OG0013986	jg2668	XP_020865840.1
OG0013987	jg2665	XP_002888786.1
OG0013988	jg2664	XP_002888785.1
OG0013989	jg2655	XP_020891129.1
OG0013990	jg2628	XP_002887284.1
OG0013991	jg10072	XP_002867680.1
OG0013992	jg10069	XP_002867679.1
OG0013993	jg31937	XP_002893744.1
OG0013994	jg448	XP_020890876.1
OG0013995	jg449	XP_020891201.1
OG0013996	jg450	XP_020891398.1
OG0013997	jg524	XP_020889828.1
OG0013998	jg532	XP_020891336.1
OG0013999	jg9761	XP_020873396.1
OG0014000	jg22272	XP_020871415.1
OG0014001	jg569	XP_002886430.1
OG0014002	jg12912	XP_020880177.1
OG0014003	jg602	XP_020889682.1
OG0014004	jg607	XP_020889868.1
OG0014005	jg5488	XP_020877323.1
OG0014006	jg637	XP_020890777.1
OG0014007	jg679	XP_020891446.1
OG0014008	jg689	XP_020889680.1
OG0014009	jg718	XP_020891028.1
OG0014010	jg779	XP_020890028.1
OG0014011	jg789	XP_020890065.1
OG0014012	jg861	XP_002888109.1
OG0014013	jg871	XP_002888110.2
OG0014014	jg872	XP_020890060.1
OG0014015	jg892	XP_020890056.1
OG0014016	jg906	XP_020890070.1
OG0014017	jg27370	XP_002883782.1
OG0014018	jg923	XP_002886602.1
OG0014019	jg954	XP_020890587.1
OG0014020	jg981	XP_002886633.1
OG0014021	jg998	XP_002886640.1
OG0014022	jg1048	XP_002886661.1
OG0014023	jg1109	XP_020890310.1
OG0014024	jg1181	XP_002886711.2
OG0014026	jg1207	XP_020891093.1
OG0014027	jg1365	XP_020869222.1
OG0014028	jg1411	XP_020868300.1
OG0014029	jg1422	XP_002891951.1
OG0014030	jg1460	XP_020868149.1
OG0014031	jg446	XP_020865644.1
OG0014032	jg423	XP_020865911.1
OG0014033	jg399	XP_002887895.1
OG0014034	jg391	XP_002887889.2
OG0014036	jg388	XP_002886343.1
OG0014037	jg387	XP_020891390.1
OG0014038	jg362	XP_002894187.2
OG0014039	jg360	XP_002887867.1
OG0014040	jg7122, jg7111, jg7112	XP_002872409.1
OG0014041	jg20377	XP_020866327.1
OG0014042	jg20292	XP_020871923.1
OG0014043	jg20289	XP_020871939.1
OG0014044	jg20261	XP_020871666.1
OG0014045	jg20656	XP_002865325.1
OG0014046	jg20667	XP_002863551.1
OG0014047	jg20672	XP_002863555.1
OG0014048	jg20720	XP_002865366.1
OG0014049	jg20729	XP_020871091.1
OG0014050	jg7773	XP_002872736.1
OG0014051	jg7755	XP_020876344.1
OG0014052	jg7754	XP_002872722.1
OG0014053	jg7749	XP_020876359.1
OG0014054	jg9493	XP_002867409.1
OG0014055	jg9486	XP_002869430.1
OG0014056	jg9483	XP_020873131.1
OG0014057	jg9441	XP_020873162.1
OG0014058	jg9433	XP_020872505.1
OG0014059	jg9431	XP_002867383.1
OG0014060	jg11047	XP_002870178.1
OG0014061	jg11026	XP_002868146.2
OG0014062	jg32851, jg32870	XP_020870235.1
OG0014063	jg32879	XP_002894092.1, XP_020880654.1
OG0014064	jg32880	XP_002891405.1
OG0014065	jg32937	XP_002894118.1
OG0014066	jg32904	XP_002894104.1
OG0014067	jg32905	XP_002891421.1
OG0014068	jg32935	XP_020870766.1
OG0014070	jg32938	XP_020870686.1
OG0014071	jg32968	XP_020869729.1
OG0014072	jg32972	XP_002891459.1
OG0014073	jg32975	XP_002891461.1
OG0014074	jg32979	XP_002891464.2
OG0014075	jg32997	XP_020867923.1, XP_002885674.1
OG0014076	jg32998	XP_002891474.1
OG0014077	jg33042	XP_002891495.1
OG0014078	jg33055	XP_002894179.1
OG0014080	jg33057	XP_020869208.1
OG0014081	jg3142	XP_020890022.1
OG0014082	jg3140	XP_020865802.1
OG0014083	jg8277	XP_002868836.1
OG0014084	jg8280	XP_002868837.1
OG0014085	jg8284	XP_002868839.1
OG0014086	jg8297, jg8304	XP_020872873.1
OG0014087	jg8301, jg8308	XP_002866799.2
OG0014088	jg8312	XP_020873877.1
OG0014089	jg8322	XP_020875570.1
OG0014090	jg8339	XP_020874400.1
OG0014091	jg8347	XP_002868864.1
OG0014092	jg8350	XP_002866818.1
OG0014093	jg8363	XP_020875044.1
OG0014094	jg8366	XP_020875229.1
OG0014095	jg8373, jg32607	XP_020875535.1
OG0014096	jg8379	XP_020872667.1
OG0014097	jg8382	XP_002868887.1
OG0014098	jg8405	XP_020872779.1
OG0014099	jg8412	XP_020874477.1
OG0014100	jg8413	XP_020874480.1
OG0014101	jg8436	XP_020874263.1
OG0014102	jg21296	XP_002865589.2
OG0014103	jg8502	XP_002868937.1
OG0014104	jg8507	XP_002868940.1
OG0014105	jg8510	XP_020875246.1
OG0014106	jg8518	XP_002868944.1
OG0014107	jg8519	XP_002866912.1
OG0014108	jg27005	XP_002885776.2
OG0014109	jg8542	XP_020873025.1
OG0014110	jg8546	XP_020875324.1
OG0014111	jg8550	XP_002866929.1
OG0014112	jg8563	XP_020872398.1
OG0014113	jg8589	XP_002866948.1
OG0014114	jg8594	XP_002868989.1
OG0014115	jg8620	XP_020875546.1
OG0014116	jg8627	XP_020872135.1
OG0014117	jg8644	XP_002866980.1
OG0014119	jg8672	XP_002867001.1
OG0014120	jg8674	XP_020872763.1
OG0014121	jg8684	XP_020875013.1
OG0014122	jg8692	XP_002867016.1
OG0014123	jg8696	XP_020872803.1
OG0014124	jg8697	XP_020872802.1
OG0014125	jg8709	XP_002869040.2
OG0014126	jg8728	XP_020874034.1
OG0014127	jg8746	XP_002869053.1
OG0014128	jg8781	XP_002869072.1
OG0014129	jg8793	XP_002869081.1
OG0014130	jg12021	XP_020873100.1
OG0014131	jg8806	XP_020872215.1
OG0014132	jg8839	XP_020874360.1
OG0014133	jg8848	XP_002869109.1
OG0014134	jg8870	XP_002867102.1
OG0014135	jg8903	XP_020875517.1
OG0014136	jg8913	XP_020875119.1
OG0014137	jg8925	XP_002869156.1
OG0014138	jg8942, jg21666	XP_002867130.1
OG0014139	jg9166	XP_020873156.1
OG0014140	jg9150	XP_020873911.1
OG0014141	jg9510	XP_002869444.1
OG0014142	jg9131	XP_020875749.1
OG0014143	jg9128	XP_002869260.1
OG0014144	jg9124	XP_020874493.1
OG0014145	jg9112	XP_020874882.1
OG0014146	jg9108	XP_002869241.1
OG0014147	jg9104	XP_020875465.1
OG0014148	jg9095	XP_002867220.1
OG0014149	jg9091	XP_002867217.1
OG0014150	jg9070	XP_020874874.1
OG0014151	jg9066	XP_002867196.1
OG0014152	jg9064	XP_020875429.1
OG0014153	jg9047	XP_002867184.1
OG0014154	jg9037	XP_020875438.1
OG0014155	jg9019	XP_002869207.1
OG0014156	jg9009	XP_002867166.1
OG0014157	jg8974	XP_002869185.1
OG0014158	jg8964	XP_002867138.1
OG0014159	jg13073	XP_002876827.1
OG0014161	jg9257	XP_002867302.1
OG0014162	jg9263	XP_020873154.1
OG0014163	jg9274	XP_002867306.1
OG0014164	jg21777	XP_002865845.2
OG0014165	jg9300	XP_020872519.1
OG0014166	jg9306	XP_020873955.1
OG0014167	jg9318	XP_002869358.1
OG0014168	jg9321	XP_020872119.1
OG0014169	jg14571	XP_002877571.1
OG0014170	jg18607	XP_020885145.1
OG0014171	jg26676	XP_020887630.1
OG0014172	jg26711	XP_020887699.1
OG0014173	jg2897	XP_020891264.1
OG0014174	jg2886	XP_020890236.1
OG0014175	jg2880	XP_002887434.1
OG0014176	jg2875	XP_020891738.1
OG0014177	jg2867	XP_020889684.1
OG0014179	jg2828	XP_002887405.1
OG0014180	jg2827	XP_002887404.1
OG0014181	jg30877	XP_002890566.1
OG0014182	jg30908	XP_020870942.1
OG0014183	jg12432	XP_020872990.1
OG0014184	jg30955	XP_020866452.1
OG0014185	jg30980	XP_002893325.1
OG0014186	jg30982	XP_020868045.1
OG0014187	jg31076	XP_002893381.1
OG0014188	jg31092	XP_020870505.1
OG0014189	jg31103	XP_020867875.1
OG0014190	jg31134	XP_020886573.1, XP_020870355.1
OG0014191	jg31135	XP_020866001.1
OG0014192	jg31140	XP_002893413.1
OG0014193	jg18080	XP_020884299.1
OG0014194	jg26911	XP_020886078.1
OG0014194	jg26912	XP_002885736.1
OG0014195	jg8008	XP_002872854.1
OG0014196	jg8010	XP_020877034.1
OG0014197	jg8017	XP_020878972.1
OG0014198	jg8027	XP_002874942.1
OG0014199	jg8033	XP_002874947.1
OG0014200	jg8034	XP_020879472.1
OG0014201	jg8044	XP_020878415.1
OG0014202	jg8048	XP_002874952.2
OG0014203	jg8050	XP_020879249.1
OG0014204	jg8066	XP_002874962.1
OG0014205	jg8067	XP_020879345.1
OG0014206	jg8070	XP_020879491.1
OG0014207	jg8077	XP_002874969.1
OG0014208	jg8082	XP_002874971.1
OG0014209	jg8098	XP_020877582.1
OG0014210	jg8143	XP_020879253.1
OG0014211	jg9840	XP_002869624.1
OG0014212	jg8119	XP_020878997.1
OG0014213	jg8166	XP_002872931.1
OG0014214	jg8167	XP_020879297.1
OG0014215	jg8184	XP_002872941.1
OG0014216	jg8192	XP_020879542.1
OG0014217	jg8196	XP_002872950.2
OG0014218	jg8212	XP_020877992.1
OG0014219	jg8214	XP_002872958.1
OG0014220	jg8215	XP_020878570.1
OG0014221	jg8229	XP_020878793.1
OG0014222	jg8231	XP_020878418.1
OG0014223	jg19497	XP_002879963.1
OG0014224	jg13226	XP_002868634.1
OG0014225	jg31246	XP_020868732.1
OG0014226	jg31150	XP_002890679.1
OG0014227	jg32470	XP_002891241.1
OG0014228	jg32471	XP_002891242.1
OG0014229	jg32480	XP_020866941.1
OG0014230	jg9775	XP_002867544.1
OG0014231	jg9708	XP_020872806.1
OG0014232	jg9697	XP_020874022.1
OG0014233	jg9696	XP_020874021.1
OG0014234	jg9668	XP_020874225.1
OG0014235	jg9667	XP_020874224.1
OG0014236	jg9653	XP_020872752.1
OG0014237	jg13189	XP_002875235.2
OG0014238	jg9625	XP_002867466.1
OG0014239	jg9624	XP_002867465.1
OG0014240	jg9613	XP_020874851.1
OG0014241	jg13190	XP_020880700.1
OG0014242	jg13213	XP_020881958.1
OG0014243	jg29803	XP_020870943.1
OG0014244	jg29815	XP_020866965.1
OG0014245	jg29833	XP_002890016.1
OG0014246	jg30487	XP_020869137.1
OG0014247	jg30643	XP_020868897.1
OG0014248	jg30984	XP_002893327.1
OG0014249	jg31156	XP_002890683.1
OG0014250	jg31171	XP_002893424.1
OG0014251	jg31176	XP_002890692.1
OG0014252	jg31183	XP_020867833.1
OG0014253	jg31216	XP_002890702.1
OG0014254	jg31275	XP_020870881.1
OG0014255	jg31931	XP_002893740.1
OG0014256	jg32884	XP_020874205.1, XP_002863796.2, XP_020867962.1, XP_020891383.1, XP_020881809.1, XP_020881500.1
OG0014257	jg33013, jg33012	XP_002891479.2
OG0014258	jg405	XP_002887903.1
OG0014259	jg1192	XP_020890783.1
OG0014260	jg2925	XP_020891184.1
OG0014261	jg3245	XP_002887617.1
OG0014262	jg3341	XP_020890639.1
OG0014263	jg3639	XP_002862214.2, XP_002889248.1
OG0014264	jg24089	XP_020888064.1
OG0014265	jg25260	XP_002882799.1
OG0014266	jg25286	XP_020887396.1
OG0014267	jg26454	XP_002885495.1
OG0014268	jg21320	XP_002865598.2
OG0014268	jg26708	XP_002883495.1
OG0014269	jg21331, jg27035	XP_020875561.1
OG0014271	jg27582	XP_002883904.1
OG0014272	jg27839	XP_020887622.1
OG0014272	jg27838	XP_020887621.1
OG0014272	jg27840	XP_020887619.1
OG0014273	jg28115	XP_020888468.1
OG0014274	jg16542	XP_020885005.1
OG0014275	jg16763	XP_002880485.1
OG0014276	jg16832	XP_002878695.1
OG0014277	jg16871	XP_002880543.2
OG0014278	jg17316	XP_020884446.1
OG0014279	jg17817	XP_002893265.2, XP_002880992.2
OG0014280	jg18154	XP_020885122.1, XP_020883336.1
OG0014281	jg18492	XP_020882697.1
OG0014282	jg18642	XP_002879539.1
OG0014283	jg18665	XP_020884541.1
OG0014284	jg18678	XP_020884547.1
OG0014285	jg19341	XP_002881534.1
OG0014285	jg19322	XP_020883643.1
OG0014286	jg19329	XP_020884296.1
OG0014287	jg12910	XP_002875063.1
OG0014288	jg12940	XP_002876754.1
OG0014289	jg13154, jg13156	XP_020882418.1
OG0014290	jg13369	XP_020879765.1
OG0014291	jg13789	XP_020881777.1, XP_020881629.1
OG0014291	jg13787	XP_002877183.2
OG0014292	jg13804	XP_002875519.1
OG0014293	jg13867	XP_020880309.1
OG0014294	jg14272	XP_002875710.1
OG0014295	jg14573	XP_020880905.1
OG0014296	jg14859	XP_002877714.1
OG0014297	jg14871	XP_002877725.1
OG0014298	jg15318	XP_002876227.1
OG0014299	jg15888	XP_020880493.1
OG0014300	jg4152	XP_002871071.1
OG0014300	jg4151	XP_002871070.1
OG0014301	jg4265	XP_002871138.2
OG0014302	jg4415	XP_002871216.1
OG0014303	jg5065	XP_002871520.1
OG0014304	jg5356	XP_020876605.1
OG0014305	jg6658	XP_020877612.1
OG0014306	jg7058	XP_020877476.1
OG0014307	jg7209	XP_020877495.1
OG0014308	jg7234	XP_020877082.1
OG0014309	jg7417	XP_002874640.1
OG0014310	jg7769	XP_020876488.1, XP_020876451.1
OG0014311	jg8045	XP_002874950.1
OG0014312	jg8189	XP_020878070.1
OG0014313	jg8952	XP_002867133.1
OG0014314	jg9339	XP_002867333.1
OG0014315	jg9816	XP_020873485.1
OG0014316	jg9855	XP_020873687.1
OG0014317	jg10746	XP_020872695.1
OG0014318	jg10948	XP_020872154.1
OG0014319	jg11509	XP_002863242.1
OG0014320	jg11928	XP_020874653.1
OG0014321	jg11994	XP_002868444.2
OG0014322	jg12351	XP_020874831.1
OG0014323	jg20508	XP_020878033.1
OG0014324	jg20906, jg20905	XP_002863667.1
OG0014325	jg20915	XP_002863674.1
OG0014326	jg20987	XP_002863715.1
OG0014327	jg21519	XP_020865999.1
OG0014328	jg21661	XP_002862542.2, XP_002864034.1
OG0014329	jg21715	XP_002865807.2, XP_020884082.1
OG0014330	jg21733	XP_002862984.2, XP_020871587.1
OG0014331	jg21734	XP_020874324.1, XP_002864073.1
OG0014332	jg21739	XP_002865824.1, XP_020873747.1
OG0014333	jg21856	XP_020880438.1
OG0014334	jg22257	XP_002864338.1
OG0014335	jg22303	XP_020871088.1
OG0014336	jg23198	XP_020871108.1
OG0014373	jg14005	XP_002875601.1
OG0014374	jg14464	XP_002875803.1
OG0014375	jg14489	XP_020882465.1
OG0014376	jg14493	XP_002877534.1
OG0014377	jg14494	XP_020880029.1
OG0014378	jg14495	XP_020880032.1
OG0014379	jg14515	XP_002877551.1
OG0014380	jg22235	XP_002864329.1
OG0014381	jg14667	XP_002875909.1
OG0014382	jg14660	XP_020880366.1
OG0014383	jg14657	XP_020880371.1
OG0014384	jg14652	XP_020880359.1
OG0014385	jg14648	XP_002875897.1
OG0014386	jg14638	XP_002875889.1
OG0014387	jg14630	XP_020880356.1
OG0014388	jg14595	XP_020880761.1
OG0014389	jg14602	XP_002877591.1
OG0014390	jg31236	XP_002893451.1
OG0014391	jg14589	XP_020881064.1
OG0014392	jg14585	XP_002875867.2
OG0014393	jg14583	XP_002875866.1
OG0014394	jg12898	XP_020879970.1
OG0014395	jg12906	XP_020879973.1
OG0014396	jg13025	XP_020881074.1
OG0014397	jg12660	XP_020874713.1
OG0014398	jg12658	XP_020874698.1
OG0014399	jg12652	XP_020874707.1
OG0014400	jg9342	XP_020874482.1
OG0014401	jg11880	XP_002870409.1
OG0014402	jg32788	XP_020870996.1
OG0014403	jg5629	XP_020877777.1
OG0014404	jg5620	XP_020877786.1
OG0014405	jg5600	XP_002873842.1
OG0014406	jg5598	XP_002873840.1
OG0014407	jg5590	XP_002871773.1
OG0014408	jg5579	XP_002873829.1
OG0014409	jg5574	XP_020876265.1
OG0014410	jg5569	XP_002871763.2
OG0014411	jg5551	XP_002871756.1
OG0014412	jg5517	XP_002873797.1
OG0014413	jg5515	XP_020878109.1
OG0014414	jg5511	XP_002873795.1
OG0014415	jg5504	XP_002873789.2
OG0014416	jg5490	XP_020877321.1
OG0014418	jg5438	XP_020878538.1
OG0014419	jg21384	XP_002863897.1
OG0014420	jg5395	XP_002873738.1
OG0014421	jg9599	XP_020872561.1
OG0014422	jg5376	XP_020876581.1
OG0014423	jg5369	XP_002871666.1
OG0014424	jg5360	XP_002871662.1
OG0014425	jg5350	XP_002871655.1
OG0014426	jg5325	XP_002871645.2
OG0014427	jg5321	XP_002871642.1
OG0014428	jg5320	XP_002871641.1
OG0014429	jg5301	XP_002873691.2
OG0014430	jg5291	XP_002873684.1
OG0014431	jg5288	XP_002873683.1
OG0014432	jg5278	XP_002873677.2
OG0014433	jg11391	XP_002868320.1
OG0014434	jg5277	XP_002873676.1
OG0014435	jg5275	XP_020877561.1
OG0014436	jg5273	XP_002873672.1
OG0014437	jg5260	XP_002873664.1
OG0014438	jg5245	XP_020876222.1
OG0014439	jg5238	XP_020876334.1
OG0014440	jg5229	XP_002871603.1
OG0014441	jg5224	XP_002873647.1
OG0014442	jg5222	XP_002873646.2
OG0014443	jg5200	XP_020877837.1
OG0014444	jg5199	XP_002873633.1
OG0014445	jg5194	XP_002871589.1
