Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0019455	jg8227	CP8_g54667_DN3_SP0_c.t1
OG0019456	jg8247	CP8_g54687_DN3_SP4_c.t1
OG0019457	jg16503	CP16_g54727_DN3_SP0_c.t1
OG0019458	jg28597	CP1_g36784_DN3_SP1_c.t1
OG0019459	jg29427	CP1_g37329_DN3_SP1_c.t1
OG0019463	jg29827	CP1_g37662_DN2_SP1_c.t1
OG0019465	jg31043	CP7_g45334_DN3_SP4_c.t1
OG0019466	jg31175	CP7_g45228_DN3_SP0_c.t1
OG0019467	jg31188	CP7_g45217_DN1_SP0_c.t1
OG0019468	jg31235	CP7_g45172_DN3_SP0_c.t1
OG0019469	jg31608, jg9497	CP5_g1063_DN3_SP0_c.t1
OG0019470	jg31729	CP7_g44785_DN3_SP0_c.t1
OG0019472	jg32372	CP1_g41256_DN3_SP7_c.t1
OG0019473	jg32584	CP1_g40918_DN3_SP8_c.t1
OG0019474	jg33781	CP7_g46449_DN3_SP0_c.t1
OG0019475	jg33823	CP7_g46476_DN2_SP8_c.t1
OG0019478	jg1503	CP2_g50325_DN3_SP2_c.t1
OG0019483	jg2530	CP9_g28542_DN2_SP0_c.t1
OG0019488	jg24705	CP10_g42757_DN3_SP0_c.t1
OG0019489	jg25071	CP10_g43089_DN3_SP0_c.t1
OG0019492	jg25490	CP10_g43441_DN3_SP0_c.t1
OG0019493	jg25695, jg25694	CP12_g29993_DN3_SP0_c.t1
OG0019494	jg26338, jg17097	CP13_g20528_DN3_SP0_c.t1, CP12_g30453_DN3_SP0_c.t1, CP12_g30505_DN3_SP0_c.t1
OG0019496	jg27012	CP12_g31147_DN3_SP0_c.t1
OG0019497	jg27140	CP17_g5927_DN3_SP7_c.t1
OG0019498	jg27180	CP17_g5379_DN3_SP0_c.t1
OG0019499	jg27649	CP10_g44006_DN3_SP1_c.t1
OG0019500	jg27664	CP10_g43992_DN3_SP1_c.t1
OG0019501	jg28063	CP2_g49400_DN2_SP0_c.t1
OG0019504	jg17150, jg17155	CP16_g55530_DN3_SP0_c.t1
OG0019507	jg18501	CP4_g25344_DN3_SP1_c.t1
OG0019509	jg18616	CP4_g25243_DN3_SP0_c.t1
OG0019510	jg19094	CP4_g24811_DN3_SP0_c.t1
OG0019512	jg19864	CP4_g24231_DN3_SP8_c.t1
OG0019513	jg13061	CP13_g19566_DN2_SP0_c.t1
OG0019515	jg13395	CP13_g19319_DN3_SP0_c.t1
OG0019516	jg4843	CP2_g47793_DN2_SP0_c.t1
OG0019517	jg14069	CP3_g14746_DN3_SP0_c.t1, CP12_g30801_DN2_SP0_c.t1
OG0019518	jg14154	CP3_g15230_DN3_SP0_c.t1
OG0019521	jg14517	CP3_g14673_DN3_SP1_c.t1
OG0019522	jg14542	CP3_g14651_DN3_SP0_c.t1
OG0019525	jg5421	CP11_g32377_DN1_SP0_c.t1
OG0019526	jg5542	CP11_g32259_DN3_SP0_c.t1
OG0019528	jg5833	CP8_g54361_DN3_SP0_c.t1
OG0019529	jg6665	CP2_g48613_DN3_SP0_c.t1, CP7_g46483_DN2_SP0_c.t1
OG0019530	jg6804	CP2_g48658_DN3_SP1_c.t1
OG0019531	jg7243	CP16_g55144_DN3_SP4_c.t1
OG0019532	jg7244	CP20_g4012_DN2_SP0_c.t1
OG0019533	jg8157	CP8_g54553_DN3_SP1_c.t1
OG0019534	jg11647	CP5_g983_DN2_SP0_c.t1
OG0019535	jg9553	CP5_g1115_DN2_SP0_c.t1
OG0019536	jg9717	CP5_g1277_DN3_SP6_c.t1
OG0019537	jg9821	CP19_g18006_DN3_SP0_c.t1
OG0019538	jg9825	CP19_g18010_DN2_SP0_c.t1
OG0019539	jg9929	CP19_g18107_DN3_SP0_c.t1
OG0019542	jg10138, jg10139	CP10_g43846_DN3_SP0_c.t1, CP10_g43848_DN2_SP0_c.t1, CP10_g43845_DN3_SP0_c.t1
OG0019543	jg10287	CP19_g18436_DN1_SP0_c.t1
OG0019544	jg10595	CP6_g6837_DN1_SP0_c.t1
OG0019547	jg10796	CP6_g7009_DN3_SP0_c.t1
OG0019549	jg12767	CP19_g17885_DN3_SP0_c.t1
OG0019550	jg20606	CP13_g20053_DN3_SP4_c.t1, CP13_g20052_DN3_SP4_c.t1
OG0019552	jg21041	CP13_g20746_DN3_SP0_c.t1
OG0019554	jg21648	CP8_g52238_DN3_SP7_c.t1
OG0019555	jg21714	CP8_g52876_DN3_SP2_c.t1
OG0019559	jg22401	CP8_g53550_DN2_SP0_c.t1
OG0019603	jg5242	CP11_g32541_DN3_SP0_c.t1
OG0019604	jg4935	CP11_g32824_DN3_SP1_c.t1
OG0019608	jg31625	CP7_g44829_DN3_SP0_c.t1
OG0019610	jg31720	CP7_g44788_DN3_SP0_c.t1
OG0019613	jg31880	CP7_g44663_DN3_SP0_c.t1
OG0019615	jg23137	CP2_g48111_DN3_SP0_c.t1
OG0019616	jg6383	CP2_g48419_DN3_SP6_c.t1
OG0019618	jg22891	CP8_g53969_DN1_SP0_c.t1
OG0019619	jg22440	CP8_g53581_DN1_SP0_c.t1
OG0019621	jg14697	CP3_g14506_DN3_SP1_c.t1
OG0019623	jg4371	CP11_g33198_DN3_SP0_c.t1
OG0019628	jg3806	CP11_g33771_DN3_SP0_c.t1
OG0019630	jg3673	CP9_g29622_DN3_SP2_c.t1
OG0019631	jg3617	CP9_g29569_DN3_SP0_c.t1, CP16_g55241_DN2_SP0_c.t1
OG0019633	jg3180	CP9_g29165_DN3_SP2_c.t1
OG0019634	jg14539	CP3_g14653_DN3_SP0_c.t1
OG0019635	jg14564	CP3_g14641_DN3_SP7_c.t1
OG0019636	jg33813	CP7_g46469_DN3_SP0_c.t1
OG0019638	jg33760	CP7_g46427_DN3_SP8_c.t1
OG0019639	jg33618	CP7_g46307_DN3_SP5_c.t1
OG0019641	jg11872	CP6_g9037_DN3_SP1_c.t1
OG0019642	jg11710	CP6_g9749_DN2_SP0_c.t1
OG0019646	jg32177	CP5_g1395_DN3_SP0_c.t1
OG0019647	jg20638	CP13_g20081_DN3_SP2_c.t1
OG0019648	jg20590	CP13_g20032_DN3_SP0_c.t1
OG0019650	jg33209	CP1_g38044_DN3_SP0_c.t1
OG0019651	jg18680	CP4_g25188_DN2_SP0_c.t1
OG0019653	jg10695	CP6_g6914_DN3_SP0_c.t1
OG0019654	jg10337	CP19_g18470_DN2_SP0_c.t1
OG0019655	jg10423	CP6_g6712_DN1_SP0_c.t1
OG0019659	jg16173	CP3_g13280_DN3_SP0_c.t1
OG0019660	jg15904	CP3_g13479_DN3_SP0_c.t1
OG0019662	jg15497	CP3_g13791_DN3_SP0_c.t1
OG0019668	jg19237	CP4_g24722_DN3_SP6_c.t1
OG0019669	jg7748	CP11_g31886_DN3_SP6_c.t1
OG0019670	jg18153	CP1_g41345_DN3_SP6_c.t1
OG0019674	jg19805	CP4_g24280_DN3_SP6_c.t1
OG0019678	jg24444	CP10_g42535_DN3_SP0_c.t1
OG0019681	jg4049	CP11_g33573_DN2_SP0_c.t1
OG0019690	jg26588	CP12_g30699_DN3_SP2_c.t1
OG0019691	jg28628	CP1_g36754_DN3_SP1_c.t1
OG0019695	jg31245	CP7_g45164_DN3_SP3_c.t1
OG0019698	jg30371	CP7_g45908_DN3_SP0_c.t1
OG0019701	jg30785	CP7_g45561_DN3_SP0_c.t1
OG0019702	jg873	CP2_g49187_DN3_SP0_c.t1
OG0019703	jg1366	CP2_g49854_DN3_SP0_c.t1
OG0019704	jg1430	CP2_g49951_DN3_SP8_c.t1
OG0019708	jg8319	CP5_g40_DN2_SP0_c.t1
OG0019709	jg8471	CP5_g158_DN2_SP0_c.t1
OG0019711	jg8707	CP5_g388_DN3_SP0_c.t1
OG0019712	jg9007	CP5_g645_DN3_SP3_c.t1
OG0019713	jg9224	CP5_g826_DN3_SP3_c.t1
OG0019714	jg9627	CP5_g1193_DN3_SP6_c.t1
OG0019717	jg29105	CP1_g37031_DN2_SP0_c.t1
OG0019718	jg30543	CP7_g45747_DN3_SP0_c.t1, CP16_g55220_DN2_SP0_c.t1
OG0019719	jg31131	CP7_g45272_DN3_SP0_c.t1
OG0019720	jg31939	CP7_g45511_DN3_SP1_c.t1
OG0019722	jg32234, jg32236, jg32235	CP7_g44162_DN3_SP0_c.t1
OG0019723	jg32529	CP5_g1419_DN3_SP0_c.t1
OG0019729	jg2705	CP9_g28713_DN3_SP4_c.t1
OG0019732	jg21254, jg21265, jg26115	CP26_g51182_DN2_SP0_c.t1, CP8_g54065_DN2_SP0_c.t1, CP12_g30313_DN1_SP0_c.t1
OG0019733	jg27347	CP15_g36077_DN3_SP0_c.t1
OG0019735	jg27960	CP10_g43703_DN3_SP0_c.t1
OG0019736	jg27980	CP10_g43692_DN3_SP0_c.t1
OG0019738	jg16715	CP16_g54914_DN3_SP5_c.t1
OG0019739	jg16719	CP16_g54919_DN2_SP0_c.t1
OG0019740	jg16887	CP16_g55075_DN3_SP8_c.t1
OG0019742	jg17651	CP4_g26075_DN3_SP1_c.t1
OG0019743	jg18162	CP4_g25649_DN2_SP0_c.t1
OG0019744	jg18249	CP4_g25569_DN3_SP0_c.t1
OG0019747	jg19890, jg14575	CP3_g14629_DN3_SP5_c.t1
OG0019750	jg14334	CP3_g14869_DN3_SP0_c.t1
OG0019752	jg14707	CP3_g14493_DN3_SP1_c.t1
OG0019753	jg14785	CP3_g14429_DN1_SP0_c.t1
OG0019754	jg14791	CP3_g14427_DN2_SP0_c.t1
OG0019755	jg14982	CP3_g14270_DN3_SP0_c.t1
OG0019758	jg5271	CP11_g32518_DN3_SP0_c.t1
OG0019759	jg6880, jg6889	CP27_g41840_DN1_SP0_c.t1, CP16_g55646_DN2_SP0_c.t1, CP9_g27617_DN2_SP0_c.t1, CP27_g41839_DN1_SP0_c.t1, CP6_g7840_DN3_SP0_c.t1, CP27_g41843_DN3_SP0_c.t1
OG0019760	jg8352	CP5_g64_DN2_SP0_c.t1
OG0019761	jg8370	CP5_g83_DN3_SP0_c.t1
OG0019764	jg9369	CP5_g955_DN3_SP0_c.t1
OG0019765	jg9784	CP19_g17971_DN3_SP1_c.t1
OG0019766	jg9913	CP19_g18093_DN3_SP0_c.t1, CP19_g18092_DN3_SP0_c.t1
OG0019767	jg10001, jg10003	CP19_g18179_DN3_SP0_c.t1
OG0019769	jg10369	CP19_g18501_DN2_SP0_c.t1
OG0019770	jg10417	CP6_g6706_DN3_SP8_c.t1
OG0019771	jg10988	CP6_g7132_DN2_SP0_c.t1
OG0019773	jg12580	CP5_g1452_DN3_SP0_c.t1
OG0019774	jg12723	CP19_g17933_DN3_SP0_c.t1
OG0019775	jg12784	CP19_g17862_DN3_SP1_c.t1
OG0019776	jg21188	CP9_g28661_DN3_SP4_c.t1
OG0019777	jg21403	CP2_g48772_DN3_SP6_c.t1
OG0019778	jg21548	CP2_g48708_DN3_SP0_c.t1
OG0019779	jg21809	CP8_g53041_DN2_SP0_c.t1
OG0019780	jg21935	CP8_g53194_DN3_SP0_c.t1
OG0019781	jg22002	CP20_g4407_DN2_SP0_c.t1
OG0019782	jg22152	CP8_g53365_DN3_SP0_c.t1
OG0019831	jg9356	CP5_g944_DN3_SP3_c.t1
OG0019835	jg18110	CP17_g5054_DN2_SP0_c.t1, CP17_g5053_DN2_SP0_c.t1
OG0019837	jg31339	CP7_g45075_DN2_SP0_c.t1
OG0019838	jg31507	CP7_g44943_DN3_SP0_c.t1
OG0019841	jg27100	CP17_g6269_DN3_SP0_c.t1
OG0019844	jg6410	CP2_g48441_DN3_SP0_c.t1
OG0019845	jg14755	CP3_g14460_DN3_SP3_c.t1
OG0019848	jg3946	CP11_g33659_DN3_SP1_c.t1
OG0019849	jg3837	CP11_g33747_DN3_SP0_c.t1
OG0019850	jg3773	CP9_g29724_DN3_SP0_c.t1
OG0019861	jg20492	CP13_g19927_DN3_SP0_c.t1
OG0019863	jg33397	CP1_g37905_DN3_SP6_c.t1
OG0019864	jg33444	CP1_g37871_DN3_SP0_c.t1
OG0019865	jg18696	CP4_g25177_DN2_SP0_c.t1
OG0019867	jg33491	CP6_g8095_DN1_SP0_c.t1
OG0019871	jg16004	CP3_g13430_DN3_SP0_c.t1
OG0019875	jg2363	CP9_g28377_DN2_SP6_c.t1
OG0019878	jg19129	CP4_g24799_DN3_SP0_c.t1
OG0019881	jg19792	CP4_g24290_DN1_SP0_c.t1
OG0019882	jg9803	CP19_g17990_DN3_SP0_c.t1
OG0019884	jg19414	CP4_g24584_DN2_SP0_c.t1
OG0019885	jg24006, jg11069	CP10_g42198_DN2_SP0_c.t1
OG0019886	jg24160	CP10_g42323_DN2_SP0_c.t1
OG0019889	jg25039	CP10_g43061_DN3_SP0_c.t1
OG0019891	jg25434	CP10_g43396_DN3_SP1_c.t1
OG0019892	jg6517	CP10_g43397_DN3_SP2_c.t1
OG0019893	jg25488	CP10_g43439_DN3_SP0_c.t1
OG0019895	jg25859	CP12_g30091_DN3_SP0_c.t1
OG0019897	jg26040	CP12_g30242_DN3_SP1_c.t1
OG0019898	jg26618	CP12_g30739_DN3_SP0_c.t1
OG0019899	jg28439	CP17_g4834_DN1_SP0_c.t1
OG0019901	jg30143	CP7_g46085_DN3_SP0_c.t1
OG0019907	jg8372	CP5_g85_DN3_SP7_c.t1
OG0019910	jg6106	CP8_g54128_DN3_SP0_c.t1
OG0019911	jg30901	CP7_g45453_DN3_SP5_c.t1
OG0019913	jg28733	CP1_g36663_DN3_SP0_c.t1
OG0019915	jg30047	CP7_g46169_DN3_SP0_c.t1
OG0019916	jg30067	CP13_g20426_DN1_SP0_c.t1
OG0019917	jg30237	CP7_g46032_DN3_SP1_c.t1
OG0019918	jg30700, jg30701	CP7_g45629_DN3_SP0_c.t1, CP7_g45627_DN3_SP0_c.t1
OG0019919	jg30827	CP7_g45518_DN3_SP0_c.t1
OG0019922	jg33072	CP1_g38158_DN3_SP1_c.t1
OG0019923	jg670	CP2_g49026_DN3_SP0_c.t1
OG0019926	jg1340	CP2_g49748_DN3_SP1_c.t1
OG0019927	jg1351	CP2_g49792_DN3_SP0_c.t1
OG0019929	jg1514	CP2_g50454_DN3_SP1_c.t1
OG0019930	jg2181	CP9_g28229_DN3_SP6_c.t1
OG0019931	jg2325	CP22_g17225_DN3_SP0_c.t1, CP22_g17712_DN3_SP0_c.t1
OG0019932	jg23952	CP2_g49054_DN1_SP0_c.t1
OG0019937	jg26707, jg26706, jg26704, jg26705	CP12_g30720_DN2_SP0_c.t1
OG0019938	jg27073	CP12_g31600_DN2_SP1_c.t1
OG0019942	jg27841	CP10_g43835_DN3_SP0_c.t1
OG0019943	jg27952	CP10_g43710_DN3_SP2_c.t1
OG0019944	jg16548	CP16_g54761_DN2_SP0_c.t1
OG0019945	jg16759	CP16_g54949_DN3_SP0_c.t1
OG0019946	jg17907	CP16_g55168_DN3_SP0_c.t1, CP9_g29219_DN1_SP0_c.t1
OG0019949	jg19884, jg14576	CP3_g14628_DN3_SP0_c.t1
OG0019950	jg20160	CP4_g23974_DN3_SP0_c.t1
OG0019951	jg13001	CP13_g19615_DN3_SP0_c.t1
OG0019954	jg12365, jg13672	CP6_g8861_DN2_SP0_c.t1
OG0019956	jg14083	CP12_g30282_DN3_SP0_c.t1, CP12_g30283_DN3_SP0_c.t1, CP12_g30281_DN3_SP0_c.t1
OG0019958	jg14236	CP3_g14997_DN3_SP1_c.t1
OG0019962	jg15171	CP3_g14106_DN3_SP0_c.t1
OG0019963	jg15388	CP5_g1562_DN2_SP0_c.t1
OG0019966	jg16144	CP3_g13306_DN3_SP0_c.t1
OG0019967	jg16398, jg16407, jg16391	CP3_g13080_DN2_SP0_c.t1
OG0019968	jg3996, jg21701	CP8_g52832_DN2_SP0_c.t1
OG0019970	jg4943	CP11_g32816_DN3_SP0_c.t1
OG0019971	jg6032	CP8_g54175_DN3_SP0_c.t1
OG0019974	jg7207	CP20_g3866_DN3_SP1_c.t1
OG0019977	jg7940	CP11_g32032_DN3_SP6_c.t1
OG0019980	jg9822	CP19_g18007_DN3_SP0_c.t1
OG0019981	jg9876	CP19_g18056_DN3_SP0_c.t1
OG0019983	jg10827	CP6_g7040_DN3_SP0_c.t1
OG0019985	jg12566	CP5_g1473_DN3_SP0_c.t1
OG0019986	jg20505	CP13_g19939_DN3_SP0_c.t1
OG0019988	jg20666	CP13_g20118_DN3_SP0_c.t1
OG0019989	jg20927	CP13_g20351_DN3_SP0_c.t1
OG0019991	jg21731	CP8_g52920_DN1_SP0_c.t1
OG0019993	jg21816	CP8_g53046_DN3_SP0_c.t1
OG0019994	jg21857	CP8_g53116_DN3_SP0_c.t1
OG0019996	jg22691	CP8_g53786_DN2_SP0_c.t1
OG0019997	jg22841	CP8_g53923_DN3_SP0_c.t1
OG0019998	jg22987	CP8_g54069_DN1_SP0_c.t1
OG0020047	jg31642	CP7_g44816_DN3_SP0_c.t1
OG0020049	jg23158	CP2_g48097_DN2_SP0_c.t1
OG0020050	jg6501	CP2_g48504_DN3_SP0_c.t1
OG0020052	jg22296	CP8_g53442_DN3_SP0_c.t1
OG0020061	jg11504	CP6_g7945_DN3_SP0_c.t1
OG0020062	jg2974	CP9_g28969_DN3_SP0_c.t1
OG0020064	jg20459	CP13_g19905_DN2_SP0_c.t1
OG0020065	jg14048	CP1_g38098_DN3_SP0_c.t1
OG0020066	jg18606	CP4_g25253_DN3_SP3_c.t1
OG0020067	jg20456	CP13_g19902_DN1_SP0_c.t1
OG0020068	jg14296	CP3_g14889_DN3_SP0_c.t1
OG0020071	jg20724	CP4_g25684_DN3_SP0_c.t1
OG0020074	jg16342	CP3_g13126_DN3_SP5_c.t1
OG0020076	jg16007	CP3_g13397_DN2_SP0_c.t1, CP3_g13428_DN2_SP0_c.t1
OG0020077	jg15491	CP3_g13798_DN2_SP0_c.t1
OG0020078	jg28094	CP10_g43614_DN3_SP1_c.t1
OG0020079	jg19278	CP4_g24693_DN3_SP0_c.t1
OG0020081	jg12166	CP1_g38497_DN3_SP0_c.t1
OG0020082	jg20222	CP4_g23922_DN2_SP0_c.t1
OG0020086	jg24383	CP10_g42481_DN3_SP1_c.t1
OG0020091	jg21054, jg26070	CP12_g30273_DN3_SP0_c.t1
OG0020092	jg26264	CP5_g1453_DN2_SP0_c.t1
OG0020096	jg28577	CP1_g36801_DN2_SP0_c.t1
OG0020102	jg30376	CP7_g45902_DN3_SP0_c.t1
OG0020108	jg9201	CP5_g806_DN3_SP2_c.t1
OG0020109	jg28948	CP1_g36891_DN3_SP0_c.t1
OG0020113	jg18531, jg32430	CP7_g44513_DN2_SP0_c.t1
OG0020115	jg32494	CP1_g39908_DN3_SP1_c.t1
OG0020118	jg33113	CP1_g38117_DN3_SP0_c.t1
OG0020122	jg1511	CP2_g50444_DN3_SP0_c.t1
OG0020126	jg3289	CP9_g29272_DN3_SP2_c.t1
OG0020127	jg3753	CP9_g29702_DN2_SP0_c.t1
OG0020128	jg24954	CP10_g42981_DN3_SP0_c.t1
OG0020130	jg25656	CP12_g29963_DN3_SP0_c.t1
OG0020134	jg27427	CP15_g34916_DN3_SP0_c.t1
OG0020137	jg16805	CP16_g54997_DN3_SP0_c.t1
OG0020139	jg17034	CP16_g55213_DN3_SP0_c.t1
OG0020140	jg17374	CP18_g11638_DN3_SP0_c.t1
OG0020142	jg18424	CP4_g25422_DN3_SP0_c.t1
OG0020151	jg6698	CP2_g48626_DN3_SP5_c.t1
OG0020153	jg7142, jg7098	CP25_g55858_DN1_SP0_c.t1
OG0020154	jg7201	CP29_g21979_DN2_SP0_c.t1
OG0020157	jg8234	CP8_g54675_DN3_SP4_c.t1
OG0020163	jg12051	CP5_g1964_DN3_SP1_c.t1
OG0020164	jg12314	CP5_g1675_DN1_SP0_c.t1
OG0020165	jg12371	CP5_g1640_DN3_SP0_c.t1
OG0020167	jg20374	CP13_g19817_DN3_SP3_c.t1
OG0020168	jg21494, jg21480	CP2_g48732_DN2_SP0_c.t1
OG0020171	jg23499	CP2_g47805_DN3_SP0_c.t1
OG0020234	jg7276	CP20_g4069_DN3_SP4_c.t1
OG0020237	jg17730	CP4_g25970_DN3_SP0_c.t1
OG0020238	jg31448, jg31450	CP7_g44986_DN3_SP0_c.t1
OG0020239	jg23080	CP2_g48168_DN3_SP0_c.t1
OG0020242	jg22734	CP8_g53829_DN3_SP0_c.t1
OG0020244	jg3747	CP9_g29693_DN3_SP4_c.t1
OG0020247	jg33780	CP7_g46448_DN3_SP0_c.t1
OG0020254	jg12643	CP5_g1384_DN3_SP3_c.t1
OG0020258	jg2054	CP16_g55102_DN2_SP0_c.t1, CP16_g55104_DN2_SP0_c.t1
OG0020264	jg24581	CP3_g15184_DN2_SP0_c.t1
OG0020269	jg20877	CP17_g5645_DN2_SP0_c.t1, CP17_g5533_DN3_SP0_c.t1
OG0020270	jg28111	CP10_g43603_DN3_SP0_c.t1
OG0020272	jg18842	CP4_g25042_DN1_SP0_c.t1
OG0020273	jg12483	CP5_g1557_DN1_SP0_c.t1
OG0020275	jg19548	CP4_g24483_DN3_SP1_c.t1
OG0020276	jg25572	CP3_g14112_DN3_SP0_c.t1
OG0020277	jg29288	CP1_g37205_DN2_SP0_c.t1
OG0020278	jg15022	CP3_g14230_DN2_SP1_c.t1
OG0020279	jg28865	CP1_g36820_DN1_SP0_c.t1
OG0020289	jg30214	CP7_g46057_DN2_SP0_c.t1
OG0020290	jg2213, jg30360	CP7_g45919_DN2_SP0_c.t1
OG0020291	jg30409	CP7_g45872_DN3_SP0_c.t1
OG0020293	jg31187	CP7_g45218_DN3_SP0_c.t1
OG0020294	jg31310	CP22_g17713_DN2_SP0_c.t1
OG0020295	jg31868	CP5_g3111_DN2_SP0_c.t1
OG0020297	jg31948	CP19_g18526_DN3_SP0_c.t1, CP19_g18536_DN2_SP0_c.t1, CP19_g18531_DN2_SP0_c.t1, CP6_g6686_DN3_SP0_c.t1
OG0020300	jg32593	CP3_g15924_DN2_SP0_c.t1, CP5_g2282_DN1_SP0_c.t1
OG0020304	jg33776	CP7_g46445_DN3_SP7_c.t1
OG0020309	jg1863, jg27360	CP25_g55999_DN1_SP0_c.t1, CP14_g22579_DN2_SP0_c.t1, CP3_g15268_DN2_SP0_c.t1
OG0020315	jg24262	CP10_g42399_DN3_SP2_c.t1
OG0020319	jg26434	CP12_g30573_DN1_SP0_c.t1
OG0020320	jg27483, jg7461	CP17_g5860_DN2_SP0_c.t1
OG0020327	jg18780	CP4_g25095_DN2_SP0_c.t1
OG0020329	jg13533, jg4789, jg13814, jg4788	CP14_g23752_DN3_SP0_c.t1
OG0020330	jg13983	CP8_g53592_DN3_SP6_c.t1
OG0020337	jg3987	CP11_g33627_DN3_SP0_c.t1
OG0020339	jg4824	CP11_g32929_DN3_SP0_c.t1
OG0020341	jg6181	CP2_g48265_DN3_SP0_c.t1
OG0020344	jg7333	CP20_g4146_DN1_SP0_c.t1, CP20_g4147_DN2_SP2_c.t1
OG0020346	jg7934	CP11_g31958_DN2_SP0_c.t1, CP11_g31957_DN2_SP0_c.t1
OG0020349	jg8790	CP12_g30358_DN3_SP0_c.t1
OG0020352	jg10210	CP19_g18360_DN3_SP0_c.t1, CP19_g18354_DN3_SP0_c.t1, CP19_g18358_DN3_SP0_c.t1, CP6_g7716_DN3_SP0_c.t1, CP6_g9860_DN3_SP0_c.t1
OG0020354	jg12246	CP4_g26039_DN1_SP0_c.t1
OG0020359	jg21628	CP26_g51215_DN3_SP1_c.t1
OG0020360	jg21835	CP8_g53093_DN3_SP4_c.t1
OG0020361	jg22510	CP8_g53629_DN2_SP0_c.t1
OG0020362	jg23799	CP2_g47516_DN3_SP5_c.t1
OG0020445	jg32740	CP1_g38496_DN3_SP0_c.t1
OG0020454	jg13094	CP11_g32057_DN2_SP0_c.t1
OG0020466	jg10775	CP7_g45565_DN1_SP0_c.t1
OG0020474	jg7394	CP20_g4222_DN3_SP0_c.t1
OG0020479	jg19858, jg17863	CP16_g55103_DN2_SP0_c.t1
OG0020480	jg24170	CP10_g42332_DN2_SP0_c.t1
OG0020482	jg15159, jg25573	CP3_g14111_DN3_SP0_c.t1
OG0020485	jg21818	CP1_g37349_DN2_SP0_c.t1
OG0020488	jg29329	CP2_g49567_DN2_SP0_c.t1
OG0020492	jg29706	CP12_g30895_DN1_SP0_c.t1, CP17_g5915_DN2_SP0_c.t1
OG0020496	jg31039	CP13_g20074_DN1_SP0_c.t1, CP4_g26477_DN2_SP0_c.t1
OG0020501	jg32616, jg17218, jg32447, jg31923, jg27312, jg33929, jg76, jg17409	CP22_g17725_DN3_SP0_c.t1
OG0020504	jg32558	CP1_g40808_DN3_SP4_c.t1
OG0020505	jg32559	CP13_g20465_DN3_SP0_c.t1
OG0020506	jg33583	CP7_g46280_DN2_SP0_c.t1
OG0020510	jg1220	CP2_g49546_DN2_SP1_c.t1
OG0020511	jg1301, jg1305	CP2_g49565_DN2_SP0_c.t1
OG0020513	jg3233	CP9_g29221_DN3_SP0_c.t1
OG0020517	jg24494	CP10_g42568_DN3_SP0_c.t1
OG0020521	jg26256	CP12_g30442_DN3_SP0_c.t1
OG0020526	jg7189, jg11867, jg6721, jg26770	CP8_g52638_DN3_SP0_c.t1
OG0020527	jg27978	CP4_g25780_DN3_SP0_c.t1
OG0020532	jg17287	CP7_g44206_DN3_SP0_c.t1
OG0020541	jg14006	CP3_g15847_DN3_SP1_c.t1
OG0020543	jg14229	CP3_g15015_DN3_SP0_c.t1
OG0020547	jg15004	CP3_g14245_DN1_SP0_c.t1
OG0020550	jg16373	CP3_g13098_DN2_SP0_c.t1
OG0020551	jg3804	CP11_g33773_DN2_SP2_c.t1
OG0020552	jg4067	CP11_g33557_DN3_SP0_c.t1
OG0020555	jg4637	CP11_g33096_DN3_SP0_c.t1
OG0020559	jg6625	CP2_g48586_DN3_SP0_c.t1
OG0020562	jg7210	CP7_g46180_DN2_SP0_c.t1
OG0020564	jg7638	CP20_g4441_DN3_SP1_c.t1
OG0020568	jg9713	CP5_g1272_DN3_SP1_c.t1
OG0020574	jg11184	CP6_g7371_DN3_SP0_c.t1
OG0020576	jg11916	CP26_g51170_DN1_SP0_c.t1, CP18_g11863_DN1_SP0_c.t1
OG0020577	jg12256	CP5_g1716_DN3_SP0_c.t1
OG0020586	jg23105	CP2_g48146_DN2_SP0_c.t1
OG0020675	jg4811	CP11_g32941_DN3_SP2_c.t1
OG0020676	jg1738	CP14_g22658_DN3_SP0_c.t1
OG0020688	jg2422	CP9_g28437_DN1_SP2_c.t1
OG0020690	jg26897	CP28_g33846_DN1_SP0_c.t1, CP2_g49430_DN1_SP0_c.t1, CP3_g15929_DN2_SP0_c.t1
OG0020691	jg33110	CP1_g38120_DN3_SP0_c.t1
OG0020694	jg10466	CP6_g6756_DN3_SP0_c.t1
OG0020696	jg16163	CP3_g13292_DN3_SP0_c.t1
OG0020704	jg7443	CP20_g4272_DN3_SP0_c.t1, CP15_g35229_DN1_SP0_c.t1
OG0020705	jg20205	CP4_g23934_DN2_SP2_c.t1
OG0020708	jg28013	CP19_g18149_DN3_SP0_c.t1
OG0020712	jg28107	CP10_g43609_DN2_SP0_c.t1
OG0020727	jg28418	CP1_g36415_DN3_SP0_c.t1
OG0020731	jg30074	CP7_g46150_DN2_SP0_c.t1
OG0020733	jg30709	CP8_g53938_DN2_SP0_c.t1
OG0020735	jg30829	CP7_g45517_DN2_SP0_c.t1
OG0020736	jg31901	CP7_g44643_DN2_SP0_c.t1
OG0020738	jg32226	CP7_g44189_DN3_SP0_c.t1
OG0020743	jg728	CP2_g49066_DN2_SP0_c.t1
OG0020744	jg772	CP2_g49099_DN2_SP0_c.t1
OG0020745	jg936	CP2_g49250_DN3_SP0_c.t1
