Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0014593	jg32755	XP_009118921.1
OG0014594	jg31286	XP_033133334.1, XP_033136532.1
OG0014595	jg32660	XP_009129550.1
OG0014596	jg3325	XP_033131987.1
OG0014597	jg32669, jg32680	XP_009107462.1, XP_009129554.1
OG0014598	jg32694	XP_009107455.2
OG0014599	jg32713	XP_018511404.1
OG0014600	jg32715	XP_009107445.1
OG0014601	jg31298	XP_009113734.1
OG0014602	jg31299	XP_009109776.1
OG0014603	jg31306	XP_009109771.1
OG0014604	jg31313	XP_009109764.1
OG0014605	jg31332	XP_033133446.1
OG0014606	jg31343	XP_009109748.2
OG0014607	jg31359	XP_009113675.2
OG0014609	jg31370	XP_009113664.1
OG0014610	jg31414	XP_009102885.1
OG0014611	jg31445	XP_009109677.1
OG0014612	jg31466	XP_009115240.1
OG0014613	jg31483	XP_009102847.1
OG0014614	jg31500	XP_009115224.1
OG0014615	jg31522	XP_009115213.1
OG0014616	jg31531	XP_009115205.1
OG0014617	jg31542	XP_009115202.1
OG0014618	jg31549	XP_009115195.1
OG0014619	jg31551	XP_009115192.1
OG0014620	jg31605	XP_009115137.1
OG0014621	jg31609	XP_009115133.1
OG0014622	jg31611	XP_009115132.1
OG0014623	jg10024	XP_009138156.1
OG0014624	jg31619	XP_009115123.1
OG0014625	jg31622	XP_009115114.1
OG0014626	jg31626	XP_009115060.1
OG0014627	jg31655	XP_009115036.1, XP_009102684.1
OG0014628	jg31658	XP_009115033.1
OG0014629	jg31663	XP_009115026.1
OG0014630	jg31692	XP_009115018.1
OG0014631	jg31722	XP_009102671.1
OG0014632	jg31728	XP_009108132.1
OG0014633	jg31746	XP_009102666.1
OG0014634	jg31755	XP_009108119.2
OG0014635	jg31771	XP_009108118.1
OG0014636	jg31774	XP_009114986.1
OG0014637	jg31777	XP_033135666.1
OG0014638	jg31808	XP_009114966.1
OG0014639	jg31809	XP_009145230.1
OG0014640	jg31810	XP_009108103.2
OG0014641	jg31823	XP_009108002.1
OG0014642	jg31852	XP_009114911.1
OG0014643	jg31853	XP_009145204.1
OG0014644	jg31863	XP_009114905.1
OG0014645	jg31872	XP_009114899.1
OG0014646	jg31881	XP_009114894.1
OG0014647	jg31904	XP_009114877.1
OG0014648	jg13069	XP_009101246.1
OG0014649	jg13076	XP_009101241.1
OG0014650	jg13102	XP_009152221.1
OG0014651	jg13119	XP_009152208.1
OG0014652	jg13143	XP_009114155.1
OG0014654	jg13146	XP_009129089.2
OG0014655	jg13165	XP_009152160.1
OG0014656	jg13168	XP_009152155.1
OG0014657	jg23706	XP_009103480.2
OG0014658	jg23702	XP_009103476.1
OG0014659	jg23679	XP_009112354.1
OG0014660	jg23655	XP_009103438.1
OG0014661	jg23652	XP_009103436.1
OG0014662	jg23651	XP_009147104.1
OG0014663	jg23648	XP_033136338.1
OG0014664	jg23647	XP_009103429.1
OG0014665	jg23635	XP_009103420.2
OG0014666	jg23632	XP_009130540.1
OG0014667	jg23630	XP_033129524.1
OG0014668	jg23618	XP_009150685.1
OG0014669	jg23612	XP_009150678.1
OG0014670	jg23611	XP_033129489.1
OG0014671	jg23607	XP_009150673.3
OG0014672	jg23593	XP_009150664.1
OG0014673	jg23574	XP_018515010.1
OG0014674	jg23565	XP_009112189.1
OG0014675	jg23529	XP_009130497.1
OG0014676	jg23525	XP_009130494.1
OG0014677	jg23506	XP_009150589.1
OG0014678	jg23495	XP_009150566.3
OG0014679	jg23490	XP_009150564.1
OG0014680	jg23480	XP_009150552.1
OG0014681	jg23470	XP_033128198.1
OG0014682	jg23464	XP_009112144.1
OG0014683	jg23449	XP_009150528.1
OG0014684	jg23445	XP_009150520.1
OG0014685	jg23443	XP_009130453.1
OG0014686	jg23439	XP_009150516.1
OG0014687	jg23419	XP_009130447.1
OG0014688	jg23412	XP_009112123.2
OG0014689	jg23406	XP_009150488.1
OG0014690	jg23390	XP_009150466.1
OG0014691	jg23385	XP_009150460.1
OG0014692	jg23377	XP_009150456.1
OG0014693	jg23336	XP_009150415.1
OG0014694	jg23315	XP_009150396.1
OG0014695	jg23314	XP_009150395.1
OG0014696	jg23311	XP_009112078.1
OG0014697	jg23309, jg27631	XP_033128339.1
OG0014698	jg23308	XP_009130250.2
OG0014699	jg19517	XP_009150378.1
OG0014700	jg23300	XP_009150385.1
OG0014701	jg23281	XP_009112063.1
OG0014702	jg23279	XP_009112061.1
OG0014703	jg23274	XP_009112057.2
OG0014704	jg23263	XP_009150364.1
OG0014705	jg23262	XP_009112049.1
OG0014706	jg23229	XP_009151398.1
OG0014707	jg23209	XP_009151378.1
OG0014708	jg23185	XP_009151351.1
OG0014709	jg23184	XP_033130064.1
OG0014710	jg23163	XP_033140936.1
OG0014711	jg23159	XP_009130191.1
OG0014712	jg23157	XP_009151328.1
OG0014713	jg23149	XP_009151325.1
OG0014714	jg23138	XP_009151308.1
OG0014715	jg23136	XP_033128993.1
OG0014717	jg23115	XP_009111999.1
OG0014718	jg23106	XP_009136495.1
OG0014719	jg23094	XP_009137070.1
OG0014720	jg23083	XP_009111989.1
OG0014721	jg23072	XP_009136449.1
OG0014722	jg23056	XP_033140352.1
OG0014723	jg13383	XP_009136421.1
OG0014724	jg23038	XP_009136420.1
OG0014725	jg23036	XP_009136419.1
OG0014726	jg23027	XP_009136403.1
OG0014727	jg6157	XP_009136388.1
OG0014728	jg6197	XP_009130111.2
OG0014729	jg6200	XP_009150879.1
OG0014730	jg6220	XP_009150901.1
OG0014731	jg6223	XP_009141697.1
OG0014732	jg6237	XP_009150911.1
OG0014733	jg32658	XP_009124536.1
OG0014734	jg6262	XP_009141903.1
OG0014735	jg14366	XP_009150055.1
OG0014736	jg6281	XP_033129289.1
OG0014737	jg6282	XP_009150950.1
OG0014738	jg6283	XP_009150951.1
OG0014739	jg6289, jg6287	XP_033129292.1
OG0014740	jg6292	XP_009150956.2
OG0014741	jg6296	XP_009150960.1
OG0014742	jg6313	XP_009111635.1
OG0014743	jg6314	XP_009130062.1
OG0014745	jg6316	XP_009150977.1
OG0014746	jg6326	XP_009111638.1
OG0014747	jg6342	XP_009130002.1
OG0014748	jg6352	XP_009151007.1
OG0014749	jg6356	XP_009151008.1
OG0014750	jg6359	XP_009151014.1
OG0014751	jg6366	XP_009151019.1
OG0014752	jg6409	XP_009151052.1
OG0014753	jg6487	XP_009129938.3
OG0014754	jg6494	XP_009151115.1
OG0014755	jg6496	XP_009151116.3
OG0014756	jg6498	XP_009151119.1
OG0014757	jg6515	XP_018508117.2
OG0014758	jg5797	XP_009126357.1
OG0014759	jg5828	XP_009131746.1
OG0014760	jg5846	XP_009120855.1
OG0014761	jg5867	XP_009126409.1, XP_018513597.1
OG0014763	jg5888	XP_009120827.1
OG0014764	jg5904	XP_009126443.1
OG0014765	jg5906	XP_009126444.1
OG0014766	jg5907	XP_033138585.1
OG0014767	jg5923	XP_009131802.1
OG0014768	jg5924	XP_009120795.1
OG0014769	jg5929	XP_009126462.1
OG0014770	jg5956	XP_009131825.2
OG0014771	jg5971	XP_009120734.1
OG0014772	jg5986	XP_009120711.1
OG0014773	jg6007	XP_009131854.1
OG0014774	jg6014	XP_009131860.2
OG0014775	jg6015	XP_009126527.1
OG0014776	jg30853	XP_009115578.1
OG0014777	jg6038	NP_001288932.1
OG0014778	jg6051	XP_009126541.1
OG0014779	jg6052	XP_009126542.1
OG0014780	jg6057	XP_009120655.1
OG0014781	jg6096	XP_009131887.1
OG0014782	jg6117	XP_009120633.1, XP_009126570.1
OG0014783	jg26788	XP_018508892.1
OG0014784	jg6120	XP_009126574.1
OG0014785	jg6122	XP_009120627.1
OG0014786	jg21187	XP_009123248.1
OG0014787	jg22081	XP_009119909.1
OG0014788	jg23014	XP_033144518.1
OG0014789	jg23000	XP_018512520.1, XP_018511181.1
OG0014790	jg22998	XP_009120594.1
OG0014791	jg22995	XP_033138847.1
OG0014792	jg22993	XP_009120586.1
OG0014793	jg22957	XP_009120535.2
OG0014795	jg22920	XP_009126651.1
OG0014796	jg22913	XP_009126666.1
OG0014797	jg22878	XP_009120457.1
OG0014798	jg12385	XP_009125078.1
OG0014799	jg22873	XP_009120449.1
OG0014800	jg22869	XP_033137997.1
OG0014801	jg22855	XP_033141249.1, XP_009120434.2
OG0014802	jg22853	XP_009126713.1
OG0014803	jg22835	XP_009120417.1, XP_018511913.1
OG0014804	jg22833	XP_009120413.1
OG0014805	jg22784	XP_009120384.1
OG0014806	jg22774	XP_009120375.1
OG0014807	jg22767	XP_009120366.2
OG0014808	jg22766	XP_033137702.1
OG0014809	jg22757	XP_009120353.1
OG0014810	jg22736	XP_009126767.1
OG0014811	jg22730	XP_009120333.2
OG0014812	jg22728	XP_009126770.1
OG0014813	jg22720	XP_009132081.1
OG0014814	jg22718	XP_009120326.2
OG0014815	jg22663	XP_009132118.1
OG0014816	jg22716	XP_009120324.1
OG0014817	jg22712	XP_009126790.1
OG0014818	jg22698	XP_009120312.1
OG0014819	jg22695	XP_009126804.1
OG0014820	jg22678	XP_009120292.2, XP_018512816.1
OG0014821	jg22676	XP_009126815.2, XP_009120290.1
OG0014822	jg22673	XP_033144574.1
OG0014823	jg22670	XP_009120284.1
OG0014824	jg22668	XP_009120281.1
OG0014825	jg22643	XP_009132130.1
OG0014826	jg22641	XP_009126838.1
OG0014827	jg12974	XP_009129209.1
OG0014828	jg27981	XP_009102259.1
OG0014829	jg27557	XP_009123150.1
OG0014830	jg22598	XP_009120224.1
OG0014831	jg22599	XP_018510780.1
OG0014832	jg22612	XP_009120237.1
OG0014833	jg22556	XP_009120182.1
OG0014834	jg22555	XP_009120184.1
OG0014835	jg22541	XP_009120169.1
OG0014836	jg22470	XP_009120138.1
OG0014837	jg22458	XP_009126967.2
OG0014838	jg22456	XP_033137507.1, XP_033139639.1
OG0014839	jg22410	XP_009120096.1
OG0014840	jg22435	XP_009120107.1
OG0014841	jg22433	XP_009126976.1
OG0014842	jg22430	XP_009120104.1
OG0014843	jg22424	XP_033138734.1
OG0014844	jg22422	XP_009120101.1
OG0014845	jg22411	XP_009121282.1, XP_009126982.1
OG0014846	jg22394	XP_009132370.1
OG0014847	jg22386	XP_033139626.1
OG0014848	jg22378	XP_009120057.1
OG0014849	jg22309	XP_009120010.1
OG0014850	jg14814	XP_033128087.1
OG0014851	jg14781, jg21514	XP_033136871.1
OG0014852	jg14772	XP_009150152.1
OG0014853	jg14754	XP_009151832.1
OG0014854	jg14726	XP_009149776.1
OG0014855	jg14725	XP_009149777.1
OG0014856	jg14705	XP_009151549.1
OG0014857	jg1584	XP_018510675.1
OG0014858	jg7963	XP_009111276.1
OG0014859	jg4590	XP_009130995.1
OG0014860	jg4581	XP_009125687.1
OG0014861	jg19135	XP_009133346.1
OG0014862	jg4544	XP_033144625.1
OG0014863	jg4530	XP_009122386.1
OG0014864	jg4513	XP_009125667.1
OG0014865	jg4507	XP_009130968.1
OG0014866	jg4500	XP_033137851.1
OG0014867	jg4495	XP_009125661.1, XP_009122289.1
OG0014868	jg4458	XP_009122264.1
OG0014869	jg4409	XP_018510715.1
OG0014870	jg1744	XP_009127724.1
OG0014871	jg4370	XP_009122214.1
OG0014872	jg4368	XP_009122213.1
OG0014873	jg10065	XP_009137755.1
OG0014874	jg4352	XP_009125620.1, XP_033138675.1
OG0014875	jg4351	XP_009122201.2
OG0014876	jg4350	XP_009122200.2
OG0014877	jg4348	XP_009122197.1
OG0014879	jg4337	XP_033137777.1
OG0014880	jg4335	XP_009122177.1
OG0014881	jg4333	XP_009130899.1
OG0014882	jg4328	XP_009122169.1
OG0014883	jg4326	XP_009122167.1
OG0014884	jg4292	XP_009122146.1
OG0014885	jg4278	XP_009122133.1
OG0014886	jg4277	XP_009122129.1
OG0014887	jg4271	XP_009122125.1
OG0014889	jg4242	XP_009122551.2
OG0014890	jg4238	XP_009122554.1
OG0014891	jg4223	XP_009130836.1
OG0014892	jg4207	XP_009122582.1
OG0014894	jg4203	XP_009130828.1
OG0014895	jg4191	XP_009130823.1
OG0014896	jg4187	XP_033137364.1
OG0014897	jg4179	XP_009122616.2
OG0014898	jg4178	XP_033145086.1
OG0014899	jg4170	XP_009122625.1
OG0014900	jg4161	XP_009122634.1
OG0014902	jg4143	XP_018511246.2
OG0014903	jg4137	XP_009122659.1
OG0014904	jg4131	XP_009125524.1
OG0014905	jg11970	XP_009124258.1
OG0014906	jg4114	XP_009122680.1
OG0014907	jg4110	XP_033138478.1
OG0014908	jg4109	XP_033138511.1
OG0014909	jg4106	XP_009125514.1
OG0014910	jg4083	XP_009130759.1
OG0014911	jg4066	XP_009125498.1
OG0014912	jg4059	XP_009122719.1
OG0014913	jg4044	XP_009130728.1
OG0014914	jg4016	XP_009122751.1
OG0014915	jg4015	XP_009122750.1
OG0014916	jg4011	XP_009125463.2
OG0014917	jg4001	XP_009130749.1, XP_009122762.2
OG0014918	jg3974	XP_009122781.1
OG0014919	jg3960	XP_009122795.1
OG0014920	jg3949	XP_009125439.2
OG0014921	jg3948	XP_009122801.1
OG0014922	jg3936	XP_033143828.1
OG0014923	jg3934	XP_009130678.1
OG0014924	jg3930	XP_009130673.1
OG0014925	jg3925	XP_009125433.1
OG0014926	jg3921	XP_033139512.1, XP_009130669.2
OG0014927	jg3911	XP_033137561.1
OG0014928	jg3899	XP_009125427.3
OG0014930	jg3889	XP_009125423.1
OG0014931	jg3886	XP_009125419.2
OG0014932	jg3884	XP_009125417.1
OG0014933	jg3871	XP_009130651.1
OG0014934	jg3865	XP_009130650.1
OG0014935	jg3864	XP_018513209.1
OG0014936	jg3857	XP_009130643.1
OG0014937	jg3855	XP_009130642.1
OG0014938	jg3849	XP_009122856.1
OG0014939	jg3819	XP_009125388.1
OG0014940	jg3817	XP_009130622.1
OG0014941	jg3816	XP_009130621.1
OG0014942	jg3811	XP_009130611.1
OG0014943	jg24770	XP_009115130.1
OG0014944	jg3808	XP_009107206.1
OG0014945	jg12701	XP_033145710.1
OG0014946	jg12745	XP_009125177.1
OG0014947	jg12758	XP_033145583.1
OG0014949	jg3770	XP_033131445.1
OG0014950	jg3775	XP_009104434.1
OG0014951	jg3780	XP_009106777.1
OG0014952	jg3789	XP_009104426.1
OG0014953	jg3790	XP_033132013.1
OG0014954	jg3791	XP_018508583.1
OG0014955	jg3795	XP_033132011.1
OG0014956	jg3767	XP_009106773.1
OG0014957	jg3760	XP_009104446.1
OG0014958	jg3752	XP_009104448.1
OG0014959	jg3742	XP_009128437.1
OG0014960	jg3736	XP_009128433.1
OG0014961	jg3729	XP_009128425.1
OG0014962	jg3698	XP_018512117.1
OG0014963	jg3674	XP_009128387.1
OG0014964	jg3668	XP_009104497.1
OG0014965	jg6646	XP_009111751.1
OG0014966	jg3644	XP_009104519.1
OG0014967	jg3635	XP_009106669.1
OG0014968	jg3633	XP_009106666.1
OG0014969	jg31232	XP_009113796.1
OG0014970	jg3602	XP_009106634.1
OG0014971	jg3601	XP_009106633.2
OG0014972	jg3595	XP_009106628.1
OG0014973	jg17249	XP_009116162.1
OG0014974	jg3585	XP_009106613.2
OG0014975	jg3580	XP_009106609.1
OG0014976	jg3576	XP_009104561.1
OG0014977	jg3575	XP_009106606.1
OG0014978	jg3561	XP_009128311.1
OG0014979	jg3557	XP_009106591.1
OG0014980	jg3540	XP_009106573.1
OG0014981	jg3474	XP_009106448.3
OG0014982	jg3472	XP_009106442.1
OG0014983	jg3463	XP_009106433.1
OG0014984	jg3444	XP_009128248.1
OG0014985	jg3437	XP_009128242.1
OG0014986	jg3435	XP_009104610.1
OG0014987	jg3426	XP_018508797.1
OG0014988	jg3418	XP_009106404.1
OG0014989	jg3413	XP_009128229.1
OG0014990	jg11972	XP_009124256.1
OG0014991	jg3394	XP_009128215.1
OG0014992	jg3389	XP_009107680.1
OG0014993	jg3384	XP_009106381.1
OG0014994	jg3334	XP_009106340.1
OG0014995	jg3328	XP_009104662.1
OG0014996	jg3324	XP_009106327.1
OG0014997	jg3318	XP_009106324.1
OG0014998	jg3314	XP_009106319.1
OG0014999	jg3310	XP_009106316.1
OG0015000	jg3308	XP_009106313.1
OG0015001	jg3301	XP_009106299.1
OG0015002	jg3300	XP_009106300.1
OG0015003	jg3294	XP_009106294.1
OG0015005	jg3284	XP_009106279.2
OG0015006	jg3274	XP_009106270.1
OG0015007	jg3267	XP_009106263.1
OG0015008	jg3266	XP_009106262.1
OG0015009	jg3258	XP_009106253.2
OG0015010	jg3243	XP_009106241.2
OG0015011	jg3234	XP_009106232.1
OG0015013	jg3223	XP_009106214.1
OG0015014	jg3213	XP_009106207.1
OG0015015	jg3210	XP_033131085.1
OG0015016	jg3203	XP_009106198.1
OG0015017	jg3201	XP_033131088.1
OG0015018	jg3197	XP_009106192.1
OG0015019	jg3193	XP_009104709.1
OG0015020	jg3179	XP_009106183.1
OG0015021	jg3171	XP_009128078.1, XP_018508654.1
OG0015022	jg3167	XP_009106170.1
OG0015023	jg3161	XP_009106167.1
OG0015024	jg27855	XP_009121130.1
OG0015025	jg27887	XP_009121100.2
OG0015026	jg27899	XP_009112443.2
OG0015027	jg27918	XP_009121074.1
OG0015028	jg27929	XP_009102304.2
OG0015029	jg14841	XP_033132875.1
OG0015030	jg15774	XP_033145185.1
OG0015031	jg14827, jg14828	XP_009149707.1
OG0015032	jg14829	XP_009149706.1
OG0015033	jg14537	XP_009149908.1
OG0015034	jg14532	XP_009149913.1
OG0015035	jg14531	XP_009149915.1
OG0015036	jg14538	XP_009149907.1
OG0015037	jg14565	XP_009149893.2
OG0015038	jg33818	XP_009145421.2
OG0015039	jg33783	XP_009106812.1
OG0015040	jg33772	XP_009106819.1
OG0015041	jg33769	XP_009147468.2
OG0015042	jg33762	XP_009147479.2
OG0015043	jg33754	XP_009106829.1
OG0015044	jg33721	XP_009147498.1
OG0015045	jg33697	XP_033132782.1, XP_009147505.1
OG0015046	jg33691	XP_009147512.1
OG0015047	jg33677	XP_009147523.2
OG0015048	jg33672	XP_009106904.1
OG0015049	jg33668	XP_009106906.1
OG0015050	jg33657	XP_009147531.1
OG0015051	jg33597	XP_009106961.1
OG0015052	jg33594	XP_009147587.1
OG0015053	jg33574	XP_009144766.1
OG0015054	jg33541	XP_009106980.1
OG0015055	jg33531	XP_009106985.1
OG0015056	jg33519	XP_009147621.2
OG0015057	jg33515	XP_033146885.1
OG0015058	jg33513	XP_009107006.1, XP_009147632.1
OG0015059	jg18760	XP_009143602.1
OG0015060	jg18763	XP_009133071.1
OG0015061	jg18767	XP_009143595.1
OG0015062	jg18772	XP_009141577.1
OG0015063	jg18802	XP_009143566.1, XP_033143187.1
OG0015064	jg18815	XP_009143559.1
OG0015065	jg18824	XP_009141611.1
OG0015066	jg14350	XP_009150061.1
OG0015067	jg14302	XP_009150076.2
OG0015068	jg14297	XP_009150082.1
OG0015069	jg22025	XP_009119840.1
OG0015070	jg22038	XP_009132500.1
OG0015071	jg15854	XP_009138967.1
OG0015072	jg16799	XP_009134028.1
OG0015073	jg310	XP_033145759.1
OG0015074	jg7026	XP_009134081.1
OG0015075	jg6970	XP_009134079.1
OG0015076	jg21649	XP_009134036.1
OG0015077	jg21608	XP_009123552.1
OG0015078	jg11873	XP_009108063.1
OG0015079	jg11922	XP_009108050.1
OG0015080	jg11929	XP_009108026.1
OG0015081	jg11961	XP_033132277.1
OG0015082	jg11707	XP_009124132.1
OG0015083	jg11662	XP_009139658.1
OG0015084	jg11626	XP_009107671.1
OG0015085	jg7034	XP_033134165.1
OG0015086	jg11560	XP_033148739.1
OG0015087	jg11546	XP_009107688.1
OG0015088	jg11463	XP_009107704.1
OG0015089	jg11447	XP_009139605.2
OG0015090	jg11444	XP_009139604.1
OG0015091	jg11403	XP_009139571.1
OG0015092	jg11397	XP_009139570.1
OG0015093	jg11347	XP_033132238.1
OG0015094	jg11322	XP_009107773.1
OG0015095	jg11321	XP_009139507.1
OG0015096	jg11319	XP_009107774.1
OG0015097	jg11236	XP_009147899.1
OG0015098	jg11224	XP_009147838.1
OG0015099	jg11216	XP_009147539.1
OG0015100	jg11214	XP_009107831.1
OG0015101	jg11172	XP_009107839.1
OG0015102	jg11169	XP_009147318.2
OG0015103	jg26350	XP_009147284.1
OG0015104	jg11158	XP_009136700.1, XP_009147242.1
OG0015105	jg13011	XP_009114217.2
OG0015106	jg27447	XP_009105117.1
OG0015107	jg11118	XP_009136712.1
OG0015108	jg11109	XP_009146719.1
OG0015109	jg11108	XP_009107863.1
OG0015110	jg11105	XP_009146678.1
OG0015111	jg11103	XP_009107866.1
OG0015112	jg2911	XP_033141887.1, XP_018508472.1
OG0015113	jg2912	XP_009105943.1
OG0015114	jg2938	XP_009127962.1
OG0015115	jg2939	XP_009104834.1
OG0015116	jg2948	XP_009104832.1
OG0015117	jg2949	XP_009127968.1
OG0015118	jg2953	XP_009127973.1
OG0015119	jg2954	XP_009127972.1
OG0015121	jg2972	XP_009104822.1
OG0015122	jg21434	XP_009151669.1
OG0015123	jg2975	XP_009105997.1
OG0015124	jg3003	XP_009106020.1
OG0015125	jg3007	XP_009104802.1
OG0015126	jg3014	XP_009106031.1
OG0015127	jg9663	XP_009137685.1
OG0015128	jg3017	XP_009106034.1
OG0015129	jg3027	XP_009106043.1
OG0015130	jg3040	XP_009106051.1
OG0015131	jg3043	XP_033139001.1
OG0015132	jg3049	XP_009106060.1
OG0015133	jg17143	XP_009140687.1
OG0015134	jg17011	XP_009117098.1
OG0015135	jg3079	XP_009128038.2
OG0015136	jg3085	XP_009106090.1
OG0015138	jg3093	XP_009106104.1
OG0015139	jg3110	XP_009106124.2, XP_033141169.1
OG0015140	jg12990	XP_009101302.2
OG0015143	jg3120	XP_033132063.1
OG0015144	jg3126	XP_009106132.1
OG0015145	jg3127	XP_009104746.2
OG0015146	jg3129	XP_009104745.1
OG0015147	jg2435	XP_009105028.1
OG0015148	jg2436	XP_009105416.1
OG0015149	jg2444	XP_009127662.1
OG0015150	jg2445	XP_033148265.1, XP_009105423.1
OG0015151	jg2453	XP_009105428.1
OG0015152	jg2460	XP_033130230.1
OG0015153	jg2469	XP_009127678.1
OG0015154	jg2476	XP_009105448.1
OG0015155	jg2477	XP_009105446.2
OG0015156	jg2489	XP_009105458.1
OG0015157	jg2496	XP_009105464.1
OG0015158	jg2499	XP_009105465.1
OG0015159	jg9588	XP_009137785.1
OG0015160	jg9571	XP_009109082.1
OG0015161	jg9570	XP_009129527.1
OG0015162	jg9567	XP_009129466.1
OG0015163	jg9563	XP_033142653.1
OG0015164	jg9557	XP_009137806.1
OG0015165	jg9536	XP_009129108.1
OG0015166	jg9535	XP_009129100.1
OG0015167	jg9525	XP_009129008.1
OG0015168	jg9522	XP_009148011.1
OG0015169	jg9519	XP_009137830.1
OG0015170	jg9513	XP_009128951.1
OG0015172	jg502	XP_009112928.1
OG0015173	jg483	XP_033135369.1
OG0015174	jg469	XP_009112911.1
OG0015175	jg12569	XP_009125120.2
OG0015176	jg12606	XP_009139950.1
OG0015177	jg12637	XP_009139987.1
OG0015178	jg12640	XP_009139990.1
OG0015179	jg12642	XP_009125134.1
OG0015180	jg13990	XP_009147277.1
OG0015181	jg14017	XP_009150289.1
OG0015182	jg13860	XP_009151756.1
OG0015183	jg13617	XP_009151869.1
OG0015184	jg13653	XP_009151854.1
OG0015185	jg13558	XP_009151903.1
OG0015186	jg13536	XP_009129392.1, XP_033129883.1
OG0015187	jg13514	XP_018515004.1
OG0015188	jg13490	XP_009111573.1
OG0015189	jg13477	XP_009129415.1
OG0015190	jg13470	XP_009152181.1
OG0015192	jg13420	XP_009151989.1
OG0015193	jg13415	XP_009129449.1
OG0015194	jg13414	XP_009151991.1
OG0015195	jg13413	XP_009111554.1
OG0015196	jg13409	XP_009111553.1
OG0015197	jg13399	XP_009152003.1
OG0015198	jg13385	XP_009152010.1
OG0015199	jg13368	XP_009152023.1
OG0015200	jg13364	XP_033141871.1
OG0015201	jg13363	XP_009152026.1
OG0015202	jg13346	XP_009152043.1
OG0015203	jg13339	XP_009129502.1
OG0015204	jg13297	XP_009114095.1
OG0015205	jg13291	XP_009152087.1
OG0015206	jg13282	XP_009129569.1
OG0015207	jg13281	XP_009114100.1
OG0015208	jg30363	XP_033128098.1
OG0015209	jg13241	XP_009114114.1
OG0015210	jg13236	XP_009152115.2
OG0015211	jg13230	XP_009114117.1
OG0015212	jg2595	XP_009105671.2
OG0015213	jg2585	XP_009105658.1
OG0015214	jg2535	XP_033130269.1
OG0015216	jg2531	XP_009105490.1
OG0015217	jg11242	XP_009144712.1
OG0015218	jg2520	XP_009105483.1
OG0015219	jg20483	XP_009128830.1
OG0015220	jg20484	XP_009128827.1
OG0015221	jg20500	XP_009101565.2
OG0015222	jg20507	XP_009114390.2
OG0015223	jg20524	XP_009101583.1
OG0015224	jg20562	XP_009128781.2
OG0015225	jg20563	XP_009101610.1
OG0015226	jg20564	XP_009128780.1
OG0015227	jg27847	XP_009121146.1
OG0015228	jg20597	XP_009101619.1
OG0015229	jg33106	XP_009107285.1
OG0015230	jg33109	XP_009147893.1
OG0015231	jg33114	XP_009107256.1
OG0015232	jg33122	XP_009147867.1
OG0015233	jg33123	XP_033133260.1
OG0015234	jg33125	XP_009147866.1
OG0015235	jg33129	XP_009147862.1
OG0015236	jg33132, jg33128	XP_009147861.1
OG0015237	jg33148	XP_009107236.1
OG0015238	jg33164	XP_009107229.1
OG0015239	jg33181	XP_009144956.1
OG0015240	jg33182	XP_009147839.1
