Orthogroup	Arabidopsis_arenosa	Arabidopsis_thaliana
OG0014601	jg31298	AT1G27750.1
OG0014602	jg31299	AT1G27752.1
OG0014603	jg31306	AT1G27900.1
OG0014604	jg31313	AT1G27960.1
OG0014605	jg31332	AT1G28120.1
OG0014606	jg31343	AT1G28210.2
OG0014607	jg31359	AT1G28330.2
OG0014609	jg31370	AT1G28410.1
OG0014610	jg31414	AT1G29041.1
OG0014611	jg31445	AT1G29230.1
OG0014612	jg31466	AT1G29400.1
OG0014613	jg31483	AT1G29540.1
OG0014614	jg31500	AT1G29680.1
OG0014615	jg31522	AT1G29800.1
OG0014616	jg31531	AT1G29900.1
OG0014617	jg31542	AT1G29980.1
OG0014618	jg31549	AT1G30070.2
OG0014619	jg31551	AT1G30090.1
OG0014620	jg31605	AT1G30500.2
OG0014621	jg31609	AT1G30520.1
OG0014622	jg31611	AT1G30540.1
OG0014623	jg10024	AT4G24530.1
OG0014624	jg31619	AT1G30610.1
OG0014625	jg31622	AT1G30640.1
OG0014626	jg31626	AT1G30680.1
OG0014627	jg31655	AT1G30825.1
OG0014628	jg31658	AT1G30845.1
OG0014629	jg31663	AT1G30900.1
OG0014630	jg31692	AT1G31050.6
OG0014631	jg31722	AT1G31160.1
OG0014632	jg31728	AT1G31170.4
OG0014633	jg31746	AT1G31320.1
OG0014634	jg31755	AT1G31360.3
OG0014635	jg31771	AT1G31430.1
OG0014636	jg31774	AT1G31460.1
OG0014637	jg31777	AT1G31490.1
OG0014638	jg31808	AT1G31780.1
OG0014639	jg31809	AT1G31790.1
OG0014640	jg31810	AT1G31800.1
OG0014641	jg31823	AT1G31910.1
OG0014642	jg31852	AT1G32150.1
OG0014643	jg31853	AT1G32160.1
OG0014644	jg31863	AT1G32220.1
OG0014645	jg31872	AT1G32260.1
OG0014646	jg31881	AT1G32330.1
OG0014647	jg31904	AT1G32520.1
OG0014648	jg13069	AT2G02710.1
OG0014649	jg13076	AT2G02780.1
OG0014650	jg13102	AT2G03050.2
OG0014651	jg13119	AT2G03220.1
OG0014652	jg13143	AT2G03430.1
OG0014654	jg13146	AT2G03450.1
OG0014655	jg13165	AT2G03620.1
OG0014656	jg13168	AT2G03667.1
OG0014657	jg23706	AT5G66820.1
OG0014658	jg23702	AT5G66860.1
OG0014659	jg23679	AT5G67050.1
OG0014660	jg23655	AT5G67260.2
OG0014661	jg23652	AT5G67280.1
OG0014662	jg23651	AT5G67290.1
OG0014663	jg23648	AT5G67320.1
OG0014664	jg23647	AT5G67330.1
OG0014665	jg23635	AT5G67430.1
OG0014666	jg23632	AT5G67460.1
OG0014667	jg23630	AT5G67480.2
OG0014668	jg23618	AT5G67610.2
OG0014669	jg23612	AT5G65910.1
OG0014670	jg23611	AT5G65900.1
OG0014671	jg23607	AT5G65860.1
OG0014672	jg23593	AT5G65730.1
OG0014673	jg23574	AT5G65613.1
OG0014674	jg23565	AT5G65520.1
OG0014675	jg23529	AT5G65205.1
OG0014676	jg23525	AT5G65165.1
OG0014677	jg23506	AT5G64980.1
OG0014678	jg23495	AT5G64880.1
OG0014679	jg23490	AT5G64830.1
OG0014680	jg23480	AT5G64730.1
OG0014681	jg23470	AT5G64660.1
OG0014682	jg23464	AT5G64600.1
OG0014683	jg23449	AT5G64460.1
OG0014684	jg23445	AT5G64420.1
OG0014685	jg23443	AT5G64410.1
OG0014686	jg23439	AT5G64380.1
OG0014687	jg23419	AT5G64280.1
OG0014688	jg23412	AT5G64220.1
OG0014689	jg23406	AT5G64160.1
OG0014690	jg23390	AT5G63990.1
OG0014691	jg23385	AT5G63950.1
OG0014692	jg23377	AT5G63910.1
OG0014693	jg23336	AT5G63630.2
OG0014694	jg23315	AT5G63440.2
OG0014695	jg23314	AT5G63420.1
OG0014696	jg23311	AT5G63410.1
OG0014697	jg23309	AT5G63390.1
OG0014698	jg23308	AT5G63380.1
OG0014699	jg19517	AT2G42160.1
OG0014700	jg23300	AT5G63260.2
OG0014701	jg23281	AT5G63120.2
OG0014702	jg23279	AT5G63100.1
OG0014703	jg23274	AT5G63080.1
OG0014704	jg23263	AT5G63000.1
OG0014705	jg23262	AT5G62990.1
OG0014706	jg23229	AT5G62750.1
OG0014707	jg23209	AT5G62570.1
OG0014708	jg23185	AT5G62320.1
OG0014709	jg23184	AT5G62310.1
OG0014710	jg23163	AT5G62140.1
OG0014711	jg23159	AT5G62090.1
OG0014712	jg23157	AT5G62070.1
OG0014713	jg23149	AT5G62030.1
OG0014714	jg23138	AT5G61920.1
OG0014715	jg23136	AT5G61910.4, AT5G61900.1
OG0014716	jg23116	AT5G61680.1
OG0014717	jg23115	AT5G61670.1
OG0014718	jg23106	AT5G61580.1
OG0014719	jg23094	AT5G61470.1
OG0014720	jg23083	AT5G61390.1
OG0014721	jg23072	AT5G61270.1
OG0014722	jg23056	AT5G61140.2
OG0014723	jg13383	AT3G26850.1
OG0014724	jg23038	AT5G60960.1
OG0014725	jg23036	AT5G60940.1
OG0014726	jg23027	AT5G60870.2
OG0014727	jg6157	AT5G23120.2
OG0014728	jg6197	AT5G23480.2
OG0014729	jg6200	AT5G23520.1
OG0014730	jg6220	AT5G23720.1
OG0014731	jg6223	AT5G23730.1
OG0014732	jg6237	AT5G23880.1
OG0014733	jg32658	AT1G44920.1
OG0014734	jg6262	AT5G24100.1
OG0014735	jg14366	AT3G45870.1
OG0014736	jg6281	AT5G24280.1
OG0014737	jg6282	AT5G24290.1
OG0014738	jg6283	AT5G24300.1
OG0014739	jg6287	AT5G24314.2
OG0014740	jg6292	AT5G24320.2
OG0014741	jg6296	AT5G24350.2
OG0014742	jg6313	AT5G24490.1
OG0014743	jg6314	AT5G24500.1
OG0014745	jg6316	AT5G24520.1
OG0014746	jg6326	AT5G24590.2
OG0014747	jg6342	AT5G24760.1
OG0014748	jg6352	AT5G24820.1
OG0014749	jg6356	AT5G24830.1
OG0014750	jg6359	AT5G24870.1
OG0014751	jg6366	AT5G24920.1
OG0014752	jg6409	AT5G25320.1
OG0014753	jg6487	AT5G25940.1
OG0014754	jg6494	AT5G26010.1
OG0014755	jg6496	AT5G26040.2
OG0014756	jg6498	AT5G26060.1
OG0014757	jg6515	AT5G26160.1
OG0014758	jg5797	AT5G19380.2
OG0014759	jg5828	AT5G19660.1
OG0014760	jg5846	AT5G19850.1
OG0014761	jg5867	AT5G20030.1
OG0014763	jg5888	AT5G20230.1
OG0014764	jg5904	AT5G20380.2
OG0014765	jg5906	AT5G20410.1
OG0014766	jg5907	AT5G20420.1
OG0014767	jg5923	AT5G20580.1
OG0014768	jg5924	AT5G20590.1
OG0014769	jg5929	AT5G20640.1
OG0014770	jg5956	AT5G20910.1
OG0014771	jg5971	AT5G21060.2
OG0014772	jg5986	AT5G21430.1
OG0014773	jg6007	AT5G22050.2
OG0014774	jg6014	AT5G22120.1
OG0014775	jg6015	AT5G22130.2
OG0014776	jg30853	AT1G22940.1
OG0014777	jg6038	AT5G22300.1
OG0014778	jg6051	AT5G22400.1
OG0014779	jg6052	AT5G22410.1
OG0014780	jg6057	AT5G22470.1
OG0014781	jg6096	AT5G22750.1
OG0014782	jg6117	AT5G22840.1
OG0014783	jg26788	AT3G24600.1
OG0014784	jg6120	AT5G22870.1
OG0014785	jg6122	AT5G22875.1
OG0014786	jg21187	AT5G42146.1
OG0014787	jg22081	AT5G53580.1
OG0014788	jg23014	AT5G60740.1
OG0014789	jg23000	AT5G60615.1
OG0014790	jg22998	AT5G60600.1
OG0014791	jg22995	AT5G60570.1
OG0014792	jg22993	AT5G60540.1
OG0014793	jg22957	AT5G60150.2
OG0014794	jg243	AT2G07629.1
OG0014795	jg22920	AT5G59830.1
OG0014796	jg22913	AT5G59770.1
OG0014797	jg22878	AT5G59450.1
OG0014798	jg12385	AT5G38520.2
OG0014799	jg22873	AT5G59400.1
OG0014800	jg22869	AT5G59360.1
OG0014801	jg22855	AT5G59040.1
OG0014802	jg22853	AT5G59070.1
OG0014803	jg22835	AT5G59230.1
OG0014804	jg22833	AT5G59250.1
OG0014805	jg22784	AT5G58690.1
OG0014806	jg22774	AT5G58600.1
OG0014807	jg22767	AT5G58550.1
OG0014808	jg22766	AT5G58540.1
OG0014809	jg22757	AT5G58450.1
OG0014810	jg22736	AT5G58310.1
OG0014811	jg22730	AT5G58240.1
OG0014812	jg22728	AT5G58220.1
OG0014813	jg22720	AT5G58150.1
OG0014814	jg22718	AT5G58130.1
OG0014815	jg22663	AT5G57610.1
OG0014816	jg22716	AT5G58100.1
OG0014817	jg22712	AT5G58080.1
OG0014818	jg22698	AT5G57950.2
OG0014819	jg22695	AT5G57930.2
OG0014820	jg22678	AT5G57760.1
OG0014821	jg22676	AT5G57740.1
OG0014822	jg22673	AT5G57700.3
OG0014823	jg22670	AT5G57670.2
OG0014824	jg22668	AT5G57655.2
OG0014825	jg22643	AT5G57410.3
OG0014826	jg22641	AT5G57390.1
OG0014827	jg12974	AT2G01730.1
OG0014828	jg27981	AT2G18220.1
OG0014829	jg27557	AT2G15280.1
OG0014830	jg22598	AT5G57050.1
OG0014831	jg22599	AT5G57060.3
OG0014832	jg22612	AT5G57160.1
OG0014833	jg22556	AT5G56730.1
OG0014834	jg22555	AT5G56720.1
OG0014835	jg22541	AT5G56590.1
OG0014836	jg22470	AT5G56210.1
OG0014837	jg22458	AT5G56100.1
OG0014838	jg22456	AT5G56080.1
OG0014839	jg22410	AT5G55740.1
OG0014840	jg22435	AT5G55950.1
OG0014841	jg22433	AT5G55930.1
OG0014842	jg22430	AT5G55900.1
OG0014843	jg22424	AT5G55855.2
OG0014844	jg22422	AT5G55840.1
OG0014845	jg22411	AT5G55750.1
OG0014846	jg22394	AT5G55580.1
OG0014847	jg22386	AT5G55520.1
OG0014848	jg22378	AT5G55470.1
OG0014849	jg22309	AT5G54840.1
OG0014850	jg14814	AT3G49590.3
OG0014851	jg14781, jg21514	AT3G49410.1
OG0014852	jg14772	AT3G49320.1
OG0014853	jg14754	AT3G49160.1
OG0014854	jg14726	AT3G48990.1
OG0014855	jg14725	AT3G48980.2
OG0014856	jg14705	AT3G48810.1
OG0014857	jg1584	AT1G54385.1
OG0014858	jg7963	AT4G02530.2
OG0014859	jg4590	AT5G07475.1
OG0014860	jg4581	AT5G07400.1
OG0014861	jg19135	AT2G39190.2
OG0014862	jg4544	AT5G07165.1
OG0014863	jg4530	AT5G07040.1
OG0014864	jg4513	AT5G06900.1
OG0014865	jg4507	AT5G06850.1
OG0014866	jg4500	AT5G06790.1
OG0014867	jg4495	AT5G06750.1
OG0014868	jg4457, jg4433	AT5G06540.1
OG0014869	jg4409	AT5G06340.1
OG0014870	jg1744	AT1G64850.1
OG0014871	jg4370	AT5G06090.1
OG0014872	jg4368	AT5G06080.1
OG0014873	jg10065	AT4G24175.1
OG0014874	jg4352	AT5G05965.1
OG0014875	jg4351	AT5G05960.1
OG0014876	jg4350	AT5G05950.1
OG0014877	jg4348	AT5G05930.1
OG0014879	jg4337	AT5G05810.1
OG0014880	jg4335	AT5G05790.1
OG0014881	jg4333	AT5G05760.1
OG0014882	jg4328	AT5G05700.1
OG0014883	jg4326	AT5G05680.1
OG0014884	jg4292	AT5G05365.1
OG0014885	jg4278	AT5G05230.1
OG0014886	jg4277	AT5G05220.1
OG0014887	jg4271	AT5G05160.1
OG0014888	jg4263	AT5G05100.1
OG0014889	jg4242	AT5G04920.1
OG0014890	jg4238	AT5G04895.1
OG0014891	jg4223	AT5G04750.1
OG0014892	jg4207	AT5G04560.2
OG0014894	jg4203	AT5G04520.1
OG0014895	jg4191	AT5G04420.1
OG0014896	jg4187	AT5G04360.1
OG0014897	jg4179	AT5G04290.1
OG0014898	jg4178	AT5G04280.1
OG0014899	jg4170	AT5G04220.2
OG0014900	jg4161	AT5G04140.2
OG0014902	jg4143	AT5G03970.1
OG0014903	jg4137	AT5G03910.1
OG0014904	jg4131	AT5G03860.1
OG0014905	jg11970	AT5G35735.1
OG0014906	jg4114	AT5G03700.1
OG0014907	jg4110	AT5G03660.1
OG0014908	jg4109	AT5G03650.1
OG0014909	jg4106	AT5G03620.1
OG0014910	jg4083	AT5G03455.1
OG0014911	jg4066	AT5G03345.2
OG0014912	jg4059	AT5G03280.1
OG0014913	jg4044	AT5G03140.1
OG0014914	jg4016	AT5G02830.1
OG0014915	jg4015	AT5G02820.1
OG0014916	jg4011	AT5G02790.1
OG0014917	jg4001	AT5G02640.1
OG0014918	jg3974	AT5G02400.1
OG0014919	jg3960	AT5G02250.1
OG0014920	jg3949	AT5G02190.1
OG0014921	jg3948	AT5G02180.1
OG0014922	jg3936	AT5G02060.1
OG0014923	jg3934	AT5G02040.1
OG0014924	jg3930	AT5G01030.1
OG0014925	jg3925	AT5G01075.1
OG0014926	jg3921	AT5G01110.2
OG0014927	jg3911	AT5G01170.1
OG0014928	jg3899	AT5G01280.1
OG0014930	jg3889	AT5G01370.1
OG0014931	jg3886	AT5G01400.1
OG0014932	jg3884	AT5G01420.1
OG0014933	jg3871	AT5G01450.1
OG0014934	jg3865	AT5G01500.1
OG0014935	jg3864	AT5G01510.1
OG0014936	jg3857	AT5G01580.1
OG0014937	jg3855	AT5G01600.1
OG0014938	jg3849	AT5G01660.1
OG0014939	jg3819	AT5G01890.1
OG0014940	jg3817	AT5G01910.1
OG0014941	jg3816	AT5G01920.1
OG0014942	jg3811	AT5G01950.7
OG0014943	jg24770	AT3G08560.1
OG0014944	jg3808	AT5G01980.1
OG0014945	jg12701	AT5G40800.1
OG0014946	jg12745	AT5G41180.1
OG0014947	jg12758	AT5G41330.1
OG0014948	jg12785	AT5G41610.1
OG0014949	jg3770	AT1G80000.1
OG0014950	jg3775	AT1G79950.1
OG0014951	jg3780	AT1G79900.1
OG0014952	jg3789	AT1G79810.1
OG0014953	jg3790	AT1G79800.1
OG0014954	jg3791	AT1G79790.2
OG0014955	jg3795	AT1G79750.1
OG0014956	jg3767	AT1G80030.1
OG0014957	jg3760	AT1G80100.3
OG0014958	jg3752	AT1G80170.1
OG0014959	jg3742	AT1G80290.2
OG0014960	jg3736	AT1G80340.1
OG0014961	jg3729	AT1G80400.1
OG0014962	jg3698	AT1G80650.1
OG0014963	jg3674	AT1G80860.1
OG0014964	jg3668	AT1G80910.1
OG0014965	jg6646	AT5G27560.1
OG0014966	jg3644	AT1G79560.1
OG0014967	jg3635	AT1G79470.1
OG0014968	jg3633	AT1G79440.1
OG0014969	jg31232	AT1G24450.1
OG0014970	jg3602	AT1G79150.1
OG0014971	jg3601	AT1G79130.1
OG0014972	jg3595	AT1G79080.1
OG0014973	jg17249	AT2G26110.1
OG0014974	jg3585	AT1G78980.1
OG0014975	jg3580	AT1G78930.1
OG0014976	jg3576	AT1G78915.3
OG0014977	jg3575	AT1G78910.1
OG0014978	jg3561	AT1G78810.1
OG0014979	jg3557	AT1G78770.1
OG0014980	jg3540	AT1G78610.1
OG0014981	jg3474	AT1G78010.1
OG0014982	jg3472	AT1G77990.1
OG0014983	jg3463	AT1G77890.1
OG0014984	jg3444	AT1G77730.1
OG0014985	jg3437	AT1G77680.1
OG0014986	jg3435	AT1G77670.1
OG0014987	jg3426	AT1G77580.2
OG0014988	jg3418	AT1G77500.1
OG0014989	jg3413	AT1G77450.1
OG0014990	jg11972	AT5G35740.1
OG0014991	jg3394	AT1G77270.1
OG0014992	jg3389	AT1G77230.1
OG0014993	jg3384	AT1G77170.1
OG0014994	jg3334	AT1G76710.3
OG0014995	jg3328	AT1G76660.1
OG0014996	jg3324	AT1G76620.1
OG0014997	jg3318	AT1G76560.1
OG0014998	jg3314	AT1G76510.3
OG0014999	jg3310	AT1G76470.1
OG0015000	jg3308	AT1G76450.1
OG0015001	jg3301	AT1G76400.1
OG0015002	jg3300	AT1G76390.1
OG0015003	jg3294	AT1G76350.1
OG0015005	jg3284	AT1G76240.1
OG0015006	jg3274	AT1G76150.1
OG0015007	jg3267	AT1G76120.1
OG0015008	jg3266	AT1G76110.1
OG0015009	jg3258	AT1G76040.2
OG0015010	jg3243	AT1G75850.1
OG0015011	jg3234	AT1G75770.1
OG0015013	jg3223	AT1G75640.1
OG0015014	jg3213	AT1G75560.1
OG0015015	jg3210	AT1G75530.1
OG0015016	jg3203	AT1G75450.1
OG0015017	jg3201	AT1G75430.1
OG0015018	jg3197	AT1G75400.1
OG0015019	jg3193	AT1G75370.2
OG0015020	jg3179	AT1G75260.1
OG0015021	jg3171	AT1G75190.1
OG0015022	jg3167	AT1G75150.3
OG0015023	jg3161	AT1G75090.1
OG0015024	jg27855	AT2G17300.1
OG0015025	jg27887	AT2G17550.1
OG0015026	jg27899	AT2G17670.1
OG0015027	jg27918	AT2G17820.1
OG0015028	jg27929	AT2G17940.1
OG0015029	jg14841	AT3G49820.1
OG0015030	jg15774	AT3G57620.1
OG0015031	jg14827, jg14828	AT3G49710.1
OG0015032	jg14829	AT3G49725.1
OG0015033	jg14537	AT3G47490.4
OG0015034	jg14532	AT3G47440.1
OG0015035	jg14531	AT3G47430.1
OG0015036	jg14538	AT3G47500.1
OG0015037	jg14565	AT3G47610.1
OG0015038	jg33818	AT1G54310.2
OG0015039	jg33783	AT1G56010.2
OG0015040	jg33772	AT1G55910.1
OG0015041	jg33769	AT1G55880.1
OG0015042	jg33762	AT1G55830.2
OG0015043	jg33754	AT1G55760.1
OG0015044	jg33721	AT1G55590.1
OG0015045	jg33697	AT1G55365.1
OG0015046	jg33691	AT1G55320.1
OG0015047	jg33677	AT1G55180.1
OG0015048	jg33672	AT1G55150.2
OG0015049	jg33668	AT1G55110.1
OG0015050	jg33657	AT1G54220.1
OG0015051	jg33597	AT1G53710.1
OG0015052	jg33594	AT1G53670.1
OG0015053	jg33574	AT1G53590.1
OG0015054	jg33541	AT1G53330.1
OG0015055	jg33531	AT1G53270.1
OG0015056	jg33519	AT1G53163.1
OG0015057	jg33515	AT1G53120.1
OG0015058	jg33513	AT1G53100.1
OG0015059	jg18760	AT2G36290.1
OG0015060	jg18763	AT2G36305.1
OG0015061	jg18767	AT2G36330.1
OG0015062	jg18772	AT2G36370.1
OG0015063	jg18802	AT2G36650.1
OG0015064	jg18815	AT2G36740.1
OG0015065	jg18824	AT2G36840.1
OG0015066	jg14350	AT3G45740.1
OG0015067	jg14302	AT3G45400.1
OG0015068	jg14297	AT3G45300.1
OG0015069	jg22025	AT5G53020.6
OG0015070	jg22038	AT5G53140.1
OG0015071	jg15854	AT3G58300.1
OG0015072	jg16799	AT2G23390.1
OG0015073	jg310	AT4G06599.1
OG0015074	jg7026	AT4G08150.1
OG0015075	jg6970	AT4G07990.1
OG0015076	jg21649	AT5G49970.1
OG0015077	jg21608	AT5G49660.1
OG0015078	jg11873	AT5G34850.1
OG0015079	jg11922	AT5G35330.1
OG0015080	jg11929	AT5G35390.1
OG0015081	jg11961	AT5G35670.1
OG0015082	jg11707	AT4G12650.1
OG0015083	jg11662	AT4G12830.1
OG0015084	jg11626	AT4G13030.3
OG0015085	jg7034	AT4G08160.1
OG0015086	jg11560	AT3G24535.1
OG0015087	jg11546	AT4G13270.1
OG0015088	jg11463	AT4G13590.1
OG0015089	jg11447	AT4G13670.1
OG0015090	jg11444	AT4G13690.1
OG0015091	jg11403	AT4G13980.1
OG0015092	jg11397	AT4G14000.1
OG0015093	jg11347	AT4G14310.2
OG0015094	jg11322	AT4G14455.1
OG0015095	jg11321	AT4G14465.1
OG0015096	jg11319	AT4G14480.1
OG0015097	jg11236	AT4G15030.2
OG0015098	jg11224	AT4G15090.1
OG0015099	jg11216	AT4G15120.1
OG0015100	jg11214	AT4G15140.1
OG0015101	jg11172	AT4G15420.2
OG0015102	jg11169	AT4G15450.1
OG0015103	jg26350	AT3G21540.1
OG0015104	jg11158	AT4G15520.1
OG0015105	jg13011	AT2G01980.1
OG0015106	jg27447	AT2G14247.1
OG0015107	jg11118	AT4G15760.2
OG0015108	jg11109	AT4G15780.1
OG0015109	jg11108	AT4G15790.2
OG0015110	jg11105	AT4G15810.1
OG0015111	jg11103	AT4G15830.1
OG0015112	jg2911	AT1G72760.2
OG0015113	jg2912	AT1G72770.1
OG0015114	jg2938	AT1G72980.1
OG0015115	jg2939	AT1G72990.1
OG0015116	jg2948	AT1G73080.1
OG0015117	jg2949	AT1G73090.2
OG0015118	jg2953	AT1G73130.1
OG0015119	jg2954	AT1G73140.1
OG0015121	jg2972	AT1G73320.1
OG0015122	jg21434	AT5G48690.1
OG0015123	jg2975	AT1G73340.1
OG0015124	jg3003	AT1G73620.1
OG0015125	jg3007	AT1G73655.1
OG0015126	jg3014	AT1G73720.1
OG0015128	jg3017	AT1G73750.2
OG0015129	jg3027	AT1G73850.1
OG0015130	jg3040	AT1G73960.1
OG0015131	jg3043	AT1G73980.1
OG0015132	jg3049	AT1G74030.1
OG0015133	jg17143	AT2G25605.1
OG0015134	jg17011	AT2G24800.1
OG0015135	jg3079	AT1G74250.1
OG0015136	jg3085	AT1G74320.1
OG0015138	jg3093	AT1G74410.1
OG0015139	jg3110	AT1G74580.1
OG0015140	jg12990	AT2G01860.1
OG0015143	jg3120	AT1G74680.1
OG0015144	jg3126	AT1G74740.1
OG0015145	jg3127	AT1G74750.1
OG0015146	jg3129	AT1G74780.1
OG0015147	jg2435	AT1G68630.1
OG0015148	jg2436	AT1G68640.1
OG0015149	jg2444	AT1G68720.1
OG0015150	jg2445	AT1G68725.1
OG0015151	jg2453	AT1G68780.1
OG0015152	jg2460	AT1G68820.4
OG0015153	jg2469	AT1G68875.1
OG0015154	jg2476	AT1G68930.1
OG0015155	jg2477	AT1G68940.2
OG0015156	jg2489	AT1G69080.1
OG0015157	jg2496	AT1G69180.1
OG0015158	jg2499	AT1G69200.1
OG0015159	jg9588	AT4G28450.1
OG0015160	jg9571	AT4G28590.1
OG0015161	jg9570	AT4G28600.3
OG0015162	jg9567	AT4G28650.1
OG0015163	jg9563	AT4G28690.1
OG0015164	jg9557	AT4G28740.1
OG0015165	jg9536	AT4G28950.1
OG0015166	jg9535	AT4G28980.1
OG0015167	jg9525	AT4G29080.1
OG0015168	jg9522	AT4G29120.1
OG0015169	jg9519	AT4G29150.1
OG0015170	jg9513	AT4G29220.1
OG0015172	jg502	AT1G63680.1
OG0015173	jg483	AT1G63820.1
OG0015174	jg469	AT1G63930.1
OG0015175	jg12569	AT5G39900.1
OG0015176	jg12606	AT5G40030.1
OG0015177	jg12637	AT5G40300.1
OG0015178	jg12640	AT5G40330.1
OG0015179	jg12642	AT5G40340.1
OG0015180	jg13990	AT3G42950.1
OG0015181	jg14017	AT3G43300.1
OG0015182	jg13860	AT3G30300.1
OG0015183	jg13617	AT3G28470.1
OG0015184	jg13653	AT3G28720.2
OG0015185	jg13558	AT3G27960.1
OG0015186	jg13536	AT3G27785.1
OG0015187	jg13514	AT3G27580.1
OG0015188	jg13490	AT3G27440.1
OG0015189	jg13477	AT3G27420.1
OG0015190	jg13470	AT3G27355.1
OG0015192	jg13420	AT3G27180.1
OG0015193	jg13415	AT3G27120.1
OG0015194	jg13414	AT3G27110.1
OG0015195	jg13413	AT3G27100.1
OG0015196	jg13409	AT3G27050.1
OG0015197	jg13399	AT3G26950.1
OG0015198	jg13385	AT3G26900.1
OG0015199	jg13368	AT3G26750.1
OG0015200	jg13364	AT3G26730.1
OG0015201	jg13363	AT3G26720.1
OG0015202	jg13346	AT3G26580.1
OG0015203	jg13339	AT3G26500.1
OG0015204	jg13297	AT3G26125.1
OG0015205	jg13291	AT3G26085.2
OG0015206	jg13282	AT3G26050.1
OG0015207	jg13281	AT3G26040.1
OG0015208	jg30363	AT1G18410.4
OG0015209	jg13241	AT3G25780.1
OG0015210	jg13236	AT3G25740.1
OG0015211	jg13230	AT3G25680.1
OG0015212	jg2595	AT1G69935.1
OG0015213	jg2585	AT1G69860.1
OG0015214	jg2535	AT1G69520.2
OG0015216	jg2531	AT1G69480.1
OG0015217	jg11242	AT4G14965.1
OG0015218	jg2520	AT1G69380.1
OG0015219	jg20483	AT5G45950.1
OG0015220	jg20484	AT5G45940.1
OG0015221	jg20500	AT5G45800.1
OG0015222	jg20507	AT5G45760.1
OG0015223	jg20524	AT5G45610.1
OG0015224	jg20562	AT5G45300.3
OG0015225	jg20563	AT5G45290.2
OG0015226	jg20564	AT5G45280.2
OG0015227	jg27847	AT2G17230.1
OG0015228	jg20597	AT5G45160.1
OG0015229	jg33106	AT1G49780.1
OG0015230	jg33109	AT1G49820.1
OG0015231	jg33114	AT1G49870.1
OG0015232	jg33122	AT1G49950.1
OG0015233	jg33123	AT1G49960.1
OG0015234	jg33125	AT1G49975.1
OG0015235	jg33129	AT1G49980.1
OG0015236	jg33132, jg33128	AT1G50000.1
OG0015237	jg33148	AT1G50140.1
OG0015238	jg33164	AT1G50280.1
OG0015239	jg33181	AT1G50440.1
OG0015240	jg33182	AT1G50450.1
OG0015241	jg33192	AT1G50570.1
OG0015242	jg33193	AT1G50575.1
OG0015243	jg33201	AT1G50650.1
OG0015244	jg33229	AT1G50940.1
OG0015245	jg33253	AT1G51100.1
OG0015246	jg33254	AT1G51110.1
OG0015247	jg16668	AT2G22410.1
OG0015248	jg33289	AT1G51440.1
OG0015249	jg33294	AT1G51450.1
OG0015250	jg33295	AT1G51460.1
OG0015251	jg3711	AT1G80550.1
OG0015252	jg16958	AT2G24580.1
OG0015253	jg33331	AT1G51720.1
OG0015254	jg33342	AT1G51790.2
OG0015255	jg33406	AT1G52220.1
OG0015256	jg33414	AT1G52310.1
OG0015257	jg33419	AT1G52320.2
OG0015258	jg9880	AT4G25830.1
OG0015259	jg33440	AT1G52500.2
OG0015260	jg33441	AT1G52510.1
OG0015261	jg33451	AT1G52590.1
OG0015262	jg33453	AT1G52620.1
OG0015263	jg33455	AT1G52640.1
OG0015264	jg33466	AT1G52720.1
OG0015265	jg33471	AT1G52770.1
OG0015266	jg33472	AT1G52780.1
OG0015267	jg33478	AT1G52820.1
OG0015268	jg33482	AT1G52870.2
OG0015269	jg33484	AT1G52890.1
OG0015270	jg21027	AT5G42750.1
OG0015271	jg21026	AT5G42760.2
OG0015272	jg21004	AT5G42880.1
OG0015273	jg20986	AT5G42950.1
OG0015274	jg20931	AT5G43140.1
OG0015275	jg20930	AT5G43150.1
OG0015276	jg18457	AT2G33600.1, AT2G33590.1
OG0015277	jg18467	AT2G33690.1
OG0015278	jg18474	AT2G33735.1
OG0015279	jg18475	AT2G33740.2
OG0015280	jg18488	AT2G33820.3
OG0015282	jg18516	AT2G34150.2
OG0015283	jg18518	AT2G34170.1
OG0015284	jg18520	AT2G34190.1
OG0015285	jg18532	AT2G34330.1
OG0015286	jg18548	AT2G34460.1
OG0015287	jg18567	AT2G34640.1
OG0015288	jg13676	AT3G28880.1
OG0015289	jg18618	AT2G35010.1
OG0015290	jg18621	AT2G35035.1
OG0015291	jg18622	AT2G35040.1
OG0015292	jg18627	AT2G35110.1
OG0015293	jg18629	AT2G35130.2
OG0015294	jg18630	AT2G35140.6
OG0015295	jg18663	AT2G35410.1
OG0015296	jg18669	AT2G35450.1
OG0015297	jg18674	AT2G35500.1
OG0015298	jg18684	AT2G35585.1
OG0015299	jg21131	AT5G42330.1
OG0015300	jg18711	AT2G35780.1
OG0015301	jg18725	AT2G35920.3
OG0015302	jg10639	AT4G19440.1
OG0015303	jg10646	AT4G19390.1
OG0015304	jg10649	AT4G19360.1
OG0015305	jg10654	AT4G19220.1
OG0015306	jg10660	AT4G19180.1
OG0015307	jg10663	AT4G19150.1
OG0015308	jg10669	AT4G19100.1
OG0015309	jg10691	AT4G18975.1
OG0015310	jg10706	AT4G18820.1
OG0015311	jg10707	AT4G18810.2
OG0015312	jg10722	AT4G18650.1
OG0015313	jg10728	AT4G18600.1
OG0015314	jg10745	AT4G18465.1
OG0015315	jg10760	AT4G18360.1
