Orthogroup	Arabidopsis_arenosa	Alyssum_gmelinii
OG0016423	jg30727	Ag034G4009700
OG0016424	jg30728	Ag034G4009800
OG0016425	jg30730	Ag034G4010200
OG0016426	jg30732	Ag034G4010400
OG0016427	jg30777	Ag034G4015600
OG0016428	jg30779	Ag034G4015800
OG0016429	jg30780	Ag034G4016000
OG0016430	jg30807	Ag034G4021700
OG0016431	jg30809	Ag034G4021900
OG0016432	jg30815	Ag034G4022800
OG0016433	jg30816	Ag034G4022900
OG0016434	jg30821	Ag034G4023600
OG0016435	jg30830	Ag034G4025500
OG0016436	jg30840	Ag034G4026900
OG0016437	jg30841	Ag034G4028700
OG0016438	jg30842	Ag034G4028800
OG0016439	jg30861	Ag034G4033100
OG0016440	jg30867	Ag034G4035000
OG0016441	jg2808	Ag034G4039500
OG0016442	jg2803	Ag034G4041000
OG0016443	jg2797	Ag034G4042000
OG0016444	jg2795	Ag034G4042200
OG0016445	jg2786	Ag034G4043500
OG0016446	jg2782	Ag034G4044200
OG0016447	jg2781	Ag034G4044300
OG0016448	jg2778	Ag034G4045000
OG0016449	jg2776	Ag034G4045200
OG0016450	jg2750	Ag034G4047400
OG0016451	jg2748	Ag034G4048300
OG0016452	jg2745	Ag034G4048500
OG0016453	jg32659	Ag034G4049400
OG0016454	jg2733	Ag034G4049600
OG0016455	jg2731	Ag034G4050100
OG0016456	jg2730	Ag034G4050200
OG0016458	jg2709	Ag034G4054400
OG0016459	jg2679	Ag034G4058500
OG0016460	jg2675	Ag034G4060200
OG0016461	jg2666	Ag034G4061800
OG0016462	jg2644	Ag034G4065000
OG0016463	jg2632	Ag034G4068600
OG0016464	jg2626	Ag034G4069900
OG0016465	jg2618	Ag034G4071000
OG0016466	jg2611, jg2615	Ag034G4071600
OG0016467	jg31933	Ag052G4851500
OG0016468	jg31934	Ag052G4851800
OG0016469	jg31945	Ag052G4853300
OG0016470	jg31957	Ag052G4854900
OG0016471	jg31968	Ag052G4856200
OG0016472	jg31975	Ag052G4856800
OG0016473	jg31977	Ag052G4857600
OG0016474	jg31980	Ag052G4858100
OG0016476	jg526	Ag002G0129700
OG0016477	jg535	Ag002G0132200
OG0016478	jg536	Ag002G0132800
OG0016479	jg22958	Ag002G0143900
OG0016480	jg589	Ag002G0160800
OG0016481	jg603	Ag002G0165200
OG0016482	jg624	Ag002G0168900
OG0016483	jg629	Ag002G0172300
OG0016484	jg631	Ag002G0172800
OG0016485	jg632	Ag002G0172900
OG0016486	jg633	Ag002G0173400
OG0016487	jg634	Ag002G0173600
OG0016488	jg635	Ag002G0173700
OG0016489	jg671	Ag002G0178400
OG0016490	jg675, jg676	Ag002G0180500
OG0016491	jg7057	Ag002G0191600
OG0016492	jg753	Ag002G0193400
OG0016493	jg758	Ag002G0193900
OG0016494	jg769	Ag002G0197700
OG0016495	jg796	Ag002G0202900
OG0016496	jg831	Ag002G0209900
OG0016497	jg7331	Ag002G0210400
OG0016498	jg841	Ag002G0212400
OG0016499	jg847	Ag002G0213800
OG0016500	jg848	Ag002G0213900
OG0016501	jg863	Ag002G0217700
OG0016502	jg895	Ag002G0224200
OG0016503	jg910	Ag002G0227700
OG0016504	jg929	Ag002G0231500
OG0016505	jg935	Ag002G0232300
OG0016506	jg956	Ag002G0235100
OG0016507	jg961	Ag002G0236200
OG0016508	jg979	Ag002G0237900
OG0016509	jg28257	Ag002G0238100
OG0016510	jg994	Ag002G0242200
OG0016511	jg996	Ag002G0243000
OG0016512	jg1011	Ag002G0246200
OG0016513	jg1017	Ag002G0246800
OG0016514	jg1062	Ag002G0249900
OG0016515	jg1100	Ag002G0250900
OG0016516	jg1107	Ag002G0251500
OG0016517	jg9676	Ag002G0251600
OG0016518	jg1133	Ag002G0252300
OG0016519	jg1154	Ag002G0253700
OG0016520	jg1155	Ag002G0254200
OG0016521	jg1186	Ag002G0259300
OG0016522	jg1196	Ag002G0260000
OG0016523	jg1201	Ag002G0260600
OG0016524	jg27407	Ag002G0262500
OG0016525	jg1281	Ag002G0263200
OG0016526	jg1763	Ag002G0263600
OG0016527	jg1334	Ag002G0264700
OG0016528	jg1348	Ag002G0266600
OG0016529	jg1361	Ag002G0267200
OG0016530	jg1413	Ag002G0269600
OG0016531	jg1427	Ag002G0270100
OG0016532	jg1428	Ag002G0270200
OG0016533	jg1436	Ag002G0271900
OG0016534	jg1447	Ag002G0272400
OG0016535	jg1453	Ag002G0272700
OG0016536	jg1454	Ag002G0272800
OG0016537	jg432	Ag024G2863100
OG0016538	jg422	Ag024G2869100
OG0016539	jg21723	Ag024G2880800
OG0016540	jg21565	Ag024G2882300
OG0016541	jg404, jg11902	Ag024G2883000
OG0016542	jg394	Ag024G2884800
OG0016543	jg390	Ag024G2886200
OG0016544	jg389	Ag024G2886300
OG0016545	jg377	Ag024G2893700
OG0016547	jg368	Ag024G2896900
OG0016548	jg356	Ag024G2899000
OG0016549	jg20428	Ag016G2282900
OG0016550	jg20427	Ag016G2284300
OG0016551	jg12967	Ag016G2304300
OG0016552	jg20379	Ag016G2310800
OG0016553	jg20376	Ag016G2311800
OG0016554	jg20300	Ag016G2330500
OG0016556	jg32918	Ag016G2334900
OG0016557	jg20653	Ag016G2339300
OG0016558	jg20660, jg13521	Ag016G2342600
OG0016559	jg20661	Ag016G2342700
OG0016560	jg9795	Ag016G2343000
OG0016562	jg20736	Ag016G2359000
OG0016563	jg13124	Ag016G2364000
OG0016564	jg7786	Ag016G2372000
OG0016565	jg7760	Ag016G2391900
OG0016566	jg7752	Ag016G2397000
OG0016567	jg9503	Ag065G5116900
OG0016568	jg9482	Ag065G5122600
OG0016569	jg984	Ag065G5123100
OG0016570	jg9454	Ag065G5125000
OG0016571	jg9453	Ag065G5125500
OG0016572	jg14476	Ag065G5127300
OG0016573	jg21376	Ag025G2909000
OG0016574	jg11024	Ag025G2913400
OG0016575	jg32848, jg32873	Ag025G2918900
OG0016576	jg32887	Ag025G2922600
OG0016577	jg32888	Ag025G2922700
OG0016578	jg32889	Ag025G2924500
OG0016579	jg32907	Ag025G2930900
OG0016580	jg32911	Ag025G2934300
OG0016581	jg32913	Ag025G2934500
OG0016582	jg7855	Ag025G2940900
OG0016583	jg32971	Ag025G2948700
OG0016584	jg32991	Ag025G2953300
OG0016585	jg33010	Ag025G2958100
OG0016586	jg7475	Ag025G2959200
OG0016587	jg33015	Ag025G2963000
OG0016588	jg33026	Ag025G2965800
OG0016589	jg33056, jg33047	Ag025G2970100
OG0016590	jg33059	Ag025G2972400
OG0016591	jg33067	Ag025G2975100
OG0016592	jg33068	Ag025G2975200
OG0016593	jg33070	Ag025G2975500
OG0016595	jg3152	Ag072G5252100
OG0016596	jg3150	Ag072G5252500
OG0016598	jg8271	Ag011G1026000
OG0016599	jg8272	Ag011G1026100
OG0016600	jg8273	Ag011G1026200
OG0016601	jg8276	Ag011G1026500
OG0016602	jg8288	Ag011G1027700
OG0016603	jg8290	Ag011G1027900
OG0016604	jg8293	Ag011G1028200
OG0016605	jg8294	Ag011G1028300
OG0016606	jg8295	Ag011G1028400
OG0016607	jg8310	Ag011G1029200
OG0016608	jg8311	Ag011G1029300
OG0016609	jg8329	Ag011G1031500
OG0016610	jg8330	Ag011G1031600
OG0016611	jg8334	Ag011G1031700
OG0016612	jg8335	Ag011G1031800
OG0016613	jg8356	Ag011G1035400
OG0016614	jg8369	Ag011G1038400
OG0016615	jg8393	Ag011G1043400
OG0016616	jg8398	Ag011G1044200
OG0016617	jg8402	Ag011G1117300, Ag011G1044500
OG0016618	jg8408	Ag011G1045800
OG0016619	jg8431	Ag011G1052400
OG0016620	jg8465	Ag011G1054400
OG0016621	jg8467	Ag011G1054700
OG0016622	jg8478	Ag011G1057400
OG0016623	jg8482	Ag011G1058200
OG0016624	jg8486	Ag011G1058900
OG0016625	jg8487	Ag011G1059000
OG0016626	jg8490	Ag011G1059400
OG0016627	jg8500	Ag011G1060500
OG0016628	jg8511	Ag011G1063000
OG0016629	jg8521	Ag011G1064800
OG0016630	jg8535	Ag011G1067300
OG0016631	jg8541	Ag011G1067800
OG0016632	jg8554	Ag011G1070900
OG0016633	jg8572	Ag011G1075300
OG0016634	jg8607	Ag011G1080800
OG0016635	jg8610	Ag011G1081100
OG0016636	jg8621	Ag011G1084200
OG0016637	jg26791	Ag011G1085600
OG0016638	jg8647	Ag011G1091200
OG0016639	jg8742	Ag011G1091600
OG0016640	jg8651	Ag011G1091800
OG0016641	jg8652	Ag011G1091900
OG0016642	jg8654	Ag011G1093100
OG0016643	jg8658	Ag011G1093500
OG0016644	jg8689	Ag011G1099300
OG0016645	jg8694	Ag011G1100200
OG0016646	jg8695	Ag011G1100300
OG0016647	jg8712	Ag011G1102900
OG0016648	jg8725	Ag011G1107000
OG0016649	jg8727	Ag011G1107200
OG0016650	jg8729	Ag011G1107400
OG0016651	jg8731	Ag011G1107600
OG0016652	jg8737	Ag011G1112600
OG0016653	jg8740	Ag011G1113100
OG0016654	jg8743	Ag011G1113400
OG0016655	jg8747	Ag011G1113900
OG0016657	jg8762	Ag011G1115800
OG0016658	jg8783	Ag011G1120400
OG0016659	jg8786	Ag011G1120800
OG0016660	jg8789	Ag011G1121400
OG0016661	jg8803	Ag011G1125200
OG0016662	jg8804	Ag011G1125300
OG0016663	jg8807	Ag011G1126100
OG0016664	jg8825	Ag011G1126200
OG0016665	jg32214	Ag011G1126300
OG0016666	jg8816	Ag011G1129600
OG0016667	jg8811	Ag011G1130300
OG0016668	jg8828	Ag011G1131900
OG0016669	jg8888	Ag011G1149400
OG0016670	jg8889	Ag011G1149900
OG0016671	jg8899	Ag011G1151300
OG0016672	jg8922	Ag011G1156500
OG0016673	jg8928	Ag011G1157000
OG0016674	jg8934	Ag011G1159600
OG0016675	jg9160	Ag011G1171600
OG0016676	jg9151	Ag011G1173600
OG0016677	jg21686	Ag011G1178800
OG0016678	jg21687	Ag011G1178900
OG0016679	jg9127	Ag011G1179100
OG0016680	jg9110	Ag011G1182900
OG0016681	jg9098	Ag011G1185300
OG0016682	jg9097	Ag011G1185500
OG0016683	jg9055	Ag011G1195400
OG0016684	jg23709	Ag011G1197600
OG0016685	jg9035	Ag011G1199600, Ag011G1200200
OG0016686	jg9033	Ag011G1200800
OG0016687	jg9032	Ag011G1200900
OG0016688	jg9031	Ag011G1201100
OG0016689	jg2488	Ag011G1201200
OG0016690	jg9029	Ag011G1201500
OG0016691	jg13557	Ag011G1201900
OG0016692	jg9021	Ag011G1202600
OG0016693	jg9620	Ag011G1213100
OG0016694	jg8971	Ag011G1217900
OG0016695	jg9193	Ag011G1228300
OG0016696	jg29124	Ag011G1229700
OG0016697	jg9194	Ag011G1229800
OG0016698	jg9205	Ag011G1233200
OG0016699	jg9207	Ag011G1233500
OG0016700	jg9210	Ag011G1235200
OG0016701	jg9219	Ag011G1237800
OG0016702	jg9220	Ag011G1237900
OG0016703	jg9233	Ag011G1243800
OG0016704	jg9618	Ag011G1255100
OG0016705	jg9260	Ag011G1255500
OG0016706	jg9277	Ag011G1260500
OG0016707	jg9278	Ag011G1260600
OG0016708	jg9280	Ag011G1260800
OG0016709	jg9289	Ag011G1263700
OG0016710	jg9302	Ag011G1267000
OG0016711	jg9320	Ag011G1270600
OG0016712	jg9322	Ag011G1270800
OG0016713	jg9324	Ag011G1270900
OG0016714	jg14577, jg19883	Ag098G5474800
OG0016715	jg14574	Ag098G5475500
OG0016716	jg26664	Ag064G5105400
OG0016717	jg26675	Ag064G5106500
OG0016718	jg26710	Ag064G5110100
OG0016719	jg26713	Ag064G5110400
OG0016720	jg2902	Ag018G2436300
OG0016721	jg2882	Ag018G2440300
OG0016722	jg2881	Ag018G2440400
OG0016723	jg2838	Ag018G2448100
OG0016724	jg30880	Ag018G2453100
OG0016725	jg30920	Ag018G2458700
OG0016727	jg30969	Ag018G2463400
OG0016728	jg30979	Ag018G2464000
OG0016729	jg31061, jg31069	Ag018G2473400
OG0016730	jg31075	Ag018G2473900
OG0016731	jg31079	Ag018G2475600
OG0016733	jg31111	Ag018G2478900
OG0016734	jg31125	Ag018G2480900
OG0016735	jg8035	Ag019G2496500, Ag019G2496600
OG0016736	jg8058	Ag019G2502200
OG0016737	jg8099	Ag019G2512600
OG0016738	jg8141	Ag019G2516000
OG0016739	jg8131	Ag019G2517600
OG0016740	jg8125	Ag019G2518800
OG0016742	jg8111	Ag019G2523100
OG0016743	jg8194	Ag019G2532300
OG0016744	jg8213	Ag019G2536800
OG0016745	jg8225	Ag019G2540700
OG0016746	jg1717	Ag019G2544500
OG0016747	jg8237	Ag019G2544800
OG0016748	jg8239	Ag019G2545100
OG0016749	jg19499	Ag019G2549200
OG0016750	jg20157	Ag019G2549500
OG0016751	jg30109	Ag019G2549600
OG0016752	jg16502	Ag019G2550500
OG0016753	jg16504	Ag019G2551000
OG0016754	jg16507	Ag019G2551300
OG0016755	jg31220	Ag010G0982300
OG0016756	jg31151	Ag010G0988600
OG0016757	jg9830	Ag010G0994400
OG0016758	jg9788	Ag010G1000400
OG0016760	jg9715	Ag010G1007300
OG0016761	jg9673	Ag010G1014700
OG0016762	jg9665	Ag010G1016000
OG0016763	jg9664	Ag010G1016100
OG0016764	jg9662	Ag010G1016500
OG0016765	jg9650	Ag010G1017400
OG0016766	jg9636	Ag010G1019300
OG0016767	jg9630	Ag010G1021000
OG0016768	jg9614	Ag010G1023600
OG0016769	jg9602	Ag010G1024900
OG0016770	jg13210	Ag085G5417800
OG0016938	jg14435	Ag055G4901900
OG0016939	jg14492	Ag055G4907500
OG0016940	jg14668	Ag055G4916800
OG0016942	jg14618	Ag055G4927300
OG0016943	jg14624	Ag055G4928100
OG0016944	jg14591	Ag055G4930400
OG0016945	jg12923	Ag074G5268100, Ag035G4080200
OG0016946	jg12994	Ag074G5275700
OG0016947	jg12106	Ag013G1340800
OG0016948	jg5650	Ag013G1341500
OG0016949	jg5631	Ag013G1343400
OG0016950	jg5615	Ag013G1348600
OG0016951	jg5601	Ag013G1355600
OG0016952	jg5597	Ag013G1356000
OG0016954	jg5571	Ag013G1365100
OG0016955	jg5544	Ag013G1369900
OG0016957	jg5467	Ag013G1388300
OG0016959	jg5443	Ag013G1394800
OG0016960	jg5342	Ag013G1420400
OG0016961	jg5319	Ag013G1425700
OG0016962	jg27389	Ag013G1438800
OG0016963	jg12570	Ag013G1442300
OG0016964	jg5266	Ag013G1445800
OG0016965	jg32553	Ag013G1447900
OG0016966	jg5197	Ag013G1456000
OG0016967	jg5195	Ag013G1456200
OG0016968	jg5179	Ag013G1461900
OG0016969	jg5178	Ag013G1462000
OG0016970	jg5174	Ag013G1463100
OG0016971	jg5171	Ag013G1463400
OG0016972	jg12028	Ag013G1464800
OG0016973	jg17856, jg6820, jg32204, jg20560, jg27896	Ag034G4003700, Ag048G4623600, Ag002G0215600, Ag013G1470500
OG0016974	jg5079	Ag013G1486200
OG0016975	jg5055	Ag013G1489400
OG0016976	jg5041	Ag013G1491100
OG0016977	jg5024	Ag013G1495600
OG0016978	jg4990	Ag013G1500300
OG0016979	jg4986	Ag013G1500700
OG0016980	jg4977	Ag013G1502700
OG0016981	jg4944	Ag013G1510000
OG0016982	jg4926	Ag013G1513900
OG0016983	jg4918	Ag013G1515400
OG0016984	jg4914	Ag013G1516100
OG0016985	jg4900	Ag013G1519200
OG0016986	jg4849	Ag013G1529200
OG0016987	jg4848	Ag013G1529300
OG0016988	jg4831	Ag013G1531500
OG0016989	jg4822	Ag013G1533300
OG0016990	jg4819	Ag013G1534200
OG0016991	jg4815	Ag013G1534400
OG0016992	jg4783	Ag013G1541000
OG0016993	jg25498	Ag014G1999000, Ag013G1541800
OG0016994	jg4774	Ag013G1543100
OG0016995	jg4770	Ag013G1544300
OG0016996	jg4755	Ag013G1546300
OG0016997	jg4747	Ag013G1547400
OG0016998	jg4744	Ag013G1547800
OG0016999	jg4738	Ag013G1548300
OG0017000	jg4732	Ag013G1548800
OG0017001	jg4699	Ag013G1553900
OG0017002	jg4676	Ag013G1557500
OG0017003	jg4668	Ag013G1559600
OG0017004	jg4653	Ag013G1561500
OG0017005	jg4641	Ag095G5470900, Ag013G1562300
OG0017006	jg4638	Ag013G1562500
OG0017007	jg4611	Ag013G1567200
OG0017008	jg9974	Ag013G1579300
OG0017009	jg17435	Ag013G1582800
OG0017010	jg17426	Ag013G1583300
OG0017011	jg17432	Ag013G1583400
OG0017012	jg17437	Ag013G1583500
OG0017014	jg17541	Ag013G1587600
OG0017015	jg17578	Ag013G1589200
OG0017016	jg17585	Ag013G1589500
OG0017017	jg17660	Ag013G1594700
OG0017018	jg17707	Ag013G1597700
OG0017019	jg17762	Ag013G1601900
OG0017020	jg17766	Ag013G1602300
OG0017021	jg17803	Ag013G1605500
OG0017022	jg1524, jg31912	Ag013G1606200
OG0017023	jg17828	Ag013G1607400
OG0017024	jg17836	Ag013G1608500
OG0017025	jg17846	Ag013G1609300
OG0017026	jg17873	Ag013G1612100
OG0017027	jg17997, jg17996	Ag013G1623200
OG0017028	jg363	Ag013G1631300, Ag024G2898000
OG0017029	jg18096	Ag013G1636600
OG0017030	jg18137	Ag013G1639500
OG0017032	jg8523	Ag013G1645000, Ag011G1064900
OG0017033	jg18226	Ag013G1650100
OG0017034	jg18238	Ag013G1652500
OG0017035	jg18275	Ag013G1658200
OG0017036	jg18350	Ag013G1667300
OG0017037	jg20884	Ag013G1677200
OG0017038	jg20856	Ag013G1679200
OG0017039	jg20842	Ag013G1681800
OG0017040	jg28697	Ag013G1689000
OG0017041	jg20768	Ag013G1689400
OG0017043	jg9920	Ag013G1696900
OG0017044	jg22405	Ag013G1698400, Ag004G0735500
OG0017045	jg21064	Ag013G1701900
OG0017046	jg32775	Ag013G1704900
OG0017047	jg32757	Ag013G1705800
OG0017048	jg31290	Ag013G1706400
OG0017049	jg31289	Ag013G1706600
OG0017050	jg31288	Ag013G1706700
OG0017051	jg32664	Ag013G1707400
OG0017052	jg32693	Ag013G1708600
OG0017053	jg32707	Ag013G1709400
OG0017054	jg12976	Ag013G1711200
OG0017055	jg31291	Ag013G1712300
OG0017056	jg31301	Ag013G1713600
OG0017057	jg31308	Ag013G1714300
OG0017058	jg31356	Ag013G1720000
OG0017060	jg31405	Ag013G1725000
OG0017061	jg31451	Ag013G1729200
OG0017062	jg31506	Ag013G1734400
OG0017063	jg31523	Ag013G1736500
OG0017065	jg31545	Ag013G1740500
OG0017066	jg31565	Ag013G1742200
OG0017067	jg31590	Ag013G1745000
OG0017068	jg11900	Ag013G1745600
OG0017069	jg31606	Ag013G1745800
OG0017070	jg31618	Ag013G1747100
OG0017071	jg31683	Ag013G1753200
OG0017072	jg31769	Ag013G1758100
OG0017073	jg31775	Ag013G1758900
OG0017075	jg31879	Ag013G1766800
OG0017076	jg31883	Ag013G1767300
OG0017077	jg31885	Ag013G1767500
OG0017079	jg13086	Ag062G5055200
OG0017080	jg13125	Ag062G5060400
OG0017081	jg13140	Ag062G5061200
OG0017082	jg13148	Ag062G5062300
OG0017084	jg23711	Ag004G0418100
OG0017085	jg23692	Ag004G0420300
OG0017086	jg23667	Ag004G0422500
OG0017087	jg23663	Ag004G0422900
OG0017088	jg23624	Ag004G0427400
OG0017089	jg23622	Ag004G0428300
OG0017090	jg23615	Ag004G0429300
OG0017091	jg977	Ag011G1183900
OG0017092	jg23603	Ag004G0430900
OG0017093	jg23591	Ag004G0432400
OG0017094	jg23570	Ag004G0434700
OG0017095	jg23564	Ag004G0435300
OG0017096	jg23562	Ag004G0435700
OG0017097	jg23553	Ag004G0437000
OG0017098	jg23540	Ag004G0439900
OG0017099	jg23534	Ag004G0440400
OG0017100	jg23524	Ag004G0441400
OG0017101	jg23523	Ag004G0441500
OG0017102	jg23510	Ag004G0443800
OG0017103	jg23502	Ag004G0445300
OG0017104	jg23489	Ag004G0447400
OG0017105	jg23455	Ag004G0452100
OG0017106	jg23423	Ag004G0454600
OG0017107	jg23400	Ag004G0457500
OG0017108	jg23392	Ag004G0459100
OG0017109	jg23379	Ag004G0460300
OG0017110	jg23376	Ag004G0460500
OG0017111	jg23348	Ag004G0462900
OG0017113	jg23272	Ag004G0473500
OG0017114	jg23267	Ag004G0474800
OG0017115	jg23249	Ag004G0476600
OG0017116	jg23217	Ag004G0480400
OG0017117	jg23167	Ag004G0487700
OG0017118	jg23109	Ag004G0495900
OG0017119	jg23101	Ag004G0496600
OG0017120	jg23095	Ag004G0497100
OG0017121	jg6144	Ag004G0510000
OG0017122	jg6156	Ag004G0510600
OG0017123	jg6161	Ag004G0511500, Ag004G0511400
OG0017124	jg6187	Ag004G0514600
OG0017125	jg6216	Ag004G0518000
OG0017126	jg6234	Ag004G0519700
OG0017127	jg6249	Ag004G0523000
OG0017128	jg6250	Ag004G0523100
OG0017129	jg6302	Ag004G0528600
OG0017130	jg6322	Ag004G0530700
OG0017131	jg6340	Ag004G0533700
OG0017133	jg20199	Ag004G0540600
OG0017134	jg6433	Ag004G0545100
OG0017135	jg6440	Ag004G0545800
OG0017136	jg6502	Ag004G0550800
OG0017137	jg6508	Ag004G0551100
OG0017138	jg5800	Ag004G0553700
OG0017139	jg5816	Ag004G0554400
OG0017140	jg5826	Ag004G0555300
OG0017141	jg5845	Ag004G0558000
OG0017142	jg5858	Ag004G0560200
OG0017143	jg5887	Ag004G0565700
OG0017144	jg5895	Ag004G0566800
OG0017145	jg5902	Ag004G0567800
OG0017146	jg5960	Ag004G0580300, Ag004G0580000
OG0017147	jg5966	Ag004G0580900
OG0017148	jg5973	Ag004G0582000
OG0017149	jg6042	Ag004G0593900
OG0017150	jg6086	Ag004G0598700
OG0017151	jg6113	Ag004G0601800
OG0017152	jg6127	Ag004G0606100
OG0017153	jg22949	Ag004G0625600
OG0017154	jg22930	Ag004G0631200, Ag075G5299100
OG0017155	jg22911	Ag004G0634500
OG0017156	jg22807	Ag004G0656500
OG0017157	jg14152	Ag004G0659800
OG0017158	jg22770	Ag004G0664200
OG0017159	jg22764	Ag004G0665100
OG0017160	jg22761	Ag004G0665500
OG0017161	jg22760	Ag004G0665600
OG0017162	jg22727	Ag004G0670000
OG0017163	jg22699	Ag004G0673800
OG0017164	jg22687	Ag004G0678100
OG0017166	jg22649	Ag004G0688300
OG0017169	jg22604	Ag004G0699600
OG0017170	jg29961	Ag004G0705500, Ag004G0705900, Ag004G0704800, Ag004G0705000, Ag034G3870900
OG0017171	jg22575	Ag004G0706300
OG0017172	jg22570	Ag004G0707100
OG0017173	jg22543	Ag004G0711800
OG0017174	jg22514	Ag004G0716000
OG0017175	jg22357	Ag004G0744700
OG0017176	jg22347	Ag004G0745700
OG0017177	jg22321	Ag004G0750600
OG0017178	jg22315	Ag004G0751900
OG0017179	jg22314	Ag004G0752000
OG0017180	jg22308	Ag004G0753800
OG0017181	jg14740	Ag004G0768400
OG0017183	jg14719	Ag004G0770600
OG0017184	jg14717	Ag004G0771200
OG0017185	jg4579	Ag022G2654600
OG0017186	jg4542	Ag022G2668200
OG0017187	jg4540	Ag022G2668700
OG0017188	jg4538	Ag022G2668900
OG0017189	jg4537	Ag022G2669200
OG0017190	jg4533	Ag022G2670400
OG0017191	jg4531	Ag022G2670500
OG0017192	jg4505	Ag022G2675000
OG0017193	jg4499	Ag022G2677200
OG0017194	jg4425	Ag022G2683300
OG0017195	jg12038	Ag022G2685500
OG0017196	jg4393	Ag022G2689700
OG0017197	jg4341	Ag022G2705400
OG0017198	jg4332	Ag022G2707700
OG0017199	jg4286	Ag022G2715900
OG0017200	jg4283	Ag022G2716200
OG0017201	jg4280	Ag022G2717600
OG0017202	jg4270	Ag022G2719300
OG0017203	jg4266	Ag022G2719900
OG0017205	jg4154	Ag022G2740300
OG0017206	jg4102	Ag022G2750600
OG0017208	jg4058	Ag022G2757400
OG0017209	jg4030	Ag022G2764900
OG0017210	jg4028	Ag022G2765100
OG0017211	jg4018	Ag022G2766900
OG0017212	jg20280	Ag022G2768700
OG0017213	jg4006	Ag022G2769300
OG0017214	jg3999	Ag022G2771200
OG0017215	jg3995	Ag022G2771500
OG0017216	jg3950	Ag022G2777500
OG0017217	jg3927	Ag022G2782500
OG0017218	jg3909	Ag022G2784400
OG0017219	jg3869	Ag022G2788900
OG0017220	jg3850	Ag022G2791100
OG0017221	jg3848	Ag022G2791400
OG0017222	jg3843	Ag022G2792000
OG0017223	jg3842	Ag022G2792100
OG0017224	jg3824	Ag022G2793100
OG0017225	jg3821	Ag022G2794600
OG0017226	jg12685	Ag075G5284800
OG0017227	jg12727	Ag075G5294000
OG0017228	jg12780	Ag075G5300400
OG0017229	jg12834	Ag075G5305700
OG0017230	jg3784	Ag048G4556800
OG0017231	jg3786	Ag048G4557000
OG0017232	jg3788	Ag048G4557300
OG0017233	jg3762	Ag048G4559800
OG0017234	jg3756	Ag048G4561600
OG0017235	jg3737	Ag048G4563800
OG0017236	jg3726	Ag048G4565400
OG0017237	jg3679	Ag048G4578000
OG0017238	jg3672	Ag048G4580100
OG0017239	jg3671	Ag048G4580200
OG0017240	jg3661	Ag048G4581500
OG0017241	jg3645	Ag048G4584300
OG0017242	jg3642	Ag048G4585400
OG0017243	jg3637	Ag048G4587200
OG0017244	jg3619	Ag048G4589300
OG0017245	jg3560	Ag048G4598000
OG0017246	jg3534	Ag048G4607000
OG0017247	jg3487	Ag048G4618400
OG0017248	jg3471	Ag048G4621700
OG0017249	jg3465	Ag048G4622100
OG0017250	jg3456	Ag048G4623200
OG0017251	jg3432	Ag048G4633400
OG0017252	jg3417	Ag048G4640500
OG0017253	jg3414	Ag048G4640800
OG0017254	jg3411	Ag048G4641300
OG0017255	jg3404	Ag048G4641900
OG0017256	jg3368	Ag002G0224700, Ag048G4648500
OG0017257	jg3354	Ag048G4650600
OG0017258	jg3336	Ag048G4652900
OG0017259	jg3322	Ag048G4655400
OG0017260	jg13458	Ag012G1308400, Ag048G4666900
OG0017261	jg3250	Ag048G4685300
OG0017262	jg3244	Ag048G4687700
OG0017263	jg14165	Ag048G4692900
OG0017264	jg3236	Ag048G4693200
OG0017265	jg3212	Ag048G4704000
OG0017266	jg1352	Ag048G4718900
OG0017267	jg27868	Ag040G4337200
OG0017268	jg27916	Ag040G4349400
OG0017269	jg14533	Ag049G4735200
OG0017270	jg14527	Ag049G4735700
OG0017271	jg33816	Ag032G3419400
OG0017272	jg33792, jg33795	Ag032G3421700
OG0017273	jg33784	Ag032G3423100
OG0017274	jg33767	Ag032G3425900
OG0017275	jg28294	Ag032G3426600
OG0017276	jg33747	Ag032G3427800
OG0017277	jg33720	Ag032G3430000
OG0017278	jg33700	Ag032G3435400
OG0017279	jg33705	Ag032G3434700
OG0017281	jg33679	Ag032G3439800
OG0017282	jg33675	Ag032G3441200
OG0017283	jg33671	Ag032G3442000
OG0017284	jg33658	Ag011G1235300, Ag032G3446200, Ag032G3445700
OG0017285	jg33640	Ag032G3448600
OG0017286	jg33621	Ag032G3453600
OG0017287	jg33595	Ag032G3459300
OG0017288	jg33575	Ag032G3464500
OG0017289	jg11927	Ag032G3466300
OG0017290	jg16922	Ag032G3470900
