Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0014890	jg4238	XP_013611008.1
OG0014891	jg4223	XP_013622271.1
OG0014892	jg4207	XP_013611346.1
OG0014894	jg4203	XP_013629460.1
OG0014895	jg4191	XP_013628919.1
OG0014896	jg4187	XP_013612909.1
OG0014897	jg4179	XP_013611361.1
OG0014898	jg4178	XP_013629666.1
OG0014899	jg4170	XP_013613340.1
OG0014900	jg4161	XP_013611103.1
OG0014902	jg4143	XP_013615622.1, XP_013612273.1
OG0014903	jg4137	XP_013611680.1
OG0014904	jg4131	XP_013621105.1
OG0014905	jg11970	XP_013637510.1
OG0014906	jg4114	XP_013606879.1
OG0014907	jg4110	XP_013606460.1
OG0014908	jg4109	XP_013612143.1
OG0014909	jg4106	XP_013621422.1
OG0014910	jg4083	XP_013625915.1
OG0014911	jg4066	XP_013618381.1
OG0014912	jg4059	XP_013610373.1
OG0014913	jg4044	XP_013630195.1
OG0014914	jg4016	XP_013610512.1
OG0014915	jg4015	XP_013610516.1
OG0014916	jg4011	XP_013616031.1
OG0014917	jg4001	XP_013627584.1, XP_013609598.1
OG0014918	jg3974	XP_013625001.1, XP_013607303.1
OG0014919	jg3960	XP_013611617.1
OG0014920	jg3949	XP_013620131.1
OG0014921	jg3948	XP_013606708.1
OG0014922	jg3936	XP_013625561.1
OG0014923	jg3934	XP_013621998.1
OG0014924	jg3930	XP_013622010.1
OG0014925	jg3925	XP_013609555.1, XP_013619792.1
OG0014926	jg3921	XP_013630274.1
OG0014927	jg3911	XP_013606800.1
OG0014928	jg3899	XP_013619574.1
OG0014930	jg3889	XP_013616649.1
OG0014931	jg3886	XP_013620489.1
OG0014932	jg3884	XP_013614145.1
OG0014933	jg3871	XP_013621747.1
OG0014934	jg3865	XP_013625254.1
OG0014935	jg3864	XP_013630176.1
OG0014936	jg3857	XP_013627275.1
OG0014937	jg3855	XP_013628626.1
OG0014938	jg3849	XP_013606347.1
OG0014939	jg3819	XP_013621320.1
OG0014940	jg3817	XP_013626896.1
OG0014941	jg3816	XP_013628643.1
OG0014942	jg3811	XP_013629356.1
OG0014943	jg24770	XP_013638249.1
OG0014944	jg3808	XP_013621838.1
OG0014945	jg12701	XP_013633985.1
OG0014946	jg12745	XP_013590152.1
OG0014947	jg12758	XP_013636609.1
OG0014948	jg12785	XP_013631329.1
OG0014949	jg3770	XP_013589775.1
OG0014950	jg3775	XP_013591426.1, XP_013589771.1
OG0014951	jg3780	XP_013592249.1
OG0014952	jg3789	XP_013592058.1
OG0014953	jg3790	XP_013590434.1
OG0014954	jg3791	XP_013590433.1
OG0014955	jg3795	XP_013592154.1
OG0014956	jg3767	XP_013591427.1
OG0014957	jg3760	XP_013591199.1
OG0014958	jg3752	XP_013590201.1
OG0014959	jg3742	XP_013614601.1
OG0014960	jg3736	XP_013619409.1
OG0014961	jg3729	XP_013620331.1
OG0014962	jg3698	XP_013621446.1
OG0014963	jg3674	XP_013621653.1
OG0014964	jg3668	XP_013592318.1
OG0014965	jg6646	XP_013607126.1
OG0014966	jg3644	XP_013591405.1
OG0014967	jg3635	XP_013587950.1
OG0014968	jg3633	XP_013588031.1
OG0014969	jg31232	XP_013583724.1
OG0014970	jg3602	XP_013592755.1
OG0014971	jg3601	XP_013591113.1
OG0014972	jg3595	XP_013591566.1
OG0014973	jg17249	XP_013600052.1
OG0014974	jg3585	XP_013587955.1
OG0014975	jg3580	XP_013590217.1
OG0014976	jg3576	XP_013588617.1
OG0014977	jg3575	XP_013588742.1
OG0014978	jg3561	XP_013621061.1
OG0014979	jg3557	XP_013625009.1, XP_013589840.1
OG0014980	jg3540	XP_013591596.1
OG0014981	jg3474	XP_013588029.1
OG0014982	jg3472	XP_013588003.1
OG0014983	jg3463	XP_013588632.1
OG0014984	jg3444	XP_013619514.1
OG0014985	jg3437	XP_013621044.1
OG0014986	jg3435	XP_013592343.1
OG0014987	jg3426	XP_013592658.1
OG0014988	jg3418	XP_013587812.1
OG0014989	jg3413	XP_013618408.1
OG0014990	jg11972	XP_013636486.1
OG0014991	jg3394	XP_013620817.1
OG0014992	jg3389	XP_013592820.1
OG0014993	jg3384	XP_013591578.1
OG0014994	jg3334	XP_013592234.1
OG0014995	jg3328	XP_013588313.1
OG0014996	jg3324	XP_013588657.1
OG0014997	jg3318	XP_013590123.1
OG0014998	jg3314	XP_013590044.1
OG0014999	jg3310	XP_013591075.1
OG0015000	jg3308	XP_013592505.1
OG0015001	jg3301	XP_013591530.1
OG0015002	jg3300	XP_013591529.1
OG0015003	jg3294	XP_013592002.1
OG0015005	jg3284	XP_013590339.1
OG0015006	jg3274	XP_013591828.1
OG0015007	jg3267	XP_013588769.1
OG0015008	jg3266	XP_013589868.1
OG0015009	jg3258	XP_013592393.1
OG0015010	jg3243	XP_013591587.1
OG0015011	jg3234	XP_013592048.1
OG0015013	jg3223	XP_013587917.1
OG0015014	jg3213	XP_013592748.1
OG0015015	jg3210	XP_013589688.1
OG0015016	jg3203	XP_013592188.1
OG0015017	jg3201	XP_013590953.1
OG0015018	jg3197	XP_013592530.1
OG0015019	jg3193	XP_013592674.1
OG0015020	jg3179	XP_013590354.1
OG0015021	jg3171	XP_013620627.1, XP_013590226.1
OG0015022	jg3167	XP_013588405.1
OG0015023	jg3161	XP_013587817.1
OG0015024	jg27855	XP_013595485.1
OG0015025	jg27887	XP_013598528.1
OG0015026	jg27899	XP_013606720.1
OG0015027	jg27918	XP_013593316.1
OG0015028	jg27929	XP_013596988.1
OG0015029	jg14841	XP_013594656.1
OG0015030	jg15774	XP_013588770.1
OG0015031	jg14827, jg14828	XP_013604994.1
OG0015032	jg14829	XP_013601582.1
OG0015033	jg14537	XP_013623336.1
OG0015034	jg14532	XP_013630643.1
OG0015035	jg14531	XP_013622462.1
OG0015036	jg14538	XP_013630222.1
OG0015037	jg14565	XP_013621734.1
OG0015038	jg33818	XP_013585582.1
OG0015039	jg33783	XP_013625043.1
OG0015040	jg33772	XP_013629819.1
OG0015041	jg33769	XP_013591946.1
OG0015042	jg33762	XP_013591969.1
OG0015043	jg33754	XP_013621712.1
OG0015044	jg33721	XP_013592715.1
OG0015045	jg33697	XP_013590505.1
OG0015046	jg33691	XP_013592646.1
OG0015047	jg33677	XP_013591602.1
OG0015048	jg33672	XP_013622330.1
OG0015049	jg33668	XP_013630324.1
OG0015050	jg33657	XP_013587976.1
OG0015051	jg33597	XP_013628660.1
OG0015052	jg33594	XP_013588579.1
OG0015053	jg33574	XP_013592253.1
OG0015054	jg33541	XP_013630160.1, XP_013630379.1
OG0015055	jg33531	XP_013629055.1
OG0015056	jg33519	XP_013590989.1
OG0015057	jg33515	XP_013590104.1
OG0015058	jg33513	XP_013590964.1
OG0015059	jg18760	XP_013631523.1
OG0015060	jg18763	XP_013625854.1
OG0015061	jg18767	XP_013633603.1
OG0015062	jg18772	XP_013637141.1
OG0015063	jg18802	XP_013634188.1, XP_013627481.1
OG0015064	jg18815	XP_013631629.1
OG0015065	jg18824	XP_013631904.1
OG0015066	jg14350	XP_013625649.1
OG0015067	jg14302	XP_013622843.1
OG0015068	jg14297	XP_013628265.1
OG0015069	jg22025	XP_013612980.1
OG0015070	jg22038	XP_013629290.1
OG0015071	jg15854	XP_013632133.1
OG0015072	jg16799	XP_013622598.1
OG0015073	jg310	XP_013601744.1
OG0015074	jg7026	XP_013623271.1
OG0015075	jg6970	XP_013625390.1
OG0015076	jg21649	XP_013614305.1
OG0015077	jg21608	XP_013611745.1
OG0015078	jg11873	XP_013604547.1
OG0015079	jg11922	XP_013602163.1
OG0015080	jg11929	XP_013600388.1
OG0015081	jg11961	XP_013600780.1
OG0015082	jg11707	XP_013636409.1
OG0015083	jg11662	XP_013637573.1
OG0015084	jg11626	XP_013599798.1
OG0015085	jg7034	XP_013613472.1
OG0015086	jg11560	XP_013590847.1
OG0015087	jg11546	XP_013600428.1
OG0015088	jg11463	XP_013605907.1
OG0015089	jg11447	XP_013637452.1
OG0015090	jg11444	XP_013637455.1
OG0015091	jg11403	XP_013637590.1
OG0015092	jg11397	XP_013631755.1
OG0015093	jg11347	XP_013622179.1
OG0015094	jg11322	XP_013602498.1
OG0015095	jg11321	XP_013614141.1
OG0015096	jg11319	XP_013600725.1
OG0015097	jg11236	XP_013584231.1
OG0015098	jg11224	XP_013591899.1
OG0015099	jg11216	XP_013589491.1
OG0015100	jg11214	XP_013603463.1
OG0015101	jg11172	XP_013605786.1
OG0015102	jg11169	XP_013639512.1
OG0015103	jg26350	XP_013603719.1
OG0015104	jg11158	XP_013601677.1
OG0015105	jg13011	XP_013611678.1
OG0015106	jg27447	XP_013592607.1
OG0015107	jg11118	XP_013595399.1
OG0015108	jg11109	XP_013617874.1
OG0015109	jg11108	XP_013604345.1
OG0015110	jg11105	XP_013601602.1
OG0015111	jg11103	XP_013604343.1
OG0015112	jg2911	XP_013617233.1, XP_013589665.1
OG0015113	jg2912	XP_013592151.1
OG0015114	jg2938	XP_013619887.1
OG0015115	jg2939	XP_013588209.1
OG0015116	jg2948	XP_013591781.1
OG0015117	jg2949	XP_013618330.1
OG0015118	jg2953	XP_013616338.1
OG0015119	jg2954	XP_013616336.1
OG0015121	jg2972	XP_013591983.1
OG0015122	jg21434	XP_013596202.1
OG0015123	jg2975	XP_013588849.1
OG0015124	jg3003	XP_013590000.1
OG0015125	jg3007	XP_013588522.1
OG0015126	jg3014	XP_013588461.1
OG0015127	jg9663	XP_013596208.1
OG0015128	jg3017	XP_013592430.1
OG0015129	jg3027	XP_013592744.1
OG0015130	jg3040	XP_013591748.1
OG0015131	jg3043	XP_013621660.1
OG0015132	jg3049	XP_013588027.1
OG0015133	jg17143	XP_013634076.1
OG0015134	jg17011	XP_013602944.1
OG0015135	jg3079	XP_013620745.1
OG0015136	jg3085	XP_013591352.1
OG0015138	jg3093	XP_013588557.1
OG0015139	jg3110	XP_013591987.1
OG0015140	jg12990	XP_013597696.1
OG0015143	jg3120	XP_013587885.1
OG0015144	jg3126	XP_013589734.1
OG0015145	jg3127	XP_013592037.1
OG0015146	jg3129	XP_013587929.1
OG0015147	jg2435	XP_013591256.1
OG0015148	jg2436	XP_013590283.1
OG0015149	jg2444	XP_013620298.1
OG0015150	jg2445	XP_013588485.1
OG0015151	jg2453	XP_013588279.1
OG0015152	jg2460	XP_013588322.1
OG0015153	jg2469	XP_013619123.1
OG0015154	jg2476	XP_013592596.1
OG0015155	jg2477	XP_013592594.1
OG0015156	jg2489	XP_013590247.1
OG0015157	jg2496	XP_013588611.1
OG0015158	jg2499	XP_013591642.1
OG0015159	jg9588	XP_013599118.1
OG0015160	jg9571	XP_013599504.1
OG0015161	jg9570	XP_013603417.1, XP_013596765.1
OG0015162	jg9567	XP_013601752.1
OG0015163	jg9563	XP_013623970.1
OG0015164	jg9557	XP_013599170.1
OG0015165	jg9536	XP_013596706.1
OG0015166	jg9535	XP_013596683.1
OG0015167	jg9525	XP_013599813.1
OG0015168	jg9522	XP_013587875.1
OG0015169	jg9519	XP_013596385.1
OG0015170	jg9513	XP_013598254.1
OG0015172	jg502	XP_013612171.1
OG0015173	jg483	XP_013610390.1
OG0015174	jg469	XP_013608997.1
OG0015175	jg12569	XP_013587808.1
OG0015176	jg12606	XP_013632352.1
OG0015177	jg12637	XP_013634334.1
OG0015178	jg12640	XP_013635627.1
OG0015179	jg12642	XP_013591743.1
OG0015180	jg13990	XP_013586241.1
OG0015181	jg14017	XP_013627998.1
OG0015182	jg13860	XP_013597799.1
OG0015183	jg13617	XP_013596923.1
OG0015184	jg13653	XP_013598531.1
OG0015185	jg13558	XP_013597909.1
OG0015186	jg13536	XP_013619674.1
OG0015187	jg13514	XP_013593859.1
OG0015188	jg13490	XP_013610215.1
OG0015189	jg13477	XP_013618520.1
OG0015190	jg13470	XP_013593802.1
OG0015192	jg13420	XP_013598233.1
OG0015193	jg13415	XP_013621077.1
OG0015194	jg13414	XP_013598164.1
OG0015195	jg13413	XP_013594928.1, XP_013612180.1
OG0015196	jg13409	XP_013609402.1
OG0015197	jg13399	XP_013593294.1
OG0015198	jg13385	XP_013598825.1
OG0015199	jg13368	XP_013597307.1
OG0015200	jg13364	XP_013613421.1
OG0015201	jg13363	XP_013597303.1
OG0015202	jg13346	XP_013597633.1
OG0015203	jg13339	XP_013613405.1
OG0015204	jg13297	XP_013607337.1
OG0015205	jg13291	XP_013598115.1
OG0015206	jg13282	XP_013620876.1
OG0015207	jg13281	XP_013609399.1
OG0015208	jg30363	XP_013584338.1
OG0015209	jg13241	XP_013607198.1
OG0015210	jg13236	XP_013599418.1
OG0015211	jg13230	XP_013606677.1
OG0015212	jg2595	XP_013591797.1
OG0015213	jg2585	XP_013591089.1
OG0015214	jg2535	XP_013592786.1
OG0015216	jg2531	XP_013588547.1
OG0015217	jg11242	XP_013588552.1
OG0015218	jg2520	XP_013587844.1
OG0015219	jg20483	XP_013615278.1
OG0015220	jg20484	XP_013620303.1
OG0015221	jg20500	XP_013598961.1
OG0015222	jg20507	XP_013606507.1
OG0015223	jg20524	XP_013593860.1
OG0015224	jg20562	XP_013613838.1
OG0015225	jg20563	XP_013593039.1
OG0015226	jg20564	XP_013620931.1
OG0015227	jg27847	XP_013599248.1
OG0015228	jg20597	XP_013598281.1
OG0015229	jg33106	XP_013600441.1
OG0015230	jg33109	XP_013588125.1
OG0015231	jg33114	XP_013600523.1
OG0015232	jg33122	XP_013588561.1
OG0015233	jg33123	XP_013630374.1
OG0015234	jg33125	XP_013590530.1
OG0015235	jg33129	XP_013587938.1
OG0015236	jg33132, jg33128	XP_013588150.1
OG0015237	jg33148	XP_013630020.1
OG0015238	jg33164	XP_013622224.1
OG0015239	jg33181	XP_013583812.1
OG0015240	jg33182	XP_013588678.1
OG0015241	jg33192	XP_013592865.1
OG0015242	jg33193	XP_013589952.1
OG0015243	jg33201	XP_013591203.1
OG0015244	jg33229	XP_013625205.1
OG0015246	jg33254	XP_013592317.1
OG0015247	jg16668	XP_013639633.1
OG0015248	jg33289	XP_013588858.1
OG0015249	jg33294	XP_013587951.1
OG0015250	jg33295	XP_013588743.1
OG0015251	jg3711	XP_013588194.1
OG0015252	jg16958	XP_013631930.1
OG0015253	jg33331	XP_013588414.1, XP_013628705.1
OG0015254	jg33342	XP_013592880.1
OG0015255	jg33406	XP_013592402.1
OG0015256	jg33414	XP_013630783.1
OG0015257	jg33419	XP_013591542.1
OG0015258	jg9880	XP_013637303.1
OG0015259	jg33440	XP_013592223.1
OG0015260	jg33441	XP_013592225.1
OG0015261	jg33451	XP_013626143.1
OG0015262	jg33453	XP_013624967.1, XP_013588424.1
OG0015263	jg33455	XP_013590179.1
OG0015264	jg33466	XP_013591776.1
OG0015265	jg33471	XP_013588315.1
OG0015266	jg33472	XP_013591832.1
OG0015267	jg33478	XP_013590757.1
OG0015268	jg33482	XP_013592705.1
OG0015269	jg33484	XP_013588383.1
OG0015270	jg21027	XP_013620045.1
OG0015271	jg21026	XP_013633882.1
OG0015272	jg21004	XP_013637425.1
OG0015273	jg20986	XP_013610746.1
OG0015274	jg20931	XP_013595962.1
OG0015275	jg20930	XP_013595861.1
OG0015276	jg18457	XP_013636243.1
OG0015277	jg18467	XP_013627890.1, XP_013635605.1
OG0015278	jg18474	XP_013637244.1
OG0015279	jg18475	XP_013637243.1
OG0015280	jg18488	XP_013632190.1
OG0015281	jg18513	XP_013633810.1
OG0015282	jg18516	XP_013630905.1
OG0015283	jg18518	XP_013636946.1
OG0015284	jg18520	XP_013637498.1
OG0015285	jg18532	XP_013627927.1
OG0015286	jg18548	XP_013631003.1
OG0015287	jg18567	XP_013636447.1
OG0015288	jg13676	XP_013616223.1
OG0015289	jg18618	XP_013631895.1
OG0015290	jg18621	XP_013637090.1
OG0015291	jg18622	XP_013637087.1
OG0015292	jg18627	XP_013636313.1
OG0015293	jg18629	XP_013630903.1
OG0015294	jg18630	XP_013636269.1
OG0015295	jg18663	XP_013637231.1
OG0015296	jg18669	XP_013637292.1
OG0015297	jg18674	XP_013636398.1
OG0015298	jg18684	XP_013634751.1
OG0015299	jg21131	XP_013626271.1
OG0015300	jg18711	XP_013631231.1
OG0015301	jg18725	XP_013630114.1
OG0015302	jg10639	XP_013624367.1
OG0015303	jg10646	XP_013637806.1
OG0015304	jg10649	XP_013595075.1
OG0015305	jg10654	XP_013598713.1
OG0015306	jg10660	XP_013593289.1, XP_013605233.1
OG0015307	jg10663	XP_013609035.1
OG0015308	jg10669	XP_013628960.1
OG0015309	jg10691	XP_013597274.1
OG0015310	jg10706	XP_013601048.1
OG0015311	jg10707	XP_013606391.1
OG0015312	jg10722	XP_013624267.1
OG0015313	jg10728	XP_013597013.1
OG0015314	jg10745	XP_013596967.1
OG0015315	jg10760	XP_013593878.1
OG0015316	jg10776	XP_013593692.1
OG0015317	jg10778	XP_013593579.1
OG0015318	jg10790	XP_013595067.1
OG0015320	jg10795	XP_013596874.1
OG0015321	jg17056	XP_013605070.1
OG0015322	jg10811	XP_013594006.1
OG0015323	jg10838	XP_013596221.1
OG0015324	jg10840	XP_013598915.1
OG0015325	jg10841	XP_013598916.1, XP_013636680.1
OG0015326	jg10854	XP_013597718.1
OG0015327	jg10882	XP_013605250.1
OG0015328	jg10902	XP_013601739.1
OG0015329	jg10905	XP_013605501.1
OG0015330	jg11980	XP_013635463.1
OG0015331	jg20435	XP_013611677.1
OG0015332	jg13713	XP_013618782.1
OG0015333	jg14979, jg14981	XP_013604626.1
OG0015334	jg14953	XP_013600197.1
OG0015335	jg14951	XP_013595717.1
OG0015336	jg14937	XP_013583771.1
OG0015337	jg14905	XP_013590409.1
OG0015338	jg14902	XP_013604545.1
OG0015339	jg14899	XP_013620393.1
OG0015340	jg14888	XP_013599488.1
OG0015341	jg14887	XP_013618844.1
OG0015342	jg14878	XP_013594105.1
OG0015343	jg21931	XP_013616692.1
OG0015344	jg21915	XP_013612792.1
OG0015345	jg21910	XP_013613236.1
OG0015346	jg21897	XP_013629730.1
OG0015347	jg21896	XP_013625774.1
OG0015348	jg21884	XP_013622824.1
OG0015349	jg21880	XP_013612062.1
OG0015350	jg21862	XP_013612568.1
OG0015351	jg21831	XP_013622941.1, XP_013606870.1
OG0015352	jg21845	XP_013621567.1
OG0015353	jg21847	XP_013631157.1
OG0015354	jg21828	XP_013629992.1
OG0015355	jg21759	XP_013630417.1
OG0015356	jg21764	XP_013630640.1
OG0015357	jg21763	XP_013613319.1
OG0015358	jg27272	XP_013607300.1, XP_013628885.1
OG0015359	jg27417	XP_013622945.1
OG0015360	jg27421	XP_013615029.1
OG0015361	jg27429	XP_013626666.1
OG0015362	jg27430	XP_013608939.1
OG0015363	jg27415	XP_013626832.1
OG0015364	jg27446	XP_013594265.1
OG0015365	jg27449	XP_013622125.1
OG0015366	jg27474	XP_013623210.1
OG0015367	jg27485	XP_013596168.1
OG0015368	jg27494	XP_013599295.1
OG0015369	jg27512	XP_013610132.1
OG0015370	jg27551	XP_013593569.1
OG0015371	jg27562	XP_013595792.1
OG0015372	jg27563	XP_013605993.1
OG0015374	jg13899	XP_013597898.1
OG0015375	jg27694	XP_013622100.1
OG0015376	jg27700	XP_013622147.1
OG0015377	jg27777	XP_013606055.1
OG0015378	jg27781	XP_013593413.1
OG0015379	jg10092	XP_013599227.1
OG0015380	jg10111	XP_013597885.1
OG0015382	jg10229	XP_013619773.1
OG0015383	jg10231	XP_013624870.1, XP_013619441.1
OG0015384	jg10235	XP_013598611.1
OG0015386	jg10276	XP_013626022.1
OG0015387	jg10279	XP_013598507.1
OG0015388	jg10324	XP_013621682.1
OG0015389	jg10591	XP_013597659.1
OG0015390	jg10561	XP_013597751.1
OG0015391	jg10539	XP_013598405.1
OG0015392	jg10500	XP_013603370.1
OG0015393	jg10493	XP_013614806.1
OG0015394	jg10487	XP_013635713.1
OG0015395	jg10481	XP_013625603.1
OG0015396	jg10478	XP_013628406.1
OG0015397	jg10451	XP_013598354.1
OG0015398	jg10450	XP_013600717.1
OG0015399	jg10445	XP_013588421.1
OG0015400	jg10438	XP_013602070.1
OG0015401	jg10435	XP_013595902.1
OG0015402	jg10432	XP_013594413.1
OG0015403	jg10431	XP_013617834.1
OG0015404	jg5931	XP_013601614.1
OG0015405	jg10413	XP_013639178.1
OG0015406	jg10412	XP_013637840.1
OG0015407	jg10401	XP_013626604.1
OG0015408	jg10395	XP_013597902.1
OG0015409	jg12925	XP_013621399.1
OG0015410	jg10381	XP_013590822.1
OG0015411	jg10377	XP_013616786.1
OG0015412	jg32600	XP_013591229.1
OG0015413	jg10366	XP_013607509.1
OG0015414	jg10611	XP_013608303.1
OG0015417	jg6676	XP_013618280.1
OG0015418	jg511	XP_013616409.1
OG0015419	jg21133	XP_013636701.1
OG0015420	jg21115	XP_013611321.1
OG0015421	jg11018	XP_013601498.1
OG0015422	jg10995	XP_013601461.1
OG0015423	jg10964	XP_013617647.1
OG0015424	jg11014	XP_013604377.1
OG0015425	jg10962	XP_013593659.1
OG0015426	jg10951	XP_013601369.1
OG0015427	jg10936	XP_013610091.1
OG0015428	jg10934	XP_013600330.1
OG0015429	jg10918	XP_013619111.1
OG0015430	jg23894	XP_013585063.1
OG0015431	jg23904	XP_013629399.1
OG0015432	jg23906	XP_013586441.1
OG0015433	jg23912	XP_013628679.1
OG0015434	jg23923	XP_013623708.1
OG0015435	jg23938	XP_013622760.1
OG0015436	jg23945	XP_013622536.1
OG0015437	jg23735	XP_013612762.1
OG0015438	jg23741	XP_013598925.1
OG0015439	jg23752	XP_013598350.1
OG0015440	jg3405	XP_013607113.1
OG0015441	jg23763	XP_013596223.1
OG0015442	jg13283	XP_013614076.1
OG0015443	jg23777	XP_013618032.1
OG0015444	jg23779	XP_013593667.1
OG0015445	jg23785	XP_013618027.1
OG0015446	jg23790	XP_013612862.1
OG0015447	jg16451	XP_013599969.1, XP_013600568.1
OG0015448	jg16450	XP_013630290.1
OG0015449	jg16449	XP_013636073.1
OG0015450	jg16445	XP_013636072.1
OG0015451	jg16443	XP_013590690.1
OG0015452	jg16437	XP_013600174.1
OG0015453	jg16434	XP_013635881.1
OG0015454	jg16427	XP_013630901.1
OG0015455	jg16426	XP_013630900.1
OG0015456	jg16384	XP_013600593.1
OG0015457	jg16380	XP_013600331.1
OG0015458	jg16366	XP_013604620.1
OG0015460	jg16349	XP_013602385.1
OG0015461	jg16344	XP_013632889.1
OG0015462	jg16340	XP_013603192.1
OG0015463	jg16328	XP_013602231.1
OG0015464	jg16308	XP_013591413.1
OG0015465	jg16307	XP_013604689.1
OG0015466	jg16294	XP_013591934.1
OG0015467	jg16291	XP_013604934.1
OG0015468	jg16266	XP_013604290.1
OG0015469	jg16254	XP_013603484.1, XP_013590906.1
OG0015470	jg16251	XP_013605869.1
OG0015471	jg16248	XP_013604932.1
OG0015472	jg21869, jg20680	XP_013606437.1
OG0015473	jg16222	XP_013603568.1
OG0015474	jg16210	XP_013602357.1
OG0015476	jg16196	XP_013605803.1
OG0015477	jg16168	XP_013600175.1
OG0015478	jg16166	XP_013592301.1
OG0015479	jg16150	XP_013635935.1, XP_013600738.1
OG0015480	jg16143	XP_013635617.1
OG0015481	jg16142	XP_013605313.1
OG0015482	jg17215	XP_013635177.1
OG0015483	jg16110	XP_013592672.1
OG0015484	jg16101	XP_013589970.1, XP_013634438.1
OG0015485	jg16091	XP_013591690.1
OG0015486	jg31174	XP_013593829.1
OG0015487	jg16087	XP_013633581.1
OG0015488	jg16080	XP_013635850.1
OG0015489	jg16072	XP_013591560.1
OG0015490	jg16051	XP_013604200.1
OG0015491	jg16046	XP_013604804.1
OG0015492	jg16023	XP_013592311.1
OG0015494	jg15984	XP_013592739.1
OG0015495	jg15983	XP_013616589.1
OG0015496	jg27093	XP_013598770.1
OG0015497	jg15955	XP_013633521.1
OG0015498	jg15912	XP_013592603.1
OG0015500	jg15892	XP_013634672.1, XP_013591647.1
OG0015501	jg15882	XP_013587914.1
OG0015502	jg15880	XP_013602087.1
OG0015503	jg15876	XP_013591937.1
OG0015504	jg15873	XP_013602227.1
OG0015505	jg15872	XP_013600350.1
OG0015506	jg15820	XP_013614175.1
OG0015507	jg15805	XP_013600425.1
OG0015508	jg15804	XP_013600676.1
OG0015509	jg15798	XP_013592448.1
OG0015510	jg15775	XP_013605794.1
OG0015511	jg15769	XP_013605624.1
OG0015512	jg15766	XP_013600426.1
OG0015513	jg15752	XP_013604868.1
OG0015515	jg17185	XP_013636156.1
OG0015517	jg15642	XP_013599806.1
OG0015518	jg15632	XP_013631427.1
OG0015519	jg15629	XP_013635852.1
OG0015520	jg14253	XP_013629951.1
OG0015521	jg15615	XP_013601973.1
OG0015522	jg15612	XP_013592126.1
OG0015523	jg15593	XP_013600902.1
OG0015524	jg15585	XP_013600079.1
OG0015525	jg15582	XP_013605292.1
OG0015526	jg15572	XP_013604690.1
OG0015527	jg15568	XP_013602974.1
OG0015528	jg15554	XP_013602277.1
OG0015529	jg15539	XP_013605226.1
OG0015530	jg15538	XP_013605227.1
OG0015531	jg15515	XP_013605207.1
OG0015532	jg529	XP_013609537.1
OG0015533	jg15477	XP_013605342.1
OG0015534	jg15474	XP_013605629.1
OG0015535	jg15470	XP_013632093.1
OG0015536	jg15464	XP_013631182.1
OG0015537	jg15461	XP_013635006.1
OG0015538	jg15454	XP_013597894.1
OG0015539	jg15452	XP_013630980.1
