Orthogroup	Cardamine_amara	Brassica_oleracea
OG0018747	evm.model.RL_1.354	XP_013585044.1
OG0018748	evm.model.RL_1.405	XP_013586765.1
OG0018749	evm.model.RL_1.792	XP_013626162.1
OG0018752	evm.model.RL_5.3289	XP_013585810.1
OG0018753	evm.model.RL_6.333	XP_013632246.1
OG0018756	evm.model.RL_5.921	XP_013638039.1
OG0018757	evm.model.RL_5.838	XP_013586023.1
OG0018758	evm.model.RL_5.88	XP_013584393.1
OG0018760	evm.model.RL_8.2909	XP_013601041.1
OG0018761	evm.model.RL_4.1954	XP_013611194.1
OG0018764	evm.model.RL_8.1938	XP_013612378.1
OG0018765	evm.model.RL_8.1931	XP_013606419.1
OG0018767	evm.model.RL_7.1700	XP_013588162.1
OG0018770	evm.model.RL_7.1833	XP_013589627.1
OG0018771	evm.model.RL_7.1955	XP_013627516.1
OG0018772	evm.model.RL_3.1221	XP_013591258.1
OG0018773	evm.model.RL_3.1406	XP_013589754.1
OG0018776	evm.model.RL_5.1804	XP_013585396.1
OG0018777	evm.model.RL_3.1854	XP_013591553.1
OG0018778	evm.model.RL_3.1651	XP_013592262.1
OG0018779	evm.model.RL_3.2466	XP_013590702.1
OG0018780	evm.model.RL_1.1278	XP_013627980.1
OG0018781	evm.model.RL_1.1391	XP_013610298.1
OG0018782	evm.model.RL_1.1400	XP_013630963.1
OG0018784	evm.model.RL_1.1953	XP_013587613.1
OG0018785	evm.model.RL_1.1959	XP_013584475.1
OG0018786	evm.model.RL_1.2058	XP_013586215.1
OG0018788	evm.model.RL_1.2559	XP_013597807.1
OG0018789	evm.model.RL_1.2891	XP_013597840.1
OG0018791	evm.model.RL_1.3112	XP_013597457.1
OG0018794	evm.model.RL_5.2021.1.687c88b8	XP_013622180.1
OG0018795	evm.model.RL_5.2055	XP_013592120.1
OG0018797	evm.model.RL_7.673	XP_013603873.1
OG0018798	evm.model.RL_7.576	XP_013612934.1
OG0018800	evm.model.RL_7.251	XP_013600872.1
OG0018801	evm.model.RL_7.47	XP_013600751.1
OG0018802	evm.model.RL_7.24	XP_013635874.1
OG0018804	evm.model.RL_5.3762	XP_013590478.1
OG0018806	evm.model.RL_4.2564, evm.model.RL_5.2011	XP_013588428.1
OG0018808	evm.model.RL_5.2108	XP_013639590.1
OG0018809	evm.model.RL_8.1182	XP_013620034.1
OG0018810	evm.model.RL_7.1125	XP_013634378.1
OG0018813	evm.model.RL_4.160	XP_013609110.1
OG0018814	evm.model.RL_4.42	XP_013593082.1
OG0018816	evm.model.RL_6.1453	XP_013634299.1
OG0018817	evm.model.RL_6.2121	XP_013627113.1
OG0018819	evm.model.RL_3.2146	XP_013617343.1
OG0018820	evm.model.RL_3.1895	XP_013589480.1
OG0018821	evm.model.RL_6.365	XP_013628510.1
OG0018823	evm.model.RL_2.2753	XP_013602865.1
OG0018824	evm.model.RL_2.3026	XP_013611357.1
OG0018825	evm.model.RL_1.2091	XP_013635496.1, XP_013635755.1
OG0018828	evm.model.RL_5.195	XP_013639086.1
OG0018830	evm.model.RL_5.247	XP_013584048.1
OG0018832	evm.model.RL_5.301.1.687c88ab	XP_013638555.1
OG0018833	evm.model.RL_5.527	XP_013599846.1
OG0018834	evm.model.RL_5.801	XP_013604522.1
OG0018835	evm.model.RL_5.1358	XP_013637889.1
OG0018836	evm.model.RL_5.1562	XP_013600858.1
OG0018837	evm.model.RL_5.1847	XP_013597496.1
OG0018845	evm.model.RL_1.2949	XP_013610729.1
OG0018846	evm.model.RL_1.1692	XP_013583284.1, XP_013586571.1
OG0018848	evm.model.RL_4.3305	XP_013607324.1
OG0018849	evm.model.RL_4.2958	XP_013607158.1
OG0018850	evm.model.RL_4.2852	XP_013616314.1
OG0018851	evm.model.RL_4.2836	XP_013606633.1
OG0018853	evm.model.RL_2.1801	XP_013619441.1
OG0018855	evm.model.RL_2.181	XP_013590946.1
OG0018856	evm.model.RL_2.1365	XP_013596883.1
OG0018859	evm.model.RL_7.2107	XP_013596443.1
OG0018861	evm.model.RL_4.1677	XP_013620021.1
OG0018862	evm.model.RL_5.362	XP_013639101.1
OG0018865	evm.model.RL_5.1671	XP_013584338.1
OG0018866	evm.model.RL_5.3335	XP_013600291.1
OG0018867	evm.model.RL_5.3183	XP_013594655.1
OG0018868	evm.model.RL_5.2851	XP_013639503.1
OG0018871	evm.model.RL_5.3946	XP_013591224.1
OG0018878	evm.model.RL_3.1650	XP_013619296.1
OG0018879	evm.model.RL_1.2083, evm.model.RL_1.2085	XP_013624268.1
OG0018880	evm.model.RL_1.2236	XP_013596987.1
OG0018881	evm.model.RL_2.908, evm.model.RL_1.2281	XP_013595750.1
OG0018882	evm.model.RL_1.2321	XP_013597327.1
OG0018884	evm.model.RL_1.3068	XP_013626185.1
OG0018885	evm.model.RL_6.240	XP_013636344.1
OG0018886	evm.model.RL_6.289	XP_013635256.1
OG0018887	evm.model.RL_6.366	XP_013632080.1, XP_013603085.1
OG0018889	evm.model.RL_6.1750	XP_013627858.1
OG0018890	evm.model.RL_6.2265	XP_013622286.1
OG0018893	evm.model.RL_7.2238	XP_013596794.1
OG0018895	evm.model.RL_4.2332	XP_013610311.1
OG0018898	evm.model.RL_4.972	XP_013618223.1, XP_013593833.1
OG0018899	evm.model.RL_8.811	XP_013623040.1
OG0018901	evm.model.RL_2.2056	XP_013603741.1, XP_013625633.1
OG0018903	evm.model.RL_2.470	XP_013633523.1
OG0018904	evm.model.RL_2.152, evm.model.RL_1.2537	XP_013635201.1
OG0018905	evm.model.RL_2.157	XP_013631558.1
OG0018906	evm.model.RL_4.685	XP_013609246.1
OG0018911	evm.model.RL_8.2426	XP_013622202.1
OG0018940	evm.model.RL_3.1371	XP_013629092.1
OG0018941	evm.model.RL_2.2615	XP_013593827.1
OG0018942	evm.model.RL_5.2823	XP_013639516.1
OG0018943	evm.model.RL_5.2778	XP_013638858.1
OG0018947	evm.model.RL_7.2559	XP_013596781.1
OG0018949	evm.model.RL_7.2481	XP_013619964.1
OG0018950	evm.model.RL_7.2335	XP_013610744.1
OG0018951	evm.model.RL_7.2202	XP_013594242.1
OG0018952	evm.model.RL_2.2151	XP_013597954.1
OG0018953	evm.model.RL_8.1272	XP_013621160.1
OG0018955	evm.model.RL_8.1336	XP_013620511.1
OG0018960	evm.model.RL_2.1708	XP_013624719.1
OG0018966	evm.model.RL_2.3467	XP_013597980.1
OG0018967	evm.model.RL_6.1640	XP_013629841.1
OG0018968	evm.model.RL_5.2687	XP_013638253.1
OG0018969	evm.model.RL_6.1438	XP_013628084.1
OG0018972	evm.model.RL_4.418	XP_013596678.1
OG0018974	evm.model.RL_6.2563	XP_013633469.1
OG0018978	evm.model.RL_4.3282	XP_013616736.1
OG0018979	evm.model.RL_6.967	XP_013633298.1
OG0018981	evm.model.RL_1.67	XP_013583485.1
OG0018982	evm.model.RL_6.2025	XP_013634174.1
OG0018984	evm.model.RL_5.1444	XP_013585752.1
OG0018985	evm.model.RL_5.3171	XP_013596562.1
OG0018986	evm.model.RL_5.3206	XP_013593868.1
OG0018988	evm.model.RL_5.1053	XP_013600809.1
OG0018992	evm.model.RL_5.126	XP_013600958.1
OG0018994	evm.model.RL_4.1225	XP_013596798.1
OG0018995	evm.model.RL_8.2248	XP_013596344.1
OG0018996	evm.model.RL_7.1517	XP_013604780.1
OG0018997	evm.model.RL_7.1633	XP_013626755.1
OG0018998	evm.model.RL_7.1849	XP_013626230.1
OG0018999	evm.model.RL_7.1880	XP_013602689.1
OG0019000	evm.model.RL_3.1333	XP_013589619.1
OG0019002	evm.model.RL_3.2180	XP_013588906.1
OG0019003	evm.model.RL_1.1517	XP_013621931.1
OG0019004	evm.model.RL_1.1617	XP_013583312.1
OG0019008	evm.model.RL_1.2996	XP_013594367.1
OG0019017	evm.model.RL_5.3886.1.687c88c5	XP_013589217.1
OG0019018	evm.model.RL_5.1920	XP_013590242.1
OG0019024	evm.model.RL_7.1364	XP_013600705.1
OG0019027	evm.model.RL_7.852	XP_013635420.1
OG0019028	evm.model.RL_2.1225_evm.model.RL_2.1226	XP_013601403.1
OG0019029	evm.model.RL_6.1815	XP_013633868.1
OG0019031	evm.model.RL_3.2033	XP_013591002.1
OG0019033	evm.model.RL_5.3378	XP_013584945.1
OG0019034	evm.model.RL_5.2834, evm.model.RL_5.2833	XP_013597288.1
OG0019035	evm.model.RL_2.2766	XP_013620802.1
OG0019039	evm.model.RL_5.1041	XP_013584693.1
OG0019046	evm.model.RL_1.159_evm.model.RL_1.154	XP_013635423.1
OG0019048	evm.model.RL_1.2067	XP_013584665.1
OG0019049	evm.model.RL_8.70	XP_013617404.1
OG0019050	evm.model.RL_2.2042	XP_013598205.1
OG0019051	evm.model.RL_4.2177	XP_013609724.1
OG0019054	evm.model.RL_8.2261	XP_013622794.1
OG0019055	evm.model.RL_8.46	XP_013585142.1
OG0019056	evm.model.RL_5.566	XP_013584843.1
OG0019057	evm.model.RL_5.584	XP_013601005.1
OG0019058	evm.model.RL_5.1205	XP_013585346.1
OG0019059	evm.model.RL_5.3268	XP_013584874.1
OG0019060	evm.model.RL_5.3182	XP_013596953.1
OG0019076	evm.model.RL_1.3289	XP_013602961.1
OG0019077	evm.model.RL_6.177	XP_013635961.1
OG0019078	evm.model.RL_6.417	XP_013603023.1
OG0019079	evm.model.RL_6.506	XP_013635902.1
OG0019081	evm.model.RL_6.1468	XP_013633363.1
OG0019085	evm.model.RL_7.2722	XP_013616214.1
OG0019086	evm.model.RL_7.1426	XP_013603272.1
OG0019087	evm.model.RL_7.206	XP_013634303.1
OG0019093	evm.model.RL_2.2200	XP_013597508.1
OG0019094	evm.model.RL_2.2157	XP_013587084.1
OG0019095	evm.model.RL_2.1981	XP_013618593.1
OG0019096	evm.model.RL_2.1970	XP_013606188.1
OG0019097	evm.model.RL_2.1319	XP_013595803.1
OG0019098	evm.model.RL_5.1045, evm.model.RL_2.573	XP_013591223.1
OG0019099	evm.model.RL_2.92	XP_013634479.1
OG0019100	evm.model.RL_4.568	XP_013595850.1
OG0019101	evm.model.RL_4.621	XP_013608930.1
OG0019103	evm.model.RL_8.1368	XP_013617056.1
OG0019111	evm.model.RL_1.2958	XP_013609841.1, XP_013610379.1
OG0019136	evm.model.RL_8.1617	XP_013610555.1
OG0019137	evm.model.RL_4.2472	XP_013609145.1
OG0019138	evm.model.RL_2.1535	XP_013624496.1
OG0019139	evm.model.RL_2.1651	XP_013602392.1
OG0019146	evm.model.RL_2.3250	XP_013601168.1
OG0019150	evm.model.RL_4.387	XP_013617643.1
OG0019154	evm.model.RL_6.2721	XP_013637556.1
OG0019155	evm.model.RL_6.2623	XP_013627109.1
OG0019158	evm.model.RL_4.3160	XP_013609567.1
OG0019162	evm.model.RL_6.522	XP_013603205.1
OG0019166	evm.model.RL_6.2147	XP_013632445.1
OG0019169	evm.model.RL_5.3602	XP_013597187.1
OG0019170	evm.model.RL_5.2678	XP_013584207.1
OG0019171	evm.model.RL_6.191	XP_013634609.1
OG0019172	evm.model.RL_6.27	XP_013604276.1
OG0019175	evm.model.RL_8.2264	XP_013620658.1
OG0019176	evm.model.RL_8.2319	XP_013622003.1
OG0019183	evm.model.RL_3.1980	XP_013615024.1
OG0019185	evm.model.RL_3.2483	XP_013589772.1
OG0019186	evm.model.RL_1.1386	XP_013583581.1
OG0019187	evm.model.RL_1.1388	XP_013585504.1
OG0019188	evm.model.RL_7.2301, evm.model.RL_1.1939	XP_013595714.1
OG0019192	evm.model.RL_5.4006	XP_013588595.1
OG0019197	evm.model.RL_7.1351, evm.model.RL_7.1354	XP_013602862.1
OG0019201	evm.model.RL_7.43	XP_013603512.1
OG0019204	evm.model.RL_4.659	XP_013619622.1
OG0019207	evm.model.RL_6.2557	XP_013628131.1
OG0019209	evm.model.RL_2.2322	XP_013592709.1
OG0019210	evm.model.RL_2.2552	XP_013592666.1
OG0019211	evm.model.RL_2.2765	XP_013620790.1
OG0019212	evm.model.RL_8.1046	XP_013615536.1
OG0019215	evm.model.RL_2.3297	XP_013592631.1
OG0019216	evm.model.RL_2.3432	XP_013593151.1
OG0019222	evm.model.RL_8.622, evm.model.RL_8.625	XP_013595255.1
OG0019223	evm.model.RL_3.432	XP_013620001.1
OG0019224	evm.model.RL_1.3174	XP_013594298.1
OG0019225	evm.model.RL_1.2992	XP_013627013.1
OG0019226	evm.model.RL_1.2495	XP_013599360.1
OG0019234	evm.model.RL_4.1147	XP_013594996.1, XP_013601896.1
OG0019235	evm.model.RL_4.1376	XP_013620721.1
OG0019236	evm.model.RL_8.2584	XP_013610599.1
OG0019239	evm.model.RL_5.454	XP_013585680.1
OG0019240	evm.model.RL_5.3336	XP_013600289.1
OG0019245	evm.model.RL_3.569	XP_013590117.1
OG0019246	evm.model.RL_3.1000	XP_013588659.1
OG0019247	evm.model.RL_3.1493	XP_013620219.1
OG0019248	evm.model.RL_1.693.1.687c87eb	XP_013583896.1
OG0019252	evm.model.RL_6.480	XP_013631197.1
OG0019261	evm.model.RL_8.366	XP_013607470.1
OG0019263	evm.model.RL_2.2147	XP_013600337.1
OG0019265	evm.model.RL_2.1086	XP_013597388.1
OG0019266	evm.model.RL_4.363	XP_013610122.1
OG0019267	evm.model.RL_8.1079	XP_013616221.1
OG0019276	evm.model.RL_1.2968	XP_013625020.1
OG0019278	evm.model.RL_1.136	XP_013628121.1
OG0019308	evm.model.RL_2.1252	XP_013600022.1, XP_013637043.1
OG0019311	evm.model.RL_8.1240	XP_013619871.1
OG0019318	evm.model.RL_5.3043	XP_013583824.1
OG0019320	evm.model.RL_2.414	XP_013631935.1
OG0019323	evm.model.RL_2.1054	XP_013587661.1
OG0019325	evm.model.RL_6.2904	XP_013634579.1
OG0019331	evm.model.RL_1.162	XP_013588900.1, XP_013585365.1
OG0019333	evm.model.RL_5.1679	XP_013586526.1
OG0019338	evm.model.RL_4.1077	XP_013610801.1
OG0019339	evm.model.RL_4.1004	XP_013599059.1
OG0019347	evm.model.RL_1.2988	XP_013624372.1, XP_013596229.1
OG0019348	evm.model.RL_5.3852	XP_013592081.1
OG0019353	evm.model.RL_7.1005	XP_013603459.1
OG0019358	evm.model.RL_7.174	XP_013632901.1
OG0019359	evm.model.RL_4.395	XP_013619975.1
OG0019363	evm.model.RL_6.2367	XP_013635945.1, XP_013635944.1
OG0019364	evm.model.RL_3.2223	XP_013621495.1
OG0019365	evm.model.RL_3.2193	XP_013590890.1
OG0019366	evm.model.RL_3.1814	XP_013590852.1
OG0019368	evm.model.RL_5.1414	XP_013600911.1
OG0019369	evm.model.RL_5.1505	XP_013586522.1
OG0019376	evm.model.RL_1.1347	XP_013584756.1
OG0019377	evm.model.RL_1.952	XP_013594759.1
OG0019378	evm.model.RL_1.247	XP_013627873.1
OG0019380	evm.model.RL_5.2775	XP_013638951.1
OG0019382	evm.model.RL_7.2271	XP_013597827.1
OG0019384	evm.model.RL_4.1206	XP_013595007.1
OG0019386	evm.model.RL_5.142	XP_013638701.1
OG0019388	evm.model.RL_5.1559	XP_013637897.1
OG0019389	evm.model.RL_5.1845	XP_013596787.1
OG0019399	evm.model.RL_3.1207	XP_013591181.1
OG0019401	evm.model.RL_1.374	XP_013627598.1
OG0019402	evm.model.RL_1.1030	XP_013586957.1
OG0019406	evm.model.RL_1.3064	XP_013600612.1
OG0019408	evm.model.RL_1.3060	XP_013607874.1
OG0019409	evm.model.RL_7.472	XP_013632950.1
OG0019410	evm.model.RL_4.1931	XP_013609791.1
OG0019413	evm.model.RL_2.2873	XP_013622987.1
OG0019414	evm.model.RL_2.563	XP_013637652.1
OG0019415	evm.model.RL_2.97	XP_013634677.1
OG0019416	evm.model.RL_4.650	XP_013607071.1
OG0019419	evm.model.RL_6.1753	XP_013625251.1
OG0019449	evm.model.RL_2.1259	XP_013596778.1
OG0019450	evm.model.RL_3.746	XP_013584857.1
OG0019451	evm.model.RL_3.734	XP_013608876.1
OG0019452	evm.model.RL_6.125, evm.model.RL_3.321	XP_013607704.1
OG0019455	evm.model.RL_1.1109	XP_013583632.1
OG0019456	evm.model.RL_8.1264	XP_013616006.1
OG0019458	evm.model.RL_5.2388	XP_013613935.1
OG0019463	evm.model.RL_6.2878	XP_013632297.1, XP_013624017.1
OG0019469	evm.model.RL_1.645	XP_013621104.1
OG0019474	evm.model.RL_4.1010	XP_013607498.1
OG0019475	evm.model.RL_4.877	XP_013595240.1
OG0019476	evm.model.RL_7.1246	XP_013597194.1, XP_013603239.1
OG0019478	evm.model.RL_7.1799	XP_013627822.1
OG0019482	evm.model.RL_3.1709	XP_013592822.1
OG0019488	evm.model.RL_1.2695	XP_013625706.1
OG0019489	evm.model.RL_1.3036	XP_013593826.1
OG0019492	evm.model.RL_5.3978.2.687c88c6	XP_013590547.1
OG0019497	evm.model.RL_5.3987	XP_013591008.1
OG0019505	evm.model.RL_7.1682, evm.model.RL_7.460	XP_013627664.1
OG0019506	evm.model.RL_7.484	XP_013599769.1
OG0019507	evm.model.RL_7.181	XP_013601736.1
OG0019514	evm.model.RL_2.3175	XP_013627400.1, XP_013592148.1
OG0019516	evm.model.RL_6.846, evm.model.RL_6.847	XP_013613920.1
OG0019518	evm.model.RL_5.989.1.687c88b1	XP_013583517.1
OG0019528	evm.model.RL_4.986	XP_013596695.1
OG0019531	evm.model.RL_5.3000	XP_013639468.1
OG0019532	evm.model.RL_5.3096	XP_013613567.1
OG0019534	evm.model.RL_5.2733	XP_013616774.1
OG0019536	evm.model.RL_5.1429	XP_013610974.1
OG0019537	evm.model.RL_5.3498	XP_013637842.1
OG0019548	evm.model.RL_3.1054	XP_013620168.1
OG0019549	evm.model.RL_5.3510, evm.model.RL_3.2194	XP_013609526.1, XP_013588781.1
OG0019551	evm.model.RL_1.2521, evm.model.RL_1.2519, evm.model.RL_1.2520	XP_013627272.1
OG0019553	evm.model.RL_6.42	XP_013635208.1
OG0019555	evm.model.RL_6.282	XP_013603262.1
OG0019556	evm.model.RL_6.469, evm.model.RL_3.840	XP_013601072.1
OG0019556	evm.model.RL_2.660	XP_013604021.1, XP_013587677.1
OG0019560	evm.model.RL_8.1758.2.687c855d	XP_013635804.1
OG0019565	evm.model.RL_8.44	XP_013607440.1
OG0019566	evm.model.RL_2.3355	XP_013596044.1
OG0019570	evm.model.RL_2.2101	XP_013625793.1
OG0019571	evm.model.RL_2.241	XP_013634952.1
OG0019572	evm.model.RL_8.1175	XP_013617079.1
OG0019573	evm.model.RL_8.1245	XP_013629786.1
OG0019576	evm.model.RL_8.1629	XP_013608197.1
OG0019581	evm.model.RL_2.2249	XP_013587752.1
OG0019622	evm.model.RL_8.1870	XP_013630836.1
OG0019624	evm.model.RL_8.2643, evm.model.RL_8.2642	XP_013606216.1
OG0019633	evm.model.RL_5.1687	XP_013585294.1, XP_013603934.1
OG0019641	evm.model.RL_3.1231, evm.model.RL_6.244	XP_013587894.1
OG0019642	evm.model.RL_3.1600	XP_013619718.1
OG0019643	evm.model.RL_8.1469	XP_013624922.1
OG0019646	evm.model.RL_1.2498	XP_013594077.1
OG0019647	evm.model.RL_1.2789	XP_013596165.1
OG0019648	evm.model.RL_1.2807	XP_013595609.1
OG0019661	evm.model.RL_4.213	XP_013619819.1
OG0019670	evm.model.RL_4.1447	XP_013610980.1, XP_013608337.1
OG0019685	evm.model.RL_5.2730	XP_013639429.1
OG0019688	evm.model.RL_2.441	XP_013635551.1
OG0019690	evm.model.RL_8.2358	XP_013624447.1
OG0019696	evm.model.RL_5.1829	XP_013592929.1
OG0019698	evm.model.RL_3.49	XP_013610528.1
OG0019700	evm.model.RL_3.646	XP_013612638.1
OG0019710	evm.model.RL_7.2227, evm.model.RL_1.2535	XP_013623733.1, XP_013596408.1
OG0019712	evm.model.RL_6.1413	XP_013635296.1
OG0019715	evm.model.RL_7.1949	XP_013611355.1
OG0019720	evm.model.RL_4.851, evm.model.RL_1.3230	XP_013633462.1
OG0019722	evm.model.RL_2.2065	XP_013589242.1
OG0019734	evm.model.RL_6.2331	XP_013633447.1
OG0019739	evm.model.RL_5.1163	XP_013615768.1
OG0019775	evm.model.RL_2.2578	XP_013628082.1, XP_013596444.1
OG0019782	evm.model.RL_2.1632	XP_013624581.1
OG0019784	evm.model.RL_2.3470	XP_013622581.1
OG0019793	evm.model.RL_5.1438	XP_013601818.1
OG0019795	evm.model.RL_5.459	XP_013601879.1
OG0019796	evm.model.RL_8.698	XP_013622475.1
OG0019805	evm.model.RL_5.3826	XP_013589111.1
OG0019807	evm.model.RL_7.1870	XP_013629096.1
OG0019808	evm.model.RL_6.1694	XP_013634153.1
OG0019816	evm.model.RL_5.2032	XP_013603002.1
OG0019820	evm.model.RL_1.313	XP_013592304.1
OG0019821	evm.model.RL_1.288	XP_013635333.1
OG0019827	evm.model.RL_6.1414	XP_013634473.1
OG0019836	evm.model.RL_8.1097, evm.model.RL_5.1932	XP_013592356.1
OG0019842	evm.model.RL_3.1987	XP_013589466.1
OG0019848	evm.model.RL_1.2676	XP_013610761.1
OG0019867	evm.model.RL_2.2244	XP_013605001.1
OG0019870	evm.model.RL_1.2369	XP_013626712.1
OG0019892	evm.model.RL_8.711	XP_013628247.1
OG0019943	evm.model.RL_8.776	XP_013620570.1
OG0019952	evm.model.RL_6.840	XP_013614833.1
OG0019968	evm.model.RL_7.1255	XP_013604424.1
OG0019978	evm.model.RL_6.2780	XP_013624012.1
OG0019985	evm.model.RL_1.2754_evm.model.RL_1.2755	XP_013600023.1
OG0019991	evm.model.RL_4.2953	XP_013590804.1
OG0019995	evm.model.RL_8.2209	XP_013594211.1
OG0020003	evm.model.RL_5.2376	XP_013639527.1
OG0020014	evm.model.RL_1.321	XP_013584107.1
OG0020030	evm.model.RL_7.1267, evm.model.RL_7.1264	XP_013603811.1
OG0020032	evm.model.RL_7.62	XP_013632884.1
OG0020044	evm.model.RL_8.2234	XP_013597615.1
OG0020056	evm.model.RL_3.392, evm.model.RL_3.601	XP_013610485.1
OG0020070	evm.model.RL_4.718, evm.model.RL_2.721, evm.model.RL_6.699, evm.model.RL_6.657, evm.model.RL_6.656, evm.model.RL_2.718, evm.model.RL_6.649, evm.model.RL_6.624, evm.model.RL_7.2030, evm.model.RL_5.2486, evm.model.RL_4.726, evm.model.RL_2.675, evm.model.RL_7.2032	XP_013633001.1
OG0020124	evm.model.RL_6.596, evm.model.RL_6.597	XP_013594832.1, XP_013594544.1
OG0020135	evm.model.RL_3.1686	XP_013589503.1
OG0020137	evm.model.RL_5.1055	XP_013602120.1
OG0020141	evm.model.RL_1.698	XP_013627595.1
OG0020150	evm.model.RL_3.73	XP_013595120.1
OG0020151	evm.model.RL_4.2067	XP_013611006.1
OG0020155	evm.model.RL_5.2908	XP_013618359.1
OG0020185	evm.model.RL_4.3201	XP_013618380.1
OG0020190	evm.model.RL_4.1286	XP_013617930.1
OG0020196	evm.model.RL_2.2481	XP_013601541.1, XP_013626332.1
OG0020232	evm.model.RL_2.2135	XP_013607208.1
OG0020296	evm.model.RL_4.2082	XP_013619779.1
OG0020327	evm.model.RL_4.2584	XP_013619596.1
OG0020343	evm.model.RL_2.307.3.687c86e0	XP_013629943.1
OG0020368	evm.model.RL_5.3337, evm.model.RL_8.135	XP_013624101.1
OG0020369	evm.model.RL_7.159	XP_013633456.1
OG0020371	evm.model.RL_2.2300	XP_013626430.1
OG0020373	evm.model.RL_7.1078	XP_013596837.1
OG0020380	evm.model.RL_6.382	XP_013623450.1
OG0020418	evm.model.RL_2.546	XP_013630841.1, XP_013623729.1
OG0020420	evm.model.RL_5.548	XP_013639122.1, XP_013639123.1
OG0020505	evm.model.RL_3.136, evm.model.RL_6.2690	XP_013633481.1
OG0020516	evm.model.RL_6.1027	XP_013590985.1
OG0020558	evm.model.RL_2.1108	XP_013627073.1
OG0020559	evm.model.RL_2.1049	XP_013595043.1
OG0020584	evm.model.RL_7.1331.1.687c84b9	XP_013590706.1
OG0020590	evm.model.RL_1.1227	XP_013627731.1
OG0020593	evm.model.RL_3.1682, evm.model.RL_3.1681	XP_013590856.1
OG0020604	evm.model.RL_3.652	XP_013607312.1, XP_013623823.1
OG0020679	evm.model.RL_6.329	XP_013605734.1
OG0020883	evm.model.RL_7.2345	XP_013613429.1
OG0020920	evm.model.RL_7.2192	XP_013594920.1
OG0020931	evm.model.RL_1.1362	XP_013586901.1
OG0020998	evm.model.RL_4.853	XP_013601705.1, XP_013615802.1
OG0021002	evm.model.RL_4.1744	XP_013612189.1
OG0021097	evm.model.RL_7.742	XP_013591273.1
OG0021102	evm.model.RL_3.1111	XP_013613753.1
OG0021118	evm.model.RL_3.1, evm.model.RL_3.72	XP_013595798.1, XP_013597082.1
OG0021126	evm.model.RL_5.1953	XP_013624962.1
OG0021217	evm.model.RL_5.1534	XP_013602901.1
OG0021222	evm.model.RL_4.423	XP_013619841.1
OG0021294	evm.model.RL_5.2454	XP_013587113.1
OG0021303	evm.model.RL_5.2236	XP_013639461.1
OG0021442	evm.model.RL_5.1403	XP_013637394.1
OG0021455	evm.model.RL_4.463	XP_013610173.1
OG0021482	evm.model.RL_2.3016	XP_013597354.1
OG0021595	evm.model.RL_3.1801	XP_013602822.1
OG0021877	evm.model.RL_7.1358	XP_013617821.1
OG0021885	evm.model.RL_8.58	XP_013624561.1, XP_013624506.1, XP_013633050.1
OG0021899	evm.model.RL_2.1083	XP_013617844.1
OG0021900	evm.model.RL_5.286.1.687c88ab	XP_013610624.1
OG0021937	evm.model.RL_1.2422	XP_013632885.1, XP_013624410.1
OG0022348	evm.model.RL_5.1348	XP_013639231.1
OG0022423	evm.model.RL_6.1469	XP_013632675.1
OG0022437	evm.model.RL_5.1533	XP_013601496.1
OG0022447	evm.model.RL_1.96	XP_013592125.1
OG0022512	evm.model.RL_1.3236	XP_013635305.1
OG0023017	evm.model.RL_6.1172, evm.model.RL_5.287	XP_013639087.1
OG0023094	evm.model.RL_1.3073	XP_013596645.1
OG0023293	evm.model.RL_3.295	XP_013608165.1, XP_013615561.1
OG0023311	evm.model.RL_1.2702	XP_013628028.1
OG0023323	evm.model.RL_7.676	XP_013594581.1
OG0023332	evm.model.RL_4.2698	XP_013628229.1
OG0023338	evm.model.RL_7.2741	YP_004927507.1
OG0023345	evm.model.RL_3.788	XP_013615854.1, XP_013615679.1
OG0023346	evm.model.RL_5.2422	XP_013617218.1
OG0023900	evm.model.RL_7.1808	XP_013597392.1
OG0024032	evm.model.RL_7.1117	XP_013610834.1
OG0024108	evm.model.RL_6.899	XP_013632618.1
OG0024186	evm.model.RL_7.2230	XP_013639400.1
OG0024293	evm.model.RL_1.2547	XP_013632772.1
