Orthogroup	Cardamine_amara	Arabidopsis_thaliana
OG0013550	evm.model.RL_8.2143.1.687c855f	AT5G60750.1
OG0013551	evm.model.RL_8.2141	AT5G60730.1
OG0013552	evm.model.RL_8.2140	AT5G60720.1
OG0013553	evm.model.RL_8.2130	AT5G60630.1
OG0013554	evm.model.RL_8.2122	AT5G60540.1
OG0013555	evm.model.RL_8.2081	AT5G60070.1
OG0013556	evm.model.RL_8.2032	AT5G59500.1
OG0013557	evm.model.RL_8.2026	AT5G59440.3
OG0013559	evm.model.RL_5.3099	AT1G27990.1
OG0013561	evm.model.RL_8.2395	AT5G63200.1
OG0013562	evm.model.RL_8.2401	AT5G63290.1
OG0013563	evm.model.RL_8.2421	AT5G63540.2
OG0013564	evm.model.RL_8.2432	AT5G63640.1
OG0013565	evm.model.RL_8.2446	AT5G63770.1
OG0013566	evm.model.RL_8.2478	AT5G63990.1
OG0013567	evm.model.RL_8.2484	AT5G64050.1
OG0013568	evm.model.RL_8.2490	AT5G64110.1
OG0013569	evm.model.RL_8.2498	AT5G64190.2
OG0013570	evm.model.RL_8.2504	AT5G64250.2
OG0013571	evm.model.RL_8.2507	AT5G64280.1
OG0013572	evm.model.RL_8.2520	AT5G64380.1
OG0013573	evm.model.RL_8.2524	AT5G64410.1
OG0013574	evm.model.RL_8.2529	AT5G64470.2
OG0013575	evm.model.RL_8.2535	AT5G64520.4
OG0013576	evm.model.RL_8.2541	AT5G64580.1
OG0013577	evm.model.RL_1.3027	AT2G18465.1
OG0013578	evm.model.RL_8.2557	AT5G64730.1
OG0013579	evm.model.RL_8.2562	AT5G64780.1
OG0013580	evm.model.RL_8.2589	AT5G65040.1
OG0013581	evm.model.RL_8.2603	AT5G65200.1
OG0013582	evm.model.RL_8.2631	AT5G65450.2
OG0013583	evm.model.RL_8.2664	AT5G65720.1
OG0013584	evm.model.RL_8.2665	AT5G65730.1
OG0013585	evm.model.RL_8.2668	AT5G65760.1
OG0013586	evm.model.RL_8.2677	AT5G65860.1
OG0013587	evm.model.RL_8.2687	AT5G67640.1
OG0013588	evm.model.RL_8.2699	AT5G67520.1
OG0013589	evm.model.RL_8.2702	AT5G67490.1
OG0013590	evm.model.RL_8.2705	AT5G67460.1
OG0013591	evm.model.RL_8.2719	AT5G67340.1
OG0013592	evm.model.RL_8.2724	AT5G67290.1
OG0013593	evm.model.RL_8.2731	AT5G67230.1
OG0013594	evm.model.RL_8.2737	AT5G67170.1
OG0013596	evm.model.RL_8.2739	AT5G67130.1
OG0013597	evm.model.RL_8.2752	AT5G66985.1
OG0013598	evm.model.RL_8.2775	AT5G66815.1
OG0013599	evm.model.RL_8.2776	AT5G66810.1
OG0013600	evm.model.RL_8.2787	AT5G66720.1
OG0013602	evm.model.RL_8.2818	AT5G66350.1
OG0013603	evm.model.RL_8.2826	AT5G66260.1
OG0013604	evm.model.RL_8.2834	AT5G66190.1
OG0013605	evm.model.RL_8.2848	AT5G66130.1
OG0013606	evm.model.RL_8.2852	AT5G66090.1
OG0013607	evm.model.RL_8.2859	AT5G66030.1
OG0013608	evm.model.RL_8.2860	AT5G66010.1
OG0013609	evm.model.RL_8.23	AT4G00120.1
OG0013610	evm.model.RL_8.25	AT4G00150.1
OG0013611	evm.model.RL_8.27	AT4G00170.1
OG0013612	evm.model.RL_8.94	AT4G00752.1
OG0013613	evm.model.RL_8.68	AT4G00525.1
OG0013614	evm.model.RL_8.51	AT4G00340.1
OG0013615	evm.model.RL_8.49	AT4G00330.1
OG0013616	evm.model.RL_8.48	AT4G00310.1
OG0013617	evm.model.RL_8.120	AT4G01120.1
OG0013618	evm.model.RL_8.127	AT4G01040.1
OG0013619	evm.model.RL_8.128	AT4G01037.1
OG0013620	evm.model.RL_8.140	AT4G00950.1
OG0013621	evm.model.RL_8.143	AT4G00905.1
OG0013622	evm.model.RL_8.231	AT4G01395.1
OG0013623	evm.model.RL_8.204	AT4G01680.2
OG0013624	evm.model.RL_8.201.1.687c8555	AT4G01720.1
OG0013625	evm.model.RL_8.197	AT4G01900.1
OG0013626	evm.model.RL_8.195	AT4G01895.1
OG0013627	evm.model.RL_8.176	AT4G01940.1
OG0013628	evm.model.RL_8.169	AT4G01995.1
OG0013629	evm.model.RL_8.168	AT4G02010.1
OG0013630	evm.model.RL_8.161	AT4G02070.1
OG0013631	evm.model.RL_5.128	AT1G02730.1
OG0013632	evm.model.RL_8.255	AT4G02360.1
OG0013633	evm.model.RL_8.290	AT4G02670.2
OG0013634	evm.model.RL_8.312	AT4G02820.1
OG0013636	evm.model.RL_8.310	AT4G02800.1
OG0013637	evm.model.RL_8.320.1.687c8556	AT4G02920.2
OG0013638	evm.model.RL_8.322	AT4G02940.1
OG0013639	evm.model.RL_8.335	AT4G03030.1
OG0013640	evm.model.RL_8.350	AT4G03180.1
OG0013641	evm.model.RL_8.352	AT4G03200.1
OG0013642	evm.model.RL_8.365	AT4G03330.1
OG0013643	evm.model.RL_8.369	AT4G03410.2
OG0013644	evm.model.RL_8.370	AT4G03415.1
OG0013645	evm.model.RL_4.445	AT5G44200.1
OG0013646	evm.model.RL_4.462	AT5G44080.1
OG0013647	evm.model.RL_4.465	AT5G44060.1
OG0013648	evm.model.RL_4.475	AT5G43980.1
OG0013649	evm.model.RL_4.499	AT5G43770.1
OG0013650	evm.model.RL_4.513.1.687c86cf	AT5G43630.1
OG0013651	evm.model.RL_4.533	AT5G43430.4
OG0013652	evm.model.RL_4.537	AT5G43380.1
OG0013653	evm.model.RL_6.1401	AT2G33170.1
OG0013654	evm.model.RL_6.1403	AT2G33205.5
OG0013655	evm.model.RL_6.1409	AT2G33250.1
OG0013656	evm.model.RL_6.1411	AT2G33260.2
OG0013657	evm.model.RL_6.1323	AT2G32295.1
OG0013658	evm.model.RL_6.1380	AT2G32920.1
OG0013659	evm.model.RL_6.1340	AT2G32500.2
OG0013660	evm.model.RL_6.1332	AT2G32415.3
OG0013661	evm.model.RL_6.1308	AT2G32150.1
OG0013662	evm.model.RL_6.1307	AT2G32120.1
OG0013663	evm.model.RL_6.1295	AT2G32000.1
OG0013664	evm.model.RL_6.1292	AT2G31970.1
OG0013665	evm.model.RL_6.1287	AT2G31930.1
OG0013666	evm.model.RL_6.1283	AT2G31890.1
OG0013667	evm.model.RL_6.1274	AT2G31740.1
OG0013668	evm.model.RL_6.1215	AT2G31200.1
OG0013669	evm.model.RL_6.1212	AT2G31170.1
OG0013670	evm.model.RL_6.1198	AT2G31070.1
OG0013671	evm.model.RL_6.1183	AT2G30933.1
OG0013672	evm.model.RL_6.1175	AT2G30880.1
OG0013673	evm.model.RL_6.1168	AT2G30780.1
OG0013674	evm.model.RL_6.1166	AT2G30720.1
OG0013675	evm.model.RL_6.1154	AT2G30600.5
OG0013676	evm.model.RL_6.1126	AT2G30330.1
OG0013677	evm.model.RL_6.1120	AT2G30270.1
OG0013678	evm.model.RL_8.1299	AT5G52010.1
OG0013679	evm.model.RL_6.1086	AT2G29950.1
OG0013680	evm.model.RL_6.1066	AT2G29650.1
OG0013681	evm.model.RL_6.1062	AT2G29620.1
OG0013682	evm.model.RL_6.1009	AT2G29050.1
OG0013683	evm.model.RL_6.988	AT2G28830.1
OG0013684	evm.model.RL_1.2185, evm.model.RL_2.3478	AT4G38490.1
OG0013685	evm.model.RL_6.937	AT2G28350.1
OG0013686	evm.model.RL_6.927	AT2G28250.1
OG0013687	evm.model.RL_6.901	AT2G28070.1
OG0013688	evm.model.RL_6.898	AT2G28060.1
OG0013689	evm.model.RL_6.890	AT2G27950.1
OG0013690	evm.model.RL_6.888	AT2G27920.1
OG0013691	evm.model.RL_6.860	AT2G27690.1
OG0013692	evm.model.RL_6.757	AT2G26980.4
OG0013693	evm.model.RL_6.766	AT2G27035.1
OG0013694	evm.model.RL_6.805	AT2G27240.1
OG0013695	evm.model.RL_6.821	AT2G27330.1
OG0013696	evm.model.RL_6.737	AT2G26780.1
OG0013697	evm.model.RL_6.736	AT2G26770.1
OG0013698	evm.model.RL_6.732	AT2G26700.1
OG0013699	evm.model.RL_5.2272, evm.model.RL_6.726	AT5G51200.2
OG0013700	evm.model.RL_6.719	AT2G26600.1
OG0013701	evm.model.RL_6.724	AT2G26650.1
OG0013702	evm.model.RL_6.1131	AT2G30390.2
OG0013703	evm.model.RL_5.2250	AT1G47570.1
OG0013704	evm.model.RL_6.594	AT2G26570.1
OG0013705	evm.model.RL_6.576	AT2G26500.1
OG0013706	evm.model.RL_6.561	AT2G26440.1
OG0013707	evm.model.RL_6.551	AT2G26310.1
OG0013708	evm.model.RL_6.539	AT2G26240.1
OG0013709	evm.model.RL_1.318	AT3G03970.1
OG0013710	evm.model.RL_6.533	AT2G26150.1
OG0013711	evm.model.RL_6.528	AT2G26070.2
OG0013712	evm.model.RL_6.520	AT2G25950.1
OG0013713	evm.model.RL_6.511	AT2G25910.2
OG0013714	evm.model.RL_6.488	AT2G25730.2
OG0013715	evm.model.RL_2.2267	AT4G27540.1
OG0013716	evm.model.RL_2.2214	AT4G26980.1
OG0013717	evm.model.RL_1.83	AT3G01370.1
OG0013718	evm.model.RL_1.40	AT1G61270.1, AT3G01760.1
OG0013719	evm.model.RL_1.36	AT3G01800.1
OG0013720	evm.model.RL_1.33	AT3G01830.1
OG0013721	evm.model.RL_1.32	AT3G01840.1
OG0013722	evm.model.RL_1.25	AT3G01920.2
OG0013723	evm.model.RL_4.3431	AT5G01930.1
OG0013724	evm.model.RL_4.3425	AT5G01880.1
OG0013725	evm.model.RL_4.3420	AT5G01830.1
OG0013726	evm.model.RL_2.1777	AT5G01800.1
OG0013728	evm.model.RL_8.1600	AT5G55100.2
OG0013729	evm.model.RL_1.115	AT3G01080.2
OG0013730	evm.model.RL_1.117.2.687c87e9	AT3G01060.1
OG0013731	evm.model.RL_1.133	AT3G02220.1
OG0013732	evm.model.RL_1.138	AT3G02260.1
OG0013733	evm.model.RL_1.153, evm.model.RL_1.158	AT3G02430.1
OG0013734	evm.model.RL_4.777, evm.model.RL_8.1201.1.687c855a.1.687c97bf	AT5G48220.1
OG0013735	evm.model.RL_1.186	AT3G02700.1
OG0013736	evm.model.RL_1.220	AT3G02960.1
OG0013738	evm.model.RL_1.248	AT3G03280.1
OG0013739	evm.model.RL_1.254	AT3G03320.1
OG0013740	evm.model.RL_2.2239	AT4G27250.1
OG0013741	evm.model.RL_1.275	AT3G03560.1
OG0013742	evm.model.RL_1.292	AT3G03700.1, AT3G04440.1
OG0013743	evm.model.RL_1.299, evm.model.RL_1.300.2.687c87ea	AT3G03773.2
OG0013744	evm.model.RL_1.302	AT3G03790.3
OG0013745	evm.model.RL_1.308	AT3G03890.1
OG0013746	evm.model.RL_1.309	AT3G03900.1
OG0013747	evm.model.RL_1.333	AT3G04130.1
OG0013748	evm.model.RL_1.353	AT3G04360.1
OG0013749	evm.model.RL_1.348	AT3G04310.1
OG0013750	evm.model.RL_1.367	AT3G04550.1
OG0013751	evm.model.RL_1.368	AT3G04560.1
OG0013752	evm.model.RL_1.375	AT3G04610.1
OG0013753	evm.model.RL_1.379	AT3G04650.1
OG0013754	evm.model.RL_1.398	AT3G04810.1
OG0013755	evm.model.RL_1.404	AT3G04870.1
OG0013756	evm.model.RL_1.413	AT3G04950.1
OG0013757	evm.model.RL_1.420.1.687c87ea	AT4G08630.1
OG0013758	evm.model.RL_1.443	AT3G05210.1
OG0013759	evm.model.RL_1.459	AT3G05350.1
OG0013760	evm.model.RL_1.447	AT3G05250.1
OG0013762	evm.model.RL_1.505	AT3G05740.1
OG0013763	evm.model.RL_1.526	AT3G05936.1
OG0013764	evm.model.RL_1.528	AT3G05940.1
OG0013765	evm.model.RL_1.552	AT3G06170.1
OG0013766	evm.model.RL_1.574	AT3G06390.1
OG0013767	evm.model.RL_1.658	AT3G06480.1
OG0013768	evm.model.RL_1.604	AT3G66658.2
OG0013769	evm.model.RL_1.2507	AT2G04395.1, AT2G05210.1
OG0013770	evm.model.RL_1.620	AT3G06770.5
OG0013771	evm.model.RL_1.655	AT3G07140.1
OG0013772	evm.model.RL_1.682	AT3G07400.1
OG0013773	evm.model.RL_8.670	AT4G11120.1
OG0013774	evm.model.RL_1.720	AT3G07720.1
OG0013775	evm.model.RL_1.722	AT3G07740.4
OG0013776	evm.model.RL_1.753	AT3G08000.1
OG0013777	evm.model.RL_1.758	AT3G08490.1
OG0013778	evm.model.RL_1.776	AT3G08680.1
OG0013779	evm.model.RL_1.798	AT3G08920.1
OG0013780	evm.model.RL_6.2159	AT2G40390.1
OG0013781	evm.model.RL_6.2135	AT2G40160.2
OG0013782	evm.model.RL_6.2124	AT2G40100.1
OG0013783	evm.model.RL_7.776	AT3G55830.1
OG0013784	evm.model.RL_6.2106	AT2G39930.1
OG0013785	evm.model.RL_6.2084	AT2G39740.1
OG0013786	evm.model.RL_6.2076	AT2G39690.5
OG0013787	evm.model.RL_6.2070	AT2G39580.2
OG0013788	evm.model.RL_6.2067	AT2G39550.1
OG0013789	evm.model.RL_6.2040	AT2G39270.1
OG0013790	evm.model.RL_6.2030	AT2G39170.1
OG0013791	evm.model.RL_6.2029	AT2G39140.1
OG0013792	evm.model.RL_6.2019	AT2G39050.1
OG0013793	evm.model.RL_6.930	AT2G28290.5
OG0013794	evm.model.RL_6.2009	AT2G38960.3
OG0013795	evm.model.RL_6.2000	AT2G38860.2
OG0013796	evm.model.RL_6.1981	AT2G38720.1
OG0013797	evm.model.RL_6.1695	AT2G35990.1
OG0013798	evm.model.RL_6.1721	AT2G36290.1
OG0013799	evm.model.RL_6.1751	AT2G36570.1
OG0013800	evm.model.RL_6.1760	AT2G36670.1
OG0013801	evm.model.RL_6.1768	AT2G36740.1
OG0013802	evm.model.RL_6.1776	AT2G36840.1
OG0013803	evm.model.RL_6.1782	AT2G36895.3
OG0013804	evm.model.RL_6.1789, evm.model.RL_6.1792	AT2G36960.3
OG0013805	evm.model.RL_6.1798	AT2G37020.3
OG0013806	evm.model.RL_6.1853	AT2G37290.2
OG0013807	evm.model.RL_6.1826	AT2G37570.1
OG0013808	evm.model.RL_6.1824	AT2G37585.1
OG0013809	evm.model.RL_6.1814	AT2G37670.2
OG0013810	evm.model.RL_6.1910	AT2G38060.2
OG0013811	evm.model.RL_6.1909	AT2G38050.1
OG0013812	evm.model.RL_6.1905	AT2G38020.1
OG0013813	evm.model.RL_2.648	AT5G34940.2
OG0013814	evm.model.RL_6.1667	AT2G35770.1
OG0013816	evm.model.RL_5.1374	AT1G15230.1
OG0013817	evm.model.RL_5.1475	AT1G16290.2
OG0013818	evm.model.RL_5.1498	AT1G16520.1
OG0013819	evm.model.RL_5.1500.1.687c88b4	AT1G16540.3
OG0013820	evm.model.RL_5.1506	AT1G16630.1
OG0013821	evm.model.RL_5.1514	AT1G16730.1
OG0013822	evm.model.RL_5.1525	AT1G16830.1
OG0013823	evm.model.RL_5.1206	AT1G13630.4
OG0013824	evm.model.RL_5.1561	AT1G17160.1
OG0013825	evm.model.RL_5.1572	AT1G17310.2
OG0013826	evm.model.RL_5.1573	AT1G17330.1
OG0013827	evm.model.RL_5.2773	AT1G49260.1
OG0013828	evm.model.RL_5.1579	AT1G17410.1
OG0013829	evm.model.RL_5.1608	AT1G17750.1
OG0013830	evm.model.RL_5.1619	AT1G17870.1
OG0013831	evm.model.RL_5.1651	AT1G18270.3
OG0013832	evm.model.RL_5.1637	AT1G18090.1
OG0013833	evm.model.RL_5.1629	AT1G18000.1, AT1G18010.1
OG0013834	evm.model.RL_5.1627	AT1G17970.1
OG0013835	evm.model.RL_5.1670	AT1G18400.1
OG0013836	evm.model.RL_5.1695.1.687c88b6	AT1G18600.1
OG0013837	evm.model.RL_5.1746	AT1G19115.4
OG0013838	evm.model.RL_5.1750.1.687c88b6	AT1G19150.1
OG0013839	evm.model.RL_5.1752	AT1G19170.1
OG0013840	evm.model.RL_5.1759	AT1G19240.1
OG0013841	evm.model.RL_5.1763	AT1G19290.1
OG0013842	evm.model.RL_5.1773	AT1G19380.1
OG0013843	evm.model.RL_5.1791	AT1G19600.1
OG0013844	evm.model.RL_5.1794	AT1G19630.1
OG0013845	evm.model.RL_5.1812	AT1G19835.1
OG0013846	evm.model.RL_5.1817	AT1G19880.1
OG0013847	evm.model.RL_5.1836	AT1G20060.1
OG0013848	evm.model.RL_5.3685	AT1G20510.1
OG0013849	evm.model.RL_5.3664	AT1G20810.1
OG0013850	evm.model.RL_5.3646	AT1G20980.1
OG0013851	evm.model.RL_5.3616	AT1G21350.5
OG0013852	evm.model.RL_5.3609	AT1G21430.1
OG0013853	evm.model.RL_5.3608	AT1G21440.1
OG0013854	evm.model.RL_5.3599	AT1G21550.1
OG0013855	evm.model.RL_5.3595	AT1G21600.1
OG0013857	evm.model.RL_5.3580	AT1G21730.1
OG0013858	evm.model.RL_5.3555	AT1G22060.1
OG0013859	evm.model.RL_5.3492	AT1G22740.1
OG0013860	evm.model.RL_5.3491	AT1G22750.4
OG0013861	evm.model.RL_5.3489	AT1G22770.1
OG0013862	evm.model.RL_5.3487	AT1G22790.1
OG0013863	evm.model.RL_5.3429	AT1G23360.1
OG0013865	evm.model.RL_5.3377	AT1G24120.1
OG0013866	evm.model.RL_5.3349	AT1G27070.1
OG0013867	evm.model.RL_5.3319	AT1G26820.1
OG0013868	evm.model.RL_5.3318	AT1G26810.1
OG0013869	evm.model.RL_5.3315	AT1G26790.1
OG0013870	evm.model.RL_5.3298	AT1G26640.1
OG0013871	evm.model.RL_5.3284	AT1G26520.1
OG0013872	evm.model.RL_5.3259	AT1G26180.1
OG0013873	evm.model.RL_5.3257	AT1G26160.1
OG0013874	evm.model.RL_5.3245	AT1G25570.1
OG0013875	evm.model.RL_5.3188	AT1G24540.1
OG0013876	evm.model.RL_3.1137	AT1G67580.1
OG0013877	evm.model.RL_5.3170	AT1G24310.1
OG0013878	evm.model.RL_5.3159	AT1G27320.1
OG0013879	evm.model.RL_5.2310	AT1G44910.1
OG0013880	evm.model.RL_2.1954	AT4G24430.1
OG0013881	evm.model.RL_2.1967.1.687c86e4	AT4G24540.1
OG0013882	evm.model.RL_2.1987	AT4G24730.1
OG0013883	evm.model.RL_2.1988	AT4G24740.1
OG0013884	evm.model.RL_2.2003.1.687c86e4	AT4G24900.1
OG0013885	evm.model.RL_2.2022	AT4G25110.1
OG0013886	evm.model.RL_2.2027	AT4G25160.1
OG0013887	evm.model.RL_2.2029	AT4G25180.1
OG0013888	evm.model.RL_2.2776	AT4G32620.2
OG0013889	evm.model.RL_6.425	AT2G25260.1
OG0013890	evm.model.RL_6.407	AT2G25090.1
OG0013891	evm.model.RL_6.408	AT2G25100.1
OG0013892	evm.model.RL_6.402	AT3G32410.1, AT2G25050.1
OG0013893	evm.model.RL_2.2828	AT4G33130.3
OG0013894	evm.model.RL_6.394	AT2G24970.1
OG0013895	evm.model.RL_6.393	AT2G24960.1
OG0013897	evm.model.RL_6.384	AT2G24830.1
OG0013898	evm.model.RL_6.413	AT2G25140.1
OG0013899	evm.model.RL_6.415	AT2G25180.1
OG0013900	evm.model.RL_6.253	AT2G23670.1
OG0013901	evm.model.RL_6.205	AT2G23030.1
OG0013902	evm.model.RL_3.2027	AT1G76130.1
OG0013903	evm.model.RL_3.2026	AT1G76120.1
OG0013904	evm.model.RL_6.171	AT2G22660.2
OG0013905	evm.model.RL_6.146	AT2G22460.1
OG0013906	evm.model.RL_6.371, evm.model.RL_6.129	AT2G22270.1
OG0013907	evm.model.RL_6.102	AT2G22010.2
OG0013908	evm.model.RL_6.101	AT2G21990.1
OG0013909	evm.model.RL_6.97	AT2G21940.4
OG0013910	evm.model.RL_6.82	AT2G21890.1, AT2G21730.1
OG0013911	evm.model.RL_6.56	AT2G21500.1
OG0013912	evm.model.RL_6.39	AT2G21320.1
OG0013913	evm.model.RL_6.18	AT2G21090.1
OG0013914	evm.model.RL_5.1465	AT1G16210.1
OG0013915	evm.model.RL_5.1368	AT1G15200.3
OG0013916	evm.model.RL_5.1321	AT1G14690.1
OG0013917	evm.model.RL_5.1320	AT1G14687.1
OG0013918	evm.model.RL_5.1304	AT1G14560.1
OG0013919	evm.model.RL_5.1277	AT1G14345.1
OG0013920	evm.model.RL_5.1260	AT1G14190.2, AT1G14185.1
OG0013921	evm.model.RL_5.1227	AT1G13810.1
OG0013922	evm.model.RL_5.1219	AT1G13770.1
OG0013923	evm.model.RL_5.1214	AT1G13690.1
OG0013924	evm.model.RL_5.1207	AT1G13635.1
OG0013925	evm.model.RL_5.1197	AT1G13500.1, AT1G13490.2, AT1G13530.1
OG0013926	evm.model.RL_5.1182	AT1G13290.1
OG0013927	evm.model.RL_5.1157.2.687c88b2	AT1G13000.1
OG0013928	evm.model.RL_5.1133	AT1G12770.1
OG0013929	evm.model.RL_5.1131	AT1G12750.1
OG0013930	evm.model.RL_5.1068	AT1G12000.1
OG0013931	evm.model.RL_5.1060	AT1G11905.1
OG0013932	evm.model.RL_5.1059	AT1G11900.1
OG0013933	evm.model.RL_5.1042	AT1G11750.2
OG0013934	evm.model.RL_5.1036	AT1G11700.1
OG0013935	evm.model.RL_5.971	AT1G11090.1
OG0013936	evm.model.RL_5.964	AT1G11000.1
OG0013937	evm.model.RL_5.943.2.687c88b0	AT1G10780.2
OG0013938	evm.model.RL_1.2491	AT2G04850.1
OG0013939	evm.model.RL_1.2490	AT2G04845.1
OG0013940	evm.model.RL_4.978	AT5G28530.1
OG0013942	evm.model.RL_5.853.1.687c88af	AT1G09910.1
OG0013944	evm.model.RL_5.816	AT1G09575.1
OG0013945	evm.model.RL_5.807	AT1G09483.1, AT1G09470.1
OG0013946	evm.model.RL_5.803	AT1G09430.1
OG0013947	evm.model.RL_5.799	AT1G09390.1
OG0013948	evm.model.RL_5.795	AT1G09340.2
OG0013949	evm.model.RL_5.789	AT1G09280.1
OG0013950	evm.model.RL_5.725	AT1G08640.1
OG0013951	evm.model.RL_5.713	AT1G08520.1
OG0013952	evm.model.RL_5.708	AT1G08470.1
OG0013953	evm.model.RL_5.699	AT1G08410.1
OG0013955	evm.model.RL_5.636	AT1G07850.1
OG0013956	evm.model.RL_5.598	AT1G07460.2
OG0013957	evm.model.RL_5.589	AT1G07380.2
OG0013958	evm.model.RL_5.576	AT1G07250.1
OG0013959	evm.model.RL_5.561	AT1G07120.1
OG0013960	evm.model.RL_5.552	AT1G07020.1
OG0013961	evm.model.RL_5.551	AT1G07010.3
OG0013962	evm.model.RL_5.526	AT1G06730.1
OG0013963	evm.model.RL_5.500	AT1G06440.1
OG0013964	evm.model.RL_5.486	AT1G06270.1
OG0013965	evm.model.RL_2.2658	AT1G06143.1
OG0013966	evm.model.RL_5.438.1.687c88ac	AT1G05805.1
OG0013967	evm.model.RL_6.340	AT1G05670.1
OG0013968	evm.model.RL_5.422	AT1G05600.1
OG0013969	evm.model.RL_5.393	AT1G05310.1
OG0013970	evm.model.RL_5.364	AT1G05060.1
OG0013971	evm.model.RL_5.347	AT1G04940.1
OG0013972	evm.model.RL_5.343	AT1G04900.1
OG0013973	evm.model.RL_5.326	AT1G04730.1
OG0013974	evm.model.RL_5.304	AT1G04530.1
OG0013975	evm.model.RL_5.285	AT1G04330.1
OG0013977	evm.model.RL_5.273	AT1G04200.1
OG0013978	evm.model.RL_5.206	AT1G03457.2
OG0013979	evm.model.RL_5.177	AT1G03160.1
OG0013980	evm.model.RL_5.164	AT1G03055.1
OG0013981	evm.model.RL_5.161	AT1G03030.1
OG0013982	evm.model.RL_5.123	AT5G61710.1
OG0013983	evm.model.RL_5.79	AT2G41610.1
OG0013984	evm.model.RL_5.73	AT1G01040.2
OG0013985	evm.model.RL_5.57	AT1G01180.1
OG0013986	evm.model.RL_5.55	AT1G01200.1
OG0013987	evm.model.RL_5.52	AT1G01225.1
OG0013988	evm.model.RL_5.50.1.687c88a9	AT1G01240.1
OG0013989	evm.model.RL_5.45	AT1G01300.1
OG0013990	evm.model.RL_5.12	AT1G01570.2
OG0013991	evm.model.RL_5.17	AT1G01510.1
OG0013992	evm.model.RL_8.2872, evm.model.RL_3.515	AT1G01660.2
OG0013993	evm.model.RL_8.2891.1.687c8563	AT1G01830.1
OG0013994	evm.model.RL_8.2893	AT1G01860.4
OG0013995	evm.model.RL_6.2326	AT2G42010.2
OG0013996	evm.model.RL_8.2897	AT1G01920.1
OG0013997	evm.model.RL_7.1567	AT3G48110.1
OG0013998	evm.model.RL_8.2927	AT1G02180.1
OG0013999	evm.model.RL_4.2228	AT5G13970.1
OG0014000	evm.model.RL_4.2169	AT5G14590.1
OG0014001	evm.model.RL_4.1740	AT5G19130.1
OG0014002	evm.model.RL_4.2178	AT5G14460.1
OG0014003	evm.model.RL_4.2181	AT5G14430.1
OG0014004	evm.model.RL_4.2217	AT5G14100.1
OG0014005	evm.model.RL_4.2153	AT5G14760.1
OG0014006	evm.model.RL_4.2087	AT5G15480.1
OG0014007	evm.model.RL_4.2070	AT5G15700.2
OG0014008	evm.model.RL_4.2069	AT5G15710.1
OG0014009	evm.model.RL_4.2068	AT5G15720.1
OG0014010	evm.model.RL_4.2063	AT5G15760.1
OG0014011	evm.model.RL_4.2060	AT5G15790.4
OG0014012	evm.model.RL_4.2047	AT5G15910.1
OG0014013	evm.model.RL_4.2046	AT5G15920.1
OG0014014	evm.model.RL_4.2032	AT5G16080.1
OG0014015	evm.model.RL_4.2022	AT5G16180.1
OG0014016	evm.model.RL_4.2019	AT5G16210.1
OG0014018	evm.model.RL_4.1969	AT5G16715.1
OG0014019	evm.model.RL_4.1962	AT5G16780.1
OG0014020	evm.model.RL_4.1942.2.687c86d6	AT5G17010.1
OG0014021	evm.model.RL_4.1930	AT5G17170.1
OG0014022	evm.model.RL_4.1921	AT5G17250.1
OG0014023	evm.model.RL_4.1902	AT5G17420.1
OG0014024	evm.model.RL_4.1903	AT5G17410.2
OG0014025	evm.model.RL_4.1882	AT5G17610.1
OG0014026	evm.model.RL_4.1835	AT5G18140.1
OG0014027	evm.model.RL_3.2118	AT1G77140.1
OG0014028	evm.model.RL_4.1829	AT5G18200.1
OG0014029	evm.model.RL_4.1811	AT5G18430.1
OG0014030	evm.model.RL_4.1803	AT5G18490.1
OG0014031	evm.model.RL_4.1796	AT5G18570.1
OG0014032	evm.model.RL_4.1782	AT5G18690.1
OG0014033	evm.model.RL_4.1761	AT5G18940.1
OG0014034	evm.model.RL_4.1736, evm.model.RL_6.167	AT5G19160.1
OG0014035	evm.model.RL_4.1720	AT5G19320.1
OG0014036	evm.model.RL_4.1110	AT5G26680.1
OG0014037	evm.model.RL_4.1103	AT5G26610.1
OG0014038	evm.model.RL_4.1101	AT5G26749.2
OG0014039	evm.model.RL_4.1099	AT5G26760.2
OG0014040	evm.model.RL_4.1091	AT5G26820.1
OG0014041	evm.model.RL_4.1080	AT5G26960.1
OG0014042	evm.model.RL_4.509	AT5G43670.1
OG0014043	evm.model.RL_4.1053	AT5G27660.2
OG0014044	evm.model.RL_4.1023	AT5G27290.1
OG0014045	evm.model.RL_4.979	AT5G28500.1
OG0014046	evm.model.RL_4.873	AT5G48950.1
OG0014047	evm.model.RL_4.869	AT5G48910.1
OG0014048	evm.model.RL_4.860	AT5G48840.1
OG0014049	evm.model.RL_4.856	AT5G48800.1
OG0014050	evm.model.RL_4.788	AT5G48360.1
OG0014051	evm.model.RL_4.844	AT5G48690.1
OG0014052	evm.model.RL_4.2271.1.687c86d8	AT5G13530.1
OG0014054	evm.model.RL_4.2846	AT5G07040.1
OG0014055	evm.model.RL_4.2854	AT5G06940.1
OG0014056	evm.model.RL_4.2148	AT5G14850.1
OG0014057	evm.model.RL_4.2877	AT5G06690.2
OG0014058	evm.model.RL_4.2881	AT5G06650.1
OG0014059	evm.model.RL_4.2883	AT5G06610.1
OG0014060	evm.model.RL_4.2889	AT5G06550.1
