Orthogroup	Cardamine_amara	Euclidium_syriacum
OG0016573	evm.model.RL_1.898	ESY3_g31002_DN3_SP0_c0.t1
OG0016574	evm.model.RL_1.688	ESY3_g31374_DN2_SP0_c0.t1
OG0016576	evm.model.RL_1.106	ESY3_g32579_DN3_SP0_c15.t1
OG0016578	evm.model.RL_4.3115	ESY7_g19157_DN3_SP0_c0.t1, ESY7_g19158_DN3_SP0_c0.t1
OG0016580	evm.model.RL_4.2893	ESY7_g18745_DN3_SP0_c0.t1
OG0016581	evm.model.RL_4.2879.2.687c86db	ESY7_g18723_DN3_SP0_c0.t1
OG0016582	evm.model.RL_4.2830	ESY7_g18502_DN3_SP0_c0.t1
OG0016584	evm.model.RL_5.2535	ESY14_g20588_DN3_SP0_c0.t1
OG0016585	evm.model.RL_5.2618	ESY14_g20393_DN2_SP0_c0.t1
OG0016586	evm.model.RL_5.2654, evm.model.RL_5.2657	ESY14_g19723_DN3_SP0_c0.t1
OG0016587	evm.model.RL_2.1869	ESY23_g110_DN3_SP0_c0.t1
OG0016588	evm.model.RL_2.1700	ESY9_g43684_DN3_SP0_c0.t1
OG0016589	evm.model.RL_5.2314	ESY2_g36955_DN2_SP0_c0.t1, ESY6_g48909_DN2_SP0_c0.t1, ESY24_g32912_DN1_SP0_c0.t1
OG0016590	evm.model.RL_1.1737	ESY3_g29696_DN3_SP0_c0.t1
OG0016591	evm.model.RL_2.1267	ESY9_g42417_DN3_SP4_c0.t1
OG0016593	evm.model.RL_8.375	ESY8_g58236_DN3_SP0_c0.t1
OG0016594	evm.model.RL_6.1284	ESY8_g58399_DN3_SP7_c0.t1
OG0016595	evm.model.RL_6.1184	ESY8_g58497_DN3_SP0_c0.t1
OG0016596	evm.model.RL_6.1151	ESY8_g58603_DN3_SP0_c5.t1
OG0016597	evm.model.RL_6.848	ESY8_g59020_DN3_SP0_c0.t1
OG0016598	evm.model.RL_4.2760	ESY7_g18614_DN3_SP0_c0.t1
OG0016599	evm.model.RL_4.2631	ESY7_g17865_DN3_SP0_c0.t1
OG0016600	evm.model.RL_4.2568	ESY7_g17975_DN3_SP0_c0.t1
OG0016601	evm.model.RL_4.2469	ESY7_g18144_DN3_SP6_c0.t1
OG0016602	evm.model.RL_4.2331	ESY7_g18377_DN3_SP0_c0.t1
OG0016604	evm.model.RL_4.2238	ESY7_g17684_DN3_SP0_c0.t1
OG0016605	evm.model.RL_4.1076	ESY10_g15417_DN3_SP3_c0.t1
OG0016606	evm.model.RL_4.836	ESY15_g64478_DN3_SP0_c0.t1
OG0016609	evm.model.RL_7.1492	ESY1_g9333_DN3_SP1_c0.t1
OG0016610	evm.model.RL_5.3350	ESY5_g1706_DN2_SP0_c0.t1
OG0016611	evm.model.RL_8.1894, evm.model.RL_3.681	ESY6_g48559_DN3_SP0_c0.t1
OG0016612	evm.model.RL_8.2029	ESY6_g48731_DN3_SP0_c0.t1
OG0016613	evm.model.RL_4.1253	ESY6_g50029_DN3_SP1_c0.t1
OG0016614	evm.model.RL_5.75	ESY5_g5408_DN3_SP0_c0.t1
OG0016617	evm.model.RL_5.3135	ESY13_g57211_DN3_SP7_c0.t1
OG0016619	evm.model.RL_5.2043, evm.model.RL_5.2042, evm.model.RL_5.2041	ESY2_g37568_DN2_SP0_c0.t1
OG0016620	evm.model.RL_5.1948	ESY2_g37308_DN3_SP8_c4.t1
OG0016627	evm.model.RL_6.351	ESY8_g59419_DN3_SP0_c0.t1
OG0016629	evm.model.RL_7.2231, evm.model.RL_7.2229, evm.model.RL_7.2232	ESY21_g55691_DN3_SP4_c0.t1
OG0016630	evm.model.RL_7.1616	ESY1_g8603_DN3_SP7_c0.t1
OG0016631	evm.model.RL_7.1406.2.687c9769	ESY1_g9826_DN3_SP0_c0.t1
OG0016632	evm.model.RL_7.1386	ESY17_g39795_DN2_SP0_c0.t1, ESY1_g9847_DN3_SP0_c0.t1
OG0016633	evm.model.RL_7.643, evm.model.RL_7.308	ESY4_g26714_DN3_SP0_c0.t1
OG0016635	evm.model.RL_8.425	ESY7_g16440_DN3_SP0_c0.t1
OG0016636	evm.model.RL_8.71	ESY20_g12957_DN3_SP0_c0.t1
OG0016638	evm.model.RL_2.1816	ESY5_g5002_DN2_SP0_c0.t1
OG0016639	evm.model.RL_1.1074	ESY6_g48245_DN2_SP0_c0.t1
OG0016645	evm.model.RL_2.951	ESY4_g25659_DN2_SP0_c0.t1
OG0016657	evm.model.RL_2.2334	ESY7_g19031_DN3_SP3_c0.t1
OG0016658	evm.model.RL_2.2401, evm.model.RL_2.2357	ESY4_g23994_DN1_SP0_c0.t1
OG0016659	evm.model.RL_2.2359	ESY4_g24006_DN3_SP0_c0.t1
OG0016660	evm.model.RL_2.2361	ESY4_g24008_DN3_SP5_c0.t1
OG0016661	evm.model.RL_2.2366	ESY4_g24018_DN3_SP0_c10.t1
OG0016662	evm.model.RL_2.2399	ESY4_g24193_DN3_SP8_c0.t1
OG0016664	evm.model.RL_2.2442	ESY4_g24304_DN3_SP8_c0.t1
OG0016665	evm.model.RL_2.2500	ESY4_g24418_DN3_SP3_c0.t1
OG0016666	evm.model.RL_2.2524	ESY5_g4655_DN1_SP0_c0.t1
OG0016667	evm.model.RL_2.2527	ESY4_g24504_DN3_SP0_c0.t1
OG0016668	evm.model.RL_2.2528	ESY4_g24505_DN3_SP0_c0.t1
OG0016669	evm.model.RL_2.2637	ESY4_g24860_DN3_SP1_c56.t1
OG0016670	evm.model.RL_2.2648	ESY4_g24871_DN3_SP8_c0.t1
OG0016671	evm.model.RL_2.2699.3.687c86e6	ESY4_g25020_DN3_SP8_c0.t1
OG0016672	evm.model.RL_2.2754	ESY4_g25222_DN3_SP8_c0.t1
OG0016673	evm.model.RL_2.2792	ESY4_g25158_DN3_SP7_c0.t1
OG0016675	evm.model.RL_2.2858	ESY4_g25868_DN3_SP8_c0.t1
OG0016676	evm.model.RL_2.2866	ESY4_g25862_DN3_SP8_c0.t1
OG0016677	evm.model.RL_2.2871	ESY4_g25855_DN2_SP0_c0.t1
OG0016679	evm.model.RL_2.2941	ESY4_g25722_DN3_SP3_c0.t1
OG0016681	evm.model.RL_2.3000	ESY4_g25556_DN3_SP0_c0.t1
OG0016682	evm.model.RL_5.2821	ESY16_g61988_DN3_SP8_c0.t1
OG0016683	evm.model.RL_5.2804	ESY16_g61924_DN3_SP0_c0.t1
OG0016684	evm.model.RL_5.2798	ESY16_g61908_DN3_SP0_c0.t1
OG0016685	evm.model.RL_5.2796	ESY16_g61906_DN2_SP0_c0.t1
OG0016686	evm.model.RL_5.2735	ESY16_g61741_DN3_SP0_c0.t1
OG0016688	evm.model.RL_2.645	ESY17_g38948_DN3_SP0_c0.t1
OG0016689	evm.model.RL_3.762	ESY2_g34279_DN3_SP0_c0.t1
OG0016690	evm.model.RL_3.743	ESY2_g34252_DN3_SP5_c0.t1
OG0016691	evm.model.RL_7.717, evm.model.RL_3.702.3.687c84ba	ESY2_g34221_DN3_SP0_c0.t1
OG0016692	evm.model.RL_3.690	ESY2_g34210_DN3_SP0_c0.t1
OG0016694	evm.model.RL_3.577	ESY2_g34112_DN3_SP5_c0.t1
OG0016695	evm.model.RL_3.564	ESY2_g34101_DN3_SP0_c0.t1
OG0016697	evm.model.RL_3.542	ESY2_g34075_DN3_SP0_c0.t1
OG0016698	evm.model.RL_3.485	ESY2_g34019_DN3_SP5_c0.t1
OG0016699	evm.model.RL_3.465	ESY2_g33988_DN3_SP8_c0.t1
OG0016700	evm.model.RL_3.464	ESY2_g33987_DN3_SP7_c0.t1
OG0016701	evm.model.RL_3.463	ESY2_g33983_DN3_SP0_c0.t1
OG0016703	evm.model.RL_3.421_evm.model.RL_3.420	ESY2_g33903_DN3_SP4_c0.t1
OG0016704	evm.model.RL_3.278	ESY2_g33754_DN2_SP8_c0.t1
OG0016705	evm.model.RL_7.2718	ESY10_g14563_DN3_SP8_c0.t1
OG0016706	evm.model.RL_7.2631	ESY10_g14528_DN3_SP0_c0.t1
OG0016707	evm.model.RL_7.2618	ESY10_g14502_DN3_SP0_c0.t1
OG0016709	evm.model.RL_7.2543	ESY10_g14292_DN3_SP1_c0.t1
OG0016711	evm.model.RL_7.2513, evm.model.RL_7.2298	ESY10_g14194_DN3_SP8_c0.t1
OG0016712	evm.model.RL_7.2472	ESY10_g14092_DN3_SP0_c0.t1
OG0016713	evm.model.RL_7.2440	ESY10_g14024_DN3_SP1_c0.t1
OG0016714	evm.model.RL_7.2416	ESY10_g13982_DN3_SP0_c0.t1
OG0016715	evm.model.RL_7.2376	ESY10_g13916_DN3_SP0_c0.t1
OG0016716	evm.model.RL_7.2360	ESY10_g13839_DN3_SP5_c0.t1
OG0016717	evm.model.RL_7.2251	ESY21_g55764_DN3_SP0_c0.t1
OG0016718	evm.model.RL_7.2226	ESY6_g48992_DN3_SP2_c0.t1
OG0016719	evm.model.RL_2.7	ESY21_g55553_DN3_SP6_c0.t1
OG0016720	evm.model.RL_7.2198	ESY21_g55409_DN3_SP7_c0.t1
OG0016721	evm.model.RL_7.2091	ESY2_g34579_DN2_SP0_c0.t1
OG0016722	evm.model.RL_1.2297	ESY3_g28163_DN3_SP3_c0.t1
OG0016725	evm.model.RL_3.1087	ESY2_g35188_DN3_SP5_c0.t1
OG0016726	evm.model.RL_3.1078	ESY2_g35197_DN3_SP0_c0.t1
OG0016727	evm.model.RL_3.1048	ESY2_g35216_DN3_SP0_c0.t1
OG0016729	evm.model.RL_3.1007	ESY2_g35249_DN3_SP8_c0.t1
OG0016730	evm.model.RL_3.970	ESY2_g35290_DN3_SP1_c0.t1
OG0016731	evm.model.RL_3.943	ESY2_g35330_DN3_SP2_c0.t1
OG0016732	evm.model.RL_3.932	ESY2_g35333_DN2_SP0_c0.t1
OG0016733	evm.model.RL_3.900	ESY2_g34373_DN3_SP0_c0.t1
OG0016734	evm.model.RL_3.800	ESY2_g34363_DN3_SP8_c0.t1
OG0016735	evm.model.RL_3.869	ESY2_g34355_DN2_SP2_c0.t1
OG0016736	evm.model.RL_3.797	ESY2_g34330_DN1_SP0_c0.t1
OG0016737	evm.model.RL_3.647	ESY2_g34179_DN3_SP0_c0.t1
OG0016738	evm.model.RL_3.775	ESY2_g34294_DN3_SP0_c0.t1
OG0016739	evm.model.RL_3.8	ESY2_g33246_DN3_SP0_c0.t1
OG0016740	evm.model.RL_3.12	ESY2_g33248_DN3_SP7_c0.t1
OG0016741	evm.model.RL_3.36	ESY2_g33283_DN3_SP0_c0.t1
OG0016742	evm.model.RL_3.208	ESY2_g33606_DN3_SP0_c0.t1
OG0016743	evm.model.RL_3.218	ESY2_g33625_DN3_SP7_c0.t1
OG0016744	evm.model.RL_3.255	ESY2_g33686_DN3_SP0_c0.t1
OG0016745	evm.model.RL_3.264	ESY2_g33704_DN3_SP0_c0.t1
OG0016746	evm.model.RL_3.260	ESY2_g33693_DN3_SP8_c0.t1
OG0016747	evm.model.RL_1.1153	ESY3_g30080_DN3_SP4_c14.t1
OG0016748	evm.model.RL_2.2093	ESY13_g56353_DN1_SP0_c0.t1
OG0016749	evm.model.RL_2.2127	ESY4_g25488_DN2_SP0_c0.t1
OG0016750	evm.model.RL_2.2131	ESY13_g56100_DN3_SP0_c0.t1
OG0016751	evm.model.RL_2.2134	ESY13_g56094_DN3_SP3_c0.t1
OG0016753	evm.model.RL_1.821	ESY3_g30852_DN3_SP8_c0.t1
OG0016754	evm.model.RL_1.861	ESY3_g30956_DN3_SP8_c0.t1
OG0016756	evm.model.RL_1.888	ESY3_g30989_DN3_SP0_c0.t1
OG0016758	evm.model.RL_4.3202	ESY7_g19340_DN2_SP7_c0.t1
OG0016759	evm.model.RL_1.912	ESY6_g49316_DN3_SP4_c0.t1
OG0016760	evm.model.RL_1.946	ESY3_g31079_DN3_SP7_c0.t1
OG0016761	evm.model.RL_1.974	ESY6_g49537_DN3_SP7_c0.t1
OG0016762	evm.model.RL_1.1012	ESY3_g31191_DN3_SP0_c0.t1
OG0016765	evm.model.RL_1.2617	ESY11_g53218_DN3_SP0_c0.t1
OG0016766	evm.model.RL_8.2461	ESY6_g49604_DN3_SP2_c0.t1
OG0016767	evm.model.RL_8.985	ESY15_g65067_DN3_SP6_c0.t1
OG0016769	evm.model.RL_8.1104.1.687c8559	ESY6_g49618_DN3_SP3_c8.t1
OG0016772	evm.model.RL_8.1203	ESY24_g33218_DN3_SP4_c0.t1
OG0016773	evm.model.RL_8.1210	ESY24_g33241_DN3_SP8_c0.t1
OG0016774	evm.model.RL_8.1275	ESY6_g46513_DN3_SP0_c11.t1
OG0016775	evm.model.RL_8.1277	ESY6_g46587_DN3_SP0_c0.t1
OG0016776	evm.model.RL_8.1283	ESY6_g46589_DN3_SP8_c0.t1
OG0016777	evm.model.RL_8.1286	ESY6_g46596_DN3_SP0_c0.t1
OG0016778	evm.model.RL_8.1312	ESY6_g46721_DN3_SP0_c0.t1
OG0016779	evm.model.RL_8.1318	ESY6_g46732_DN3_SP0_c0.t1
OG0016780	evm.model.RL_8.1370	ESY7_g18655_DN1_SP0_c0.t1
OG0016782	evm.model.RL_8.1403	ESY6_g47203_DN3_SP0_c0.t1
OG0016783	evm.model.RL_8.1445	ESY6_g47417_DN3_SP7_c0.t1
OG0016784	evm.model.RL_8.1613	ESY6_g48002_DN3_SP1_c14.t1
OG0016785	evm.model.RL_8.1665	ESY6_g48100_DN2_SP0_c0.t1
OG0016787	evm.model.RL_8.1734.1.687c855d	ESY6_g48277_DN3_SP2_c0.t1
OG0016788	evm.model.RL_8.1759	ESY6_g48320_DN3_SP1_c0.t1
OG0016789	evm.model.RL_8.1787.5.687c855d	ESY6_g48380_DN3_SP8_c0.t1
OG0016790	evm.model.RL_8.1819.1.687c855e	ESY6_g48433_DN3_SP8_c0.t1
OG0016791	evm.model.RL_8.1825	ESY6_g48440_DN3_SP4_c0.t1
OG0016792	evm.model.RL_8.1868	ESY6_g48533_DN3_SP0_c0.t1
OG0016793	evm.model.RL_4.2349	ESY7_g18340_DN3_SP1_c0.t1
OG0016794	evm.model.RL_4.2432	ESY7_g18210_DN3_SP2_c0.t1
OG0016795	evm.model.RL_4.2445	ESY7_g18185_DN3_SP0_c0.t1
OG0016796	evm.model.RL_4.2458	ESY7_g18164_DN3_SP0_c0.t1
OG0016797	evm.model.RL_4.2471	ESY7_g18141_DN3_SP8_c0.t1
OG0016798	evm.model.RL_4.2488	ESY7_g18113_DN3_SP0_c0.t1
OG0016799	evm.model.RL_4.2497.1.687c86d9	ESY7_g18105_DN3_SP4_c0.t1
OG0016801	evm.model.RL_4.2514	ESY7_g18073_DN3_SP0_c0.t1
OG0016802	evm.model.RL_4.2534	ESY7_g18041_DN3_SP8_c0.t1
OG0016803	evm.model.RL_4.2548	ESY7_g18003_DN3_SP0_c0.t1
OG0016806	evm.model.RL_4.2585	ESY7_g17940_DN3_SP2_c0.t1
OG0016807	evm.model.RL_4.2646	ESY7_g17839_DN3_SP0_c0.t1
OG0016808	evm.model.RL_4.2655	ESY7_g17819_DN3_SP0_c0.t1
OG0016809	evm.model.RL_4.2663	ESY7_g17808_DN3_SP8_c0.t1
OG0016810	evm.model.RL_4.2667	ESY7_g17799_DN3_SP0_c0.t1
OG0016811	evm.model.RL_4.2668	ESY7_g17797_DN2_SP0_c0.t1
OG0016813	evm.model.RL_4.2744	ESY7_g18637_DN2_SP0_c0.t1
OG0016814	evm.model.RL_4.2750	ESY7_g18631_DN3_SP0_c0.t1
OG0016815	evm.model.RL_4.2753	ESY7_g18628_DN3_SP8_c0.t1
OG0016816	evm.model.RL_4.2811	ESY7_g18531_DN3_SP0_c0.t1
OG0016817	evm.model.RL_2.1366	ESY9_g42587_DN3_SP1_c6.t1
OG0016818	evm.model.RL_2.1371	ESY9_g42600_DN3_SP0_c11.t1
OG0016819	evm.model.RL_2.1387	ESY9_g42632_DN3_SP0_c0.t1
OG0016820	evm.model.RL_2.1421	ESY9_g42697_DN2_SP0_c0.t1
OG0016821	evm.model.RL_2.1460	ESY9_g42827_DN3_SP0_c0.t1
OG0016822	evm.model.RL_2.1480	ESY9_g42900_DN3_SP0_c0.t1
OG0016823	evm.model.RL_2.1493	ESY9_g42964_DN3_SP2_c0.t1
OG0016826	evm.model.RL_2.1565	ESY9_g43258_DN3_SP0_c0.t1
OG0016827	evm.model.RL_2.1577	ESY9_g43285_DN3_SP0_c0.t1
OG0016828	evm.model.RL_2.1585	ESY9_g43302_DN3_SP3_c0.t1
OG0016829	evm.model.RL_2.1613	ESY9_g43404_DN3_SP1_c0.t1
OG0016830	evm.model.RL_2.1629	ESY9_g43446_DN3_SP0_c0.t1
OG0016831	evm.model.RL_2.1652	ESY9_g43642_DN3_SP0_c0.t1
OG0016832	evm.model.RL_2.1676	ESY9_g43603_DN3_SP0_c0.t1
OG0016833	evm.model.RL_2.1694	ESY9_g43545_DN1_SP0_c0.t1
OG0016834	evm.model.RL_2.1738	ESY9_g43759_DN3_SP8_c0.t1
OG0016835	evm.model.RL_5.2616	ESY14_g20390_DN3_SP3_c0.t1
OG0016836	evm.model.RL_5.2563	ESY14_g20123_DN3_SP7_c0.t1
OG0016838	evm.model.RL_5.2526	ESY14_g20620_DN3_SP4_c0.t1
OG0016839	evm.model.RL_5.2520	ESY14_g20624_DN3_SP0_c0.t1
OG0016840	evm.model.RL_5.2448	ESY14_g20849_DN3_SP2_c0.t1
OG0016841	evm.model.RL_2.632	ESY11_g54625_DN1_SP0_c18.t1
OG0016842	evm.model.RL_5.2317	ESY14_g21436_DN3_SP0_c0.t1
OG0016843	evm.model.RL_5.2383.2.687c88bb	ESY4_g21928_DN3_SP8_c0.t1
OG0016844	evm.model.RL_5.2391	ESY5_g3503_DN3_SP0_c0.t1
OG0016845	evm.model.RL_8.1869	ESY6_g48534_DN3_SP8_c0.t1
OG0016847	evm.model.RL_5.2259	ESY4_g22525_DN3_SP0_c0.t1
OG0016848	evm.model.RL_5.2262	ESY4_g22550_DN3_SP8_c0.t1
OG0016852	evm.model.RL_5.2298	ESY4_g22482_DN3_SP8_c0.t1
OG0016853	evm.model.RL_5.3105	ESY9_g43251_DN3_SP0_c0.t1
OG0016854	evm.model.RL_5.3124	ESY4_g22438_DN3_SP7_c0.t1
OG0016855	evm.model.RL_5.3064	ESY4_g22707_DN3_SP0_c0.t1
OG0016857	evm.model.RL_5.3050	ESY4_g26391_DN3_SP0_c0.t1
OG0016858	evm.model.RL_5.3031	ESY20_g13359_DN3_SP0_c0.t1
OG0016860	evm.model.RL_5.2960	ESY4_g23297_DN3_SP0_c0.t1
OG0016861	evm.model.RL_6.468	ESY8_g59309_DN3_SP8_c0.t1
OG0016862	evm.model.RL_6.470	ESY8_g59308_DN2_SP0_c15.t1
OG0016864	evm.model.RL_5.2913	ESY4_g23312_DN3_SP0_c0.t1
OG0016866	evm.model.RL_5.2883	ESY4_g23666_DN3_SP8_c0.t1
OG0016867	evm.model.RL_5.2873	ESY4_g23682_DN3_SP0_c0.t1
OG0016868	evm.model.RL_5.2860	ESY10_g14750_DN3_SP0_c0.t1
OG0016869	evm.model.RL_2.3077	ESY4_g25356_DN3_SP0_c0.t1
OG0016870	evm.model.RL_2.3101	ESY4_g26016_DN3_SP5_c0.t1
OG0016871	evm.model.RL_2.3109	ESY4_g26044_DN3_SP4_c0.t1
OG0016872	evm.model.RL_2.3152.1.687c86e8	ESY4_g26190_DN3_SP0_c0.t1
OG0016875	evm.model.RL_2.3236	ESY4_g26430_DN3_SP3_c0.t1
OG0016876	evm.model.RL_6.172	ESY8_g59662_DN3_SP4_c0.t1
OG0016877	evm.model.RL_2.3311	ESY4_g26617_DN3_SP0_c0.t1
OG0016878	evm.model.RL_2.3334	ESY4_g26661_DN3_SP8_c0.t1
OG0016879	evm.model.RL_2.3361	ESY4_g26713_DN1_SP0_c0.t1, ESY4_g26715_DN3_SP1_c0.t1
OG0016880	evm.model.RL_2.3371	ESY4_g26724_DN3_SP6_c0.t1
OG0016881	evm.model.RL_2.3379	ESY4_g26738_DN1_SP0_c0.t1, ESY4_g26737_DN1_SP0_c0.t1
OG0016882	evm.model.RL_2.3384	ESY4_g26750_DN3_SP0_c0.t1
OG0016883	evm.model.RL_2.3415	ESY4_g26823_DN3_SP3_c0.t1
OG0016884	evm.model.RL_2.3433	ESY4_g26846_DN3_SP8_c0.t1
OG0016885	evm.model.RL_2.3447	ESY4_g26877_DN3_SP2_c0.t1
OG0016886	evm.model.RL_2.3455	ESY4_g26898_DN3_SP0_c0.t1, ESY9_g42431_DN3_SP0_c0.t1
OG0016887	evm.model.RL_2.3473	ESY4_g26924_DN3_SP0_c0.t1
OG0016888	evm.model.RL_2.3476	ESY4_g26927_DN3_SP7_c0.t1
OG0016889	evm.model.RL_2.3489	ESY4_g26940_DN3_SP8_c0.t1
OG0016890	evm.model.RL_2.3496	ESY4_g26949_DN3_SP0_c0.t1
OG0016891	evm.model.RL_2.3500	ESY5_g4100_DN3_SP8_c0.t1
OG0016893	evm.model.RL_2.586	ESY17_g39140_DN3_SP0_c0.t1
OG0016894	evm.model.RL_2.545	ESY12_g51446_DN2_SP0_c0.t1
OG0016895	evm.model.RL_2.455.1.687c86e0	ESY8_g61354_DN3_SP5_c0.t1
OG0016896	evm.model.RL_2.447	ESY8_g61345_DN3_SP8_c0.t1
OG0016898	evm.model.RL_2.294	ESY8_g60843_DN3_SP0_c0.t1
OG0016899	evm.model.RL_2.291	ESY8_g60831_DN3_SP7_c0.t1
OG0016900	evm.model.RL_2.248	ESY8_g60597_DN3_SP3_c0.t1
OG0016901	evm.model.RL_2.242	ESY8_g60536_DN3_SP0_c0.t1
OG0016903	evm.model.RL_5.879	ESY5_g3428_DN3_SP5_c0.t1
OG0016904	evm.model.RL_1.53	ESY3_g32646_DN3_SP0_c0.t1
OG0016905	evm.model.RL_7.1777	ESY2_g33515_DN3_SP0_c15.t1
OG0016906	evm.model.RL_5.2774.1.687c88bd	ESY16_g61824_DN2_SP0_c0.t1
OG0016908	evm.model.RL_8.910	ESY19_g41704_DN3_SP0_c0.t1
OG0016909	evm.model.RL_7.1660	ESY4_g26058_DN3_SP0_c0.t1
OG0016912	evm.model.RL_6.1452	ESY1_g5996_DN3_SP2_c0.t1
OG0016913	evm.model.RL_4.551.1.687c86cf	ESY2_g36838_DN3_SP0_c0.t1
OG0016915	evm.model.RL_4.630	ESY1_g6330_DN3_SP0_c0.t1
OG0016916	evm.model.RL_4.1021	ESY1_g6665_DN3_SP5_c0.t1
OG0016918	evm.model.RL_8.788	ESY25_g62783_DN3_SP0_c0.t1
OG0016919	evm.model.RL_8.784	ESY25_g62757_DN3_SP8_c0.t1
OG0016920	evm.model.RL_8.693	ESY18_g63912_DN3_SP3_c0.t1
OG0016921	evm.model.RL_8.638	ESY21_g55408_DN3_SP0_c0.t1
OG0016922	evm.model.RL_8.546	ESY18_g62970_DN3_SP6_c0.t1
OG0016923	evm.model.RL_8.511	ESY7_g16116_DN3_SP8_c0.t1
OG0016924	evm.model.RL_8.506	ESY7_g16127_DN2_SP0_c0.t1
OG0016925	evm.model.RL_8.432	ESY7_g16419_DN1_SP0_c0.t1
OG0016926	evm.model.RL_8.416	ESY7_g16456_DN3_SP0_c0.t1
OG0016927	evm.model.RL_8.402.1.687c97bc	ESY7_g16514_DN3_SP7_c0.t1
OG0016928	evm.model.RL_5.693	ESY5_g3128_DN3_SP0_c0.t1
OG0016929	evm.model.RL_4.411	ESY7_g16600_DN3_SP0_c0.t1
OG0016930	evm.model.RL_4.265	ESY7_g16814_DN3_SP0_c0.t1
OG0016932	evm.model.RL_2.637	ESY17_g39035_DN3_SP7_c0.t1
OG0016933	evm.model.RL_4.35	ESY10_g14772_DN3_SP0_c0.t1
OG0016934	evm.model.RL_4.25	ESY10_g14761_DN3_SP0_c0.t1
OG0016935	evm.model.RL_4.69	ESY10_g14844_DN3_SP0_c0.t1
OG0016936	evm.model.RL_2.577	ESY10_g14744_DN3_SP2_c0.t1
OG0016937	evm.model.RL_2.621	ESY17_g39865_DN3_SP8_c0.t1
OG0016939	evm.model.RL_2.623	ESY11_g54858_DN3_SP4_c0.t1
OG0016941	evm.model.RL_1.2451	ESY3_g27279_DN3_SP0_c0.t1
OG0016943	evm.model.RL_2.628	ESY17_g39821_DN3_SP8_c0.t1
OG0016944	evm.model.RL_1.2523	ESY2_g34413_DN3_SP0_c0.t1, ESY6_g49102_DN3_SP0_c0.t1
OG0016945	evm.model.RL_2.606	ESY17_g39834_DN3_SP0_c0.t1
OG0016946	evm.model.RL_2.639	ESY17_g38901_DN3_SP7_p0.t1
OG0016949	evm.model.RL_2.856	ESY15_g65671_DN3_SP0_c0.t1
OG0016950	evm.model.RL_2.873	ESY15_g65880_DN3_SP0_c0.t1
OG0016951	evm.model.RL_2.913	ESY5_g3271_DN3_SP0_c0.t1
OG0016952	evm.model.RL_2.927	ESY15_g65510_DN3_SP0_c0.t1
OG0016954	evm.model.RL_2.1019	ESY22_g40907_DN3_SP0_c0.t1
OG0016955	evm.model.RL_2.1021	ESY22_g40909_DN3_SP0_c0.t1
OG0016956	evm.model.RL_2.1025	ESY22_g40974_DN3_SP7_c0.t1
OG0016958	evm.model.RL_2.1068	ESY2_g38856_DN3_SP0_c36.t1
OG0016960	evm.model.RL_2.237	ESY8_g60517_DN3_SP1_c0.t1
OG0016961	evm.model.RL_8.2856	ESY6_g50751_DN3_SP1_c13.t1
OG0016962	evm.model.RL_2.34	ESY8_g60293_DN3_SP0_c0.t1
OG0016963	evm.model.RL_2.58	ESY8_g60244_DN3_SP6_c0.t1
OG0016964	evm.model.RL_2.146	ESY8_g60079_DN3_SP0_c0.t1
OG0016965	evm.model.RL_2.151	ESY8_g60070_DN3_SP6_c0.t1
OG0016966	evm.model.RL_2.156	ESY8_g60060_DN3_SP8_c0.t1
OG0016967	evm.model.RL_2.167	ESY8_g60035_DN3_SP0_c0.t1
OG0016968	evm.model.RL_2.177	ESY8_g60017_DN3_SP2_c0.t1
OG0016969	evm.model.RL_2.178	ESY8_g60016_DN3_SP0_c0.t1
OG0016971	evm.model.RL_6.2960	ESY12_g52331_DN3_SP0_c0.t1
OG0016972	evm.model.RL_6.2958	ESY12_g52326_DN3_SP0_c0.t1
OG0016973	evm.model.RL_6.2934	ESY12_g52296_DN3_SP0_c0.t1
OG0016974	evm.model.RL_6.2905	ESY12_g52236_DN3_SP0_c0.t1
OG0016975	evm.model.RL_6.2894	ESY12_g52218_DN3_SP7_c0.t1
OG0016976	evm.model.RL_6.2835	ESY12_g51595_DN3_SP8_c0.t1
OG0016977	evm.model.RL_6.2827	ESY12_g51608_DN3_SP0_c0.t1
OG0016978	evm.model.RL_6.2801	ESY12_g51667_DN3_SP0_c0.t1
OG0016979	evm.model.RL_6.2767	ESY12_g51729_DN3_SP0_c0.t1
OG0016980	evm.model.RL_6.2683	ESY12_g51885_DN3_SP0_c10.t1
OG0016981	evm.model.RL_6.2633	ESY12_g51984_DN3_SP6_c0.t1
OG0016983	evm.model.RL_6.2533	ESY12_g52128_DN3_SP0_c0.t1
OG0016984	evm.model.RL_6.2522	ESY12_g52142_DN3_SP0_c0.t1
OG0016985	evm.model.RL_6.2515	ESY12_g52153_DN3_SP8_c0.t1
OG0016988	evm.model.RL_6.2443	ESY12_g51505_DN3_SP0_c0.t1
OG0016989	evm.model.RL_6.2412	ESY12_g51564_DN3_SP0_c0.t1
OG0016991	evm.model.RL_6.2287	ESY12_g51160_DN3_SP0_c0.t1
OG0016992	evm.model.RL_6.2274	ESY12_g51144_DN3_SP0_c0.t1
OG0016993	evm.model.RL_4.3410	ESY7_g19628_DN3_SP0_c0.t1
OG0016994	evm.model.RL_4.3409	ESY7_g19629_DN3_SP0_c0.t1
