Orthogroup	Cardamine_amara	Brassica_napus
OG0018001	evm.model.RL_5.1848.1.687c88b7	XP_048612673.1, XP_013730008.2
OG0018002	evm.model.RL_5.1853	XP_013642029.1, XP_013729967.1
OG0018003	evm.model.RL_5.1854	XP_013642030.1, XP_013729968.2
OG0018004	evm.model.RL_5.3700	XP_013642034.2, XP_013729996.1
OG0018006	evm.model.RL_5.3518	XP_048612791.1, XP_013752348.1
OG0018007	evm.model.RL_4.766	XP_022543508.2, XP_048602967.1, NP_001302959.1
OG0018008	evm.model.RL_5.3484	XP_013725977.2, XP_013693810.1
OG0018009	evm.model.RL_5.3445	XP_013738221.2, XP_013698277.2
OG0018010	evm.model.RL_5.3405	XP_048596908.1, XP_013698085.2
OG0018011	evm.model.RL_5.3346	XP_048614509.1, XP_013695454.2
OG0018012	evm.model.RL_5.3283	XP_013698190.1, XP_013642075.1
OG0018013	evm.model.RL_5.3222	XP_048606777.1, XP_048626647.1, XP_013657131.2
OG0018014	evm.model.RL_5.3168	XP_048619791.1, XP_022544473.2
OG0018015	evm.model.RL_2.1957	XP_013739205.1, XP_048600099.1
OG0018017	evm.model.RL_2.2052	XP_013738052.1, XP_022555347.1
OG0018018	evm.model.RL_6.403	XP_048597401.1, XP_013681429.2
OG0018019	evm.model.RL_6.400	XP_013743941.2, XP_013687259.1
OG0018020	evm.model.RL_6.379	XP_022573894.2, XP_048612367.1
OG0018021	evm.model.RL_6.321	XP_022568292.2, XP_013743872.1
OG0018022	evm.model.RL_6.299	XP_013660055.2, XP_013711816.1
OG0018023	evm.model.RL_6.281	XP_022571066.2, XP_048612335.1
OG0018024	evm.model.RL_6.251	XP_013710424.1, XP_048628867.1, XP_013660066.1
OG0018025	evm.model.RL_6.242	XP_048633625.1, XP_013688623.2
OG0018026	evm.model.RL_6.226	XP_013743651.2, XP_013692842.2
OG0018027	evm.model.RL_6.173	XP_013688338.2, XP_048633593.1
OG0018028	evm.model.RL_6.138	XP_048612267.1, XP_013743575.2
OG0018030	evm.model.RL_5.1178	XP_013708298.1, XP_013641219.2
OG0018031	evm.model.RL_5.992	XP_022547046.1, XP_022564521.2
OG0018032	evm.model.RL_5.924	XP_048638084.1, XP_013653101.2
OG0018033	evm.model.RL_5.821	XP_013693022.1, XP_013640985.1
OG0018034	evm.model.RL_5.755	XP_013641037.1, XP_013711367.2
OG0018035	evm.model.RL_5.626	XP_013657571.1, XP_013729494.1
OG0018036	evm.model.RL_5.586	XP_022558511.2, XP_013687139.2
OG0018037	evm.model.RL_5.470	XP_048618827.1
OG0018039	evm.model.RL_5.421	XP_013716445.1
OG0018040	evm.model.RL_5.408	XP_022548870.2, XP_022558628.1
OG0018041	evm.model.RL_5.345	XP_013693316.1, XP_013666433.2
OG0018042	evm.model.RL_5.335	XP_013697923.2, XP_013666438.3
OG0018043	evm.model.RL_5.268	XP_013701836.2
OG0018044	evm.model.RL_5.266	XP_013698375.2, XP_013666397.2
OG0018045	evm.model.RL_5.211	XP_048621937.1, XP_013693892.2
OG0018046	evm.model.RL_5.133	XP_013664883.1, XP_048597968.1, XP_013664885.2
OG0018047	evm.model.RL_5.53	XP_013673033.1, XP_013647602.2
OG0018048	evm.model.RL_5.28	XP_048614486.1, XP_013697757.2
OG0018049	evm.model.RL_8.2900	XP_013730444.2, XP_022566801.1
OG0018050	evm.model.RL_8.2902	XP_013730443.2, XP_013722194.2
OG0018051	evm.model.RL_8.2906	XP_048597997.1, XP_048621427.1
OG0018052	evm.model.RL_4.2193	XP_022575816.1
OG0018053	evm.model.RL_4.2210	XP_022572676.2, XP_048607912.1
OG0018055	evm.model.RL_4.2134.1.687c86d7	XP_013662366.2
OG0018056	evm.model.RL_4.2102	XP_013720899.1, XP_022549238.2
OG0018057	evm.model.RL_4.1871	XP_013679304.3, XP_013722281.1
OG0018058	evm.model.RL_4.1839	XP_013722319.1
OG0018059	evm.model.RL_4.1819	XP_013683152.2, XP_013713117.2
OG0018060	evm.model.RL_4.1760	XP_013667402.2, XP_013683499.2
OG0018061	evm.model.RL_4.1086	XP_013660829.2, XP_013737439.2
OG0018063	evm.model.RL_4.982	XP_013663070.2, XP_013677969.1
OG0018064	evm.model.RL_4.973	XP_013647327.2, XP_048617833.1
OG0018065	evm.model.RL_4.883	XP_013644162.2, XP_013703376.1
OG0018066	evm.model.RL_4.2261	XP_022554633.1
OG0018068	evm.model.RL_4.2926	XP_048623196.1, XP_013715624.2
OG0018069	evm.model.RL_4.2959	XP_013715215.3, XP_022567605.2
OG0018070	evm.model.RL_4.3028	XP_013724295.2, XP_013680438.1
OG0018071	evm.model.RL_4.3061	XP_048607760.1, XP_013678555.2
OG0018072	evm.model.RL_4.1290	XP_048604315.1, XP_013700496.1
OG0018074	evm.model.RL_8.2208	XP_048625738.1, XP_013675183.2
OG0018075	evm.model.RL_8.2213	XP_048595417.1, XP_022568064.2
OG0018076	evm.model.RL_8.2228	XP_048632673.1, XP_013698159.2
OG0018077	evm.model.RL_8.2230	XP_013693626.2, XP_013736907.1
OG0018078	evm.model.RL_8.2257	XP_013642812.1, XP_013718228.2
OG0018079	evm.model.RL_8.1937	XP_048598932.1, XP_048623649.1
OG0018080	evm.model.RL_7.1420	XP_013703774.1, XP_013737012.2
OG0018081	evm.model.RL_7.1482	XP_013746277.2, XP_013642427.2
OG0018082	evm.model.RL_7.1493	XP_048638566.1
OG0018083	evm.model.RL_7.1687	XP_013646964.1, XP_048608905.1
OG0018084	evm.model.RL_7.1975	XP_013698693.1, XP_013642746.1
OG0018085	evm.model.RL_7.1962	XP_022543778.1
OG0018086	evm.model.RL_5.3456	XP_048638585.1, XP_048621924.1
OG0018087	evm.model.RL_7.1950	XP_013666881.2, XP_013675650.1
OG0018088	evm.model.RL_7.2011	XP_048621027.1, XP_048597489.1
OG0018090	evm.model.RL_3.1266	XP_013689490.2, XP_013652733.1
OG0018091	evm.model.RL_3.1280	XP_013689518.2
OG0018092	evm.model.RL_3.1295	XP_013695935.1, XP_013652230.2
OG0018093	evm.model.RL_3.1310	XP_013652321.1, XP_022560376.2
OG0018094	evm.model.RL_3.1530	XP_013649451.2, XP_048617302.1
OG0018095	evm.model.RL_3.1566	XP_013649499.1, XP_013676396.1
OG0018097	evm.model.RL_3.2125	XP_048617476.1, XP_013650059.2
OG0018098	evm.model.RL_3.2116	XP_013688402.1, XP_013650066.2
OG0018099	evm.model.RL_3.2048	XP_013702442.2, XP_013717956.2
OG0018100	evm.model.RL_3.1994	XP_013717912.2, NP_001303078.1
OG0018101	evm.model.RL_3.1940	XP_013693201.2, XP_013671072.1, XP_013699059.1, XP_013649911.2
OG0018102	evm.model.RL_3.1931	XP_013702301.1, XP_013649924.2
OG0018103	evm.model.RL_3.1927	XP_013648892.1, XP_022568920.1
OG0018104	evm.model.RL_3.1885	XP_013648872.2, XP_048615970.1
OG0018105	evm.model.RL_3.1883.5.687c84bd	XP_022551905.1, XP_013674875.2
OG0018106	evm.model.RL_3.1873	XP_048617403.1, XP_022560438.2
OG0018107	evm.model.RL_3.1823	XP_048592181.1, XP_013708465.1
OG0018108	evm.model.RL_3.1706	XP_048613387.1, XP_013676622.1
OG0018109	evm.model.RL_6.2961	XP_022574685.2, XP_048612450.1
OG0018110	evm.model.RL_3.1653	XP_022546761.2, XP_013701008.1
OG0018111	evm.model.RL_3.2323	XP_022570484.1
OG0018112	evm.model.RL_3.2332	XP_013701492.1, XP_048591686.1
OG0018113	evm.model.RL_3.2343	XP_048617574.1, XP_048592390.1
OG0018114	evm.model.RL_3.2493	XP_013678630.2, XP_022544680.1
OG0018115	evm.model.RL_1.1175	XP_013685643.2, XP_013749917.2
OG0018116	evm.model.RL_1.1194	XP_013670441.3, XP_022567379.1
OG0018117	evm.model.RL_1.1223	XP_013673222.2, XP_022544446.2
OG0018118	evm.model.RL_1.1233	XP_022544390.2, XP_022550972.1
OG0018119	evm.model.RL_1.1234	XP_013679737.1, XP_013691692.1
OG0018120	evm.model.RL_7.1884	XP_013724766.2, XP_048600849.1
OG0018122	evm.model.RL_1.1430	XP_048609053.1, XP_048632414.1
OG0018123	evm.model.RL_1.1458	XP_048595211.1, XP_013644899.2
OG0018124	evm.model.RL_1.1715	XP_013642229.2, XP_013684694.2
OG0018125	evm.model.RL_1.1756	XP_022575888.1, XP_048613488.1, XP_013751595.2
OG0018126	evm.model.RL_1.2122	XP_048614364.1
OG0018127	evm.model.RL_1.2135	XP_048615454.1, XP_048593197.1, XP_013733607.3
OG0018128	evm.model.RL_1.2193	XP_013749210.2, XP_048612532.1
OG0018129	evm.model.RL_1.2291	XP_013747739.1, XP_013747735.2
OG0018130	evm.model.RL_1.2294	XP_013700660.2, XP_013747728.2
OG0018131	evm.model.RL_2.630	XP_013714964.2, XP_013645214.2
OG0018132	evm.model.RL_1.2449	XP_048619471.1, XP_013661783.2
OG0018133	evm.model.RL_1.2493	XP_013736768.1, XP_022572349.1
OG0018134	evm.model.RL_1.2616	XP_013706270.1, XP_013661415.1
OG0018135	evm.model.RL_1.2592	XP_048623870.1, XP_022548080.2
OG0018136	evm.model.RL_1.2551	XP_013652895.1, XP_048619444.1
OG0018137	evm.model.RL_1.2550	XP_013652893.2, XP_048619442.1
OG0018139	evm.model.RL_1.2664	XP_048595545.1, XP_048623874.1
OG0018140	evm.model.RL_1.2725	XP_013705544.1, XP_013729254.2
OG0018141	evm.model.RL_1.2770	XP_013742672.1, XP_013656860.2
OG0018142	evm.model.RL_1.2792	XP_013742655.1, XP_013691875.1
OG0018143	evm.model.RL_1.2833.2.687c87f0	XP_013719450.1, XP_013688073.1
OG0018144	evm.model.RL_1.2936	XP_013686081.1, XP_013744624.1
OG0018145	evm.model.RL_1.3034	XP_013739000.1, XP_013731395.1
OG0018146	evm.model.RL_1.3111	XP_048618518.1, XP_013652743.1
OG0018147	evm.model.RL_1.3255	XP_013664286.2, XP_048621063.1
OG0018148	evm.model.RL_1.3261	XP_013664361.2, XP_013742417.2
OG0018149	evm.model.RL_5.3815	XP_013640618.2, XP_013700002.2
OG0018150	evm.model.RL_5.3740	XP_022543846.2, XP_048616433.1
OG0018151	evm.model.RL_5.1867	XP_013646248.1, XP_048616418.1
OG0018152	evm.model.RL_5.1880	XP_048636914.1, XP_048616614.1
OG0018153	evm.model.RL_5.2119	XP_022559803.2, XP_048628235.1
OG0018154	evm.model.RL_5.2101	XP_048593527.1, XP_048621639.1
OG0018155	evm.model.RL_5.2160	XP_013655599.2
OG0018156	evm.model.RL_5.2	XP_013675965.1, XP_013652686.1
OG0018157	evm.model.RL_5.316	XP_013666459.2
OG0018158	evm.model.RL_7.1108	XP_048620547.1, XP_013659845.2
OG0018159	evm.model.RL_7.1082	XP_013697292.2, XP_013684781.1
OG0018160	evm.model.RL_7.1067	XP_048597057.1
OG0018161	evm.model.RL_7.880	XP_022546849.2, XP_013736863.2
OG0018164	evm.model.RL_7.723	XP_013702572.2, XP_013648028.2
OG0018165	evm.model.RL_7.715	XP_022563382.2, XP_013663408.2
OG0018166	evm.model.RL_7.623	XP_013752488.1
OG0018167	evm.model.RL_7.581	XP_048620535.1
OG0018168	evm.model.RL_7.509	XP_013663498.2, XP_048597211.1
OG0018169	evm.model.RL_7.452	XP_013648323.2, XP_048617728.1
OG0018170	evm.model.RL_7.327	XP_022556630.1
OG0018171	evm.model.RL_7.221	XP_013710891.2, XP_013663890.2
OG0018172	evm.model.RL_7.109	XP_013749440.1, XP_048597335.1
OG0018173	evm.model.RL_5.3869	XP_013646271.1, XP_013643645.1
OG0018175	evm.model.RL_2.644	XP_013673060.1, XP_013715073.1
OG0018176	evm.model.RL_7.1334	XP_013647597.1, XP_048601924.1
OG0018177	evm.model.RL_7.1265, evm.model.RL_7.1262	XP_013647405.1
OG0018178	evm.model.RL_7.1072.1.687c84b7	XP_013678073.1, XP_013663095.1
OG0018180	evm.model.RL_7.1025	XP_013661155.2, XP_013675394.1
OG0018183	evm.model.RL_7.594	XP_013672191.2, XP_048597183.1
OG0018185	evm.model.RL_7.158, evm.model.RL_7.165	XP_013711770.1, XP_013663932.2
OG0018187	evm.model.RL_3.377.2.687c84ba	XP_013674724.1, XP_013685617.1
OG0018188	evm.model.RL_7.1070	XP_013751909.1, XP_013651738.2
OG0018190	evm.model.RL_4.167	XP_048603858.1, XP_022559765.1
OG0018191	evm.model.RL_5.3149	XP_013675970.1, XP_013652694.1
OG0018192	evm.model.RL_4.622	XP_013644978.1, XP_013692867.2
OG0018193	evm.model.RL_4.586	XP_013726667.2, XP_048615357.1, XP_048630616.1
OG0018194	evm.model.RL_6.1631	XP_048629646.1, XP_022556174.2, XP_048610516.1
OG0018195	evm.model.RL_6.1953	XP_013740610.2, XP_013705210.1
OG0018197	evm.model.RL_1.2366	XP_013669488.2, XP_048612007.1, XP_013746101.1
OG0018198	evm.model.RL_6.2307	XP_048610818.1, XP_013752080.2
OG0018199	evm.model.RL_6.2830	XP_013751992.2, XP_013691605.2
OG0018200	evm.model.RL_3.2418	XP_048611863.1, XP_013694417.2
OG0018201	evm.model.RL_3.2278	XP_048626334.1, XP_013673812.1
OG0018202	evm.model.RL_3.2234	NP_001303134.1, XP_013648651.1
OG0018203	evm.model.RL_3.2005	XP_048603676.1, XP_022558852.2
OG0018204	evm.model.RL_3.1769	XP_013700662.1, XP_013649655.1
OG0018205	evm.model.RL_3.1668	XP_013699579.1, XP_048592157.1
OG0018207	evm.model.RL_2.2520	XP_013704757.1, XP_048620566.1
OG0018208	evm.model.RL_2.2329	XP_022550553.2, XP_013673954.2
OG0018209	evm.model.RL_2.3137	NP_001303066.1
OG0018211	evm.model.RL_4.771	XP_013697398.2, XP_048595288.1
OG0018212	evm.model.RL_5.400	XP_013716116.1
OG0018213	evm.model.RL_5.490	XP_048597899.1, XP_013716322.1
OG0018215	evm.model.RL_5.620	XP_013711856.2, XP_048637990.1
OG0018216	evm.model.RL_5.639	XP_013716309.1, XP_013693965.2
OG0018217	evm.model.RL_5.687, evm.model.RL_2.312	XP_013708032.1, XP_013641097.2
OG0018218	evm.model.RL_5.1030	XP_048621317.1, XP_013711620.2
OG0018219	evm.model.RL_5.1328	XP_013645244.2
OG0018220	evm.model.RL_5.1381	XP_013749627.1, XP_013641521.2
OG0018221	evm.model.RL_5.1798	XP_013641872.1, XP_013712448.1
OG0018222	evm.model.RL_5.3505	XP_022569854.2, XP_013696077.2
OG0018223	evm.model.RL_2.1942	XP_022549971.2, XP_013739079.2, XP_013671528.2
OG0018224	evm.model.RL_3.1440	XP_013713107.3, XP_048592075.1
OG0018225	evm.model.RL_3.1391	XP_013678046.1, XP_013642186.2
OG0018226	evm.model.RL_3.1177	XP_013649144.1, XP_013649135.1
OG0018227	evm.model.RL_3.1116	XP_048603756.1, XP_048611180.1
OG0018228	evm.model.RL_3.578	XP_022573467.1, XP_013686817.2
OG0018229	evm.model.RL_4.2605	XP_048593063.1
OG0018229	evm.model.RL_4.810	XP_048623726.1
OG0018230	evm.model.RL_3.271	XP_013739821.1, XP_013686044.1
OG0018231	evm.model.RL_2.240	XP_048633451.1, XP_013665558.2
OG0018234	evm.model.RL_1.2432	XP_013732310.1, XP_013657067.2
OG0018235	evm.model.RL_1.1636	XP_048614436.1, XP_048635680.1, XP_048631328.1
OG0018236	evm.model.RL_1.1538	XP_013672428.1, XP_048628584.1, XP_048627435.1
OG0018237	evm.model.RL_1.1451	XP_048600892.1
OG0018238	evm.model.RL_1.1156	XP_013646799.2, XP_013673169.1
OG0018239	evm.model.RL_3.1235	XP_013652299.2
OG0018240	evm.model.RL_1.787	XP_022545266.1, XP_048600771.1
OG0018241	evm.model.RL_1.601	XP_013735894.2, XP_013687912.1
OG0018242	evm.model.RL_1.335, evm.model.RL_1.2372, evm.model.RL_4.548	XP_048590996.1
OG0018243	evm.model.RL_4.3243	XP_013668312.2, XP_013706252.2
OG0018244	evm.model.RL_4.3027	XP_013737840.1, XP_013715180.2
OG0018246	evm.model.RL_4.2868	XP_013743173.1, XP_013715298.2
OG0018247	evm.model.RL_4.2840	NP_001302778.1, XP_048599681.1
OG0018248	evm.model.RL_4.2837	XP_013715404.2, XP_013743227.2
OG0018249	evm.model.RL_4.2835	XP_013743226.2, XP_048598484.1
OG0018252	evm.model.RL_2.1639	XP_013717178.1, XP_022572539.2
OG0018253	evm.model.RL_5.2352	XP_013682753.2, XP_048593611.1
OG0018254	evm.model.RL_5.3059	XP_013652569.1, XP_013655381.1, XP_013675614.1
OG0018255	evm.model.RL_2.2057	XP_013670526.2
OG0018256	evm.model.RL_2.2048	XP_048593728.1
OG0018258	evm.model.RL_6.961	XP_013708425.1, XP_048633771.1
OG0018259	evm.model.RL_6.833	XP_013697977.1, XP_013735028.2
OG0018260	evm.model.RL_6.801	XP_013747083.2, XP_013720495.2
OG0018261	evm.model.RL_6.723	XP_013737824.1, XP_048598572.1
OG0018262	evm.model.RL_2.2013	XP_013664748.2, XP_022550763.2
OG0018263	evm.model.RL_4.2728	XP_048598446.1, XP_013730164.1
OG0018264	evm.model.RL_4.2429	XP_048625235.1, XP_013666097.2
OG0018265	evm.model.RL_4.2347	XP_013665494.3, XP_013720713.1
OG0018266	evm.model.RL_4.2258	XP_013688316.1
OG0018267	evm.model.RL_4.1875	XP_048605039.1, XP_048605244.1
OG0018268	evm.model.RL_2.538	XP_048610708.1, XP_048633315.1
OG0018269	evm.model.RL_4.1823	XP_022570790.2, XP_013690088.2
OG0018270	evm.model.RL_4.1825	XP_013687424.2, XP_013683145.2
OG0018272	evm.model.RL_5.1008	XP_022574701.2, XP_048610620.1
OG0018273	evm.model.RL_8.1867	XP_048606658.1, XP_013684039.1
OG0018274	evm.model.RL_8.2052	XP_013680844.3, XP_048602582.1
OG0018275	evm.model.RL_4.1431	XP_013715771.2, XP_048608126.1
OG0018276	evm.model.RL_4.1502	XP_013665320.2
OG0018277	evm.model.RL_4.1589	XP_048602463.1
OG0018278	evm.model.RL_4.1605	XP_048602459.1
OG0018280	evm.model.RL_4.1380	XP_048628281.1, XP_013678203.2, XP_013700730.1
OG0018281	evm.model.RL_8.2199	XP_013736938.2, XP_013703313.1
OG0018282	evm.model.RL_8.2238	XP_013694634.3, XP_048632990.1
OG0018283	evm.model.RL_8.2384	XP_048625773.1, XP_013659202.2
OG0018285	evm.model.RL_8.2638	XP_048606590.1, XP_013643238.2
OG0018286	evm.model.RL_8.2778	XP_048592790.1, XP_013686259.1
OG0018287	evm.model.RL_5.669	XP_048621390.1, XP_048597849.1
OG0018288	evm.model.RL_5.906	XP_013640915.1, XP_048613913.1
OG0018291	evm.model.RL_5.3551	XP_048591473.1, XP_022558590.1, XP_022547520.1
OG0018292	evm.model.RL_5.3039	XP_048596059.1, XP_022547474.1, XP_048620026.1, XP_022544462.2
OG0018298	evm.model.RL_3.1191	XP_013715996.1, XP_048603771.1
OG0018299	evm.model.RL_3.1205	XP_048603776.1, XP_013716104.2
OG0018300	evm.model.RL_1.685	XP_013696219.1, XP_013681628.2, XP_048606114.1, XP_048636020.1
OG0018301	evm.model.RL_1.2237	XP_013653057.2, XP_013717705.1
OG0018302	evm.model.RL_1.2418	XP_013655145.2, XP_013732316.1
OG0018303	evm.model.RL_6.295	XP_013664092.2, XP_048597434.1, XP_048597436.1, XP_013711753.2
OG0018305	evm.model.RL_1.1515, evm.model.RL_7.1512, evm.model.RL_7.1531	XP_048604817.1
OG0018306	evm.model.RL_7.1024	XP_013703544.2, XP_013647936.2, XP_048610883.1, XP_048633951.1
OG0018308	evm.model.RL_4.1668, evm.model.RL_4.1669	XP_022551561.2
OG0018310	evm.model.RL_8.839	XP_048631961.1, XP_013735105.2
OG0018311	evm.model.RL_2.2327	XP_048620112.1, XP_013703893.1
OG0018312	evm.model.RL_2.2272	XP_048598798.1, XP_013728696.1
OG0018313	evm.model.RL_2.2092.4.687c86e4	XP_013733821.1, XP_013739909.1
OG0018315	evm.model.RL_2.1750, evm.model.RL_4.436	XP_048599592.1
OG0018317	evm.model.RL_2.544	XP_013741971.2, XP_022556771.2
OG0018318	evm.model.RL_2.385	XP_022560781.2, XP_013647727.2
OG0018319	evm.model.RL_2.105	XP_013731580.1, XP_048633460.1
OG0018320	evm.model.RL_4.429	XP_048619711.1, XP_048637416.1
OG0018321	evm.model.RL_8.1195	XP_013680742.1, XP_013682849.1
OG0018322	evm.model.RL_8.1273	XP_013647339.2, XP_013720110.1
OG0018323	evm.model.RL_8.1849	XP_022573236.1, XP_022553145.2
OG0018336	evm.model.RL_4.1423	XP_048599748.1, XP_013678939.1, XP_048599749.1, XP_048611683.1, XP_048620107.1, XP_013721126.2, XP_013709227.1
OG0018337	evm.model.RL_2.1232	XP_048594627.1, XP_013668490.3
OG0018340	evm.model.RL_3.735	XP_048623444.1, XP_013730050.2
OG0018341	evm.model.RL_3.642.2.687c84ba	XP_013728881.2, XP_013746345.1
OG0018342	evm.model.RL_3.526	XP_013667650.1, XP_048612476.1
OG0018344	evm.model.RL_7.2507	XP_013723168.2, XP_013651825.1
OG0018347	evm.model.RL_3.1040	XP_048616735.1
OG0018348	evm.model.RL_3.1003	XP_013690720.2, XP_013707719.2
OG0018349	evm.model.RL_3.950	XP_013674846.1, XP_013741687.1
OG0018350	evm.model.RL_3.799	XP_013641937.1, XP_013702694.2
OG0018351	evm.model.RL_3.202, evm.model.RL_3.683	XP_048626000.1
OG0018352	evm.model.RL_4.3358	XP_013731462.2
OG0018354	evm.model.RL_5.4007	XP_022544879.2
OG0018356	evm.model.RL_8.1083	NP_001303192.1, XP_013684017.1
OG0018357	evm.model.RL_8.1105	XP_013681495.2, XP_013746650.2
OG0018358	evm.model.RL_8.1106	XP_022569509.2, XP_048625409.1
OG0018359	evm.model.RL_8.1138	XP_013705429.1, XP_013727839.2
OG0018360	evm.model.RL_8.1170	XP_022546499.1, XP_048626978.1, XP_048626975.1, XP_022565330.1
OG0018361	evm.model.RL_8.1208	XP_013682137.1, XP_013681826.1
OG0018362	evm.model.RL_8.1228	XP_013698741.2, XP_013671088.2
OG0018363	evm.model.RL_8.1278	XP_013683337.1, XP_013640560.1
OG0018364	evm.model.RL_8.1290	XP_013710195.2, XP_013676320.1
OG0018366	evm.model.RL_8.1667	XP_022554314.1
OG0018368	evm.model.RL_4.748	XP_013647385.1, XP_048591254.1
OG0018369	evm.model.RL_4.2302	XP_013667947.2, XP_022565838.1
OG0018370	evm.model.RL_4.2712	XP_013680569.1, XP_022573198.2
OG0018371	evm.model.RL_4.2813	XP_013715312.1, XP_013743205.1
OG0018372	evm.model.RL_2.1361	XP_013703156.2
OG0018373	evm.model.RL_2.1382	XP_022562878.2, XP_022572501.2
OG0018374	evm.model.RL_2.1481	XP_013718436.2, XP_048607321.1, XP_013678619.2
OG0018375	evm.model.RL_2.1538	XP_013660900.2, XP_013733927.2
OG0018376	evm.model.RL_2.1614	XP_022570838.1, XP_013683738.2
OG0018377	evm.model.RL_2.1875	XP_048611638.1
OG0018378	evm.model.RL_5.2631	XP_013662650.1, XP_013717413.1
OG0018379	evm.model.RL_5.2386	XP_048593617.1, XP_013734063.1
OG0018380	evm.model.RL_5.2999	XP_022545244.2, XP_022566110.1
OG0018381	evm.model.RL_2.3206	XP_013729983.2, XP_022570768.1
OG0018383	evm.model.RL_2.3431	XP_013644920.2, XP_013706778.1
OG0018384	evm.model.RL_2.1691	XP_013685751.1, XP_048594740.1
OG0018385	evm.model.RL_2.383	XP_013725638.1, XP_013746679.2
OG0018387	evm.model.RL_6.1491	XP_013681547.2, XP_013740497.1
OG0018388	evm.model.RL_6.1490	XP_013681144.2, XP_013740496.2
OG0018389	evm.model.RL_4.633	XP_013747210.1, XP_013701453.2
OG0018392	evm.model.RL_8.697	XP_048596804.1
OG0018393	evm.model.RL_8.678	XP_013686534.1, XP_013695247.2
OG0018398	evm.model.RL_4.290	XP_013681718.2, XP_013670729.1
OG0018399	evm.model.RL_4.40	XP_013696861.2, XP_013716059.2
OG0018401	evm.model.RL_2.592.1.687c86e1	XP_022545586.2, XP_013715108.2
OG0018402	evm.model.RL_2.849	XP_048595981.1, XP_048623516.1
OG0018403	evm.model.RL_2.877	XP_048634309.1, XP_013723121.2
OG0018404	evm.model.RL_2.1018	XP_022571166.2, XP_013664779.1
OG0018406	evm.model.RL_2.27	XP_013699068.2, XP_013647772.2
OG0018407	evm.model.RL_2.53	XP_013746824.2
OG0018408	evm.model.RL_2.64	XP_013710741.2, XP_013746826.2
OG0018409	evm.model.RL_2.69	XP_048612137.1, XP_022553964.2
OG0018410	evm.model.RL_2.131.2.687c86e0	XP_048633472.1
OG0018411	evm.model.RL_2.154	XP_048633491.1, XP_013746878.1
OG0018412	evm.model.RL_2.189	XP_013672026.2, XP_013743488.2
OG0018413	evm.model.RL_4.2763	XP_013734950.3
OG0018414	evm.model.RL_6.2925	XP_013692596.2, XP_013747513.2
OG0018415	evm.model.RL_6.2825	XP_022574709.2, XP_013712324.2
OG0018416	evm.model.RL_6.2608	XP_013752136.1, XP_048609339.1
OG0018417	evm.model.RL_6.2597	XP_013691638.1, XP_013747996.2
OG0018418	evm.model.RL_2.868	XP_013683924.2, XP_013723128.2
OG0018419	evm.model.RL_6.2310	XP_013744964.1, XP_013687833.1
OG0018420	evm.model.RL_4.3369	XP_022563139.1
OG0018421	evm.model.RL_4.3269	XP_022567734.1, XP_013665545.2, XP_048607643.1
OG0018423	evm.model.RL_2.82	XP_013701126.1, XP_013651866.2
OG0018424	evm.model.RL_8.2120	XP_013659056.1, XP_013665857.2
OG0018425	evm.model.RL_8.2423	XP_048606668.1, XP_013647051.2
OG0018426	evm.model.RL_8.2827	XP_013688515.1, XP_048595525.1
