Orthogroup	Cardamine_amara	Alyssum_gmelinii
OG0017863	evm.model.RL_6.1527	Ag002G160560
OG0017864	evm.model.RL_6.1455	Ag004G368600
OG0017865	evm.model.RL_4.654	Ag002G199880
OG0017867	evm.model.RL_4.680	Ag004G334780
OG0017869	evm.model.RL_8.760	Ag002G148270
OG0017873	evm.model.RL_3.851, evm.model.RL_8.691	Ag002G146870
OG0017874	evm.model.RL_8.644	Ag002G145880
OG0017875	evm.model.RL_8.583	Ag002G143560
OG0017876	evm.model.RL_8.524	Ag002G141650
OG0017877	evm.model.RL_4.337	Ag002G102990, Ag002G102750
OG0017878	evm.model.RL_4.281	Ag002G104520
OG0017879	evm.model.RL_4.247	Ag002G106230
OG0017880	evm.model.RL_4.191.2.687c86cd	Ag002G113500
OG0017881	evm.model.RL_4.163	Ag002G117680
OG0017882	evm.model.RL_4.139	Ag002G119310
OG0017883	evm.model.RL_4.103	Ag002G120520
OG0017885	evm.model.RL_4.6.5.687c86cc	Ag002G123710
OG0017887	evm.model.RL_2.638	Ag001G042210
OG0017889	evm.model.RL_2.755	Ag001G043030
OG0017890	evm.model.RL_2.790	Ag001G043480
OG0017894	evm.model.RL_2.861	Ag001G038530
OG0017896	evm.model.RL_2.909	Ag007G614500
OG0017897	evm.model.RL_2.910	Ag007G614520
OG0017899	evm.model.RL_2.949	Ag001G036980
OG0017900	evm.model.RL_2.970	Ag001G036560
OG0017901	evm.model.RL_2.1087	Ag001G033290
OG0017902	evm.model.RL_7.528	Ag020G743080, Ag001G087370, Ag001G087380
OG0017903	evm.model.RL_2.38	Ag007G652200
OG0017904	evm.model.RL_2.101.2.687c86df	Ag007G655580
OG0017906	evm.model.RL_6.2831	Ag002G204360
OG0017907	evm.model.RL_6.2799	Ag002G203680
OG0017908	evm.model.RL_6.2680	Ag002G201710
OG0017909	evm.model.RL_6.2666	Ag002G201510
OG0017910	evm.model.RL_6.2601	Ag002G200160
OG0017911	evm.model.RL_6.2548	Ag002G198880
OG0017912	evm.model.RL_6.2436	Ag002G196480
OG0017913	evm.model.RL_6.2423	Ag002G196040
OG0017914	evm.model.RL_6.2418	Ag002G195850
OG0017915	evm.model.RL_6.2406	Ag002G195540
OG0017916	evm.model.RL_6.2329	Ag002G192950
OG0017917	evm.model.RL_6.2345	Ag002G193370
OG0017918	evm.model.RL_4.3406	Ag006G491270
OG0017920	evm.model.RL_4.3403	Ag006G491320
OG0017921	evm.model.RL_4.3390	Ag006G491510
OG0017922	evm.model.RL_4.3351	Ag006G492040
OG0017924	evm.model.RL_4.3172	Ag006G495940
OG0017925	evm.model.RL_4.1680	Ag008G719260
OG0017926	evm.model.RL_4.1582	Ag008G717500
OG0017927	evm.model.RL_8.2084	Ag008G710980
OG0017928	evm.model.RL_8.2040	Ag008G709210
OG0017929	evm.model.RL_8.1971	Ag008G707020
OG0017930	evm.model.RL_8.2530	Ag008G731280
OG0017931	evm.model.RL_8.2555.2.687c8562	Ag008G731690
OG0017933	evm.model.RL_8.2817	Ag001G099640
OG0017934	evm.model.RL_8.2830	Ag001G099440
OG0017936	evm.model.RL_8.14	Ag006G518910
OG0017937	evm.model.RL_8.15	Ag001G094950
OG0017938	evm.model.RL_4.77, evm.model.RL_8.31	Ag006G519460
OG0017939	evm.model.RL_8.63	Ag006G517280
OG0017941	evm.model.RL_8.119	Ag006G515780
OG0017942	evm.model.RL_8.230	Ag006G514910
OG0017943	evm.model.RL_8.263	Ag006G510860
OG0017945	evm.model.RL_6.1266	Ag007G590550
OG0017946	evm.model.RL_6.1087	Ag007G593540
OG0017947	evm.model.RL_6.1073	Ag007G593690
OG0017948	evm.model.RL_5.637	Ag004G307610
OG0017949	evm.model.RL_6.782	Ag007G597600
OG0017950	evm.model.RL_5.3702	Ag001G008700
OG0017953	evm.model.RL_1.70	Ag001G100350
OG0017954	evm.model.RL_1.60	Ag001G100450
OG0017955	evm.model.RL_1.567	Ag005G481760
OG0017956	evm.model.RL_1.44	Ag001G100700
OG0017957	evm.model.RL_1.20	Ag001G100980
OG0017958	evm.model.RL_1.17	Ag001G101020
OG0017959	evm.model.RL_1.6	Ag006G493220
OG0017960	evm.model.RL_1.765	Ag006G490760
OG0017961	evm.model.RL_4.3432	Ag006G490830
OG0017962	evm.model.RL_4.3422	Ag006G491140
OG0017966	evm.model.RL_1.207	Ag005G488480
OG0017967	evm.model.RL_1.253	Ag005G487830
OG0017968	evm.model.RL_1.266	Ag005G487420
OG0017969	evm.model.RL_1.270	Ag005G487330
OG0017970	evm.model.RL_1.277	Ag005G487210
OG0017971	evm.model.RL_1.280	Ag005G487050
OG0017972	evm.model.RL_1.366	Ag005G485480
OG0017973	evm.model.RL_1.373	Ag005G485340
OG0017975	evm.model.RL_4.784	Ag005G404280, Ag005G474770
OG0017976	evm.model.RL_1.458	Ag005G484000
OG0017977	evm.model.RL_1.457	Ag005G484010
OG0017978	evm.model.RL_1.488	Ag005G483280
OG0017979	evm.model.RL_1.506	Ag005G482940
OG0017980	evm.model.RL_1.570	Ag005G481640
OG0017982	evm.model.RL_1.709	Ag005G479420
OG0017984	evm.model.RL_1.788	Ag005G478540
OG0017985	evm.model.RL_1.789	Ag005G478460
OG0017986	evm.model.RL_6.2047	Ag002G180990
OG0017987	evm.model.RL_6.1722	Ag002G166620
OG0017988	evm.model.RL_6.1727	Ag002G166780
OG0017989	evm.model.RL_6.1730	Ag002G166910
OG0017991	evm.model.RL_6.1915	Ag002G175210
OG0017993	evm.model.RL_5.1384	Ag004G322850
OG0017994	evm.model.RL_5.1408	Ag004G323090
OG0017996	evm.model.RL_5.1536	Ag004G325740
OG0017997	evm.model.RL_5.1601	Ag004G327980
OG0017998	evm.model.RL_5.1658	Ag004G329720
OG0017999	evm.model.RL_5.1690	Ag004G330400
OG0018000	evm.model.RL_5.1738	Ag004G331590
OG0018001	evm.model.RL_5.1848.1.687c88b7	Ag004G333780
OG0018002	evm.model.RL_5.1853	Ag004G333870
OG0018003	evm.model.RL_5.1854	Ag004G333890
OG0018004	evm.model.RL_5.3700	Ag004G333960
OG0018006	evm.model.RL_5.3518	Ag004G339590
OG0018008	evm.model.RL_5.3484	Ag004G340700
OG0018009	evm.model.RL_5.3445	Ag003G241440
OG0018014	evm.model.RL_5.3168	Ag003G234350
OG0018015	evm.model.RL_2.1957	Ag007G586310
OG0018017	evm.model.RL_2.2052	Ag007G586050
OG0018019	evm.model.RL_6.400	Ag006G526290
OG0018028	evm.model.RL_6.138	Ag006G522770
OG0018030	evm.model.RL_5.1178	Ag004G317760
OG0018031	evm.model.RL_5.992	Ag004G313550
OG0018032	evm.model.RL_5.924	Ag004G312270
OG0018033	evm.model.RL_5.821	Ag004G310450
OG0018034	evm.model.RL_5.755	Ag004G309140
OG0018035	evm.model.RL_5.626	Ag004G307480
OG0018036	evm.model.RL_5.586	Ag004G306820
OG0018037	evm.model.RL_5.470	Ag004G305220
OG0018039	evm.model.RL_5.421	Ag004G304360
OG0018040	evm.model.RL_5.408	Ag004G304100
OG0018041	evm.model.RL_5.345	Ag004G303160
OG0018042	evm.model.RL_5.335	Ag004G303030
OG0018043	evm.model.RL_5.268	Ag004G302080
OG0018044	evm.model.RL_5.266	Ag004G302060
OG0018045	evm.model.RL_5.211	Ag004G301140
OG0018046	evm.model.RL_5.133	Ag004G299800
OG0018047	evm.model.RL_5.53	Ag004G298650
OG0018049	evm.model.RL_8.2900	Ag004G297540
OG0018050	evm.model.RL_8.2902	Ag004G297530
OG0018051	evm.model.RL_8.2906	Ag004G297480
OG0018053	evm.model.RL_4.2210	Ag007G613350
OG0018055	evm.model.RL_4.2134.1.687c86d7	Ag007G616910
OG0018056	evm.model.RL_4.2102	Ag007G617990
OG0018057	evm.model.RL_4.1871	Ag007G627170
OG0018058	evm.model.RL_4.1839	Ag007G628530
OG0018059	evm.model.RL_4.1819	Ag007G631200
OG0018060	evm.model.RL_4.1760	Ag007G629080
OG0018061	evm.model.RL_4.1086	Ag007G635240
OG0018062	evm.model.RL_2.597	Ag005G484580
OG0018063	evm.model.RL_4.982	Ag007G638220
OG0018066	evm.model.RL_4.2261	Ag007G612170
OG0018069	evm.model.RL_4.2959	Ag006G501640
OG0018070	evm.model.RL_4.3028	Ag006G499790
OG0018071	evm.model.RL_4.3061	Ag006G499030
OG0018072	evm.model.RL_4.1290	Ag008G722510
OG0018074	evm.model.RL_8.2208	Ag008G725760
OG0018075	evm.model.RL_8.2213	Ag008G725800
OG0018077	evm.model.RL_8.2230	Ag008G726090
OG0018078	evm.model.RL_8.2257	Ag008G726600
OG0018079	evm.model.RL_8.1937	Ag008G706270
OG0018082	evm.model.RL_7.1493	Ag008G691460
OG0018083	evm.model.RL_7.1687	Ag001G052740
OG0018084	evm.model.RL_7.1975	Ag008G668510
OG0018085	evm.model.RL_7.1962	Ag008G674570
OG0018086	evm.model.RL_5.3456	Ag003G218240
OG0018087	evm.model.RL_7.1950	Ag006G523700
OG0018090	evm.model.RL_3.1266	Ag004G351200
OG0018091	evm.model.RL_3.1280	Ag004G350580
OG0018092	evm.model.RL_3.1295	Ag004G350270
OG0018093	evm.model.RL_3.1310	Ag004G349760
OG0018094	evm.model.RL_3.1530	Ag004G343260
OG0018095	evm.model.RL_3.1566	Ag004G342420
OG0018097	evm.model.RL_3.2125	Ag003G218700
OG0018098	evm.model.RL_3.2116	Ag003G218810
OG0018099	evm.model.RL_3.2048	Ag003G220690
OG0018100	evm.model.RL_3.1994	Ag003G224100
OG0018101	evm.model.RL_3.1940	Ag003G226990
OG0018102	evm.model.RL_3.1931	Ag003G227240
OG0018103	evm.model.RL_3.1927	Ag003G227490
OG0018104	evm.model.RL_3.1885	Ag003G229510
OG0018105	evm.model.RL_3.1883.5.687c84bd	Ag003G229560
OG0018108	evm.model.RL_3.1706	Ag003G237840
OG0018109	evm.model.RL_6.2961	Ag002G206750
OG0018110	evm.model.RL_3.1653	Ag003G239090
OG0018112	evm.model.RL_3.2332	Ag003G211760
OG0018113	evm.model.RL_3.2343	Ag003G211610
OG0018114	evm.model.RL_3.2493	Ag003G207650
OG0018115	evm.model.RL_1.1175	Ag005G470610
OG0018117	evm.model.RL_1.1223	Ag005G469840
OG0018118	evm.model.RL_1.1233	Ag005G469710
OG0018119	evm.model.RL_1.1234	Ag005G469700
OG0018122	evm.model.RL_1.1430	Ag005G464430
OG0018123	evm.model.RL_1.1458	Ag005G463920
OG0018125	evm.model.RL_1.1756	Ag005G454760
OG0018126	evm.model.RL_1.2122	Ag005G439360
OG0018127	evm.model.RL_1.2135	Ag005G439030
OG0018128	evm.model.RL_1.2193	Ag005G436490
OG0018129	evm.model.RL_1.2291	Ag005G431950
OG0018130	evm.model.RL_1.2294	Ag005G431820
OG0018131	evm.model.RL_2.630	Ag002G187890
OG0018132	evm.model.RL_1.2449	Ag005G426530
OG0018133	evm.model.RL_1.2493	Ag005G425780
OG0018134	evm.model.RL_1.2616	Ag005G420810
OG0018136	evm.model.RL_1.2551	Ag005G424800
OG0018137	evm.model.RL_1.2550	Ag005G424810
OG0018139	evm.model.RL_1.2664	Ag005G420560
OG0018141	evm.model.RL_1.2770	Ag003G219930
OG0018142	evm.model.RL_1.2792	Ag003G219880
OG0018143	evm.model.RL_1.2833.2.687c87f0	Ag005G417820
OG0018144	evm.model.RL_1.2936	Ag005G415590
OG0018146	evm.model.RL_1.3111	Ag005G407190
OG0018147	evm.model.RL_1.3255	Ag005G404040
OG0018148	evm.model.RL_1.3261	Ag001G001000
OG0018149	evm.model.RL_5.3815	Ag001G005700
OG0018150	evm.model.RL_5.3740	Ag001G007620
OG0018152	evm.model.RL_5.1880	Ag001G009920
OG0018153	evm.model.RL_5.2119	Ag001G023160
OG0018154	evm.model.RL_5.2101	Ag001G021720
OG0018155	evm.model.RL_5.2160	Ag001G024960
OG0018156	evm.model.RL_5.2	Ag001G000030
OG0018158	evm.model.RL_7.1108	Ag001G069950
OG0018159	evm.model.RL_7.1082	Ag001G071580
OG0018160	evm.model.RL_7.1067	Ag001G072000
OG0018161	evm.model.RL_7.880	Ag001G076650
OG0018164	evm.model.RL_7.723	Ag001G081590
OG0018166	evm.model.RL_7.623	Ag001G084800
OG0018167	evm.model.RL_7.581	Ag001G085390
OG0018168	evm.model.RL_7.509	Ag001G088030
OG0018169	evm.model.RL_7.452	Ag001G089630
OG0018170	evm.model.RL_7.327	Ag001G092740
OG0018171	evm.model.RL_7.221	Ag001G094870
OG0018172	evm.model.RL_7.109	Ag001G097680
OG0018173	evm.model.RL_5.3869	Ag001G003810
OG0018175	evm.model.RL_2.644	Ag001G042070
OG0018176	evm.model.RL_7.1334	Ag001G061370
OG0018177	evm.model.RL_7.1265, evm.model.RL_7.1262	Ag001G067520
OG0018178	evm.model.RL_7.1072.1.687c84b7	Ag001G071770
OG0018180	evm.model.RL_7.1025	Ag001G072920
OG0018183	evm.model.RL_7.594	Ag001G085260
OG0018185	evm.model.RL_7.158, evm.model.RL_7.165	Ag001G096430
OG0018187	evm.model.RL_3.377.2.687c84ba	Ag001G099570
OG0018188	evm.model.RL_7.1070	Ag001G099630
OG0018190	evm.model.RL_4.167	Ag002G117670
OG0018191	evm.model.RL_5.3149	Ag002G123820
OG0018192	evm.model.RL_4.622	Ag002G157570
OG0018193	evm.model.RL_4.586	Ag002G158010
OG0018194	evm.model.RL_6.1631	Ag002G163560
OG0018195	evm.model.RL_6.1953	Ag002G176680
OG0018196	evm.model.RL_4.1994	Ag002G178600
OG0018197	evm.model.RL_1.2366	Ag002G184590, Ag002G184290, Ag002G184450, Ag002G183290
OG0018198	evm.model.RL_6.2307	Ag002G192210
OG0018199	evm.model.RL_6.2830	Ag002G204350
OG0018200	evm.model.RL_3.2418	Ag003G209100
OG0018201	evm.model.RL_3.2278	Ag003G212700, Ag003G212690
OG0018202	evm.model.RL_3.2234	Ag003G214330
OG0018203	evm.model.RL_3.2005	Ag003G223220
OG0018204	evm.model.RL_3.1769	Ag003G235140
OG0018205	evm.model.RL_3.1668	Ag003G238690
OG0018207	evm.model.RL_2.2520	Ag003G259880
OG0018208	evm.model.RL_2.2329	Ag003G269010
OG0018209	evm.model.RL_2.3137	Ag003G287850
OG0018210	evm.model.RL_5.104, evm.model.RL_5.33	Ag004G299510, Ag004G299520
OG0018211	evm.model.RL_4.771	Ag004G303530, Ag004G303540
OG0018212	evm.model.RL_5.400	Ag004G303960
OG0018213	evm.model.RL_5.490	Ag004G305440
OG0018215	evm.model.RL_5.620	Ag004G307420
OG0018216	evm.model.RL_5.639	Ag004G307630
OG0018217	evm.model.RL_5.687, evm.model.RL_2.312	Ag004G308310
OG0018218	evm.model.RL_5.1030	Ag004G314360
OG0018219	evm.model.RL_5.1328	Ag008G700600, Ag008G700700, Ag008G700640, Ag008G700620, Ag008G700690, Ag004G321530
OG0018220	evm.model.RL_5.1381	Ag004G322810
OG0018221	evm.model.RL_5.1798	Ag004G332500
OG0018222	evm.model.RL_5.3505	Ag004G339840
OG0018223	evm.model.RL_2.1942	Ag004G344660
OG0018224	evm.model.RL_3.1440	Ag004G345110
OG0018225	evm.model.RL_3.1391	Ag004G347090, Ag004G346900
OG0018226	evm.model.RL_3.1177	Ag004G354460
OG0018227	evm.model.RL_3.1116	Ag004G355980
OG0018228	evm.model.RL_3.578	Ag004G367980
OG0018229	evm.model.RL_4.2605, evm.model.RL_4.810	Ag004G368080
OG0018230	evm.model.RL_3.271	Ag004G378690
OG0018231	evm.model.RL_2.240	Ag004G397040, Ag004G380340
OG0018232	evm.model.RL_3.59	Ag004G398070
OG0018234	evm.model.RL_1.2432	Ag005G426840
OG0018235	evm.model.RL_1.1636	Ag005G459120
OG0018236	evm.model.RL_1.1538	Ag005G461770
OG0018237	evm.model.RL_1.1451	Ag005G464030, Ag005G464000
OG0018238	evm.model.RL_1.1156	Ag005G471100
OG0018239	evm.model.RL_3.1235	Ag005G475940
OG0018240	evm.model.RL_1.787	Ag005G478550
OG0018241	evm.model.RL_1.601	Ag005G481190
OG0018242	evm.model.RL_1.335, evm.model.RL_1.2372, evm.model.RL_4.548	Ag005G486000
OG0018243	evm.model.RL_4.3243	Ag006G494290
OG0018244	evm.model.RL_4.3027	Ag006G499820
OG0018245	evm.model.RL_4.2869	Ag006G501270
OG0018246	evm.model.RL_4.2868	Ag006G505360
OG0018247	evm.model.RL_4.2840	Ag006G506270
OG0018248	evm.model.RL_4.2837	Ag006G506310
OG0018249	evm.model.RL_4.2835	Ag006G506410
OG0018252	evm.model.RL_2.1639	Ag006G564490
OG0018253	evm.model.RL_5.2352	Ag006G567510, Ag006G567500
OG0018254	evm.model.RL_5.3059	Ag007G583210
OG0018255	evm.model.RL_2.2057	Ag007G585950
OG0018256	evm.model.RL_2.2048	Ag007G586100, Ag007G586080, Ag007G586110
OG0018258	evm.model.RL_6.961	Ag007G595490
OG0018259	evm.model.RL_6.833	Ag007G596950
OG0018260	evm.model.RL_6.801	Ag007G618490, Ag007G597300
OG0018261	evm.model.RL_6.723	Ag007G598300
OG0018262	evm.model.RL_2.2013	Ag007G598670
OG0018263	evm.model.RL_4.2728	Ag007G600870
OG0018264	evm.model.RL_4.2429	Ag007G607680
OG0018265	evm.model.RL_4.2347	Ag007G609460
OG0018266	evm.model.RL_4.2258	Ag007G612230
OG0018267	evm.model.RL_4.1875	Ag007G626550
OG0018268	evm.model.RL_2.538	Ag007G628600
OG0018269	evm.model.RL_4.1823	Ag007G631390
OG0018270	evm.model.RL_4.1825	Ag007G631430
OG0018273	evm.model.RL_8.1867	Ag008G704620
OG0018274	evm.model.RL_8.2052	Ag008G709850
OG0018275	evm.model.RL_4.1431	Ag008G713540
OG0018276	evm.model.RL_4.1502	Ag008G715700
OG0018277	evm.model.RL_4.1589	Ag008G717640
OG0018278	evm.model.RL_4.1605	Ag008G717910
OG0018279	evm.model.RL_4.1176	Ag008G720360
OG0018280	evm.model.RL_4.1380	Ag008G723910
OG0018281	evm.model.RL_8.2199	Ag008G725650
OG0018282	evm.model.RL_8.2238	Ag008G726170
OG0018283	evm.model.RL_8.2384	Ag008G728930
OG0018285	evm.model.RL_8.2638	Ag008G733120
OG0018286	evm.model.RL_8.2778	Ag008G734990
OG0018337	evm.model.RL_2.1232	Ag001G101620
OG0018340	evm.model.RL_3.735	Ag004G365160, Ag004G365700
OG0018342	evm.model.RL_3.526	Ag004G369460
OG0018344	evm.model.RL_7.2507	Ag008G662650
OG0018347	evm.model.RL_3.1040	Ag004G358280
OG0018351	evm.model.RL_3.202, evm.model.RL_3.683	Ag004G381530
OG0018352	evm.model.RL_4.3358	Ag006G491950
OG0018353	evm.model.RL_4.3222, evm.model.RL_4.3223, evm.model.RL_4.3227	Ag005G476580, Ag005G476590
OG0018354	evm.model.RL_5.4007	Ag001G000130
OG0018357	evm.model.RL_8.1105	Ag001G032010
OG0018358	evm.model.RL_8.1106	Ag001G032080
OG0018361	evm.model.RL_8.1208	Ag008G675480
OG0018366	evm.model.RL_8.1667	Ag008G696560
OG0018368	evm.model.RL_4.748	Ag007G644430
OG0018369	evm.model.RL_4.2302	Ag007G611300
OG0018370	evm.model.RL_4.2712	Ag007G601160
OG0018371	evm.model.RL_4.2813	Ag007G597590, Ag007G597550, Ag006G508080
OG0018372	evm.model.RL_2.1361	Ag006G576100
OG0018373	evm.model.RL_2.1382	Ag006G575340
OG0018376	evm.model.RL_2.1614	Ag006G563580
OG0018378	evm.model.RL_5.2631	Ag006G540180
OG0018380	evm.model.RL_5.2999	Ag007G582270
OG0018381	evm.model.RL_2.3206	Ag003G289560
OG0018383	evm.model.RL_2.3431	Ag003G295690
OG0018384	evm.model.RL_1.1897, evm.model.RL_2.1691	Ag006G567490
OG0018385	evm.model.RL_2.383	Ag007G646770
OG0018389	evm.model.RL_4.633	Ag002G157390
OG0018391	evm.model.RL_5.2623	Ag006G538120, Ag006G540120
OG0018392	evm.model.RL_8.697	Ag002G147020
OG0018393	evm.model.RL_8.678	Ag002G146620
OG0018397	evm.model.RL_4.353	Ag002G102580
OG0018398	evm.model.RL_4.290	Ag002G104080
OG0018399	evm.model.RL_4.40	Ag002G123440
OG0018400	evm.model.RL_1.2460	Ag005G426240
OG0018404	evm.model.RL_2.1018	Ag001G034850
OG0018408	evm.model.RL_2.64	Ag007G654330
OG0018409	evm.model.RL_2.69	Ag007G654730
OG0018410	evm.model.RL_2.131.2.687c86e0	Ag007G655970
OG0018412	evm.model.RL_2.189	Ag007G657570
OG0018414	evm.model.RL_6.2925	Ag002G206270
OG0018415	evm.model.RL_6.2825	Ag002G204300
OG0018416	evm.model.RL_6.2608	Ag002G200340
OG0018417	evm.model.RL_6.2597	Ag002G199900
OG0018418	evm.model.RL_2.868	Ag002G197870
OG0018419	evm.model.RL_6.2310	Ag002G191980
OG0018420	evm.model.RL_4.3369	Ag006G491780, Ag006G491790
OG0018421	evm.model.RL_4.3269	Ag006G493780
OG0018423	evm.model.RL_2.82	Ag007G654990
OG0018424	evm.model.RL_8.2120	Ag008G712280
OG0018425	evm.model.RL_8.2423	Ag008G729650
OG0018426	evm.model.RL_8.2827	Ag001G099480
OG0018427	evm.model.RL_8.2845	Ag001G099330
OG0018428	evm.model.RL_8.26	Ag006G519300
OG0018429	evm.model.RL_8.287	Ag006G509960
OG0018430	evm.model.RL_4.491	Ag007G587270
OG0018431	evm.model.RL_6.1157	Ag007G592180
OG0018432	evm.model.RL_6.1021	Ag007G594620
OG0018433	evm.model.RL_6.1011	Ag007G594690
OG0018434	evm.model.RL_6.897	Ag007G596280
OG0018435	evm.model.RL_6.742	Ag007G597880
OG0018440	evm.model.RL_1.11	Ag001G101080
OG0018441	evm.model.RL_2.488	Ag006G490770
OG0018442	evm.model.RL_1.90	Ag005G490510
OG0018443	evm.model.RL_1.123	Ag005G490000
OG0018444	evm.model.RL_1.144	Ag005G489570
OG0018445	evm.model.RL_1.165.1.687c87e9	Ag005G489200
OG0018446	evm.model.RL_1.251	Ag005G487850
OG0018448	evm.model.RL_4.1038	Ag007G637050
OG0018449	evm.model.RL_1.549	Ag005G482130
OG0018454	evm.model.RL_2.1996	Ag007G598500
OG0018455	evm.model.RL_2.2053	Ag007G586040
OG0018459	evm.model.RL_6.51	Ag007G594070
OG0018460	evm.model.RL_6.20	Ag006G518040
OG0018464	evm.model.RL_5.767	Ag004G309290
OG0018465	evm.model.RL_4.443	Ag007G586660
OG0018466	evm.model.RL_5.612	Ag004G307240
OG0018467	evm.model.RL_5.435.2.687c88ac	Ag004G304750
OG0018469	evm.model.RL_5.209	Ag004G301090
OG0018470	evm.model.RL_8.2910	Ag004G297450
OG0018472	evm.model.RL_4.2232	Ag007G613020
OG0018473	evm.model.RL_4.2144	Ag007G616020
OG0018474	evm.model.RL_4.2111	Ag007G617640
OG0018476	evm.model.RL_4.1946	Ag007G624120
OG0018477	evm.model.RL_4.1769	Ag007G629380
OG0018480	evm.model.RL_4.920	Ag005G485690
OG0018482	evm.model.RL_4.2915	Ag006G503770
OG0018483	evm.model.RL_4.1188	Ag008G720500
OG0018488	evm.model.RL_7.1472	Ag008G692060
OG0018492	evm.model.RL_7.1545	Ag001G056030
OG0018493	evm.model.RL_7.1579	Ag001G055180
OG0018494	evm.model.RL_7.1658, evm.model.RL_7.1659	Ag002G103150, Ag002G144010, Ag002G144510
OG0018497	evm.model.RL_5.656	Ag004G307980
OG0018498	evm.model.RL_3.1130	Ag004G355780
OG0018500	evm.model.RL_3.1494	Ag004G344110
OG0018505	evm.model.RL_3.1661	Ag003G238980
OG0018508	evm.model.RL_3.2434	Ag003G208550
OG0018511	evm.model.RL_1.1366	Ag005G465810
OG0018512	evm.model.RL_1.2363	Ag005G428900
OG0018513	evm.model.RL_1.2586	Ag005G422600, Ag005G423590
OG0018516	evm.model.RL_1.3059	Ag005G409380
OG0018517	evm.model.RL_1.3063.2.687c87f1	Ag005G409310
OG0018518	evm.model.RL_1.3284	Ag005G404380
OG0018519	evm.model.RL_5.1861.2.687c88b7	Ag001G009000
OG0018520	evm.model.RL_5.1949	Ag001G011770
OG0018522	evm.model.RL_7.292, evm.model.RL_7.272	Ag001G093520
OG0018525	evm.model.RL_7.25	Ag001G098850
OG0018526	evm.model.RL_7.14	Ag001G098990
OG0018527	evm.model.RL_8.1811.2.687c855d	Ag001G020660
OG0018528	evm.model.RL_2.1000	Ag001G035670
OG0018529	evm.model.RL_2.932	Ag001G037410
OG0018530	evm.model.RL_7.1367	Ag001G060370
OG0018531	evm.model.RL_7.1130	Ag001G069130
OG0018532	evm.model.RL_7.1105	Ag001G070030
OG0018533	evm.model.RL_7.736	Ag001G080750
OG0018534	evm.model.RL_7.227	Ag001G094780
OG0018535	evm.model.RL_7.106	Ag001G097780
OG0018536	evm.model.RL_4.338	Ag002G102970
OG0018539	evm.model.RL_4.134	Ag002G120070
OG0018540	evm.model.RL_6.1881	Ag002G174200
OG0018541	evm.model.RL_6.1965	Ag002G177360
OG0018543	evm.model.RL_6.2162	Ag002G186560
OG0018544	evm.model.RL_6.2227	Ag002G188790
OG0018545	evm.model.RL_6.2399	Ag002G195200, Ag002G195170, Ag002G195190, Ag002G194180
OG0018546	evm.model.RL_6.2551	Ag002G199060
OG0018547	evm.model.RL_6.2877	Ag002G205550, Ag002G205500, Ag002G205440, Ag002G205580, Ag002G205570, Ag006G567350
OG0018548	evm.model.RL_3.1856	Ag003G231470
OG0018549	evm.model.RL_2.2291	Ag003G252600
OG0018550	evm.model.RL_2.2355	Ag019G742940, Ag003G254050
OG0018551	evm.model.RL_2.2440	Ag003G267750, Ag007G628630, Ag003G256950
OG0018552	evm.model.RL_2.3042	Ag003G284270
OG0018553	evm.model.RL_2.3503	Ag003G297130
OG0018554	evm.model.RL_5.437	Ag004G304770
OG0018555	evm.model.RL_5.547	Ag004G306120
OG0018556	evm.model.RL_5.567	Ag004G306460
OG0018557	evm.model.RL_5.650	Ag004G307840
OG0018558	evm.model.RL_4.404	Ag004G309910
OG0018559	evm.model.RL_5.1029	Ag004G314330
OG0018563	evm.model.RL_5.1290	Ag004G320780
OG0018564	evm.model.RL_5.1422	Ag004G323600
OG0018565	evm.model.RL_5.3490	Ag004G340400
OG0018566	evm.model.RL_3.1224	Ag004G353060
OG0018567	evm.model.RL_3.248	Ag004G379670
OG0018568	evm.model.RL_1.2485	Ag005G425980
OG0018569	evm.model.RL_1.2376	Ag005G428400
OG0018570	evm.model.RL_1.1923	Ag005G446860
OG0018571	evm.model.RL_4.612, evm.model.RL_4.604	Ag005G455930
OG0018572	evm.model.RL_1.1185	Ag005G470420
OG0018574	evm.model.RL_1.859	Ag005G476940
OG0018576	evm.model.RL_1.589	Ag005G481340
OG0018577	evm.model.RL_8.382	Ag005G483130, Ag005G483120
OG0018578	evm.model.RL_4.3297, evm.model.RL_4.3295	Ag006G493070
OG0018579	evm.model.RL_4.3210	Ag006G495130
OG0018580	evm.model.RL_4.2844	Ag006G506110
OG0018581	evm.model.RL_2.1782	Ag006G551300
