Orthogroup	Cardamine_amara	Cardamine_glauca
OG0015881	evm.model.RL_5.47	Cg006G244490
OG0015882	evm.model.RL_5.31	Cg006G244630
OG0015883	evm.model.RL_8.2880	Cg006G245010
OG0015884	evm.model.RL_8.2886	Cg006G245060
OG0015885	evm.model.RL_8.2894	Cg006G245140
OG0015886	evm.model.RL_8.2895	Cg006G245150
OG0015887	evm.model.RL_8.2896	Cg006G245160
OG0015888	evm.model.RL_8.2899.1.687c8563	Cg006G245190
OG0015889	evm.model.RL_8.2903	Cg006G245220
OG0015890	evm.model.RL_8.2904	Cg006G245230
OG0015891	evm.model.RL_8.2911	Cg006G245300
OG0015892	evm.model.RL_8.2919	Cg006G245380
OG0015893	evm.model.RL_8.2926	Cg006G245440
OG0015894	evm.model.RL_4.2237	Cg008G294020
OG0015895	evm.model.RL_4.2172	Cg008G294760
OG0015896	evm.model.RL_4.2183	Cg008G294610
OG0015897	evm.model.RL_4.2204	Cg008G294370
OG0015898	evm.model.RL_4.2212	Cg008G294300
OG0015899	evm.model.RL_4.2219	Cg008G294220
OG0015900	evm.model.RL_4.2163	Cg008G294870
OG0015901	evm.model.RL_4.2155	Cg008G294970
OG0015902	evm.model.RL_4.2152	Cg008G295000
OG0015903	evm.model.RL_4.2085	Cg008G295810
OG0015904	evm.model.RL_4.2091	Cg008G295730
OG0015905	evm.model.RL_4.2099	Cg008G295660
OG0015906	evm.model.RL_4.2104	Cg008G295570
OG0015907	evm.model.RL_4.2115.2.687c86d7	Cg008G295440
OG0015908	evm.model.RL_4.2048	Cg008G296200
OG0015909	evm.model.RL_4.2014	Cg008G296550
OG0015910	evm.model.RL_1.170	Cg004G117660
OG0015911	evm.model.RL_4.2026	Cg008G296430
OG0015912	evm.model.RL_4.1987	Cg008G296780
OG0015913	evm.model.RL_4.1977	Cg008G296890
OG0015914	evm.model.RL_4.1959	Cg008G297070
OG0015915	evm.model.RL_4.1953	Cg008G297130
OG0015916	evm.model.RL_4.1948	Cg008G297170
OG0015917	evm.model.RL_4.1922	Cg008G297520
OG0015918	evm.model.RL_4.1905	Cg008G297660
OG0015919	evm.model.RL_4.1907	Cg008G297640
OG0015920	evm.model.RL_4.1898	Cg008G297740
OG0015921	evm.model.RL_4.1886	Cg008G297860
OG0015922	evm.model.RL_4.1879	Cg008G297930
OG0015923	evm.model.RL_4.1877	Cg008G297950
OG0015924	evm.model.RL_4.1847	Cg008G298230
OG0015925	evm.model.RL_4.1844	Cg008G298320
OG0015926	evm.model.RL_4.1828	Cg008G298550
OG0015927	evm.model.RL_4.1827	Cg008G298560
OG0015928	evm.model.RL_4.1814	Cg008G298700
OG0015930	evm.model.RL_5.722	Cg006G237420
OG0015931	evm.model.RL_4.1785	Cg008G299010
OG0015932	evm.model.RL_4.1778	Cg008G299120
OG0015933	evm.model.RL_4.1777	Cg008G299130
OG0015934	evm.model.RL_4.1770	Cg008G299200
OG0015935	evm.model.RL_4.1737	Cg008G299610
OG0015936	evm.model.RL_4.1132	Cg008G305970
OG0015937	evm.model.RL_4.1102	Cg008G306270
OG0015939	evm.model.RL_4.1092	Cg008G306360
OG0015940	evm.model.RL_4.1058	Cg008G306760
OG0015941	evm.model.RL_4.1047	Cg008G306910
OG0015942	evm.model.RL_4.1033	Cg008G307050
OG0015943	evm.model.RL_4.1032	Cg008G307060
OG0015944	evm.model.RL_4.988	Cg008G307450
OG0015946	evm.model.RL_7.1505	Cg002G058120
OG0015947	evm.model.RL_4.937	Cg008G308050
OG0015948	evm.model.RL_2.2149	Cg001G014370
OG0015949	evm.model.RL_4.888	Cg008G309070, Cg008G310710
OG0015950	evm.model.RL_4.848	Cg008G309640, Cg008G311470
OG0015951	evm.model.RL_4.806	Cg008G312080
OG0015952	evm.model.RL_4.783	Cg008G312600
OG0015953	evm.model.RL_4.792	Cg008G312290
OG0015954	evm.model.RL_4.1955	Cg008G297110
OG0015955	evm.model.RL_4.2859	Cg008G287680
OG0015956	evm.model.RL_4.2858	Cg008G287720
OG0015957	evm.model.RL_4.2242	Cg008G293970
OG0015958	evm.model.RL_4.2243	Cg008G293960
OG0015959	evm.model.RL_4.2867	Cg008G287610
OG0015960	evm.model.RL_4.2890	Cg008G287360
OG0015961	evm.model.RL_4.757	Cg008G313620
OG0015963	evm.model.RL_4.761	Cg008G313350
OG0015964	evm.model.RL_4.2908	Cg008G287180
OG0015966	evm.model.RL_4.2931	Cg008G286940
OG0015967	evm.model.RL_4.2936	Cg008G286890
OG0015968	evm.model.RL_4.2947	Cg008G286760
OG0015969	evm.model.RL_4.2949	Cg008G286740
OG0015970	evm.model.RL_4.2950.1.687c86dc	Cg008G286720
OG0015971	evm.model.RL_4.2963	Cg008G286610
OG0015972	evm.model.RL_4.2965	Cg008G286590
OG0015973	evm.model.RL_4.2971	Cg008G286540
OG0015974	evm.model.RL_4.2975	Cg008G286490
OG0015975	evm.model.RL_4.2977	Cg008G286470
OG0015976	evm.model.RL_4.3003	Cg008G286210
OG0015977	evm.model.RL_1.1449	Cg004G131290
OG0015978	evm.model.RL_4.3015	Cg008G286080
OG0015979	evm.model.RL_4.3023	Cg008G286010
OG0015980	evm.model.RL_4.3029	Cg008G285950
OG0015981	evm.model.RL_4.3049	Cg008G285750
OG0015982	evm.model.RL_5.1550	Cg006G228900
OG0015984	evm.model.RL_4.3079	Cg008G285350
OG0015985	evm.model.RL_4.3090	Cg008G285250
OG0015986	evm.model.RL_4.1148	Cg008G305790
OG0015987	evm.model.RL_4.1150	Cg008G305770
OG0015988	evm.model.RL_4.1152	Cg008G305730
OG0015989	evm.model.RL_4.1159	Cg008G305610
OG0015990	evm.model.RL_4.1207	Cg008G304920
OG0015992	evm.model.RL_4.1234	Cg008G304570
OG0015993	evm.model.RL_4.1239.3.687c86d2	Cg008G304520
OG0015994	evm.model.RL_4.1244	Cg008G304470
OG0015995	evm.model.RL_4.1252	Cg008G304400
OG0015996	evm.model.RL_4.1292	Cg008G304030
OG0015997	evm.model.RL_4.1289	Cg008G304060
OG0015998	evm.model.RL_4.1275	Cg008G304190
OG0015999	evm.model.RL_4.1274	Cg008G304200
OG0016000	evm.model.RL_4.1321	Cg008G303790
OG0016001	evm.model.RL_4.1326	Cg008G303730
OG0016002	evm.model.RL_4.1343	Cg008G303530
OG0016003	evm.model.RL_4.1346	Cg008G303490
OG0016004	evm.model.RL_4.1354	Cg008G303410
OG0016005	evm.model.RL_1.2456	Cg004G143650
OG0016006	evm.model.RL_4.1374	Cg008G303230
OG0016007	evm.model.RL_4.1382	Cg008G303170
OG0016008	evm.model.RL_4.1411	Cg008G302850
OG0016009	evm.model.RL_4.1417	Cg008G302780
OG0016010	evm.model.RL_8.2163	Cg003G108640
OG0016011	evm.model.RL_8.2165	Cg003G108660
OG0016012	evm.model.RL_7.2343	Cg002G071790
OG0016013	evm.model.RL_8.2184	Cg003G108850
OG0016014	evm.model.RL_8.2210	Cg003G109090
OG0016015	evm.model.RL_8.2212	Cg003G109110
OG0016016	evm.model.RL_8.2235	Cg003G109310
OG0016017	evm.model.RL_8.2244	Cg003G109400
OG0016018	evm.model.RL_8.2275	Cg003G109830
OG0016019	evm.model.RL_8.2279	Cg003G109870
OG0016020	evm.model.RL_8.2294	Cg003G110020
OG0016021	evm.model.RL_8.2304	Cg003G110120
OG0016022	evm.model.RL_8.2305	Cg003G110130
OG0016023	evm.model.RL_8.2328	Cg003G110350
OG0016024	evm.model.RL_8.2335	Cg003G110410
OG0016025	evm.model.RL_8.2345	Cg003G110530
OG0016026	evm.model.RL_8.2363	Cg003G110730
OG0016027	evm.model.RL_8.2374	Cg003G110820
OG0016028	evm.model.RL_8.2385	Cg003G110900
OG0016029	evm.model.RL_8.1956	Cg003G106360
OG0016030	evm.model.RL_8.1936	Cg003G106200
OG0016031	evm.model.RL_8.1929.3.687c855e	Cg003G106130
OG0016032	evm.model.RL_8.1928	Cg003G106120
OG0016033	evm.model.RL_8.1922	Cg003G106060
OG0016034	evm.model.RL_8.1918	Cg003G106020
OG0016035	evm.model.RL_8.1898	Cg003G105820
OG0016036	evm.model.RL_8.1896	Cg003G105800
OG0016037	evm.model.RL_7.1252	Cg002G055520
OG0016038	evm.model.RL_7.1260	Cg002G055590
OG0016039	evm.model.RL_7.1280	Cg002G055760
OG0016040	evm.model.RL_7.1310	Cg002G056090
OG0016041	evm.model.RL_7.1343.1.687c84b9	Cg002G056400
OG0016042	evm.model.RL_7.1346	Cg002G056440
OG0016043	evm.model.RL_7.1349	Cg002G056480
OG0016044	evm.model.RL_7.1365	Cg002G056680
OG0016045	evm.model.RL_7.1380	Cg002G056780
OG0016046	evm.model.RL_7.1392	Cg002G056870
OG0016047	evm.model.RL_7.1424	Cg002G057140
OG0016048	evm.model.RL_7.1432	Cg002G057220
OG0016049	evm.model.RL_7.1438	Cg002G057270
OG0016050	evm.model.RL_4.1273	Cg008G304210
OG0016051	evm.model.RL_7.1460	Cg002G057580
OG0016052	evm.model.RL_7.1480	Cg002G057830
OG0016053	evm.model.RL_7.1487	Cg002G057920
OG0016054	evm.model.RL_7.1488	Cg002G057930
OG0016055	evm.model.RL_5.2919	Cg006G216540
OG0016056	evm.model.RL_7.1536	Cg002G058510
OG0016057	evm.model.RL_7.1539	Cg002G058540
OG0016058	evm.model.RL_7.1542	Cg002G058570
OG0016059	evm.model.RL_7.1548	Cg002G058650, Cg002G058630
OG0016060	evm.model.RL_7.1551	Cg002G058730
OG0016061	evm.model.RL_7.1557	Cg002G058780
OG0016062	evm.model.RL_8.2375	Cg003G110830
OG0016063	evm.model.RL_7.1562	Cg002G058870
OG0016064	evm.model.RL_7.1566	Cg002G058910
OG0016065	evm.model.RL_7.1580	Cg002G058990
OG0016066	evm.model.RL_7.1587	Cg002G059080
OG0016067	evm.model.RL_7.1595	Cg002G059140
OG0016068	evm.model.RL_7.1606	Cg002G059230
OG0016069	evm.model.RL_7.1615	Cg002G059350
OG0016070	evm.model.RL_7.1625	Cg002G059420
OG0016071	evm.model.RL_7.1626	Cg002G059430
OG0016072	evm.model.RL_7.1635	Cg002G059630
OG0016073	evm.model.RL_7.1639, evm.model.RL_3.188	Cg002G059670
OG0016074	evm.model.RL_7.1640	Cg002G059680
OG0016075	evm.model.RL_7.1641	Cg002G059690
OG0016076	evm.model.RL_7.1645	Cg002G059740
OG0016077	evm.model.RL_7.1673	Cg002G060060
OG0016078	evm.model.RL_7.1689	Cg002G060200
OG0016079	evm.model.RL_7.1695	Cg002G060260
OG0016080	evm.model.RL_7.1721, evm.model.RL_7.1714	Cg002G060700
OG0016081	evm.model.RL_7.1789	Cg002G061490
OG0016082	evm.model.RL_7.1813	Cg002G062030
OG0016083	evm.model.RL_7.1819	Cg002G062090
OG0016084	evm.model.RL_7.1911	Cg002G063570
OG0016085	evm.model.RL_7.1982	Cg002G064580
OG0016086	evm.model.RL_7.1967	Cg002G064660
OG0016087	evm.model.RL_7.1958	Cg002G064820
OG0016088	evm.model.RL_7.1956	Cg002G064850
OG0016089	evm.model.RL_7.2414	Cg002G072660
OG0016090	evm.model.RL_7.1954	Cg002G066290
OG0016091	evm.model.RL_5.117	Cg006G243780
OG0016092	evm.model.RL_3.1199	Cg007G268300
OG0016093	evm.model.RL_3.1125	Cg007G267410
OG0016094	evm.model.RL_3.1188	Cg007G268080
OG0016095	evm.model.RL_3.1203	Cg007G268330
OG0016096	evm.model.RL_3.1167	Cg007G267880
OG0016097	evm.model.RL_3.1250	Cg007G268840
OG0016098	evm.model.RL_3.1271	Cg007G269060
OG0016099	evm.model.RL_1.1152	Cg004G128240
OG0016100	evm.model.RL_3.1258	Cg007G268920
OG0016101	evm.model.RL_3.1276	Cg007G269160
OG0016102	evm.model.RL_3.1283	Cg007G269220
OG0016103	evm.model.RL_3.1284	Cg007G269230
OG0016104	evm.model.RL_3.1288	Cg007G269300
OG0016105	evm.model.RL_3.1289	Cg007G269310
OG0016106	evm.model.RL_3.1303	Cg007G269750
OG0016107	evm.model.RL_3.1318	Cg007G269560
OG0016108	evm.model.RL_3.1319.2.687c84bc	Cg007G269550
OG0016109	evm.model.RL_3.1338	Cg007G269850
OG0016110	evm.model.RL_3.1339	Cg007G269860
OG0016111	evm.model.RL_3.1349	Cg007G269980
OG0016112	evm.model.RL_3.1380	Cg007G270280
OG0016113	evm.model.RL_3.1394	Cg007G270410
OG0016114	evm.model.RL_3.1400	Cg007G270490
OG0016115	evm.model.RL_3.1408	Cg007G270610
OG0016116	evm.model.RL_3.1416	Cg007G270670
OG0016117	evm.model.RL_4.1144, evm.model.RL_2.494	Cg008G305850
OG0016118	evm.model.RL_3.1455	Cg007G271080
OG0016119	evm.model.RL_3.1458	Cg007G271110
OG0016120	evm.model.RL_3.1483	Cg007G271270
OG0016121	evm.model.RL_3.1495.1.687c84bc	Cg007G271370
OG0016122	evm.model.RL_3.1517	Cg007G271620
OG0016123	evm.model.RL_3.1519	Cg007G271640
OG0016124	evm.model.RL_3.1532	Cg007G271760
OG0016125	evm.model.RL_3.1535	Cg007G271790
OG0016126	evm.model.RL_3.1473, evm.model.RL_3.1541	Cg007G271830
OG0016127	evm.model.RL_3.1549	Cg007G271920
OG0016128	evm.model.RL_3.1555	Cg007G271990
OG0016130	evm.model.RL_3.1560	Cg007G272070
OG0016131	evm.model.RL_3.1561	Cg007G272080
OG0016132	evm.model.RL_3.1565	Cg007G272110
OG0016133	evm.model.RL_3.1567	Cg007G272120
OG0016134	evm.model.RL_3.1571	Cg007G272160
OG0016135	evm.model.RL_3.1573	Cg007G272180
OG0016136	evm.model.RL_3.1603	Cg007G272490
OG0016137	evm.model.RL_3.2210	Cg007G278760
OG0016138	evm.model.RL_3.2198	Cg007G278650
OG0016139	evm.model.RL_3.2196	Cg007G278620
OG0016140	evm.model.RL_3.2188	Cg007G278550
OG0016141	evm.model.RL_3.2168	Cg007G278290
OG0016142	evm.model.RL_3.2165	Cg007G278260
OG0016143	evm.model.RL_3.2149	Cg007G278090
OG0016144	evm.model.RL_3.2141	Cg007G278020
OG0016145	evm.model.RL_3.2127	Cg007G277890
OG0016146	evm.model.RL_3.2097	Cg007G277550
OG0016147	evm.model.RL_3.2087	Cg007G277410, Cg007G277420
OG0016148	evm.model.RL_3.2080	Cg007G277340
OG0016149	evm.model.RL_3.2072	Cg007G277260
OG0016150	evm.model.RL_3.2065	Cg007G277210
OG0016151	evm.model.RL_1.2503	Cg004G144910
OG0016152	evm.model.RL_3.2058	Cg007G277140
OG0016153	evm.model.RL_3.2056	Cg007G277120
OG0016154	evm.model.RL_3.2050	Cg007G277060
OG0016155	evm.model.RL_3.2049	Cg007G277050
OG0016156	evm.model.RL_3.2037	Cg007G276880
OG0016157	evm.model.RL_3.2035	Cg007G276860
OG0016158	evm.model.RL_3.2029	Cg007G276760
OG0016159	evm.model.RL_3.2023	Cg007G276710
OG0016160	evm.model.RL_3.1996	Cg007G276440
OG0016161	evm.model.RL_3.1978	Cg007G276210
OG0016162	evm.model.RL_3.1976	Cg007G276190
OG0016163	evm.model.RL_3.1972	Cg007G276130
OG0016164	evm.model.RL_5.2285	Cg006G203490
OG0016165	evm.model.RL_3.1961	Cg007G276010
OG0016166	evm.model.RL_3.1959	Cg007G275990
OG0016167	evm.model.RL_3.1954	Cg007G275950
OG0016168	evm.model.RL_3.1939	Cg007G275750
OG0016169	evm.model.RL_3.1921	Cg007G275560
OG0016170	evm.model.RL_3.1913	Cg007G275470
OG0016171	evm.model.RL_3.1905	Cg007G275390
OG0016173	evm.model.RL_3.1890	Cg007G275260
OG0016174	evm.model.RL_3.1881	Cg007G275160
OG0016175	evm.model.RL_3.1877	Cg007G275110
OG0016176	evm.model.RL_3.1876	Cg007G275100
OG0016177	evm.model.RL_3.1871	Cg007G275040
OG0016178	evm.model.RL_3.1867	Cg007G275000
OG0016179	evm.model.RL_3.1847.3.687c84bd	Cg007G274770
OG0016180	evm.model.RL_3.1846	Cg007G274760
OG0016181	evm.model.RL_3.1841	Cg007G274710
OG0016182	evm.model.RL_3.1819	Cg007G274510
OG0016183	evm.model.RL_3.1808	Cg007G274430
OG0016185	evm.model.RL_3.1772	Cg007G274060
OG0016186	evm.model.RL_3.1740	Cg007G273820
OG0016187	evm.model.RL_3.1737	Cg007G273780
OG0016188	evm.model.RL_3.1735	Cg007G273760
OG0016189	evm.model.RL_3.1720	Cg007G273600
OG0016190	evm.model.RL_3.1716	Cg007G273580
OG0016191	evm.model.RL_3.1713	Cg007G273550
OG0016192	evm.model.RL_3.1711	Cg007G273530
OG0016193	evm.model.RL_3.1708	Cg007G273500
OG0016194	evm.model.RL_3.1700	Cg007G273430
OG0016195	evm.model.RL_3.1660	Cg007G273160
OG0016197	evm.model.RL_3.1642	Cg007G272980
OG0016198	evm.model.RL_3.1641	Cg007G272960
OG0016199	evm.model.RL_3.2277	Cg007G279460
OG0016200	evm.model.RL_3.2294.1.687c84be	Cg007G279570
OG0016201	evm.model.RL_3.2295	Cg007G279580
OG0016202	evm.model.RL_3.2298	Cg007G279610
OG0016203	evm.model.RL_3.2302	Cg007G279660
OG0016205	evm.model.RL_3.2356	Cg007G280210
OG0016206	evm.model.RL_3.2373, evm.model.RL_3.2375	Cg007G280360
OG0016207	evm.model.RL_3.2384	Cg007G280470
OG0016208	evm.model.RL_3.2457	Cg007G281330
OG0016209	evm.model.RL_3.2458.1.687c84be	Cg007G281340
OG0016210	evm.model.RL_3.2465	Cg007G281440
OG0016211	evm.model.RL_3.2467	Cg007G281460
OG0016212	evm.model.RL_3.2472	Cg007G281510
OG0016213	evm.model.RL_3.2491	Cg007G281660
OG0016214	evm.model.RL_3.2500.4.687c84be	Cg007G281750
OG0016215	evm.model.RL_3.1453	Cg007G281800
OG0016216	evm.model.RL_3.2505	Cg007G281810
OG0016217	evm.model.RL_3.2506	Cg007G281820
OG0016218	evm.model.RL_1.1179	Cg004G128530
OG0016219	evm.model.RL_1.1193	Cg004G128700
OG0016220	evm.model.RL_1.1215	Cg004G128910
OG0016221	evm.model.RL_1.1219	Cg004G128960
OG0016222	evm.model.RL_1.1264	Cg004G129410
OG0016223	evm.model.RL_1.1280	Cg004G147300, Cg004G129550
OG0016224	evm.model.RL_1.1284	Cg004G129570
OG0016225	evm.model.RL_1.1292	Cg004G129670
OG0016226	evm.model.RL_1.1320.1.687c87ec	Cg004G129970
OG0016227	evm.model.RL_1.1340	Cg004G130290
OG0016228	evm.model.RL_1.1394	Cg004G130870
OG0016229	evm.model.RL_1.1405.3.687c87ed	Cg004G130990
OG0016230	evm.model.RL_1.1425	Cg004G131220
OG0016231	evm.model.RL_1.1468	Cg004G131770
OG0016232	evm.model.RL_1.1479	Cg004G131900
OG0016233	evm.model.RL_1.1497	Cg004G132110
OG0016234	evm.model.RL_1.1514	Cg004G132280
OG0016235	evm.model.RL_1.1518	Cg004G132310
OG0016236	evm.model.RL_1.1542	Cg004G132570
OG0016237	evm.model.RL_1.1558	Cg004G132640
OG0016238	evm.model.RL_1.1559	Cg004G132650
OG0016239	evm.model.RL_1.1560	Cg004G132660
OG0016240	evm.model.RL_1.1563	Cg004G132690
OG0016242	evm.model.RL_1.1586.1.687c87ed	Cg004G132990
OG0016243	evm.model.RL_1.1602	Cg004G133210
OG0016244	evm.model.RL_1.1615	Cg004G133360
OG0016245	evm.model.RL_1.1616	Cg004G133370
OG0016246	evm.model.RL_1.1619.1.687c87ed	Cg004G133410
OG0016247	evm.model.RL_1.1624	Cg004G133450
OG0016248	evm.model.RL_1.1628	Cg004G133480
OG0016249	evm.model.RL_1.1642	Cg004G133660
OG0016251	evm.model.RL_1.1667	Cg004G133990
OG0016252	evm.model.RL_1.1670	Cg004G134020
OG0016253	evm.model.RL_1.1676	Cg004G134110
OG0016254	evm.model.RL_1.1703	Cg004G134450
OG0016256	evm.model.RL_1.1713	Cg004G134570
OG0016257	evm.model.RL_1.1718	Cg004G134620
OG0016258	evm.model.RL_1.1724	Cg004G134680
OG0016259	evm.model.RL_1.1748	Cg004G135030
OG0016260	evm.model.RL_1.1766	Cg004G135180
OG0016261	evm.model.RL_1.1779	Cg004G135330
OG0016262	evm.model.RL_1.1796	Cg004G135560
OG0016264	evm.model.RL_1.1818	Cg004G135780
OG0016265	evm.model.RL_1.1825	Cg004G135860
OG0016266	evm.model.RL_1.1865	Cg004G136370
OG0016267	evm.model.RL_1.1868	Cg004G136390
OG0016268	evm.model.RL_1.1877	Cg004G136480
OG0016269	evm.model.RL_1.1889	Cg004G136570
OG0016270	evm.model.RL_1.1890	Cg004G136590
OG0016271	evm.model.RL_1.1907	Cg004G136690
OG0016272	evm.model.RL_1.1969	Cg004G137360
OG0016273	evm.model.RL_3.270	Cg007G248220
OG0016274	evm.model.RL_1.1991	Cg004G137590
OG0016275	evm.model.RL_1.1992	Cg004G137610
OG0016276	evm.model.RL_1.2000	Cg004G137690
OG0016277	evm.model.RL_1.2374	Cg004G142660
OG0016278	evm.model.RL_1.2081	Cg004G138610
OG0016279	evm.model.RL_1.2064	Cg004G138480
OG0016280	evm.model.RL_1.2059	Cg004G138390
OG0016281	evm.model.RL_1.2116, evm.model.RL_1.3065	Cg004G139190
OG0016282	evm.model.RL_1.2131	Cg004G139430
OG0016283	evm.model.RL_1.2153	Cg004G139670
OG0016284	evm.model.RL_1.2212	Cg004G140530
OG0016285	evm.model.RL_1.2223	Cg004G140680
OG0016286	evm.model.RL_1.2243	Cg004G140950
OG0016287	evm.model.RL_1.2296	Cg004G141590
OG0016288	evm.model.RL_1.2313	Cg004G141770
OG0016289	evm.model.RL_1.2316	Cg004G141790
OG0016290	evm.model.RL_1.2319	Cg004G141820
OG0016291	evm.model.RL_1.2343	Cg004G142340
OG0016292	evm.model.RL_1.2356	Cg004G142470
OG0016293	evm.model.RL_1.2361	Cg004G142540
OG0016294	evm.model.RL_6.474	Cg005G187790
OG0016295	evm.model.RL_1.2391	Cg004G142850
OG0016296	evm.model.RL_1.2385	Cg004G142790
OG0016297	evm.model.RL_1.2405	Cg004G142950
OG0016298	evm.model.RL_1.2439	Cg004G143370
OG0016299	evm.model.RL_1.2430	Cg004G143240
OG0016300	evm.model.RL_1.2489	Cg004G144530
OG0016301	evm.model.RL_1.2472	Cg004G144030
OG0016302	evm.model.RL_1.2585	Cg004G146780
OG0016303	evm.model.RL_8.1357	Cg003G099360
OG0016304	evm.model.RL_1.2625	Cg004G147930
OG0016305	evm.model.RL_1.2568	Cg004G146510
OG0016306	evm.model.RL_1.2531	Cg004G145700
OG0016307	evm.model.RL_1.2622	Cg004G147900
OG0016308	evm.model.RL_1.2589	Cg004G147040
OG0016309	evm.model.RL_1.2666	Cg004G148070
OG0016310	evm.model.RL_1.2673	Cg004G148170
OG0016311	evm.model.RL_1.2674.2.687c87f0	Cg004G148180
OG0016312	evm.model.RL_1.2675	Cg004G148200
OG0016313	evm.model.RL_1.2677	Cg004G148250
OG0016314	evm.model.RL_1.2678	Cg004G148260
OG0016315	evm.model.RL_1.2685	Cg004G148350
OG0016316	evm.model.RL_1.2693	Cg004G148380
OG0016317	evm.model.RL_1.2690	Cg004G148470
OG0016318	evm.model.RL_1.2687	Cg004G148750
OG0016319	evm.model.RL_2.650	Cg001G033080
OG0016320	evm.model.RL_1.2731	Cg004G150530, Cg004G149600
OG0016321	evm.model.RL_1.2736	Cg004G150920, Cg004G149740
OG0016322	evm.model.RL_1.2739	Cg004G149860, Cg004G150840
OG0016323	evm.model.RL_1.2745	Cg004G150800, Cg004G149930
OG0016324	evm.model.RL_1.2746	Cg004G149940, Cg004G150790
OG0016326	evm.model.RL_1.2822	Cg004G152240
OG0016327	evm.model.RL_1.2841	Cg004G152550
OG0016328	evm.model.RL_1.2859_evm.model.RL_1.2860.1.687c9a6d	Cg004G152700
OG0016329	evm.model.RL_1.2861	Cg004G152740
OG0016330	evm.model.RL_1.2888	Cg004G153000
OG0016331	evm.model.RL_1.2901	Cg004G153100
OG0016332	evm.model.RL_1.2948	Cg004G153710
OG0016333	evm.model.RL_1.2977	Cg004G154050
OG0016334	evm.model.RL_1.2979	Cg004G154070
OG0016335	evm.model.RL_1.2991	Cg004G154220
OG0016336	evm.model.RL_1.3035	Cg004G154720
OG0016337	evm.model.RL_1.3020	Cg004G154560
OG0016339	evm.model.RL_1.3014	Cg004G154450
OG0016340	evm.model.RL_1.3005	Cg004G154360
OG0016341	evm.model.RL_1.3067	Cg004G155100
OG0016342	evm.model.RL_2.514	Cg004G151560, Cg001G035660
OG0016343	evm.model.RL_1.3113.1.687c87f1	Cg004G155650
OG0016344	evm.model.RL_1.3120	Cg004G155690
OG0016345	evm.model.RL_1.3148	Cg004G156020
OG0016346	evm.model.RL_1.3159	Cg004G156190
OG0016347	evm.model.RL_1.3162	Cg004G156210
OG0016348	evm.model.RL_1.3177	Cg004G156330
OG0016349	evm.model.RL_1.3185	Cg004G156470
OG0016350	evm.model.RL_1.3186	Cg004G156480
OG0016351	evm.model.RL_1.3200	Cg004G156610
OG0016353	evm.model.RL_1.3265	Cg004G157140
OG0016354	evm.model.RL_1.3287	Cg004G157320
OG0016355	evm.model.RL_5.3972	Cg006G194400
OG0016356	evm.model.RL_5.3969	Cg006G194430
OG0016357	evm.model.RL_5.3963	Cg006G194500
OG0016358	evm.model.RL_5.3955	Cg006G194570
OG0016359	evm.model.RL_5.3941	Cg006G194690
OG0016360	evm.model.RL_5.3935	Cg006G194760
OG0016361	evm.model.RL_5.3916	Cg006G194920
OG0016362	evm.model.RL_5.3902	Cg006G195060
OG0016363	evm.model.RL_5.3895	Cg006G195140
OG0016364	evm.model.RL_1.1299	Cg004G129760
OG0016365	evm.model.RL_5.3868	Cg006G195430
OG0016366	evm.model.RL_1.1337	Cg004G130260
OG0016367	evm.model.RL_5.3846	Cg006G195790
OG0016368	evm.model.RL_5.3831	Cg006G195920
OG0016369	evm.model.RL_5.3788	Cg006G196400
OG0016370	evm.model.RL_5.3776	Cg006G196540
OG0016371	evm.model.RL_5.3760	Cg006G196700
OG0016372	evm.model.RL_5.3739	Cg006G196930
OG0016373	evm.model.RL_5.3738	Cg006G196940
OG0016374	evm.model.RL_5.3736	Cg006G196970
OG0016375	evm.model.RL_5.3725	Cg006G197140
OG0016376	evm.model.RL_5.3721	Cg006G197180
OG0016377	evm.model.RL_5.3714	Cg006G197280
OG0016378	evm.model.RL_5.1858	Cg006G197420
OG0016379	evm.model.RL_5.1860	Cg006G197440
OG0016380	evm.model.RL_5.1866	Cg006G197500
OG0016381	evm.model.RL_5.1868	Cg006G197520
OG0016382	evm.model.RL_5.1869	Cg006G197530
OG0016383	evm.model.RL_5.1967	Cg006G198850
OG0016384	evm.model.RL_5.1957	Cg006G198660
OG0016385	evm.model.RL_5.1956	Cg006G198650
OG0016386	evm.model.RL_5.1942	Cg006G198490
OG0016387	evm.model.RL_5.1930	Cg006G198380
OG0016388	evm.model.RL_5.1924	Cg006G198310
OG0016389	evm.model.RL_5.1923.1.687c88b8	Cg006G198300
OG0016390	evm.model.RL_5.1981	Cg006G199120
OG0016391	evm.model.RL_5.1984	Cg006G199160
