Orthogroup	Cardamine_amara	Noccaea_praecox
OG0016467	evm.model.RL_7.573	Np001G062640
OG0016468	evm.model.RL_7.553	Np001G062810
OG0016469	evm.model.RL_7.921	Np001G057710
OG0016470	evm.model.RL_7.517	Np001G063310
OG0016471	evm.model.RL_7.515	Np001G063320
OG0016472	evm.model.RL_7.508	Np001G063420
OG0016473	evm.model.RL_7.475	Np001G064060
OG0016474	evm.model.RL_7.419	Np005G302770
OG0016475	evm.model.RL_7.407	Np001G064770
OG0016476	evm.model.RL_7.390	Np001G065020
OG0016477	evm.model.RL_1.2500	Np007G388990
OG0016478	evm.model.RL_7.369	Np001G065270
OG0016479	evm.model.RL_7.365	Np001G065220
OG0016480	evm.model.RL_7.348	Np001G065610
OG0016481	evm.model.RL_7.330	Np001G065980
OG0016482	evm.model.RL_7.317.5.687c84b4	Np001G066270
OG0016483	evm.model.RL_7.280	Np001G066680
OG0016484	evm.model.RL_7.257	Np001G066930
OG0016485	evm.model.RL_7.231	Np001G067250
OG0016486	evm.model.RL_7.223	Np001G067370
OG0016487	evm.model.RL_7.218	Np001G067420
OG0016488	evm.model.RL_7.208	Np001G067560, Np003G157270
OG0016489	evm.model.RL_7.192, evm.model.RL_7.191.1.687c84b3	Np001G067860
OG0016490	evm.model.RL_7.182	Np001G067950
OG0016491	evm.model.RL_7.167	Np001G068170
OG0016492	evm.model.RL_7.144	Np001G068450
OG0016493	evm.model.RL_7.127	Np001G068640
OG0016494	evm.model.RL_7.126	Np001G068650
OG0016495	evm.model.RL_7.83	Np001G069220
OG0016496	evm.model.RL_7.87	Np001G069170
OG0016498	evm.model.RL_7.55	Np001G069530
OG0016499	evm.model.RL_7.51	Np001G069570
OG0016500	evm.model.RL_7.35	Np001G069750
OG0016501	evm.model.RL_7.33	Np001G069770
OG0016502	evm.model.RL_7.32	Np001G069790
OG0016503	evm.model.RL_7.31	Np001G069800
OG0016504	evm.model.RL_7.22.1.687c84b2	Np001G069860
OG0016505	evm.model.RL_7.19	Np001G069890
OG0016506	evm.model.RL_7.15	Np001G069950
OG0016507	evm.model.RL_7.13	Np001G069970
OG0016508	evm.model.RL_7.9	Np001G070000
OG0016509	evm.model.RL_7.8	Np001G068270
OG0016510	evm.model.RL_5.3989	Np004G190270
OG0016511	evm.model.RL_5.3709	Np004G194400
OG0016513	evm.model.RL_2.1127	Np005G301900
OG0016515	evm.model.RL_2.827	Np005G308510
OG0016516	evm.model.RL_7.1288	Np001G052620, Np001G052600
OG0016517	evm.model.RL_7.1084	Np001G055380
OG0016518	evm.model.RL_7.1000	Np001G056650
OG0016519	evm.model.RL_7.578.1.687c84b5	Np001G062580
OG0016520	evm.model.RL_7.557	Np001G062770
OG0016521	evm.model.RL_4.1081	Np001G018050
OG0016522	evm.model.RL_7.392	Np001G064950
OG0016523	evm.model.RL_6.214	Np006G367770
OG0016524	evm.model.RL_7.333	Np001G065800
OG0016525	evm.model.RL_7.259	Np001G066910
OG0016526	evm.model.RL_7.185	Np001G067920
OG0016527	evm.model.RL_2.1184	Np005G300270
OG0016529	evm.model.RL_4.122	Np001G034120
OG0016530	evm.model.RL_4.10	Np001G032650
OG0016531	evm.model.RL_4.376	Np001G039040, Np001G038990
OG0016532	evm.model.RL_7.2539	Np001G024810
OG0016533	evm.model.RL_6.1588	Np006G341010
OG0016535	evm.model.RL_6.1935	Np006G335720
OG0016537	evm.model.RL_6.2860, evm.model.RL_6.2858	Np006G321890
OG0016539	evm.model.RL_3.2147.2.687c84bd	Np002G074980
OG0016540	evm.model.RL_2.596	Np005G310530
OG0016541	evm.model.RL_2.2265	Np005G277650
OG0016542	evm.model.RL_2.2798	Np005G262920
OG0016543	evm.model.RL_8.1127	Np003G173170
OG0016545	evm.model.RL_2.3495	Np005G260070
OG0016546	evm.model.RL_5.64_evm.model.RL_5.65	Np004G258510
OG0016547	evm.model.RL_5.306	Np004G255730
OG0016548	evm.model.RL_5.447	Np004G253850
OG0016549	evm.model.RL_5.579	Np004G252290
OG0016550	evm.model.RL_5.748	Np004G250360
OG0016551	evm.model.RL_5.768	Np004G250110
OG0016552	evm.model.RL_5.909	Np004G248300
OG0016553	evm.model.RL_5.984	Np004G247360
OG0016555	evm.model.RL_5.1067	Np004G245970
OG0016556	evm.model.RL_5.1208	Np004G243240
OG0016558	evm.model.RL_5.1392	Np004G240940
OG0016559	evm.model.RL_5.1589	Np004G238510
OG0016560	evm.model.RL_5.1615	Np004G238160
OG0016561	evm.model.RL_5.1809	Np004G235720
OG0016562	evm.model.RL_5.3678	Np004G234900
OG0016563	evm.model.RL_3.1402	Np002G085810
OG0016565	evm.model.RL_3.1156	Np002G090900
OG0016568	evm.model.RL_4.671	Np004G242370
OG0016569	evm.model.RL_1.2278	Np007G385420
OG0016570	evm.model.RL_1.1442	Np007G404480
OG0016571	evm.model.RL_1.1070	Np007G410120
OG0016572	evm.model.RL_1.993	Np007G411220
OG0016573	evm.model.RL_1.898	Np007G412780
OG0016574	evm.model.RL_1.688	Np007G415450
OG0016576	evm.model.RL_1.106	Np007G424400, Np007G424380
OG0016577	evm.model.RL_3.1478, evm.model.RL_4.3342	Np003G125850
OG0016578	evm.model.RL_4.3115	Np003G128630
OG0016579	evm.model.RL_4.2946	Np003G131200
OG0016580	evm.model.RL_4.2893	Np003G132080
OG0016581	evm.model.RL_4.2879.2.687c86db	Np003G132330
OG0016582	evm.model.RL_4.2830	Np003G132970
OG0016585	evm.model.RL_5.2618	Np004G206410
OG0016586	evm.model.RL_5.2654, evm.model.RL_5.2657	Np004G205960
OG0016587	evm.model.RL_2.1869	Np006G362950
OG0016588	evm.model.RL_2.1700	Np005G286260
OG0016589	evm.model.RL_5.2314	Np004G202260
OG0016591	evm.model.RL_2.1267	Np005G296110
OG0016592	evm.model.RL_5.3102	Np004G210730
OG0016593	evm.model.RL_8.375	Np003G185180
OG0016594	evm.model.RL_6.1284	Np006G355710
OG0016595	evm.model.RL_6.1184	Np006G354100, Np006G348890
OG0016596	evm.model.RL_6.1151	Np006G353570, Np006G347210
OG0016597	evm.model.RL_6.848	Np006G358000
OG0016598	evm.model.RL_4.2760	Np003G134060
OG0016599	evm.model.RL_4.2631	Np003G135750
OG0016600	evm.model.RL_4.2568	Np003G136360
OG0016602	evm.model.RL_4.2331	Np003G139560
OG0016604	evm.model.RL_4.2238	Np003G140740
OG0016605	evm.model.RL_4.1076	Np001G014540
OG0016606	evm.model.RL_4.836	Np001G017330
OG0016607	evm.model.RL_4.830	Np001G017430
OG0016609	evm.model.RL_7.1492	Np001G049650
OG0016610	evm.model.RL_5.3350	Np004G227920
OG0016611	evm.model.RL_8.1894, evm.model.RL_3.681	Np003G154810
OG0016612	evm.model.RL_8.2029	Np003G152830, Np003G153020
OG0016613	evm.model.RL_4.1253	Np001G012030
OG0016614	evm.model.RL_5.75	Np004G258010, Np004G258350
OG0016616	evm.model.RL_5.3220	Np004G209300
OG0016617	evm.model.RL_5.3135	Np004G210350
OG0016619	evm.model.RL_5.2043, evm.model.RL_5.2042, evm.model.RL_5.2041	Np004G197220
OG0016625	evm.model.RL_1.2962.1.687c87f0	Np007G375390
OG0016626	evm.model.RL_6.179	Np001G036620
OG0016627	evm.model.RL_6.351	Np006G365580
OG0016630	evm.model.RL_7.1616	Np001G047530
OG0016631	evm.model.RL_7.1406.2.687c9769	Np001G051170
OG0016632	evm.model.RL_7.1386	Np001G051260
OG0016633	evm.model.RL_7.643, evm.model.RL_7.308	Np001G063830, Np001G063990, Np001G063910
OG0016635	evm.model.RL_8.425	Np003G184290
OG0016638	evm.model.RL_2.1816	Np005G284310, Np005G284320
OG0016641	evm.model.RL_5.391	Np004G254730
OG0016657	evm.model.RL_2.2334	Np005G276710
OG0016658	evm.model.RL_2.2401, evm.model.RL_2.2357	Np005G276470
OG0016659	evm.model.RL_2.2359	Np005G276420
OG0016660	evm.model.RL_2.2361	Np005G276400
OG0016661	evm.model.RL_2.2366	Np004G202020
OG0016662	evm.model.RL_2.2399	Np005G275910
OG0016663	evm.model.RL_2.2429	Np005G275480
OG0016664	evm.model.RL_2.2442	Np005G275350
OG0016665	evm.model.RL_2.2500	Np005G274660
OG0016666	evm.model.RL_2.2524	Np005G274400
OG0016667	evm.model.RL_2.2527	Np005G274230
OG0016668	evm.model.RL_2.2528	Np005G274220
OG0016669	evm.model.RL_2.2637	Np005G272140
OG0016670	evm.model.RL_2.2648	Np005G272080
OG0016671	evm.model.RL_2.2699.3.687c86e6	Np005G271240
OG0016672	evm.model.RL_2.2754	Np005G270250
OG0016673	evm.model.RL_2.2792	Np005G262840
OG0016675	evm.model.RL_2.2858	Np005G263600
OG0016676	evm.model.RL_2.2866	Np005G263680
OG0016677	evm.model.RL_2.2871	Np005G263730
OG0016679	evm.model.RL_2.2941	Np003G153860, Np005G264470
OG0016681	evm.model.RL_2.3000	Np005G265380
OG0016682	evm.model.RL_5.2821	Np004G215380
OG0016683	evm.model.RL_5.2804	Np004G215900
OG0016684	evm.model.RL_5.2798	Np004G216000
OG0016685	evm.model.RL_5.2796	Np004G216130, Np004G216080
OG0016686	evm.model.RL_5.2735	Np004G205030
OG0016687	evm.model.RL_5.2725	Np004G205100
OG0016688	evm.model.RL_2.645	Np005G309650
OG0016689	evm.model.RL_3.762	Np005G317560
OG0016690	evm.model.RL_3.743	Np002G106050
OG0016691	evm.model.RL_7.717, evm.model.RL_3.702.3.687c84ba	Np002G107520
OG0016692	evm.model.RL_3.690	Np002G107960
OG0016693	evm.model.RL_3.659	Np002G111290
OG0016694	evm.model.RL_3.577	Np002G113120
OG0016695	evm.model.RL_3.564	Np002G113380
OG0016697	evm.model.RL_3.542	Np002G114160
OG0016698	evm.model.RL_3.485	Np002G115560
OG0016699	evm.model.RL_3.465	Np002G115970
OG0016700	evm.model.RL_3.464	Np002G115990
OG0016701	evm.model.RL_3.463	Np002G116060
OG0016702	evm.model.RL_3.388	Np002G116660
OG0016703	evm.model.RL_3.421_evm.model.RL_3.420	Np002G117310
OG0016704	evm.model.RL_3.278	Np002G119380
OG0016705	evm.model.RL_7.2718	Np001G026670
OG0016706	evm.model.RL_7.2631	Np001G026420
OG0016707	evm.model.RL_7.2618	Np001G026260
OG0016708	evm.model.RL_7.2583	Np001G025340
OG0016712	evm.model.RL_7.2472	Np001G023740
OG0016713	evm.model.RL_7.2440	Np001G023410
OG0016714	evm.model.RL_7.2416	Np001G023050
OG0016715	evm.model.RL_7.2376	Np001G022530
OG0016716	evm.model.RL_7.2360	Np001G022260
OG0016717	evm.model.RL_7.2251	Np001G020510
OG0016718	evm.model.RL_7.2226	Np001G020230
OG0016719	evm.model.RL_2.7	Np001G020130
OG0016720	evm.model.RL_7.2198	Np001G019850
OG0016721	evm.model.RL_7.2091	Np001G018860
OG0016722	evm.model.RL_1.2297	Np007G385870
OG0016725	evm.model.RL_3.1087	Np002G093230
OG0016726	evm.model.RL_3.1078	Np002G093490
OG0016727	evm.model.RL_3.1048	Np002G093990
OG0016729	evm.model.RL_3.1007	Np002G095380
OG0016730	evm.model.RL_3.970	Np002G096940
OG0016731	evm.model.RL_3.943	Np002G097850
OG0016732	evm.model.RL_3.932	Np002G097910
OG0016733	evm.model.RL_3.900	Np002G099540
OG0016734	evm.model.RL_3.800	Np002G099860
OG0016735	evm.model.RL_3.869	Np002G100530
OG0016736	evm.model.RL_3.797	Np002G102630
OG0016737	evm.model.RL_3.647	Np002G111490
OG0016739	evm.model.RL_3.8	Np002G124790
OG0016740	evm.model.RL_3.12	Np002G124770
OG0016741	evm.model.RL_3.36	Np002G124310
OG0016742	evm.model.RL_3.208	Np002G121010
OG0016743	evm.model.RL_3.218	Np002G120810
OG0016744	evm.model.RL_3.255	Np002G119900
OG0016745	evm.model.RL_3.264	Np002G119770
OG0016746	evm.model.RL_3.260	Np002G119850
OG0016747	evm.model.RL_1.1153	Np007G408900
OG0016748	evm.model.RL_2.2093	Np005G280200
OG0016750	evm.model.RL_2.2131	Np005G279700
OG0016751	evm.model.RL_2.2134	Np005G279660
OG0016752	evm.model.RL_6.2195	Np006G331150
OG0016753	evm.model.RL_1.821	Np007G413720
OG0016754	evm.model.RL_1.861	Np007G413300
OG0016756	evm.model.RL_1.888	Np007G412890
OG0016758	evm.model.RL_4.3202	Np003G127550
OG0016759	evm.model.RL_1.912	Np007G412570
OG0016760	evm.model.RL_1.946	Np007G411920
OG0016761	evm.model.RL_1.974	Np007G411500
OG0016762	evm.model.RL_1.1012	Np007G411010
OG0016763	evm.model.RL_4.2587	Np006G327010
OG0016764	evm.model.RL_1.1052	Np007G410340
OG0016765	evm.model.RL_1.2617	Np007G379950
OG0016766	evm.model.RL_8.2461	Np001G005230
OG0016767	evm.model.RL_8.985	Np003G175260
OG0016768	evm.model.RL_8.1102	Np003G173920
OG0016769	evm.model.RL_8.1104.1.687c8559	Np003G173900
OG0016770	evm.model.RL_8.1145	Np003G172860
OG0016771	evm.model.RL_8.1160	Np003G172670
OG0016772	evm.model.RL_8.1203	Np003G170980
OG0016773	evm.model.RL_8.1210	Np003G170320
OG0016774	evm.model.RL_8.1275	Np003G167750
OG0016775	evm.model.RL_8.1277	Np003G167710
OG0016776	evm.model.RL_8.1283	Np003G167490
OG0016777	evm.model.RL_8.1286	Np003G167440
OG0016778	evm.model.RL_8.1312	Np003G166490
OG0016779	evm.model.RL_8.1318	Np003G166430
OG0016780	evm.model.RL_8.1370	Np003G165140
OG0016782	evm.model.RL_8.1403	Np003G164510
OG0016783	evm.model.RL_8.1445	Np003G163800
OG0016784	evm.model.RL_8.1613	Np003G160390
OG0016785	evm.model.RL_8.1665	Np003G158720
OG0016786	evm.model.RL_8.1707	Np003G158050
OG0016787	evm.model.RL_8.1734.1.687c855d	Np003G157360
OG0016788	evm.model.RL_8.1759	Np003G156940
OG0016789	evm.model.RL_8.1787.5.687c855d	Np003G156450
OG0016790	evm.model.RL_8.1819.1.687c855e	Np003G155990
OG0016791	evm.model.RL_8.1825	Np003G155930
OG0016792	evm.model.RL_8.1868	Np003G155120
OG0016794	evm.model.RL_4.2432	Np003G138220
OG0016795	evm.model.RL_4.2445	Np003G138070
OG0016796	evm.model.RL_4.2458	Np003G137880
OG0016797	evm.model.RL_4.2471	Np003G137710
OG0016798	evm.model.RL_4.2488	Np003G137380
OG0016799	evm.model.RL_4.2497.1.687c86d9	Np003G137260
OG0016800	evm.model.RL_4.2507, evm.model.RL_4.2503	Np003G137200
OG0016802	evm.model.RL_4.2534	Np003G136790
OG0016803	evm.model.RL_4.2548	Np003G136590
OG0016804	evm.model.RL_4.2549	Np003G136580
OG0016805	evm.model.RL_4.2572	Np003G136320
OG0016806	evm.model.RL_4.2585	Np003G136220
OG0016807	evm.model.RL_4.2646	Np003G135510
OG0016808	evm.model.RL_4.2655	Np003G135420
OG0016809	evm.model.RL_4.2663	Np003G135340
OG0016810	evm.model.RL_4.2667	Np003G135280
OG0016811	evm.model.RL_4.2668	Np003G135270
OG0016812	evm.model.RL_4.2718	Np003G134510, Np003G134540, Np003G134490
OG0016813	evm.model.RL_4.2744	Np003G134230
OG0016814	evm.model.RL_4.2750	Np003G134170
OG0016815	evm.model.RL_4.2753	Np003G134130
OG0016816	evm.model.RL_4.2811	Np003G133320
OG0016817	evm.model.RL_2.1366	Np005G292490
OG0016818	evm.model.RL_2.1371	Np005G292350
OG0016819	evm.model.RL_2.1387	Np005G291960
OG0016820	evm.model.RL_2.1421	Np005G291260
OG0016821	evm.model.RL_2.1460	Np005G290430
OG0016822	evm.model.RL_2.1480	Np005G290170
OG0016823	evm.model.RL_2.1493	Np005G289960
OG0016824	evm.model.RL_2.1522	Np005G289460
OG0016825	evm.model.RL_2.1563	Np005G288620
OG0016826	evm.model.RL_2.1565	Np005G288600
OG0016827	evm.model.RL_2.1577	Np005G288400
OG0016828	evm.model.RL_2.1585	Np005G288260
OG0016829	evm.model.RL_2.1613	Np005G287350
OG0016830	evm.model.RL_2.1629	Np005G287580
OG0016831	evm.model.RL_2.1652	Np005G286960
OG0016832	evm.model.RL_2.1676	Np005G286720
OG0016833	evm.model.RL_2.1694	Np005G286360
OG0016834	evm.model.RL_2.1738	Np005G285490
OG0016835	evm.model.RL_5.2616	Np004G206430
OG0016836	evm.model.RL_5.2563	Np004G208400
OG0016837	evm.model.RL_5.2554	Np004G208540
OG0016838	evm.model.RL_5.2526	Np004G224140
OG0016839	evm.model.RL_5.2520	Np004G204030
OG0016840	evm.model.RL_5.2448	Np004G204670
OG0016841	evm.model.RL_2.632	Np001G042870
OG0016842	evm.model.RL_5.2317	Np004G202410
OG0016843	evm.model.RL_5.2383.2.687c88bb	Np004G203450
OG0016844	evm.model.RL_5.2391	Np004G203640
OG0016845	evm.model.RL_8.1869	Np003G155110
OG0016846	evm.model.RL_5.2247	Np004G200640
OG0016847	evm.model.RL_5.2259	Np004G200800
OG0016848	evm.model.RL_5.2262	Np004G200880
OG0016849	evm.model.RL_5.2264	Np004G200900
OG0016850	evm.model.RL_5.3126	Np004G210460
OG0016851	evm.model.RL_5.3128.1.687c88c0	Np004G210450
OG0016852	evm.model.RL_5.2298	Np004G201940
OG0016853	evm.model.RL_5.3105	Np004G210680
OG0016854	evm.model.RL_5.3124	Np004G210500
OG0016855	evm.model.RL_5.3064	Np004G211220
OG0016858	evm.model.RL_5.3031	Np004G211740
OG0016860	evm.model.RL_5.2960	Np004G212870
OG0016861	evm.model.RL_6.468	Np006G363760
OG0016862	evm.model.RL_6.470	Np006G363750
OG0016863	evm.model.RL_5.2951	Np004G213010
OG0016864	evm.model.RL_5.2913	Np004G213050
OG0016866	evm.model.RL_5.2883	Np004G213930
OG0016867	evm.model.RL_5.2873	Np004G214100
OG0016869	evm.model.RL_2.3077	Np005G266720
OG0016870	evm.model.RL_2.3101	Np005G267240
OG0016871	evm.model.RL_2.3109	Np005G267390
OG0016872	evm.model.RL_2.3152.1.687c86e8	Np005G267900
OG0016874	evm.model.RL_2.3214	Np003G141340
OG0016875	evm.model.RL_2.3236	Np005G268920
OG0016876	evm.model.RL_6.172	Np006G368510
OG0016877	evm.model.RL_2.3311	Np005G262630
OG0016878	evm.model.RL_2.3334	Np005G262300
OG0016879	evm.model.RL_2.3361	Np005G262000
OG0016880	evm.model.RL_2.3371	Np005G261860
OG0016881	evm.model.RL_2.3379	Np005G261770
OG0016882	evm.model.RL_2.3384	Np005G261700
OG0016883	evm.model.RL_2.3415	Np005G261210
OG0016884	evm.model.RL_2.3433	Np005G260950
OG0016885	evm.model.RL_2.3447	Np005G260650
OG0016886	evm.model.RL_2.3455	Np005G260560
OG0016887	evm.model.RL_2.3473	Np005G260370
OG0016888	evm.model.RL_2.3476	Np005G260320
OG0016889	evm.model.RL_2.3489	Np005G260140
OG0016890	evm.model.RL_2.3496	Np005G260060, Np005G318760
OG0016891	evm.model.RL_2.3500	Np005G260030
OG0016893	evm.model.RL_2.586	Np005G310620
OG0016894	evm.model.RL_2.545	Np005G311010
OG0016895	evm.model.RL_2.455.1.687c86e0	Np005G312390
OG0016896	evm.model.RL_2.447	Np005G312420
OG0016897	evm.model.RL_2.295	Np005G315120
OG0016898	evm.model.RL_2.294	Np005G315130
OG0016900	evm.model.RL_2.248	Np005G315980
OG0016901	evm.model.RL_2.242	Np005G316140
OG0016903	evm.model.RL_5.879	Np004G248690
OG0016904	evm.model.RL_1.53	Np007G424950
OG0016905	evm.model.RL_7.1777	Np001G045590
OG0016906	evm.model.RL_5.2774.1.687c88bd	Np004G217100
OG0016907	evm.model.RL_8.898	Np003G184620
OG0016908	evm.model.RL_8.910	Np003G175440
OG0016909	evm.model.RL_7.1660	Np001G046960
OG0016910	evm.model.RL_6.1520	Np006G342530
OG0016911	evm.model.RL_6.1465	Np006G343590
OG0016912	evm.model.RL_6.1452	Np006G343900
OG0016913	evm.model.RL_4.551.1.687c86cf	Np001G041560
OG0016915	evm.model.RL_4.630	Np001G042220
OG0016916	evm.model.RL_4.1021	Np001G042930
OG0016917	evm.model.RL_4.739	Np001G043020
OG0016918	evm.model.RL_8.788	Np003G177680, Np003G177770
OG0016919	evm.model.RL_8.784	Np003G177860
OG0016920	evm.model.RL_8.693	Np003G179670
OG0016921	evm.model.RL_8.638	Np003G180550
OG0016922	evm.model.RL_8.546	Np003G182350, Np007G400100
OG0016923	evm.model.RL_8.511	Np003G182930
OG0016924	evm.model.RL_8.506	Np003G183030
OG0016925	evm.model.RL_8.432	Np003G184010
OG0016926	evm.model.RL_8.416	Np003G184700
OG0016927	evm.model.RL_8.402.1.687c97bc	Np003G184870
OG0016928	evm.model.RL_5.693	Np004G251000
OG0016929	evm.model.RL_4.411	Np001G039600
OG0016930	evm.model.RL_4.265	Np001G036980
OG0016931	evm.model.RL_1.1361	Np007G405700
OG0016932	evm.model.RL_2.637	Np005G309830
OG0016933	evm.model.RL_4.35	Np003G126990
OG0016934	evm.model.RL_4.25	Np001G032100
OG0016935	evm.model.RL_4.69	Np002G079430
OG0016936	evm.model.RL_2.577	Np001G032680
OG0016937	evm.model.RL_2.621	Np005G310090
OG0016938	evm.model.RL_4.46	Np001G031540
OG0016939	evm.model.RL_2.623	Np005G310050
OG0016941	evm.model.RL_1.2451	Np007G388530
OG0016942	evm.model.RL_1.2453	Np007G388550
OG0016943	evm.model.RL_2.628	Np005G310000
OG0016944	evm.model.RL_1.2523	Np007G389190
OG0016945	evm.model.RL_2.606	Np005G310390
OG0016946	evm.model.RL_2.639	Np005G309770
OG0016947	evm.model.RL_2.797	Np005G307860
OG0016948	evm.model.RL_2.816	Np005G308260
OG0016949	evm.model.RL_2.856	Np005G309340
OG0016950	evm.model.RL_2.873	Np005G307070
OG0016951	evm.model.RL_2.913	Np005G306290
OG0016952	evm.model.RL_2.927	Np005G306040
OG0016953	evm.model.RL_2.1017	Np005G304030
OG0016954	evm.model.RL_2.1019	Np005G304010
OG0016955	evm.model.RL_2.1021	Np005G303990
OG0016956	evm.model.RL_2.1025	Np005G303850
OG0016958	evm.model.RL_2.1068	Np005G302920
OG0016959	evm.model.RL_2.239	Np005G316160
OG0016960	evm.model.RL_2.237	Np005G316180
OG0016961	evm.model.RL_8.2856	Np001G000180
OG0016962	evm.model.RL_2.34	Np005G317720
OG0016963	evm.model.RL_2.58	Np005G318100
OG0016965	evm.model.RL_2.151	Np005G319630
OG0016966	evm.model.RL_2.156	Np005G319680, Np005G319700
OG0016967	evm.model.RL_2.167	Np005G319990
OG0016969	evm.model.RL_2.178	Np005G319430
OG0016970	evm.model.RL_8.228	Np003G188050
OG0016971	evm.model.RL_6.2960	Np006G320440
OG0016972	evm.model.RL_6.2958	Np006G320510
OG0016973	evm.model.RL_6.2934	Np001G012660
OG0016974	evm.model.RL_6.2905	Np006G321130
OG0016975	evm.model.RL_6.2894	Np006G321370
OG0016976	evm.model.RL_6.2835	Np006G322180
OG0016977	evm.model.RL_6.2827	Np006G322280
OG0016978	evm.model.RL_6.2801	Np006G322660
OG0016979	evm.model.RL_6.2767	Np006G323090
OG0016981	evm.model.RL_6.2633	Np006G324900
OG0016983	evm.model.RL_6.2533	Np006G326010
OG0016984	evm.model.RL_6.2522	Np006G326200
OG0016985	evm.model.RL_6.2515	Np006G326290
OG0016986	evm.model.RL_7.415	Np001G064680
OG0016987	evm.model.RL_6.2459	Np006G327080
OG0016988	evm.model.RL_6.2443	Np006G327360
OG0016989	evm.model.RL_6.2412	Np005G292200, Np006G327880
OG0016991	evm.model.RL_6.2287	Np006G330030, Np006G329990
OG0016992	evm.model.RL_6.2274	Np006G330140
OG0016995	evm.model.RL_4.3402	Np003G125250
OG0016996	evm.model.RL_4.3386	Np003G125410
OG0016997	evm.model.RL_4.3382	Np003G125450
OG0016998	evm.model.RL_4.3380.4.687c86de	Np003G125500
OG0016999	evm.model.RL_4.3377	Np003G125530
OG0017000	evm.model.RL_4.3352	Np003G125780
OG0017001	evm.model.RL_4.3349	Np003G125810
OG0017002	evm.model.RL_4.3329	Np003G126180
OG0017003	evm.model.RL_4.3316	Np003G126390
OG0017004	evm.model.RL_4.3315	Np003G126400
OG0017005	evm.model.RL_4.3301	Np003G126580
OG0017006	evm.model.RL_4.3261	Np003G126980
OG0017007	evm.model.RL_4.3189	Np003G127660
OG0017008	evm.model.RL_4.3124	Np003G128530
OG0017009	evm.model.RL_4.1683	Np003G147720
OG0017011	evm.model.RL_4.1610	Np003G148620
OG0017012	evm.model.RL_4.1614.4.687c86d4	Np003G148570
OG0017013	evm.model.RL_4.1561	Np003G149290
OG0017014	evm.model.RL_4.1550	Np003G149490
OG0017015	evm.model.RL_4.1481	Np003G150380
OG0017016	evm.model.RL_4.1456	Np003G150750
OG0017017	evm.model.RL_4.1445	Np003G150940
OG0017018	evm.model.RL_8.2068	Np003G152350
OG0017019	evm.model.RL_8.2033	Np003G152900
OG0017020	evm.model.RL_8.2387	Np001G006570
OG0017021	evm.model.RL_8.2429	Np001G005660
OG0017022	evm.model.RL_8.2442	Np001G005450
OG0017023	evm.model.RL_8.2480	Np001G005120
OG0017024	evm.model.RL_8.2488	Np001G004950
