Orthogroup	Cardamine_amara	Camelina_sativa
OG0016141	evm.model.RL_3.2168	XP_010428850.1, XP_010471962.1, XP_010416722.1
OG0016142	evm.model.RL_3.2165	XP_010428845.1, XP_010416716.1
OG0016143	evm.model.RL_3.2149	XP_010471939.1, XP_010428823.1, XP_010416688.1
OG0016144	evm.model.RL_3.2141	XP_010471931.1, XP_010416679.1, XP_010428816.1
OG0016145	evm.model.RL_3.2127	XP_010416655.1, XP_010428793.1, XP_010471912.1
OG0016146	evm.model.RL_3.2097	XP_010416616.1, XP_010471853.1, XP_010428758.1
OG0016147	evm.model.RL_3.2087	XP_010428747.1, XP_010471838.1, XP_010416601.1
OG0016148	evm.model.RL_3.2080	XP_010416598.1, XP_010471829.1, XP_010428736.1
OG0016149	evm.model.RL_3.2072	XP_010416582.1, XP_010428726.1, XP_010471817.1
OG0016150	evm.model.RL_3.2065	XP_010479593.1, XP_010416576.2, XP_010474367.1
OG0016151	evm.model.RL_1.2503	XP_010412509.1, XP_010488742.1, XP_010467055.1
OG0016152	evm.model.RL_3.2058	XP_010428708.1
OG0016153	evm.model.RL_3.2056	XP_010471801.1, XP_010428707.1, XP_010416568.1
OG0016154	evm.model.RL_3.2050	XP_010428697.1, XP_010471789.1, XP_010416555.1
OG0016155	evm.model.RL_3.2049	XP_010428698.1, XP_010471790.1, XP_010416556.1
OG0016156	evm.model.RL_3.2037	XP_010416535.1, XP_010471773.1, XP_010428676.1
OG0016157	evm.model.RL_3.2035	XP_010428674.1, XP_010416532.1, XP_010471772.1
OG0016158	evm.model.RL_3.2029	XP_010428666.1, XP_010471764.1
OG0016159	evm.model.RL_3.2023	XP_010428662.1, XP_010471760.1, XP_010416521.1
OG0016160	evm.model.RL_3.1996	XP_010471726.1, XP_010428633.1
OG0016161	evm.model.RL_3.1978	XP_010416455.1, XP_010471685.1, XP_010471682.1, XP_010428592.1
OG0016162	evm.model.RL_3.1976	XP_010428589.1, XP_019093083.1, XP_010416453.1
OG0016163	evm.model.RL_3.1972	XP_019093119.1, XP_010416446.1, XP_010428582.1
OG0016164	evm.model.RL_5.2285	XP_010500206.1, XP_010461501.1, XP_010479098.1
OG0016165	evm.model.RL_3.1961	XP_010471656.1, XP_010416432.1, XP_010428568.1
OG0016166	evm.model.RL_3.1959	XP_010471654.1, XP_010416425.1, XP_010428564.1
OG0016167	evm.model.RL_3.1954	XP_010471648.1, XP_010416419.1, XP_010428559.1
OG0016168	evm.model.RL_3.1939	XP_019082680.1, XP_010428537.1, XP_010471634.1
OG0016169	evm.model.RL_3.1921	XP_010416373.1, XP_010471610.1, XP_010428513.1
OG0016170	evm.model.RL_3.1913	XP_010471599.1, XP_010428498.1, XP_019083376.1
OG0016171	evm.model.RL_3.1905	XP_010428488.1, XP_010416350.1
OG0016173	evm.model.RL_3.1890	XP_010428471.1, XP_010416334.1, XP_010471567.1
OG0016174	evm.model.RL_3.1881	XP_010471558.1, XP_010428458.1
OG0016175	evm.model.RL_3.1877	XP_019082676.1, XP_010428455.1, XP_019094029.1
OG0016176	evm.model.RL_3.1876	XP_010474335.1, XP_010471554.1, XP_010428452.1
OG0016177	evm.model.RL_3.1871	XP_010471549.1, XP_010428447.1
OG0016178	evm.model.RL_3.1867	XP_010428440.1, XP_010471544.1, XP_010416310.1
OG0016179	evm.model.RL_3.1847.3.687c84bd	XP_010428414.1, XP_010471518.1, XP_010416283.1
OG0016180	evm.model.RL_3.1846	XP_010471523.1, XP_010428413.1, XP_010416282.1
OG0016181	evm.model.RL_3.1841	XP_010428406.1, XP_010471512.1, XP_010416275.1
OG0016182	evm.model.RL_3.1819	XP_010471494.1, XP_010428365.1, XP_010416237.1
OG0016183	evm.model.RL_3.1808	XP_010428354.1, XP_010471484.1, XP_010416226.1
OG0016184	evm.model.RL_3.1786	XP_019094007.1, XP_019084994.1, XP_019093042.1
OG0016185	evm.model.RL_3.1772	XP_010471429.1, XP_010416176.1, XP_010428297.1
OG0016186	evm.model.RL_3.1740	XP_010416143.1, XP_010428265.1
OG0016187	evm.model.RL_3.1737	XP_010471395.1, XP_019083339.1, XP_019085047.1
OG0016188	evm.model.RL_3.1735	XP_010428243.1, XP_010416126.1, XP_010471387.1
OG0016189	evm.model.RL_3.1720	XP_019083327.1, XP_010428223.1, XP_010471371.2
OG0016190	evm.model.RL_3.1716	XP_010416101.1, XP_010428217.1, XP_010471362.1
OG0016191	evm.model.RL_3.1713	XP_010416088.1, XP_010471359.1
OG0016192	evm.model.RL_3.1711	XP_010471354.1, XP_019084982.1, XP_010416084.1
OG0016193	evm.model.RL_3.1708	XP_010471353.1, XP_010428210.1, XP_010416080.1
OG0016194	evm.model.RL_3.1700	XP_010471341.1, XP_010416073.1, XP_010428200.1
OG0016195	evm.model.RL_3.1660	XP_010428161.1, XP_010416031.1, XP_010471299.1
OG0016197	evm.model.RL_3.1642	XP_010471276.1, XP_010416000.1, XP_010428137.1
OG0016198	evm.model.RL_3.1641	XP_010415998.1, XP_010471275.1, XP_010428133.1
OG0016199	evm.model.RL_3.2277	XP_010472709.1, XP_010429706.1
OG0016200	evm.model.RL_3.2294.1.687c84be	XP_010429751.1, XP_010417502.1, XP_010472723.1
OG0016201	evm.model.RL_3.2295	XP_010472726.1, XP_010417501.1, XP_010429755.1
OG0016202	evm.model.RL_3.2298	XP_010429759.1, XP_010472729.1, XP_010417507.1
OG0016203	evm.model.RL_3.2302	XP_010417514.1, XP_019093610.1, XP_019085162.1
OG0016205	evm.model.RL_3.2356	XP_010417622.1, XP_010429850.1, XP_010472815.1
OG0016206	evm.model.RL_3.2373	XP_010474503.1
OG0016206	evm.model.RL_3.2375	XP_010429876.1, XP_010417642.1
OG0016207	evm.model.RL_3.2384	XP_010472855.1, XP_010417653.1
OG0016208	evm.model.RL_3.2457	XP_019082777.1, XP_010429998.1, XP_010472974.1
OG0016209	evm.model.RL_3.2458.1.687c84be	XP_010472976.1, XP_010429999.1, XP_010417741.1
OG0016210	evm.model.RL_3.2465	XP_010417750.1, XP_010430008.1, XP_019093398.1
OG0016211	evm.model.RL_3.2467	XP_010417752.1
OG0016212	evm.model.RL_3.2472	XP_010430021.1, XP_010417756.1, XP_010472996.1
OG0016213	evm.model.RL_3.2491	XP_010473013.1, XP_010417781.1, XP_010430048.1
OG0016214	evm.model.RL_3.2500.4.687c84be	XP_010473033.1, XP_010417798.1, XP_010430068.1
OG0016215	evm.model.RL_3.1453	XP_010473028.1, XP_010417791.1, XP_010431663.1
OG0016216	evm.model.RL_3.2505	XP_010417790.1, XP_010473027.1, XP_010430062.1
OG0016217	evm.model.RL_3.2506	XP_010473023.1, XP_010430056.1, XP_010417786.1
OG0016218	evm.model.RL_1.1179	XP_010487006.1, XP_010499531.1
OG0016219	evm.model.RL_1.1193	XP_010487027.1, XP_010465080.1
OG0016220	evm.model.RL_1.1215	XP_010500015.1, XP_010465110.1, XP_010487057.1
OG0016221	evm.model.RL_1.1219	XP_010487065.1, XP_010500094.1, XP_010465124.1
OG0016222	evm.model.RL_1.1264	XP_010487117.1, XP_010500711.1, XP_010465198.1
OG0016223	evm.model.RL_1.1280	XP_010487130.1, XP_019101637.1, XP_010465215.1
OG0016224	evm.model.RL_1.1284	XP_010501005.1, XP_010465219.1
OG0016225	evm.model.RL_1.1292	XP_010487148.1, XP_010501185.1, XP_010465242.1
OG0016226	evm.model.RL_1.1320.1.687c87ec	XP_010501543.1, XP_019092578.1, XP_010487187.1
OG0016227	evm.model.RL_1.1340	XP_010487212.1, XP_019092615.1
OG0016228	evm.model.RL_1.1394	XP_010487279.1, XP_010502088.1, XP_010465381.1
OG0016229	evm.model.RL_1.1405.3.687c87ed	XP_010487297.1, XP_010502215.1, XP_010465403.1
OG0016230	evm.model.RL_1.1425	XP_010487323.1, XP_010502463.1
OG0016231	evm.model.RL_1.1468	XP_010487369.1, XP_010502929.1, XP_010465511.1
OG0016232	evm.model.RL_1.1479	XP_010465521.1, XP_010487378.1, XP_010503070.1
OG0016233	evm.model.RL_1.1497	XP_010487403.1, XP_010465550.1, XP_010503344.1
OG0016234	evm.model.RL_1.1514	XP_010465582.1, XP_010487432.1, XP_010503569.1
OG0016235	evm.model.RL_1.1518	XP_010465589.1, XP_010487437.1, XP_010503605.1
OG0016236	evm.model.RL_1.1542	XP_010465631.1, XP_010503927.1
OG0016237	evm.model.RL_1.1558	XP_010504053.1, XP_010487478.1, XP_010465640.1
OG0016238	evm.model.RL_1.1559	XP_010487480.1, XP_010465644.1, XP_010504065.2
OG0016239	evm.model.RL_1.1560	XP_010487482.1, XP_010504078.1, XP_019101019.1, XP_019092604.1
OG0016240	evm.model.RL_1.1563	XP_010487485.1, XP_010465651.1, XP_010504110.1
OG0016242	evm.model.RL_1.1586.1.687c87ed	XP_010487518.1, XP_010465681.1
OG0016243	evm.model.RL_1.1601, evm.model.RL_1.1602	XP_010487542.1, XP_010504635.1, XP_010465698.1
OG0016244	evm.model.RL_1.1615	XP_010465715.1, XP_010504779.1, XP_010487562.1
OG0016245	evm.model.RL_1.1616	XP_010465716.1, XP_010487563.1
OG0016246	evm.model.RL_1.1619.1.687c87ed	XP_010487565.1, XP_010504823.1, XP_010465721.1
OG0016247	evm.model.RL_1.1624	XP_010504881.1, XP_010487570.1, XP_010465730.1
OG0016248	evm.model.RL_1.1628	XP_010504902.1, XP_010487571.1
OG0016249	evm.model.RL_1.1642	XP_010505106.1, XP_010468225.1
OG0016251	evm.model.RL_1.1667	XP_010487630.1, XP_010505273.1
OG0016252	evm.model.RL_1.1670	XP_010505224.1, XP_010487637.1
OG0016253	evm.model.RL_1.1676	XP_010505568.1, XP_010487645.1, XP_010465806.1
OG0016254	evm.model.RL_1.1703	XP_010506064.1, XP_010487687.1
OG0016256	evm.model.RL_1.1713	XP_010487713.1, XP_010465876.1
OG0016257	evm.model.RL_1.1718	XP_010465881.1, XP_010487720.1, XP_010506341.1
OG0016258	evm.model.RL_1.1724	XP_010465891.1, XP_010506378.1
OG0016259	evm.model.RL_1.1748	XP_010506834.1, XP_010465929.1, XP_010487757.1
OG0016260	evm.model.RL_1.1766	XP_010465956.1, XP_010506962.1
OG0016261	evm.model.RL_1.1779	XP_010465977.1, XP_010507067.1, XP_010419743.1, XP_010487790.1
OG0016262	evm.model.RL_1.1796	XP_010466016.1, XP_010487807.1, XP_010507247.2
OG0016263	evm.model.RL_1.1802	XP_019092733.1, XP_019096378.1, XP_019096871.1
OG0016264	evm.model.RL_1.1818	XP_010507442.1, XP_010487838.1, XP_010466045.1
OG0016265	evm.model.RL_1.1825	XP_019092829.1
OG0016266	evm.model.RL_1.1865	XP_010466114.1, XP_010487907.1, XP_010507845.1
OG0016267	evm.model.RL_1.1868	XP_010487908.1, XP_010507864.1, XP_010466116.1
OG0016268	evm.model.RL_1.1877	XP_010468302.1, XP_010489950.1, XP_010420074.1
OG0016269	evm.model.RL_1.1889	XP_010466141.1, XP_010508086.1, XP_010487925.1
OG0016270	evm.model.RL_1.1890	XP_010466142.1, XP_010487932.1
OG0016271	evm.model.RL_1.1907	XP_010487944.1, XP_010508184.1, XP_010466154.1
OG0016272	evm.model.RL_1.1969	XP_010508988.1, XP_010488028.1, XP_010466244.2
OG0016273	evm.model.RL_3.270	XP_019093417.1, XP_010418205.1, XP_010430263.1
OG0016274	evm.model.RL_1.1991	XP_010466272.1, XP_010488057.1, XP_010509213.1
OG0016275	evm.model.RL_1.1992	XP_010466275.1, XP_010509249.1
OG0016276	evm.model.RL_1.2000	XP_010509356.1, XP_010488066.1
OG0016277	evm.model.RL_1.2374	XP_010488578.1, XP_010466897.1, XP_010513683.1
OG0016278	evm.model.RL_1.2081	XP_010510372.1, XP_010488170.1, XP_010466405.1
OG0016279	evm.model.RL_1.2064	XP_019096949.1, XP_010466383.1
OG0016281	evm.model.RL_1.2116, evm.model.RL_1.3065	XP_010510855.1, XP_010496825.1
OG0016282	evm.model.RL_1.2131	XP_019092877.1, XP_019083019.1, XP_019097037.1
OG0016283	evm.model.RL_1.2153	XP_010466529.1, XP_010488272.1, XP_010511354.1
OG0016284	evm.model.RL_1.2212	XP_010488360.1, XP_010466629.1, XP_010512126.1
OG0016285	evm.model.RL_1.2223	XP_010512204.1, XP_010466640.1, XP_010488373.1
OG0016286	evm.model.RL_1.2243	XP_010488402.1
OG0016287	evm.model.RL_1.2296	XP_010488479.1, XP_010466768.1, XP_010424600.1
OG0016288	evm.model.RL_1.2313	XP_010513251.1, XP_010466790.1, XP_010488501.1
OG0016289	evm.model.RL_1.2316	XP_010466793.1, XP_010488505.1, XP_010513276.1
OG0016290	evm.model.RL_1.2319	XP_010513292.1, XP_010488512.1, XP_010466802.1
OG0016291	evm.model.RL_1.2343	XP_010490111.1, XP_010513514.1, XP_010466856.1
OG0016292	evm.model.RL_1.2356	XP_010513608.1, XP_010466873.1
OG0016293	evm.model.RL_1.2361	XP_010466875.1, XP_010513621.1, XP_010488568.1
OG0016294	evm.model.RL_6.474	XP_010417329.1, XP_010472570.1, XP_010429558.1
OG0016295	evm.model.RL_1.2391	XP_010490126.2, XP_010468480.2
OG0016296	evm.model.RL_1.2385	XP_010466922.1, XP_010513803.1, XP_010488601.1
OG0016297	evm.model.RL_1.2405	XP_010466935.1, XP_010488626.1, XP_010513961.1
OG0016298	evm.model.RL_1.2439	XP_010514247.1, XP_010488658.1, XP_010466968.1
OG0016299	evm.model.RL_1.2430	XP_010514159.1, XP_010466956.1, XP_010488642.1
OG0016300	evm.model.RL_1.2489	XP_010467036.1, XP_010488722.1, XP_010412398.1
OG0016301	evm.model.RL_1.2472	XP_010488702.1, XP_010514635.1, XP_010467008.1
OG0016302	evm.model.RL_1.2585	XP_019092857.1, XP_010488817.1, XP_010496145.1
OG0016303	evm.model.RL_8.1357	XP_019088710.1, XP_010445069.1, XP_019096013.1
OG0016304	evm.model.RL_1.2625	XP_010467187.1, XP_010488858.1
OG0016305	evm.model.RL_1.2568	XP_010467128.1, XP_010488800.1, XP_010412980.1
OG0016306	evm.model.RL_1.2531	XP_010488777.1, XP_010467087.1, XP_010412733.1, XP_010468528.2
OG0016307	evm.model.RL_1.2622	XP_010488849.1, XP_010518445.1
OG0016308	evm.model.RL_1.2589	XP_010425853.1, XP_010514775.1, XP_010503089.1
OG0016309	evm.model.RL_1.2666	XP_010467207.1, XP_010518329.1, XP_019096601.1
OG0016310	evm.model.RL_1.2673	XP_010488890.1, XP_010467209.1, XP_010518308.1
OG0016311	evm.model.RL_1.2674.2.687c87f0	XP_010488889.1, XP_010467210.1, XP_010518299.1
OG0016312	evm.model.RL_1.2675	XP_010467212.1, XP_010488886.1, XP_010518284.1
OG0016313	evm.model.RL_1.2677	XP_010467213.1, XP_010488882.1, XP_010518257.1
OG0016314	evm.model.RL_1.2678	XP_010488881.1, XP_010518234.1, XP_010467214.1
OG0016315	evm.model.RL_1.2685	XP_019092457.1, XP_019096645.1, XP_019084144.1
OG0016316	evm.model.RL_1.2693	XP_019084057.1, XP_010488873.1, XP_010467226.1
OG0016317	evm.model.RL_1.2690	XP_010488896.1, XP_010517546.2, XP_010467240.1
OG0016318	evm.model.RL_1.2687	XP_010467246.1, XP_010517601.1, XP_010488900.1
OG0016319	evm.model.RL_2.650	XP_010450338.1, XP_010440687.1, XP_010435389.1
OG0016320	evm.model.RL_1.2731	XP_010488941.1, XP_010467283.1, XP_010518010.1
OG0016321	evm.model.RL_1.2736	XP_010488943.1, XP_010518035.1
OG0016322	evm.model.RL_1.2739	XP_010488949.1, XP_010467288.1
OG0016323	evm.model.RL_1.2745	XP_010488952.1, XP_010518126.1, XP_010467292.1
OG0016324	evm.model.RL_1.2746	XP_010488953.1, XP_010518138.1, XP_010467293.1
OG0016326	evm.model.RL_1.2822	XP_010489217.1, XP_010516710.1
OG0016327	evm.model.RL_1.2841	XP_010516461.1, XP_010467395.1
OG0016328	evm.model.RL_1.2859_evm.model.RL_1.2860.1.687c9a6d	XP_010489281.1, XP_010467411.1, XP_010516099.1
OG0016329	evm.model.RL_1.2861	XP_010467416.1, XP_010516039.1, XP_010489283.1
OG0016330	evm.model.RL_1.2888	XP_010515622.1, XP_010467462.1
OG0016331	evm.model.RL_1.2901	XP_010515397.1, XP_010489348.1, XP_010467479.1
OG0016332	evm.model.RL_1.2948	XP_010467542.1, XP_010489394.1, XP_010514750.1
OG0016333	evm.model.RL_1.2977	XP_010489437.1, XP_010467592.1
OG0016334	evm.model.RL_1.2979	XP_010489438.1, XP_010413257.1, XP_010467593.1
OG0016335	evm.model.RL_1.2991	XP_010413917.2, XP_010467612.1
OG0016336	evm.model.RL_1.3035	XP_010414399.1, XP_019096118.1, XP_019092963.1
OG0016337	evm.model.RL_1.3020	XP_010414245.1, XP_010489543.1, XP_010467649.1
OG0016339	evm.model.RL_1.3014	XP_010467641.1, XP_010489532.1, XP_010414134.1
OG0016340	evm.model.RL_1.3005	XP_019096996.1, XP_010467636.1, XP_010414099.1
OG0016341	evm.model.RL_1.3067	XP_010467728.1, XP_010489610.1, XP_010414818.1
OG0016342	evm.model.RL_2.514	XP_010467750.1, XP_010489461.1, XP_010415077.1
OG0016343	evm.model.RL_1.3113.1.687c87f1	XP_019084754.1, XP_010467879.1, XP_010489491.1
OG0016344	evm.model.RL_1.3120	XP_010489487.1, XP_010415301.1, XP_010467883.1
OG0016345	evm.model.RL_1.3148	XP_010416745.1, XP_010489136.1, XP_010495939.1
OG0016346	evm.model.RL_1.3159	XP_010416606.1, XP_010489124.1, XP_010467921.1
OG0016347	evm.model.RL_1.3162	XP_010467915.2, XP_010489119.1, XP_010416557.1
OG0016348	evm.model.RL_1.3177	XP_010467945.1, XP_010489108.1, XP_010416430.1
OG0016349	evm.model.RL_1.3185	XP_010467935.1, XP_010416287.1, XP_010489093.1
OG0016350	evm.model.RL_1.3186	XP_010489092.1, XP_010416271.1, XP_010467936.1
OG0016351	evm.model.RL_1.3200	XP_010416046.2, XP_010495920.1, XP_019096901.1
OG0016352	evm.model.RL_1.3283	XP_019092487.1, XP_019096264.1
OG0016353	evm.model.RL_1.3265	XP_010468788.1, XP_019096134.1
OG0016354	evm.model.RL_1.3287	XP_010488981.1, XP_010467758.1, XP_010497661.1
OG0016355	evm.model.RL_5.3972	XP_010501220.1, XP_010462455.1, XP_010480151.1
OG0016356	evm.model.RL_5.3969	XP_010480144.1, XP_010501215.1, XP_010462451.1
OG0016357	evm.model.RL_5.3963	XP_010462446.1, XP_010501206.1, XP_010480135.1
OG0016358	evm.model.RL_5.3955	XP_010462434.1, XP_010480125.1
OG0016359	evm.model.RL_5.3941	XP_010480100.1, XP_010501176.1
OG0016360	evm.model.RL_5.3935	XP_010501170.1, XP_010480089.1, XP_019091187.1
OG0016361	evm.model.RL_5.3916	XP_010480067.1, XP_010501144.1, XP_010462380.1
OG0016362	evm.model.RL_5.3902	XP_010480035.1, XP_010501124.1, XP_010462361.1
OG0016363	evm.model.RL_5.3895	XP_010480033.1
OG0016364	evm.model.RL_1.1299	XP_019096624.1, XP_019092621.1, XP_019095305.1
OG0016365	evm.model.RL_5.3868	XP_019099526.1, XP_010462309.1, XP_010479990.1
OG0016366	evm.model.RL_1.1337	XP_010487204.1, XP_010465301.1, XP_010501681.1
OG0016367	evm.model.RL_5.3846	XP_010479960.1, XP_010462288.1, XP_010501043.1
OG0016368	evm.model.RL_5.3831	XP_010479944.1, XP_010462273.1, XP_010501027.1
OG0016369	evm.model.RL_5.3788	XP_019091833.1, XP_010500966.1, XP_010479884.1
OG0016370	evm.model.RL_5.3776	XP_010462182.1, XP_010479861.1, XP_010500949.1
OG0016371	evm.model.RL_5.3760	XP_010462155.1, XP_010463432.1, XP_010500928.1, XP_010479832.1
OG0016372	evm.model.RL_5.3739	XP_010462132.1, XP_010479799.1, XP_019099494.1
OG0016373	evm.model.RL_5.3738	XP_010462131.1, XP_010479798.1, XP_010500893.1
OG0016374	evm.model.RL_5.3736	XP_010462128.1, XP_010500890.1, XP_010479793.1
OG0016375	evm.model.RL_5.3725	XP_010462107.1, XP_010500873.1, XP_010479776.1
OG0016376	evm.model.RL_5.3721	XP_010500862.1, XP_010479773.1
OG0016377	evm.model.RL_5.3714	XP_010500856.1, XP_019090744.1, XP_010479761.1
OG0016378	evm.model.RL_5.1858	XP_010500831.1, XP_010462070.1, XP_010479739.1, XP_010479738.1
OG0016379	evm.model.RL_5.1860	XP_010479736.1, XP_010500829.1, XP_010462069.1
OG0016380	evm.model.RL_5.1866	XP_010500819.1, XP_010479726.1, XP_010462061.1
OG0016381	evm.model.RL_5.1868	XP_010500813.1, XP_010479719.1, XP_010462057.1
OG0016382	evm.model.RL_5.1869	XP_010479716.1, XP_010500810.1, XP_010462055.1
OG0016383	evm.model.RL_5.1967	XP_010479554.1, XP_010461936.1, XP_010500667.1
OG0016384	evm.model.RL_5.1957	XP_010479567.1, XP_010500679.1, XP_010461943.1
OG0016385	evm.model.RL_5.1956	XP_010500680.1, XP_010461944.1, XP_010479568.1
OG0016386	evm.model.RL_5.1942	XP_010472229.1, XP_010416999.1, XP_010429162.1
OG0016387	evm.model.RL_5.1930	XP_010500713.1, XP_010479620.1, XP_010461967.1
OG0016388	evm.model.RL_5.1924	XP_010500720.1, XP_010461975.1, XP_010479627.1
OG0016389	evm.model.RL_5.1923.1.687c88b8	XP_010461977.1, XP_010500721.1, XP_010479628.1
OG0016390	evm.model.RL_5.1981	XP_010479530.1, XP_010500642.1
OG0016391	evm.model.RL_5.1984	XP_010479524.1, XP_010500636.1, XP_019091922.1
OG0016392	evm.model.RL_5.1990	XP_010479517.1, XP_010461909.1, XP_010500627.1
OG0016393	evm.model.RL_5.2023	XP_010461865.1, XP_010479461.1
OG0016394	evm.model.RL_5.2033	XP_010500553.1, XP_010479401.1, XP_010461853.1
OG0016395	evm.model.RL_5.2035	XP_010500551.1, XP_010461849.1, XP_010479405.1
OG0016396	evm.model.RL_5.2039	XP_010500549.1, XP_010461847.1, XP_010479409.1
OG0016397	evm.model.RL_5.2046	XP_010500540.1, XP_010479426.1, XP_010461838.1
OG0016398	evm.model.RL_5.2077	XP_010479383.1, XP_010461787.1, XP_010500490.1
OG0016399	evm.model.RL_5.2079	XP_010479381.1, XP_010461783.1, XP_010461781.1, XP_010500489.1
OG0016400	evm.model.RL_5.2080	XP_010461780.1, XP_010479379.1, XP_010500486.1
OG0016401	evm.model.RL_5.2081	XP_010500485.1, XP_010479378.1, XP_010461778.1
OG0016402	evm.model.RL_5.2083	XP_019099445.1, XP_019090760.1, XP_019095014.1
OG0016403	evm.model.RL_5.2095	XP_010500470.1, XP_010461765.1
OG0016404	evm.model.RL_5.2153	XP_010500390.1, XP_010461677.1
OG0016405	evm.model.RL_5.2166	XP_010500371.1, XP_010461662.1, XP_010479269.1
OG0016406	evm.model.RL_5.2174	XP_010500361.1, XP_010479257.1, XP_010461656.1
OG0016407	evm.model.RL_5.2182	XP_010500354.1, XP_010461644.1, XP_010479250.1
OG0016408	evm.model.RL_5.2195	XP_010500327.1, XP_010461619.1
OG0016409	evm.model.RL_5.2202	XP_010479222.1, XP_019091460.1, XP_010500321.1
OG0016410	evm.model.RL_5.2204	XP_010500319.1, XP_010479218.1, XP_010461609.1
OG0016411	evm.model.RL_5.2206	XP_010461606.1, XP_010479215.1, XP_010500317.1
OG0016412	evm.model.RL_5.2214	XP_010479203.1, XP_010500310.1
OG0016413	evm.model.RL_2.1177	XP_010449816.1, XP_010434851.1, XP_010440182.1
OG0016414	evm.model.RL_2.1161	XP_010449842.1, XP_010434872.1
OG0016415	evm.model.RL_2.1148	XP_010440214.1
OG0016416	evm.model.RL_2.1116	XP_010449891.1, XP_010440249.1, XP_010434919.1
OG0016417	evm.model.RL_2.1114	XP_010440251.1, XP_010449893.1, XP_010434921.1
OG0016418	evm.model.RL_2.1113	XP_010449894.1, XP_010440252.1, XP_010434923.1
OG0016419	evm.model.RL_6.1565	XP_010516636.1, XP_010509707.1, XP_019101316.1
OG0016420	evm.model.RL_5.2880	XP_010499592.1, XP_010460856.1, XP_010478473.1
OG0016421	evm.model.RL_6.1534	XP_010504905.1, XP_010516594.1, XP_010509747.1
OG0016422	evm.model.RL_7.1197	XP_010515631.1, XP_010503901.1, XP_010426773.1
OG0016423	evm.model.RL_7.1185	XP_010515649.1, XP_010426797.1, XP_010503917.1
OG0016424	evm.model.RL_7.1165	XP_010426828.1, XP_010515674.1, XP_010503951.1
OG0016425	evm.model.RL_7.1157	XP_010503965.1, XP_010515687.1, XP_010426840.1
OG0016426	evm.model.RL_7.1134	XP_010503993.1, XP_010515716.1, XP_010426868.1
OG0016427	evm.model.RL_7.1124	XP_010426882.1, XP_010515732.1, XP_010504007.1
OG0016428	evm.model.RL_7.1123	XP_019085828.1, XP_019082485.1, XP_010504009.1
OG0016429	evm.model.RL_7.1121	XP_010426885.1, XP_010504011.1, XP_019082459.1
OG0016430	evm.model.RL_7.1083	XP_010426940.1, XP_010504062.1, XP_010515795.1
OG0016431	evm.model.RL_1.697	XP_010453348.1, XP_010464383.1
OG0016432	evm.model.RL_5.1609	XP_019091911.1, XP_010498148.1, XP_010476938.1
OG0016433	evm.model.RL_7.1051	XP_010515828.1, XP_010504100.1, XP_010426979.1
