Orthogroup	Cardamine_amara	Arabidopsis_arenosa
OG0017070	evm.model.RL_6.969	jg17836
OG0017071	evm.model.RL_6.942	jg17803
OG0017072	evm.model.RL_6.912	jg17766
OG0017073	evm.model.RL_6.908	jg17762
OG0017074	evm.model.RL_6.876	jg17707
OG0017075	evm.model.RL_6.774	jg17578
OG0017076	evm.model.RL_6.751	jg17541
OG0017078	evm.model.RL_6.725	jg17437
OG0017079	evm.model.RL_6.722	jg17432
OG0017080	evm.model.RL_6.577	jg17373
OG0017081	evm.model.RL_6.570	jg17362
OG0017082	evm.model.RL_6.556	jg17339
OG0017083	evm.model.RL_6.538	jg17307
OG0017084	evm.model.RL_6.535	jg17294
OG0017085	evm.model.RL_6.531	jg17249
OG0017086	evm.model.RL_2.26	jg12653
OG0017087	evm.model.RL_6.502	jg17192
OG0017088	evm.model.RL_2.2264	jg9699
OG0017089	evm.model.RL_2.2262	jg9701
OG0017090	evm.model.RL_2.2259	jg9704
OG0017091	evm.model.RL_2.2251.3.687c86e5	jg9715
OG0017092	evm.model.RL_2.2250	jg9716
OG0017093	evm.model.RL_2.2246	jg9720
OG0017094	evm.model.RL_1.50	jg23929
OG0017095	evm.model.RL_1.52	jg23931
OG0017096	evm.model.RL_1.41, evm.model.RL_1.42	jg23919
OG0017097	evm.model.RL_1.35.4.687c87e9	jg23913
OG0017098	evm.model.RL_1.21	jg23891
OG0017099	evm.model.RL_1.13	jg23884
OG0017100	evm.model.RL_2.2156	jg9814
OG0017101	evm.model.RL_2.2643, evm.model.RL_2.2166	jg9802
OG0017102	evm.model.RL_2.2179	jg9788
OG0017103	evm.model.RL_2.2204	jg9764
OG0017104	evm.model.RL_2.2186	jg9781
OG0017106	evm.model.RL_1.132	jg24026
OG0017107	evm.model.RL_1.199	jg24101
OG0017108	evm.model.RL_1.209	jg24111
OG0017109	evm.model.RL_1.212	jg24114
OG0017111	evm.model.RL_1.252	jg24164
OG0017112	evm.model.RL_1.264	jg24187
OG0017113	evm.model.RL_1.285	jg24211
OG0017114	evm.model.RL_1.322	jg24263
OG0017115	evm.model.RL_1.378	jg24344
OG0017116	evm.model.RL_1.393	jg24363
OG0017117	evm.model.RL_1.402	jg24373
OG0017118	evm.model.RL_1.446	jg24424
OG0017119	evm.model.RL_1.470	jg24452
OG0017120	evm.model.RL_1.514	jg24506
OG0017123	evm.model.RL_1.537	jg24535
OG0017124	evm.model.RL_1.539	jg24536
OG0017125	evm.model.RL_1.582	jg24585
OG0017126	evm.model.RL_1.586	jg24594
OG0017127	evm.model.RL_1.593	jg24601
OG0017128	evm.model.RL_1.627	jg24635
OG0017129	evm.model.RL_1.638	jg24644
OG0017130	evm.model.RL_1.672	jg24682
OG0017131	evm.model.RL_1.683	jg24694
OG0017132	evm.model.RL_1.703	jg24713
OG0017133	evm.model.RL_1.717	jg24727
OG0017134	evm.model.RL_1.752	jg24756
OG0017135	evm.model.RL_1.755	jg24759
OG0017136	evm.model.RL_1.793	jg24800
OG0017138	evm.model.RL_6.2105	jg19224
OG0017139	evm.model.RL_6.2071	jg19182
OG0017140	evm.model.RL_6.2069	jg19179
OG0017142	evm.model.RL_6.2031	jg19136
OG0017143	evm.model.RL_6.2027	jg19096
OG0017145	evm.model.RL_6.2003	jg19072
OG0017146	evm.model.RL_6.1708	jg18746
OG0017147	evm.model.RL_6.1767	jg18814
OG0017148	evm.model.RL_6.1799	jg18847
OG0017149	evm.model.RL_6.1833	jg18908
OG0017150	evm.model.RL_6.1812	jg18930
OG0017151	evm.model.RL_6.1808	jg18936
OG0017152	evm.model.RL_6.1952	jg19026
OG0017153	evm.model.RL_5.1385	jg30019
OG0017154	evm.model.RL_5.1409, evm.model.RL_5.1410	jg30039
OG0017155	evm.model.RL_5.1452	jg30089
OG0017157	evm.model.RL_5.1503.1.687c88b4	jg30142
OG0017158	evm.model.RL_5.1546	jg30224
OG0017159	evm.model.RL_5.1556	jg30234
OG0017160	evm.model.RL_5.1567	jg30247
OG0017161	evm.model.RL_5.1599	jg30289
OG0017162	evm.model.RL_5.1666	jg30358
OG0017163	evm.model.RL_5.1639	jg30336
OG0017164	evm.model.RL_5.1680	jg30372
OG0017165	evm.model.RL_5.1689	jg30378
OG0017166	evm.model.RL_5.1694	jg30382
OG0017167	evm.model.RL_5.1706	jg30393
OG0017168	evm.model.RL_5.1748	jg30438
OG0017169	evm.model.RL_5.1779	jg30477
OG0017170	evm.model.RL_5.1790	jg30484
OG0017172	evm.model.RL_5.3652	jg30638
OG0017173	evm.model.RL_5.3603	jg30698
OG0017174	evm.model.RL_5.3590.1.687c88c3	jg30714
OG0017175	evm.model.RL_5.3588	jg30718
OG0017176	evm.model.RL_5.3583	jg30723
OG0017177	evm.model.RL_5.3574	jg30733
OG0017178	evm.model.RL_5.3530	jg30794
OG0017180	evm.model.RL_5.3502	jg30823
OG0017181	evm.model.RL_5.2677	jg31940
OG0017182	evm.model.RL_5.3493	jg30835
OG0017184	evm.model.RL_5.3463	jg30862
OG0017185	evm.model.RL_5.3452	jg30872
OG0017186	evm.model.RL_5.3385	jg30968
OG0017187	evm.model.RL_5.3379	jg30979
OG0017188	evm.model.RL_5.3347	jg31030
OG0017189	evm.model.RL_5.3312	jg31078
OG0017190	evm.model.RL_5.3258	jg31141
OG0017191	evm.model.RL_5.3224	jg31178
OG0017192	evm.model.RL_5.3200	jg31211
OG0017193	evm.model.RL_5.3136	jg31280
OG0017194	evm.model.RL_5.3137	jg31279
OG0017195	evm.model.RL_5.3138	jg31277
OG0017196	evm.model.RL_2.1956	jg10032
OG0017197	evm.model.RL_6.2233	jg19386
OG0017199	evm.model.RL_2.2072	jg9908
OG0017200	evm.model.RL_2.2295	jg9665
OG0017202	evm.model.RL_6.392	jg17025, jg17026
OG0017203	evm.model.RL_6.412	jg17055
OG0017204	evm.model.RL_6.332	jg16922
OG0017205	evm.model.RL_6.311	jg16895
OG0017206	evm.model.RL_6.232	jg16797
OG0017207	evm.model.RL_6.206	jg16749
OG0017208	evm.model.RL_6.170	jg16691
OG0017209	evm.model.RL_6.155	jg16680
OG0017210	evm.model.RL_6.111	jg16633
OG0017211	evm.model.RL_6.98	jg16621
OG0017212	evm.model.RL_6.61	jg16571
OG0017213	evm.model.RL_6.55	jg16566
OG0017214	evm.model.RL_6.44	jg16553
OG0017215	evm.model.RL_6.29	jg16524
OG0017216	evm.model.RL_6.26	jg16521
OG0017217	evm.model.RL_5.1319	jg29950
OG0017218	evm.model.RL_5.1257	jg29888
OG0017219	evm.model.RL_5.1203	jg29826
OG0017221	evm.model.RL_5.1146	jg29748
OG0017222	evm.model.RL_5.1143	jg29745
OG0017223	evm.model.RL_5.1121	jg29702
OG0017224	evm.model.RL_5.1013	jg29585
OG0017225	evm.model.RL_5.999	jg29561
OG0017226	evm.model.RL_5.951.1.687c88b0	jg29491
OG0017227	evm.model.RL_5.944	jg29483
OG0017228	evm.model.RL_5.940	jg29479
OG0017229	evm.model.RL_5.892	jg29415
OG0017230	evm.model.RL_5.844	jg29356
OG0017231	evm.model.RL_5.850	jg29363
OG0017232	evm.model.RL_5.802	jg29307
OG0017233	evm.model.RL_5.784	jg29283
OG0017235	evm.model.RL_5.779	jg29277
OG0017237	evm.model.RL_5.771.1.687c88af	jg29270
OG0017238	evm.model.RL_4.2839	jg4538
OG0017239	evm.model.RL_5.714	jg29216
OG0017240	evm.model.RL_5.575	jg2037, jg29077
OG0017241	evm.model.RL_5.496	jg28990
OG0017242	evm.model.RL_5.483	jg28975
OG0017243	evm.model.RL_5.449	jg28939
OG0017245	evm.model.RL_5.403	jg28877
OG0017246	evm.model.RL_5.358	jg28832
OG0017247	evm.model.RL_5.352	jg28827
OG0017248	evm.model.RL_5.314	jg28783
OG0017249	evm.model.RL_5.291	jg28757
OG0017250	evm.model.RL_5.265	jg28728
OG0017251	evm.model.RL_5.259	jg28723
OG0017252	evm.model.RL_5.220	jg28677
OG0017253	evm.model.RL_5.224	jg28682
OG0017254	evm.model.RL_5.225	jg28683
OG0017255	evm.model.RL_5.230	jg28690
OG0017256	evm.model.RL_5.236	jg28697
OG0017257	evm.model.RL_5.193	jg28647
OG0017259	evm.model.RL_5.89	jg28545
OG0017260	evm.model.RL_5.85	jg28540
OG0017261	evm.model.RL_8.2885	jg28444
OG0017262	evm.model.RL_8.2892	jg28436
OG0017263	evm.model.RL_8.2916	jg28407
OG0017264	evm.model.RL_8.2924	jg28400
OG0017265	evm.model.RL_4.2171	jg5278
OG0017266	evm.model.RL_4.2174	jg5275
OG0017268	evm.model.RL_4.2179	jg5266
OG0017269	evm.model.RL_4.2133	jg5320
OG0017270	evm.model.RL_4.2132	jg5321
OG0017271	evm.model.RL_4.2130	jg5325
OG0017272	evm.model.RL_4.2098	jg5361
OG0017273	evm.model.RL_4.2108	jg5350
OG0017274	evm.model.RL_4.2020	jg5443
OG0017275	evm.model.RL_4.1997	jg5467
OG0017276	evm.model.RL_4.1966	jg5504
OG0017277	evm.model.RL_4.1880	jg5597
OG0017278	evm.model.RL_4.1876	jg5601
OG0017279	evm.model.RL_4.1865	jg5615
OG0017280	evm.model.RL_3.1209	jg2390
OG0017281	evm.model.RL_4.1764	jg5743
OG0017282	evm.model.RL_4.1753	jg5753
OG0017285	evm.model.RL_4.1034	jg6661
OG0017286	evm.model.RL_4.1003	jg6714
OG0017287	evm.model.RL_4.969	jg6808
OG0017288	evm.model.RL_4.947	jg21604
OG0017289	evm.model.RL_4.929	jg21582
OG0017290	evm.model.RL_4.902	jg21540
OG0017291	evm.model.RL_4.789	jg21370
OG0017292	evm.model.RL_4.815	jg21396
OG0017293	evm.model.RL_4.2259	jg5178
OG0017294	evm.model.RL_4.2264	jg5174
OG0017295	evm.model.RL_4.2861	jg4505
OG0017296	evm.model.RL_7.2538	jg13125
OG0017297	evm.model.RL_5.3985	jg33795, jg33792
OG0017298	evm.model.RL_4.758	jg21293
OG0017299	evm.model.RL_4.3008	jg4286
OG0017300	evm.model.RL_4.3011	jg4283
OG0017301	evm.model.RL_4.3013	jg4280
OG0017302	evm.model.RL_4.3024	jg4270
OG0017304	evm.model.RL_4.1190	jg6433
OG0017305	evm.model.RL_4.1183	jg6440
OG0017307	evm.model.RL_5.1624	jg30316
OG0017309	evm.model.RL_4.1254	jg6340
OG0017310	evm.model.RL_4.1293	jg6291
OG0017311	evm.model.RL_4.1285	jg6302
OG0017312	evm.model.RL_4.1299	jg6282
OG0017313	evm.model.RL_4.1328	jg6260
OG0017314	evm.model.RL_4.1333	jg6250
OG0017315	evm.model.RL_4.1334	jg6249
OG0017316	evm.model.RL_4.1407	jg6161
OG0017317	evm.model.RL_4.1412	jg6156
OG0017318	evm.model.RL_8.2200	jg23073
OG0017319	evm.model.RL_8.1571	jg22308
OG0017320	evm.model.RL_8.2227	jg23098
OG0017321	evm.model.RL_8.2260	jg23133
OG0017322	evm.model.RL_8.2266	jg23139
OG0017323	evm.model.RL_8.2272	jg23147
OG0017324	evm.model.RL_8.2278	jg23156
OG0017325	evm.model.RL_8.2287	jg23167
OG0017326	evm.model.RL_8.2379.2.687c8561	jg23267
OG0017327	evm.model.RL_8.1932	jg22770
OG0017328	evm.model.RL_8.1926	jg22764
OG0017329	evm.model.RL_8.1923	jg22761
OG0017330	evm.model.RL_7.1251, evm.model.RL_7.1336	jg15016
OG0017332	evm.model.RL_7.1295	jg14964
OG0017333	evm.model.RL_7.1311	jg14950
OG0017334	evm.model.RL_7.1320	jg14933
OG0017335	evm.model.RL_7.1366	jg14887
OG0017336	evm.model.RL_7.1389	jg14869, jg14867
OG0017337	evm.model.RL_4.1696	jg5816
OG0017338	evm.model.RL_7.1495	jg14717
OG0017339	evm.model.RL_7.1501	jg14709
OG0017340	evm.model.RL_7.1530	jg14667
OG0017342	evm.model.RL_7.1558	jg14630
OG0017343	evm.model.RL_7.1591	jg14591
OG0017344	evm.model.RL_7.1607	jg14582
OG0017345	evm.model.RL_7.1634	jg14538
OG0017346	evm.model.RL_7.1674	jg14492
OG0017347	evm.model.RL_7.1694	jg14466
OG0017348	evm.model.RL_7.1724	jg14435
OG0017349	evm.model.RL_2.926	jg11369
OG0017352	evm.model.RL_7.1907	jg14159
OG0017354	evm.model.RL_7.1961	jg14008
OG0017355	evm.model.RL_4.1632	jg5878
OG0017356	evm.model.RL_3.1154	jg2320
OG0017357	evm.model.RL_3.1149	jg2314
OG0017358	evm.model.RL_4.2250	jg5187
OG0017359	evm.model.RL_3.1165	jg2346
OG0017360	evm.model.RL_3.1160	jg2329
OG0017361	evm.model.RL_3.1272	jg2461
OG0017362	evm.model.RL_3.1301.2.687c84bc	jg2496
OG0017363	evm.model.RL_3.1304	jg2500
OG0017364	evm.model.RL_8.1037	jg21614
OG0017365	evm.model.RL_3.1334	jg2531
OG0017366	evm.model.RL_3.1337	jg2534
OG0017368	evm.model.RL_3.1454	jg2677
OG0017370	evm.model.RL_3.1467	jg2689
OG0017371	evm.model.RL_3.1498	jg2715
OG0017372	evm.model.RL_3.1513	jg2727
OG0017373	evm.model.RL_3.1515	jg2729
OG0017374	evm.model.RL_3.1554	jg2781
OG0017375	evm.model.RL_3.2195	jg3471
OG0017376	evm.model.RL_3.2190	jg3465
OG0017377	evm.model.RL_3.2153	jg3417
OG0017378	evm.model.RL_3.2150	jg3414
OG0017379	evm.model.RL_3.2139	jg3404
OG0017380	evm.model.RL_3.2107	jg3368
OG0017381	evm.model.RL_3.2081	jg3336
OG0017382	evm.model.RL_3.2073	jg3325
OG0017383	evm.model.RL_3.2071	jg3322
OG0017384	evm.model.RL_3.2034	jg3281
OG0017385	evm.model.RL_3.1997	jg3244
OG0017386	evm.model.RL_3.1991	jg3236
OG0017387	evm.model.RL_5.1805	jg30499
OG0017388	evm.model.RL_3.1912	jg3151
OG0017389	evm.model.RL_3.1880	jg3116
OG0017390	evm.model.RL_3.1755	jg3087
OG0017391	evm.model.RL_4.1711	jg5800
OG0017392	evm.model.RL_3.1826	jg3058
OG0017393	evm.model.RL_2.643	jg11909
OG0017394	evm.model.RL_3.1782	jg3016
OG0017395	evm.model.RL_3.1774	jg3009
OG0017396	evm.model.RL_3.1746	jg2981
OG0017397	evm.model.RL_3.1736	jg2973
OG0017399	evm.model.RL_3.1702	jg2940
OG0017400	evm.model.RL_3.1649	jg2890
OG0017401	evm.model.RL_3.2250	jg3534
OG0017402	evm.model.RL_3.2276	jg3560
OG0017403	evm.model.RL_3.2316	jg3599
OG0017404	evm.model.RL_3.2350	jg3637
OG0017405	evm.model.RL_5.2276	jg3642
OG0017406	evm.model.RL_3.2372	jg3661
OG0017407	evm.model.RL_3.2383	jg3671
OG0017408	evm.model.RL_3.2390	jg3679
OG0017409	evm.model.RL_3.2461	jg3756
OG0017410	evm.model.RL_3.2475	jg3770
OG0017411	evm.model.RL_3.2495	jg3784
OG0017412	evm.model.RL_3.2497	jg3786
OG0017413	evm.model.RL_3.2507	jg3788
OG0017414	evm.model.RL_1.1195	jg25256
OG0017415	evm.model.RL_1.1221	jg25287
OG0017416	evm.model.RL_1.1242	jg25809, jg25310
OG0017417	evm.model.RL_1.1265	jg25339
OG0017418	evm.model.RL_1.1286	jg25363
OG0017419	evm.model.RL_1.1293	jg25373
OG0017420	evm.model.RL_1.1378	jg25472
OG0017421	evm.model.RL_1.1379	jg25473
OG0017422	evm.model.RL_1.1422	jg25525
OG0017424	evm.model.RL_1.1434.3.687c87ed	jg25539
OG0017425	evm.model.RL_1.1461	jg14287, jg25571
OG0017426	evm.model.RL_1.1491	jg25608
OG0017427	evm.model.RL_1.1561	jg25680
OG0017428	evm.model.RL_1.1578	jg25702
OG0017429	evm.model.RL_1.1605	jg25750
OG0017431	evm.model.RL_1.1755.1.687c87ee	jg25975
OG0017432	evm.model.RL_1.1757	jg25977
OG0017433	evm.model.RL_1.1807	jg26035
OG0017434	evm.model.RL_1.1829	jg26060
OG0017435	evm.model.RL_1.1866	jg26108
OG0017437	evm.model.RL_1.1876	jg26117
OG0017438	evm.model.RL_1.1883	jg26120
OG0017439	evm.model.RL_1.1884	jg26121
OG0017440	evm.model.RL_1.2077	jg26349
OG0017441	evm.model.RL_1.2052	jg26319
OG0017442	evm.model.RL_1.2051	jg26318
OG0017444	evm.model.RL_1.2088	jg26360
OG0017445	evm.model.RL_1.2154	jg26476
OG0017446	evm.model.RL_8.1261	jg21829
OG0017448	evm.model.RL_1.2221	jg26571
OG0017449	evm.model.RL_1.2273	jg26634
OG0017450	evm.model.RL_1.2347	jg26760
OG0017451	evm.model.RL_1.2348.1.687c87ef	jg26761
OG0017452	evm.model.RL_1.2373	jg26807
OG0017453	evm.model.RL_1.2384	jg26829
OG0017454	evm.model.RL_6.482	jg17157
OG0017455	evm.model.RL_1.2506	jg27034
OG0017456	evm.model.RL_1.2579	jg27270
OG0017457	evm.model.RL_1.2608	jg27389
OG0017458	evm.model.RL_1.2624	jg27403
OG0017459	evm.model.RL_1.2549	jg27139
OG0017460	evm.model.RL_1.2663	jg27409
OG0017461	evm.model.RL_1.2684	jg27446
OG0017462	evm.model.RL_1.2793	jg27646
OG0017463	evm.model.RL_1.2819	jg27696
OG0017464	evm.model.RL_1.2898	jg27844
OG0017465	evm.model.RL_1.2928	jg27868
OG0017467	evm.model.RL_1.2963	jg27916
OG0017468	evm.model.RL_1.3026	jg28007
OG0017469	evm.model.RL_1.3062	jg28062
OG0017470	evm.model.RL_1.3125	jg28127
OG0017471	evm.model.RL_1.3184	jg28220
OG0017472	evm.model.RL_1.3206	jg28248
OG0017473	evm.model.RL_1.3211	jg28255
OG0017474	evm.model.RL_2.2352	jg9598
OG0017475	evm.model.RL_1.3274	jg28306
OG0017476	evm.model.RL_1.3271	jg28302
OG0017477	evm.model.RL_1.3266	jg28297
OG0017478	evm.model.RL_1.3288	jg28321
OG0017479	evm.model.RL_1.3290	jg28323
OG0017480	evm.model.RL_5.4009	jg33816
OG0017481	evm.model.RL_5.3968	jg33767
OG0017482	evm.model.RL_5.3952	jg33747
OG0017483	evm.model.RL_5.3940	jg33720
OG0017485	evm.model.RL_5.3901	jg33675
OG0017486	evm.model.RL_5.3898	jg33672
OG0017487	evm.model.RL_5.3897	jg33671
OG0017488	evm.model.RL_5.3883	jg33655
OG0017489	evm.model.RL_5.3855	jg33621
OG0017490	evm.model.RL_5.3832	jg33595
OG0017491	evm.model.RL_5.3771	jg33514
OG0017492	evm.model.RL_5.3769	jg33512
OG0017493	evm.model.RL_5.3723	jg33453
OG0017494	evm.model.RL_5.3717	jg33445
OG0017495	evm.model.RL_5.1983	jg33199
OG0017496	evm.model.RL_5.1987	jg33195
OG0017497	evm.model.RL_5.2015	jg33164
OG0017499	evm.model.RL_5.2120	jg32981
OG0017500	evm.model.RL_5.2128	jg32973
OG0017501	evm.model.RL_5.2130	jg32971
OG0017502	evm.model.RL_5.2141	jg32946
OG0017504	evm.model.RL_5.2177	jg32910
OG0017505	evm.model.RL_2.1178.1.687c86e2	jg11023
OG0017506	evm.model.RL_2.1174	jg11027
OG0017507	evm.model.RL_2.1118	jg11108
OG0017508	evm.model.RL_2.1107	jg11128
OG0017509	evm.model.RL_2.1106	jg11129
OG0017510	evm.model.RL_5.2890	jg31590
OG0017511	evm.model.RL_6.1539	jg18552
OG0017512	evm.model.RL_6.1532	jg18546
OG0017513	evm.model.RL_7.1170	jg15125
OG0017515	evm.model.RL_7.1115	jg15194
OG0017516	evm.model.RL_7.1107	jg15202
OG0017518	evm.model.RL_7.1088	jg15226
OG0017519	evm.model.RL_7.1017	jg15305
OG0017520	evm.model.RL_7.1012	jg15312
OG0017521	evm.model.RL_7.1011	jg15313
OG0017522	evm.model.RL_7.997	jg15320
OG0017524	evm.model.RL_7.936	jg15377
OG0017526	evm.model.RL_7.949	jg15367
OG0017527	evm.model.RL_7.882	jg15431
OG0017528	evm.model.RL_7.866	jg15442
OG0017529	evm.model.RL_7.918, evm.model.RL_7.863	jg15446
OG0017530	evm.model.RL_7.828	jg15473
OG0017532	evm.model.RL_7.814	jg15486
OG0017533	evm.model.RL_7.796.2.687c84b6	jg15514
OG0017534	evm.model.RL_7.770	jg15554, jg15547
OG0017535	evm.model.RL_7.777	jg15537
OG0017536	evm.model.RL_7.754	jg15577
OG0017537	evm.model.RL_7.752	jg15606
OG0017538	evm.model.RL_7.710	jg15629
OG0017539	evm.model.RL_7.636	jg15743
OG0017540	evm.model.RL_7.613	jg15763
OG0017541	evm.model.RL_7.497	jg15892
OG0017542	evm.model.RL_7.481	jg15909
OG0017543	evm.model.RL_7.457	jg15942
OG0017544	evm.model.RL_7.380	jg16032
OG0017545	evm.model.RL_7.378	jg16035
OG0017547	evm.model.RL_7.1187	jg15111
OG0017548	evm.model.RL_7.286	jg16135
OG0017549	evm.model.RL_7.284	jg16138
OG0017550	evm.model.RL_7.188	jg16245
OG0017551	evm.model.RL_7.145.1.687c84b3	jg16290
OG0017552	evm.model.RL_7.104	jg16330
OG0017553	evm.model.RL_7.95	jg16340
OG0017554	evm.model.RL_7.27	jg16430
OG0017555	evm.model.RL_7.18	jg16439
OG0017556	evm.model.RL_7.275	jg16149
OG0017557	evm.model.RL_5.3981	jg33783
OG0017558	evm.model.RL_5.3750	jg33484
OG0017559	evm.model.RL_5.3727	jg33456
OG0017560	evm.model.RL_5.1925	jg33289
OG0017562	evm.model.RL_2.1126	jg11103
OG0017563	evm.model.RL_7.1773	jg14372
OG0017564	evm.model.RL_7.1600	jg14586
OG0017565	evm.model.RL_7.1412	jg14841
OG0017566	evm.model.RL_7.1152	jg15144
OG0017568	evm.model.RL_7.1232	jg15040
OG0017569	evm.model.RL_7.1085	jg15229
OG0017572	evm.model.RL_7.940	jg15374
OG0017573	evm.model.RL_7.938	jg15376
OG0017574	evm.model.RL_7.931	jg15382
OG0017575	evm.model.RL_7.838	jg15461
OG0017576	evm.model.RL_7.795	jg15515
OG0017577	evm.model.RL_7.762	jg15568
OG0017579	evm.model.RL_7.506	jg15882
OG0017580	evm.model.RL_7.61	jg16374
OG0017581	evm.model.RL_8.2855	jg23788
OG0017584	evm.model.RL_3.1723	jg32918
OG0017587	evm.model.RL_8.613	jg7557
OG0017588	evm.model.RL_6.1576	jg18604
OG0017589	evm.model.RL_6.1670	jg18713
OG0017590	evm.model.RL_6.1941	jg19011
OG0017592	evm.model.RL_6.2101	jg19219
OG0017593	evm.model.RL_6.2239	jg19392
OG0017594	evm.model.RL_6.2352, evm.model.RL_6.2318	jg19534
OG0017595	evm.model.RL_6.2314	jg19481, jg16994
OG0017596	evm.model.RL_6.2327	jg19501
OG0017597	evm.model.RL_6.2390	jg19581
OG0017599	evm.model.RL_3.2318	jg3601
OG0017600	evm.model.RL_3.2185	jg3456
OG0017601	evm.model.RL_3.2036	jg3283
OG0017602	evm.model.RL_3.1911	jg3150
OG0017603	evm.model.RL_2.2284	jg9663
OG0017604	evm.model.RL_3.1699	jg2938
OG0017605	evm.model.RL_2.2319	jg9630
OG0017606	evm.model.RL_2.2324	jg9624
OG0017607	evm.model.RL_2.2530	jg9398
OG0017608	evm.model.RL_2.2579	jg9342
OG0017609	evm.model.RL_2.2678	jg9233
OG0017610	evm.model.RL_2.2849	jg9045
OG0017611	evm.model.RL_2.2842	jg9055
OG0017612	evm.model.RL_2.2988	jg8889
OG0017614	evm.model.RL_8.2876	jg28451
OG0017616	evm.model.RL_5.253	jg28717
OG0017617	evm.model.RL_5.427	jg28914
OG0017618	evm.model.RL_5.533	jg29028
OG0017619	evm.model.RL_5.542	jg29041
OG0017620	evm.model.RL_5.671	jg29180
OG0017621	evm.model.RL_5.685	jg29190
OG0017622	evm.model.RL_5.1035	jg29609
OG0017623	evm.model.RL_5.1255	jg29886
OG0017624	evm.model.RL_5.1278	jg29910
OG0017625	evm.model.RL_5.1395	jg30029
OG0017627	evm.model.RL_5.1811	jg30505
OG0017628	evm.model.RL_5.3519	jg30807
OG0017629	evm.model.RL_5.3457	jg30867
OG0017630	evm.model.RL_3.1516	jg2730
OG0017631	evm.model.RL_3.1446	jg2666
OG0017632	evm.model.RL_3.1390	jg2595
OG0017633	evm.model.RL_3.1341	jg2538
OG0017634	evm.model.RL_3.1294.1.687c84bc	jg2489
OG0017635	evm.model.RL_3.1216	jg2398
OG0017636	evm.model.RL_3.716	jg1453
OG0017637	evm.model.RL_3.643	jg1348
OG0017638	evm.model.RL_3.382	jg910
OG0017639	evm.model.RL_3.239	jg676
OG0017641	evm.model.RL_3.67, evm.model.RL_3.68	jg428
OG0017642	evm.model.RL_1.3189, evm.model.RL_1.3188	jg28224
OG0017643	evm.model.RL_1.2816	jg27694
OG0017644	evm.model.RL_2.1653	jg10413
OG0017645	evm.model.RL_1.2234	jg26587
OG0017646	evm.model.RL_2.2269	jg9694, jg9692
OG0017647	evm.model.RL_1.1776.1.687c87ee	jg25995
OG0017648	evm.model.RL_1.1487	jg25604
OG0017650	evm.model.RL_1.1173	jg25231
OG0017651	evm.model.RL_1.1032	jg25073
OG0017652	evm.model.RL_1.905	jg24922
OG0017653	evm.model.RL_1.774	jg24779
OG0017654	evm.model.RL_1.548	jg24545
OG0017655	evm.model.RL_2.649	jg11879
OG0017656	evm.model.RL_1.371	jg24338
OG0017657	evm.model.RL_1.89	jg23969
OG0017658	evm.model.RL_4.3245	jg4028
OG0017659	evm.model.RL_4.2937	jg4368
OG0017660	evm.model.RL_2.2116	jg9861
OG0017661	evm.model.RL_4.2882	jg4449
OG0017662	evm.model.RL_4.2845	jg4531
OG0017663	evm.model.RL_8.1998, evm.model.RL_8.1992	jg22839
OG0017664	evm.model.RL_4.2833	jg4544
OG0017665	evm.model.RL_6.459	jg19497
OG0017666	evm.model.RL_8.32	jg8225
OG0017667	evm.model.RL_6.326	jg16916
OG0017668	evm.model.RL_2.1760	jg10276
OG0017669	evm.model.RL_2.1724	jg10324
OG0017670	evm.model.RL_2.1625	jg10450
OG0017671	evm.model.RL_2.1642	jg10432
OG0017672	evm.model.RL_5.2884	jg31605
OG0017673	evm.model.RL_5.3054	jg31370
OG0017674	evm.model.RL_5.3112	jg31301
OG0017675	evm.model.RL_5.2278	jg32738
OG0017676	evm.model.RL_5.2303	jg32664
OG0017677	evm.model.RL_5.2263	jg32761
OG0017679	evm.model.RL_6.1286	jg18257
OG0017682	evm.model.RL_6.970	jg17841
OG0017683	evm.model.RL_6.955	jg17814
OG0017684	evm.model.RL_6.825	jg17646
OG0017685	evm.model.RL_4.2679	jg4718
OG0017686	evm.model.RL_4.2582	jg4822
OG0017687	evm.model.RL_4.2419	jg5001
OG0017688	evm.model.RL_4.891	jg22019, jg21528
OG0017689	evm.model.RL_2.1079	jg11154
OG0017690	evm.model.RL_2.15	jg12640
OG0017691	evm.model.RL_2.111	jg12745
OG0017692	evm.model.RL_7.2452	jg13230
OG0017693	evm.model.RL_8.1670	jg22430
OG0017694	evm.model.RL_8.1988	jg22835
OG0017695	evm.model.RL_8.2018	jg22869
OG0017696	evm.model.RL_4.1436	jg6122
OG0017698	evm.model.RL_6.1654	jg20319
OG0017699	evm.model.RL_4.1139	jg6515
OG0017701	evm.model.RL_8.2610	jg23534
OG0017702	evm.model.RL_8.57, evm.model.RL_5.27, evm.model.RL_5.25	jg28878
OG0017703	evm.model.RL_5.698	jg29202
OG0017704	evm.model.RL_5.3362	jg31017, jg31015
OG0017709	evm.model.RL_3.958	jg1982
OG0017710	evm.model.RL_3.2218	jg3497
OG0017714	evm.model.RL_6.237	jg16804
OG0017716	evm.model.RL_6.1674	jg18718
OG0017718	evm.model.RL_7.1002	jg14442, jg15315
OG0017720	evm.model.RL_4.2524	jg4886
