Orthogroup	Cardamine_amara	Cardamine_hirsuta
OG0015062	evm.model.RL_5.2379	CARHR035390
OG0015063	evm.model.RL_5.2381	CARHR035370
OG0015064	evm.model.RL_5.2389	CARHR035260
OG0015065	evm.model.RL_5.2305	CARHR036170
OG0015066	evm.model.RL_2.1179	CARHR222680
OG0015067	evm.model.RL_5.2244	CARHR037310
OG0015069	evm.model.RL_4.2, evm.model.RL_5.2257	CARHR037040
OG0015071	evm.model.RL_5.2392	CARHR035230
OG0015072	evm.model.RL_5.2291	CARHR036360
OG0015073	evm.model.RL_5.2290	CARHR174670, CARHR036370
OG0015074	evm.model.RL_5.2287.2.687c88ba	CARHR036440
OG0015075	evm.model.RL_4.664	CARHR181800
OG0015076	evm.model.RL_5.2224	CARHR037470
OG0015077	evm.model.RL_5.3107	CARHR027330
OG0015079	evm.model.RL_5.3117	CARHR027260
OG0015080	evm.model.RL_5.3114	CARHR027270
OG0015081	evm.model.RL_8.2224	CARHR275250
OG0015082	evm.model.RL_5.3075	CARHR027700
OG0015083	evm.model.RL_5.3063	CARHR027830
OG0015084	evm.model.RL_5.3004	CARHR028540
OG0015085	evm.model.RL_5.2963	CARHR029010
OG0015086	evm.model.RL_5.2948	CARHR029180
OG0015087	evm.model.RL_5.2929	CARHR029410
OG0015088	evm.model.RL_5.2932	CARHR029380
OG0015089	evm.model.RL_5.2936	CARHR029340
OG0015090	evm.model.RL_5.2938	CARHR029320
OG0015091	evm.model.RL_5.2881	CARHR029940
OG0015092	evm.model.RL_5.2869	CARHR030120
OG0015093	evm.model.RL_5.2866	CARHR030150
OG0015094	evm.model.RL_2.3062	CARHR243700
OG0015095	evm.model.RL_2.3079	CARHR243930
OG0015096	evm.model.RL_2.3112	CARHR244260
OG0015097	evm.model.RL_2.3120	CARHR244330
OG0015099	evm.model.RL_2.3133	CARHR244430
OG0015100	evm.model.RL_2.3135	CARHR244450
OG0015101	evm.model.RL_2.3147	CARHR244590
OG0015102	evm.model.RL_2.3163	CARHR244750
OG0015103	evm.model.RL_2.3194	CARHR245150
OG0015104	evm.model.RL_2.3198	CARHR245190
OG0015105	evm.model.RL_2.3200	CARHR245200
OG0015106	evm.model.RL_2.3201	CARHR245220
OG0015107	evm.model.RL_2.3118	CARHR244310
OG0015108	evm.model.RL_2.3234	CARHR245540
OG0015109	evm.model.RL_2.3240	CARHR245600
OG0015110	evm.model.RL_2.3244	CARHR245640
OG0015111	evm.model.RL_2.3247	CARHR245670
OG0015112	evm.model.RL_2.3258	CARHR245810
OG0015113	evm.model.RL_2.627	CARHR217490
OG0015114	evm.model.RL_2.3275	CARHR246010
OG0015115	evm.model.RL_2.3291	CARHR246190
OG0015116	evm.model.RL_2.3305	CARHR246330
OG0015117	evm.model.RL_2.3308	CARHR246380
OG0015118	evm.model.RL_2.3316	CARHR246460
OG0015120	evm.model.RL_2.3321	CARHR246490
OG0015121	evm.model.RL_2.3337.1.687c86e8	CARHR246680
OG0015122	evm.model.RL_2.3370	CARHR247010
OG0015123	evm.model.RL_2.3372	CARHR247030
OG0015124	evm.model.RL_2.3380	CARHR247120
OG0015125	evm.model.RL_2.3395	CARHR247330
OG0015126	evm.model.RL_2.3400	CARHR247380
OG0015127	evm.model.RL_2.3419	CARHR247620
OG0015128	evm.model.RL_2.3429	CARHR247720
OG0015129	evm.model.RL_2.3443	CARHR247870
OG0015130	evm.model.RL_2.3446	CARHR247910
OG0015131	evm.model.RL_2.3453	CARHR294430
OG0015132	evm.model.RL_2.3456	CARHR294410
OG0015133	evm.model.RL_2.3458	CARHR294390
OG0015134	evm.model.RL_2.3492	CARHR294040
OG0015135	evm.model.RL_2.3490	CARHR294080
OG0015136	evm.model.RL_2.3486	CARHR294120
OG0015137	evm.model.RL_2.3485	CARHR294130
OG0015139	evm.model.RL_2.3479	CARHR294200
OG0015140	evm.model.RL_2.3507.2.687c86e9	CARHR293890
OG0015141	evm.model.RL_2.663	CARHR217120
OG0015142	evm.model.RL_2.501	CARHR215730
OG0015143	evm.model.RL_2.571	CARHR216510
OG0015145	evm.model.RL_2.561	CARHR216430
OG0015146	evm.model.RL_3.923	CARHR057090
OG0015147	evm.model.RL_2.482	CARHR215460
OG0015148	evm.model.RL_2.474	CARHR215380
OG0015149	evm.model.RL_2.432	CARHR214920
OG0015150	evm.model.RL_2.430	CARHR214880
OG0015151	evm.model.RL_2.420	CARHR214680
OG0015152	evm.model.RL_2.371	CARHR213920
OG0015153	evm.model.RL_2.366	CARHR214060
OG0015154	evm.model.RL_2.355	CARHR288760
OG0015155	evm.model.RL_2.299	CARHR263160
OG0015156	evm.model.RL_2.271	CARHR262690
OG0015157	evm.model.RL_2.251	CARHR262450
OG0015158	evm.model.RL_2.250	CARHR262440
OG0015159	evm.model.RL_4.260	CARHR176290
OG0015160	evm.model.RL_5.2837	CARHR030490
OG0015161	evm.model.RL_6.1595	CARHR129260
OG0015162	evm.model.RL_6.1597	CARHR129270, CARHR141110, CARHR180830
OG0015163	evm.model.RL_6.1599	CARHR129290
OG0015164	evm.model.RL_7.1778	CARHR154200
OG0015165	evm.model.RL_7.1775	CARHR154260
OG0015166	evm.model.RL_5.2769	CARHR031210
OG0015167	evm.model.RL_6.1639	CARHR129710
OG0015168	evm.model.RL_6.1635	CARHR129650
OG0015169	evm.model.RL_6.1633	CARHR129630
OG0015170	evm.model.RL_6.1625	CARHR129560
OG0015171	evm.model.RL_6.1621	CARHR129520
OG0015172	evm.model.RL_5.2534	CARHR033860
OG0015173	evm.model.RL_8.837	CARHR260370
OG0015174	evm.model.RL_8.874	CARHR259780
OG0015175	evm.model.RL_8.881	CARHR259750
OG0015176	evm.model.RL_8.886	CARHR259660
OG0015177	evm.model.RL_8.891	CARHR259590
OG0015178	evm.model.RL_8.892	CARHR259580
OG0015179	evm.model.RL_5.2434	CARHR034980
OG0015180	evm.model.RL_8.904	CARHR259370
OG0015181	evm.model.RL_6.1519	CARHR128390
OG0015182	evm.model.RL_6.1506	CARHR128260
OG0015183	evm.model.RL_6.1503	CARHR128240
OG0015184	evm.model.RL_6.1479	CARHR127980
OG0015185	evm.model.RL_6.1475	CARHR127920
OG0015186	evm.model.RL_6.1462	CARHR127760
OG0015187	evm.model.RL_6.1461	CARHR127750
OG0015188	evm.model.RL_6.1448	CARHR127620
OG0015189	evm.model.RL_6.1434	CARHR127490
OG0015190	evm.model.RL_4.564	CARHR180720
OG0015191	evm.model.RL_4.570	CARHR180760
OG0015192	evm.model.RL_4.571	CARHR180800
OG0015193	evm.model.RL_4.601	CARHR181150
OG0015194	evm.model.RL_4.596	CARHR181120
OG0015195	evm.model.RL_4.615	CARHR181260
OG0015196	evm.model.RL_4.639	CARHR181720
OG0015197	evm.model.RL_4.641	CARHR181660
OG0015198	evm.model.RL_4.673	CARHR181870
OG0015199	evm.model.RL_4.684	CARHR285100
OG0015200	evm.model.RL_4.1664	CARHR193030
OG0015201	evm.model.RL_4.494	CARHR179670
OG0015202	evm.model.RL_4.692	CARHR284960
OG0015203	evm.model.RL_4.695	CARHR284920
OG0015205	evm.model.RL_8.768	CARHR261210
OG0015206	evm.model.RL_8.763	CARHR256650
OG0015207	evm.model.RL_8.762	CARHR256640
OG0015208	evm.model.RL_8.761	CARHR256620
OG0015209	evm.model.RL_8.750	CARHR256310
OG0015210	evm.model.RL_8.736	CARHR256180
OG0015211	evm.model.RL_8.716	CARHR255960
OG0015212	evm.model.RL_8.708.2.687c8558	CARHR255870
OG0015213	evm.model.RL_8.702.1.687c8558	CARHR255800
OG0015214	evm.model.RL_8.694	CARHR255690
OG0015215	evm.model.RL_8.692	CARHR255670
OG0015216	evm.model.RL_3.850, evm.model.RL_8.690	CARHR255650
OG0015217	evm.model.RL_8.676	CARHR255510
OG0015218	evm.model.RL_8.664	CARHR255400
OG0015219	evm.model.RL_8.660	CARHR255350
OG0015220	evm.model.RL_8.655	CARHR255320
OG0015221	evm.model.RL_8.616	CARHR254800
OG0015222	evm.model.RL_8.615.5.687c8557	CARHR254790
OG0015223	evm.model.RL_8.594	CARHR254430
OG0015224	evm.model.RL_8.579	CARHR254300
OG0015225	evm.model.RL_8.564	CARHR254130
OG0015226	evm.model.RL_8.897	CARHR259290
OG0015227	evm.model.RL_2.1759	CARHR229440
OG0015228	evm.model.RL_8.508	CARHR253430
OG0015231	evm.model.RL_8.483	CARHR253090
OG0015232	evm.model.RL_8.478	CARHR253040
OG0015233	evm.model.RL_8.469	CARHR252930
OG0015234	evm.model.RL_8.454	CARHR252740
OG0015236	evm.model.RL_8.412	CARHR252340
OG0015237	evm.model.RL_4.419	CARHR178650
OG0015238	evm.model.RL_4.394	CARHR178260
OG0015239	evm.model.RL_4.392	CARHR178230
OG0015240	evm.model.RL_4.379.1.687c86ce	CARHR178160
OG0015241	evm.model.RL_4.307	CARHR176840
OG0015242	evm.model.RL_4.274	CARHR176410
OG0015243	evm.model.RL_4.253	CARHR176220
OG0015244	evm.model.RL_4.248	CARHR176170
OG0015245	evm.model.RL_4.243	CARHR176120
OG0015246	evm.model.RL_3.1766	CARHR066620
OG0015247	evm.model.RL_4.234	CARHR176010
OG0015248	evm.model.RL_4.233	CARHR175990
OG0015249	evm.model.RL_5.3924.2.687c88c6	CARHR045120
OG0015250	evm.model.RL_4.195	CARHR175490
OG0015251	evm.model.RL_4.192	CARHR175480
OG0015252	evm.model.RL_4.181	CARHR175370
OG0015253	evm.model.RL_5.201	CARHR002750
OG0015254	evm.model.RL_4.866	CARHR104130
OG0015255	evm.model.RL_4.95	CARHR174430
OG0015256	evm.model.RL_2.636	CARHR217310
OG0015257	evm.model.RL_2.622	CARHR217620
OG0015258	evm.model.RL_4.51.1.687c86cc	CARHR173950
OG0015259	evm.model.RL_4.53	CARHR173970
OG0015260	evm.model.RL_2.609.2.687c86e1	CARHR217050
OG0015261	evm.model.RL_1.2468	CARHR102420
OG0015262	evm.model.RL_2.598	CARHR216840
OG0015263	evm.model.RL_1.2496	CARHR102920
OG0015264	evm.model.RL_2.593	CARHR216780
OG0015265	evm.model.RL_2.771	CARHR218170
OG0015266	evm.model.RL_1.2428	CARHR101710
OG0015267	evm.model.RL_2.1932	CARHR231580
OG0015268	evm.model.RL_2.803	CARHR218370
OG0015269	evm.model.RL_1.2382	CARHR101170
OG0015270	evm.model.RL_1.2381	CARHR101160
OG0015271	evm.model.RL_2.830	CARHR218820
OG0015272	evm.model.RL_2.860	CARHR219230
OG0015273	evm.model.RL_2.870	CARHR219440
OG0015274	evm.model.RL_2.901	CARHR219940
OG0015275	evm.model.RL_2.906	CARHR220030
OG0015276	evm.model.RL_2.950	CARHR220500
OG0015277	evm.model.RL_2.966	CARHR220670
OG0015278	evm.model.RL_2.967	CARHR220680
OG0015279	evm.model.RL_1.2211	CARHR099080
OG0015281	evm.model.RL_2.1065	CARHR222170
OG0015282	evm.model.RL_1.2078	CARHR097490
OG0015283	evm.model.RL_2.238	CARHR262280
OG0015284	evm.model.RL_2.217	CARHR262070
OG0015285	evm.model.RL_2.12	CARHR261810
OG0015286	evm.model.RL_2.13	CARHR261800
OG0015287	evm.model.RL_2.30	CARHR261570
OG0015288	evm.model.RL_2.71	CARHR213710
OG0015289	evm.model.RL_2.133	CARHR212990
OG0015290	evm.model.RL_1.2508	CARHR103070
OG0015291	evm.model.RL_6.2956	CARHR143460
OG0015293	evm.model.RL_6.2947	CARHR143350
OG0015294	evm.model.RL_6.2943	CARHR143310
OG0015295	evm.model.RL_6.2929	CARHR143160
OG0015296	evm.model.RL_6.2927	CARHR143140
OG0015297	evm.model.RL_6.2926	CARHR143130
OG0015298	evm.model.RL_6.2912	CARHR143000
OG0015299	evm.model.RL_6.2911	CARHR142990
OG0015300	evm.model.RL_6.2906	CARHR142950
OG0015301	evm.model.RL_6.2903	CARHR142920
OG0015302	evm.model.RL_6.2901	CARHR142890
OG0015303	evm.model.RL_1.1485	CARHR090660
OG0015304	evm.model.RL_6.2854	CARHR142430
OG0015305	evm.model.RL_6.2834	CARHR142270
OG0015306	evm.model.RL_6.2832	CARHR142250
OG0015307	evm.model.RL_6.2813	CARHR142050
OG0015308	evm.model.RL_6.2808	CARHR141980
OG0015309	evm.model.RL_6.2797	CARHR141860
OG0015310	evm.model.RL_6.2792	CARHR141770
OG0015311	evm.model.RL_6.2778	CARHR141630
OG0015312	evm.model.RL_6.2749	CARHR141320
OG0015313	evm.model.RL_6.2734	CARHR141150
OG0015314	evm.model.RL_6.2698	CARHR140840
OG0015315	evm.model.RL_6.2697	CARHR140830
OG0015316	evm.model.RL_6.2694	CARHR140810
OG0015317	evm.model.RL_6.2668	CARHR140580
OG0015318	evm.model.RL_6.2657	CARHR140460
OG0015319	evm.model.RL_6.2655	CARHR140440
OG0015320	evm.model.RL_6.2652	CARHR140400
OG0015321	evm.model.RL_6.2649	CARHR140370
OG0015322	evm.model.RL_6.2638	CARHR140290
OG0015323	evm.model.RL_6.2635	CARHR140270
OG0015324	evm.model.RL_6.2626	CARHR140160
OG0015325	evm.model.RL_6.2621	CARHR140110
OG0015326	evm.model.RL_6.2599	CARHR139930
OG0015327	evm.model.RL_6.2560	CARHR139520
OG0015328	evm.model.RL_6.2535	CARHR139270
OG0015329	evm.model.RL_6.2524	CARHR139160
OG0015330	evm.model.RL_6.2491	CARHR138830
OG0015331	evm.model.RL_6.2477	CARHR138670
OG0015332	evm.model.RL_6.2469	CARHR138550
OG0015333	evm.model.RL_6.2466	CARHR138510
OG0015334	evm.model.RL_6.2448	CARHR138310
OG0015335	evm.model.RL_6.2433	CARHR138150
OG0015336	evm.model.RL_6.2421	CARHR138020
OG0015337	evm.model.RL_6.2416	CARHR137970
OG0015338	evm.model.RL_6.2411	CARHR137930
OG0015339	evm.model.RL_6.2402	CARHR137840
OG0015340	evm.model.RL_6.2401	CARHR137830
OG0015341	evm.model.RL_6.2391	CARHR137780
OG0015342	evm.model.RL_6.2385	CARHR137730
OG0015343	evm.model.RL_6.2366	CARHR137490
OG0015344	evm.model.RL_6.2322	CARHR137070
OG0015345	evm.model.RL_6.2346	CARHR137290
OG0015346	evm.model.RL_6.2282	CARHR136650
OG0015347	evm.model.RL_4.3389.4.687c86de	CARHR211870
OG0015348	evm.model.RL_4.3388	CARHR211860
OG0015349	evm.model.RL_4.3357	CARHR211580
OG0015350	evm.model.RL_4.3353	CARHR211540
OG0015351	evm.model.RL_4.3339	CARHR211400
OG0015352	evm.model.RL_4.3335	CARHR211360
OG0015353	evm.model.RL_4.3332	CARHR211320
OG0015354	evm.model.RL_4.3317.4.687c86de	CARHR211180
OG0015355	evm.model.RL_4.3311	CARHR211120
OG0015356	evm.model.RL_4.3276	CARHR210730
OG0015357	evm.model.RL_4.3267	CARHR210640
OG0015358	evm.model.RL_4.3234	CARHR210260
OG0015359	evm.model.RL_4.3232	CARHR210240
OG0015360	evm.model.RL_4.3230	CARHR210220
OG0015361	evm.model.RL_4.3209	CARHR210060
OG0015362	evm.model.RL_8.1389.1.687c855b	CARHR265950
OG0015363	evm.model.RL_4.3191	CARHR209920
OG0015364	evm.model.RL_4.3187	CARHR209870
OG0015365	evm.model.RL_4.3165	CARHR209640
OG0015366	evm.model.RL_4.2596	CARHR203490
OG0015367	evm.model.RL_4.3161	CARHR209600
OG0015368	evm.model.RL_4.3146	CARHR209460
OG0015369	evm.model.RL_4.3141	CARHR209400
OG0015370	evm.model.RL_4.3135	CARHR209340
OG0015371	evm.model.RL_4.3121	CARHR209180
OG0015372	evm.model.RL_4.3103	CARHR209000
OG0015373	evm.model.RL_4.3102	CARHR208990
OG0015374	evm.model.RL_4.1714	CARHR193580
OG0015375	evm.model.RL_4.1623	CARHR192600
OG0015376	evm.model.RL_4.1634	CARHR192710
OG0015377	evm.model.RL_4.1571	CARHR191990
OG0015378	evm.model.RL_4.1565	CARHR191940
OG0015379	evm.model.RL_2.2285	CARHR235400
OG0015380	evm.model.RL_4.1556	CARHR191850
OG0015381	evm.model.RL_4.1552	CARHR191810
OG0015382	evm.model.RL_4.1535	CARHR191660
OG0015383	evm.model.RL_4.1518.1.687c86d4	CARHR191480
OG0015384	evm.model.RL_4.1511	CARHR191410
OG0015385	evm.model.RL_4.1485.3.687c86d4	CARHR191250
OG0015386	evm.model.RL_4.1473	CARHR191120
OG0015387	evm.model.RL_4.1467	CARHR191060
OG0015388	evm.model.RL_4.1453	CARHR190840
OG0015389	evm.model.RL_8.2142	CARHR274420
OG0015390	evm.model.RL_8.2127.3.687c855f	CARHR274260
OG0015391	evm.model.RL_8.2124.1.687c855f	CARHR274230
OG0015393	evm.model.RL_3.1107	CARHR059780
OG0015394	evm.model.RL_8.2079	CARHR273670
OG0015395	evm.model.RL_8.2061	CARHR273410
OG0015396	evm.model.RL_8.2054	CARHR273350
OG0015397	evm.model.RL_8.2022	CARHR285770
OG0015398	evm.model.RL_8.1984_evm.model.RL_8.1986.1.687c97c3	CARHR285290
OG0015399	evm.model.RL_8.2027	CARHR285820
OG0015400	evm.model.RL_8.2006	CARHR285560
OG0015401	evm.model.RL_8.2389	CARHR276950
OG0015402	evm.model.RL_8.2399	CARHR277110
OG0015403	evm.model.RL_8.2402	CARHR277140
OG0015404	evm.model.RL_8.2405	CARHR277210
OG0015405	evm.model.RL_8.2406	CARHR277220
OG0015406	evm.model.RL_8.2408.2.687c8561	CARHR277240
OG0015407	evm.model.RL_8.2410	CARHR277280
OG0015408	evm.model.RL_8.2411	CARHR277290
OG0015409	evm.model.RL_8.2431	CARHR277510
OG0015410	evm.model.RL_8.2470, evm.model.RL_8.2462	CARHR277830
OG0015411	evm.model.RL_8.2474	CARHR277860
OG0015412	evm.model.RL_6.1947	CARHR133030
OG0015413	evm.model.RL_8.2501	CARHR278140
OG0015414	evm.model.RL_8.2513	CARHR278250
OG0015415	evm.model.RL_8.2515	CARHR278270
OG0015416	evm.model.RL_8.2518	CARHR278300
OG0015417	evm.model.RL_8.2525	CARHR278390
OG0015418	evm.model.RL_8.2528.1.687c8561	CARHR278420
OG0015419	evm.model.RL_8.2534	CARHR278480
OG0015420	evm.model.RL_8.2542	CARHR278560
OG0015421	evm.model.RL_8.2549	CARHR278630
OG0015422	evm.model.RL_8.2568	CARHR278840
OG0015423	evm.model.RL_8.2573	CARHR278890
OG0015424	evm.model.RL_8.2600	CARHR279080
OG0015425	evm.model.RL_8.2616	CARHR279230
OG0015426	evm.model.RL_8.2627	CARHR279370
OG0015427	evm.model.RL_8.2639	CARHR279500
OG0015429	evm.model.RL_8.2660	CARHR279670
OG0015430	evm.model.RL_8.2681	CARHR279890
OG0015431	evm.model.RL_8.2683	CARHR279910
OG0015432	evm.model.RL_8.2690	CARHR279980
OG0015433	evm.model.RL_8.2698	CARHR280050
OG0015434	evm.model.RL_8.2703	CARHR280110
OG0015435	evm.model.RL_8.2708	CARHR280160
OG0015436	evm.model.RL_8.2720	CARHR280280
OG0015437	evm.model.RL_8.2721	CARHR280290
OG0015438	evm.model.RL_8.2725	CARHR280340
OG0015439	evm.model.RL_8.2746	CARHR280600
OG0015440	evm.model.RL_6.457	CARHR115980
OG0015441	evm.model.RL_8.2770	CARHR280810
OG0015442	evm.model.RL_8.2773	CARHR280840
OG0015443	evm.model.RL_8.2792	CARHR281050
OG0015444	evm.model.RL_8.2803	CARHR281200
OG0015445	evm.model.RL_8.2805	CARHR281220
OG0015446	evm.model.RL_5.2416	CARHR034750
OG0015447	evm.model.RL_8.2822	CARHR281410
OG0015448	evm.model.RL_8.2828	CARHR281480
OG0015449	evm.model.RL_8.2833	CARHR281530
OG0015450	evm.model.RL_8.2844.1.687c8563	CARHR281580
OG0015451	evm.model.RL_8.2857	CARHR281710
OG0015452	evm.model.RL_7.2655	CARHR281820
OG0015453	evm.model.RL_8.17	CARHR248110
OG0015454	evm.model.RL_8.93	CARHR248920
OG0015455	evm.model.RL_8.65	CARHR248610
OG0015456	evm.model.RL_8.50	CARHR248420
OG0015457	evm.model.RL_8.108	CARHR249060
OG0015458	evm.model.RL_8.109	CARHR249070
OG0015459	evm.model.RL_8.124	CARHR249210
OG0015460	evm.model.RL_8.129	CARHR249300
OG0015461	evm.model.RL_8.141	CARHR249400
OG0015462	evm.model.RL_8.202	CARHR249970
OG0015463	evm.model.RL_8.190	CARHR249790
OG0015464	evm.model.RL_8.170	CARHR249690
OG0015465	evm.model.RL_8.160	CARHR249600
OG0015466	evm.model.RL_8.272	CARHR250790
OG0015467	evm.model.RL_8.283	CARHR250900
OG0015468	evm.model.RL_8.285	CARHR250920
OG0015469	evm.model.RL_8.286	CARHR250940
OG0015470	evm.model.RL_8.2583	CARHR293790
OG0015471	evm.model.RL_8.319	CARHR251280
OG0015472	evm.model.RL_4.441	CARHR178990
OG0015473	evm.model.RL_4.447.1.687c86ce	CARHR179080
OG0015474	evm.model.RL_4.449	CARHR179110
OG0015475	evm.model.RL_4.450	CARHR179120
OG0015476	evm.model.RL_4.467	CARHR179260
OG0015477	evm.model.RL_4.478	CARHR179450
OG0015478	evm.model.RL_4.482	CARHR179500
OG0015479	evm.model.RL_4.492	CARHR179610
OG0015480	evm.model.RL_4.496	CARHR179680
OG0015481	evm.model.RL_4.498	CARHR179700
OG0015482	evm.model.RL_4.535	CARHR180180
OG0015483	evm.model.RL_6.1316	CARHR126040
OG0015484	evm.model.RL_6.1381	CARHR126860
OG0015485	evm.model.RL_6.1351	CARHR126480
OG0015486	evm.model.RL_6.1305	CARHR125890
OG0015487	evm.model.RL_6.1300	CARHR125850
OG0015488	evm.model.RL_6.1299, evm.model.RL_1.2402	CARHR125820
OG0015489	evm.model.RL_6.1288	CARHR125650
OG0015490	evm.model.RL_6.1243	CARHR125090
OG0015491	evm.model.RL_6.1230	CARHR124960
OG0015492	evm.model.RL_6.1229	CARHR124940
OG0015493	evm.model.RL_6.1176	CARHR124370
OG0015494	evm.model.RL_6.1125	CARHR123640
OG0015495	evm.model.RL_6.1113	CARHR123490
OG0015496	evm.model.RL_6.1088	CARHR123210
OG0015497	evm.model.RL_6.1012	CARHR122350
OG0015498	evm.model.RL_6.986	CARHR121950
OG0015499	evm.model.RL_6.972	CARHR121770
OG0015500	evm.model.RL_6.966	CARHR121650
OG0015501	evm.model.RL_6.962	CARHR121580
OG0015502	evm.model.RL_6.934	CARHR121250
OG0015503	evm.model.RL_6.919	CARHR121080
OG0015504	evm.model.RL_6.913	CARHR121000
OG0015505	evm.model.RL_6.911	CARHR120970
OG0015506	evm.model.RL_6.907	CARHR120860
OG0015507	evm.model.RL_6.903	CARHR120810
OG0015508	evm.model.RL_6.883	CARHR120540
OG0015509	evm.model.RL_6.770	CARHR119390
OG0015510	evm.model.RL_6.772	CARHR119420
OG0015511	evm.model.RL_6.785	CARHR119530
OG0015512	evm.model.RL_6.799	CARHR119700
OG0015513	evm.model.RL_6.806	CARHR119760, CARHR119750
OG0015514	evm.model.RL_6.824	CARHR119970
OG0015515	evm.model.RL_6.747	CARHR119040
OG0015516	evm.model.RL_6.744	CARHR119030
OG0015517	evm.model.RL_6.733	CARHR118790
OG0015518	evm.model.RL_6.729	CARHR118750
OG0015519	evm.model.RL_6.741	CARHR119010
OG0015520	evm.model.RL_6.720	CARHR118490
OG0015521	evm.model.RL_1.2925	CARHR107570
OG0015522	evm.model.RL_5.619.2.687c88ae	CARHR007470
OG0015523	evm.model.RL_8.19	CARHR248130
OG0015524	evm.model.RL_6.583	CARHR120050
OG0015525	evm.model.RL_6.565	CARHR114530
OG0015526	evm.model.RL_6.550	CARHR115230
OG0015527	evm.model.RL_6.547	CARHR115130
OG0015528	evm.model.RL_6.544	CARHR115100
OG0015529	evm.model.RL_6.537	CARHR115020
OG0015530	evm.model.RL_6.534	CARHR114940
OG0015531	evm.model.RL_6.530	CARHR114820
OG0015532	evm.model.RL_6.510	CARHR115320
OG0015533	evm.model.RL_6.498	CARHR115440
OG0015534	evm.model.RL_2.2254	CARHR235100
OG0015535	evm.model.RL_1.68.2.687c87e9	CARHR075440
OG0015536	evm.model.RL_1.58	CARHR075360
OG0015537	evm.model.RL_1.34	CARHR075110
OG0015538	evm.model.RL_1.30	CARHR075070
OG0015539	evm.model.RL_5.3084.2.687c88bf	CARHR027590
OG0015540	evm.model.RL_1.23	CARHR075000
OG0015541	evm.model.RL_1.19	CARHR074970
OG0015542	evm.model.RL_1.16	CARHR074920
OG0015543	evm.model.RL_1.15	CARHR074900
OG0015544	evm.model.RL_1.12	CARHR074870
OG0015545	evm.model.RL_1.3	CARHR212330
OG0015546	evm.model.RL_1.764	CARHR082860
OG0015547	evm.model.RL_4.3433	CARHR212300
OG0015548	evm.model.RL_4.3430	CARHR212270
OG0015549	evm.model.RL_4.3429	CARHR212260
OG0015550	evm.model.RL_6.1122	CARHR123610
OG0015551	evm.model.RL_4.3427	CARHR212240
OG0015552	evm.model.RL_4.3421	CARHR212190
OG0015553	evm.model.RL_4.3418	CARHR212170
OG0015554	evm.model.RL_4.3417	CARHR212160
OG0015555	evm.model.RL_2.2172.3.687c86e5	CARHR234140
OG0015556	evm.model.RL_2.2198	CARHR234410
OG0015557	evm.model.RL_1.102	CARHR075830
OG0015558	evm.model.RL_1.107	CARHR075880
OG0015559	evm.model.RL_1.124	CARHR076070
OG0015560	evm.model.RL_1.125	CARHR076080
OG0015562	evm.model.RL_1.130	CARHR076150
OG0015563	evm.model.RL_1.140.1.687c87e9	CARHR076250
OG0015564	evm.model.RL_1.141	CARHR076260
OG0015565	evm.model.RL_1.160	CARHR076420
OG0015566	evm.model.RL_1.181	CARHR076650
OG0015567	evm.model.RL_1.185	CARHR076690
OG0015568	evm.model.RL_1.187	CARHR076710
OG0015569	evm.model.RL_1.203	CARHR076830
OG0015570	evm.model.RL_1.216	CARHR076950
OG0015571	evm.model.RL_1.224	CARHR077020
OG0015572	evm.model.RL_1.225	CARHR077030
OG0015573	evm.model.RL_1.246	CARHR077290
OG0015574	evm.model.RL_1.271	CARHR077530
OG0015575	evm.model.RL_1.289	CARHR077730
OG0015576	evm.model.RL_1.296	CARHR077800
OG0015577	evm.model.RL_1.307	CARHR078000
OG0015578	evm.model.RL_1.334	CARHR078270
OG0015579	evm.model.RL_1.344	CARHR078410
OG0015580	evm.model.RL_1.352	CARHR078530
OG0015581	evm.model.RL_1.391	CARHR078990
