Orthogroup	Cardamine_amara	Conringia_planisiliqua
OG0017660	evm.model.RL_2.2116	CP19_g18044_DN3_SP4_c.t1, CP1_g40924_DN3_SP0_c.t1
OG0017661	evm.model.RL_4.2882	CP11_g33253_DN3_SP4_c.t1
OG0017662	evm.model.RL_4.2845	CP11_g33297_DN3_SP7_c.t1
OG0017664	evm.model.RL_4.2833	CP11_g33183_DN3_SP0_c.t1
OG0017665	evm.model.RL_6.459	CP16_g55364_DN3_SP0_c.t1
OG0017666	evm.model.RL_8.32	CP8_g54665_DN2_SP0_c.t1
OG0017667	evm.model.RL_6.326	CP16_g55108_DN3_SP0_c.t1
OG0017668	evm.model.RL_2.1760	CP19_g18426_DN1_SP0_c.t1
OG0017669	evm.model.RL_2.1724	CP19_g18460_DN3_SP0_c.t1
OG0017670	evm.model.RL_2.1625	CP6_g6741_DN3_SP2_c.t1
OG0017671	evm.model.RL_2.1642	CP6_g6722_DN3_SP0_c.t1, CP6_g6723_DN3_SP0_c.t1
OG0017672	evm.model.RL_5.2884	CP7_g44852_DN3_SP2_c.t1
OG0017673	evm.model.RL_5.3054	CP7_g45046_DN3_SP0_c.t1
OG0017674	evm.model.RL_5.3112	CP7_g45104_DN3_SP8_c.t1
OG0017676	evm.model.RL_5.2303	CP1_g38667_DN3_SP3_c.t1
OG0017677	evm.model.RL_5.2263	CP1_g38467_DN3_SP5_c.t1
OG0017679	evm.model.RL_6.1286	CP4_g25562_DN3_SP0_c.t1
OG0017682	evm.model.RL_6.970	CP4_g25877_DN2_SP0_c.t1
OG0017683	evm.model.RL_6.955	CP4_g25896_DN3_SP1_c.t1
OG0017684	evm.model.RL_6.825	CP4_g26087_DN3_SP0_c.t1
OG0017685	evm.model.RL_4.2679	CP11_g33023_DN3_SP8_c.t1
OG0017686	evm.model.RL_4.2582	CP11_g32931_DN3_SP0_c.t1
OG0017687	evm.model.RL_4.2419	CP11_g32765_DN3_SP0_c.t1
OG0017688	evm.model.RL_4.891	CP2_g48723_DN3_SP0_c.t1
OG0017690	evm.model.RL_2.15	CP5_g1389_DN3_SP4_c.t1
OG0017691	evm.model.RL_2.111	CP19_g17911_DN3_SP1_c.t1
OG0017692	evm.model.RL_7.2452	CP13_g19442_DN3_SP0_c.t1
OG0017693	evm.model.RL_8.1670	CP8_g53573_DN3_SP3_c.t1
OG0017694	evm.model.RL_8.1988	CP8_g53917_DN3_SP0_c.t1
OG0017695	evm.model.RL_8.2018	CP8_g53947_DN2_SP0_c.t1
OG0017696	evm.model.RL_4.1436	CP8_g54115_DN2_SP8_c.t1
OG0017699	evm.model.RL_4.1139	CP2_g48513_DN3_SP0_c.t1
OG0017701	evm.model.RL_8.2610	CP2_g47774_DN3_SP0_c.t1
OG0017703	evm.model.RL_5.698	CP1_g37121_DN3_SP0_c.t1
OG0017704	evm.model.RL_5.3361, evm.model.RL_5.3362	CP7_g45363_DN1_SP0_c.t1
OG0017709	evm.model.RL_3.958	CP9_g28069_DN2_SP0_c.t1, CP9_g28066_DN2_SP0_c.t1
OG0017710	evm.model.RL_3.2218	CP9_g29463_DN3_SP1_c.t1
OG0017714	evm.model.RL_6.237	CP16_g54995_DN2_SP0_c.t1
OG0017716	evm.model.RL_6.1674	CP4_g25154_DN3_SP0_c.t1
OG0017718	evm.model.RL_7.1002	CP3_g13979_DN3_SP0_c.t1
OG0017720	evm.model.RL_4.2524	CP11_g32869_DN2_SP0_c.t1
OG0017721	evm.model.RL_4.1247	CP2_g48395_DN2_SP3_c.t1
OG0017723	evm.model.RL_2.1958	CP19_g18206_DN3_SP2_c.t1
OG0017728	evm.model.RL_2.415	CP5_g1676_DN3_SP0_c.t1
OG0017742	evm.model.RL_5.2705, evm.model.RL_3.663, evm.model.RL_3.856, evm.model.RL_3.855	CP24_g47469_DN2_SP0_c.t1, CP15_g34462_DN2_SP0_c.t1, CP12_g31715_DN2_SP0_c.t1, CP24_g46977_DN2_SP0_c.t1, CP15_g35125_DN2_SP0_c.t1, CP2_g50160_DN1_SP0_c.t1
OG0017751	evm.model.RL_2.2383	CP5_g1129_DN3_SP1_c.t1
OG0017752	evm.model.RL_2.2388	CP5_g1125_DN3_SP5_c.t1
OG0017753	evm.model.RL_2.2483	CP5_g1042_DN2_SP0_c.t1
OG0017758	evm.model.RL_5.1963	CP9_g28333_DN3_SP3_c.t1
OG0017759	evm.model.RL_2.3005	CP5_g526_DN3_SP6_c.t1
OG0017761	evm.model.RL_2.2818	CP5_g709_DN3_SP7_c.t1
OG0017762	evm.model.RL_5.2732	CP7_g44671_DN3_SP3_c.t1
OG0017763	evm.model.RL_5.2716	CP7_g44649_DN3_SP0_c.t1
OG0017764	evm.model.RL_5.2708	CP7_g44640_DN3_SP0_c.t1
OG0017765	evm.model.RL_2.1266	CP6_g7123_DN3_SP8_c.t1
OG0017766	evm.model.RL_3.763	CP35_g52107_DN1_SP0_c.t1
OG0017767	evm.model.RL_3.675	CP2_g49894_DN3_SP0_c.t1
OG0017768	evm.model.RL_3.488	CP2_g49306_DN3_SP3_c.t1
OG0017769	evm.model.RL_3.483	CP2_g49301_DN3_SP8_c.t1
OG0017770	evm.model.RL_3.437	CP2_g49244_DN3_SP1_c.t1
OG0017772	evm.model.RL_7.2669	CP13_g19694_DN3_SP0_c.t1
OG0017774	evm.model.RL_7.2678	CP13_g19682_DN3_SP8_c.t1
OG0017775	evm.model.RL_7.2685	CP13_g19675_DN3_SP8_c.t1
OG0017776	evm.model.RL_7.2696	CP13_g19664_DN2_SP0_c.t1
OG0017780	evm.model.RL_7.2540	CP13_g19522_DN3_SP0_c.t1, CP13_g19521_DN1_SP0_c.t1
OG0017782	evm.model.RL_7.2366	CP13_g19352_DN3_SP3_c.t1
OG0017783	evm.model.RL_7.2349	CP13_g19334_DN3_SP3_c.t1
OG0017784	evm.model.RL_7.2285	CP13_g19279_DN3_SP0_c.t1
OG0017785	evm.model.RL_7.2282.1.687c84bc	CP13_g19276_DN3_SP7_c.t1
OG0017786	evm.model.RL_7.2235.1.687c84bc	CP13_g19225_DN3_SP8_c.t1
OG0017787	evm.model.RL_7.2180	CP13_g19182_DN3_SP3_c.t1
OG0017789	evm.model.RL_3.1009	CP9_g28177_DN3_SP0_c.t1
OG0017790	evm.model.RL_7.2628	CP9_g28173_DN3_SP0_c.t1
OG0017791	evm.model.RL_3.969	CP9_g28109_DN3_SP0_c.t1
OG0017792	evm.model.RL_3.949	CP9_g27899_DN3_SP5_c.t1
OG0017793	evm.model.RL_3.947	CP9_g27888_DN3_SP7_c.t1
OG0017794	evm.model.RL_8.1590	CP8_g53472_DN3_SP8_c.t1
OG0017795	evm.model.RL_3.42	CP13_g19083_DN3_SP4_c.t1
OG0017796	evm.model.RL_3.161	CP2_g48943_DN3_SP1_c.t1
OG0017797	evm.model.RL_1.883	CP10_g42935_DN1_SP2_c.t1
OG0017798	evm.model.RL_2.2294	CP5_g1225_DN3_SP7_c.t1
OG0017799	evm.model.RL_1.1087	CP10_g43140_DN3_SP8_c.t1
OG0017800	evm.model.RL_8.978	CP14_g23840_DN3_SP8_c.t1
OG0017801	evm.model.RL_8.1124	CP8_g52684_DN3_SP6_c.t1
OG0017802	evm.model.RL_8.1204	CP8_g52976_DN3_SP4_c.t1
OG0017803	evm.model.RL_8.1258	CP8_g53060_DN2_SP0_c.t1
OG0017805	evm.model.RL_8.1376	CP8_g53235_DN3_SP0_c.t1
OG0017806	evm.model.RL_2.1434	CP6_g6935_DN1_SP0_c.t1
OG0017809	evm.model.RL_8.1793	CP8_g53711_DN3_SP7_c.t1
OG0017810	evm.model.RL_8.1844	CP8_g53764_DN3_SP8_c.t1
OG0017812	evm.model.RL_4.2319	CP11_g32662_DN3_SP3_c.t1
OG0017814	evm.model.RL_4.2553	CP11_g32904_DN3_SP0_c.t1
OG0017815	evm.model.RL_4.2583	CP11_g32932_DN2_SP0_c.t1
OG0017816	evm.model.RL_4.2651	CP11_g32992_DN3_SP1_c.t1
OG0017817	evm.model.RL_4.2691	CP11_g33036_DN3_SP2_c.t1
OG0017818	evm.model.RL_4.2696	CP11_g33041_DN3_SP6_c.t1
OG0017820	evm.model.RL_4.2748	CP11_g33089_DN3_SP2_c.t1
OG0017822	evm.model.RL_4.2798	CP11_g33146_DN3_SP0_c.t1
OG0017823	evm.model.RL_2.1317	CP6_g7064_DN3_SP0_c.t1
OG0017824	evm.model.RL_2.1343	CP6_g7034_DN3_SP0_c.t1
OG0017827	evm.model.RL_2.1497	CP6_g6870_DN2_SP0_c.t1
OG0017828	evm.model.RL_2.1638	CP6_g6727_DN3_SP7_c.t1
OG0017829	evm.model.RL_2.1762	CP19_g18424_DN3_SP0_c.t1
OG0017832	evm.model.RL_5.2621	CP7_g44547_DN3_SP8_c.t1
OG0017833	evm.model.RL_5.2515, evm.model.RL_5.2516	CP7_g44420_DN3_SP0_c.t1
OG0017834	evm.model.RL_5.2481	CP7_g44966_DN3_SP8_c.t1
OG0017835	evm.model.RL_5.2430	CP21_g10895_DN3_SP0_c.t1
OG0017836	evm.model.RL_5.2424	CP1_g41325_DN3_SP0_c.t1, CP1_g41326_DN3_SP0_c.t1
OG0017837	evm.model.RL_5.2332	CP1_g38939_DN2_SP0_c.t1
OG0017838	evm.model.RL_5.2356	CP1_g41007_DN3_SP0_c.t1
OG0017839	evm.model.RL_5.2365	CP1_g40469_DN3_SP6_c.t1
OG0017842	evm.model.RL_5.2933	CP7_g44894_DN2_SP0_c.t1
OG0017843	evm.model.RL_5.2882	CP7_g44850_DN2_SP0_c.t1
OG0017845	evm.model.RL_2.3074	CP5_g458_DN3_SP0_c.t1
OG0017848	evm.model.RL_2.3242	CP5_g288_DN3_SP2_c.t1
OG0017849	evm.model.RL_2.3255	CP13_g20198_DN2_SP0_c.t1
OG0017850	evm.model.RL_2.3264	CP5_g260_DN3_SP1_c.t1
OG0017851	evm.model.RL_2.3289	CP5_g234_DN3_SP0_c.t1
OG0017855	evm.model.RL_2.471	CP5_g1787_DN2_SP0_c.t1
OG0017856	evm.model.RL_2.454	CP5_g1740_DN3_SP3_c.t1
OG0017857	evm.model.RL_2.376	CP5_g1638_DN3_SP8_c.t1
OG0017858	evm.model.RL_2.272	CP5_g1523_DN3_SP2_c.t1
OG0017859	evm.model.RL_6.1583	CP4_g25246_DN3_SP0_c.t1
OG0017860	evm.model.RL_6.1604	CP4_g25223_DN3_SP0_c.t1
OG0017861	evm.model.RL_8.852	CP20_g3983_DN3_SP0_c.t1
OG0017865	evm.model.RL_4.654	CP13_g20769_DN2_SP0_c.t1
OG0017866	evm.model.RL_4.677	CP22_g17286_DN3_SP0_c.t1
OG0017868	evm.model.RL_8.801	CP20_g4148_DN3_SP7_c.t1
OG0017870	evm.model.RL_8.759	CP20_g4198_DN3_SP8_c.t1
OG0017871	evm.model.RL_8.713	CP20_g4243_DN3_SP2_c.t1
OG0017872	evm.model.RL_8.695	CP20_g4283_DN3_SP0_c.t1
OG0017873	evm.model.RL_3.851, evm.model.RL_8.691	CP20_g4287_DN3_SP7_c.t1
OG0017875	evm.model.RL_8.583	CP20_g4400_DN2_SP0_c.t1
OG0017876	evm.model.RL_8.524	CP11_g31783_DN1_SP1_c.t1
OG0017877	evm.model.RL_4.337	CP13_g20045_DN2_SP0_c.t1
OG0017878	evm.model.RL_4.281	CP13_g19966_DN3_SP0_c.t1
OG0017880	evm.model.RL_4.191.2.687c86cd	CP13_g19878_DN3_SP8_c.t1
OG0017881	evm.model.RL_4.163	CP13_g19841_DN3_SP4_c.t1
OG0017882	evm.model.RL_4.139	CP13_g19831_DN3_SP0_c.t1
OG0017883	evm.model.RL_4.103	CP13_g19810_DN2_SP0_c.t1
OG0017884	evm.model.RL_2.620	CP5_g2161_DN3_SP3_c.t1
OG0017886	evm.model.RL_5.3177	CP7_g45172_DN3_SP0_c.t1
OG0017887	evm.model.RL_2.638	CP5_g2502_DN3_SP8_c.t1
OG0017888	evm.model.RL_2.590	CP5_g2087_DN3_SP5_c.t1
OG0017889	evm.model.RL_2.755	CP7_g46094_DN3_SP0_c.t1
OG0017891	evm.model.RL_2.795	CP10_g43634_DN3_SP6_c.t1
OG0017892	evm.model.RL_2.805	CP6_g8529_DN3_SP7_c.t1
OG0017894	evm.model.RL_2.861	CP6_g7711_DN1_SP0_c.t1
OG0017897	evm.model.RL_2.910	CP6_g7582_DN3_SP3_c.t1
OG0017898	evm.model.RL_2.942	CP6_g7532_DN2_SP1_c.t1
OG0017899	evm.model.RL_2.949	CP6_g7524_DN3_SP4_c.t1
OG0017900	evm.model.RL_2.970	CP6_g7492_DN3_SP0_c.t1
OG0017901	evm.model.RL_2.1087	CP6_g7333_DN2_SP0_c.t1
OG0017903	evm.model.RL_2.38	CP5_g1364_DN3_SP8_c.t1
OG0017904	evm.model.RL_2.101.2.687c86df	CP19_g17920_DN3_SP6_c.t1
OG0017905	evm.model.RL_6.2861	CP4_g24009_DN3_SP0_c.t1
OG0017907	evm.model.RL_6.2799	CP4_g24064_DN2_SP7_c.t1
OG0017908	evm.model.RL_6.2680	CP4_g24185_DN2_SP1_c.t1
OG0017910	evm.model.RL_6.2601	CP4_g24254_DN3_SP1_c.t1
OG0017912	evm.model.RL_6.2436	CP4_g24417_DN2_SP0_c.t1
OG0017913	evm.model.RL_6.2423	CP4_g24429_DN3_SP0_c.t1
OG0017916	evm.model.RL_6.2329	CP4_g24516_DN3_SP0_c.t1
OG0017917	evm.model.RL_6.2345	CP4_g24500_DN3_SP5_c.t1
OG0017918	evm.model.RL_4.3406	CP11_g33740_DN3_SP1_c.t1
OG0017920	evm.model.RL_4.3403	CP11_g33737_DN3_SP0_c.t1
OG0017921	evm.model.RL_4.3390	CP11_g33723_DN3_SP8_c.t1
OG0017922	evm.model.RL_4.3351	CP11_g33687_DN3_SP8_c.t1
OG0017923	evm.model.RL_7.323	CP3_g13349_DN2_SP0_c.t1
OG0017924	evm.model.RL_4.3172	CP11_g33533_DN3_SP0_c.t1
OG0017925	evm.model.RL_4.1680	CP8_g54365_DN3_SP2_c.t1
OG0017926	evm.model.RL_4.1582	CP8_g54251_DN3_SP3_c.t1
OG0017927	evm.model.RL_8.2084	CP8_g54033_DN3_SP1_c.t1
OG0017928	evm.model.RL_8.2040	CP8_g53971_DN3_SP0_c.t1
OG0017929	evm.model.RL_8.1971	CP8_g53899_DN3_SP7_c.t1
OG0017930	evm.model.RL_8.2530	CP2_g47853_DN2_SP0_c.t1
OG0017932	evm.model.RL_8.2808	CP2_g47571_DN3_SP0_c.t1
OG0017933	evm.model.RL_8.2817	CP2_g47553_DN3_SP0_c.t1
OG0017934	evm.model.RL_8.2830	CP2_g47544_DN3_SP0_c.t1
OG0017935	evm.model.RL_8.2851	CP2_g47529_DN3_SP0_c.t1
OG0017936	evm.model.RL_8.14	CP26_g51137_DN2_SP1_c.t1
OG0017937	evm.model.RL_8.15	CP3_g13762_DN3_SP8_c.t1
OG0017939	evm.model.RL_8.63	CP8_g54637_DN3_SP0_c.t1
OG0017940	evm.model.RL_8.112	CP8_g54593_DN1_SP0_c.t1
OG0017941	evm.model.RL_8.119	CP8_g54588_DN3_SP1_c.t1
OG0017942	evm.model.RL_8.230	CP8_g54543_DN3_SP0_c.t1
OG0017943	evm.model.RL_8.263	CP11_g32069_DN3_SP1_c.t1
OG0017945	evm.model.RL_6.1266	CP4_g25571_DN3_SP7_c.t1
OG0017946	evm.model.RL_6.1087	CP4_g25768_DN3_SP8_c.t1
OG0017947	evm.model.RL_6.1073	CP4_g25781_DN3_SP7_c.t1
OG0017948	evm.model.RL_5.637	CP1_g37068_DN3_SP2_c.t1
OG0017949	evm.model.RL_6.782	CP4_g26255_DN3_SP0_c.t1
OG0017950	evm.model.RL_5.3702	CP1_g37887_DN3_SP0_c.t1
OG0017952	evm.model.RL_6.495	CP16_g55709_DN3_SP0_c.t1
OG0017953	evm.model.RL_1.70	CP10_g42148_DN3_SP8_c.t1
OG0017956	evm.model.RL_1.44	CP10_g42124_DN3_SP8_c.t1
OG0017957	evm.model.RL_1.20	CP10_g42101_DN3_SP8_c.t1
OG0017959	evm.model.RL_1.6	CP11_g33772_DN3_SP8_c.t1
OG0017960	evm.model.RL_1.765	CP7_g44844_DN3_SP3_c.t1
OG0017961	evm.model.RL_4.3432	CP11_g33764_DN3_SP2_c.t1
OG0017962	evm.model.RL_4.3422	CP11_g33753_DN3_SP4_c.t1
OG0017964	evm.model.RL_2.2206	CP5_g1320_DN2_SP0_c.t1
OG0017965	evm.model.RL_2.2196	CP19_g17956_DN3_SP6_c.t1
OG0017966	evm.model.RL_1.207	CP10_g42278_DN3_SP6_c.t1
OG0017967	evm.model.RL_1.253	CP10_g42328_DN3_SP7_c.t1
OG0017969	evm.model.RL_1.270	CP10_g42344_DN2_SP0_c.t1
OG0017971	evm.model.RL_1.280	CP10_g42351_DN3_SP3_c.t1
OG0017972	evm.model.RL_1.366	CP10_g42440_DN3_SP4_c.t1
OG0017976	evm.model.RL_1.458	CP10_g42525_DN2_SP0_c.t1
OG0017977	evm.model.RL_1.457	CP10_g42524_DN3_SP3_c.t1
OG0017980	evm.model.RL_1.570	CP10_g42637_DN3_SP0_c.t1
OG0017982	evm.model.RL_1.709	CP10_g42774_DN3_SP8_c.t1
OG0017983	evm.model.RL_1.743	CP10_g42802_DN3_SP5_c.t1
OG0017984	evm.model.RL_1.788	CP10_g42841_DN3_SP0_c.t1
OG0017987	evm.model.RL_6.1722	CP4_g25116_DN3_SP0_c.t1
OG0017988	evm.model.RL_6.1727	CP4_g25110_DN3_SP0_c.t1
OG0017989	evm.model.RL_6.1730	CP4_g25107_DN3_SP2_c.t1
OG0017990	evm.model.RL_6.1851	CP4_g25006_DN3_SP0_c.t1
OG0017991	evm.model.RL_6.1915	CP4_g24915_DN3_SP4_c.t1
OG0017993	evm.model.RL_5.1384	CP7_g46199_DN3_SP3_c.t1
OG0017996	evm.model.RL_5.1536	CP7_g46055_DN1_SP2_c.t1
OG0017997	evm.model.RL_5.1601	CP7_g45983_DN3_SP8_c.t1
OG0017998	evm.model.RL_5.1658	CP7_g45923_DN3_SP1_c.t1
OG0017999	evm.model.RL_5.1690	CP7_g45899_DN3_SP7_c.t1
OG0018000	evm.model.RL_5.1738	CP7_g45850_DN3_SP1_c.t1
OG0018001	evm.model.RL_5.1848.1.687c88b7	CP7_g45743_DN3_SP5_c.t1
OG0018002	evm.model.RL_5.1853	CP7_g45738_DN3_SP3_c.t1
OG0018006	evm.model.RL_5.3518	CP7_g45540_DN2_SP0_c.t1
OG0018007	evm.model.RL_4.766	CP2_g48815_DN3_SP0_c.t1
OG0018008	evm.model.RL_5.3484	CP7_g45502_DN1_SP0_c.t1
OG0018010	evm.model.RL_5.3405	CP7_g45416_DN3_SP0_c.t1
OG0018011	evm.model.RL_5.3346	CP7_g45340_DN3_SP1_c.t1
OG0018012	evm.model.RL_5.3283	CP7_g45287_DN2_SP0_c.t1
OG0018014	evm.model.RL_5.3168	CP7_g45161_DN3_SP0_c.t1
OG0018015	evm.model.RL_2.1957	CP19_g18207_DN3_SP6_c.t1
OG0018017	evm.model.RL_2.2052	CP19_g18106_DN3_SP0_c.t1
OG0018018	evm.model.RL_6.403	CP16_g55224_DN3_SP2_c.t1
OG0018019	evm.model.RL_6.400	CP16_g55217_DN3_SP8_c.t1
OG0018020	evm.model.RL_6.379	CP16_g55173_DN2_SP0_c.t1
OG0018021	evm.model.RL_6.321	CP16_g55100_DN3_SP2_c.t1
OG0018022	evm.model.RL_6.299	CP16_g55070_DN1_SP0_c.t1
OG0018023	evm.model.RL_6.281	CP16_g55043_DN3_SP8_c.t1
OG0018024	evm.model.RL_6.251	CP16_g55016_DN2_SP0_c.t1
OG0018025	evm.model.RL_6.242	CP16_g55006_DN3_SP1_c.t1
OG0018026	evm.model.RL_6.226	CP16_g54983_DN3_SP0_c.t1
OG0018027	evm.model.RL_6.173	CP16_g54900_DN3_SP0_c.t1
OG0018028	evm.model.RL_6.138	CP16_g54867_DN3_SP8_c.t1
OG0018031	evm.model.RL_5.992	CP16_g55383_DN2_SP0_c.t1
OG0018033	evm.model.RL_5.821	CP1_g37245_DN3_SP8_c.t1
OG0018036	evm.model.RL_5.586	CP1_g37019_DN3_SP2_c.t1
OG0018039	evm.model.RL_5.421	CP1_g36851_DN3_SP2_c.t1
OG0018040	evm.model.RL_5.408	CP1_g36837_DN3_SP3_c.t1
OG0018042	evm.model.RL_5.335	CP1_g36593_DN1_SP1_c.t1
OG0018043	evm.model.RL_5.268	CP1_g36665_DN3_SP2_c.t1
OG0018047	evm.model.RL_5.53	CP1_g36495_DN3_SP8_c.t1
OG0018048	evm.model.RL_5.28	CP1_g36473_DN2_SP0_c.t1
OG0018049	evm.model.RL_8.2900	CP1_g36422_DN3_SP8_c.t1
OG0018050	evm.model.RL_8.2902	CP1_g36421_DN3_SP8_c.t1
OG0018051	evm.model.RL_8.2906	CP1_g36416_DN3_SP8_c.t1
OG0018052	evm.model.RL_4.2193	CP11_g32535_DN2_SP0_c.t1
OG0018053	evm.model.RL_4.2210	CP11_g32551_DN3_SP5_c.t1
OG0018055	evm.model.RL_4.2134.1.687c86d7	CP11_g32471_DN3_SP2_c.t1
OG0018057	evm.model.RL_4.1871	CP11_g32199_DN3_SP2_c.t1
OG0018058	evm.model.RL_4.1839	CP11_g32161_DN3_SP8_c.t1
OG0018059	evm.model.RL_4.1819	CP8_g54505_DN3_SP2_c.t1
OG0018062	evm.model.RL_2.597	CP10_g42486_DN1_SP0_c.t1
OG0018063	evm.model.RL_4.982	CP2_g48648_DN3_SP0_c.t1
OG0018064	evm.model.RL_4.973	CP2_g48657_DN3_SP3_c.t1
OG0018065	evm.model.RL_4.883	CP2_g48730_DN1_SP0_c.t1
OG0018066	evm.model.RL_4.2261	CP11_g32604_DN3_SP1_c.t1
OG0018070	evm.model.RL_4.3028	CP11_g33386_DN3_SP0_c.t1
OG0018072	evm.model.RL_4.1290	CP2_g48357_DN3_SP4_c.t1
OG0018075	evm.model.RL_8.2213	CP2_g48164_DN3_SP0_c.t1
OG0018077	evm.model.RL_8.2230	CP2_g48150_DN3_SP7_c.t1
OG0018080	evm.model.RL_7.1420	CP3_g14401_DN3_SP0_c.t1
OG0018081	evm.model.RL_7.1482	CP3_g14472_DN3_SP0_c.t1
OG0018082	evm.model.RL_7.1493	CP3_g14483_DN3_SP3_c.t1
OG0018083	evm.model.RL_7.1687	CP3_g14716_DN3_SP0_c.t1
OG0018084	evm.model.RL_7.1975	CP3_g15619_DN2_SP3_c.t1
OG0018085	evm.model.RL_7.1962	CP3_g15840_DN3_SP8_c.t1
OG0018086	evm.model.RL_5.3456	CP3_g14544_DN3_SP5_c.t1
OG0018087	evm.model.RL_7.1950	CP8_g53591_DN3_SP0_c.t1
OG0018088	evm.model.RL_7.2011	CP3_g15996_DN3_SP2_c.t1
OG0018090	evm.model.RL_3.1266	CP9_g28467_DN3_SP0_c.t1
OG0018091	evm.model.RL_3.1280	CP9_g28479_DN3_SP4_c.t1
OG0018092	evm.model.RL_3.1295	CP9_g28496_DN2_SP1_c.t1
OG0018093	evm.model.RL_3.1310	CP9_g28519_DN2_SP1_c.t1
OG0018094	evm.model.RL_3.1530	CP9_g28748_DN3_SP8_c.t1
OG0018095	evm.model.RL_3.1566	CP9_g28788_DN2_SP0_c.t1
OG0018099	evm.model.RL_3.2048	CP9_g29280_DN3_SP0_c.t1
OG0018101	evm.model.RL_3.1940	CP9_g29165_DN3_SP2_c.t1
OG0018103	evm.model.RL_3.1927	CP9_g29149_DN2_SP0_c.t1
OG0018104	evm.model.RL_3.1885	CP9_g29109_DN3_SP0_c.t1
OG0018106	evm.model.RL_3.1873	CP9_g29098_DN3_SP0_c.t1
OG0018107	evm.model.RL_3.1823	CP9_g29048_DN2_SP0_c.t1
OG0018108	evm.model.RL_3.1706	CP9_g28935_DN3_SP5_c.t1
OG0018109	evm.model.RL_6.2961	CP4_g23916_DN3_SP8_c.t1
OG0018110	evm.model.RL_3.1653	CP9_g28900_DN3_SP2_c.t1
OG0018111	evm.model.RL_3.2323	CP9_g29558_DN2_SP1_c.t1
OG0018112	evm.model.RL_3.2332	CP9_g29570_DN3_SP0_c.t1
OG0018113	evm.model.RL_3.2343	CP9_g29579_DN3_SP8_c.t1
OG0018114	evm.model.RL_3.2493	CP9_g29733_DN3_SP0_c.t1
OG0018116	evm.model.RL_1.1194	CP10_g43252_DN1_SP0_c.t1
OG0018117	evm.model.RL_1.1223	CP10_g43276_DN3_SP8_c.t1
OG0018118	evm.model.RL_1.1233	CP10_g43284_DN3_SP0_c.t1
OG0018119	evm.model.RL_1.1234	CP10_g43285_DN2_SP0_c.t1
OG0018120	evm.model.RL_7.1884	CP3_g15082_DN3_SP6_c.t1
OG0018122	evm.model.RL_1.1430	CP10_g43480_DN3_SP0_c.t1
OG0018123	evm.model.RL_1.1458	CP10_g43507_DN3_SP0_c.t1
OG0018124	evm.model.RL_1.1715	CP12_g30139_DN2_SP0_c.t1
OG0018127	evm.model.RL_1.2135	CP12_g30594_DN3_SP1_c.t1
OG0018128	evm.model.RL_1.2193	CP12_g30658_DN3_SP0_c.t1
OG0018129	evm.model.RL_1.2291	CP12_g30769_DN2_SP0_c.t1
OG0018131	evm.model.RL_2.630	CP5_g2315_DN3_SP4_c.t1
OG0018132	evm.model.RL_1.2449	CP12_g31048_DN3_SP0_c.t1
OG0018134	evm.model.RL_1.2616	CP15_g35546_DN3_SP8_c.t1
OG0018135	evm.model.RL_1.2592	CP15_g35830_DN3_SP7_c.t1
OG0018136	evm.model.RL_1.2551	CP14_g22983_DN3_SP8_c.t1
OG0018137	evm.model.RL_1.2550	CP17_g5927_DN3_SP7_c.t1
OG0018139	evm.model.RL_1.2664	CP15_g35174_DN3_SP7_c.t1
OG0018140	evm.model.RL_1.2725	CP17_g5085_DN3_SP8_c.t1
OG0018143	evm.model.RL_1.2833.2.687c87f0	CP10_g43917_DN3_SP4_c.t1
OG0018145	evm.model.RL_1.3034	CP10_g43661_DN3_SP0_c.t1
OG0018146	evm.model.RL_1.3111	CP10_g43593_DN2_SP0_c.t1
OG0018147	evm.model.RL_1.3255	CP12_g29833_DN3_SP1_c.t1
OG0018148	evm.model.RL_1.3261	CP12_g29826_DN2_SP2_c.t1
OG0018149	evm.model.RL_5.3815	CP7_g46278_DN3_SP0_c.t1
OG0018150	evm.model.RL_5.3740	CP1_g37848_DN3_SP6_c.t1
OG0018151	evm.model.RL_5.1867	CP1_g37901_DN3_SP2_c.t1
OG0018153	evm.model.RL_5.2119	CP1_g38215_DN3_SP0_c.t1
OG0018154	evm.model.RL_5.2101	CP1_g38195_DN3_SP1_c.t1
OG0018155	evm.model.RL_5.2160	CP1_g38279_DN3_SP3_c.t1
OG0018156	evm.model.RL_5.2	CP7_g46480_DN2_SP0_c.t1
OG0018157	evm.model.RL_5.316	CP1_g36612_DN3_SP0_c.t1
OG0018158	evm.model.RL_7.1108	CP3_g14083_DN3_SP1_c.t1
OG0018159	evm.model.RL_7.1082	CP3_g14048_DN3_SP4_c.t1
OG0018160	evm.model.RL_7.1067	CP3_g14036_DN3_SP0_c.t1
OG0018161	evm.model.RL_7.880	CP3_g13853_DN3_SP8_c.t1
OG0018166	evm.model.RL_7.623	CP3_g13602_DN3_SP0_c.t1
OG0018168	evm.model.RL_7.509	CP3_g13504_DN3_SP7_c.t1
OG0018170	evm.model.RL_7.327	CP3_g13352_DN3_SP8_c.t1
OG0018171	evm.model.RL_7.221	CP3_g13246_DN3_SP4_c.t1
OG0018173	evm.model.RL_5.3869	CP7_g46327_DN2_SP0_c.t1
OG0018175	evm.model.RL_2.644	CP6_g9074_DN3_SP0_c.t1
