Orthogroup	Cardamine_amara	Capsella_rubella
OG0014020	evm.model.RL_4.1942.2.687c86d6	XP_023637221.1
OG0014021	evm.model.RL_4.1930	XP_006288445.1
OG0014022	evm.model.RL_4.1921	XP_006289856.1
OG0014023	evm.model.RL_4.1902	XP_006286973.1
OG0014024	evm.model.RL_4.1903	XP_006286784.1
OG0014025	evm.model.RL_4.1882	XP_006290015.1
OG0014026	evm.model.RL_4.1835	XP_006288137.1
OG0014027	evm.model.RL_3.2118	XP_023643221.1
OG0014028	evm.model.RL_4.1829	XP_023636400.1
OG0014029	evm.model.RL_4.1811	XP_006287983.1
OG0014030	evm.model.RL_4.1803	XP_006287419.1
OG0014031	evm.model.RL_4.1796	XP_006287205.1
OG0014032	evm.model.RL_4.1782	XP_006286401.1
OG0014033	evm.model.RL_4.1761	XP_006288098.1
OG0014034	evm.model.RL_4.1736, evm.model.RL_6.167	XP_006287694.1
OG0014035	evm.model.RL_4.1720	XP_006287435.1
OG0014036	evm.model.RL_4.1110	XP_023637524.1
OG0014037	evm.model.RL_4.1103	XP_006288219.2
OG0014038	evm.model.RL_4.1101	XP_006286854.1
OG0014039	evm.model.RL_4.1099	XP_023636707.1
OG0014040	evm.model.RL_4.1091	XP_006286480.1
OG0014041	evm.model.RL_4.1080	XP_006287857.1
OG0014042	evm.model.RL_4.509	XP_006280033.1
OG0014043	evm.model.RL_4.1053	XP_006287782.1
OG0014044	evm.model.RL_4.1023	XP_023636613.1
OG0014045	evm.model.RL_4.979	XP_006287784.1
OG0014046	evm.model.RL_4.873	XP_006281891.1
OG0014047	evm.model.RL_4.869	XP_006281977.1
OG0014048	evm.model.RL_4.860	XP_006280795.2
OG0014049	evm.model.RL_4.856	XP_006281736.1
OG0014050	evm.model.RL_4.788	XP_006280032.2
OG0014051	evm.model.RL_4.844	XP_006281015.2
OG0014052	evm.model.RL_4.2271.1.687c86d8	XP_023636695.1
OG0014054	evm.model.RL_4.2846	XP_006289981.1
OG0014055	evm.model.RL_4.2854	XP_006287021.2
OG0014056	evm.model.RL_4.2148	XP_006287443.1
OG0014057	evm.model.RL_4.2877	XP_006288737.1
OG0014058	evm.model.RL_4.2881	XP_006290152.1
OG0014059	evm.model.RL_4.2883	XP_023637410.1
OG0014060	evm.model.RL_4.2889	XP_006289834.1
OG0014061	evm.model.RL_4.756	XP_006280050.1
OG0014062	evm.model.RL_4.2924	XP_006288807.2
OG0014063	evm.model.RL_4.2930	XP_006286510.1
OG0014064	evm.model.RL_4.2940.2.687c86dc	XP_006287196.1
OG0014065	evm.model.RL_4.2948	XP_006289597.1
OG0014067	evm.model.RL_4.2960	XP_006286686.1
OG0014068	evm.model.RL_4.2969	XP_006288127.1
OG0014069	evm.model.RL_4.2979	XP_006289514.2
OG0014070	evm.model.RL_4.2992	XP_006287676.1
OG0014071	evm.model.RL_4.2995	XP_006290079.1
OG0014072	evm.model.RL_4.3012	XP_006288659.1
OG0014073	evm.model.RL_4.3016	XP_006288752.1
OG0014074	evm.model.RL_4.3056	XP_006288293.1
OG0014075	evm.model.RL_4.3053	XP_006287110.1
OG0014076	evm.model.RL_4.3047	XP_006288639.1
OG0014077	evm.model.RL_4.3046	XP_023636394.1, XP_006279451.1
OG0014078	evm.model.RL_4.3064	XP_023636908.1
OG0014079	evm.model.RL_4.3068	XP_006287486.1
OG0014080	evm.model.RL_4.3072	XP_006287109.1
OG0014081	evm.model.RL_4.3073	XP_023636264.1
OG0014082	evm.model.RL_4.3075	XP_006286880.1
OG0014083	evm.model.RL_4.3094	XP_006287006.1
OG0014084	evm.model.RL_4.1151	XP_006287655.1
OG0014085	evm.model.RL_4.1182	XP_023637675.1
OG0014086	evm.model.RL_4.1181	XP_006288961.1
OG0014087	evm.model.RL_4.1208	XP_006287596.1
OG0014088	evm.model.RL_4.1294.1.687c86d3	XP_006288825.1
OG0014089	evm.model.RL_4.1287	XP_006287038.1
OG0014090	evm.model.RL_4.1284	XP_006287482.1
OG0014091	evm.model.RL_4.1298	XP_023636686.1
OG0014092	evm.model.RL_4.1304	XP_006287125.1
OG0014093	evm.model.RL_4.1338	XP_006288580.1
OG0014094	evm.model.RL_4.1356	XP_006287013.1
OG0014095	evm.model.RL_1.2455	XP_023641108.1
OG0014096	evm.model.RL_4.1418	XP_023635729.1
OG0014097	evm.model.RL_4.1420	XP_006289382.1
OG0014098	evm.model.RL_8.2173	XP_006280169.1
OG0014099	evm.model.RL_8.2221	XP_006280469.1
OG0014100	evm.model.RL_8.2225	XP_006281868.1
OG0014101	evm.model.RL_8.2249	XP_006280873.1
OG0014102	evm.model.RL_2.2330	XP_006284356.1
OG0014103	evm.model.RL_8.2276	XP_006281443.1
OG0014104	evm.model.RL_8.2284	XP_006281008.1
OG0014105	evm.model.RL_8.2308	XP_006282365.1
OG0014106	evm.model.RL_8.2337	XP_006282111.1
OG0014107	evm.model.RL_8.2343	XP_006280210.2
OG0014108	evm.model.RL_8.2346	XP_006280167.1
OG0014109	evm.model.RL_8.2354	XP_006280891.1
OG0014110	evm.model.RL_8.2365	XP_006281027.1
OG0014111	evm.model.RL_8.2380	XP_006280741.1
OG0014112	evm.model.RL_8.2381	XP_006280971.1
OG0014113	evm.model.RL_8.1953	XP_006280710.1
OG0014114	evm.model.RL_8.1935	XP_006280567.1
OG0014115	evm.model.RL_8.1911	XP_006280420.1, XP_006307548.1
OG0014116	evm.model.RL_7.1237	XP_006292183.1
OG0014117	evm.model.RL_7.1241	XP_006292663.2
OG0014118	evm.model.RL_7.1247	XP_006292525.2
OG0014119	evm.model.RL_7.1253	XP_023639307.1
OG0014120	evm.model.RL_7.1281	XP_006292255.1
OG0014121	evm.model.RL_7.1297	XP_006291952.1
OG0014122	evm.model.RL_7.1315	XP_006291095.1
OG0014123	evm.model.RL_7.1316	XP_023638027.1
OG0014124	evm.model.RL_7.1333.1.687c84b9	XP_006291791.1
OG0014125	evm.model.RL_7.1348.2.687c84b9	XP_023639114.1
OG0014126	evm.model.RL_7.1399	XP_006292011.2
OG0014127	evm.model.RL_7.1414	XP_006291017.2
OG0014128	evm.model.RL_7.1422	XP_006292687.2
OG0014129	evm.model.RL_7.1453	XP_006290585.1
OG0014130	evm.model.RL_7.1458	XP_006290862.1
OG0014131	evm.model.RL_7.1474	XP_023638230.1
OG0014132	evm.model.RL_7.1479	XP_006291178.1
OG0014133	evm.model.RL_7.1518	XP_006291042.1
OG0014134	evm.model.RL_7.1526	XP_006292410.1
OG0014135	evm.model.RL_7.1550	XP_006290749.1
OG0014136	evm.model.RL_7.1559	XP_023639170.1
OG0014137	evm.model.RL_7.1570	XP_006291901.2
OG0014138	evm.model.RL_8.669	XP_006286933.2
OG0014139	evm.model.RL_7.1602	XP_006290871.1
OG0014140	evm.model.RL_7.1614	XP_006290257.1
OG0014141	evm.model.RL_7.1636	XP_006292661.1
OG0014142	evm.model.RL_7.1642	XP_006290898.1
OG0014143	evm.model.RL_7.1644	XP_006292312.1
OG0014144	evm.model.RL_7.1670	XP_006292660.1
OG0014145	evm.model.RL_7.1672	XP_023639068.1
OG0014146	evm.model.RL_7.1711	XP_006290802.1
OG0014147	evm.model.RL_7.1734	XP_006291002.1
OG0014148	evm.model.RL_7.1749	XP_006291764.1
OG0014149	evm.model.RL_3.1783	XP_023643197.1
OG0014150	evm.model.RL_7.1783	XP_006290504.1
OG0014151	evm.model.RL_7.1786	XP_006292321.1
OG0014152	evm.model.RL_7.1798	XP_006291331.1
OG0014153	evm.model.RL_7.1817, evm.model.RL_7.1816	XP_023637957.1
OG0014154	evm.model.RL_7.1820	XP_006291100.1
OG0014155	evm.model.RL_7.1841	XP_006290667.1
OG0014156	evm.model.RL_7.1846	XP_006290935.1
OG0014157	evm.model.RL_7.1866	XP_006290724.1
OG0014158	evm.model.RL_7.1929	XP_006293325.2, XP_023634671.1
OG0014159	evm.model.RL_7.1995	XP_006291366.1
OG0014160	evm.model.RL_7.1994	XP_006291737.1
OG0014161	evm.model.RL_7.1989	XP_006291975.1
OG0014162	evm.model.RL_6.2707	XP_006293744.1
OG0014163	evm.model.RL_8.894	XP_023636941.1
OG0014164	evm.model.RL_7.2008, evm.model.RL_5.2443	XP_023633622.1
OG0014165	evm.model.RL_3.1142	XP_006300633.2
OG0014166	evm.model.RL_3.1133	XP_006300904.1
OG0014167	evm.model.RL_3.1159	XP_006302412.1
OG0014168	evm.model.RL_3.200	XP_006301277.1
OG0014170	evm.model.RL_3.1170	XP_006302704.1
OG0014171	evm.model.RL_3.1247	XP_006301542.1
OG0014172	evm.model.RL_3.1254	XP_006303087.1
OG0014173	evm.model.RL_3.2421	XP_006302258.1
OG0014174	evm.model.RL_3.1309	XP_006301086.1
OG0014175	evm.model.RL_3.1316	XP_006302697.1
OG0014176	evm.model.RL_3.1321	XP_006302411.1
OG0014177	evm.model.RL_3.1323	XP_006301939.1
OG0014178	evm.model.RL_3.1344	XP_006300946.2
OG0014179	evm.model.RL_3.1386	XP_006300627.2
OG0014180	evm.model.RL_3.1427, evm.model.RL_3.1426	XP_006302287.1
OG0014181	evm.model.RL_3.1452	XP_006302440.2
OG0014182	evm.model.RL_3.1456	XP_006302894.1
OG0014183	evm.model.RL_3.1518	XP_006302096.1
OG0014184	evm.model.RL_3.1529	XP_006301839.1
OG0014185	evm.model.RL_3.1539	XP_023643288.1
OG0014186	evm.model.RL_3.1547	XP_006301205.1
OG0014187	evm.model.RL_3.1552, evm.model.RL_2.800	XP_006301077.1
OG0014188	evm.model.RL_3.1564.1.687c84bc	XP_006301141.1
OG0014189	evm.model.RL_3.1581	XP_023643670.1
OG0014190	evm.model.RL_3.1576	XP_006301391.1
OG0014191	evm.model.RL_3.1593	XP_006302261.1
OG0014192	evm.model.RL_3.1594	XP_006302340.1
OG0014193	evm.model.RL_3.2216	XP_006300322.1
OG0014194	evm.model.RL_3.2174	XP_006301156.1
OG0014195	evm.model.RL_3.2169	XP_006300671.1
OG0014196	evm.model.RL_3.2160	XP_023643679.1
OG0014197	evm.model.RL_3.2135	XP_006300361.1
OG0014198	evm.model.RL_3.2131	XP_006301565.1
OG0014199	evm.model.RL_3.2114	XP_006302073.1
OG0014200	evm.model.RL_3.2111	XP_006300947.1
OG0014201	evm.model.RL_3.2100	XP_023644012.1
OG0014202	evm.model.RL_3.2082	XP_023644327.1
OG0014203	evm.model.RL_3.2066	XP_006302513.2
OG0014204	evm.model.RL_3.2045	XP_006300747.1
OG0014205	evm.model.RL_3.2020	XP_006302606.1
OG0014206	evm.model.RL_3.2018	XP_006303067.1
OG0014207	evm.model.RL_3.2015	XP_006302092.1
OG0014208	evm.model.RL_3.1998	XP_006300917.1, XP_023644522.1
OG0014209	evm.model.RL_3.1989	XP_023643875.1
OG0014210	evm.model.RL_3.1971	XP_023644068.1
OG0014211	evm.model.RL_3.1946	XP_006301043.1
OG0014212	evm.model.RL_3.1945	XP_006300584.1
OG0014213	evm.model.RL_3.1926	XP_006302160.1
OG0014214	evm.model.RL_3.1922	XP_006300802.1
OG0014215	evm.model.RL_3.1903	XP_023643368.1
OG0014216	evm.model.RL_3.1891	XP_006300805.1
OG0014217	evm.model.RL_3.1882	XP_006300841.2
OG0014218	evm.model.RL_3.1860	XP_023643262.1
OG0014219	evm.model.RL_3.1855.1.687c84bd	XP_023643704.1
OG0014220	evm.model.RL_3.1848	XP_006301356.1
OG0014221	evm.model.RL_3.1840	XP_006302425.1
OG0014222	evm.model.RL_3.1833	XP_006300384.1
OG0014223	evm.model.RL_3.1830	XP_006301424.1
OG0014224	evm.model.RL_3.1811	XP_023643507.1
OG0014225	evm.model.RL_3.1807	XP_023642958.1
OG0014226	evm.model.RL_3.1797	XP_023642899.1
OG0014227	evm.model.RL_3.1794	XP_023643538.1
OG0014228	evm.model.RL_3.1791	XP_006300364.2
OG0014229	evm.model.RL_3.1785	XP_006302836.1
OG0014230	evm.model.RL_3.1779	XP_006300679.1
OG0014231	evm.model.RL_3.1750	XP_006302464.1
OG0014232	evm.model.RL_3.1730	XP_006302144.1
OG0014233	evm.model.RL_3.1722.2.687c84bc	XP_023642943.1
OG0014235	evm.model.RL_3.1669	XP_023642965.1
OG0014236	evm.model.RL_3.1659	XP_023643612.1
OG0014237	evm.model.RL_3.1655	XP_006301633.1
OG0014238	evm.model.RL_5.1581	XP_006306911.1
OG0014239	evm.model.RL_3.1640	XP_006300828.2
OG0014240	evm.model.RL_3.1639	XP_006301629.1
OG0014241	evm.model.RL_3.1634	XP_023643622.1
OG0014242	evm.model.RL_3.1621	XP_006302221.1
OG0014243	evm.model.RL_3.2297	XP_006301306.1
OG0014244	evm.model.RL_3.2304	XP_006302947.1
OG0014245	evm.model.RL_3.2313	XP_023643577.1
OG0014246	evm.model.RL_3.2319	XP_006300395.2
OG0014247	evm.model.RL_3.2333	XP_023643993.1
OG0014248	evm.model.RL_3.2337	XP_023644070.1
OG0014249	evm.model.RL_3.2338	XP_006301897.1
OG0014250	evm.model.RL_3.2345	XP_006302130.1
OG0014251	evm.model.RL_3.2347	XP_023643190.1
OG0014252	evm.model.RL_3.2385	XP_006302925.1
OG0014253	evm.model.RL_3.2407	XP_023643492.1
OG0014254	evm.model.RL_3.2437	XP_023644378.1
OG0014255	evm.model.RL_3.2438	XP_023643882.1
OG0014256	evm.model.RL_3.2443	XP_006301281.1
OG0014257	evm.model.RL_3.2444, evm.model.RL_3.2445	XP_006301563.1
OG0014258	evm.model.RL_3.2447	XP_006299931.2
OG0014259	evm.model.RL_3.2474	XP_006300794.1
OG0014260	evm.model.RL_3.2485	XP_006300386.2
OG0014261	evm.model.RL_3.2489	XP_023644149.1
OG0014262	evm.model.RL_3.2492	XP_006301441.1
OG0014263	evm.model.RL_3.2502	XP_006301640.1
OG0014264	evm.model.RL_3.2504, evm.model.RL_3.216	XP_023644167.1
OG0014265	evm.model.RL_1.1166	XP_023641285.1
OG0014266	evm.model.RL_1.1192	XP_006291014.1
OG0014267	evm.model.RL_1.1228	XP_006300234.1
OG0014268	evm.model.RL_1.1301	XP_006296696.1
OG0014269	evm.model.RL_1.1306	XP_023642612.1
OG0014270	evm.model.RL_8.1414	XP_023642597.1
OG0014271	evm.model.RL_1.1325	XP_006298801.1
OG0014272	evm.model.RL_1.1326	XP_006298979.1
OG0014273	evm.model.RL_1.1330	XP_006297223.1
OG0014274	evm.model.RL_1.1380	XP_006296603.2
OG0014275	evm.model.RL_1.1407	XP_006300241.1
OG0014276	evm.model.RL_1.1409	XP_006297254.1
OG0014277	evm.model.RL_1.1412	XP_023642386.1
OG0014278	evm.model.RL_1.1433	XP_006298313.2
OG0014279	evm.model.RL_1.1446	XP_023642145.1
OG0014280	evm.model.RL_1.1486	XP_023642684.1
OG0014281	evm.model.RL_1.1490	XP_006299359.1
OG0014282	evm.model.RL_1.1516.1.687c87ed	XP_023642716.1
OG0014283	evm.model.RL_8.991	XP_006288571.1
OG0014284	evm.model.RL_1.1529	XP_006300103.1
OG0014285	evm.model.RL_1.1531	XP_023641599.1
OG0014286	evm.model.RL_1.1567	XP_006297882.1
OG0014287	evm.model.RL_1.1585	XP_006297304.2
OG0014288	evm.model.RL_1.1607	XP_006297187.1
OG0014289	evm.model.RL_1.1623	XP_006298483.1
OG0014290	evm.model.RL_1.1641	XP_006298043.2
OG0014291	evm.model.RL_1.1649	XP_006297734.1
OG0014292	evm.model.RL_1.1680	XP_006297014.1
OG0014293	evm.model.RL_1.1684	XP_006298790.1
OG0014294	evm.model.RL_1.1700	XP_006299054.1
OG0014295	evm.model.RL_1.1716	XP_006297202.1
OG0014296	evm.model.RL_1.1734	XP_006298957.1
OG0014297	evm.model.RL_6.944	XP_023640869.1
OG0014298	evm.model.RL_1.1761	XP_023642702.1
OG0014301	evm.model.RL_1.1800	XP_006299375.1
OG0014302	evm.model.RL_4.3066	XP_023637666.1
OG0014303	evm.model.RL_1.1826	XP_006298745.1
OG0014304	evm.model.RL_1.1827	XP_006296929.2
OG0014305	evm.model.RL_1.1828	XP_023641830.1
OG0014306	evm.model.RL_5.2052	XP_006306175.1
OG0014307	evm.model.RL_1.1849	XP_006297988.1
OG0014308	evm.model.RL_1.1851	XP_006299232.1
OG0014309	evm.model.RL_5.2040	XP_006303249.1
OG0014310	evm.model.RL_1.1888	XP_006296879.1
OG0014311	evm.model.RL_1.1901	XP_006296869.1
OG0014312	evm.model.RL_1.1906	XP_006297358.1
OG0014313	evm.model.RL_1.1944.1.687c87ee	XP_023641204.1
OG0014314	evm.model.RL_1.1946	XP_006297113.1
OG0014315	evm.model.RL_1.1958.1.687c87ee	XP_006296624.1
OG0014316	evm.model.RL_1.1970	XP_006297622.1
OG0014317	evm.model.RL_1.1971	XP_006297698.1
OG0014318	evm.model.RL_1.1973	XP_006297062.1
OG0014319	evm.model.RL_1.1999	XP_006297133.1
OG0014320	evm.model.RL_1.2008	XP_006299878.1
OG0014321	evm.model.RL_1.2011	XP_006297730.1
OG0014322	evm.model.RL_1.2012	XP_006298296.1
OG0014323	evm.model.RL_1.2072.1.687c87ef	XP_006298732.1
OG0014324	evm.model.RL_1.2057	XP_006298007.2
OG0014325	evm.model.RL_1.2056	XP_006298250.2
OG0014326	evm.model.RL_1.2050	XP_006297135.1
OG0014327	evm.model.RL_1.2049	XP_023641159.1
OG0014328	evm.model.RL_1.2093	XP_023642664.1
OG0014329	evm.model.RL_1.2110	XP_006298586.1
OG0014330	evm.model.RL_1.2164	XP_023642494.1
OG0014331	evm.model.RL_4.1652	XP_023636648.1
OG0014332	evm.model.RL_1.2181	XP_006299940.1
OG0014333	evm.model.RL_1.2194	XP_006297648.1
OG0014334	evm.model.RL_1.2240	XP_006298259.1
OG0014335	evm.model.RL_1.2255	XP_023642508.1
OG0014337	evm.model.RL_1.2272	XP_006297744.2
OG0014338	evm.model.RL_2.903	XP_006284234.1
OG0014339	evm.model.RL_1.2314	XP_006298301.1
OG0014340	evm.model.RL_1.2331	XP_006299509.1
OG0014341	evm.model.RL_1.2337	XP_006297413.1
OG0014342	evm.model.RL_1.2338	XP_006297253.1
OG0014343	evm.model.RL_1.2339	XP_006298632.2
OG0014344	evm.model.RL_1.2367	XP_023641990.1
OG0014345	evm.model.RL_1.2377	XP_006297695.2
OG0014346	evm.model.RL_1.2414	XP_006298734.1
OG0014347	evm.model.RL_1.2417	XP_023642023.1
OG0014348	evm.model.RL_1.2427	XP_006299062.1
OG0014349	evm.model.RL_1.2486	XP_023641573.1
OG0014350	evm.model.RL_1.2484	XP_006297309.1
OG0014351	evm.model.RL_1.2473.1.687c87ef	XP_006298032.1
OG0014352	evm.model.RL_1.2619	XP_006296972.1
OG0014353	evm.model.RL_1.3008	XP_006299793.1
OG0014354	evm.model.RL_1.874	XP_006299399.2
OG0014355	evm.model.RL_1.2562	XP_006297186.1
OG0014356	evm.model.RL_1.2554	XP_006297020.1
OG0014357	evm.model.RL_1.2553	XP_023641737.1
OG0014358	evm.model.RL_1.2546	XP_006297624.1
OG0014359	evm.model.RL_1.2544	XP_006298511.2
OG0014360	evm.model.RL_1.2533	XP_006297583.1
OG0014361	evm.model.RL_1.2510	XP_006296708.1
OG0014362	evm.model.RL_1.2604	XP_006297328.1
OG0014363	evm.model.RL_1.2765.1.687c87f0	XP_006298616.1
OG0014364	evm.model.RL_1.2590	XP_006297071.1
OG0014365	evm.model.RL_1.2668	XP_023642288.1
OG0014366	evm.model.RL_1.2682.1.687c87f0	XP_023642576.1
OG0014367	evm.model.RL_1.2694	XP_023641533.1
OG0014368	evm.model.RL_1.2696	XP_006298726.1
OG0014369	evm.model.RL_1.2697	XP_006297176.2
OG0014370	evm.model.RL_2.2847	XP_023633962.1
OG0014371	evm.model.RL_1.2709	XP_006297197.1
OG0014372	evm.model.RL_4.3253	XP_006287077.1
OG0014373	evm.model.RL_1.2729	XP_006297389.1
OG0014374	evm.model.RL_5.644	XP_006306913.1
OG0014375	evm.model.RL_1.2776	XP_006296983.2
OG0014376	evm.model.RL_1.2785	XP_023642792.1
OG0014378	evm.model.RL_1.2818	XP_006299964.2
OG0014379	evm.model.RL_5.2406	XP_006307564.1
OG0014380	evm.model.RL_1.2844	XP_006298307.1
OG0014381	evm.model.RL_5.2539	XP_006307221.1
OG0014382	evm.model.RL_1.2878	XP_006297162.1
OG0014383	evm.model.RL_1.2921	XP_006297340.1, XP_023642429.1
OG0014384	evm.model.RL_1.2939	XP_023642723.1
OG0014385	evm.model.RL_1.2952	XP_006299385.1
OG0014386	evm.model.RL_1.3024	XP_006297927.1
OG0014387	evm.model.RL_1.3053	XP_006296964.1
OG0014388	evm.model.RL_1.3054	XP_023642457.1
OG0014389	evm.model.RL_1.3070	XP_006296974.2
OG0014390	evm.model.RL_1.3089	XP_006296987.1
OG0014391	evm.model.RL_1.3090	XP_006297852.1
OG0014392	evm.model.RL_1.3110	XP_006300135.1
OG0014394	evm.model.RL_1.3142	XP_006298045.1
OG0014395	evm.model.RL_1.3175	XP_006297034.2
OG0014396	evm.model.RL_1.3181	XP_006300027.1
OG0014397	evm.model.RL_1.3197	XP_006296647.1
OG0014398	evm.model.RL_1.3227	XP_006298730.1
OG0014399	evm.model.RL_1.3244	XP_006297644.1
OG0014400	evm.model.RL_1.3259	XP_023642373.1
OG0014401	evm.model.RL_1.3270	XP_006297425.1
OG0014402	evm.model.RL_1.3267	XP_006298316.1
OG0014403	evm.model.RL_5.4014	XP_006303769.1
OG0014404	evm.model.RL_5.4010	XP_023645059.1
OG0014405	evm.model.RL_5.3962.1.687c88c6	XP_023645507.1
OG0014406	evm.model.RL_5.3961	XP_006303391.1
OG0014407	evm.model.RL_5.3927, evm.model.RL_5.3931	XP_006304933.1
OG0014408	evm.model.RL_5.3923	XP_006305207.1
OG0014409	evm.model.RL_5.3920	XP_023645249.1
OG0014410	evm.model.RL_4.13	XP_006279490.1
OG0014411	evm.model.RL_5.3909	XP_023645802.1
OG0014412	evm.model.RL_5.3844	XP_006307146.1
OG0014413	evm.model.RL_5.3839	XP_006306272.2
OG0014414	evm.model.RL_5.3814	XP_006303232.1
OG0014415	evm.model.RL_5.3789	XP_006307524.2
OG0014416	evm.model.RL_5.3746	XP_006305683.1
OG0014417	evm.model.RL_5.3744	XP_006305391.1
OG0014418	evm.model.RL_5.3733	XP_006305780.1
OG0014419	evm.model.RL_5.3713	XP_006306897.1
OG0014420	evm.model.RL_5.3712	XP_006305087.1
OG0014421	evm.model.RL_5.3711	XP_006304948.1
OG0014422	evm.model.RL_5.3701	XP_006305590.1
OG0014423	evm.model.RL_5.1870	XP_006307729.2
OG0014424	evm.model.RL_5.1895	XP_023645879.1
OG0014425	evm.model.RL_5.1900	XP_006303644.1
OG0014426	evm.model.RL_5.1918	XP_006307385.1
OG0014427	evm.model.RL_5.1971	XP_006306778.1
OG0014428	evm.model.RL_5.1959	XP_006303566.1
OG0014429	evm.model.RL_5.1935	XP_006306946.1
OG0014430	evm.model.RL_3.1184, evm.model.RL_3.1186	XP_023644120.1
OG0014431	evm.model.RL_5.1986	XP_006303962.1
OG0014432	evm.model.RL_5.1991	XP_006305048.1
OG0014433	evm.model.RL_5.2003	XP_023645185.1
OG0014434	evm.model.RL_5.2018	XP_006306595.1
OG0014435	evm.model.RL_3.933, evm.model.RL_5.2022	XP_023645452.1
OG0014436	evm.model.RL_5.2049	XP_006307645.1
OG0014437	evm.model.RL_5.2058	XP_023644850.1
OG0014438	evm.model.RL_5.2070	XP_006305198.1
OG0014439	evm.model.RL_1.1815	XP_023642538.1
OG0014440	evm.model.RL_5.2084	XP_006305746.1
OG0014441	evm.model.RL_5.2086	XP_006303632.1
OG0014442	evm.model.RL_5.2106	XP_023632548.1
OG0014444	evm.model.RL_5.2126	XP_006304910.1
OG0014445	evm.model.RL_5.2102	XP_006305885.1
OG0014446	evm.model.RL_5.2155	XP_006304891.1
OG0014447	evm.model.RL_5.2176	XP_006304702.1
OG0014448	evm.model.RL_5.2185	XP_006305350.1
OG0014449	evm.model.RL_2.1175	XP_006284042.1
OG0014450	evm.model.RL_2.1158	XP_023633656.1
OG0014451	evm.model.RL_7.958	XP_023637862.1
OG0014452	evm.model.RL_2.1154	XP_006282826.2
OG0014453	evm.model.RL_2.1141.1.687c86e2	XP_023635354.1
OG0014454	evm.model.RL_2.1133	XP_006284808.1
OG0014455	evm.model.RL_2.1122	XP_006283024.1
OG0014456	evm.model.RL_6.1560	XP_006296015.1
OG0014457	evm.model.RL_6.1558	XP_006293433.1
OG0014458	evm.model.RL_6.1547	XP_006295340.1
OG0014459	evm.model.RL_7.1195	XP_023638770.1
OG0014460	evm.model.RL_7.1189	XP_006291374.1
OG0014461	evm.model.RL_7.2095	XP_006293002.1
OG0014462	evm.model.RL_7.1164	XP_023638755.1
OG0014463	evm.model.RL_7.1163	XP_006291785.1
OG0014464	evm.model.RL_7.1162	XP_006292015.1
OG0014465	evm.model.RL_7.1156	XP_006291176.1
OG0014466	evm.model.RL_7.1145	XP_006293263.1
OG0014467	evm.model.RL_7.1132	XP_006292688.1
OG0014468	evm.model.RL_7.1120.3.687c84b8	XP_006291062.1
OG0014469	evm.model.RL_7.1116	XP_006291522.2
OG0014470	evm.model.RL_3.1178	XP_006301220.1
OG0014471	evm.model.RL_7.1054	XP_006292489.1
OG0014472	evm.model.RL_7.1048	XP_006290465.1
OG0014473	evm.model.RL_7.993	XP_006291519.1
OG0014474	evm.model.RL_7.973	XP_006291033.1
OG0014475	evm.model.RL_7.1202	XP_006291190.2
OG0014476	evm.model.RL_4.2146	XP_006287162.1
OG0014477	evm.model.RL_7.1214	XP_006291668.1
OG0014478	evm.model.RL_7.1216	XP_006291630.2
OG0014479	evm.model.RL_7.1229	XP_006291288.1
OG0014480	evm.model.RL_7.934	XP_006293149.1
OG0014481	evm.model.RL_7.929	XP_006292418.1
OG0014482	evm.model.RL_7.891	XP_006290746.1
OG0014483	evm.model.RL_7.856	XP_006291476.1
OG0014484	evm.model.RL_7.835, evm.model.RL_2.1964	XP_006290865.1
OG0014485	evm.model.RL_7.834.2.687c84b6	XP_006290263.1
OG0014486	evm.model.RL_7.829	XP_006290685.1
OG0014487	evm.model.RL_7.807	XP_023638641.1
OG0014488	evm.model.RL_7.737	XP_006291485.1
OG0014489	evm.model.RL_7.740	XP_006293087.1
OG0014490	evm.model.RL_6.2176	XP_006293886.1
OG0014491	evm.model.RL_7.719	XP_006292990.1
OG0014492	evm.model.RL_7.693	XP_023638128.1
OG0014493	evm.model.RL_7.688	XP_006291776.1
OG0014494	evm.model.RL_7.684	XP_006291817.1
OG0014495	evm.model.RL_7.648	XP_023638589.1
OG0014496	evm.model.RL_7.564	XP_006290276.1
OG0014497	evm.model.RL_7.543	XP_023639311.1
