Orthogroup	Cardamine_amara	Eutrema_salsugineum
OG0014953	evm.model.RL_8.857	XP_006397365.1
OG0014954	evm.model.RL_8.858	XP_006397362.1
OG0014955	evm.model.RL_4.2284	XP_006399831.1
OG0014956	evm.model.RL_4.2283	XP_006399832.2
OG0014957	evm.model.RL_4.2312	XP_006399800.1
OG0014958	evm.model.RL_4.2329.8.687c86d9	XP_024012211.1
OG0014959	evm.model.RL_4.2370	XP_006399733.1
OG0014960	evm.model.RL_4.2400	XP_006399706.1
OG0014962	evm.model.RL_4.2436	XP_006399661.1
OG0014963	evm.model.RL_4.2447	XP_006399648.1
OG0014964	evm.model.RL_4.2453	XP_024012353.1
OG0014965	evm.model.RL_4.2455	XP_006399635.1
OG0014966	evm.model.RL_4.2474	XP_024012074.1
OG0014967	evm.model.RL_4.2482	XP_024011419.1
OG0014968	evm.model.RL_4.2483	XP_006399600.2
OG0014969	evm.model.RL_6.1918	XP_006411015.1
OG0014970	evm.model.RL_4.2493	XP_006399589.1
OG0014971	evm.model.RL_4.2496	XP_006399586.1
OG0014972	evm.model.RL_4.2499	XP_006399583.1
OG0014973	evm.model.RL_4.2515	XP_006399566.1
OG0014974	evm.model.RL_4.2516	XP_006399563.2
OG0014975	evm.model.RL_4.2530	XP_006399548.1
OG0014976	evm.model.RL_4.2533	XP_006399543.1
OG0014977	evm.model.RL_4.2536	XP_006399539.1
OG0014978	evm.model.RL_4.2542	XP_006399533.1
OG0014980	evm.model.RL_4.2557	XP_006399513.1
OG0014981	evm.model.RL_4.2581	XP_006399486.1
OG0014982	evm.model.RL_4.2618	XP_006399450.1
OG0014983	evm.model.RL_4.2620	XP_006399441.1
OG0014984	evm.model.RL_4.2639	XP_006399424.1
OG0014985	evm.model.RL_4.2640	XP_006399423.1
OG0014986	evm.model.RL_4.2669.4.687c86da	XP_006399387.1
OG0014987	evm.model.RL_4.2713	XP_006399325.1
OG0014988	evm.model.RL_4.2716	XP_006399322.1
OG0014989	evm.model.RL_4.2746	XP_006399292.1
OG0014990	evm.model.RL_4.2787	XP_006399242.1
OG0014991	evm.model.RL_4.2797	XP_024012618.1
OG0014992	evm.model.RL_4.2809	XP_024012573.1
OG0014993	evm.model.RL_4.2816	XP_024012413.1
OG0014994	evm.model.RL_2.1270	XP_024004457.1
OG0014995	evm.model.RL_2.1290	XP_006414236.1
OG0014996	evm.model.RL_2.1292	XP_024004717.1
OG0014997	evm.model.RL_2.1328	XP_006414191.1
OG0014998	evm.model.RL_2.1329	XP_006414189.1
OG0014999	evm.model.RL_2.1396	XP_006414107.1
OG0015000	evm.model.RL_2.1405	XP_006414097.1
OG0015001	evm.model.RL_2.1417	XP_024005336.1
OG0015002	evm.model.RL_2.1419	XP_024004344.1
OG0015003	evm.model.RL_2.1424	XP_006414073.1
OG0015004	evm.model.RL_2.1438	XP_006414056.1
OG0015005	evm.model.RL_2.1440	XP_006414054.1
OG0015006	evm.model.RL_2.1467	XP_006414016.2
OG0015007	evm.model.RL_2.1475	XP_006414003.1
OG0015008	evm.model.RL_2.1492	XP_006413982.1
OG0015009	evm.model.RL_2.1524	XP_024005651.1
OG0015011	evm.model.RL_2.1525	XP_006413936.1
OG0015012	evm.model.RL_2.1555	XP_006413905.1
OG0015013	evm.model.RL_2.1590	XP_024004488.1
OG0015014	evm.model.RL_2.1594	XP_006413853.1
OG0015015	evm.model.RL_2.1597	XP_006413844.1
OG0015016	evm.model.RL_5.1633	XP_006416644.1
OG0015017	evm.model.RL_2.1624	XP_006413812.1
OG0015018	evm.model.RL_2.1633	XP_006413800.1
OG0015019	evm.model.RL_4.2198	XP_006399938.1
OG0015020	evm.model.RL_2.1643	XP_006413788.1
OG0015021	evm.model.RL_2.1650	XP_006413775.1
OG0015022	evm.model.RL_2.1654	XP_006413771.1
OG0015023	evm.model.RL_2.1658	XP_024005764.1
OG0015024	evm.model.RL_2.1672.1.687c86e3	XP_006413749.1
OG0015025	evm.model.RL_2.1685	XP_006413733.1
OG0015026	evm.model.RL_2.1689	XP_024005159.1
OG0015028	evm.model.RL_2.1756	XP_006413651.1
OG0015029	evm.model.RL_2.1774	XP_006413630.1
OG0015030	evm.model.RL_2.1793	XP_006413611.1
OG0015031	evm.model.RL_2.1797	XP_006413603.1
OG0015033	evm.model.RL_2.1910	XP_024005496.1
OG0015034	evm.model.RL_2.1928	XP_006413470.1
OG0015035	evm.model.RL_5.2681	XP_006415147.1
OG0015036	evm.model.RL_5.2676.2.687c88bc	XP_006415141.1
OG0015037	evm.model.RL_5.2666.1.687c88bc	XP_024008188.1
OG0015038	evm.model.RL_5.2652	XP_024008222.1
OG0015039	evm.model.RL_5.2651	XP_006415127.1
OG0015040	evm.model.RL_5.2641	XP_024009006.1
OG0015041	evm.model.RL_5.2639	XP_006415114.1, XP_006415111.1
OG0015042	evm.model.RL_5.2636	XP_006415109.1
OG0015043	evm.model.RL_5.2632	XP_006415097.2
OG0015044	evm.model.RL_5.2551	XP_006396079.1
OG0015045	evm.model.RL_5.2548	XP_006396075.1
OG0015046	evm.model.RL_5.2544	XP_006396070.1
OG0015047	evm.model.RL_5.2531	XP_006397416.1
OG0015048	evm.model.RL_5.2476	XP_006397442.1
OG0015049	evm.model.RL_5.2468	XP_006397449.1
OG0015050	evm.model.RL_5.2466	XP_006397450.1
OG0015051	evm.model.RL_5.2456	XP_024010627.1
OG0015052	evm.model.RL_5.2440	XP_024013098.1
OG0015053	evm.model.RL_5.2433	XP_006396020.1
OG0015054	evm.model.RL_5.2432	XP_024008823.1
OG0015055	evm.model.RL_5.2431	XP_006414526.1
OG0015056	evm.model.RL_5.2412.1.687c88bb	XP_006396015.1
OG0015057	evm.model.RL_5.2333	XP_006393728.2
OG0015058	evm.model.RL_5.2345	XP_006393744.1
OG0015059	evm.model.RL_5.2353	XP_006393751.1
OG0015060	evm.model.RL_5.2367	XP_006393775.1
OG0015061	evm.model.RL_5.2363	XP_024007274.1
OG0015062	evm.model.RL_5.2379	XP_024007634.1
OG0015063	evm.model.RL_5.2381	XP_006395991.1
OG0015064	evm.model.RL_5.2389	XP_006396001.2
OG0015065	evm.model.RL_5.2305	XP_006393684.1
OG0015066	evm.model.RL_2.1179	XP_006414367.1
OG0015067	evm.model.RL_5.2244	XP_006393531.1
OG0015069	evm.model.RL_4.2, evm.model.RL_5.2257	XP_024005947.1
OG0015071	evm.model.RL_5.2392	XP_024006701.1
OG0015072	evm.model.RL_5.2291	XP_006409319.1
OG0015073	evm.model.RL_5.2290	XP_006393646.1
OG0015074	evm.model.RL_5.2287.2.687c88ba	XP_024006262.1
OG0015075	evm.model.RL_4.664	XP_006403381.1
OG0015076	evm.model.RL_5.2224	XP_006393509.1
OG0015077	evm.model.RL_5.3107	XP_006415720.1
OG0015079	evm.model.RL_5.3117	XP_006415732.1
OG0015080	evm.model.RL_5.3114	XP_006415731.1
OG0015081	evm.model.RL_8.2224	XP_006394500.1
OG0015082	evm.model.RL_5.3075	XP_006415684.1
OG0015083	evm.model.RL_5.3063	XP_006415667.1
OG0015084	evm.model.RL_5.3004	XP_006415596.1
OG0015085	evm.model.RL_5.2963	XP_006415555.1
OG0015086	evm.model.RL_5.2948	XP_006415544.1
OG0015087	evm.model.RL_5.2929	XP_006415525.1
OG0015088	evm.model.RL_5.2932	XP_024007781.1
OG0015089	evm.model.RL_5.2936	XP_006418917.2, XP_024008559.1
OG0015090	evm.model.RL_5.2938	XP_006415514.1
OG0015091	evm.model.RL_5.2881	XP_006415459.1
OG0015092	evm.model.RL_5.2869	XP_006415440.1
OG0015093	evm.model.RL_5.2866	XP_006415437.1
OG0015094	evm.model.RL_2.3062	XP_024005241.1
OG0015095	evm.model.RL_2.3079	XP_006412085.1
OG0015096	evm.model.RL_2.3112	XP_006412050.1
OG0015097	evm.model.RL_2.3120	XP_006412041.1
OG0015098	evm.model.RL_2.3124	XP_006412037.1
OG0015099	evm.model.RL_2.3133	XP_006412030.1
OG0015100	evm.model.RL_2.3135	XP_024005770.1
OG0015101	evm.model.RL_2.3147	XP_024005640.1
OG0015102	evm.model.RL_2.3163	XP_006412003.1
OG0015103	evm.model.RL_2.3194	XP_006411961.1
OG0015104	evm.model.RL_2.3198	XP_006411957.1
OG0015105	evm.model.RL_2.3200	XP_006411956.1
OG0015106	evm.model.RL_2.3201	XP_006411955.1
OG0015107	evm.model.RL_2.3118	XP_006411953.1
OG0015108	evm.model.RL_2.3234	XP_006411923.1
OG0015109	evm.model.RL_2.3240	XP_006411915.1
OG0015110	evm.model.RL_2.3244	XP_006411910.1
OG0015111	evm.model.RL_2.3247	XP_006411907.1
OG0015112	evm.model.RL_2.3258	XP_006411892.1
OG0015113	evm.model.RL_2.627	XP_006403091.1
OG0015114	evm.model.RL_2.3275	XP_024005383.1
OG0015115	evm.model.RL_2.3291	XP_006411851.1
OG0015116	evm.model.RL_2.3305	XP_006411837.1
OG0015117	evm.model.RL_2.3308	XP_006411831.1
OG0015118	evm.model.RL_2.3316	XP_006411822.1
OG0015119	evm.model.RL_2.3319	XP_006411819.1
OG0015120	evm.model.RL_2.3321	XP_006411817.1
OG0015121	evm.model.RL_2.3337.1.687c86e8	XP_006404946.2
OG0015122	evm.model.RL_2.3370	XP_006411767.1
OG0015123	evm.model.RL_2.3372	XP_006411763.1
OG0015124	evm.model.RL_2.3380	XP_006411754.1
OG0015125	evm.model.RL_2.3395	XP_006411741.1
OG0015126	evm.model.RL_2.3400	XP_006411735.1
OG0015127	evm.model.RL_2.3419	XP_006411712.1
OG0015128	evm.model.RL_2.3429	XP_006411700.1
OG0015129	evm.model.RL_2.3443	XP_006411678.1
OG0015130	evm.model.RL_2.3446	XP_024004525.1
OG0015131	evm.model.RL_2.3453	XP_024004577.1
OG0015132	evm.model.RL_2.3456	XP_006411659.1
OG0015133	evm.model.RL_2.3458	XP_006411657.1
OG0015134	evm.model.RL_2.3492	XP_006411618.2
OG0015135	evm.model.RL_2.3490	XP_006411620.1
OG0015136	evm.model.RL_2.3486	XP_006411624.1
OG0015137	evm.model.RL_2.3485	XP_006411625.1
OG0015139	evm.model.RL_2.3479	XP_006411638.1
OG0015140	evm.model.RL_2.3507.2.687c86e9	XP_024005192.1
OG0015141	evm.model.RL_2.663	XP_006409204.1
OG0015142	evm.model.RL_2.501	XP_006405887.1
OG0015143	evm.model.RL_2.571	XP_006395908.1
OG0015144	evm.model.RL_2.579	XP_006395918.1
OG0015145	evm.model.RL_2.561	XP_024007124.1
OG0015146	evm.model.RL_3.923	XP_006391559.1
OG0015147	evm.model.RL_2.482	XP_006405874.2
OG0015148	evm.model.RL_2.474	XP_006405865.2
OG0015149	evm.model.RL_2.432	XP_006405824.1
OG0015150	evm.model.RL_2.430	XP_006405822.1
OG0015151	evm.model.RL_2.420	XP_006405810.1
OG0015152	evm.model.RL_2.371	XP_024014717.1
OG0015153	evm.model.RL_2.366	XP_006405744.1
OG0015154	evm.model.RL_2.355	XP_006405715.1
OG0015155	evm.model.RL_2.299	XP_006405652.1
OG0015156	evm.model.RL_2.271	XP_006405615.1
OG0015157	evm.model.RL_2.251	XP_006405597.2
OG0015158	evm.model.RL_2.250	XP_024014695.1
OG0015159	evm.model.RL_4.260	XP_006398250.1
OG0015160	evm.model.RL_5.2837	XP_006415385.1
OG0015161	evm.model.RL_6.1595	XP_006410668.1
OG0015162	evm.model.RL_6.1597	XP_024003831.1
OG0015163	evm.model.RL_6.1599	XP_024003968.1
OG0015164	evm.model.RL_7.1778	XP_006418988.1
OG0015165	evm.model.RL_7.1775	XP_006418985.1
OG0015166	evm.model.RL_5.2769	XP_006415285.1
OG0015167	evm.model.RL_6.1639	XP_006410712.1
OG0015168	evm.model.RL_6.1635	XP_024016803.1
OG0015169	evm.model.RL_6.1633	XP_006410706.1
OG0015170	evm.model.RL_6.1625	XP_006410699.1
OG0015171	evm.model.RL_6.1621	XP_006410694.1
OG0015172	evm.model.RL_5.2534	XP_006396047.1
OG0015173	evm.model.RL_8.837	XP_006397190.2
OG0015174	evm.model.RL_8.874	XP_006397254.1
OG0015175	evm.model.RL_8.881	XP_006397260.1
OG0015176	evm.model.RL_8.886	XP_006397272.1
OG0015177	evm.model.RL_8.891	XP_006397277.1
OG0015178	evm.model.RL_8.892	XP_024010404.1
OG0015179	evm.model.RL_5.2434	XP_006396024.1
OG0015180	evm.model.RL_8.904	XP_006397315.1
OG0015181	evm.model.RL_6.1519	XP_006410576.1
OG0015182	evm.model.RL_6.1506	XP_006410559.1
OG0015183	evm.model.RL_6.1503	XP_006410556.1
OG0015184	evm.model.RL_6.1479	XP_006410536.1
OG0015185	evm.model.RL_6.1475	XP_006410529.1
OG0015186	evm.model.RL_6.1462	XP_006410517.1
OG0015187	evm.model.RL_6.1461	XP_006410516.1
OG0015188	evm.model.RL_6.1448	XP_024003744.1
OG0015189	evm.model.RL_6.1434	XP_006410492.1
OG0015190	evm.model.RL_4.564	XP_006403278.1
OG0015191	evm.model.RL_4.570	XP_006403287.1
OG0015192	evm.model.RL_4.571	XP_006403290.1
OG0015193	evm.model.RL_4.601	XP_006403323.1
OG0015194	evm.model.RL_4.596	XP_006403322.1
OG0015195	evm.model.RL_4.615	XP_006403335.1
OG0015196	evm.model.RL_4.639	XP_006403354.1
OG0015197	evm.model.RL_4.641	XP_006403355.1
OG0015198	evm.model.RL_4.673	XP_024013256.1
OG0015199	evm.model.RL_4.684	XP_006403394.1
OG0015200	evm.model.RL_4.1664	XP_006400545.1
OG0015201	evm.model.RL_4.494	XP_006403176.1
OG0015202	evm.model.RL_4.692	XP_006400487.1
OG0015203	evm.model.RL_4.695	XP_006405260.1
OG0015204	evm.model.RL_8.777	XP_006397108.1
OG0015205	evm.model.RL_8.768	XP_006397097.1
OG0015206	evm.model.RL_8.763	XP_006397091.1
OG0015207	evm.model.RL_8.762	XP_006397090.1
OG0015208	evm.model.RL_8.761	XP_006397088.1
OG0015209	evm.model.RL_8.750	XP_006397076.1
OG0015210	evm.model.RL_8.736	XP_006397061.1
OG0015211	evm.model.RL_8.716	XP_006397027.1
OG0015212	evm.model.RL_8.708.2.687c8558	XP_024009880.1
OG0015213	evm.model.RL_8.702.1.687c8558	XP_006397006.1
OG0015214	evm.model.RL_8.694	XP_006396990.1
OG0015215	evm.model.RL_8.692	XP_024009870.1
OG0015216	evm.model.RL_3.850, evm.model.RL_8.690	XP_006396986.2
OG0015217	evm.model.RL_8.676	XP_006396958.1
OG0015218	evm.model.RL_8.664	XP_006396937.1
OG0015219	evm.model.RL_8.660	XP_006396931.1
OG0015220	evm.model.RL_8.655	XP_024009911.1
OG0015221	evm.model.RL_8.616	XP_024010184.1
OG0015222	evm.model.RL_8.615.5.687c8557	XP_006396883.1
OG0015223	evm.model.RL_8.594	XP_006396837.1
OG0015224	evm.model.RL_8.579	XP_024010102.1
OG0015225	evm.model.RL_8.564	XP_006396797.1
OG0015226	evm.model.RL_8.897	XP_006395217.1
OG0015227	evm.model.RL_2.1759	XP_006413647.1
OG0015228	evm.model.RL_8.508	XP_006396723.1
OG0015229	evm.model.RL_8.505.1.687c8557	XP_006396719.1
OG0015231	evm.model.RL_8.483	XP_006396696.1
OG0015232	evm.model.RL_8.478	XP_006396691.1
OG0015233	evm.model.RL_8.469	XP_006396680.1
OG0015234	evm.model.RL_8.454	XP_024010036.1
OG0015235	evm.model.RL_8.430	XP_006396642.1
OG0015236	evm.model.RL_8.412	XP_006396620.1
OG0015237	evm.model.RL_4.419	XP_006398055.1
OG0015238	evm.model.RL_4.394	XP_006398088.1
OG0015239	evm.model.RL_4.392	XP_006398089.1
OG0015240	evm.model.RL_4.379.1.687c86ce	XP_006398103.1
OG0015241	evm.model.RL_4.307	XP_006398198.2
OG0015242	evm.model.RL_4.274	XP_024010937.1
OG0015243	evm.model.RL_4.253	XP_024011024.1
OG0015244	evm.model.RL_4.248	XP_006398265.1
OG0015245	evm.model.RL_4.243	XP_006398270.2
OG0015246	evm.model.RL_3.1766	XP_006390538.1
OG0015247	evm.model.RL_4.234	XP_006398278.1
OG0015248	evm.model.RL_4.233	XP_006398279.1
OG0015249	evm.model.RL_5.3924.2.687c88c6	XP_024005934.1
OG0015250	evm.model.RL_4.195	XP_006398325.1
OG0015251	evm.model.RL_4.192	XP_006398328.1
OG0015252	evm.model.RL_4.181	XP_006398334.1
OG0015253	evm.model.RL_5.201	XP_006398485.1
OG0015254	evm.model.RL_4.866	XP_006403018.1
OG0015255	evm.model.RL_4.95	XP_006398398.1
OG0015256	evm.model.RL_2.636	XP_006403068.1
OG0015257	evm.model.RL_2.622	XP_024013083.1
OG0015258	evm.model.RL_4.51.1.687c86cc	XP_006398434.1
OG0015259	evm.model.RL_4.53	XP_006398432.2
OG0015260	evm.model.RL_2.609.2.687c86e1	XP_006395951.1
OG0015261	evm.model.RL_1.2468	XP_006418568.1
OG0015262	evm.model.RL_2.598	XP_006395937.1
OG0015263	evm.model.RL_1.2496	XP_006418531.1
OG0015264	evm.model.RL_2.593	XP_024007533.1
OG0015265	evm.model.RL_2.771	XP_024004368.1
OG0015266	evm.model.RL_1.2428	XP_006418632.1
OG0015267	evm.model.RL_2.1932	XP_006413466.1
OG0015268	evm.model.RL_2.803	XP_006414971.2
OG0015269	evm.model.RL_1.2382	XP_006418686.1
OG0015270	evm.model.RL_1.2381	XP_006418687.1
OG0015271	evm.model.RL_2.830	XP_006414934.1
OG0015272	evm.model.RL_2.860	XP_024005696.1
OG0015273	evm.model.RL_2.870	XP_006414866.1
OG0015274	evm.model.RL_2.901	XP_006414835.1
OG0015275	evm.model.RL_2.906	XP_006414823.1
OG0015276	evm.model.RL_2.950	XP_024005712.1
OG0015277	evm.model.RL_2.966	XP_006414706.1
OG0015278	evm.model.RL_2.967	XP_006414705.1
OG0015279	evm.model.RL_1.2211	XP_006406074.1
OG0015281	evm.model.RL_2.1065	XP_006414512.1
OG0015282	evm.model.RL_1.2078	XP_006414494.1
OG0015283	evm.model.RL_2.238	XP_006405583.1
OG0015284	evm.model.RL_2.217	XP_006405560.1
OG0015285	evm.model.RL_2.12	XP_006405514.1
OG0015286	evm.model.RL_2.13	XP_006405513.1
OG0015287	evm.model.RL_2.30	XP_024014784.1
OG0015288	evm.model.RL_2.71	XP_006405424.1
OG0015289	evm.model.RL_2.133	XP_024014637.1
OG0015290	evm.model.RL_1.2508	XP_024014709.1
OG0015291	evm.model.RL_6.2956	XP_006397998.1
OG0015293	evm.model.RL_6.2947	XP_006390324.1
OG0015295	evm.model.RL_6.2929	XP_006397973.1
OG0015296	evm.model.RL_6.2927	XP_006397972.1
OG0015297	evm.model.RL_6.2926	XP_006397971.1
OG0015298	evm.model.RL_6.2912	XP_006397955.1
OG0015299	evm.model.RL_6.2911	XP_006397953.1
OG0015300	evm.model.RL_6.2906	XP_006397949.1
OG0015301	evm.model.RL_6.2903	XP_006397947.1
OG0015302	evm.model.RL_6.2901	XP_006397944.1
OG0015303	evm.model.RL_1.1485	XP_006406950.1
OG0015304	evm.model.RL_6.2854	XP_006397898.1
OG0015305	evm.model.RL_6.2834	XP_006397882.1
OG0015306	evm.model.RL_6.2832	XP_006397880.1
OG0015307	evm.model.RL_6.2813	XP_006397861.1
OG0015308	evm.model.RL_6.2808	XP_006397856.1
OG0015309	evm.model.RL_6.2797	XP_024010868.1
OG0015310	evm.model.RL_6.2792	XP_006397838.1
OG0015311	evm.model.RL_6.2778	XP_006397822.2
OG0015312	evm.model.RL_6.2749	XP_006397789.1
OG0015313	evm.model.RL_6.2734	XP_006397762.1
OG0015314	evm.model.RL_6.2698	XP_006397741.1
OG0015315	evm.model.RL_6.2697	XP_006397740.1
OG0015316	evm.model.RL_6.2694	XP_006397738.1
OG0015317	evm.model.RL_6.2668	XP_006397718.1
OG0015318	evm.model.RL_6.2657	XP_006397704.1
OG0015319	evm.model.RL_6.2655	XP_006397701.1
OG0015320	evm.model.RL_6.2652	XP_024010818.1
OG0015321	evm.model.RL_6.2649	XP_006397696.1
OG0015322	evm.model.RL_6.2638	XP_006397684.1
OG0015323	evm.model.RL_6.2635	XP_006397682.1
OG0015324	evm.model.RL_6.2626	XP_006397672.1
OG0015326	evm.model.RL_6.2599	XP_006397651.1
OG0015327	evm.model.RL_6.2560	XP_006397612.1
OG0015328	evm.model.RL_6.2535	XP_006397586.1
OG0015329	evm.model.RL_6.2524	XP_006397573.1
OG0015330	evm.model.RL_6.2491	XP_024010872.1
OG0015331	evm.model.RL_6.2477	XP_006397527.1
OG0015332	evm.model.RL_6.2469	XP_024010792.1
OG0015333	evm.model.RL_6.2466	XP_006397510.1
OG0015334	evm.model.RL_6.2448	XP_006397488.1
OG0015335	evm.model.RL_6.2433	XP_006411582.1
OG0015336	evm.model.RL_6.2421	XP_006411569.2
OG0015337	evm.model.RL_6.2416	XP_006411562.1
OG0015338	evm.model.RL_6.2411	XP_006411556.1
OG0015339	evm.model.RL_6.2402	XP_006411544.1
OG0015340	evm.model.RL_6.2401	XP_006411543.1
OG0015341	evm.model.RL_6.2391	XP_006411535.1
OG0015342	evm.model.RL_6.2385	XP_006411521.1
OG0015343	evm.model.RL_6.2366	XP_006411502.1
OG0015344	evm.model.RL_6.2322	XP_006411465.1
OG0015345	evm.model.RL_6.2346	XP_006411486.1
OG0015346	evm.model.RL_6.2282	XP_006411419.2
OG0015347	evm.model.RL_4.3389.4.687c86de	XP_006398608.1
OG0015348	evm.model.RL_4.3388	XP_006398610.1
OG0015349	evm.model.RL_4.3357	XP_006398638.1
OG0015350	evm.model.RL_4.3353	XP_006398644.1
OG0015351	evm.model.RL_4.3339	XP_006398655.1
OG0015352	evm.model.RL_4.3335	XP_006398661.1
OG0015353	evm.model.RL_4.3332	XP_006398668.1
OG0015354	evm.model.RL_4.3317.4.687c86de	XP_006398682.1
OG0015355	evm.model.RL_4.3311	XP_006398689.1
OG0015356	evm.model.RL_4.3276	XP_024011898.1
OG0015357	evm.model.RL_4.3267	XP_006398727.1
OG0015358	evm.model.RL_4.3234	XP_006398757.1
OG0015359	evm.model.RL_4.3232	XP_006398759.1
OG0015360	evm.model.RL_4.3230	XP_006398761.2
OG0015361	evm.model.RL_4.3209	XP_006398772.1
OG0015362	evm.model.RL_8.1389.1.687c855b	XP_006398781.1, XP_024010209.1
OG0015363	evm.model.RL_4.3191	XP_006398791.1
OG0015364	evm.model.RL_4.3187	XP_006398797.1
OG0015365	evm.model.RL_4.3165	XP_006398823.1
OG0015366	evm.model.RL_4.2596	XP_024012050.1
OG0015367	evm.model.RL_4.3161	XP_006398827.1
OG0015368	evm.model.RL_4.3146	XP_024011450.1, XP_006398839.1
OG0015369	evm.model.RL_4.3141	XP_006398845.1
OG0015370	evm.model.RL_4.3135	XP_006398852.1
OG0015371	evm.model.RL_4.3121	XP_006398866.1
OG0015372	evm.model.RL_4.3103	XP_006398884.2
OG0015373	evm.model.RL_4.3102	XP_024011978.1
OG0015374	evm.model.RL_4.1714	XP_006400494.1
OG0015375	evm.model.RL_4.1623	XP_006400590.1
OG0015376	evm.model.RL_4.1634	XP_006400579.1
OG0015377	evm.model.RL_4.1571	XP_024011491.1
OG0015378	evm.model.RL_4.1565	XP_006400656.1
OG0015379	evm.model.RL_2.2285	XP_006413043.1
OG0015380	evm.model.RL_4.1556	XP_006400671.1
OG0015381	evm.model.RL_4.1552	XP_006400675.1
OG0015382	evm.model.RL_4.1535	XP_006400693.1
OG0015383	evm.model.RL_4.1518.1.687c86d4	XP_024011959.1
OG0015384	evm.model.RL_4.1511	XP_006400717.2
OG0015385	evm.model.RL_4.1485.3.687c86d4	XP_006400735.1
OG0015386	evm.model.RL_4.1473	XP_006400745.1
OG0015387	evm.model.RL_4.1467	XP_024012706.1
OG0015388	evm.model.RL_4.1453	XP_006400778.1
OG0015389	evm.model.RL_8.2142	XP_006400817.1
OG0015390	evm.model.RL_8.2127.3.687c855f	XP_006400831.1
OG0015391	evm.model.RL_8.2124.1.687c855f	XP_006400836.2
OG0015393	evm.model.RL_3.1107	XP_006391295.1
OG0015394	evm.model.RL_8.2079	XP_006400887.1
OG0015395	evm.model.RL_8.2061	XP_006400911.2
OG0015396	evm.model.RL_8.2054	XP_006400919.1
OG0015397	evm.model.RL_8.2022	XP_024012426.1
OG0015398	evm.model.RL_8.1984_evm.model.RL_8.1986.1.687c97c3	XP_006401006.1
OG0015399	evm.model.RL_8.2027	XP_006400957.1
OG0015400	evm.model.RL_8.2006	XP_006400985.2
OG0015401	evm.model.RL_8.2389	XP_006394312.1
OG0015402	evm.model.RL_8.2399	XP_006394295.1
OG0015403	evm.model.RL_8.2402	XP_006394291.2
OG0015404	evm.model.RL_8.2405	XP_024007548.1
OG0015405	evm.model.RL_8.2406	XP_006394283.1
OG0015406	evm.model.RL_8.2408.2.687c8561	XP_006394281.1
OG0015407	evm.model.RL_8.2410	XP_006394279.1
OG0015408	evm.model.RL_8.2411	XP_006394278.1
OG0015409	evm.model.RL_8.2431	XP_024007054.1
OG0015410	evm.model.RL_8.2470, evm.model.RL_8.2462	XP_024007619.1
OG0015411	evm.model.RL_8.2474	XP_006394224.1
OG0015412	evm.model.RL_6.1947	XP_006411053.1
OG0015413	evm.model.RL_8.2501	XP_006394184.1
OG0015414	evm.model.RL_8.2513	XP_006394167.2
OG0015415	evm.model.RL_8.2515	XP_024007486.1
OG0015416	evm.model.RL_8.2518	XP_006394161.1
OG0015417	evm.model.RL_8.2525	XP_006394155.1
OG0015418	evm.model.RL_8.2528.1.687c8561	XP_006394152.1
OG0015419	evm.model.RL_8.2534	XP_006394145.1
OG0015420	evm.model.RL_8.2542	XP_024007652.1
OG0015421	evm.model.RL_8.2549	XP_006394128.1
OG0015422	evm.model.RL_8.2568	XP_006394105.1
OG0015423	evm.model.RL_8.2573	XP_024007326.1
OG0015424	evm.model.RL_8.2600	XP_006394071.1
OG0015425	evm.model.RL_8.2616	XP_006394052.1
OG0015427	evm.model.RL_8.2639	XP_006394020.2
OG0015428	evm.model.RL_8.2648	XP_006394008.1
OG0015429	evm.model.RL_8.2660	XP_024007620.1
OG0015430	evm.model.RL_8.2681	XP_006393975.1
OG0015431	evm.model.RL_8.2683	XP_006393973.1
OG0015432	evm.model.RL_8.2690	XP_006393968.1
OG0015433	evm.model.RL_8.2698	XP_006393961.1
OG0015434	evm.model.RL_8.2703	XP_006393954.1
OG0015435	evm.model.RL_8.2708	XP_006393946.1
OG0015436	evm.model.RL_8.2720	XP_006393930.1
OG0015437	evm.model.RL_8.2721	XP_006393929.1
OG0015438	evm.model.RL_8.2725	XP_006393926.1
OG0015439	evm.model.RL_8.2746	XP_006393903.1
OG0015440	evm.model.RL_6.457	XP_006405190.1
OG0015441	evm.model.RL_8.2770	XP_006393883.1
