Orthogroup	Arabidopsis_arenosa	Euclidium_syriacum
OG0014317	jg26208	ESY3_g29217_DN3_SP6_c0.t1
OG0014319	jg26247	ESY3_g29172_DN3_SP8_c0.t1
OG0014321	jg26255	ESY3_g29155_DN3_SP8_c0.t1
OG0014322	jg26257	ESY3_g29153_DN3_SP8_c0.t1
OG0014323	jg26347	ESY3_g29039_DN3_SP8_c0.t1
OG0014324	jg26327	ESY3_g29075_DN3_SP4_c12.t1
OG0014325	jg26324	ESY3_g29078_DN3_SP0_c0.t1
OG0014326	jg26317	ESY3_g29089_DN3_SP0_c0.t1
OG0014327	jg26316	ESY3_g29091_DN3_SP0_c0.t1
OG0014328	jg26365	ESY3_g28995_DN3_SP0_c0.t1
OG0014329	jg26392	ESY3_g28969_DN1_SP0_c0.t1, ESY10_g14628_DN3_SP8_c0.t1
OG0014330	jg26490	ESY3_g28804_DN3_SP8_c0.t1
OG0014331	jg5858	ESY6_g49276_DN3_SP0_c0.t1
OG0014332	jg26521	ESY3_g28884_DN3_SP5_c0.t1
OG0014333	jg26537	ESY3_g28663_DN3_SP8_c10.t1
OG0014334	jg26593	ESY3_g28443_DN3_SP3_c0.t1
OG0014335	jg26605	ESY3_g28373_DN3_SP0_c0.t1
OG0014336	jg26609	ESY3_g28365_DN3_SP2_c0.t1
OG0014337	jg26633	ESY3_g28286_DN3_SP7_c0.t1
OG0014338	jg11397	ESY27_g13411_DN3_SP6_c0.t1
OG0014339	jg26709	ESY3_g28094_DN3_SP0_c0.t1
OG0014340	jg26805, jg26741	ESY3_g28016_DN2_SP0_c0.t1
OG0014341	jg26749	ESY3_g27988_DN3_SP8_c0.t1
OG0014342	jg26750	ESY3_g27987_DN3_SP0_c0.t1
OG0014343	jg26752	ESY3_g27966_DN3_SP6_c0.t1
OG0014344	jg26798	ESY3_g27857_DN3_SP0_c0.t1
OG0014345	jg26811	ESY3_g27789_DN2_SP0_c0.t1
OG0014346	jg26867	ESY3_g27532_DN3_SP1_c0.t1
OG0014347	jg26870	ESY3_g27522_DN3_SP8_c0.t1
OG0014348	jg26878	ESY3_g27564_DN3_SP5_c0.t1
OG0014349	jg26996	ESY3_g26998_DN3_SP0_c0.t1
OG0014350	jg26994	ESY9_g45557_DN3_SP6_c0.t1
OG0014351	jg26974	ESY6_g49424_DN3_SP7_c12.t1
OG0014352	jg27397	ESY11_g53220_DN3_SP8_c0.t1
OG0014353	jg27984	ESY11_g54253_DN3_SP0_c0.t1
OG0014354	jg27215	ESY11_g52830_DN3_SP8_c0.t1
OG0014355	jg27181	ESY11_g52924_DN3_SP0_c0.t1
OG0014356	jg27153	ESY3_g31404_DN3_SP0_c0.t1
OG0014357	jg27152	ESY6_g47277_DN3_SP1_c0.t1
OG0014358	jg27136	ESY11_g52448_DN3_SP8_c0.t1
OG0014359	jg27123	ESY8_g58390_DN3_SP3_c0.t1
OG0014360	jg27093	ESY11_g52493_DN3_SP0_c0.t1
OG0014361	jg27045	ESY6_g47848_DN3_SP0_c0.t1
OG0014362	jg27370	ESY11_g53075_DN3_SP0_c0.t1
OG0014363	jg27581	ESY11_g53664_DN3_SP0_c0.t1
OG0014364	jg27351	ESY11_g52948_DN3_SP0_c0.t1
OG0014365	jg27416	ESY2_g33379_DN3_SP2_c0.t1
OG0014366	jg27443	ESY11_g53322_DN3_SP8_c0.t1
OG0014367	jg27448	ESY11_g53370_DN3_SP0_c0.t1
OG0014368	jg27488	ESY3_g29216_DN3_SP0_c0.t1
OG0014369	jg27494	ESY40_g12606_DN3_SP0_c0.t1
OG0014370	jg9047	ESY4_g25910_DN3_SP2_c0.t1
OG0014371	jg27512	ESY11_g53512_DN3_SP2_c0.t1
OG0014373	jg27539	ESY11_g53544_DN3_SP0_c0.t1
OG0014374	jg29157	ESY5_g4445_DN3_SP1_c0.t1, ESY4_g26911_DN3_SP0_c0.t1
OG0014375	jg27615	ESY11_g53720_DN3_SP0_c0.t1
OG0014376	jg27623	ESY11_g53725_DN3_SP1_c0.t1
OG0014379	jg32448, jg32457	ESY4_g21721_DN3_SP8_c0.t1
OG0014380	jg27762	ESY11_g53870_DN3_SP5_c0.t1
OG0014381	jg32116	ESY11_g53932_DN3_SP0_c0.t1
OG0014382	jg27803	ESY11_g53945_DN3_SP0_c0.t1
OG0014383	jg27865	ESY11_g54010_DN3_SP3_c0.t1
OG0014384	jg27887	ESY11_g54066_DN3_SP0_c0.t1
OG0014385	jg27904	ESY11_g54101_DN2_SP0_c0.t1
OG0014386	jg28004	ESY11_g54291_DN3_SP1_c0.t1
OG0014387	jg28048	ESY11_g54351_DN3_SP8_c0.t1
OG0014388	jg28049	ESY11_g54352_DN3_SP8_c0.t1
OG0014389	jg28067	ESY11_g54423_DN3_SP1_c0.t1
OG0014390	jg28070	ESY11_g54427_DN2_SP0_c0.t1
OG0014391	jg28071	ESY11_g54433_DN3_SP5_c0.t1
OG0014392	jg28115	ESY11_g54558_DN3_SP0_c16.t1
OG0014393	jg26379	ESY5_g2634_DN2_SP0_c0.t1, ESY10_g14509_DN3_SP0_c0.t1
OG0014394	jg28158	ESY11_g54655_DN3_SP8_c0.t1
OG0014395	jg28209	ESY11_g54786_DN3_SP8_c4.t1
OG0014396	jg28216	ESY11_g54810_DN3_SP8_c0.t1
OG0014397	jg28235	ESY11_g54840_DN3_SP0_c0.t1
OG0014398	jg28271	ESY11_g54923_DN3_SP2_c0.t1
OG0014399	jg28281	ESY3_g31444_DN3_SP0_c0.t1
OG0014400	jg28291	ESY11_g54965_DN1_SP0_c0.t1
OG0014401	jg28301	ESY11_g54975_DN3_SP8_c0.t1
OG0014402	jg28298	ESY11_g54972_DN3_SP0_c0.t1
OG0014403	jg33824	ESY2_g36441_DN3_SP1_c0.t1
OG0014404	jg33818	ESY2_g36434_DN3_SP8_c0.t1
OG0014405	jg33761	ESY2_g36360_DN3_SP0_c0.t1
OG0014406	jg33759	ESY2_g36358_DN3_SP0_c0.t1
OG0014407	jg33705	ESY2_g36292_DN3_SP1_c26.t1
OG0014408	jg33698	ESY2_g36287_DN3_SP0_c0.t1
OG0014409	jg33695	ESY2_g36284_DN3_SP8_c0.t1
OG0014410	jg20264	ESY10_g14751_DN3_SP8_c0.t1, ESY19_g41867_DN3_SP0_c0.t1
OG0014411	jg33685	ESY2_g36270_DN3_SP5_c0.t1
OG0014412	jg33602	ESY2_g36170_DN3_SP0_c0.t1
OG0014413	jg33597	ESY2_g36829_DN3_SP0_c0.t1
OG0014414	jg33574	ESY2_g36868_DN3_SP0_c0.t1
OG0014415	jg33532	ESY2_g36918_DN3_SP6_c0.t1
OG0014416	jg33481, jg33480	ESY2_g36999_DN3_SP0_c0.t1
OG0014417	jg33478	ESY2_g37003_DN3_SP3_c0.t1
OG0014418	jg33466	ESY2_g37020_DN3_SP0_c0.t1
OG0014419	jg33442	ESY2_g37054_DN3_SP0_c0.t1
OG0014420	jg33441	ESY2_g37055_DN3_SP6_c0.t1
OG0014421	jg33440	ESY2_g37056_DN3_SP4_c0.t1
OG0014422	jg33421	ESY2_g37083_DN3_SP0_c0.t1
OG0014423	jg33395	ESY2_g37129_DN2_SP8_c0.t1
OG0014424	jg33342	ESY2_g37204_DN3_SP0_c0.t1
OG0014425	jg33332	ESY2_g37217_DN3_SP7_c0.t1
OG0014426	jg33314	ESY2_g37252_DN3_SP3_c0.t1
OG0014427	jg33225	ESY2_g37392_DN3_SP0_c0.t1
OG0014428	jg33251	ESY2_g37342_DN3_SP0_c0.t1
OG0014429	jg33277	ESY2_g37291_DN3_SP5_c0.t1
OG0014430	jg2361	ESY2_g34509_DN3_SP0_c0.t1
OG0014431	jg33196	ESY2_g37435_DN3_SP0_c0.t1
OG0014432	jg33192	ESY2_g37448_DN2_SP0_c0.t1
OG0014433	jg33181	ESY2_g37465_DN3_SP8_c0.t1
OG0014434	jg33154	ESY2_g37490_DN3_SP8_c5.t1
OG0014435	jg33149	ESY2_g37494_DN3_SP3_c0.t1
OG0014436	jg33109	ESY2_g37593_DN3_SP8_c0.t1, ESY2_g37621_DN3_SP0_c0.t1
OG0014437	jg33097	ESY2_g37614_DN3_SP0_c0.t1
OG0014438	jg33076	ESY2_g37654_DN3_SP7_c0.t1
OG0014439	jg26045	ESY3_g29499_DN3_SP0_c0.t1
OG0014441	jg6885, jg33042	ESY2_g37694_DN3_SP4_c0.t1
OG0014442	jg33010	ESY2_g37823_DN3_SP0_c0.t1
OG0014443	jg32997	ESY2_g37843_DN3_SP8_c0.t1
OG0014444	jg32975	ESY2_g37866_DN3_SP0_c0.t1
OG0014445	jg33015	ESY2_g37803_DN3_SP5_c0.t1
OG0014446	jg32935	ESY2_g37983_DN3_SP8_c0.t1
OG0014447	jg32911	ESY2_g38034_DN3_SP0_c0.t1
OG0014448	jg32904	ESY2_g38069_DN3_SP8_c0.t1
OG0014449	jg11026	ESY2_g38364_DN3_SP1_c0.t1, ESY2_g38365_DN3_SP0_c0.t1
OG0014450	jg11050	ESY2_g38403_DN3_SP8_c0.t1
OG0014451	jg15363	ESY1_g10981_DN3_SP0_c0.t1
OG0014452	jg11053	ESY2_g38417_DN3_SP8_c0.t1
OG0014453	jg11075	ESY2_g38489_DN3_SP0_c0.t1
OG0014454	jg11093	ESY2_g38567_DN3_SP0_c0.t1
OG0014455	jg11105	ESY2_g38587_DN1_SP0_c0.t1
OG0014456	jg18572	ESY1_g5676_DN3_SP8_c0.t1
OG0014457	jg18571	ESY1_g5700_DN3_SP0_c0.t1, ESY4_g26377_DN3_SP0_c0.t1
OG0014458	jg18561	ESY1_g5707_DN3_SP0_c0.t1
OG0014459	jg15098	ESY1_g10292_DN3_SP0_c0.t1
OG0014460	jg15103	ESY1_g10309_DN3_SP0_c0.t1
OG0014461	jg13757	ESY2_g34578_DN2_SP0_c0.t1
OG0014462	jg15129	ESY1_g10348_DN3_SP8_c0.t1
OG0014463	jg15130	ESY1_g10349_DN3_SP7_c0.t1
OG0014465	jg15138	ESY1_g10362_DN3_SP0_c0.t1
OG0014466	jg15154	ESY1_g10389_DN3_SP0_c0.t1
OG0014467	jg15175	ESY1_g10406_DN3_SP0_c0.t1
OG0014468	jg15187	ESY1_g10442_DN3_SP7_c0.t1
OG0014469	jg15193	ESY1_g10450_DN3_SP0_c0.t1
OG0014470	jg2365	ESY2_g34515_DN3_SP0_c0.t1
OG0014471	jg15267	ESY1_g11121_DN2_SP0_c13.t1
OG0014472	jg15271	ESY1_g11115_DN3_SP0_c0.t1
OG0014473	jg15324	ESY1_g11032_DN3_SP8_c0.t1
OG0014474	jg15345	ESY1_g10996_DN3_SP8_c0.t1
OG0014475	jg15091	ESY1_g10258_DN3_SP5_c0.t1
OG0014476	jg5308	ESY16_g61694_DN3_SP8_c0.t1
OG0014477	jg15077	ESY1_g10236_DN3_SP0_c0.t1
OG0014478	jg15075	ESY1_g10234_DN3_SP0_c0.t1
OG0014479	jg15044	ESY1_g10180_DN3_SP0_c0.t1
OG0014480	jg15379	ESY1_g10952_DN3_SP0_c0.t1
OG0014481	jg15384	ESY1_g10944_DN3_SP7_c0.t1
OG0014482	jg15422	ESY1_g10829_DN3_SP2_c0.t1
OG0014483	jg15452	ESY1_g10780_DN3_SP8_c0.t1
OG0014484	jg15464	ESY1_g10770_DN3_SP8_c6.t1
OG0014485	jg15465	ESY1_g10769_DN3_SP5_c0.t1
OG0014486	jg15472	ESY1_g10764_DN3_SP0_c0.t1
OG0014487	jg15493	ESY1_g10725_DN3_SP8_c0.t1
OG0014488	jg15585	ESY1_g10564_DN3_SP0_c0.t1
OG0014489	jg15591	ESY1_g10560_DN3_SP2_c0.t1
OG0014490	jg19319	ESY12_g50937_DN3_SP7_c0.t1
OG0014491	jg15622	ESY1_g10515_DN3_SP0_c0.t1
OG0014492	jg15642	ESY1_g11802_DN3_SP0_c0.t1
OG0014494	jg15704	ESY1_g11794_DN3_SP1_c0.t1
OG0014496	jg15810	ESY1_g11552_DN3_SP5_c0.t1
OG0014497	jg15830	ESY1_g11517_DN3_SP0_c0.t1
OG0014498	jg15835	ESY1_g11502_DN3_SP3_c0.t1
OG0014499	jg15874	ESY1_g11429_DN3_SP3_c0.t1
OG0014500	jg15888	ESY1_g11410_DN3_SP0_c0.t1
OG0014501	jg15951	ESY1_g11293_DN3_SP7_c11.t1
OG0014502	jg15954	ESY1_g11282_DN3_SP4_c0.t1
OG0014504	jg15984	ESY1_g11216_DN3_SP5_c0.t1
OG0014505	jg15986	ESY1_g11214_DN3_SP5_c0.t1
OG0014506	jg16038	ESY1_g11909_DN2_SP0_c0.t1
OG0014507	jg16041	ESY1_g11915_DN3_SP3_c0.t1
OG0014508	jg16064	ESY1_g11972_DN3_SP0_c0.t1
OG0014509	jg16087	ESY1_g12032_DN3_SP0_c0.t1
OG0014510	jg16096	ESY1_g12062_DN3_SP5_c0.t1
OG0014511	jg15637	ESY1_g11818_DN3_SP0_c0.t1
OG0014512	jg16121	ESY1_g12128_DN3_SP7_c0.t1
OG0014513	jg16127	ESY1_g12147_DN2_SP0_c0.t1
OG0014514	jg16143	ESY1_g12184_DN3_SP8_c0.t1
OG0014515	jg16156	ESY1_g12222_DN3_SP2_c0.t1
OG0014516	jg16209	ESY1_g12314_DN3_SP0_c0.t1
OG0014517	jg16230	ESY1_g12344_DN3_SP2_c0.t1
OG0014518	jg16244	ESY13_g57596_DN2_SP0_c0.t1, ESY1_g12363_DN3_SP0_c0.t1
OG0014519	jg16254	ESY1_g12384_DN2_SP2_c0.t1
OG0014521	jg16264	ESY1_g12402_DN3_SP0_c0.t1
OG0014522	jg16265	ESY1_g12404_DN3_SP8_c0.t1
OG0014523	jg16283	ESY1_g12419_DN2_SP0_c0.t1
OG0014524	jg16318	ESY1_g11821_DN3_SP2_c0.t1
OG0014526	jg16386	ESY1_g12553_DN3_SP3_c0.t1
OG0014527	jg16387	ESY1_g12554_DN3_SP8_c0.t1
OG0014528	jg16417	ESY1_g12567_DN3_SP5_c0.t1, ESY1_g10286_DN3_SP0_c16.t1, ESY1_g10282_DN2_SP0_c0.t1
OG0014529	jg16435	ESY1_g12577_DN2_SP0_c0.t1
OG0014530	jg16437	ESY1_g12580_DN3_SP5_c0.t1
OG0014531	jg16446	ESY2_g33267_DN3_SP0_c0.t1
OG0014532	jg16447	ESY3_g32091_DN3_SP5_c0.t1
OG0014533	jg16451	ESY1_g12597_DN3_SP5_p0.t1
OG0014534	jg33461, jg33459	ESY2_g37032_DN3_SP0_c0.t1
OG0014537	jg15406	ESY1_g10876_DN3_SP0_c0.t1
OG0014538	jg15575	ESY1_g10581_DN2_SP0_c0.t1
OG0014540	jg10670	ESY9_g42878_DN3_SP0_c0.t1
OG0014541	jg3210	ESY5_g5219_DN3_SP0_c0.t1
OG0014542	jg21107	ESY1_g6536_DN3_SP8_c0.t1
OG0014544	jg18722	ESY9_g44060_DN3_SP4_c0.t1
OG0014545	jg19051	ESY9_g45365_DN3_SP1_c0.t1
OG0014546	jg24378	ESY12_g52330_DN3_SP0_c0.t1
OG0014548	jg3553	ESY2_g36139_DN3_SP0_c0.t1
OG0014549	jg3489	ESY2_g35037_DN3_SP3_c0.t1
OG0014550	jg3066	ESY1_g10809_DN2_SP0_c0.t1, ESY2_g34935_DN3_SP0_c0.t1
OG0014551	jg9345	ESY4_g24690_DN3_SP1_c0.t1
OG0014552	jg24999, jg27437	ESY3_g31130_DN2_SP0_c0.t1, ESY8_g60450_DN1_SP0_c0.t1
OG0014553	jg9206	ESY4_g25035_DN3_SP0_c0.t1
OG0014554	jg9620	ESY4_g23923_DN3_SP0_c0.t1
OG0014555	jg9060	ESY4_g25957_DN3_SP1_c0.t1
OG0014556	jg24443	ESY3_g31764_DN3_SP0_c0.t1
OG0014557	jg28399	ESY5_g5578_DN2_SP7_c0.t1
OG0014558	jg29131	ESY5_g4483_DN3_SP1_c0.t1
OG0014559	jg29747	ESY5_g3873_DN3_SP3_c0.t1
OG0014560	jg29931	ESY5_g2811_DN3_SP0_c0.t1
OG0014562	jg2571	ESY2_g35459_DN3_SP7_c15.t1
OG0014563	jg2540	ESY2_g35428_DN3_SP2_c0.t1
OG0014564	jg2404	ESY2_g34465_DN3_SP1_c0.t1
OG0014565	jg1559	ESY2_g34291_DN3_SP0_c0.t1
OG0014566	jg691	ESY2_g33691_DN3_SP0_c0.t1
OG0014567	jg26170	ESY3_g29267_DN3_SP0_c0.t1, ESY3_g29268_DN3_SP0_c0.t1
OG0014568	jg28236, jg30744	ESY11_g54844_DN3_SP0_c0.t1
OG0014569	jg27951	ESY11_g54190_DN3_SP0_c0.t1
OG0014570	jg26849	ESY3_g27503_DN3_SP8_c0.t1
OG0014571	jg26711	ESY3_g28091_DN3_SP0_c0.t1
OG0014572	jg26107	ESY3_g29391_DN3_SP0_c0.t1
OG0014573	jg25407	ESY3_g30314_DN3_SP0_c0.t1
OG0014574	jg24949	ESY3_g31042_DN3_SP0_c0.t1
OG0014575	jg4399	ESY7_g18770_DN3_SP0_c0.t1
OG0014576	jg4524	ESY7_g18477_DN3_SP0_c0.t1
OG0014578	jg10112	ESY5_g5150_DN3_SP0_c0.t1
OG0014579	jg10393	ESY9_g43608_DN2_SP0_c0.t1
OG0014580	jg10649	ESY9_g42952_DN3_SP0_c0.t1
OG0014581	jg10845	ESY3_g31391_DN3_SP0_c0.t1, ESY1_g11080_DN3_SP0_c0.t1, ESY2_g33572_DN3_SP0_c0.t1
OG0014582	jg10890	ESY10_g14778_DN3_SP0_c0.t1
OG0014583	jg31852	ESY16_g61761_DN3_SP2_c0.t1
OG0014584	jg31406	ESY4_g22944_DN3_SP0_c0.t1
OG0014586	jg9931	ESY13_g56433_DN2_SP0_c19.t1
OG0014588	jg452, jg16784, jg12189, jg18373, jg10797	ESY9_g42581_DN2_SP0_c0.t1, ESY9_g42561_DN2_SP0_c0.t1, ESY9_g42584_DN2_SP0_c0.t1
OG0014589	jg5180	ESY7_g17714_DN3_SP8_c0.t1
OG0014590	jg5259	ESY7_g17619_DN3_SP6_c0.t1
OG0014591	jg5582	ESY7_g17159_DN2_SP0_c0.t1
OG0014592	jg21425	ESY15_g64500_DN3_SP8_c0.t1
OG0014593	jg12822	ESY8_g60029_DN2_SP0_c0.t1
OG0014594	jg22727	ESY6_g48560_DN3_SP0_c0.t1
OG0014595	jg22876	ESY6_g48727_DN3_SP0_c0.t1
OG0014596	jg6051	ESY6_g49029_DN3_SP6_c0.t1
OG0014597	jg6030	ESY6_g49049_DN1_SP0_c0.t1
OG0014598	jg6024, jg6028	ESY6_g49053_DN3_SP0_c0.t1
OG0014600	jg23595	ESY6_g50455_DN3_SP0_c0.t1
OG0014601	jg23638	ESY6_g50407_DN3_SP0_c0.t1
OG0014602	jg30395	ESY5_g4160_DN2_SP0_c17.t1
OG0014603	jg30486	ESY5_g4047_DN3_SP3_c0.t1
OG0014604	jg10771, jg12952, jg32085, jg32312, jg16956, jg21197	ESY3_g29647_DN2_SP0_c0.t1, ESY16_g62510_DN3_SP0_c0.t1, ESY1_g9128_DN1_SP0_c0.t1, ESY7_g16270_DN1_SP0_c0.t1, ESY1_g6558_DN2_SP0_c0.t1, ESY1_g8021_DN1_SP0_c0.t1, ESY1_g8022_DN2_SP0_c0.t1, ESY1_g6556_DN2_SP0_c0.t1
OG0014605	jg1416, jg1357	ESY2_g34207_DN3_SP0_c0.t1
OG0014607	jg2047	ESY3_g31317_DN2_SP0_c0.t1, ESY3_g31318_DN2_SP0_c66.t1, ESY2_g35273_DN3_SP0_c0.t1
OG0014609	jg27371	ESY11_g53204_DN2_SP8_c0.t1
OG0014612	jg16871	ESY8_g59479_DN3_SP0_c0.t1
OG0014613	jg17112	ESY8_g59339_DN3_SP0_c0.t1
OG0014614	jg19067	ESY9_g45400_DN3_SP0_c0.t1
OG0014615	jg19544	ESY7_g17517_DN1_SP0_c0.t1
OG0014616	jg15318	ESY1_g11041_DN2_SP0_c0.t1
OG0014619	jg7326	ESY8_g58206_DN3_SP0_c0.t1
OG0014619	jg7322, jg7319	ESY8_g58173_DN3_SP0_c0.t1, ESY8_g58174_DN3_SP0_c0.t1
OG0014621	jg11492	ESY7_g18264_DN3_SP0_c0.t1
OG0014622	jg21087	ESY13_g57938_DN2_SP0_c0.t1
OG0014623	jg22584	ESY6_g48358_DN3_SP1_c0.t1
OG0014637	jg9599	ESY4_g23989_DN3_SP0_c0.t1
OG0014638	jg28055	ESY4_g24067_DN3_SP1_c0.t1
OG0014639	jg9575	ESY4_g24074_DN3_SP0_c0.t1
OG0014640	jg9571	ESY4_g24124_DN3_SP5_c0.t1
OG0014641	jg9567	ESY4_g24132_DN3_SP6_c0.t1
OG0014642	jg9564	ESY4_g24134_DN3_SP0_c0.t1
OG0014643	jg9557	ESY4_g24181_DN3_SP5_c0.t1
OG0014645	jg9536	ESY4_g24211_DN3_SP8_c0.t1
OG0014646	jg9535	ESY4_g24213_DN3_SP3_c0.t1
OG0014647	jg9525	ESY4_g24229_DN3_SP0_c0.t1
OG0014648	jg9519	ESY4_g24299_DN3_SP0_c0.t1
OG0014649	jg9517	ESY4_g24301_DN3_SP5_c0.t1
OG0014650	jg9504	ESY4_g24326_DN3_SP8_c0.t1
OG0014651	jg9503	ESY4_g24340_DN3_SP2_c0.t1
OG0014653	jg9486	ESY34_g45724_DN3_SP8_c0.t1
OG0014654	jg9482	ESY4_g24370_DN3_SP7_c0.t1
OG0014655	jg9473	ESY4_g24377_DN3_SP3_c0.t1
OG0014656	jg3424	ESY17_g39851_DN3_SP0_c0.t1
OG0014657	jg9454	ESY4_g24409_DN3_SP0_c0.t1
OG0014659	jg9438	ESY4_g24429_DN3_SP8_c0.t1
OG0014660	jg9437	ESY4_g24431_DN3_SP0_c0.t1
OG0014661	jg9381	ESY4_g24583_DN3_SP0_c0.t1, ESY4_g24584_DN3_SP8_c0.t1
OG0014662	jg9324	ESY4_g24731_DN3_SP0_c0.t1
OG0014663	jg9320	ESY4_g24735_DN2_SP0_c0.t1
OG0014664	jg16887	ESY8_g59489_DN3_SP8_c0.t1
OG0014665	jg9309	ESY4_g24746_DN3_SP8_c0.t1
OG0014667	jg9288	ESY4_g24820_DN3_SP0_c0.t1
OG0014668	jg9280	ESY4_g24846_DN3_SP8_c0.t1
OG0014669	jg9277	ESY4_g24849_DN3_SP6_c0.t1
OG0014670	jg9263	ESY4_g24888_DN3_SP8_c0.t1
OG0014671	jg9260	ESY4_g24892_DN3_SP0_c0.t1
OG0014672	jg29234	ESY5_g3189_DN3_SP5_c19.t1
OG0014673	jg9242	ESY4_g24931_DN3_SP8_c0.t1
OG0014675	jg9220	ESY4_g25006_DN3_SP0_c0.t1
OG0014676	jg9219	ESY4_g25007_DN3_SP8_c0.t1
OG0014677	jg9210	ESY4_g25024_DN3_SP7_c0.t1
OG0014678	jg9207	ESY4_g25031_DN3_SP0_c0.t1
OG0014679	jg9193	ESY4_g25062_DN3_SP1_c0.t1
OG0014680	jg9160	ESY4_g25252_DN3_SP0_c0.t1
OG0014682	jg9151	ESY4_g25226_DN3_SP1_c0.t1
OG0014683	jg17145	ESY8_g59301_DN3_SP6_c0.t1
OG0014684	jg9127	ESY4_g25183_DN3_SP0_c0.t1
OG0014685	jg9098	ESY4_g25118_DN3_SP2_c0.t1
OG0014686	jg9108	ESY4_g25142_DN3_SP6_c0.t1
OG0014687	jg9110	ESY4_g25157_DN3_SP0_c0.t1
OG0014689	jg8934	ESY4_g25713_DN3_SP1_c0.t1
OG0014690	jg9032	ESY4_g25867_DN3_SP8_c0.t1
OG0014691	jg9029	ESY4_g25864_DN3_SP8_c0.t1
OG0014692	jg9027	ESY4_g25863_DN3_SP7_c0.t1
OG0014693	jg9021	ESY4_g25861_DN3_SP0_c0.t1
OG0014695	jg8996	ESY4_g25814_DN2_SP0_c0.t1
OG0014696	jg8928	ESY4_g25700_DN3_SP0_c0.t1
OG0014697	jg8951	ESY4_g25737_DN3_SP0_c0.t1
OG0014699	jg8971	ESY4_g25675_DN3_SP4_c0.t1
OG0014700	jg8920	ESY4_g25655_DN3_SP4_c0.t1
OG0014701	jg8922	ESY4_g25668_DN3_SP0_c0.t1
OG0014702	jg8899	ESY4_g25586_DN3_SP0_c0.t1
OG0014703	jg8888	ESY4_g25572_DN3_SP1_c0.t1
OG0014705	jg28257	ESY2_g34297_DN3_SP1_c0.t1
OG0014706	jg8825	ESY4_g25436_DN3_SP8_c0.t1
OG0014707	jg8816	ESY4_g25403_DN3_SP8_c0.t1
OG0014708	jg8811	ESY4_g25391_DN3_SP7_c0.t1
OG0014709	jg31722	ESY16_g61989_DN3_SP3_c0.t1
OG0014710	jg31755	ESY16_g61926_DN3_SP8_c0.t1
OG0014711	jg31774	ESY16_g61909_DN3_SP0_c0.t1
OG0014712	jg31808	ESY16_g61836_DN3_SP8_c0.t1
OG0014713	jg31810	ESY16_g61834_DN3_SP8_c0.t1
OG0014714	jg31823	ESY16_g61809_DN3_SP7_c0.t1
OG0014716	jg31863	ESY16_g61747_DN3_SP2_c0.t1
OG0014717	jg31872	ESY16_g61740_DN3_SP0_c0.t1
OG0014718	jg31879	ESY16_g61736_DN3_SP6_c0.t1
OG0014719	jg31881	ESY16_g61733_DN3_SP3_c10.t1
OG0014720	jg31885	ESY16_g61713_DN3_SP0_c0.t1
OG0014722	jg31904	ESY16_g61669_DN3_SP7_c0.t1
OG0014723	jg10918	ESY16_g61614_DN3_SP8_c0.t1
OG0014724	jg10919	ESY16_g61607_DN3_SP2_c0.t1
OG0014726	jg10933	ESY16_g61547_DN3_SP0_c0.t1
OG0014727	jg10934	ESY16_g61545_DN3_SP3_c0.t1
OG0014728	jg10936	ESY16_g61543_DN3_SP8_c0.t1
OG0014729	jg10951	ESY16_g61514_DN3_SP1_c0.t1
OG0014730	jg10964	ESY16_g61492_DN3_SP0_c0.t1
OG0014731	jg11008	ESY16_g61468_DN1_SP0_c0.t1
OG0014732	jg11018	ESY16_g61454_DN3_SP8_c0.t1
OG0014733	jg1558	ESY2_g34290_DN3_SP8_c0.t1
OG0014734	jg15774	ESY2_g34274_DN3_SP0_c0.t1
OG0014735	jg1507	ESY2_g34253_DN3_SP8_c0.t1
OG0014736	jg2282	ESY2_g34235_DN3_SP0_c0.t1
OG0014737	jg1454	ESY2_g34232_DN3_SP0_c0.t1
OG0014738	jg1447	ESY2_g34227_DN3_SP0_c0.t1
OG0014739	jg1407	ESY2_g34201_DN3_SP0_c0.t1
OG0014740	jg1361	ESY2_g34184_DN3_SP8_c0.t1
OG0014741	jg1349	ESY2_g34176_DN3_SP3_c0.t1
OG0014742	jg1201	ESY2_g34121_DN2_SP0_c0.t1
OG0014743	jg1100	ESY2_g34068_DN3_SP5_c11.t1
OG0014744	jg18947	ESY9_g45090_DN3_SP0_c0.t1, ESY31_g32722_DN2_SP0_c0.t1
OG0014745	jg9453	ESY4_g24410_DN3_SP0_c0.t1
OG0014746	jg979	ESY2_g34001_DN3_SP4_c0.t1
OG0014747	jg956	ESY2_g33982_DN3_SP7_c0.t1
OG0014748	jg895	ESY2_g33935_DN3_SP2_c0.t1
OG0014749	jg880	ESY2_g33914_DN3_SP4_c0.t1
OG0014750	jg848	ESY2_g33878_DN3_SP0_c0.t1
OG0014751	jg753	ESY2_g33778_DN3_SP0_c0.t1
OG0014752	jg718	ESY2_g33745_DN3_SP7_c0.t1
OG0014753	jg12898	ESY10_g14669_DN3_SP8_c0.t1
OG0014754	jg12925	ESY10_g14636_DN3_SP8_c0.t1
OG0014755	jg12928	ESY10_g14631_DN3_SP0_c0.t1
OG0014756	jg12934	ESY10_g14620_DN3_SP8_c0.t1
OG0014757	jg12958	ESY10_g14601_DN3_SP0_c0.t1
OG0014758	jg1732, jg12965	ESY10_g14592_DN3_SP0_c0.t1
