Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0017359	jg2346	CP9_g28360_DN3_SP7_c.t1
OG0017360	jg2329	CP9_g28355_DN3_SP8_c.t1
OG0017361	jg2461	CP9_g28472_DN3_SP8_c.t1
OG0017362	jg2496	CP9_g28500_DN3_SP8_c.t1
OG0017363	jg2500	CP9_g28509_DN3_SP1_c.t1
OG0017364	jg21614	CP16_g54884_DN3_SP1_c.t1
OG0017365	jg2531	CP9_g28543_DN3_SP6_c.t1
OG0017368	jg2677	CP9_g28682_DN3_SP7_c.t1
OG0017371	jg2715	CP9_g28723_DN3_SP0_c.t1
OG0017372	jg2727	CP9_g28733_DN3_SP0_c.t1
OG0017374	jg2781	CP9_g28773_DN2_SP0_c.t1
OG0017375	jg3471	CP9_g29438_DN3_SP3_c.t1
OG0017376	jg3465	CP9_g29434_DN3_SP4_c.t1
OG0017377	jg3417	CP9_g29392_DN3_SP6_c.t1
OG0017378	jg3414	CP9_g29389_DN3_SP8_c.t1
OG0017379	jg3404	CP9_g29378_DN3_SP0_c.t1
OG0017381	jg3336	CP9_g29320_DN3_SP8_c.t1
OG0017382	jg3325	CP9_g29312_DN3_SP6_c.t1
OG0017383	jg3322	CP9_g29310_DN1_SP0_c.t1
OG0017384	jg3281	CP9_g29265_DN3_SP0_c.t1
OG0017385	jg3244	CP9_g29231_DN3_SP0_c.t1
OG0017386	jg3236	CP9_g29224_DN3_SP2_c.t1
OG0017387	jg30499	CP7_g45785_DN3_SP3_c.t1
OG0017388	jg3151	CP9_g29136_DN3_SP6_c.t1
OG0017389	jg3116	CP9_g29104_DN2_SP5_c.t1
OG0017390	jg3087	CP9_g29074_DN1_SP0_c.t1
OG0017391	jg5800	CP8_g54393_DN2_SP0_c.t1
OG0017392	jg3058	CP9_g29049_DN3_SP0_c.t1
OG0017393	jg11909	CP5_g2508_DN2_SP0_c.t1
OG0017394	jg3016	CP9_g29010_DN3_SP4_c.t1
OG0017395	jg3009	CP9_g29002_DN3_SP7_c.t1
OG0017396	jg2981	CP9_g28976_DN1_SP0_c.t1
OG0017397	jg2973	CP9_g28968_DN3_SP0_c.t1
OG0017399	jg2940	CP9_g28931_DN1_SP0_c.t1
OG0017400	jg2890	CP9_g28896_DN3_SP6_c.t1
OG0017401	jg3534	CP9_g29492_DN3_SP3_c.t1
OG0017402	jg3560	CP9_g29516_DN2_SP8_c.t1
OG0017403	jg3599	CP9_g29552_DN2_SP0_c.t1
OG0017404	jg3637	CP9_g29585_DN3_SP0_c.t1
OG0017405	jg3642	CP9_g29590_DN2_SP0_c.t1
OG0017406	jg3661	CP9_g29608_DN3_SP4_c.t1
OG0017407	jg3671	CP9_g29619_DN3_SP0_c.t1
OG0017408	jg3679	CP9_g29628_DN3_SP0_c.t1
OG0017409	jg3756	CP9_g29705_DN3_SP0_c.t1
OG0017410	jg3770	CP9_g29722_DN3_SP0_c.t1
OG0017411	jg3784	CP9_g29736_DN3_SP6_c.t1
OG0017412	jg3786	CP9_g29738_DN2_SP8_c.t1
OG0017413	jg3788	CP9_g29740_DN3_SP8_c.t1
OG0017414	jg25256	CP10_g43253_DN2_SP0_c.t1
OG0017415	jg25287	CP10_g43274_DN3_SP7_c.t1
OG0017416	jg25310	CP10_g43294_DN3_SP8_c.t1
OG0017417	jg25339	CP10_g43320_DN3_SP5_c.t1
OG0017418	jg25363	CP10_g43331_DN3_SP5_c.t1
OG0017419	jg25373	CP10_g43341_DN3_SP2_c.t1
OG0017420	jg25472	CP10_g43428_DN3_SP8_c.t1
OG0017421	jg25473	CP10_g43429_DN3_SP0_c.t1
OG0017422	jg25525	CP10_g43471_DN3_SP2_c.t1
OG0017424	jg25539	CP10_g43483_DN3_SP8_c.t1
OG0017426	jg25608	CP12_g29903_DN3_SP0_c.t1
OG0017427	jg25680	CP12_g29982_DN3_SP8_c.t1
OG0017428	jg25702	CP12_g30000_DN3_SP1_c.t1
OG0017429	jg25750	CP12_g30024_DN3_SP8_c.t1
OG0017430	jg25909, jg25907	CP12_g30123_DN3_SP0_c.t1
OG0017431	jg25975	CP12_g30182_DN3_SP8_c.t1
OG0017432	jg25977	CP12_g30183_DN3_SP2_c.t1
OG0017433	jg26035	CP12_g30237_DN3_SP0_c.t1
OG0017434	jg26060	CP12_g30262_DN2_SP1_c.t1
OG0017437	jg26117	CP12_g30315_DN2_SP0_c.t1
OG0017438	jg26120	CP12_g30318_DN3_SP8_c.t1
OG0017439	jg26121	CP12_g30319_DN3_SP2_c.t1
OG0017440	jg26349	CP12_g30516_DN3_SP1_c.t1
OG0017441	jg26319	CP12_g30486_DN3_SP8_c.t1
OG0017442	jg26318	CP12_g30485_DN3_SP0_c.t1
OG0017443	jg26359	CP12_g30524_DN3_SP8_c.t1
OG0017444	jg26360	CP12_g30525_DN3_SP0_c.t1
OG0017446	jg21829	CP16_g54862_DN2_SP0_c.t1, CP8_g53088_DN1_SP0_c.t1
OG0017447	jg26510	CP12_g30633_DN3_SP8_c.t1
OG0017448	jg26571	CP12_g30680_DN3_SP0_c.t1
OG0017450	jg26760	CP12_g30838_DN3_SP0_c.t1
OG0017451	jg26761	CP12_g30839_DN3_SP3_c.t1
OG0017452	jg26807	CP12_g30859_DN3_SP0_c.t1
OG0017453	jg26829	CP12_g30873_DN3_SP3_c.t1
OG0017454	jg17157	CP16_g55537_DN3_SP8_c.t1
OG0017455	jg27034	CP12_g31433_DN3_SP8_c.t1
OG0017456	jg27270	CP6_g7074_DN3_SP2_c.t1
OG0017457	jg27389	CP15_g35592_DN2_SP0_c.t1
OG0017458	jg27403	CP15_g35280_DN3_SP0_c.t1
OG0017461	jg27446	CP15_g34878_DN2_SP1_c.t1
OG0017462	jg27646	CP10_g44013_DN3_SP7_c.t1
OG0017463	jg27696	CP10_g43954_DN3_SP5_c.t1
OG0017464	jg27844	CP10_g43833_DN3_SP0_c.t1
OG0017465	jg27868	CP10_g43801_DN3_SP6_c.t1
OG0017467	jg27916	CP10_g43742_DN3_SP8_c.t1
OG0017468	jg28007	CP10_g43669_DN3_SP7_c.t1
OG0017469	jg28062	CP10_g43635_DN3_SP0_c.t1
OG0017470	jg28127	CP10_g43583_DN3_SP8_c.t1
OG0017471	jg28220	CP10_g43522_DN3_SP0_c.t1
OG0017472	jg28248	CP12_g29866_DN3_SP7_c.t1
OG0017473	jg28255	CP12_g29859_DN3_SP7_c.t1
OG0017474	jg9598	CP5_g1162_DN3_SP8_c.t1
OG0017475	jg28306	CP12_g29818_DN2_SP3_c.t1
OG0017476	jg28302	CP11_g32276_DN3_SP6_c.t1
OG0017477	jg28297	CP12_g29823_DN3_SP7_c.t1
OG0017478	jg28321	CP12_g29806_DN3_SP1_c.t1
OG0017479	jg28323	CP12_g29803_DN3_SP7_c.t1
OG0017480	jg33816	CP7_g46472_DN3_SP8_c.t1
OG0017481	jg33767	CP7_g46436_DN3_SP3_c.t1
OG0017482	jg33747	CP7_g46419_DN3_SP6_c.t1
OG0017483	jg33720	CP7_g46407_DN3_SP0_c.t1
OG0017485	jg33675	CP7_g46366_DN3_SP2_c.t1
OG0017486	jg33672	CP7_g46360_DN3_SP8_c.t1
OG0017487	jg33671	CP7_g46359_DN3_SP6_c.t1
OG0017488	jg33655	CP7_g46343_DN2_SP0_c.t1
OG0017489	jg33621	CP7_g46310_DN3_SP6_c.t1
OG0017491	jg33514	CP7_g46230_DN3_SP0_c.t1
OG0017492	jg33512	CP7_g46228_DN3_SP8_c.t1
OG0017494	jg33445	CP1_g37870_DN3_SP0_c.t1
OG0017495	jg33199	CP1_g38054_DN3_SP8_c.t1
OG0017496	jg33195	CP1_g38060_DN3_SP8_c.t1
OG0017497	jg33164	CP1_g38083_DN3_SP0_c.t1
OG0017498	jg33125	CP1_g38108_DN2_SP3_c.t1
OG0017500	jg32973	CP1_g38224_DN3_SP7_c.t1
OG0017501	jg32971	CP1_g38226_DN3_SP0_c.t1
OG0017502	jg32946	CP1_g38254_DN3_SP8_c.t1
OG0017504	jg32910	CP1_g38295_DN3_SP8_c.t1
OG0017505	jg11023	CP6_g7220_DN3_SP1_c.t1
OG0017506	jg11027	CP6_g7224_DN3_SP4_c.t1
OG0017507	jg11108	CP6_g7298_DN3_SP3_c.t1
OG0017508	jg11128	CP6_g7320_DN3_SP0_c.t1
OG0017510	jg31590	CP7_g44858_DN3_SP8_c.t1
OG0017511	jg18552	CP4_g25291_DN2_SP5_c.t1
OG0017512	jg18546	CP4_g25298_DN3_SP0_c.t1
OG0017513	jg15125	CP3_g14152_DN3_SP4_c.t1
OG0017515	jg15194	CP3_g14090_DN2_SP4_c.t1
OG0017516	jg15202	CP3_g14082_DN2_SP0_c.t1
OG0017517	jg15223	CP3_g14064_DN3_SP5_c.t1
OG0017518	jg15226	CP3_g14061_DN3_SP7_c.t1
OG0017520	jg15312	CP3_g13982_DN3_SP8_c.t1
OG0017521	jg15313	CP3_g13981_DN3_SP0_c.t1
OG0017524	jg15377	CP3_g13916_DN3_SP8_c.t1
OG0017526	jg15367	CP3_g13929_DN3_SP8_c.t1
OG0017527	jg15431	CP3_g13855_DN3_SP6_c.t1
OG0017528	jg15442	CP3_g13844_DN3_SP1_c.t1
OG0017529	jg15446	CP3_g13840_DN3_SP2_c.t1
OG0017530	jg15473	CP3_g13815_DN3_SP2_c.t1
OG0017532	jg15486	CP3_g13801_DN3_SP6_c.t1
OG0017533	jg15514	CP3_g13784_DN3_SP1_c.t1
OG0017534	jg15554	CP3_g13759_DN3_SP8_c.t1
OG0017536	jg15577	CP3_g13743_DN3_SP6_c.t1
OG0017538	jg15629	CP3_g13689_DN1_SP0_c.t1
OG0017539	jg15743	CP3_g13616_DN3_SP0_c.t1
OG0017540	jg15763	CP3_g13595_DN3_SP8_c.t1
OG0017541	jg15892	CP3_g13491_DN3_SP1_c.t1
OG0017542	jg15909	CP3_g13476_DN2_SP0_c.t1
OG0017543	jg15942	CP3_g13469_DN3_SP8_c.t1
OG0017544	jg16032	CP3_g13406_DN3_SP0_c.t1
OG0017545	jg16035	CP3_g13403_DN3_SP5_c.t1
OG0017547	jg15111	CP3_g14168_DN3_SP7_c.t1
OG0017548	jg16135	CP3_g13315_DN2_SP0_c.t1
OG0017549	jg16138	CP3_g13312_DN3_SP6_c.t1
OG0017550	jg16245	CP3_g13211_DN2_SP0_c.t1
OG0017551	jg16290	CP3_g13170_DN3_SP6_c.t1
OG0017552	jg16330	CP3_g13137_DN3_SP0_c.t1
OG0017553	jg16340	CP3_g13129_DN3_SP3_c.t1
OG0017554	jg16430	CP3_g13065_DN3_SP2_c.t1
OG0017555	jg16439	CP3_g13055_DN3_SP5_c.t1
OG0017556	jg16149	CP3_g13302_DN3_SP5_c.t1
OG0017557	jg33783	CP7_g46451_DN3_SP4_c.t1
OG0017558	jg33484	CP1_g37837_DN3_SP7_c.t1
OG0017559	jg33456	CP1_g37861_DN3_SP8_c.t1
OG0017560	jg33289	CP1_g37981_DN3_SP0_c.t1
OG0017562	jg11103	CP6_g7291_DN3_SP5_c.t1
OG0017563	jg14372	CP3_g14840_DN3_SP2_c.t1
OG0017564	jg14586	CP3_g14610_DN3_SP3_c.t1
OG0017565	jg14841	CP3_g14392_DN2_SP0_c.t1
OG0017566	jg15144	CP3_g14133_DN3_SP3_c.t1
OG0017568	jg15040	CP3_g14215_DN3_SP0_c.t1
OG0017569	jg15229	CP3_g14058_DN3_SP6_c.t1
OG0017572	jg15374	CP3_g13920_DN3_SP3_c.t1
OG0017573	jg15376	CP3_g13918_DN3_SP8_c.t1
OG0017574	jg15382	CP3_g13911_DN3_SP0_c.t1
OG0017575	jg15461	CP3_g13827_DN3_SP0_c.t1
OG0017576	jg15515	CP3_g13783_DN3_SP8_c.t1
OG0017577	jg15568	CP3_g13749_DN3_SP3_c.t1
OG0017578	jg15597	CP3_g13719_DN3_SP0_c.t1
OG0017579	jg15882	CP3_g13501_DN3_SP8_c.t1
OG0017580	jg16374	CP3_g13097_DN1_SP0_c.t1
OG0017581	jg23788	CP2_g47526_DN3_SP8_c.t1
OG0017584	jg32918	CP13_g19713_DN3_SP3_c.t1
OG0017587	jg7557	CP20_g4375_DN3_SP0_c.t1
OG0017588	jg18604	CP4_g25255_DN3_SP0_c.t1
OG0017589	jg18713	CP4_g25159_DN3_SP8_c.t1
OG0017590	jg19011	CP4_g24889_DN3_SP0_c.t1
OG0017592	jg19219	CP4_g24738_DN2_SP0_c.t1
OG0017593	jg19392	CP4_g24604_DN3_SP5_c.t1
OG0017595	jg19481, jg16994	CP4_g24532_DN3_SP3_c.t1
OG0017596	jg19501	CP4_g24519_DN2_SP0_c.t1
OG0017597	jg19581	CP4_g24461_DN3_SP0_c.t1
OG0017599	jg3601	CP9_g29553_DN3_SP0_c.t1
OG0017600	jg3456	CP9_g29427_DN2_SP1_c.t1
OG0017601	jg3283	CP7_g45106_DN3_SP0_c.t1
OG0017602	jg3150	CP9_g29135_DN1_SP0_c.t1
OG0017604	jg2938	CP9_g28929_DN1_SP0_c.t1
OG0017605	jg9630	CP5_g1196_DN3_SP7_c.t1
OG0017606	jg9624	CP5_g1191_DN3_SP2_c.t1
OG0017607	jg9398	CP5_g992_DN3_SP0_c.t1
OG0017608	jg9342	CP5_g929_DN1_SP0_c.t1
OG0017609	jg9233	CP5_g836_DN3_SP1_c.t1
OG0017610	jg9045	CP5_g679_DN3_SP0_c.t1
OG0017611	jg9055	CP5_g686_DN3_SP0_c.t1
OG0017612	jg8889	CP5_g546_DN3_SP0_c.t1
OG0017613	jg32214	CP7_g44293_DN3_SP0_c.t1, CP75_g34145_DN3_SP0_c.t1, CP7_g44318_DN3_SP0_c.t1, CP7_g44306_DN3_SP0_c.t1
OG0017615	jg13631	CP13_g19186_DN3_SP0_c.t1
OG0017616	jg28717	CP1_g36679_DN3_SP6_c.t1
OG0017617	jg28914	CP1_g36863_DN3_SP0_c.t1
OG0017618	jg29028	CP1_g36969_DN2_SP8_c.t1
OG0017619	jg29041	CP1_g36978_DN2_SP0_c.t1
OG0017620	jg29180	CP1_g37098_DN3_SP0_c.t1
OG0017621	jg29190	CP1_g37108_DN1_SP0_c.t1
OG0017622	jg29609	CP1_g37466_DN3_SP0_c.t1
OG0017623	jg29886	CP1_g37716_DN3_SP2_c.t1
OG0017624	jg29910	CP1_g37740_DN3_SP4_c.t1
OG0017625	jg30029	CP7_g46187_DN3_SP2_c.t1
OG0017627	jg30505	CP7_g45780_DN2_SP0_c.t1
OG0017628	jg30807	CP7_g45541_DN3_SP5_c.t1
OG0017629	jg30867	CP7_g45478_DN3_SP0_c.t1
OG0017630	jg2730	CP9_g28736_DN3_SP0_c.t1
OG0017631	jg2666	CP9_g28670_DN2_SP0_c.t1
OG0017633	jg2538	CP9_g28554_DN3_SP0_c.t1
OG0017634	jg2489	CP9_g28495_DN3_SP1_c.t1
OG0017635	jg2398	CP9_g28410_DN2_SP0_c.t1
OG0017636	jg1453	CP2_g50042_DN3_SP0_c.t1
OG0017637	jg1348	CP2_g49773_DN3_SP1_c.t1
OG0017638	jg910	CP2_g49232_DN3_SP0_c.t1
OG0017639	jg676	CP2_g49033_DN3_SP0_c.t1
OG0017640	jg22272	CP12_g30939_DN2_SP0_c.t1
OG0017641	jg428	CP13_g19105_DN3_SP0_c.t1
OG0017642	jg28224	CP9_g28093_DN3_SP0_c.t1
OG0017643	jg27694	CP10_g43977_DN3_SP0_c.t1
OG0017645	jg26587	CP12_g30698_DN3_SP8_c.t1
OG0017647	jg25995	CP12_g30201_DN3_SP0_c.t1
OG0017648	jg25604	CP12_g29900_DN3_SP0_c.t1
OG0017650	jg25231	CP10_g43233_DN3_SP8_c.t1
OG0017651	jg25073	CP10_g43090_DN3_SP5_c.t1
OG0017652	jg24922	CP10_g42960_DN3_SP0_c.t1
OG0017653	jg24779	CP10_g42829_DN3_SP0_c.t1
OG0017654	jg24545	CP10_g42616_DN3_SP2_c.t1
OG0017655	jg11879	CP5_g2578_DN3_SP5_c.t1
OG0017656	jg24338	CP10_g42445_DN3_SP4_c.t1
OG0017657	jg23969	CP10_g42166_DN3_SP0_c.t1
OG0017658	jg4028	CP11_g33590_DN1_SP0_c.t1
OG0017659	jg4368	CP11_g33196_DN3_SP1_c.t1
OG0017660	jg9861	CP19_g18044_DN3_SP4_c.t1, CP1_g40924_DN3_SP0_c.t1
OG0017661	jg4449	CP11_g33253_DN3_SP4_c.t1
OG0017662	jg4531	CP11_g33297_DN3_SP7_c.t1
OG0017664	jg4544	CP11_g33183_DN3_SP0_c.t1
OG0017665	jg19497	CP16_g55364_DN3_SP0_c.t1
OG0017666	jg8225	CP8_g54665_DN2_SP0_c.t1
OG0017667	jg16916	CP16_g55108_DN3_SP0_c.t1
OG0017668	jg10276	CP19_g18426_DN1_SP0_c.t1
OG0017669	jg10324	CP19_g18460_DN3_SP0_c.t1
OG0017670	jg10450	CP6_g6741_DN3_SP2_c.t1
OG0017671	jg10432	CP6_g6722_DN3_SP0_c.t1, CP6_g6723_DN3_SP0_c.t1
OG0017672	jg31605	CP7_g44852_DN3_SP2_c.t1
OG0017673	jg31370	CP7_g45046_DN3_SP0_c.t1
OG0017674	jg31301	CP7_g45104_DN3_SP8_c.t1
OG0017676	jg32664	CP1_g38667_DN3_SP3_c.t1
OG0017677	jg32761	CP1_g38467_DN3_SP5_c.t1
OG0017679	jg18257	CP4_g25562_DN3_SP0_c.t1
OG0017682	jg17841	CP4_g25877_DN2_SP0_c.t1
OG0017683	jg17814	CP4_g25896_DN3_SP1_c.t1
OG0017684	jg17646	CP4_g26087_DN3_SP0_c.t1
OG0017685	jg4718	CP11_g33023_DN3_SP8_c.t1
OG0017686	jg4822	CP11_g32931_DN3_SP0_c.t1
OG0017687	jg5001	CP11_g32765_DN3_SP0_c.t1
OG0017688	jg22019, jg21528	CP2_g48723_DN3_SP0_c.t1
OG0017690	jg12640	CP5_g1389_DN3_SP4_c.t1
OG0017691	jg12745	CP19_g17911_DN3_SP1_c.t1
OG0017692	jg13230	CP13_g19442_DN3_SP0_c.t1
OG0017693	jg22430	CP8_g53573_DN3_SP3_c.t1
OG0017694	jg22835	CP8_g53917_DN3_SP0_c.t1
OG0017695	jg22869	CP8_g53947_DN2_SP0_c.t1
OG0017697	jg437, jg434, jg441	CP8_g54308_DN3_SP0_c.t1
OG0017699	jg6515	CP2_g48513_DN3_SP0_c.t1
OG0017700	jg23306	CP2_g47975_DN3_SP0_c.t1
OG0017701	jg23534	CP2_g47774_DN3_SP0_c.t1
OG0017703	jg29202	CP1_g37121_DN3_SP0_c.t1
OG0017704	jg31017, jg31015	CP7_g45363_DN1_SP0_c.t1
OG0017708	jg1111, jg4619	CP11_g33120_DN3_SP0_c.t1
OG0017709	jg1982	CP9_g28069_DN2_SP0_c.t1, CP9_g28066_DN2_SP0_c.t1
OG0017710	jg3497	CP9_g29463_DN3_SP1_c.t1
OG0017714	jg16804	CP16_g54995_DN2_SP0_c.t1
OG0017716	jg18718	CP4_g25154_DN3_SP0_c.t1
OG0017717	jg14150	CP3_g15256_DN3_SP4_c.t1
OG0017718	jg14442, jg15315	CP3_g13979_DN3_SP0_c.t1
OG0017719	jg15178	CP3_g14102_DN2_SP0_c.t1
OG0017720	jg4886	CP11_g32869_DN2_SP0_c.t1, CP11_g32868_DN3_SP0_c.t1
OG0017721	jg6348	CP2_g48395_DN2_SP3_c.t1
OG0017723	jg10030, jg7824	CP19_g18206_DN3_SP2_c.t1
OG0017724	jg9240	CP6_g7467_DN2_SP0_c.t1
OG0017726	jg10310	CP19_g18457_DN2_SP0_c.t1
OG0017729	jg21729	CP8_g52918_DN3_SP2_c.t1
OG0017751	jg9565	CP5_g1129_DN3_SP1_c.t1
OG0017752	jg9561	CP5_g1125_DN3_SP5_c.t1
OG0017753	jg9463	CP5_g1042_DN2_SP0_c.t1
OG0017758	jg33236	CP9_g28333_DN3_SP3_c.t1
OG0017759	jg8869	CP5_g526_DN3_SP6_c.t1
OG0017761	jg9085	CP5_g709_DN3_SP7_c.t1
OG0017762	jg31874, jg31877	CP7_g44671_DN3_SP3_c.t1
OG0017763	jg31892	CP7_g44649_DN3_SP0_c.t1
OG0017764	jg31903	CP7_g44640_DN3_SP0_c.t1
OG0017765	jg10907	CP6_g7123_DN3_SP8_c.t1
OG0017766	jg1539	CP35_g52107_DN1_SP0_c.t1
OG0017767	jg1410	CP2_g49894_DN3_SP0_c.t1
OG0017769	jg994	CP2_g49301_DN3_SP8_c.t1
OG0017770	jg928	CP2_g49244_DN3_SP1_c.t1
OG0017772	jg12911	CP13_g19694_DN3_SP0_c.t1
OG0017774	jg12923	CP13_g19682_DN3_SP8_c.t1
OG0017775	jg12930	CP13_g19675_DN3_SP8_c.t1
OG0017776	jg12941	CP13_g19664_DN2_SP0_c.t1
OG0017780	jg13122	CP13_g19521_DN1_SP0_c.t1
OG0017782	jg13349	CP13_g19352_DN3_SP3_c.t1
OG0017783	jg13374	CP13_g19334_DN3_SP3_c.t1
OG0017784	jg13458	CP13_g19279_DN3_SP0_c.t1
OG0017785	jg13461	CP13_g19276_DN3_SP7_c.t1
OG0017786	jg13545	CP13_g19225_DN3_SP8_c.t1
OG0017787	jg13636	CP13_g19182_DN3_SP3_c.t1
OG0017789	jg2088	CP9_g28177_DN3_SP0_c.t1
OG0017790	jg13000	CP9_g28173_DN3_SP0_c.t1
OG0017791	jg2020	CP9_g28109_DN3_SP0_c.t1
OG0017792	jg1948	CP9_g27899_DN3_SP5_c.t1
OG0017793	jg1947	CP9_g27888_DN3_SP7_c.t1
OG0017794	jg22324	CP8_g53472_DN3_SP8_c.t1
OG0017795	jg398	CP13_g19083_DN3_SP4_c.t1
OG0017797	jg24900	CP10_g42935_DN1_SP2_c.t1
OG0017798	jg9666	CP5_g1225_DN3_SP7_c.t1
OG0017799	jg25130	CP10_g43140_DN3_SP8_c.t1
OG0017800	jg7022	CP14_g23840_DN3_SP8_c.t1
OG0017801	jg21683	CP8_g52684_DN3_SP6_c.t1
OG0017802	jg21756	CP8_g52976_DN3_SP4_c.t1
OG0017803	jg21826	CP8_g53060_DN2_SP0_c.t1
OG0017804	jg21984	CP8_g53229_DN2_SP0_c.t1
OG0017805	jg21993	CP8_g53235_DN3_SP0_c.t1
OG0017806	jg10713	CP6_g6935_DN1_SP0_c.t1
OG0017807	jg22199, jg22201	CP8_g53392_DN1_SP0_c.t1
OG0017809	jg22612	CP8_g53711_DN3_SP7_c.t1
OG0017810	jg22672	CP8_g53764_DN3_SP8_c.t1
OG0017812	jg5115	CP11_g32662_DN3_SP3_c.t1
OG0017814	jg4855	CP11_g32904_DN3_SP0_c.t1
OG0017815	jg4821	CP11_g32932_DN2_SP0_c.t1
OG0017816	jg4750	CP11_g32992_DN3_SP1_c.t1
OG0017817	jg4704	CP11_g33036_DN3_SP2_c.t1
OG0017818	jg4699	CP11_g33041_DN3_SP6_c.t1
OG0017820	jg4643	CP11_g33089_DN3_SP2_c.t1
OG0017822	jg4591	CP11_g33146_DN3_SP0_c.t1
OG0017823	jg10850	CP6_g7064_DN3_SP0_c.t1
OG0017824	jg10818	CP6_g7034_DN3_SP0_c.t1
OG0017827	jg10639	CP6_g6870_DN2_SP0_c.t1
OG0017828	jg10436	CP6_g6727_DN3_SP7_c.t1
OG0017829	jg10274	CP19_g18424_DN3_SP0_c.t1
OG0017831	jg10134	CP19_g18296_DN3_SP0_c.t1
OG0017833	jg32167	CP7_g44420_DN3_SP0_c.t1
OG0017834	jg32178	CP7_g44966_DN3_SP8_c.t1
OG0017835	jg32314	CP21_g10895_DN3_SP0_c.t1
OG0017836	jg32375	CP1_g41325_DN3_SP0_c.t1, CP1_g41326_DN3_SP0_c.t1
OG0017837	jg32619	CP1_g38939_DN2_SP0_c.t1
OG0017838	jg32592	CP1_g41007_DN3_SP0_c.t1
OG0017839	jg32530	CP1_g40469_DN3_SP6_c.t1
OG0017842	jg31546	CP7_g44894_DN2_SP0_c.t1
OG0017843	jg31607	CP7_g44850_DN2_SP0_c.t1
OG0017845	jg8795	CP5_g458_DN3_SP0_c.t1
OG0017850	jg8585	CP5_g260_DN3_SP1_c.t1
OG0017851	jg8556	CP5_g234_DN3_SP0_c.t1
OG0017855	jg12208	CP5_g1787_DN2_SP0_c.t1
OG0017856	jg12233	CP5_g1740_DN3_SP3_c.t1
OG0017857	jg12378	CP5_g1638_DN3_SP8_c.t1
OG0017858	jg12533	CP5_g1523_DN3_SP2_c.t1
OG0017859	jg18613	CP4_g25246_DN3_SP0_c.t1
OG0017860	jg18639	CP4_g25223_DN3_SP0_c.t1
OG0017861	jg7226	CP20_g3983_DN3_SP0_c.t1
OG0017865	jg21047	CP13_g20769_DN2_SP0_c.t1
OG0017866	jg21093	CP22_g17286_DN3_SP0_c.t1
OG0017868	jg7334	CP20_g4148_DN3_SP7_c.t1
OG0017870	jg7368	CP20_g4198_DN3_SP8_c.t1
OG0017871	jg7417	CP20_g4243_DN3_SP2_c.t1
OG0017872	jg7446	CP20_g4283_DN3_SP0_c.t1
OG0017875	jg7596	CP20_g4400_DN2_SP0_c.t1
OG0017876	jg7659	CP11_g31783_DN1_SP1_c.t1
OG0017877	jg20602	CP13_g20045_DN2_SP0_c.t1
OG0017878	jg20531	CP13_g19966_DN3_SP0_c.t1
OG0017880	jg20434	CP13_g19878_DN3_SP8_c.t1
OG0017881	jg20399	CP13_g19841_DN3_SP4_c.t1
OG0017882	jg20390	CP13_g19831_DN3_SP0_c.t1
OG0017883	jg20369	CP13_g19810_DN2_SP0_c.t1
OG0017884	jg11945	CP5_g2161_DN3_SP3_c.t1
OG0017886	jg31235	CP7_g45172_DN3_SP0_c.t1
OG0017887	jg11912	CP5_g2502_DN3_SP8_c.t1
OG0017888	jg11988	CP5_g2087_DN3_SP5_c.t1
OG0017889	jg11706	CP7_g46094_DN3_SP0_c.t1
OG0017891	jg11627	CP10_g43634_DN3_SP6_c.t1
OG0017892	jg11620	CP6_g8529_DN3_SP7_c.t1
OG0017894	jg11461	CP6_g7711_DN1_SP0_c.t1
OG0017897	jg11385	CP6_g7582_DN3_SP3_c.t1
OG0017898	jg11353	CP6_g7532_DN2_SP1_c.t1
OG0017899	jg11348	CP6_g7524_DN3_SP4_c.t1
OG0017900	jg11316	CP6_g7492_DN3_SP0_c.t1
OG0017901	jg11148	CP6_g7333_DN2_SP0_c.t1
OG0017903	jg12663	CP5_g1364_DN3_SP8_c.t1
OG0017904	jg12727	CP19_g17920_DN3_SP6_c.t1
OG0017905	jg20121	CP4_g24009_DN3_SP0_c.t1
OG0017908	jg19937	CP4_g24185_DN2_SP1_c.t1
OG0017910	jg19833	CP4_g24254_DN3_SP1_c.t1
OG0017912	jg19634	CP4_g24417_DN2_SP0_c.t1
OG0017913	jg19622	CP4_g24429_DN3_SP0_c.t1
OG0017916	jg19504	CP4_g24516_DN3_SP0_c.t1
OG0017917	jg19525	CP4_g24500_DN3_SP5_c.t1
OG0017918	jg3846	CP11_g33740_DN3_SP1_c.t1
OG0017919	jg3848	CP11_g33738_DN3_SP5_c.t1
OG0017920	jg3849	CP11_g33737_DN3_SP0_c.t1
OG0017921	jg3863	CP11_g33723_DN3_SP8_c.t1
OG0017922	jg3909	CP11_g33687_DN3_SP8_c.t1
OG0017923	jg16099	CP3_g13349_DN2_SP0_c.t1
OG0017924	jg4102	CP11_g33533_DN3_SP0_c.t1
OG0017925	jg5829	CP8_g54365_DN3_SP2_c.t1
OG0017926	jg5936	CP8_g54251_DN3_SP3_c.t1
OG0017927	jg22949	CP8_g54033_DN3_SP1_c.t1
OG0017928	jg22895	CP8_g53971_DN3_SP0_c.t1
OG0017929	jg22808	CP8_g53899_DN3_SP7_c.t1
OG0017930	jg23451	CP2_g47853_DN2_SP0_c.t1
