Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0017234	jg1413	Np002G108240
OG0017235	jg29277	Np004G250020
OG0017238	jg4538	Np003G132860
OG0017239	jg29216	Np004G250760
OG0017240	jg2037, jg29077	Np004G252320
OG0017241	jg28990	Np004G253340
OG0017242	jg28975	Np004G253510
OG0017243	jg28939	Np004G253820
OG0017244	jg28901	Np004G254300
OG0017245	jg28877	Np004G254530
OG0017246	jg28832	Np004G255080
OG0017247	jg28827	Np004G255150
OG0017248	jg28783	Np004G255650
OG0017249	jg28757	Np004G255910
OG0017250	jg28728	Np004G256230
OG0017251	jg28723	Np004G256290
OG0017252	jg28677	Np004G256770
OG0017253	jg28682	Np004G256730
OG0017254	jg28683	Np004G256720
OG0017255	jg28690	Np004G256650
OG0017256	jg28697	Np004G256560
OG0017257	jg28647	Np004G257090
OG0017259	jg28545	Np004G258120
OG0017260	jg28540	Np004G258230
OG0017261	jg28444	Np004G259390
OG0017262	jg28436	Np004G259520
OG0017263	jg28407	Np004G259820
OG0017264	jg28400	Np004G259890
OG0017265	jg5278	Np003G141490
OG0017266	jg5275	Np003G141460
OG0017267	jg5273	Np003G141440
OG0017268	jg5266	Np003G141380
OG0017269	jg5320	Np003G141870
OG0017270	jg5321	Np003G141880
OG0017271	jg5325	Np003G141890
OG0017272	jg5361	Np003G142290
OG0017273	jg5350	Np003G142130
OG0017274	jg5443	Np003G143240
OG0017275	jg5467	Np003G143480
OG0017276	jg5504	Np003G143900
OG0017277	jg5597	Np003G144980
OG0017278	jg5601	Np003G145020
OG0017279	jg5615	Np003G145150
OG0017280	jg2390	Np002G089630
OG0017281	jg5743	Np003G146750
OG0017282	jg5753	Np003G146870
OG0017285	jg6661	Np001G015090
OG0017286	jg6714	Np001G015430
OG0017287	jg6808	Np001G015790
OG0017288	jg21604	Np001G016190
OG0017289	jg21582	Np001G016350
OG0017290	jg21540	Np001G016680
OG0017291	jg21370	Np001G017790
OG0017292	jg21396	Np001G017580
OG0017293	jg5178	Np003G140510
OG0017294	jg5174	Np003G140450
OG0017295	jg4505	Np003G132540
OG0017296	jg13125	Np001G024800
OG0017297	jg33795, jg33792	Np004G190290
OG0017298	jg21293	Np001G018110
OG0017299	jg4286	Np003G130290
OG0017300	jg4283	Np003G130260
OG0017301	jg4280	Np003G130090
OG0017302	jg4270	Np003G129940
OG0017304	jg6433	Np001G013090
OG0017305	jg6440	Np001G013160
OG0017306	jg6427	Np001G013030
OG0017307	jg30316	Np004G238030
OG0017309	jg6340	Np001G012020
OG0017310	jg6291	Np001G011590
OG0017311	jg6302	Np001G011730
OG0017312	jg6282	Np001G011480
OG0017313	jg6260	Np001G011210
OG0017314	jg6250	Np001G011170
OG0017315	jg6249	Np001G011140
OG0017316	jg6161	Np001G010210
OG0017317	jg6156	Np001G010120
OG0017319	jg22308	Np003G161080
OG0017320	jg23098	Np001G009090
OG0017321	jg23133	Np001G008610
OG0017322	jg23139	Np001G008510
OG0017323	jg23147	Np001G008470
OG0017324	jg23156	Np001G007900
OG0017326	jg23267	Np001G006630
OG0017327	jg22770	Np003G154320
OG0017328	jg22764	Np003G154380
OG0017330	jg15016	Np001G053080
OG0017331	jg14979, jg14981	Np001G052650
OG0017332	jg14964	Np001G052510
OG0017333	jg14950	Np001G052350
OG0017334	jg14933	Np001G052150
OG0017336	jg14869, jg14867	Np001G051230
OG0017337	jg5816	Np003G147570
OG0017338	jg14717	Np001G049620
OG0017339	jg14709	Np001G049510
OG0017340	jg14667	Np001G048820
OG0017342	jg14630	Np001G048200
OG0017343	jg14591	Np001G047810
OG0017345	jg14538	Np001G047220
OG0017346	jg14492	Np001G046740
OG0017347	jg14466	Np001G046600
OG0017348	jg14435	Np001G046220
OG0017349	jg11369	Np005G306050
OG0017350	jg14290	Np001G044920
OG0017351	jg14157	Np001G044080
OG0017352	jg14159	Np001G044130
OG0017353	jg14143	Np001G043950
OG0017354	jg14008	Np001G043260
OG0017355	jg5878	Np001G018320
OG0017356	jg2320	Np002G090930
OG0017357	jg2314	Np002G091160
OG0017358	jg5187	Np003G140620
OG0017359	jg2346	Np002G090670
OG0017360	jg2329	Np002G090770
OG0017361	jg2461	Np002G088250
OG0017362	jg2496	Np002G087520
OG0017363	jg2500	Np002G087410
OG0017364	jg21614	Np006G368790
OG0017365	jg2531	Np002G087010
OG0017366	jg2534	Np002G086960
OG0017368	jg2677	Np002G085060
OG0017370	jg2689	Np002G084650
OG0017371	jg2715	Np002G084340
OG0017372	jg2727	Np002G084080
OG0017373	jg2729	Np002G084060
OG0017374	jg2781	Np002G083630
OG0017375	jg3471	Np002G074220
OG0017376	jg3465	Np002G074240
OG0017377	jg3417	Np002G074920
OG0017378	jg3414	Np002G074950
OG0017379	jg3404	Np002G075050
OG0017380	jg3368	Np002G075520
OG0017382	jg3325	Np002G076090
OG0017383	jg3322	Np002G076110
OG0017384	jg3281	Np002G076810
OG0017385	jg3244	Np002G077260
OG0017386	jg3236	Np002G077430
OG0017387	jg30499	Np004G235760
OG0017388	jg3151	Np002G078590
OG0017389	jg3116	Np002G079000
OG0017390	jg3087	Np002G079360
OG0017391	jg5800	Np003G147360
OG0017392	jg3058	Np002G079800
OG0017393	jg11909	Np005G309760
OG0017394	jg3016	Np002G080320
OG0017395	jg3009	Np002G080800
OG0017396	jg2981	Np002G081130
OG0017397	jg2973	Np002G081270
OG0017399	jg2940	Np002G081650
OG0017400	jg2890	Np002G082240
OG0017401	jg3534	Np002G073290
OG0017402	jg3560	Np002G072990
OG0017403	jg3599	Np002G072550
OG0017404	jg3637	Np002G072110
OG0017405	jg3642	Np002G072060
OG0017406	jg3661	Np002G071670
OG0017407	jg3671	Np002G071540
OG0017408	jg3679	Np002G071390
OG0017409	jg3756	Np002G070560
OG0017411	jg3784	Np002G070220
OG0017412	jg3786	Np002G070200
OG0017413	jg3788	Np002G070170
OG0017414	jg25256	Np007G408320
OG0017415	jg25287	Np007G407980
OG0017416	jg25809, jg25310	Np007G407770
OG0017417	jg25339	Np007G407360
OG0017418	jg25363	Np007G406940
OG0017419	jg25373	Np007G406700
OG0017422	jg25525	Np007G404740
OG0017424	jg25539	Np007G404570
OG0017425	jg14287, jg25571	Np007G404030
OG0017427	jg25680	Np007G390560
OG0017428	jg25702	Np004G237730
OG0017429	jg25750	Np007G391510
OG0017430	jg25909, jg25907	Np007G393270
OG0017431	jg25975	Np007G394350
OG0017432	jg25977	Np003G163140
OG0017433	jg26035	Np007G395380
OG0017434	jg26060	Np007G395940
OG0017435	jg26108	Np007G396930
OG0017437	jg26117	Np007G397080
OG0017438	jg26120	Np007G397470
OG0017439	jg26121	Np007G397480
OG0017440	jg26349	Np007G381650
OG0017441	jg26319	Np007G381270
OG0017442	jg26318	Np007G381260
OG0017443	jg26359	Np007G381870
OG0017445	jg26476	Np007G383220
OG0017446	jg21829	Np003G168100
OG0017447	jg26510	Np007G383560
OG0017448	jg26571	Np007G384320
OG0017449	jg26634	Np007G385260
OG0017450	jg26760	Np007G387040
OG0017451	jg26761	Np007G387050
OG0017452	jg26807	Np007G387410
OG0017453	jg26829	Np007G387590
OG0017454	jg17157	Np006G363620
OG0017455	jg27034	Np007G389050
OG0017456	jg27270	Np005G294480
OG0017457	jg27389	Np007G380030
OG0017458	jg27403	Np007G379850
OG0017459	jg27139	Np007G389600
OG0017460	jg27409	Np007G379790
OG0017461	jg27446	Np007G379500
OG0017462	jg27646	Np007G377690
OG0017463	jg27696	Np007G377380
OG0017464	jg27844	Np007G376180
OG0017465	jg27868	Np007G375920
OG0017467	jg27916	Np007G375380
OG0017468	jg28007	Np007G374530
OG0017469	jg28062	Np007G373730
OG0017470	jg28127	Np007G373410
OG0017471	jg28220	Np007G372440
OG0017472	jg28248	Np007G372190
OG0017473	jg28255	Np007G372120
OG0017474	jg9598	Np005G276510
OG0017475	jg28306	Np007G371640
OG0017476	jg28302	Np003G144060
OG0017477	jg28297	Np007G371690
OG0017478	jg28321	Np007G371540
OG0017479	jg28323	Np007G371520
OG0017480	jg33816	Np004G190130
OG0017481	jg33767	Np004G190560
OG0017482	jg33747	Np004G190730
OG0017483	jg33720	Np004G190880
OG0017485	jg33675	Np004G191440
OG0017486	jg33672	Np004G191490
OG0017487	jg33671	Np004G191500
OG0017488	jg33655	Np004G191720
OG0017489	jg33621	Np004G192260
OG0017490	jg33595	Np004G192580
OG0017491	jg33514	Np004G193500
OG0017492	jg33512	Np004G193530
OG0017493	jg33453	Np004G194230
OG0017494	jg33445	Np004G194290
OG0017496	jg33195	Np004G196540
OG0017497	jg33164	Np004G196840
OG0017498	jg33125	Np004G197160
OG0017499	jg32981	Np004G198670
OG0017500	jg32973	Np004G198760
OG0017501	jg32971	Np004G198790
OG0017502	jg32946	Np004G199160
OG0017503	jg7855	Np004G199220
OG0017504	jg32910	Np004G199630
OG0017506	jg11027	Np005G300750
OG0017507	jg11108	Np005G302050
OG0017508	jg11128	Np005G302320
OG0017509	jg11129	Np005G302330
OG0017510	jg31590	Np004G213850
OG0017511	jg18552	Np006G341970
OG0017512	jg18546	Np006G342050
OG0017513	jg15125	Np001G054110
OG0017515	jg15194	Np001G054930
OG0017516	jg15202	Np001G055020
OG0017517	jg15223	Np001G061810, Np001G055270
OG0017518	jg15226	Np001G055340
OG0017519	jg15305	Np001G056540
OG0017520	jg15312	Np001G056590
OG0017521	jg15313	Np001G056600
OG0017522	jg15320	Np001G056720
OG0017524	jg15377	Np001G057520
OG0017526	jg15367	Np001G057370
OG0017527	jg15431	Np001G058410
OG0017528	jg15442	Np001G058570
OG0017530	jg15473	Np001G059010
OG0017532	jg15486	Np001G059230
OG0017533	jg15514	Np001G059470
OG0017534	jg15554	Np001G059870
OG0017535	jg15537	Np001G059760
OG0017536	jg15577	Np001G060090
OG0017537	jg15606	Np001G060530
OG0017538	jg15629	Np001G059740, Np002G088800, Np001G060820
OG0017540	jg15763	Np001G062260
OG0017541	jg15892	Np001G063590
OG0017542	jg15909	Np001G063760
OG0017543	jg15942	Np001G064270
OG0017544	jg16032	Np005G290770
OG0017545	jg16035	Np001G065110
OG0017547	jg15111	Np001G053910
OG0017548	jg16135	Np001G066600
OG0017549	jg16138	Np001G066640
OG0017550	jg16245	Np001G067890
OG0017551	jg16290	Np001G068440
OG0017552	jg16330	Np001G068950
OG0017553	jg16340	Np001G069140
OG0017554	jg16430	Np001G069810
OG0017555	jg16439	Np001G069900
OG0017556	jg16149	Np001G066770
OG0017557	jg33783	Np004G190380
OG0017558	jg33484	Np004G193880
OG0017559	jg33456	Np004G194200
OG0017560	jg33289	Np004G195620
OG0017562	jg11103	Np005G301910
OG0017563	jg14372	Np001G045650
OG0017564	jg14586	Np001G047680
OG0017565	jg14841	Np001G050940
OG0017566	jg15144	Np001G054360
OG0017568	jg15040	Np001G053330
OG0017569	jg15229	Np001G055370
OG0017572	jg15374	Np001G057480
OG0017573	jg15376	Np001G057500
OG0017574	jg15382	Np001G057570
OG0017575	jg15461	Np001G058810
OG0017576	jg15515	Np001G059480
OG0017577	jg15568	Np001G059990
OG0017578	jg15597	Np001G060410
OG0017579	jg15882	Np001G063440
OG0017580	jg16374	Np001G069470
OG0017581	jg23788	Np001G000190
OG0017584	jg32918	Np001G032700
OG0017587	jg7557	Np003G181130
OG0017588	jg18604	Np003G184170
OG0017589	jg18713	Np006G339970
OG0017590	jg19011	Np006G335570
OG0017592	jg19219	Np006G332900
OG0017593	jg19392	Np006G330600
OG0017595	jg19481, jg16994	Np006G329460
OG0017596	jg19501	Np006G329080
OG0017597	jg19581	Np006G328220
OG0017599	jg3601	Np002G072540
OG0017600	jg3456	Np002G074330
OG0017601	jg3283	Np002G076780
OG0017602	jg3150	Np002G078600
OG0017603	jg9663	Np005G277240
OG0017604	jg2938	Np002G081670
OG0017605	jg9630	Np005G276870
OG0017606	jg9624	Np005G276820
OG0017607	jg9398	Np005G274170
OG0017608	jg9342	Np005G272900
OG0017609	jg9233	Np005G271560
OG0017610	jg9045	Np005G263490
OG0017611	jg9055	Np005G263410
OG0017612	jg8889	Np005G265160
OG0017613	jg32214	Np004G204330
OG0017615	jg13631	Np001G019760
OG0017616	jg28717	Np004G256350
OG0017617	jg28914	Np004G254180
OG0017618	jg29028	Np004G252910
OG0017619	jg29041	Np004G252740
OG0017620	jg29180	Np004G251160
OG0017621	jg29190	Np004G251070
OG0017622	jg29609	Np004G246550
OG0017623	jg29886	Np004G242680
OG0017624	jg29910	Np004G242350
OG0017625	jg30029	Np004G240900
OG0017627	jg30505	Np004G235700
OG0017628	jg30807	Np004G232220
OG0017629	jg30867	Np004G231020, Np004G231030
OG0017630	jg2730	Np002G084050
OG0017631	jg2666	Np002G085180
OG0017632	jg2595	Np002G086090
OG0017633	jg2538	Np002G086880
OG0017635	jg2398	Np002G089550
OG0017636	jg1453	Np001G037790, Np002G106810
OG0017637	jg1348	Np002G111520
OG0017638	jg910	Np002G116550
OG0017639	jg676	Np002G120070
OG0017641	jg428	Np002G123840
OG0017643	jg27694	Np007G377410
OG0017644	jg10413	Np005G286940
OG0017645	jg26587	Np007G384560
OG0017646	jg9694, jg9692	Np005G277510
OG0017648	jg25604	Np007G402970
OG0017649	jg7312, jg7314	Np006G325570, Np002G085670, Np002G085680
OG0017650	jg25231	Np007G408620
OG0017651	jg25073	Np007G410590
OG0017652	jg24922	Np007G412690
OG0017653	jg24779	Np007G414350
OG0017654	jg24545	Np007G417490
OG0017655	jg11879	Np005G309590
OG0017656	jg24338	Np005G318720, Np007G420430
OG0017657	jg23969	Np007G424560
OG0017658	jg4028	Np003G127130
OG0017659	jg4368	Np003G131360
OG0017660	jg9861	Np005G279900
OG0017661	jg4449	Np003G132290, Np004G226790
OG0017662	jg4531	Np003G132750
OG0017663	jg22839	Np003G153520
OG0017664	jg4544	Np005G299720, Np002G108430, Np003G132920
OG0017665	jg19497	Np006G371390
OG0017666	jg8225	Np006G348780, Np003G189670
OG0017667	jg16916	Np006G365830
OG0017668	jg10276	Np005G285100
OG0017669	jg10324	Np005G285800
OG0017670	jg10450	Np005G287530
OG0017671	jg10432	Np005G287750
OG0017672	jg31605	Np004G213920
OG0017673	jg31370	Np004G211400
OG0017674	jg31301	Np004G210610
OG0017675	jg32738	Np004G201240
OG0017676	jg32664	Np004G202030
OG0017677	jg32761	Np004G200890
OG0017679	jg18257	Np006G355730
OG0017680	jg15796	Np001G062540
OG0017682	jg17841	Np006G359720
OG0017683	jg17814	Np006G359380
OG0017684	jg17646	Np006G360870
OG0017685	jg4718	Np003G135090
OG0017687	jg5001	Np003G138380
OG0017688	jg22019, jg21528	Np001G016730
OG0017689	jg11154	Np005G316830
OG0017690	jg12640	Np005G317310
OG0017692	jg13230	Np001G023570
OG0017693	jg22430	Np003G158680
OG0017694	jg22835	Np003G153620
OG0017695	jg22869	Np003G153130
OG0017696	jg6122	Np003G151050
OG0017699	jg6515	Np001G013770
OG0017700	jg23306	Np001G006100
OG0017701	jg23534	Np001G003320
OG0017703	jg29202	Np004G250940
OG0017704	jg31017, jg31015	Np004G228390
OG0017707	jg32011	Np004G206720
OG0017709	jg1982	Np002G097430
OG0017710	jg3497	Np002G073690
OG0017711	jg24946	Np007G412250
OG0017716	jg18718	Np006G339900
OG0017717	jg14150	Np001G044020
OG0017718	jg14442, jg15315	Np001G056640
OG0017719	jg15178	Np001G054720
OG0017720	jg4886	Np003G136900
OG0017721	jg6348	Np001G012070
OG0017723	jg10030, jg7824	Np005G282240
OG0017724	jg9240	Np004G204270, Np004G203920
OG0017725	jg11649	Np005G273930
OG0017727	jg10948	Np004G227500
OG0017728	jg12310	Np005G312890
OG0017729	jg21729	Np003G172450
OG0017751	jg9565	Np005G276100
OG0017752	jg9561	Np005G276040
OG0017753	jg9463	Np005G274910
OG0017754	jg9284	Np005G272290
OG0017755	jg9215	Np005G271250
OG0017758	jg33236	Np001G067670
OG0017759	jg8869	Np005G265460
OG0017760	jg8840	Np005G265900
OG0017761	jg9085	Np005G263140
OG0017762	jg31874, jg31877	Np004G205060
OG0017763	jg31892	Np004G205230
OG0017764	jg31903	Np004G205320
OG0017765	jg10907	Np005G296120
OG0017767	jg1410	Np002G108400
OG0017769	jg994	Np002G115610
OG0017770	jg928	Np002G116360
OG0017771	jg757	Np002G118860
OG0017772	jg12911	Np001G028170
OG0017773	jg12917	Np001G027950
OG0017774	jg12923	Np001G027880
OG0017775	jg12930	Np001G027770
OG0017776	jg12941	Np001G027340
OG0017777	jg12976	Np001G026660
OG0017778	jg13100	Np001G024980
OG0017779	jg13106	Np001G024910
OG0017781	jg13138	Np001G024670
OG0017782	jg13349	Np001G022370
OG0017783	jg13374	Np001G022020
OG0017784	jg13458	Np001G021020
OG0017785	jg13461	Np001G020980
OG0017786	jg13545	Np001G020320
OG0017787	jg13636	Np001G019720
OG0017788	jg13743	Np001G018950
OG0017789	jg2088	Np002G095280
OG0017790	jg13000	Np002G095760
OG0017791	jg2020	Np002G096950
OG0017792	jg1948	Np002G097710
OG0017793	jg1947	Np002G097770
OG0017794	jg22324	Np003G160730
OG0017795	jg398	Np002G124130
OG0017797	jg24900	Np007G413060
OG0017798	jg9666	Np005G277270
OG0017799	jg25130	Np007G409930
OG0017800	jg7022	Np003G175280
OG0017801	jg21683	Np003G173460
OG0017802	jg21756	Np003G170970
OG0017804	jg21984	Np003G165090
OG0017805	jg21993	Np003G165020
OG0017806	jg10713	Np005G291040
OG0017807	jg22199, jg22201	Np003G162360
OG0017808	jg22150	Np003G161760
OG0017809	jg22612	Np003G156360
OG0017810	jg22672	Np003G155520
OG0017811	jg5141	Np003G140000
OG0017812	jg5115	Np003G139710
OG0017815	jg4821	Np003G136250
OG0017816	jg4750	Np003G135460
OG0017817	jg4704	Np003G134890
OG0017818	jg4699	Np003G134840
OG0017820	jg4643	Np003G134190
OG0017821	jg4593	Np003G133450
OG0017822	jg4591	Np003G133430
OG0017823	jg10850	Np005G293870
OG0017825	jg26586	Np007G384550
OG0017826	jg10704	Np005G290780
OG0017827	jg10639	Np005G289900
OG0017828	jg10436	Np005G287680
OG0017829	jg10274	Np005G285070
OG0017831	jg10134	Np005G283450
OG0017833	jg32167	Np004G204090
OG0017834	jg32178	Np004G212530
OG0017835	jg32314	Np004G204900
OG0017836	jg32375	Np004G204970
OG0017837	jg32619	Np004G202580
OG0017838	jg32592	Np004G202940
OG0017839	jg32530	Np004G203240
OG0017840	jg31397	Np004G211650
OG0017842	jg31546	Np004G213260
OG0017843	jg31607	Np004G213940
OG0017844	jg31615	Np004G214040
OG0017845	jg8795	Np005G266630
OG0017847	jg8623	Np005G268880
OG0017850	jg8585	Np005G269430
OG0017852	jg8531	Np005G262620
OG0017853	jg8498	Np005G262210
OG0017854	jg8420	Np005G261680
OG0017855	jg12208	Np005G312150
OG0017856	jg12233	Np005G312400
OG0017857	jg12378	Np005G313470
OG0017858	jg12533	Np005G315710
OG0017859	jg18613	Np006G341060
OG0017860	jg18639	Np006G340810
OG0017861	jg7226	Np003G176320
OG0017864	jg18466	Np006G343130
OG0017865	jg21047	Np001G042460
OG0017866	jg21093	Np001G011440
OG0017867	jg21104	Np001G042680
OG0017868	jg7334	Np003G177840
OG0017869	jg7367	Np003G178110
OG0017870	jg7368	Np003G178120
OG0017871	jg7417	Np003G178790
OG0017872	jg7446	Np003G179650
OG0017874	jg7502	Np003G180400
OG0017875	jg7596	Np003G181590
OG0017876	jg7659	Np003G182680
OG0017877	jg20602	Np001G038240
OG0017878	jg20531	Np001G037100
OG0017879	jg20499	Np001G036190
OG0017880	jg20434	Np001G035560
OG0017881	jg20399	Np001G034560
OG0017882	jg20390	Np001G034400
OG0017883	jg20369	Np001G033740
OG0017884	jg11945	Np005G310110
OG0017885	jg20343	Np001G032690
OG0017886	jg31235	Np004G209870
OG0017887	jg11912	Np005G309800
OG0017888	jg11988	Np005G310590
OG0017889	jg11706	Np005G307350
OG0017890	jg11816	Np005G307750
OG0017891	jg11627	Np005G307850
OG0017892	jg11620	Np005G307920
OG0017893	jg11564	Np005G308470
OG0017894	jg11461	Np005G307230
OG0017896	jg11389	Np005G306350
OG0017897	jg11385	Np005G306340
OG0017898	jg11353	Np005G305840
OG0017899	jg11348	Np005G305720
OG0017900	jg11316	Np005G305080
OG0017901	jg11148	Np005G302500
OG0017902	jg15855	Np001G063170
OG0017903	jg12663	Np005G317800
OG0017904	jg12727	Np005G318790
OG0017905	jg20121	Np006G321860
OG0017906	jg20094	Np006G322230
OG0017908	jg19937	Np006G324320
OG0017909	jg19928, jg19918	Np006G324460
OG0017910	jg19833	Np006G325330
OG0017911	jg19774	Np006G325870
OG0017913	jg19622	Np006G327650
OG0017914	jg19616	Np006G327780
OG0017915	jg19599	Np006G327960
OG0017916	jg19504	Np006G329040
OG0017917	jg19525	Np006G328830
OG0017918	jg3846	Np003G125210
OG0017919	jg3848	Np003G125230
OG0017920	jg3849	Np003G125240
OG0017921	jg3863	Np003G125370
OG0017922	jg3909	Np003G125790
OG0017924	jg4102	Np003G128000
OG0017925	jg5829	Np003G147750
OG0017926	jg5936	Np003G149020
OG0017928	jg22895	Np003G152800
OG0017929	jg22808	Np003G153830
OG0017930	jg23451	Np001G004410
OG0017931	jg23478	Np001G004110
OG0017932	jg23744	Np001G000740
OG0017933	jg23758	Np001G000520
OG0017934	jg23772	Np001G000380
OG0017935	jg23784	Np001G000230
OG0017936	jg8243	Np003G189850
OG0017937	jg8242	Np003G189840
OG0017938	jg8226	Np003G189700
OG0017941	jg8118	Np003G188580
OG0017942	jg8098	Np003G188070
OG0017943	jg7977	Np003G186710
OG0017944	jg18426	Np006G357900
OG0017945	jg18246	Np006G355600
OG0017946	jg18028	Np006G352260
OG0017947	jg17992	Np006G350710
OG0017948	jg29143	Np004G251520
OG0017949	jg17585	Np006G361350
OG0017950	jg33423	Np004G194490
OG0017951	jg17350	Np006G362570
OG0017952	jg17184	Np006G363270
OG0017953	jg23947	Np007G424780
OG0017956	jg23922	Np007G425070
OG0017957	jg23890	Np007G425410
OG0017958	jg23886	Np007G425440
OG0017959	jg3805	Np003G125300
OG0017960	jg24771	Np003G124920
OG0017962	jg3824	Np003G125050
OG0017963	jg9756	Np005G278630
OG0017965	jg9773	Np005G278780
OG0017966	jg24108	Np007G422940
OG0017967	jg24165	Np007G422320
OG0017968	jg24189	Np007G422100
OG0017969	jg24195	Np007G422060
OG0017970	jg24203	Np007G421920
OG0017972	jg24332	Np007G420480
OG0017973	jg24340	Np007G420380
OG0017974	jg24361	Np007G420140
OG0017975	jg21366	Np007G411460
OG0017976	jg24437	Np007G418980
OG0017977	jg24436	Np007G418990
OG0017978	jg24475	Np007G418530
OG0017979	jg24497	Np007G418240
OG0017980	jg24570	Np007G417240
OG0017982	jg24720	Np007G415200
OG0017983	jg24747	Np007G414790
OG0017984	jg24793	Np007G414210
OG0017985	jg24795	Np007G414190
OG0017986	jg19116	Np006G333890
OG0017987	jg18761	Np006G339350
