Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0016129	jg2786	Aa_G149300.h1.t1
OG0016130	jg2791	Aa_G149350.h1.t1
OG0016131	jg2792	Aa_G149360.h1.t1
OG0016132	jg2795	Aa_G245900.h1.t1
OG0016133	jg2797	Aa_G245880.h1.t1
OG0016134	jg2801	Aa_G245840.h1.t1
OG0016135	jg2803	Aa_G245820.h1.t1
OG0016136	jg2838	Aa_G475200.h1.t1
OG0016137	jg3487	Aa_G485910.h1.t1
OG0016138	jg3474	Aa_G204310.h1.t1
OG0016139	jg3472	Aa_G204290.h1.t1
OG0016140	jg3463	Aa_G787050.h1.t1
OG0016141	jg3435	Aa_G314210.h1.t1
OG0016142	jg3432	Aa_G129480.h1.t1
OG0016143	jg3413	Aa_G129290.h1.t1
OG0016144	jg3406	Aa_G654170.h1.t1
OG0016145	jg3389	Aa_G104350.h1.t1
OG0016146	jg3354	Aa_G193630.h1.t1
OG0016148	jg3334	Aa_G418910.h1.t1
OG0016149	jg3324	Aa_G418990.h1.t1
OG0016151	jg27029	Aa_G211290.h1.t1
OG0016152	jg3310	Aa_G111100.h1.t1, Aa_G111090.h1.t1
OG0016153	jg3308	Aa_G111120.h1.t1
OG0016154	jg3301	Aa_G111190.h1.t1
OG0016155	jg3300	Aa_G111200.h1.t1
OG0016156	jg3284	Aa_G87750.h1.t1
OG0016157	jg3282	Aa_G87760.h1.t1
OG0016158	jg3274	Aa_G87820.h1.t1
OG0016159	jg3266	Aa_G87860.h1.t1
OG0016160	jg3243	Aa_G281730.h1.t1
OG0016162	jg3223	Aa_G64850.h1.t1
OG0016163	jg3213	Aa_G64760.h1.t1
OG0016164	jg32715	Aa_G128400.h1.t1, Aa_G356250.h1.t1
OG0016165	jg3203	Aa_G198500.h1.t1
OG0016166	jg3201	Aa_G198480.h1.t1
OG0016167	jg3197	Aa_G198420.h1.t1
OG0016168	jg3179	Aa_G348820.h1.t1
OG0016169	jg3161	Aa_G259450.h1.t1
OG0016170	jg3152	Aa_G476890.h1.t1
OG0016172	jg3140	Aa_G477070.h1.t1
OG0016173	jg3129	Aa_G64500.h1.t1
OG0016174	jg3120	Aa_G64600.h1.t1
OG0016177	jg3110	Aa_G492850.h1.t1
OG0016178	jg3106	Aa_G492870.h1.t1
OG0016179	jg3086	Aa_G283770.h1.t1
OG0016180	jg3085	Aa_G639690.h1.t1
OG0016181	jg3079	Aa_G449840.h1.t1
OG0016182	jg3049	Aa_G30590.h1.t1
OG0016183	jg3041	Aa_G30500.h1.t1
OG0016185	jg3007	Aa_G203160.h1.t1
OG0016186	jg2979	Aa_G303460.h1.t1
OG0016187	jg2975	Aa_G303360.h1.t1
OG0016188	jg2972	Aa_G708440.h1.t1
OG0016189	jg2959	Aa_G640620.h1.t1
OG0016190	jg2954	Aa_G341850.h1.t1
OG0016191	jg2951	Aa_G341820.h1.t1
OG0016192	jg2949	Aa_G341800.h1.t1
OG0016193	jg2946	Aa_G341770.h1.t1
OG0016194	jg2939	Aa_G579200.h1.t1
OG0016195	jg2902	Aa_G187280.h1.t1
OG0016196	jg2886	Aa_G187120.h1.t1
OG0016197	jg2884	Aa_G199380.h1.t1
OG0016198	jg2882	Aa_G199360.h1.t1
OG0016199	jg3561	Aa_G457930.h1.t1
OG0016200	jg3575	Aa_G370310.h1.t1
OG0016201	jg3576	Aa_G293050.h1.t1
OG0016202	jg3580	Aa_G293070.h1.t1
OG0016203	jg3585	Aa_G293170.h1.t1
OG0016204	jg3614	Aa_G336920.h1.t1
OG0016205	jg3644	Aa_G457390.h1.t1
OG0016206	jg3662	Aa_G293650.h1.t1
OG0016207	jg3672	Aa_G293550.h1.t1
OG0016208	jg3751	Aa_G385690.h1.t1
OG0016209	jg3752	Aa_G385700.h1.t1
OG0016210	jg3760	Aa_G389020.h1.t1
OG0016211	jg3762	Aa_G484930.h1.t1, Aa_G484920.h1.t1, Aa_G389040.h1.t1
OG0016212	jg3767	Aa_G706640.h1.t1
OG0016213	jg3780	Aa_G239090.h1.t1
OG0016214	jg3795	Aa_G239250.h1.t1
OG0016215	jg3790	Aa_G239190.h1.t1
OG0016216	jg13534	Aa_G239180.h1.t1
OG0016217	jg3789	Aa_G239170.h1.t1
OG0016218	jg25237	Aa_G40040.h1.t1
OG0016219	jg25254	Aa_G720240.h1.t1
OG0016220	jg25281	Aa_G378960.h1.t1
OG0016221	jg25285	Aa_G374050.h1.t1
OG0016222	jg25338	Aa_G463650.h1.t1
OG0016223	jg25358	Aa_G546600.h1.t1
OG0016224	jg25361, jg20701	Aa_G207830.h1.t1
OG0016225	jg25372	Aa_G327430.h1.t1
OG0016226	jg25406	Aa_G237670.h1.t1
OG0016228	jg25494	Aa_G140320.h1.t1
OG0016229	jg25502	Aa_G1480.h1.t1
OG0016230	jg25529	Aa_G1230.h1.t1
OG0016231	jg25583	Aa_G235030.h1.t1
OG0016232	jg25598	Aa_G424020.h1.t1
OG0016233	jg25616	Aa_G32080.h1.t1
OG0016234	jg25634	Aa_G233750.h1.t1
OG0016235	jg25636	Aa_G233780.h1.t1
OG0016236	jg25665	Aa_G223390.h1.t1, Aa_G223380.h1.t1
OG0016237	jg25677	Aa_G223470.h1.t1
OG0016238	jg25678	Aa_G223480.h1.t1
OG0016239	jg25679	Aa_G223490.h1.t1
OG0016240	jg25682	Aa_G223520.h1.t1
OG0016242	jg25720	Aa_G317050.h1.t1
OG0016243	jg25746	Aa_G97050.h1.t1
OG0016244	jg25769	Aa_G20490.h1.t1
OG0016245	jg25771	Aa_G20480.h1.t1
OG0016246	jg25773	Aa_G20450.h1.t1
OG0016247	jg25778	Aa_G20380.h1.t1
OG0016248	jg25781	Aa_G20350.h1.t1
OG0016249	jg25807	Aa_G753450.h1.t1
OG0016250	jg25843	Aa_G53620.h1.t1
OG0016251	jg25849	Aa_G53550.h1.t1
OG0016252	jg25852	Aa_G53520.h1.t1
OG0016253	jg25861	Aa_G587220.h1.t1
OG0016254	jg25903	Aa_G176880.h1.t1
OG0016255	jg25913	Aa_G176940.h1.t1
OG0016256	jg25920	Aa_G176990.h1.t1
OG0016257	jg25927	Aa_G63010.h1.t1
OG0016258	jg25932	Aa_G62970.h1.t1
OG0016259	jg25968	Aa_G82030.h1.t1
OG0016260	jg25985	Aa_G104740.h1.t1
OG0016263	jg26026	Aa_G342900.h1.t1
OG0016264	jg26049	Aa_G382270.h1.t1
OG0016265	jg26056	Aa_G240050.h1.t1
OG0016267	jg26110	Aa_G164460.h1.t1
OG0016268	jg26118	Aa_G164570.h1.t1
OG0016269	jg26126	Aa_G164650.h1.t1
OG0016270	jg26127	Aa_G164660.h1.t1
OG0016271	jg26138	Aa_G50760.h1.t1
OG0016272	jg26206	Aa_G250560.h1.t1
OG0016273	jg706	Aa_G222510.h1.t1
OG0016274	jg26231	Aa_G133340.h1.t1
OG0016275	jg26241	Aa_G133330.h1.t1
OG0016276	jg26248	Aa_G133260.h1.t1
OG0016277	jg26808	Aa_G284680.h1.t1
OG0016278	jg26353	Aa_G72030.h1.t1
OG0016279	jg26337	Aa_G229450.h1.t1
OG0016280	jg26330	Aa_G229420.h1.t1
OG0016281	jg26424	Aa_G858190.h1.t1
OG0016282	jg26444	Aa_G538150.h1.t1
OG0016283	jg26475	Aa_G96530.h1.t1
OG0016284	jg26562	Aa_G330880.h1.t1
OG0016285	jg26573	Aa_G239900.h1.t1
OG0016286	jg26598	Aa_G87440.h1.t1
OG0016287	jg26672	Aa_G227300.h1.t1
OG0016289	jg26710	Aa_G199050.h1.t1
OG0016290	jg26713	Aa_G199020.h1.t1
OG0016291	jg26759	Aa_G306430.h1.t1
OG0016292	jg26778	Aa_G400010.h1.t1
OG0016293	jg26787	Aa_G399990.h1.t1
OG0016294	jg17143	Aa_G35850.h1.t1
OG0016295	jg26844	Aa_G76900.h1.t1
OG0016296	jg26831	Aa_G380120.h1.t1
OG0016297	jg26853	Aa_G77010.h1.t1
OG0016298	jg26906	Aa_G204590.h1.t1
OG0016299	jg26881	Aa_G680660.h1.t1
OG0016300	jg27002	Aa_G390.h1.t1
OG0016301	jg26972	Aa_G240.h1.t1
OG0016302	jg27290	Aa_G354210.h1.t1
OG0016303	jg21957	Aa_G238050.h1.t1
OG0016304	jg27404	Aa_G105300.h1.t1
OG0016305	jg27195	Aa_G116410.h1.t1
OG0016306	jg27090	Aa_G302840.h1.t1
OG0016307	jg27399	Aa_G105330.h1.t1
OG0016309	jg27415	Aa_G105230.h1.t1
OG0016310	jg27417	Aa_G105210.h1.t1
OG0016311	jg27420	Aa_G105200.h1.t1
OG0016312	jg27421	Aa_G105190.h1.t1
OG0016313	jg27429	Aa_G105180.h1.t1
OG0016314	jg27430	Aa_G105170.h1.t1
OG0016315	jg27447	Aa_G105110.h1.t1
OG0016316	jg27449	Aa_G105090.h1.t1
OG0016317	jg27474	Aa_G105050.h1.t1
OG0016318	jg27485	Aa_G395310.h1.t1
OG0016319	jg11873	Aa_G298700.h1.t1
OG0016320	jg27546	Aa_G269150.h1.t1
OG0016321	jg27551	Aa_G675140.h1.t1
OG0016322	jg27557	Aa_G284860.h1.t1
OG0016323	jg27562	Aa_G246810.h1.t1
OG0016324	jg27563	Aa_G246780.h1.t1
OG0016325	jg27599	Aa_G548590.h1.t1, Aa_G384680.h1.t1
OG0016326	jg27700	Aa_G543470.h1.t1
OG0016327	jg27758	Aa_G323520.h1.t1
OG0016328	jg27777	Aa_G70100.h1.t1
OG0016329	jg27781	Aa_G70080.h1.t1
OG0016330	jg27828	Aa_G436180.h1.t1
OG0016331	jg27847	Aa_G421720.h1.t1
OG0016332	jg27899	Aa_G329610.h1.t1
OG0016333	jg27932	Aa_G197450.h1.t1
OG0016334	jg27934	Aa_G197440.h1.t1
OG0016335	jg27955	Aa_G235660.h1.t1
OG0016336	jg28019	Aa_G483720.h1.t1
OG0016337	jg27998	Aa_G415500.h1.t1
OG0016338	jg27992	Aa_G415550.h1.t1
OG0016339	jg27987	Aa_G99890.h1.t1
OG0016340	jg27981	Aa_G99990.h1.t1
OG0016341	jg28064	Aa_G185840.h1.t1
OG0016342	jg28096	Aa_G259240.h1.t1
OG0016343	jg28118	Aa_G244910.h1.t1
OG0016344	jg28122	Aa_G244960.h1.t1
OG0016345	jg28166	Aa_G726600.h1.t1
OG0016346	jg28186	Aa_G64150.h1.t1
OG0016347	jg28190	Aa_G64230.h1.t1
OG0016348	jg28211	Aa_G513460.h1.t1
OG0016349	jg28221	Aa_G166630.h1.t1
OG0016350	jg28222	Aa_G166620.h1.t1
OG0016351	jg28238	Aa_G166510.h1.t1
OG0016352	jg28316	Aa_G505080.h1.t1
OG0016353	jg28296	Aa_G440890.h1.t1
OG0016354	jg28320	Aa_G505110.h1.t1
OG0016355	jg33772	Aa_G109010.h1.t1
OG0016356	jg33769	Aa_G109040.h1.t1
OG0016357	jg33762	Aa_G378670.h1.t1
OG0016358	jg33754	Aa_G420920.h1.t1
OG0016359	jg33721	Aa_G193180.h1.t1
OG0016360	jg33712	Aa_G193230.h1.t1
OG0016361	jg33691	Aa_G231470.h1.t1
OG0016362	jg33677	Aa_G375440.h1.t1
OG0016363	jg32111, jg33669	Aa_G176050.h1.t1
OG0016364	jg25385	Aa_G243370.h1.t1
OG0016365	jg33639	Aa_G608290.h1.t1
OG0016366	jg25424	Aa_G458820.h1.t1
OG0016368	jg33594	Aa_G643170.h1.t1
OG0016369	jg33531	Aa_G501510.h1.t1
OG0016370	jg33519	Aa_G381980.h1.t1
OG0016372	jg33472	Aa_G173580.h1.t1
OG0016373	jg33471	Aa_G173590.h1.t1
OG0016374	jg33469	Aa_G173610.h1.t1
OG0016375	jg33455	Aa_G465530.h1.t1
OG0016376	jg33451	Aa_G465570.h1.t1
OG0016378	jg33419	Aa_G256030.h1.t1
OG0016379	jg33414	Aa_G256060.h1.t1
OG0016380	jg33406	Aa_G568110.h1.t1
OG0016381	jg33398	Aa_G219710.h1.t1
OG0016382	jg33396	Aa_G219730.h1.t1
OG0016383	jg33229	Aa_G410600.h1.t1
OG0016384	jg33253	Aa_G431680.h1.t1
OG0016385	jg33254	Aa_G431670.h1.t1
OG0016386	jg16668	Aa_G415040.h1.t1
OG0016387	jg33281	Aa_G582080.h1.t1
OG0016388	jg33294	Aa_G370060.h1.t1
OG0016389	jg33295	Aa_G370070.h1.t1
OG0016390	jg33201	Aa_G36860.h1.t1
OG0016391	jg33198	Aa_G36830.h1.t1
OG0016392	jg33193	Aa_G178400.h1.t1
OG0016393	jg33148	Aa_G459430.h1.t1
OG0016394	jg33132, jg33128	Aa_G180980.h1.t1
OG0016395	jg33129	Aa_G656560.h1.t1
OG0016396	jg33123	Aa_G92510.h1.t1
OG0016397	jg33114	Aa_G92570.h1.t1
OG0016398	jg33070	Aa_G513230.h1.t1
OG0016399	jg33068	Aa_G581490.h1.t1
OG0016400	jg33067	Aa_G581500.h1.t1
OG0016401	jg33059	Aa_G705460.h1.t1
OG0016403	jg33026	Aa_G689710.h1.t1
OG0016404	jg32937	Aa_G110640.h1.t1
OG0016405	jg32926	Aa_G110740.h1.t1
OG0016406	jg32913	Aa_G110800.h1.t1
OG0016407	jg32907	Aa_G110870.h1.t1
OG0016409	jg32889	Aa_G57570.h1.t1
OG0016410	jg32887	Aa_G57550.h1.t1
OG0016411	jg32880	Aa_G57530.h1.t1
OG0016412	jg32873, jg32848	Aa_G418770.h1.t1
OG0016413	jg11024	Aa_G380700.h1.t1
OG0016414	jg11047	Aa_G461360.h1.t1
OG0016415	jg11061	Aa_G507540.h1.t1
OG0016416	jg11109	Aa_G565100.h1.t1
OG0016418	jg11118	Aa_G727550.h1.t1
OG0016419	jg18591	Aa_G562820.h1.t1
OG0016420	jg31611	Aa_G138790.h1.t1
OG0016421	jg18548	Aa_G12140.h1.t1
OG0016422	jg15096	Aa_G485510.h1.t1
OG0016423	jg15113	Aa_G300250.h1.t1
OG0016424	jg15128	Aa_G339250.h1.t1
OG0016425	jg15136	Aa_G114520.h1.t1
OG0016427	jg15183	Aa_G153530.h1.t1
OG0016428	jg15184	Aa_G153540.h1.t1
OG0016429	jg15186	Aa_G153560.h1.t1
OG0016430	jg15240	Aa_G211570.h1.t1
OG0016431	jg24708	Aa_G174480.h1.t1
OG0016432	jg30301	Aa_G454410.h1.t1
OG0016433	jg15269	Aa_G14140.h1.t1
OG0016434	jg15328	Aa_G582250.h1.t1
OG0016435	jg15330	Aa_G582240.h1.t1
OG0016436	jg15082	Aa_G236130.h1.t1
OG0016437	jg15093	Aa_G235910.h1.t1
OG0016438	jg15078	Aa_G236070.h1.t1
OG0016439	jg15073	Aa_G178540.h1.t1
OG0016440	jg15049	Aa_G123020.h1.t1
OG0016441	jg30920	Aa_G62340.h1.t1
OG0016442	jg15047	Aa_G122990.h1.t1
OG0016443	jg15048	Aa_G123000.h1.t1
OG0016444	jg15383	Aa_G319020.h1.t1
OG0016445	jg15399	Aa_G511040.h1.t1
OG0016446	jg15420	Aa_G381340.h1.t1
OG0016447	jg15423	Aa_G381370.h1.t1
OG0016448	jg15425	Aa_G381390.h1.t1
OG0016449	jg15470	Aa_G99110.h1.t1
OG0016450	jg15474	Aa_G718090.h1.t1
OG0016451	jg15477	Aa_G306790.h1.t1
OG0016452	jg15572	Aa_G287280.h1.t1
OG0016453	jg15582	Aa_G287160.h1.t1
OG0016454	jg15593	Aa_G224880.h1.t1
OG0016455	jg15596	Aa_G224850.h1.t1
OG0016456	jg15612	Aa_G373090.h1.t1
OG0016457	jg15632	Aa_G728360.h1.t1
OG0016458	jg15643, jg15717	Aa_G174920.h1.t1
OG0016459	jg15693, jg15161	Aa_G483480.h1.t1
OG0016460	jg15681	Aa_G238710.h1.t1
OG0016461	jg15667	Aa_G520460.h1.t1
OG0016462	jg15766	Aa_G114860.h1.t1
OG0016463	jg15769	Aa_G114820.h1.t1
OG0016464	jg15775	Aa_G114790.h1.t1
OG0016465	jg15798	Aa_G317240.h1.t1
OG0016466	jg15804	Aa_G494450.h1.t1
OG0016467	jg15805	Aa_G345780.h1.t1
OG0016468	jg15820	Aa_G221040.h1.t1
OG0016469	jg15394	Aa_G600790.h1.t1
OG0016470	jg15872	Aa_G433120.h1.t1
OG0016471	jg15873	Aa_G433130.h1.t1
OG0016472	jg15880	Aa_G433210.h1.t1
OG0016473	jg15912	Aa_G114290.h1.t1
OG0016474	jg15983	Aa_G340610.h1.t1
OG0016476	jg16021	Aa_G132800.h1.t1
OG0016477	jg27024	Aa_G53670.h1.t1
OG0016478	jg16046	Aa_G349370.h1.t1
OG0016479	jg16051	Aa_G349410.h1.t1
OG0016480	jg16072	Aa_G103330.h1.t1
OG0016481	jg16091	Aa_G77380.h1.t1, Aa_G282460.h1.t1
OG0016482	jg16110	Aa_G208910.h1.t1
OG0016483	jg16142	Aa_G48750.h1.t1
OG0016485	jg16196	Aa_G81060.h1.t1
OG0016487	jg16210	Aa_G572560.h1.t1
OG0016489	jg16242	Aa_G33550.h1.t1
OG0016490	jg16251	Aa_G2200.h1.t1
OG0016491	jg16266	Aa_G2370.h1.t1
OG0016492	jg16291	Aa_G2550.h1.t1
OG0016493	jg16307	Aa_G167690.h1.t1
OG0016494	jg16308	Aa_G167700.h1.t1
OG0016495	jg16349	Aa_G364290.h1.t1
OG0016497	jg16376	Aa_G163620.h1.t1
OG0016498	jg16380	Aa_G163650.h1.t1
OG0016499	jg16384	Aa_G163690.h1.t1
OG0016500	jg16416	Aa_G272980.h1.t1
OG0016502	jg16426	Aa_G273000.h1.t1
OG0016503	jg16427	Aa_G273010.h1.t1
OG0016504	jg16434	Aa_G273090.h1.t1
OG0016505	jg16438	Aa_G273120.h1.t1
OG0016506	jg16443	Aa_G273170.h1.t1
OG0016507	jg16445	Aa_G273190.h1.t1
OG0016508	jg16449	Aa_G273230.h1.t1
OG0016509	jg16450	Aa_G273240.h1.t1
OG0016510	jg33797	Aa_G205640.h1.t1
OG0016511	jg33434	Aa_G386190.h1.t1
OG0016513	jg11102	Aa_G551000.h1.t1
OG0016515	jg11560	Aa_G183990.h1.t1
OG0016517	jg15230	Aa_G212750.h1.t1
OG0016518	jg15316	Aa_G297400.h1.t1
OG0016519	jg15800, jg15777	Aa_G317210.h1.t1
OG0016521	jg21327	Aa_G451520.h1.t1
OG0016522	jg16017	Aa_G322960.h1.t1
OG0016523	jg16760	Aa_G418350.h1.t1
OG0016524	jg16088	Aa_G77410.h1.t1
OG0016525	jg16166	Aa_G57930.h1.t1
OG0016526	jg16248	Aa_G2160.h1.t1
OG0016527	jg11016	Aa_G49560.h1.t1
OG0016528	jg20487	Aa_G207280.h1.t1
OG0016529	jg20379	Aa_G295550.h1.t1
OG0016530	jg20261	Aa_G63480.h1.t1
OG0016532	jg13124	Aa_G536730.h1.t1
OG0016533	jg18618	Aa_G263990.h1.t1
OG0016534	jg16746, jg16742	Aa_G671690.h1.t1
OG0016534	jg5491	Aa_G273850.h1.t1
OG0016534	jg5493	Aa_G396970.h1.t1
OG0016534	jg16734	Aa_G157420.h1.t1
OG0016535	jg19006	Aa_G66220.h1.t1
OG0016536	jg19645	Aa_G401460.h1.t1
OG0016537	jg20119	Aa_G453120.h1.t1
OG0016539	jg3412	Aa_G129270.h1.t1
OG0016540	jg11972	Aa_G44190.h1.t1
OG0016541	jg9698	Aa_G217500.h1.t1
OG0016542	jg9104	Aa_G404990.h1.t1
OG0016543	jg21687	Aa_G415920.h1.t1
OG0016545	jg8284	Aa_G541040.h1.t1
OG0016546	jg28516	Aa_G290630.h1.t1
OG0016547	jg28773	Aa_G38860.h1.t1
OG0016548	jg28937	Aa_G220620.h1.t1, Aa_G220630.h1.t1
OG0016549	jg29082	Aa_G275860.h1.t1
OG0016550	jg29247	Aa_G80660.h1.t1
OG0016551	jg29267	Aa_G19200.h1.t1
OG0016552	jg29432	Aa_G226630.h1.t1
OG0016553	jg29538	Aa_G432820.h1.t1, Aa_G432830.h1.t1
OG0016555	jg29641	Aa_G298970.h1.t1
OG0016556	jg29831	Aa_G118480.h1.t1
OG0016557	jg29952	Aa_G242530.h1.t1, Aa_G135920.h1.t1, Aa_G525450.h1.t1, Aa_G651620.h1.t1, Aa_G135930.h1.t1
OG0016559	jg30276	Aa_G528300.h1.t1
OG0016560	jg30308	Aa_G80330.h1.t1
OG0016561	jg30503	Aa_G526710.h1.t1
OG0016562	jg30600	Aa_G148920.h1.t1
OG0016563	jg2618	Aa_G504910.h1.t1
OG0016564	jg2412	Aa_G81900.h1.t1
OG0016565	jg2323	Aa_G56030.h1.t1
OG0016566	jg789	Aa_G587100.h1.t1
OG0016567	jg11130	Aa_G428430.h1.t1
OG0016568	jg21067	Aa_G39600.h1.t1
OG0016569	jg26639	Aa_G178950.h1.t1
OG0016571	jg25115	Aa_G397580.h1.t1
OG0016576	jg23987	Aa_G14690.h1.t1
OG0016577	jg3921	Aa_G18600.h1.t1
OG0016578	jg4162	Aa_G140760.h1.t1
OG0016579	jg4352	Aa_G195220.h1.t1
OG0016580	jg4430	Aa_G508370.h1.t1
OG0016581	jg4443, jg4488	Aa_G420760.h1.t1
OG0016582	jg4549	Aa_G244250.h1.t1
OG0016583	jg16534	Aa_G314640.h1.t1
OG0016585	jg32398	Aa_G300850.h1.t1
OG0016586	jg31955	Aa_G380490.h1.t1
OG0016588	jg10355	Aa_G360780.h1.t1
OG0016589	jg32653	Aa_G101140.h1.t1
OG0016590	jg25947	Aa_G601200.h1.t1
OG0016591	jg10905	Aa_G96390.h1.t1
OG0016592	jg31313	Aa_G130670.h1.t1
OG0016593	jg28678	Aa_G133010.h1.t1
OG0016594	jg18255	Aa_G154720.h1.t1
OG0016595	jg18145	Aa_G86180.h1.t1, Aa_G289870.h1.t1
OG0016596	jg18099	Aa_G470370.h1.t1
OG0016599	jg4770	Aa_G231040.h1.t1
OG0016600	jg4835	Aa_G579970.h1.t1
OG0016601	jg4946	Aa_G84640.h1.t1
OG0016602	jg5099	Aa_G155090.h1.t1
OG0016603	jg5171	Aa_G526410.h1.t1
OG0016604	jg5199	Aa_G290030.h1.t1
OG0016605	jg385	Aa_G146550.h1.t1
OG0016606	jg21427	Aa_G627290.h1.t1
OG0016607	jg21405	Aa_G28470.h1.t1
OG0016608	jg12351	Aa_G417820.h1.t1
OG0016609	jg14721	Aa_G106810.h1.t1
OG0016610	jg31027	Aa_G126630.h1.t1
OG0016611	jg22726	Aa_G31460.h1.t1
OG0016612	jg22880	Aa_G28100.h1.t1
OG0016613	jg6341	Aa_G775280.h1.t1
OG0016614	jg28528	Aa_G211750.h1.t1
OG0016616	jg31182	Aa_G797470.h1.t1
OG0016617	jg31281	Aa_G593940.h1.t1
OG0016618	jg31372	Aa_G271080.h1.t1
OG0016620	jg33262	Aa_G532950.h1.t1
OG0016621	jg2779, jg26427	Aa_G117950.h1.t1
OG0016625	jg27915	Aa_G459710.h1.t1
OG0016626	jg16703	Aa_G251650.h1.t1
OG0016627	jg16948	Aa_G41560.h1.t1
OG0016629	jg13550	Aa_G34210.h1.t1
OG0016630	jg14573	Aa_G254300.h1.t1
OG0016631	jg14859	Aa_G446190.h1.t1, Aa_G522290.h1.t1
OG0016632	jg14873	Aa_G404290.h1.t1
OG0016635	jg7769	Aa_G137380.h1.t1
OG0016636	jg8189	Aa_G511680.h1.t1
OG0016639	jg11507	Aa_G1032340.h1.t1, Aa_G1034760.h2.t1, Aa_G1034760.h1.t1
OG0016657	jg9614	Aa_G512400.h1.t1, Aa_G440810.h1.t1
OG0016660	jg9588	Aa_G44700.h1.t1
OG0016661	jg9583	Aa_G55490.h1.t1
OG0016662	jg9552	Aa_G182720.h1.t1
OG0016663	jg9523	Aa_G2770.h1.t1
OG0016664	jg9513	Aa_G69570.h1.t1
OG0016665	jg9439	Aa_G301310.h1.t1
OG0016666	jg9415	Aa_G506700.h1.t1
OG0016667	jg9403	Aa_G543300.h1.t1
OG0016668	jg9402	Aa_G172870.h1.t1
OG0016670	jg9267	Aa_G222370.h1.t1
OG0016671	jg9214	Aa_G45830.h1.t1
OG0016672	jg9147	Aa_G9800.h1.t1
OG0016673	jg9111	Aa_G631710.h1.t1
OG0016675	jg9033	Aa_G328820.h1.t1
OG0016676	jg9026	Aa_G328750.h1.t1
OG0016677	jg9018	Aa_G397130.h1.t1
OG0016679	jg8940	Aa_G570530.h1.t1
OG0016681	jg8876	Aa_G752220.h1.t1
OG0016682	jg31728	Aa_G299150.h1.t1
OG0016683	jg31769	Aa_G414410.h1.t1
OG0016684	jg31775	Aa_G434730.h1.t1
OG0016685	jg31777	Aa_G434760.h1.t1
OG0016686	jg31871	Aa_G109200.h1.t1
OG0016687	jg31883	Aa_G109280.h1.t1
OG0016688	jg11900	Aa_G70980.h1.t1
OG0016689	jg1538	Aa_G510100.h1.t1
OG0016690	jg1506	Aa_G256210.h1.t1
OG0016691	jg1432	Aa_G123150.h1.t1
OG0016692	jg1423	Aa_G123220.h1.t1
OG0016693	jg1364	Aa_G7630.h1.t1
OG0016694	jg1194	Aa_G100800.h1.t1
OG0016696	jg1137	Aa_G202700.h1.t1
OG0016699	jg961	Aa_G645830.h1.t1
OG0016700	jg960	Aa_G748930.h1.t1
OG0016701	jg957	Aa_G262060.h1.t1
OG0016702	jg905	Aa_G392510.h1.t1
OG0016703	jg869	Aa_G8610.h1.t1
OG0016704	jg729	Aa_G548730.h1.t1
OG0016705	jg12975	Aa_G244040.h1.t1
OG0016707	jg13012	Aa_G448980.h1.t1
OG0016708	jg13062	Aa_G484290.h1.t1
OG0016710	jg13119	Aa_G172000.h1.t1
OG0016712	jg13210	Aa_G309830.h1.t1
OG0016713	jg13247	Aa_G207070.h1.t1
OG0016714	jg13281	Aa_G83360.h1.t1
OG0016715	jg13338	Aa_G276870.h1.t1
OG0016716	jg13357	Aa_G25610.h1.t1
OG0016717	jg13523	Aa_G264290.h1.t1
OG0016718	jg13555	Aa_G34240.h1.t1
OG0016719	jg13567	Aa_G34320.h1.t1
OG0016720	jg13616	Aa_G185330.h1.t1
OG0016723	jg13789, jg13787	Aa_G708570.h1.t1
OG0016725	jg2229	Aa_G330720.h1.t1
OG0016727	jg2173	Aa_G3640.h1.t1
OG0016729	jg2086	Aa_G149690.h1.t1
OG0016730	jg2021	Aa_G85050.h1.t1
OG0016731	jg1938	Aa_G350340.h1.t1
OG0016733	jg1854	Aa_G714820.h1.t1
OG0016734	jg1805	Aa_G628010.h1.t1
OG0016735	jg1795	Aa_G704110.h1.t1, Aa_G182420.h1.t1
OG0016736	jg1726	Aa_G272000.h1.t1
OG0016737	jg1352	Aa_G573000.h1.t1
OG0016738	jg1564	Aa_G392180.h1.t1
OG0016739	jg358	Aa_G615240.h1.t1
OG0016740	jg363	Aa_G277490.h1.t1
OG0016742	jg621	Aa_G357210.h1.t1
OG0016743	jg632	Aa_G357350.h1.t1
OG0016744	jg688	Aa_G580700.h1.t1
OG0016745	jg696	Aa_G489090.h1.t1
OG0016748	jg9887	Aa_G160620.h1.t1
OG0016749	jg9849	Aa_G43080.h1.t1
OG0016750	jg9845	Aa_G43050.h1.t1
OG0016751	jg9841	Aa_G42980.h1.t1
OG0016752	jg19337	Aa_G401790.h1.t1
OG0016753	jg24832	Aa_G101390.h1.t1
OG0016754	jg24881	Aa_G34820.h1.t1
OG0016755	jg24890	Aa_G34750.h1.t1
OG0016756	jg24905	Aa_G34590.h1.t1
OG0016758	jg4066	Aa_G259930.h1.t1
OG0016759	jg24934	Aa_G616450.h1.t1
OG0016760	jg24973	Aa_G338730.h1.t1
OG0016761	jg25002	Aa_G137120.h1.t1
OG0016762	jg25047	Aa_G743020.h1.t1
OG0016763	jg4815	Aa_G125340.h1.t1
OG0016764	jg25098	Aa_G216140.h1.t1
OG0016765	jg27395	Aa_G105370.h1.t1
