Orthogroup	Arabidopsis_arenosa	Erysimum_linariifolium
OG0016074	jg14532	El001G016770
OG0016075	jg14531	El001G016760
OG0016076	jg14527	El001G016710
OG0016077	jg14493	El001G016350
OG0016078	jg14476	El001G016170
OG0016079	jg14464	El001G016080
OG0016080	jg14439	El001G015810
OG0016081	jg14350	El001G014760
OG0016082	jg14302	El001G014290
OG0016083	jg14295	El001G014200, El005G260980
OG0016084	jg14152	El001G012680
OG0016085	jg14029	El001G011870
OG0016086	jg14017	El001G011820
OG0016087	jg14005	El001G011770
OG0016088	jg13109	El001G011740
OG0016089	jg13283	El001G040280
OG0016090	jg13990	El003G190950
OG0016091	jg28570	El002G084280
OG0016093	jg2280	El004G217730
OG0016094	jg2360	El004G218720
OG0016095	jg2384	El004G218870
OG0016096	jg2349	El004G218430
OG0016097	jg2436	El004G219470
OG0016098	jg2460	El004G219700
OG0016099	jg25207	El005G248300
OG0016100	jg2444	El004G219560
OG0016101	jg2469	El004G219810
OG0016102	jg2476	El004G219940
OG0016103	jg2477	El004G219960
OG0016104	jg2483	El004G220070
OG0016105	jg2484	El004G220080
OG0016106	jg2499	El004G220240
OG0016107	jg2517	El004G220420
OG0016108	jg2518	El004G220430
OG0016110	jg2535	El004G220650
OG0016111	jg2549	El004G220800, El007G360500
OG0016112	jg2585	El004G221160
OG0016113	jg2599	El004G221360
OG0016114	jg2615	El004G221480
OG0016115	jg2626	El004G221680
OG0016116	jg2632	El004G221750
OG0016117	jg6508	El001G051720
OG0016119	jg2679	El004G222290
OG0016120	jg2696	El004G222480
OG0016121	jg2709	El004G222680
OG0016122	jg2731	El004G222990
OG0016123	jg2733	El004G223010
OG0016124	jg2748	El004G223150
OG0016125	jg2750	El004G223170
OG0016126	jg2764	El004G223210
OG0016127	jg2776	El004G223300
OG0016128	jg2782	El004G223360
OG0016129	jg2786	El004G223420
OG0016130	jg2791	El004G223480
OG0016131	jg2792	El004G223490
OG0016132	jg2795	El004G223520
OG0016133	jg2797	El004G223540
OG0016134	jg2801	El004G223580
OG0016135	jg2803	El004G223600
OG0016136	jg2838	El004G223990
OG0016137	jg3487	El004G231460
OG0016138	jg3474	El004G231260
OG0016139	jg3472	El004G231240
OG0016140	jg3463	El004G231080
OG0016141	jg3435	El004G230760
OG0016142	jg3432	El004G230700
OG0016143	jg3413	El004G230520
OG0016144	jg3406	El004G230450
OG0016145	jg3389	El004G230250
OG0016146	jg3354	El004G229900
OG0016148	jg3334	El004G229660
OG0016149	jg3324	El004G229570
OG0016150	jg3318	El004G229490
OG0016151	jg27029	El005G270070
OG0016152	jg3310	El004G229400
OG0016153	jg3308	El004G229380
OG0016154	jg3301	El004G229280
OG0016155	jg3300	El004G229270
OG0016156	jg3284	El004G229060
OG0016157	jg3282	El004G229040
OG0016158	jg3274	El004G228950
OG0016159	jg3266	El004G228900
OG0016160	jg3243	El004G228620
OG0016162	jg3223	El004G228260
OG0016163	jg3213	El004G228160
OG0016164	jg32715	El002G128950
OG0016165	jg3203	El004G228020
OG0016166	jg3201	El004G228000
OG0016167	jg3197	El004G227970
OG0016168	jg3179	El004G227800
OG0016169	jg3161	El004G227620
OG0016170	jg3152	El004G227540
OG0016172	jg3140	El004G227420
OG0016173	jg3129	El004G227320
OG0016174	jg3120	El004G227230
OG0016177	jg3110	El004G227120
OG0016178	jg3106	El004G227080
OG0016179	jg3086	El004G226870
OG0016180	jg3085	El004G226860
OG0016181	jg3079	El004G226800
OG0016182	jg3049	El004G226550
OG0016183	jg3041	El004G226390
OG0016185	jg3007	El004G226020
OG0016186	jg2979	El004G225640
OG0016187	jg2975	El004G225560
OG0016188	jg2972	El004G225490
OG0016189	jg2959	El004G225290
OG0016190	jg2954	El004G225250
OG0016191	jg2951	El004G225220
OG0016192	jg2949	El004G225200
OG0016193	jg2946	El004G225170
OG0016194	jg2939	El004G225100
OG0016195	jg2902	El004G224770
OG0016196	jg2886	El004G224590
OG0016197	jg2884	El004G224570
OG0016198	jg2882	El004G224550
OG0016199	jg3561	El004G232220
OG0016200	jg3575	El004G232320
OG0016201	jg3576	El004G232330
OG0016202	jg3580	El004G232360
OG0016203	jg3585	El004G232420
OG0016204	jg3614	El004G232760
OG0016205	jg3644	El004G233110
OG0016206	jg3662	El004G233350
OG0016207	jg3672	El004G233450
OG0016208	jg3751	El004G234330
OG0016209	jg3752	El004G234340
OG0016210	jg3760	El004G234440
OG0016211	jg3762	El004G234450
OG0016212	jg3767	El004G234500
OG0016213	jg3780	El004G234650
OG0016214	jg3795	El004G234810
OG0016215	jg3790	El004G234760
OG0016216	jg13534	El004G234750
OG0016217	jg3789	El004G234740
OG0016218	jg25237	El005G248610
OG0016219	jg25254	El005G248760
OG0016220	jg25281	El005G249030
OG0016221	jg25285	El005G249070
OG0016222	jg25338	El005G249490
OG0016223	jg25358	El005G249650
OG0016224	jg25361, jg20701	El007G347790
OG0016225	jg25372	El005G249780
OG0016226	jg25406	El005G250130
OG0016228	jg25494	El005G251110
OG0016229	jg25502	El005G251210
OG0016230	jg25529	El005G251480
OG0016231	jg25583	El005G251980
OG0016232	jg25598	El005G252120
OG0016233	jg25616	El005G252360
OG0016234	jg25634	El005G252580
OG0016235	jg25636	El005G252640
OG0016236	jg25665	El005G252930
OG0016237	jg25677	El005G253000
OG0016238	jg25678	El005G253010
OG0016239	jg25679	El005G253020
OG0016240	jg25682	El005G253050
OG0016241	jg31912	El002G120110, El002G120070
OG0016242	jg25720	El005G253340
OG0016243	jg25746	El005G253530
OG0016245	jg25771	El005G253730
OG0016246	jg25773	El005G253750
OG0016247	jg25778	El005G253850
OG0016248	jg25781	El005G253880
OG0016249	jg25807	El005G254060
OG0016250	jg25843	El005G254310
OG0016251	jg25849	El005G254380
OG0016252	jg25852	El005G254410
OG0016253	jg25861	El005G254500
OG0016254	jg25903	El005G254790
OG0016255	jg25913	El005G254870
OG0016256	jg25920	El005G255060
OG0016257	jg25927	El005G255150
OG0016258	jg25932	El005G255220
OG0016259	jg25968	El005G255670
OG0016260	jg25985	El005G255860
OG0016261	jg25999	El005G255980
OG0016262	jg26020	El005G256240, El005G256220
OG0016263	jg26026	El005G256310
OG0016264	jg26049	El005G256530
OG0016265	jg26056	El005G256610
OG0016267	jg26110	El005G257160
OG0016268	jg26118	El005G257250
OG0016269	jg26126	El005G257330
OG0016270	jg26127	El005G257340
OG0016271	jg26138	El005G257480
OG0016272	jg26206	El005G258310
OG0016273	jg706	El004G198400, El004G198390
OG0016274	jg26231	El005G258590
OG0016275	jg26241	El005G258680
OG0016276	jg26248	El005G258750
OG0016277	jg26808	El005G268160
OG0016278	jg26353	El005G259850
OG0016279	jg26337	El005G259650
OG0016280	jg26330	El005G259570
OG0016281	jg26424	El005G260840
OG0016282	jg26444	El005G261030
OG0016283	jg26475	El005G261330
OG0016284	jg26562	El005G264030
OG0016285	jg26573	El005G264430
OG0016286	jg26598	El005G264960
OG0016287	jg26672	El005G266760
OG0016288	jg21320	El005G267110
OG0016289	jg26710	El005G267140
OG0016290	jg26713	El005G267170
OG0016291	jg26759	El005G267730
OG0016292	jg26778	El005G267880
OG0016293	jg26787	El005G267910
OG0016294	jg17143	El006G314170
OG0016295	jg26844	El005G268460
OG0016296	jg26831	El005G268400
OG0016297	jg26853	El005G268630
OG0016298	jg26906	El005G269220
OG0016299	jg26881	El005G268970
OG0016300	jg27002	El005G269900
OG0016301	jg26972	El005G269560
OG0016302	jg27290	El005G271450
OG0016303	jg21957	El007G340910
OG0016304	jg27404	El005G271860
OG0016305	jg27195	El005G271120
OG0016306	jg27090	El005G270580, El005G270790
OG0016307	jg27399	El005G271890
OG0016308	jg27350	El005G271500
OG0016309	jg27415	El005G271950
OG0016310	jg27417	El005G271980
OG0016311	jg27420	El005G271990
OG0016312	jg27421	El005G272000
OG0016313	jg27429	El005G272020
OG0016314	jg27430	El005G272040
OG0016315	jg27447	El005G272200
OG0016316	jg27449	El005G272220
OG0016317	jg27474	El005G272310
OG0016318	jg27485	El005G272350
OG0016319	jg11873	El003G181930
OG0016320	jg27546	El005G272650
OG0016321	jg27551	El005G272690
OG0016322	jg27557	El005G272720
OG0016323	jg27562	El005G272760
OG0016324	jg27563	El005G272770
OG0016325	jg27599	El005G273090
OG0016326	jg27700	El005G273680
OG0016327	jg27758	El005G273880
OG0016328	jg27777	El005G274040
OG0016329	jg27781	El005G274120
OG0016330	jg27828	El005G274710
OG0016331	jg27847	El005G274580
OG0016332	jg27899	El005G275200
OG0016333	jg27932	El005G275540
OG0016334	jg27934	El005G275560
OG0016335	jg27955	El005G275720
OG0016336	jg28019	El005G276930
OG0016337	jg27998	El005G276700
OG0016338	jg27992	El005G276650
OG0016339	jg27987	El005G276630
OG0016340	jg27981	El005G276450
OG0016341	jg28064	El005G277310
OG0016342	jg28096	El005G277540
OG0016343	jg28118	El005G277770
OG0016344	jg28122	El005G277830
OG0016345	jg28166	El005G278140
OG0016346	jg28186	El005G278340
OG0016347	jg28190	El005G278360
OG0016348	jg28211	El005G278460
OG0016349	jg28221	El005G278560
OG0016350	jg28222	El005G278570
OG0016351	jg28238	El005G278690
OG0016352	jg28316	El005G279520
OG0016353	jg28296	El005G279260
OG0016354	jg28320	El005G279560
OG0016355	jg33772	El002G141050
OG0016356	jg33769	El002G141020
OG0016357	jg33762	El002G140950
OG0016358	jg33754	El002G140830
OG0016359	jg33721	El002G140660
OG0016360	jg33712	El002G140590
OG0016361	jg33691	El002G140320
OG0016362	jg33677	El002G140130
OG0016363	jg32111	El002G140510
OG0016363	jg33669	El002G140040
OG0016364	jg25385	El005G249900
OG0016365	jg33639	El005G262580, El002G139710
OG0016366	jg25424	El005G250320
OG0016367	jg33606	El002G139380
OG0016368	jg33594	El002G139240
OG0016369	jg33531	El002G138370
OG0016370	jg33519	El002G138530
OG0016371	jg33501	El002G138020
OG0016372	jg33472	El002G137700
OG0016373	jg33471	El002G137690
OG0016374	jg33469	El002G137660
OG0016375	jg33455	El002G137490
OG0016376	jg33451	El002G137450
OG0016378	jg33419	El002G137070
OG0016379	jg33414	El002G137040
OG0016380	jg33406	El002G136890
OG0016381	jg33398	El002G136830
OG0016382	jg33396	El002G136790
OG0016383	jg33229	El002G135200
OG0016384	jg33253	El002G135400
OG0016385	jg33254	El002G135410
OG0016386	jg16668	El006G319860
OG0016387	jg33281	El002G135700
OG0016388	jg33294	El002G135780
OG0016389	jg33295	El002G135790
OG0016390	jg33201	El002G134860
OG0016391	jg33198	El002G134830
OG0016392	jg33193	El002G134770
OG0016393	jg33148	El002G134430
OG0016394	jg33132, jg33128	El002G134230
OG0016395	jg33129	El002G134180
OG0016396	jg33123	El002G134150
OG0016397	jg33114	El002G134060
OG0016398	jg33070	El002G133520
OG0016399	jg33068	El002G133480
OG0016400	jg33067	El002G133470
OG0016401	jg33059	El002G133460
OG0016403	jg33026	El002G133250
OG0016404	jg32937	El002G132220
OG0016405	jg32926	El002G132020
OG0016406	jg32913	El002G131880
OG0016407	jg32907	El002G131790
OG0016409	jg32889	El002G131490
OG0016410	jg32887	El002G131470
OG0016411	jg32880	El002G131430
OG0016412	jg32873, jg32848	El002G131370
OG0016413	jg11024	El003G171380
OG0016414	jg11047	El003G171530
OG0016415	jg11061	El003G171860
OG0016416	jg11109	El003G172270
OG0016417	jg11117	El003G172290
OG0016418	jg11118	El007G343590
OG0016419	jg18591	El006G296440
OG0016420	jg31611	El002G117180
OG0016421	jg18548	El006G296830
OG0016422	jg15096	El001G022270
OG0016423	jg15113	El001G022380
OG0016424	jg15128	El001G022570
OG0016425	jg15136	El001G022650
OG0016426	jg15170	El001G022930
OG0016427	jg15183	El001G023030
OG0016428	jg15184	El001G023040
OG0016429	jg15186	El001G023060
OG0016430	jg15240	El001G023690
OG0016431	jg24708	El005G242840
OG0016432	jg30301	El002G101900
OG0016433	jg15269	El001G023980
OG0016434	jg15328	El001G024580
OG0016435	jg15330	El001G024610
OG0016436	jg15082	El001G022150
OG0016437	jg15093	El001G022220
OG0016438	jg15078	El001G022060
OG0016439	jg15073	El001G022010
OG0016440	jg15049	El001G021900
OG0016441	jg30920	El002G108800
OG0016442	jg15047	El001G021880
OG0016443	jg15048	El001G021890
OG0016444	jg15383	El001G025270
OG0016445	jg15399	El001G025430
OG0016446	jg15420	El001G025640
OG0016447	jg15423	El001G025700
OG0016448	jg15425	El001G025730
OG0016449	jg15470	El001G026220
OG0016450	jg15474	El001G026290
OG0016451	jg15477	El001G026320
OG0016452	jg15572	El001G027310
OG0016453	jg15582	El001G027430
OG0016454	jg15593	El001G027530
OG0016455	jg15596	El001G027560
OG0016456	jg15612	El001G027740
OG0016457	jg15632	El001G028000
OG0016458	jg15643, jg15717	El001G028100
OG0016459	jg15693, jg15161	El001G028260
OG0016460	jg15681	El001G028420
OG0016461	jg15667	El001G028560
OG0016462	jg15766	El001G029000
OG0016463	jg15769	El001G029040
OG0016464	jg15775	El001G029080
OG0016465	jg15798	El001G029290
OG0016466	jg15804	El001G029340
OG0016467	jg15805	El001G029350
OG0016468	jg15820	El001G029510
OG0016469	jg15394	El001G025390
OG0016470	jg15872	El001G030080
OG0016471	jg15873	El001G030090
OG0016472	jg15880	El001G030160
OG0016473	jg15912	El001G030460
OG0016474	jg15983	El003G187780
OG0016476	jg16021	El001G031340
OG0016477	jg27024	El005G270030
OG0016478	jg16046	El001G031590
OG0016479	jg16051	El001G031630
OG0016480	jg16072	El001G031850
OG0016481	jg16091	El001G032050
OG0016482	jg16110	El001G032240
OG0016483	jg16142	El001G032790
OG0016484	jg16168	El001G033040
OG0016485	jg16196	El001G033380
OG0016487	jg16210	El001G033550
OG0016488	jg16222	El001G033710
OG0016489	jg16242	El001G033950
OG0016490	jg16251	El001G034090
OG0016491	jg16266	El001G034290
OG0016492	jg16291	El001G034480
OG0016493	jg16307	El001G034630
OG0016494	jg16308	El001G034640
OG0016495	jg16349	El001G035110
OG0016496	jg16344	El001G034990
OG0016497	jg16376	El001G035370
OG0016498	jg16380	El001G035410
OG0016499	jg16384	El001G035450
OG0016500	jg16416	El001G035640
OG0016501	jg16418	El001G035660
OG0016502	jg16426	El001G035670
OG0016503	jg16427	El001G035680
OG0016504	jg16434	El001G035780
OG0016505	jg16438	El001G035810
OG0016506	jg16443	El001G035870
OG0016508	jg16449	El001G035930
OG0016509	jg16450	El001G035940
OG0016510	jg33797	El005G271060, El002G141320
OG0016511	jg33434	El002G137220
OG0016513	jg11102	El003G172190
OG0016514	jg13500	El001G046410
OG0016515	jg11560	El007G348180
OG0016517	jg15230	El001G023610
OG0016518	jg15316	El001G024460
OG0016519	jg15800, jg15777	El001G029300
OG0016520	jg15816	El001G029470
OG0016521	jg21327	El007G350400
OG0016522	jg16017	El001G031310
OG0016523	jg16760	El006G318920
OG0016524	jg16088	El001G032020
OG0016525	jg16166	El001G033020
OG0016526	jg16248	El003G153510, El001G034030
OG0016527	jg11016	El003G171320
OG0016528	jg20487	El007G364190
OG0016529	jg20379	El007G365810
OG0016530	jg20261	El007G366940
OG0016531	jg20656	El007G361620
OG0016533	jg18618	El006G296080
OG0016535	jg19006	El006G291930
OG0016536	jg19645	El006G285680
OG0016537	jg20119	El006G280810
OG0016539	jg3412	El004G230500
OG0016540	jg11972	El003G183510
OG0016541	jg9698	El003G156660
OG0016542	jg9104	El003G149860
OG0016544	jg33161, jg8824	El003G189950
OG0016545	jg8284	El003G141720
OG0016546	jg28516	El002G083770
OG0016547	jg28773	El002G086560
OG0016548	jg28937	El002G088230
OG0016549	jg29082	El002G089770
OG0016550	jg29247	El006G311330
OG0016551	jg29267	El002G091830
OG0016552	jg29432	El002G093410
OG0016553	jg29538	El002G094410
OG0016555	jg29641	El002G095390
OG0016556	jg29831	El002G097680, El002G097300
OG0016559	jg30276	El002G101640
OG0016560	jg30308	El002G101970
OG0016562	jg30600	El002G104960
OG0016563	jg2618	El004G221540
OG0016565	jg2323	El004G218230
OG0016566	jg789	El004G199270
OG0016567	jg11130	El003G172430
OG0016568	jg21067	El007G357000
OG0016569	jg26639	El005G265670
OG0016570	jg25548	El005G251710
OG0016572	jg25025	El005G246220
OG0016575	jg24555	El005G241400, El003G169390
OG0016576	jg23987	El005G235980
OG0016577	jg3921	El001G081250
OG0016578	jg4162	El001G078460
OG0016579	jg4352	El001G076250
OG0016580	jg4430	El001G075390
OG0016581	jg4443, jg4488	El001G075250
OG0016582	jg4549	El001G074610
OG0016583	jg16534	El006G321440
OG0016584	jg32121	El002G123030
OG0016585	jg32398	El002G121260
OG0016586	jg31955	El002G120550
OG0016587	jg10146	El003G161570
OG0016588	jg10355	El003G163820
OG0016589	jg32653	El002G128290
OG0016591	jg10905	El003G169960
OG0016592	jg31313	El002G113600
OG0016594	jg18255	El006G300420
OG0016596	jg18099	El006G302080
OG0016597	jg17676	El006G306570
OG0016598	jg4633	El001G073870
OG0016599	jg4770	El001G072490, El001G072500
OG0016600	jg4835	El001G071920
OG0016601	jg4946	El001G070490
OG0016602	jg5099	El001G068860
OG0016603	jg5171	El001G068060
OG0016604	jg5199	El001G067750
OG0016606	jg21427	El007G347720
OG0016607	jg21405	El007G347900
OG0016608	jg12351	El003G187120
OG0016609	jg14721	El001G018610
OG0016610	jg31027	El002G109840
OG0016611	jg22726	El007G333340
OG0016613	jg6341	El001G054740
OG0016615	jg12036	El002G138410, El006G320500
OG0016615	jg30894, jg18796, jg12060, jg18795, jg1533, jg17353, jg31510, jg31491	El005G255550
OG0016616	jg31182	El002G112170
OG0016617	jg31281	El002G113160
OG0016618	jg31372	El002G114240
OG0016619	jg33118, jg33117	El002G134120
OG0016621	jg26427	El005G260890
OG0016623	jg20475	El003G163750
OG0016623	jg23582	El001G054810, El001G054850, El001G040940
OG0016623	jg26821	El005G266910, El001G069780
OG0016624	jg20598	El007G362590
OG0016625	jg27915	El005G275330
OG0016626	jg16703	El006G319460
OG0016627	jg16948	El006G316800
OG0016628	jg17137	El006G314330
OG0016629	jg13550	El001G042950, El001G042930
OG0016630	jg14573	El001G017200
OG0016631	jg14859	El001G020050
OG0016632	jg14873	El001G020130
OG0016633	jg15163, jg15727, jg15654	El002G123680
OG0016635	jg7769	El001G004900
OG0016636	jg8189	El001G000650
OG0016637	jg10147	El003G161580
OG0016638	jg10214, jg10215	El003G162270
OG0016639	jg11507	El005G247360
OG0016657	jg9614	El003G155730
OG0016658	jg9594	El003G155490
OG0016659	jg9590	El003G155460
OG0016660	jg9588	El003G155440
OG0016661	jg9583	El003G155390
OG0016662	jg9552	El003G155050
OG0016663	jg9523	El003G154610
OG0016664	jg9513	El003G154460
OG0016665	jg9439	El003G153380
OG0016666	jg9415	El003G153120
OG0016667	jg9403	El003G153050
OG0016668	jg9402	El003G153040
OG0016670	jg9267	El003G151610
OG0016671	jg9214	El003G151050
OG0016672	jg9147	El003G150320
OG0016673	jg9111	El003G149940
OG0016675	jg9033	El003G149200
OG0016676	jg9026	El003G149140
OG0016677	jg9018	El003G149100
OG0016679	jg8940	El003G148290
OG0016680	jg25498	El005G251170
OG0016681	jg8876	El003G147670
OG0016682	jg31728	El002G118200
OG0016683	jg31769	El002G118670
OG0016684	jg31775	El002G118730
OG0016685	jg31777	El002G118770
OG0016686	jg31871	El002G119640
OG0016687	jg31883	El002G119730
OG0016688	jg11900	El003G182080
OG0016689	jg1538	El004G210540
OG0016690	jg1506	El004G209390
OG0016691	jg1432	El004G208610
OG0016692	jg1423	El004G208330
OG0016693	jg1364	El004G206930
OG0016694	jg1194	El004G204660
OG0016696	jg1137	El004G203050
OG0016697	jg1106	El004G202780
OG0016698	jg996	El004G201460
OG0016699	jg961	El004G201100
OG0016700	jg960	El004G201090
OG0016701	jg957	El004G201060
OG0016702	jg905	El004G200470
OG0016703	jg869	El004G200080
OG0016704	jg729	El004G198650
OG0016705	jg12975	El001G036680
OG0016706	jg12993	El001G036870
OG0016707	jg13012	El001G036990
OG0016708	jg13062	El001G037720
OG0016709	jg13118	El001G038200
OG0016710	jg13119	El001G038210
OG0016712	jg13210	El001G039190
OG0016714	jg13281	El001G040260
OG0016715	jg13338	El001G040860
OG0016716	jg13357	El001G041140
OG0016717	jg13523	El001G042650
