Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0014671	jg9260	XP_013613363.1
OG0014672	jg29234	XP_013604936.1
OG0014673	jg9242	XP_013625578.1
OG0014675	jg9220	XP_013593196.1
OG0014676	jg9219	XP_013622946.1
OG0014677	jg9210	XP_013616048.1
OG0014678	jg9207	XP_013595624.1
OG0014679	jg9193	XP_013605920.1
OG0014680	jg9160	XP_013604726.1
OG0014682	jg9151	XP_013595790.1
OG0014683	jg17145	XP_013600039.1
OG0014684	jg9127	XP_013590553.1
OG0014685	jg9098	XP_013639589.1
OG0014686	jg9108	XP_013589279.1
OG0014687	jg9110	XP_013622756.1
OG0014689	jg8934	XP_013608668.1
OG0014690	jg9032	XP_013604400.1
OG0014691	jg9029	XP_013606488.1
OG0014692	jg9027	XP_013596143.1
OG0014693	jg9021	XP_013617769.1
OG0014695	jg8996	XP_013591762.1
OG0014696	jg8928	XP_013607770.1, XP_013608765.1
OG0014697	jg8951	XP_013598518.1
OG0014698	jg8966	XP_013621376.1
OG0014699	jg8971	XP_013615921.1
OG0014700	jg8920	XP_013639464.1
OG0014701	jg8922	XP_013636537.1
OG0014702	jg8899	XP_013637112.1
OG0014703	jg8888	XP_013621225.1
OG0014705	jg28257	XP_013636242.1
OG0014706	jg8825	XP_013621791.1
OG0014707	jg8816	XP_013601175.1
OG0014708	jg8811	XP_013596514.1
OG0014709	jg31722	XP_013595553.1
OG0014710	jg31755	XP_013604029.1
OG0014711	jg31774	XP_013587412.1
OG0014712	jg31808	XP_013587089.1
OG0014713	jg31810	XP_013604776.1
OG0014714	jg31823	XP_013599782.1
OG0014715	jg31824	XP_013587367.1
OG0014716	jg31863	XP_013585476.1
OG0014717	jg31872	XP_013584254.1
OG0014718	jg31879	XP_013584468.1
OG0014719	jg31881	XP_013586097.1
OG0014720	jg31885	XP_013639430.1
OG0014722	jg31904	XP_013586302.1
OG0014723	jg10918	XP_013619111.1
OG0014724	jg10919	XP_013638205.1
OG0014725	jg10929	XP_013602762.1
OG0014726	jg10933	XP_013603093.1
OG0014727	jg10934	XP_013600330.1
OG0014728	jg10936	XP_013610091.1
OG0014729	jg10951	XP_013601369.1
OG0014730	jg10964	XP_013617647.1
OG0014731	jg11008	XP_013598673.1
OG0014732	jg11018	XP_013601498.1
OG0014733	jg1558	XP_013610182.1
OG0014734	jg15774	XP_013588770.1
OG0014735	jg1507	XP_013624374.1
OG0014736	jg2282	XP_013591840.1
OG0014737	jg1454	XP_013606392.1
OG0014738	jg1447	XP_013613591.1
OG0014739	jg1407	XP_013585746.1
OG0014740	jg1361	XP_013608716.1
OG0014741	jg1349	XP_013612205.1
OG0014742	jg1201	XP_013605983.1
OG0014743	jg1100	XP_013616447.1
OG0014744	jg18947	XP_013632503.1
OG0014745	jg9453	XP_013598901.1
OG0014746	jg979	XP_013612592.1
OG0014747	jg956	XP_013609628.1
OG0014748	jg895	XP_013607057.1
OG0014749	jg880	XP_013616881.1
OG0014750	jg848	XP_013606198.1
OG0014751	jg753	XP_013610266.1
OG0014752	jg718	XP_013636863.1
OG0014753	jg12898	XP_013598483.1
OG0014754	jg12925	XP_013621399.1
OG0014755	jg12928	XP_013618457.1
OG0014756	jg12934	XP_013620885.1
OG0014757	jg12958	XP_013596927.1
OG0014758	jg1732, jg12965	XP_013614256.1
OG0014759	jg12967	XP_013594124.1
OG0014760	jg12969	XP_013598921.1
OG0014761	jg12974	XP_013616682.1
OG0014763	jg12990	XP_013597696.1
OG0014764	jg13025	XP_013612745.1
OG0014765	jg13076	XP_013598174.1
OG0014766	jg13086	XP_013616577.1
OG0014767	jg13093	XP_013618126.1
OG0014768	jg13104	XP_013611999.1
OG0014769	jg13143	XP_013606037.1
OG0014770	jg13146	XP_013614485.1
OG0014771	jg13165	XP_013593604.1
OG0014772	jg13168	XP_013593842.1
OG0014773	jg13186	XP_013618573.1
OG0014774	jg13241	XP_013607198.1
OG0014775	jg13273	XP_013595939.1
OG0014776	jg13275	XP_013609696.1
OG0014777	jg13282	XP_013620876.1
OG0014778	jg13291	XP_013598115.1
OG0014779	jg13297	XP_013607337.1
OG0014780	jg13346	XP_013597633.1
OG0014781	jg13363	XP_013597303.1
OG0014782	jg13368	XP_013597307.1
OG0014783	jg13385	XP_013598825.1
OG0014784	jg13399	XP_013593294.1
OG0014785	jg13409	XP_013609402.1
OG0014786	jg13414	XP_013598164.1
OG0014788	jg13490	XP_013610215.1
OG0014789	jg13514	XP_013593859.1
OG0014790	jg13530	XP_013615929.1
OG0014791	jg13557	XP_013616402.1
OG0014792	jg13558	XP_013597909.1
OG0014793	jg13617	XP_013596923.1
OG0014794	jg13653	XP_013598531.1
OG0014795	jg13657	XP_013595472.1
OG0014796	jg12502	XP_013631479.1
OG0014797	jg13804	XP_013620371.1, XP_013613315.1
OG0014798	jg13860	XP_013597799.1
OG0014799	jg12419	XP_013635378.1
OG0014800	jg796	XP_013631071.1, XP_013632001.1
OG0014801	jg2241	XP_013616441.1
OG0014802	jg2230	XP_013618701.1
OG0014803	jg2226	XP_013618475.1
OG0014804	jg2175	XP_013590418.1
OG0014805	jg2105	XP_013591849.1
OG0014806	jg2087	XP_013616443.1
OG0014807	jg2059	XP_013618396.1
OG0014808	jg2049	XP_013591287.1
OG0014809	jg2019	XP_013588810.1
OG0014810	jg2008	XP_013612279.1
OG0014811	jg1985	XP_013591332.1
OG0014812	jg1965	XP_013588317.1
OG0014813	jg1934	XP_013592440.1
OG0014814	jg1857	XP_013616057.1
OG0014815	jg1818	XP_013614591.1
OG0014816	jg1808	XP_013621226.1
OG0014818	jg1753	XP_013588172.1
OG0014819	jg1747	XP_013621483.1
OG0014820	jg1744	XP_013618363.1
OG0014821	jg23380	XP_013614682.1
OG0014822	jg1725	XP_013620180.1
OG0014823	jg1587	XP_013608771.1
OG0014824	jg1584	XP_013606538.1
OG0014826	jg356	XP_013612546.1
OG0014827	jg14953	XP_013600197.1
OG0014828	jg13189	XP_013593394.1
OG0014829	jg377	XP_013612987.1
OG0014830	jg387	XP_013609480.1
OG0014831	jg389	XP_013607108.1
OG0014832	jg394	XP_013606470.1
OG0014833	jg469	XP_013608997.1
OG0014834	jg483	XP_013610390.1
OG0014835	jg502	XP_013612171.1
OG0014836	jg526	XP_013611377.1
OG0014837	jg529	XP_013609537.1
OG0014838	jg530	XP_013607676.1
OG0014839	jg535	XP_013612619.1
OG0014840	jg536	XP_013610429.1
OG0014841	jg569	XP_013612344.1
OG0014842	jg603	XP_013612382.1
OG0014843	jg624	XP_013611986.1
OG0014844	jg631	XP_013608722.1
OG0014845	jg633	XP_013609303.1
OG0014846	jg635	XP_013610952.1
OG0014847	jg671	XP_013609892.1
OG0014848	jg25210	XP_013586307.1
OG0014849	jg9636	XP_013602500.1
OG0014850	jg9869	XP_013608104.1
OG0014852	jg9839	XP_013607219.1
OG0014853	jg9830	XP_013593997.1
OG0014854	jg19396	XP_013626862.1
OG0014856	jg19388	XP_013636119.1
OG0014857	jg19368	XP_013636182.1
OG0014858	jg19383	XP_013632153.1
OG0014859	jg19353	XP_013636997.1
OG0014860	jg19335	XP_013637212.1
OG0014861	jg19332	XP_013631509.1
OG0014862	jg24827	XP_013623579.1
OG0014863	jg24829	XP_013586721.1
OG0014864	jg24844	XP_013611097.1
OG0014865	jg24848	XP_013616597.1
OG0014866	jg24854	XP_013587630.1
OG0014867	jg24872	XP_013637997.1
OG0014868	jg24884	XP_013585719.1
OG0014869	jg24895	XP_013610403.1
OG0014870	jg24898	XP_013635936.1
OG0014871	jg24899	XP_013617794.1
OG0014872	jg24912	XP_013585359.1
OG0014873	jg24913	XP_013585360.1
OG0014874	jg24917	XP_013586029.1
OG0014875	jg4106	XP_013621422.1
OG0014876	jg24937	XP_013583556.1
OG0014877	jg24938	XP_013583547.1
OG0014878	jg24958	XP_013586400.1
OG0014879	jg24966	XP_013637796.1
OG0014880	jg24970	XP_013628651.1
OG0014881	jg24974	XP_013587248.1
OG0014882	jg25010	XP_013585443.1
OG0014883	jg22514	XP_013618196.1
OG0014884	jg25054	XP_013584441.1
OG0014885	jg25040	XP_013583692.1
OG0014886	jg25057	XP_013587709.1
OG0014887	jg25062	XP_013620657.1
OG0014888	jg25081	XP_013583814.1
OG0014889	jg25157	XP_013584197.1
OG0014890	jg25173	XP_013617122.1
OG0014891	jg25165	XP_013638869.1
OG0014892	jg25190	XP_013583726.1
OG0014893	jg7026	XP_013623271.1
OG0014894	jg21608	XP_013611745.1
OG0014895	jg6970	XP_013625390.1
OG0014896	jg21629	XP_013620487.1
OG0014897	jg26354	XP_013625368.1
OG0014898	jg21688	XP_013610443.1
OG0014899	jg29181	XP_013586479.1
OG0014900	jg21723	XP_013613365.1
OG0014901	jg21725	XP_013616522.1
OG0014902	jg21733	XP_013622542.1
OG0014903	jg21741	XP_013610161.1
OG0014904	jg21759	XP_013630417.1
OG0014905	jg21790	XP_013630821.1
OG0014906	jg21827	XP_013611554.1
OG0014907	jg21828	XP_013629992.1
OG0014908	jg21843	XP_013616368.1
OG0014909	jg21845	XP_013621567.1
OG0014910	jg21847	XP_013631157.1
OG0014911	jg21880	XP_013612062.1
OG0014912	jg21896	XP_013625774.1
OG0014913	jg21897	XP_013629730.1
OG0014914	jg21908	XP_013622166.1
OG0014915	jg21910	XP_013613236.1
OG0014916	jg21911	XP_013622162.1
OG0014917	jg21931	XP_013616692.1
OG0014918	jg21948	XP_013621560.1
OG0014919	jg21952	XP_013618823.1
OG0014920	jg21990	XP_013618367.1
OG0014921	jg22053	XP_013627782.1
OG0014922	jg22038	XP_013629290.1
OG0014923	jg22025	XP_013612980.1
OG0014924	jg22065	XP_013608643.1
OG0014926	jg22081	XP_013606651.1
OG0014927	jg22148	XP_013614882.1
OG0014928	jg22235	XP_013618703.1
OG0014929	jg22309	XP_013609290.1
OG0014930	jg30406, jg30404	XP_013601512.1
OG0014931	jg22357	XP_013611557.1
OG0014932	jg22378	XP_013609990.1
OG0014933	jg22386	XP_013608201.1, XP_013614107.1
OG0014934	jg22394	XP_013628603.1
OG0014935	jg22460	XP_013606875.1
OG0014936	jg22470	XP_013609144.1
OG0014937	jg22481	XP_013626383.1, XP_013601831.1
OG0014938	jg22504	XP_013628113.1
OG0014939	jg22541	XP_013612140.1
OG0014940	jg22555	XP_013612305.1
OG0014941	jg22556	XP_013612304.1
OG0014942	jg22595	XP_013629141.1
OG0014943	jg22598	XP_013606283.1
OG0014944	jg22599	XP_013609388.1
OG0014945	jg22641	XP_013616066.1
OG0014946	jg22668	XP_013611797.1
OG0014947	jg22670	XP_013609784.1
OG0014949	jg22687	XP_013622456.1
OG0014950	jg22695	XP_013621612.1
OG0014951	jg22718	XP_013608706.1
OG0014952	jg22720	XP_013628479.1
OG0014954	jg6955	XP_013606043.1
OG0014955	jg5153	XP_013620239.1
OG0014956	jg5154	XP_013620241.1
OG0014957	jg5126	XP_013628828.1
OG0014958	jg5102	XP_013626765.1
OG0014959	jg5056	XP_013621526.1
OG0014960	jg5025	XP_013613142.1
OG0014961	jg4989	XP_013610326.1
OG0014962	jg4986	XP_013615743.1, XP_013616488.1
OG0014963	jg4975	XP_013611918.1
OG0014964	jg4966	XP_013611735.1
OG0014965	jg4962	XP_013606863.1
OG0014966	jg4940	XP_013620100.1
OG0014967	jg4933	XP_013608839.1
OG0014968	jg4932	XP_013606681.1
OG0014969	jg18981	XP_013633877.1
OG0014970	jg4923	XP_013610996.1
OG0014971	jg4920	XP_013610998.1
OG0014972	jg4916	XP_013618996.1
OG0014973	jg4899	XP_013630801.1
OG0014974	jg4898	XP_013620806.1
OG0014975	jg4879	XP_013610221.1
OG0014976	jg4876	XP_013628865.1
OG0014977	jg4873	XP_013606715.1
OG0014978	jg4869	XP_013609191.1
OG0014979	jg4851	XP_013609934.1
OG0014980	jg4850	XP_013612374.1
OG0014981	jg4823	XP_013606702.1
OG0014982	jg4783	XP_013620268.1
OG0014983	jg4778	XP_013611530.1
OG0014984	jg4762	XP_013611503.1
OG0014985	jg4761	XP_013613255.1
OG0014986	jg4731	XP_013606042.1
OG0014987	jg4682	XP_013625771.1
OG0014988	jg4680	XP_013618774.1
OG0014989	jg4644	XP_013621707.1
OG0014990	jg4603	XP_013606946.1
OG0014991	jg4592	XP_013627727.1
OG0014992	jg4581	XP_013612945.1
OG0014993	jg4571	XP_013609946.1
OG0014994	jg10902	XP_013601739.1
OG0014995	jg10882	XP_013605250.1
OG0014996	jg10880	XP_013602099.1
OG0014997	jg10838	XP_013596221.1
OG0014998	jg10837	XP_013598246.1
OG0014999	jg10753	XP_013627054.1
OG0015000	jg10745	XP_013596967.1
OG0015001	jg10730	XP_013619537.1
OG0015002	jg10728	XP_013597013.1
OG0015003	jg10722	XP_013624267.1
OG0015005	jg10707	XP_013606391.1
OG0015006	jg10675	XP_013598202.1
OG0015007	jg10663	XP_013609035.1
OG0015008	jg10646	XP_013637806.1
OG0015009	jg10611	XP_013608303.1
OG0015010	jg10610	XP_013607147.1
OG0015011	jg10604	XP_013597649.1
OG0015012	jg10561	XP_013597751.1
OG0015013	jg10499	XP_013603351.1
OG0015014	jg10493	XP_013614806.1
OG0015015	jg10487	XP_013635713.1
OG0015016	jg30329	XP_013600154.1
OG0015017	jg10451	XP_013598354.1
OG0015018	jg10441	XP_013585344.1
OG0015019	jg5245	XP_013608450.1
OG0015020	jg10431	XP_013617834.1
OG0015021	jg10418	XP_013602401.1
OG0015022	jg10412	XP_013637840.1
OG0015023	jg10407	XP_013601765.1
OG0015024	jg10395	XP_013597902.1
OG0015025	jg10381	XP_013590822.1
OG0015026	jg10377	XP_013616786.1
OG0015027	jg10345	XP_013601039.1
OG0015028	jg10279	XP_013598507.1
OG0015029	jg10257	XP_013587338.1
OG0015030	jg10239	XP_013635967.1
OG0015031	jg10235	XP_013598611.1
OG0015032	jg10216	XP_013621285.1
OG0015033	jg10092	XP_013599227.1
OG0015034	jg10069	XP_013620137.1
OG0015035	jg31934	XP_013604587.1
OG0015036	jg31941	XP_013586654.1
OG0015037	jg31945	XP_013638236.1
OG0015038	jg31957	XP_013605332.1
OG0015039	jg31958	XP_013637675.1
OG0015040	jg31975	XP_013592336.1
OG0015041	jg31977	XP_013592911.1
OG0015042	jg31980	XP_013588187.1
OG0015043	jg31984	XP_013591972.1
OG0015044	jg32098	XP_013589899.1
OG0015046	jg32107	XP_013592407.1
OG0015047	jg32138	XP_013603122.1
OG0015048	jg32211	XP_013588627.1
OG0015049	jg32218	XP_013603235.1
OG0015050	jg32219	XP_013587882.1
OG0015051	jg32241	XP_013600327.1
OG0015052	jg32271	XP_013584064.1
OG0015053	jg32297	XP_013605618.1
OG0015055	jg32299	XP_013600424.1
OG0015056	jg32329	XP_013638805.1
OG0015057	jg32614	XP_013588539.1
OG0015058	jg32603	XP_013587004.1
OG0015059	jg32595	XP_013588423.1
OG0015060	jg32534	XP_013592215.1
OG0015061	jg32518	XP_013603827.1
OG0015062	jg32514	XP_013613115.1
OG0015063	jg32503, jg32511	XP_013607361.1
OG0015064	jg32492	XP_013603125.1
OG0015065	jg32660	XP_013590382.1
OG0015066	jg11021	XP_013604459.1
OG0015067	jg32811	XP_013588074.1
OG0015068	jg32799	XP_013590541.1
OG0015069	jg32779	XP_013602285.1
OG0015070	jg32755	XP_013587948.1
OG0015071	jg32481	XP_013604509.1
OG0015073	jg32707	XP_013592171.1
OG0015074	jg32713	XP_013592175.1
OG0015075	jg21064	XP_013613466.1
OG0015076	jg32833	XP_013602158.1
OG0015077	jg31306	XP_013622674.1
OG0015078	jg26498	XP_013623013.1
OG0015079	jg31298	XP_013586449.1
OG0015080	jg31299	XP_013629273.1
OG0015081	jg23095	XP_013598003.1
OG0015082	jg31343	XP_013623588.1
OG0015084	jg31445	XP_013623630.1
OG0015085	jg31500	XP_013585323.1
OG0015086	jg31522	XP_013585807.1
OG0015087	jg31542	XP_013587523.1
OG0015088	jg31545	XP_013587602.1
OG0015089	jg31549	XP_013638529.1
OG0015090	jg31551	XP_013638208.1
OG0015091	jg31609	XP_013586249.1
OG0015092	jg31622	XP_013587640.1
OG0015093	jg31626	XP_013637692.1
OG0015094	jg8807	XP_013596507.1
OG0015095	jg8789	XP_013589101.1
OG0015096	jg8747	XP_013630342.1
OG0015097	jg8740	XP_013595572.1
OG0015098	jg8736	XP_013618362.1
OG0015099	jg8731	XP_013598420.1
OG0015100	jg8729	XP_013583365.1
OG0015101	jg8712	XP_013598024.1
OG0015102	jg8694	XP_013593707.1
OG0015103	jg8658	XP_013596162.1
OG0015104	jg8654	XP_013596318.1
OG0015105	jg8652	XP_013617488.1
OG0015106	jg8651	XP_013586054.1
OG0015107	jg8742	XP_013596924.1
OG0015108	jg8621	XP_013597920.1
OG0015109	jg8615	XP_013599235.1
OG0015110	jg8610	XP_013620633.1
OG0015111	jg8607	XP_013595833.1
OG0015112	jg8593	XP_013617842.1, XP_013619791.1
OG0015113	jg11939	XP_013633758.1
OG0015114	jg8572	XP_013597949.1
OG0015115	jg8554	XP_013593472.1
OG0015116	jg8541	XP_013595862.1
OG0015117	jg8535	XP_013603889.1
OG0015118	jg8527	XP_013607722.1
OG0015120	jg8521	XP_013633812.1
OG0015121	jg8505	XP_013614782.1
OG0015122	jg8467	XP_013617129.1
OG0015123	jg8465	XP_013630187.1
OG0015124	jg8431	XP_013627328.1
OG0015125	jg8408	XP_013626231.1
OG0015126	jg8402	XP_013599162.1
OG0015127	jg8383	XP_013594891.1
OG0015128	jg8373, jg32607	XP_013620755.1
OG0015129	jg8356	XP_013610783.1
OG0015130	jg8350	XP_013625103.1, XP_013593976.1
OG0015131	jg8340	XP_013625192.1
OG0015132	jg8337	XP_013622625.1
OG0015133	jg8335	XP_013617976.1
OG0015134	jg8288	XP_013595215.1
OG0015135	jg8290	XP_013596373.1
OG0015136	jg8294	XP_013622867.1
OG0015137	jg8295	XP_013593182.1
OG0015138	jg8308, jg8301	XP_013609863.1
OG0015139	jg8310	XP_013623466.1
OG0015140	jg8271	XP_013627680.1
OG0015141	jg11840	XP_013593734.1
OG0015142	jg12168	XP_013636453.1
OG0015143	jg12038	XP_013592609.1
OG0015144	jg12028	XP_013589999.1
OG0015145	jg12052	XP_013637166.1
OG0015146	jg1906	XP_013615163.1
OG0015147	jg12198	XP_013634144.1
OG0015148	jg12204	XP_013633638.1
OG0015149	jg12254	XP_013591419.1
OG0015150	jg12258	XP_013635495.1
OG0015151	jg12302	XP_013590170.1
OG0015152	jg12385	XP_013614378.1
OG0015153	jg12402	XP_013590393.1
OG0015154	jg12415	XP_013634492.1
OG0015155	jg12485	XP_013634262.1
OG0015156	jg12534	XP_013613529.1
OG0015157	jg12553	XP_013631307.1
OG0015158	jg12554	XP_013634351.1
OG0015159	jg20516	XP_013608992.1
OG0015160	jg31683	XP_013619893.1
OG0015161	jg18627	XP_013636313.1
OG0015162	jg18629	XP_013630903.1
OG0015163	jg18631	XP_013636268.1
OG0015164	jg14366	XP_013628938.1
OG0015165	jg14369	XP_013628940.1
OG0015166	jg31820	XP_013587534.1
OG0015167	jg18679	XP_013631573.1
OG0015168	jg18674	XP_013636398.1
OG0015169	jg18672	XP_013637008.1
OG0015170	jg18663	XP_013637231.1
OG0015171	jg18659	XP_013631271.1
OG0015172	jg32122	XP_013589808.1
OG0015173	jg7253	XP_013625430.1
OG0015174	jg7181	XP_013629466.1
OG0015175	jg7176	XP_013606453.1
OG0015176	jg7119	XP_013630343.1
OG0015178	jg7102, jg7137	XP_013606225.1
OG0015179	jg32291	XP_013599892.1
OG0015180	jg7057	XP_013607329.1
OG0015181	jg18532	XP_013627927.1
OG0015182	jg18518	XP_013636946.1
OG0015183	jg18516	XP_013630905.1
OG0015184	jg18493	XP_013631854.1
OG0015185	jg18488	XP_013632190.1
OG0015186	jg18475	XP_013637243.1
OG0015187	jg18474	XP_013637244.1
OG0015188	jg18457	XP_013636243.1
OG0015189	jg18446	XP_013634581.1, XP_013634266.1
OG0015190	jg20926	XP_013596235.1
OG0015191	jg20930	XP_013595861.1
OG0015192	jg20931	XP_013595962.1
OG0015193	jg20987	XP_013636598.1
OG0015194	jg20986	XP_013610746.1
OG0015195	jg21004	XP_013637425.1
OG0015196	jg21026	XP_013633882.1
OG0015197	jg21027	XP_013620045.1
OG0015198	jg21077	XP_013618956.1
OG0015199	jg21115	XP_013611321.1
OG0015200	jg5846	XP_013608745.1
OG0015201	jg20824	XP_013614284.1
OG0015202	jg21131	XP_013626271.1
OG0015203	jg21133	XP_013636701.1
OG0015204	jg7341	XP_013625426.1
OG0015205	jg7354	XP_013620464.1
OG0015206	jg7363	XP_013623065.1
OG0015207	jg7364	XP_013622011.1
OG0015208	jg7366	XP_013610737.1
OG0015209	jg7379	XP_013621144.1
OG0015210	jg7393	XP_013610725.1
OG0015211	jg7414	XP_013626722.1
OG0015212	jg7425	XP_013613367.1
OG0015213	jg7431	XP_013607307.1
OG0015214	jg7447	XP_013625440.1
OG0015215	jg7450	XP_013629366.1
OG0015216	jg7451	XP_013606518.1
OG0015217	jg7469	XP_013606126.1
OG0015218	jg7483	XP_013608911.1
OG0015219	jg7489	XP_013619990.1
OG0015220	jg7494	XP_013611850.1
OG0015221	jg7550	XP_013606167.1
OG0015222	jg7553	XP_013616344.1
OG0015223	jg7586	XP_013609175.1
OG0015224	jg7600	XP_013609361.1
OG0015225	jg7610	XP_013620351.1
OG0015226	jg21338	XP_013621384.1
OG0015227	jg10277	XP_013618069.1
OG0015228	jg7682	XP_013627520.1
OG0015229	jg7685	XP_013606025.1
OG0015230	jg7693	XP_013611534.1
OG0015231	jg7695	XP_013629421.1
OG0015232	jg7700	XP_013606160.1
OG0015234	jg7733	XP_013613253.1
OG0015235	jg7760	XP_013609761.1
OG0015236	jg7786	XP_013606853.1
OG0015237	jg20729	XP_013606346.1
OG0015238	jg20672	XP_013592964.1
OG0015240	jg20661	XP_013595475.1
OG0015241	jg20562	XP_013613838.1
OG0015242	jg20524	XP_013593860.1
OG0015243	jg20507	XP_013606507.1
OG0015244	jg20500	XP_013598961.1
OG0015245	jg20495	XP_013621038.1
OG0015246	jg2999	XP_013592655.1
OG0015247	jg20484	XP_013620303.1
OG0015248	jg20483	XP_013615278.1
OG0015249	jg33700	XP_013588148.1
OG0015251	jg20435	XP_013611677.1
OG0015252	jg20427	XP_013597772.1
OG0015253	jg28654	XP_013598214.1
OG0015254	jg21796	XP_013604003.1
OG0015255	jg20358	XP_013598104.1
OG0015256	jg11915	XP_013592601.1
OG0015257	jg11943	XP_013637159.1
OG0015258	jg20302	XP_013608748.1
OG0015259	jg20303	XP_013598741.1
OG0015260	jg11961	XP_013600780.1
OG0015261	jg26969	XP_013625147.1
OG0015262	jg11970	XP_013637510.1
OG0015263	jg27011	XP_013599361.1
OG0015264	jg11980	XP_013635463.1
OG0015265	jg11661	XP_013637571.1
OG0015266	jg26879	XP_013599009.1
OG0015267	jg10065	XP_013599395.1
OG0015268	jg11623	XP_013602108.1
OG0015269	jg26823	XP_013595836.1
OG0015270	jg26822	XP_013624298.1
OG0015271	jg11546	XP_013600428.1
OG0015272	jg11463	XP_013605907.1
OG0015273	jg11447	XP_013637452.1
OG0015274	jg11403	XP_013637590.1
OG0015275	jg11391	XP_013602302.1
OG0015276	jg11347	XP_013622179.1
OG0015277	jg11322	XP_013602498.1
OG0015278	jg11321	XP_013614141.1
OG0015279	jg26561	XP_013609348.1
OG0015280	jg11254	XP_013590877.1
OG0015281	jg11172	XP_013605786.1
OG0015282	jg26350	XP_013603719.1
OG0015283	jg12569	XP_013587808.1
OG0015284	jg12606	XP_013632352.1
OG0015285	jg12634	XP_013631907.1
OG0015286	jg12637	XP_013634334.1
OG0015287	jg12658	XP_013589794.1
OG0015288	jg12701	XP_013633985.1
OG0015289	jg12758	XP_013636609.1
OG0015290	jg27039	XP_013637383.1
OG0015291	jg20221	XP_013635940.1
OG0015293	jg20211	XP_013636128.1
OG0015295	jg20193	XP_013634043.1
OG0015296	jg20191	XP_013615085.1
OG0015297	jg20190	XP_013631947.1
OG0015298	jg20175	XP_013636106.1
OG0015299	jg20174	XP_013636108.1
OG0015300	jg20167	XP_013635427.1
OG0015301	jg19370	XP_013637485.1
OG0015302	jg20162	XP_013631972.1
OG0015304	jg20114	XP_013635977.1
OG0015305	jg20097	XP_013637624.1
OG0015306	jg20095	XP_013631301.1
OG0015307	jg20076	XP_013631120.1
OG0015308	jg20071	XP_013633756.1
OG0015309	jg20060	XP_013621961.1, XP_013633548.1
OG0015310	jg20047	XP_013622629.1
OG0015311	jg20037	XP_013635645.1
OG0015312	jg20003	XP_013635673.1
OG0015313	jg19985	XP_013637608.1
OG0015314	jg19956	XP_013636800.1
OG0015315	jg19955	XP_013631177.1
OG0015316	jg19953, jg27438	XP_013630994.1
OG0015317	jg19917, jg19930	XP_013637646.1
OG0015318	jg19911	XP_013631421.1
OG0015319	jg19909	XP_013627648.1
OG0015320	jg19906	XP_013629427.1
OG0015321	jg19902	XP_013630646.1
OG0015322	jg19871	XP_013634456.1
OG0015323	jg19868	XP_013636661.1
OG0015324	jg19856	XP_013634098.1
OG0015325	jg19848	XP_013636577.1
OG0015326	jg19830	XP_013635464.1
OG0015327	jg19786	XP_013637354.1
OG0015328	jg19758	XP_013634678.1
OG0015329	jg19747	XP_013632265.1
OG0015330	jg19706	XP_013628495.1
