Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0014504	jg15984	Cg002G047100
OG0014505	jg15986	Cg002G047080
OG0014506	jg16038	Cg002G046710
OG0014507	jg16041	Cg002G046670
OG0014508	jg16064	Cg002G046530
OG0014509	jg16087	Cg002G046310
OG0014510	jg16096	Cg002G046210
OG0014511	jg15637	Cg002G049610
OG0014512	jg16121	Cg002G045970
OG0014513	jg16127	Cg002G045920
OG0014514	jg16143	Cg002G045760
OG0014515	jg16156	Cg002G045650
OG0014516	jg16209	Cg002G045200
OG0014517	jg16230	Cg002G045050
OG0014518	jg16244	Cg002G044880
OG0014519	jg16254	Cg002G044710
OG0014520	jg16262	Cg002G044650
OG0014521	jg16264	Cg002G044640
OG0014522	jg16265	Cg002G044630
OG0014523	jg16283	Cg002G044480
OG0014524	jg16318	Cg002G044160
OG0014526	jg16386	Cg002G043570
OG0014527	jg16387	Cg002G043560
OG0014528	jg16417	Cg002G043430
OG0014530	jg16437	Cg002G043300
OG0014531	jg16446	Cg002G043220
OG0014532	jg16447	Cg002G043210
OG0014533	jg16451	Cg002G043170
OG0014534	jg33461, jg33459	Cg006G197090
OG0014537	jg15406	Cg002G051870
OG0014538	jg15575	Cg002G050250
OG0014539	jg20643	Cg008G321550
OG0014541	jg3210	Cg003G096480
OG0014542	jg21107	Cg008G316640
OG0014543	jg18684	Cg005G171030
OG0014544	jg18722	Cg005G170670
OG0014545	jg19051	Cg005G167630
OG0014546	jg24378	Cg004G120590
OG0014547	jg3738	Cg004G155050, Cg007G281220
OG0014548	jg3553	Cg007G279380
OG0014549	jg3489	Cg007G278780
OG0014550	jg3066	Cg007G274630
OG0014551	jg9345	Cg001G009850
OG0014552	jg24999, jg27437	Cg004G126270
OG0014553	jg9206	Cg001G008580
OG0014554	jg9620	Cg001G012470
OG0014555	jg9060	Cg001G007090
OG0014556	jg24443	Cg004G121180
OG0014557	jg28399	Cg006G245430
OG0014558	jg29131	Cg006G238300
OG0014559	jg29747	Cg006G233040
OG0014561	jg30098	Cg006G229820
OG0014562	jg2571	Cg007G270190
OG0014563	jg2540	Cg007G269900
OG0014564	jg2404	Cg007G268540
OG0014565	jg1559	Cg008G324050
OG0014566	jg691	Cg007G248060
OG0014567	jg26170	Cg004G137010
OG0014568	jg28236, jg30744	Cg004G156590
OG0014569	jg27951	Cg004G154180
OG0014570	jg26849	Cg004G142910
OG0014571	jg26711	Cg004G141800
OG0014572	jg26107	Cg004G136360
OG0014573	jg25407	Cg004G129980
OG0014574	jg24949	Cg004G125740
OG0014575	jg4399	Cg008G287150
OG0014576	jg4524	Cg008G287800
OG0014577	jg5776	Cg004G120110
OG0014578	jg10112	Cg001G017120
OG0014579	jg10393	Cg001G019320
OG0014581	jg10845	Cg001G023240
OG0014582	jg10890	Cg001G023710
OG0014583	jg31852	Cg006G214040
OG0014584	jg31406	Cg006G217830
OG0014586	jg9931	Cg001G015440
OG0014587	jg17948	Cg005G177560
OG0014588	jg10797	Cg003G097300
OG0014589	jg5180	Cg008G293830
OG0014590	jg5259	Cg008G294590
OG0014591	jg5582	Cg008G297780
OG0014592	jg21425	Cg008G311660, Cg008G309840
OG0014593	jg12822	Cg001G042670
OG0014594	jg22727	Cg003G105790
OG0014595	jg22876	Cg003G107080
OG0014596	jg6051	Cg008G302190
OG0014597	jg6030	Cg008G301970
OG0014598	jg6024, jg6028	Cg008G301940
OG0014599	jg5867	Cg008G300520
OG0014600	jg23595	Cg003G113800
OG0014601	jg23638	Cg003G114280
OG0014602	jg30395	Cg006G227300
OG0014603	jg30486	Cg006G226420
OG0014605	jg1416, jg1357	Cg007G254250
OG0014611	jg27929	Cg004G154030
OG0014612	jg16871	Cg005G190600
OG0014613	jg17112	Cg036G336870, Cg013G330350
OG0014614	jg19067	Cg005G167440
OG0014616	jg15318	Cg002G052720
OG0014618	jg7303	Cg003G084920
OG0014619	jg7322	Cg003G084490
OG0014619	jg7319	Cg003G084480
OG0014620	jg8872	Cg001G005440
OG0014623	jg22584	Cg003G104470
OG0014637	jg9599	Cg001G012190
OG0014638	jg28055	Cg004G154940
OG0014639	jg9575	Cg001G011950
OG0014640	jg9571	Cg001G011910
OG0014641	jg9567	Cg001G011860
OG0014643	jg9557	Cg001G011760
OG0014644	jg3384	Cg007G277840
OG0014645	jg9536	Cg001G011570
OG0014646	jg9535	Cg001G011560
OG0014647	jg9525	Cg001G011440
OG0014648	jg9519	Cg001G011370
OG0014649	jg9517	Cg001G011350
OG0014650	jg9504	Cg001G011200
OG0014651	jg9503	Cg001G011190
OG0014652	jg9491	Cg001G011080
OG0014653	jg9486	Cg001G011040
OG0014654	jg9482	Cg001G011000
OG0014655	jg9473	Cg001G010980
OG0014656	jg3424	Cg007G278200
OG0014657	jg9454	Cg001G010820
OG0014658	jg17061, jg17058	Cg001G010840
OG0014659	jg9438	Cg001G010740
OG0014660	jg9437	Cg001G010730
OG0014661	jg9381	Cg001G010170
OG0014662	jg9324	Cg001G009690
OG0014663	jg9320	Cg001G009660
OG0014664	jg16887	Cg005G190470
OG0014665	jg9309	Cg001G009600
OG0014666	jg8276	Cg001G000070
OG0014667	jg9288	Cg001G009400
OG0014668	jg9280	Cg001G009320
OG0014669	jg9277	Cg001G009290
OG0014670	jg9263	Cg001G009160
OG0014671	jg9260	Cg001G009130
OG0014672	jg29234	Cg006G237290
OG0014673	jg9242	Cg001G008960
OG0014675	jg9220	Cg001G008710
OG0014676	jg9219	Cg001G008700
OG0014677	jg9210	Cg001G008610
OG0014678	jg9207	Cg001G008590
OG0014679	jg9193	Cg001G008420
OG0014680	jg9160	Cg001G008160
OG0014682	jg9151	Cg001G008060
OG0014683	jg17145	Cg005G187700
OG0014684	jg9127	Cg001G007750
OG0014685	jg9098	Cg001G007410
OG0014686	jg9108	Cg001G007530
OG0014687	jg9110	Cg001G007550
OG0014689	jg8934	Cg001G006030
OG0014690	jg9032	Cg001G006870
OG0014691	jg9029	Cg001G006830
OG0014692	jg9027	Cg001G006820
OG0014693	jg9021	Cg001G006800
OG0014695	jg8996	Cg001G006570
OG0014696	jg8928	Cg001G005970
OG0014697	jg8951	Cg001G006150
OG0014698	jg8966	Cg001G006300
OG0014699	jg8971	Cg001G006360
OG0014700	jg8920	Cg001G005900
OG0014701	jg8922	Cg001G005930
OG0014702	jg8899	Cg001G005690
OG0014703	jg8888	Cg001G005600
OG0014705	jg28257	Cg004G156780
OG0014706	jg8825	Cg001G004970
OG0014707	jg8816	Cg001G004900
OG0014708	jg8811	Cg001G004860
OG0014709	jg31722	Cg006G215140
OG0014710	jg31755	Cg006G214920
OG0014711	jg31774	Cg006G214740
OG0014712	jg31808	Cg006G214460
OG0014713	jg31810	Cg006G214440
OG0014714	jg31823	Cg006G214270
OG0014715	jg31824	Cg006G214260
OG0014716	jg31863	Cg006G213870
OG0014717	jg31872	Cg006G213830
OG0014718	jg31879	Cg006G213800
OG0014719	jg31881	Cg006G213790
OG0014720	jg31885	Cg006G213720
OG0014722	jg31904	Cg006G213400
OG0014723	jg10918	Cg001G024030
OG0014724	jg10919	Cg001G024040
OG0014725	jg10929	Cg001G024260
OG0014726	jg10933	Cg001G024300
OG0014727	jg10934	Cg001G024310
OG0014728	jg10936	Cg001G024330
OG0014729	jg10951	Cg001G024440
OG0014730	jg10964	Cg001G024600
OG0014731	jg11008	Cg001G024820
OG0014732	jg11018	Cg001G024910
OG0014733	jg1558	Cg007G258000
OG0014734	jg15774	Cg007G256710
OG0014735	jg1507	Cg007G256020
OG0014736	jg2282	Cg007G267430
OG0014737	jg1454	Cg007G254980
OG0014738	jg1447	Cg007G254600
OG0014739	jg1407	Cg007G254130
OG0014740	jg1361	Cg007G253740
OG0014741	jg1349	Cg007G253340
OG0014742	jg1201	Cg007G252420
OG0014743	jg1100	Cg007G251550
OG0014744	jg18947	Cg005G168620
OG0014745	jg9453	Cg001G010810
OG0014746	jg979	Cg007G250690
OG0014747	jg956	Cg007G250540
OG0014748	jg895	Cg007G249910
OG0014749	jg880	Cg007G250170
OG0014750	jg848	Cg007G249350
OG0014751	jg753	Cg007G248600
OG0014752	jg718	Cg007G248350
OG0014753	jg12898	Cg002G075800
OG0014754	jg12925	Cg002G075530
OG0014755	jg12928	Cg002G075510
OG0014756	jg12934	Cg002G075430
OG0014757	jg12958	Cg002G075270
OG0014758	jg1732, jg12965	Cg002G075190
OG0014759	jg12967	Cg002G075170
OG0014760	jg12969	Cg002G075150
OG0014761	jg12974	Cg002G075110
OG0014763	jg12990	Cg002G074980
OG0014764	jg13025	Cg002G074730
OG0014765	jg13076	Cg002G074340
OG0014766	jg13086	Cg002G074250
OG0014768	jg13104	Cg001G041620
OG0014769	jg13143	Cg002G073750
OG0014770	jg13146	Cg002G073730
OG0014771	jg13165	Cg002G073590
OG0014772	jg13168	Cg002G073570
OG0014773	jg13186	Cg002G073390
OG0014774	jg13241	Cg002G073000
OG0014775	jg13273	Cg002G072760
OG0014776	jg13275	Cg002G072730
OG0014777	jg13282	Cg002G072670
OG0014778	jg13291	Cg002G072640
OG0014779	jg13297	Cg002G072560
OG0014780	jg13346	Cg002G072110
OG0014781	jg13363	Cg002G071950
OG0014782	jg13368	Cg002G071900
OG0014783	jg13385	Cg002G071670
OG0014784	jg13399	Cg002G071550
OG0014785	jg13409	Cg002G071430
OG0014786	jg13414	Cg002G071370
OG0014788	jg13490	Cg002G070940
OG0014789	jg13514	Cg002G070750
OG0014790	jg13530	Cg002G070630
OG0014791	jg13557	Cg002G068610
OG0014792	jg13558	Cg002G068640
OG0014793	jg13617	Cg002G069180
OG0014794	jg13653	Cg002G069540
OG0014795	jg13657	Cg002G069580
OG0014796	jg12502	Cg001G039370
OG0014797	jg13804	Cg002G067520, Cg008G310120
OG0014798	jg13860	Cg002G065530
OG0014799	jg12419	Cg001G038470
OG0014800	jg796	Cg007G248950
OG0014801	jg2241	Cg007G267080
OG0014802	jg2230	Cg007G266970
OG0014803	jg2226	Cg007G266940
OG0014804	jg2175	Cg007G266480
OG0014805	jg2105	Cg007G265680
OG0014806	jg2087	Cg007G265500
OG0014807	jg2059	Cg007G265350
OG0014808	jg2049	Cg007G265200
OG0014809	jg2019	Cg007G264740
OG0014810	jg2008	Cg007G264650
OG0014811	jg1985	Cg007G264570
OG0014813	jg1934	Cg007G263160
OG0014814	jg1857	Cg007G263720, Cg007G262360
OG0014815	jg1818	Cg007G261600
OG0014816	jg1808	Cg007G252210
OG0014817	jg1763	Cg007G260360
OG0014818	jg1753	Cg007G260580
OG0014819	jg1747	Cg007G260760
OG0014820	jg1744	Cg007G260790
OG0014821	jg23380	Cg004G149820, Cg004G150860
OG0014822	jg1725	Cg007G259650
OG0014823	jg1587	Cg007G258680
OG0014824	jg1584	Cg007G258360
OG0014826	jg356	Cg007G245490
OG0014827	jg14953	Cg002G056040
OG0014828	jg13189	Cg002G073360
OG0014829	jg377	Cg007G245760
OG0014830	jg387	Cg007G245810
OG0014831	jg389	Cg007G245830
OG0014832	jg394	Cg007G245890
OG0014833	jg469	Cg007G246360
OG0014834	jg483	Cg007G246460
OG0014835	jg502	Cg007G246600
OG0014836	jg526	Cg007G246830
OG0014837	jg529	Cg007G246850
OG0014838	jg530	Cg007G246860
OG0014839	jg535	Cg007G246910
OG0014840	jg536	Cg007G246920
OG0014841	jg569	Cg007G247140
OG0014842	jg603	Cg007G247400
OG0014843	jg624	Cg007G247520
OG0014844	jg631	Cg007G247610
OG0014845	jg633	Cg007G247640
OG0014846	jg635	Cg007G247660
OG0014847	jg671	Cg007G247840
OG0014848	jg25210	Cg004G128260
OG0014849	jg9636	Cg001G012660
OG0014850	jg9869	Cg001G014840
OG0014852	jg9839	Cg001G014540
OG0014853	jg9830	Cg001G014460
OG0014854	jg19396	Cg005G164820
OG0014855	jg12027	Cg001G034300
OG0014856	jg19388	Cg005G164910
OG0014857	jg19368	Cg005G165070
OG0014858	jg19383	Cg005G164960
OG0014859	jg19353	Cg005G165150
OG0014860	jg19335	Cg005G165360
OG0014861	jg19332	Cg005G165400
OG0014862	jg24827	Cg004G124720
OG0014863	jg24829	Cg004G124740
OG0014864	jg24844	Cg004G124830
OG0014865	jg24848	Cg004G124870
OG0014866	jg24854	Cg004G124940
OG0014867	jg24872	Cg004G125070
OG0014868	jg24884	Cg004G125200
OG0014869	jg24895	Cg004G125290
OG0014870	jg24898	Cg004G125320
OG0014871	jg24899	Cg004G125330
OG0014872	jg24912	Cg004G125450
OG0014873	jg24913	Cg004G125460
OG0014874	jg24917	Cg004G125520
OG0014875	jg4106	Cg008G284370
OG0014876	jg24937	Cg004G125670
OG0014877	jg24938	Cg004G125680
OG0014878	jg24958	Cg004G125840
OG0014879	jg24966	Cg004G125920
OG0014880	jg24970	Cg004G125960
OG0014881	jg24974	Cg004G126020
OG0014882	jg25010	Cg004G126370
OG0014883	jg22514	Cg003G103840
OG0014884	jg25054	Cg004G126830
OG0014885	jg25040	Cg004G126700
OG0014886	jg25057	Cg004G126850
OG0014887	jg25062	Cg004G126900
OG0014888	jg25081	Cg004G127060
OG0014889	jg25157	Cg004G127820
OG0014890	jg25173	Cg004G127930
OG0014891	jg25165	Cg004G127870
OG0014892	jg25190	Cg004G128110
OG0014893	jg7026	Cg003G088270
OG0014894	jg21608	Cg003G092050
OG0014895	jg6970	Cg003G088370
OG0014896	jg21629	Cg003G091430
OG0014897	jg26354	Cg004G138620
OG0014898	jg21688	Cg003G095410, Cg016G334220
OG0014899	jg29181	Cg006G237860
OG0014900	jg21723	Cg003G096400
OG0014901	jg21725	Cg003G096410
OG0014902	jg21733	Cg003G096720
OG0014903	jg21741	Cg003G097010
OG0014904	jg21759	Cg003G097420
OG0014905	jg21790	Cg003G097770
OG0014906	jg21827	Cg003G098100
OG0014907	jg21828	Cg003G098110
OG0014908	jg21843	Cg003G098180
OG0014909	jg21845	Cg003G098210
OG0014910	jg21847	Cg003G098240
OG0014911	jg21880	Cg003G098600
OG0014912	jg21896	Cg003G098730
OG0014913	jg21897	Cg003G098740
OG0014915	jg21910	Cg003G098810
OG0014916	jg21911	Cg003G098840
OG0014917	jg21931	Cg003G099120
OG0014918	jg21948	Cg003G099270
OG0014919	jg21952	Cg003G099320
OG0014920	jg21990	Cg003G099530
OG0014921	jg22053	Cg003G100190
OG0014922	jg22038	Cg003G099930
OG0014923	jg22025	Cg003G099790
OG0014924	jg22065	Cg003G100330
OG0014926	jg22081	Cg003G100510
OG0014927	jg22148	Cg003G100880
OG0014928	jg22235	Cg003G101630
OG0014929	jg22309	Cg003G102100
OG0014930	jg30406, jg30404	Cg006G227200
OG0014931	jg22357	Cg003G102590
OG0014932	jg22378	Cg003G102710
OG0014933	jg22386	Cg003G102770
OG0014934	jg22394	Cg003G102880
OG0014935	jg22460	Cg003G103400
OG0014936	jg22470	Cg003G103500
OG0014937	jg22481	Cg003G103610
OG0014939	jg22541	Cg003G104050
OG0014940	jg22555	Cg003G104190
OG0014941	jg22556	Cg003G104200
OG0014942	jg22595	Cg003G104570
OG0014943	jg22598	Cg003G104590
OG0014944	jg22599	Cg003G104600
OG0014945	jg22641	Cg003G105000
OG0014946	jg22668	Cg003G105230
OG0014947	jg22670	Cg003G105250
OG0014949	jg22687	Cg003G105410
OG0014950	jg22695	Cg003G105480
OG0014951	jg22718	Cg003G105720
OG0014952	jg22720	Cg003G105740
OG0014954	jg6955	Cg003G085850
OG0014955	jg5153	Cg008G293550
OG0014956	jg5154	Cg008G293560
OG0014957	jg5126	Cg008G293250
OG0014958	jg5102	Cg008G293050
OG0014959	jg5056	Cg008G292610
OG0014960	jg5025	Cg008G292320
OG0014961	jg4989	Cg008G292010
OG0014962	jg4986	Cg008G291980
OG0014963	jg4975	Cg008G291870
OG0014964	jg4966	Cg008G291800
OG0014965	jg4962	Cg008G291780
OG0014966	jg4940	Cg008G291570
OG0014967	jg4933	Cg008G291510
OG0014968	jg4932	Cg008G291490
OG0014969	jg18981	Cg005G168230
OG0014970	jg4923	Cg008G291380
OG0014971	jg4920	Cg008G291350
OG0014972	jg4916	Cg008G291320
OG0014973	jg4899	Cg008G291140
OG0014974	jg4898	Cg008G291130
OG0014975	jg4879	Cg008G290960
OG0014976	jg4876	Cg008G290930
OG0014977	jg4873	Cg008G290880
OG0014978	jg4869	Cg008G290830
OG0014979	jg4851	Cg008G290620
OG0014980	jg4850	Cg008G290610
OG0014981	jg4823	Cg008G290400
OG0014982	jg4783	Cg008G290050
OG0014983	jg4778	Cg008G290000
OG0014984	jg4762	Cg008G289850
OG0014985	jg4761	Cg008G289840
OG0014986	jg4731	Cg008G289590
OG0014987	jg4682	Cg008G289190
OG0014988	jg4680	Cg008G289160
OG0014989	jg4644	Cg008G288860
OG0014990	jg4603	Cg008G288440
OG0014991	jg4592	Cg008G288320
OG0014992	jg4581	Cg008G288210
OG0014993	jg4571	Cg008G288150
OG0014994	jg10902	Cg001G023820
OG0014995	jg10882	Cg001G023630
OG0014996	jg10880	Cg001G023610
OG0014997	jg10838	Cg001G023170
OG0014998	jg10837	Cg001G023160
OG0014999	jg10753	Cg001G022450
OG0015000	jg10745	Cg001G022330
OG0015001	jg10730	Cg001G022180
OG0015002	jg10728	Cg001G022160
OG0015003	jg10722	Cg001G022120
OG0015005	jg10707	Cg001G021920
OG0015006	jg10675	Cg001G021610
OG0015007	jg10663	Cg001G021520
OG0015008	jg10646	Cg001G021350
OG0015009	jg10611	Cg001G021050
OG0015010	jg10610	Cg001G021040
OG0015011	jg10604	Cg001G020950
OG0015012	jg10561	Cg001G020680
OG0015013	jg10499	Cg001G020290
OG0015014	jg10493	Cg001G020240
OG0015015	jg10487	Cg001G020180
OG0015016	jg30329	Cg006G227980
OG0015017	jg10451	Cg001G019860
OG0015018	jg10441	Cg001G019770
OG0015019	jg5245	Cg008G294450
OG0015020	jg10431	Cg001G019670
OG0015021	jg10418	Cg001G019540
OG0015022	jg10412	Cg001G019500
OG0015023	jg10407	Cg001G019460
OG0015024	jg10395	Cg001G019350
OG0015025	jg10381	Cg001G019210
OG0015026	jg10377	Cg001G019170
OG0015027	jg10345	Cg001G019020
OG0015028	jg10279	Cg001G018460
OG0015029	jg10257	Cg001G018270
OG0015030	jg10239	Cg001G018090
OG0015031	jg10235	Cg001G018050
OG0015032	jg10216	Cg001G017850
OG0015033	jg10092	Cg001G016950
OG0015034	jg10069	Cg001G016790
OG0015035	jg31934	Cg001G033500
OG0015036	jg31941	Cg006G213000
OG0015037	jg31945	Cg006G212950
OG0015038	jg31957	Cg006G212880
OG0015039	jg31958	Cg006G212800
OG0015040	jg31975	Cg006G212410
OG0015041	jg31977	Cg006G212390
OG0015042	jg31980	Cg006G212360
OG0015043	jg31984	Cg006G212260
OG0015044	jg32098	Cg006G210730
OG0015046	jg32107	Cg006G210550
OG0015047	jg32138	Cg006G210380
OG0015048	jg32211	Cg006G209460
OG0015049	jg32218	Cg006G209340
OG0015050	jg32219	Cg006G209320
OG0015051	jg32241	Cg006G209130
OG0015052	jg32271	Cg006G208530
OG0015053	jg32297	Cg006G207850
OG0015055	jg32299	Cg006G207890
OG0015056	jg32329	Cg006G208160
OG0015057	jg32614	Cg006G204740
OG0015058	jg32603	Cg006G205040
OG0015059	jg32595	Cg006G205190
OG0015060	jg32534	Cg006G206130
OG0015061	jg32518	Cg006G206430
OG0015062	jg32514	Cg006G206030
OG0015063	jg32503, jg32511	Cg006G205650
OG0015065	jg32660	Cg006G204210
OG0015066	jg11021	Cg001G024940
OG0015067	jg32811	Cg006G202360
OG0015068	jg32799	Cg006G202410
OG0015069	jg32779	Cg006G202770
OG0015070	jg32755	Cg006G203030
OG0015071	jg32481	Cg006G206710
OG0015072	jg32706	Cg006G203630, Cg006G203620
OG0015074	jg32713	Cg006G203540
OG0015075	jg21064	Cg008G315810
OG0015076	jg32833	Cg006G201990
OG0015077	jg31306	Cg006G218810
OG0015078	jg26498	Cg004G139870
OG0015079	jg31298	Cg006G218890
OG0015080	jg31299	Cg006G218880
OG0015081	jg23095	Cg003G109210
OG0015082	jg31343	Cg006G218440
OG0015084	jg31445	Cg006G217540
OG0015085	jg31500	Cg006G216890
OG0015086	jg31522	Cg006G216610
OG0015087	jg31542	Cg006G216420
OG0015088	jg31545	Cg006G216380
OG0015089	jg31549	Cg006G216340
OG0015090	jg31551	Cg006G216320
OG0015091	jg31609	Cg006G215900
OG0015092	jg31622	Cg006G215780
OG0015093	jg31626	Cg006G215750
OG0015094	jg8807	Cg001G004830
OG0015095	jg8789	Cg001G004610
OG0015096	jg8747	Cg001G004240
OG0015097	jg8740	Cg001G004150
OG0015098	jg8736	Cg001G004090
OG0015099	jg8731	Cg001G004020
OG0015100	jg8729	Cg001G004000
OG0015101	jg8712	Cg001G003910
OG0015102	jg8694	Cg001G003740
OG0015103	jg8658	Cg001G003380
OG0015104	jg8654	Cg001G003340
OG0015105	jg8652	Cg001G003320
OG0015106	jg8651	Cg001G003310
OG0015107	jg8742	Cg001G004170
OG0015108	jg8621	Cg001G003020
OG0015109	jg8615	Cg001G002960
OG0015110	jg8610	Cg001G002920
OG0015111	jg8607	Cg001G002890
OG0015114	jg8572	Cg001G002600
OG0015115	jg8554	Cg001G002390
OG0015116	jg8541	Cg001G002210
OG0015117	jg8535	Cg001G002160
OG0015118	jg8527	Cg001G002070
OG0015119	jg8523	Cg001G002040
OG0015120	jg8521	Cg001G002020
OG0015121	jg8505	Cg001G001840
OG0015122	jg8467	Cg001G001530
OG0015123	jg8465	Cg001G001510
OG0015124	jg8431	Cg001G001410
OG0015126	jg8402	Cg001G001170
OG0015127	jg8383	Cg001G000950
OG0015128	jg8373, jg32607	Cg001G000850
OG0015129	jg8356	Cg001G000700
OG0015130	jg8350	Cg001G000660
OG0015131	jg8340	Cg001G000590
OG0015132	jg8337	Cg001G000560
OG0015133	jg8335	Cg001G000530
OG0015134	jg8288	Cg001G000180
OG0015135	jg8290	Cg001G000200
OG0015136	jg8294	Cg001G000240
OG0015137	jg8295	Cg001G000250
OG0015138	jg8308, jg8301	Cg001G000310
OG0015139	jg8310	Cg001G000330
OG0015140	jg8271	Cg001G000020
OG0015141	jg11840	Cg001G032220
OG0015142	jg12168	Cg001G035850
OG0015143	jg12038	Cg001G034390
OG0015144	jg12028	Cg001G034310
OG0015145	jg12052	Cg001G034510
OG0015146	jg1906	Cg007G262720
OG0015147	jg12198	Cg001G036050
OG0015148	jg12204	Cg001G036300
OG0015149	jg12254	Cg001G037000
OG0015150	jg12258	Cg001G037020
OG0015151	jg12302	Cg001G037210
OG0015152	jg12385	Cg001G038200
OG0015153	jg12402	Cg001G038330
OG0015154	jg12415	Cg001G038430
OG0015155	jg12485	Cg001G039220
OG0015156	jg12534	Cg001G039710
OG0015157	jg12553	Cg001G040040
OG0015158	jg12554	Cg001G040050
OG0015159	jg20516	Cg008G323720
OG0015160	jg31683	Cg006G215330
OG0015161	jg18627	Cg005G171510
OG0015162	jg18629	Cg005G171490
OG0015163	jg18631	Cg005G171470
OG0015164	jg14366	Cg002G061360
OG0015165	jg14369	Cg002G061330
OG0015166	jg31820	Cg006G214310
OG0015167	jg18679	Cg005G171050
OG0015168	jg18674	Cg005G171090
OG0015169	jg18672	Cg005G171110
OG0015170	jg18663	Cg005G171190
OG0015171	jg18659	Cg005G171230
OG0015172	jg32122	Cg006G210450
OG0015173	jg7253	Cg003G085430
OG0015174	jg7181	Cg003G086390
OG0015175	jg7176	Cg003G086480
OG0015176	jg7119	Cg003G086720
OG0015178	jg7102, jg7137	Cg003G087070
OG0015179	jg32291	Cg006G207830
OG0015180	jg7057	Cg003G087800
OG0015181	jg18532	Cg005G172290
OG0015182	jg18518	Cg005G172400
OG0015183	jg18516	Cg005G172430
OG0015184	jg18493	Cg005G172720
OG0015185	jg18488	Cg005G172770
OG0015186	jg18475	Cg005G172900
OG0015187	jg18474	Cg005G172910
OG0015188	jg18457	Cg005G173030
OG0015189	jg18446	Cg005G173150
OG0015190	jg20926	Cg008G318670
OG0015191	jg20930	Cg008G318590
OG0015192	jg20931	Cg008G318580
OG0015193	jg20987	Cg008G318230
OG0015194	jg20986	Cg008G318250
OG0015195	jg21004	Cg008G317990
OG0015196	jg21026	Cg008G314600
OG0015197	jg21027	Cg008G315030
OG0015198	jg21077	Cg008G315980
OG0015199	jg21115	Cg008G316730
OG0015200	jg5846	Cg008G300330
OG0015201	jg20824	Cg008G319710
OG0015202	jg21131	Cg008G317430
OG0015203	jg21133	Cg008G317400
OG0015204	jg7341	Cg003G084280
OG0015205	jg7354	Cg003G084170
OG0015206	jg7363	Cg003G084040
OG0015207	jg7364	Cg003G084030
OG0015208	jg7366	Cg003G084020
OG0015209	jg7379	Cg003G083900
OG0015210	jg7393	Cg003G083780
OG0015211	jg7414	Cg003G083480
OG0015212	jg7425	Cg003G083340
OG0015213	jg7431	Cg003G083210
OG0015214	jg7447	Cg003G083130
OG0015215	jg7450	Cg003G083110
OG0015216	jg7451	Cg003G083090, Cg004G140520
OG0015217	jg7469	Cg003G082790
OG0015218	jg7483	Cg003G082650
OG0015219	jg7489	Cg003G082580
OG0015220	jg7494	Cg003G082550
OG0015221	jg7550	Cg003G082160
OG0015222	jg7553	Cg003G082150
OG0015223	jg7586	Cg003G081840
OG0015224	jg7600	Cg003G081730
OG0015225	jg7610	Cg003G081630
OG0015226	jg21338	Cg008G313320
OG0015227	jg10277	Cg001G018420
OG0015228	jg7682	Cg003G080930
OG0015229	jg7685	Cg003G080910
OG0015230	jg7693	Cg003G080710
OG0015231	jg7695	Cg003G080660
OG0015232	jg7700	Cg003G080610
OG0015234	jg7733	Cg003G093650, Cg003G080330
OG0015235	jg7760	Cg003G093860, Cg003G080140
OG0015236	jg7786	Cg003G094070, Cg003G079940
OG0015237	jg20729	Cg008G320790
OG0015238	jg20672	Cg008G321140
OG0015240	jg20661	Cg008G321250, Cg008G321340
OG0015241	jg20562	Cg008G322350
OG0015242	jg20524	Cg008G322730
