Orthogroup	Arabidopsis_arenosa	Alyssum_gmelinii
OG0012943	jg13064	Ag008G660800
OG0012944	jg13099	Ag008G661570
OG0012945	jg13102	Ag008G661750
OG0012946	jg29869	Ag004G319470
OG0012947	jg13130	Ag004G333060
OG0012948	jg13169	Ag008G662750, Ag005G471810
OG0012949	jg13190	Ag008G663190
OG0012950	jg13213	Ag008G663440
OG0012951	jg13263	Ag008G665120
OG0012953	jg13295	Ag008G665970
OG0012954	jg13299	Ag008G666120
OG0012955	jg13326	Ag008G666360
OG0012957	jg13348	Ag008G666990
OG0012958	jg13364	Ag008G667230
OG0012959	jg13367	Ag008G667250
OG0012960	jg13400	Ag008G667960
OG0012961	jg13402	Ag008G668300
OG0012962	jg13415	Ag008G668610
OG0012963	jg13416	Ag008G668690
OG0012964	jg13420	Ag008G668780
OG0012965	jg13460	Ag008G669060
OG0012966	jg12688	Ag007G654160
OG0012967	jg13492	Ag008G669750
OG0012968	jg13535	Ag008G670940
OG0012969	jg13536	Ag008G671060
OG0012970	jg13554	Ag008G671860
OG0012971	jg13581	Ag005G435870, Ag005G415500
OG0012972	jg13638	Ag008G725040
OG0012973	jg13641	Ag008G672230
OG0012974	jg13643	Ag004G342830
OG0012975	jg15454	Ag001G077370
OG0012976	jg13728	Ag007G584400
OG0012977	jg13736	Ag008G699830
OG0012980	jg12388	Ag007G647200
OG0012981	jg2239	Ag004G356610
OG0012982	jg2238	Ag004G356660
OG0012983	jg2221	Ag004G357180
OG0012984	jg2218	Ag004G357270
OG0012985	jg2185	Ag004G357700
OG0012986	jg2165	Ag004G358240
OG0012987	jg2069	Ag004G359640
OG0012988	jg2056	Ag004G359900, Ag002G193810
OG0012989	jg2055	Ag004G359980
OG0012990	jg1944	Ag004G362490
OG0012991	jg1913	Ag004G363670
OG0012992	jg1897	Ag004G364120
OG0012993	jg1875	Ag004G364100
OG0012994	jg1853	Ag004G363880
OG0012995	jg1582	Ag007G645800
OG0012996	jg1579	Ag004G364370
OG0012997	jg1588	Ag006G539070, Ag006G536540
OG0012998	jg362	Ag004G401970
OG0012999	jg373	Ag004G401650
OG0013000	jg11902, jg404	Ag004G400020
OG0013002	jg422	Ag004G397990, Ag004G397970
OG0013003	jg423	Ag004G397980, Ag004G397950
OG0013004	jg432	Ag004G397070
OG0013005	jg446	Ag004G396990
OG0013006	jg448	Ag004G396530, Ag004G392000
OG0013007	jg449	Ag004G396510, Ag004G391980
OG0013008	jg450	Ag004G396490, Ag004G391920
OG0013009	jg463	Ag004G395400, Ag004G390610
OG0013011	jg501	Ag004G388850, Ag004G393800
OG0013012	jg524	Ag004G386980
OG0013013	jg532	Ag004G386470
OG0013014	jg540	Ag004G386120
OG0013015	jg29736	Ag004G316680
OG0013016	jg589	Ag004G382530
OG0013017	jg602	Ag004G381900
OG0013018	jg634	Ag004G380860
OG0013019	jg637	Ag004G380820
OG0013020	jg679	Ag004G379680
OG0013021	jg685	Ag004G315150
OG0013022	jg689	Ag004G379490
OG0013023	jg690	Ag004G379450
OG0013024	jg9880	Ag001G008460
OG0013028	jg9840	Ag006G515580
OG0013029	jg12069	Ag007G644890
OG0013030	jg19410	Ag002G190230
OG0013031	jg19393	Ag002G189600
OG0013032	jg19379	Ag002G188780, Ag002G188770
OG0013033	jg19381	Ag002G188820
OG0013034	jg19355	Ag003G241020, Ag002G188420
OG0013035	jg19330	Ag002G187860
OG0013036	jg19321	Ag002G187450
OG0013037	jg24821	Ag005G478190
OG0013038	jg24845	Ag005G477890
OG0013039	jg24850	Ag005G477790
OG0013040	jg24891	Ag005G476760
OG0013041	jg24892	Ag005G476750
OG0013042	jg24920	Ag005G476260
OG0013043	jg24932	Ag005G476050
OG0013044	jg10046	Ag002G118900
OG0013045	jg24939	Ag005G475980
OG0013046	jg24950	Ag005G475920
OG0013048	jg24952	Ag005G475890
OG0013049	jg24977	Ag005G475660, Ag004G360630
OG0013050	jg24980	Ag005G475640
OG0013051	jg5828	Ag008G719430
OG0013052	jg25003	Ag005G474820
OG0013053	jg25005	Ag005G474780
OG0013054	jg25009	Ag005G474730, Ag002G106720
OG0013055	jg25027	Ag005G474470
OG0013056	jg29539	Ag004G313370
OG0013057	jg25069	Ag005G473680
OG0013058	jg25108	Ag005G472720
OG0013059	jg25111	Ag005G472660
OG0013060	jg25154	Ag005G471840
OG0013061	jg25155	Ag005G471830
OG0013062	jg25163	Ag005G471740
OG0013063	jg25168	Ag005G471700
OG0013064	jg6048	Ag007G591500
OG0013065	jg25187	Ag005G471400
OG0013066	jg9634	Ag007G582350
OG0013067	jg19030	Ag002G176700
OG0013068	jg21630	Ag001G041320
OG0013070	jg21638	Ag001G047110, Ag001G045680
OG0013071	jg21643	Ag001G046870, Ag001G044570
OG0013072	jg21649	Ag001G040640
OG0013073	jg21662	Ag004G326830
OG0013074	jg21667	Ag001G040980
OG0013075	jg21669	Ag001G040390
OG0013076	jg21686	Ag003G278550
OG0013077	jg21690	Ag001G041080
OG0013078	jg22958	Ag004G384740
OG0013080	jg26866	Ag005G427210
OG0013081	jg21765	Ag008G677130
OG0013082	jg21776	Ag008G676600, Ag008G676590
OG0013083	jg21784	Ag002G160170
OG0013084	jg21825	Ag001G094810
OG0013085	jg21844	Ag008G680270
OG0013088	jg21887	Ag008G681220
OG0013089	jg21914	Ag008G681610, Ag008G668450
OG0013090	jg21922	Ag008G681750
OG0013092	jg22009	Ag008G684640
OG0013093	jg22067	Ag008G686480
OG0013094	jg9667	Ag003G252640
OG0013095	jg22188	Ag008G690150, Ag008G688280
OG0013096	jg22187	Ag008G690160, Ag008G688270
OG0013098	jg22164	Ag008G688210, Ag008G690240
OG0013099	jg22159	Ag008G687980
OG0013100	jg22158	Ag008G687970
OG0013101	jg22153	Ag008G687850
OG0013102	jg22214	Ag008G688610, Ag008G689880
OG0013103	jg22222	Ag008G689590, Ag008G688910
OG0013104	jg22256	Ag001G057760, Ag008G685470
OG0013105	jg27381	Ag002G104720
OG0013107	jg22310	Ag008G694020
OG0013108	jg22311	Ag008G694030
OG0013109	jg22312	Ag008G694040
OG0013110	jg22314	Ag008G694100
OG0013111	jg22315	Ag008G694110
OG0013113	jg22349	Ag008G694950
OG0013115	jg22351	Ag008G695180
OG0013116	jg22383	Ag008G695640
OG0013117	jg22400	Ag008G696200
OG0013118	jg22410	Ag008G697180, Ag008G696360
OG0013119	jg22435	Ag008G696830
OG0013120	jg22458	Ag008G697550
OG0013121	jg22464	Ag008G698270
OG0013122	jg22484	Ag008G698440
OG0013123	jg22520	Ag008G699280
OG0013124	jg22608	Ag008G701230
OG0013126	jg22622	Ag008G702140
OG0013127	jg22633	Ag008G702390
OG0013128	jg22634	Ag008G702400
OG0013129	jg22651	Ag008G703120
OG0013130	jg22680	Ag008G704350
OG0013131	jg22689	Ag008G704560
OG0013132	jg22712	Ag008G705210
OG0013133	jg22716	Ag008G705250
OG0013134	jg310	Ag001G039890
OG0013135	jg6162	Ag008G724340
OG0013136	jg21272	Ag007G644300
OG0013137	jg5145	Ag007G611490
OG0013138	jg5140	Ag007G611380
OG0013139	jg5138	Ag007G611310
OG0013141	jg5096	Ag007G609680
OG0013142	jg5090	Ag007G609610
OG0013143	jg5074	Ag007G609390
OG0013144	jg5072	Ag007G609370
OG0013145	jg5063	Ag007G609220
OG0013146	jg5061	Ag007G609190
OG0013147	jg5055	Ag007G609120
OG0013148	jg5019	Ag007G608210
OG0013149	jg5012	Ag007G608070
OG0013150	jg5000	Ag007G607870
OG0013151	jg4996	Ag007G607840
OG0013152	jg4993	Ag007G607710
OG0013153	jg4984	Ag007G607510
OG0013154	jg4970	Ag007G607320
OG0013155	jg4969	Ag007G607260
OG0013156	jg4956	Ag007G607090
OG0013157	jg4955	Ag007G607080
OG0013159	jg4914	Ag007G605850
OG0013160	jg4849	Ag007G604360
OG0013161	jg4800	Ag007G603350
OG0013162	jg4793	Ag007G603270
OG0013163	jg4763	Ag007G602460
OG0013164	jg4754	Ag007G602240
OG0013165	jg4752	Ag007G602220
OG0013166	jg4745	Ag007G602120
OG0013167	jg4730	Ag007G601930
OG0013168	jg4728	Ag007G601890
OG0013169	jg4727	Ag007G601830
OG0013170	jg4722	Ag002G108140, Ag007G601760
OG0013171	jg4695	Ag007G601400
OG0013172	jg6187	Ag008G724010
OG0013173	jg4677	Ag007G601100
OG0013174	jg4657	Ag007G600750
OG0013175	jg4656	Ag007G600740
OG0013176	jg4622	Ag007G600280
OG0013177	jg4616	Ag007G600110
OG0013178	jg4614	Ag007G600090
OG0013179	jg4566	Ag006G507390
OG0013180	jg23159	Ag008G726940
OG0013181	jg4545	Ag006G506710
OG0013182	jg10883	Ag006G577700
OG0013183	jg10864	Ag006G577460
OG0013184	jg10854	Ag006G577260
OG0013185	jg10841	Ag006G577140
OG0013186	jg10840	Ag006G577130
OG0013187	jg10811	Ag006G576430
OG0013188	jg10781	Ag006G575440
OG0013189	jg10778	Ag006G575330
OG0013190	jg10776	Ag006G575320
OG0013191	jg20481	Ag002G107610, Ag002G111220
OG0013192	jg10738	Ag006G574390
OG0013193	jg10723	Ag006G574200
OG0013194	jg10714	Ag006G573950
OG0013195	jg10710	Ag006G573900
OG0013196	jg10706	Ag006G573800
OG0013197	jg10697	Ag006G572690, Ag006G572660
OG0013198	jg10683	Ag006G573370
OG0013199	jg10677	Ag006G573500, Ag006G573490
OG0013201	jg10648	Ag006G571290
OG0013202	jg10558	Ag006G559700
OG0013203	jg15754	Ag001G084790
OG0013204	jg10555	Ag006G559710
OG0013205	jg8594	Ag003G291150
OG0013206	jg10500	Ag006G561510
OG0013207	jg10438	Ag006G564460
OG0013208	jg10427	Ag006G564880
OG0013209	jg10401	Ag006G565950
OG0013210	jg10338	Ag006G555450, Ag006G555510
OG0013211	jg10313	Ag006G553800
OG0013212	jg2580	Ag004G347680
OG0013213	jg10294	Ag006G552800
OG0013214	jg10263	Ag006G551790
OG0013216	jg10118	Ag006G545160, Ag006G542460
OG0013217	jg10111	Ag006G545010, Ag006G542610
OG0013219	jg10098	Ag006G544480, Ag006G543110
OG0013220	jg10072	Ag006G541680
OG0013221	jg31937	Ag006G541090
OG0013223	jg31986	Ag006G538150, Ag006G540160
OG0013224	jg31991	Ag006G540140, Ag006G538130
OG0013225	jg5872	Ag008G718490
OG0013226	jg9902	Ag007G585520
OG0013227	jg4535	Ag006G506240
OG0013228	jg32040	Ag006G536930, Ag006G539450
OG0013229	jg32089	Ag006G536510, Ag006G539060
OG0013230	jg32092	Ag006G538990, Ag006G536470
OG0013231	jg32104	Ag006G538770, Ag006G536270
OG0013232	jg32118	Ag006G536030
OG0013233	jg32140	Ag006G535780
OG0013235	jg32191	Ag006G535350
OG0013236	jg32223	Ag006G535070
OG0013237	jg32233	Ag006G535010
OG0013238	jg32327	Ag006G533910
OG0013239	jg32644	Ag006G532550
OG0013240	jg24825	Ag005G478110
OG0013241	jg31658	Ag007G579830
OG0013242	jg32517	Ag006G531030
OG0013243	jg32680, jg32669	Ag007G584590
OG0013244	jg17510	Ag004G363840
OG0013244	jg1518, jg14121	Ag004G357430
OG0013245	jg32808	Ag007G585220
OG0013246	jg32783	Ag007G585090
OG0013247	jg32480	Ag003G249790
OG0013248	jg32472	Ag003G248090
OG0013249	jg32470	Ag003G248080
OG0013250	jg32694	Ag007G584540
OG0013251	jg32732	Ag007G584320
OG0013252	jg31304	Ag007G583980
OG0013253	jg31302	Ag007G584000
OG0013254	jg31335	Ag007G583650
OG0013255	jg31341	Ag007G583560
OG0013256	jg31344	Ag007G583540
OG0013257	jg31382	Ag007G583020
OG0013258	jg31396	Ag007G582790
OG0013259	jg31414	Ag007G582590
OG0013260	jg31420	Ag007G582460
OG0013261	jg26788	Ag008G713710, Ag005G428910
OG0013262	jg31446	Ag007G582320
OG0013263	jg31466	Ag007G582120
OG0013264	jg31524	Ag007G581530
OG0013265	jg31577	Ag007G580800
OG0013266	jg8806	Ag003G285440
OG0013267	jg8803	Ag003G285480
OG0013268	jg8783	Ag003G286030
OG0013269	jg8746	Ag003G286890
OG0013270	jg8743	Ag003G286940
OG0013271	jg8737	Ag003G287020
OG0013272	jg27918	Ag005G414680
OG0013273	jg8709	Ag003G288340
OG0013274	jg8696	Ag003G288600
OG0013275	jg8695	Ag002G166170, Ag003G288610
OG0013276	jg8692	Ag003G288640
OG0013277	jg8689	Ag003G288740
OG0013278	jg8684	Ag003G288880
OG0013279	jg8674	Ag003G289080
OG0013280	jg8672	Ag003G289180
OG0013281	jg8644	Ag003G289680
OG0013282	jg8627	Ag003G290290
OG0013283	jg8626	Ag003G290300
OG0013284	jg8620	Ag003G290410
OG0013285	jg8589	Ag003G291230
OG0013286	jg8546	Ag003G292340
OG0013287	jg15276	Ag001G072530
OG0013288	jg8511	Ag003G293000, Ag003G292990
OG0013289	jg8510	Ag003G293030
OG0013290	jg8507	Ag003G293070
OG0013291	jg8488	Ag003G293430
OG0013292	jg8487	Ag003G293450
OG0013293	jg8486	Ag003G293460
OG0013294	jg31292	Ag007G584120
OG0013295	jg8482	Ag003G293510
OG0013296	jg8414	Ag003G294780
OG0013297	jg8413	Ag003G294890
OG0013298	jg8412	Ag003G294900
OG0013299	jg8398	Ag003G295110
OG0013300	jg8393	Ag003G295190
OG0013301	jg8382	Ag003G295480
OG0013302	jg8347	Ag003G296370
OG0013303	jg8339	Ag003G296550
OG0013304	jg8334	Ag003G296610
OG0013305	jg8312	Ag003G296840
OG0013306	jg8285	Ag003G297040
OG0013307	jg8293	Ag003G296960
OG0013308	jg8297, jg8304	Ag003G296920
OG0013309	jg8280, jg12875	Ag003G297090
OG0013310	jg16588	Ag006G521770
OG0013311	jg12021	Ag003G285540
OG0013312	jg12048	Ag007G644870
OG0013313	jg12065	Ag007G583190
OG0013314	jg12096, jg12098	Ag007G645000
OG0013315	jg12151	Ag007G645480
OG0013316	jg12200	Ag004G307000
OG0013317	jg12211	Ag007G645730
OG0013318	jg12223	Ag007G645770
OG0013319	jg12234	Ag007G645870
OG0013320	jg12237	Ag007G645990
OG0013321	jg12257	Ag007G646220
OG0013322	jg12327	Ag007G646700
OG0013323	jg12358	Ag007G646880
OG0013324	jg12379	Ag007G647060
OG0013325	jg12401	Ag007G647240
OG0013326	jg12404	Ag007G647250
OG0013327	jg12405	Ag007G647260
OG0013328	jg12434	Ag007G647750
OG0013329	jg12481	Ag007G648070
OG0013331	jg12558	Ag004G333730
OG0013332	jg12559	Ag007G649470, Ag005G462980
OG0013333	jg5735	Ag007G629560
OG0013334	jg31809	Ag007G578850
OG0013335	jg14368	Ag002G197740
OG0013336	jg7496	Ag002G146100
OG0013337	jg21454	Ag007G643700
OG0013339	jg18661	Ag002G163240
OG0013340	jg18641	Ag002G162860
OG0013341	jg7286	Ag009G736880, Ag002G151900
OG0013342	jg7267	Ag002G153520, Ag002G156070
OG0013343	jg7241	Ag002G155930, Ag002G153310
OG0013345	jg7232	Ag002G155860, Ag002G153280
OG0013346	jg7222	Ag002G155790, Ag002G153130
OG0013347	jg7220	Ag002G149270, Ag002G155670
OG0013348	jg5845	Ag008G719070
OG0013349	jg7112, jg7122, jg7111	Ag002G120260
OG0013350	jg27927, jg20868	Ag005G415090
OG0013351	jg32379	Ag006G533410
OG0013352	jg7049	Ag002G107780, Ag002G111330
OG0013353	jg7056	Ag004G313160
OG0013355	jg18520	Ag002G160220
OG0013356	jg18459	Ag002G158760
OG0013357	jg18458	Ag002G158750
OG0013358	jg18455	Ag002G158630
OG0013359	jg18669	Ag002G163550
OG0013360	jg20917	Ag003G256630
OG0013363	jg20935	Ag002G158250
OG0013364	jg20961	Ag002G158120
OG0013365	jg20990	Ag002G157700
OG0013366	jg32714	Ag007G584420
OG0013367	jg21025	Ag002G157280
OG0013368	jg21042	Ag002G154630, Ag002G157090
OG0013370	jg21059	Ag002G156950, Ag002G154520
OG0013371	jg21078	Ag002G156810, Ag002G154400
OG0013372	jg6377	Ag002G156520, Ag002G154070
OG0013373	jg21114	Ag002G156410, Ag002G153980
OG0013374	jg21121	Ag002G163740
OG0013375	jg20825	Ag007G587310
OG0013376	jg21130	Ag002G153970, Ag002G156390
OG0013377	jg18970	Ag002G174970
OG0013378	jg21132	Ag002G153960, Ag002G156350
OG0013379	jg511	Ag002G153920, Ag002G156310
OG0013380	jg21165	Ag002G153870, Ag002G156260
OG0013381	jg6145	Ag008G724480
OG0013382	jg18706	Ag002G164600
OG0013383	jg7317	Ag002G152670
OG0013384	jg7331	Ag004G375440
OG0013385	jg7336	Ag002G149080
OG0013386	jg7350	Ag002G148560
OG0013387	jg7355	Ag002G148510
OG0013388	jg31995	Ag006G540110, Ag006G538110
OG0013389	jg7372	Ag002G148090
OG0013390	jg7452	Ag002G146850
OG0013391	jg7472	Ag002G146490
OG0013392	jg7497	Ag002G146070
OG0013393	jg7500	Ag002G145990
OG0013394	jg7508	Ag002G145660, Ag004G383970
OG0013395	jg7511	Ag002G145630
OG0013396	jg7540	Ag002G145370
OG0013397	jg7560	Ag002G145110
OG0013398	jg7571	Ag002G144970
OG0013399	jg7584	Ag002G143330
OG0013400	jg7601	Ag002G143720
OG0013401	jg7627	Ag002G143100
OG0013402	jg7686	Ag002G140560
OG0013403	jg7692	Ag002G140440
OG0013404	jg7749	Ag002G133350
OG0013405	jg7754	Ag002G133190
OG0013406	jg7773	Ag002G131810
OG0013407	jg7755	Ag002G133180
OG0013408	jg20762	Ag002G128710
OG0013409	jg20736	Ag002G127670
OG0013410	jg20667	Ag002G125360
OG0013411	jg13521	Ag002G124920
OG0013412	jg20653	Ag002G124420
OG0013414	jg20564	Ag002G103590
OG0013415	jg20563	Ag002G103600
OG0013416	jg20561	Ag002G103730
OG0013418	jg20528	Ag002G104710
OG0013419	jg20518	Ag002G104950
OG0013420	jg20514	Ag002G105260
OG0013422	jg20503	Ag002G106080
OG0013423	jg20465	Ag002G108050, Ag002G111580
OG0013424	jg20428	Ag002G116220
OG0013425	jg5856	Ag008G718820
OG0013426	jg20306	Ag002G114730, Ag002G122960
OG0013427	jg20307	Ag002G122860, Ag002G114670
OG0013428	jg11899	Ag001G042060
OG0013429	jg27009	Ag005G425770
OG0013430	jg11707	Ag001G043050
OG0013431	jg11685	Ag001G043100
OG0013432	jg26902	Ag005G426830
OG0013433	jg11662	Ag001G043310
OG0013434	jg26851	Ag005G427500
OG0013435	jg11565	Ag001G043960, Ag001G039310
OG0013436	jg26758	Ag005G429740
OG0013437	jg11455	Ag001G038390
OG0013438	jg11437	Ag001G038130
OG0013439	jg11398	Ag001G037870
OG0013440	jg11382	Ag001G037730
OG0013441	jg11367	Ag001G037460
OG0013442	jg7466	Ag002G146730
OG0013443	jg11335	Ag001G036800
OG0013444	jg11315	Ag001G036550
OG0013445	jg11256	Ag001G035020
OG0013446	jg11242	Ag004G349020
OG0013447	jg11236	Ag001G034540
OG0013448	jg11224	Ag001G034440
OG0013449	jg11221, jg11217	Ag001G034410
OG0013450	jg11158	Ag001G033560
OG0013451	jg11153	Ag001G033520
OG0013452	jg12587	Ag007G649950
OG0013453	jg12619	Ag007G650820
OG0013454	jg12642	Ag007G651750
OG0013455	jg12678	Ag007G653890
OG0013456	jg12737	Ag007G655740
OG0013457	jg12771	Ag007G656280
OG0013458	jg12840	Ag001G065350
OG0013459	jg12849	Ag002G186010
OG0013460	jg12864	Ag007G592820
OG0013461	jg20216	Ag002G206600
OG0013462	jg20198	Ag002G206400
OG0013463	jg20192	Ag002G206310
OG0013464	jg20185	Ag002G206210
OG0013465	jg20183	Ag002G206190
OG0013466	jg20173	Ag002G206080
OG0013467	jg20163	Ag002G205990
OG0013468	jg20143	Ag002G205720
OG0013469	jg20109	Ag002G204600
OG0013470	jg20108	Ag002G204590
OG0013471	jg20101	Ag002G204440
OG0013472	jg20099	Ag002G204420
OG0013473	jg20064	Ag002G203720
OG0013474	jg20044	Ag002G203440
OG0013475	jg20039	Ag002G203380
OG0013476	jg20036	Ag002G203340
OG0013477	jg20034	Ag002G203320
OG0013478	jg20028	Ag002G203250
OG0013479	jg20010	Ag002G202950
OG0013480	jg19998	Ag002G202810
OG0013481	jg19996	Ag002G202780
OG0013482	jg19984	Ag002G202680
OG0013483	jg19982	Ag002G202660
OG0013484	jg19954	Ag002G202000
OG0013485	jg19925	Ag002G201470
OG0013486	jg19831	Ag002G200070
OG0013487	jg16080	Ag001G092510
OG0013488	jg19824	Ag002G199840
OG0013489	jg19817	Ag002G199790
OG0013490	jg19806	Ag002G199530
OG0013491	jg19797	Ag002G199390
OG0013492	jg19793, jg19795	Ag002G199370
OG0013493	jg19781	Ag002G199120
OG0013494	jg19749	Ag002G198590, Ag007G648850
OG0013495	jg19734	Ag002G198380
OG0013496	jg19715	Ag002G197920
OG0013497	jg19690	Ag002G197300
OG0013498	jg19674	Ag002G197070
OG0013499	jg19661	Ag002G196790
OG0013500	jg19653	Ag002G196700
OG0013501	jg19627	Ag002G196140
OG0013502	jg19621	Ag002G196030
OG0013503	jg19619	Ag002G195880
OG0013504	jg19586	Ag002G195100
OG0013505	jg15876	Ag001G088000
OG0013506	jg19510	Ag002G193230
OG0013507	jg19523	Ag002G193340
OG0013508	jg19459	Ag002G192560
OG0013509	jg19458	Ag002G192580
OG0013511	jg3897	Ag006G491800
OG0013512	jg3913, jg4192	Ag006G492180
OG0013513	jg3926	Ag006G492320
OG0013514	jg3931	Ag006G492430
OG0013515	jg3939	Ag006G492730
OG0013516	jg3947	Ag006G492800
OG0013517	jg3955	Ag006G492920
OG0013518	jg3962	Ag006G492980
OG0013519	jg3995	Ag006G493520
OG0013520	jg4016	Ag006G494040
OG0013521	jg4015	Ag006G494030
OG0013522	jg4082	Ag006G495600
OG0013523	jg4084	Ag006G495620
OG0013524	jg4099	Ag006G495860
OG0013525	jg4108	Ag006G496080
OG0013526	jg4109	Ag006G496090
OG0013527	jg4115	Ag006G496530
OG0013529	jg4144	Ag006G496940
OG0013530	jg4145	Ag006G496960
OG0013531	jg4161	Ag006G497310
OG0013532	jg4166	Ag006G497390
OG0013533	jg4170	Ag006G497440
OG0013534	jg4172	Ag006G497480
OG0013536	jg4174	Ag006G497580
OG0013537	jg5860	Ag008G718710
OG0013539	jg5824	Ag008G719350
OG0013540	jg5923	Ag008G717720
OG0013541	jg5924	Ag008G717710
OG0013542	jg5969	Ag008G716590
OG0013543	jg5993	Ag008G716260
OG0013544	jg6003	Ag008G716170
OG0013545	jg6005	Ag008G716140
OG0013546	jg6015	Ag008G715990
OG0013547	jg6114	Ag008G714020
OG0013548	jg6116	Ag008G714010
OG0013549	jg6120	Ag008G713700
OG0013550	jg23016	Ag008G712900
OG0013551	jg23013	Ag008G712770
OG0013552	jg23012	Ag008G712760
OG0013553	jg23002	Ag008G712540
OG0013554	jg22993	Ag008G712310
OG0013555	jg22946	Ag008G710650
OG0013556	jg22884	Ag008G709060
OG0013557	jg22877	Ag008G708930
OG0013558	jg22875	Ag008G708900
OG0013559	jg31316	Ag007G583850
OG0013561	jg23291	Ag008G729130
OG0013562	jg23303	Ag008G729220
OG0013563	jg23327	Ag008G729620
OG0013564	jg23337	Ag008G729770
OG0013565	jg23354	Ag008G730210
OG0013566	jg23390	Ag008G730570
OG0013567	jg23396	Ag008G730630
OG0013569	jg23409	Ag008G730860
OG0013570	jg23416	Ag008G730960
OG0013571	jg23419	Ag008G731020
OG0013572	jg23439	Ag008G731120
OG0013573	jg23443	Ag008G731220
OG0013574	jg23450	Ag008G731270
OG0013575	jg23456	Ag008G731400
OG0013576	jg23462	Ag008G731490
OG0013577	jg28008	Ag005G410660, Ag008G731650
OG0013578	jg23480	Ag008G731710
OG0013579	jg23485	Ag003G280820, Ag008G731810
OG0013580	jg23511	Ag008G732260
OG0013581	jg23528	Ag008G732580
OG0013582	jg23558	Ag008G733020
OG0013583	jg23592	Ag008G733460
OG0013584	jg23593	Ag008G733470
OG0013585	jg29287, jg23597	Ag008G733570
OG0013586	jg23607	Ag008G733650
OG0013587	jg23615	Ag008G733790, Ag008G733830
OG0013588	jg23626	Ag008G734020
OG0013589	jg6395, jg23629	Ag008G734050
OG0013590	jg23632	Ag008G734080
OG0013591	jg23646	Ag008G734280
OG0013592	jg23651	Ag008G734360
OG0013593	jg23658	Ag008G734450
OG0013594	jg23664	Ag008G734510
OG0013595	jg23667	Ag008G734560
OG0013596	jg23669	Ag008G734580
OG0013597	jg23689	Ag008G734720
OG0013599	jg23709	Ag003G276410
OG0013600	jg23718	Ag008G735100
OG0013601	jg23729	Ag001G100070
OG0013602	jg23759	Ag001G099610
OG0013603	jg23767	Ag001G099490
OG0013604	jg23776	Ag001G099380
OG0013605	jg23781	Ag001G099310
OG0013606	jg23785	Ag001G099270
OG0013608	jg23795	Ag001G099180
OG0013609	jg8233	Ag007G609650, Ag006G519120
OG0013610	jg8231	Ag006G519170
OG0013611	jg8229	Ag006G519320
OG0013612	jg8166	Ag006G516850
OG0013613	jg8191	Ag006G517180
OG0013614	jg8212	Ag006G520050
OG0013615	jg8214	Ag006G520020
OG0013616	jg8215	Ag006G520000
OG0013617	jg8119	Ag006G515770
OG0013618	jg8129	Ag006G515530
OG0013619	jg8130	Ag006G515520
OG0013620	jg8139	Ag006G515370
OG0013621	jg8143	Ag006G515230
OG0013622	jg8099	Ag006G514920
OG0013623	jg8070	Ag006G513750
OG0013624	jg8067	Ag006G513600
OG0013625	jg8046	Ag006G513080
OG0013626	jg8048	Ag006G513100
OG0013627	jg8044	Ag006G512830
OG0013628	jg8034	Ag006G512650
OG0013629	jg8033	Ag006G512640
OG0013630	jg8027	Ag006G512570
OG0013631	jg28584	Ag004G299750
OG0013632	jg7982	Ag006G511190
OG0013633	jg7944	Ag006G509920
OG0013634	jg7867	Ag007G599550
OG0013635	jg7865	Ag007G599560
