Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0018504	jg2916	XP_006390617.1
OG0018505	jg2903	XP_006390633.1
OG0018506	jg3532	XP_006389978.1
OG0018507	jg3608	XP_006389909.1
OG0018508	jg3726	XP_006389793.1
OG0018510	jg25374	XP_024015490.1
OG0018511	jg25450	XP_006407087.1
OG0018512	jg26789	XP_006418715.1
OG0018513	jg27289	XP_024004400.1
OG0018514	jg27396	XP_006409686.1
OG0018515	jg27670	XP_006409461.1
OG0018516	jg28060	XP_006409111.1
OG0018518	jg28317	XP_006409023.1
OG0018519	jg33412	XP_024006266.1
OG0018520	jg33261	XP_006393074.1
OG0018522	jg16130	XP_006402549.1
OG0018523	jg16306	XP_006402383.1
OG0018524	jg16355	XP_006402330.1
OG0018525	jg16432	XP_024014217.1
OG0018526	jg16444	XP_006402269.1
OG0018528	jg11282	XP_006414652.1
OG0018529	jg11361	XP_006414764.1
OG0018530	jg14886	XP_006404049.1
OG0018531	jg15176	XP_006403795.2
OG0018532	jg15204	XP_024013759.1
OG0018534	jg16201	XP_024012786.1
OG0018535	jg16328	XP_024012886.1
OG0018536	jg20603	XP_006398161.2
OG0018538	jg20318, jg14193	XP_006398422.2
OG0018539	jg20385	XP_006398372.1
OG0018540	jg18942	XP_006410971.1
OG0018541	jg19041	XP_006411074.2
OG0018544	jg19380	XP_006411366.1
OG0018545	jg19590	XP_024004281.1
OG0018548	jg3094	XP_006390429.1, XP_006404915.1
OG0018550	jg9596	XP_006412959.1
OG0018552	jg8834	XP_006412139.1
OG0018553	jg8275	XP_006411600.1
OG0018554	jg28927	XP_006417987.1
OG0018555	jg29052	XP_006417860.1
OG0018556	jg29067	XP_006417835.2
OG0018557	jg29163	XP_006417737.2
OG0018558	jg29298	XP_006417580.1
OG0018559	jg29603	XP_006417334.1
OG0018561	jg29830	XP_006417104.1
OG0018562	jg14272	XP_024016639.1
OG0018563	jg29924	XP_006417008.1
OG0018564	jg30059	XP_006416885.1
OG0018567	jg680	XP_024004259.1
OG0018569	jg26810	XP_006418697.2
OG0018570	jg26154	XP_006406425.1
OG0018571	jg20996, jg20991	XP_024013188.1
OG0018572	jg25242	XP_006407286.1
OG0018574	jg24879	XP_006407668.1
OG0018576	jg24596	XP_024015007.1
OG0018580	jg4533	XP_006399184.1
OG0018581	jg10251	XP_006413624.2
OG0018582	jg13693	XP_006395319.1
OG0018583	jg10812	XP_006414168.1
OG0018585	jg10066	XP_024005498.1
OG0018586	jg9890	XP_006413276.1
OG0018587	jg18350	XP_006410402.1
OG0018589	jg18003	XP_024003732.1
OG0018590	jg17629	XP_006408688.1
OG0018593	jg4779	XP_006399442.1
OG0018595	jg5544	XP_024012329.1
OG0018596	jg5620	XP_024012710.1
OG0018597	jg6588	XP_024006906.1
OG0018599	jg12706	XP_006405420.2
OG0018600	jg13029	XP_006395807.1
OG0018601	jg21919	XP_006401845.1
OG0018602	jg22642	XP_006401208.2
OG0018603	jg22646	XP_024011627.1
OG0018604	jg22673	XP_024012301.1
OG0018605	jg22838	XP_006401000.1
OG0018606	jg5810	XP_006400509.1
OG0018609	jg6176	XP_006394595.1
OG0018610	jg23545	XP_006394047.1
OG0018611	jg28998	XP_006417912.1
OG0018612	jg30623, jg30625	XP_024008050.1
OG0018613	jg31186	XP_006415859.1
OG0018617	jg2383	XP_006391170.1, XP_024006345.1, XP_024010415.1
OG0018618	jg2835	XP_024010293.1
OG0018620	jg26964, jg26967	XP_024009564.1
OG0018621	jg27506	XP_024016333.1
OG0018622	jg16610	XP_006404644.1
OG0018623	jg16711	XP_006404745.1
OG0018624	jg16735	XP_006404761.1
OG0018626	jg18616	XP_006410655.1
OG0018629	jg19530	XP_006411490.1
OG0018630	jg12926	XP_024011083.1
OG0018631	jg13030	XP_024006893.1
OG0018633	jg13298	XP_024006888.1
OG0018634	jg4265	XP_006398971.1
OG0018635	jg8049	XP_024009913.1, XP_024009915.1
OG0018636	jg8228	XP_024009855.1
OG0018637	jg9809	XP_006404330.1, XP_006413180.1
OG0018638	jg9889	XP_006413275.1
OG0018639	jg21382	XP_024007323.1
OG0018640	jg21407	XP_006395160.1
OG0018673	jg9120	XP_006412442.1
OG0018675	jg9006	XP_006412327.2
OG0018676	jg31729	XP_024008386.1
OG0018677	jg31925	XP_024009098.1
OG0018678	jg11009	XP_024004776.1
OG0018679	jg1449	XP_024004185.1
OG0018681	jg13375	XP_006395522.1
OG0018682	jg11872	XP_024013085.1
OG0018684	jg640	XP_006391831.1
OG0018685	jg9886	XP_006413271.1
OG0018689	jg21655	XP_006402195.1
OG0018690	jg21668	XP_006402177.1
OG0018692	jg21917	XP_006401846.1
OG0018693	jg21992	XP_006401775.1
OG0018694	jg22401	XP_006401429.1
OG0018695	jg22421	XP_006401411.1
OG0018696	jg21271	XP_006395237.1
OG0018698	jg10434	XP_006413792.1
OG0018700	jg10289	XP_024005315.1
OG0018701	jg9929	XP_006413311.1
OG0018702	jg32627	XP_006393721.1
OG0018703	jg32512	XP_006395989.1
OG0018704	jg4894	XP_024011512.1
OG0018705	jg31566	XP_006415500.1
OG0018708	jg7260	XP_006397188.1
OG0018710	jg20922	XP_006403276.1
OG0018711	jg20933	XP_024013169.1
OG0018712	jg20937	XP_006403300.1
OG0018713	jg21137	XP_006417856.1, XP_006405264.2
OG0018714	jg16342	XP_006402344.1
OG0018715	jg7402	XP_006397048.1
OG0018717	jg11709	XP_024007408.1
OG0018718	jg11708	XP_006395961.1
OG0018719	jg11350	XP_006414744.1
OG0018720	jg11259	XP_006414634.1
OG0018721	jg12647	XP_006405500.1
OG0018723	jg12835	XP_006405300.1
OG0018724	jg20096	XP_024010726.1
OG0018725	jg19864	XP_024010779.1
OG0018726	jg19805	XP_024010897.1
OG0018727	jg19659	XP_006397492.1
OG0018728	jg19623	XP_006411572.1
OG0018729	jg3841	XP_006398586.1
OG0018730	jg3866	XP_006398612.2
OG0018731	jg3937	XP_006398671.1
OG0018733	jg23674	XP_006393907.1
OG0018734	jg23742	XP_006393847.1
OG0018735	jg23745	XP_024007345.1
OG0018736	jg8247	XP_006396190.1
OG0018737	jg7997	XP_006396426.1
OG0018740	jg17507	XP_006408619.1
OG0018742	jg9717	XP_006413086.1
OG0018745	jg24009	XP_006408451.1
OG0018746	jg24136	XP_006408296.1
OG0018750	jg28273	XP_006408981.1
OG0018753	jg16923	XP_024014175.1
OG0018754	jg16831	XP_006404854.1
OG0018755	jg29592	XP_006417345.1
OG0018758	jg28544	XP_006418351.1
OG0018759	jg28535	XP_006418359.2
OG0018760	jg28416	XP_006418481.2
OG0018761	jg5516	XP_006400228.1
OG0018762	jg23171	XP_006394421.2
OG0018763	jg23193	XP_024006805.1
OG0018764	jg22777	XP_006401059.1
OG0018765	jg22769	XP_006401068.2
OG0018766	jg14542	XP_006404369.1
OG0018767	jg14462	XP_006418864.1
OG0018768	jg14349	XP_006419013.1
OG0018770	jg14279	XP_024009687.1
OG0018771	jg13993	XP_006419133.1
OG0018772	jg2402	XP_006391144.1
OG0018775	jg3493	XP_006390014.1
OG0018776	jg30498	XP_024008677.1
OG0018777	jg3092	XP_006390431.2
OG0018778	jg2892	XP_006390644.1
OG0018779	jg3761	XP_024010979.1
OG0018780	jg25356	XP_024014889.1
OG0018781	jg25490	XP_006407050.1
OG0018782	jg25496	XP_006407043.2
OG0018783	jg25730	XP_006406821.1
OG0018785	jg26195	XP_006406386.2
OG0018786	jg26328	XP_006406276.2
OG0018788	jg27175	XP_006396116.2
OG0018789	jg27835	XP_006409347.1
OG0018790	jg24925	XP_006407620.1
OG0018791	jg28117	XP_006409067.1
OG0018792	jg33823	XP_024005998.1
OG0018795	jg33102	XP_006393217.1
OG0018796	jg32945	XP_006393375.1
OG0018797	jg15691	XP_024012811.1
OG0018798	jg15802	XP_006402840.2
OG0018799	jg15973	XP_006402702.1
OG0018800	jg16173	XP_006402507.1
OG0018802	jg16433	XP_006402282.1
OG0018806	jg33173	XP_006393160.1
OG0018807	jg33047, jg33056	XP_006393258.1
OG0018808	jg33008	XP_006393313.2
OG0018809	jg21736	XP_006402065.1
OG0018810	jg15182	XP_024013697.1
OG0018811	jg16431	XP_024012813.1
OG0018813	jg20396	XP_006398361.1
OG0018814	jg20288	XP_024011054.1
OG0018816	jg18461	XP_006410509.1
OG0018819	jg3411	XP_024007530.1
OG0018820	jg3133	XP_006390386.1
OG0018821	jg16972	XP_024014109.1
OG0018822	jg9256	XP_006412587.1
OG0018823	jg9148	XP_024005260.1
OG0018824	jg8853	XP_006412161.2
OG0018828	jg28649	XP_006418244.1
OG0018829	jg28705	XP_006418193.1
OG0018830	jg28711	XP_006418186.1
OG0018831	jg28725	XP_024008841.1, XP_024008310.1
OG0018833	jg29022	XP_006417885.1
OG0018834	jg29306	XP_024009182.1
OG0018837	jg30545	XP_006416427.1
OG0018838	jg30589, jg30592	XP_006416389.1
OG0018839	jg18369	XP_006410425.1
OG0018841	jg884	XP_006392088.1
OG0018842	jg751	XP_024015294.1
OG0018843	jg402	XP_024004840.1
OG0018845	jg27901	XP_006409267.1
OG0018846	jg25884	XP_006406696.1
OG0018848	jg3968	XP_006398696.1
OG0018849	jg4343	XP_006399048.1
OG0018850	jg4521	XP_024012386.1
OG0018852	jg10799	XP_006414152.2
OG0018853	jg10231	XP_024005523.1
OG0018855	jg12837	XP_006405297.1
OG0018858	jg5583	XP_006400290.1
OG0018859	jg13893	XP_024007320.1
OG0018860	jg14778	XP_006404151.1
OG0018861	jg5833	XP_024012642.1
OG0018862	jg28836	XP_024008099.1
OG0018863	jg29824, jg29825	XP_006409575.1, XP_006409577.1
OG0018865	jg30363	XP_024008260.1
OG0018866	jg31044	XP_006415983.1
OG0018867	jg31228	XP_006415807.2
OG0018868	jg31653	XP_024007962.1
OG0018870	jg32763, jg16563	XP_006404594.1
OG0018872	jg523	XP_024005474.1
OG0018876	jg2409	XP_006391139.1
OG0018877	jg2697, jg2701	XP_006390830.2
OG0018878	jg2891	XP_024005959.1
OG0018880	jg26589	XP_006406036.1
OG0018881	jg26643	XP_006418837.1
OG0018883	jg26803	XP_024009954.1
OG0018885	jg16808	XP_006404836.2
OG0018886	jg16865	XP_024014300.1
OG0018887	jg16979	XP_024014114.1
OG0018889	jg18790	XP_024004147.1
OG0018890	jg19414	XP_006411400.1
OG0018893	jg13543	XP_024007281.1
OG0018894	jg13865	XP_024006853.1
OG0018895	jg5098	XP_006399774.1
OG0018896	jg6246, jg6247	XP_006394657.1
OG0018898	jg6804	XP_006395026.1
OG0018899	jg7290	XP_024010000.1
OG0018900	jg9411, jg9314, jg9317, jg9412	XP_006418951.1
OG0018901	jg9924	XP_006413307.2
OG0018902	jg10080	XP_006413483.2
OG0018903	jg12210	XP_006405862.1
OG0018904	jg12781	XP_006405331.1
OG0018905	jg12786	XP_024014761.1
OG0018906	jg21118	XP_006403395.1
OG0018907	jg21467	XP_006395136.1
OG0018908	jg21714	XP_006402092.1
OG0018941	jg9290	XP_006412634.2
OG0018943	jg31812	XP_024008272.1
OG0018944	jg1504	XP_006392485.1
OG0018945	jg1430	XP_006392446.1
OG0018948	jg13180	XP_006395674.1
OG0018949	jg13197	XP_006395660.1
OG0018954	jg21660	XP_006402191.1
OG0018955	jg21935	XP_006401827.1
OG0018958	jg4807	XP_024003960.1
OG0018961	jg31950	XP_006415135.1
OG0018962	jg32177	XP_024014666.1
OG0018963	jg32584	XP_006393756.1
OG0018964	jg8564	XP_006411859.1
OG0018967	jg18680	XP_006410714.1
OG0018968	jg31928	XP_006415155.1
OG0018970	jg21188	XP_006390883.2
OG0018971	jg7464	XP_024010086.1
OG0018973	jg11551	XP_006414940.1
OG0018976	jg23733	XP_006393855.1
OG0018980	jg17540	XP_024015983.1
OG0018982	jg19094	XP_024003774.1
OG0018985	jg31245	XP_024008584.1
OG0018986	jg31200	XP_024007862.1
OG0018987	jg188	XP_024016649.1
OG0018990	jg28825	XP_006418074.1
OG0018993	jg5734	XP_024012218.1
OG0018994	jg6383	XP_024007591.1
OG0018996	jg14697	XP_024013427.1
OG0018997	jg14539	XP_006404372.1
OG0018998	jg14248	XP_024009660.1
OG0019000	jg2530	XP_006391012.1
OG0019001	jg2810	XP_006390736.2
OG0019004	jg25772	XP_006406791.1
OG0019005	jg26040	XP_024015014.1
OG0019007	jg27390	XP_006398294.1
OG0019008	jg27960	XP_006409194.1
OG0019009	jg33760	XP_006392602.1
OG0019011	jg33583	XP_024006088.1
OG0019012	jg33009	XP_006393309.1
OG0019014	jg15272	XP_006403692.1
OG0019022	jg32931	XP_024006328.1
OG0019023	jg14280	XP_006419066.1
OG0019025	jg15152	XP_006403807.1
OG0019027	jg15457	XP_024013537.1
OG0019028	jg10953	XP_006414316.1
OG0019029	jg18926	XP_006410957.2
OG0019032	jg19672	XP_006397505.1
OG0019033	jg30981	XP_006416028.1
OG0019035	jg9138	XP_024005503.1
OG0019036	jg28406	XP_006418489.1
OG0019038	jg29508	XP_006417354.1
OG0019039	jg29613	XP_024008862.1
OG0019040	jg29653	XP_006417265.1
OG0019045	jg25393	XP_006407152.1
OG0019046	jg24059	XP_024015162.1
OG0019047	jg24006, jg11069	XP_006408453.2
OG0019050	jg9940	XP_006413321.1
OG0019051	jg5268	XP_006399959.1
OG0019053	jg22972	XP_006400864.1
OG0019055	jg28608	XP_006418285.2
OG0019056	jg29066	XP_006417836.2
OG0019057	jg29087	XP_024008443.1
OG0019058	jg29827	XP_006409251.2, XP_006417107.2
OG0019059	jg31127	XP_006415911.2
OG0019060	jg31229	XP_006415806.1
OG0019062	jg33139	XP_006393185.1
OG0019063	jg682	XP_006391895.2
OG0019064	jg1134	XP_006392288.1
OG0019071	jg2442	XP_024006626.1
OG0019074	jg25983	XP_024014860.1
OG0019076	jg28322	XP_024015980.1
OG0019077	jg16700	XP_024014097.1
OG0019078	jg17069	XP_006405118.1
OG0019079	jg17200	XP_006408821.1
OG0019081	jg18481	XP_006410524.2
OG0019082	jg19216	XP_006411224.1, XP_006397050.1
OG0019083	jg19671	XP_024010695.1
OG0019084	jg20129	XP_006397912.1
OG0019085	jg12980	XP_006395852.2
OG0019086	jg14825	XP_006404113.1
OG0019088	jg4152, jg4151	XP_024007982.1
OG0019089	jg6242	XP_006394654.1
OG0019092	jg8595	XP_006411895.1, XP_006411894.1
OG0019093	jg9768	XP_006413136.1
OG0019094	jg9813	XP_006413185.2
OG0019095	jg10009	XP_006413401.1
OG0019096	jg10020	XP_006413413.1
OG0019098	jg12618	XP_006411761.1
OG0019099	jg12716	XP_006405410.1
OG0019102	jg21438, jg21435	XP_006395145.1
OG0019103	jg21977	XP_006401784.1
OG0019104	jg23654	XP_006393924.1
OG0019130	jg31816	XP_006418059.1
OG0019131	jg1366	XP_006392418.1
OG0019133	jg499	XP_006391721.1
OG0019134	jg21953	XP_024011238.1
OG0019137	jg4943	XP_006399614.1
OG0019139	jg10417	XP_006413776.1
OG0019140	jg31979	XP_006415110.1
OG0019142	jg32265	XP_006397480.1
OG0019144	jg32372	XP_006396017.1
OG0019146	jg8602	XP_006411903.1
OG0019147	jg7124, jg7109	XP_006397275.1
OG0019149	jg20737	XP_006403105.2
OG0019151	jg20590	XP_024011108.1
OG0019155	jg19851	XP_024010758.1
OG0019156	jg19585	XP_006411539.1
OG0019157	jg3847	XP_006398593.1
OG0019160	jg22874	XP_006400964.1
OG0019161	jg18162	XP_006410233.1
OG0019162	jg17237	XP_024015928.1
OG0019163	jg3809	XP_006398555.1
OG0019168	jg30420	XP_024008811.1
OG0019169	jg30699	XP_024008767.1
OG0019171	jg16715	XP_006404746.1
OG0019172	jg16522	XP_024014152.1
OG0019173	jg29105	XP_024008217.1
OG0019174	jg28438	XP_006418462.1
OG0019175	jg23137	XP_024007606.1
OG0019178	jg14440, jg14069	XP_006418882.1
OG0019179	jg14176	XP_006419121.1
OG0019180	jg14154	XP_006404461.1
OG0019181	jg14274	XP_006408625.1
OG0019182	jg3289	XP_006390214.1
OG0019185	jg3773	XP_006389704.1
OG0019187	jg25487	XP_006407054.1
OG0019188	jg26174	XP_006406409.1
OG0019189	jg28269	XP_006408972.1
OG0019191	jg16228	XP_006402457.1
OG0019192	jg33813	XP_006392559.1
OG0019193	jg33321	XP_006393027.1
OG0019195	jg11063	XP_024005670.1
OG0019196	jg11250, jg11249	XP_006414627.1
OG0019197	jg14898	XP_024013711.1
OG0019198	jg15232	XP_006403733.1, XP_006403732.1, XP_006396777.1
OG0019200	jg15166, jg15651, jg15730	XP_006409034.1, XP_006396056.1
OG0019202	jg33510	XP_024006038.1
OG0019205	jg17064	XP_024008072.1
OG0019207	jg19782	XP_024010694.1
OG0019209	jg9627	XP_006412994.1
OG0019214	jg975, jg8770	XP_006412069.2
OG0019220	jg30150	XP_006416791.1
OG0019223	jg924	XP_024013261.1
OG0019224	jg28208	XP_006408913.1
OG0019225	jg27957	XP_006409197.1
OG0019226	jg27010	XP_006418535.1
OG0019230	jg5351	XP_024012290.1
OG0019233	jg22130	XP_006401671.1
OG0019235	jg6197	XP_024007448.1
OG0019239	jg28942	XP_006417971.1
OG0019240	jg31043	XP_006415984.2
OG0019245	jg1182	XP_006392318.1
OG0019246	jg2063	XP_024010068.1
OG0019247	jg2705	XP_006390829.1
OG0019249	jg26338, jg17097	XP_024014983.1
OG0019250	jg26671	XP_006418819.1
OG0019252	jg17150, jg17155	XP_006405234.2
OG0019260	jg7832, jg7834	XP_006396586.2
OG0019262	jg8352	XP_006411675.1
OG0019264	jg10001, jg10003	XP_024005789.1
OG0019265	jg11150	XP_006414484.2
OG0019269	jg22211	XP_024011202.1
OG0019305	jg9224	XP_006412557.1
OG0019308	jg10922	XP_006414287.1
OG0019309	jg1503	XP_006392484.2
OG0019311	jg21809	XP_006401984.1
OG0019312	jg22440	XP_006401394.1
OG0019313	jg4626, jg4648	XP_006399267.2
OG0019314	jg4744	XP_024011518.1
OG0019315	jg10775	XP_006414125.2
OG0019319	jg8372	XP_006411698.1
OG0019320	jg12314	XP_024014807.1
OG0019324	jg12767	XP_006405355.1
OG0019327	jg19513	XP_006411478.1
OG0019328	jg17969	XP_006410009.1
OG0019329	jg17216	XP_006408830.1
OG0019334	jg30531	XP_006416442.1
OG0019335	jg16805	XP_024014275.1
OG0019337	jg28733	XP_006418160.1
OG0019339	jg6706	XP_006394993.1
OG0019340	jg14564	XP_006404360.1
OG0019341	jg18249	XP_024004108.1
OG0019344	jg25434	XP_006407107.1
OG0019347	jg27952	XP_006409201.1
OG0019349	jg33526	XP_006392814.1
OG0019350	jg16327	XP_006402364.1
OG0019351	jg33209	XP_006393114.1
OG0019354	jg15497	XP_006403445.1
OG0019355	jg15864	XP_006405459.2
OG0019358	jg16257	XP_006402427.1
OG0019359	jg20676	XP_024011088.1
OG0019361	jg6987, jg6998, jg7008, jg32675	XP_006393440.2
OG0019362	jg19237	XP_006411246.1
OG0019364	jg3503	XP_006390003.1
OG0019367	jg8281	XP_006411608.1
OG0019369	jg30145	XP_006416798.1
OG0019370	jg17481	XP_024010159.1
OG0019371	jg2738	XP_006390798.2
OG0019375	jg26588	XP_006406037.1
OG0019377	jg24984	XP_006407565.2
OG0019381	jg5230	XP_006399926.1
OG0019383	jg14755	XP_006404169.1
OG0019384	jg6410	XP_006394782.1
OG0019387	jg29925	XP_024008839.1
OG0019388	jg30237	XP_024008700.1
OG0019392	jg31023	XP_024004443.1, XP_006416001.2
OG0019393	jg31188	XP_006415856.1
OG0019403	jg25480	XP_006407059.1
OG0019405	jg20944, jg27749, jg17234	XP_006403301.1
OG0019407	jg18872	XP_006394260.1
OG0019409	jg15916	XP_006402742.1
OG0019410	jg5542	XP_006409915.1
OG0019412	jg23174, jg9843, jg8323	XP_024007947.1
OG0019413	jg9016	XP_006412339.1
OG0019414	jg12051	XP_024007202.1
OG0019415	jg12723	XP_006405404.1
OG0019447	jg9356	XP_006412692.2
OG0019452	jg784	XP_024013375.1
OG0019454	jg12429	XP_024014673.1
OG0019456	jg21835	XP_006401933.1
OG0019457	jg4670	XP_006399311.1
OG0019458	jg32494	XP_024007173.1
OG0019462	jg20160	XP_006397942.1
OG0019464	jg6032	XP_024012582.1
OG0019465	jg20805	XP_006394258.1
OG0019467	jg9784	XP_006413155.1
OG0019468	jg2363	XP_006391190.1
OG0019471	jg9803	XP_006413175.1
OG0019472	jg213	XP_024016604.1
OG0019473	jg29589	XP_006417348.1
OG0019474	jg6698	XP_006394987.1
OG0019475	jg21480, jg21494	XP_006395105.1
OG0019477	jg14791	XP_006404135.1
OG0019479	jg14334	XP_006419021.1
OG0019482	jg2947	XP_024011578.1
OG0019484	jg25488	XP_006407053.2
OG0019486	jg27100	XP_024009791.1
OG0019487	jg27347	XP_006409709.1
OG0019488	jg27487	XP_006409646.1
OG0019494	jg33014	XP_024006163.1
OG0019495	jg20222	XP_006397999.1
OG0019503	jg14296	XP_024009645.1
OG0019506	jg15904	XP_006402749.2
OG0019511	jg5494, jg5492	XP_024014315.1
OG0019515	jg8471	XP_024004388.1
OG0019517	jg28577	XP_006418315.1
OG0019519	jg30785	XP_024008960.1
OG0019520	jg2584	XP_006390955.1
OG0019524	jg21054, jg26070	XP_024015013.1
OG0019526	jg24444	XP_006408078.1
OG0019527	jg3806	XP_006398551.1
OG0019528	jg6772	XP_024006838.1
OG0019529	jg4371	XP_006399071.1
OG0019530	jg10695	XP_006414037.1
OG0019537	jg30827	XP_006416173.2
OG0019538	jg31131	XP_006415908.1
OG0019542	jg32610	XP_024006378.1, XP_006393732.1
OG0019543	jg33577	XP_024006089.1
OG0019544	jg440, jg436, jg433	XP_006410029.1
OG0019550	jg25136	XP_024015261.1
OG0019551	jg27073	XP_006396149.1
OG0019552	jg27180	XP_006396121.1, XP_006396119.1
OG0019553	jg16548	XP_006404576.1
OG0019555	jg16857	XP_006404891.1
OG0019556	jg17173	XP_024016654.1, XP_024010556.1
OG0019558	jg18319, jg18743	XP_006410784.1
OG0019559	jg19946	XP_006402911.1
OG0019560	jg13199	XP_006401608.2
OG0019563	jg14306	XP_024009741.1
OG0019564	jg6665	XP_006394976.1
OG0019565	jg8217	XP_006396230.1
OG0019568	jg9541	XP_006412750.1
OG0019569	jg9553	XP_006412911.1
OG0019572	jg21731	XP_006402074.1
OG0019573	jg21813	XP_006401978.1
OG0019576	jg22377	XP_006401455.1
OG0019577	jg22516	XP_024012682.1
OG0019578	jg22841	XP_024012553.1
OG0019618	jg31913	XP_006415168.2
OG0019619	jg1340	XP_006392397.1
OG0019620	jg24930	XP_024015536.1
OG0019621	jg21857	XP_006401909.2
OG0019625	jg8592	XP_006411890.2
OG0019627	jg12371	XP_006405771.1
OG0019629	jg4777	XP_006399440.1
OG0019634	jg16759	XP_006404780.1
OG0019637	jg6625	XP_006394946.1
OG0019644	jg3307	XP_006390196.1
OG0019647	jg27638	XP_024016384.1
OG0019654	jg33444	XP_006392907.1
OG0019658	jg14843	XP_006404098.1
OG0019659	jg15256	XP_006403713.2
OG0019660	jg16053	XP_006402630.1
OG0019662	jg7525	XP_006396893.2
OG0019663	jg18606	XP_006410644.1
OG0019665	jg21295, jg21294	XP_024004171.1, XP_006411277.1, XP_006411278.2
OG0019668	jg19548	XP_006411501.1
OG0019669	jg3837	XP_024011972.1
OG0019670	jg6106	XP_006400784.1
OG0019672	jg30143	XP_006416800.2
OG0019674	jg641	XP_024016651.1
OG0019676	jg26960	XP_024009282.1
OG0019680	jg3946	XP_006398680.1
OG0019683	jg32091	XP_024007685.1
OG0019685	jg31880	XP_006415218.1
OG0019689	jg23075	XP_024007517.1
OG0019694	jg29640	XP_006417281.2
OG0019695	jg29719, jg29709	XP_024004435.1
OG0019697	jg33781	XP_024006071.1
OG0019700	jg1351	XP_006392404.1
OG0019704	jg3796	XP_024007292.1
OG0019705	jg24954	XP_006407597.1
OG0019707	jg27012	XP_006418529.2, XP_006418530.2
OG0019708	jg28099	XP_006397923.2
OG0019709	jg16719	XP_006404751.1
OG0019712	jg18424	XP_024004126.1
OG0019713	jg18780	XP_006410821.1
OG0019715	jg13983	XP_006401380.2
OG0019716	jg14305	XP_024009223.1
OG0019722	jg9913	XP_006413300.2
OG0019723	jg9972	XP_024005818.1
OG0019726	jg21816	XP_006401975.1
OG0019777	jg1511	XP_006392488.1
OG0019785	jg20380	XP_006403172.2
OG0019797	jg14236	XP_006419095.1
OG0019802	jg26707, jg26706, jg26705, jg26704	XP_006406020.1
OG0019807	jg20877	XP_024009185.1
OG0019812	jg30901	XP_024008039.1
OG0019818	jg24494	XP_006408034.1
OG0019819	jg17148, jg24368	XP_024015157.1
OG0019828	jg17730	XP_006409808.1
OG0019829	jg12643	XP_006405505.1
OG0019831	jg22976	XP_024012087.1
OG0019832	jg28439	XP_006418461.2
OG0019835	jg33072	XP_024006202.1
OG0019839	jg670	XP_024005428.1
OG0019843	jg3753	XP_024012200.1
OG0019846	jg25656	XP_006406876.1
OG0019850	jg27980	XP_024016584.1, XP_006409181.1
OG0019852	jg14575, jg19890	XP_006404347.1
OG0019856	jg14785	XP_006404138.1, XP_006404144.2, XP_006404142.2, XP_006404139.1
OG0019857	jg15388	XP_006403559.1
OG0019858	jg16144	XP_006402533.1
OG0019861	jg7201	XP_006397248.1
OG0019862	jg7207	XP_024010182.1
