Orthogroup	Arabidopsis_arenosa	Cardamine_amara
OG0016309	jg27415	evm.model.RL_1.2666
OG0016310	jg27417	evm.model.RL_1.2673
OG0016311	jg27420	evm.model.RL_1.2674.2.687c87f0
OG0016312	jg27421	evm.model.RL_1.2675
OG0016313	jg27429	evm.model.RL_1.2677
OG0016314	jg27430	evm.model.RL_1.2678
OG0016315	jg27447	evm.model.RL_1.2685
OG0016316	jg27449	evm.model.RL_1.2693
OG0016317	jg27474	evm.model.RL_1.2690
OG0016318	jg27485	evm.model.RL_1.2687
OG0016319	jg11873	evm.model.RL_2.650
OG0016320	jg27546	evm.model.RL_1.2731
OG0016321	jg27551	evm.model.RL_1.2736
OG0016322	jg27557	evm.model.RL_1.2739
OG0016323	jg27562	evm.model.RL_1.2745
OG0016324	jg27563	evm.model.RL_1.2746
OG0016326	jg27700	evm.model.RL_1.2822
OG0016327	jg27758	evm.model.RL_1.2841
OG0016328	jg27777	evm.model.RL_1.2859_evm.model.RL_1.2860.1.687c9a6d
OG0016329	jg27781	evm.model.RL_1.2861
OG0016330	jg27828	evm.model.RL_1.2888
OG0016331	jg27847	evm.model.RL_1.2901
OG0016332	jg27899	evm.model.RL_1.2948
OG0016333	jg27932	evm.model.RL_1.2977
OG0016334	jg27934	evm.model.RL_1.2979
OG0016335	jg27955	evm.model.RL_1.2991
OG0016336	jg28019	evm.model.RL_1.3035
OG0016337	jg27998	evm.model.RL_1.3020
OG0016339	jg27987	evm.model.RL_1.3014
OG0016340	jg27981	evm.model.RL_1.3005
OG0016341	jg28064	evm.model.RL_1.3067
OG0016342	jg28096	evm.model.RL_2.514
OG0016343	jg28118	evm.model.RL_1.3113.1.687c87f1
OG0016344	jg28122	evm.model.RL_1.3120
OG0016345	jg28166	evm.model.RL_1.3148
OG0016346	jg28186	evm.model.RL_1.3159
OG0016347	jg28190	evm.model.RL_1.3162
OG0016348	jg28211	evm.model.RL_1.3177
OG0016349	jg28221	evm.model.RL_1.3185
OG0016350	jg28222	evm.model.RL_1.3186
OG0016351	jg28238	evm.model.RL_1.3200
OG0016352	jg28316	evm.model.RL_1.3283
OG0016353	jg28296	evm.model.RL_1.3265
OG0016354	jg28320	evm.model.RL_1.3287
OG0016355	jg33772	evm.model.RL_5.3972
OG0016356	jg33769	evm.model.RL_5.3969
OG0016357	jg33762	evm.model.RL_5.3963
OG0016358	jg33754	evm.model.RL_5.3955
OG0016359	jg33721	evm.model.RL_5.3941
OG0016360	jg33712	evm.model.RL_5.3935
OG0016361	jg33691	evm.model.RL_5.3916
OG0016362	jg33677	evm.model.RL_5.3902
OG0016363	jg32111, jg33669	evm.model.RL_5.3895
OG0016364	jg25385	evm.model.RL_1.1299
OG0016365	jg33639	evm.model.RL_5.3868
OG0016366	jg25424	evm.model.RL_1.1337
OG0016367	jg33606	evm.model.RL_5.3846
OG0016368	jg33594	evm.model.RL_5.3831
OG0016369	jg33531	evm.model.RL_5.3788
OG0016370	jg33519	evm.model.RL_5.3776
OG0016371	jg33501	evm.model.RL_5.3760
OG0016372	jg33472	evm.model.RL_5.3739
OG0016373	jg33471	evm.model.RL_5.3738
OG0016374	jg33469	evm.model.RL_5.3736
OG0016375	jg33455	evm.model.RL_5.3725
OG0016376	jg33451	evm.model.RL_5.3721
OG0016378	jg33419	evm.model.RL_5.1858
OG0016379	jg33414	evm.model.RL_5.1860
OG0016380	jg33406	evm.model.RL_5.1866
OG0016381	jg33398	evm.model.RL_5.1868
OG0016382	jg33396	evm.model.RL_5.1869
OG0016383	jg33229	evm.model.RL_5.1967
OG0016384	jg33253	evm.model.RL_5.1957
OG0016385	jg33254	evm.model.RL_5.1956
OG0016386	jg16668	evm.model.RL_5.1942
OG0016387	jg33281	evm.model.RL_5.1930
OG0016388	jg33294	evm.model.RL_5.1924
OG0016389	jg33295	evm.model.RL_5.1923.1.687c88b8
OG0016390	jg33201	evm.model.RL_5.1981
OG0016391	jg33198	evm.model.RL_5.1984
OG0016392	jg33193	evm.model.RL_5.1990
OG0016393	jg33148	evm.model.RL_5.2023
OG0016394	jg33132, jg33128	evm.model.RL_5.2033
OG0016395	jg33129	evm.model.RL_5.2035
OG0016396	jg33123	evm.model.RL_5.2039
OG0016397	jg33114	evm.model.RL_5.2046
OG0016398	jg33070	evm.model.RL_5.2077
OG0016399	jg33068	evm.model.RL_5.2079
OG0016400	jg33067	evm.model.RL_5.2080
OG0016401	jg33059	evm.model.RL_5.2081
OG0016403	jg33026	evm.model.RL_5.2095
OG0016404	jg32937	evm.model.RL_5.2153
OG0016405	jg32926	evm.model.RL_5.2166
OG0016406	jg32913	evm.model.RL_5.2174
OG0016407	jg32907	evm.model.RL_5.2182
OG0016409	jg32889	evm.model.RL_5.2202
OG0016410	jg32887	evm.model.RL_5.2204
OG0016411	jg32880	evm.model.RL_5.2206
OG0016412	jg32873, jg32848	evm.model.RL_5.2214
OG0016413	jg11024	evm.model.RL_2.1177
OG0016414	jg11047	evm.model.RL_2.1161
OG0016415	jg11061	evm.model.RL_2.1148
OG0016416	jg11109	evm.model.RL_2.1116
OG0016417	jg11117	evm.model.RL_2.1114
OG0016418	jg11118	evm.model.RL_2.1113
OG0016419	jg18591	evm.model.RL_6.1565
OG0016420	jg31611	evm.model.RL_5.2880
OG0016421	jg18548	evm.model.RL_6.1534
OG0016422	jg15096	evm.model.RL_7.1197
OG0016423	jg15113	evm.model.RL_7.1185
OG0016424	jg15128	evm.model.RL_7.1165
OG0016425	jg15136	evm.model.RL_7.1157
OG0016426	jg15170	evm.model.RL_7.1134
OG0016427	jg15183	evm.model.RL_7.1124
OG0016428	jg15184	evm.model.RL_7.1123
OG0016429	jg15186	evm.model.RL_7.1121
OG0016430	jg15240	evm.model.RL_7.1083
OG0016431	jg24708	evm.model.RL_1.697
OG0016432	jg30301	evm.model.RL_5.1609
OG0016433	jg15269	evm.model.RL_7.1051
OG0016434	jg15328	evm.model.RL_7.988
OG0016435	jg15330	evm.model.RL_7.987
OG0016436	jg15082	evm.model.RL_7.1206
OG0016437	jg15093	evm.model.RL_7.1200.1.687c84b8
OG0016438	jg15078	evm.model.RL_7.1213
OG0016439	jg15073	evm.model.RL_7.1218
OG0016440	jg15049	evm.model.RL_7.1224
OG0016441	jg30920	evm.model.RL_5.3419
OG0016442	jg15047	evm.model.RL_7.1226
OG0016443	jg15048	evm.model.RL_7.1225.1.687c84b8
OG0016444	jg15383	evm.model.RL_7.930
OG0016445	jg15399	evm.model.RL_7.914
OG0016446	jg15420	evm.model.RL_7.894
OG0016447	jg15423	evm.model.RL_7.890.1.687c84b6
OG0016448	jg15425	evm.model.RL_7.888
OG0016449	jg15470	evm.model.RL_7.830
OG0016450	jg15474	evm.model.RL_7.827
OG0016451	jg15477	evm.model.RL_7.824
OG0016452	jg15572	evm.model.RL_7.759
OG0016453	jg15582	evm.model.RL_7.733
OG0016454	jg15593	evm.model.RL_7.743
OG0016456	jg15612	evm.model.RL_7.727
OG0016457	jg15632	evm.model.RL_7.705
OG0016458	jg15643, jg15717	evm.model.RL_7.692
OG0016459	jg15693, jg15161	evm.model.RL_7.675
OG0016460	jg15681	evm.model.RL_7.663
OG0016461	jg15667	evm.model.RL_7.652
OG0016462	jg15766	evm.model.RL_7.611
OG0016463	jg15769	evm.model.RL_7.604, evm.model.RL_7.570
OG0016464	jg15775	evm.model.RL_7.600
OG0016465	jg15798	evm.model.RL_7.579
OG0016466	jg15804	evm.model.RL_7.574
OG0016467	jg15805	evm.model.RL_7.573
OG0016468	jg15820	evm.model.RL_7.553
OG0016469	jg15394	evm.model.RL_7.921
OG0016470	jg15872	evm.model.RL_7.517
OG0016471	jg15873	evm.model.RL_7.515
OG0016472	jg15880	evm.model.RL_7.508
OG0016473	jg15912	evm.model.RL_7.475
OG0016474	jg15983	evm.model.RL_7.419
OG0016476	jg16021	evm.model.RL_7.390
OG0016477	jg27024	evm.model.RL_1.2500
OG0016478	jg16046	evm.model.RL_7.369
OG0016479	jg16051	evm.model.RL_7.365
OG0016480	jg16072	evm.model.RL_7.348
OG0016481	jg16091	evm.model.RL_7.330
OG0016482	jg16110	evm.model.RL_7.317.5.687c84b4
OG0016483	jg16142	evm.model.RL_7.280
OG0016485	jg16196	evm.model.RL_7.231
OG0016487	jg16210	evm.model.RL_7.218
OG0016488	jg16222	evm.model.RL_7.208
OG0016489	jg16242	evm.model.RL_7.192, evm.model.RL_7.191.1.687c84b3
OG0016490	jg16251	evm.model.RL_7.182
OG0016491	jg16266	evm.model.RL_7.167
OG0016492	jg16291	evm.model.RL_7.144
OG0016493	jg16307	evm.model.RL_7.127
OG0016494	jg16308	evm.model.RL_7.126
OG0016495	jg16349	evm.model.RL_7.83
OG0016496	jg16344	evm.model.RL_7.87
OG0016497	jg16376	evm.model.RL_7.59
OG0016498	jg16380	evm.model.RL_7.55
OG0016499	jg16384	evm.model.RL_7.51
OG0016500	jg16416	evm.model.RL_7.35
OG0016501	jg16418	evm.model.RL_7.33
OG0016502	jg16426	evm.model.RL_7.32
OG0016503	jg16427	evm.model.RL_7.31
OG0016504	jg16434	evm.model.RL_7.22.1.687c84b2
OG0016505	jg16438	evm.model.RL_7.19
OG0016506	jg16443	evm.model.RL_7.15
OG0016507	jg16445	evm.model.RL_7.13
OG0016508	jg16449	evm.model.RL_7.9
OG0016509	jg16450	evm.model.RL_7.8
OG0016510	jg33797	evm.model.RL_5.3989
OG0016511	jg33434	evm.model.RL_5.3709
OG0016513	jg11102	evm.model.RL_2.1127
OG0016515	jg11560	evm.model.RL_2.827
OG0016517	jg15230	evm.model.RL_7.1084
OG0016518	jg15316	evm.model.RL_7.1000
OG0016519	jg15800, jg15777	evm.model.RL_7.578.1.687c84b5
OG0016520	jg15816	evm.model.RL_7.557
OG0016521	jg21327	evm.model.RL_4.1081
OG0016522	jg16017	evm.model.RL_7.392
OG0016523	jg16760	evm.model.RL_6.214
OG0016524	jg16088	evm.model.RL_7.333
OG0016525	jg16166	evm.model.RL_7.259
OG0016526	jg16248	evm.model.RL_7.185
OG0016527	jg11016	evm.model.RL_2.1184
OG0016528	jg20487	evm.model.RL_4.237
OG0016529	jg20379	evm.model.RL_4.122
OG0016530	jg20261	evm.model.RL_4.10
OG0016531	jg20656	evm.model.RL_4.376
OG0016532	jg13124	evm.model.RL_7.2539
OG0016533	jg18618	evm.model.RL_6.1588
OG0016535	jg19006	evm.model.RL_6.1935
OG0016536	jg19645	evm.model.RL_6.2445
OG0016537	jg20119	evm.model.RL_6.2860, evm.model.RL_6.2858
OG0016539	jg3412	evm.model.RL_3.2147.2.687c84bd
OG0016540	jg11972	evm.model.RL_2.596
OG0016541	jg9698	evm.model.RL_2.2265
OG0016542	jg9104	evm.model.RL_2.2798
OG0016545	jg8284	evm.model.RL_2.3495
OG0016546	jg28516	evm.model.RL_5.64_evm.model.RL_5.65
OG0016547	jg28773	evm.model.RL_5.306
OG0016548	jg28937	evm.model.RL_5.447
OG0016549	jg29082	evm.model.RL_5.579
OG0016550	jg29247	evm.model.RL_5.748
OG0016551	jg29267	evm.model.RL_5.768
OG0016552	jg29432	evm.model.RL_5.909
OG0016553	jg29538	evm.model.RL_5.984
OG0016555	jg29641	evm.model.RL_5.1067
OG0016556	jg29831	evm.model.RL_5.1208
OG0016559	jg30276	evm.model.RL_5.1589
OG0016560	jg30308	evm.model.RL_5.1615
OG0016561	jg30503	evm.model.RL_5.1809
OG0016562	jg30600	evm.model.RL_5.3678
OG0016563	jg2618	evm.model.RL_3.1402
OG0016564	jg2412	evm.model.RL_3.1232
OG0016565	jg2323	evm.model.RL_3.1156
OG0016567	jg11130	evm.model.RL_8.1765, evm.model.RL_2.1100
OG0016568	jg21067	evm.model.RL_4.671
OG0016569	jg26639	evm.model.RL_1.2278
OG0016570	jg25548	evm.model.RL_1.1442
OG0016571	jg25115	evm.model.RL_1.1070
OG0016572	jg25025	evm.model.RL_1.993
OG0016576	jg23987	evm.model.RL_1.106
OG0016577	jg3921	evm.model.RL_4.3342
OG0016578	jg4162	evm.model.RL_4.3115
OG0016579	jg4352	evm.model.RL_4.2946
OG0016580	jg4430	evm.model.RL_4.2893
OG0016581	jg4443, jg4488	evm.model.RL_4.2879.2.687c86db
OG0016582	jg4549	evm.model.RL_4.2830
OG0016584	jg32121	evm.model.RL_5.2535
OG0016585	jg32398	evm.model.RL_5.2618
OG0016586	jg31955	evm.model.RL_5.2654, evm.model.RL_5.2657
OG0016587	jg10146	evm.model.RL_2.1869
OG0016588	jg10355	evm.model.RL_2.1700
OG0016589	jg32653	evm.model.RL_5.2314
OG0016590	jg25947	evm.model.RL_1.1737
OG0016591	jg10905	evm.model.RL_2.1267
OG0016592	jg31313	evm.model.RL_5.3102
OG0016594	jg18255	evm.model.RL_6.1284
OG0016595	jg18145	evm.model.RL_6.1184
OG0016596	jg18099	evm.model.RL_6.1151
OG0016597	jg17676	evm.model.RL_6.848
OG0016598	jg4633	evm.model.RL_4.2760
OG0016599	jg4770	evm.model.RL_4.2631
OG0016600	jg4835	evm.model.RL_4.2568
OG0016601	jg4946	evm.model.RL_4.2469
OG0016602	jg5099	evm.model.RL_4.2331
OG0016604	jg5199	evm.model.RL_4.2238
OG0016606	jg21427	evm.model.RL_4.836
OG0016607	jg21405	evm.model.RL_4.830
OG0016609	jg14721	evm.model.RL_7.1492
OG0016610	jg31027	evm.model.RL_5.3350
OG0016611	jg22726	evm.model.RL_8.1894, evm.model.RL_3.681
OG0016612	jg22880	evm.model.RL_8.2029
OG0016613	jg6341	evm.model.RL_4.1253
OG0016614	jg28528	evm.model.RL_5.75
OG0016616	jg31182	evm.model.RL_5.3220
OG0016617	jg31281	evm.model.RL_5.3135
OG0016619	jg33118, jg33117	evm.model.RL_5.2043, evm.model.RL_5.2042, evm.model.RL_5.2041
OG0016620	jg33262	evm.model.RL_5.1948
OG0016622	jg3801	evm.model.RL_3.2368, evm.model.RL_3.2366
OG0016625	jg27915	evm.model.RL_1.2962.1.687c87f0
OG0016626	jg16703	evm.model.RL_6.179
OG0016627	jg16948	evm.model.RL_6.351
OG0016629	jg13550	evm.model.RL_7.2231, evm.model.RL_7.2229, evm.model.RL_7.2232
OG0016630	jg14573	evm.model.RL_7.1616
OG0016631	jg14859	evm.model.RL_7.1406.2.687c9769
OG0016632	jg14873	evm.model.RL_7.1386
OG0016633	jg15163, jg15727, jg15654	evm.model.RL_7.643
OG0016635	jg7769	evm.model.RL_8.425
OG0016636	jg8189	evm.model.RL_8.71
OG0016638	jg10214, jg10215	evm.model.RL_2.1816
OG0016639	jg11507	evm.model.RL_1.1074
OG0016657	jg9614	evm.model.RL_2.2334
OG0016658	jg9594	evm.model.RL_2.2401, evm.model.RL_2.2357
OG0016659	jg9590	evm.model.RL_2.2359
OG0016660	jg9588	evm.model.RL_2.2361
OG0016661	jg9583	evm.model.RL_2.2366
OG0016662	jg9552	evm.model.RL_2.2399
OG0016663	jg9523	evm.model.RL_2.2429
OG0016664	jg9513	evm.model.RL_2.2442
OG0016665	jg9439	evm.model.RL_2.2500
OG0016666	jg9415	evm.model.RL_2.2524
OG0016667	jg9403	evm.model.RL_2.2527
OG0016668	jg9402	evm.model.RL_2.2528
OG0016670	jg9267	evm.model.RL_2.2648
OG0016671	jg9214	evm.model.RL_2.2699.3.687c86e6
OG0016672	jg9147	evm.model.RL_2.2754
OG0016673	jg9111	evm.model.RL_2.2792
OG0016675	jg9033	evm.model.RL_2.2858
OG0016676	jg9026	evm.model.RL_2.2866
OG0016677	jg9018	evm.model.RL_2.2871
OG0016679	jg8940	evm.model.RL_2.2941
OG0016681	jg8876	evm.model.RL_2.3000
OG0016682	jg31728	evm.model.RL_5.2821
OG0016683	jg31769	evm.model.RL_5.2804
OG0016684	jg31775	evm.model.RL_5.2798
OG0016685	jg31777	evm.model.RL_5.2796
OG0016686	jg31871	evm.model.RL_5.2735
OG0016687	jg31883	evm.model.RL_5.2725
OG0016688	jg11900	evm.model.RL_2.645
OG0016689	jg1538	evm.model.RL_3.762
OG0016690	jg1506	evm.model.RL_3.743
OG0016691	jg1432	evm.model.RL_7.717, evm.model.RL_3.702.3.687c84ba
OG0016692	jg1423	evm.model.RL_3.690
OG0016693	jg1364	evm.model.RL_3.659
OG0016694	jg1194	evm.model.RL_3.577
OG0016697	jg1106	evm.model.RL_3.542
OG0016698	jg996	evm.model.RL_3.485
OG0016699	jg961	evm.model.RL_3.465
OG0016700	jg960	evm.model.RL_3.464
OG0016701	jg957	evm.model.RL_3.463
OG0016702	jg905	evm.model.RL_3.388
OG0016703	jg869	evm.model.RL_3.421_evm.model.RL_3.420
OG0016704	jg729	evm.model.RL_3.278
OG0016705	jg12975	evm.model.RL_7.2718
OG0016706	jg12993	evm.model.RL_7.2631
OG0016707	jg13012	evm.model.RL_7.2618
OG0016708	jg13062	evm.model.RL_7.2583
OG0016709	jg13118	evm.model.RL_7.2543
OG0016712	jg13210	evm.model.RL_7.2472
OG0016713	jg13247	evm.model.RL_7.2440
OG0016714	jg13281	evm.model.RL_7.2416
OG0016715	jg13338	evm.model.RL_7.2376
OG0016716	jg13357	evm.model.RL_7.2360
OG0016717	jg13523	evm.model.RL_7.2251
OG0016718	jg13555	evm.model.RL_7.2226
OG0016719	jg13567	evm.model.RL_2.7
OG0016720	jg13616	evm.model.RL_7.2198
OG0016721	jg13758	evm.model.RL_7.2091
OG0016725	jg2229	evm.model.RL_3.1087
OG0016726	jg2214	evm.model.RL_3.1078
OG0016727	jg2173	evm.model.RL_3.1048
OG0016729	jg2086	evm.model.RL_3.1007
OG0016730	jg2021	evm.model.RL_3.970
OG0016731	jg1938	evm.model.RL_3.943
OG0016733	jg1854	evm.model.RL_3.900
OG0016734	jg1805	evm.model.RL_3.800
OG0016735	jg1795	evm.model.RL_3.869
OG0016736	jg1726	evm.model.RL_3.797
OG0016737	jg1352	evm.model.RL_3.647
OG0016738	jg1564	evm.model.RL_3.775
OG0016739	jg358	evm.model.RL_3.8
OG0016740	jg363	evm.model.RL_3.12
OG0016742	jg621	evm.model.RL_3.208
OG0016743	jg632	evm.model.RL_3.218
OG0016744	jg688	evm.model.RL_3.255
OG0016745	jg696	evm.model.RL_3.264
OG0016746	jg692	evm.model.RL_3.260
OG0016747	jg25208	evm.model.RL_1.1153
OG0016748	jg9887	evm.model.RL_2.2093
OG0016749	jg9849	evm.model.RL_2.2127
OG0016750	jg9845	evm.model.RL_2.2131
OG0016751	jg9841	evm.model.RL_2.2134
OG0016752	jg19337	evm.model.RL_6.2195
OG0016753	jg24832	evm.model.RL_1.821
OG0016754	jg24881	evm.model.RL_1.861
OG0016756	jg24905	evm.model.RL_1.888
OG0016757	jg29446	evm.model.RL_7.1678, evm.model.RL_7.1681
OG0016758	jg4066	evm.model.RL_4.3202
OG0016759	jg24934	evm.model.RL_1.912
OG0016760	jg24973	evm.model.RL_1.946
OG0016761	jg25002	evm.model.RL_1.974
OG0016762	jg25047	evm.model.RL_1.1012
OG0016763	jg4815	evm.model.RL_4.2587
OG0016764	jg25098	evm.model.RL_1.1052
OG0016765	jg27395	evm.model.RL_1.2617
OG0016766	jg23376	evm.model.RL_8.2461
OG0016767	jg6969	evm.model.RL_8.985
OG0016768	jg21661	evm.model.RL_8.1102
OG0016769	jg21663	evm.model.RL_8.1104.1.687c8559
OG0016770	jg21702	evm.model.RL_8.1145
OG0016771	jg21715	evm.model.RL_8.1160
OG0016772	jg21755	evm.model.RL_8.1203
OG0016773	jg21763	evm.model.RL_8.1210
OG0016774	jg21852	evm.model.RL_8.1275
OG0016775	jg21854	evm.model.RL_8.1277
OG0016776	jg21862	evm.model.RL_8.1283
OG0016777	jg21866	evm.model.RL_8.1286
OG0016778	jg21909	evm.model.RL_8.1312
OG0016779	jg21915	evm.model.RL_8.1318
OG0016780	jg21981	evm.model.RL_8.1370
OG0016783	jg22070	evm.model.RL_8.1445
OG0016784	jg22347	evm.model.RL_8.1613
OG0016785	jg22422	evm.model.RL_8.1665
OG0016786	jg22482	evm.model.RL_8.1707
OG0016787	jg22543	evm.model.RL_8.1734.1.687c855d
OG0016788	jg22570	evm.model.RL_8.1759
OG0016789	jg22604	evm.model.RL_8.1787.5.687c855d
OG0016790	jg22643	evm.model.RL_8.1819.1.687c855e
OG0016791	jg22649	evm.model.RL_8.1825
OG0016792	jg22698	evm.model.RL_8.1868
OG0016794	jg4990	evm.model.RL_4.2432
OG0016795	jg4977	evm.model.RL_4.2445
OG0016796	jg4960	evm.model.RL_4.2458
OG0016797	jg4944	evm.model.RL_4.2471
OG0016798	jg4926	evm.model.RL_4.2488
OG0016799	jg4919	evm.model.RL_4.2497.1.687c86d9
OG0016800	jg4913	evm.model.RL_4.2507, evm.model.RL_4.2503
OG0016801	jg4900	evm.model.RL_4.2514
OG0016803	jg4860	evm.model.RL_4.2548
OG0016804	jg4859	evm.model.RL_4.2549
OG0016805	jg4831	evm.model.RL_4.2572
OG0016806	jg4819	evm.model.RL_4.2585
OG0016807	jg4755	evm.model.RL_4.2646
OG0016808	jg4747	evm.model.RL_4.2655
OG0016809	jg4738	evm.model.RL_4.2663
OG0016810	jg4733	evm.model.RL_4.2667
OG0016811	jg4732	evm.model.RL_4.2668
OG0016812	jg4676	evm.model.RL_4.2718
OG0016813	jg4653	evm.model.RL_4.2744
OG0016814	jg4641	evm.model.RL_4.2750
OG0016815	jg4638	evm.model.RL_4.2753
OG0016816	jg4579	evm.model.RL_4.2811
OG0016817	jg10795	evm.model.RL_2.1366
OG0016818	jg10790	evm.model.RL_2.1371
OG0016819	jg10763	evm.model.RL_2.1387
OG0016820	jg10726	evm.model.RL_2.1421
OG0016821	jg10685	evm.model.RL_2.1460
OG0016822	jg10658	evm.model.RL_2.1480
OG0016823	jg10645	evm.model.RL_2.1493
OG0016824	jg10614	evm.model.RL_2.1522
OG0016825	jg10553	evm.model.RL_2.1563
OG0016826	jg10551	evm.model.RL_2.1565
OG0016827	jg10534	evm.model.RL_2.1577
OG0016828	jg10509	evm.model.RL_2.1585
OG0016829	jg10465	evm.model.RL_2.1613
OG0016830	jg10445	evm.model.RL_2.1629
OG0016831	jg10415	evm.model.RL_2.1652
OG0016832	jg10391	evm.model.RL_2.1676
OG0016833	jg10365	evm.model.RL_2.1694
OG0016834	jg10297	evm.model.RL_2.1738
OG0016835	jg32400	evm.model.RL_5.2616
OG0016837	jg32094	evm.model.RL_5.2554
OG0016838	jg32142	evm.model.RL_5.2526
OG0016839	jg32163	evm.model.RL_5.2520
OG0016840	jg32264	evm.model.RL_5.2448
OG0016841	jg11927	evm.model.RL_2.632
OG0016842	jg32650	evm.model.RL_5.2317
OG0016843	jg32500	evm.model.RL_5.2383.2.687c88bb
OG0016844	jg32483	evm.model.RL_5.2391
OG0016845	jg22699	evm.model.RL_8.1869
OG0016846	jg32790	evm.model.RL_5.2247
OG0016847	jg32775	evm.model.RL_5.2259
OG0016848	jg32766	evm.model.RL_5.2262
OG0016849	jg32757	evm.model.RL_5.2264
OG0016850	jg31289	evm.model.RL_5.3126
OG0016851	jg31288	evm.model.RL_5.3128.1.687c88c0
OG0016852	jg32693	evm.model.RL_5.2298
OG0016853	jg31308	evm.model.RL_5.3105
OG0016854	jg31291	evm.model.RL_5.3124
OG0016855	jg31356	evm.model.RL_5.3064
OG0016858	jg31405	evm.model.RL_5.3031
OG0016860	jg31506	evm.model.RL_5.2960
OG0016861	jg17138	evm.model.RL_6.468
OG0016862	jg17139	evm.model.RL_6.470
OG0016863	jg31519	evm.model.RL_5.2951
OG0016864	jg31523	evm.model.RL_5.2913
OG0016866	jg31606	evm.model.RL_5.2883
OG0016867	jg31618	evm.model.RL_5.2873
OG0016868	jg31632	evm.model.RL_5.2860
OG0016869	jg8791	evm.model.RL_2.3077
OG0016870	jg8762	evm.model.RL_2.3101
OG0016871	jg8753	evm.model.RL_2.3109
OG0016872	jg8706	evm.model.RL_2.3152.1.687c86e8
OG0016873	jg8660	evm.model.RL_2.3192
OG0016874	jg8642	evm.model.RL_2.3214
OG0016875	jg8619	evm.model.RL_2.3236
OG0016876	jg16695	evm.model.RL_6.172
OG0016877	jg8532	evm.model.RL_2.3311
OG0016878	jg8506	evm.model.RL_2.3334
OG0016879	jg8478	evm.model.RL_2.3361
OG0016881	jg8432	evm.model.RL_2.3379
OG0016882	jg8421	evm.model.RL_2.3384
OG0016883	jg8387	evm.model.RL_2.3415
OG0016884	jg8369	evm.model.RL_2.3433
OG0016885	jg8348	evm.model.RL_2.3447
OG0016886	jg8338	evm.model.RL_2.3455
OG0016887	jg8316	evm.model.RL_2.3473
OG0016888	jg8313	evm.model.RL_2.3476
OG0016889	jg8291	evm.model.RL_2.3489
OG0016890	jg8283	evm.model.RL_2.3496
OG0016893	jg12002	evm.model.RL_2.586
OG0016894	jg12074, jg12077	evm.model.RL_2.545
OG0016895	jg12232	evm.model.RL_2.455.1.687c86e0
OG0016896	jg12235	evm.model.RL_2.447
OG0016897	jg12496	evm.model.RL_2.295
OG0016898	jg12497	evm.model.RL_2.294
OG0016899	jg12506	evm.model.RL_2.291
OG0016900	jg12557	evm.model.RL_2.248
OG0016901	jg12565	evm.model.RL_2.242
OG0016903	jg29395	evm.model.RL_5.879
OG0016904	jg23932	evm.model.RL_1.53
OG0016905	jg14367	evm.model.RL_7.1777
OG0016907	jg7046	evm.model.RL_8.898
OG0016908	jg7061	evm.model.RL_8.910
OG0016909	jg14515	evm.model.RL_7.1660
OG0016910	jg18533	evm.model.RL_6.1520
OG0016911	jg18477	evm.model.RL_6.1465
OG0016912	jg18460	evm.model.RL_6.1452
OG0016913	jg20909	evm.model.RL_4.551.1.687c86cf
OG0016915	jg21017	evm.model.RL_4.630
OG0016916	jg6676	evm.model.RL_4.1021
OG0016917	jg21187	evm.model.RL_4.739
OG0016918	jg7330	evm.model.RL_8.788
OG0016919	jg7337	evm.model.RL_8.784
OG0016920	jg7448	evm.model.RL_8.693
OG0016921	jg7510	evm.model.RL_8.638
OG0016922	jg7643	evm.model.RL_8.546
OG0016923	jg7677	evm.model.RL_8.511
OG0016924	jg7684	evm.model.RL_8.506
OG0016925	jg7758	evm.model.RL_8.432
OG0016926	jg7781	evm.model.RL_8.416
OG0016927	jg7803	evm.model.RL_8.402.1.687c97bc
OG0016928	jg29197	evm.model.RL_5.693
OG0016929	jg20705	evm.model.RL_4.411
OG0016930	jg20521	evm.model.RL_4.265
OG0016931	jg25445	evm.model.RL_1.1361
OG0016932	jg11914	evm.model.RL_2.637
OG0016933	jg20280	evm.model.RL_4.35
OG0016934	jg20274	evm.model.RL_4.25
OG0016937	jg11944	evm.model.RL_2.621
OG0016938	jg20293	evm.model.RL_4.46
OG0016939	jg11942	evm.model.RL_2.623
OG0016941	jg26938	evm.model.RL_1.2451
OG0016942	jg26941	evm.model.RL_1.2453
OG0016943	jg11936	evm.model.RL_2.628
OG0016944	jg27074	evm.model.RL_1.2523
OG0016945	jg11963	evm.model.RL_2.606
OG0016946	jg11911	evm.model.RL_2.639
OG0016947	jg11626	evm.model.RL_2.797
OG0016948	jg11590	evm.model.RL_2.816
OG0016949	jg11482	evm.model.RL_2.856
OG0016950	jg11444	evm.model.RL_2.873
OG0016951	jg11383	evm.model.RL_2.913
OG0016952	jg11368	evm.model.RL_2.927
OG0016953	jg11255	evm.model.RL_2.1017
OG0016954	jg11253	evm.model.RL_2.1019
OG0016955	jg11251	evm.model.RL_2.1021
OG0016956	jg11245	evm.model.RL_2.1025
OG0016958	jg11169	evm.model.RL_2.1068
OG0016959	jg12568	evm.model.RL_2.239
OG0016960	jg12570	evm.model.RL_2.237
OG0016961	jg23789	evm.model.RL_8.2856
OG0016962	jg12660	evm.model.RL_2.34
