Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0016339	jg27987	CARHR108880
OG0016340	jg27981	CARHR108750
OG0016341	jg28064	CARHR109440
OG0016342	jg28096	CARHR215810
OG0016343	jg28118	CARHR109780
OG0016344	jg28122	CARHR109830
OG0016345	jg28166	CARHR110160
OG0016346	jg28186	CARHR110310
OG0016347	jg28190	CARHR110330
OG0016348	jg28211	CARHR110480
OG0016349	jg28221	CARHR110630
OG0016350	jg28222	CARHR110640
OG0016351	jg28238	CARHR110750
OG0016352	jg28316	CARHR111560
OG0016353	jg28296	CARHR111400
OG0016354	jg28320	CARHR111610
OG0016355	jg33772	CARHR045620
OG0016356	jg33769	CARHR045580
OG0016357	jg33762	CARHR045530
OG0016358	jg33754	CARHR045440
OG0016359	jg33721	CARHR045290
OG0016360	jg33712	CARHR045230
OG0016361	jg33691	CARHR044970
OG0016362	jg33677	CARHR044800
OG0016363	jg32111, jg33669	CARHR044710
OG0016364	jg25385	CARHR088620
OG0016365	jg33639	CARHR044420
OG0016366	jg25424	CARHR089030
OG0016367	jg33606	CARHR044110
OG0016368	jg33594	CARHR043960
OG0016369	jg33531	CARHR043500
OG0016370	jg33519	CARHR043380
OG0016371	jg33501	CARHR043230
OG0016372	jg33472	CARHR042960
OG0016373	jg33471	CARHR042930
OG0016374	jg33469	CARHR042910
OG0016375	jg33455	CARHR042760
OG0016376	jg33451	CARHR042720
OG0016378	jg33419	CARHR042440
OG0016379	jg33414	CARHR042420
OG0016380	jg33406	CARHR042350
OG0016381	jg33398	CARHR091350, CARHR042330
OG0016382	jg33396	CARHR042320
OG0016383	jg33229	CARHR040980
OG0016384	jg33253	CARHR041120
OG0016385	jg33254	CARHR041130
OG0016386	jg16668	CARHR041310
OG0016387	jg33281	CARHR041520
OG0016388	jg33294	CARHR041620
OG0016389	jg33295	CARHR041630
OG0016390	jg33201	CARHR040700
OG0016391	jg33198	CARHR040670
OG0016392	jg33193	CARHR040570
OG0016393	jg33148	CARHR040190
OG0016394	jg33132, jg33128	CARHR040100
OG0016395	jg33129	CARHR040030
OG0016396	jg33123	CARHR039990
OG0016397	jg33114	CARHR039920
OG0016398	jg33070	CARHR039510
OG0016399	jg33068	CARHR039480
OG0016400	jg33067	CARHR039470
OG0016401	jg33059	CARHR039460
OG0016403	jg33026	CARHR039260
OG0016404	jg32937	CARHR038170
OG0016405	jg32926	CARHR038080
OG0016406	jg32913	CARHR037990
OG0016407	jg32907	CARHR037930
OG0016409	jg32889	CARHR037760
OG0016410	jg32887	CARHR037740
OG0016411	jg32880	CARHR037700
OG0016412	jg32873, jg32848	CARHR037620
OG0016413	jg11024	CARHR222660
OG0016414	jg11047	CARHR222510
OG0016415	jg11061	CARHR290690
OG0016416	jg11109	CARHR290270
OG0016417	jg11117	CARHR290250
OG0016418	jg11118	CARHR290240
OG0016419	jg18591	CARHR128900
OG0016420	jg31611	CARHR029950
OG0016421	jg18548	CARHR128560, CARHR272540
OG0016422	jg15096	CARHR161550
OG0016423	jg15113	CARHR161690
OG0016424	jg15128	CARHR161960
OG0016425	jg15136	CARHR162040
OG0016426	jg15170	CARHR162280
OG0016427	jg15183	CARHR162430
OG0016428	jg15184	CARHR162440
OG0016429	jg15186	CARHR162460
OG0016430	jg15240	CARHR162940
OG0016431	jg24708	CARHR082190
OG0016432	jg30301	CARHR018370
OG0016433	jg15269	CARHR163260
OG0016434	jg15328	CARHR163840
OG0016435	jg15330	CARHR163850
OG0016436	jg15082	CARHR161460
OG0016437	jg15093	CARHR161520
OG0016438	jg15078	CARHR161420
OG0016439	jg15073	CARHR161370
OG0016440	jg15049	CARHR161230
OG0016441	jg30920	CARHR023900
OG0016442	jg15047	CARHR161200
OG0016443	jg15048	CARHR161210
OG0016444	jg15383	CARHR164400
OG0016445	jg15399	CARHR164550
OG0016446	jg15420	CARHR164780
OG0016447	jg15423	CARHR164840
OG0016448	jg15425	CARHR164860
OG0016449	jg15470	CARHR165310
OG0016450	jg15474	CARHR165370
OG0016451	jg15477	CARHR165400
OG0016452	jg15572	CARHR166110
OG0016453	jg15582	CARHR166280
OG0016454	jg15593	CARHR166390
OG0016455	jg15596	CARHR166420
OG0016456	jg15612	CARHR166540
OG0016457	jg15632	CARHR166760
OG0016458	jg15643, jg15717	CARHR166870
OG0016459	jg15693, jg15161	CARHR167050
OG0016460	jg15681	CARHR167220
OG0016461	jg15667	CARHR167320
OG0016462	jg15766	CARHR167760
OG0016463	jg15769	CARHR167800
OG0016464	jg15775	CARHR167930
OG0016465	jg15798	CARHR168080, CARHR168050
OG0016466	jg15804	CARHR168140
OG0016467	jg15805	CARHR168150
OG0016468	jg15820	CARHR168330
OG0016469	jg15394	CARHR164500
OG0016470	jg15872	CARHR168850
OG0016471	jg15873	CARHR168860
OG0016472	jg15880	CARHR168930
OG0016473	jg15912	CARHR169230
OG0016474	jg15983	CARHR169760
OG0016476	jg16021	CARHR170100
OG0016477	jg27024	CARHR102970
OG0016478	jg16046	CARHR170270
OG0016479	jg16051	CARHR170300
OG0016480	jg16072	CARHR170470
OG0016481	jg16091	CARHR170660
OG0016482	jg16110	CARHR170910
OG0016483	jg16142	CARHR171240
OG0016484	jg16168	CARHR171460
OG0016485	jg16196	CARHR171750
OG0016487	jg16210	CARHR171870
OG0016488	jg16222	CARHR171970
OG0016489	jg16242	CARHR172110
OG0016490	jg16251	CARHR172210
OG0016491	jg16266	CARHR172370
OG0016492	jg16291	CARHR172540
OG0016493	jg16307	CARHR172690
OG0016494	jg16308	CARHR172700
OG0016495	jg16349	CARHR173090
OG0016496	jg16344	CARHR173050
OG0016497	jg16376	CARHR173360
OG0016498	jg16380	CARHR173400
OG0016499	jg16384	CARHR173430
OG0016500	jg16416	CARHR291680
OG0016501	jg16418	CARHR291660
OG0016502	jg16426	CARHR291640
OG0016503	jg16427	CARHR291650
OG0016504	jg16434	CARHR291570
OG0016505	jg16438	CARHR291540
OG0016506	jg16443	CARHR291500
OG0016507	jg16445	CARHR291480
OG0016508	jg16449	CARHR291440
OG0016509	jg16450	CARHR291430
OG0016510	jg33797	CARHR045800
OG0016511	jg33434	CARHR260380, CARHR042560
OG0016513	jg11102	CARHR290370
OG0016515	jg11560	CARHR218750
OG0016517	jg15230	CARHR162930
OG0016518	jg15316	CARHR163710
OG0016519	jg15800, jg15777	CARHR168100
OG0016520	jg15816	CARHR168280
OG0016521	jg21327	CARHR186620
OG0016522	jg16017	CARHR170060
OG0016523	jg16760	CARHR114390
OG0016524	jg16088	CARHR170630
OG0016525	jg16166	CARHR171430
OG0016526	jg16248	CARHR172170
OG0016527	jg11016	CARHR222720
OG0016528	jg20487	CARHR176050
OG0016529	jg20379	CARHR174620
OG0016530	jg20261	CARHR173570
OG0016531	jg20656	CARHR178100
OG0016532	jg13124	CARHR145590
OG0016533	jg18618	CARHR129170
OG0016534	jg16746, jg16742	CARHR292780
OG0016535	jg19006	CARHR132880
OG0016536	jg19645	CARHR138260
OG0016537	jg20119	CARHR142470
OG0016539	jg3412	CARHR070910
OG0016540	jg11972	CARHR216820
OG0016541	jg9698	CARHR235200
OG0016542	jg9104	CARHR240830
OG0016545	jg8284	CARHR294020
OG0016546	jg28516	CARHR001350
OG0016547	jg28773	CARHR003890
OG0016548	jg28937	CARHR005420
OG0016549	jg29082	CARHR007000
OG0016550	jg29247	CARHR008780
OG0016551	jg29267	CARHR008980
OG0016552	jg29432	CARHR010590
OG0016553	jg29538	CARHR011450
OG0016555	jg29641	CARHR012320
OG0016559	jg30276	CARHR018110
OG0016560	jg30308	CARHR018440
OG0016561	jg30503	CARHR020300
OG0016562	jg30600	CARHR021060
OG0016563	jg2618	CARHR063190
OG0016564	jg2412	CARHR061260
OG0016565	jg2323	CARHR058060, CARHR060420
OG0016566	jg789	CARHR050720
OG0016568	jg21067	CARHR181830
OG0016569	jg26639	CARHR099750
OG0016570	jg25548	CARHR090230
OG0016571	jg25115	CARHR086190
OG0016572	jg25025	CARHR085400
OG0016575	jg24555	CARHR080740
OG0016576	jg23987	CARHR075870
OG0016577	jg3921	CARHR211430
OG0016578	jg4162	CARHR209120
OG0016579	jg4352	CARHR207250
OG0016580	jg4430	CARHR206680
OG0016581	jg4443, jg4488	CARHR206540
OG0016582	jg4549	CARHR205960
OG0016584	jg32121	CARHR033850
OG0016585	jg32398	CARHR032910
OG0016586	jg31955	CARHR032350, CARHR032320
OG0016587	jg10146	CARHR230900
OG0016588	jg10355	CARHR228730
OG0016589	jg32653	CARHR036110
OG0016590	jg25947	CARHR093600
OG0016591	jg10905	CARHR223720
OG0016592	jg31313	CARHR027390
OG0016593	jg28678	CARHR100500, CARHR004110
OG0016594	jg18255	CARHR125610
OG0016595	jg18145	CARHR124450
OG0016596	jg18099	CARHR124040
OG0016597	jg17676	CARHR121460
OG0016598	jg4633	CARHR205270
OG0016599	jg4770	CARHR203850
OG0016600	jg4835	CARHR203180
OG0016601	jg4946	CARHR202130
OG0016602	jg5099	CARHR200560
OG0016603	jg5171	CARHR199840
OG0016604	jg5199	CARHR199550
OG0016605	jg385	CARHR154630
OG0016606	jg21427	CARHR183310
OG0016607	jg21405	CARHR291970
OG0016609	jg14721	CARHR157750
OG0016610	jg31027	CARHR024820
OG0016611	jg22726	CARHR272000, CARHR032820
OG0016612	jg22880	CARHR285840
OG0016613	jg6341	CARHR188740
OG0016614	jg28528	CARHR001510
OG0016616	jg31182	CARHR026150
OG0016617	jg31281	CARHR027120
OG0016619	jg33118, jg33117	CARHR039960, CARHR039970
OG0016620	jg33262	CARHR041230
OG0016622	jg3801	CARHR073420, CARHR073390
OG0016623	jg20475	CARHR223170
OG0016625	jg27915	CARHR108180
OG0016626	jg16703	CARHR114030
OG0016627	jg16948	CARHR117500
OG0016629	jg13550	CARHR149430
OG0016630	jg14573	CARHR156360
OG0016631	jg14859	CARHR159050
OG0016632	jg14873	CARHR159130
OG0016633	jg15163, jg15727, jg15654	CARHR167440, CARHR167430
OG0016635	jg7769	CARHR252490
OG0016636	jg8189	CARHR248710
OG0016637	jg10147	CARHR230850, CARHR230860
OG0016638	jg10214, jg10215	CARHR230160, CARHR230150
OG0016657	jg9614	CARHR235930
OG0016659	jg9590	CARHR236200
OG0016660	jg9588	CARHR236220
OG0016661	jg9583	CARHR236270
OG0016662	jg9552	CARHR236570
OG0016663	jg9523	CARHR236840
OG0016664	jg9513	CARHR236970
OG0016665	jg9439	CARHR237700
OG0016667	jg9403	CARHR238000
OG0016668	jg9402	CARHR238010
OG0016670	jg9267	CARHR239230
OG0016671	jg9214	CARHR239770
OG0016672	jg9147	CARHR240370
OG0016673	jg9111	CARHR240770
OG0016675	jg9033	CARHR241560
OG0016676	jg9026	CARHR241630
OG0016677	jg9018	CARHR241670
OG0016679	jg8940	CARHR242580
OG0016680	jg25498	CARHR221260, CARHR089760
OG0016681	jg8876	CARHR243050
OG0016682	jg31728	CARHR030640
OG0016683	jg31769	CARHR030900
OG0016684	jg31775	CARHR287050
OG0016685	jg31777	CARHR287030
OG0016686	jg31871	CARHR031620
OG0016687	jg31883	CARHR031720
OG0016688	jg11900	CARHR217170
OG0016689	jg1538	CARHR055630
OG0016690	jg1506	CARHR055920
OG0016691	jg1432	CARHR166650, CARHR289830
OG0016692	jg1423	CARHR055360
OG0016693	jg1364	CARHR054950
OG0016694	jg1194	CARHR053900
OG0016696	jg1137	CARHR283960
OG0016697	jg1106	CARHR283840
OG0016698	jg996	CARHR052900
OG0016699	jg961	CARHR052620
OG0016700	jg960	CARHR052610
OG0016701	jg957	CARHR052570
OG0016702	jg905	CARHR051810
OG0016703	jg869	CARHR052190
OG0016704	jg729	CARHR050130
OG0016705	jg12975	CARHR144300
OG0016706	jg12993	CARHR144470
OG0016707	jg13012	CARHR144590
OG0016708	jg13062	CARHR145080
OG0016709	jg13118	CARHR145540
OG0016710	jg13119	CARHR145550
OG0016712	jg13210	CARHR146460
OG0016713	jg13247	CARHR146720
OG0016714	jg13281	CARHR147030
OG0016715	jg13338	CARHR147470
OG0016716	jg13357	CARHR147690
OG0016717	jg13523	CARHR149120
OG0016718	jg13555	CARHR149500
OG0016719	jg13567	CARHR149690
OG0016720	jg13616	CARHR292500
OG0016721	jg13758	CARHR154000
OG0016723	jg13789, jg13787	CARHR153020
OG0016725	jg2229	CARHR059550
OG0016726	jg2214	CARHR059420
OG0016727	jg2173	CARHR058930
OG0016728	jg2109	CARHR058500
OG0016729	jg2086	CARHR058220
OG0016730	jg2021	CARHR057820
OG0016731	jg1938	CARHR057260
OG0016733	jg1854	CARHR056850
OG0016734	jg1805	CARHR056540
OG0016735	jg1795	CARHR057330, CARHR056450
OG0016736	jg1726	CARHR056210
OG0016737	jg1352	CARHR054840
OG0016738	jg1564	CARHR055510
OG0016739	jg358	CARHR046200
OG0016740	jg363	CARHR046230
OG0016742	jg621	CARHR048880
OG0016743	jg632	CARHR049060
OG0016744	jg688	CARHR049550
OG0016745	jg696	CARHR049810
OG0016746	jg692	CARHR049740
OG0016747	jg25208	CARHR087040
OG0016748	jg9887	CARHR233230
OG0016749	jg9849	CARHR233600
OG0016750	jg9845	CARHR233650
OG0016751	jg9841	CARHR256870, CARHR035500, CARHR233680
OG0016752	jg19337	CARHR135810
OG0016753	jg24832	CARHR083480
OG0016754	jg24881	CARHR083960
OG0016755	jg24890	CARHR084050
OG0016756	jg24905	CARHR084230
OG0016757	jg29446	CARHR010690, CARHR186020
OG0016758	jg4066	CARHR210000
OG0016759	jg24934	CARHR084530
OG0016760	jg24973	CARHR084870
OG0016761	jg25002	CARHR085200
OG0016762	jg25047	CARHR085580
OG0016763	jg4815	CARHR203380
OG0016764	jg25098	CARHR086020
OG0016765	jg27395	CARHR105140
OG0016766	jg23376	CARHR277820
OG0016767	jg6969	CARHR259210
OG0016768	jg21661	CARHR258540
OG0016769	jg21663	CARHR258520
OG0016770	jg21702	CARHR258120
OG0016771	jg21715	CARHR257840
OG0016772	jg21755	CARHR257220
OG0016773	jg21763	CARHR257040
OG0016774	jg21852	CARHR264610
OG0016775	jg21854	CARHR264640
OG0016776	jg21862	CARHR264700
OG0016777	jg21866	CARHR264740
OG0016778	jg21909	CARHR265090
OG0016779	jg21915	CARHR265150
OG0016780	jg21981	CARHR265730
OG0016781	jg21983	CARHR265740
OG0016783	jg22070	CARHR266630
OG0016784	jg22347	CARHR268560
OG0016785	jg22422	CARHR269210
OG0016786	jg22482	CARHR269710
OG0016787	jg22543	CARHR270300
OG0016789	jg22604	CARHR270870
OG0016790	jg22643	CARHR271210
OG0016791	jg22649	CARHR271270
OG0016792	jg22698	CARHR271730
OG0016794	jg4990	CARHR201640
OG0016795	jg4977	CARHR201780
OG0016796	jg4960	CARHR201960
OG0016797	jg4944	CARHR202150
OG0016798	jg4926	CARHR202320
OG0016799	jg4919	CARHR202390
OG0016800	jg4913	CARHR202470
OG0016801	jg4900	CARHR202610
OG0016803	jg4860	CARHR203000
OG0016804	jg4859	CARHR203010
OG0016805	jg4831	CARHR203220
OG0016806	jg4819	CARHR203360
OG0016807	jg4755	CARHR203990
OG0016808	jg4747	CARHR204080
OG0016809	jg4738	CARHR204190
OG0016810	jg4733	CARHR204230
OG0016811	jg4732	CARHR204240
OG0016812	jg4676	CARHR204820
OG0016813	jg4653	CARHR205110
OG0016814	jg4641	CARHR205170
OG0016815	jg4638	CARHR205200
OG0016816	jg4579	CARHR205770
OG0016817	jg10795	CARHR224870
OG0016818	jg10790	CARHR224930
OG0016819	jg10763	CARHR225100
OG0016820	jg10726	CARHR225480
OG0016821	jg10685	CARHR225920
OG0016822	jg10658	CARHR226070
OG0016823	jg10645	CARHR226190
OG0016824	jg10614	CARHR226460
OG0016825	jg10553	CARHR226970
OG0016826	jg10551	CARHR226990
OG0016827	jg10534	CARHR227170
OG0016828	jg10509	CARHR227260
OG0016829	jg10465	CARHR227640
OG0016830	jg10445	CARHR227800
OG0016831	jg10415	CARHR228160
OG0016832	jg10391	CARHR228420
OG0016833	jg10365	CARHR228650
OG0016834	jg10297	CARHR229250
OG0016835	jg32400	CARHR032930
OG0016837	jg32094	CARHR033680
OG0016838	jg32142	CARHR033950
OG0016839	jg32163	CARHR034040
OG0016840	jg32264	CARHR034580
OG0016841	jg11927	CARHR217390
OG0016842	jg32650	CARHR036090
OG0016843	jg32500	CARHR035330
OG0016844	jg32483	CARHR035240
OG0016845	jg22699	CARHR271740
OG0016846	jg32790	CARHR037220
OG0016847	jg32775	CARHR037020
OG0016848	jg32766	CARHR036920
OG0016849	jg32757	CARHR036860
OG0016850	jg31289	CARHR027160
OG0016851	jg31288	CARHR027150
OG0016852	jg32693	CARHR036240
OG0016853	jg31308	CARHR027350
OG0016854	jg31291	CARHR027180
OG0016855	jg31356	CARHR027810
OG0016856	jg31359	CARHR027820
OG0016858	jg31405	CARHR028180
OG0016859	jg31483	CARHR028930
OG0016860	jg31506	CARHR029050
OG0016861	jg17138	CARHR115770
OG0016862	jg17139	CARHR115760
OG0016863	jg31519	CARHR029150
OG0016864	jg31523	CARHR029620
OG0016865	jg31569	CARHR029640
OG0016866	jg31606	CARHR029920
OG0016867	jg31618	CARHR030040
OG0016868	jg31632	CARHR030210
OG0016869	jg8791	CARHR243900
OG0016870	jg8762	CARHR244120
OG0016871	jg8753	CARHR244220
OG0016872	jg8706	CARHR244640
OG0016873	jg8660	CARHR245130
OG0016874	jg8642	CARHR245340
OG0016875	jg8619	CARHR245560
OG0016876	jg16695	CARHR113930
OG0016877	jg8532	CARHR246420
OG0016878	jg8506	CARHR246660
OG0016879	jg8478	CARHR246920
OG0016881	jg8432	CARHR247110
OG0016882	jg8421	CARHR247190
OG0016883	jg8387	CARHR247580
OG0016884	jg8369	CARHR247760
OG0016885	jg8348	CARHR247920
OG0016887	jg8316	CARHR294260
OG0016888	jg8313	CARHR294220
OG0016889	jg8291	CARHR294090
OG0016890	jg8283	CARHR294010
OG0016892	jg11856	CARHR217070
OG0016893	jg12002	CARHR216700
OG0016894	jg12074, jg12077	CARHR216180
OG0016895	jg12232	CARHR215190
OG0016896	jg12235	CARHR215140
OG0016897	jg12496	CARHR263040
OG0016898	jg12497	CARHR263030
OG0016899	jg12506	CARHR262950
OG0016900	jg12557	CARHR262420
OG0016901	jg12565	CARHR262320
OG0016902	jg18610	CARHR129090
OG0016903	jg29395	CARHR010280
OG0016904	jg23932	CARHR075290
OG0016905	jg14367	CARHR154210
OG0016907	jg7046	CARHR259320
OG0016908	jg7061	CARHR259420
OG0016909	jg14515	CARHR155860
OG0016910	jg18533	CARHR128400
OG0016911	jg18477	CARHR127830
OG0016912	jg18460	CARHR127640
OG0016913	jg20909	CARHR180490
OG0016915	jg21017	CARHR181460
OG0016916	jg6676	CARHR185890
OG0016917	jg21187	CARHR284740
OG0016918	jg7330	CARHR260950
OG0016919	jg7337	CARHR261020
OG0016920	jg7448	CARHR255680
OG0016921	jg7510	CARHR255110
OG0016922	jg7643	CARHR253800
OG0016923	jg7677	CARHR253460
OG0016924	jg7684	CARHR253410
OG0016925	jg7758	CARHR252550
OG0016926	jg7781	CARHR252380
OG0016927	jg7803	CARHR252190
OG0016928	jg29197	CARHR008230
OG0016929	jg20705	CARHR178580
OG0016930	jg20521	CARHR176350
OG0016931	jg25445	CARHR089460
OG0016932	jg11914	CARHR217300
OG0016933	jg20280	CARHR173770
OG0016934	jg20274	CARHR173690
OG0016937	jg11944	CARHR217680
OG0016938	jg20293	CARHR173900
OG0016939	jg11942	CARHR217590
OG0016940	jg11922	CARHR217370
OG0016941	jg26938	CARHR102110
OG0016942	jg26941	CARHR102180
OG0016943	jg11936	CARHR217480
OG0016944	jg27074	CARHR103250
OG0016945	jg11963	CARHR217000
OG0016946	jg11911	CARHR217250
OG0016947	jg11626	CARHR218330
OG0016948	jg11590	CARHR218610
OG0016949	jg11482	CARHR219180
OG0016950	jg11444	CARHR219460
OG0016951	jg11383	CARHR220090
OG0016952	jg11368	CARHR220210
OG0016953	jg11255	CARHR221420
OG0016954	jg11253	CARHR221470
OG0016955	jg11251	CARHR221490
OG0016956	jg11245	CARHR221550
OG0016957	jg11216	CARHR221860
OG0016958	jg11169	CARHR222210
OG0016959	jg12568	CARHR262290
OG0016960	jg12570	CARHR262260
OG0016961	jg23789	CARHR281700
OG0016962	jg12660	CARHR261520
OG0016963	jg12685	CARHR261290
OG0016965	jg12780	CARHR287610
OG0016966	jg12785	CARHR212860
OG0016967	jg12819	CARHR212810
OG0016968	jg12833	CARHR212710
OG0016969	jg12834	CARHR212700
OG0016970	jg8096	CARHR250260
OG0016971	jg20225	CARHR143500
OG0016972	jg20223	CARHR143450
OG0016973	jg20199	CARHR143240
OG0016974	jg20166	CARHR142940
OG0016975	jg20153	CARHR142800
OG0016977	jg20090	CARHR142200
OG0016978	jg20063	CARHR141900
OG0016980	jg19940	CARHR140670
OG0016981	jg19865	CARHR140250
OG0016983	jg19756	CARHR139240
OG0016984	jg19746	CARHR139150
OG0016985	jg19737	CARHR139090
OG0016986	jg15987	CARHR169820
OG0016987	jg19665	CARHR138430
OG0016988	jg19643	CARHR138240
OG0016990	jg19483	CARHR136980
OG0016991	jg19441	CARHR136680
OG0016992	jg19429	CARHR136560
OG0016993	jg3842	CARHR212090
OG0016994	jg3843	CARHR212080
OG0016995	jg3850	CARHR212010
OG0016996	jg3869	CARHR211840
OG0016997	jg3884	CARHR211800
OG0016998	jg3886	CARHR211780
OG0016999	jg3889	CARHR211750
OG0017000	jg3908	CARHR211530
OG0017001	jg3911	CARHR211490
OG0017002	jg3936	CARHR211290
OG0017003	jg3949	CARHR211170
OG0017004	jg3950	CARHR211150
OG0017005	jg3974	CARHR211010
OG0017006	jg4011	CARHR210570
OG0017009	jg5826	CARHR193270
OG0017010	jg5887	CARHR192610
OG0017011	jg5902	CARHR192480
OG0017012	jg5895	CARHR192530
OG0017013	jg5960	CARHR191900
OG0017014	jg5973	CARHR191790
OG0017015	jg6042	CARHR191200
OG0017016	jg6086	CARHR190940
OG0017017	jg6113	CARHR190760
OG0017018	jg22930	CARHR273510
OG0017020	jg23279	CARHR276940
OG0017021	jg23334	CARHR277490
OG0017022	jg23348	CARHR277630
OG0017024	jg23400	CARHR278000
OG0017025	jg23489	CARHR278820
OG0017026	jg23502	CARHR293830
OG0017027	jg23510	CARHR293740
OG0017028	jg23523	CARHR279060
OG0017029	jg23524	CARHR279070
OG0017032	jg23591	CARHR279700
OG0017033	jg23603	CARHR279810
OG0017034	jg23611	CARHR279900
OG0017035	jg23622	CARHR280020
OG0017036	jg23624	CARHR280060
OG0017037	jg23663	CARHR280450
OG0017038	jg23692	CARHR280720
OG0017039	jg23578	CARHR280970
OG0017040	jg23735	CARHR281150
OG0017041	jg3405	CARHR070850
OG0017042	jg23783	CARHR281640
OG0017045	jg8211	CARHR248440
OG0017046	jg8117	CARHR249140
OG0017047	jg8144	CARHR249430
OG0017048	jg8148	CARHR212650
OG0017050	jg8095	CARHR250250, CARHR250240
OG0017051	jg31290	CARHR027170
OG0017052	jg8017	CARHR249590
OG0017053	jg7963	CARHR250830
OG0017054	jg20768	CARHR178980
OG0017055	jg20830	CARHR179690
OG0017056	jg20842	CARHR179910
OG0017057	jg20843	CARHR179920
OG0017058	jg20856	CARHR180100
OG0017059	jg18354	CARHR126670
OG0017060	jg18252	CARHR125560
OG0017061	jg18247	CARHR125530
OG0017062	jg18212	CARHR125120
OG0017064	jg18137	CARHR124350
OG0017065	jg18096	CARHR124020
OG0017066	jg18044	CARHR123400
OG0017067	jg17944	CARHR122650
OG0017068	jg17873	CARHR122110
OG0017069	jg17846	CARHR121800
OG0017070	jg17836	CARHR121750
OG0017071	jg17803	CARHR121350
OG0017072	jg17766	CARHR120990
OG0017073	jg17762	CARHR120870
OG0017074	jg17707	CARHR120470
OG0017075	jg17578	CARHR119430
OG0017076	jg17541	CARHR119100
OG0017078	jg17437	CARHR118550
OG0017079	jg17432	CARHR118520
OG0017080	jg17373	CARHR287290
OG0017081	jg17362	CARHR293320
OG0017082	jg17339	CARHR118430
OG0017083	jg17307	CARHR115040
OG0017084	jg17294	CARHR114950
OG0017085	jg17249	CARHR114840
OG0017086	jg12653	CARHR261610
OG0017087	jg17192	CARHR115400
OG0017088	jg9699	CARHR235190
OG0017089	jg9701	CARHR235170
OG0017090	jg9704	CARHR235140
OG0017091	jg9715	CARHR235060
OG0017092	jg9716	CARHR235050
OG0017093	jg9720	CARHR234990
OG0017094	jg23929	CARHR075260
OG0017095	jg23931	CARHR075280
OG0017096	jg23919	CARHR075170
OG0017097	jg23913	CARHR075120
OG0017098	jg23891	CARHR074980
OG0017099	jg23884	CARHR074880
