Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_Rawat
OG0018788	jg27175	AL3G43750
OG0018789	jg27835	AL3G49990
OG0018790	jg24925	AL3G21230
OG0018791	jg28117	AL3G48990
OG0018792	jg33823	AL1G64560
OG0018793	jg33385	AL1G60080
OG0018793	jg33381	AL1G60060
OG0018794	jg33150	AL1G57800
OG0018795	jg33102	AL1G57210
OG0018796	jg32945	AL1G55310
OG0018797	jg15691	AL5G38320
OG0018798	jg15802	AL5G39460
OG0018799	jg15973	AL5G41170
OG0018800	jg16173	AL5G43480
OG0018802	jg16433	AL5G46240
OG0018806	jg33173	AL1G57990
OG0018807	jg33056	AL1G56580
OG0018808	jg33008	nbis-gene-260
OG0018809	jg21736	AL8G24930
OG0018810	jg15182	AL5G33380
OG0018811	jg16431	AL5G46210
OG0018813	jg20396	AL8G11700
OG0018814	jg20288	AL8G10460
OG0018816	jg18461	AL4G29310
OG0018818	jg32112	AL1G48880
OG0018818	jg2660, jg2658	nbis-gene-586
OG0018819	jg3411	AL2G37620
OG0018820	jg3133	AL2G34700
OG0018822	jg9256	AL7G20590
OG0018823	jg9148	AL7G19380
OG0018824	jg8853	AL7G16190
OG0018827	jg993	AL2G16580
OG0018828	jg28649	AL1G12850
OG0018829	jg28705	AL1G13460
OG0018830	jg28711	nbis-gene-30
OG0018831	jg28725	AL1G13660
OG0018832	jg28767	AL1G14140
OG0018833	jg29022	AL1G16750
OG0018834	jg29306	AL1G19930
OG0018835	jg29992	AL1G27120
OG0018836	jg30241	AL1G29400
OG0018837	jg30545	AL1G32990
OG0018838	jg30589, jg30592	AL1G33450
OG0018839	jg18369	nbis-gene-1080, AL4G28390
OG0018841	jg884	AL2G15520
OG0018842	jg751	AL2G14120
OG0018843	jg402	AL2G10550
OG0018844	jg27383	AL3G45190
OG0018844	jg27382	AL3G45160
OG0018845	jg27901	AL3G50660
OG0018846	jg25884	AL3G30900
OG0018847	jg28514	AL1G11390
OG0018847	jg20334	AL8G10920
OG0018848	jg3968	AL6G11570
OG0018849	jg4343	AL6G15770
OG0018850	jg4521	AL6G17110
OG0018851	jg4541	AL6G17330
OG0018853	jg10231	AL7G30580
OG0018855	jg12837	AL7G47330
OG0018856	jg10796	AL7G36320
OG0018858	jg5583	AL6G28590
OG0018859	jg13893	AL5G20490
OG0018860	jg14778	AL5G29140
OG0018862	jg28836	AL1G14790
OG0018863	jg29824	AL1G25380
OG0018864	jg29867	AL4G18140, AL755U10010, AL4G20630, AL2G10580
OG0018864	jg29866	AL2G24480
OG0018865	jg30363	AL1G30820
OG0018866	jg31044	AL1G38590
OG0018868	jg31653	AL1G44990
OG0018869	jg32342	AL225U10010, AL7G43470
OG0018870	jg32763	nbis-gene-246, AL3G36240
OG0018871	jg33730, jg33738, jg33735	AL1G63720
OG0018872	jg523	AL2G11690
OG0018873	jg866	AL2G15330, AL2G15340
OG0018873	jg864	AL2G15300, AL2G15310
OG0018874	jg1358	AL1G66570
OG0018875	jg1723	AL5G35400, AL4G17030, AL3G46160, AL1G54020, AL8G20690, AL3G42590, AL8G28790, AL7G44650
OG0018876	jg2409	AL2G27310
OG0018877	jg2697	AL173U10010, AL2G30280
OG0018877	jg2701	AL2G30300
OG0018878	jg2891	AL2G32260
OG0018879	jg26356	nbis-gene-749
OG0018880	jg26589	AL3G38020
OG0018882	jg26723	AL3G39590
OG0018883	jg26803	AL3G40300
OG0018884	jg28065	AL3G53040
OG0018885	jg16808	AL4G13460
OG0018886	jg16865	AL4G14080
OG0018887	jg16979	AL4G15420
OG0018888	jg17037, jg17036	AL4G16130
OG0018889	jg18790	AL4G32730
OG0018890	jg19414	AL4G39340
OG0018892	jg20050	AL4G45800
OG0018893	jg13543	AL1G52550, AL5G17340
OG0018894	jg13865	AL5G20020
OG0018895	jg5098	AL6G23440
OG0018896	jg6246, jg6247	AL6G35290
OG0018897	jg20685	AL8G14170
OG0018897	jg22021	AL4G21060
OG0018898	jg6804	AL6G40670
OG0018899	jg7290	AL6G43370
OG0018901	jg9924	AL7G27690
OG0018902	jg10080	AL7G29250
OG0018903	jg12210	AL7G46320
OG0018904	jg12781	AL7G47830
OG0018905	jg12786	AL7G47760
OG0018906	jg21118	AL8G19120
OG0018907	jg21467	nbis-gene-2067
OG0018908	jg21714	nbis-gene-2084
OG0018909	jg22000	AL8G27390
OG0018910	jg22587	AL8G32860
OG0018910	jg22589	AL8G32880
OG0018911	jg23331	AL8G40660
OG0018940	jg2569	AL2G28960
OG0018941	jg9290	AL7G21000
OG0018942	jg31720	AL1G49400
OG0018944	jg1504	AL1G65270
OG0018945	jg1430	AL1G65910
OG0018946	jg1341	AL1G67100
OG0018948	jg13180	AL5G13560
OG0018949	jg13197	AL5G13770
OG0018950	jg13395	AL5G15940
OG0018952	jg9821	AL7G26610
OG0018953	jg21606	AL8G23460
OG0018954	jg21660	AL8G24070
OG0018955	jg21935	AL8G26830
OG0018956	jg5089	AL6G23320
OG0018956	jg22381	AL6G23350, AL6G23280
OG0018958	jg4807	AL6G20290
OG0018959	jg4691	AL6G18870
OG0018961	jg31950	AL1G47280
OG0018962	jg32177	AL1G49930
OG0018963	jg32584	AL1G51960
OG0018964	jg8564	AL7G12990
OG0018965	jg1291	AL1G67440
OG0018967	jg18680	AL4G31600
OG0018968	jg31928	AL1G47020
OG0018970	jg21188	AL8G19730
OG0018971	jg7464	AL6G45190
OG0018972	jg20722	AL8G15410
OG0018972	jg20727	AL8G15450, AL184U10010
OG0018973	jg11551	AL9U10520
OG0018974	jg19792	AL4G43390
OG0018975	jg10101	AL7G29470
OG0018976	jg23733	AL8G44900
OG0018977	jg8221	AL6G53240
OG0018980	jg17540	AL4G20160
OG0018981	jg23944	AL3G10650
OG0018982	jg19094	AL92U10060, AL4G36400
OG0018983	jg9007	AL7G17840
OG0018985	jg31245	AL1G40600
OG0018986	jg31200	AL1G40140
OG0018987	jg188	AL5G20340
OG0018989	jg29435	AL1G21250
OG0018990	jg28825	AL1G14710
OG0018991	jg28628	AL1G12590
OG0018993	jg5734	AL6G30160
OG0018994	jg6383	AL6G36750
OG0018995	jg23123	AL8G38510
OG0018996	jg14697	AL5G28200
OG0018997	jg14539	AL5G26740
OG0018998	jg14248	AL5G23430
OG0018999	jg14208	AL5G22960
OG0019000	jg2530	AL2G28580
OG0019001	jg2810	AL2G31460
OG0019002	jg3509	AL2G38680, AL2G38700
OG0019004	jg25772	AL3G29890
OG0019005	jg26040	AL3G32410
OG0019006	jg26559	AL3G37690
OG0019007	jg27390, jg26617, jg26616	AL3G38390, AL3G45240
OG0019008	jg27960	AL3G51310
OG0019009	jg33760	AL1G63930
OG0019012	jg33009	AL1G55980
OG0019014	jg15272	AL5G34330
OG0019015	jg16079	AL5G42440
OG0019018	jg33310	AL1G59410
OG0019022	jg32931	AL1G55160
OG0019023	jg14280	AL5G23700
OG0019024	jg14889	AL5G30380
OG0019025	jg15152	AL5G33070
OG0019030	jg2625	nbis-gene-579
OG0019031	jg3279	AL2G36260
OG0019032	jg19672	AL4G42120
OG0019033	jg30981	AL1G37920
OG0019035	jg9138	AL7G19230
OG0019036	jg28406	AL1G10120
OG0019039	jg29613	AL1G22910
OG0019041	jg28468	AL1G10880
OG0019043	jg30152, jg30175	AL1G28870
OG0019044	jg27959	AL3G51300
OG0019045	jg25393	AL3G26070
OG0019046	jg24059	AL3G11740
OG0019047	jg24006, jg11069	AL3G11240
OG0019048	jg26341	AL3G35550
OG0019050	jg9940	AL7G27850
OG0019051	jg5268	AL6G25200
OG0019053	jg22972	AL8G36870
OG0019054	jg23134	AL8G38640
OG0019055	jg28608	AL1G12380
OG0019056	jg29066	AL1G17270
OG0019057	jg29087	AL1G17480
OG0019058	jg29827	AL1G25400
OG0019059	jg31127	AL1G39430
OG0019060	jg31229	AL1G40460
OG0019061	jg31868	AL6G33070, AL1G19110, nbis-gene-1976
OG0019062	jg33139	AL1G57610
OG0019063	jg682	AL2G13470
OG0019064	jg1134	AL2G17750
OG0019065	jg14015, jg1255, jg1635	AL1G49790, AL2G12880, AL6G41490
OG0019065	jg17448	AL5G16740, AL8G18980, AL4G12800, AL9U11300, AL6G40230, AL5G21880, AL3G51770
OG0019066	jg27814, jg1487, jg16421, jg17100, jg13934, jg16422, jg27815, jg17101, jg6974, jg1488, jg13935	AL9U11540, AL7G44930
OG0019069	jg2148, jg2156	AL7G53150, AL7G46910, AL2G24780
OG0019070	jg21518	AL2G27190, AL4G14560, AL6G28820
OG0019070	jg2397	AL3G49140
OG0019073	jg9251, jg11968	AL1G32510
OG0019073	jg25979	nbis-gene-985
OG0019075	jg27978	AL3G53740
OG0019076	jg28322	AL3G54150
OG0019077	jg16700	AL4G12260
OG0019078	jg17069	nbis-gene-986
OG0019079	jg17200	AL4G17690
OG0019080	jg17668, jg17657	AL4G21440
OG0019081	jg18481	AL4G29490
OG0019082	jg19216	AL4G37410
OG0019083	jg19671	AL4G42110
OG0019084	jg20129	AL4G46760
OG0019085	jg12980	AL5G10890
OG0019086	jg14825	AL5G29640
OG0019087	jg16225	AL5G44150
OG0019088	jg4151	nbis-gene-1453
OG0019089	jg6242	AL6G35250
OG0019090	jg7520	AL6G45960
OG0019090	jg7575	nbis-gene-2072, AL6G46470
OG0019091	jg7794	AL6G49340, AL6G48880
OG0019091	jg7796	nbis-gene-1653
OG0019092	jg8595	AL7G13410
OG0019093	jg9768	AL7G26020
OG0019094	jg9813	AL7G26530
OG0019095	jg10009	AL7G28530
OG0019096	jg10020	AL7G28630
OG0019097	jg10848	AL7G36910
OG0019098	jg12618	nbis-gene-1931
OG0019100	jg20928	AL8G17480
OG0019101	jg21006	AL8G18090
OG0019102	jg21438, jg21435	AL8G21780
OG0019103	jg21977	AL8G27170
OG0019104	jg23654	AL8G44070
OG0019129	jg177	AL6G41410
OG0019130	jg31816	AL1G45930
OG0019131	jg1366	nbis-gene-335
OG0019132	jg873	AL2G15410
OG0019133	jg499	AL2G11520
OG0019134	jg21953	AL8G27020
OG0019135	jg22327	AL8G30520
OG0019137	jg4943	AL6G21760
OG0019138	jg10595	AL7G34230
OG0019139	jg10417	AL7G32590
OG0019140	jg31979	AL1G47680
OG0019141	jg14043	AL5G21620
OG0019141	jg14047	AL5G21680
OG0019142	jg32265	AL1G50790
OG0019143	jg32269	AL1G50810
OG0019144	jg32372	AL1G51170
OG0019146	jg8602	AL7G13530
OG0019147	jg7124, jg7109	AL6G42420
OG0019148	jg21035	AL8G18460
OG0019149	jg20737	AL8G15530
OG0019150	jg20666	AL8G14850
OG0019151	jg20590	AL8G13890
OG0019153	jg11578	AL9U10860
OG0019155	jg19851	AL4G43970
OG0019156	jg19585	AL4G41250
OG0019157	jg3847	AL6G10370
OG0019160	jg22874	AL8G35880
OG0019161	jg18162	AL4G26250, AL426U10010
OG0019162	jg17237	AL4G18180
OG0019163	jg3809	AL6G10060
OG0019164	jg24113	AL3G12320
OG0019165	jg24474	AL3G16250
OG0019167	jg19214	AL4G37400
OG0019168	jg30420	AL1G31500
OG0019169	jg30699	AL1G34660
OG0019170	jg31939	AL1G47160
OG0019171	jg16715	AL4G12400
OG0019172	jg16522	AL4G10280
OG0019173	jg29105	AL1G17680
OG0019174	jg28438	AL1G10510
OG0019175	jg23137	AL8G38670
OG0019176	jg23200	AL8G39370
OG0019178	jg14440	AL5G25480
OG0019179	jg14176	AL5G22720
OG0019180	jg14154	AL5G22550
OG0019181	jg14274	AL5G23630
OG0019182	jg3289	AL2G36370
OG0019184	jg3617	nbis-gene-621
OG0019187	jg25487	AL3G27010
OG0019188	jg26174	AL3G33920
OG0019189	jg28269	AL3G53510
OG0019191	jg16228	AL5G44170
OG0019192	jg33813	AL1G64480
OG0019193	jg33321	AL1G59530
OG0019194	jg14058	AL5G21760
OG0019196	jg11250	AL7G40950
OG0019197	jg14898	AL5G30470
OG0019198	jg15232	AL5G33910
OG0019200	jg15166, jg15651, jg15730	AL5G38760
OG0019201	jg16398, jg16391, jg16407	AL5G46040
OG0019202	jg33510	AL1G61440
OG0019204	jg21063	AL8G18660
OG0019205	jg17064	AL4G16430
OG0019206	jg851	nbis-gene-2194
OG0019207	jg19782	AL4G43290
OG0019209	jg9627	AL7G24510
OG0019211	jg9139	AL7G19240
OG0019212	jg21622	AL8G23680
OG0019213	jg8898	AL7G16670
OG0019214	jg975	AL2G16370
OG0019214	jg8770	AL7G15390
OG0019216	jg8370	AL7G10930
OG0019218	jg29816	AL1G25290
OG0019220	jg30150	AL1G28850
OG0019221	jg30973, jg30971	AL1G37850, AL1G37820
OG0019223	jg924	AL2G15940
OG0019224	jg28208	AL3G48130
OG0019225	jg27957	AL3G51280
OG0019226	jg27010	AL3G42520
OG0019227	jg25169	AL3G23770
OG0019228	jg25577	AL230U10040, AL3G27920
OG0019230	jg5351	AL6G26110
OG0019231	jg11655	AL9U11630
OG0019232	jg28265	AL3G53450
OG0019232	jg33624	AL1G62660
OG0019235	jg6197	AL6G34760
OG0019238	jg28920, jg1806	AL6G35930
OG0019239	jg28942	AL1G15880
OG0019240	jg31043	AL1G38580
OG0019241	jg31736	nbis-gene-213
OG0019241	jg31740, jg31739	AL1G49200
OG0019242	jg17469	AL1G46990
OG0019242	jg21212	AL1G47000
OG0019242	jg17470	AL1G65380
OG0019242	jg21111	AL1G65370
OG0019242	jg21213, jg32580	AL3G45610, AL1G53910, AL1G65390
OG0019242	jg32578	AL4G21370
OG0019243	jg33215	AL1G58500
OG0019243	jg7063	AL3G45280
OG0019243	jg12391	AL1G50460, AL3G46370
OG0019243	jg6732	AL8G24000
OG0019243	jg6730	AL7G43030
OG0019244	jg1147	nbis-gene-420
OG0019245	jg1182	nbis-gene-425
OG0019246	jg2063	AL2G23910
OG0019247	jg2705	AL2G30340
OG0019248	jg24705	AL3G18820
OG0019249	jg26338	AL3G35520
OG0019249	jg17097	AL4G16750
OG0019250	jg26671	nbis-gene-772
OG0019251	jg11530	AL9U10350
OG0019251	jg20690	AL4G21920
OG0019251	jg13900	AL2G23620, AL1G62700
OG0019251	jg26973	AL6G42930
OG0019252	jg17150, jg17155	AL4G17160
OG0019254	jg18010, jg18006	AL4G24650
OG0019254	jg18049	AL1G53140, AL59U10030
OG0019254	jg18051, jg18052	AL4G24940
OG0019255	jg14115	AL5G22150
OG0019256	jg14203	AL5G22890
OG0019257	jg15844	AL5G39940
OG0019257	jg15845	AL5G39950
OG0019258	jg21701	AL8G24480
OG0019258	jg3996	nbis-gene-1438
OG0019260	jg7832	AL6G49270
OG0019260	jg7834	AL6G49300
OG0019262	jg8352	AL7G10730
OG0019263	jg9825	AL7G26660
OG0019264	jg10001, jg10003	nbis-gene-1784
OG0019265	jg11150	nbis-gene-1852
OG0019267	jg21648	nbis-gene-2078
OG0019268	jg22138, jg22139	nbis-gene-2121
OG0019269	jg22211	AL8G29470
OG0019270	jg22297, jg22298	AL8G30170
OG0019305	jg9224	AL7G20250
OG0019308	jg10922	AL7G37740
OG0019309	jg1503	AL1G65280
OG0019311	jg21809	AL8G25680
OG0019312	jg22440	AL8G31560
OG0019313	jg4626, jg4648	AL6G18190
OG0019314	jg4744	AL6G19680
OG0019315	jg10775	AL7G36110
OG0019316	jg32235	AL1G50500
OG0019319	jg8372	AL7G10950
OG0019320	jg12314	AL7G52720
OG0019323	jg11198	AL7G40380
OG0019324	jg12767	AL7G48020
OG0019325	jg20165	AL4G47090
OG0019327	jg19513	AL4G40510
OG0019328	jg17969	AL4G24230
OG0019329	jg17216	AL4G17870
OG0019330	jg22384	nbis-gene-2141
OG0019332	jg24729	AL3G19070
OG0019333	jg30371	nbis-gene-104
OG0019334	jg30531	nbis-gene-113
OG0019335	jg16805	AL4G13420
OG0019337	jg28733	AL1G13750
OG0019339	jg6706	AL6G40060
OG0019340	jg14564	AL5G26880
OG0019341	jg18249	AL4G27130
OG0019342	jg3673	AL2G40520
OG0019344	jg25434	AL3G26510
OG0019345	jg26567	AL3G37820
OG0019347	jg27952	AL3G51210
OG0019349	jg33526	AL1G61630
OG0019350	jg16327	AL5G45360
OG0019352	jg23186	AL8G39160
OG0019352	jg23187	AL8G39170
OG0019354	jg15497	AL5G36760
OG0019355	jg15864	AL5G40130
OG0019358	jg16257	AL5G44540
OG0019359	jg20676	AL8G15030
OG0019361	jg1581	AL1G64690
OG0019362	jg19237	AL4G37650
OG0019364	jg3503	AL2G38620
OG0019367	jg8281	AL7G10120
OG0019368	jg30046	AL1G27700
OG0019369	jg30145	AL1G28780
OG0019370	jg17481	AL4G19930
OG0019371	jg2738	AL2G30760
OG0019372	jg2645	AL2G29650
OG0019375	jg26588	nbis-gene-764
OG0019376	jg6517	AL6G38170
OG0019377	jg24984	AL3G21850
OG0019378	jg24160	AL3G12880
OG0019381	jg5230	AL6G24820
OG0019383	jg14755	AL5G28880
OG0019384	jg6410	AL6G37060
OG0019385	jg6267	AL6G35530
OG0019386	jg28597	AL1G12260
OG0019387	jg29925	AL1G26370
OG0019388	jg30237	AL1G29360
OG0019389	jg30543	AL1G32970
OG0019391	jg30758	AL1G35410
OG0019391	jg30715	AL1G34810
OG0019393	jg31188	AL1G40030
OG0019394	jg32056, jg14321, jg13307, jg13971	AL7G39170
OG0019395	jg32529	AL1G51740
OG0019395	jg32520	AL1G51680
OG0019396	jg901	AL2G15680
OG0019397	jg1300, jg1297, jg1299, jg18434, jg1298	AL4G20670
OG0019398	jg9469	AL7G22770
OG0019398	jg9472	AL7G22780
OG0019399	jg2388	nbis-gene-562
OG0019400	jg26125	AL3G33240
OG0019400	jg3701	AL2G40820
OG0019401	jg24341	AL3G14640
OG0019402	jg25071	AL3G22760
OG0019405	jg20944	AL47U10010, AL8G17650
OG0019405	jg27749, jg17234	AL4G15940
OG0019406	jg28063	AL3G53070
OG0019407	jg18872	AL4G33610
OG0019408	jg13061	AL5G11790
OG0019410	jg5542	AL6G28210
OG0019411	jg6428	AL6G37220
OG0019413	jg9016	nbis-gene-1724
OG0019414	jg12051	AL7G45310
OG0019415	jg12723	AL7G48520
OG0019416	jg21041	AL8G18510
OG0019417	jg21719	AL8G24740
OG0019417	jg21704	AL8G24520, AL8G24510, AL674U10010
OG0019447	jg9356	AL7G21600
OG0019450	jg1514	AL1G65190
OG0019451	jg1484	AL1G65420
OG0019452	jg784	nbis-gene-397
OG0019454	jg12429	AL7G51570
OG0019457	jg4670	AL6G18650
OG0019459	jg31642	AL1G44870
OG0019460	jg20456	AL8G12340
OG0019461	jg11712	AL9U12220
OG0019462	jg20160	AL4G47040
OG0019464	jg6032	AL6G33230
OG0019465	jg20805	AL8G16190
OG0019466	jg7919	AL6G49700
OG0019467	jg9784	AL7G26220
OG0019468	jg2363	AL2G26860
OG0019470	jg18729	AL4G32060
OG0019471	jg9803	AL7G26440
OG0019472	jg213	AL8G12400
OG0019473	jg29589	AL1G22640
OG0019474	jg6698	AL6G40000
OG0019475	jg21480, jg21494	AL8G22240
OG0019476	jg15022	AL5G31800
OG0019477	jg14791	AL5G29240
OG0019478	jg14336	AL5G24250
OG0019479	jg14334	AL5G24230
OG0019480	jg14147	AL5G22470
OG0019481	jg2974	AL2G33100
OG0019482	jg2947	AL2G32820
OG0019483	jg3764	AL2G41480
OG0019484	jg25488	AL3G27020
OG0019485	jg25859	AL3G30640
OG0019486	jg27100	AL3G43340
OG0019487	jg27347	AL3G44760
OG0019488	jg27487	AL3G46280
OG0019490	jg28094	AL3G52810
OG0019492	jg33780	AL1G64220
OG0019494	jg33014	AL1G56030
OG0019495	jg20222	AL4G47670
OG0019498	jg33206	AL1G58370
OG0019501	jg11710	AL9U12200
OG0019503	jg14296	AL5G23890
OG0019504	jg144	AL2G20930
OG0019505	jg15935	AL5G40840
OG0019506	jg15904	AL5G40540
OG0019509	jg20594	AL8G13970
OG0019513	jg19342	AL3G43020, AL4G38630
OG0019517	jg28577	AL1G12040
OG0019519	jg30785	AL1G35690
OG0019520	jg2584	AL22U10130
OG0019521	jg2276	AL2G26030
OG0019525	jg24707	AL3G18840
OG0019526	jg24444	AL3G15990
OG0019528	jg6772	AL6G40450
OG0019529	jg4371	AL6G16050
OG0019531	jg31450, jg31448	nbis-gene-173
OG0019533	jg10932	AL7G37830
OG0019533	jg32508	AL1G51940
OG0019534	jg31875, jg31873, jg31876	AL1G46420
OG0019535	jg28777	AL8G27630, AL4G21010, AL4G21050, AL4G21020, AL4G21000
OG0019536	jg30067, jg30066	AL1G27920
OG0019537	jg30827	AL1G36210
OG0019538	jg31131	AL1G39480
OG0019539	jg31649	AL8G27940
OG0019539	jg31592, jg31596, jg31594	AL1G44450
OG0019540	jg32002	AL1G38840
OG0019541	jg32485	nbis-gene-233
OG0019542	jg32610	AL1G52260
OG0019543	jg33576	AL1G62200
OG0019543	jg33577	AL1G62210
OG0019544	jg440, jg436, jg433	AL2G10950
OG0019546	jg1898	AL2G22050
OG0019548	jg2181	AL2G25090
OG0019549	jg3468	AL2G38230
OG0019550	jg25136	nbis-gene-1640
OG0019552	jg27180	AL3G43790
OG0019553	jg16548	AL4G10520
OG0019554	jg16751	AL6G25150, AL7G36390
OG0019554	jg15395	AL1G40260, AL2G24150, AL3G17150, AL5G17710, AL7G25040
OG0019558	jg18743	AL4G27870, AL4G32200
OG0019559	jg19946	AL4G44710
OG0019560	jg13199	AL5G13790, AL9U11090, AL4G19150
OG0019561	jg13644	AL5G18350
OG0019561	jg13645	AL5G18360
OG0019562	jg14084	AL1G51330, AL7G43100, AL3G38970, AL1G38060, AL1G23100, AL2G10750, AL284U10020, AL284U10010
OG0019563	jg14306	AL5G23990
OG0019564	jg6665	AL6G39650
OG0019565	jg8217	AL6G53190
OG0019566	jg8484	AL7G12060
OG0019567	jg9090	AL7G18720
OG0019568	jg9541	AL7G23570
OG0019569	jg9553	nbis-gene-1763
OG0019570	jg9876	AL7G27180
OG0019571	jg12566	AL7G50270
OG0019572	jg21731	nbis-gene-2085
OG0019573	jg21813	AL8G25730
OG0019575	jg22137	AL8G28730
OG0019577	jg22516	AL8G32160, AL431U10020
OG0019578	jg22841	AL48U10080
OG0019618	jg31913	AL1G46870
OG0019619	jg1340	AL1G67130
OG0019620	jg24930	AL3G21280
OG0019621	jg21857	AL8G26080
OG0019622	jg22700	AL8G34050
OG0019623	jg311	AL6G41210
OG0019625	jg8592	AL7G13380
OG0019626	jg8355	AL7G10760
OG0019627	jg12371	AL7G52180
OG0019629	jg4777	AL6G20020
OG0019630	jg8155	AL6G52590
OG0019632	jg17374	AL4G19370
OG0019633	jg30376	AL1G30970
OG0019634	jg16759	AL4G12950
OG0019635	jg22186	AL8G29190
OG0019636	jg19657	AL4G41940
OG0019637	jg6625	AL6G39280
OG0019638	jg14830	AL5G29690
OG0019639	jg14229	AL5G23240
OG0019644	jg3307	AL2G36580
OG0019645	jg25621	AL3G28430
OG0019647	jg27638	AL3G47770
OG0019649	jg33811	AL1G64460
OG0019651	jg15171	AL5G33240
OG0019652	jg15931	AL5G40810
OG0019653	jg16440	AL5G46310
OG0019654	jg33444	AL1G60800
OG0019655	jg8931	AL7G17020
OG0019658	jg14843	AL5G29840
OG0019659	jg15256	AL5G34150
OG0019660	jg16053	AL5G42180
OG0019661	jg20459	nbis-gene-1985
OG0019662	jg7525	AL6G46010
OG0019665	jg21295	AL8G20270
OG0019665	jg21294	AL8G20260
OG0019666	jg31204	nbis-gene-732
OG0019667	jg10556	AL7G33720
OG0019668	jg19548	AL4G40890
OG0019669	jg3837	AL6G10250
OG0019670	jg6106	AL6G33840
OG0019671	jg13588	AL5G17730
OG0019673	jg21136	AL4G17140
OG0019674	jg641	AL2G13110
OG0019676	jg26960	AL3G42130
OG0019677	jg26618	AL3G38410
OG0019679	jg25572	AL3G27850
OG0019680	jg3946	AL6G11380
OG0019681	jg22950	AL8G36690, AL71U10050
OG0019682	jg8227	AL6G53310
OG0019683	jg32091	AL1G48640
OG0019684	jg10680	nbis-gene-1814
OG0019685	jg31880	AL1G46460
OG0019689	jg23075	AL8G37960
OG0019690	jg16901, jg23240	AL8G39860
OG0019692	jg29427	AL1G21170
OG0019694	jg29640	nbis-gene-73
OG0019696	jg30527	AL1G32730
OG0019697	jg33781	AL1G64230
OG0019698	jg401	AL2G10540
OG0019699	jg13966	AL3G20210
OG0019700	jg1351	AL1G66630
OG0019701	jg1465	AL1G65530
OG0019701	jg21658	AL8G24060
OG0019702	jg1600	AL8G21070
OG0019703	jg3499	AL2G38570
OG0019704	jg3796	AL2G41820
OG0019705	jg24954	AL3G21530
OG0019708	jg28099	AL3G52770
OG0019709	jg16719	AL4G12430
OG0019710	jg17152	AL4G17220
OG0019711	jg17966	AL3G50170
OG0019712	jg18424	AL4G28910
OG0019713	jg18780	nbis-gene-1086
OG0019714	jg13533, jg4789, jg13814	nbis-gene-877
OG0019714	jg4788	AL8G19160, AL3G41100, AL3G51810
OG0019715	jg13983	AL5G21150
OG0019718	jg4706	AL6G19210
OG0019719	jg4906	AL6G21320
OG0019723	jg9972	AL7G28150
OG0019724	jg10988	AL7G38410
OG0019725	jg12784	AL7G47800
OG0019726	jg21816	AL8G25750
OG0019727	jg274, jg120	AL3G44330
OG0019776	jg1531	AL1G65010
OG0019777	jg1511	AL1G65140
OG0019781	jg4772	nbis-gene-1495
OG0019782	jg10442	nbis-gene-1807
OG0019784	jg8320	AL7G10450
OG0019785	jg20380	AL8G11510
OG0019788	jg11563	AL9U10670
OG0019789	jg19957	AL4G44800
OG0019790	jg19804	AL4G43500
OG0019791	jg24170	AL3G12990, AL288U10030
OG0019793	jg30074	AL1G27990
OG0019795	jg28948	AL1G15950
OG0019797	jg14236	AL5G23300
OG0019798	jg3029	AL2G33690
OG0019799	jg2874	AL2G32070
OG0019802	jg26707	nbis-gene-777
OG0019802	jg26706, jg26705, jg26704	nbis-gene-776
OG0019803	jg14488	AL5G26140
OG0019804	jg17931, jg16056	AL5G42210
OG0019805	jg33587	AL1G62300
OG0019806	jg24581	AL3G17430
OG0019809	jg18803	AL4G32840
OG0019811	jg27162, jg18581, jg27277	AL8G21930
OG0019811	jg13798, jg25793	AL2G19910, AL6G41910, AL5G12720, AL2G22240, AL9U11490
OG0019812	jg30901	AL1G37080
OG0019815	jg29560	AL1G22440
OG0019816	jg30409	nbis-gene-106
OG0019817	jg556	AL2G12170
OG0019818	jg24494	AL3G16450
OG0019819	jg17148, jg24368	AL3G14960
OG0019820	jg24250	AL3G13820
OG0019820	jg24175	AL3G13010
OG0019824	jg4563, jg4558, jg9759	nbis-gene-1771
OG0019825	jg7293	AL6G43410
OG0019826	jg13456	AL5G16480
OG0019827	jg18425	AL4G28920
OG0019828	jg17730	AL4G22280
OG0019829	jg12643	AL7G49600
OG0019831	jg22976	AL8G36930
OG0019832	jg28439	AL1G10520
OG0019833	jg29789, jg32725, jg9962	AL701U10010
OG0019834	jg30047	AL1G27710
OG0019835	jg33072	AL1G56870
OG0019837	jg7493	nbis-gene-1631, nbis-gene-1632
OG0019838	jg431	AL2G10900
OG0019839	jg670	nbis-gene-383
OG0019841	jg2040	AL2G23630
OG0019843	jg3753	AL2G41350
OG0019844	jg24649	AL3G18080, AL3G18050, AL3G18190
OG0019845	jg24676	AL3G18520
OG0019845	jg24677	AL3G18540, AL3G18530
OG0019846	jg25656	nbis-gene-711
OG0019848	jg27427	AL3G45780
OG0019850	jg27980	AL3G51440
OG0019851	jg17954, jg17950, jg17958	AL4G24010
OG0019853	jg13001	AL5G11060
OG0019854	jg13044	AL5G11560
OG0019855	jg14637	AL5G27620
OG0019857	jg15388	AL5G35630
OG0019858	jg16144	AL5G43190
OG0019859	jg4309	nbis-gene-1468
OG0019860	jg6273	AL6G35600
OG0019861	jg7201	AL6G41650
OG0019862	jg7207	AL6G41610
OG0019863	jg22810	AL8G35290
OG0019864	jg8164	AL6G52690
