Orthogroup	Arabidopsis_arenosa	Cochlearia_excelsa
OG0013664	jg18264	g51279
OG0013665	jg18258	g39823
OG0013666	jg18254	g51273
OG0013667	jg18238	g37912
OG0013669	jg18170	g39860
OG0013670	jg18160	g39872
OG0013671	jg18144	g39883
OG0013672	jg18138	g39888
OG0013673	jg18127	g37901
OG0013674	jg18120	g39894
OG0013675	jg18102	g39901
OG0013676	jg18074	g37898
OG0013677	jg18068	g37896
OG0013678	jg21884	g1305
OG0013680	jg17986	g51177
OG0013681	jg17983	g39968
OG0013682	jg17900	g51121
OG0013683	jg17862	g51107
OG0013684	jg8311	g18357
OG0013685	jg17797	g40039
OG0013686	jg17785	g40056
OG0013688	jg17754	g40073
OG0013689	jg17731	g40077
OG0013690	jg17727	g53440, g40079
OG0013691	jg17693	g40092
OG0013692	jg17552	g40146
OG0013693	jg17568	g40142
OG0013694	jg17619	g40124, g36775
OG0013695	jg17637	g40117
OG0013696	jg17506	g40161
OG0013697	jg17504	g40162
OG0013698	jg17447	g40177
OG0013699	jg21781	g40186
OG0013700	jg17433	g40199
OG0013701	jg17436	g40201
OG0013702	jg18080	g38263
OG0013703	jg32788	g37176
OG0013704	jg17381	g38264
OG0013705	jg17371	g14624, g38271
OG0013706	jg17352	g36799
OG0013707	jg17324	g38284
OG0013708	jg17309	g36813
OG0013709	jg24259	g7799
OG0013710	jg17262	g38295
OG0013711	jg17240	g38302
OG0013712	jg17230	g38305
OG0013713	jg17221	g53220
OG0013714	jg17169	g38318
OG0013715	jg9696	g23627
OG0013716	jg9752	g17108
OG0013717	jg23960	g12734
OG0013719	jg23914	g7947
OG0013721	jg23906	g7950
OG0013722	jg23898	g7953
OG0013723	jg3813	g1748
OG0013725	jg3830	g5863
OG0013726	jg3835	g5859
OG0013727	jg22472	g39354
OG0013728	jg22334	g995
OG0013729	jg23999	g7911
OG0013730	jg24001	g12742
OG0013731	jg24027	g7892, g36219
OG0013732	jg24032	g7883
OG0013733	jg24058	g7875
OG0013734	jg21353	g10285
OG0013735	jg24091	g7861
OG0013737	jg24153	g12766, g12654
OG0013738	jg24161	g12650
OG0013739	jg24166	g7828
OG0013740	jg9730	g47624
OG0013741	jg24201	g12624
OG0013742	jg24218	g12788
OG0013743	jg24226	g12791
OG0013744	jg24287, jg24229	g12793
OG0013745	jg24245, jg25578	g7804
OG0013746	jg24247	g7803
OG0013747	jg24277	g12797
OG0013748	jg24315	g12609, g7767, g7776
OG0013749	jg24310	g7771
OG0013750	jg24334	g12598
OG0013751	jg24335	g12597
OG0013752	jg24342	g12595
OG0013753	jg24345	g7747
OG0013754	jg24369	g7741
OG0013755	jg24375	g7737
OG0013756	jg24386	g12578
OG0013757	jg24393	g7723
OG0013758	jg24420	g12564
OG0013759	jg24438	g12859
OG0013760	jg24425	g7712
OG0013761	jg24482	g12536
OG0013762	jg24493	g12531
OG0013763	jg24520	g12515
OG0013764	jg24522	g7681
OG0013765	jg24549	g12499
OG0013767	jg24589	g7645
OG0013768	jg24614	g7632, g12480
OG0013770	jg24626	g7627
OG0013771	jg24666	g12451
OG0013772	jg24693	g12968
OG0013774	jg24730	g7571
OG0013775	jg24732	g7569
OG0013776	jg24757	g7553
OG0013777	jg24764	g7550
OG0013778	jg24781	g7541, g12414
OG0013779	jg24806	g13007
OG0013780	jg19298	g37357
OG0013781	jg19261	g38140
OG0013782	jg19248	g51856
OG0013783	jg15538	g19060
OG0013784	jg19225	g51835
OG0013785	jg19196	g37329
OG0013786	jg19188	g51788
OG0013787	jg19180	g51786
OG0013788	jg19177	g51780
OG0013789	jg19127	g38123
OG0013790	jg19137	g51757, g37310
OG0013791	jg19098, jg19140	g37309
OG0013792	jg19089	g51749
OG0013793	jg17789	g37829
OG0013794	jg19079	g37305
OG0013795	jg19069	g51740
OG0013796	jg19056	g51736
OG0013798	jg18760	g51575
OG0013799	jg18793	g38042
OG0013800	jg18804	g51600
OG0013801	jg18815	g51602
OG0013802	jg18824	g51607
OG0013803	jg18830	g38051
OG0013804	jg18839	g51618
OG0013805	jg18846	g51621
OG0013806	jg18878	g37204
OG0013807	jg18914, jg6867	g37223
OG0013808	jg18916	g51650
OG0013809	jg18928	g38080
OG0013810	jg18974	g37242
OG0013811	jg18973	g37241
OG0013813	jg11880	g25300
OG0013814	jg18710	g37141
OG0013816	jg30010	g31584
OG0013817	jg30115	g31643
OG0013819	jg30139	g31655
OG0013820	jg30146	g49978
OG0013821	jg30166, jg30155, jg30178	g31660
OG0013822	jg30189, jg30202	g31668
OG0013824	jg30240	g27365
OG0013825	jg30256	g49997, g31694
OG0013826	jg30257	g31695
OG0013828	jg30265	g31704
OG0013829	jg30300	g31727
OG0013830	jg30312	g50018
OG0013831	jg30349	g50036
OG0013832	jg30332	g31750
OG0013833	jg30325	g50027
OG0013834	jg30323	g31743
OG0013835	jg30362	g50040
OG0013836	jg30383	g27413
OG0013837	jg30436	g50066, g31818
OG0013838	jg30440	g50068
OG0013839	jg30443	g50069, g27429
OG0013840	jg30451	g31830
OG0013841	jg30455	g50072
OG0013842	jg30464	g27432
OG0013843	jg30485	g31865
OG0013844	jg30488	g50093
OG0013845	jg30506	g27442
OG0013846	jg30514	g27443
OG0013847	jg30533	g31896
OG0013848	jg30588	g50142
OG0013849	jg30626	g50153
OG0013850	jg30643	g27480
OG0013851	jg30681	g31986
OG0013852	jg30689	g50190
OG0013853	jg30691	g50191
OG0013854	jg30703	g50200
OG0013855	jg30707	g50203, g31998
OG0013856	jg30717	g50207
OG0013857	jg30727	g27494
OG0013858	jg30765	g27511
OG0013860	jg30838	g50252
OG0013861	jg30840	g27533
OG0013862	jg30841	g50253, g27534
OG0013863	jg30908	g50294
OG0013864	jg30980	g32080
OG0013865	jg30982	g50314
OG0013866	jg31028	g50334
OG0013867	jg31061, jg31069	g32140
OG0013868	jg31072, jg31064	g27583
OG0013869	jg31075	g50345
OG0013870	jg31092	g32150
OG0013871	jg31103	g32158
OG0013872	jg31140	g32181
OG0013873	jg31142	g32183
OG0013874	jg31155	g50374
OG0013875	jg31222	g27617, g32246
OG0013876	jg2295	g41653
OG0013877	jg31246	g32259
OG0013878	jg31259	g50405
OG0013879	jg32657	g36169
OG0013880	jg10034	g47508
OG0013881	jg10023	g23831
OG0013882	jg10000	g17198, g47517
OG0013883	jg9999	g47518, g17197
OG0013884	jg9983	g17189
OG0013885	jg9959	g23796
OG0013886	jg9954	g23789
OG0013887	jg9952	g17179
OG0013888	jg9128	g23252
OG0013889	jg17081	g51037
OG0013890	jg17047	g38342
OG0013891	jg17050	g38341
OG0013892	jg17041	g38347
OG0013893	jg9070	g47836
OG0013894	jg17030	g51033
OG0013895	jg17029	g38349
OG0013897	jg17016	g51029
OG0013898	jg17056	g36878
OG0013899	jg17063	g38338
OG0013900	jg16830	g38424
OG0013901	jg16747	g36916
OG0013902	jg3268	g46250
OG0013903	jg3267	g44412
OG0013904	jg16692	g38479
OG0013905	jg16672	g38488
OG0013906	jg16657	g38504
OG0013907	jg16627	g36942
OG0013908	jg16625	g50887, g38511
OG0013909	jg16620	g38514
OG0013911	jg16567	g50867
OG0013913	jg16512	g50850
OG0013915	jg30006	g31579
OG0013916	jg29953	g31545
OG0013917	jg29951	g31544, g49917
OG0013919	jg29908	g27265
OG0013920	jg29891	g31507
OG0013921	jg29848	g31480
OG0013922	jg29844	g27248
OG0013923	jg29835	g49884, g27245
OG0013924	jg29829	g31474
OG0013925	jg29815	g31460
OG0013926	jg29792	g31448
OG0013927	jg29758	g49860
OG0013928	jg29733	g27194
OG0013929	jg29730	g31401
OG0013930	jg29642	g49798, g27181
OG0013932	jg29629	g49788
OG0013933	jg29614	g31333
OG0013934	jg29610	g31330
OG0013935	jg29518	g31299
OG0013936	jg29510	g49761
OG0013937	jg29482	g31277, g27129
OG0013938	jg27004	g13565
OG0013939	jg27003	g11647
OG0013940	jg6783	g4728
OG0013941	jg29361	g31223
OG0013942	jg29365	g49709
OG0013943	jg29327	g31202
OG0013944	jg29323	g27087
OG0013945	jg29312	g31183
OG0013946	jg29308	g27076
OG0013947	jg29301	g27075
OG0013948	jg29296	g27072, g49635
OG0013949	jg29290	g31176
OG0013950	jg29227	g49664, g27033
OG0013951	jg29215	g49673
OG0013952	jg29210	g49678
OG0013953	jg29203	g31119
OG0013954	jg15797	g26331, g26323, g26328, g46959
OG0013955	jg29142	g31083
OG0013956	jg29099	g31066
OG0013957	jg29092	g27008
OG0013958	jg29078	g31052
OG0013959	jg29063	g26995
OG0013960	jg29036	g31041
OG0013961	jg29035, jg29054	g31040
OG0013962	jg29021	g31019
OG0013963	jg28994	g30999
OG0013964	jg28980	g49541
OG0013965	jg28963	g30980, g30970
OG0013966	jg28928	g30953
OG0013967	jg28909	g30945
OG0013968	jg28900	g49505
OG0013969	jg28867	g26956
OG0013970	jg28838	g49484, g49480
OG0013971	jg28817	g30894, g26950
OG0013972	jg28813	g30898
OG0013973	jg28795	g30855
OG0013974	jg28771	g49455
OG0013975	jg28749	g26931
OG0013978	jg28660	g30826
OG0013979	jg28633	g49406
OG0013980	jg28620	g30808
OG0013981	jg28617	g26902
OG0013982	jg28576	g49383, g26895
OG0013983	jg19444	g26881
OG0013984	jg28524	g26879
OG0013985	jg28509	g30763
OG0013986	jg28507	g30760
OG0013987	jg28504	g30759
OG0013988	jg28503	g49343
OG0013989	jg28498	g49333
OG0013990	jg28463	g30738, g49316
OG0013991	jg28470	g26872
OG0013992	jg28454	g30735
OG0013993	jg28437	g49300
OG0013994	jg28435	g49299
OG0013996	jg28431	g26861
OG0013997	jg14617	g44478
OG0013998	jg28397	g49274
OG0013999	jg5211	g5228
OG0014000	jg5280	g45662
OG0014001	jg5766	g4883
OG0014002	jg5267	g29307
OG0014003	jg5262	g29310
OG0014004	jg5224	g45636
OG0014005	jg5299	g5161, g29286
OG0014006	jg5373	g29243
OG0014007	jg5393	g5090
OG0014009	jg5395	g5088
OG0014010	jg5399	g29222
OG0014011	jg5402	g29219
OG0014012	jg5418	g45712
OG0014013	jg5419	g29214
OG0014014	jg5433	g5065
OG0014015	jg5441	g45721
OG0014016	jg5444	g29199
OG0014018	jg5501	g29177
OG0014019	jg5508	g29169
OG0014020	jg5530	g5007
OG0014021	jg5543	g29146
OG0014022	jg5552	g4997
OG0014023	jg5575	g29134
OG0014024	jg5574	g29135
OG0014025	jg5595	g4986
OG0014026	jg5654	g41481
OG0014027	jg3381	g46326
OG0014028	jg5661	g29035
OG0014029	jg5687	g41473
OG0014030	jg5694	g4915
OG0014031	jg5703	g29059
OG0014032	jg5717	g4907
OG0014033	jg5745	g4899
OG0014034	jg5770	g29097
OG0014035	jg5791	g29107
OG0014036	jg6555	g10109
OG0014037	jg6569	g4837
OG0014038	jg6571	g10116
OG0014039	jg6573	g4832
OG0014040	jg6581	g4824
OG0014041	jg6590	g4805
OG0014042	jg20845	g11101
OG0014043	jg6638	g18515
OG0014045	jg6782	g4727
OG0014046	jg21475	g4452
OG0014047	jg21471	g10229
OG0014048	jg21459	g10222
OG0014049	jg21455	g18499
OG0014050	jg21369	g10276
OG0014051	jg21434	g1644
OG0014052	jg5166	g5264
OG0014053	jg4513	g45463
OG0014054	jg4530	g29648
OG0014055	jg4518	g5578
OG0014056	jg5306	g29280
OG0014057	jg4489	g45457
OG0014058	jg4446	g29665
OG0014059	jg4450	g45456
OG0014060	jg4434	g29672
OG0014061	jg21285	g10299
OG0014062	jg4382	g5609
OG0014063	jg4376	g5612
OG0014064	jg4390, jg4359	g29698
OG0014065	jg4350	g29703
OG0014067	jg4340	g5620, g45437
OG0014068	jg4333	g29711
OG0014069	jg4324	g5630
OG0014070	jg4307	g29723
OG0014071	jg4304	g5636
OG0014072	jg4282	g29733
OG0014073	jg4277	g29736
OG0014074	jg4232	g29765
OG0014075	jg4234	g29763
OG0014076	jg4239	g5659
OG0014078	jg4223	g25857, g29774
OG0014079	jg4218	g5676
OG0014080	jg4216	g29779, g45407
OG0014081	jg4211	g29783
OG0014082	jg4207	g29786
OG0014083	jg4187	g5692
OG0014084	jg6495	g10093, g624
OG0014085	jg6442	g606
OG0014086	jg6443	g10066
OG0014087	jg6408	g18562
OG0014088	jg6289, jg6287	g10005
OG0014089	jg6299	g542
OG0014090	jg6303	g10012
OG0014091	jg6283	g10001
OG0014092	jg6277	g526
OG0014093	jg6241	g509
OG0014094	jg6220	g9988
OG0014095	jg26942	g13534
OG0014096	jg6143	g9951
OG0014097	jg6141	g457
OG0014098	jg23045	g9927
OG0014099	jg23090	g9898
OG0014100	jg23096	g419
OG0014101	jg23124	g9885
OG0014102	jg9618	g23572, g47658
OG0014103	jg23151	g383
OG0014104	jg23163	g9871
OG0014105	jg23190	g364
OG0014106	jg23219	g341
OG0014107	jg23226	g337
OG0014108	jg23230	g335
OG0014109	jg23238	g333
OG0014110	jg23251	g9835
OG0014111	jg23269	g322, g9831
OG0014112	jg23270	g321, g9830
OG0014113	jg22788	g28716
OG0014114	jg22774	g1204
OG0014115	jg22747	g1165
OG0014116	jg15034	g19309
OG0014117	jg15027	g2474
OG0014118	jg15021	g19315
OG0014119	jg15014	g2485
OG0014120	jg14987	g2507
OG0014121	jg14962	g2525
OG0014122	jg14939	g19351
OG0014123	jg14938	g18254
OG0014124	jg14921	g2565
OG0014125	jg14902	g2581
OG0014126	jg14849	g19382
OG0014127	jg14839	g19385
OG0014128	jg14829	g19391
OG0014129	jg14780, jg21515	g2627
OG0014130	jg14775	g19407
OG0014131	jg14754	g11386
OG0014132	jg14741	g2645
OG0014133	jg14685	g11387
OG0014134	jg14672	g2705
OG0014135	jg14639	g2725
OG0014136	jg14629	g2728
OG0014137	jg14616	g2763
OG0014138	jg7475	g25747
OG0014139	jg14585	g19499
OG0014140	jg19883, jg14577	g2736
OG0014141	jg14536	g2773
OG0014142	jg14530	g2781
OG0014143	jg14528	g2782, g2784
OG0014144	jg14495	g2809
OG0014145	jg14494	g11410
OG0014146	jg14443	g11431
OG0014147	jg14427	g2879
OG0014148	jg14403	g19566
OG0014149	jg3017	g46090
OG0014150	jg14363	g19581
OG0014151	jg14354	g19582
OG0014152	jg14338	g2945
OG0014153	jg14297	g2991
OG0014154	jg14294	g11444
OG0014155	jg14271	g3008
OG0014156	jg14253	g3015
OG0014157	jg14234	g19600
OG0014158	jg14133	g11470
OG0014159	jg14118	g3411
OG0014160	jg14117	g3412
OG0014162	jg19965	g52271
OG0014163	jg7034	g25943
OG0014164	jg13941	g36740
OG0014165	jg2300	g41651
OG0014166	jg2291	g44895
OG0014167	jg2328	g41616
OG0014168	jg607	g40870
OG0014169	jg2375	g44871
OG0014170	jg2377	g41588, g41586
OG0014171	jg2433	g45755, g41504
OG0014172	jg2440	g44819
OG0014173	jg3711	g44293
OG0014174	jg2506	g45784
OG0014175	jg2514	g45790
OG0014176	jg2520	g45793
OG0014177	jg2523	g45795
OG0014178	jg2543	g44754
OG0014179	jg2590	g18015
OG0014180	jg2644	g45848
OG0014181	jg2675	g45869
OG0014182	jg2678	g45871
OG0014183	jg2732	g45905
OG0014184	jg2745	g44661
OG0014185	jg2754	g45916
OG0014186	jg2774	g3816, g45923, g3817
OG0014187	jg2778	g45928
OG0014188	jg2794	g44639
OG0014189	jg2809	g44630
OG0014190	jg2808	g45992
OG0014191	jg2827	g45974
OG0014192	jg2828	g44621
OG0014193	jg3495	g46428
OG0014194	jg3444	g17960
OG0014195	jg3437	g13614
OG0014196	jg3426	g46372
OG0014197	jg3397	g46340
OG0014198	jg3392	g46337
OG0014199	jg3377	g13618
OG0014200	jg3370	g46306
OG0014201	jg3358	g44374
OG0014202	jg3337	g46319
OG0014203	jg3319	g46288
OG0014204	jg3294	g44401
OG0014205	jg3263	g44415
OG0014207	jg3258	g46246
OG0014208	jg3245	g44419, g46239
OG0014209	jg3234	g46231
OG0014210	jg3212	g46215
OG0014211	jg3188	g44468, g46193
OG0014212	jg3186	g44469
OG0014213	jg3166	g44480
OG0014215	jg3142	g46173
OG0014216	jg3130	g44503
OG0014217	jg3121	g44511
OG0014218	jg3097	g44521
OG0014219	jg3093	g44530
OG0014221	jg3078	g46131
OG0014222	jg3067	g46128, g44543
OG0014223	jg3064	g46125
OG0014224	jg3043	g46110
OG0014225	jg3040	g46108
OG0014226	jg3030	g46102
OG0014227	jg3027	g46100
OG0014228	jg3024	g46097
OG0014229	jg3019	g46092
OG0014230	jg3013	g44560
OG0014231	jg2986	g44567
OG0014232	jg2966	g46055
OG0014233	jg2960	g46049
OG0014235	jg2912	g46017
OG0014236	jg2901	g46009
OG0014237	jg2897	g46007
OG0014238	jg30268	g27372
OG0014239	jg2881	g45998
OG0014240	jg2880	g44604
OG0014241	jg2875	g44607
OG0014243	jg3579	g36056, g46490, g22310
OG0014244	jg3587	g46494
OG0014245	jg3595	g44338
OG0014246	jg3602	g46504
OG0014248	jg3623	g46519
OG0014249	jg3624	g46518
OG0014250	jg3633	g44323
OG0014251	jg3634	g25757
OG0014252	jg3674	g44300
OG0014254	jg3729	g46583
OG0014255	jg3730	g44285
OG0014256	jg3736	g46587
OG0014257	jg3737	g46588
OG0014258	jg3742	g46591
OG0014259	jg3769	g46602
OG0014260	jg3775	g46606
OG0014262	jg3781	g46609
OG0014263	jg3793	g44266
OG0014264	jg3791	g14654, g17996
OG0014265	jg25223	g7291
OG0014266	jg25253	g12257
OG0014267	jg25294	g13161
OG0014268	jg25388	g13202
OG0014269	jg25390	g7207
OG0014271	jg25412	g12204
OG0014272	jg25413	g12203
OG0014273	jg25417	g7191
OG0014274	jg25474	g7150
OG0014275	jg25505	g7137
OG0014276	jg25507	g7136
OG0014277	jg25510	g19161
OG0014278	jg25538	g12147
OG0014279	jg25552	g7102
OG0014280	jg25603	g7066
OG0014281	jg25607	g7065
OG0014282	jg25635	g12105
OG0014283	jg6963	g26001
OG0014284	jg25651	g13251
OG0014285	jg25653	g7044
OG0014286	jg25686	g7016
OG0014287	jg25719	g13263
OG0014288	jg25752	g12072
OG0014289	jg25777	g6983
OG0014290	jg25805	g13277
OG0014291	jg25820	g13280
OG0014292	jg25865	g6929
OG0014293	jg25872	g13292
OG0014294	jg25899	g6917
OG0014295	jg25925	g12021
OG0014296	jg25944	g6890
OG0014297	jg17806	g40035
OG0014298	jg25981	g12006
OG0014300	jg26011	g11990
OG0014301	jg26023	g11983
OG0014303	jg26057	g11970
OG0014304	jg26058	g6820
OG0014305	jg26059	g6819
OG0014306	jg33106	g54151
OG0014307	jg26086	g11957
OG0014308	jg26088	g6800
OG0014309	jg33122	g54154
OG0014310	jg26124	g11952
OG0014311	jg26134	g6771
OG0014312	jg26137	g11946
OG0014313	jg26180	g11924
OG0014314	jg26183	g6747
OG0014315	jg26194	g6740
OG0014316	jg26207	g11913, g25078
OG0014317	jg26208	g11912
OG0014318	jg26210	g11909
OG0014319	jg26247	g11897
OG0014320	jg26252	g11893
OG0014321	jg26255	g11891
OG0014322	jg26257	g6699
OG0014324	jg26327	g6674
OG0014325	jg26324	g13388
OG0014326	jg26317	g13384
OG0014327	jg26316	g6678, g13383
OG0014328	jg26365	g6634
OG0014330	jg26490	g11807
OG0014331	jg5858	g41415
OG0014332	jg26521	g6565
OG0014333	jg26537	g6558
OG0014334	jg26593	g11757
OG0014335	jg26605	g6524
OG0014336	jg26609	g6521
OG0014337	jg26633	g11749
OG0014338	jg11397	g24576
OG0014339	jg26709	g13484
OG0014340	jg26805, jg26741	g11726
OG0014341	jg26749	g13586
OG0014342	jg26750	g6456
OG0014343	jg26752	g6455, g13498
OG0014344	jg26798	g13515
OG0014345	jg26811	g13518
OG0014346	jg26867	g6409
OG0014347	jg26870	g13522, g6408
OG0014348	jg26878	g6398
OG0014349	jg26996	g13562
OG0014350	jg26994	g6366
OG0014351	jg26974	g13550
OG0014352	jg27397	g13666
OG0014353	jg27984	g6020
OG0014354	jg27215	g7478
OG0014355	jg27181	g11579
OG0014356	jg27153	g13417
OG0014357	jg27152	g13416
OG0014358	jg27136	g11596, g13584
OG0014359	jg27123	g13582
OG0014360	jg27093	g13579
OG0014361	jg27045	g13573
OG0014362	jg27370	g13672
OG0014363	jg27581	g14242
OG0014364	jg27351	g13664
OG0014365	jg27416	g14569
OG0014366	jg27443	g14450
OG0014367	jg27448	g13679
OG0014368	jg27488	g6196
OG0014369	jg27494	g13684
OG0014370	jg9047	g23188
OG0014371	jg27512	g6192
OG0014372	jg4019	g6188
OG0014373	jg27539	g13686
OG0014374	jg29157	g31095
OG0014375	jg27615	g6151
OG0014376	jg27623	g14232
OG0014378	jg27695	g39562, g6137
OG0014379	jg32448, jg32457	g28246
OG0014380	jg27762	g14085
OG0014381	jg32116	g14059
OG0014382	jg27803	g14051
OG0014383	jg27865	g6094
OG0014384	jg27887	g6081
OG0014385	jg27904	g6050
OG0014386	jg28004	g13958
OG0014387	jg28048	g13782
OG0014388	jg28049	g5993
OG0014389	jg28067	g13936
OG0014390	jg28070	g5987
OG0014391	jg28071	g5986
OG0014392	jg28115	g13916
OG0014393	jg26379	g13910
OG0014394	jg28158	g13902
OG0014395	jg28209	g13871
OG0014396	jg28216	g13869
OG0014397	jg28235	g5921, g13862
OG0014398	jg28271	g5903
OG0014399	jg28281	g13847, g5897
OG0014400	jg28291	g13844
OG0014401	jg28301	g5876
OG0014402	jg28298	g5888
OG0014403	jg33824	g27972
OG0014404	jg33818	g39449
OG0014405	jg33761	g54363
OG0014406	jg33759	g54362
OG0014407	jg33705	g54320
OG0014408	jg33698	g36712
OG0014409	jg33695	g54322
OG0014410	jg20264	g10843
OG0014411	jg33685	g36704
OG0014412	jg33602	g36664
OG0014413	jg33597	g54303
OG0014414	jg33574	g36637
OG0014415	jg33532	g36618
OG0014417	jg33478	g54277
OG0014418	jg33466	g54270
OG0014419	jg33442	g36574
OG0014420	jg33441	g36573
OG0014421	jg33440	g36572
OG0014422	jg33421	g36562
OG0014423	jg33395	g36554
OG0014424	jg33342	g36523
OG0014425	jg33332	g54229
OG0014426	jg33314	g54214
OG0014427	jg33225	g36470
OG0014428	jg33251	g54194
OG0014429	jg33277	g28036
OG0014430	jg2361	g44862
OG0014431	jg33196	g54181, g36454
OG0014434	jg33154	g36430, g54164
OG0014435	jg33149	g28058
OG0014436	jg33109	g36411
OG0014437	jg33097	g43449, g36405
OG0014438	jg33076	g54139
OG0014439	jg26045	g6833
OG0014440	jg33055	g36395
OG0014441	jg6885, jg33042	g54124
OG0014442	jg33010	g36382
OG0014443	jg32997	g36374
OG0014444	jg32975	g54106
OG0014445	jg33015	g54118
OG0014446	jg32935	g36328
OG0014447	jg32911	g36321
OG0014448	jg32904	g28107
OG0014449	jg11026	g47147
OG0014450	jg11050	g24393
OG0014451	jg15363	g2303
OG0014452	jg11053	g24398
OG0014453	jg11075	g17610
OG0014454	jg11093	g47127
OG0014455	jg11105	g24417
OG0014456	jg18572	g37100
OG0014457	jg18571	g51461
OG0014458	jg18561	g51455
OG0014459	jg15098	g11339
OG0014460	jg15103	g11336
OG0014461	jg13757	g3237
OG0014462	jg15129	g2420
OG0014463	jg15130	g2419
OG0014464	jg15131	g2418
OG0014465	jg15138	g2414
OG0014466	jg15154	g19251
OG0014467	jg15175	g19240
OG0014468	jg15187	g19226
OG0014469	jg15193	g19224
OG0014470	jg2365	g13638
OG0014471	jg15267	g11314
OG0014472	jg15271	g19198
OG0014473	jg15324	g11305
OG0014474	jg15345	g19168
OG0014475	jg15091	g2445
OG0014476	jg5308	g29282
OG0014477	jg15077	g2458, g19293
OG0014478	jg15075	g11341
OG0014479	jg15044	g19304
OG0014480	jg15379	g2289
OG0014481	jg15384	g11297
OG0014482	jg15422	g2242
OG0014483	jg15452	g2233
OG0014484	jg15464	g2222
OG0014485	jg15465	g2221, g19108
OG0014486	jg15472	g19100
OG0014487	jg15493	g2192
OG0014488	jg15585	g2165
OG0014489	jg15591	g2163
OG0014490	jg19319	g51920
OG0014492	jg15642	g19014
OG0014493	jg15646, jg15714	g2055
OG0014494	jg15704	g2058
OG0014496	jg15810	g18971
OG0014497	jg15830	g11222
OG0014499	jg15874	g18954
OG0014500	jg15888	g1988
OG0014501	jg15951	g2005
OG0014502	jg15954	g2007
OG0014503	jg15955	g18906
OG0014504	jg15984	g2020
OG0014506	jg16038	g1957
OG0014507	jg16041	g1952
OG0014508	jg16064	g18870
OG0014509	jg16087	g1925
OG0014510	jg16096	g18825
OG0014511	jg15637	g19016
OG0014512	jg16121	g1901
OG0014513	jg16127	g1897, g18801
OG0014514	jg16143	g1885
OG0014515	jg16156	g1880
OG0014516	jg16209	g1842
OG0014517	jg16230	g1826
OG0014518	jg16244	g1813
OG0014520	jg16262	g11159
OG0014521	jg16264	g11158
OG0014522	jg16265	g11157
OG0014523	jg16283	g1774
OG0014524	jg16318	g11150
