Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0014341	jg26749	XP_009137808.1
OG0014342	jg26750	XP_009102510.1
OG0014343	jg26752	XP_009135893.1
OG0014344	jg26798	XP_009102477.1
OG0014345	jg26811	XP_009102465.1
OG0014346	jg26867	XP_009136107.1
OG0014347	jg26870	XP_009136108.1
OG0014348	jg26878	XP_009102415.1
OG0014349	jg26996	XP_009136147.1
OG0014350	jg26994	XP_009136146.1
OG0014351	jg26974	XP_009136143.1
OG0014352	jg27397	XP_009136214.1
OG0014353	jg27984	XP_009112481.1
OG0014354	jg27215	XP_009146907.1
OG0014355	jg27181	XP_009102340.1
OG0014356	jg27153	XP_009102343.1
OG0014357	jg27152	XP_009102344.1
OG0014358	jg27136	XP_009102353.1
OG0014359	jg27123	XP_009102356.1
OG0014360	jg27093	XP_009102359.1
OG0014361	jg27045	XP_009136170.1
OG0014362	jg27370	XP_009136207.2
OG0014363	jg27581	XP_009119405.1
OG0014364	jg27351	XP_009150284.1
OG0014365	jg27416	XP_009136228.1
OG0014366	jg27443	XP_009112235.1
OG0014367	jg27448	XP_009112234.1
OG0014368	jg27488	XP_009102311.2
OG0014369	jg27494	XP_033131047.1
OG0014370	jg9047	XP_009138184.1
OG0014371	jg27512	XP_009123215.1
OG0014372	jg4019	XP_018509386.1
OG0014373	jg27539	XP_009136265.1
OG0014374	jg29157	XP_009148042.1
OG0014375	jg27615	XP_009119390.1
OG0014376	jg27623	XP_009136285.1
OG0014378	jg27695	XP_009136303.1
OG0014379	jg32448, jg32457	XP_009123631.1
OG0014380	jg27762	XP_009136324.1
OG0014381	jg32116	XP_009121177.1
OG0014382	jg27803	XP_009112412.2
OG0014383	jg27865	XP_009121127.1
OG0014384	jg27887	XP_009121100.2
OG0014385	jg27904	XP_009121092.1
OG0014386	jg28004	XP_033130608.1
OG0014387	jg28048	XP_009112558.1
OG0014388	jg28049	XP_033130676.1
OG0014389	jg28067	XP_009102213.1
OG0014390	jg28070	XP_009150711.1
OG0014391	jg28071	XP_033131399.1
OG0014392	jg28115	XP_009102183.2
OG0014393	jg26379	XP_033130146.1
OG0014394	jg28158	XP_009117528.1
OG0014395	jg28209	XP_009102124.1
OG0014396	jg28216	XP_033130567.1
OG0014398	jg28271	XP_009132352.1
OG0014399	jg28281	XP_009117478.2
OG0014400	jg28291	XP_009101998.2
OG0014401	jg28301	XP_009121193.1
OG0014402	jg28298	NP_001288938.1
OG0014403	jg33824	XP_009146314.1
OG0014404	jg33818	XP_009145421.2
OG0014405	jg33761	XP_009147476.1
OG0014406	jg33759	XP_009106827.1
OG0014407	jg33705	XP_009103726.2
OG0014408	jg33698	XP_009147504.1
OG0014409	jg33695	XP_009147506.1
OG0014410	jg20264	XP_009114254.1
OG0014411	jg33685	XP_009106892.1
OG0014412	jg33602	XP_009147582.1
OG0014413	jg33597	XP_009106961.1
OG0014414	jg33574	XP_009144766.1
OG0014415	jg33532	XP_009106986.2, XP_009147614.1
OG0014416	jg33481, jg33480	XP_009147656.1
OG0014417	jg33478	XP_009147658.1
OG0014418	jg33466	XP_009144819.1
OG0014419	jg33442	XP_009144836.1
OG0014420	jg33441	XP_009144839.1
OG0014421	jg33440	XP_009144837.1
OG0014423	jg33395	XP_009147708.1
OG0014424	jg33342	XP_009144877.1
OG0014425	jg33332	XP_009107166.1
OG0014426	jg33314	XP_009135729.1
OG0014427	jg33225	XP_009144937.2
OG0014428	jg33251	XP_009147786.1
OG0014429	jg33277	XP_009147773.1
OG0014430	jg2361	XP_009105064.1
OG0014431	jg33196	XP_009147822.1, XP_009149055.2
OG0014432	jg33192	XP_009147832.1
OG0014433	jg33181	XP_009144956.1
OG0014434	jg33154	XP_009107230.1
OG0014435	jg33149	XP_009107234.1
OG0014436	jg33109	XP_009147893.1
OG0014437	jg33097	XP_018508016.1
OG0014438	jg33076	XP_009107290.1
OG0014439	jg26045	XP_009145829.1
OG0014441	jg33042	XP_009107305.1
OG0014442	jg33010	XP_009144991.3
OG0014443	jg32997	XP_009147917.1
OG0014444	jg32975	XP_009147932.2
OG0014445	jg33015	XP_009144990.1
OG0014446	jg32935	XP_009147963.1
OG0014448	jg32904	XP_009147978.1
OG0014449	jg11026	XP_009146295.1
OG0014450	jg11050	XP_009136745.2
OG0014451	jg15363	XP_009116113.1
OG0014452	jg11053	XP_009146438.2
OG0014453	jg11075	XP_033132746.1
OG0014454	jg11093	XP_009146587.1
OG0014455	jg11105	XP_009146678.1
OG0014456	jg18572	XP_009132996.1
OG0014457	jg18571	XP_009132995.1
OG0014458	jg18561	XP_009141391.1
OG0014459	jg15098	XP_009115897.1
OG0014460	jg15103	XP_009115903.1
OG0014461	jg13757	XP_009151785.1
OG0014462	jg15129	XP_009115930.1
OG0014463	jg15130	XP_009115929.1
OG0014464	jg15131	XP_009115931.1
OG0014465	jg15138	XP_009139470.1
OG0014466	jg15154	XP_033137084.1, XP_033144801.1
OG0014467	jg15175	XP_033137079.1
OG0014468	jg15187	XP_009115963.1
OG0014469	jg15193	XP_033137071.1
OG0014470	jg2365	XP_009105352.1
OG0014471	jg15267	XP_009116030.1
OG0014472	jg15271	XP_009139414.2
OG0014473	jg15324	XP_009116084.1
OG0014474	jg15345	XP_009116097.1
OG0014475	jg15091	XP_009139502.1
OG0014476	jg5308	XP_009121627.1
OG0014477	jg15077	XP_009115880.2
OG0014478	jg15075	XP_009115878.1
OG0014479	jg15044	XP_009136620.1
OG0014480	jg15379	XP_009139239.1
OG0014481	jg15384	XP_009116132.1
OG0014482	jg15422	XP_009116165.1
OG0014483	jg15452	XP_009139194.1
OG0014484	jg15464	XP_009139188.1
OG0014485	jg15465	XP_009139186.1
OG0014486	jg15472	XP_009116227.1
OG0014487	jg15493	XP_009116252.1
OG0014488	jg15585	XP_009116315.1
OG0014489	jg15591	XP_009116318.1
OG0014490	jg19319	XP_009141918.1
OG0014491	jg15622	XP_009139094.1
OG0014492	jg15642	XP_009116371.1
OG0014493	jg15646, jg15714	XP_009139074.1
OG0014494	jg15704	XP_009116378.2
OG0014496	jg15810	XP_009104083.1
OG0014498	jg15835	XP_009138979.1
OG0014499	jg15874	XP_009138959.1
OG0014500	jg15888	XP_009116538.1
OG0014501	jg15951	XP_009104185.1
OG0014502	jg15954	XP_009116582.2
OG0014503	jg15955	XP_033145802.1
OG0014504	jg15984	XP_009104204.1
OG0014506	jg16038	XP_009116656.1
OG0014507	jg16041	XP_009116666.1
OG0014508	jg16064	XP_009116683.2
OG0014509	jg16087	XP_033145923.1
OG0014510	jg16096	XP_009116721.1
OG0014511	jg15637	XP_009116367.2
OG0014512	jg16121	XP_009116744.1
OG0014513	jg16127	XP_009116749.1
OG0014514	jg16143	XP_009138808.1
OG0014515	jg16156	XP_009104289.1
OG0014516	jg16209	XP_009104314.1
OG0014517	jg16230	XP_009138759.1
OG0014518	jg16244	XP_009104350.1
OG0014519	jg16254	XP_009116860.1, XP_009104354.2
OG0014520	jg16262	XP_009116869.1
OG0014521	jg16264	XP_033134748.1
OG0014522	jg16265	XP_009116873.2
OG0014523	jg16283	XP_009104371.1
OG0014524	jg16318	XP_009116914.1
OG0014526	jg16386	XP_009138636.2
OG0014527	jg16387	XP_009138638.2
OG0014528	jg16417	XP_009138653.3
OG0014529	jg16435	XP_009116995.2
OG0014531	jg16446	XP_009104923.2
OG0014532	jg16447	XP_009105786.1
OG0014533	jg16451	XP_033132313.1, XP_009110146.1
OG0014534	jg33459	XP_009107052.2
OG0014536	jg13753, jg14301	XP_033136389.1, XP_009150079.1
OG0014537	jg15406	XP_033146523.1
OG0014538	jg15575	XP_009116305.1
OG0014539	jg20643	XP_009113885.1
OG0014541	jg3210	XP_033131085.1
OG0014542	jg21107	XP_009113448.1
OG0014543	jg18684	XP_009141498.1, XP_033147511.1
OG0014544	jg18722	XP_033146292.1
OG0014545	jg19051	XP_009133282.1
OG0014546	jg24378	XP_018509346.1
OG0014547	jg3738	XP_009128434.2
OG0014548	jg3553	XP_009104567.1
OG0014549	jg3489	XP_009128282.1
OG0014550	jg3066	XP_033131478.1
OG0014551	jg9345	XP_009127679.1
OG0014552	jg24999, jg27437	XP_009123727.1, XP_018513657.1
OG0014553	jg9206	XP_009138054.1
OG0014554	jg9620	XP_009137767.2, XP_033140206.1
OG0014555	jg9060	XP_009123916.2
OG0014556	jg24443	XP_009147245.1
OG0014557	jg28399	XP_009119760.1
OG0014558	jg29131	XP_033132509.1
OG0014559	jg29747	XP_009110614.1, XP_018514964.1
OG0014561	jg30098	XP_009117781.1, XP_009149051.1
OG0014562	jg2571	XP_009105646.1
OG0014563	jg2540	XP_033130239.1
OG0014564	jg2404	XP_009127628.1
OG0014565	jg1559	XP_009119387.1
OG0014566	jg691	XP_009123389.1
OG0014567	jg26170	XP_033148039.1
OG0014568	jg28236, jg30744	XP_018510647.1
OG0014569	jg27951	XP_009112465.1
OG0014570	jg26849	NP_001288900.1, XP_033144215.1
OG0014571	jg26711	XP_009102539.1
OG0014572	jg26107	XP_009136046.1
OG0014573	jg25407	XP_009117212.1
OG0014574	jg24949	XP_009135027.1
OG0014575	jg4399	XP_033137760.1
OG0014576	jg4524	XP_009122392.1
OG0014577	jg5776	XP_009148377.1, XP_009123613.1
OG0014578	jg10112	XP_009109300.2
OG0014579	jg10393	XP_009108486.1
OG0014580	jg10649	XP_033143289.1
OG0014581	jg10845	XP_009108342.1
OG0014582	jg10890	XP_009144614.1
OG0014583	jg31852	XP_009114911.1
OG0014584	jg31406	XP_009113634.1
OG0014585	jg9910	XP_033142992.1, XP_009139330.1
OG0014586	jg9931	XP_033142978.1, XP_009139170.1
OG0014587	jg17948	XP_009140998.1
OG0014589	jg5180	XP_009131355.1
OG0014590	jg5259	XP_009121667.1, XP_009125971.1
OG0014591	jg5582	XP_009107522.1
OG0014592	jg21425	XP_009129741.1
OG0014593	jg12822	XP_033130477.1
OG0014594	jg22727	XP_009132074.1
OG0014595	jg22876	XP_009120452.1
OG0014596	jg6051	XP_009126541.1
OG0014597	jg6030	XP_009120678.1
OG0014598	jg6024, jg6028	XP_009121340.2
OG0014599	jg5867	XP_018513597.1, XP_009126409.1
OG0014600	jg23595	XP_009150666.1
OG0014601	jg23638	XP_033131542.1, XP_009112218.1
OG0014602	jg30395	XP_009110324.1, XP_009149359.1
OG0014603	jg30486	XP_009110269.1
OG0014607	jg2047	XP_009105188.2
OG0014609	jg27371	XP_009136208.1, XP_009112249.1
OG0014611	jg27929	XP_009102304.2
OG0014612	jg16871	XP_009140518.2, XP_033136669.1
OG0014613	jg17112	XP_009117225.1, XP_009140672.1
OG0014614	jg19067	XP_033145307.1, XP_009133302.1
OG0014615	jg19544	XP_009142390.1
OG0014616	jg15318	XP_033137106.1, XP_033146088.1
OG0014620	jg8872	XP_009108765.1, XP_033144077.1, XP_033134071.1
OG0014623	jg22584	XP_033139742.1
OG0014637	jg9599	XP_009144429.1
OG0014638	jg28055	XP_009137797.1
OG0014639	jg9575	XP_009129536.1
OG0014640	jg9571	XP_009109082.1
OG0014641	jg9567	XP_009129466.1
OG0014642	jg9564	XP_009129414.1
OG0014643	jg9557	XP_009137806.1
OG0014644	jg3384	XP_009106381.1
OG0014645	jg9536	XP_009129108.1
OG0014646	jg9535	XP_009129100.1
OG0014647	jg9525	XP_009129008.1
OG0014648	jg9519	XP_009137830.1
OG0014649	jg9517	XP_009137832.1
OG0014650	jg9504	XP_009128862.2
OG0014651	jg9503	XP_009128855.1
OG0014652	jg9491	XP_033128359.1
OG0014653	jg9486	XP_009128635.1
OG0014654	jg9482	XP_009109029.1
OG0014655	jg9473	XP_009137852.1
OG0014656	jg3424	XP_009139720.1
OG0014657	jg9454	XP_009137860.1
OG0014659	jg9438	XP_009128460.1
OG0014660	jg9437	XP_009128448.1
OG0014661	jg9381	XP_009137910.1
OG0014662	jg9324	XP_009127486.1
OG0014663	jg9320	XP_009137976.1
OG0014664	jg16887	XP_009117241.2
OG0014665	jg9309	XP_009127415.1
OG0014666	jg8276	XP_009133360.1
OG0014667	jg9288	XP_009137990.1
OG0014668	jg9280	XP_009127174.1
OG0014669	jg9277	XP_009127161.1
OG0014670	jg9263	XP_009127022.1
OG0014671	jg9260	XP_009126994.1
OG0014672	jg29234	XP_009118353.1
OG0014673	jg9242	XP_009108919.1
OG0014675	jg9220	XP_009138038.1
OG0014676	jg9219	XP_009108901.1
OG0014677	jg9210	XP_009126559.2
OG0014678	jg9207	XP_009138053.1
OG0014679	jg9193	XP_009126406.1
OG0014680	jg9160	XP_009126132.1
OG0014682	jg9151	XP_033135307.1
OG0014683	jg17145	XP_009117045.1
OG0014684	jg9127	XP_009125724.1
OG0014685	jg9098	XP_009125275.1
OG0014686	jg9108	XP_009125426.2
OG0014687	jg9110	XP_009108830.1
OG0014689	jg8934	NP_001288985.1
OG0014690	jg9032	XP_009121783.1
OG0014691	jg9029	XP_009121487.1
OG0014692	jg9027	XP_009121393.1
OG0014693	jg9021	XP_009121254.1
OG0014695	jg8996	XP_033136847.1
OG0014696	jg8928	XP_009114233.1
OG0014697	jg8951	XP_009115988.1
OG0014698	jg8966	XP_009126525.1
OG0014699	jg8971	XP_009118392.1
OG0014700	jg8920	XP_009113576.1
OG0014701	jg8922	XP_009113781.2
OG0014702	jg8899	XP_009111793.1
OG0014703	jg8888	XP_033142435.1
OG0014705	jg28257	XP_009119359.1
OG0014706	jg8825	XP_009108619.1
OG0014707	jg8816	XP_009103156.1
OG0014708	jg8811	XP_009102734.1
OG0014709	jg31722	XP_009102671.1
OG0014710	jg31755	XP_009108119.2
OG0014711	jg31774	XP_009114986.1
OG0014712	jg31808	XP_009114966.1
OG0014713	jg31810	XP_009108103.2
OG0014714	jg31823	XP_009108002.1
OG0014715	jg31824	XP_009145219.1
OG0014716	jg31863	XP_009114905.1
OG0014717	jg31872	XP_009114899.1
OG0014718	jg31879	XP_009123086.1
OG0014719	jg31881	XP_009114894.1
OG0014720	jg31885	XP_018509533.2, XP_018510221.1
OG0014722	jg31904	XP_009114877.1
OG0014723	jg10918	XP_009145261.2
OG0014724	jg10919	XP_009145275.1
OG0014725	jg10929	XP_009145326.1
OG0014726	jg10933	XP_009108282.1
OG0014727	jg10934	XP_009108274.1
OG0014728	jg10936	XP_009145468.1
OG0014729	jg10951	XP_009145596.1
OG0014730	jg10964	XP_009145712.1
OG0014731	jg11008	XP_009136760.1, XP_018510243.1
OG0014732	jg11018	XP_033136679.1
OG0014733	jg1558	XP_009119377.1
OG0014734	jg15774	XP_033145185.1
OG0014735	jg1507	XP_009119522.1
OG0014736	jg2282	XP_018508789.1
OG0014737	jg1454	XP_009113402.1
OG0014738	jg1447	XP_009122993.1
OG0014739	jg1407	XP_009122974.1
OG0014740	jg1361	XP_009113369.2
OG0014741	jg1349	XP_009113373.1
OG0014742	jg1201	XP_009113333.1
OG0014743	jg1100	XP_009103028.1
OG0014744	jg18947	XP_033146946.1
OG0014745	jg9453	XP_009137866.1
OG0014746	jg979	XP_009113218.1
OG0014747	jg956	XP_009113209.1
OG0014748	jg895	XP_009123495.1
OG0014749	jg880	XP_009104253.1
OG0014750	jg848	XP_009104461.1
OG0014751	jg753	XP_033135774.1
OG0014752	jg718	XP_009123359.1
OG0014753	jg12898	XP_009101374.1
OG0014754	jg12925	XP_009129248.1
OG0014755	jg12928	XP_009129246.1
OG0014756	jg12934	XP_009129234.1
OG0014757	jg12958	XP_033135784.1, XP_009101332.1
OG0014758	jg1732, jg12965	XP_009129216.1
OG0014759	jg12967	XP_009101325.1
OG0014760	jg12969	XP_009101323.1
OG0014761	jg12974	XP_009129209.1
OG0014763	jg12990	XP_009101302.2
OG0014764	jg13025	XP_009114207.1
OG0014765	jg13076	XP_009101241.1
OG0014766	jg13086	XP_009129112.1
OG0014767	jg13093	XP_009129109.1
OG0014768	jg13104	XP_033136469.1
OG0014769	jg13143	XP_009114155.1
OG0014770	jg13146	XP_009129089.2
OG0014771	jg13165	XP_009152160.1
OG0014772	jg13168	XP_009152155.1
OG0014773	jg13186	XP_033139872.1
OG0014774	jg13241	XP_009114114.1
OG0014775	jg13273	XP_009152095.1
OG0014776	jg13275	XP_009114102.2
OG0014777	jg13282	XP_009129569.1
OG0014778	jg13291	XP_009152087.1
OG0014779	jg13297	XP_009114095.1
OG0014780	jg13346	XP_009152043.1
OG0014781	jg13363	XP_009152026.1
OG0014782	jg13368	XP_009152023.1
OG0014783	jg13385	XP_009152010.1
OG0014784	jg13399	XP_009152003.1
OG0014785	jg13409	XP_009111553.1
OG0014786	jg13414	XP_009151991.1
OG0014788	jg13490	XP_009111573.1
OG0014789	jg13514	XP_018515004.1
OG0014790	jg13530	XP_009129395.2
OG0014791	jg13557	XP_033140781.1
OG0014792	jg13558	XP_009151903.1
OG0014793	jg13617	XP_009151869.1
OG0014794	jg13653	XP_009151854.1
OG0014795	jg13657	XP_009151846.2
OG0014796	jg12502	XP_009139835.1
OG0014797	jg13804	XP_033140739.1
OG0014798	jg13860	XP_009151756.1
OG0014799	jg12419	XP_033145898.1
OG0014800	jg796	XP_009124638.2
OG0014801	jg2241	XP_009127533.1
OG0014802	jg2230	XP_009127524.1
OG0014803	jg2226	XP_009127521.1
OG0014804	jg2175	XP_009105234.1
OG0014805	jg2105	XP_009105205.1
OG0014806	jg2087	XP_009127483.1
OG0014807	jg2059	XP_009127472.1
OG0014808	jg2049	XP_009105189.1
OG0014809	jg2019	XP_009105171.1
OG0014810	jg2008	XP_009127456.1
OG0014811	jg1985	XP_009105166.1
OG0014812	jg1965	XP_009105157.1
OG0014813	jg1934	XP_009105153.1
OG0014814	jg1857	XP_009127392.1
OG0014815	jg1818	XP_009127386.1
OG0014816	jg1808	XP_009127382.2
OG0014818	jg1753	XP_033131185.1
OG0014819	jg1747	XP_009128472.1
OG0014820	jg1744	XP_009127724.1
OG0014821	jg23380	XP_018511963.2
OG0014822	jg1725	XP_009128462.1
OG0014823	jg1587	XP_009113433.1
OG0014824	jg1584	XP_018510675.1
OG0014825	jg1717	XP_033129190.1
OG0014826	jg356	XP_009114221.1
OG0014827	jg14953	XP_009115753.1
OG0014828	jg13189	XP_009152140.1
OG0014829	jg377	XP_009124666.1
OG0014830	jg387	XP_009112872.1
OG0014831	jg389	XP_009112837.1
OG0014832	jg394	XP_018510635.1
OG0014833	jg469	XP_009112911.1
OG0014834	jg483	XP_033135369.1
OG0014835	jg502	XP_009112928.1
OG0014836	jg526	XP_009112942.1
OG0014837	jg529	XP_009112945.1
OG0014838	jg530	XP_009112748.1
OG0014839	jg535	XP_033136352.1
OG0014840	jg536	XP_009112747.1
OG0014841	jg569	XP_009112974.1
OG0014842	jg603	XP_009113032.1
OG0014843	jg624	XP_009113041.1
OG0014844	jg631	XP_009113045.1
OG0014845	jg633	XP_009113050.1
OG0014846	jg635	XP_009113053.2
OG0014847	jg671	XP_033134784.1
OG0014848	jg25210	XP_009146609.2
OG0014849	jg9636	XP_033133052.1
OG0014850	jg9869	XP_009139703.1
OG0014852	jg9839	XP_009142049.1
OG0014853	jg9830	XP_009137584.1
OG0014854	jg19396	XP_009133473.1
OG0014856	jg19388	XP_009141963.1
OG0014857	jg19368	XP_009141951.1
OG0014858	jg19383	XP_009142719.1
OG0014859	jg19353	XP_009142714.1
OG0014860	jg19335	XP_009142706.1
OG0014861	jg19332	XP_009142705.1
OG0014862	jg24827	XP_009135069.1
OG0014863	jg24829	XP_009123475.2
OG0014864	jg24844	XP_009123446.1
OG0014865	jg24848	XP_009123421.1
OG0014866	jg24854	XP_009146939.1
OG0014867	jg24872	XP_009146927.2
OG0014868	jg24884	XP_009146921.1
OG0014869	jg24895	XP_009123262.1
OG0014870	jg24898	XP_009123226.1
OG0014871	jg24899	XP_009123211.1
OG0014872	jg24912	XP_009146893.1
OG0014873	jg24913	XP_009146891.1
OG0014874	jg24917	XP_009146886.1
OG0014875	jg4106	XP_009125514.1
OG0014876	jg24937	XP_033147888.1
OG0014877	jg24938	XP_009146875.1
OG0014878	jg24958	XP_009146860.1
OG0014879	jg24966	XP_009146850.1
OG0014880	jg24970	XP_009135104.1
OG0014881	jg24974	XP_009146844.1
OG0014882	jg25010	XP_009146811.1
OG0014883	jg22514	XP_009126941.1
OG0014884	jg25054	XP_009146780.1
OG0014885	jg25040	XP_009146792.1
OG0014886	jg25057	XP_009146754.1
OG0014887	jg25062	XP_009122356.1
OG0014888	jg25081	XP_009146735.1
OG0014889	jg25157	XP_033147419.1
OG0014890	jg25173	XP_009120892.1
OG0014891	jg25165	XP_009146647.1
OG0014892	jg25190	XP_009146616.1
OG0014893	jg7026	XP_009134081.1
OG0014894	jg21608	XP_009123552.1
OG0014895	jg6970	XP_009134079.1
OG0014896	jg21629	XP_009127374.1
OG0014897	jg26354	XP_009135758.1
OG0014898	jg21688	XP_009118892.1
OG0014899	jg29181	XP_009148079.1
OG0014900	jg21723	XP_009127350.1
OG0014901	jg21725	XP_009127348.1
OG0014902	jg21733	XP_009132696.1
OG0014903	jg21741	XP_009140890.1
OG0014904	jg21759	XP_009132677.1
OG0014905	jg21790	XP_009132613.1
OG0014906	jg21827	XP_009107333.1
OG0014907	jg21828	XP_009132597.1
OG0014908	jg21843	XP_009127281.1
OG0014909	jg21845	XP_009127276.1
OG0014910	jg21847	XP_009123384.1
OG0014911	jg21880	XP_009106970.1
OG0014912	jg21896	XP_009132550.1
OG0014913	jg21897	XP_009132551.1
OG0014914	jg21908	XP_033138422.1, XP_018513412.1
OG0014915	jg21910	XP_009106908.1, XP_033128883.1
OG0014916	jg21911	XP_018513411.1
OG0014917	jg21931	XP_009127249.1
OG0014918	jg21948	XP_009127234.2
OG0014919	jg21952	XP_009127231.1
OG0014920	jg21990	XP_009127213.1
OG0014921	jg22053	XP_009132484.1
OG0014922	jg22038	XP_009132500.1
OG0014923	jg22025	XP_009119840.1
OG0014924	jg22065	XP_009119890.1
OG0014926	jg22081	XP_009119909.1
OG0014927	jg22148	XP_009119927.1
OG0014928	jg22235	XP_009127090.1
OG0014929	jg22309	XP_009120010.1
OG0014930	jg30406, jg30404	XP_033132823.1
OG0014931	jg22357	XP_009120049.1
OG0014932	jg22378	XP_009120057.1
OG0014933	jg22386	XP_033139626.1
OG0014934	jg22394	XP_009132370.1
OG0014935	jg22460	XP_009120125.1
OG0014936	jg22470	XP_009120138.1
OG0014937	jg22481	XP_009132313.1
OG0014938	jg22504	XP_009132302.1
OG0014939	jg22541	XP_009120169.1
OG0014940	jg22555	XP_009120184.1
OG0014941	jg22556	XP_009120182.1
OG0014942	jg22595	XP_009132151.1
OG0014943	jg22598	XP_009120224.1
OG0014944	jg22599	XP_018510780.1
OG0014945	jg22641	XP_009126838.1
OG0014946	jg22668	XP_009120281.1
OG0014947	jg22670	XP_009120284.1
OG0014949	jg22687	XP_009132102.1
OG0014950	jg22695	XP_009126804.1
OG0014951	jg22718	XP_009120326.2
OG0014952	jg22720	XP_009132081.1
OG0014954	jg6955	XP_009141245.1
OG0014955	jg5153	XP_009125906.1
OG0014956	jg5154	XP_009125909.1
OG0014957	jg5126	XP_009131319.1
OG0014958	jg5102	XP_033142471.1
OG0014959	jg5056	XP_009125851.1
OG0014960	jg5025	XP_009121908.1
OG0014961	jg4989	XP_009121934.1
OG0014962	jg4986	XP_009125808.1
OG0014963	jg4975	XP_009121950.1
OG0014964	jg4966	XP_033138548.1
OG0014965	jg4962	XP_009121965.1
OG0014966	jg4940	XP_009125786.1
OG0014967	jg4933	XP_009122001.1
OG0014968	jg4932	XP_009122002.1
OG0014969	jg18981	XP_009143421.1
OG0014970	jg4923	XP_009122011.1
OG0014971	jg4920	XP_009122014.1
OG0014972	jg4916	XP_009125267.1
OG0014973	jg4899	XP_009131173.1
OG0014974	jg4898	XP_009125286.1
OG0014975	jg4879	XP_009122045.1
OG0014976	jg4876	XP_009131160.1
OG0014977	jg4873	XP_009122052.1
OG0014978	jg4869	XP_018511090.1
OG0014979	jg4851	XP_009122076.1
OG0014980	jg4850	XP_009122078.1
OG0014981	jg4823	XP_009122102.1
OG0014982	jg4783	XP_009125354.1
OG0014983	jg4778	XP_009122527.1
OG0014984	jg4762	XP_009122518.1
OG0014985	jg4761	XP_009125763.1
OG0014986	jg4731	XP_009122494.1
OG0014987	jg4682	XP_009131058.1
OG0014988	jg4680	XP_009125725.1
OG0014989	jg4644	XP_033144935.1
OG0014990	jg4603	XP_009122324.2
OG0014991	jg4592	XP_009130996.1
OG0014992	jg4581	XP_009125687.1
OG0014993	jg4571	XP_009122350.1
OG0014994	jg10902	XP_009144687.1
OG0014995	jg10882	XP_009108319.1
OG0014996	jg10880	XP_009144551.1
OG0014997	jg10838	XP_009136869.1
OG0014998	jg10837	XP_009136870.1
OG0014999	jg10753	XP_009108360.1
OG0015000	jg10745	XP_009131789.1
OG0015001	jg10730	XP_009132000.1
OG0015002	jg10728	XP_018508855.2
OG0015003	jg10722	XP_009132069.1
OG0015005	jg10707	NP_001288965.1
OG0015006	jg10675	XP_033144513.1
OG0015007	jg10663	XP_009132535.1
OG0015008	jg10646	XP_009132764.1
OG0015009	jg10611	XP_009133120.1
OG0015010	jg10610	XP_009133147.2
OG0015011	jg10604	XP_009133206.1
OG0015012	jg10561	XP_033128978.1
OG0015013	jg10499	XP_009133906.1
OG0015014	jg10493	XP_009134010.1
OG0015015	jg10487	XP_009134054.1
