Orthogroup	Arabidopsis_arenosa	Odontarrhena_muralis
OG0014319	jg26247	Om002G068650
OG0014320	jg26252	Om002G068750
OG0014321	jg26255	Om002G068830
OG0014322	jg26257	Om002G068850
OG0014323	jg26347	Om002G069590
OG0014324	jg26327	Om002G069450
OG0014325	jg26324	Om002G069430
OG0014326	jg26317	Om002G069350
OG0014327	jg26316	Om002G069340
OG0014328	jg26365	Om002G069800
OG0014329	jg26392	Om002G070030
OG0014330	jg26490	Om002G070940
OG0014331	jg5858	Om006G241650
OG0014332	jg26521	Om002G071240
OG0014333	jg26537	Om002G071520
OG0014334	jg26593	Om002G072350
OG0014336	jg26609	Om002G072550
OG0014337	jg26633	Om002G072750
OG0014338	jg11397	Om003G103580
OG0014339	jg26709	Om002G073310
OG0014340	jg26805, jg26741	Om002G073820
OG0014341	jg26749	Om002G073910
OG0014342	jg26750	Om002G073930
OG0014343	jg26752	Om002G073950
OG0014344	jg26798	Om002G074360
OG0014345	jg26811	Om002G074480
OG0014346	jg26867	Om002G075140
OG0014347	jg26870	Om002G075190
OG0014348	jg26878	Om002G075280
OG0014349	jg26996	Om002G077130
OG0014350	jg26994	Om002G076170
OG0014351	jg26974	Om002G076150
OG0014352	jg27397	Om002G079460
OG0014353	jg27984	Om002G085530
OG0014354	jg27215	Om002G078830
OG0014355	jg27181	Om002G077790
OG0014356	jg27153	Om004G141310
OG0014357	jg27152	Om002G077740
OG0014358	jg27136	Om002G077650
OG0014359	jg27123	Om002G077610
OG0014360	jg27093	Om003G123390
OG0014361	jg27045	Om004G138470
OG0014362	jg27370	Om002G079050
OG0014363	jg27581	Om002G081810
OG0014364	jg27351	Om002G079250
OG0014365	jg27416	Om002G079640
OG0014366	jg27443	Om002G080120
OG0014367	jg27448	Om002G080180
OG0014368	jg27488	Om005G228860
OG0014369	jg27494	Om002G080220
OG0014370	jg9047	Om001G030700
OG0014371	jg27512	Om002G080980
OG0014372	jg4019	Om002G080740
OG0014373	jg27539	Om002G081060
OG0014374	jg29157	Om002G082250
OG0014375	jg27615	Om002G081960
OG0014378	jg27695	Om002G082460
OG0014379	jg32448, jg32457	Om001G016870
OG0014380	jg27762	Om002G082660
OG0014381	jg32116	Om002G083210
OG0014382	jg27803	Om002G083410
OG0014383	jg27865	Om002G083950
OG0014384	jg27887	Om002G074050, Om002G084230
OG0014385	jg27904	Om002G084380
OG0014386	jg28004	Om002G085700
OG0014387	jg28048	Om002G086070
OG0014388	jg28049	Om002G086080
OG0014389	jg28067	Om002G086370
OG0014390	jg28070	Om002G086440
OG0014391	jg28071	Om002G086460
OG0014394	jg28158	Om002G087290
OG0014395	jg28209	Om002G087710
OG0014396	jg28216	Om002G087840
OG0014397	jg28235	Om002G087970
OG0014398	jg28271	Om002G088300
OG0014399	jg28281	Om002G088410
OG0014400	jg28291	Om008G329020, Om001G003880
OG0014401	jg28301	Om002G088250, Om005G187770
OG0014402	jg28298	Om002G088540
OG0014403	jg33824	Om003G089390
OG0014404	jg33818	Om003G089430
OG0014405	jg33761	Om003G089890
OG0014406	jg33759	Om003G089910
OG0014407	jg33705	Om003G090430
OG0014408	jg33698	Om003G090490
OG0014409	jg33695	Om003G090560
OG0014410	jg20264	Om008G362870
OG0014411	jg33685	Om003G090710
OG0014412	jg33602	Om003G092160
OG0014413	jg33597	Om003G092200
OG0014414	jg33574	Om003G092670
OG0014415	jg33532	Om003G093180
OG0014416	jg33481	Om003G093960
OG0014416	jg33480	Om003G093970
OG0014418	jg33466	Om003G094170
OG0014419	jg33442	Om003G094440
OG0014420	jg33441	Om003G094460
OG0014421	jg33440	Om003G094470
OG0014422	jg33421	Om003G094640
OG0014423	jg33395	Om003G094870
OG0014424	jg33342	Om003G095450
OG0014425	jg33332	Om003G095520
OG0014426	jg33314	Om003G095750
OG0014427	jg33225	Om003G096430
OG0014428	jg33251	Om003G096200
OG0014429	jg33277	Om003G095990
OG0014430	jg2361	Om005G211530
OG0014431	jg33196	Om003G096830
OG0014432	jg33192	Om003G096890
OG0014434	jg33154	Om003G097320
OG0014435	jg33149	Om003G097400
OG0014436	jg33109	Om003G097770
OG0014437	jg33097	Om003G097880
OG0014438	jg33076	Om003G098070
OG0014439	jg26045	Om002G066370
OG0014440	jg33055	Om003G098280
OG0014441	jg6885, jg33042	Om003G098300
OG0014442	jg33010	Om003G098740
OG0014443	jg32997	Om003G098770
OG0014444	jg32975	Om003G098990
OG0014445	jg33015	Om003G098610
OG0014446	jg32935	Om003G099400
OG0014447	jg32911	Om003G099640
OG0014448	jg32904	Om003G099720
OG0014449	jg11026	Om003G100150
OG0014450	jg11050	Om003G100350
OG0014451	jg15363	Om006G253620
OG0014452	jg11053	Om003G100400
OG0014453	jg11075	Om003G100580
OG0014454	jg11093	Om003G100740
OG0014455	jg11105	Om003G100860
OG0014456	jg18572	Om008G339810
OG0014457	jg18571	Om008G339800
OG0014458	jg18561	Om008G339910
OG0014459	jg15098	Om006G256630
OG0014460	jg15103	Om006G256590
OG0014462	jg15129	Om006G256300
OG0014463	jg15130	Om006G256290
OG0014464	jg15131	Om006G256280
OG0014465	jg15138	Om006G256170
OG0014467	jg15175	Om006G255830
OG0014468	jg15187	Om006G255690
OG0014469	jg15193	Om006G255660
OG0014470	jg2365	Om005G211620
OG0014471	jg15267	Om006G254770
OG0014472	jg15271	Om006G254700
OG0014473	jg15324	Om006G254130
OG0014474	jg15345	Om006G253870
OG0014475	jg15091	Om006G256720
OG0014476	jg5308	Om007G300690
OG0014477	jg15077	Om006G256860
OG0014478	jg15075	Om006G256880
OG0014479	jg15044	Om006G257100
OG0014480	jg15379	Om006G253260
OG0014481	jg15384	Om006G253200
OG0014482	jg15422	Om007G303890
OG0014483	jg15452	Om006G252280
OG0014484	jg15464	Om006G252160
OG0014485	jg15465	Om006G252150
OG0014486	jg15472	Om006G252040
OG0014487	jg15493	Om006G251810
OG0014488	jg15585	Om006G250750
OG0014489	jg15591	Om006G250710
OG0014490	jg19319	Om008G329510
OG0014491	jg15622	Om003G119390
OG0014492	jg15642	Om003G119680
OG0014493	jg15646, jg15714	Om003G119740
OG0014494	jg15704	Om003G119780
OG0014496	jg15810	Om003G121160
OG0014497	jg15830	Om003G121520
OG0014498	jg15835	Om003G121580
OG0014499	jg15874	Om003G122200
OG0014500	jg15888	Om003G122360
OG0014501	jg15951	Om003G123200
OG0014502	jg15954	Om003G123220
OG0014503	jg15955	Om003G123230
OG0014504	jg15984	Om003G123650
OG0014505	jg15986	Om003G123670
OG0014506	jg16038	Om003G124240
OG0014507	jg16041	Om003G124280
OG0014508	jg16064	Om003G124570
OG0014509	jg16087	Om003G124920
OG0014510	jg16096	Om003G125020
OG0014511	jg15637	Om003G119620
OG0014512	jg16121	Om003G125610
OG0014513	jg16127	Om003G125720
OG0014514	jg16143	Om003G125930
OG0014515	jg16156	Om003G126030
OG0014516	jg16209	Om003G126720
OG0014517	jg16230	Om003G126980
OG0014518	jg16244	Om003G127250
OG0014519	jg16254	Om003G127420
OG0014520	jg16262	Om003G126230, Om003G127520
OG0014521	jg16264	Om003G127580, Om008G344870
OG0014522	jg16265	Om003G127590
OG0014523	jg16283	Om003G127740
OG0014524	jg16318	Om003G128080
OG0014526	jg16386	Om003G128950
OG0014527	jg16387	Om003G128960
OG0014528	jg16417	Om003G129130
OG0014529	jg16435	Om003G129220
OG0014530	jg16437	Om003G129250
OG0014531	jg16446	Om003G129340
OG0014532	jg16447	Om003G129350
OG0014533	jg16451	Om003G129390
OG0014534	jg33459	Om003G094200
OG0014536	jg13753, jg14301	Om002G067200
OG0014537	jg15406	Om006G252970
OG0014538	jg15575	Om003G112180, Om006G250940
OG0014539	jg20643	Om008G357050
OG0014541	jg3210	Om004G138270
OG0014543	jg18684	Om008G338510
OG0014544	jg18722	Om008G338000
OG0014545	jg19051	Om008G333320
OG0014546	jg24378	Om004G139730, Om008G323570
OG0014547	jg3738	Om004G130270
OG0014548	jg3553	Om004G132800, Om004G132820
OG0014549	jg3489	Om004G133740
OG0014550	jg3066	Om004G139950
OG0014551	jg9345	Om001G026570
OG0014552	jg24999, jg27437	Om004G143910, Om002G053680
OG0014553	jg9206	Om001G028630
OG0014554	jg9620	Om001G022140
OG0014555	jg9060	Om001G030600
OG0014556	jg24443	Om002G047500, Om002G047510
OG0014557	jg28399	Om005G177580
OG0014558	jg29131	Om005G185590
OG0014559	jg29747	Om005G192410
OG0014560	jg29931	Om005G194700
OG0014561	jg30098	Om005G197000
OG0014562	jg2571	Om005G208720
OG0014563	jg2540	Om005G209250
OG0014564	jg2404	Om005G210970
OG0014565	jg1559	Om005G215910
OG0014566	jg691	Om005G224560
OG0014567	jg26170	Om002G067860, Om002G067850
OG0014568	jg28236, jg30744	Om002G087990
OG0014569	jg27951	Om002G084950
OG0014570	jg26849	Om002G074940
OG0014571	jg26711	Om002G073330, Om004G168810
OG0014572	jg26107	Om002G067010
OG0014573	jg25407	Om002G058640
OG0014574	jg24949	Om002G052980
OG0014575	jg4399	Om004G170420
OG0014576	jg4524	Om004G169600
OG0014577	jg5776	Om008G334900, Om008G334880, Om004G168990
OG0014578	jg10112	Om001G011070
OG0014579	jg10393	Om001G007690, Om001G007670
OG0014580	jg10649	Om001G004020
OG0014581	jg10845	Om001G000670
OG0014582	jg10890	Om001G000110
OG0014583	jg31852	Om007G277120
OG0014584	jg31406	Om007G289170
OG0014585	jg9910	Om007G286580
OG0014586	jg9931	Om007G286310
OG0014589	jg5180	Om004G161030
OG0014590	jg5259	Om007G301370
OG0014591	jg5582	Om007G297000
OG0014592	jg21425	Om009G363730, Om007G306760
OG0014593	jg12822	Om007G318220
OG0014594	jg22727	Om006G247990
OG0014595	jg22876	Om006G246200
OG0014596	jg6051	Om006G243790
OG0014597	jg6030	Om006G243610, Om004G169400
OG0014598	jg6024, jg6028	Om006G243550, Om006G243570
OG0014599	jg5867	Om006G241730
OG0014600	jg23595	Om006G231340
OG0014601	jg23638	Om006G230810
OG0014602	jg30395	Om005G200540
OG0014603	jg30486	Om005G201560
OG0014607	jg2047	Om005G214170
OG0014608	jg27279, jg13796, jg27160, jg18579	Om008G349500
OG0014611	jg27929	Om002G084800
OG0014616	jg15318	Om006G254190
OG0014619	jg7322, jg7319	Om008G346300
OG0014620	jg8872	Om001G033340
OG0014623	jg22584	Om006G249910
OG0014637	jg9599	Om001G022560
OG0014639	jg9575	Om001G022940
OG0014640	jg9571	Om001G023030
OG0014641	jg9567	Om001G023140
OG0014642	jg9564	Om001G023200, Om001G023230
OG0014643	jg9557	Om001G023360
OG0014644	jg3384	Om004G135110
OG0014645	jg9536	Om001G023640
OG0014646	jg9535	Om001G023650
OG0014647	jg9525	Om001G023810
OG0014648	jg9519	Om001G023930
OG0014649	jg9517	Om001G023950
OG0014650	jg9504	Om001G024210
OG0014651	jg9503	Om001G024250
OG0014652	jg9491	Om001G024440
OG0014653	jg9486	Om001G024500
OG0014654	jg9482	Om001G024560
OG0014655	jg9473	Om001G024690
OG0014656	jg3424	Om005G196520
OG0014657	jg9454	Om001G024840
OG0014659	jg9438	Om001G024970
OG0014660	jg9437	Om001G024980
OG0014661	jg9381	Om001G025970
OG0014662	jg9324	Om001G026830
OG0014663	jg9320	Om001G026860
OG0014665	jg9309	Om001G027000
OG0014666	jg8276	Om001G041910
OG0014667	jg9288	Om001G027410, Om001G027380
OG0014668	jg9280	Om001G027490
OG0014669	jg9277	Om001G027520
OG0014670	jg9263	Om001G027760
OG0014671	jg9260	Om001G027800
OG0014672	jg29234	Om005G186760
OG0014673	jg9242	Om001G028030
OG0014675	jg9220	Om001G028440
OG0014676	jg9219	Om001G028450
OG0014677	jg9210	Om001G028580
OG0014678	jg9207	Om001G028620
OG0014679	jg9193	Om001G028830
OG0014680	jg9160	Om001G029140
OG0014682	jg9151	Om001G029320
OG0014684	jg9127	Om001G029580
OG0014685	jg9098	Om001G030000
OG0014686	jg9108	Om001G029890
OG0014687	jg9110	Om001G029840
OG0014689	jg8934	Om001G032420
OG0014690	jg9032	Om001G030890
OG0014691	jg9029	Om001G030950
OG0014692	jg9027	Om001G030960
OG0014693	jg9021	Om001G030990
OG0014695	jg8996	Om001G031450
OG0014696	jg8928	Om001G032500
OG0014697	jg8951	Om001G032130
OG0014698	jg8966	Om001G031870
OG0014699	jg8971	Om001G031780
OG0014700	jg8920	Om001G032580
OG0014701	jg8922	Om001G032560
OG0014702	jg8899	Om001G032870
OG0014703	jg8888	Om001G032980
OG0014705	jg28257	Om005G220550
OG0014706	jg8825	Om001G034270
OG0014707	jg8816	Om001G034400
OG0014708	jg8811	Om001G034490
OG0014709	jg31722	Om007G291850
OG0014710	jg31755	Om007G292140
OG0014711	jg31774	Om007G292210
OG0014712	jg31808	Om007G292450
OG0014713	jg31810	Om007G292470
OG0014714	jg31823	Om007G292700
OG0014715	jg31824	Om007G292710
OG0014716	jg31863	Om007G277040
OG0014717	jg31872	Om007G277000
OG0014718	jg31879	Om007G276980
OG0014719	jg31881	Om007G276960
OG0014720	jg31885	Om007G276900
OG0014722	jg31904	Om007G276760
OG0014723	jg10918	Om007G276340
OG0014724	jg10919	Om007G276330
OG0014725	jg10929	Om007G276270
OG0014727	jg10934	Om007G276210
OG0014728	jg10936	Om007G276190
OG0014729	jg10951	Om007G276080
OG0014730	jg10964	Om007G275880
OG0014731	jg11008	Om007G275660
OG0014732	jg11018	Om007G275600
OG0014733	jg1558	Om005G215920
OG0014734	jg15774	Om006G259760
OG0014735	jg1507	Om005G183600
OG0014736	jg2282	Om005G212340
OG0014737	jg1454	Om005G217270
OG0014738	jg1447	Om005G217170
OG0014739	jg1407	Om011G365950, Om005G218410
OG0014740	jg1361	Om011G365830, Om005G218200
OG0014741	jg1349	Om011G365320, Om005G218080
OG0014743	jg1100	Om005G219670
OG0014744	jg18947	Om008G334950
OG0014745	jg9453	Om001G024850
OG0014746	jg979	Om005G220570
OG0014747	jg956	Om005G220870
OG0014748	jg895	Om005G221690
OG0014749	jg880	Om005G221930
OG0014750	jg848	Om005G222690
OG0014751	jg753	Om005G223960
OG0014752	jg718	Om005G224120
OG0014753	jg12898	Om006G275490
OG0014754	jg12925	Om002G066030
OG0014755	jg12928	Om002G066040
OG0014756	jg12934	Om006G275370
OG0014757	jg12958	Om002G086930
OG0014758	jg1732, jg12965	Om006G275150
OG0014759	jg12967	Om008G361380
OG0014760	jg12969	Om006G275120
OG0014761	jg12974	Om006G275080
OG0014763	jg12990	Om004G139250
OG0014764	jg13025	Om006G274820
OG0014765	jg13076	Om006G274440
OG0014766	jg13086	Om006G274370
OG0014768	jg13104	Om006G274220
OG0014769	jg13143	Om006G273980
OG0014770	jg13146	Om006G273950
OG0014771	jg13165	Om006G273790
OG0014772	jg13168	Om006G273750
OG0014773	jg13186	Om006G273570
OG0014774	jg13241	Om006G273020
OG0014775	jg13273	Om006G272810
OG0014776	jg13275	Om006G272800
OG0014777	jg13282	Om006G272720
OG0014778	jg13291	Om006G272680
OG0014779	jg13297	Om006G272590
OG0014780	jg13346	Om006G272310
OG0014781	jg13363	Om006G272120
OG0014782	jg13368	Om006G272080
OG0014783	jg13385	Om006G271890
OG0014784	jg13399	Om006G271840
OG0014785	jg13409	Om006G271690
OG0014786	jg13414	Om006G271650
OG0014788	jg13490	Om006G271160
OG0014789	jg13514	Om006G271080
OG0014790	jg13530	Om006G270990
OG0014791	jg13557	Om006G269720
OG0014792	jg13558	Om006G269730
OG0014793	jg13617	Om006G270490
OG0014794	jg13653	Om006G270660
OG0014795	jg13657	Om004G163870
OG0014796	jg12502	Om007G315450
OG0014798	jg13860	Om006G269190
OG0014800	jg796	Om005G223020
OG0014801	jg2241	Om005G212820
OG0014802	jg2230	Om005G212910
OG0014803	jg2226	Om005G212970
OG0014804	jg2175	Om005G213300
OG0014805	jg2105	Om005G213640
OG0014806	jg2087	Om005G213730
OG0014807	jg2059	Om005G213950
OG0014808	jg2049	Om005G214160
OG0014809	jg2019	Om005G214440
OG0014810	jg2008	Om005G214500
OG0014811	jg1985	Om005G214550
OG0014812	jg1965	Om005G214750
OG0014813	jg1934	Om005G214970
OG0014814	jg1857	Om005G215250
OG0014815	jg1818	Om008G326000
OG0014816	jg1808	Om005G215380
OG0014817	jg1763	Om005G215680
OG0014818	jg1753	Om002G051950
OG0014819	jg1747	Om005G215650
OG0014820	jg1744	Om004G170550
OG0014821	jg23380	Om001G035680
OG0014822	jg1725	Om005G215740
OG0014823	jg1587	Om005G215820
OG0014824	jg1584	Om004G159870
OG0014825	jg1717	Om004G157150
OG0014826	jg356	Om005G228570
OG0014827	jg14953	Om006G258200
OG0014828	jg13189	Om001G021940
OG0014829	jg377	Om005G228680
OG0014830	jg387	Om005G228580
OG0014831	jg389	Om005G228530
OG0014832	jg394	Om005G228400
OG0014833	jg469	Om005G227160
OG0014834	jg483	Om005G226910
OG0014835	jg502	Om005G226750
OG0014836	jg526	Om005G226440
OG0014837	jg529	Om005G226420
OG0014838	jg530	Om005G226410, Om005G226370, Om005G226400, Om005G226360
OG0014839	jg535	Om005G226260
OG0014840	jg536	Om005G226230
OG0014841	jg569	Om005G225790
OG0014842	jg603	Om005G225440
OG0014843	jg624	Om005G225320
OG0014844	jg631	Om005G225170
OG0014845	jg633	Om005G225130
OG0014846	jg635	Om005G225110
OG0014847	jg671	Om005G224890
OG0014848	jg25210	Om002G056270
OG0014849	jg9636	Om001G021850
OG0014850	jg9869	Om008G353550
OG0014852	jg9839	Om001G018220
OG0014853	jg9830	Om001G018480
OG0014854	jg19396	Om008G328490
OG0014856	jg19388	Om008G328650
OG0014857	jg19368	Om008G328930
OG0014858	jg19383	Om008G328720
OG0014859	jg19353	Om008G329000
OG0014860	jg19335	Om008G329260
OG0014861	jg19332	Om008G329320
OG0014862	jg24827	Om002G051580
OG0014863	jg24829	Om002G051600
OG0014864	jg24844	Om002G051650
OG0014865	jg24848	Om002G051690
OG0014866	jg24854	Om002G051820
OG0014867	jg24872	Om002G052060
OG0014868	jg24884	Om002G052180
OG0014869	jg24895	Om002G052320
OG0014870	jg24898	Om002G052360
OG0014871	jg24899	Om002G052370
OG0014872	jg24912	Om002G052530
OG0014873	jg24913	Om002G052540
OG0014874	jg24917	Om002G052640
OG0014875	jg4106	Om004G174070
OG0014876	jg24937	Om002G052910
OG0014877	jg24938	Om002G052920
OG0014878	jg24958	Om002G053080
OG0014879	jg24966	Om002G053160
OG0014880	jg24970	Om002G053200
OG0014881	jg24974	Om002G053240
OG0014883	jg22514	Om003G119000
OG0014884	jg25054	Om002G054340
OG0014885	jg25040	Om002G054230
OG0014886	jg25057	Om002G054390
OG0014887	jg25062	Om002G054500
OG0014888	jg25081	Om002G054730
OG0014889	jg25157	Om002G055660
OG0014890	jg25173	Om002G055790
OG0014891	jg25165	Om002G055720
OG0014892	jg25190	Om002G056070
OG0014893	jg7026	Om005G207590
OG0014894	jg21608	Om003G107240
OG0014895	jg6970	Om003G107130
OG0014896	jg21629	Om003G107760
OG0014897	jg26354	Om002G069660
OG0014898	jg21688	Om003G110470
OG0014899	jg29181	Om005G186130
OG0014900	jg21723	Om003G111440
OG0014901	jg21725	Om003G111470
OG0014903	jg21741	Om003G111720
OG0014904	jg21759	Om003G111940
OG0014906	jg21827	Om003G112750
OG0014907	jg21828	Om003G112770
OG0014908	jg21843	Om003G112850
OG0014909	jg21845	Om003G112870
OG0014910	jg21847	Om004G131610
OG0014911	jg21880	Om003G113160, Om003G113150
OG0014912	jg21896	Om003G113220
OG0014913	jg21897	Om003G113230
OG0014914	jg21908	Om003G113270
OG0014915	jg21910	Om003G113290
OG0014916	jg21911	Om003G113310
OG0014917	jg21931	Om003G113560
OG0014918	jg21948	Om005G186410
OG0014919	jg21952	Om003G113740
OG0014920	jg21990	Om003G114010
OG0014921	jg22053	Om003G114740
OG0014922	jg22038	Om003G114430
OG0014923	jg22025	Om003G114280
OG0014924	jg22065	Om003G114990
OG0014926	jg22081	Om003G115150
OG0014927	jg22148	Om003G115450
OG0014928	jg22235	Om003G116060
OG0014929	jg22309	Om003G116530
OG0014930	jg30406, jg30404	Om005G200660, Om007G296860
OG0014931	jg22357	Om003G117140
OG0014932	jg22378	Om003G117470
OG0014933	jg22386	Om003G117550
OG0014934	jg22394	Om003G117610
OG0014935	jg22460	Om003G118360
OG0014936	jg22470	Om003G118470
OG0014937	jg22481	Om003G118620
OG0014939	jg22541	Om006G250420
OG0014940	jg22555	Om006G250300
OG0014941	jg22556	Om006G250290
OG0014942	jg22595	Om006G249830
OG0014943	jg22598	Om006G249780
OG0014944	jg22599	Om006G249770
OG0014945	jg22641	Om006G249370
OG0014946	jg22668	Om006G249000
OG0014947	jg22670	Om006G248960
OG0014949	jg22687	Om006G248450
OG0014950	jg22695	Om006G248370
OG0014951	jg22718	Om006G248080
OG0014952	jg22720	Om006G248060
OG0014954	jg6955	Om007G313460
OG0014955	jg5153	Om004G161440
OG0014956	jg5154	Om004G161430
OG0014957	jg5126	Om004G161810
OG0014958	jg5102	Om004G162070
OG0014959	jg5056	Om004G162670
OG0014960	jg5025	Om004G163100
OG0014961	jg4989	Om004G163530
OG0014962	jg4986	Om004G163620
OG0014963	jg4975	Om004G163780
OG0014964	jg4966	Om004G163890
OG0014965	jg4962	Om004G163990
OG0014966	jg4940	Om004G164320
OG0014967	jg4933	Om004G164440
OG0014968	jg4932	Om004G164480
OG0014969	jg18981	Om008G334320
OG0014970	jg4923	Om004G164620
OG0014971	jg4920	Om004G164650
OG0014972	jg4916	Om004G164690
OG0014973	jg4899	Om004G165020
OG0014974	jg4898	Om004G165040
OG0014975	jg4879	Om004G165340
OG0014976	jg4876	Om004G165400
OG0014977	jg4873	Om004G165440
OG0014978	jg4869	Om004G165580
OG0014979	jg4851	Om004G165800
OG0014980	jg4850	Om004G165810
OG0014981	jg4823	Om004G166100
OG0014982	jg4783	Om004G166490
OG0014983	jg4778	Om004G166610
OG0014984	jg4762	Om004G166760
OG0014985	jg4761	Om004G166770
OG0014986	jg4731	Om004G167130
OG0014987	jg4682	Om004G167690
OG0014988	jg4680	Om004G167720
OG0014989	jg4644	Om004G168010
OG0014990	jg4603	Om004G168550
OG0014991	jg4592	Om004G168740
OG0014992	jg4581	Om004G168900
OG0014993	jg4571	Om004G169030
OG0014994	jg10902	Om001G000040
OG0014995	jg10882	Om001G000180
OG0014996	jg10880	Om001G000200
OG0014997	jg10838	Om001G000720
OG0014998	jg10837	Om001G000810
OG0014999	jg10753	Om001G002200
OG0015000	jg10745	Om001G002360
OG0015001	jg10730	Om001G002600
OG0015002	jg10728	Om001G002620
OG0015003	jg10722	Om001G002680
OG0015005	jg10707	Om001G002920
OG0015006	jg10675	Om001G003430
OG0015007	jg10663	Om001G003580
OG0015008	jg10646	Om001G004050
OG0015009	jg10611	Om001G004640
OG0015010	jg10610	Om001G004650
OG0015011	jg10604	Om001G004770
OG0015012	jg10561	Om001G005440
OG0015013	jg10499	Om001G006220
OG0015014	jg10493	Om001G006290
