Orthogroup	Raphanus_sativus	Cardamine_glauca
OG0015868	XP_018475937.1	Cg005G1504300
OG0015869	XP_018476137.1	Cg005G1504700
OG0015870	XP_018479952.1, XP_018482521.1	Cg005G1508300
OG0015871	XP_018439061.1	Cg005G1510600
OG0015874	XP_018484283.1, XP_018484282.1	Cg005G1511500
OG0015875	XP_018484648.1, XP_018465940.1	Cg005G1511400
OG0015877	XP_018439300.1	Cg005G1514900
OG0015878	XP_018439305.1	Cg005G1515900
OG0015879	XP_018484134.1	Cg008G2983000
OG0015880	XP_018484099.1	Cg008G2979700
OG0015881	XP_018433027.1	Cg004G1079600
OG0015882	XP_018486430.1	Cg004G1079700
OG0015883	XP_018492189.1	Cg004G1080000
OG0015884	XP_018492190.1	Cg004G1080200
OG0015885	XP_018488831.1, XP_018488834.1, XP_018485962.1	Cg004G1081200
OG0015886	XP_018433826.1	Cg004G1081400
OG0015887	XP_018486409.1	Cg004G1082500
OG0015888	XP_018492382.1, XP_018490852.1	Cg004G1082600
OG0015889	XP_018490061.1	Cg004G1082700
OG0015890	XP_018487032.1	Cg004G1083400
OG0015891	XP_018490822.1	Cg004G1084300
OG0015892	XP_018490817.1	Cg004G1084400
OG0015893	XP_018492986.1	Cg004G1085700
OG0015894	XP_018492743.1	Cg004G1086700
OG0015895	XP_018439340.1	Cg004G1088300
OG0015896	XP_018439341.1	Cg004G1088400
OG0015897	XP_018441802.1	Cg004G1088500
OG0015898	XP_018490612.1	Cg004G1088600
OG0015900	XP_018493197.1	Cg004G1089800
OG0015901	XP_018435147.1	Cg004G1091100
OG0015902	XP_018437177.1	Cg004G1091800
OG0015903	XP_018436793.1	Cg004G1091900
OG0015904	XP_018488544.1	Cg004G1093600
OG0015905	XP_018432845.1	Cg004G1094400
OG0015907	XP_018492678.1	Cg004G1098300
OG0015908	XP_018491454.1	Cg004G1099000
OG0015909	XP_018437045.1	Cg004G1099300
OG0015910	XP_018491752.1	Cg004G1100200
OG0015911	XP_018488695.1	Cg004G1100400
OG0015912	XP_018486137.1	Cg004G1101000
OG0015913	XP_018493481.1	Cg004G1101500
OG0015914	XP_018488346.1	Cg004G1102500
OG0015915	XP_018488404.1	Cg004G1102600
OG0015916	XP_018439231.1, XP_018434459.1	Cg004G1103400
OG0015917	XP_018439232.1, XP_018439140.1	Cg004G1104200
OG0015918	XP_018491432.1	Cg004G1105400
OG0015919	XP_018490628.1, XP_018490630.1	Cg004G1108800
OG0015920	XP_018489460.1	Cg004G1109200
OG0015921	XP_018432928.1, XP_018438992.1	Cg004G1113300
OG0015922	XP_018486615.1	Cg004G1113800
OG0015923	XP_018492943.1	Cg004G1114600
OG0015924	XP_018490586.1	Cg004G1115900
OG0015925	XP_018476718.1	Cg001G0309400
OG0015926	XP_018490577.1, XP_018489470.1	Cg004G1116800
OG0015927	XP_018441515.1	Cg004G1118300
OG0015928	XP_018486472.1	Cg004G1119400
OG0015929	XP_018490404.1	Cg004G1119600
OG0015930	XP_018488626.1	Cg004G1119900
OG0015931	XP_018437935.1	Cg004G1120500
OG0015932	XP_018488846.1	Cg004G1120600
OG0015933	XP_018478519.1	Cg001G0334000
OG0015934	XP_018491101.1	Cg004G1124500
OG0015936	XP_018462993.1	Cg004G1127100
OG0015937	XP_018493516.1	Cg004G1127700
OG0015938	XP_018433443.1	Cg004G1127800
OG0015939	XP_018455527.1	Cg004G1339300
OG0015940	XP_018437237.1	Cg004G1132400
OG0015941	XP_018433794.1	Cg004G1133500
OG0015942	XP_018488619.1	Cg004G1134300
OG0015943	XP_018486475.1	Cg004G1134600
OG0015944	XP_018462987.1	Cg004G1138900
OG0015945	XP_018493460.1	Cg004G1139600
OG0015946	XP_018487438.1, XP_018486412.1	Cg004G1139900
OG0015947	XP_018438495.1	Cg004G1140500
OG0015948	XP_018485662.1	Cg004G1140700
OG0015949	XP_018434244.1	Cg004G1141200
OG0015950	XP_018491078.1	Cg004G1141500
OG0015951	XP_018439785.1	Cg004G1142300
OG0015952	XP_018486874.1	Cg004G1143000
OG0015953	XP_018485886.1	Cg004G1143100
OG0015954	XP_018493502.1	Cg004G1144400
OG0015955	XP_018486217.1, XP_018486199.1	Cg004G1146400
OG0015956	XP_018491875.1	Cg004G1149400
OG0015957	XP_018491877.1	Cg004G1149600
OG0015958	XP_018432548.1	Cg004G1150300, Cg004G1150200
OG0015959	XP_018489477.1	Cg004G1150500
OG0015960	XP_018439328.1, XP_018438713.1	Cg004G1150700
OG0015961	XP_018439330.1	Cg004G1151600
OG0015962	XP_018487152.1	Cg004G1151700
OG0015963	XP_018440931.1	Cg004G1152000
OG0015964	XP_018491677.1	Cg004G1152800
OG0015965	XP_018492872.1	Cg004G1154200
OG0015966	XP_018489849.1	Cg004G1154800
OG0015967	XP_018487249.1	Cg004G1155300
OG0015968	XP_018466120.1, XP_018440537.1	Cg004G1155700
OG0015969	XP_018433587.1	Cg004G1156200
OG0015970	XP_018434877.1	Cg004G1156500
OG0015971	XP_018437330.1	Cg004G1156600
OG0015972	XP_018491116.1	Cg004G1157700
OG0015973	XP_018486916.1	Cg004G1157800
OG0015974	XP_018491411.1	Cg004G1158400
OG0015975	XP_018492102.1	Cg004G1159800
OG0015976	XP_018492100.1	Cg004G1159900
OG0015977	XP_018455701.1	Cg007G2454100
OG0015978	XP_018492031.1	Cg004G1161200
OG0015979	XP_018432695.1	Cg004G1162100
OG0015980	XP_018490764.1	Cg004G1162500
OG0015981	XP_018432623.1	Cg004G1163200
OG0015982	XP_018491373.1	Cg004G1163300
OG0015983	XP_018439551.1	Cg004G1164100
OG0015984	XP_018488917.1, XP_018491581.1	Cg004G1166300
OG0015985	XP_018491579.1	Cg004G1166500
OG0015986	XP_018488916.1	Cg004G1166600
OG0015987	XP_018492606.1	Cg004G1168600
OG0015988	XP_018486427.1	Cg004G1169800
OG0015989	XP_018489720.1, XP_018489586.1	Cg004G1170900
OG0015990	XP_018434487.1	Cg004G1171600
OG0015991	XP_018489741.1	Cg004G1172700
OG0015992	XP_018486975.1	Cg004G1173300
OG0015993	XP_018487047.1	Cg004G1173600
OG0015994	XP_018486170.1	Cg004G1323100
OG0015995	XP_018432669.1	Cg004G1175900
OG0015996	XP_018492878.1	Cg004G1180000
OG0015997	XP_018492880.1	Cg004G1180200
OG0015998	XP_018487134.1	Cg004G1180700
OG0015999	XP_018490432.1	Cg004G1182600
OG0016000	XP_018491892.1	Cg004G1183000
OG0016001	XP_018437183.1	Cg004G1184200
OG0016002	XP_018440253.1	Cg004G1184900
OG0016003	XP_018492548.1	Cg004G1186600
OG0016004	XP_018487516.1	Cg004G1187700
OG0016005	XP_018437000.1	Cg002G0691900
OG0016006	XP_018491428.1	Cg004G1190900
OG0016007	XP_018488566.1	Cg004G1195800
OG0016008	XP_018488866.1	Cg004G1197100, Cg004G1358100
OG0016009	XP_018490825.1	Cg004G1198200
OG0016011	XP_018493271.1	Cg004G1199000
OG0016012	XP_018459548.1, XP_018493358.1	Cg004G1199200
OG0016013	XP_018440948.1	Cg004G1200900
OG0016014	XP_018490095.1	Cg004G1203500
OG0016015	XP_018489293.1	Cg004G1206000
OG0016016	XP_018489051.1, XP_018486351.1	Cg004G1206900
OG0016017	XP_018435096.1	Cg004G1209300
OG0016018	XP_018432615.1	Cg004G1210300
OG0016019	XP_018489814.1	Cg004G1210500
OG0016020	XP_018432818.1, XP_018492755.1	Cg004G1210700
OG0016021	XP_018488893.1, XP_018488888.1	Cg004G1212500
OG0016022	XP_018487535.1, XP_018489855.1	Cg004G1215600
OG0016023	XP_018486179.1	Cg004G1216000
OG0016024	XP_018490973.1	Cg004G1217900
OG0016025	XP_018488576.1	Cg004G1220200
OG0016026	XP_018492928.1	Cg001G0139700
OG0016027	XP_018438233.1	Cg004G1223400
OG0016028	XP_018485483.1	Cg004G1223700
OG0016029	XP_018493139.1	Cg004G1226300
OG0016030	XP_018493308.1	Cg004G1227000
OG0016031	XP_018491016.1	Cg004G1227100
OG0016032	XP_018491018.1	Cg004G1227200
OG0016033	XP_018485681.1	Cg004G1227500
OG0016034	XP_018491970.1	Cg004G1230200
OG0016035	XP_018488398.1	Cg004G1230300
OG0016036	XP_018436824.1, XP_018467203.1	Cg004G1232000
OG0016037	XP_018463463.1	Cg004G1234000
OG0016038	XP_018434248.1	Cg004G1234700
OG0016039	XP_018435438.1, XP_018441785.1	Cg004G1235000
OG0016040	XP_018437187.1, XP_018439659.1	Cg004G1236800
OG0016041	XP_018486957.1	Cg004G1237800
OG0016042	XP_018435446.1, XP_018439473.1	Cg004G1239900
OG0016043	XP_018487140.1, XP_018487124.1, XP_018486747.1	Cg004G1240200
OG0016044	XP_018432752.1	Cg004G1242100
OG0016045	XP_018490868.1	Cg004G1243700
OG0016046	XP_018489349.1, XP_018460932.1	Cg004G1244400
OG0016047	XP_018491316.1	Cg004G1244800
OG0016048	XP_018492442.1, XP_018492436.1	Cg004G1245500
OG0016049	XP_018492990.1, XP_018492992.1	Cg004G1245800
OG0016050	XP_018492726.1	Cg004G1246000
OG0016051	XP_018489680.1	Cg004G1246600
OG0016053	XP_018489930.1	Cg004G1248100
OG0016054	XP_018432534.1	Cg004G1249600
OG0016055	XP_018492213.1	Cg004G1251100
OG0016056	XP_018434222.1	Cg004G1252200
OG0016057	XP_018489316.1	Cg004G1252500
OG0016058	XP_018437273.1	Cg004G1253700
OG0016059	XP_018491135.1	Cg004G1254000
OG0016060	XP_018493287.1	Cg004G1254800
OG0016062	XP_018486338.1	Cg004G1256400
OG0016063	XP_018493491.1, XP_018464405.1	Cg004G1256700
OG0016064	XP_018493566.1	Cg004G1257200
OG0016065	XP_018489302.1	Cg004G1257500
OG0016066	XP_018488638.1	Cg004G1257800
OG0016067	XP_018432829.1	Cg004G1257600
OG0016068	XP_018486974.1, XP_018460674.1	Cg004G1258600
OG0016069	XP_018486924.1	Cg004G1260100
OG0016070	XP_018486176.1	Cg004G1260200
OG0016071	XP_018488239.1	Cg004G1262100
OG0016072	XP_018486225.1	Cg004G1262400
OG0016073	XP_018435463.1	Cg004G1263200
OG0016074	XP_018492600.1	Cg004G1264000
OG0016075	XP_018439677.1	Cg004G1264100
OG0016076	XP_018436521.1	Cg004G1265300
OG0016077	XP_018432879.1	Cg004G1266600
OG0016078	XP_018490331.1	Cg004G1268800
OG0016079	XP_018491327.1	Cg004G1269400
OG0016080	XP_018490731.1, XP_018486556.1	Cg004G1269900
OG0016081	XP_018488961.1	Cg004G1271900
OG0016082	XP_018492668.1	Cg004G1272200
OG0016083	XP_018434790.1	Cg004G1274000
OG0016084	XP_018458260.1, XP_018458259.1	Cg004G1274200
OG0016085	XP_018490667.1	Cg004G1274900
OG0016086	XP_018490015.1	Cg004G1275800
OG0016087	XP_018491266.1	Cg004G1276200
OG0016088	XP_018469798.1	Cg003G0910700
OG0016089	XP_018449712.1	Cg003G0910500
OG0016090	XP_018472379.1	Cg003G0910300
OG0016091	XP_018456720.1	Cg003G0909000
OG0016092	XP_018456009.1	Cg004G1363700
OG0016093	XP_018483458.1	Cg001G0367600
OG0016094	XP_018483454.1	Cg001G0367500
OG0016095	XP_018459111.1	Cg001G0360900
OG0016096	XP_018442955.1	Cg001G0356000
OG0016097	XP_018482723.1	Cg001G0353500
OG0016098	XP_018484384.1	Cg001G0352200
OG0016101	XP_018479607.1	Cg001G0341300
OG0016102	XP_018458520.1	Cg001G0341100
OG0016103	XP_018478812.1	Cg001G0335500
OG0016104	XP_018478200.1, XP_018479730.1	Cg001G0323700
OG0016105	XP_018434589.1, XP_018464357.1	Cg008G2884200
OG0016106	XP_018482564.1	Cg008G2884400
OG0016107	XP_018478718.1	Cg008G2886800
OG0016108	XP_018482550.1	Cg008G2887100
OG0016110	XP_018462709.1, XP_018433916.1	Cg004G1302000
OG0016111	XP_018437344.1, XP_018437341.1	Cg004G1300600
OG0016112	XP_018486131.1	Cg004G1299500
OG0016113	XP_018441173.1	Cg004G1446400
OG0016114	XP_018492316.1, XP_018492317.1	Cg004G1295500
OG0016115	XP_018493015.1	Cg004G1292700
OG0016116	XP_018459676.1	Cg004G1291500
OG0016117	XP_018485898.1	Cg004G1284200
OG0016118	XP_018486496.1	Cg004G1283800
OG0016119	XP_018458543.1	Cg004G1283700
OG0016120	XP_018490567.1	Cg004G1283300
OG0016121	XP_018492543.1	Cg004G1281400
OG0016122	XP_018486836.1	Cg004G1281200
OG0016123	XP_018492734.1	Cg004G1280600
OG0016125	XP_018484102.1	Cg001G0099400
OG0016126	XP_018470901.1	Cg001G0102900
OG0016127	XP_018465462.1	Cg008G2926700
OG0016128	XP_018459505.1, XP_018445036.1	Cg007G2427200
OG0016129	XP_018446897.1	Cg007G2427000
OG0016130	XP_018445886.1	Cg007G2425700
OG0016131	XP_018468470.1	Cg007G2424300
OG0016132	XP_018468005.1	Cg007G2423400
OG0016133	XP_018453325.1	Cg007G2423000
OG0016134	XP_018445890.1, XP_018445889.1	Cg007G2417500
OG0016135	XP_018448679.1, XP_018462513.1	Cg007G2418300
OG0016136	XP_018443064.1	Cg007G2419300
OG0016137	XP_018468102.1	Cg007G2419500
OG0016139	XP_018446183.1	Cg007G2318200
OG0016140	XP_018442606.1, XP_018444282.1	Cg007G2384500
OG0016141	XP_018472242.1	Cg004G1388200, Cg004G1379300
OG0016142	XP_018450058.1	Cg007G2386000
OG0016143	XP_018462913.1, XP_018453718.1	Cg007G2392600
OG0016144	XP_018453295.1	Cg007G2369400
OG0016145	XP_018433018.1	Cg007G2363800
OG0016146	XP_018442961.1	Cg008G2752700
OG0016147	XP_018450263.1	Cg008G2752500
OG0016148	XP_018451429.1	Cg008G2751900
OG0016149	XP_018446899.1	Cg008G2751800
OG0016150	XP_018443965.1	Cg008G2751200
OG0016151	XP_018443284.1	Cg008G2750700
OG0016152	XP_018445989.1	Cg008G2749400
OG0016153	XP_018475411.1	Cg008G2747700
OG0016154	XP_018443127.1	Cg008G2746800
OG0016155	XP_018444471.1, XP_018444466.1	Cg008G2746300
OG0016156	XP_018444475.1	Cg008G2746200
OG0016157	XP_018483338.1	Cg008G2834400
OG0016158	XP_018483024.1, XP_018483033.1	Cg008G2838600
OG0016159	XP_018453113.1	Cg008G2841100
OG0016160	XP_018484862.1	Cg008G2838400
OG0016161	XP_018433745.1	Cg008G2847700, Cg008G2862200
OG0016162	XP_018441954.1	Cg004G1436200
OG0016163	XP_018478620.1	Cg002G0504900
OG0016164	XP_018478521.1	Cg002G0505100
OG0016165	XP_018478644.1	Cg002G0505400
OG0016166	XP_018458905.1	Cg002G0506200
OG0016167	XP_018482791.1	Cg002G0506600
OG0016168	XP_018440314.1	Cg002G0508400
OG0016169	XP_018478090.1	Cg002G0509600
OG0016170	XP_018477714.1	Cg001G0392700
OG0016171	XP_018478843.1	Cg002G0509900
OG0016172	XP_018434117.1	Cg002G0510900
OG0016173	XP_018434599.1	Cg002G0511000
OG0016174	XP_018470283.1	Cg002G0511400
OG0016175	XP_018441755.1	Cg002G0512600
OG0016176	XP_018456426.1	Cg002G0512800
OG0016177	XP_018477528.1	Cg002G0513100
OG0016178	XP_018434899.1	Cg002G0513500
OG0016179	XP_018438228.1	Cg002G0514500
OG0016180	XP_018433642.1	Cg002G0515400
OG0016181	XP_018439731.1	Cg002G0515500
OG0016182	XP_018433344.1	Cg002G0516100
OG0016183	XP_018490367.1	Cg006G2256300
OG0016184	XP_018439139.1	Cg006G2255700
OG0016185	XP_018493376.1	Cg006G2255500
OG0016186	XP_018439041.1	Cg006G2254100
OG0016187	XP_018439030.1	Cg006G2253800
OG0016188	XP_018487015.1	Cg006G2253500
OG0016189	XP_018490811.1	Cg006G2253200
OG0016190	XP_018439532.1	Cg006G2253100
OG0016191	XP_018490810.1	Cg006G2253000
OG0016192	XP_018490812.1	Cg006G2252900
OG0016193	XP_018485635.1	Cg006G2252200
OG0016194	XP_018465158.1	Cg006G2251700
OG0016195	XP_018487879.1	Cg006G2251300
OG0016196	XP_018436364.1	Cg006G2250900
OG0016197	XP_018485928.1	Cg006G2249900
OG0016198	XP_018460527.1	Cg006G2249000
OG0016199	XP_018477769.1, XP_018461168.1	Cg006G2248400
OG0016200	XP_018437812.1	Cg006G2247300
OG0016201	XP_018482580.1	Cg006G2247100
OG0016202	XP_018485924.1	Cg006G2246800
OG0016203	XP_018486955.1	Cg006G2243500
OG0016204	XP_018482215.1	Cg004G1356200
OG0016205	XP_018442025.1	Cg006G2242900
OG0016206	XP_018467639.1	Cg006G2242800
OG0016207	XP_018463539.1	Cg006G2242300
OG0016208	XP_018467234.1	Cg006G2241000
OG0016209	XP_018447772.1	Cg006G2240200
OG0016210	XP_018436287.1	Cg006G2240100
OG0016211	XP_018432771.1	Cg006G2239400
OG0016212	XP_018484040.1	Cg006G2238100
OG0016213	XP_018432572.1	Cg006G2235100
OG0016214	XP_018441434.1	Cg006G2234000
OG0016215	XP_018482711.1	Cg006G2232500
OG0016216	XP_018482748.1	Cg006G2232400
OG0016217	XP_018482779.1, XP_018482805.1	Cg006G2232300
OG0016218	XP_018490511.1	Cg006G2231200
OG0016219	XP_018491840.1, XP_018491841.1	Cg006G2230600
OG0016220	XP_018491848.1	Cg006G2230300
OG0016221	XP_018485618.1	Cg006G2229800
OG0016222	XP_018450530.1	Cg006G2229000
OG0016223	XP_018492999.1	Cg006G2226500
OG0016224	XP_018484520.1	Cg006G2225300
OG0016225	XP_018479663.1	Cg006G2223800
OG0016226	XP_018488617.1	Cg006G2221300
OG0016227	XP_018479322.1	Cg006G2221000
OG0016228	XP_018435539.1	Cg006G2220300
OG0016229	XP_018488865.1	Cg006G2217600
OG0016230	XP_018482098.1, XP_018439908.1	Cg006G2217400
OG0016231	XP_018480032.1	Cg006G2216700
OG0016232	XP_018478564.1	Cg006G2216600
OG0016233	XP_018451324.1	Cg006G2216400
OG0016234	XP_018467629.1	Cg006G2215600
OG0016235	XP_018488854.1	Cg006G2215100
OG0016236	XP_018490961.1, XP_018465405.1	Cg006G2214700
OG0016237	XP_018487029.1	Cg006G2212700
OG0016238	XP_018481821.1	Cg006G2212400
OG0016239	XP_018486904.1	Cg006G2212100
OG0016240	XP_018436938.1	Cg006G2211900
OG0016241	XP_018482548.1	Cg006G2211400
OG0016242	XP_018434700.1	Cg006G2209700
OG0016243	XP_018434717.1	Cg006G2209000
OG0016244	XP_018449694.1	Cg006G2207600
OG0016245	XP_018492033.1	Cg006G2207500
OG0016246	XP_018492034.1	Cg006G2206700
OG0016247	XP_018451235.1	Cg006G2206100
OG0016248	XP_018467548.1	Cg007G2349200
OG0016249	XP_018486130.1, XP_018486099.1	Cg006G2201200
OG0016250	XP_018489701.1, XP_018489678.1	Cg006G2200600
OG0016251	XP_018472726.1	Cg006G2200000
OG0016252	XP_018472566.1	Cg006G2199900
OG0016253	XP_018449067.1	Cg006G2199600
OG0016254	XP_018451142.1	Cg006G2198700
OG0016255	XP_018472499.1	Cg006G2198500
OG0016256	XP_018472611.1	Cg006G2198100
OG0016257	XP_018432638.1	Cg006G2197300
OG0016258	XP_018472507.1	Cg006G2197100
OG0016259	XP_018490250.1	Cg006G2196300
OG0016260	XP_018448199.1	Cg006G2195600
OG0016261	XP_018468633.1	Cg006G2195300
OG0016262	XP_018479438.1	Cg006G2194800
OG0016263	XP_018437182.1	Cg006G2194600
OG0016264	XP_018489390.1, XP_018461516.1	Cg006G2192200
OG0016265	XP_018485811.1, XP_018440300.1	Cg004G1395200
OG0016266	XP_018468168.1	Cg001G0160300
OG0016268	XP_018450564.1	Cg006G2189000
OG0016269	XP_018482964.1	Cg006G2188900
OG0016270	XP_018436012.1	Cg006G2186900
OG0016271	XP_018471637.1	Cg006G2186700
OG0016272	XP_018435799.1	Cg006G2185500
OG0016273	XP_018447347.1	Cg006G2215700
OG0016274	XP_018434360.1	Cg006G2182900
OG0016275	XP_018484528.1	Cg006G2182200
OG0016276	XP_018436355.1	Cg006G2182000
OG0016277	XP_018438230.1	Cg006G2181000
OG0016278	XP_018490629.1	Cg006G2179000
OG0016279	XP_018490646.1	Cg006G2178500
OG0016280	XP_018451866.1	Cg006G2177800
OG0016281	XP_018466206.1	Cg006G2177600
OG0016282	XP_018433401.1	Cg006G2177300
OG0016283	XP_018490069.1	Cg006G2177000
OG0016284	XP_018492499.1	Cg006G2176500
OG0016285	XP_018433612.1	Cg006G2176200
OG0016286	XP_018433623.1	Cg006G2176100
OG0016287	XP_018493457.1	Cg006G2173800
OG0016288	XP_018451116.1	Cg006G2172700
OG0016289	XP_018448033.1	Cg006G2172600
OG0016290	XP_018474149.1	Cg006G2171800
OG0016291	XP_018448654.1, XP_018463943.1	Cg006G2198300
OG0016292	XP_018468321.1	Cg006G2169800
OG0016293	XP_018448014.1	Cg006G2169700
OG0016294	XP_018460021.1, XP_018451225.1, XP_018483239.1	Cg006G2168000
OG0016295	XP_018468956.1	Cg006G2167400
OG0016296	XP_018460584.1	Cg006G2165500
OG0016297	XP_018438311.1	Cg006G2165400
OG0016298	XP_018438320.1	Cg006G2165300
OG0016299	XP_018488517.1, XP_018488526.1	Cg006G2164900
OG0016300	XP_018471940.1, XP_018436509.1	Cg006G2164300
OG0016301	XP_018433772.1	Cg006G2161000
OG0016302	XP_018440617.1	Cg006G2160500
OG0016303	XP_018489690.1	Cg006G2158200
OG0016304	XP_018463774.1	Cg006G2157900
OG0016305	XP_018490068.1	Cg006G2155100
OG0016306	XP_018490030.1	Cg006G2154300
OG0016308	XP_018467921.1, XP_018466026.1	Cg003G0808100
OG0016309	XP_018447752.1	Cg006G2151100
OG0016310	XP_018451857.1	Cg001G0291900
OG0016311	XP_018458310.1	Cg006G2148000
OG0016312	XP_018438387.1	Cg006G2146500
OG0016313	XP_018489233.1, XP_018448223.1	Cg006G2146200
OG0016314	XP_018449125.1	Cg006G2145300
OG0016315	XP_018436456.1	Cg006G2142600
OG0016316	XP_018483238.1	Cg006G2142200
OG0016317	XP_018488132.1	Cg006G2140800
OG0016318	XP_018432730.1	Cg006G2140700
OG0016319	XP_018448060.1	Cg006G2139800
OG0016320	XP_018439178.1	Cg006G2139200
OG0016321	XP_018437327.1	Cg006G2138600
OG0016322	XP_018439496.1, XP_018463245.1, XP_018481731.1	Cg006G1992000
OG0016323	XP_018484756.1, XP_018450388.1	Cg006G2138000
OG0016324	XP_018434897.1	Cg006G2137400
OG0016325	XP_018442314.1	Cg006G2135500
OG0016326	XP_018433052.1	Cg006G2133800
OG0016327	XP_018484144.1	Cg006G2132000
OG0016328	XP_018438504.1	Cg006G2131700
OG0016329	XP_018434559.1	Cg006G2131200
OG0016330	XP_018449451.1, XP_018449452.1, XP_018482409.1	Cg006G2131000
OG0016331	XP_018452401.1	Cg006G2128500
OG0016332	XP_018481845.1	Cg006G2127700
OG0016333	XP_018481980.1	Cg006G2127400
OG0016334	XP_018436826.1	Cg006G2127100
OG0016335	XP_018483103.1	Cg006G2125900
OG0016336	XP_018438029.1	Cg006G2125300
OG0016337	XP_018470052.1	Cg006G2124200
OG0016338	XP_018464571.1, XP_018435744.1	Cg006G2124300
OG0016339	XP_018434863.1	Cg006G2122800
OG0016340	XP_018433974.1	Cg006G2122500
OG0016341	XP_018433841.1	Cg006G2122300
OG0016342	XP_018444434.1	Cg006G2121200
OG0016343	XP_018442084.1	Cg006G2121000
OG0016344	XP_018442085.1	Cg006G2120900
OG0016345	XP_018436603.1	Cg006G2120300
OG0016346	XP_018438204.1	Cg006G2118400
OG0016347	XP_018447781.1	Cg006G2118100
OG0016348	XP_018470112.1	Cg006G2111700
OG0016349	XP_018472491.1	Cg006G2110200
OG0016351	XP_018440535.1	Cg006G2109300
OG0016352	XP_018437446.1	Cg006G2108700
OG0016353	XP_018450715.1	Cg006G2107200
OG0016354	XP_018493002.1	Cg006G2106800
OG0016355	XP_018483979.1	Cg007G2546500
OG0016356	XP_018451125.1, XP_018487475.1	Cg006G2103400
OG0016358	XP_018433499.1	Cg006G2100900
OG0016359	XP_018437152.1	Cg006G2099900
OG0016360	XP_018449057.1	Cg006G2099600
OG0016361	XP_018459790.1, XP_018460754.1	Cg006G2098500
OG0016362	XP_018472191.1	Cg006G2098200
OG0016363	XP_018442271.1	Cg006G2098000
OG0016364	XP_018456077.1	Cg006G2097800
OG0016365	XP_018451770.1	Cg006G2094800
OG0016366	XP_018447721.1	Cg006G2093900
OG0016367	XP_018472968.1, XP_018479397.1, XP_018479404.1, XP_018479384.1	Cg006G2092700
OG0016368	XP_018479422.1, XP_018451049.1	Cg006G2092600
OG0016369	XP_018479428.1	Cg006G2092400
OG0016371	XP_018451047.1, XP_018447218.1	Cg006G2092000
OG0016372	XP_018489887.1	Cg006G2091400
OG0016373	XP_018433527.1	Cg008G2834700
OG0016374	XP_018442238.1, XP_018456998.1	Cg006G2090300
OG0016375	XP_018437101.1	Cg006G2090000
OG0016376	XP_018437121.1	Cg006G2089800
OG0016377	XP_018482467.1	Cg006G2089700
OG0016378	XP_018473014.1, XP_018465551.1, XP_018450893.1	Cg006G2089200
OG0016379	XP_018440410.1	Cg006G2088800
OG0016380	XP_018450820.1	Cg006G2087400
OG0016381	XP_018442083.1, XP_018442080.1	Cg006G2087300
OG0016382	XP_018450819.1	Cg006G2087200
OG0016383	XP_018478636.1	Cg005G1700800
OG0016384	XP_018484890.1	Cg006G2085100
OG0016385	XP_018450247.1	Cg006G2084900
OG0016386	XP_018450242.1	Cg006G2084300
OG0016387	XP_018450241.1	Cg006G2084100
OG0016388	XP_018436913.1	Cg006G2083900
OG0016389	XP_018433255.1	Cg006G2083700
OG0016390	XP_018435711.1	Cg006G2083200
OG0016393	XP_018441396.1	Cg006G2078700
OG0016394	XP_018448256.1	Cg006G2077200
OG0016395	XP_018449510.1	Cg006G2076900
OG0016396	XP_018449663.1	Cg006G2075600
