Orthogroup	Raphanus_sativus	Conringia_planisiliqua
OG0012127	XP_018462936.1, XP_018474805.1	CP16_g55632_DN3_SP0_c.t1
OG0012129	XP_018481130.1, XP_018461505.1, XP_018439310.1, XP_018439311.1	CP4_g25281_DN3_SP0_c.t1
OG0012130	XP_018474083.1, XP_018482680.1, XP_018482679.1, XP_018436362.1	CP4_g25183_DN2_SP0_c.t1
OG0012132	XP_018478899.1	CP4_g24574_DN3_SP1_c.t1
OG0012133	XP_018475522.1, XP_018440929.1	CP4_g24326_DN1_SP0_c.t1
OG0012134	XP_018435084.1	CP4_g24236_DN3_SP1_c.t1
OG0012136	XP_018469702.1, XP_018435021.1	CP13_g19477_DN2_SP0_c.t1
OG0012137	XP_018437721.1, XP_018441512.1	CP13_g19410_DN2_SP0_c.t1
OG0012138	XP_018461442.1, XP_018434967.1, XP_018484823.1	CP13_g19285_DN3_SP0_c.t1
OG0012139	XP_018457889.1, XP_018462196.1	CP13_g19203_DN2_SP0_c.t1
OG0012140	XP_018484886.1, XP_018454108.1	CP13_g19168_DN3_SP0_c.t1
OG0012141	XP_018481496.1, XP_018437517.1	CP13_g19154_DN2_SP0_c.t1
OG0012142	XP_018436944.1, XP_018485039.1	CP2_g48862_DN3_SP4_c.t1
OG0012144	XP_018433766.1, XP_018433760.1, XP_018433769.1	CP3_g15145_DN2_SP8_c.t1
OG0012146	XP_018491051.1	CP3_g14575_DN3_SP8_c.t1
OG0012147	XP_018433458.1	CP3_g14371_DN3_SP0_c.t1
OG0012148	XP_018437914.1, XP_018481862.1, XP_018481871.1	CP3_g14200_DN3_SP1_c.t1
OG0012149	XP_018481803.1, XP_018485866.1	CP3_g14060_DN3_SP0_c.t1
OG0012150	XP_018446305.1	CP3_g13575_DN3_SP0_c.t1
OG0012151	XP_018492106.1	CP3_g13446_DN3_SP7_c.t1
OG0012152	XP_018445691.1, XP_018450760.1	CP11_g32874_DN3_SP8_c.t1
OG0012153	XP_018444342.1	CP11_g32868_DN3_SP0_c.t1, CP11_g32869_DN2_SP0_c.t1
OG0012155	XP_018466183.1, XP_018475000.1	CP11_g32421_DN1_SP0_c.t1
OG0012156	XP_018443286.1	CP11_g32192_DN3_SP0_c.t1
OG0012159	XP_018474897.1, XP_018470505.1	CP8_g54275_DN3_SP8_c.t1
OG0012160	XP_018476711.1, XP_018466142.1, XP_018485044.1	CP14_g23704_DN3_SP8_c.t1
OG0012161	XP_018472541.1	CP20_g4430_DN1_SP0_c.t1
OG0012162	XP_018469923.1	CP19_g18206_DN3_SP2_c.t1
OG0012163	XP_018476365.1	CP11_g32071_DN3_SP4_c.t1
OG0012164	XP_018485282.1, XP_018451761.1	CP5_g708_DN3_SP8_c.t1
OG0012166	XP_018472311.1, XP_018483808.1	CP5_g967_DN3_SP1_c.t1
OG0012167	XP_018481115.1, XP_018469061.1	CP19_g18018_DN3_SP8_c.t1
OG0012168	XP_018482656.1, XP_018477090.1	CP19_g18034_DN3_SP5_c.t1
OG0012170	XP_018447988.1	CP6_g6859_DN3_SP0_c.t1
OG0012171	XP_018460908.1, XP_018464553.1, XP_018470550.1	CP6_g7026_DN3_SP1_c.t1
OG0012172	XP_018458787.1	CP6_g7232_DN2_SP0_c.t1
OG0012173	XP_018450177.1, XP_018451585.1	CP6_g7417_DN3_SP8_c.t1
OG0012175	XP_018477172.1	CP2_g48774_DN3_SP3_c.t1
OG0012176	XP_018436649.1, XP_018482895.1	CP2_g48763_DN3_SP8_c.t1
OG0012178	XP_018455070.1, XP_018483000.1	CP2_g48721_DN3_SP6_c.t1
OG0012179	XP_018481672.1, XP_018437164.1	CP2_g48719_DN3_SP0_c.t1
OG0012180	XP_018477381.1, XP_018465747.1, XP_018441198.1, XP_018440331.1	CP2_g48714_DN3_SP3_c.t1
OG0012181	XP_018479524.1, XP_018461975.1, XP_018464911.1	CP8_g52918_DN3_SP2_c.t1
OG0012182	XP_018452817.1	CP8_g53144_DN3_SP0_c.t1
OG0012183	XP_018450414.1	CP8_g53377_DN3_SP0_c.t1
OG0012184	XP_018488143.1	CP2_g48093_DN3_SP0_c.t1
OG0012187	XP_018466307.1, XP_018466319.1	CP11_g31791_DN2_SP0_c.t1, CP11_g31793_DN2_SP0_c.t1, CP11_g31792_DN2_SP0_c.t1, CP11_g31790_DN2_SP0_c.t1
OG0012208	XP_018481252.1	CP5_g1288_DN3_SP1_c.t1
OG0012209	XP_018477803.1	CP5_g947_DN3_SP8_c.t1
OG0012210	XP_018480491.1	CP5_g938_DN3_SP8_c.t1
OG0012211	XP_018471429.1	CP3_g14756_DN3_SP8_c.t1
OG0012212	XP_018434515.1	CP3_g14725_DN3_SP0_c.t1
OG0012213	XP_018471079.1	CP3_g14519_DN3_SP0_c.t1
OG0012214	XP_018446116.1, XP_018445910.1	CP3_g14522_DN3_SP8_c.t1
OG0012215	XP_018458339.1	CP3_g14553_DN3_SP8_c.t1
OG0012216	XP_018458326.1	CP3_g14560_DN3_SP0_c.t1
OG0012217	XP_018439689.1	CP3_g14565_DN3_SP8_c.t1
OG0012218	XP_018436857.1, XP_018459324.1	CP3_g14610_DN3_SP3_c.t1
OG0012219	XP_018439848.1	CP13_g19650_DN3_SP8_c.t1
OG0012220	XP_018484676.1	CP13_g19645_DN3_SP8_c.t1
OG0012221	XP_018477060.1, XP_018478324.1	CP13_g19636_DN3_SP8_c.t1
OG0012222	XP_018459541.1	CP13_g19618_DN3_SP8_c.t1
OG0012224	XP_018480414.1	CP5_g1361_DN3_SP4_c.t1
OG0012225	XP_018480542.1	CP5_g1363_DN3_SP4_c.t1
OG0012226	XP_018484836.1	CP5_g1365_DN3_SP6_c.t1
OG0012227	XP_018462556.1, XP_018483926.1	CP5_g1374_DN3_SP3_c.t1
OG0012228	XP_018442579.1	CP8_g54519_DN3_SP0_c.t1
OG0012229	XP_018469430.1, XP_018472063.1	CP11_g32210_DN3_SP4_c.t1
OG0012230	XP_018458524.1	CP11_g32230_DN3_SP8_c.t1
OG0012231	XP_018458276.1, XP_018468283.1	CP11_g32235_DN3_SP1_c.t1
OG0012232	XP_018443149.1, XP_018442455.1	CP11_g32250_DN3_SP3_c.t1
OG0012234	XP_018458917.1, XP_018466986.1	CP11_g32258_DN3_SP8_c.t1
OG0012235	XP_018462892.1, XP_018446991.1, XP_018447016.1	CP11_g32265_DN3_SP8_c.t1
OG0012236	XP_018462891.1, XP_018445023.1, XP_018444941.1	CP11_g32267_DN3_SP3_c.t1
OG0012237	XP_018469098.1, XP_018469106.1	CP11_g32271_DN3_SP0_c.t1
OG0012238	XP_018445384.1	CP11_g32287_DN3_SP3_c.t1
OG0012239	XP_018446808.1	CP11_g32296_DN3_SP8_c.t1
OG0012240	XP_018490324.1	CP7_g45176_DN2_SP7_c.t1
OG0012241	XP_018471304.1, XP_018445371.1	CP11_g32323_DN3_SP6_c.t1
OG0012242	XP_018467883.1	CP11_g32342_DN3_SP6_c.t1
OG0012243	XP_018467874.1	CP11_g32351_DN3_SP8_c.t1
OG0012244	XP_018443929.1	CP11_g32363_DN3_SP0_c.t1
OG0012246	XP_018476500.1	CP11_g32379_DN3_SP4_c.t1
OG0012247	XP_018468798.1, XP_018472417.1	CP11_g32380_DN3_SP7_c.t1
OG0012248	XP_018473325.1	CP11_g32383_DN3_SP6_c.t1
OG0012249	XP_018442654.1	CP11_g32396_DN3_SP2_c.t1
OG0012250	XP_018472235.1	CP19_g18027_DN3_SP1_c.t1
OG0012251	XP_018442095.1	CP11_g32399_DN3_SP8_c.t1
OG0012252	XP_018460441.1, XP_018474687.1, XP_018474811.1	CP11_g32402_DN2_SP0_c.t1
OG0012253	XP_018471552.1	CP11_g32403_DN3_SP4_c.t1
OG0012254	XP_018475336.1	CP11_g32423_DN3_SP0_c.t1
OG0012255	XP_018446873.1	CP11_g32429_DN3_SP8_c.t1
OG0012257	XP_018445789.1	CP11_g32431_DN3_SP4_c.t1
OG0012258	XP_018471010.1	CP11_g32441_DN2_SP0_c.t1
OG0012259	XP_018475019.1, XP_018445668.1	CP11_g32443_DN3_SP0_c.t1
OG0012260	XP_018445667.1	CP11_g32444_DN2_SP0_c.t1
OG0012261	XP_018439117.1	CP10_g42157_DN3_SP0_c.t1
OG0012262	XP_018444551.1, XP_018442471.1	CP12_g30639_DN3_SP8_c.t1
OG0012263	XP_018450473.1	CP11_g32485_DN3_SP0_c.t1
OG0012264	XP_018446059.1	CP11_g32491_DN3_SP8_c.t1
OG0012265	XP_018448266.1	CP11_g32493_DN3_SP7_c.t1
OG0012266	XP_018446072.1	CP11_g32507_DN3_SP8_c.t1
OG0012267	XP_018472976.1, XP_018472964.1	CP11_g32508_DN3_SP8_c.t1
OG0012268	XP_018446551.1	CP11_g32521_DN3_SP8_c.t1
OG0012269	XP_018473686.1, XP_018473685.1	CP11_g32524_DN3_SP8_c.t1
OG0012270	XP_018469423.1	CP11_g32527_DN3_SP7_c.t1
OG0012271	XP_018446554.1, XP_018473694.1	CP11_g32538_DN3_SP8_c.t1
OG0012272	XP_018469757.1	CP11_g32567_DN3_SP0_c.t1
OG0012273	XP_018445375.1, XP_018445334.1	CP11_g32571_DN3_SP0_c.t1
OG0012274	XP_018443174.1, XP_018444210.1	CP11_g32609_DN3_SP5_c.t1
OG0012275	XP_018445572.1	CP11_g32635_DN3_SP0_c.t1
OG0012276	XP_018445366.1	CP11_g32641_DN3_SP6_c.t1
OG0012277	XP_018442477.1	CP11_g32643_DN3_SP8_c.t1
OG0012278	XP_018474048.1	CP7_g45184_DN3_SP0_c.t1
OG0012280	XP_018445495.1	CP11_g32669_DN3_SP0_c.t1
OG0012281	XP_018444570.1, XP_018444533.1	CP11_g32676_DN3_SP0_c.t1
OG0012282	XP_018444572.1, XP_018444536.1	CP11_g32679_DN3_SP8_c.t1
OG0012283	XP_018458940.1	CP8_g54674_DN2_SP0_c.t1
OG0012285	XP_018458025.1	CP11_g32705_DN3_SP0_c.t1
OG0012286	XP_018476664.1	CP11_g32711_DN3_SP0_c.t1
OG0012287	XP_018446742.1	CP11_g32743_DN3_SP6_c.t1
OG0012288	XP_018462092.1, XP_018475696.1	CP11_g32746_DN3_SP8_c.t1
OG0012289	XP_018444989.1, XP_018471132.1	CP11_g32751_DN3_SP8_c.t1
OG0012290	XP_018485150.1	CP13_g19648_DN3_SP4_c.t1
OG0012291	XP_018475977.1	CP11_g32765_DN3_SP0_c.t1
OG0012292	XP_018472793.1	CP11_g32766_DN3_SP8_c.t1
OG0012293	XP_018445438.1, XP_018445448.1	CP11_g32769_DN3_SP8_c.t1
OG0012294	XP_018468094.1	CP11_g32770_DN3_SP8_c.t1
OG0012295	XP_018444130.1, XP_018444127.1	CP11_g32772_DN3_SP0_c.t1
OG0012297	XP_018491939.1	CP11_g32782_DN3_SP8_c.t1
OG0012298	XP_018491402.1	CP11_g32785_DN3_SP8_c.t1
OG0012299	XP_018445925.1	CP11_g32791_DN3_SP0_c.t1
OG0012300	XP_018446490.1	CP11_g32793_DN3_SP1_c.t1
OG0012301	XP_018445938.1	CP11_g32794_DN3_SP7_c.t1
OG0012302	XP_018446834.1	CP11_g32798_DN3_SP1_c.t1
OG0012303	XP_018475294.1, XP_018445809.1	CP11_g32804_DN3_SP6_c.t1
OG0012304	XP_018444785.1, XP_018444781.1	CP11_g32813_DN2_SP6_c.t1
OG0012305	XP_018471759.1	CP11_g32842_DN3_SP5_c.t1
OG0012306	XP_018474471.1	CP11_g32835_DN3_SP0_c.t1
OG0012308	XP_018472098.1	CP11_g32847_DN3_SP8_c.t1
OG0012309	XP_018484087.1, XP_018479781.1	CP16_g55227_DN2_SP4_c.t1
OG0012310	XP_018471517.1	CP11_g32863_DN3_SP6_c.t1
OG0012312	XP_018476270.1	CP11_g32880_DN3_SP6_c.t1
OG0012313	XP_018443997.1	CP11_g32908_DN3_SP0_c.t1
OG0012314	XP_018442812.1, XP_018442809.1	CP11_g32921_DN3_SP0_c.t1
OG0012315	XP_018474326.1, XP_018473252.1	CP11_g32950_DN3_SP3_c.t1
OG0012316	XP_018443204.1	CP11_g32953_DN3_SP2_c.t1
OG0012317	XP_018475992.1	CP11_g32979_DN3_SP7_c.t1
OG0012318	XP_018470725.1, XP_018476539.1	CP11_g32987_DN3_SP8_c.t1
OG0012319	XP_018442827.1	CP11_g32988_DN3_SP2_c.t1
OG0012320	XP_018476200.1	CP11_g32998_DN3_SP4_c.t1
OG0012321	XP_018446279.1	CP11_g33010_DN3_SP7_c.t1
OG0012322	XP_018442194.1	CP11_g33012_DN3_SP5_c.t1
OG0012323	XP_018457688.1, XP_018457798.1	CP11_g33013_DN3_SP8_c.t1
OG0012324	XP_018443898.1	CP11_g33019_DN3_SP8_c.t1
OG0012326	XP_018445700.1	CP11_g33080_DN3_SP2_c.t1
OG0012327	XP_018445891.1	CP11_g33082_DN3_SP1_c.t1
OG0012328	XP_018476231.1	CP11_g33114_DN3_SP1_c.t1
OG0012329	XP_018476236.1, XP_018476232.1	CP11_g33116_DN3_SP0_c.t1
OG0012330	XP_018476073.1	CP11_g33122_DN3_SP0_c.t1
OG0012331	XP_018444041.1, XP_018443182.1	CP11_g33123_DN3_SP0_c.t1
OG0012332	XP_018445152.1, XP_018445326.1	CP11_g33124_DN3_SP0_c.t1
OG0012333	XP_018447375.1	CP11_g32014_DN3_SP7_c.t1
OG0012334	XP_018452478.1	CP11_g31991_DN2_SP0_c.t1
OG0012335	XP_018468081.1	CP11_g31977_DN3_SP0_c.t1
OG0012336	XP_018457633.1	CP11_g31975_DN3_SP8_c.t1
OG0012337	XP_018455283.1	CP11_g31963_DN3_SP8_c.t1
OG0012339	XP_018467941.1	CP19_g18177_DN3_SP8_c.t1
OG0012340	XP_018467947.1	CP19_g18178_DN2_SP0_c.t1
OG0012341	XP_018467951.1	CP19_g18181_DN3_SP0_c.t1
OG0012342	XP_018472743.1, XP_018459382.1	CP24_g46961_DN3_SP4_c.t1
OG0012343	XP_018466977.1, XP_018480594.1	CP24_g47293_DN3_SP6_c.t1
OG0012344	XP_018480509.1, XP_018439227.1	CP4_g24846_DN3_SP8_c.t1
OG0012345	XP_018477109.1	CP4_g26571_DN3_SP8_c.t1
OG0012346	XP_018436554.1, XP_018441613.1	CP4_g26172_DN3_SP1_c.t1
OG0012347	XP_018472684.1, XP_018441614.1, XP_018436556.1	CP4_g26247_DN3_SP2_c.t1
OG0012349	XP_018440863.1	CP4_g26072_DN3_SP2_c.t1
OG0012350	XP_018472893.1	CP4_g26031_DN3_SP0_c.t1
OG0012351	XP_018436558.1, XP_018436560.1	CP4_g26024_DN3_SP0_c.t1
OG0012352	XP_018477493.1	CP4_g25972_DN3_SP5_c.t1
OG0012353	XP_018467594.1	CP4_g25959_DN3_SP0_c.t1
OG0012355	XP_018441949.1	CP4_g25943_DN3_SP0_c.t1
OG0012356	XP_018436736.1, XP_018464950.1	CP4_g25925_DN3_SP8_c.t1
OG0012357	XP_018440677.1, XP_018484544.1	CP4_g25924_DN3_SP8_c.t1
OG0012358	XP_018455955.1	CP13_g19593_DN3_SP5_c.t1
OG0012359	XP_018436981.1, XP_018436276.1	CP4_g25920_DN2_SP0_c.t1
OG0012360	XP_018484411.1	CP4_g25914_DN3_SP8_c.t1
OG0012361	XP_018437830.1, XP_018437831.1	CP4_g25908_DN2_SP0_c.t1
OG0012362	XP_018477814.1	CP4_g25894_DN3_SP0_c.t1
OG0012363	XP_018466037.1, XP_018466039.1	CP4_g25775_DN3_SP0_c.t1, CP4_g25889_DN3_SP6_c.t1
OG0012364	XP_018483943.1, XP_018479833.1	CP4_g25860_DN3_SP0_c.t1
OG0012365	XP_018438040.1	CP1_g36740_DN3_SP0_c.t1
OG0012366	XP_018435130.1	CP4_g25834_DN3_SP7_c.t1
OG0012367	XP_018438267.1	CP4_g25788_DN3_SP0_c.t1
OG0012369	XP_018465900.1	CP18_g12192_DN3_SP0_c.t1
OG0012371	XP_018464782.1, XP_018475229.1, XP_018463712.1	CP4_g25769_DN2_SP0_c.t1
OG0012372	XP_018446201.1, XP_018446878.1	CP19_g17817_DN3_SP4_c.t1
OG0012373	XP_018472955.1	CP4_g25723_DN3_SP7_c.t1
OG0012374	XP_018477571.1	CP4_g25699_DN3_SP2_c.t1
OG0012375	XP_018482346.1	CP4_g25696_DN3_SP8_c.t1
OG0012376	XP_018483162.1	CP4_g25686_DN3_SP8_c.t1
OG0012378	XP_018483620.1	CP4_g25674_DN3_SP7_c.t1
OG0012379	XP_018437411.1	CP4_g25671_DN3_SP0_c.t1
OG0012380	XP_018478277.1	CP4_g25666_DN3_SP0_c.t1
OG0012381	XP_018434158.1	CP4_g25651_DN2_SP0_c.t1
OG0012382	XP_018440794.1	CP4_g25635_DN3_SP8_c.t1
OG0012383	XP_018439833.1	CP4_g25612_DN3_SP6_c.t1
OG0012384	XP_018474140.1, XP_018436312.1	CP4_g25584_DN2_SP0_c.t1
OG0012385	XP_018474139.1, XP_018474134.1	CP4_g25570_DN3_SP6_c.t1
OG0012386	XP_018476017.1, XP_018476009.1	CP4_g25565_DN3_SP7_c.t1
OG0012387	XP_018438072.1	CP4_g25561_DN1_SP0_c.t1
OG0012388	XP_018476805.1, XP_018476801.1	CP4_g25554_DN3_SP8_c.t1
OG0012389	XP_018476874.1, XP_018476938.1	CP4_g25549_DN3_SP8_c.t1
OG0012390	XP_018433823.1	CP4_g25538_DN3_SP0_c.t1
OG0012391	XP_018462600.1, XP_018437139.1	CP4_g25537_DN3_SP4_c.t1
OG0012392	XP_018475854.1, XP_018472802.1	CP4_g25534_DN3_SP8_c.t1
OG0012393	XP_018474772.1, XP_018475856.1	CP4_g25524_DN3_SP0_c.t1
OG0012394	XP_018467491.1, XP_018437228.1	CP4_g25506_DN3_SP2_c.t1
OG0012395	XP_018439260.1	CP4_g25470_DN3_SP0_c.t1
OG0012396	XP_018466439.1, XP_018466300.1	CP4_g25436_DN3_SP7_c.t1
OG0012397	XP_018482765.1	CP4_g25432_DN3_SP5_c.t1
OG0012398	XP_018477107.1	CP4_g25425_DN3_SP0_c.t1
OG0012399	XP_018434950.1	CP4_g25423_DN3_SP6_c.t1
OG0012400	XP_018453379.1, XP_018453368.1	CP13_g20285_DN3_SP8_c.t1
OG0012401	XP_018481311.1, XP_018477082.1	CP13_g20263_DN3_SP0_c.t1
OG0012402	XP_018477930.1, XP_018477655.1	CP13_g20252_DN3_SP7_c.t1
OG0012403	XP_018483463.1	CP13_g20242_DN3_SP0_c.t1
OG0012404	XP_018477173.1	CP13_g20237_DN3_SP0_c.t1
OG0012405	XP_018481800.1	CP13_g20227_DN3_SP8_c.t1
OG0012406	XP_018433395.1	CP13_g20218_DN3_SP0_c.t1
OG0012407	XP_018484163.1	CP13_g20212_DN3_SP5_c.t1
OG0012408	XP_018452868.1, XP_018467055.1	CP13_g20210_DN3_SP0_c.t1
OG0012409	XP_018483662.1	CP13_g20208_DN3_SP8_c.t1
OG0012410	XP_018462865.1, XP_018483663.1	CP13_g20207_DN3_SP0_c.t1
OG0012411	XP_018463528.1	CP13_g20205_DN2_SP0_c.t1
OG0012412	XP_018477693.1	CP13_g20202_DN3_SP0_c.t1
OG0012413	XP_018466224.1, XP_018465664.1	CP13_g20188_DN3_SP8_c.t1
OG0012414	XP_018454807.1	CP11_g31950_DN3_SP8_c.t1
OG0012415	XP_018456953.1	CP11_g31953_DN3_SP8_c.t1
OG0012416	XP_018469295.1, XP_018469283.1	CP19_g18132_DN3_SP5_c.t1
OG0012417	XP_018458348.1	CP19_g18129_DN3_SP0_c.t1
OG0012418	XP_018468463.1, XP_018472400.1	CP19_g18118_DN3_SP2_c.t1
OG0012419	XP_018450966.1	CP19_g18110_DN3_SP2_c.t1
OG0012420	XP_018472072.1	CP19_g18109_DN3_SP4_c.t1
OG0012422	XP_018486746.1, XP_018481117.1	CP19_g18084_DN3_SP0_c.t1
OG0012423	XP_018455700.1, XP_018471472.1, XP_018484199.1	CP19_g18082_DN3_SP3_c.t1
OG0012424	XP_018458995.1	CP19_g18077_DN3_SP4_c.t1
OG0012425	XP_018450741.1	CP6_g7219_DN3_SP1_c.t1
OG0012426	XP_018488549.1, XP_018449318.1	CP1_g38359_DN3_SP2_c.t1
OG0012427	XP_018469334.1	CP1_g38362_DN3_SP6_c.t1
OG0012428	XP_018449600.1, XP_018480808.1	CP10_g43548_DN2_SP0_c.t1, CP1_g38407_DN3_SP0_c.t1
OG0012429	XP_018443196.1	CP1_g38432_DN3_SP8_c.t1
OG0012430	XP_018459070.1, XP_018447853.1	CP1_g38438_DN3_SP2_c.t1
OG0012431	XP_018469083.1	CP1_g38648_DN3_SP5_c.t1
OG0012432	XP_018437711.1, XP_018461040.1	CP1_g38530_DN3_SP6_c.t1
OG0012433	XP_018484043.1, XP_018484046.1	CP13_g19133_DN3_SP8_c.t1
OG0012434	XP_018484333.1, XP_018450664.1	CP1_g38527_DN3_SP0_c.t1
OG0012435	XP_018487222.1, XP_018449243.1	CP1_g38516_DN3_SP2_c.t1
OG0012436	XP_018447469.1	CP7_g45114_DN3_SP6_c.t1
OG0012437	XP_018436806.1	CP7_g45102_DN3_SP5_c.t1
OG0012438	XP_018486523.1	CP7_g44591_DN3_SP0_c.t1, CP7_g45100_DN3_SP6_c.t1
OG0012439	XP_018475464.1, XP_018486340.1	CP7_g45090_DN3_SP7_c.t1
OG0012440	XP_018449803.1, XP_018466922.1	CP7_g45085_DN1_SP0_c.t1
OG0012441	XP_018474206.1	CP7_g45079_DN3_SP4_c.t1
OG0012442	XP_018447195.1, XP_018450514.1	CP7_g45073_DN3_SP6_c.t1
OG0012443	XP_018490303.1	CP7_g45071_DN3_SP0_c.t1
OG0012444	XP_018478773.1	CP5_g1950_DN3_SP0_c.t1
OG0012445	XP_018484285.1	CP7_g45040_DN2_SP0_c.t1
OG0012446	XP_018448020.1, XP_018463743.1	CP7_g45034_DN3_SP2_c.t1
OG0012447	XP_018443944.1	CP7_g45020_DN3_SP3_c.t1
OG0012448	XP_018488352.1	CP7_g45014_DN3_SP0_c.t1
OG0012449	XP_018490033.1, XP_018490029.1	CP7_g45002_DN3_SP0_c.t1
OG0012450	XP_018451774.1, XP_018450369.1	CP7_g44997_DN3_SP0_c.t1
OG0012451	XP_018485213.1, XP_018480656.1	CP5_g1200_DN3_SP5_c.t1
OG0012452	XP_018451339.1	CP7_g44915_DN2_SP0_c.t1
OG0012453	XP_018451929.1	CP7_g44911_DN3_SP7_c.t1
OG0012454	XP_018468446.1	CP7_g44880_DN3_SP0_c.t1
OG0012455	XP_018454943.1, XP_018444631.1	CP7_g44872_DN3_SP0_c.t1
OG0012456	XP_018487079.1, XP_018487066.1	CP7_g44819_DN2_SP0_c.t1
OG0012457	XP_018458987.1	CP7_g44797_DN3_SP2_c.t1
OG0012458	XP_018492617.1, XP_018488860.1	CP7_g44766_DN1_SP0_c.t1
OG0012459	XP_018463701.1, XP_018447603.1	CP7_g44759_DN3_SP6_c.t1
OG0012460	XP_018449417.1	CP7_g44745_DN3_SP0_c.t1
OG0012461	XP_018468667.1, XP_018486651.1	CP7_g44720_DN3_SP7_c.t1
OG0012462	XP_018492241.1	CP7_g44713_DN3_SP8_c.t1
OG0012463	XP_018492626.1	CP7_g44695_DN3_SP8_c.t1
OG0012464	XP_018493227.1	CP7_g44693_DN3_SP8_c.t1
OG0012465	XP_018489123.1	CP7_g44681_DN3_SP2_c.t1
OG0012466	XP_018492949.1	CP7_g44648_DN3_SP8_c.t1
OG0012467	XP_018482222.1	CP7_g44653_DN3_SP7_c.t1
OG0012468	XP_018469495.1	CP7_g44650_DN3_SP7_c.t1
OG0012469	XP_018492851.1, XP_018451259.1	CP7_g44629_DN2_SP0_c.t1
OG0012470	XP_018436986.1	CP13_g19565_DN3_SP8_c.t1
OG0012471	XP_018477127.1	CP13_g19561_DN3_SP6_c.t1
OG0012472	XP_018481150.1	CP13_g19539_DN3_SP2_c.t1
OG0012473	XP_018452577.1	CP13_g19534_DN3_SP5_c.t1
OG0012475	XP_018452314.1	CP13_g19488_DN3_SP8_c.t1
OG0012476	XP_018465722.1, XP_018433284.1	CP2_g47596_DN3_SP1_c.t1
OG0012477	XP_018439804.1	CP2_g47640_DN3_SP8_c.t1
OG0012478	XP_018457743.1	CP2_g47646_DN3_SP1_c.t1
OG0012479	XP_018438955.1	CP2_g47650_DN3_SP0_c.t1
OG0012480	XP_018451997.1	CP2_g47664_DN3_SP0_c.t1
OG0012481	XP_018488950.1	CP2_g47685_DN3_SP2_c.t1
OG0012482	XP_018488948.1	CP2_g47686_DN3_SP8_c.t1
OG0012483	XP_018485628.1	CP2_g47702_DN3_SP8_c.t1
OG0012484	XP_018456204.1	CP2_g47720_DN3_SP0_c.t1
OG0012485	XP_018432527.1, XP_018432529.1	CP2_g47724_DN3_SP2_c.t1
OG0012486	XP_018491447.1	CP2_g47731_DN3_SP2_c.t1
OG0012487	XP_018486148.1, XP_018462029.1	CP2_g47749_DN3_SP8_c.t1
OG0012488	XP_018465607.1	CP2_g47750_DN3_SP1_c.t1
OG0012489	XP_018459138.1, XP_018453074.1	CP20_g3871_DN3_SP0_c.t1
OG0012491	XP_018433886.1	CP2_g47779_DN3_SP0_c.t1
OG0012492	XP_018439356.1	CP2_g47800_DN3_SP8_c.t1
OG0012493	XP_018457000.1	CP2_g47810_DN3_SP8_c.t1
OG0012494	XP_018489187.1	CP2_g47819_DN3_SP3_c.t1
OG0012495	XP_018432863.1	CP2_g47841_DN3_SP8_c.t1
OG0012496	XP_018452489.1	CP2_g47847_DN2_SP1_c.t1
OG0012497	XP_018490679.1	CP2_g47851_DN3_SP6_c.t1
OG0012498	XP_018490681.1	CP2_g47854_DN3_SP4_c.t1
OG0012499	XP_018493344.1	CP2_g47865_DN3_SP0_c.t1
OG0012500	XP_018492738.1	CP2_g47869_DN2_SP0_c.t1
OG0012501	XP_018461890.1, XP_018485530.1	CP2_g47878_DN3_SP6_c.t1
OG0012502	XP_018487123.1	CP2_g47884_DN3_SP5_c.t1
OG0012503	XP_018439002.1, XP_018492568.1	CP2_g47886_DN3_SP0_c.t1
OG0012504	XP_018432825.1	CP2_g47888_DN3_SP0_c.t1
OG0012505	XP_018488477.1	CP2_g47900_DN3_SP8_c.t1
OG0012506	XP_018493040.1	CP2_g47943_DN3_SP8_c.t1
OG0012507	XP_018463379.1, XP_018485613.1	CP2_g47945_DN3_SP8_c.t1
OG0012508	XP_018455711.1	CP2_g47954_DN3_SP0_c.t1
OG0012509	XP_018491583.1	CP15_g35501_DN3_SP8_c.t1
OG0012511	XP_018453336.1	CP2_g47978_DN3_SP4_c.t1
OG0012512	XP_018458194.1	CP2_g47979_DN3_SP1_c.t1
OG0012513	XP_018456787.1	CP2_g47988_DN3_SP7_c.t1
OG0012514	XP_018457534.1	CP2_g48003_DN3_SP8_c.t1
OG0012515	XP_018457533.1	CP2_g48004_DN2_SP3_c.t1
OG0012516	XP_018488530.1	CP2_g48015_DN3_SP8_c.t1
OG0012517	XP_018491389.1	CP2_g48016_DN3_SP5_c.t1
OG0012518	XP_018488488.1, XP_018488509.1	CP2_g48023_DN3_SP8_c.t1
OG0012519	XP_018492631.1, XP_018492591.1	CP2_g48029_DN3_SP5_c.t1
OG0012520	XP_018487263.1, XP_018488147.1	CP2_g48032_DN3_SP4_c.t1
OG0012522	XP_018491984.1	CP2_g48038_DN3_SP8_c.t1
OG0012523	XP_018432641.1	CP2_g48047_DN3_SP0_c.t1
OG0012524	XP_018435088.1	CP7_g45868_DN3_SP0_c.t1
OG0012526	XP_018471435.1	CP2_g48068_DN3_SP0_c.t1
OG0012527	XP_018486707.1, XP_018491729.1	CP2_g48101_DN3_SP8_c.t1
OG0012531	XP_018457956.1	CP2_g48153_DN3_SP7_c.t1
