Orthogroup	Raphanus_sativus	Capsella_rubella
OG0019013	XP_018467709.1, XP_018482324.1	XP_006283179.1
OG0019014	XP_018470575.1	XP_023634099.1
OG0019015	XP_018466485.1, XP_018465511.1	XP_023635136.1
OG0019016	XP_018449098.1, XP_018449074.1	XP_006282842.1
OG0019018	XP_018464436.1	XP_023632736.1
OG0019019	XP_018439198.1	XP_006299543.2
OG0019020	XP_018486271.1	XP_006296783.1
OG0019021	XP_018437663.1	XP_006282109.1
OG0019024	XP_018444749.1, XP_018458446.1, XP_018488003.1	XP_006293037.1
OG0019027	XP_018455516.1	XP_006281343.1
OG0019030	XP_018432606.1	XP_006297123.1
OG0019031	XP_018442303.1	XP_006300793.1
OG0019032	XP_018434298.1	XP_006298181.1
OG0019033	XP_018474751.1	XP_023640663.1
OG0019035	XP_018492919.1	XP_006299307.1
OG0019037	XP_018457706.1	XP_023637478.1
OG0019038	XP_018458950.1	XP_006288221.1
OG0019039	XP_018440482.1	XP_006299486.1
OG0019040	XP_018441759.1	XP_006299951.1
OG0019041	XP_018468417.1	XP_006291198.1
OG0019043	XP_018441165.1	XP_006293847.1
OG0019044	XP_018478603.1	XP_006293484.2
OG0019045	XP_018440277.1	XP_006295322.2
OG0019046	XP_018463478.1	XP_006293380.1
OG0019047	XP_018436405.1	XP_023640429.1
OG0019048	XP_018436696.1	XP_006294961.2
OG0019049	XP_018462919.1	XP_023640741.1
OG0019051	XP_018487382.1, XP_018487381.1	XP_006298968.2
OG0019052	XP_018433850.1, XP_018460305.1	XP_023642266.1
OG0019053	XP_018446290.1	XP_023637081.1
OG0019054	XP_018481336.1	XP_023644247.1
OG0019055	XP_018441458.1, XP_018485766.1	XP_006296687.1
OG0019059	XP_018493066.1	XP_006297143.1
OG0019060	XP_018437011.1	XP_006299535.1
OG0019062	XP_018487504.1	XP_023641283.1
OG0019063	XP_018433567.1	XP_023642083.1
OG0019066	XP_018492670.1	XP_006297062.1
OG0019067	XP_018478571.1	XP_023639206.1
OG0019068	XP_018481792.1, XP_018462830.1	XP_006285249.1
OG0019069	XP_018486992.1	XP_006297059.1
OG0019070	XP_018491193.1	XP_006300084.1
OG0019071	XP_018486516.1	XP_006299960.1
OG0019072	XP_018486090.1	XP_023641586.1
OG0019074	XP_018456931.1	XP_023643097.1
OG0019075	XP_018476252.1	XP_006289715.1
OG0019077	XP_018482261.1	XP_023645585.1
OG0019078	XP_018492681.1	XP_023636434.1
OG0019079	XP_018489822.1	XP_023632542.1
OG0019080	XP_018449456.1	XP_006306057.1
OG0019081	XP_018449576.1	XP_006303676.1
OG0019083	XP_018436608.1	XP_006305943.1
OG0019084	XP_018481501.1	XP_006303407.1
OG0019085	XP_018442087.1	XP_023645211.1
OG0019086	XP_018460510.1	XP_023644757.1
OG0019087	XP_018483247.1	XP_006305601.1
OG0019088	XP_018439964.1, XP_018484438.1	XP_023645612.1
OG0019090	XP_018481652.1	XP_006307612.1
OG0019091	XP_018437824.1, XP_018468098.1	XP_006304608.1
OG0019092	XP_018491845.1	XP_006307094.1
OG0019093	XP_018455386.1	XP_006302613.2
OG0019095	XP_018439363.1	XP_006306010.1
OG0019098	XP_018461996.1	XP_006301723.2
OG0019099	XP_018433246.1	XP_006293702.1
OG0019100	XP_018452261.1	XP_023643656.1
OG0019102	XP_018455132.1	XP_006280590.1
OG0019103	XP_018454133.1	XP_023633312.1
OG0019104	XP_018482744.1	XP_006280620.2
OG0019107	XP_018438399.1, XP_018462433.1	XP_006282064.1
OG0019108	XP_018480728.1	XP_006306121.1
OG0019111	XP_018483847.1	XP_023634799.1
OG0019112	XP_018465103.1	XP_006283621.1
OG0019113	XP_018471545.1	XP_023633930.1
OG0019114	XP_018469151.1, XP_018469669.1	XP_023634936.1
OG0019116	XP_018470795.1	XP_006285785.1
OG0019117	XP_018450422.1	XP_006284304.1
OG0019119	XP_018455484.1	XP_006288292.1
OG0019120	XP_018468648.1	XP_023636884.1
OG0019121	XP_018438779.1	XP_006295932.1
OG0019122	XP_018465496.1	XP_006282760.1
OG0019123	XP_018438157.1	XP_006292192.1
OG0019124	XP_018490293.1	XP_006304581.1
OG0019125	XP_018487647.1, XP_018488167.1	XP_023645820.1
OG0019127	XP_018450631.1	XP_023632602.1
OG0019129	XP_018472346.1	XP_006307192.1
OG0019130	XP_018469277.1	XP_006306338.1
OG0019132	XP_018470361.1	XP_006290820.1
OG0019133	XP_018479279.1	XP_023645964.1
OG0019134	XP_018448108.1, XP_018448109.1	XP_006306802.1
OG0019136	XP_018479469.1	XP_006304562.2
OG0019139	XP_018436100.1	XP_023645206.1
OG0019140	XP_018450000.1	XP_006306378.1
OG0019143	XP_018458665.1	XP_006305716.1
OG0019144	XP_018488024.1	XP_006303501.1
OG0019145	XP_018435499.1, XP_018435498.1, XP_018455803.1	XP_006307458.1
OG0019146	XP_018486988.1	XP_023633221.1
OG0019149	XP_018451952.1	XP_023643304.1
OG0019150	XP_018491779.1, XP_018437342.1	XP_006300416.1
OG0019151	XP_018453156.1	XP_006302439.2
OG0019152	XP_018454782.1, XP_018454168.1	XP_023643351.1
OG0019155	XP_018464465.1, XP_018456563.1	XP_006302147.1
OG0019159	XP_018461331.1, XP_018463866.1	XP_006301122.1
OG0019160	XP_018470747.1	XP_006301639.1
OG0019163	XP_018448504.1	XP_006301211.1
OG0019165	XP_018442438.1	XP_006302785.2
OG0019166	XP_018487387.1	XP_023641230.1
OG0019167	XP_018491276.1	XP_006299672.2
OG0019168	XP_018488312.1, XP_018489911.1	XP_023641243.1
OG0019170	XP_018490152.1, XP_018492736.1	XP_023641794.1
OG0019171	XP_018488220.1	XP_023641346.1
OG0019172	XP_018438058.1	XP_006299478.1
OG0019175	XP_018488139.1	XP_006299724.2
OG0019177	XP_018453276.1	XP_006297616.1
OG0019178	XP_018485581.1	XP_006297047.2
OG0019179	XP_018493003.1	XP_023642167.1
OG0019180	XP_018438690.1	XP_006300153.1
OG0019181	XP_018439194.1, XP_018465693.1	XP_006298084.1
OG0019182	XP_018460814.1, XP_018483538.1	XP_023640793.1
OG0019184	XP_018477819.1	XP_006295745.1
OG0019185	XP_018437884.1	XP_006294490.1
OG0019187	XP_018483821.1	XP_006296017.1
OG0019189	XP_018436623.1	XP_006293706.1
OG0019190	XP_018436353.1	XP_006296427.1
OG0019191	XP_018435219.1	XP_023641016.1
OG0019192	XP_018433868.1	XP_023638473.1
OG0019193	XP_018434448.1	XP_023639288.1
OG0019195	XP_018477995.1	XP_023638835.1
OG0019196	XP_018481086.1	XP_006293340.2
OG0019199	XP_018468827.1	XP_023637963.1
OG0019200	XP_018436495.1	XP_023637753.1
OG0019201	XP_018468640.1	XP_006292518.1
OG0019203	XP_018438435.1, XP_018462454.1	XP_006293182.1
OG0019205	XP_018473574.1	XP_006289922.1
OG0019208	XP_018444414.1	XP_023636997.1
OG0019209	XP_018485133.1	XP_006287701.1
OG0019210	XP_018455568.1	XP_023637482.1
OG0019211	XP_018454065.1	XP_006289220.2
OG0019212	XP_018464296.1	XP_006289069.1
OG0019213	XP_018475468.1	XP_006289478.1
OG0019214	XP_018448743.1	XP_023636403.1
OG0019215	XP_018474886.1, XP_018465319.1	XP_006286846.1
OG0019216	XP_018453916.1	XP_023636149.1
OG0019217	XP_018443596.1	XP_023633008.1
OG0019218	XP_018450211.1	XP_006283458.1
OG0019221	XP_018479100.1, XP_018478992.1	XP_006285082.1
OG0019222	XP_018470981.1	XP_006283574.1
OG0019223	XP_018468371.1	XP_006283918.1
OG0019224	XP_018468354.1	XP_006285886.1
OG0019225	XP_018448404.1	XP_006282516.1
OG0019226	XP_018471392.1	XP_006285840.1
OG0019227	XP_018477476.1	XP_006283356.1
OG0019228	XP_018451005.1	XP_023635634.1
OG0019229	XP_018447982.1	XP_006283355.1
OG0019230	XP_018477800.1	XP_006285917.1
OG0019231	XP_018493123.1	XP_006283306.1
OG0019232	XP_018482612.1	XP_006286021.1
OG0019233	XP_018464554.1, XP_018482389.1	XP_006285144.1
OG0019234	XP_018484294.1	XP_006284960.1
OG0019235	XP_018444028.1, XP_018458812.1	XP_006284216.1
OG0019236	XP_018442232.1	XP_006283728.1
OG0019239	XP_018482281.1	XP_023637767.1
OG0019240	XP_018463525.1	XP_006280823.1
OG0019241	XP_018456160.1	XP_006280061.1
OG0019242	XP_018455792.1	XP_006284917.1
OG0019243	XP_018481317.1	XP_006279996.1
OG0019244	XP_018443780.1	XP_006280391.1
OG0019245	XP_018471874.1	XP_023633531.1
OG0019246	XP_018460571.1, XP_018460331.1	XP_006282350.1
OG0019248	XP_018469290.1	XP_023633269.1
OG0019249	XP_018474233.1	XP_023641991.1
OG0019254	XP_018482501.1, XP_018435796.1	XP_006281438.1
OG0019256	XP_018455934.1, XP_018462947.1, XP_018479244.1, XP_018479242.1	XP_006282846.1
OG0019257	XP_018449853.1	XP_006282933.2
OG0019258	XP_018443242.1	XP_023637660.1
OG0019260	XP_018460922.1, XP_018482203.1, XP_018438318.1	XP_006292760.2
OG0019261	XP_018464503.1	XP_006304426.1
OG0019263	XP_018484206.1, XP_018461215.1	XP_006307380.1
OG0019264	XP_018487221.1, XP_018449907.1	XP_006303521.2
OG0019265	XP_018472464.1, XP_018472463.1	XP_006288116.1
OG0019266	XP_018432840.1	XP_006282095.1
OG0019267	XP_018481869.1	XP_006295935.1
OG0019268	XP_018490987.1, XP_018489102.1	XP_023642450.1
OG0019297	XP_018469899.1	XP_023639229.1
OG0019299	XP_018446026.1	XP_006287060.1
OG0019300	XP_018467267.1	XP_006287200.2
OG0019301	XP_018470821.1, XP_018443028.1	XP_023637027.1
OG0019303	XP_018444241.1, XP_018475555.1	XP_006288992.1
OG0019306	XP_018472746.1, XP_018459381.1	XP_006296211.1
OG0019309	XP_018440221.1	XP_023639349.1
OG0019310	XP_018449881.1	XP_023633049.1
OG0019311	XP_018467367.1, XP_018485616.1	XP_006280652.2, XP_006280733.1, XP_023644528.1
OG0019312	XP_018485841.1	XP_023641010.1
OG0019313	XP_018481613.1	XP_006281097.1
OG0019315	XP_018444888.1	XP_006290153.1
OG0019316	XP_018479827.1, XP_018436104.1	XP_023640385.1
OG0019316	XP_018452210.1	XP_023635698.1
OG0019317	XP_018469493.1	XP_006282282.1
OG0019321	XP_018467314.1	XP_023637126.1
OG0019325	XP_018474360.1	XP_023634981.1
OG0019327	XP_018481851.1	XP_006285744.1
OG0019328	XP_018484441.1	XP_023633894.1
OG0019329	XP_018469626.1	XP_006301075.1
OG0019330	XP_018446922.1	XP_006302800.1
OG0019332	XP_018441014.1	XP_006299009.1
OG0019333	XP_018442218.1	XP_006302992.1
OG0019337	XP_018469820.1	XP_006304838.1
OG0019338	XP_018451505.1	XP_006284218.1
OG0019341	XP_018459537.1	XP_006292678.1
OG0019344	XP_018460867.1, XP_018454677.1	XP_023638318.1
OG0019349	XP_018462922.1	XP_023645450.1
OG0019352	XP_018450451.1	XP_023638759.1, XP_006293241.2
OG0019353	XP_018488115.1	XP_023644811.1
OG0019354	XP_018436119.1, XP_018436120.1	XP_023638938.1
OG0019355	XP_018434782.1	XP_006291976.1
OG0019357	XP_018435107.1	XP_006296960.2
OG0019359	XP_018449717.1	XP_006280886.1
OG0019363	XP_018437627.1	XP_006281378.1
OG0019364	XP_018436514.1	XP_006281646.1
OG0019366	XP_018492312.1	XP_006292152.1
OG0019368	XP_018489928.1	XP_023638802.1
OG0019369	XP_018490501.1, XP_018490503.1	XP_006292970.1
OG0019370	XP_018463129.1, XP_018490041.1	XP_006292117.1
OG0019373	XP_018481934.1	XP_006292522.2
OG0019375	XP_018490642.1	XP_006290736.1
OG0019376	XP_018442899.1	XP_006292739.1
OG0019378	XP_018490497.1	XP_023642774.1
OG0019381	XP_018489377.1	XP_023641950.1
OG0019382	XP_018476171.1	XP_006293726.1
OG0019383	XP_018479988.1, XP_018461147.1	XP_023640393.1
OG0019384	XP_018434951.1	XP_006294778.1
OG0019385	XP_018468253.1	XP_006288513.1
OG0019386	XP_018477630.1	XP_006294055.1
OG0019390	XP_018452588.1	XP_023641644.1
OG0019391	XP_018434743.1	XP_006293888.1
OG0019393	XP_018437894.1	XP_023639742.1
OG0019396	XP_018473963.1	XP_006295723.2
OG0019397	XP_018464471.1, XP_018436412.1	XP_006296445.1
OG0019399	XP_018439820.1	XP_006300035.1
OG0019400	XP_018462500.1	XP_023641232.1
OG0019401	XP_018493361.1	XP_023641218.1
OG0019403	XP_018488423.1	XP_006297562.1
OG0019405	XP_018435385.1	XP_023642679.1
OG0019409	XP_018493374.1, XP_018493373.1	XP_006297128.1
OG0019410	XP_018489848.1	XP_006296621.1
OG0019412	XP_018469821.1	XP_006284971.2
OG0019414	XP_018487161.1	XP_006304674.1
OG0019415	XP_018443372.1	XP_023644766.1
OG0019416	XP_018451839.1, XP_018451905.1	XP_006307001.1
OG0019417	XP_018493157.1	XP_006306953.1
OG0019419	XP_018440734.1	XP_006306849.1
OG0019421	XP_018447895.1	XP_006304291.2
OG0019422	XP_018492129.1	XP_023645867.1
OG0019426	XP_018472897.1	XP_023632724.1
OG0019428	XP_018436413.1	XP_023644614.1
OG0019429	XP_018481036.1	XP_006307112.2
OG0019430	XP_018491891.1	XP_023644881.1
OG0019432	XP_018439980.1	XP_006303754.1
OG0019433	XP_018455478.1, XP_018453475.1	XP_023643671.1
OG0019436	XP_018442259.1	XP_006306820.1
OG0019440	XP_018453992.1	XP_006301395.2
OG0019444	XP_018482395.1	XP_006281453.2
OG0019446	XP_018469326.1	XP_006284688.1
OG0019447	XP_018448457.1, XP_018449428.1	XP_006282857.1
OG0019449	XP_018471223.1	XP_006282735.1
OG0019450	XP_018469694.1	XP_023633735.1, XP_006282830.1
OG0019451	XP_018481755.1	XP_023633636.1
OG0019452	XP_018435984.1	XP_006303774.2
OG0019455	XP_018453924.1	XP_006289025.1
OG0019457	XP_018437193.1	XP_023639527.1
OG0019458	XP_018480789.1	XP_023644617.1
OG0019459	XP_018438619.1, XP_018437983.1	XP_023632961.1
OG0019463	XP_018489324.1	XP_006303508.1
OG0019464	XP_018449486.1	XP_023632842.1
OG0019467	XP_018448304.1	XP_006303799.1
OG0019469	XP_018460082.1, XP_018482469.1	XP_006303757.2, XP_006285583.1
OG0019470	XP_018492637.1, XP_018490853.1	XP_006304342.2
OG0019473	XP_018458284.1	XP_006305092.2
OG0019474	XP_018441679.1	XP_023632858.1
OG0019477	XP_018437576.1	XP_006300564.1
OG0019482	XP_018443216.1	XP_006301478.2
OG0019485	XP_018489700.1	XP_006300392.2
OG0019487	XP_018445104.1	XP_006302229.2
OG0019488	XP_018462988.1, XP_018489049.1	XP_023642497.1
OG0019489	XP_018493283.1	XP_006300018.1
OG0019492	XP_018440256.1	XP_006299179.1
OG0019497	XP_018492566.1	XP_023641860.1
OG0019500	XP_018455921.1	XP_006299612.1
OG0019501	XP_018479062.1, XP_018465714.1	XP_023641385.1, XP_006296754.2
OG0019507	XP_018434181.1	XP_023640252.1
OG0019508	XP_018473007.1	XP_006294145.1
OG0019509	XP_018438452.1	XP_006296103.2
OG0019512	XP_018439524.1	XP_023640430.1
OG0019514	XP_018452611.1	XP_006290700.1
OG0019519	XP_018471614.1	XP_006279383.1, XP_006292479.1
OG0019520	XP_018490843.1	XP_006290692.1
OG0019521	XP_018437729.1	XP_006292254.1
OG0019522	XP_018490979.1	XP_006292869.1
OG0019523	XP_018445225.1	XP_006292469.1
OG0019526	XP_018443934.1	XP_006288887.1
OG0019528	XP_018469893.1	XP_023637367.1
OG0019530	XP_018434810.1, XP_018477368.1	XP_006288217.1
OG0019532	XP_018459029.1, XP_018452640.1	XP_006288932.1
OG0019535	XP_018479073.1, XP_018479074.1	XP_006286218.1
OG0019536	XP_018469010.1	XP_006285732.1
OG0019538	XP_018471928.1, XP_018471998.1	XP_006285451.1
OG0019539	XP_018481471.1	XP_006284747.1
OG0019541	XP_018469944.1, XP_018482588.1	XP_023634153.1
OG0019542	XP_018490137.1	XP_006300961.2
OG0019543	XP_018452807.1	XP_023633813.1
OG0019544	XP_018468905.1	XP_023634955.1
OG0019545	XP_018450184.1	XP_006282885.2
OG0019547	XP_018470340.1	XP_023633626.1
OG0019548	XP_018480802.1	XP_006284885.1
OG0019552	XP_018466475.1, XP_018453279.1	XP_006280301.1
OG0019553	XP_018458023.1	XP_006279504.1
OG0019554	XP_018453586.1	XP_006280005.1
OG0019555	XP_018469970.1	XP_006282381.1
OG0019556	XP_018470562.1, XP_018470561.1	XP_006282009.1
OG0019559	XP_018454597.1	XP_006282358.1
OG0019562	XP_018456506.1	XP_023633612.1
OG0019563	XP_018464086.1, XP_018481911.1	XP_006281402.1
OG0019564	XP_018472873.1	XP_006281174.1
OG0019565	XP_018444136.1	XP_023636487.1
OG0019566	XP_018466103.1	XP_023635991.1
OG0019568	XP_018491975.1	XP_006300239.1
OG0019569	XP_018486204.1	XP_006304350.1
OG0019570	XP_018464318.1, XP_018479112.1	XP_006303719.1
OG0019574	XP_018454935.1, XP_018460250.1	XP_006281751.1
OG0019575	XP_018490320.1	XP_023632780.1
OG0019576	XP_018489570.1	XP_023641987.1
OG0019606	XP_018438361.1	XP_006281881.2
OG0019607	XP_018465688.1	XP_006306472.2
OG0019611	XP_018468657.1	XP_006303200.1
OG0019612	XP_018480738.1	XP_006307381.1
OG0019613	XP_018441001.1	XP_006306106.1
OG0019619	XP_018453572.1	XP_006281968.1
OG0019620	XP_018470436.1	XP_023633680.1
OG0019621	XP_018434980.1	XP_006291175.1
OG0019625	XP_018481530.1	XP_006289842.2
OG0019626	XP_018445007.1	XP_006286763.1
OG0019627	XP_018453985.1	XP_006288838.1
OG0019628	XP_018478998.1, XP_018474362.1	XP_006279339.1
OG0019630	XP_018455930.1, XP_018462917.1	XP_006301652.1
OG0019631	XP_018455334.1	XP_006302384.1
OG0019634	XP_018437052.1	XP_006292129.1
OG0019637	XP_018493355.1	XP_023632956.1
OG0019638	XP_018450832.1	XP_023645354.1
OG0019639	XP_018489594.1	XP_023632844.1
OG0019641	XP_018451051.1, XP_018451052.1	XP_006282547.1
OG0019650	XP_018489921.1	XP_006304485.1
OG0019652	XP_018482244.1	XP_006295702.1
OG0019653	XP_018449993.1	XP_006285993.1
OG0019654	XP_018467718.1, XP_018467716.1	XP_023643299.1
OG0019661	XP_018459228.1	XP_006291695.1
OG0019663	XP_018489694.1, XP_018460897.1	XP_006290735.1
OG0019668	XP_018474458.1	XP_006294205.2
OG0019669	XP_018453830.1	XP_006289529.2
OG0019672	XP_018438801.1	XP_006294763.1
OG0019673	XP_018434260.1	XP_023640300.1
OG0019676	XP_018437133.1	XP_006298867.1
OG0019677	XP_018435278.1, XP_018434646.1	XP_006297372.1
OG0019682	XP_018489588.1, XP_018461779.1	XP_023642720.1
OG0019683	XP_018441860.1	XP_006297141.1
OG0019684	XP_018435042.1	XP_023642717.1
OG0019689	XP_018482235.1	XP_006285693.1
OG0019690	XP_018487660.1, XP_018490173.1	XP_006299781.2
OG0019692	XP_018458350.1, XP_018458352.1	XP_023632674.1
OG0019696	XP_018490197.1	XP_023644764.1
OG0019703	XP_018458172.1	XP_023644185.1
OG0019704	XP_018433668.1	XP_006302933.1
OG0019707	XP_018455051.1, XP_018454979.1	XP_006287210.1
OG0019711	XP_018449874.1, XP_018467839.1	XP_023635357.1
OG0019714	XP_018472187.1	XP_006285248.1
OG0019716	XP_018488174.1	XP_023645779.1
OG0019717	XP_018449896.1	XP_006306120.1
OG0019718	XP_018438502.1	XP_023633146.1
OG0019720	XP_018433930.1	XP_023645532.1
OG0019723	XP_018462496.1	XP_006307514.1, XP_006307685.1
OG0019724	XP_018490121.1	XP_006303700.2
OG0019725	XP_018455772.1	XP_006301221.1
OG0019726	XP_018472576.1	XP_006301761.1
OG0019729	XP_018469885.1	XP_006301749.1
OG0019730	XP_018438532.1, XP_018438533.1	XP_023642718.1
OG0019735	XP_018435118.1	XP_006296736.1
OG0019737	XP_018433589.1	XP_006295597.1
OG0019738	XP_018481233.1	XP_006294127.1
OG0019740	XP_018440486.1, XP_018436187.1	XP_006293373.2
OG0019741	XP_018472237.1	XP_006296152.1
OG0019742	XP_018479801.1, XP_018479812.1	XP_006295638.2
OG0019743	XP_018482675.1	XP_006295852.1
OG0019744	XP_018437815.1	XP_006295698.1
OG0019747	XP_018438308.1	XP_006292883.1
OG0019748	XP_018432968.1	XP_006296126.1
OG0019749	XP_018480277.1	XP_006296358.1
OG0019751	XP_018436483.1	XP_023637750.1
OG0019758	XP_018473718.1	XP_006289216.2
OG0019760	XP_018457359.1	XP_006282764.1
OG0019762	XP_018484191.1	XP_006283412.1
OG0019764	XP_018468547.1	XP_006285024.1
OG0019767	XP_018467950.1	XP_006284533.1
OG0019768	XP_018470033.1	XP_006282604.1
OG0019769	XP_018459200.1, XP_018447962.1	XP_006284567.1
OG0019772	XP_018469148.1	XP_006284785.1
OG0019774	XP_018480871.1	XP_023634344.1
OG0019776	XP_018457425.1	XP_023633494.1
OG0019777	XP_018477250.1, XP_018477252.1	XP_006280236.1
OG0019779	XP_018469422.1	XP_023640407.1
OG0019780	XP_018472040.1	XP_006280057.1
OG0019782	XP_018482471.1	XP_006281842.2
OG0019783	XP_018473909.1	XP_006279852.1
OG0019784	XP_018452568.1	XP_006281992.1
OG0019790	XP_018481888.1	XP_023639252.1
OG0019791	XP_018478312.1	XP_006292292.2
OG0019792	XP_018436743.1	XP_023638981.1
OG0019793	XP_018455529.1	XP_023644002.1
OG0019794	XP_018481726.1	XP_006279722.1
OG0019795	XP_018487384.1	XP_023642692.1
OG0019801	XP_018457102.1, XP_018454874.1	XP_023642563.1
OG0019805	XP_018460410.1, XP_018465358.1	XP_023633742.1, XP_023639143.1, XP_023638038.1
OG0019838	XP_018443461.1, XP_018443448.1	XP_023632933.1
OG0019840	XP_018455563.1	XP_006282300.2, XP_006281115.1
OG0019844	XP_018482129.1	XP_006289534.1
OG0019847	XP_018445491.1	XP_006289582.2
OG0019863	XP_018482609.1	XP_006304972.1
OG0019881	XP_018483986.1	XP_006294621.1
OG0019882	XP_018467761.1	XP_006285740.1
OG0019885	XP_018488337.1	XP_006299242.2
OG0019886	XP_018490508.1	XP_006299008.1
OG0019892	XP_018491062.1, XP_018489322.1	XP_006289540.1
OG0019894	XP_018484018.1	XP_023633063.1
OG0019896	XP_018435451.1	XP_006299017.1, XP_006298958.1, XP_006299129.1
OG0019900	XP_018449278.1	XP_023645606.1
OG0019901	XP_018451706.1, XP_018451404.1, XP_018448001.1, XP_018464425.1, XP_018482353.1	XP_006306840.1
OG0019905	XP_018463068.1	XP_023635653.1
OG0019907	XP_018447975.1	XP_006282653.1
OG0019909	XP_018456063.1, XP_018456055.1	XP_023643208.1
OG0019910	XP_018445098.1	XP_006287014.1
OG0019913	XP_018464853.1	XP_006306506.2
OG0019915	XP_018433436.1	XP_006304767.2
OG0019919	XP_018481149.1	XP_006304755.1
OG0019924	XP_018465225.1	XP_023643245.1
OG0019927	XP_018456315.1	XP_006302361.2
OG0019928	XP_018452197.1	XP_023643099.1
OG0019931	XP_018454941.1, XP_018455143.1, XP_018454164.1	XP_006301313.1
OG0019934	XP_018490166.1, XP_018482810.1	XP_006297298.1
OG0019944	XP_018463829.1	XP_006295760.2
OG0019947	XP_018475543.1	XP_023640426.1
OG0019950	XP_018441801.1	XP_023639435.1
OG0019952	XP_018438754.1	XP_006292788.1
OG0019956	XP_018483246.1, XP_018432768.1	XP_006291187.2
OG0019960	XP_018464227.1	XP_023638922.1, XP_023637630.1
OG0019961	XP_018438369.1, XP_018449906.1, XP_018438045.1	XP_006293194.1
OG0019968	XP_018469661.1	XP_023636693.1
OG0019969	XP_018474343.1, XP_018463178.1	XP_006288707.1
OG0019970	XP_018446917.1	XP_023637703.1
OG0019971	XP_018468988.1	XP_006288794.2
OG0019973	XP_018484728.1	XP_006286461.1
OG0019977	XP_018456907.1	XP_006287241.1
OG0019979	XP_018454226.1	XP_023635573.1
OG0019980	XP_018467760.1	XP_006284923.1
OG0019982	XP_018480027.1	XP_023633805.1
OG0019985	XP_018487907.1, XP_018481715.1	XP_006285708.1
OG0019986	XP_018457937.1	XP_006280539.1
OG0019987	XP_018460072.1	XP_006282098.1
OG0019988	XP_018435751.1	XP_023637637.1
OG0019993	XP_018475646.1, XP_018475644.1	XP_006281400.1
OG0019996	XP_018466784.1	XP_006282153.1
OG0020001	XP_018473168.1, XP_018473159.1	XP_006294700.1
OG0020003	XP_018471897.1, XP_018444519.1	XP_006303069.1
