Orthogroup	Raphanus_sativus	Brassica_oleracea
OG0015744	XP_018437492.1	XP_013588539.1
OG0015745	XP_018486534.1	XP_013638805.1
OG0015746	XP_018450933.1	XP_013605618.1
OG0015747	XP_018450934.1	XP_013599892.1
OG0015748	XP_018489446.1	XP_013584064.1
OG0015749	XP_018447673.1	XP_013600327.1
OG0015750	XP_018459309.1	XP_013587882.1
OG0015751	XP_018449939.1	XP_013603235.1
OG0015752	XP_018461382.1	XP_013588627.1
OG0015753	XP_018487068.1, XP_018487070.1	XP_013639059.1
OG0015754	XP_018450154.1	XP_013603122.1
OG0015755	XP_018491169.1	XP_013589808.1
OG0015756	XP_018451725.1	XP_013605895.1
OG0015757	XP_018491181.1	XP_013589810.1
OG0015758	XP_018438712.1	XP_013592407.1
OG0015759	XP_018485341.1, XP_018485382.1	XP_013590662.1
OG0015761	XP_018492456.1	XP_013584566.1
OG0015762	XP_018476443.1	XP_013630343.1
OG0015763	XP_018453701.1	XP_013606225.1
OG0015764	XP_018476546.1	XP_013629466.1
OG0015765	XP_018476652.1, XP_018474709.1	XP_013625426.1
OG0015766	XP_018457621.1	XP_013609116.1
OG0015767	XP_018470877.1	XP_013620464.1
OG0015768	XP_018468156.1	XP_013618217.1
OG0015769	XP_018473137.1, XP_018474510.1	XP_013623065.1
OG0015770	XP_018472719.1	XP_013622011.1
OG0015771	XP_018452609.1	XP_013610737.1
OG0015772	XP_018475507.1	XP_013625323.1
OG0015773	XP_018472158.1	XP_013621144.1
OG0015774	XP_018453131.1	XP_013610725.1
OG0015775	XP_018474608.1	XP_013626722.1
OG0015776	XP_018473312.1	XP_013625440.1
OG0015777	XP_018476356.1	XP_013629366.1
OG0015778	XP_018473536.1	XP_013623613.1
OG0015779	XP_018453213.1, XP_018452904.1	XP_013606587.1
OG0015780	XP_018454651.1	XP_013608911.1
OG0015781	XP_018458955.1	XP_013619990.1
OG0015782	XP_018459573.1, XP_018457297.1	XP_013613087.1
OG0015783	XP_018445190.1	XP_013621554.1
OG0015784	XP_018445179.1	XP_013621553.1
OG0015785	XP_018452763.1, XP_018488524.1	XP_013612764.1
OG0015786	XP_018454849.1	XP_013610396.1
OG0015787	XP_018456498.1	XP_013611765.1
OG0015788	XP_018456500.1	XP_013606413.1
OG0015789	XP_018442879.1	XP_013607173.1
OG0015790	XP_018461962.1	XP_013599187.1
OG0015791	XP_018483312.1	XP_013615129.1
OG0015792	XP_018478888.1	XP_013595430.1
OG0015793	XP_018483632.1	XP_013599274.1
OG0015794	XP_018464510.1	XP_013597129.1
OG0015795	XP_018433952.1	XP_013612813.1
OG0015796	XP_018455769.1	XP_013610592.1
OG0015797	XP_018455131.1	XP_013609016.1
OG0015798	XP_018477192.1	XP_013592956.1
OG0015799	XP_018477191.1	XP_013592955.1
OG0015800	XP_018485228.1	XP_013606398.1, XP_013593644.1
OG0015801	XP_018455794.1	XP_013610902.1
OG0015802	XP_018441638.1	XP_013593195.1
OG0015803	XP_018438198.1	XP_013598227.1
OG0015804	XP_018438194.1	XP_013595507.1
OG0015805	XP_018438193.1	XP_013595271.1
OG0015806	XP_018434868.1	XP_013593007.1, XP_013584128.1
OG0015807	XP_018433496.1, XP_018441943.1	XP_013592932.1
OG0015808	XP_018440426.1	XP_013595868.1
OG0015809	XP_018439080.1	XP_013603964.1
OG0015810	XP_018470889.1	XP_013602470.1
OG0015811	XP_018436499.1	XP_013628940.1
OG0015812	XP_018471289.1	XP_013602855.1
OG0015813	XP_018492415.1	XP_013628772.1
OG0015814	XP_018433693.1, XP_018439187.1	XP_013635940.1
OG0015815	XP_018472851.1	XP_013622277.1
OG0015816	XP_018440995.1, XP_018440902.1	XP_013636128.1
OG0015817	XP_018462048.1, XP_018472660.1	XP_013629681.1
OG0015818	XP_018477407.1	XP_013634043.1
OG0015819	XP_018477408.1	XP_013615085.1
OG0015820	XP_018441502.1	XP_013631947.1
OG0015821	XP_018441577.1	XP_013636005.1
OG0015822	XP_018440306.1	XP_013636106.1
OG0015823	XP_018433206.1	XP_013635427.1
OG0015824	XP_018465367.1, XP_018434352.1	XP_013613918.1
OG0015825	XP_018439364.1, XP_018467095.1	XP_013635977.1
OG0015826	XP_018441703.1	XP_013631500.1
OG0015827	XP_018438795.1	XP_013637624.1
OG0015828	XP_018438798.1	XP_013631301.1
OG0015829	XP_018437783.1	XP_013635033.1
OG0015830	XP_018477543.1	XP_013631120.1
OG0015831	XP_018437063.1	XP_013633756.1
OG0015832	XP_018438747.1, XP_018438748.1	XP_013635645.1
OG0015833	XP_018433990.1	XP_013635680.1
OG0015834	XP_018436598.1	XP_013637608.1
OG0015835	XP_018485059.1	XP_013637470.1
OG0015836	XP_018484051.1	XP_013636800.1
OG0015837	XP_018438226.1	XP_013631177.1
OG0015838	XP_018477179.1	XP_013630994.1
OG0015839	XP_018433747.1	XP_013631421.1
OG0015840	XP_018475284.1	XP_013627648.1
OG0015841	XP_018476408.1	XP_013629427.1
OG0015842	XP_018476571.1	XP_013630646.1
OG0015843	XP_018433151.1	XP_013593343.1
OG0015844	XP_018437367.1	XP_013634456.1
OG0015845	XP_018440002.1	XP_013636661.1
OG0015846	XP_018480000.1	XP_013633478.1
OG0015846	XP_018439525.1	XP_013631759.1
OG0015847	XP_018436894.1	XP_013634098.1
OG0015848	XP_018482494.1	XP_013636577.1
OG0015849	XP_018455759.1	XP_013610994.1
OG0015850	XP_018433692.1	XP_013631115.1
OG0015851	XP_018464253.1	XP_013635464.1
OG0015852	XP_018477305.1	XP_013637354.1
OG0015853	XP_018439883.1	XP_013632265.1
OG0015855	XP_018484651.1	XP_013635218.1
OG0015856	XP_018483077.1, XP_018483076.1	XP_013632134.1
OG0015857	XP_018441095.1	XP_013633886.1
OG0015858	XP_018441979.1	XP_013631700.1
OG0015859	XP_018481322.1	XP_013631229.1
OG0015860	XP_018475899.1	XP_013625976.1
OG0015861	XP_018441698.1	XP_013630918.1
OG0015862	XP_018440467.1	XP_013636615.1
OG0015863	XP_018433184.1	XP_013637203.1
OG0015864	XP_018438524.1	XP_013631134.1
OG0015865	XP_018437540.1	XP_013631132.1
OG0015866	XP_018484204.1	XP_013631218.1
OG0015867	XP_018441589.1, XP_018465609.1	XP_013633527.1
OG0015868	XP_018475937.1	XP_013627361.1
OG0015869	XP_018476137.1	XP_013629152.1
OG0015870	XP_018479952.1, XP_018482521.1	XP_013637054.1
OG0015871	XP_018439061.1	XP_013635824.1
OG0015872	XP_018476311.1	XP_013629478.1
OG0015872	XP_018440549.1	XP_013636658.1
OG0015873	XP_018441158.1	XP_013632145.1
OG0015874	XP_018484283.1, XP_018484282.1	XP_013636415.1
OG0015875	XP_018484648.1, XP_018465940.1	XP_013636461.1
OG0015876	XP_018478597.1, XP_018478580.1	XP_013633778.1
OG0015877	XP_018439300.1	XP_013636555.1
OG0015878	XP_018439305.1	XP_013631186.1
OG0015879	XP_018484134.1	XP_013598741.1
OG0015880	XP_018484099.1	XP_013598104.1
OG0015881	XP_018433027.1	XP_013584528.1, XP_013594714.1
OG0015882	XP_018486430.1	XP_013622991.1
OG0015883	XP_018492189.1	XP_013586500.1
OG0015884	XP_018492190.1	XP_013638836.1
OG0015886	XP_018433826.1	XP_013594421.1
OG0015887	XP_018486409.1	XP_013638260.1
OG0015888	XP_018492382.1, XP_018490852.1	XP_013584375.1
OG0015889	XP_018490061.1	XP_013584755.1
OG0015890	XP_018487032.1	XP_013622661.1
OG0015891	XP_018490822.1	XP_013638656.1
OG0015892	XP_018490817.1	XP_013584595.1
OG0015893	XP_018492986.1	XP_013637784.1
OG0015894	XP_018492743.1	XP_013630535.1
OG0015895	XP_018439340.1	XP_013633100.1
OG0015896	XP_018439341.1	XP_013633172.1
OG0015897	XP_018441802.1	XP_013633049.1
OG0015898	XP_018490612.1	XP_013637846.1
OG0015900	XP_018493197.1	XP_013587447.1
OG0015901	XP_018435147.1	XP_013584610.1
OG0015902	XP_018437177.1	XP_013637540.1
OG0015903	XP_018436793.1	XP_013637528.1
OG0015904	XP_018488544.1	XP_013585483.1
OG0015905	XP_018432845.1	XP_013583656.1
OG0015906	XP_018488421.1, XP_018493272.1	XP_013638385.1
OG0015907	XP_018492678.1	XP_013627010.1
OG0015908	XP_018491454.1	XP_013586549.1
OG0015909	XP_018437045.1	XP_013639805.1
OG0015910	XP_018491752.1	XP_013584029.1
OG0015911	XP_018488695.1	XP_013584345.1
OG0015912	XP_018486137.1	XP_013585843.1
OG0015913	XP_018493481.1	XP_013584450.1
OG0015914	XP_018488346.1	XP_013584087.1
OG0015915	XP_018488404.1	XP_013584229.1
OG0015916	XP_018439231.1, XP_018434459.1	XP_013628483.1
OG0015917	XP_018439232.1, XP_018439140.1	XP_013628383.1
OG0015918	XP_018491432.1	XP_013583856.1
OG0015919	XP_018490628.1, XP_018490630.1	XP_013630113.1
OG0015920	XP_018489460.1	XP_013626556.1
OG0015921	XP_018432928.1	XP_013638262.1
OG0015921	XP_018438992.1	XP_013584223.1
OG0015922	XP_018486615.1	XP_013583737.1
OG0015923	XP_018492943.1	XP_013586785.1
OG0015924	XP_018490586.1	XP_013587744.1
OG0015925	XP_018476718.1	XP_013628875.1
OG0015926	XP_018490577.1, XP_018489470.1	XP_013623471.1
OG0015927	XP_018441515.1	XP_013625086.1
OG0015928	XP_018486472.1	XP_013637756.1
OG0015929	XP_018490404.1	XP_013584447.1
OG0015930	XP_018488626.1	XP_013584206.1
OG0015931	XP_018437935.1	XP_013587286.1
OG0015932	XP_018488846.1	XP_013583945.1
OG0015933	XP_018478519.1	XP_013634144.1
OG0015934	XP_018491101.1	XP_013638314.1
OG0015936	XP_018462993.1	XP_013638617.1
OG0015937	XP_018493516.1	XP_013587086.1
OG0015938	XP_018433443.1	XP_013622903.1
OG0015939	XP_018455527.1	XP_013608573.1
OG0015940	XP_018437237.1	XP_013588660.1
OG0015941	XP_018433794.1	XP_013616349.1
OG0015942	XP_018488619.1	XP_013627009.1
OG0015943	XP_018486475.1	XP_013638337.1
OG0015944	XP_018462987.1	XP_013583630.1
OG0015945	XP_018493460.1	XP_013586888.1
OG0015946	XP_018487438.1, XP_018486412.1	XP_013638264.1
OG0015947	XP_018438495.1	XP_013592386.1
OG0015948	XP_018485662.1	XP_013625333.1
OG0015949	XP_018434244.1	XP_013627092.1
OG0015950	XP_018491078.1	XP_013585316.1
OG0015951	XP_018439785.1	XP_013619131.1
OG0015952	XP_018486874.1	XP_013625938.1
OG0015953	XP_018485886.1	XP_013622524.1
OG0015954	XP_018493502.1	XP_013628390.1
OG0015955	XP_018486217.1, XP_018486199.1	XP_013629030.1
OG0015956	XP_018491875.1	XP_013638086.1
OG0015957	XP_018491877.1	XP_013584079.1
OG0015958	XP_018432548.1	XP_013623657.1
OG0015959	XP_018489477.1	XP_013623579.1
OG0015960	XP_018439328.1, XP_018438713.1	XP_013586721.1
OG0015961	XP_018439330.1	XP_013611097.1
OG0015962	XP_018487152.1	XP_013583973.1
OG0015963	XP_018440931.1	XP_013616597.1
OG0015964	XP_018491677.1	XP_013587630.1
OG0015965	XP_018492872.1	XP_013637997.1
OG0015966	XP_018489849.1	XP_013627074.1
OG0015967	XP_018487249.1	XP_013585719.1
OG0015968	XP_018466120.1, XP_018440537.1	XP_013618190.1
OG0015969	XP_018433587.1	XP_013610403.1
OG0015970	XP_018434877.1	XP_013635936.1
OG0015971	XP_018437330.1	XP_013617794.1
OG0015972	XP_018491116.1	XP_013585359.1
OG0015973	XP_018486916.1	XP_013585360.1
OG0015974	XP_018491411.1	XP_013586029.1
OG0015975	XP_018492102.1	XP_013583556.1
OG0015976	XP_018492100.1	XP_013583547.1
OG0015977	XP_018455701.1	XP_013591058.1
OG0015978	XP_018492031.1	XP_013586403.1
OG0015979	XP_018432695.1	XP_013637796.1
OG0015980	XP_018490764.1	XP_013628651.1
OG0015981	XP_018432623.1	XP_013587248.1
OG0015982	XP_018491373.1	XP_013628591.1
OG0015983	XP_018439551.1	XP_013630845.1
OG0015984	XP_018488917.1	XP_013585446.1
OG0015984	XP_018491581.1	XP_013627966.1
OG0015985	XP_018491579.1	XP_013630314.1
OG0015986	XP_018488916.1	XP_013585443.1
OG0015987	XP_018492606.1	XP_013585723.1
OG0015988	XP_018486427.1	XP_013583692.1
OG0015989	XP_018489720.1, XP_018489586.1	XP_013584441.1
OG0015990	XP_018434487.1	XP_013620657.1
OG0015991	XP_018489741.1	XP_013585006.1
OG0015992	XP_018486975.1	XP_013583814.1
OG0015993	XP_018432930.1	XP_013583635.1
OG0015994	XP_018486170.1	XP_013596415.1
OG0015995	XP_018432669.1	XP_013585717.1
OG0015996	XP_018492878.1	XP_013586529.1
OG0015997	XP_018492880.1	XP_013584197.1
OG0015998	XP_018487134.1	XP_013638869.1
OG0015999	XP_018490432.1	XP_013587493.1, XP_013626142.1
OG0016000	XP_018491892.1	XP_013583726.1
OG0016001	XP_018437183.1	XP_013626043.1
OG0016002	XP_018440253.1	XP_013611379.1
OG0016003	XP_018492548.1	XP_013586854.1
OG0016004	XP_018487516.1	XP_013585221.1
OG0016005	XP_018437000.1	XP_013618527.1
OG0016006	XP_018491428.1	XP_013586311.1
OG0016007	XP_018488566.1	XP_013583875.1
OG0016008	XP_018488866.1	XP_013599348.1
OG0016009	XP_018490825.1	XP_013584221.1
OG0016010	XP_018487103.1	XP_013638926.1
OG0016011	XP_018493271.1	XP_013584054.1
OG0016012	XP_018459548.1, XP_018493358.1	XP_013622337.1
OG0016013	XP_018440948.1	XP_013610680.1
OG0016014	XP_018490095.1	XP_013585114.1
OG0016015	XP_018489293.1	XP_013584248.1
OG0016016	XP_018489051.1	XP_013626252.1
OG0016016	XP_018486351.1	XP_013585565.1
OG0016017	XP_018435096.1	XP_013583383.1
OG0016018	XP_018432615.1	XP_013622138.1
OG0016019	XP_018489814.1	XP_013584865.1
OG0016020	XP_018432818.1, XP_018492755.1	XP_013586291.1
OG0016021	XP_018488893.1, XP_018488888.1	XP_013583999.1
OG0016022	XP_018487535.1, XP_018489855.1	XP_013585260.1
OG0016023	XP_018486179.1	XP_013638087.1
OG0016024	XP_018490973.1	XP_013586463.1
OG0016025	XP_018488576.1	XP_013584018.1
OG0016026	XP_018492928.1	XP_013585897.1
OG0016027	XP_018438233.1	XP_013609927.1
OG0016028	XP_018485483.1	XP_013587633.1
OG0016029	XP_018493139.1	XP_013586918.1
OG0016030	XP_018493308.1	XP_013587152.1
OG0016031	XP_018491016.1	XP_013586602.1
OG0016032	XP_018491018.1	XP_013584412.1
OG0016033	XP_018485681.1	XP_013638168.1
OG0016034	XP_018491970.1	XP_013586357.1
OG0016035	XP_018488398.1	XP_013583796.1
OG0016036	XP_018436824.1, XP_018467203.1	XP_013609607.1
OG0016037	XP_018463463.1	XP_013586864.1
OG0016038	XP_018434248.1	XP_013616086.1
OG0016039	XP_018435438.1, XP_018441785.1	XP_013639707.1
OG0016040	XP_018437187.1, XP_018439659.1	XP_013620647.1
OG0016041	XP_018486957.1	XP_013638837.1
OG0016042	XP_018435446.1, XP_018439473.1	XP_013613833.1
OG0016043	XP_018487140.1, XP_018487124.1, XP_018486747.1	XP_013628752.1
OG0016044	XP_018432752.1	XP_013637803.1
OG0016045	XP_018490868.1	XP_013583810.1
OG0016046	XP_018489349.1, XP_018460932.1	XP_013587742.1
OG0016047	XP_018491316.1	XP_013586454.1
OG0016048	XP_018492442.1, XP_018492436.1	XP_013638626.1
OG0016049	XP_018492990.1, XP_018492992.1	XP_013587405.1
OG0016050	XP_018492726.1	XP_013586840.1
OG0016051	XP_018489680.1	XP_013613957.1
OG0016052	XP_018482665.1	XP_013635513.1
OG0016053	XP_018489930.1	XP_013585024.1
OG0016054	XP_018432534.1	XP_013585450.1
OG0016055	XP_018492213.1	XP_013629343.1
OG0016056	XP_018434222.1	XP_013608595.1
OG0016057	XP_018489316.1	XP_013584436.1
OG0016058	XP_018437273.1	XP_013590344.1
OG0016059	XP_018491135.1	XP_013587311.1
OG0016060	XP_018493287.1	XP_013638363.1
OG0016061	XP_018434391.1, XP_018435456.1	XP_013584080.1
OG0016062	XP_018486338.1	XP_013638403.1
OG0016063	XP_018493491.1, XP_018464405.1	XP_013629438.1
OG0016064	XP_018493566.1	XP_013587420.1
OG0016065	XP_018489302.1	XP_013585100.1
OG0016066	XP_018488638.1	XP_013587233.1
OG0016067	XP_018432829.1	XP_013587229.1
OG0016068	XP_018486974.1, XP_018460674.1	XP_013638373.1
OG0016069	XP_018486924.1	XP_013638436.1
OG0016070	XP_018486176.1	XP_013587669.1
OG0016071	XP_018488239.1	XP_013624252.1
OG0016072	XP_018486225.1	XP_013623295.1
OG0016073	XP_018435463.1	XP_013589515.1
OG0016074	XP_018492600.1	XP_013586259.1
OG0016075	XP_018439677.1	XP_013608344.1
OG0016076	XP_018436521.1	XP_013636780.1
OG0016077	XP_018432879.1	XP_013638437.1
OG0016078	XP_018490331.1	XP_013587561.1
OG0016079	XP_018491327.1	XP_013585985.1
OG0016080	XP_018490731.1, XP_018486556.1	XP_013586738.1
OG0016081	XP_018488961.1	XP_013584032.1
OG0016082	XP_018492668.1	XP_013587235.1
OG0016083	XP_018434790.1	XP_013613984.1
OG0016084	XP_018458260.1, XP_018458259.1	XP_013608162.1
OG0016085	XP_018490667.1	XP_013637802.1
OG0016086	XP_018490015.1	XP_013638789.1
OG0016087	XP_018491266.1	XP_013587464.1
OG0016088	XP_018469798.1	XP_013618367.1
OG0016089	XP_018449712.1	XP_013618072.1
OG0016090	XP_018472379.1	XP_013621057.1
OG0016091	XP_018456720.1	XP_013621080.1
OG0016092	XP_018456009.1	XP_013612460.1
OG0016093	XP_018483458.1	XP_013634351.1
OG0016094	XP_018483454.1	XP_013631307.1
OG0016095	XP_018459111.1	XP_013634262.1
OG0016096	XP_018442955.1	XP_013613719.1
OG0016097	XP_018482723.1	XP_013634492.1
OG0016098	XP_018484384.1	XP_013636957.1
OG0016100	XP_018462677.1, XP_018444800.1	XP_013590170.1
OG0016101	XP_018479607.1	XP_013635495.1
OG0016102	XP_018458520.1	XP_013591419.1
OG0016103	XP_018478812.1	XP_013633638.1
OG0016104	XP_018478200.1, XP_018479730.1	XP_013636960.1
OG0016105	XP_018434589.1, XP_018464357.1	XP_013621384.1
OG0016106	XP_018482564.1	XP_013593961.1
OG0016107	XP_018478718.1	XP_013595467.1
OG0016108	XP_018482550.1	XP_013599177.1
OG0016110	XP_018462709.1, XP_018433916.1	XP_013614860.1
OG0016111	XP_018437344.1, XP_018437341.1	XP_013588419.1
OG0016112	XP_018486131.1	XP_013593098.1
OG0016113	XP_018441173.1	XP_013605488.1
OG0016114	XP_018492316.1, XP_018492317.1	XP_013623659.1
OG0016115	XP_018493015.1	XP_013587118.1
OG0016116	XP_018459676.1	XP_013607479.1
OG0016117	XP_018485898.1	XP_013638244.1
OG0016118	XP_018486496.1	XP_013625368.1
OG0016119	XP_018458543.1	XP_013592804.1
OG0016120	XP_018490567.1	XP_013627022.1
OG0016121	XP_018492543.1	XP_013638067.1
OG0016122	XP_018486836.1	XP_013583663.1
OG0016123	XP_018492734.1	XP_013587722.1
OG0016124	XP_018458252.1	XP_013589373.1
OG0016125	XP_018484102.1	XP_013598573.1
OG0016126	XP_018470901.1	XP_013600095.1
OG0016127	XP_018452042.1	XP_013607178.1
OG0016128	XP_018459505.1, XP_018445036.1	XP_013590197.1
OG0016129	XP_018446897.1	XP_013591849.1
OG0016130	XP_018445886.1	XP_013616443.1
OG0016131	XP_018468470.1	XP_013618396.1
OG0016132	XP_018468005.1	XP_013616635.1
OG0016133	XP_018453325.1	XP_013614779.1
OG0016134	XP_018445890.1, XP_018445889.1	XP_013591332.1
OG0016135	XP_018448679.1, XP_018462513.1	XP_013612279.1
OG0016136	XP_018443064.1	XP_013588810.1
OG0016137	XP_018468102.1	XP_013618727.1
OG0016138	XP_018461591.1, XP_018446265.1	XP_013591726.1
OG0016139	XP_018446183.1	XP_013621226.1
OG0016140	XP_018442606.1, XP_018444282.1	XP_013588172.1
OG0016141	XP_018472242.1	XP_013614682.1
OG0016142	XP_018450058.1	XP_013621483.1
OG0016143	XP_018462913.1, XP_018453718.1	XP_013614591.1
OG0016144	XP_018453295.1	XP_013608771.1
OG0016145	XP_018433018.1	XP_013610182.1
OG0016146	XP_018442961.1	XP_013608948.1
OG0016147	XP_018450263.1	XP_013613656.1
OG0016148	XP_018451429.1	XP_013613674.1
OG0016149	XP_018446899.1	XP_013612800.1
OG0016150	XP_018443965.1	XP_013609678.1
OG0016151	XP_018443284.1	XP_013611638.1
OG0016152	XP_018445989.1	XP_013611441.1
OG0016153	XP_018475411.1	XP_013628231.1
OG0016154	XP_018443127.1	XP_013608394.1
OG0016155	XP_018444471.1, XP_018444466.1	XP_013608395.1
OG0016156	XP_018444475.1	XP_013608396.1
OG0016157	XP_018483338.1	XP_013598301.1
OG0016158	XP_018483024.1, XP_018483033.1	XP_013598614.1
OG0016159	XP_018453113.1	XP_013608871.1
OG0016160	XP_018484862.1	XP_013599140.1
OG0016161	XP_018433745.1	XP_013615548.1
OG0016162	XP_018441954.1	XP_013593126.1
OG0016163	XP_018478620.1	XP_013635491.1
OG0016164	XP_018478521.1	XP_013631802.1
OG0016165	XP_018478644.1	XP_013595456.1
OG0016166	XP_018458905.1	XP_013637362.1
OG0016167	XP_018482791.1	XP_013593059.1
OG0016168	XP_018440314.1	XP_013605029.1
OG0016169	XP_018478090.1	XP_013631216.1
OG0016170	XP_018477714.1	XP_013632002.1
OG0016171	XP_018478843.1	XP_013631870.1
OG0016172	XP_018434117.1	XP_013600244.1
OG0016173	XP_018434599.1	XP_013602019.1
OG0016174	XP_018470283.1	XP_013603341.1
OG0016175	XP_018441755.1	XP_013605165.1
OG0016176	XP_018456426.1	XP_013638879.1
OG0016177	XP_018477528.1	XP_013593156.1
OG0016178	XP_018434899.1	XP_013600847.1
OG0016179	XP_018438228.1	XP_013596674.1, XP_013603494.1
OG0016180	XP_018433642.1	XP_013605704.1
OG0016181	XP_018439731.1	XP_013604421.1
OG0016182	XP_018433344.1	XP_013599553.1
OG0016183	XP_018490367.1	XP_013605600.1
OG0016184	XP_018439139.1	XP_013585429.1
OG0016185	XP_018493376.1	XP_013601037.1
OG0016186	XP_018439041.1	XP_013585079.1
OG0016187	XP_018439030.1	XP_013585078.1
OG0016188	XP_018487015.1	XP_013602635.1
OG0016189	XP_018490811.1	XP_013605224.1
OG0016190	XP_018439532.1	XP_013587215.1
OG0016191	XP_018490810.1	XP_013604782.1
OG0016192	XP_018490812.1	XP_013604783.1
OG0016193	XP_018485635.1	XP_013605764.1
OG0016194	XP_018465158.1	XP_013638277.1
OG0016195	XP_018487879.1	XP_013600305.1
OG0016196	XP_018436364.1	XP_013586789.1
OG0016197	XP_018485928.1	XP_013584713.1
OG0016198	XP_018460527.1	XP_013623404.1
OG0016199	XP_018477769.1, XP_018461168.1	XP_013637830.1
OG0016200	XP_018437812.1	XP_013587184.1
OG0016201	XP_018482580.1	XP_013584455.1
OG0016202	XP_018485924.1	XP_013600529.1
OG0016203	XP_018486955.1	XP_013602333.1
OG0016204	XP_018482215.1	XP_013597132.1
OG0016205	XP_018442025.1	XP_013584571.1
OG0016206	XP_018467639.1	XP_013637998.1
OG0016207	XP_018463539.1	XP_013585755.1
OG0016209	XP_018447772.1	XP_013604819.1, XP_013585204.1
OG0016210	XP_018436287.1	XP_013586382.1
OG0016211	XP_018432771.1	XP_013586297.1
OG0016212	XP_018484040.1	XP_013584103.1
OG0016213	XP_018432572.1	XP_013604418.1
OG0016214	XP_018441434.1	XP_013587721.1
OG0016215	XP_018482711.1	XP_013586189.1
OG0016216	XP_018482748.1	XP_013586191.1
OG0016217	XP_018482779.1, XP_018482805.1	XP_013584171.1
OG0016218	XP_018490511.1	XP_013585136.1
OG0016219	XP_018491840.1, XP_018491841.1	XP_013603376.1
OG0016220	XP_018491848.1	XP_013602386.1
OG0016221	XP_018485618.1	XP_013605842.1
OG0016222	XP_018450530.1	XP_013605649.1
OG0016223	XP_018492999.1	XP_013602203.1
OG0016224	XP_018489591.1	XP_013603508.1
OG0016224	XP_018484520.1	XP_013584428.1
OG0016225	XP_018479663.1	XP_013585046.1
OG0016226	XP_018488617.1	XP_013583961.1, XP_013600674.1
OG0016227	XP_018479322.1	XP_013585530.1
OG0016228	XP_018435539.1	XP_013586137.1, XP_013637823.1
OG0016229	XP_018488865.1	XP_013585133.1
OG0016230	XP_018482098.1, XP_018439908.1	XP_013587082.1
