Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0013475	XP_023639385.1	g37762
OG0013476	XP_006296212.1	g37759
OG0013477	XP_006296478.1	g37133
OG0013478	XP_006294464.1	g37749
OG0013479	XP_023639395.1	g37741
OG0013480	XP_006294873.1	g37735
OG0013481	XP_006296055.1	g12729
OG0013482	XP_006294636.1	g50829
OG0013483	XP_006293732.1	g50822
OG0013485	XP_023640062.1	g50821
OG0013486	XP_006294308.1	g47693
OG0013487	XP_006294072.2	g50809
OG0013488	XP_006293476.1	g50806
OG0013489	XP_006295989.2	g37687
OG0013490	XP_006293985.1	g37678
OG0013491	XP_006296308.1	g50788
OG0013492	XP_006296454.1	g50787
OG0013493	XP_006293549.1	g38250
OG0013494	XP_006294256.1	g37667
OG0013495	XP_006295827.1	g37660
OG0013496	XP_006293445.1	g37657
OG0013497	XP_006294456.1	g37655
OG0013498	XP_006294418.1	g37653
OG0013500	XP_023639448.1	g37638
OG0013501	XP_006293977.1	g37636, g52290
OG0013502	XP_006295349.1	g52284, g37632
OG0013503	XP_006294413.1	g37631
OG0013504	XP_006294575.1	g52262
OG0013505	XP_006293387.1	g37613
OG0013506	XP_023639533.1	g52222
OG0013508	XP_023639613.1	g37576
OG0013509	XP_023640804.1	g52208, g38239, g976
OG0013510	XP_006294054.1	g52186
OG0013511	XP_006294365.2	g52181
OG0013512	XP_006294404.1	g52177
OG0013513	XP_006293918.1	g37553, g38234
OG0013514	XP_006295614.1	g52164
OG0013515	XP_006294328.1	g37545
OG0013516	XP_006295630.2	g38229
OG0013517	XP_006293958.1	g37535
OG0013518	XP_006294042.1	g52152
OG0013519	XP_006293816.1	g38219
OG0013520	XP_023637810.1	g2916
OG0013521	XP_006295607.1	g37506
OG0013522	XP_023639776.1	g37501
OG0013523	XP_023640815.1	g52113
OG0013525	XP_006294690.2	g37482
OG0013527	XP_023639906.1	g38200
OG0013528	XP_006294725.1	g52081, g37463
OG0013529	XP_006293679.1	g52078
OG0013530	XP_006294314.1	g52077
OG0013531	XP_023640935.1	g37448
OG0013532	XP_006280441.1	g10225
OG0013533	XP_006294841.1	g52045
OG0013534	XP_023639548.1	g52041
OG0013535	XP_006295197.1	g52030
OG0013536	XP_006295610.2	g52003
OG0013537	XP_006293996.1	g52004
OG0013539	XP_006296277.1	g37400
OG0013540	XP_006294175.1	g37401
OG0013541	XP_006294095.1	g37388
OG0013543	XP_006296749.1	g12734
OG0013544	XP_023641070.1	g12714
OG0013547	XP_006288571.1	g26001
OG0013548	XP_006298466.1	g7892, g36219
OG0013549	XP_006299851.1	g7875
OG0013551	XP_006297515.1	g12676
OG0013552	XP_006300198.1	g7839
OG0013553	XP_006299661.1	g12650
OG0013554	XP_006298986.1	g7828
OG0013555	XP_006298972.1	g12624
OG0013556	XP_006297802.1	g12779
OG0013557	XP_006296890.1	g7815
OG0013558	XP_006299681.1	g12787
OG0013559	XP_006297551.1	g12788
OG0013560	XP_006296880.1	g12793
OG0013561	XP_006298362.1	g7805
OG0013562	XP_006300208.1	g7804
OG0013563	XP_006298330.1	g7771
OG0013564	XP_006297897.1	g7776, g7767, g12609
OG0013565	XP_006299269.1	g12598
OG0013566	XP_006297764.1	g12597
OG0013568	XP_006297533.1	g7747
OG0013569	XP_006298619.1	g12590
OG0013570	XP_006298669.1	g12822
OG0013571	XP_006297343.1	g7737
OG0013573	XP_006298480.1	g12578
OG0013574	XP_023642421.1	g7723
OG0013575	XP_006298292.1	g7712
OG0013576	XP_006299176.1	g12859
OG0013577	XP_006299631.2	g12557
OG0013578	XP_006298372.1	g12543
OG0013579	XP_006300157.1	g12533
OG0013581	XP_006299402.1	g12515
OG0013582	XP_006297751.1	g7681
OG0013583	XP_006299499.1	g12505
OG0013584	XP_023642283.1	g12499
OG0013586	XP_006296874.1	g7645
OG0013587	XP_006297650.1	g12484
OG0013588	XP_006297500.1	g7638
OG0013589	XP_006297269.1	g7632, g12480
OG0013590	XP_006297459.2	g7627
OG0013591	XP_023641633.1	g12456
OG0013592	XP_006297410.1	g12452
OG0013593	XP_023641756.1	g12451
OG0013595	XP_006296894.1	g12968
OG0013597	XP_023642367.1	g7571
OG0013598	XP_006297371.1	g7569
OG0013599	XP_006298302.1	g7550
OG0013600	XP_006297406.1	g12989
OG0013601	XP_006297193.1	g7541, g12414
OG0013602	XP_023641221.1	g13007
OG0013603	XP_006299578.1	g13012
OG0013604	XP_023635105.1	g47499
OG0013605	XP_006297864.1	g13013
OG0013606	XP_006297646.1	g7517
OG0013608	XP_006298112.1	g12398
OG0013609	XP_006297973.1	g13053
OG0013610	XP_006296758.1	g7480
OG0013611	XP_006299081.1	g7458, g12389
OG0013612	XP_006299747.1	g13065, g53300, g37792
OG0013613	XP_006299338.1	g13069
OG0013614	XP_006297876.2	g12381
OG0013615	XP_006296840.1	g7445
OG0013616	XP_006299471.1	g13089
OG0013618	XP_006299718.1	g13106
OG0013619	XP_006296784.1	g7411
OG0013620	XP_006297497.2	g7410
OG0013622	XP_023642346.1	g12350
OG0013623	XP_006296655.1	g7405, g12344
OG0013625	XP_023641520.1	g12337
OG0013627	XP_023642263.1	g12330
OG0013628	XP_023641417.1	g7374
OG0013629	XP_006298637.2	g13121
OG0013630	XP_006300197.2	g13132
OG0013631	XP_006297160.1	g7333
OG0013632	XP_006297892.1	g12294, g7331
OG0013633	XP_006298753.1	g12290, g7322
OG0013634	XP_006299207.1	g7313
OG0013635	XP_006299308.1	g7310
OG0013636	XP_023641146.1	g13141
OG0013637	XP_023641285.1	g7291
OG0013638	XP_023641302.1	g7283
OG0013639	XP_006291014.1	g12257
OG0013641	XP_006300234.1	g13161
OG0013642	XP_006298648.1	g14349
OG0013643	XP_023642612.1	g7207
OG0013644	XP_006290802.1	g11431
OG0013645	XP_006298801.1	g12204
OG0013647	XP_006296603.2	g7150
OG0013649	XP_006297627.1	g7138
OG0013650	XP_023642386.1	g19161
OG0013651	XP_006298313.2	g12147
OG0013652	XP_006300036.2	g12144
OG0013653	XP_006299872.1	g7107
OG0013654	XP_006299257.1	g7103
OG0013655	XP_006296973.1	g7099
OG0013656	XP_006298621.1	g7087
OG0013657	XP_023642684.1	g7066
OG0013658	XP_006299359.1	g7065
OG0013659	XP_006283155.1	g16882
OG0013660	XP_023642622.1	g12111
OG0013661	XP_023641312.1	g7059
OG0013663	XP_006296607.1	g12103
OG0013664	XP_023641599.1	g7044
OG0013666	XP_023641554.1	g13260, g12091
OG0013667	XP_006297882.1	g7016
OG0013668	XP_006298033.1	g6991
OG0013669	XP_006297187.1	g12072
OG0013670	XP_006298985.2	g12063
OG0013671	XP_006296968.1	g12062
OG0013672	XP_006298483.1	g6983
OG0013673	XP_006297169.1	g6980
OG0013674	XP_006298059.1	g6977
OG0013675	XP_006297885.1	g13275
OG0013676	XP_006298043.2	g13277
OG0013677	XP_006297081.1	g6953
OG0013678	XP_023642078.1	g13281
OG0013680	XP_023641163.1	g6948
OG0013681	XP_006299880.1	g6931
OG0013682	XP_006297014.1	g6929
OG0013683	XP_006297847.1	g12039
OG0013684	XP_006298790.1	g13292
OG0013685	XP_006298452.2	g12036
OG0013686	XP_006299265.2	g6927
OG0013687	XP_006298357.2	g6924
OG0013688	XP_006296859.1	g6923
OG0013689	XP_006298040.1	g12029
OG0013690	XP_006299786.1	g13296
OG0013691	XP_023642702.1	g12006
OG0013692	XP_006297322.1	g13319
OG0013693	XP_006297177.1	g13333
OG0013694	XP_023642121.1	g6812
OG0013695	XP_006299353.1	g6811
OG0013696	XP_006299232.1	g6800
OG0013698	XP_006296976.1	g6774
OG0013699	XP_006297358.1	g11946
OG0013700	XP_006296864.1	g11935, g6754
OG0013701	XP_006298484.2	g6751
OG0013702	XP_023641204.1	g11924
OG0013703	XP_006297866.1	g11915
OG0013704	XP_006298359.1	g6731
OG0013705	XP_006296944.1	g6724
OG0013706	XP_006298783.1	g36449
OG0013707	XP_006297622.1	g11913, g25078
OG0013709	XP_006302607.1	g44109
OG0013710	XP_023642712.1	g6709
OG0013711	XP_023642598.1	g11894
OG0013712	XP_006297730.1	g11891
OG0013713	XP_006299199.1	g13373
OG0013714	XP_023635377.1	g16895
OG0013715	XP_006282750.1	g16906
OG0013716	XP_023634943.1	g23826
OG0013717	XP_006282941.1	g46731
OG0013718	XP_006284470.1	g18089
OG0013719	XP_023634198.1	g46737
OG0013720	XP_023634447.1	g18098
OG0013721	XP_023637825.1	g18114
OG0013722	XP_006293188.1	g46761
OG0013723	XP_006284003.2	g18116
OG0013724	XP_006283752.1	g46780
OG0013725	XP_006284596.1	g18120
OG0013726	XP_023643423.1	g17927
OG0013727	XP_023635437.1	g46787
OG0013728	XP_023634550.1	g18121
OG0013729	XP_006284184.1	g16742
OG0013730	XP_006283411.1	g46838
OG0013731	XP_006284223.1	g25096, g18129
OG0013733	XP_006299603.1	g13476
OG0013734	XP_006297744.2	g11749
OG0013735	XP_023642126.1	g6523
OG0013736	XP_006298259.1	g11757
OG0013737	XP_006299555.1	g6538
OG0013738	XP_023638936.1, XP_023642793.1	g13461
OG0013739	XP_006300008.1	g11769
OG0013740	XP_006297648.1	g6558
OG0013741	XP_006297324.1	g6572
OG0013742	XP_006298853.1	g13428, g11815
OG0013743	XP_006296765.1	g13424
OG0013744	XP_006302035.1	g40263
OG0013747	XP_006298132.1	g6604
OG0013748	XP_023642664.1	g6634
OG0013749	XP_006299035.1	g6659
OG0013751	XP_023641159.1	g6678, g13383
OG0013752	XP_006286203.1	g23410
OG0013753	XP_006300519.1	g41129
OG0013754	XP_006300850.2	g45006
OG0013755	XP_006300693.1	g45020
OG0013756	XP_023644107.1	g45082
OG0013757	XP_006302639.1	g18060
OG0013758	XP_006302298.1	g45090
OG0013759	XP_006301513.1	g18059
OG0013760	XP_006302891.1	g41131
OG0013761	XP_006300403.1	g41132
OG0013762	XP_006302072.1	g1684
OG0013763	XP_006288098.1	g4899
OG0013764	XP_023637396.1	g29061
OG0013765	XP_023635875.1	g29049
OG0013766	XP_006287419.1	g4915
OG0013767	XP_006287983.1	g41473
OG0013768	XP_006286909.1	g4920
OG0013769	XP_006294876.1	g38302
OG0013770	XP_006296462.1	g24721, g38406
OG0013771	XP_023636400.1	g29035
OG0013772	XP_006282292.1	g10195
OG0013773	XP_006279825.1	g10191
OG0013774	XP_006280032.2	g10276
OG0013775	XP_006280311.1	g1675
OG0013777	XP_006291176.1	g2414
OG0013778	XP_006290487.1	g11334, g19271
OG0013779	XP_006292429.2	g19272
OG0013780	XP_006292015.1	g2418
OG0013781	XP_006291785.1	g2419
OG0013782	XP_023638755.1	g2420
OG0013783	XP_006291374.1	g11336
OG0013784	XP_006291289.1	g11337
OG0013785	XP_023638770.1	g11339
OG0013786	XP_006291190.2	g2445
OG0013787	XP_023637972.1	g2454
OG0013788	XP_006291630.2	g11341
OG0013789	XP_006290591.1	g2465, g19296
OG0013790	XP_006292183.1	g19309
OG0013791	XP_006292525.2	g19315
OG0013792	XP_006290652.2	g10807
OG0013793	XP_023644678.1	g49274
OG0013794	XP_023638013.1	g44478
OG0013795	XP_006307173.1	g26861
OG0013796	XP_023633250.1	g49300
OG0013797	XP_023645098.1	g26868
OG0013799	XP_006305254.1	g30739, g49317
OG0013801	XP_006305677.2, XP_006279525.1	g30759
OG0013802	XP_006305435.1	g30763
OG0013803	XP_006307205.1	g49347
OG0013804	XP_006306578.1	g26879
OG0013805	XP_006303697.1	g26881
OG0013806	XP_006297621.1	g12135
OG0013807	XP_006303529.1	g26891
OG0013808	XP_006305466.1	g49377, g30776
OG0013809	XP_006303338.1	g49380
OG0013810	XP_006303577.1	g30779
OG0013811	XP_006305664.1	g49391
OG0013812	XP_006307484.1, XP_006279287.2	g30798
OG0013813	XP_006305457.1	g26902
OG0013814	XP_006303275.1	g30808
OG0013815	XP_006306709.1	g49406
OG0013816	XP_006307466.2	g30826
OG0013817	XP_023645519.1	g30839
OG0013818	XP_023645415.1	g49438
OG0013819	XP_023645370.1	g30846
OG0013820	XP_006303252.1	g49455
OG0013821	XP_006305933.1	g30879
OG0013822	XP_023632922.1	g30855
OG0013823	XP_006304033.1	g30895
OG0013824	XP_023644966.1	g26950, g30894
OG0013825	XP_006307017.1	g26964
OG0013827	XP_006305261.1	g49541
OG0013828	XP_006305857.1	g31006
OG0013829	XP_006303994.1	g31034
OG0013830	XP_006303215.1	g31036
OG0013831	XP_006304886.2	g31041
OG0013832	XP_006306364.1	g26995
OG0013833	XP_006307202.1	g31054
OG0013834	XP_023645338.1	g27008
OG0013835	XP_006286320.2	g18124, g46804
OG0013836	XP_006306913.1	g31095
OG0013837	XP_006305875.1	g31110
OG0013838	XP_006304437.1	g31113
OG0013839	XP_006304296.1	g31117
OG0013840	XP_023643562.1	g6415
OG0013841	XP_006303811.1	g31119
OG0013842	XP_023632625.1, XP_006307082.1	g31143, g49653
OG0013843	XP_023644971.1	g27059
OG0013845	XP_023645202.1	g31163
OG0013846	XP_006304210.1	g31173, g27064
OG0013847	XP_006305202.1	g31177
OG0013848	XP_006305088.1	g27072, g49635
OG0013849	XP_006307607.1	g27076
OG0013850	XP_023632815.1	g31183
OG0013851	XP_023645680.1	g27087
OG0013852	XP_006305914.1	g31211
OG0013853	XP_006305124.1	g49703
OG0013854	XP_006304482.1	g31223
OG0013855	XP_006307646.1	g27105
OG0013856	XP_023646057.1	g27117
OG0013857	XP_023633197.1	g49728
OG0013858	XP_006303794.1	g49730
OG0013859	XP_006306484.2	g31256
OG0013860	XP_006306989.1	g50374
OG0013861	XP_006307578.2	g31270
OG0013862	XP_023645667.1	g27129, g31277
OG0013863	XP_023644808.1	g49757
OG0013864	XP_023645563.1	g49761
OG0013865	XP_006307002.1	g27136, g31297
OG0013866	XP_006303706.1	g31299
OG0013868	XP_006305445.1	g31304
OG0013869	XP_006304219.1	g31305, g49769
OG0013871	XP_006294199.1	g38456
OG0013872	XP_006305623.1	g31330
OG0013874	XP_006303268.1	g31333
OG0013875	XP_006305252.1	g31334
OG0013876	XP_006306261.2	g49788
OG0013878	XP_006304678.1	g27179
OG0013879	XP_023646017.1	g49797
OG0013880	XP_006307130.1	g27181, g49798
OG0013881	XP_006304679.1	g31401
OG0013882	XP_006306548.1	g31404
OG0013883	XP_006304844.1	g31411
OG0013884	XP_006307455.1	g31413
OG0013885	XP_006304567.1	g27207
OG0013886	XP_006303581.1	g49860
OG0013887	XP_006303882.1	g32230
OG0013888	XP_006307593.1	g31436
OG0013889	XP_006304718.1	g31448
OG0013890	XP_006279523.1	g28362
OG0013892	XP_006304243.1	g27245, g49884
OG0013893	XP_023644950.1	g27247
OG0013894	XP_006305655.1	g31503
OG0013895	XP_006304136.1	g31510
OG0013896	XP_006306327.1	g31512
OG0013897	XP_006304118.1	g31515
OG0013898	XP_006304142.1	g31520
OG0013899	XP_006304693.2	g27265
OG0013900	XP_006305389.1	g31528
OG0013901	XP_006305721.1	g31544, g49917
OG0013902	XP_006304780.1	g31545
OG0013903	XP_006304032.1	g27291
OG0013904	XP_006304599.1	g31584
OG0013905	XP_006280795.2	g10222
OG0013906	XP_023645342.1	g49949, g27310
OG0013907	XP_006305257.1	g31627
OG0013910	XP_006307632.2	g31643
OG0013911	XP_006303674.1	g31647
OG0013912	XP_006304479.1	g49973
OG0013914	XP_006305925.1	g31655
OG0013915	XP_006306547.1	g31660
OG0013916	XP_006303954.1	g31662
OG0013917	XP_006303936.1	g31668
OG0013918	XP_006305063.1	g27365
OG0013919	XP_006305901.1	g49997, g31694
OG0013920	XP_006281063.1	g5739
OG0013921	XP_006304233.1	g31704
OG0013922	XP_006306718.1	g31707
OG0013923	XP_006305310.1	g27371
OG0013924	XP_006304300.1	g31712
OG0013925	XP_006304239.1	g31717
OG0013926	XP_006303992.1	g50018
OG0013927	XP_006305158.1	g31743
OG0013928	XP_006307453.1	g50027
OG0013929	XP_006305921.1	g31751
OG0013930	XP_006303313.1, XP_023643311.1	g31757
OG0013931	XP_006306068.1	g50036
OG0013932	XP_006305468.2	g50040
OG0013933	XP_006305296.1	g27413
OG0013934	XP_006305127.2	g27426
OG0013935	XP_006306962.1	g31817
OG0013936	XP_006306445.1	g50068
OG0013937	XP_006304975.1	g27429, g50069
OG0013939	XP_006305739.1	g27432
OG0013940	XP_006306888.1	g27433
OG0013941	XP_023632589.1	g31860
OG0013942	XP_006307378.1	g50093
OG0013943	XP_006306307.1	g31870
OG0013944	XP_006306074.1	g50095
OG0013945	XP_006303454.1	g31830
OG0013946	XP_006305185.1	g31880
OG0013947	XP_023645878.1	g27443
OG0013948	XP_006290385.1	g16680
OG0013949	XP_006305478.1	g31901, g50118
OG0013951	XP_006283717.1	g46688
OG0013952	XP_006304179.2	g50132
OG0013953	XP_006303918.1	g50133
OG0013954	XP_006303947.1	g50142
OG0013955	XP_006305569.1	g50153
OG0013956	XP_006304824.1	g31986
OG0013957	XP_006304181.1	g50187
OG0013958	XP_006304615.1	g31987, g50188
OG0013959	XP_006304951.1	g50190
OG0013961	XP_023645775.1	g50207
OG0013962	XP_006307681.2	g50210
OG0013963	XP_006303132.1	g27511
OG0013964	XP_006303516.1	g32022
OG0013965	XP_006304030.2	g50236
OG0013966	XP_006279938.1	g10293
OG0013967	XP_006305542.1	g50252
OG0013968	XP_006305279.1	g27535
OG0013969	XP_023633030.1	g27538
OG0013970	XP_006304990.1	g27539
OG0013971	XP_006303768.1	g50273, g46043, g46041
OG0013973	XP_023643670.1	g44630
OG0013974	XP_006301453.1	g45945
OG0013975	XP_006302709.1	g45943
OG0013976	XP_006301141.1	g44639
OG0013977	XP_006302181.1	g45933
OG0013978	XP_006301319.1	g45930, g44647
OG0013979	XP_006301205.1	g45923, g3816, g3817
OG0013980	XP_006300870.2	g45920
OG0013981	XP_023643288.1	g45916
OG0013982	XP_006302096.1	g45905
OG0013983	XP_006301432.1	g45879
OG0013985	XP_006302894.1	g45871
OG0013986	XP_006302343.2	g44695
OG0013987	XP_006301715.1	g45861
OG0013988	XP_006300838.1	g45860
OG0013990	XP_006300509.1	g45832
OG0013991	XP_006284401.1	g23849
OG0013992	XP_006283594.1	g17227
OG0013993	XP_006307574.1	g27790
OG0013994	XP_006301285.1	g40814
OG0013995	XP_006300824.1	g40810
OG0013996	XP_006302556.1	g40809
OG0013997	XP_006302103.1	g44255
OG0013998	XP_023643685.1	g40842
OG0013999	XP_006282825.2	g47609
OG0014000	XP_023634438.1	g46954, g41397
OG0014001	XP_006302449.2	g40851
OG0014002	XP_006290656.1	g10814
OG0014003	XP_006302694.1	g44242
OG0014004	XP_006301277.1	g40870
OG0014005	XP_023637472.1	g5032
OG0014006	XP_023642827.1	g40887
OG0014007	XP_023644160.1	g40905
OG0014008	XP_006301773.1	g40919
OG0014009	XP_023643112.1	g40929
OG0014010	XP_006300381.1	g40948
OG0014011	XP_006302007.1	g44181
OG0014012	XP_006300981.1	g44153
OG0014013	XP_006301196.1	g44150
OG0014014	XP_006300844.1	g40982
OG0014015	XP_006300768.1	g40995
OG0014016	XP_006302106.1	g41004
OG0014017	XP_006297328.1	g13672
OG0014018	XP_006300926.1	g40998
OG0014019	XP_006301054.1	g41021
OG0014020	XP_023643409.1	g41027
OG0014021	XP_006302902.1	g44106
OG0014022	XP_023644039.1	g41046
OG0014023	XP_023643544.1	g44068
OG0014026	XP_006301353.1	g41074
OG0014027	XP_006302021.1	g41107, g33426
OG0014028	XP_006302721.1	g41114
OG0014029	XP_006302224.1	g41118
OG0014030	XP_006300394.1, XP_023643326.1	g41126
OG0014031	XP_006302293.1	g40817
OG0014032	XP_006302761.1	g40824
OG0014033	XP_006300967.2	g40777
OG0014035	XP_006301700.1	g40766
OG0014036	XP_006302089.1	g40763
OG0014037	XP_006301585.1	g40762
OG0014038	XP_006301844.2	g40736
OG0014039	XP_006301742.2	g40735
OG0014040	XP_006290109.1	g40226
OG0014041	XP_006280324.1	g10916
OG0014042	XP_006282288.1	g40706
OG0014043	XP_006280682.1	g40708
OG0014044	XP_006280219.1	g10839, g40724
OG0014045	XP_006280083.1	g40515
OG0014046	XP_006280615.2	g11037, g40508
OG0014047	XP_006280014.1	g11040
OG0014048	XP_006282061.1	g40492
OG0014049	XP_006280280.1	g40491
OG0014051	XP_023640707.1	g25552
OG0014052	XP_023637135.1	g25555
OG0014053	XP_006287020.1	g25557
OG0014054	XP_006283729.1	g23471
OG0014055	XP_006282897.2	g23466
OG0014056	XP_006282700.1	g47699
OG0014057	XP_023640835.1	g47708
OG0014058	XP_006294391.1	g47715
OG0014059	XP_006294454.1	g16996
OG0014060	XP_006282550.1	g24390, g47137
OG0014061	XP_006284042.1	g47147
OG0014062	XP_023645217.1	g54036
OG0014063	XP_006305060.1	g54037
OG0014064	XP_006303163.1	g54038
OG0014065	XP_006307518.1	g36329
OG0014066	XP_006305350.1	g28107
OG0014067	XP_023645313.1	g54068
OG0014068	XP_006304891.1	g36328
OG0014069	XP_023645790.1	g36324
OG0014070	XP_023645468.1	g36337
OG0014071	XP_006305971.1	g54098
OG0014072	XP_006306863.1	g28090
OG0014073	XP_006304910.1	g54106
OG0014074	XP_006307060.1	g54108
OG0014075	XP_006306610.1	g36374
OG0014076	XP_006304522.1	g28083
OG0014077	XP_006303632.1	g54124
OG0014078	XP_006305746.1	g36395
OG0014080	XP_023645294.1	g54132
OG0014081	XP_023643368.1	g46173
OG0014082	XP_006302858.2	g46171
OG0014083	XP_006282906.1	g18381
OG0014084	XP_006284385.1	g22661
OG0014085	XP_023634482.1	g18378
OG0014087	XP_023635209.1	g18363
OG0014088	XP_006285229.1	g18356
OG0014089	XP_006282751.1	g18345
OG0014090	XP_006283781.1	g18335
OG0014091	XP_006284330.1	g18330
OG0014092	XP_006285639.1	g41010
OG0014093	XP_023635278.1	g18322
OG0014094	XP_006284295.1	g18319
OG0014095	XP_006283496.1	g18313
OG0014096	XP_023635143.1	g22684
OG0014097	XP_006285644.1	g18308
OG0014098	XP_006285220.1	g25989
OG0014099	XP_023634817.1	g22711
OG0014100	XP_023634565.1	g22712
OG0014101	XP_006283661.1	g22722
OG0014102	XP_006280711.1	g10296
OG0014103	XP_006285767.1	g48003
OG0014104	XP_006283343.1	g22770
OG0014105	XP_006284730.1	g22773
OG0014106	XP_006284950.1	g18299
OG0014107	XP_006284525.2	g22781
OG0014108	XP_006299811.2	g13566
OG0014110	XP_023635691.1	g47999
OG0014111	XP_006285339.1	g22802
OG0014112	XP_006285739.1	g22816
OG0014113	XP_006284651.2	g47989
OG0014114	XP_006285851.1	g18283
OG0014115	XP_006286153.1	g18269
OG0014117	XP_006283453.1	g22885
OG0014119	XP_006283489.2	g18255
OG0014120	XP_006283063.1	g22914
OG0014121	XP_023634194.1	g22921
OG0014122	XP_023634396.1	g22927
OG0014123	XP_006282854.1	g22931
OG0014125	XP_006283267.1	g22943
OG0014126	XP_006285497.1	g22955
OG0014127	XP_023633908.1	g47941
OG0014128	XP_006285924.1	g18230
OG0014129	XP_006285905.2	g22992
OG0014130	XP_006283073.1	g25121
OG0014131	XP_006282960.1	g23005
OG0014132	XP_006283478.1	g23024
OG0014133	XP_006283982.1	g23031
OG0014134	XP_006286114.1	g23044
OG0014135	XP_006283584.2	g23082
OG0014136	XP_006284640.1	g23096
OG0014137	XP_023634171.1	g23104
OG0014138	XP_023634723.1	g18200
OG0014139	XP_006283312.1	g16928
OG0014140	XP_006283173.1	g23272
OG0014141	XP_006285422.1	g23264
OG0014142	XP_023634756.1	g23255
OG0014143	XP_023635320.1	g23252
OG0014144	XP_006283859.1	g47819
OG0014145	XP_006283540.2	g47824
OG0014146	XP_006285526.1	g23240
OG0014147	XP_023634650.1	g16914
OG0014148	XP_006283000.1	g23234
OG0014149	XP_006284257.2	g16907
OG0014150	XP_023634463.1	g47836
OG0014151	XP_023633733.1	g47838
OG0014152	XP_006282997.1	g23199
OG0014153	XP_023633962.1	g23188
OG0014154	XP_006284305.1	g23179
OG0014155	XP_006282860.1	g23168
