Orthogroup	Capsella_rubella	Brassica_rapa
OG0018353	XP_006292362.2	XP_018508045.2
OG0018354	XP_006292208.1	XP_009149739.1
OG0018355	XP_006286768.1	XP_009111265.1
OG0018356	XP_023637175.1	XP_009122360.1
OG0018357	XP_006287355.1	XP_018510730.1
OG0018358	XP_006289707.1	XP_009122139.1
OG0018359	XP_006289677.2	XP_009130840.1
OG0018360	XP_006279336.1	XP_009133583.1
OG0018361	XP_006288786.1	XP_009125446.1
OG0018362	XP_006289936.1	XP_009122812.1
OG0018363	XP_006287367.1	XP_033137560.1
OG0018364	XP_023637638.1	XP_018512145.1
OG0018365	XP_006287696.1	XP_009122850.1
OG0018366	XP_023636551.1	XP_009130648.1
OG0018367	XP_023637588.1	XP_018513126.1
OG0018368	XP_023633497.1	XP_009130615.1
OG0018369	XP_006297232.1	XP_009115127.1
OG0018370	XP_006283308.1	XP_009140081.1
OG0018371	XP_006284262.1	XP_009125186.1
OG0018372	XP_023644149.1	XP_018508688.1
OG0018374	XP_006301270.1	XP_009106697.1
OG0018375	XP_006302315.1	XP_009106663.2
OG0018376	XP_006302347.1	XP_009104536.1
OG0018377	XP_006302939.1	XP_009128343.1
OG0018378	XP_023643665.1	XP_018512331.1
OG0018379	XP_006302670.1	XP_009106415.1
OG0018380	XP_006300985.1	XP_009106399.1
OG0018381	XP_006304645.1	XP_009149824.1
OG0018382	XP_006302156.1	XP_009106384.1
OG0018383	XP_006300530.2	XP_018508833.1
OG0018384	XP_006297214.1	XP_018510988.1
OG0018385	XP_006302024.2	XP_009106298.1
OG0018386	XP_006300792.1	XP_009106292.1
OG0018387	XP_006300983.1	XP_009106173.1
OG0018388	XP_006301028.2	XP_009104722.1
OG0018389	XP_006297198.1	XP_009121106.1
OG0018390	XP_006299554.1	XP_033135700.1
OG0018391	XP_006305012.1	XP_033132431.1
OG0018392	XP_006300882.1	XP_009127411.1
OG0018393	XP_006306998.1	XP_009106941.1
OG0018395	XP_006305331.1	XP_009123649.1
OG0018396	XP_006293413.1	XP_033145131.1
OG0018397	XP_006293494.1	XP_009133076.1
OG0018398	XP_006295397.1	XP_033146811.1
OG0018400	XP_006284979.1	XP_009108059.1
OG0018401	XP_006283919.1	XP_009124275.1
OG0018403	XP_006282837.2	XP_009149084.1
OG0018404	XP_023635271.1	XP_009107669.1
OG0018405	XP_006284568.1	XP_009139612.2
OG0018406	XP_006282716.1	XP_009144684.1
OG0018407	XP_006282787.1	XP_009109568.1
OG0018408	XP_006284593.1	XP_009139527.1
OG0018409	XP_006286105.1	XP_009148344.1
OG0018410	XP_006283247.1	XP_009144705.2
OG0018412	XP_023643960.1	XP_009127999.1
OG0018413	XP_023644641.1	XP_009102998.2
OG0018415	XP_023644317.1	XP_009104755.1
OG0018416	XP_006302656.1	XP_009128060.1
OG0018417	XP_006300670.1	XP_009104747.1
OG0018418	XP_006296265.1	XP_033145839.1
OG0018419	XP_006300668.1	XP_009127668.1
OG0018420	XP_023644349.1	XP_018508361.1
OG0018421	XP_023643997.1	XP_009105471.1
OG0018422	XP_006285533.1	XP_009144441.1
OG0018423	XP_006285035.2	XP_009130593.2
OG0018424	XP_006284813.1	XP_009129383.1
OG0018425	XP_023634350.1	XP_009140224.2
OG0018426	XP_006283555.1	XP_009150457.1
OG0018427	XP_023638603.1	XP_009117877.1
OG0018428	XP_006292889.1	XP_009151915.1
OG0018429	XP_006291646.2	XP_009123274.1
OG0018431	XP_006282326.1	XP_009101564.1
OG0018433	XP_006281436.1	XP_033136833.1
OG0018434	XP_023637067.1	XP_009101625.1
OG0018435	XP_006291564.2	XP_009111602.2
OG0018436	XP_006303447.1	XP_009147806.1
OG0018437	XP_006307693.1	XP_009147778.1
OG0018438	XP_006306411.2	XP_009144868.1
OG0018440	XP_006307254.1	XP_033132394.1
OG0018441	XP_006303255.1	XP_033128685.1
OG0018442	XP_006305421.1	XP_009147661.1
OG0018443	XP_006282272.1	XP_033140626.1
OG0018444	XP_006295951.1	XP_018512948.1
OG0018445	XP_006296159.1	XP_033147209.1
OG0018446	XP_006296059.2	XP_009143692.1
OG0018447	XP_006296437.1	XP_033146954.1
OG0018448	XP_006293882.1	XP_009144134.1, XP_009141497.1
OG0018449	XP_006284712.1	XP_009132000.1
OG0018451	XP_006284032.1	XP_009136900.1
OG0018452	XP_006284666.1	XP_033129801.1
OG0018453	XP_006284726.2	XP_009139907.1
OG0018454	XP_006284200.1	XP_033129526.1
OG0018455	XP_006283936.1	XP_033134052.1
OG0018457	XP_023632748.1	XP_009101521.1
OG0018458	XP_006290333.2	XP_033136989.1
OG0018459	XP_006292643.2	XP_033133168.1
OG0018460	XP_006291802.1	XP_009101317.1, XP_009129196.1
OG0018461	XP_006292985.1	XP_009115695.1
OG0018462	XP_006279733.1	XP_033144088.1
OG0018463	XP_006296589.1	XP_009112241.1
OG0018464	XP_006299388.2	XP_009123668.1
OG0018465	XP_023641334.1	XP_009112237.1
OG0018466	XP_006299838.1	XP_009121183.1
OG0018467	XP_006282470.1	XP_009137282.1
OG0018468	XP_006283747.1	XP_009136004.2
OG0018469	XP_006291945.1	XP_009151824.1
OG0018470	XP_023635681.1	XP_009133290.1
OG0018471	XP_006297157.1	XP_009134604.2
OG0018472	XP_006285037.2	XP_009133495.1
OG0018473	XP_006284440.2	XP_009133712.1
OG0018475	XP_006284258.1	XP_009137184.1
OG0018476	XP_023635189.1	XP_009133108.1
OG0018477	XP_006282848.1	XP_009145326.1
OG0018478	XP_023633684.1	XP_009108295.1
OG0018479	XP_023641652.1	XP_009124823.1
OG0018480	XP_023641209.1	XP_009134569.1
OG0018481	XP_006300107.1	XP_009124053.1
OG0018482	XP_006298917.1	XP_033139467.1
OG0018483	XP_006297148.1	XP_018513299.1
OG0018484	XP_023641457.1	XP_009134590.1
OG0018485	XP_006297906.1	XP_009134606.1
OG0018486	XP_006298677.1	NP_001288826.1
OG0018487	XP_006299114.1	XP_009147438.1
OG0018488	XP_006280630.1	XP_009103542.1
OG0018489	XP_006281944.2	XP_033134149.1
OG0018490	XP_023645516.1	XP_009112285.1
OG0018491	XP_006279760.1	XP_009112282.1
OG0018495	XP_006292839.1	XP_009116919.1
OG0018496	XP_023638340.1	XP_009116877.1
OG0018497	XP_006290098.1	XP_009133969.1
OG0018498	XP_006292599.2	XP_009116817.2
OG0018500	XP_006290261.1	XP_018510052.1
OG0018501	XP_006290872.1	XP_009104182.1
OG0018502	XP_006292874.1	XP_009116531.1
OG0018503	XP_006290306.2	XP_009123678.2
OG0018505	XP_006292645.1	XP_009104003.1
OG0018506	XP_006292388.1	XP_009116314.1
OG0018507	XP_006290823.1	XP_009116193.1
OG0018508	XP_006292997.2	XP_009139295.2
OG0018509	XP_006292855.1	XP_009139381.1
OG0018510	XP_006291405.1	XP_009139435.1
OG0018511	XP_006292482.2	XP_009115979.1
OG0018512	XP_023639076.1	XP_009139443.1
OG0018513	XP_023641983.1	XP_009102399.1
OG0018514	XP_006299442.1	XP_009112687.1
OG0018515	XP_006300589.1	XP_009105224.1
OG0018517	XP_023644151.1	XP_009105328.1
OG0018518	XP_006301069.2	XP_009127582.1
OG0018519	XP_006299461.1	XP_009102220.1
OG0018520	XP_006299777.1	XP_009102181.1
OG0018521	XP_006295669.1	XP_033145854.1
OG0018522	XP_006283804.1	XP_009108024.1
OG0018523	XP_023640752.1	XP_009143307.1
OG0018524	XP_006296158.2	XP_033147540.1
OG0018525	XP_023639813.1	XP_009143448.1
OG0018526	XP_006288167.1	XP_009114651.1
OG0018527	XP_023640715.1	XP_009140275.2
OG0018528	XP_006293521.1	XP_009140349.1
OG0018529	XP_006292441.1	XP_009120119.1
OG0018530	XP_006303707.2	XP_009123046.1
OG0018531	XP_006307546.1	XP_009123807.1
OG0018532	XP_023645754.1	XP_009102854.1
OG0018534	XP_006307047.1	XP_009114795.1
OG0018535	XP_006289058.1	XP_009134184.1
OG0018536	XP_006287536.1	XP_009108177.1
OG0018537	XP_006287063.1	XP_009111722.2
OG0018539	XP_006287056.1	XP_033129610.1
OG0018540	XP_006288627.1	XP_009151203.1
OG0018541	XP_006286502.1	XP_009129839.1
OG0018542	XP_006297159.1	XP_033130430.1
OG0018543	XP_006299416.1	XP_009117473.1
OG0018544	XP_023638232.1	XP_009146817.1
OG0018545	XP_006293567.1	XP_009142480.2
OG0018546	XP_006294602.1	XP_009142589.2
OG0018547	XP_006296085.1	XP_009143130.1
OG0018548	XP_006281718.1	XP_033140627.1
OG0018549	XP_006298535.1	XP_018509346.1
OG0018550	XP_006282438.1	XP_009139606.1
OG0018551	XP_006294846.1	XP_009142910.1
OG0018552	XP_006296519.1	XP_033148322.1
OG0018553	XP_023640511.1	XP_009142893.1
OG0018554	XP_006294151.1	XP_009142875.1
OG0018555	XP_006293510.1	XP_009142015.1
OG0018556	XP_023637263.1	XP_009142824.1
OG0018558	XP_006297658.2	XP_033148636.1, XP_009147384.3
OG0018559	XP_023642267.1	XP_009117910.1
OG0018560	XP_023642441.1	XP_009134677.1
OG0018562	XP_006300194.1	XP_033146785.1
OG0018563	XP_006298166.1	XP_009147312.1
OG0018564	XP_006300010.2	XP_009130358.2
OG0018565	XP_006298969.2	XP_009134728.1
OG0018566	XP_023642609.1	XP_009130370.1
OG0018567	XP_006296957.1	XP_009130372.1
OG0018568	XP_023642523.1	XP_009123991.1
OG0018569	XP_006298293.1	XP_009123980.1
OG0018570	XP_006297308.1	XP_009134768.1
OG0018571	XP_006296608.1	XP_009124196.1
OG0018572	XP_023642736.1	XP_009124081.1
OG0018573	XP_023642733.1	XP_009147249.1
OG0018574	XP_006296700.1	XP_009147217.1
OG0018575	XP_023642568.1	XP_033148210.1
OG0018576	XP_006297046.1	XP_009134940.1
OG0018577	XP_006298951.1	XP_033146595.1
OG0018578	XP_023641135.1	XP_009147065.1
OG0018579	XP_006296925.1	XP_009146977.1
OG0018580	XP_006284358.1	XP_009139646.1
OG0018581	XP_006297691.1	XP_009146920.1
OG0018582	XP_006299287.1	XP_009146882.1
OG0018583	XP_006298604.1	XP_009135142.1
OG0018584	XP_006283825.1	XP_009139903.1
OG0018585	XP_006300051.1	XP_009121159.2
OG0018586	XP_023641286.1	XP_009120404.1
OG0018587	XP_006299513.1	XP_009146589.1
OG0018589	XP_006297433.1	XP_009124726.1
OG0018590	XP_006298082.1	XP_009124733.1
OG0018591	XP_006299636.1	XP_009135291.1
OG0018592	XP_023641291.1	XP_018513123.1
OG0018593	XP_006299393.1	XP_009146374.1
OG0018594	XP_006296814.1	XP_009135426.1
OG0018595	XP_006299161.1	XP_033139929.1
OG0018596	XP_023642052.1	XP_009135441.1
OG0018597	XP_006297675.1	XP_009146084.1
OG0018598	XP_023641320.1	XP_033147813.1
OG0018599	XP_006297257.1	XP_009112721.1
OG0018600	XP_006290438.2	XP_009129246.1
OG0018601	XP_006296813.2	XP_009145821.1
OG0018602	XP_023641829.1	XP_009145818.1
OG0018605	XP_023642139.1	XP_009145766.1
OG0018606	XP_023641254.1	XP_009145763.1
OG0018607	XP_006297494.1	XP_009145689.1
OG0018608	XP_006299073.1	XP_033147098.1
OG0018609	XP_006280222.1	XP_009119804.1
OG0018610	XP_006283379.2	XP_009139906.1
OG0018611	XP_006285420.1	XP_009140210.1
OG0018612	XP_023633987.1	XP_033129673.1
OG0018615	XP_006291892.1	XP_009127480.1
OG0018617	XP_006279431.1	XP_009123333.1
OG0018618	XP_006303046.1	XP_009136136.1
OG0018619	XP_006289665.1	XP_033138736.1
OG0018620	XP_006286542.2	XP_009120987.1
OG0018621	XP_006292093.2	XP_009136675.1
OG0018622	XP_006290973.1	XP_009136662.1
OG0018623	XP_023632640.1	XP_033134752.1
OG0018624	XP_023644738.1	XP_009118848.1
OG0018625	XP_006306736.1	XP_009118847.1
OG0018627	XP_006305995.1	XP_009111152.1
OG0018628	XP_006303945.1	XP_009119348.2, XP_033138354.1
OG0018629	XP_023645021.1	XP_009119330.1
OG0018630	XP_006304967.1	XP_009119332.1
OG0018631	XP_023645948.1	XP_009119304.1
OG0018632	XP_006306646.1	XP_033138189.1
OG0018633	XP_006305365.1	XP_009119214.1
OG0018634	XP_006303477.2	XP_018509981.1
OG0018635	XP_006306654.2	XP_009119154.1
OG0018636	XP_006304384.1	XP_033138471.1
OG0018637	XP_006307284.1	XP_033137784.1
OG0018638	XP_006304930.2	XP_009118465.2
OG0018639	XP_006307690.2	XP_033138126.1, XP_033138125.1
OG0018640	XP_006305290.1	XP_033138567.1
OG0018641	XP_006307211.1	XP_018510177.1
OG0018642	XP_023634460.1	XP_009110924.1
OG0018643	XP_023645018.1	XP_033128651.1, XP_033133468.1
OG0018644	XP_006306854.1	XP_009148065.1
OG0018645	XP_006303260.1	XP_009148152.2
OG0018646	XP_006303773.1	XP_009148171.1
OG0018647	XP_006304373.1	XP_009111213.3
OG0018648	XP_023646074.1	XP_009148280.1
OG0018649	XP_006304407.2	XP_009148302.2
OG0018650	XP_006304469.1	XP_009148402.1
OG0018651	XP_006281183.2	XP_033140631.1
OG0018652	XP_006304494.1	XP_018509990.1
OG0018653	XP_006307697.1	XP_009148492.1
OG0018654	XP_006306558.1	XP_033133822.1
OG0018655	XP_006305868.1	XP_033128737.1
OG0018656	XP_006305222.1	XP_009123957.1
OG0018657	XP_006306619.1	XP_009148823.1
OG0018658	XP_006303747.1	XP_009148892.1
OG0018659	XP_006303677.2	XP_009148920.1
OG0018660	XP_006306315.1	XP_009148949.1
OG0018661	XP_023644801.1	XP_009148948.1
OG0018662	XP_023632560.1	XP_009148960.1
OG0018663	XP_023632960.1	XP_018510139.1, XP_018515272.1
OG0018664	XP_006303491.1	XP_009117737.1
OG0018666	XP_006307083.2	XP_009117725.2
OG0018667	XP_023644813.1	XP_009149217.1
OG0018668	XP_006304020.1	XP_009149451.1
OG0018670	XP_006304500.1	XP_009103353.2
OG0018671	XP_006305550.2	XP_009149509.1
OG0018672	XP_006306841.1	XP_009149510.2
OG0018673	XP_006306084.1	XP_033128064.1
OG0018674	XP_006280665.1	XP_009141950.2
OG0018675	XP_006306895.1	XP_009115595.1
OG0018676	XP_006306722.1	XP_009115591.1
OG0018677	XP_006301823.1	XP_009105831.1
OG0018678	XP_006284648.2	XP_009137876.1
OG0018679	XP_023645915.1	XP_033136207.1, XP_009151461.1
OG0018680	XP_006305847.1	XP_009105315.1
OG0018681	XP_023643396.1	XP_033136364.1
OG0018682	XP_006301487.1	XP_009112988.1
OG0018683	XP_023643120.1	XP_009113034.2
OG0018684	XP_006300766.1	XP_009113040.1
OG0018685	XP_006301878.1	XP_009113056.1
OG0018686	XP_006301275.1	XP_009123366.1
OG0018687	XP_006300615.1	XP_018510678.2
OG0018688	XP_006302097.2	XP_009113198.1
OG0018689	XP_006302703.1	XP_009113259.1
OG0018690	XP_006301622.1	XP_009113322.1
OG0018691	XP_006301338.2	XP_009113379.1
OG0018692	XP_006301716.1	XP_009122978.1
OG0018693	XP_006283351.1	XP_009140698.1
OG0018694	XP_023643657.1	XP_009112885.1
OG0018695	XP_006281301.1	XP_033141451.1
OG0018696	XP_023636229.1	XP_018515349.1
OG0018697	XP_023637442.1	XP_033136465.1
OG0018698	XP_006293987.1	XP_009128483.2
OG0018701	XP_006304414.1	XP_033146810.1
OG0018705	XP_006304751.2	XP_009107318.1
OG0018706	XP_006282488.1	XP_033132647.1
OG0018709	XP_006285114.1	XP_009101863.1
OG0018710	XP_006285032.1	XP_009109455.1
OG0018711	XP_006285426.1	XP_009133189.1
OG0018712	XP_006285467.1	XP_018509247.1
OG0018713	XP_006284684.1	XP_009138525.1
OG0018714	XP_006283527.1	XP_009109375.1
OG0018715	XP_006282456.1	XP_033128250.1
OG0018716	XP_006283538.1	XP_009137940.1
OG0018717	XP_023634399.1	XP_009138665.1
OG0018718	XP_006285447.2	XP_009148401.1
OG0018719	XP_006283736.1	XP_009149310.1
OG0018721	XP_006285377.1	XP_009151254.1
OG0018722	XP_006283134.1	XP_009105444.1
OG0018723	XP_006284905.1	XP_033134064.1
OG0018724	XP_006285733.1	XP_009108669.1
OG0018725	XP_023642000.1	XP_009108749.1
OG0018726	XP_006282792.1	XP_009138046.1
OG0018728	XP_006292761.1	XP_033130008.1
OG0018729	XP_006299901.2, XP_006298971.2	XP_009106468.1
OG0018730	XP_006299537.1	XP_009102570.1
OG0018731	XP_006303052.1	XP_009113590.1
OG0018732	XP_006300918.1	XP_009104849.1
OG0018733	XP_006307093.1	XP_009115554.1
OG0018734	XP_006306207.1	XP_009115399.1
OG0018735	XP_006286509.2	XP_009134515.1
OG0018736	XP_006289907.2	XP_009111527.1
OG0018737	XP_006305528.1	XP_009119694.1
OG0018738	XP_006304652.1	XP_009119211.1
OG0018740	XP_006303469.1	XP_009119060.1
OG0018741	XP_006306468.1	XP_009148500.1
OG0018742	XP_006303763.1, XP_006303714.1, XP_006303731.1, XP_006292305.1	XP_009118106.2
OG0018743	XP_023632797.1	XP_033130838.1, XP_009145550.3
OG0018744	XP_023645257.1	XP_009115509.1
OG0018745	XP_006307309.1	XP_018510313.1
OG0018746	XP_006303997.1	XP_009115435.1
OG0018747	XP_006304126.1	XP_009110055.1
OG0018748	XP_023646053.1	XP_009115361.1
OG0018750	XP_006304368.2	XP_009115634.1, XP_009110010.1
OG0018751	XP_006306023.2	XP_009115324.1
OG0018752	XP_006306904.1	XP_009115301.2
OG0018753	XP_006307253.1	XP_033133510.1
OG0018755	XP_006304117.1	XP_009107487.1
OG0018757	XP_006303682.1	XP_033129238.1
OG0018758	XP_006305669.1	XP_009147704.1
OG0018761	XP_006301867.1	XP_009113236.1, XP_009104359.1
OG0018762	XP_006302505.1	XP_009103847.1
OG0018763	XP_006302905.1	XP_033136176.1
OG0018764	XP_006301386.1	XP_009113371.1
OG0018766	XP_006302238.1	XP_009127381.1
OG0018767	XP_006302165.1	XP_009106895.1
OG0018769	XP_006300954.2	XP_009105421.1, XP_018508721.1
OG0018770	XP_006301400.2	XP_009106062.1
OG0018771	XP_023644012.1	XP_033132028.1
OG0018772	XP_023643092.1	XP_018508786.1
OG0018773	XP_006302451.1	XP_009106562.1
OG0018774	XP_006302930.1	XP_009106643.1
OG0018775	XP_006301305.1	XP_009106645.1
OG0018776	XP_006302990.1	XP_009128446.1
OG0018777	XP_023642883.1	XP_009106772.2
OG0018779	XP_006299732.1	XP_009124691.1
OG0018780	XP_023642362.1	XP_009124727.1
OG0018781	XP_006298208.2	XP_009146460.2
OG0018782	XP_023636100.1	XP_009107927.1
OG0018783	XP_006297125.1	XP_009145851.1
OG0018784	XP_006299000.1	XP_009106119.1
OG0018786	XP_006299696.1	XP_009102342.1
OG0018788	XP_006300140.1	XP_018513596.2
OG0018790	XP_023642089.1	XP_009121222.1
OG0018792	XP_023642814.1	XP_009150714.1
OG0018793	XP_006298476.1	XP_018508262.1
OG0018794	XP_006296638.1	XP_009117463.1
OG0018795	XP_023640288.1	XP_009140453.1
OG0018796	XP_006295071.1	XP_033136712.1
OG0018797	XP_023639498.1	XP_009140465.1
OG0018798	XP_006294201.1	XP_033136680.1
OG0018799	XP_006293496.2	XP_009140562.2
OG0018800	XP_006293983.1	XP_033136675.1
OG0018801	XP_006295156.1	XP_009117101.1
OG0018804	XP_023639838.1	XP_009133922.1
OG0018806	XP_006294705.1	XP_033141974.1
OG0018807	XP_006295659.1	XP_009141374.2, XP_009143784.1
OG0018808	XP_006296005.2, XP_023640379.1	XP_009133089.1
OG0018809	XP_023639884.1	XP_009143489.1
OG0018811	XP_006294998.1	XP_033145550.1
OG0018812	XP_006296444.1	XP_033142597.1
OG0018813	XP_006290965.1	XP_009107130.1
OG0018814	XP_006291509.1	XP_009129138.1
OG0018815	XP_006290844.2	XP_009152076.1
OG0018816	XP_006292555.1	XP_018510181.1, XP_009151910.1
OG0018817	XP_006292206.1	XP_009123263.1
OG0018819	XP_006292718.1	XP_009150216.1
OG0018822	XP_006292792.1	XP_009136519.1
OG0018823	XP_006291639.1	XP_009136556.1
OG0018824	XP_006290392.1	XP_009115812.1
OG0018825	XP_006291929.1	XP_009103876.1, XP_009139386.1
OG0018826	XP_023638117.1	XP_018510487.1
OG0018827	XP_006290466.1	XP_009116352.1
OG0018828	XP_006292383.1	XP_009116725.2
OG0018829	XP_006292965.1	XP_009117215.1
OG0018830	XP_006286722.1	XP_009122221.1
OG0018831	XP_006288902.1	XP_009131466.1
OG0018832	XP_006286434.1	XP_009136370.1
OG0018833	XP_023637391.1	XP_009150954.2
OG0018834	XP_023637274.1	XP_009151255.1
OG0018835	XP_006287707.1	XP_009134080.1
OG0018836	XP_006287191.1	XP_009134089.1
OG0018837	XP_023636235.1	XP_018512453.1
OG0018838	XP_006289593.1	XP_009134185.1
OG0018839	XP_023636107.1	XP_009121494.1
OG0018840	XP_006288906.1	XP_009114521.1
OG0018841	XP_006290204.2	XP_009134338.1
OG0018842	XP_006283167.1	XP_009129160.1
OG0018843	XP_023635093.1	XP_009138989.1
OG0018844	XP_023634478.1	XP_009138371.1
OG0018845	XP_006284839.1	XP_009108765.1, XP_033144077.1
OG0018847	XP_006285362.1	XP_009109096.1
OG0018848	XP_006282772.1	XP_009142911.2
OG0018849	XP_023635131.1	XP_009142784.1
OG0018850	XP_006284075.1	XP_009142488.1
OG0018851	XP_006283599.1	XP_009142336.1
OG0018852	XP_006285131.1	XP_009139534.1
OG0018853	XP_006286038.1	XP_009138132.2
OG0018854	XP_006282676.1	XP_009136861.1
OG0018855	XP_006283207.1	XP_009148089.3
OG0018856	XP_006283662.2	XP_009139599.2
OG0018859	XP_006283407.1	XP_009108011.1
OG0018860	XP_006283473.1	XP_009139731.1
OG0018861	XP_006283350.1	XP_009125137.1
OG0018862	XP_006281635.1	XP_033141272.1
OG0018863	XP_006282133.1	XP_009113443.1
OG0018865	XP_006280381.1	XP_009151659.1
OG0018866	XP_006281345.1	XP_033129762.1
OG0018867	XP_006280611.1	XP_009134038.1
OG0018868	XP_006280085.1	XP_009114914.1
OG0018869	XP_006281677.1	XP_009118891.2
OG0018870	XP_006281340.1	XP_009132697.1
OG0018871	XP_006280284.1	XP_009127329.1
OG0018872	XP_006282218.1	XP_009140871.1
OG0018873	XP_006280771.1	XP_009127297.1
OG0018874	XP_023645230.1	XP_018512716.1
OG0018875	XP_006279590.1	XP_009132587.1
OG0018876	XP_006280812.2	XP_009127268.1
OG0018877	XP_006280618.1	XP_009132544.3
OG0018878	XP_006281960.1	XP_009119816.1
OG0018880	XP_006282357.1	XP_009132449.1
OG0018881	XP_006281762.1	XP_009150481.1
OG0018882	XP_006281458.1	XP_009103524.1
OG0018883	XP_006280466.1	XP_009112277.1
OG0018885	XP_006282329.1	XP_033141236.1, XP_033132004.1
OG0018886	XP_023633688.1	XP_033136252.1
OG0018888	XP_006289671.1	XP_009111426.1
OG0018890	XP_023643826.1	XP_033138484.1
OG0018894	XP_006301055.1	XP_033131430.1, XP_009128011.1
OG0018912	XP_006292055.1	XP_009149815.1
OG0018913	XP_006291361.1	XP_009149828.1
OG0018914	XP_006291910.2	XP_009149850.2
OG0018915	XP_006292846.1	XP_009101271.1
OG0018916	XP_006283294.1	XP_009125135.1
OG0018918	XP_006289768.1	XP_009131570.1
OG0018919	XP_006287827.1	XP_009126073.2
OG0018920	XP_006290195.1	XP_009121582.1
OG0018921	XP_023636627.1	XP_009121659.1
OG0018922	XP_006290117.1	XP_009121782.1
OG0018923	XP_006289046.1	XP_009125820.1
OG0018924	XP_023637415.1	XP_009121934.1
OG0018925	XP_023636703.1	XP_033140343.1
OG0018926	XP_023636666.1	XP_009125307.1
OG0018928	XP_006288606.1	XP_009131059.1
OG0018930	XP_023635247.1	XP_033133022.1
OG0018931	XP_023640620.1	XP_009133921.1
OG0018933	XP_023636986.1	XP_009122346.1
OG0018934	XP_023640970.1	XP_009141303.2
OG0018935	XP_006280148.1	XP_009113933.2
OG0018936	XP_023635067.1	XP_009137522.1
OG0018937	XP_006285338.1	XP_018515413.1
OG0018938	XP_006306343.2	XP_033132664.1, XP_033130194.1
OG0018939	XP_006307101.1	XP_009109608.1
OG0018940	XP_023632547.1	XP_009114897.1
OG0018941	XP_023644894.1	XP_009107971.1
OG0018942	XP_023638585.1	XP_009152224.1
OG0018943	XP_006292894.2	XP_009152210.1
OG0018945	XP_006282013.1	XP_018508717.1
OG0018946	XP_006281758.1	XP_018512187.1
OG0018947	XP_006280093.2	XP_009130466.1
OG0018948	XP_023645365.1	XP_009150410.1
OG0018949	XP_006281064.1	XP_009130204.1
OG0018950	XP_006289968.1	XP_009126397.1
OG0018952	XP_006281710.1	XP_009120584.1
