Orthogroup	Capsella_rubella	Arabidopsis_thaliana
OG0017132	XP_006288524.1	AT5G24840.1
OG0017134	XP_006289476.1	AT5G25480.1
OG0017135	XP_006289956.1	AT5G25550.1
OG0017136	XP_023637650.1	AT5G26090.2
OG0017137	XP_006289474.2	AT5G26100.1
OG0017138	XP_006287271.1	AT5G19410.2
OG0017139	XP_006286435.1	AT5G19540.1
OG0017140	XP_006286439.1	AT5G19640.1
OG0017141	XP_023635767.1	AT5G19840.2
OG0017142	XP_023636648.1	AT5G19950.1
OG0017143	XP_006286787.2	AT5G20220.4
OG0017144	XP_006287101.1	AT5G20300.1
OG0017145	XP_006287153.1	AT5G20360.1
OG0017146	XP_023636169.1	AT5G20940.1
OG0017147	XP_006286370.2	AT5G20990.1
OG0017148	XP_006286974.1	AT5G21080.1
OG0017149	XP_006288210.1	AT5G22340.2
OG0017150	XP_006287106.2	AT5G22640.1
OG0017151	XP_006289497.2	AT5G22810.1
OG0017152	XP_006288362.1	AT5G22920.1
OG0017153	XP_023642631.1	AT5G60100.2
OG0017154	XP_006279474.1	AT5G59900.1
OG0017155	XP_006280341.1	AT5G59750.2
OG0017156	XP_006280910.1	AT5G58900.1
OG0017157	XP_006293067.1	AT3G44380.1
OG0017158	XP_006281182.1	AT5G58575.1
OG0017159	XP_006280208.1	AT5G58520.1
OG0017160	XP_006281734.1	AT5G58490.1
OG0017161	XP_023643469.1	AT5G58480.1
OG0017162	XP_006281465.2	AT5G58210.1
OG0017163	XP_006280275.1	AT5G57960.1
OG0017164	XP_006280624.1	AT5G57850.1
OG0017165	XP_006281410.1	AT5G57785.1
OG0017166	XP_006280944.1	AT5G57490.1
OG0017167	XP_006281234.1	AT5G57230.2
OG0017168	XP_006284876.2	AT4G26055.1
OG0017169	XP_006280603.1	AT5G57100.1
OG0017170	XP_006304452.1	AT1G14755.1
OG0017171	XP_023645490.1	AT5G56900.2
OG0017172	XP_023633570.1	AT5G56850.1
OG0017173	XP_006281042.1	AT5G56610.1
OG0017174	XP_006280528.1	AT5G56420.1
OG0017175	XP_006279978.1	AT5G55310.1
OG0017176	XP_006280869.1	AT5G55200.1
OG0017177	XP_006281555.1	AT5G54960.1
OG0017178	XP_023633324.1	AT5G54890.1
OG0017179	XP_006280576.1	AT5G54880.1
OG0017180	XP_006279473.1	AT5G54830.1
OG0017181	XP_006291302.1	AT3G49070.1
OG0017182	XP_006292166.1	AT3G49055.1
OG0017183	XP_023639064.1	AT3G48940.1
OG0017184	XP_006292379.1	AT3G48920.1
OG0017185	XP_023635932.1	AT5G07380.3
OG0017186	XP_023637317.1	AT5G07150.2
OG0017187	XP_006289181.1	AT5G07130.1
OG0017188	XP_006289108.1	AT5G07110.1
OG0017189	XP_006288236.1	AT5G07100.1
OG0017191	XP_023637458.1	AT5G07050.1
OG0017192	XP_006289734.1	AT5G06830.1
OG0017193	XP_023636566.1	AT5G06780.1
OG0017194	XP_006286939.1	AT5G06460.1
OG0017195	XP_006283579.1	AT5G36220.1
OG0017196	XP_006288953.1	AT5G06265.4
OG0017197	XP_006287428.2	AT5G05850.1
OG0017198	XP_006287504.1	AT5G05740.1
OG0017199	XP_023637205.1	AT5G05310.3
OG0017200	XP_006289653.1	AT5G05280.1
OG0017201	XP_006289769.1	AT5G05250.1
OG0017202	XP_023637673.1	AT5G05150.1
OG0017203	XP_006287065.1	AT5G05130.1
OG0017204	XP_006289440.1	AT5G04900.1
OG0017205	XP_023637523.1	AT5G04050.2
OG0017206	XP_023635720.1	AT5G03580.1
OG0017207	XP_006288878.1	AT5G03440.1
OG0017208	XP_006288686.2	AT5G03270.1
OG0017209	XP_006287521.1	AT5G02970.1
OG0017210	XP_023636399.1	AT5G02950.1
OG0017211	XP_006287800.1	AT5G02850.1
OG0017212	XP_023637127.1	AT5G47580.1
OG0017213	XP_006288593.1	AT5G02740.1
OG0017214	XP_006287501.1	AT5G02620.2
OG0017215	XP_006288190.1	AT5G02590.1
OG0017216	XP_006288692.1	AT5G02200.2
OG0017217	XP_006289577.1	AT5G01060.1
OG0017218	XP_006287399.1	AT5G01190.1
OG0017219	XP_006288448.1	AT5G01470.6
OG0017220	XP_023635984.1	AT5G01650.2
OG0017221	XP_006290105.1	AT5G01670.2
OG0017222	XP_006287224.1	AT5G01720.1
OG0017223	XP_023636160.1	AT5G01730.1
OG0017225	XP_006279330.1	AT5G01880.1
OG0017226	XP_006284132.1	AT5G40660.1
OG0017227	XP_006283874.1	AT5G41070.1
OG0017228	XP_006284823.1	AT5G41560.1
OG0017229	XP_006286074.1	AT5G41860.1
OG0017230	XP_006301534.1	AT1G79860.1
OG0017231	XP_023642973.1	AT1G79840.2
OG0017232	XP_023644162.1	AT1G79820.1
OG0017233	XP_006301858.2	AT1G80080.1
OG0017234	XP_023643980.1	AT1G80140.1
OG0017235	XP_006301563.1	AT1G80330.1
OG0017236	XP_006302489.1	AT1G80440.1
OG0017237	XP_023644062.1	AT1G80810.3
OG0017238	XP_006301911.1	AT1G80870.1
OG0017239	XP_023642905.1	AT1G80880.1
OG0017240	XP_023642912.1	AT1G79700.2
OG0017241	XP_006300655.1	AT1G79570.1
OG0017242	XP_006301385.2	AT1G79540.1
OG0017243	XP_006300415.1	AT1G79490.1
OG0017244	XP_023643993.1	AT1G79320.1
OG0017245	XP_023642968.1	AT1G78800.1
OG0017246	XP_023643483.1	AT1G78550.1
OG0017247	XP_006301526.1	AT1G78130.1
OG0017248	XP_006301191.1	AT1G77980.1
OG0017249	XP_006302665.2	AT1G77930.1
OG0017250	XP_006302561.1	AT1G77855.1
OG0017251	XP_006302296.1	AT1G77630.1
OG0017252	XP_006302284.1	AT1G77490.1
OG0017253	XP_006300581.1	AT1G77460.1
OG0017254	XP_006301847.1	AT1G77410.3
OG0017255	XP_006301167.2	AT1G77360.1
OG0017256	XP_006301154.1	AT1G77010.1
OG0017257	XP_006302409.1	AT1G76920.1
OG0017258	XP_006302476.1	AT1G76730.1
OG0017259	XP_023643988.1	AT1G76610.1
OG0017260	XP_006291048.1	AT3G27290.1
OG0017261	XP_006300580.2	AT1G75940.1
OG0017262	XP_006302588.1	AT1G75860.2
OG0017263	XP_006300675.1	AT1G75820.1
OG0017264	XP_006301090.1	AT1G75790.1
OG0017265	XP_023644068.1	AT1G75550.2
OG0017266	XP_023644084.1	AT1G56660.1
OG0017267	XP_006299666.1	AT2G17430.1
OG0017268	XP_006299706.1	AT2G17790.1
OG0017269	XP_006290796.2	AT3G47450.1
OG0017270	XP_006290793.1	AT3G47400.1
OG0017271	XP_006303374.1	AT1G56200.1
OG0017272	XP_006304636.1	AT1G56050.1
OG0017273	XP_006305096.1	AT1G56020.1
OG0017274	XP_006304676.1	AT1G55870.1
OG0017275	XP_006299518.1	AT2G20710.1
OG0017276	XP_006303547.1	AT1G55740.1
OG0017277	XP_023645937.1	AT1G55580.1
OG0017279	XP_006304933.1	AT1G55480.1
OG0017280	XP_006303638.1	AT1G55265.1
OG0017281	XP_023645523.1	AT1G55200.1
OG0017282	XP_006303264.1	AT1G55170.1
OG0017283	XP_006305563.1	AT1G55140.1
OG0017284	XP_023644563.1	AT1G54230.1, AT1G54240.1
OG0017285	XP_006304272.2	AT1G54095.1
OG0017286	XP_006305033.1	AT1G53920.1
OG0017287	XP_006306082.1	AT1G53680.1
OG0017288	XP_023645646.1	AT1G53600.1
OG0017289	XP_006285864.1	AT5G35370.1
OG0017290	XP_006295632.1	AT2G24395.1
OG0017291	XP_006307450.1	AT1G53110.1
OG0017292	XP_006295527.1	AT2G36145.1
OG0017293	XP_006295077.1	AT2G36610.1
OG0017294	XP_023639673.1	AT2G36810.1
OG0017295	XP_006282224.1	AT5G53080.1
OG0017296	XP_006287192.1	AT4G07960.1
OG0017297	XP_006281941.1	AT5G49810.1
OG0017298	XP_006283250.2	AT5G35160.2
OG0017299	XP_023634137.1	AT5G35180.4
OG0017300	XP_006286251.1	AT5G35200.1
OG0017301	XP_023634238.1	AT5G35220.1
OG0017302	XP_006283281.1	AT5G35570.1
OG0017303	XP_023634304.1	AT5G35560.1
OG0017304	XP_006282833.1	AT5G35550.2
OG0017305	XP_023634966.1	AT4G12840.1
OG0017306	XP_023635077.1	AT4G13110.1
OG0017307	XP_006285088.1	AT4G13235.1
OG0017308	XP_006283081.2	AT4G13550.2
OG0017309	XP_006303870.1	AT1G12890.1
OG0017310	XP_006282983.1	AT4G13750.1
OG0017311	XP_006283664.1	AT4G14170.1
OG0017312	XP_023634931.1	AT4G14180.1
OG0017313	XP_006285700.1	AT4G14510.1
OG0017314	XP_006283437.1	AT4G14840.1
OG0017315	XP_006285282.1	AT4G14870.1
OG0017316	XP_006282519.1	AT4G14890.1
OG0017317	XP_006283295.1	AT4G14940.1
OG0017318	XP_006284374.1	AT4G15563.7
OG0017319	XP_006283023.1	AT4G15730.1
OG0017320	XP_006283848.1	AT4G15765.1
OG0017321	XP_006280930.2	AT5G50110.1
OG0017323	XP_006301604.1	AT1G73000.1
OG0017324	XP_006301377.2	AT1G73040.1
OG0017325	XP_023643723.1	AT1G73060.1
OG0017326	XP_006302297.1	AT1G73110.1
OG0017327	XP_023639408.1	AT2G24690.2
OG0017328	XP_006302279.1	AT1G73380.1
OG0017329	XP_023643404.1	AT1G73400.1
OG0017330	XP_006302164.1	AT1G73600.2
OG0017331	XP_006302928.1	AT1G73630.1
OG0017332	XP_006301238.1	AT1G73670.1
OG0017333	XP_023643198.1	AT1G73740.1
OG0017334	XP_006302366.2	AT1G74070.1
OG0017336	XP_006301727.1	AT1G68830.1
OG0017337	XP_006302450.1	AT1G68840.1
OG0017338	XP_006301060.1	AT1G68890.1
OG0017339	XP_006301179.1	AT1G69030.1
OG0017340	XP_006300934.1	AT1G69210.1
OG0017341	XP_023634446.1	AT4G28430.1
OG0017342	XP_006285432.1	AT4G28560.1
OG0017343	XP_006284475.1	AT5G41850.1
OG0017344	XP_006303431.1	AT1G16705.2
OG0017345	XP_006284264.1	AT5G39890.1
OG0017346	XP_006284382.1	AT5G40020.1
OG0017347	XP_023638686.1	AT3G43230.1
OG0017348	XP_006290637.1	AT3G43240.1
OG0017349	XP_023639147.1	AT3G28460.1
OG0017350	XP_023638077.1	AT3G28770.1
OG0017351	XP_006291192.1	AT3G27930.1
OG0017352	XP_006290252.1	AT3G27670.1
OG0017353	XP_006291255.1	AT3G26780.1
OG0017354	XP_006292214.1	AT3G26680.1
OG0017355	XP_006290800.1	AT3G26490.1
OG0017356	XP_006291040.1	AT3G25670.1
OG0017357	XP_006300387.1	AT1G69710.1
OG0017358	XP_023644188.1	AT1G69610.2
OG0017359	XP_006300946.2	AT1G69560.2
OG0017360	XP_006301111.2	AT1G69526.2
OG0017361	XP_023643279.1	AT1G69500.1
OG0017362	XP_023644175.1	AT1G69320.1
OG0017363	XP_006281103.1	AT5G45680.1
OG0017364	XP_006281352.1	AT5G45630.1
OG0017365	XP_006280036.1	AT5G45540.1
OG0017366	XP_006280203.1	AT5G45030.1
OG0017367	XP_006305418.1	AT1G50590.1
OG0017368	XP_006307478.1	AT1G50630.1
OG0017369	XP_006307704.1	AT1G51380.1
OG0017370	XP_006307201.1	AT1G51520.2
OG0017371	XP_023644545.1	AT1G52120.1
OG0017371	XP_006299148.1	AT1G52130.1
OG0017372	XP_006306954.2	AT1G52190.1
OG0017373	XP_006306897.1	AT1G52520.1
OG0017374	XP_006306295.1	AT1G52530.1
OG0017375	XP_006303334.1	AT1G52560.1
OG0017376	XP_006304576.1	AT1G52660.1
OG0017377	XP_006305856.1	AT1G52750.1
OG0017378	XP_006280454.1	AT5G42810.1
OG0017379	XP_006281304.1	AT5G42850.1
OG0017380	XP_006283033.1	AT5G35930.4
OG0017381	XP_006280847.2	AT5G43280.1
OG0017382	XP_006294517.1	AT2G33620.1
OG0017383	XP_006296231.1	AT2G33630.1
OG0017384	XP_006295766.1	AT2G33640.1
OG0017385	XP_006296191.2	AT2G33760.1
OG0017386	XP_006295320.1	AT2G33847.1
OG0017387	XP_006296471.1	AT2G34440.1
OG0017388	XP_006295947.1	AT2G34870.1
OG0017389	XP_006295596.1	AT2G34960.1
OG0017390	XP_006295668.1	AT2G35150.1
OG0017391	XP_006294954.1	AT2G35360.1
OG0017392	XP_006295041.1	AT2G35480.1
OG0017393	XP_006295269.1	AT2G35795.1
OG0017394	XP_006282954.1	AT4G19400.1
OG0017396	XP_006283429.1	AT4G19010.1
OG0017397	XP_023634804.1	AT4G19070.1
OG0017398	XP_006283518.1	AT4G18790.1
OG0017399	XP_006285406.1	AT4G18620.1
OG0017400	XP_023633851.1	AT4G18335.1
OG0017401	XP_006290707.1	AT3G46790.1
OG0017402	XP_006293397.2, XP_023640704.1	AT2G22942.1
OG0017403	XP_006294713.1	AT2G26550.1
OG0017404	XP_023638356.1	AT3G50880.1
OG0017405	XP_006292628.1	AT3G50760.1
OG0017406	XP_023639084.1	AT3G50640.1
OG0017407	XP_006280307.1	AT5G52400.1
OG0017408	XP_006280041.1	AT5G51750.1
OG0017409	XP_023634188.1	AT2G07680.3
OG0017410	XP_023634126.1	AT2G07170.1
OG0017411	XP_006297356.1	AT2G13690.1
OG0017412	XP_006297983.1	AT2G15790.1
OG0017413	XP_006298412.1	AT2G16050.1
OG0017414	XP_023642118.1	AT2G16595.1
OG0017415	XP_006298765.1	AT2G16700.1
OG0017416	XP_006297058.1	AT2G17110.1
OG0017417	XP_006290334.1	AT4G22760.1
OG0017418	XP_006284873.2	AT4G22550.1
OG0017419	XP_006307463.1	AT1G27480.1
OG0017420	XP_006283802.1	AT4G22340.3
OG0017421	XP_006280966.1	AT5G48540.1
OG0017422	XP_023634862.1	AT4G20160.2
OG0017423	XP_006283103.1	AT4G20430.1
OG0017424	XP_006298396.1	AT2G12462.1
OG0017425	XP_006292458.2	AT3G29300.2
OG0017426	XP_023635467.1	AT4G21060.1
OG0017427	XP_006282648.1	AT4G21470.1
OG0017428	XP_023635457.1	AT4G21500.1
OG0017429	XP_006284658.1	AT4G21745.1
OG0017430	XP_006285470.2	AT4G21890.1
OG0017431	XP_006282552.1	AT4G19710.2
OG0017433	XP_006298970.1	AT3G18250.1
OG0017434	XP_006300086.1	AT3G02050.1
OG0017435	XP_006297990.1	AT3G02040.1
OG0017436	XP_006298324.1	AT3G01980.3
OG0017437	XP_006299725.1	AT3G01830.1
OG0017438	XP_006299859.1	AT3G01810.1
OG0017439	XP_006298295.1	AT3G01660.1
OG0017440	XP_006297903.2	AT3G01640.2
OG0017441	XP_006299925.2	AT3G01630.2
OG0017442	XP_006291322.1	AT3G53210.1
OG0017443	XP_023643705.1	AT1G60700.1
OG0017444	XP_006282125.1	AT5G66260.1
OG0017445	XP_023638362.1	AT5G66240.2
OG0017446	XP_006280157.1	AT5G66200.1
OG0017447	XP_006281271.1	AT5G66110.1
OG0017448	XP_006280909.1	AT5G66060.1
OG0017449	XP_006280520.1	AT5G66055.1
OG0017450	XP_006280929.2	AT5G66010.1
OG0017451	XP_006292397.1	AT3G63440.1
OG0017452	XP_006281375.2	AT3G63360.1
OG0017453	XP_006293175.1	AT3G63350.1
OG0017454	XP_023637969.1	AT3G63270.1
OG0017455	XP_006293072.2	AT3G63060.1
OG0017456	XP_006292483.1	AT3G63050.1
OG0017457	XP_006293045.1	AT3G62640.1
OG0017458	XP_023638049.1	AT3G62190.1
OG0017459	XP_006291316.1	AT3G61810.1
OG0017460	XP_006290523.2	AT3G61780.1
OG0017461	XP_006291733.1	AT3G60910.1
OG0017462	XP_006292082.1	AT3G60890.2
OG0017463	XP_023638033.1	AT3G60810.1
OG0017464	XP_006292786.1	AT3G60780.1
OG0017465	XP_006293212.1	AT3G60410.1
OG0017466	XP_006282701.1	AT3G60370.2
OG0017467	XP_023638243.1	AT3G60961.1, AT3G60180.1
OG0017468	XP_006290356.1	AT3G59850.2
OG0017470	XP_006292391.1	AT3G59030.1
OG0017471	XP_023638505.1	AT3G58800.1
OG0017472	XP_006292175.1	AT3G57680.1
OG0017473	XP_006290623.1	AT3G57520.1
OG0017474	XP_006291001.1	AT3G57380.1
OG0017475	XP_006292101.1	AT3G57320.2
OG0017477	XP_006291592.1	AT3G56740.1
OG0017478	XP_006290556.1	AT3G56370.1
OG0017479	XP_023637956.1	AT3G56350.1
OG0017480	XP_006292224.1	AT3G56080.1
OG0017481	XP_006291866.1	AT3G55820.1
OG0017482	XP_023638398.1	AT3G55630.3
OG0017483	XP_006290530.1	AT3G55480.2
OG0017484	XP_006291521.2	AT3G55460.1
OG0017485	XP_023637998.1	AT3G55350.1
OG0017486	XP_023638553.1	AT3G55040.1
OG0017487	XP_006293095.1	AT3G54940.2
OG0017488	XP_006293102.1	AT3G54440.3
OG0017489	XP_006290482.1	AT3G54280.2
OG0017490	XP_006290975.1	AT3G54030.1
OG0017491	XP_006290869.1	AT3G53950.1
OG0017492	XP_023639259.1	AT3G53810.1
OG0017493	XP_006290633.1	AT3G53760.1
OG0017494	XP_023638668.1	AT3G53590.1
OG0017495	XP_023637740.1	AT3G53235.1
OG0017496	XP_006290968.1	AT3G53170.1
OG0017498	XP_023638217.1	AT3G53000.1
OG0017499	XP_006292927.1	AT3G52810.1
OG0017500	XP_006292081.1	AT3G52790.1
OG0017501	XP_006291539.2	AT3G52720.1
OG0017502	XP_006293125.1	AT3G52620.1
OG0017503	XP_023644818.1	AT5G53880.1
OG0017504	XP_006281021.1	AT5G53490.4
OG0017505	XP_006298630.1	AT3G24500.1
OG0017506	XP_006297492.1	AT3G24503.1
OG0017507	XP_006296590.1	AT3G24715.1
OG0017508	XP_006298195.1	AT3G24860.1
OG0017509	XP_006299363.1	AT3G24840.3
OG0017510	XP_006298627.1	AT3G25120.1
OG0017511	XP_006299528.1	AT3G25480.1
OG0017512	XP_006296899.1	AT2G04270.5
OG0017513	XP_006300041.1	AT2G04305.1
OG0017514	XP_006296928.1	AT2G05170.1
OG0017515	XP_006297396.1	AT2G06000.1
OG0017516	XP_006302553.1	AT1G66810.1
OG0017517	XP_006301706.1	AT1G67030.1
OG0017518	XP_006301307.1	AT1G67100.1
OG0017519	XP_006300354.1	AT1G67720.1
OG0017520	XP_006300845.2	AT1G67840.1
OG0017521	XP_006302369.1	AT1G67880.1
OG0017522	XP_006300724.1	AT1G68020.2
OG0017523	XP_006301951.1	AT1G68040.1
OG0017524	XP_006301428.1	AT1G68290.1
OG0017525	XP_006302270.1	AT1G68410.1
OG0017526	XP_006298671.1	AT2G18250.1
OG0017527	XP_023642781.1	AT2G18460.1
OG0017528	XP_006296702.1	AT2G18850.1
OG0017529	XP_006279972.1	AT5G51350.1
OG0017530	XP_006292582.1	AT2G01580.1
OG0017531	XP_006280409.2	AT5G48370.1
OG0017532	XP_023640456.1	AT2G41230.1
OG0017533	XP_006296032.2	AT2G40815.1
OG0017534	XP_006295646.1	AT2G40720.1
OG0017535	XP_006281501.1	AT5G52780.1
OG0017536	XP_006295151.1	AT2G40435.1
OG0017538	XP_006294775.1	AT2G40316.1
OG0017540	XP_006294771.1	AT2G40100.1
OG0017541	XP_006295321.1	AT2G40085.1
OG0017543	XP_006294312.1	AT2G39570.1
OG0017544	XP_006296215.1	AT2G39360.1
OG0017545	XP_006296384.1	AT2G39180.1
OG0017546	XP_006296442.1	AT2G39040.1
OG0017547	XP_006296161.1	AT2G38910.1
OG0017548	XP_023640083.1	AT2G38570.1
OG0017549	XP_006295334.1	AT2G38465.1
OG0017550	XP_006295208.1	AT2G38450.1
OG0017551	XP_006293561.1	AT2G38440.1
OG0017552	XP_023634305.1	AT3G29750.1, AT3G30770.1
OG0017553	XP_023640408.1	AT2G37730.1
OG0017554	XP_006294974.1	AT2G37680.2
OG0017555	XP_023640841.1	AT2G37530.1
OG0017556	XP_023636528.1	AT4G12560.1
OG0017558	XP_006288940.1	AT4G05590.2
OG0017559	XP_006287437.1	AT4G05520.1
OG0017560	XP_006290219.2	AT4G04025.1
OG0017561	XP_006287381.1	AT4G04040.1
OG0017562	XP_006287388.1	AT4G12400.2
OG0017563	XP_006306382.1	AT1G25375.1
OG0017564	XP_023640150.1	AT2G21180.1
OG0017565	XP_006295725.1	AT2G21195.4
OG0017566	XP_006295119.1	AT2G21320.1
OG0017567	XP_006293601.1	AT2G21380.1
OG0017568	XP_006296082.1	AT2G21490.1
OG0017569	XP_023640013.1	AT2G21530.1
OG0017570	XP_006295523.1	AT2G21950.1
OG0017571	XP_023639428.1	AT2G22070.1
OG0017572	XP_006293624.2	AT2G22530.1
OG0017573	XP_006295338.1	AT2G22640.1
OG0017574	XP_006295387.1	AT2G25270.1
OG0017575	XP_006294577.1	AT2G25830.1
OG0017576	XP_006294008.1	AT2G26170.1
OG0017577	XP_006293946.1	AT2G26510.1
OG0017578	XP_006293552.1	AT2G25660.1
OG0017579	XP_023632982.1	AT1G43630.1
OG0017580	XP_006304203.2	AT1G35780.1
OG0017581	XP_006303324.1	AT1G34770.4
OG0017582	XP_006306516.1	AT1G34670.1
OG0017583	XP_006307085.1	AT1G34160.1
OG0017584	XP_023632823.1	AT1G34065.1
OG0017585	XP_006305708.1	AT1G33490.1
OG0017586	XP_006304773.1	AT1G33420.1
OG0017587	XP_023645298.1	AT1G33410.2
OG0017588	XP_006286353.1	AT4G10710.1
OG0017589	XP_006288370.1	AT4G10890.1
OG0017590	XP_006288463.1	AT4G10925.1
OG0017591	XP_006288062.1	AT4G10955.1
OG0017592	XP_023636715.1	AT4G11640.1
OG0017593	XP_006289911.1	AT4G11610.1
OG0017594	XP_006287893.2	AT5G19300.1
OG0017595	XP_006287857.1	AT5G26960.1
OG0017596	XP_023637219.1	AT5G27400.1
OG0017597	XP_023636613.1	AT5G27290.1
OG0017598	XP_006286774.1	AT5G27950.1
OG0017599	XP_006297999.1	AT2G20100.3
OG0017600	XP_023642098.1	AT2G20390.1
OG0017601	XP_006297349.1	AT2G20650.1
OG0017602	XP_006297401.1	AT2G20810.1
OG0017603	XP_006298953.1	AT2G20890.1
OG0017604	XP_006294521.1	AT2G48100.1
OG0017605	XP_006296016.1	AT2G48080.1
OG0017606	XP_006296350.1	AT2G47920.1
OG0017607	XP_006296068.1	AT2G47530.1
OG0017608	XP_006295712.2	AT2G22941.1
OG0017609	XP_006295982.1	AT2G47410.5
OG0017610	XP_006293665.1	AT2G46920.1
OG0017611	XP_006295780.1	AT2G46850.1
OG0017612	XP_006293856.1	AT2G46530.3
OG0017613	XP_006293597.1	AT2G46240.1
OG0017614	XP_006296060.1	AT2G45540.2
OG0017615	XP_006294765.1	AT2G45380.1
OG0017616	XP_006295645.2	AT2G44990.2
OG0017617	XP_023635554.1	AT4G28670.1
OG0017618	XP_006294155.1	AT2G44140.1
OG0017619	XP_023640468.1	AT2G44110.2
OG0017621	XP_023640812.1	AT2G43980.1
OG0017622	XP_006296456.1	AT2G43900.2
OG0017623	XP_006297235.1	AT2G20790.1
OG0017624	XP_023640199.1	AT2G43350.1
OG0017625	XP_023640633.1	AT2G43230.2
OG0017626	XP_006294124.1	AT2G43180.1
OG0017627	XP_023639547.1	AT2G42240.4
OG0017628	XP_006295729.1	AT2G42060.1
OG0017629	XP_023639870.1	AT2G42030.1
OG0017630	XP_006296392.1	AT2G41810.1
OG0017631	XP_006280662.1	AT5G47240.2
OG0017632	XP_006296858.1	AT3G02130.1
OG0017633	XP_023641693.1	AT3G02210.1
OG0017634	XP_006299858.1	AT3G02645.1
OG0017635	XP_006297680.1	AT3G02875.1
OG0017636	XP_023641527.1	AT3G02890.1
OG0017637	XP_006281252.1	AT5G47170.1, AT1G01130.1
OG0017638	XP_006296598.1	AT3G03305.1
OG0017639	XP_006297666.1	AT3G03310.1
OG0017640	XP_006299072.1	AT3G03450.1
OG0017641	XP_023641972.1	AT3G03590.1
OG0017642	XP_006297416.1	AT3G03640.1
OG0017644	XP_006297823.1	AT3G04590.2
OG0017645	XP_006296821.1	AT3G04740.1
OG0017646	XP_006296515.1	AT2G23660.1
OG0017647	XP_006299027.1	AT3G05150.2
OG0017648	XP_006300029.1	AT3G05240.1
OG0017649	XP_023642058.1	AT3G05480.3
OG0017650	XP_006297166.1	AT3G06030.1
OG0017651	XP_006298636.1	AT3G06040.1
OG0017652	XP_006303733.2	AT1G24650.1
OG0017653	XP_006298818.1	AT3G06360.1
OG0017654	XP_023641831.1	AT3G06450.1
OG0017655	XP_006297136.1	AT3G06500.1
OG0017656	XP_006299136.2	AT5G02670.1
OG0017657	XP_006296895.1	AT3G66652.1
OG0017658	XP_023642306.1	AT3G06850.1
OG0017659	XP_023642186.1	AT3G06950.1
OG0017660	XP_006299479.1	AT3G07150.1
OG0017661	XP_006297628.1	AT3G07340.1
OG0017662	XP_006298457.2	AT3G07410.1
OG0017663	XP_023641530.1	AT3G07690.1
OG0017664	XP_006289921.1	AT5G20140.2
OG0017665	XP_006299231.1	AT3G07900.1
OG0017666	XP_006297635.2	AT3G07990.1
OG0017667	XP_006297031.1	AT3G08020.1
OG0017668	XP_006299627.1	AT3G08790.1
OG0017669	XP_006299039.1	AT3G08820.1
OG0017670	XP_006297094.1	AT3G08870.2
OG0017671	XP_023646003.1	AT2G05580.1
OG0017672	XP_006297249.1	AT3G09550.2
OG0017673	XP_023641155.1	AT3G09660.1
OG0017674	XP_006298914.1	AT3G09735.1
OG0017675	XP_006299975.1	AT3G09780.1
OG0017676	XP_006299115.1	AT3G10030.1
OG0017677	XP_023641306.1	AT3G10185.1
OG0017678	XP_006298444.1	AT3G10210.1
OG0017679	XP_023642504.1	AT3G10230.1
OG0017680	XP_006299707.2	AT3G10390.3
OG0017681	XP_006298497.1	AT3G10620.1
OG0017682	XP_023642069.1	AT3G10820.2
OG0017683	XP_006299290.1	AT3G11460.1
OG0017684	XP_023642478.1	AT3G12540.1
OG0017685	XP_006297521.1	AT3G12570.1
OG0017686	XP_023642511.1	AT3G12810.1
OG0017687	XP_023641447.1	AT3G13170.1
OG0017688	XP_006296816.1	AT3G13330.1
OG0017689	XP_006297495.1	AT3G13560.1
OG0017690	XP_006297053.1	AT3G13682.1
OG0017691	XP_006299919.1	AT3G13770.1
OG0017692	XP_023642155.1	AT3G13782.1
OG0017693	XP_006298979.1	AT3G14067.1
OG0017694	XP_006297223.1	AT3G14090.1
OG0017695	XP_023641093.1	AT3G14330.1
OG0017696	XP_023641401.1	AT3G14570.1
OG0017697	XP_006299283.1	AT3G14580.1
OG0017699	XP_006298363.1	AT3G15050.1
OG0017700	XP_023642184.1	AT3G15130.1
OG0017701	XP_006298064.1	AT3G15140.1
OG0017702	XP_006300173.1	AT3G15160.1
OG0017704	XP_023642212.1	AT3G15357.1
OG0017705	XP_006299909.2	AT3G15605.4
OG0017706	XP_006298845.1	AT3G15630.1
OG0017707	XP_023641557.1	AT3G16160.1
OG0017708	XP_006297178.2	AT3G16290.1
OG0017709	XP_006297499.1	AT3G16760.1
OG0017710	XP_006299044.1	AT3G16785.4
OG0017711	XP_006298439.1	AT3G17590.2
OG0017712	XP_006297912.1	AT3G17880.1
OG0017713	XP_023634016.1	AT4G26090.1
OG0017714	XP_006299264.1	AT3G18715.1
OG0017715	XP_006299640.1	AT3G19690.1
OG0017716	XP_006297032.1	AT3G19720.1
OG0017717	XP_023642683.1	AT3G19740.1
OG0017718	XP_006304690.1	AT1G04620.1
OG0017719	XP_006298144.1	AT3G19810.1
OG0017720	XP_006286219.2	AT5G35170.1
OG0017721	XP_006298014.2	AT3G20790.1
OG0017722	XP_006282374.1	AT5G52810.1
OG0017723	XP_006282630.1	AT5G39865.1
OG0017724	XP_006285478.1	AT5G39820.1
OG0017725	XP_006286152.1	AT5G39580.1
OG0017726	XP_006283716.1	AT5G39410.1
OG0017727	XP_006283513.1	AT5G38460.1
OG0017728	XP_006285498.1	AT5G38450.1
OG0017729	XP_006285681.1	AT5G37690.1
