Orthogroup	Capsella_rubella	Arabis_alpina
OG0017324	XP_006301377.2	Aa_G341750.h1.t1
OG0017325	XP_023643723.1	Aa_G341770.h1.t1
OG0017326	XP_006302297.1	Aa_G341820.h1.t1
OG0017327	XP_023639408.1	Aa_G446790.h1.t1
OG0017328	XP_006302279.1	Aa_G303460.h1.t1
OG0017329	XP_023643404.1	Aa_G303500.h1.t1
OG0017330	XP_006302164.1	Aa_G541250.h1.t1
OG0017331	XP_006302928.1	Aa_G203190.h1.t1
OG0017332	XP_006301238.1	Aa_G203140.h1.t1
OG0017334	XP_006302366.2	Aa_G30640.h1.t1
OG0017336	XP_006301727.1	Aa_G299390.h1.t1
OG0017337	XP_006302450.1	Aa_G304200.h1.t1
OG0017338	XP_006301060.1	Aa_G190310.h1.t1
OG0017339	XP_006301179.1	Aa_G305340.h1.t1
OG0017340	XP_006300934.1	Aa_G538480.h1.t1
OG0017342	XP_006285432.1	Aa_G387150.h1.t1
OG0017343	XP_006284475.1	Aa_G185060.h1.t1
OG0017345	XP_006284264.1	Aa_G460000.h1.t1
OG0017347	XP_023638686.1	Aa_G337480.h1.t1
OG0017348	XP_006290637.1	Aa_G337490.h1.t1
OG0017349	XP_023639147.1	Aa_G185330.h1.t1
OG0017350	XP_023638077.1	Aa_G142480.h1.t1
OG0017351	XP_006291192.1	Aa_G34240.h1.t1
OG0017352	XP_006290252.1	Aa_G264290.h1.t1
OG0017354	XP_006292214.1	Aa_G25610.h1.t1
OG0017355	XP_006290800.1	Aa_G276870.h1.t1
OG0017356	XP_006291040.1	Aa_G227110.h1.t1
OG0017357	XP_006300387.1	Aa_G585180.h1.t1
OG0017358	XP_023644188.1	Aa_G540890.h1.t1
OG0017359	XP_006300946.2	Aa_G347600.h1.t1
OG0017360	XP_006301111.2	Aa_G335300.h1.t1
OG0017361	XP_023643279.1	Aa_G452760.h1.t1
OG0017363	XP_006281103.1	Aa_G176640.h1.t1
OG0017364	XP_006281352.1	Aa_G176760.h1.t1
OG0017365	XP_006280036.1	Aa_G118060.h1.t1
OG0017366	XP_006280203.1	Aa_G200160.h1.t1
OG0017367	XP_006305418.1	Aa_G36800.h1.t1
OG0017368	XP_006307478.1	Aa_G36840.h1.t1
OG0017369	XP_006307704.1	Aa_G582080.h1.t1
OG0017370	XP_006307201.1	Aa_G434960.h1.t1
OG0017372	XP_006306954.2	Aa_G219710.h1.t1
OG0017373	XP_006306897.1	Aa_G386150.h1.t1
OG0017374	XP_006306295.1	Aa_G386140.h1.t1
OG0017375	XP_006303334.1	Aa_G625050.h1.t1
OG0017376	XP_006304576.1	Aa_G465520.h1.t1
OG0017377	XP_006305856.1	Aa_G173610.h1.t1
OG0017378	XP_006280454.1	Aa_G150380.h1.t1
OG0017379	XP_006281304.1	Aa_G150350.h1.t1
OG0017380	XP_006283033.1	Aa_G325410.h1.t1
OG0017381	XP_006280847.2	Aa_G332210.h1.t1
OG0017382	XP_006294517.1	Aa_G113380.h1.t1
OG0017383	XP_006296231.1	Aa_G113390.h1.t1
OG0017384	XP_006295766.1	Aa_G113400.h1.t1
OG0017385	XP_006296191.2	Aa_G465710.h1.t1
OG0017386	XP_006295320.1	Aa_G438700.h1.t1
OG0017388	XP_006295947.1	Aa_G15170.h1.t1
OG0017389	XP_006295596.1	Aa_G264050.h1.t1
OG0017390	XP_006295668.1	Aa_G344560.h1.t1
OG0017391	XP_006294954.1	Aa_G52070.h1.t1
OG0017393	XP_006295269.1	Aa_G24560.h1.t1
OG0017394	XP_006282954.1	Aa_G455320.h1.t1
OG0017396	XP_006283429.1	Aa_G244670.h1.t1
OG0017398	XP_006283518.1	Aa_G150200.h1.t1
OG0017399	XP_006285406.1	Aa_G345100.h1.t1
OG0017401	XP_006290707.1	Aa_G578530.h1.t1
OG0017402	XP_006293397.2, XP_023640704.1	Aa_G671710.h1.t1
OG0017404	XP_023638356.1	Aa_G11460.h1.t1
OG0017405	XP_006292628.1	Aa_G661340.h1.t1
OG0017406	XP_023639084.1	Aa_G649780.h1.t1
OG0017408	XP_006280041.1	Aa_G687760.h1.t1
OG0017409	XP_023634188.1	Aa_G194530.h1.t1
OG0017411	XP_006297356.1	Aa_G105240.h1.t1
OG0017412	XP_006297983.1	Aa_G347080.h1.t1
OG0017413	XP_006298412.1	Aa_G81660.h1.t1
OG0017414	XP_023642118.1	Aa_G601880.h1.t1, Aa_G313550.h1.t1
OG0017415	XP_006298765.1	Aa_G323520.h1.t1
OG0017416	XP_006297058.1	Aa_G436180.h1.t1
OG0017417	XP_006290334.1	Aa_G6210.h1.t1
OG0017419	XP_006307463.1	Aa_G419780.h1.t1
OG0017420	XP_006283802.1	Aa_G419790.h1.t1
OG0017421	XP_006280966.1	Aa_G28500.h1.t1
OG0017422	XP_023634862.1	Aa_G588580.h1.t1
OG0017423	XP_006283103.1	Aa_G245250.h1.t1
OG0017424	XP_006298396.1	Aa_G105470.h1.t1
OG0017426	XP_023635467.1	Aa_G297790.h1.t1
OG0017427	XP_006282648.1	Aa_G318050.h1.t1
OG0017429	XP_006284658.1	Aa_G298500.h1.t1
OG0017430	XP_006285470.2	Aa_G213410.h1.t1
OG0017431	XP_006282552.1	Aa_G148200.h1.t1
OG0017433	XP_006298970.1	Aa_G601200.h1.t1
OG0017434	XP_006300086.1	Aa_G52320.h1.t1
OG0017435	XP_006297990.1	Aa_G52360.h1.t1
OG0017436	XP_006298324.1	Aa_G52430.h1.t1
OG0017438	XP_006299859.1	Aa_G52570.h1.t1
OG0017439	XP_006298295.1	Aa_G451670.h1.t1
OG0017441	XP_006299925.2	Aa_G451690.h1.t1
OG0017442	XP_006291322.1	Aa_G43960.h1.t1
OG0017443	XP_023643705.1	Aa_G44000.h1.t1
OG0017444	XP_006282125.1	Aa_G44090.h1.t1
OG0017445	XP_023638362.1	Aa_G44110.h1.t1
OG0017446	XP_006280157.1	Aa_G113950.h1.t1
OG0017447	XP_006281271.1	Aa_G113840.h1.t1
OG0017448	XP_006280909.1	Aa_G113800.h1.t1
OG0017449	XP_006280520.1	Aa_G113790.h1.t1
OG0017450	XP_006280929.2	Aa_G113740.h1.t1
OG0017451	XP_006292397.1	Aa_G273140.h1.t1
OG0017452	XP_006281375.2	Aa_G273050.h1.t1
OG0017453	XP_006293175.1	Aa_G273040.h1.t1
OG0017454	XP_023637969.1	Aa_G272980.h1.t1
OG0017455	XP_006293072.2	Aa_G163620.h1.t1
OG0017457	XP_006293045.1	Aa_G167880.h1.t1
OG0017458	XP_023638049.1	Aa_G2540.h1.t1
OG0017459	XP_006291316.1	Aa_G33580.h1.t1
OG0017460	XP_006290523.2	Aa_G33550.h1.t1
OG0017461	XP_006291733.1	Aa_G48800.h1.t1
OG0017462	XP_006292082.1	Aa_G48790.h1.t1
OG0017463	XP_023638033.1	Aa_G48710.h1.t1
OG0017464	XP_006292786.1	Aa_G48670.h1.t1
OG0017465	XP_006293212.1	Aa_G77310.h1.t1
OG0017466	XP_006282701.1	Aa_G77350.h1.t1
OG0017467	XP_023638243.1	Aa_G103350.h1.t1
OG0017468	XP_006290356.1	Aa_G132670.h1.t1
OG0017470	XP_006292391.1	Aa_G262300.h1.t1
OG0017471	XP_023638505.1	Aa_G114280.h1.t1
OG0017472	XP_006292175.1	Aa_G114700.h1.t1
OG0017473	XP_006290623.1	Aa_G114880.h1.t1
OG0017474	XP_006291001.1	Aa_G461190.h1.t1
OG0017475	XP_006292101.1	Aa_G369780.h1.t1
OG0017476	XP_023638589.1	Aa_G614480.h1.t1
OG0017477	XP_006291592.1	Aa_G174920.h1.t1
OG0017478	XP_006290556.1	Aa_G654540.h1.t1
OG0017479	XP_023637956.1	Aa_G378310.h1.t1
OG0017480	XP_006292224.1	Aa_G287220.h1.t1
OG0017482	XP_023638398.1	Aa_G213660.h1.t1
OG0017483	XP_006290530.1	Aa_G462100.h1.t1
OG0017484	XP_006291521.2	Aa_G462080.h1.t1
OG0017485	XP_023637998.1	Aa_G718080.h1.t1
OG0017486	XP_023638553.1	Aa_G501200.h1.t1
OG0017487	XP_006293095.1	Aa_G301490.h1.t1
OG0017488	XP_006293102.1	Aa_G416670.h1.t1
OG0017489	XP_006290482.1	Aa_G277010.h1.t1
OG0017490	XP_006290975.1	Aa_G265940.h1.t1
OG0017491	XP_006290869.1	Aa_G582240.h1.t1
OG0017492	XP_023639259.1	Aa_G297410.h1.t1
OG0017493	XP_006290633.1	Aa_G367690.h1.t1
OG0017494	XP_023638668.1	Aa_G402330.h1.t1
OG0017495	XP_023637740.1	Aa_G14320.h1.t1
OG0017496	XP_006290968.1	Aa_G622330.h1.t1, Aa_G622310.h1.t1
OG0017498	XP_023638217.1	Aa_G212790.h1.t1
OG0017499	XP_006292927.1	Aa_G111470.h1.t1
OG0017501	XP_006291539.2	Aa_G555620.h1.t1
OG0017502	XP_006293125.1	Aa_G153540.h1.t1
OG0017503	XP_023644818.1	Aa_G231630.h1.t1
OG0017504	XP_006281021.1	Aa_G349220.h1.t1
OG0017506	XP_006297492.1	Aa_G306420.h1.t1
OG0017508	XP_006298195.1	Aa_G380120.h1.t1
OG0017509	XP_006299363.1	Aa_G380110.h1.t1
OG0017510	XP_006298627.1	Aa_G76960.h1.t1
OG0017511	XP_006299528.1	Aa_G183440.h1.t1
OG0017512	XP_006296899.1	Aa_G100.h1.t1
OG0017513	XP_006300041.1	Aa_G120.h1.t1
OG0017514	XP_006296928.1	Aa_G313880.h1.t1
OG0017515	XP_006297396.1	Aa_G116280.h1.t1
OG0017516	XP_006302553.1	Aa_G3640.h1.t1
OG0017518	XP_006301307.1	Aa_G330720.h1.t1
OG0017519	XP_006300354.1	Aa_G282890.h1.t1
OG0017520	XP_006300845.2	Aa_G490610.h1.t1
OG0017521	XP_006302369.1	Aa_G469580.h1.t1
OG0017522	XP_006300724.1	Aa_G28770.h1.t1
OG0017524	XP_006301428.1	Aa_G286650.h1.t1
OG0017525	XP_006302270.1	Aa_G468370.h1.t1
OG0017526	XP_006298671.1	Aa_G99920.h1.t1
OG0017527	XP_023642781.1	Aa_G325970.h1.t1
OG0017528	XP_006296702.1	Aa_G185860.h1.t1
OG0017529	XP_006279972.1	Aa_G268650.h1.t1
OG0017531	XP_006280409.2	Aa_G102140.h1.t1
OG0017533	XP_006296032.2	Aa_G281330.h1.t1
OG0017534	XP_006295646.1	Aa_G401790.h1.t1
OG0017538	XP_006294775.1	Aa_G431230.h1.t1
OG0017539	XP_006289151.2	Aa_G478930.h1.t1, Aa_G478920.h1.t1
OG0017540	XP_006294771.1	Aa_G224200.h1.t1
OG0017541	XP_006295321.1	Aa_G224230.h1.t1
OG0017543	XP_006294312.1	Aa_G461870.h1.t1
OG0017544	XP_006296215.1	Aa_G632240.h1.t1
OG0017545	XP_006296384.1	Aa_G202470.h1.t1
OG0017546	XP_006296442.1	Aa_G216800.h1.t1, Aa_G216800.h2.t1
OG0017547	XP_006296161.1	Aa_G486510.h1.t1
OG0017553	XP_023640408.1	Aa_G272440.h1.t1
OG0017554	XP_006294974.1	Aa_G272390.h1.t1
OG0017555	XP_023640841.1	Aa_G197090.h1.t1
OG0017556	XP_023636528.1	Aa_G300120.h1.t1
OG0017558	XP_006288940.1	Aa_G337990.h1.t1
OG0017559	XP_006287437.1	Aa_G337950.h1.t1
OG0017561	XP_006287381.1	Aa_G561110.h1.t1
OG0017562	XP_006287388.1	Aa_G94100.h1.t1
OG0017563	XP_006306382.1	Aa_G637000.h1.t1
OG0017564	XP_023640150.1	Aa_G10110.h1.t1
OG0017565	XP_006295725.1	Aa_G10090.h1.t1
OG0017567	XP_006293601.1	Aa_G157640.h1.t1
OG0017568	XP_006296082.1	Aa_G50370.h1.t1
OG0017569	XP_023640013.1	Aa_G287850.h1.t1
OG0017570	XP_006295523.1	Aa_G145590.h1.t1
OG0017571	XP_023639428.1	Aa_G100270.h1.t1
OG0017572	XP_006293624.2	Aa_G311480.h1.t1
OG0017574	XP_006295387.1	Aa_G373590.h1.t1
OG0017575	XP_006294577.1	Aa_G515720.h1.t1
OG0017576	XP_006294008.1	Aa_G290450.h1.t1
OG0017577	XP_006293946.1	Aa_G363360.h1.t1, Aa_G363360.h2.t1
OG0017578	XP_006293552.1	Aa_G35810.h1.t1
OG0017579	XP_023632982.1	Aa_G112220.h1.t1
OG0017580	XP_006304203.2	Aa_G529500.h1.t1
OG0017581	XP_006303324.1	Aa_G507060.h1.t1
OG0017583	XP_006307085.1	Aa_G377060.h1.t1
OG0017584	XP_023632823.1	Aa_G27140.h1.t1
OG0017585	XP_006305708.1	Aa_G300870.h1.t1
OG0017586	XP_006304773.1	Aa_G353130.h1.t1
OG0017587	XP_023645298.1	Aa_G353110.h1.t1
OG0017588	XP_006286353.1	Aa_G107500.h1.t1
OG0017589	XP_006288370.1	Aa_G474870.h1.t1
OG0017590	XP_006288463.1	Aa_G36160.h1.t1
OG0017592	XP_023636715.1	Aa_G352540.h1.t1
OG0017593	XP_006289911.1	Aa_G352530.h1.t1
OG0017594	XP_006287893.2	Aa_G362830.h1.t1
OG0017595	XP_006287857.1	Aa_G146610.h1.t1
OG0017596	XP_023637219.1	Aa_G430230.h1.t1
OG0017597	XP_023636613.1	Aa_G251090.h1.t1
OG0017598	XP_006286774.1	Aa_G251190.h1.t1
OG0017599	XP_006297999.1	Aa_G166640.h1.t1
OG0017600	XP_023642098.1	Aa_G422290.h1.t1
OG0017601	XP_006297349.1	Aa_G194650.h1.t1
OG0017602	XP_006297401.1	Aa_G440800.h1.t1
OG0017603	XP_006298953.1	Aa_G601340.h1.t1
OG0017604	XP_006294521.1	Aa_G13190.h1.t1
OG0017605	XP_006296016.1	Aa_G13140.h1.t1
OG0017606	XP_006296350.1	Aa_G12990.h1.t1
OG0017607	XP_006296068.1	Aa_G241250.h1.t1
OG0017609	XP_006295982.1	Aa_G226170.h1.t1
OG0017610	XP_006293665.1	Aa_G177920.h1.t1
OG0017612	XP_006293856.1	Aa_G332560.h1.t1
OG0017613	XP_006293597.1	Aa_G381050.h1.t1
OG0017614	XP_006296060.1	Aa_G16120.h1.t1
OG0017615	XP_006294765.1	Aa_G289600.h1.t1
OG0017616	XP_006295645.2	Aa_G175240.h1.t1
OG0017617	XP_023635554.1	Aa_G317820.h1.t1
OG0017618	XP_006294155.1	Aa_G100540.h1.t1
OG0017619	XP_023640468.1	Aa_G100510.h1.t1
OG0017621	XP_023640812.1	Aa_G360550.h1.t1
OG0017622	XP_006296456.1	Aa_G360640.h1.t1
OG0017623	XP_006297235.1	Aa_G440830.h1.t1
OG0017624	XP_023640199.1	Aa_G125410.h1.t1
OG0017625	XP_023640633.1	Aa_G125580.h1.t1
OG0017626	XP_006294124.1	Aa_G401480.h1.t1
OG0017627	XP_023639547.1	Aa_G230800.h1.t1
OG0017628	XP_006295729.1	Aa_G67320.h1.t1
OG0017629	XP_023639870.1	Aa_G67290.h1.t1
OG0017631	XP_006280662.1	Aa_G670360.h1.t1
OG0017632	XP_006296858.1	Aa_G71690.h1.t1
OG0017633	XP_023641693.1	Aa_G71600.h1.t1
OG0017635	XP_006297680.1	Aa_G250270.h1.t1
OG0017636	XP_023641527.1	Aa_G111970.h1.t1
OG0017638	XP_006296598.1	Aa_G267860.h1.t1
OG0017639	XP_006297666.1	Aa_G267850.h1.t1
OG0017640	XP_006299072.1	Aa_G47610.h1.t1
OG0017641	XP_023641972.1	Aa_G44910.h1.t1
OG0017642	XP_006297416.1	Aa_G44970.h1.t1
OG0017644	XP_006297823.1	Aa_G4240.h1.t1
OG0017645	XP_006296821.1	Aa_G4430.h1.t1
OG0017646	XP_006296515.1	Aa_G11820.h1.t1
OG0017647	XP_006299027.1	Aa_G4920.h1.t1
OG0017648	XP_006300029.1	Aa_G5050.h1.t1
OG0017649	XP_023642058.1	Aa_G75730.h1.t1
OG0017650	XP_006297166.1	Aa_G163210.h1.t1
OG0017651	XP_006298636.1	Aa_G163190.h1.t1
OG0017652	XP_006303733.2	Aa_G431830.h1.t1
OG0017653	XP_006298818.1	Aa_G47780.h1.t1
OG0017654	XP_023641831.1	Aa_G49840.h1.t1
OG0017655	XP_006297136.1	Aa_G49940.h1.t1
OG0017656	XP_006299136.2	Aa_G47410.h1.t1
OG0017657	XP_006296895.1	Aa_G47320.h1.t1
OG0017658	XP_023642306.1	Aa_G47040.h1.t1
OG0017659	XP_023642186.1	Aa_G47860.h1.t1
OG0017660	XP_006299479.1	Aa_G78780.h1.t1
OG0017661	XP_006297628.1	Aa_G174690.h1.t1
OG0017662	XP_006298457.2	Aa_G174610.h1.t1
OG0017663	XP_023641530.1	Aa_G174260.h1.t1
OG0017664	XP_006289921.1	Aa_G174230.h1.t1
OG0017665	XP_006299231.1	Aa_G258580.h1.t1
OG0017666	XP_006297635.2	Aa_G258680.h1.t1
OG0017667	XP_006297031.1	Aa_G302000.h1.t1
OG0017668	XP_006299627.1	Aa_G24300.h1.t1
OG0017669	XP_006299039.1	Aa_G24280.h1.t1
OG0017670	XP_006297094.1	Aa_G24250.h1.t1
OG0017671	XP_023646003.1	Aa_G196640.h1.t1
OG0017672	XP_006297249.1	Aa_G34820.h1.t1
OG0017673	XP_023641155.1	Aa_G34730.h1.t1
OG0017674	XP_006298914.1	Aa_G34650.h1.t1
OG0017675	XP_006299975.1	Aa_G34590.h1.t1
OG0017676	XP_006299115.1	Aa_G616450.h1.t1
OG0017677	XP_023641306.1	Aa_G322260.h1.t1
OG0017678	XP_006298444.1	Aa_G322210.h1.t1
OG0017679	XP_023642504.1	Aa_G322160.h1.t1
OG0017680	XP_006299707.2	Aa_G338730.h1.t1
OG0017681	XP_006298497.1	Aa_G137120.h1.t1
OG0017683	XP_006299290.1	Aa_G216140.h1.t1
OG0017685	XP_006297521.1	Aa_G40320.h1.t1
OG0017686	XP_023642511.1	Aa_G40040.h1.t1
OG0017687	XP_023641447.1	Aa_G374030.h1.t1
OG0017688	XP_006296816.1	Aa_G175970.h1.t1
OG0017689	XP_006297495.1	Aa_G606960.h1.t1
OG0017690	XP_006297053.1	Aa_G207830.h1.t1
OG0017691	XP_006299919.1	Aa_G327490.h1.t1
OG0017692	XP_023642155.1	Aa_G327420.h1.t1
OG0017693	XP_006298979.1	Aa_G237610.h1.t1
OG0017694	XP_006297223.1	Aa_G237570.h1.t1
OG0017695	XP_023641093.1	Aa_G56300.h1.t1
OG0017696	XP_023641401.1	Aa_G340260.h1.t1
OG0017697	XP_006299283.1	Aa_G340250.h1.t1
OG0017698	XP_006299538.1	Aa_G105370.h1.t1
OG0017699	XP_006298363.1	Aa_G1270.h1.t1
OG0017700	XP_023642184.1	Aa_G1160.h1.t1
OG0017701	XP_006298064.1	Aa_G1150.h1.t1
OG0017702	XP_006300173.1	Aa_G1130.h1.t1
OG0017704	XP_023642212.1	Aa_G234960.h1.t1
OG0017705	XP_006299909.2	Aa_G507820.h1.t1
OG0017706	XP_006298845.1	Aa_G31970.h1.t1
OG0017707	XP_023641557.1	Aa_G241820.h1.t1, Aa_G719060.h1.t1
OG0017708	XP_006297178.2	Aa_G223500.h1.t1
OG0017709	XP_006297499.1	Aa_G97050.h1.t1
OG0017710	XP_006299044.1	Aa_G97020.h1.t1
OG0017711	XP_006298439.1	Aa_G587220.h1.t1
OG0017712	XP_006297912.1	Aa_G176880.h1.t1
OG0017713	XP_023634016.1	Aa_G43080.h1.t1
OG0017716	XP_006297032.1	Aa_G164590.h1.t1
OG0017717	XP_023642683.1	Aa_G164600.h1.t1
OG0017718	XP_006304690.1	Aa_G38950.h1.t1
OG0017719	XP_006298144.1	Aa_G164660.h1.t1
OG0017720	XP_006286219.2	Aa_G70940.h1.t1
OG0017721	XP_006298014.2	Aa_G133260.h1.t1
OG0017722	XP_006282374.1	Aa_G116600.h1.t1
OG0017723	XP_006282630.1	Aa_G779750.h1.t1
OG0017725	XP_006286152.1	Aa_G512570.h1.t1
OG0017726	XP_006283716.1	Aa_G245550.h1.t1
OG0017727	XP_006283513.1	Aa_G253930.h1.t1
OG0017728	XP_006285498.1	Aa_G253960.h1.t1
OG0017729	XP_006285681.1	Aa_G505950.h1.t1
OG0017730	XP_006284728.1	Aa_G481860.h1.t1
OG0017732	XP_006286065.1	Aa_G512920.h1.t1
OG0017734	XP_006283016.1	Aa_G65130.h1.t1
OG0017735	XP_006300253.1	Aa_G428270.h1.t1
OG0017737	XP_006297036.1	Aa_G330870.h1.t1
OG0017738	XP_006296891.1	Aa_G427510.h1.t1, Aa_G312270.h1.t1
OG0017739	XP_006299139.1	Aa_G96520.h1.t1
OG0017740	XP_006300112.1	Aa_G538150.h1.t1
OG0017741	XP_006296991.1	Aa_G698520.h1.t1
OG0017742	XP_006298384.1	Aa_G858190.h1.t1
OG0017743	XP_006306824.1	Aa_G266300.h1.t1
OG0017744	XP_023641610.1	Aa_G229450.h1.t1
OG0017745	XP_006297327.2	Aa_G227440.h1.t1
OG0017746	XP_023635689.1	Aa_G549930.h1.t1
OG0017747	XP_006303912.1	Aa_G172830.h1.t1
OG0017748	XP_006285280.1	Aa_G172870.h1.t1
OG0017749	XP_023634820.1	Aa_G543300.h1.t1
OG0017750	XP_006285066.1	Aa_G506700.h1.t1
OG0017751	XP_006285961.1	Aa_G572880.h1.t1
OG0017753	XP_006300779.1	Aa_G149690.h1.t1
OG0017754	XP_006302540.1	Aa_G32440.h1.t1
OG0017755	XP_006302115.1	Aa_G32360.h1.t1
OG0017757	XP_006302212.1	Aa_G714820.h1.t1
OG0017758	XP_006288177.1	Aa_G474620.h1.t1
OG0017759	XP_006302080.1	Aa_G474750.h1.t1
OG0017760	XP_006280888.1	Aa_G62050.h1.t1
OG0017761	XP_006301796.1	Aa_G510090.h1.t1
OG0017762	XP_006302753.2	Aa_G510100.h1.t1
OG0017763	XP_023643109.1	Aa_G256210.h1.t1
OG0017765	XP_006286393.1	Aa_G83640.h1.t1
OG0017766	XP_006288998.1	Aa_G726460.h1.t1
OG0017767	XP_006287205.1	Aa_G280270.h1.t1
OG0017768	XP_023636833.1	Aa_G410990.h1.t1
OG0017769	XP_006281828.1	Aa_G325420.h1.t1
OG0017770	XP_006289170.1	Aa_G414160.h1.t1
OG0017771	XP_006280150.1	Aa_G509950.h1.t1
OG0017772	XP_006299698.1	Aa_G64230.h1.t1
OG0017773	XP_006292491.1	Aa_G339170.h1.t1
OG0017774	XP_006292829.1	Aa_G300230.h1.t1
OG0017775	XP_006292468.1	Aa_G122450.h1.t1
OG0017776	XP_006291707.1	Aa_G122440.h1.t1
OG0017777	XP_006306047.1	Aa_G106300.h1.t1
OG0017778	XP_006306896.2	Aa_G106220.h1.t1
OG0017779	XP_023645583.1	Aa_G106140.h1.t1
OG0017780	XP_006306162.1	Aa_G94480.h1.t1
OG0017781	XP_006304659.1	Aa_G94400.h1.t1
OG0017782	XP_006305484.1	Aa_G94360.h1.t1
OG0017783	XP_006279890.1	Aa_G161440.h1.t1
OG0017784	XP_006305595.1	Aa_G687260.h1.t1
OG0017785	XP_006307239.1	Aa_G452080.h1.t1
OG0017786	XP_006305317.2	Aa_G358020.h1.t1
OG0017787	XP_006306230.1	Aa_G135090.h1.t1
OG0017788	XP_006306319.1	Aa_G134750.h1.t1
OG0017790	XP_006306477.1	Aa_G400290.h1.t1
OG0017791	XP_023645022.1	Aa_G400400.h1.t1
OG0017792	XP_023644462.1	Aa_G400430.h1.t1
OG0017793	XP_006303915.1	Aa_G423540.h1.t1
OG0017794	XP_006306485.1	Aa_G341300.h1.t1, Aa_G341310.h1.t1
OG0017795	XP_006306938.2	Aa_G217760.h1.t1
OG0017796	XP_023632804.1	Aa_G286340.h1.t1
OG0017797	XP_023646026.1	Aa_G534160.h1.t1
OG0017800	XP_006306150.1	Aa_G219110.h1.t1
OG0017801	XP_006306133.1	Aa_G79430.h1.t1
OG0017803	XP_006304682.2	Aa_G220680.h1.t1
OG0017804	XP_006304736.2	Aa_G139980.h1.t1
OG0017805	XP_006304039.1	Aa_G140110.h1.t1
OG0017806	XP_006304009.1	Aa_G517570.h1.t1
OG0017807	XP_023645042.1	Aa_G23000.h1.t1
OG0017809	XP_023644685.1	Aa_G22480.h1.t1
OG0017810	XP_023632847.1	Aa_G275940.h1.t1
OG0017811	XP_006305486.1	Aa_G275820.h1.t1
OG0017812	XP_023645535.1	Aa_G375860.h1.t1
OG0017814	XP_006303500.1	Aa_G481470.h1.t1
OG0017815	XP_006307081.1	Aa_G368390.h1.t1
OG0017816	XP_006280270.1	Aa_G188170.h1.t1
OG0017817	XP_006305019.1	Aa_G512760.h1.t1
OG0017818	XP_006303278.1	Aa_G442660.h1.t1
OG0017819	XP_023645698.1	Aa_G19170.h1.t1
OG0017820	XP_023632624.1	Aa_G19050.h1.t1
OG0017821	XP_023644726.1	Aa_G394790.h1.t1
OG0017822	XP_006307382.1	Aa_G394770.h1.t1
OG0017824	XP_006303656.1	Aa_G193890.h1.t1
OG0017825	XP_006305957.1	Aa_G193950.h1.t1
OG0017826	XP_006303544.1	Aa_G635790.h1.t1
OG0017827	XP_006303673.1	Aa_G165510.h1.t1
OG0017828	XP_023644878.1	Aa_G446460.h1.t1
OG0017829	XP_006306425.1	Aa_G318480.h1.t1
OG0017830	XP_006307419.1	Aa_G43210.h1.t1
OG0017831	XP_023632645.1	Aa_G43260.h1.t1
OG0017832	XP_006305142.1	Aa_G43320.h1.t1
OG0017833	XP_023645083.1	Aa_G43350.h1.t1
OG0017834	XP_006307666.1	Aa_G457560.h1.t1
OG0017835	XP_023644694.1	Aa_G89320.h1.t1
OG0017837	XP_006307499.2	Aa_G531840.h1.t1
OG0017838	XP_006306821.1	Aa_G298980.h1.t1
OG0017839	XP_006307710.2	Aa_G292140.h1.t1
OG0017840	XP_006304140.1	Aa_G164280.h1.t1
OG0017841	XP_006295300.1	Aa_G393150.h1.t1
OG0017842	XP_006305948.1	Aa_G666630.h1.t1
OG0017843	XP_006307009.1	Aa_G118470.h1.t1
OG0017844	XP_023645316.1	Aa_G437590.h1.t1
OG0017845	XP_006304464.1	Aa_G585770.h1.t1
OG0017847	XP_006304252.1	Aa_G658800.h1.t1
OG0017848	XP_023645717.1	Aa_G117760.h1.t1
OG0017849	XP_006305892.1	Aa_G115600.h1.t1
OG0017850	XP_023645162.1	Aa_G121250.h1.t1
OG0017852	XP_006307500.1	Aa_G355940.h1.t1
OG0017853	XP_006307448.1	Aa_G179710.h1.t1
OG0017854	XP_023633258.1	Aa_G179750.h1.t1
OG0017855	XP_006306369.1	Aa_G66480.h1.t1
OG0017857	XP_006306625.1	Aa_G349050.h1.t1
OG0017858	XP_023633057.1	Aa_G631850.h1.t1
OG0017859	XP_006303549.1	Aa_G278370.h1.t1
OG0017860	XP_006305304.1	Aa_G80330.h1.t1
OG0017861	XP_023645428.1	Aa_G557380.h1.t1
OG0017862	XP_006303272.1	Aa_G725990.h1.t1
OG0017863	XP_006305013.1	Aa_G718700.h1.t1
OG0017864	XP_006305385.2	Aa_G132420.h1.t1
OG0017865	XP_006306880.1	Aa_G271530.h1.t1
OG0017866	XP_006304738.1	Aa_G119000.h1.t1
OG0017867	XP_006306916.1	Aa_G271520.h1.t1
OG0017868	XP_006306248.1	Aa_G119170.h1.t1
OG0017869	XP_006303949.1	Aa_G580230.h1.t1
OG0017870	XP_006304228.1	Aa_G192220.h1.t1
OG0017871	XP_006305516.1	Aa_G93290.h1.t1
OG0017872	XP_023644885.1	Aa_G544380.h1.t1
OG0017873	XP_006283334.1	Aa_G246600.h1.t1
OG0017874	XP_006304635.1	Aa_G119520.h1.t1
OG0017875	XP_006304763.2	Aa_G33360.h1.t1
OG0017876	XP_006305325.1	Aa_G374370.h1.t1
OG0017877	XP_006304666.1	Aa_G454220.h1.t1
OG0017878	XP_006305154.1	Aa_G454170.h1.t1
