Orthogroup	Capsella_rubella	Euclidium_syriacum
OG0012894	XP_006283568.1	ESY2_g38586_DN3_SP0_c0.t1
OG0012895	XP_006283110.1	ESY2_g38584_DN3_SP7_c0.t1
OG0012896	XP_006284808.1	ESY2_g38567_DN3_SP0_c0.t1
OG0012897	XP_023635354.1	ESY2_g38489_DN3_SP0_c0.t1
OG0012898	XP_023643020.1	ESY2_g35871_DN3_SP6_c0.t1
OG0012899	XP_023642943.1	ESY2_g35897_DN3_SP6_c0.t1
OG0012900	XP_006302144.1	ESY2_g35903_DN3_SP3_c0.t1
OG0012901	XP_006302464.1	ESY2_g35935_DN3_SP7_c0.t1
OG0012902	XP_006301407.2	ESY2_g34845_DN2_SP0_c0.t1
OG0012903	XP_006300679.1	ESY2_g34871_DN3_SP0_c0.t1
OG0012904	XP_006302836.1	ESY2_g34879_DN3_SP0_c0.t1
OG0012905	XP_023642899.1	ESY2_g34892_DN3_SP0_c0.t1
OG0012906	XP_023642898.1	ESY2_g34894_DN3_SP0_c14.t1
OG0012907	XP_006301110.1	ESY2_g34906_DN3_SP8_c0.t1
OG0012908	XP_006301424.1	ESY2_g34932_DN2_SP0_c0.t1
OG0012909	XP_006300384.1	ESY2_g34936_DN3_SP0_c2.t1
OG0012910	XP_006298316.1	ESY11_g54972_DN3_SP0_c0.t1
OG0012911	XP_006300809.1	ESY2_g34957_DN3_SP3_c0.t1
OG0012912	XP_023643262.1	ESY2_g34970_DN3_SP0_c0.t1
OG0012913	XP_023644181.1	ESY2_g34980_DN3_SP0_c0.t1
OG0012914	XP_006300841.2	ESY2_g34994_DN3_SP0_c0.t1
OG0012915	XP_006300805.1	ESY2_g35014_DN3_SP1_c0.t1
OG0012916	XP_006302916.1	ESY2_g34441_DN3_SP2_c0.t1
OG0012917	XP_006301542.1	ESY2_g34436_DN2_SP0_c0.t1
OG0012918	XP_006303087.1	ESY2_g34426_DN2_SP0_c0.t1
OG0012919	XP_006301520.1	ESY2_g34416_DN3_SP1_c0.t1, ESY2_g34415_DN2_SP0_c0.t1
OG0012920	XP_006302415.2	ESY2_g34408_DN3_SP0_c0.t1
OG0012921	XP_006301086.1	ESY2_g35381_DN3_SP0_c0.t1
OG0012923	XP_006299332.1	ESY4_g24067_DN3_SP1_c0.t1
OG0012924	XP_006285679.1	ESY4_g24136_DN3_SP2_c0.t1
OG0012925	XP_006284953.1	ESY4_g24189_DN3_SP0_c0.t1
OG0012926	XP_006281298.1	ESY2_g33529_DN3_SP0_c0.t1
OG0012927	XP_006284472.1	ESY4_g24301_DN3_SP5_c0.t1
OG0012928	XP_006283831.1	ESY4_g24312_DN3_SP0_c0.t1
OG0012929	XP_006300443.1	ESY2_g33445_DN3_SP7_c0.t1
OG0012930	XP_006301088.1	ESY2_g33442_DN3_SP8_c0.t1
OG0012931	XP_006291225.2, XP_006279072.2	ESY12_g50959_DN3_SP1_c0.t1
OG0012932	XP_006301476.1	ESY2_g33360_DN3_SP8_c0.t1
OG0012933	XP_006286056.1	ESY8_g60456_DN3_SP0_c0.t1
OG0012934	XP_006285970.1	ESY8_g60447_DN3_SP5_c0.t1
OG0012935	XP_006297815.1	ESY8_g60409_DN3_SP8_c0.t1
OG0012936	XP_006286137.2	ESY8_g60345_DN3_SP0_c0.t1
OG0012937	XP_006281748.1	ESY5_g4296_DN3_SP2_c0.t1
OG0012938	XP_006293002.1	ESY2_g34578_DN2_SP0_c0.t1
OG0012939	XP_006293325.2, XP_023634671.1	ESY1_g7106_DN3_SP8_c18.t1
OG0012940	XP_006291366.1	ESY1_g6910_DN3_SP8_c0.t1
OG0012941	XP_006291012.1	ESY21_g55319_DN3_SP0_c0.t1
OG0012942	XP_006291165.1	ESY21_g55683_DN3_SP8_c0.t1
OG0012943	XP_006291915.2	ESY1_g6909_DN3_SP0_c0.t1
OG0012944	XP_006292647.1	ESY21_g55754_DN3_SP0_c0.t1
OG0012945	XP_023637797.1	ESY21_g55755_DN3_SP8_c0.t1
OG0012946	XP_006296514.1	ESY12_g51415_DN3_SP0_c0.t1
OG0012947	XP_006291737.1	ESY3_g30257_DN3_SP8_c0.t1
OG0012948	XP_006291262.1	ESY21_g55863_DN2_SP8_c0.t1
OG0012949	XP_006292822.1	ESY21_g55902_DN3_SP0_c0.t1
OG0012950	XP_006292252.1	ESY10_g13717_DN3_SP0_c0.t1
OG0012951	XP_006292954.1	ESY10_g13767_DN3_SP0_c0.t1
OG0012952	XP_006282327.2	ESY6_g46731_DN3_SP0_c0.t1
OG0012953	XP_006291933.1	ESY10_g13807_DN3_SP0_c0.t1
OG0012954	XP_006290754.1	ESY10_g13896_DN3_SP0_c0.t1, ESY7_g16168_DN1_SP0_c0.t1
OG0012955	XP_006290725.1	ESY10_g13940_DN3_SP3_c0.t1
OG0012957	XP_023638453.1	ESY10_g13971_DN3_SP1_c0.t1
OG0012959	XP_006292111.1	ESY10_g14007_DN1_SP0_c0.t1
OG0012960	XP_006291487.1	ESY10_g14010_DN3_SP8_c0.t1
OG0012961	XP_006290881.1	ESY10_g14048_DN3_SP8_c0.t1
OG0012962	XP_006300627.2	ESY2_g35478_DN3_SP0_c0.t1
OG0012963	XP_006300708.1	ESY2_g35463_DN3_SP1_c0.t1
OG0012964	XP_023643277.1	ESY2_g35459_DN3_SP7_c15.t1
OG0012965	XP_006300676.1	ESY2_g35405_DN3_SP6_c0.t1
OG0012966	XP_006301939.1	ESY2_g35400_DN3_SP0_c0.t1
OG0012967	XP_006301926.1	ESY2_g35395_DN3_SP0_c0.t1
OG0012968	XP_006302697.1	ESY2_g35393_DN3_SP0_c0.t1
OG0012969	XP_006280404.1	ESY10_g15134_DN3_SP8_c0.t1
OG0012970	XP_006290057.1	ESY19_g41599_DN2_SP0_c0.t1, ESY10_g14004_DN2_SP0_c0.t1
OG0012971	XP_023634888.1	ESY10_g15251_DN3_SP0_c0.t1
OG0012972	XP_023637445.1	ESY10_g15271_DN3_SP0_c0.t1
OG0012973	XP_006281195.2	ESY7_g16858_DN3_SP0_c0.t1
OG0012974	XP_006280522.2	ESY7_g16857_DN3_SP0_c0.t1
OG0012975	XP_006281809.1	ESY7_g16845_DN2_SP0_c0.t1
OG0012976	XP_006279596.1	ESY7_g16844_DN3_SP8_c17.t1
OG0012977	XP_006279676.1	ESY7_g16829_DN3_SP0_c0.t1
OG0012978	XP_006281053.1	ESY7_g16823_DN3_SP1_c0.t1
OG0012979	XP_006297489.1	ESY11_g53038_DN3_SP0_c0.t1
OG0012980	XP_006281686.2	ESY7_g16809_DN3_SP3_c0.t1
OG0012981	XP_006280720.1	ESY9_g42885_DN3_SP0_c0.t1
OG0012982	XP_006280718.1	ESY7_g16777_DN3_SP0_c0.t1
OG0012983	XP_006281985.1	ESY7_g16741_DN3_SP4_c0.t1
OG0012984	XP_006305198.1	ESY2_g37654_DN3_SP7_c0.t1
OG0012985	XP_006303933.1	ESY2_g37653_DN3_SP3_c0.t1
OG0012986	XP_006305579.2	ESY2_g37640_DN3_SP0_c0.t1
OG0012987	XP_023644850.1	ESY2_g37614_DN3_SP0_c0.t1
OG0012988	XP_023645452.1	ESY2_g37494_DN3_SP3_c0.t1
OG0012989	XP_006286257.1	ESY6_g50520_DN3_SP0_c0.t1
OG0012990	XP_006303962.1	ESY2_g37435_DN3_SP0_c0.t1
OG0012991	XP_006306934.1	ESY2_g37431_DN3_SP0_c0.t1
OG0012992	XP_006306778.1	ESY2_g37392_DN3_SP0_c0.t1
OG0012993	XP_006304584.1	ESY2_g37343_DN3_SP0_c0.t1
OG0012994	XP_006303566.1	ESY2_g37342_DN3_SP0_c0.t1
OG0012995	XP_023633005.1, XP_006305719.1	ESY2_g37341_DN3_SP0_c0.t1
OG0012996	XP_006305091.1	ESY2_g37317_DN3_SP8_c0.t1
OG0012997	XP_006306946.1	ESY2_g37291_DN3_SP5_c0.t1
OG0012998	XP_006307385.1	ESY2_g37252_DN3_SP3_c0.t1
OG0012999	XP_006305022.1	ESY2_g37251_DN3_SP5_c0.t1
OG0013000	XP_006307729.2	ESY2_g37129_DN2_SP8_c0.t1
OG0013001	XP_006306739.1	ESY2_g37126_DN3_SP0_c0.t1
OG0013002	XP_006305590.1	ESY2_g37083_DN3_SP0_c0.t1
OG0013003	XP_006293178.1	ESY2_g35111_DN3_SP0_c0.t1
OG0013004	XP_006306220.1	ESY2_g37007_DN2_SP1_c0.t1
OG0013005	XP_006306429.1	ESY2_g36986_DN3_SP3_c0.t1
OG0013006	XP_006306180.1	ESY2_g36975_DN2_SP0_c0.t1
OG0013007	XP_006281050.1	ESY1_g6231_DN3_SP0_c0.t1
OG0013008	XP_006280019.1	ESY1_g6186_DN3_SP0_c0.t1
OG0013009	XP_006280135.1	ESY3_g31015_DN3_SP0_c0.t1, ESY3_g31087_DN3_SP1_c19.t1
OG0013010	XP_006282180.1	ESY5_g5446_DN3_SP0_c0.t1
OG0013011	XP_006281624.1	ESY1_g5963_DN3_SP2_c0.t1
OG0013012	XP_006295585.1	ESY7_g18341_DN3_SP0_c0.t1
OG0013013	XP_006294152.1	ESY6_g50657_DN3_SP0_c0.t1, ESY16_g61721_DN3_SP0_c0.t1
OG0013015	XP_006280932.1	ESY6_g46017_DN3_SP3_c0.t1
OG0013016	XP_006294790.1	ESY12_g51526_DN3_SP8_c0.t1
OG0013017	XP_006293433.1	ESY1_g5700_DN3_SP0_c0.t1, ESY4_g26377_DN3_SP0_c0.t1
OG0013018	XP_006296015.1	ESY1_g5676_DN3_SP8_c0.t1
OG0013019	XP_006293979.1	ESY4_g26370_DN2_SP8_c0.t1
OG0013020	XP_006295863.1	ESY2_g33543_DN3_SP0_c0.t1, ESY2_g33471_DN3_SP0_c0.t1
OG0013021	XP_006294438.1	ESY8_g59405_DN2_SP0_c0.t1
OG0013022	XP_006296111.1	ESY9_g43863_DN3_SP5_c0.t1
OG0013024	XP_006293716.1	ESY9_g43886_DN3_SP6_c0.t1
OG0013025	XP_006296247.1	ESY9_g43891_DN3_SP2_c0.t1
OG0013026	XP_006294405.1	ESY9_g43907_DN3_SP3_c0.t1, ESY10_g14960_DN2_SP0_c0.t1
OG0013027	XP_006280463.1	ESY1_g6575_DN3_SP0_c0.t1
OG0013029	XP_006296306.1	ESY9_g44028_DN3_SP6_c0.t1
OG0013030	XP_006294164.1	ESY9_g44039_DN3_SP1_c0.t1
OG0013031	XP_006283887.1	ESY9_g42965_DN3_SP8_c0.t1
OG0013034	XP_006282883.1	ESY9_g42793_DN3_SP5_c0.t1
OG0013035	XP_006285724.1	ESY9_g42821_DN3_SP0_c0.t1
OG0013036	XP_006282433.2	ESY9_g42856_DN3_SP0_c0.t1
OG0013037	XP_006282535.2	ESY9_g42852_DN2_SP0_c0.t1, ESY9_g42862_DN1_SP0_c0.t1
OG0013038	XP_006292680.2	ESY2_g34587_DN3_SP0_c0.t1
OG0013039	XP_023634508.1	ESY9_g42742_DN3_SP8_c0.t1
OG0013040	XP_006283258.1	ESY9_g42694_DN3_SP1_c0.t1
OG0013041	XP_006283652.1	ESY9_g42695_DN3_SP0_c0.t1
OG0013042	XP_006283427.1	ESY9_g42713_DN3_SP4_c10.t1
OG0013043	XP_006282855.1	ESY9_g42635_DN1_SP0_c0.t1
OG0013044	XP_023635661.1	ESY9_g42616_DN3_SP7_c0.t1
OG0013045	XP_006281891.1	ESY7_g17852_DN3_SP1_c0.t1
OG0013046	XP_006302832.1	ESY2_g35487_DN2_SP1_c44.t1
OG0013047	XP_023633967.1	ESY9_g42504_DN3_SP8_c0.t1
OG0013048	XP_006283097.1	ESY9_g42496_DN3_SP8_c0.t1
OG0013049	XP_006283759.1	ESY9_g42493_DN3_SP0_c0.t1, ESY9_g42780_DN3_SP0_c0.t1
OG0013050	XP_023633855.1	ESY3_g31391_DN3_SP0_c0.t1, ESY1_g11080_DN3_SP0_c0.t1, ESY2_g33572_DN3_SP0_c0.t1
OG0013051	XP_023635654.1	ESY9_g42467_DN3_SP0_c0.t1
OG0013052	XP_006284213.1	ESY9_g42456_DN3_SP2_c0.t1
OG0013053	XP_006282678.1	ESY9_g42448_DN3_SP0_c0.t1
OG0013054	XP_006283964.1	ESY9_g42434_DN3_SP4_c0.t1
OG0013055	XP_006306660.1	ESY10_g14738_DN3_SP7_c0.t1
OG0013056	XP_006292378.1	ESY1_g10103_DN3_SP8_c0.t1
OG0013057	XP_006292255.1	ESY1_g10102_DN3_SP0_c0.t1
OG0013059	XP_006291952.1	ESY1_g10077_DN3_SP8_c0.t1
OG0013060	XP_023638027.1	ESY4_g26285_DN3_SP0_c0.t1
OG0013063	XP_023639317.1	ESY1_g9995_DN3_SP8_c0.t1
OG0013064	XP_006291791.1	ESY1_g9960_DN3_SP8_c0.t1
OG0013065	XP_006290467.2	ESY1_g9936_DN3_SP0_c0.t1
OG0013066	XP_006292805.1	ESY1_g9894_DN3_SP0_c0.t1
OG0013067	XP_006284691.2, XP_006284980.2	ESY23_g159_DN3_SP0_c0.t1
OG0013068	XP_006284006.1	ESY23_g148_DN3_SP8_c0.t1
OG0013069	XP_023634535.1	ESY23_g106_DN3_SP0_c0.t1
OG0013070	XP_006279891.1	ESY6_g46757_DN3_SP0_c0.t1, ESY6_g46768_DN2_SP0_c0.t1
OG0013071	XP_006282306.1	ESY12_g50881_DN3_SP3_c0.t1
OG0013072	XP_006281538.1	ESY6_g49410_DN3_SP0_c0.t1
OG0013073	XP_006280760.1	ESY6_g46476_DN2_SP0_c0.t1
OG0013074	XP_006279482.1	ESY6_g46412_DN3_SP4_c14.t1
OG0013075	XP_006281814.1	ESY6_g46201_DN3_SP8_c0.t1
OG0013076	XP_006280159.2	ESY3_g31282_DN3_SP3_c0.t1
OG0013077	XP_006281874.1	ESY24_g33238_DN3_SP8_c0.t1
OG0013078	XP_006279812.1	ESY6_g45979_DN3_SP0_c0.t1
OG0013079	XP_006299510.1	ESY11_g53259_DN3_SP8_c0.t1
OG0013080	XP_006297071.1	ESY11_g52948_DN3_SP0_c0.t1
OG0013081	XP_023641533.1	ESY11_g53370_DN3_SP0_c0.t1
OG0013083	XP_006297389.1	ESY11_g53544_DN3_SP0_c0.t1
OG0013084	XP_006298482.2	ESY11_g53585_DN3_SP4_c0.t1
OG0013085	XP_006298558.2	ESY11_g53659_DN3_SP0_c0.t1
OG0013086	XP_006298616.1	ESY11_g53664_DN3_SP0_c0.t1
OG0013087	XP_006299618.2	ESY11_g53676_DN3_SP0_c0.t1
OG0013088	XP_006296983.2	ESY11_g53720_DN3_SP0_c0.t1
OG0013089	XP_023642792.1	ESY11_g53725_DN3_SP1_c0.t1
OG0013090	XP_006296892.1, XP_006296900.1	ESY11_g53734_DN3_SP0_c0.t1
OG0013091	XP_006298714.1	ESY29_g13626_DN3_SP7_c0.t1
OG0013092	XP_006298307.1	ESY11_g53870_DN3_SP5_c0.t1
OG0013093	XP_006300031.1	ESY11_g53920_DN2_SP0_c0.t1
OG0013094	XP_006307221.1	ESY11_g53932_DN3_SP0_c0.t1
OG0013095	XP_006285591.1	ESY23_g297_DN2_SP0_c0.t1
OG0013096	XP_006284429.1	ESY23_g298_DN3_SP2_c0.t1
OG0013097	XP_006283774.1	ESY23_g287_DN3_SP0_c0.t1
OG0013098	XP_023635050.1	ESY23_g286_DN3_SP8_c0.t1
OG0013099	XP_006284134.1	ESY23_g207_DN3_SP0_c0.t1
OG0013100	XP_006285150.1	ESY23_g110_DN3_SP0_c0.t1
OG0013101	XP_006284023.1	ESY4_g26686_DN3_SP0_c0.t1
OG0013102	XP_006284209.1	ESY26_g42322_DN3_SP0_c0.t1
OG0013103	XP_006282633.1	ESY26_g42318_DN3_SP8_c0.t1
OG0013104	XP_006285866.1	ESY9_g43846_DN3_SP1_c0.t1
OG0013105	XP_006286266.1	ESY9_g43805_DN3_SP0_c0.t1
OG0013106	XP_006284763.1	ESY9_g43775_DN2_SP0_c0.t1
OG0013107	XP_006284984.2	ESY9_g43763_DN3_SP0_c0.t1
OG0013108	XP_006283121.2	ESY9_g43743_DN3_SP3_c0.t1
OG0013109	XP_023634576.1	ESY9_g43739_DN3_SP6_c0.t1
OG0013110	XP_006293160.1	ESY1_g12402_DN3_SP0_c0.t1
OG0013111	XP_006282576.2	ESY9_g43693_DN3_SP8_c26.t1
OG0013112	XP_006282667.1	ESY9_g43686_DN3_SP8_c0.t1
OG0013113	XP_006284630.1	ESY9_g43684_DN3_SP0_c0.t1
OG0013114	XP_006284453.1	ESY9_g43220_DN3_SP1_c0.t1
OG0013115	XP_006283501.1	ESY9_g43236_DN3_SP7_c10.t1
OG0013116	XP_006283284.1	ESY9_g43243_DN2_SP0_c0.t1
OG0013117	XP_023634477.1	ESY9_g43252_DN3_SP0_c0.t1, ESY9_g43253_DN3_SP8_c0.t1
OG0013118	XP_006283646.1	ESY9_g43254_DN3_SP6_c0.t1, ESY9_g42691_DN3_SP0_c0.t1
OG0013119	XP_006305444.1	ESY2_g36955_DN2_SP0_c0.t1, ESY6_g48909_DN2_SP0_c0.t1, ESY24_g32912_DN1_SP0_c0.t1
OG0013120	XP_006285387.1	ESY9_g43322_DN3_SP0_c0.t1
OG0013121	XP_023635575.1	ESY9_g43362_DN3_SP0_c0.t1
OG0013122	XP_006281877.1	ESY22_g40934_DN3_SP0_c0.t1
OG0013123	XP_006286061.1	ESY9_g43456_DN3_SP6_c0.t1
OG0013124	XP_006285265.1	ESY9_g43464_DN3_SP7_c0.t1
OG0013125	XP_006307564.1	ESY4_g21721_DN3_SP8_c0.t1
OG0013126	XP_006283162.2	ESY9_g43631_DN3_SP0_c0.t1
OG0013127	XP_006285095.1	ESY9_g43608_DN2_SP0_c0.t1
OG0013128	XP_006285606.1	ESY9_g43604_DN3_SP0_c0.t1
OG0013129	XP_006283935.1	ESY9_g43571_DN3_SP1_c0.t1
OG0013130	XP_006282583.2	ESY9_g43060_DN3_SP0_c0.t1
OG0013131	XP_006288984.1	ESY10_g14931_DN3_SP0_c0.t1
OG0013132	XP_006288345.1	ESY19_g41354_DN3_SP0_c0.t1
OG0013133	XP_006287151.2	ESY19_g41356_DN3_SP2_c0.t1
OG0013134	XP_006287267.1	ESY19_g41386_DN3_SP5_c0.t1
OG0013135	XP_023635314.1	ESY1_g6630_DN3_SP0_c0.t1
OG0013136	XP_006280531.1	ESY1_g6618_DN3_SP8_c0.t1
OG0013137	XP_006282265.1	ESY1_g6576_DN3_SP2_c0.t1
OG0013138	XP_006289702.2	ESY1_g6540_DN3_SP0_c0.t1
OG0013139	XP_006279494.1	ESY1_g6536_DN3_SP8_c0.t1
OG0013140	XP_006280026.1	ESY1_g6460_DN3_SP2_c0.t1
OG0013141	XP_023636044.1	ESY1_g6459_DN3_SP0_c0.t1
OG0013142	XP_006280924.1	ESY1_g6194_DN3_SP1_c0.t1
OG0013143	XP_006280425.1	ESY1_g6198_DN3_SP1_c0.t1
OG0013144	XP_006281812.1	ESY1_g6210_DN3_SP0_c0.t1
OG0013145	XP_006284485.1	ESY16_g61455_DN3_SP1_c0.t1
OG0013146	XP_006285923.1	ESY16_g61460_DN3_SP0_c0.t1
OG0013147	XP_023635200.1	ESY16_g61468_DN1_SP0_c0.t1
OG0013148	XP_006284379.2	ESY16_g61483_DN3_SP0_c36.t1
OG0013149	XP_006283534.1	ESY16_g61491_DN3_SP0_c0.t1
OG0013150	XP_023634517.1	ESY10_g14948_DN3_SP4_c0.t1
OG0013151	XP_006286253.1	ESY16_g61525_DN3_SP8_c8.t1
OG0013152	XP_023635546.1	ESY16_g61594_DN3_SP0_c0.t1
OG0013153	XP_006282749.1	ESY16_g61607_DN3_SP2_c0.t1
OG0013154	XP_023634070.1	ESY16_g61627_DN3_SP0_c0.t1
OG0013155	XP_006300144.1	ESY3_g32695_DN3_SP8_c0.t1
OG0013156	XP_006300243.1	ESY3_g32693_DN3_SP8_c0.t1
OG0013157	XP_023641226.1	ESY6_g50768_DN3_SP8_c0.t1
OG0013158	XP_006299844.1	ESY3_g32686_DN3_SP0_c0.t1
OG0013159	XP_023641462.1	ESY5_g4854_DN3_SP5_c0.t1
OG0013160	XP_006298338.1	ESY3_g32665_DN3_SP4_c0.t1
OG0013161	XP_006299500.1	ESY3_g32663_DN3_SP8_c0.t1
OG0013162	XP_006297963.1	ESY3_g32643_DN3_SP0_c0.t1
OG0013163	XP_023642780.1	ESY3_g32631_DN3_SP2_c0.t1
OG0013164	XP_023639185.1	ESY6_g50279_DN3_SP3_c0.t1
OG0013165	XP_006282211.1	ESY6_g50277_DN3_SP7_c0.t1
OG0013166	XP_023640843.1	ESY6_g50272_DN3_SP5_c12.t1
OG0013167	XP_006280513.1	ESY6_g50268_DN3_SP0_c0.t1
OG0013168	XP_006281424.1	ESY6_g50235_DN3_SP5_c0.t1
OG0013169	XP_006280764.1	ESY6_g50247_DN3_SP0_c0.t1
OG0013170	XP_006289601.1	ESY7_g17192_DN2_SP0_c0.t1
OG0013171	XP_006280674.1	ESY6_g50225_DN3_SP8_c0.t1
OG0013172	XP_006298730.1	ESY11_g54923_DN3_SP2_c0.t1
OG0013174	XP_006281331.1	ESY6_g50754_DN2_SP0_c0.t1
OG0013175	XP_006281838.1	ESY6_g50764_DN3_SP6_c0.t1
OG0013176	XP_006281859.1	ESY6_g50767_DN3_SP8_c0.t1
OG0013178	XP_023638368.1	ESY3_g32091_DN3_SP5_c0.t1
OG0013179	XP_006293229.1	ESY2_g33267_DN3_SP0_c0.t1
OG0013180	XP_006292577.1	ESY1_g12581_DN3_SP0_c0.t1
OG0013181	XP_006292384.1	ESY1_g12577_DN2_SP0_c0.t1
OG0013182	XP_023638548.1	ESY1_g12572_DN3_SP0_c0.t1, ESY5_g3346_DN3_SP0_c0.t1
OG0013183	XP_006293017.1	ESY1_g12568_DN3_SP0_c0.t1, ESY1_g10287_DN1_SP0_c0.t1, ESY1_g10288_DN2_SP0_c0.t1
OG0013185	XP_023639031.1	ESY1_g12554_DN3_SP8_c0.t1
OG0013186	XP_006291238.1	ESY1_g12553_DN3_SP3_c0.t1
OG0013188	XP_006292090.1	ESY1_g12509_DN3_SP6_c0.t1
OG0013189	XP_006291070.1	ESY1_g12496_DN3_SP0_c0.t1
OG0013190	XP_006292741.1	ESY1_g12495_DN3_SP0_c0.t1
OG0013191	XP_006291115.1	ESY1_g12419_DN2_SP0_c0.t1
OG0013192	XP_006291789.1	ESY1_g12413_DN2_SP0_c7.t1
OG0013193	XP_023638771.1	ESY13_g57596_DN2_SP0_c0.t1, ESY1_g12363_DN3_SP0_c0.t1
OG0013194	XP_006292976.1	ESY1_g12361_DN3_SP8_c0.t1
OG0013195	XP_006292392.1	ESY1_g12344_DN3_SP2_c0.t1
OG0013196	XP_006293132.1	ESY1_g12314_DN3_SP0_c0.t1
OG0013197	XP_006281124.2	ESY6_g46408_DN3_SP0_c0.t1
OG0013198	XP_006291494.1	ESY1_g12222_DN3_SP2_c0.t1
OG0013200	XP_006291451.2	ESY1_g12062_DN3_SP5_c0.t1
OG0013201	XP_006292270.1	ESY1_g12035_DN3_SP0_c0.t1, ESY1_g12034_DN3_SP0_c0.t1
OG0013202	XP_006295325.1	ESY8_g59605_DN3_SP0_c0.t1
OG0013203	XP_006292302.2	ESY1_g11990_DN3_SP0_c0.t1
OG0013204	XP_006291543.1	ESY1_g11972_DN3_SP0_c0.t1
OG0013205	XP_006291357.2	ESY1_g11903_DN3_SP0_c0.t1
OG0013206	XP_006290351.1	ESY1_g11885_DN3_SP8_c0.t1
OG0013207	XP_006290936.1	ESY1_g11873_DN3_SP0_c0.t1
OG0013208	XP_023633553.1	ESY1_g12134_DN3_SP0_c0.t1
OG0013209	XP_006291828.2	ESY1_g11211_DN3_SP0_c0.t1
OG0013210	XP_006302705.2	ESY2_g34238_DN3_SP2_c0.t1
OG0013211	XP_006290468.1	ESY1_g11299_DN3_SP2_c0.t1
OG0013212	XP_023643337.1	ESY2_g35274_DN2_SP5_c0.t1
OG0013213	XP_023633671.1	ESY16_g62529_DN3_SP0_c0.t1
OG0013214	XP_006290415.1	ESY1_g11414_DN3_SP0_c0.t1
OG0013215	XP_006292847.1	ESY1_g11429_DN3_SP3_c0.t1
OG0013216	XP_023638250.1	ESY1_g6714_DN1_SP0_c0.t1, ESY1_g8393_DN3_SP7_c0.t1
OG0013217	XP_006292052.1	ESY1_g11500_DN3_SP8_c24.t1
OG0013218	XP_006292988.2, XP_006279192.2	ESY1_g11502_DN3_SP3_c0.t1
OG0013219	XP_023639311.1	ESY1_g11517_DN3_SP0_c0.t1
OG0013220	XP_006291402.1	ESY1_g11551_DN3_SP0_c0.t1
OG0013221	XP_006290276.1	ESY1_g11552_DN3_SP5_c0.t1
OG0013222	XP_006290682.1	ESY1_g11575_DN3_SP1_c0.t1
OG0013223	XP_006291773.1	ESY1_g11656_DN2_SP5_c0.t1
OG0013225	XP_006303504.1	ESY1_g11711_DN3_SP4_c0.t1
OG0013226	XP_006291321.1	ESY1_g11758_DN3_SP0_c0.t1
OG0013227	XP_006293146.1	ESY1_g11780_DN3_SP1_c0.t1
OG0013228	XP_006291817.1	ESY1_g11794_DN3_SP1_c0.t1
OG0013230	XP_006290433.1	ESY1_g11818_DN3_SP0_c0.t1
OG0013231	XP_006290891.1	ESY1_g11841_DN3_SP0_c0.t1
OG0013232	XP_006292990.1	ESY1_g10515_DN3_SP0_c0.t1
OG0013233	XP_006291125.1	ESY1_g10546_DN2_SP0_c0.t1
OG0013234	XP_023637968.1	ESY1_g10547_DN3_SP0_c0.t1
OG0013235	XP_006293087.1	ESY1_g10560_DN3_SP2_c0.t1
OG0013236	XP_006280306.2	ESY15_g64466_DN3_SP6_c0.t1
OG0013237	XP_006291930.1	ESY1_g10581_DN2_SP0_c0.t1
OG0013238	XP_006292906.1	ESY1_g10642_DN3_SP0_c0.t1
OG0013239	XP_023638641.1	ESY1_g10725_DN3_SP8_c0.t1
OG0013240	XP_006291890.1	ESY1_g10728_DN3_SP8_c0.t1
OG0013241	XP_006290755.1	ESY1_g10758_DN3_SP4_c0.t1
OG0013242	XP_006290685.1	ESY1_g10764_DN3_SP0_c0.t1
OG0013243	XP_023638665.1	ESY1_g10808_DN3_SP5_c0.t1
OG0013244	XP_006290797.1	ESY1_g10826_DN3_SP8_c0.t1
OG0013245	XP_006290746.1	ESY1_g10829_DN3_SP2_c0.t1
OG0013246	XP_023638575.1	ESY1_g10866_DN3_SP2_c0.t1
OG0013247	XP_006290961.1	ESY1_g10876_DN3_SP0_c0.t1
OG0013248	XP_006292418.1	ESY1_g10944_DN3_SP7_c0.t1
OG0013249	XP_006291297.2	ESY1_g10977_DN3_SP0_c0.t1
OG0013250	XP_023637862.1	ESY1_g10981_DN3_SP0_c0.t1
OG0013252	XP_006291033.1	ESY1_g10996_DN3_SP8_c0.t1
OG0013253	XP_006285731.1	ESY16_g61471_DN3_SP1_c0.t1
OG0013254	XP_006291352.1	ESY1_g11043_DN3_SP5_c0.t1
OG0013256	XP_006290829.2	ESY1_g11109_DN3_SP0_c0.t1, ESY4_g26606_DN3_SP0_c0.t1
OG0013257	XP_006290465.1	ESY1_g11115_DN3_SP0_c0.t1
OG0013258	XP_006292489.1	ESY1_g11121_DN2_SP0_c13.t1
OG0013259	XP_023638355.1	ESY1_g11122_DN3_SP0_c0.t1
OG0013260	XP_006292658.1	ESY1_g11180_DN3_SP0_c0.t1, ESY1_g11181_DN3_SP0_c0.t1
OG0013261	XP_006290284.1	ESY1_g10492_DN3_SP8_c0.t1
OG0013262	XP_006291173.1	ESY1_g10488_DN3_SP8_c20.t1
OG0013263	XP_006290748.1	ESY1_g10481_DN3_SP8_c0.t1
OG0013264	XP_006292688.1	ESY1_g10406_DN3_SP0_c0.t1
OG0013265	XP_006281269.2	ESY6_g47542_DN3_SP8_c0.t1
