Orthogroup	Capsella_rubella	Eutrema_salsugineum
OG0013883	XP_006304844.1	XP_006417187.1
OG0013884	XP_006307455.1	XP_006417184.1
OG0013885	XP_006304567.1	XP_006417173.1
OG0013886	XP_006303581.1	XP_006417167.1
OG0013887	XP_006303882.1	XP_006415827.2
OG0013888	XP_006307593.1	XP_006417147.1
OG0013889	XP_006304718.1	XP_006417136.1
OG0013890	XP_006279523.1	XP_006401855.1
OG0013891	XP_023645389.1	XP_024008699.1
OG0013892	XP_006304243.1	XP_006417099.1
OG0013893	XP_023644950.1	XP_006417095.2
OG0013894	XP_006305655.1	XP_006417049.1
OG0013895	XP_006304136.1	XP_006417041.1
OG0013896	XP_006306327.1	XP_006417033.1
OG0013897	XP_006304118.1	XP_006417030.1
OG0013898	XP_006304142.1	XP_006417025.1
OG0013899	XP_006304693.2	XP_006417023.1
OG0013900	XP_006305389.1	XP_006417011.1
OG0013901	XP_006305721.1	XP_006416985.1
OG0013902	XP_006304780.1	XP_006416984.1
OG0013903	XP_006304032.1	XP_006416945.1
OG0013904	XP_006304599.1	XP_006416932.1
OG0013905	XP_006280795.2	XP_006395127.1
OG0013906	XP_023645342.1	XP_006416886.1
OG0013907	XP_006305257.1	XP_006416860.1
OG0013909	XP_006305972.1	XP_024008403.1
OG0013910	XP_006307632.2	XP_024008764.1
OG0013911	XP_006303674.1	XP_006416823.1
OG0013912	XP_006304479.1	XP_006416812.1
OG0013913	XP_006305342.1	XP_006416808.1
OG0013914	XP_006305925.1	XP_006416806.1
OG0013915	XP_006306547.1	XP_006416786.2
OG0013916	XP_006303954.1	XP_006416784.1
OG0013917	XP_006303936.1	XP_006416774.1
OG0013918	XP_006305063.1	XP_006416733.1
OG0013919	XP_006305901.1	XP_006416719.2
OG0013920	XP_006281063.1	XP_006398781.1, XP_024010209.1
OG0013921	XP_006304233.1	XP_006416707.1
OG0013922	XP_006306718.1	XP_006416705.1
OG0013923	XP_006305310.1	XP_006416704.1
OG0013924	XP_006304300.1	XP_006416695.1
OG0013925	XP_006304239.1	XP_024008339.1
OG0013926	XP_006303992.1	XP_006416659.1
OG0013927	XP_006305158.1	XP_006416652.1
OG0013928	XP_006307453.1	XP_006416648.1
OG0013929	XP_006305921.1	XP_006416640.1
OG0013930	XP_006303313.1, XP_023643311.1	XP_006416627.1
OG0013931	XP_006306068.1	XP_006416624.1
OG0013933	XP_006305296.1	XP_006416589.1
OG0013934	XP_006305127.2	XP_006416542.1
OG0013935	XP_006306962.1	XP_006416538.1
OG0013936	XP_006306445.1	XP_006416532.1
OG0013937	XP_006304975.1	XP_006416531.1
OG0013939	XP_006305739.1	XP_006416510.1
OG0013940	XP_006306888.1	XP_006416505.1
OG0013941	XP_023632589.1	XP_006416495.1
OG0013942	XP_006307378.1	XP_006416485.1
OG0013943	XP_006306307.1	XP_006416474.1
OG0013944	XP_006306074.1	XP_006416471.1
OG0013945	XP_006303454.1	XP_006416525.1
OG0013946	XP_006305185.1	XP_006416463.1
OG0013947	XP_023645878.1	XP_006416455.1
OG0013948	XP_006290385.1	XP_006395714.1, XP_006395718.2
OG0013949	XP_006305478.1	XP_006416435.1
OG0013950	XP_006305899.1	XP_006416430.2
OG0013951	XP_006283717.1	XP_006405593.1
OG0013952	XP_006304179.2	XP_006416410.1
OG0013953	XP_006303918.1	XP_006416406.1
OG0013954	XP_006303947.1	XP_006416390.1
OG0013955	XP_006305569.1	XP_006416362.1
OG0013956	XP_006304824.1	XP_006416312.1
OG0013957	XP_006304181.1	XP_024008968.1
OG0013958	XP_006304615.1	XP_006416310.1
OG0013959	XP_006304951.1	XP_006416303.1
OG0013960	XP_006305284.1	XP_006416301.1
OG0013961	XP_023645775.1	XP_006416278.1
OG0013962	XP_006307681.2	XP_006416254.2
OG0013963	XP_006303132.1	XP_006416235.1
OG0013964	XP_006303516.1	XP_024008876.1
OG0013965	XP_006304030.2	XP_006416218.1
OG0013966	XP_006279938.1	XP_006395220.1
OG0013967	XP_006305542.1	XP_006416163.1
OG0013968	XP_006305279.1	XP_006416150.1
OG0013969	XP_023633030.1	XP_006416141.1
OG0013970	XP_006304990.1	XP_006416138.1
OG0013971	XP_006303768.1	XP_006416136.1
OG0013973	XP_023643670.1	XP_006390734.2
OG0013974	XP_006301453.1	XP_006390742.1
OG0013975	XP_006302709.1	XP_006390746.2
OG0013976	XP_006301141.1	XP_006390750.1
OG0013977	XP_006302181.1	XP_024012600.1
OG0013978	XP_006301319.1	XP_006390758.1
OG0013979	XP_006301205.1	XP_006390774.1
OG0013980	XP_006300870.2	XP_006390780.1
OG0013981	XP_023643288.1	XP_006390784.1
OG0013982	XP_006302096.1	XP_006390802.2
OG0013983	XP_006301432.1	XP_006390842.1
OG0013984	XP_006301230.1	XP_006390848.1
OG0013985	XP_006302894.1	XP_006390857.1
OG0013986	XP_006302343.2	XP_006390871.2
OG0013987	XP_006301715.1	XP_006390874.1
OG0013988	XP_006300838.1	XP_006390875.1
OG0013990	XP_006300509.1	XP_006390919.1
OG0013991	XP_006284401.1	XP_006413473.1
OG0013992	XP_006283594.1	XP_006413470.1
OG0013993	XP_006307574.1	XP_006415143.1
OG0013994	XP_006301285.1	XP_006391675.1
OG0013995	XP_006300824.1	XP_006391676.2
OG0013996	XP_006302556.1	XP_006391677.1
OG0013997	XP_006302103.1	XP_006391737.1
OG0013998	XP_023643685.1	XP_006391746.2
OG0013999	XP_006282825.2	XP_006413127.1
OG0014001	XP_006302449.2	XP_006391776.1
OG0014002	XP_006290656.1	XP_006398506.1
OG0014003	XP_006302694.1	XP_006391801.1
OG0014004	XP_006301277.1	XP_006391805.1
OG0014005	XP_023637472.1	XP_006400199.1
OG0014006	XP_023642827.1	XP_006391828.1, XP_024010515.1
OG0014007	XP_023644160.1	XP_006391868.1
OG0014008	XP_006301773.1	XP_006391899.1
OG0014009	XP_023643112.1	XP_006391919.1
OG0014010	XP_006300381.1	XP_024015413.1
OG0014011	XP_006302007.1	XP_006391986.1
OG0014012	XP_006300981.1	XP_006392059.1
OG0014013	XP_006301196.1	XP_006392065.1
OG0014014	XP_006300844.1	XP_006392066.1
OG0014015	XP_006300768.1	XP_024013307.1
OG0014016	XP_006302106.1	XP_006392115.1
OG0014017	XP_006297328.1	XP_006409704.1, XP_006408827.1
OG0014018	XP_006300926.1	XP_006392134.1
OG0014019	XP_006301054.1	XP_006392160.1
OG0014020	XP_023643409.1	XP_006392179.1
OG0014021	XP_006302902.1	XP_006392195.1
OG0014022	XP_023644039.1	XP_006392240.1
OG0014023	XP_023643544.1	XP_006392280.1
OG0014026	XP_006301353.1	XP_024004458.1
OG0014027	XP_006302021.1	XP_006392417.1
OG0014028	XP_006302721.1	XP_006392429.1
OG0014029	XP_006302224.1	XP_024016273.1
OG0014030	XP_006300394.1, XP_023643326.1	XP_006392468.1
OG0014031	XP_006302293.1	XP_024003711.1
OG0014032	XP_006302761.1	XP_024003862.1
OG0014033	XP_006300967.2	XP_006391641.1, XP_024016269.1
OG0014034	XP_006303010.1	XP_006391619.1
OG0014035	XP_006301700.1	XP_006391618.1
OG0014036	XP_006302089.1	XP_006391615.1
OG0014037	XP_006301585.1	XP_006391614.1
OG0014038	XP_006301844.2	XP_006391593.1
OG0014039	XP_006301742.2	XP_024015661.1
OG0014041	XP_006280324.1	XP_006398378.1
OG0014042	XP_006282288.1	XP_006398444.1
OG0014043	XP_006280682.1	XP_006398447.1
OG0014044	XP_006280219.1	XP_006398477.1
OG0014045	XP_006280083.1	XP_024010951.1
OG0014046	XP_006280615.2	XP_006398092.1
OG0014047	XP_006280014.1	XP_006398088.1
OG0014048	XP_006282061.1	XP_006398057.1
OG0014049	XP_006280280.1	XP_006398055.1
OG0014050	XP_006288136.1	XP_006396633.1
OG0014051	XP_023640707.1	XP_006396640.2
OG0014052	XP_023637135.1	XP_006396646.1
OG0014053	XP_006287020.1	XP_006396651.1
OG0014054	XP_006283729.1	XP_006412841.1
OG0014055	XP_006282897.2	XP_006412835.1
OG0014056	XP_006282700.1	XP_006412831.1
OG0014057	XP_023640835.1	XP_024005317.1
OG0014058	XP_006294391.1	XP_006412799.1
OG0014059	XP_006294454.1	XP_006412797.1
OG0014060	XP_006282550.1	XP_006414383.1
OG0014061	XP_006284042.1	XP_006414372.1
OG0014062	XP_023645217.1	XP_024006344.1
OG0014063	XP_006305060.1	XP_006393490.1
OG0014064	XP_006303163.1	XP_024006496.1
OG0014065	XP_006307518.1	XP_024006193.1
OG0014066	XP_006305350.1	XP_006393446.1
OG0014067	XP_023645313.1	XP_006393445.1
OG0014068	XP_006304891.1	XP_006393395.1
OG0014069	XP_023645790.1	XP_006393404.1
OG0014070	XP_023645468.1	XP_024005943.1
OG0014071	XP_006305971.1	XP_006393351.1
OG0014073	XP_006304910.1	XP_006393332.1
OG0014074	XP_006307060.1	XP_006393326.1
OG0014075	XP_006306610.1	XP_024006007.1
OG0014076	XP_006304522.1	XP_006393315.1
OG0014077	XP_006303632.1	XP_006393262.1
OG0014078	XP_006305746.1	XP_006393260.1
OG0014079	XP_023633200.1	XP_006393259.1
OG0014080	XP_023645294.1	XP_006393257.1
OG0014081	XP_023643368.1	XP_024006419.1
OG0014082	XP_006302858.2	XP_006390378.1
OG0014083	XP_006282906.1	XP_006411601.1
OG0014084	XP_006284385.1	XP_006411605.1
OG0014085	XP_023634482.1	XP_024005356.1
OG0014086	XP_006282731.1	XP_006411627.1
OG0014087	XP_023635209.1	XP_006411634.1
OG0014088	XP_006285229.1	XP_006411639.1
OG0014089	XP_006282751.1	XP_006411650.1
OG0014090	XP_006283781.1	XP_006411661.1
OG0014091	XP_006284330.1	XP_006411670.1
OG0014092	XP_006285639.1	XP_024004525.1
OG0014093	XP_023635278.1	XP_006411686.2
OG0014094	XP_006284295.1	XP_006411693.1
OG0014095	XP_006283496.1	XP_006411700.1
OG0014096	XP_023635143.1	XP_006411708.1
OG0014097	XP_006285644.1	XP_006411711.1
OG0014098	XP_006285220.1	XP_006411738.2
OG0014099	XP_023634817.1	XP_006411745.1
OG0014100	XP_023634565.1	XP_024005826.1
OG0014101	XP_006283661.1	XP_006411759.1
OG0014102	XP_006280711.1	XP_006395224.1
OG0014103	XP_006285767.1	XP_006411800.1
OG0014104	XP_006283343.1	XP_006411805.1
OG0014105	XP_006284730.1	XP_006411808.1
OG0014106	XP_006284950.1	XP_006411815.1
OG0014107	XP_006284525.2	XP_006405971.1
OG0014108	XP_006299811.2	XP_006418543.1
OG0014109	XP_006285110.1	XP_006401204.1, XP_006411838.1
OG0014110	XP_023635691.1	XP_024004327.1
OG0014111	XP_006285339.1	XP_006411846.1
OG0014112	XP_006285739.1	XP_006411858.1
OG0014113	XP_006284651.2	XP_006411888.1
OG0014114	XP_006285851.1	XP_006411893.1
OG0014115	XP_006286153.1	XP_006411921.1
OG0014116	XP_023634762.1	XP_006411930.1
OG0014117	XP_006283453.1	XP_024005728.1
OG0014119	XP_006283489.2	XP_006411976.1
OG0014120	XP_006283063.1	XP_006411980.1
OG0014121	XP_023634194.1	XP_006411993.1
OG0014122	XP_023634396.1	XP_006412000.1, XP_006404941.1
OG0014123	XP_006282854.1	XP_006412006.1, XP_024013923.1
OG0014124	XP_006283318.1	XP_006412008.1, XP_006404935.1
OG0014125	XP_006283267.1	XP_024005338.1
OG0014126	XP_006285497.1	XP_024005285.1
OG0014127	XP_023633908.1	XP_006412049.1
OG0014128	XP_006285924.1	XP_006412076.1
OG0014129	XP_006285905.2	XP_006412092.1
OG0014130	XP_006283073.1	XP_024007459.1
OG0014131	XP_006282960.1	XP_006412109.1
OG0014132	XP_006283478.1	XP_006412141.2, XP_024004408.1
OG0014133	XP_006283982.1	XP_006412155.1
OG0014134	XP_006286114.1	XP_006412181.1
OG0014135	XP_006283584.2	XP_006412220.1
OG0014136	XP_006284640.1	XP_006412230.1
OG0014137	XP_023634171.1	XP_024005752.1
OG0014138	XP_023634723.1	XP_006412260.1
OG0014139	XP_006283312.1	XP_006412495.1
OG0014140	XP_006283173.1	XP_024005422.1
OG0014141	XP_006285422.1	XP_006412466.1
OG0014142	XP_023634756.1	XP_006412454.1
OG0014143	XP_023635320.1	XP_024005910.1
OG0014144	XP_006283859.1	XP_006412444.1
OG0014145	XP_006283540.2	XP_006412433.1
OG0014146	XP_006285526.1	XP_006412429.1
OG0014147	XP_023634650.1	XP_006412426.1
OG0014148	XP_006283000.1	XP_006412410.1
OG0014149	XP_006284257.2	XP_006412406.1
OG0014150	XP_023634463.1	XP_006412390.1
OG0014151	XP_023633733.1	XP_006412384.1
OG0014152	XP_006282997.1	XP_006412382.1
OG0014153	XP_023633962.1	XP_006412366.1
OG0014154	XP_006284305.1	XP_006412357.1
OG0014155	XP_006282860.1	XP_024005395.1
OG0014156	XP_006284841.1	XP_006412331.1
OG0014157	XP_006284750.1	XP_006412297.1
OG0014158	XP_006282493.1	XP_006412285.1
OG0014159	XP_006290425.1	XP_006395761.1
OG0014160	XP_006284519.1	XP_006412588.1
OG0014161	XP_023635407.1	XP_024005244.1
OG0014162	XP_006283264.1	XP_006412598.1
OG0014163	XP_006284107.1	XP_006412613.1
OG0014164	XP_006280896.1	XP_006402006.1
OG0014165	XP_006284271.1	XP_006412643.1
OG0014166	XP_006285471.2	XP_006412655.1
OG0014167	XP_006283545.2	XP_006412659.1
OG0014168	XP_006285253.2	XP_006412663.1
OG0014169	XP_023639321.1	XP_006404353.1
OG0014170	XP_023639941.1	XP_024003698.1
OG0014171	XP_006296681.1	XP_024015037.1
OG0014172	XP_006298268.2	XP_006418793.1
OG0014173	XP_006301633.1	XP_006390639.1
OG0014174	XP_006300604.1	XP_006390648.1
OG0014175	XP_006301629.1	XP_006390654.1
OG0014176	XP_023643622.1	XP_006390660.1
OG0014177	XP_023643005.1	XP_006390673.1
OG0014178	XP_006302221.1	XP_006390680.1
OG0014179	XP_006302340.1	XP_006390719.1
OG0014180	XP_006302261.1	XP_006390720.1
OG0014181	XP_006305759.1	XP_006416119.1
OG0014182	XP_006303280.1	XP_006416092.1
OG0014183	XP_006282467.2	XP_006391337.1
OG0014184	XP_006305671.1	XP_006416049.1
OG0014185	XP_006307446.1	XP_006416029.1
OG0014186	XP_006307557.1	XP_006416027.1
OG0014187	XP_006303738.1	XP_006415957.1
OG0014188	XP_006305323.1	XP_006415942.1
OG0014189	XP_006305149.1	XP_024008914.1
OG0014190	XP_023644592.1	XP_006415907.1
OG0014191	XP_006304788.1	XP_006415906.1
OG0014192	XP_006305377.2	XP_006415902.1
OG0014193	XP_006294073.1	XP_006398042.1
OG0014194	XP_006297538.1	XP_006418608.1
OG0014195	XP_006289568.1	XP_006396420.1
OG0014196	XP_006287406.1	XP_006396415.1
OG0014197	XP_006290144.1	XP_006396408.1
OG0014198	XP_006286904.1	XP_006396405.1
OG0014199	XP_006287175.1	XP_006396398.1
OG0014200	XP_006288488.1	XP_024010033.1
OG0014201	XP_023637115.1	XP_024010077.1
OG0014202	XP_006290175.2	XP_006396386.2
OG0014203	XP_006288540.2	XP_006396384.1, XP_006396379.1
OG0014204	XP_006286493.1	XP_006396368.1
OG0014205	XP_006287597.1	XP_006396367.1
OG0014206	XP_006288075.1	XP_006396364.1
OG0014207	XP_023637179.1	XP_006396358.1
OG0014208	XP_006289934.1	XP_006396354.1
OG0014210	XP_006288474.1	XP_006396322.1
OG0014211	XP_006283810.1	XP_024005800.1
OG0014212	XP_006288014.1	XP_006396298.1
OG0014213	XP_006287695.1	XP_006396271.1
OG0014214	XP_006287263.1	XP_006396270.1
OG0014215	XP_023636516.1	XP_006396255.1
OG0014216	XP_006289470.1	XP_006396249.2
OG0014217	XP_023637645.1	XP_006396245.1
OG0014218	XP_023636179.1	XP_006396235.1
OG0014219	XP_006287852.1	XP_006396233.1
OG0014220	XP_006288322.1	XP_006396232.1
OG0014221	XP_023636880.1	XP_006396216.1
OG0014222	XP_006287420.1	XP_006396213.1
OG0014223	XP_006295605.1	XP_006404532.1
OG0014224	XP_006279817.2	XP_024014603.1
OG0014225	XP_023644642.1	XP_024008586.1
OG0014226	XP_006304925.1	XP_006415891.1
OG0014227	XP_023645322.1	XP_006396004.1
OG0014228	XP_006304657.1	XP_006396003.1
OG0014229	XP_023645323.1	XP_006395997.1
OG0014230	XP_006285912.1	XP_006413144.1
OG0014231	XP_006283048.1	XP_006413076.1
OG0014232	XP_006286093.1	XP_006413065.2
OG0014233	XP_006284446.1	XP_006413064.1
OG0014234	XP_006285381.1	XP_006413033.1
OG0014235	XP_006285291.1	XP_006413031.1
OG0014236	XP_023635509.1	XP_024005168.1
OG0014237	XP_006290740.2	XP_006395666.1
OG0014238	XP_006284191.1	XP_006412993.1
OG0014239	XP_006286241.1	XP_006412992.1
OG0014240	XP_006282631.1	XP_006412981.1
OG0014241	XP_006290718.1	XP_006395665.1
OG0014242	XP_006290715.1	XP_006395648.1
OG0014243	XP_023645956.1	XP_006417125.2
OG0014245	XP_006306173.1	XP_006417100.1
OG0014246	XP_006305402.1	XP_006416486.2
OG0014247	XP_006303847.1, XP_006306653.1	XP_006416342.1
OG0014248	XP_006304956.1	XP_006416025.1
OG0014250	XP_006305809.1	XP_006415871.1
OG0014251	XP_023645138.1	XP_006415867.1
OG0014252	XP_006303530.1	XP_006415858.1
OG0014253	XP_006306298.1, XP_023644427.1	XP_006415822.1
OG0014254	XP_006304471.1	XP_006415756.1
OG0014255	XP_006304672.1	XP_006415151.1
OG0014258	XP_006300931.1	XP_024015271.1
OG0014259	XP_023643289.1	XP_006392323.2
OG0014261	XP_023644522.1, XP_006300917.1	XP_006390258.1
OG0014262	XP_006301699.1	XP_006390156.1
OG0014263	XP_006302523.2	XP_006389883.1
OG0014264	XP_006299365.1	XP_006408393.1
OG0014266	XP_006299007.1	XP_006407256.1
OG0014267	XP_006300003.1	XP_006406188.1
OG0014268	XP_006299507.1	XP_006418796.1
OG0014271	XP_006299625.1	XP_006409543.1
OG0014273	XP_006300135.1	XP_024016406.1
OG0014274	XP_006295308.1	XP_006404569.1
OG0014275	XP_006294004.2	XP_006404784.1
OG0014276	XP_006295130.1	XP_006404855.1
OG0014277	XP_006296362.2	XP_006404904.2
OG0014278	XP_006294280.1	XP_024016003.1, XP_024016005.1
OG0014279	XP_023636376.1, XP_006302659.2	XP_006401598.1
OG0014280	XP_006295642.2	XP_024003958.1
OG0014281	XP_006295076.1	XP_006410534.1
OG0014282	XP_006295456.1	XP_006410681.1
OG0014283	XP_006294826.1	XP_006410700.1
OG0014284	XP_023640668.1	XP_006410711.1
OG0014286	XP_006293961.1	XP_006411331.1
OG0014287	XP_006290658.1	XP_006398504.1
OG0014289	XP_006291432.2	XP_006395695.1
OG0014290	XP_006291573.1	XP_006395525.1
OG0014291	XP_006293075.2	XP_024007554.1
OG0014292	XP_006293163.1	XP_006395276.1
OG0014293	XP_006293255.1	XP_006395252.1
OG0014294	XP_006299553.2	XP_024016639.1
OG0014295	XP_006291614.1	XP_006404352.1
OG0014296	XP_023638691.1	XP_006404081.1
OG0014297	XP_006290695.2	XP_024013853.1
OG0014298	XP_006293260.1	XP_006403649.1
OG0014299	XP_006290675.1	XP_006402767.1
OG0014300	XP_006289918.1	XP_024007982.1
OG0014301	XP_006290051.1	XP_006398971.1
OG0014302	XP_006289850.2	XP_006399109.1
OG0014303	XP_006288949.1	XP_006399739.1
OG0014304	XP_006289591.1	XP_006400049.1
OG0014306	XP_006287944.1	XP_006397314.1
OG0014307	XP_006288093.2	XP_006397243.1
OG0014308	XP_023636198.1	XP_006397201.1
OG0014309	XP_006287968.1	XP_006397023.1
OG0014311	XP_006289169.1	XP_024010074.1
OG0014312	XP_023637105.1	XP_024009898.1
OG0014313	XP_006283463.2	XP_024005196.1
OG0014314	XP_006285932.1	XP_006412675.1
OG0014315	XP_006283997.1	XP_006413189.1
OG0014316	XP_006284431.1	XP_006413240.1
OG0014317	XP_006282725.1	XP_006414099.2
OG0014318	XP_006283393.1	XP_024004770.1
OG0014320	XP_023633880.1	XP_024013078.1
OG0014321	XP_006286046.2	XP_006395928.1
OG0014322	XP_006286039.2, XP_006285570.1	XP_024014461.1
OG0014323	XP_006282209.1	XP_006398257.1
OG0014324	XP_023645569.1	XP_006403266.1
OG0014325	XP_023639524.1	XP_006403270.1
OG0014326	XP_006280121.1	XP_006403323.1
OG0014327	XP_006280677.1	XP_006395097.1
OG0014328	XP_006281175.2	XP_006402189.2
OG0014329	XP_006280802.1	XP_024011551.1
OG0014330	XP_006280892.1	XP_006402070.2
OG0014331	XP_023633505.1	XP_024012110.1
OG0014332	XP_006282018.1	XP_006402061.1
OG0014333	XP_006281135.1	XP_024012558.1
OG0014334	XP_006281230.1	XP_006401562.1
OG0014335	XP_006279857.1	XP_006401536.2
OG0014336	XP_023638223.1	XP_006394393.1
OG0014340	XP_023634021.1	XP_024014563.1
OG0014341	XP_006288004.1	XP_006396276.1
OG0014342	XP_006292905.1	XP_006395715.1
OG0014343	XP_023641571.1	XP_006406373.1
OG0014344	XP_006304835.1	XP_006417344.1
OG0014345	XP_006300447.2, XP_023640376.1, XP_023644239.1	XP_024007231.1
OG0014373	XP_006290563.1	XP_006419132.1
OG0014374	XP_006290336.1	XP_006418858.1
OG0014375	XP_006290934.1	XP_006404431.1
OG0014376	XP_006293113.1	XP_006404426.1
OG0014377	XP_023639068.1	XP_006404425.1
OG0014378	XP_006292660.1	XP_006404422.1
OG0014379	XP_006292300.1	XP_006404408.1
OG0014380	XP_006280899.1	XP_006401575.2
OG0014381	XP_006290327.1	XP_006404250.1
OG0014382	XP_023638333.1	XP_006404259.1
OG0014383	XP_006291353.1	XP_006404262.1
OG0014384	XP_006290702.2	XP_006404268.1
OG0014385	XP_006291370.1	XP_006404274.1
OG0014386	XP_006291924.1	XP_006404283.1
OG0014387	XP_006290543.1	XP_006404287.1
OG0014388	XP_006290330.1	XP_006404315.1
OG0014389	XP_006292360.1	XP_006404307.1
OG0014390	XP_006307565.1	XP_006415800.1
OG0014391	XP_006291392.1	XP_006404324.1
OG0014392	XP_006290871.1	XP_006404334.2
OG0014393	XP_006291372.1	XP_006404339.1
OG0014394	XP_023638781.1	XP_006398492.1
OG0014395	XP_006291282.1	XP_006398499.1
OG0014396	XP_006290632.1	XP_006395810.1
OG0014397	XP_023634127.1	XP_006405490.1
OG0014398	XP_023633931.1	XP_024014784.1
OG0014399	XP_006282504.1	XP_024014622.1
OG0014400	XP_006284800.2	XP_006412676.1
OG0014401	XP_006283483.1	XP_024013086.1
OG0014402	XP_006307435.1	XP_024003709.1
OG0014403	XP_006287098.2	XP_006400338.1
OG0014404	XP_023635707.1	XP_024012710.1
OG0014405	XP_006288302.1	XP_006400308.1
OG0014406	XP_006289579.1	XP_006400305.1
OG0014407	XP_023637341.1	XP_006400299.1
OG0014408	XP_006288268.2	XP_024012177.1
OG0014409	XP_006286784.1	XP_006400278.1
OG0014410	XP_006289282.1	XP_006400273.1
OG0014411	XP_006289442.1	XP_006400256.1
OG0014412	XP_006286573.2	XP_006400229.1
OG0014413	XP_006286713.1	XP_006400227.1
OG0014414	XP_006289504.1	XP_006400222.1
OG0014415	XP_006289356.1	XP_006400216.1
OG0014416	XP_023637324.1	XP_006400201.1
OG0014418	XP_023637008.1	XP_006400146.1
OG0014419	XP_006280504.2	XP_024007507.1
OG0014420	XP_006288000.1	XP_006400092.1
OG0014421	XP_006286011.1	XP_006412962.1
OG0014422	XP_023636786.1	XP_024012282.1
OG0014423	XP_006288333.1	XP_006400065.1
OG0014424	XP_006288240.1	XP_006400057.1
OG0014425	XP_006287705.2	XP_006400041.1
OG0014426	XP_006286634.1	XP_006400022.1
OG0014427	XP_006289247.1	XP_024012634.1
OG0014428	XP_006288192.1	XP_006400019.1
OG0014429	XP_006289420.2	XP_006399994.2
OG0014430	XP_006288772.1	XP_006399982.1
OG0014431	XP_006288433.1	XP_006399979.1
OG0014432	XP_006286495.1	XP_006399969.1
OG0014433	XP_006284799.1	XP_006414823.1
OG0014434	XP_006289626.1	XP_006399968.1
OG0014435	XP_006289322.1	XP_024011955.1
OG0014436	XP_006288066.2	XP_006399963.1
OG0014437	XP_006286603.1	XP_006399952.1
OG0014438	XP_006288510.1	XP_006399938.1
OG0014439	XP_023636359.1	XP_024012509.1
OG0014440	XP_006286544.1	XP_006399924.1
OG0014441	XP_006289122.1	XP_006399918.1
OG0014442	XP_023635975.1	XP_006399916.1
OG0014443	XP_006289792.1	XP_006399892.1
OG0014444	XP_006289399.1	XP_006399891.1
OG0014445	XP_023637516.1	XP_006399884.1
OG0014446	XP_006289562.1	XP_006399876.1
OG0014447	XP_006286545.1	XP_006399832.2
