Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0015664	XP_023639586.1	Ag039G4263200
OG0015665	XP_006297741.1	Ag039G4265200
OG0015666	XP_006294278.2	Ag039G4266700
OG0015667	XP_006295726.2	Ag039G4266900
OG0015668	XP_023639643.1	Ag039G4270700
OG0015669	XP_006294495.1	Ag039G4272100
OG0015670	XP_023640077.1	Ag039G4274700
OG0015671	XP_006291984.1	Ag039G4276300
OG0015672	XP_006294550.1	Ag039G4277600
OG0015673	XP_006293789.1	Ag039G4282700
OG0015674	XP_006295384.1	Ag039G4284400
OG0015675	XP_006295953.1	Ag039G4289400
OG0015676	XP_006296531.1	Ag039G4289700
OG0015677	XP_023639935.1	Ag039G4289800
OG0015678	XP_006288289.1	Ag039G4290800
OG0015679	XP_006295771.1	Ag039G4292100
OG0015680	XP_006295890.1	Ag039G4297100
OG0015681	XP_006294644.1	Ag039G4299600
OG0015682	XP_006291975.1	Ag039G4302600
OG0015683	XP_006294589.1	Ag039G4305800
OG0015684	XP_006294816.1	Ag039G4306500
OG0015685	XP_006293506.1	Ag039G4314800
OG0015686	XP_006294870.1	Ag039G4317200
OG0015687	XP_006296196.1	Ag039G4318000
OG0015688	XP_006295230.1	Ag039G4319100
OG0015689	XP_006294724.1	Ag039G4321600
OG0015690	XP_006296219.1, XP_006296216.2	Ag039G4322300
OG0015691	XP_006295772.1	Ag039G4324600
OG0015692	XP_006296443.1	Ag039G4324900
OG0015693	XP_023640301.1	Ag039G4327800
OG0015694	XP_006294833.2	Ag039G4331600
OG0015695	XP_006286358.1	Ag066G5131000
OG0015696	XP_006287500.1	Ag066G5141000
OG0015697	XP_006288771.1	Ag066G5141100
OG0015698	XP_006287002.1	Ag066G5141900
OG0015699	XP_006288732.1	Ag066G5142400
OG0015700	XP_023635766.1	Ag066G5145500
OG0015701	XP_006280684.1	Ag066G5150400
OG0015702	XP_006284084.2	Ag016G2403100, Ag066G5157300
OG0015703	XP_006289425.1	Ag030G3125300, Ag021G2626400
OG0015704	XP_006282415.2	Ag030G3128100
OG0015705	XP_006288611.1	Ag030G3130200
OG0015706	XP_023636281.1	Ag030G3136900
OG0015707	XP_006294502.1	Ag015G2179200
OG0015708	XP_023641006.1	Ag015G2180100
OG0015709	XP_006293495.2	Ag015G2181000
OG0015710	XP_023640005.1	Ag015G2183100
OG0015711	XP_023639777.1	Ag015G2184400
OG0015712	XP_023640556.1	Ag015G2184600
OG0015713	XP_006296468.1	Ag015G2187500
OG0015714	XP_023641014.1	Ag015G2187600
OG0015715	XP_023639430.1	Ag015G2188200
OG0015716	XP_006295426.1	Ag015G2190400
OG0015717	XP_006294135.1	Ag015G2192500
OG0015718	XP_006294884.1	Ag015G2193900
OG0015719	XP_006293984.1	Ag015G2197000
OG0015720	XP_006294129.2	Ag015G2198200
OG0015721	XP_006294625.1	Ag015G2198800
OG0015722	XP_006296258.1	Ag015G2199400
OG0015723	XP_006295423.1	Ag015G2199500
OG0015724	XP_006293655.1	Ag015G2199900
OG0015725	XP_006293942.1	Ag015G2200800
OG0015726	XP_006293890.1	Ag015G2206700
OG0015727	XP_006293838.1	Ag015G2206800
OG0015728	XP_006295006.1	Ag015G2209500
OG0015729	XP_023640049.1	Ag015G2209600
OG0015730	XP_006295092.2	Ag015G2214100
OG0015731	XP_006295051.1	Ag015G2215100
OG0015732	XP_023640178.1	Ag015G2215600
OG0015733	XP_023633190.1	Ag015G2216000
OG0015734	XP_006296432.1	Ag015G2216200
OG0015735	XP_023640881.1	Ag015G2218300
OG0015736	XP_006293917.1	Ag015G2219600
OG0015737	XP_023639339.1	Ag015G2222000
OG0015738	XP_006294374.1	Ag015G2234900
OG0015739	XP_006307532.2	Ag015G2235600
OG0015740	XP_023633271.1	Ag015G2236300
OG0015741	XP_006307053.1	Ag015G2238800
OG0015742	XP_006304121.1	Ag015G2241300
OG0015743	XP_006304821.2	Ag015G2241800
OG0015744	XP_006307296.2	Ag015G2242900
OG0015745	XP_023633187.1	Ag015G2249600
OG0015746	XP_006307065.1	Ag015G2252500
OG0015747	XP_006307651.1	Ag015G2252600
OG0015748	XP_006303237.1	Ag015G2254400
OG0015749	XP_006305607.1	Ag015G2257600
OG0015750	XP_006304663.1	Ag015G2258600
OG0015751	XP_006305878.1	Ag015G2258700
OG0015752	XP_023645875.1	Ag015G2259800
OG0015753	XP_006303445.1	Ag015G2262800
OG0015754	XP_006307287.1	Ag015G2263100
OG0015755	XP_006307286.2	Ag015G2264100
OG0015756	XP_006304713.1	Ag015G2264200
OG0015757	XP_006305228.1	Ag015G2264600
OG0015758	XP_006306964.1	Ag015G2265400
OG0015759	XP_023646050.1, XP_006305864.1	Ag052G4868400, Ag015G2266300
OG0015760	XP_006305229.1	Ag052G4868100, Ag015G2266600
OG0015761	XP_023644597.1	Ag052G4859500, Ag015G2277700
OG0015762	XP_006288267.1	Ag021G2584700, Ag026G2998300
OG0015763	XP_023636417.1	Ag021G2586300, Ag026G2996400
OG0015765	XP_006288071.1	Ag021G2597900
OG0015766	XP_023636864.1	Ag021G2599500
OG0015767	XP_023636497.1	Ag021G2599800
OG0015768	XP_006288744.1	Ag021G2600000
OG0015769	XP_006288500.1	Ag021G2600900
OG0015770	XP_006289806.2	Ag021G2601400
OG0015771	XP_006289760.2	Ag021G2601500
OG0015772	XP_006288876.1	Ag021G2602500
OG0015773	XP_006286605.1	Ag021G2602900
OG0015774	XP_006289340.1	Ag021G2603900
OG0015775	XP_006286786.1	Ag021G2606100
OG0015776	XP_006288802.1	Ag021G2609900
OG0015777	XP_023636336.1	Ag021G2610200
OG0015778	XP_023636356.1	Ag021G2610700
OG0015779	XP_023636590.1	Ag021G2613800
OG0015780	XP_006288860.1	Ag021G2614600
OG0015781	XP_006289909.1	Ag021G2615300
OG0015782	XP_006287590.1	Ag021G2616000
OG0015783	XP_006286373.1	Ag021G2618700
OG0015784	XP_006287161.1	Ag021G2618800
OG0015785	XP_006287963.1	Ag021G2621300
OG0015786	XP_006288648.1	Ag021G2623100
OG0015787	XP_006286936.1	Ag021G2623700
OG0015788	XP_006287901.1	Ag021G2623800
OG0015789	XP_006287694.1	Ag038G4147000
OG0015790	XP_006290072.1	Ag038G4153300
OG0015791	XP_006293713.1	Ag038G4155400
OG0015792	XP_006280436.1	Ag038G4158600
OG0015793	XP_006287664.1	Ag038G4159100
OG0015794	XP_023637250.1	Ag038G4159900
OG0015795	XP_006286480.1	Ag038G4160800
OG0015796	XP_006289523.1	Ag038G4162900
OG0015797	XP_006288157.1	Ag038G4168700
OG0015798	XP_023636977.1	Ag038G4172600
OG0015799	XP_023636772.1	Ag038G4172700
OG0015800	XP_006287586.2	Ag038G4178000
OG0015801	XP_006299459.2	Ag088G5427200
OG0015802	XP_006297034.2	Ag088G5427500
OG0015803	XP_006296917.1	Ag088G5429200
OG0015804	XP_006297342.1	Ag088G5431800
OG0015805	XP_006298323.1	Ag088G5431900
OG0015806	XP_006298612.2	Ag088G5433800
OG0015807	XP_006297425.1	Ag088G5438100
OG0015808	XP_006298241.2	Ag088G5438200
OG0015809	XP_023637888.1	Ag088G5442500
OG0015810	XP_006283459.1	Ag011G1266200, Ag089G5448600
OG0015811	XP_006291264.1	Ag089G5451300
OG0015812	XP_023638409.1	Ag089G5451900
OG0015813	XP_006292321.1	Ag089G5452600
OG0015814	XP_023639676.1	Ag003G0279000
OG0015815	XP_006295825.2	Ag003G0279500
OG0015816	XP_006293426.1	Ag003G0279900
OG0015817	XP_006296572.2	Ag003G0281200
OG0015818	XP_006295658.1	Ag003G0281800
OG0015819	XP_006295036.1	Ag003G0282000
OG0015820	XP_006294178.2	Ag003G0282100
OG0015821	XP_006293613.1	Ag003G0283000
OG0015822	XP_006293968.1	Ag003G0284000
OG0015823	XP_006295080.1	Ag003G0284600
OG0015824	XP_023640650.1	Ag003G0296000
OG0015825	XP_023639628.1	Ag003G0296300
OG0015826	XP_023643564.1, XP_006293976.2	Ag003G0297900
OG0015827	XP_023640759.1	Ag003G0298300
OG0015828	XP_023640195.1	Ag003G0298500
OG0015829	XP_023640934.1	Ag003G0298800
OG0015830	XP_006293857.1	Ag003G0301600
OG0015831	XP_006293507.2	Ag003G0303100
OG0015832	XP_023640813.1	Ag003G0307300
OG0015833	XP_023639484.1	Ag003G0311200
OG0015834	XP_006293786.1	Ag003G0313300
OG0015835	XP_006293744.1	Ag003G0317400
OG0015836	XP_006295859.1	Ag003G0318800
OG0015837	XP_006296220.1	Ag003G0318900
OG0015838	XP_023640491.1	Ag003G0319100
OG0015839	XP_006296333.1	Ag003G0324500
OG0015840	XP_006295154.1	Ag003G0325100
OG0015841	XP_006295216.1	Ag003G0326000
OG0015842	XP_023639648.1	Ag003G0326300
OG0015843	XP_006300108.1	Ag003G0326800
OG0015844	XP_006293383.1	Ag003G0328700
OG0015845	XP_006294886.1	Ag003G0328900
OG0015846	XP_006294052.1	Ag003G0329300
OG0015847	XP_006294952.1	Ag003G0331100
OG0015848	XP_023640805.1	Ag003G0332100
OG0015849	XP_023637481.1	Ag014G2057600, Ag003G0333400
OG0015850	XP_006295679.1	Ag003G0334700
OG0015851	XP_006293703.1	Ag003G0336500
OG0015852	XP_006295211.1	Ag003G0344800
OG0015853	XP_006296075.1	Ag003G0349900
OG0015854	XP_006295652.1	Ag003G0351500
OG0015855	XP_006295181.1	Ag003G0355600
OG0015856	XP_023640151.1	Ag003G0361200
OG0015857	XP_006294367.1	Ag003G0363200
OG0015858	XP_006295895.1	Ag003G0363900
OG0015859	XP_006296106.1	Ag003G0366400
OG0015860	XP_006294241.1	Ag003G0367200
OG0015861	XP_006293936.2	Ag003G0370600
OG0015862	XP_023640075.1	Ag003G0372600
OG0015863	XP_023640512.1	Ag003G0374000, Ag003G0373000, Ag003G0373200
OG0015864	XP_006296166.1	Ag003G0375100
OG0015865	XP_006295434.1	Ag003G0375300
OG0015866	XP_006294801.1	Ag003G0377200
OG0015867	XP_023640943.1	Ag003G0380800
OG0015868	XP_006295407.1	Ag003G0380900
OG0015869	XP_006294817.1	Ag003G0381800
OG0015870	XP_006296500.2	Ag003G0394100
OG0015871	XP_006294802.1	Ag003G0397900
OG0015872	XP_023639655.1	Ag003G0401500
OG0015873	XP_006294746.1	Ag003G0404900
OG0015874	XP_006295802.1	Ag003G0405100
OG0015875	XP_006293740.1	Ag003G0405200
OG0015876	XP_006294191.2	Ag003G0407800
OG0015877	XP_006296537.2	Ag003G0408400
OG0015878	XP_023640270.1	Ag003G0411100
OG0015879	XP_006280035.1	Ag037G4125700, Ag016G2329100
OG0015880	XP_006279987.1	Ag037G4137900, Ag016G2316500
OG0015881	XP_023642332.1	Ag014G1773000
OG0015882	XP_023642333.1	Ag014G1773100
OG0015883	XP_006297008.1	Ag014G1773600
OG0015884	XP_006298962.1	Ag014G1773800
OG0015885	XP_006297602.1	Ag014G1775000
OG0015886	XP_006297653.1	Ag014G1775300
OG0015887	XP_006297594.1	Ag014G1776800
OG0015888	XP_006300032.1	Ag014G1776900
OG0015889	XP_006299561.1	Ag014G1777000
OG0015890	XP_006298828.1	Ag014G1777700
OG0015891	XP_023642498.1	Ag014G1778800
OG0015892	XP_023642415.1	Ag014G1778900
OG0015893	XP_006299835.1	Ag014G1783200
OG0015894	XP_006299986.1	Ag014G1785000
OG0015895	XP_023641200.1	Ag014G1788500, Ag014G1786900
OG0015896	XP_006298406.1	Ag014G1789200
OG0015897	XP_006297405.1	Ag014G1790000
OG0015898	XP_006297870.1	Ag014G1790100
OG0015900	XP_006298245.1	Ag014G1791600
OG0015901	XP_006298263.1	Ag014G1793200
OG0015902	XP_006298698.1	Ag014G1794700
OG0015903	XP_006299762.1	Ag014G1794900
OG0015904	XP_006298522.1	Ag014G1797100
OG0015905	XP_006298706.1	Ag014G1798000
OG0015906	XP_006297431.1	Ag014G1803400
OG0015907	XP_006299929.1	Ag014G1806500
OG0015908	XP_023641551.1	Ag014G1807400
OG0015909	XP_006298626.2	Ag014G1808000
OG0015910	XP_006298625.1	Ag014G1810900
OG0015911	XP_006298545.1	Ag014G1811100
OG0015912	XP_023641400.1	Ag014G1812000
OG0015913	XP_006297514.1	Ag014G1812700
OG0015914	XP_006298882.2	Ag014G1814500
OG0015915	XP_006297158.1	Ag014G1814600
OG0015916	XP_006296937.1	Ag014G1816100
OG0015917	XP_006299082.1	Ag014G1817600
OG0015918	XP_006298367.2	Ag014G1819200
OG0015919	XP_006296690.1	Ag014G1824500
OG0015920	XP_023642810.1	Ag014G1824900
OG0015921	XP_023642365.1	Ag014G1830500
OG0015922	XP_023641689.1	Ag014G1831000
OG0015923	XP_006297224.1	Ag014G1831700
OG0015924	XP_006298266.1	Ag014G1833900
OG0015925	XP_006285821.2	Ag014G1834000
OG0015926	XP_006297716.1	Ag014G1837300
OG0015927	XP_006296883.1	Ag014G1839500
OG0015928	XP_006297694.2	Ag014G1841700
OG0015929	XP_006297250.1	Ag014G1842300
OG0015930	XP_006298584.1	Ag014G1842500
OG0015931	XP_023642214.1	Ag014G1843300
OG0015932	XP_006298085.1	Ag014G1843600
OG0015933	XP_006284638.1	Ag014G1844400, Ag014G1844100
OG0015934	XP_006297898.2	Ag014G1850300
OG0015935	XP_023641249.1	Ag014G1854500
OG0015936	XP_006297896.1	Ag014G1855000
OG0015937	XP_006297445.2	Ag014G1855700
OG0015938	XP_006297213.1	Ag014G1856000
OG0015939	XP_023641423.1	Ag014G1859400
OG0015940	XP_006298539.2	Ag014G1862100
OG0015941	XP_006297569.1	Ag014G1863500
OG0015942	XP_006297816.1	Ag014G1864700
OG0015943	XP_006296804.1	Ag014G1865000
OG0015944	XP_023641596.1	Ag014G1873300
OG0015945	XP_006298975.2	Ag014G1874300
OG0015946	XP_006299004.2	Ag014G1874600
OG0015947	XP_023642788.1	Ag014G1875200
OG0015948	XP_006298429.1	Ag014G1875400
OG0015949	XP_023641529.1	Ag014G1875800
OG0015950	XP_006297088.1	Ag014G1876400
OG0015951	XP_006297331.1	Ag014G1877200
OG0015952	XP_006298683.1	Ag014G1878100
OG0015953	XP_006297777.1	Ag014G1878200
OG0015954	XP_006300088.1	Ag014G1880000
OG0015955	XP_006297291.1	Ag014G1882700
OG0015956	XP_006296694.1	Ag014G1886800
OG0015957	XP_023641408.1	Ag014G1887100
OG0015958	XP_006299083.1	Ag014G1888300
OG0015959	XP_006299210.1	Ag014G1888500
OG0015960	XP_023641865.1	Ag014G1888700
OG0015961	XP_006299690.1	Ag014G1891300
OG0015962	XP_006300118.1	Ag014G1891500
OG0015963	XP_006298427.1	Ag014G1891800
OG0015964	XP_023641129.1	Ag014G1893400
OG0015965	XP_006299591.1	Ag014G1897700
OG0015966	XP_023642274.1	Ag014G1898700
OG0015967	XP_006299185.1	Ag014G1899200
OG0015968	XP_006298395.1	Ag014G1900200
OG0015969	XP_006297424.1	Ag014G1900700
OG0015970	XP_006297379.1	Ag014G1901400
OG0015971	XP_006297822.1	Ag014G1901600
OG0015972	XP_006299668.1	Ag014G1903500
OG0015973	XP_006298868.1	Ag014G1903600
OG0015974	XP_006298571.1	Ag014G1904600
OG0015975	XP_006298469.1	Ag014G1907200
OG0015976	XP_006297380.1	Ag014G1907300
OG0015977	XP_006301915.1	Ag014G1907800
OG0015978	XP_006298430.1	Ag014G1908900
OG0015979	XP_006296660.1	Ag014G1909700
OG0015980	XP_006299607.1	Ag014G1910200
OG0015981	XP_006300227.1	Ag014G1910700
OG0015982	XP_023642290.1	Ag014G1910800
OG0015983	XP_006297351.1	Ag014G1912900
OG0015984	XP_006298079.1	Ag014G1919800
OG0015985	XP_006296680.1	Ag014G1920000
OG0015986	XP_006297747.1	Ag014G1920100
OG0015987	XP_006297588.1	Ag014G1922200
OG0015988	XP_006299773.1	Ag014G1924600
OG0015990	XP_006299660.1	Ag014G1929200
OG0015991	XP_006299957.1	Ag014G1931000
OG0015992	XP_023642509.1	Ag014G1932200
OG0015994	XP_006297748.1	Ag014G1935700
OG0015995	XP_006297210.1	Ag014G1937200
OG0015996	XP_023641445.1	Ag014G1943500
OG0015997	XP_006298394.1	Ag014G1943800
OG0015998	XP_023641676.1	Ag014G1944600
OG0015999	XP_006298936.1	Ag014G1947900
OG0016000	XP_006299728.1	Ag014G1948500
OG0016001	XP_006298543.1	Ag014G1950400
OG0016002	XP_006299331.1	Ag014G1951800
OG0016003	XP_006299048.1	Ag014G1954600
OG0016004	XP_006300142.1	Ag014G1956600
OG0016005	XP_006291937.1	Ag014G1960300
OG0016006	XP_006299370.1	Ag014G1960700
OG0016007	XP_006298657.1	Ag014G1968400
OG0016008	XP_006298908.1	Ag014G1972100
OG0016009	XP_006298198.2	Ag014G1973800
OG0016010	XP_023642153.1	Ag014G1974000
OG0016011	XP_023642221.1	Ag014G1975500
OG0016012	XP_006296696.1	Ag014G1976000
OG0016013	XP_006297276.1	Ag014G1978700
OG0016014	XP_023642801.1	Ag014G1987300
OG0016015	XP_006297552.1	Ag014G1992800
OG0016016	XP_006298113.1	Ag014G1994000
OG0016017	XP_006298693.1	Ag014G1999300
OG0016018	XP_006297516.1	Ag014G2001100
OG0016019	XP_006300241.1	Ag014G2001400
OG0016020	XP_006297254.1	Ag014G2001600
OG0016021	XP_006298294.1	Ag014G2004900
OG0016022	XP_006299186.1	Ag014G2006900
OG0016023	XP_023642145.1	Ag014G2008000
OG0016024	XP_023642045.1	Ag014G2011200
OG0016025	XP_006298789.2	Ag014G2017200
OG0016026	XP_023634863.1	Ag014G2019600
OG0016027	XP_006298773.1	Ag014G2022500
OG0016028	XP_006297092.1	Ag014G2022800
OG0016029	XP_023642070.1	Ag014G2027800
OG0016030	XP_006299403.2	Ag014G2029300
OG0016031	XP_023642791.1	Ag014G2029400
OG0016032	XP_006298435.1	Ag014G2029500
OG0016033	XP_006298114.1	Ag014G2029800
OG0016034	XP_006297304.2	Ag014G2033500
OG0016035	XP_006298642.2	Ag014G2033600
OG0016036	XP_006298496.1	Ag014G2039900
OG0016037	XP_006297320.1	Ag014G2044200
OG0016038	XP_006298187.1	Ag014G2047000
OG0016039	XP_006297126.1	Ag014G2047300
OG0016040	XP_006297573.1	Ag014G2087100, Ag014G2050200
OG0016041	XP_006297734.1	Ag014G2051900
OG0016042	XP_023642752.1	Ag014G2058400
OG0016043	XP_023642482.1	Ag014G2058700
OG0016044	XP_006300245.2	Ag014G2063500
OG0016045	XP_006299054.1	Ag014G2067400
OG0016046	XP_006298697.2	Ag014G2069400
OG0016047	XP_006299635.1	Ag014G2069800
OG0016048	XP_006299483.1	Ag014G2070800
OG0016049	XP_006297202.1	Ag014G2071300
OG0016050	XP_006297248.1	Ag014G2071500
OG0016051	XP_006296830.1	Ag014G2072100, Ag014G2088300
OG0016052	XP_006281554.1	Ag014G2074200
OG0016053	XP_006298957.1	Ag014G2077700
OG0016054	XP_006296982.1	Ag014G2083600
OG0016055	XP_006296923.1	Ag014G2090700, Ag014G2086600
OG0016056	XP_023641197.1	Ag014G2092200
OG0016057	XP_023642645.1	Ag011G1214800, Ag014G2092600
OG0016058	XP_006299842.1	Ag014G2094500
OG0016059	XP_023642079.1	Ag014G2095500
OG0016060	XP_006299375.1	Ag014G2098900
OG0016061	XP_023641591.1	Ag014G2099200
OG0016062	XP_023642538.1	Ag014G2110700
OG0016063	XP_023641762.1	Ag014G2112500
OG0016064	XP_006296994.1	Ag014G2114300
OG0016065	XP_006298745.1	Ag014G2115100
OG0016066	XP_023641830.1	Ag014G2116600
OG0016067	XP_006296929.2	Ag014G2116700
OG0016068	XP_006297790.1	Ag014G2117300
OG0016069	XP_006297582.1	Ag014G2124500
OG0016070	XP_006297988.1	Ag014G2124600
OG0016071	XP_006297200.1	Ag014G2130500
OG0016072	XP_006297934.1	Ag014G2131100
OG0016073	XP_006300009.1	Ag014G2132800
OG0016074	XP_006296879.1	Ag014G2134000
OG0016075	XP_006298467.1	Ag014G2134100
OG0016076	XP_006298503.1	Ag014G2137200
OG0016077	XP_006297584.1	Ag014G2143400
OG0016078	XP_006299613.2	Ag024G2894200, Ag014G2150900, Ag014G2151000
OG0016079	XP_006296919.1	Ag014G2151700
OG0016080	XP_006297113.1	Ag014G2152100
OG0016081	XP_023641567.1	Ag014G2157100
OG0016082	XP_006297698.1	Ag014G2157700
OG0016083	XP_023642200.1	Ag014G2166200
OG0016084	XP_006300184.1	Ag014G2166300
OG0016085	XP_006297133.1	Ag014G2167300
OG0016086	XP_006299878.1	Ag014G2168900, Ag027G3072100
OG0016087	XP_006298296.1	Ag014G2169600, Ag027G3071100
OG0016088	XP_006280638.1	Ag073G5260600
OG0016089	XP_006280339.2	Ag073G5260800
OG0016090	XP_006281914.1	Ag073G5261000
OG0016091	XP_023637992.1	Ag073G5262000
OG0016092	XP_023642147.1	Ag061G5018500
OG0016093	XP_006284269.1	Ag061G5019200
OG0016094	XP_023634809.1	Ag061G5019300
OG0016095	XP_006284405.1	Ag061G5025300
OG0016096	XP_006284346.2	Ag061G5027600
OG0016097	XP_006283665.1	Ag061G5030100
OG0016098	XP_006282882.1	Ag061G5030700
OG0016099	XP_023633425.1, XP_006284942.2	Ag061G5035200
OG0016100	XP_006293303.1	Ag061G5035500
OG0016101	XP_006285023.1	Ag061G5036900
OG0016102	XP_023633925.1	Ag061G5037100
OG0016103	XP_023634911.1	Ag061G5041600
OG0016104	XP_023634514.1	Ag061G5046400
OG0016105	XP_023638972.1	Ag061G5047000
OG0016106	XP_006280492.2	Ag061G5047200
OG0016107	XP_006280608.1	Ag061G5047300
OG0016108	XP_006280050.1	Ag061G5047700
OG0016109	XP_006298598.2	Ag064G5101300, Ag027G3005600
OG0016110	XP_006297681.1	Ag027G3014300
OG0016111	XP_006298479.1	Ag027G3017300
OG0016112	XP_006297409.1	Ag027G3019100
OG0016113	XP_006298774.1	Ag027G3026900
OG0016114	XP_006299940.1	Ag027G3028300
OG0016115	XP_023642494.1	Ag027G3033600
OG0016116	XP_006299103.1	Ag027G3037000
OG0016117	XP_023641806.1	Ag027G3057200
OG0016118	XP_006297865.1	Ag027G3057800
OG0016119	XP_006298779.1	Ag027G3057900
OG0016120	XP_006299891.1	Ag027G3058400
OG0016121	XP_006298007.2	Ag027G3061500
OG0016122	XP_006298250.2	Ag027G3061700
OG0016123	XP_006297135.1	Ag027G3062800
OG0016124	XP_023642211.1	Ag027G3071900
OG0016125	XP_006285674.1	Ag068G5215900
OG0016126	XP_006283119.1	Ag068G5231200
OG0016127	XP_023644054.1	Ag069G5232900
OG0016128	XP_006302789.1	Ag036G4084400
OG0016129	XP_023643360.1	Ag036G4085600
OG0016130	XP_006302104.1	Ag036G4088000
OG0016131	XP_006300544.1	Ag036G4091200
OG0016132	XP_006302286.1	Ag036G4092100
OG0016133	XP_006302700.1	Ag036G4094700
OG0016134	XP_006300806.1	Ag036G4098900
OG0016135	XP_006302171.1	Ag036G4099400
OG0016136	XP_006302313.2	Ag036G4100000
OG0016137	XP_006301376.1	Ag036G4100100
OG0016138	XP_023642983.1	Ag036G4108100
OG0016139	XP_006300706.2	Ag036G4112500
OG0016140	XP_006300479.1	Ag036G4113900
OG0016141	XP_006279918.1	Ag036G4114900
OG0016142	XP_006302143.2	Ag036G4115000
OG0016143	XP_023643188.1	Ag036G4115400
OG0016144	XP_023642882.1	Ag036G4118500
OG0016145	XP_006300408.1	Ag036G4119500
OG0016146	XP_006287631.1	Ag060G5001700
OG0016147	XP_006287368.1	Ag060G5002300
OG0016148	XP_006287826.1	Ag060G5002700
OG0016149	XP_006287025.1	Ag060G5002900
OG0016150	XP_006286401.1	Ag060G5004800
OG0016151	XP_006289483.1	Ag060G5005800
OG0016152	XP_006289251.1	Ag060G5008100
OG0016153	XP_006287650.2	Ag060G5013300
OG0016154	XP_006289709.1	Ag060G5015000
OG0016155	XP_006289696.1	Ag060G5015700
OG0016156	XP_006288483.1	Ag060G5015800
OG0016157	XP_006287784.1	Ag043G4433100
OG0016158	XP_006282171.1	Ag043G4447500
OG0016159	XP_006281170.2	Ag043G4447700
OG0016160	XP_023642506.1	Ag043G4447800
OG0016162	XP_006297289.1	Ag096G5474200
OG0016163	XP_006291191.1	Ag017G2411800
OG0016164	XP_006292375.2	Ag017G2412500
OG0016165	XP_006291364.1	Ag017G2413100
OG0016166	XP_006290738.1	Ag017G2414400
OG0016167	XP_006292369.2	Ag017G2415100
OG0016168	XP_023639233.1	Ag017G2416600
OG0016169	XP_006292000.1	Ag017G2419000
OG0016170	XP_006282634.1	Ag017G2419800
OG0016171	XP_006291700.1	Ag017G2421000
OG0016172	XP_023638388.1	Ag017G2424100
OG0016173	XP_006291668.1	Ag017G2424200
OG0016174	XP_006292185.1	Ag017G2424700
OG0016175	XP_006290847.1	Ag017G2427000
OG0016176	XP_006291778.2	Ag017G2427200
OG0016177	XP_006291288.1	Ag017G2429200
OG0016178	XP_006291174.1	Ag017G2429600
OG0016179	XP_006292663.2	Ag017G2431300
OG0016180	XP_023638335.1	Ag017G2433200
OG0016181	XP_023639307.1	Ag017G2433400
OG0016182	XP_006291123.1	Ag017G2434100
OG0016183	XP_023644677.1	Ag034G3650400
OG0016184	XP_023644716.1	Ag034G3651200
OG0016185	XP_006305182.2	Ag034G3651400
OG0016186	XP_023633010.1	Ag034G3652500
OG0016187	XP_006307695.1	Ag034G3652600
OG0016188	XP_023644739.1	Ag034G3652900
OG0016189	XP_006305215.1	Ag034G3653400
OG0016190	XP_006306838.2	Ag034G3653500
OG0016191	XP_006303692.1	Ag034G3653600
OG0016192	XP_006305307.1	Ag034G3653700
OG0016193	XP_023645093.1	Ag034G3654700
OG0016194	XP_006307592.1	Ag034G3655400
OG0016195	XP_006307577.1	Ag034G3655800
OG0016196	XP_023645161.1	Ag034G3656700
OG0016197	XP_006303976.1	Ag034G3658100
OG0016198	XP_006305749.1	Ag034G3659400
OG0016199	XP_006307480.1	Ag034G3660100
OG0016200	XP_006307379.1	Ag034G3661400
OG0016201	XP_006306019.1	Ag034G3661600
