Orthogroup	Capsella_rubella	Arabidopsis_arenosa
OG0018205	XP_006285062.1	jg12496
OG0018206	XP_006284417.1	jg12497
OG0018207	XP_006282494.2	jg12543
OG0018208	XP_006283337.1	jg12731
OG0018209	XP_006283184.1	jg12786
OG0018210	XP_006285424.1	jg12819
OG0018211	XP_006281983.1	jg23099
OG0018212	XP_006282278.1	jg20293
OG0018213	XP_006280433.1	jg20830
OG0018214	XP_006280569.1	jg20925
OG0018215	XP_006281058.1	jg21293
OG0018216	XP_006279776.1	jg21328
OG0018217	XP_023638856.1	jg21382
OG0018218	XP_006281240.1	jg21603
OG0018219	XP_006280686.1	jg21683
OG0018220	XP_006280990.1	jg21702
OG0018221	XP_006280862.1	jg21749
OG0018222	XP_006280344.1	jg21755
OG0018223	XP_006281361.1	jg21848
OG0018224	XP_006281831.1	jg21854
OG0018225	XP_006279605.1	jg21866
OG0018226	XP_006281494.1	jg21993
OG0018227	XP_006280363.1	jg23081
OG0018228	XP_006280572.1	jg23139
OG0018229	XP_006300430.1	jg23548
OG0018230	XP_006279534.1	jg23729
OG0018261	XP_006294935.1	jg10216
OG0018262	XP_006291859.1	jg14478
OG0018263	XP_006284733.2	jg12663
OG0018265	XP_006289374.1	jg5583
OG0018266	XP_006293529.1	jg17362
OG0018267	XP_006287429.1	jg5357
OG0018268	XP_006290001.1	jg5347
OG0018270	XP_023637194.1	jg5287
OG0018271	XP_006285501.2	jg11385
OG0018272	XP_006290211.2	jg5253
OG0018273	XP_006289564.1	jg5231
OG0018275	XP_006290013.1	jg5141
OG0018276	XP_023636033.1	jg5115
OG0018281	XP_023636848.1	jg4855
OG0018282	XP_006288929.1	jg4807
OG0018283	XP_006287318.1	jg4805
OG0018284	XP_006294395.1	jg4779
OG0018285	XP_006287383.1	jg4750
OG0018286	XP_023635970.1	jg4733
OG0018287	XP_006289662.1	jg4704
OG0018288	XP_006290205.2	jg4672
OG0018289	XP_006286651.1	jg4593
OG0018290	XP_006284467.2	jg9976
OG0018292	XP_006294234.2	jg17617
OG0018293	XP_023640681.1	jg17619
OG0018294	XP_006295918.2	jg17629
OG0018295	XP_006296453.1	jg17750
OG0018297	XP_006293883.2	jg17908
OG0018298	XP_006295431.1	jg17944
OG0018299	XP_023640601.1	jg18003
OG0018300	XP_023639746.1	jg18028
OG0018303	XP_023640584.1	jg18246
OG0018304	XP_006293371.2	jg18426
OG0018305	XP_006282056.1	jg20819
OG0018306	XP_006283786.1	jg10031
OG0018307	XP_006283234.1	jg9940
OG0018308	XP_006283324.1	jg9928
OG0018309	XP_006283410.1	jg9890
OG0018310	XP_006305023.1	jg32812
OG0018311	XP_006306435.1	jg32738
OG0018312	XP_006304661.2	jg31519
OG0018313	XP_006303746.1	jg31607
OG0018314	XP_023632658.1	jg31615
OG0018315	XP_006303958.2	jg31632
OG0018316	XP_006305833.1	jg31824
OG0018317	XP_006303861.1	jg31871
OG0018318	XP_006306842.1	jg31892
OG0018319	XP_006291058.1	jg13106
OG0018320	XP_006292336.1	jg13138
OG0018322	XP_006281975.1	jg23518
OG0018323	XP_006281123.2	jg23451
OG0018324	XP_006279547.1	jg23334
OG0018325	XP_023644765.1	jg23193
OG0018326	XP_006282034.1	jg23172
OG0018327	XP_023633440.1	jg23156
OG0018328	XP_023642342.1	jg23147
OG0018329	XP_006280830.1	jg23130
OG0018330	XP_006282008.2	jg23084
OG0018331	XP_006281454.1	jg23079
OG0018332	XP_006281921.1	jg23073
OG0018333	XP_006288759.1	jg6194
OG0018334	XP_006286357.2	jg6260
OG0018335	XP_006287713.2	jg6291
OG0018336	XP_006286492.1	jg6294
OG0018337	XP_006289632.1	jg6435
OG0018338	XP_006286987.1	jg6437
OG0018339	XP_006286485.1	jg6449
OG0018340	XP_006288499.1	jg5810
OG0018341	XP_006287301.1	jg5829
OG0018342	XP_006290000.1	jg5936
OG0018343	XP_006282115.1	jg22895
OG0018344	XP_023644696.1	jg22839
OG0018345	XP_006282116.1	jg22838
OG0018346	XP_006282033.2	jg22808
OG0018347	XP_006280196.1	jg22776
OG0018348	XP_006281531.1	jg22697
OG0018349	XP_006281714.1	jg22672
OG0018350	XP_006279666.2	jg22646
OG0018351	XP_023640298.1	jg22642
OG0018352	XP_006280289.1	jg22482
OG0018354	XP_006292208.1	jg14778
OG0018355	XP_006286768.1	jg7947
OG0018356	XP_023637175.1	jg4555
OG0018357	XP_006287355.1	jg4541
OG0018358	XP_006289707.1	jg4285
OG0018359	XP_006289677.2	jg4226
OG0018360	XP_006279336.1	jg3805
OG0018362	XP_006289936.1	jg3937
OG0018363	XP_006287367.1	jg3910
OG0018364	XP_023637638.1	jg3896
OG0018365	XP_006287696.1	jg3866
OG0018366	XP_023636551.1	jg3863
OG0018367	XP_023637588.1	jg3846
OG0018368	XP_023633497.1	jg3812
OG0018369	XP_006297232.1	jg24771
OG0018370	XP_006283308.1	jg12756
OG0018372	XP_023644149.1	jg3778
OG0018374	XP_006301270.1	jg3662
OG0018375	XP_006302315.1	jg3631
OG0018376	XP_006302347.1	jg3618
OG0018377	XP_006302939.1	jg3614
OG0018378	XP_023643665.1	jg3493
OG0018379	XP_006302670.1	jg3433
OG0018380	XP_006300985.1	jg3406
OG0018381	XP_006304645.1	jg30868
OG0018382	XP_006302156.1	jg3387
OG0018383	XP_006300530.2	jg3379
OG0018384	XP_006297214.1	jg27589
OG0018385	XP_006302024.2	jg3299
OG0018386	XP_006300792.1	jg3292
OG0018387	XP_006300983.1	jg3169
OG0018389	XP_006297198.1	jg27883
OG0018390	XP_006299554.1	jg27901
OG0018391	XP_006305012.1	jg33814
OG0018392	XP_006300882.1	jg1948
OG0018393	XP_006306998.1	jg33639
OG0018395	XP_006305331.1	jg33606
OG0018396	XP_006293413.1	jg18761
OG0018397	XP_006293494.1	jg18766
OG0018398	XP_006295397.1	jg18814
OG0018399	XP_006294773.1	jg19852, jg14463
OG0018400	XP_006284979.1	jg11906
OG0018401	XP_006283919.1	jg11936
OG0018402	XP_006286165.1	jg11709
OG0018403	XP_006282837.2	jg11706
OG0018404	XP_023635271.1	jg11816
OG0018405	XP_006284568.1	jg11461
OG0018406	XP_006282716.1	jg11383
OG0018407	XP_006282787.1	jg11361
OG0018408	XP_006284593.1	jg11348
OG0018409	XP_006286105.1	jg11282
OG0018410	XP_006283247.1	jg11255
OG0018412	XP_023643960.1	jg2997
OG0018413	XP_023644641.1	jg31248
OG0018415	XP_023644317.1	jg3107
OG0018416	XP_006302656.1	jg3122
OG0018417	XP_006300670.1	jg3124
OG0018418	XP_006296265.1	jg19672
OG0018419	XP_006300668.1	jg2454
OG0018421	XP_023643997.1	jg2507
OG0018422	XP_006285533.1	jg9596
OG0018423	XP_006285035.2	jg9594
OG0018424	XP_006284813.1	jg9561
OG0018426	XP_006283555.1	jg12603, jg12604
OG0018427	XP_023638603.1	jg14143
OG0018428	XP_006292889.1	jg13545
OG0018429	XP_006291646.2	jg14059
OG0018431	XP_006282326.1	jg20499
OG0018433	XP_006281436.1	jg20602
OG0018434	XP_023637067.1	jg20603
OG0018435	XP_006291564.2	jg13636
OG0018437	XP_006307693.1	jg33261
OG0018438	XP_006306411.2	jg33372
OG0018440	XP_006307254.1	jg33412
OG0018441	XP_006303255.1	jg33423
OG0018442	XP_006305421.1	jg33473
OG0018443	XP_006282272.1	jg20964
OG0018444	XP_006295951.1	jg18505
OG0018445	XP_006296159.1	jg18620
OG0018446	XP_006296059.2	jg18639
OG0018447	XP_006296437.1	jg18670
OG0018448	XP_006293882.1	jg18679
OG0018449	XP_006284712.1	jg10730
OG0018450	XP_006285069.2	jg10799
OG0018451	XP_006284032.1	jg10802
OG0018452	XP_006284666.1	jg10812
OG0018453	XP_006284726.2	jg12534
OG0018454	XP_006284200.1	jg10818
OG0018455	XP_006283936.1	jg10850
OG0018457	XP_023632748.1	jg20434
OG0018458	XP_006290333.2	jg14960
OG0018459	XP_006292643.2	jg14920
OG0018461	XP_006292985.1	jg14886
OG0018462	XP_006279733.1	jg21919
OG0018463	XP_006296589.1	jg27393
OG0018464	XP_006299388.2	jg27217
OG0018465	XP_023641334.1	jg27408
OG0018468	XP_006283747.1	jg10274
OG0018469	XP_006291945.1	jg13693
OG0018470	XP_023635681.1	jg10590
OG0018471	XP_006297157.1	jg23937
OG0018472	XP_006285037.2	jg10553
OG0018473	XP_006284440.2	jg10534
OG0018474	XP_006290190.1	jg7226
OG0018475	XP_006284258.1	jg10436
OG0018476	XP_023635189.1	jg10614
OG0018477	XP_006282848.1	jg10929
OG0018478	XP_023633684.1	jg10907
OG0018479	XP_023641652.1	jg23886
OG0018480	XP_023641209.1	jg23890
OG0018481	XP_006300107.1	jg23892
OG0018482	XP_006298917.1	jg23896
OG0018483	XP_006297148.1	jg23919
OG0018484	XP_023641457.1	jg23922
OG0018486	XP_006298677.1	jg23942
OG0018487	XP_006299114.1	jg23947
OG0018488	XP_006280630.1	jg23758
OG0018489	XP_006281944.2	jg23769
OG0018490	XP_023645516.1	jg23772
OG0018491	XP_006279760.1	jg23780
OG0018492	XP_023638365.1	jg16444
OG0018494	XP_006281476.1	jg16432
OG0018495	XP_006292839.1	jg16325
OG0018496	XP_023638340.1	jg16275
OG0018497	XP_006290098.1	jg8242
OG0018498	XP_006292599.2	jg16206
OG0018499	XP_006291675.2	jg16201
OG0018500	XP_006290261.1	jg15987
OG0018501	XP_006290872.1	jg15949
OG0018502	XP_006292874.1	jg15879
OG0018503	XP_006290306.2	jg15802
OG0018505	XP_006292645.1	jg15618
OG0018507	XP_006290823.1	jg15433
OG0018508	XP_006292997.2	jg15313
OG0018509	XP_006292855.1	jg15305
OG0018510	XP_006291405.1	jg15241
OG0018511	XP_006292482.2	jg15201
OG0018512	XP_023639076.1	jg15182
OG0018513	XP_023641983.1	jg26923
OG0018514	XP_006299442.1	jg26995
OG0018515	XP_006300589.1	jg2163
OG0018517	XP_023644151.1	jg2320
OG0018518	XP_006301069.2	jg2327
OG0018519	XP_006299461.1	jg28060
OG0018520	XP_006299777.1	jg28116
OG0018521	XP_006295669.1	jg19380
OG0018522	XP_006283804.1	jg11930
OG0018524	XP_006296158.2	jg18978
OG0018525	XP_023639813.1	jg18942
OG0018526	XP_006288167.1	jg7596
OG0018527	XP_023640715.1	jg16557
OG0018528	XP_006293521.1	jg16665
OG0018529	XP_006292441.1	jg13984
OG0018530	XP_006303707.2	jg32592
OG0018531	XP_006307546.1	jg32314
OG0018532	XP_023645754.1	jg32178
OG0018533	XP_006305423.1	jg32167
OG0018535	XP_006289058.1	jg7367
OG0018536	XP_006287536.1	jg7502
OG0018537	XP_006287063.1	jg6585
OG0018539	XP_006287056.1	jg6635
OG0018542	XP_006297159.1	jg28248
OG0018543	XP_006299416.1	jg28287
OG0018544	XP_023638232.1	jg21366
OG0018545	XP_006293567.1	jg20226
OG0018546	XP_006294602.1	jg20094
OG0018547	XP_006296085.1	jg19928, jg19918
OG0018548	XP_006281718.1	jg21047
OG0018549	XP_006298535.1	jg24378
OG0018550	XP_006282438.1	jg11454
OG0018551	XP_006294846.1	jg19634
OG0018552	XP_006296519.1	jg19622
OG0018553	XP_023640511.1	jg19616
OG0018554	XP_006294151.1	jg19599
OG0018556	XP_023637263.1	jg19534
OG0018558	XP_006297658.2	jg24014
OG0018559	XP_023642267.1	jg24047
OG0018560	XP_023642441.1	jg24068
OG0018561	XP_006298663.1	jg24083
OG0018562	XP_006300194.1	jg24101
OG0018563	XP_006298166.1	jg24108
OG0018564	XP_006300010.2	jg24163
OG0018565	XP_006298969.2	jg24189
OG0018566	XP_023642609.1	jg24195
OG0018567	XP_006296957.1	jg24203
OG0018568	XP_023642523.1	jg24318
OG0018569	XP_006298293.1	jg24332
OG0018570	XP_006297308.1	jg24342
OG0018571	XP_006296608.1	jg24363
OG0018572	XP_023642736.1	jg24436
OG0018573	XP_023642733.1	jg24437
OG0018574	XP_006296700.1	jg24475
OG0018575	XP_023642568.1	jg24497
OG0018576	XP_006297046.1	jg24643
OG0018577	XP_006298951.1	jg24682
OG0018579	XP_006296925.1	jg24793
OG0018580	XP_006284358.1	jg11578
OG0018581	XP_006297691.1	jg24883
OG0018582	XP_006299287.1	jg24925
OG0018583	XP_006298604.1	jg25047
OG0018584	XP_006283825.1	jg12530
OG0018585	XP_006300051.1	jg25130
OG0018586	XP_023641286.1	jg25224
OG0018587	XP_006299513.1	jg25233
OG0018589	XP_006297433.1	jg25289
OG0018590	XP_006298082.1	jg25300
OG0018591	XP_006299636.1	jg25302
OG0018592	XP_023641291.1	jg25393
OG0018593	XP_006299393.1	jg25450
OG0018594	XP_006296814.1	jg25534
OG0018597	XP_006297675.1	jg25702
OG0018598	XP_023641320.1	jg25798
OG0018599	XP_006297257.1	jg25975
OG0018600	XP_006290438.2	jg12928
OG0018601	XP_006296813.2	jg26056
OG0018602	XP_023641829.1	jg26060
OG0018605	XP_023642139.1	jg26108
OG0018607	XP_006297494.1	jg26154
OG0018608	XP_006299073.1	jg26268
OG0018609	XP_006280222.1	jg21966
OG0018610	XP_006283379.2	jg12533
OG0018611	XP_006285420.1	jg12480
OG0018612	XP_023633987.1	jg21277
OG0018615	XP_006291892.1	jg13000
OG0018616	XP_006302844.1	jg1953
OG0018617	XP_006279431.1	jg1726
OG0018618	XP_006303046.1	jg1564
OG0018619	XP_006289665.1	jg5746
OG0018620	XP_006286542.2	jg5673
OG0018621	XP_006292093.2	jg15152
OG0018623	XP_023632640.1	jg28420
OG0018624	XP_023644738.1	jg28427
OG0018625	XP_006306736.1	jg28428
OG0018626	XP_006304730.1	jg28535
OG0018627	XP_006305995.1	jg28669
OG0018628	XP_006303945.1	jg28711
OG0018629	XP_023645021.1	jg28727
OG0018630	XP_006304967.1	jg28729
OG0018631	XP_023645948.1	jg28757
OG0018632	XP_006306646.1	jg28815
OG0018633	XP_006305365.1	jg28832
OG0018635	XP_006306654.2	jg28884
OG0018636	XP_006304384.1	jg28927
OG0018637	XP_006307284.1	jg29028
OG0018638	XP_006304930.2	jg29052
OG0018639	XP_006307690.2	jg29067
OG0018640	XP_006305290.1	jg29089
OG0018641	XP_006307211.1	jg29113
OG0018642	XP_023634460.1	jg29130
OG0018643	XP_023645018.1	jg29163
OG0018644	XP_006306854.1	jg29169
OG0018645	XP_006303260.1	jg29254
OG0018646	XP_006303773.1	jg29277
OG0018647	XP_006304373.1	jg29306
OG0018650	XP_006304469.1	jg29458
OG0018651	XP_006281183.2	jg20922
OG0018652	XP_006304494.1	jg29552
OG0018653	XP_006307697.1	jg29603
OG0018654	XP_006306558.1	jg29653
OG0018655	XP_006305868.1	jg29787
OG0018656	XP_006305222.1	jg29831
OG0018657	XP_006306619.1	jg29924
OG0018658	XP_006303747.1	jg29992
OG0018659	XP_006303677.2	jg30018
OG0018660	XP_006306315.1	jg30038
OG0018661	XP_023644801.1	jg30039
OG0018662	XP_023632560.1	jg30059
OG0018666	XP_006307083.2	jg30234
OG0018667	XP_023644813.1	jg30291
OG0018668	XP_006304020.1	jg30492
OG0018670	XP_006304500.1	jg30545
OG0018672	XP_006306841.1	jg30550
OG0018673	XP_006306084.1	jg30555
OG0018674	XP_006280665.1	jg21104
OG0018675	XP_006306895.1	jg30844
OG0018677	XP_006301823.1	jg2796
OG0018678	XP_006284648.2	jg10054
OG0018680	XP_006305847.1	jg33236
OG0018682	XP_006301487.1	jg593
OG0018684	XP_006300766.1	jg621
OG0018685	XP_006301878.1	jg640
OG0018686	XP_006301275.1	jg698
OG0018687	XP_006300615.1	jg897
OG0018688	XP_006302097.2	jg932
OG0018691	XP_006301338.2	jg1364
OG0018692	XP_006301716.1	jg1410
OG0018694	XP_023643657.1	jg398
OG0018695	XP_006281301.1	jg20385
OG0018696	XP_023636229.1	jg20343
OG0018698	XP_006293987.1	jg9439
OG0018700	XP_023644527.1, XP_023645107.1	jg32931
OG0018701	XP_006304414.1	jg32945
OG0018703	XP_006306097.1, XP_006307725.2	jg33008
OG0018704	XP_023632864.1	jg33009
OG0018705	XP_006304751.2	jg33016
OG0018706	XP_006282488.1	jg8275
OG0018707	XP_023635493.1	jg8281
OG0018709	XP_006285114.1	jg8420
OG0018711	XP_006285426.1	jg8556
OG0018712	XP_006285467.1	jg8562
OG0018713	XP_006284684.1	jg8564
OG0018714	XP_006283527.1	jg8585
OG0018717	XP_023634399.1	jg8623
OG0018718	XP_006285447.2	jg8736
OG0018719	XP_006283736.1	jg8753
OG0018720	XP_023635529.1	jg8770, jg975
OG0018721	XP_006285377.1	jg8776, jg8780
OG0018722	XP_006283134.1	jg8840
OG0018723	XP_006284905.1	jg8869
OG0018724	XP_006285733.1	jg8871
OG0018725	XP_023642000.1	jg26715
OG0018726	XP_006282792.1	jg9215
OG0018728	XP_006292761.1	jg14582
OG0018729	XP_006299901.2, XP_006298971.2	jg26616, jg26617
OG0018730	XP_006299537.1	jg26656
OG0018731	XP_006303052.1	jg2903
OG0018732	XP_006300918.1	jg2894
OG0018733	XP_006307093.1	jg30882
OG0018734	XP_006306207.1	jg31086
OG0018735	XP_006286509.2	jg8118
OG0018736	XP_006289907.2	jg8243
OG0018737	XP_006305528.1	jg28479
OG0018738	XP_006304652.1	jg28836
OG0018740	XP_006303469.1	jg28998
OG0018741	XP_006306468.1	jg29611
OG0018742	XP_006303763.1	jg29662
OG0018743	XP_023632797.1	jg30772
OG0018744	XP_023645257.1	jg30940
OG0018745	XP_006307309.1	jg30957
OG0018746	XP_006303997.1	jg31031
OG0018747	XP_006304126.1	jg31044
OG0018748	XP_023646053.1	jg31116
OG0018749	XP_006305903.1	jg31127
OG0018750	XP_006304368.2	jg31144
OG0018751	XP_006306023.2	jg31166
OG0018752	XP_006306904.1	jg31186
OG0018753	XP_006307253.1	jg31397
OG0018754	XP_006292267.2	jg13307, jg14321, jg13971
OG0018755	XP_006304117.1	jg32497
OG0018757	XP_006303682.1	jg32619
OG0018758	XP_006305669.1	jg33402
OG0018759	XP_006295934.1	jg16533, jg33624, jg28265
OG0018760	XP_006301402.1	jg407, jg409
OG0018761	XP_006301867.1	jg862
OG0018762	XP_006302505.1	jg928
OG0018763	XP_006302905.1	jg1134
OG0018764	XP_006301386.1	jg1345
OG0018766	XP_006302238.1	jg1804
OG0018767	XP_006302165.1	jg1982
OG0018769	XP_006300954.2	jg2442
OG0018770	XP_006301400.2	jg3056
OG0018771	XP_023644012.1	jg3358
OG0018772	XP_023643092.1	jg3400
OG0018773	XP_006302451.1	jg3532
OG0018774	XP_006302930.1	jg3606
OG0018775	XP_006301305.1	jg3608
OG0018776	XP_006302990.1	jg3751
OG0018777	XP_023642883.1	jg3761
OG0018778	XP_006302363.1	jg24658
OG0018779	XP_006299732.1	jg25255
OG0018780	XP_023642362.1	jg25295
OG0018781	XP_006298208.2	jg25363
OG0018782	XP_023636100.1	jg25712
OG0018782	XP_023636101.1	jg25709
OG0018783	XP_006297125.1	jg26020
OG0018784	XP_006299000.1	jg21321, jg26703
OG0018786	XP_006299696.1	jg27175
OG0018787	XP_023641913.1, XP_023641915.1	jg27382, jg27383
OG0018788	XP_006300140.1	jg27404
OG0018790	XP_023642089.1	jg27670
OG0018791	XP_006281078.2	jg20944, jg27749, jg17234
OG0018792	XP_023642814.1	jg28065
OG0018793	XP_006298476.1	jg28313
OG0018795	XP_023640288.1	jg16786
OG0018796	XP_006295071.1	jg16803
OG0018797	XP_023639498.1	jg16808
OG0018798	XP_006294201.1	jg16877
OG0018799	XP_006293496.2	jg16951
OG0018800	XP_006293983.1	jg16979
OG0018801	XP_006295156.1	jg17007
OG0018804	XP_023639838.1	jg17512
OG0018805	XP_006294976.1	jg18319, jg18743
OG0018806	XP_006294705.1	jg18504
OG0018807	XP_006295659.1	jg18533
OG0018808	XP_006296005.2, XP_023640379.1	jg18790
OG0018809	XP_023639884.1	jg18908
OG0018810	XP_006296575.2	jg19216
OG0018811	XP_006294998.1	jg19659
OG0018812	XP_006296444.1	jg20121
OG0018813	XP_006290965.1	jg12917
OG0018814	XP_006291509.1	jg13062
OG0018815	XP_006290844.2	jg13298
OG0018816	XP_006292555.1	jg13550
OG0018817	XP_006292206.1	jg13993
OG0018818	XP_023639077.1	jg14248
OG0018819	XP_006292718.1	jg14349
OG0018820	XP_023638951.1	jg15315
OG0018822	XP_006292792.1	jg14831
OG0018823	XP_006291639.1	jg14944
OG0018824	XP_006290392.1	jg15016
OG0018825	XP_006291929.1	jg15294
OG0018826	XP_023638117.1	jg15446
OG0018827	XP_006290466.1	jg15624
OG0018828	XP_006292383.1	jg16099
OG0018829	XP_006292965.1	jg16306
OG0018830	XP_006286722.1	jg4380
OG0018831	XP_006288902.1	jg5371
OG0018832	XP_006286434.1	jg6176
OG0018833	XP_023637391.1	jg6286
OG0018834	XP_023637274.1	jg6801
OG0018835	XP_006287707.1	jg7022
OG0018836	XP_006287191.1	jg7046
OG0018837	XP_023636235.1	jg7334
OG0018838	XP_006289593.1	jg7368
OG0018839	XP_023636107.1	jg7501
OG0018840	XP_006288906.1	jg7758
OG0018841	XP_006290204.2	jg7832, jg7834
OG0018842	XP_006283167.1	jg8498
OG0018843	XP_023635093.1	jg8626
OG0018844	XP_023634478.1	jg8795
OG0018845	XP_006284839.1	jg8872
OG0018846	XP_006282513.1	jg9412
OG0018847	XP_006285362.1	jg9600
OG0018848	XP_006282772.1	jg9763
OG0018849	XP_023635131.1	jg9773
OG0018850	XP_006284075.1	jg9792
OG0018851	XP_006283599.1	jg9809
OG0018852	XP_006285131.1	jg9886
OG0018853	XP_006286038.1	jg10026
OG0018854	XP_006282676.1	jg10848
OG0018855	XP_006283207.1	jg11259
OG0018856	XP_006283662.2	jg11438
OG0018859	XP_006283407.1	jg11982
OG0018860	XP_006283473.1	jg12210
OG0018861	XP_006283350.1	jg12653
OG0018862	XP_006281635.1	jg21093
OG0018863	XP_006282133.1	jg21118
OG0018864	XP_006281778.1	jg21137
OG0018865	XP_006280381.1	jg21407
OG0018866	XP_006281345.1	jg21505
OG0018867	XP_006280611.1	jg21652
OG0018868	XP_006280085.1	jg21668
OG0018869	XP_006281677.1	jg21696
OG0018870	XP_006281340.1	jg21732
OG0018871	XP_006280284.1	jg21756
OG0018872	XP_006282218.1	jg21783
OG0018873	XP_006280771.1	jg21826
OG0018874	XP_023645230.1	jg21829
OG0018875	XP_006279590.1	jg21855
OG0018876	XP_006280812.2	jg21873
OG0018877	XP_006280618.1	jg21917
OG0018878	XP_006281960.1	jg21992
OG0018880	XP_006282357.1	jg22199, jg22201
OG0018881	XP_006281762.1	jg23402
OG0018882	XP_006281458.1	jg23744
OG0018883	XP_006280466.1	jg23784
OG0018912	XP_006292055.1	jg14666
OG0018913	XP_006291361.1	jg14650
OG0018914	XP_006291910.2	jg14604
OG0018915	XP_006292846.1	jg13029
OG0018916	XP_006283294.1	jg12647
OG0018918	XP_006289768.1	jg5523
OG0018919	XP_006287827.1	jg5412
OG0018920	XP_006290195.1	jg5361
OG0018921	XP_023636627.1	jg5268
OG0018922	XP_006290117.1	jg5137
OG0018924	XP_023637415.1	jg4989
OG0018925	XP_023636703.1	jg4913
OG0018926	XP_023636666.1	jg4859
OG0018928	XP_006288606.1	jg4683
OG0018930	XP_023635247.1	jg9990
OG0018931	XP_023640620.1	jg17519
OG0018932	XP_006296236.1	jg17540
OG0018933	XP_023636986.1	jg4576
OG0018936	XP_023635067.1	jg9927
OG0018937	XP_006285338.1	jg10066
OG0018938	XP_006306343.2	jg31364
OG0018939	XP_006307101.1	jg31566
OG0018940	XP_023632547.1	jg31874, jg31877
OG0018941	XP_023644894.1	jg31903
OG0018943	XP_006292894.2	jg13118
OG0018944	XP_023638836.1	jg13166
OG0018945	XP_006282013.1	jg23654
OG0018946	XP_006281758.1	jg23545
OG0018947	XP_006280093.2	jg23478
OG0018948	XP_023645365.1	jg23329
OG0018949	XP_006281064.1	jg23171
OG0018950	XP_006289968.1	jg5849
OG0018952	XP_006281710.1	jg22991
OG0018953	XP_006279798.1	jg22972
OG0018954	XP_006281456.1	jg22777
OG0018955	XP_006279701.1	jg22773
OG0018956	XP_023633386.1	jg21941
OG0018957	XP_006280118.1	jg22421
OG0018958	XP_006290593.1	jg14756
OG0018959	XP_006288178.1	jg4521
OG0018960	XP_006288799.1	jg4395
OG0018961	XP_006287719.1	jg4343
OG0018962	XP_006287799.1	jg4315
OG0018963	XP_006288436.2	jg4264
OG0018964	XP_023637666.1	jg4220
OG0018966	XP_006297432.1	jg26341
OG0018967	XP_006287938.1	jg4013
OG0018968	XP_006287439.1	jg3968
OG0018969	XP_006287866.1	jg3902
OG0018970	XP_006288836.1	jg3841
OG0018971	XP_006286104.1	jg12700
OG0018972	XP_006285223.2	jg12710
OG0018974	XP_006302219.1	jg3199
OG0018978	XP_023632837.1	jg33826
OG0018979	XP_006303683.1	jg33655
OG0018980	XP_006293627.1	jg18769
OG0018981	XP_006292895.1	jg14280
OG0018982	XP_006292774.1	jg15855
OG0018983	XP_006281850.1	jg21655
OG0018984	XP_006283821.1	jg11551
OG0018986	XP_006284906.1	jg11197
OG0018987	XP_006279649.1	jg21665
OG0018988	XP_006279793.1	jg21664
OG0018989	XP_006282170.1	jg21736
OG0018991	XP_006300364.2	jg3024
OG0018992	XP_023643708.1	jg3087
OG0018993	XP_006301578.1	jg3133
