Orthogroup	Capsella_rubella	Noccaea_praecox
OG0015854	XP_006295652.1	Np006G3263700
OG0015855	XP_006295181.1	Np006G3265600
OG0015857	XP_006294367.1	Np006G3269700
OG0015858	XP_006295895.1	Np006G3270300
OG0015859	XP_006296106.1	Np006G3271500
OG0015860	XP_006294241.1	Np006G3272700
OG0015861	XP_006293936.2	Np006G3275500
OG0015862	XP_023640075.1	Np006G3276800
OG0015863	XP_023640512.1	Np006G3278100
OG0015864	XP_006296166.1	Np005G2922100, Np006G3278900
OG0015865	XP_006295434.1	Np006G3279000
OG0015866	XP_006294801.1	Np006G3280200
OG0015867	XP_023640943.1	Np006G3282200
OG0015868	XP_006295407.1	Np006G3282300
OG0015869	XP_006294817.1	Np006G3282800
OG0015870	XP_006296500.2	Np006G3288300
OG0015871	XP_006294802.1	Np006G3291400
OG0015873	XP_006294746.1	Np006G3294700
OG0015874	XP_006295802.1	Np006G3293500
OG0015875	XP_006293740.1	Np006G3293300
OG0015876	XP_006294191.2	Np006G3300000, Np006G3300400
OG0015877	XP_006296537.2	Np006G3300600
OG0015878	XP_023640270.1	Np006G3301500
OG0015880	XP_006279987.1	Np001G0334800
OG0015881	XP_023642332.1	Np007G4244500
OG0015882	XP_023642333.1	Np007G4244400
OG0015883	XP_006297008.1	Np007G4244100
OG0015884	XP_006298962.1	Np007G4243700
OG0015885	XP_006297602.1	Np007G4241600
OG0015886	XP_006297653.1	Np007G4241300
OG0015887	XP_006297594.1	Np007G4239000
OG0015888	XP_006300032.1	Np007G4238700
OG0015889	XP_006299561.1	Np007G4238600
OG0015890	XP_006298828.1	Np007G4237800
OG0015891	XP_023642498.1	Np007G4236600
OG0015892	XP_023642415.1	Np007G4235900
OG0015893	XP_006299835.1	Np007G4234300
OG0015894	XP_006299986.1	Np007G4233200
OG0015895	XP_023641200.1	Np007G4231400
OG0015896	XP_006298406.1	Np007G4231300
OG0015897	XP_006297405.1	Np007G4231200
OG0015898	XP_006297870.1	Np007G4231100
OG0015900	XP_006298245.1	Np007G4229900
OG0015901	XP_006298263.1	Np007G4228500
OG0015902	XP_006298698.1	Np007G4227600
OG0015903	XP_006299762.1	Np007G4227100
OG0015904	XP_006298522.1	Np007G4225100
OG0015905	XP_006298706.1	Np007G4224000
OG0015906	XP_006297431.1	Np007G4220200
OG0015907	XP_006299929.1	Np007G4217000
OG0015908	XP_023641551.1	Np007G4216100
OG0015909	XP_006298626.2	Np007G4215700
OG0015910	XP_006298625.1	Np007G4214200
OG0015911	XP_006298545.1	Np007G4214000
OG0015912	XP_023641400.1	Np007G4212800
OG0015913	XP_006297514.1	Np007G4212400
OG0015914	XP_006298882.2	Np007G4209500
OG0015915	XP_006297158.1	Np007G4209100
OG0015916	XP_006296937.1	Np007G4208300
OG0015917	XP_006299082.1	Np007G4207300
OG0015918	XP_006298367.2	Np007G4205100
OG0015919	XP_006296690.1	Np007G4200200
OG0015921	XP_023642365.1	Np007G4192700
OG0015922	XP_023641689.1	Np007G4192100
OG0015923	XP_006297224.1	Np007G4190900
OG0015924	XP_006298266.1	Np007G4188900
OG0015925	XP_006285821.2	Np005G3096000
OG0015926	XP_006297716.1	Np007G4187500
OG0015927	XP_006296883.1	Np007G4185100
OG0015928	XP_006297694.2	Np007G4183700
OG0015929	XP_006297250.1	Np007G4182900
OG0015930	XP_006298584.1	Np007G4182300
OG0015931	XP_023642214.1	Np007G4180200
OG0015932	XP_006298085.1	Np007G4180100
OG0015933	XP_006284638.1	Np005G3119300
OG0015934	XP_006297898.2	Np007G4174900
OG0015936	XP_006297896.1	Np007G4172200
OG0015937	XP_006297445.2	Np007G4171300
OG0015938	XP_006297213.1	Np007G4170200, Np007G4170600
OG0015939	XP_023641423.1	Np003G1759400
OG0015940	XP_006298539.2	Np007G4163700
OG0015941	XP_006297569.1	Np007G4162400
OG0015942	XP_006297816.1	Np007G4161500
OG0015943	XP_006296804.1	Np007G4160400
OG0015944	XP_023641596.1	Np007G4154100
OG0015945	XP_006298975.2	Np007G4153100
OG0015946	XP_006299004.2	Np007G4152800
OG0015947	XP_023642788.1	Np007G4152000
OG0015948	XP_006298429.1	Np007G4151800
OG0015949	XP_023641529.1	Np007G4151500
OG0015950	XP_006297088.1	Np007G4151200
OG0015951	XP_006297331.1	Np007G4150000
OG0015952	XP_006298683.1	Np007G4148500
OG0015953	XP_006297777.1	Np007G4148200
OG0015954	XP_006300088.1	Np007G4146000
OG0015955	XP_006297291.1	Np007G4143500
OG0015956	XP_006296694.1	Np007G4139500
OG0015957	XP_023641408.1	Np007G4139100
OG0015958	XP_006299083.1	Np007G4138100, Np007G4123800
OG0015959	XP_006299210.1	Np007G4137900
OG0015960	XP_023641865.1	Np007G4137500
OG0015961	XP_006299690.1	Np007G4136600
OG0015962	XP_006300118.1	Np007G4136500
OG0015963	XP_006298427.1	Np007G4136200
OG0015964	XP_023641129.1	Np007G4135200
OG0015965	XP_006299591.1	Np007G4134100
OG0015967	XP_006299185.1	Np007G4132700
OG0015968	XP_006298395.1	Np007G4132100
OG0015969	XP_006297424.1	Np007G4131100
OG0015970	XP_006297379.1	Np007G4130800
OG0015971	XP_006297822.1	Np007G4130700
OG0015972	XP_006299668.1	Np007G4128000
OG0015973	XP_006298868.1	Np007G4127900
OG0015974	XP_006298571.1	Np007G4127300
OG0015975	XP_006298469.1	Np007G4125300
OG0015976	XP_006297380.1	Np007G4125200
OG0015977	XP_006301915.1	Np002G0890200
OG0015978	XP_006298430.1	Np007G4120900
OG0015979	XP_006296660.1	Np007G4119900
OG0015980	XP_006299607.1	Np007G4119500
OG0015981	XP_006300227.1	Np007G4119100
OG0015982	XP_023642290.1	Np007G4119000
OG0015983	XP_006297351.1	Np007G4117300
OG0015984	XP_006298079.1	Np007G4114400
OG0015985	XP_006296680.1	Np007G4114200
OG0015986	XP_006297747.1	Np007G4114100
OG0015987	XP_006297588.1	Np007G4111800
OG0015988	XP_006299773.1	Np007G4110700
OG0015990	XP_006299660.1	Np007G4108100
OG0015991	XP_006299957.1	Np007G4105900
OG0015992	XP_023642509.1	Np007G4105100
OG0015994	XP_006297748.1	Np007G3879500
OG0015995	XP_006297210.1	Np007G4101800
OG0015996	XP_023641445.1	Np007G4094300
OG0015997	XP_006298394.1	Np007G4094100
OG0015998	XP_023641676.1	Np007G4093500
OG0015999	XP_006298936.1	Np007G4090900
OG0016000	XP_006299728.1	Np007G4090600
OG0016001	XP_006298543.1	Np007G4089100
OG0016002	XP_006299331.1	Np007G4088300
OG0016003	XP_006299048.1	Np007G4086200
OG0016004	XP_006300142.1	Np007G4084500
OG0016005	XP_006291937.1	Np001G0270700
OG0016006	XP_006299370.1	Np007G4080700
OG0016007	XP_006298657.1	Np007G4073700
OG0016008	XP_006298908.1	Np007G4070300
OG0016009	XP_006298198.2	Np007G4067100
OG0016010	XP_023642153.1	Np007G4066600
OG0016011	XP_023642221.1	Np007G4065800
OG0016012	XP_006296696.1	Np007G4065600
OG0016013	XP_006297276.1	Np007G4063000
OG0016014	XP_023642801.1	Np007G4059900
OG0016015	XP_006297552.1	Np007G4056300
OG0016016	XP_006298113.1	Np007G4055000
OG0016017	XP_006298693.1	Np007G4051100
OG0016018	XP_006297516.1	Np007G4049800
OG0016019	XP_006300241.1	Np007G4049600
OG0016020	XP_006297254.1	Np007G4049400
OG0016021	XP_006298294.1	Np007G4046900
OG0016022	XP_006299186.1	Np007G4044800
OG0016023	XP_023642145.1	Np007G4044300
OG0016024	XP_023642045.1	Np007G4039000
OG0016025	XP_006298789.2	Np007G4030900
OG0016026	XP_023634863.1	Np007G4027700
OG0016027	XP_006298773.1	Np007G3901200
OG0016028	XP_006297092.1	Np007G3901500
OG0016029	XP_023642070.1	Np007G3904500
OG0016030	XP_006299403.2	Np007G3905400
OG0016031	XP_023642791.1	Np007G3905500
OG0016032	XP_006298435.1	Np007G3905600
OG0016033	XP_006298114.1	Np007G3905900
OG0016034	XP_006297304.2	Np007G3912900
OG0016035	XP_006298642.2	Np007G3913000
OG0016037	XP_006297320.1	Np007G3917000
OG0016038	XP_006298187.1	Np007G3918400
OG0016039	XP_006297126.1	Np007G3918700
OG0016040	XP_006297573.1	Np007G3921800
OG0016041	XP_006297734.1	Np007G3923300
OG0016042	XP_023642752.1	Np007G3926200
OG0016044	XP_006300245.2	Np007G3929000
OG0016045	XP_006299054.1	Np007G3931900
OG0016046	XP_006298697.2	Np007G3932800
OG0016047	XP_006299635.1	Np007G3933300
OG0016048	XP_006299483.1	Np007G3935800
OG0016049	XP_006297202.1	Np007G3936500
OG0016050	XP_006297248.1	Np007G3937000
OG0016051	XP_006296830.1	Np007G3937600
OG0016052	XP_006281554.1	Np001G0420600
OG0016053	XP_006298957.1	Np007G3940300
OG0016054	XP_006296982.1	Np007G3942900
OG0016055	XP_006296923.1	Np007G3945400
OG0016058	XP_006299842.1	Np007G3950200
OG0016059	XP_023642079.1	Np007G3950600
OG0016060	XP_006299375.1	Np007G3952000
OG0016061	XP_023641591.1	Np007G3952400
OG0016062	XP_023642538.1	Np007G3956700
OG0016063	XP_023641762.1	Np007G3957700
OG0016064	XP_006296994.1	Np007G3958700
OG0016065	XP_006298745.1	Np007G3959200
OG0016066	XP_023641830.1	Np007G3959400
OG0016067	XP_006296929.2	Np007G3959300
OG0016068	XP_006297790.1	Np007G3960600
OG0016069	XP_006297582.1	Np007G3963900
OG0016070	XP_006297988.1	Np007G3964000
OG0016071	XP_006297200.1	Np007G3969200
OG0016072	XP_006297934.1	Np007G3969500
OG0016073	XP_006300009.1	Np007G3971000
OG0016074	XP_006296879.1	Np007G3975200
OG0016075	XP_006298467.1	Np007G3975300
OG0016076	XP_006298503.1	Np007G3976700
OG0016077	XP_006297584.1	Np007G3981000
OG0016079	XP_006296919.1	Np007G3991600
OG0016080	XP_006297113.1	Np007G3992300
OG0016081	XP_023641567.1	Np011G4359800
OG0016082	XP_006297698.1	Np011G4361700
OG0016083	XP_023642200.1	Np007G3803700
OG0016084	XP_006300184.1	Np007G3803900
OG0016085	XP_006297133.1	Np007G3804800
OG0016086	XP_006299878.1	Np007G3805400
OG0016087	XP_006298296.1	Np007G3806000
OG0016088	XP_006280638.1	Np003G1650800
OG0016089	XP_006280339.2	Np003G1650900
OG0016090	XP_006281914.1	Np003G1651100
OG0016091	XP_023637992.1	Np003G1653000
OG0016092	XP_023642147.1	Np007G3798800
OG0016093	XP_006284269.1	Np005G3159800
OG0016094	XP_023634809.1	Np005G3159700
OG0016095	XP_006284405.1	Np005G3149600
OG0016096	XP_006284346.2	Np005G3144300
OG0016097	XP_006283665.1	Np005G3140300
OG0016098	XP_006282882.1	Np005G3136100
OG0016100	XP_006293303.1	Np005G3128100
OG0016101	XP_006285023.1	Np005G3126200
OG0016102	XP_023633925.1	Np005G3126000
OG0016103	XP_023634911.1	Np005G3121200
OG0016104	XP_023634514.1	Np005G3109700
OG0016105	XP_023638972.1	Np001G0180300
OG0016106	XP_006280492.2	Np001G0180800
OG0016107	XP_006280608.1	Np001G0181200
OG0016108	XP_006280050.1	Np001G0181500
OG0016109	XP_006298598.2	Np007G3854300
OG0016110	XP_006297681.1	Np007G3845700
OG0016111	XP_006298479.1	Np007G3843700
OG0016112	XP_006297409.1	Np007G3842400
OG0016113	XP_006298774.1	Np007G3715600
OG0016114	XP_006299940.1	Np007G3837700
OG0016115	XP_023642494.1	Np007G3834500
OG0016116	XP_006299103.1	Np007G3832200
OG0016118	XP_006297865.1	Np007G3817200
OG0016119	XP_006298779.1	Np007G3817100
OG0016120	XP_006299891.1	Np007G3985500, Np007G3816600
OG0016121	XP_006298007.2	Np007G3814200
OG0016122	XP_006298250.2	Np007G3813500
OG0016123	XP_006297135.1	Np007G3812600
OG0016125	XP_006285674.1	Np005G2734400
OG0016126	XP_006283119.1	Np005G2744800
OG0016127	XP_023644054.1	Np001G0416600
OG0016128	XP_006302789.1	Np002G0947200
OG0016129	XP_023643360.1	Np002G0949700, Np002G0947800
OG0016130	XP_006302104.1	Np002G0953100
OG0016131	XP_006300544.1	Np002G0959300
OG0016132	XP_006302286.1	Np002G0959900
OG0016133	XP_006302700.1	Np002G0960900
OG0016134	XP_006300806.1	Np002G0972900
OG0016135	XP_006302171.1	Np002G0971700
OG0016136	XP_006302313.2	Np002G0969900
OG0016137	XP_006301376.1	Np002G0969500
OG0016138	XP_023642983.1	Np002G0977800
OG0016139	XP_006300706.2	Np002G0998100
OG0016140	XP_006300479.1	Np002G1012900, Np007G4104900
OG0016141	XP_006279918.1	Np002G1024600
OG0016142	XP_006302143.2	Np002G1137100
OG0016143	XP_023643188.1	Np002G0997700
OG0016144	XP_023642882.1	Np004G2120100
OG0016145	XP_006300408.1	Np002G1031700
OG0016146	XP_006287631.1	Np003G1467000
OG0016147	XP_006287368.1	Np003G1466800
OG0016148	XP_006287826.1	Np003G1466400
OG0016149	XP_006287025.1	Np003G1466300
OG0016150	XP_006286401.1	Np003G1465300
OG0016151	XP_006289483.1	Np003G1464900
OG0016152	XP_006289251.1	Np003G1463600
OG0016153	XP_006287650.2	Np003G1459500
OG0016154	XP_006289709.1	Np003G1458100
OG0016155	XP_006289696.1	Np003G1457400
OG0016156	XP_006288483.1	Np003G1457300
OG0016157	XP_006287784.1	Np001G0156800
OG0016158	XP_006282171.1	Np001G0162200
OG0016159	XP_006281170.2	Np001G0163500
OG0016160	XP_023642506.1	Np001G0162100
OG0016162	XP_006297289.1	Np007G3727300
OG0016163	XP_006291191.1	Np001G0543600
OG0016164	XP_006292375.2	Np001G0543500
OG0016165	XP_006291364.1	Np001G0543100
OG0016166	XP_006290738.1	Np001G0541600
OG0016167	XP_006292369.2	Np001G0541200
OG0016168	XP_023639233.1	Np001G0539300
OG0016169	XP_006292000.1	Np001G0538100
OG0016170	XP_006282634.1	Np005G3201500
OG0016171	XP_006291700.1	Np001G0537600
OG0016172	XP_023638388.1	Np001G0536400
OG0016173	XP_006291668.1	Np001G0536300
OG0016174	XP_006292185.1	Np001G0535700
OG0016175	XP_006290847.1	Np001G0534200
OG0016176	XP_006291778.2	Np001G0534000
OG0016177	XP_006291288.1	Np001G0533700
OG0016178	XP_006291174.1	Np001G0533300
OG0016179	XP_006292663.2	Np001G0531800
OG0016180	XP_023638335.1	Np001G0530700
OG0016181	XP_023639307.1	Np001G0530600
OG0016182	XP_006291123.1	Np001G0529900
OG0016183	XP_023644677.1	Np004G2599200
OG0016184	XP_023644716.1	Np004G2598500
OG0016185	XP_006305182.2	Np004G2598300
OG0016186	XP_023633010.1	Np004G2596900
OG0016187	XP_006307695.1	Np004G2596700
OG0016188	XP_023644739.1	Np004G2596300
OG0016189	XP_006305215.1	Np004G2595900
OG0016190	XP_006306838.2	Np004G2595700
OG0016191	XP_006303692.1	Np004G2595500
OG0016192	XP_006305307.1	Np004G2595400
OG0016193	XP_023645093.1	Np004G2594100
OG0016194	XP_006307592.1	Np004G2593400
OG0016195	XP_006307577.1	Np004G2593000
OG0016196	XP_023645161.1	Np004G2592600
OG0016197	XP_006303976.1	Np004G2590900
OG0016198	XP_006305749.1	Np004G2589100
OG0016199	XP_006307480.1	Np004G2588700
OG0016200	XP_006307379.1	Np004G2587300
OG0016201	XP_006306019.1	Np004G2587000
OG0016202	XP_023645242.1	Np004G2586600
OG0016203	XP_006303980.1	Np004G2583400
OG0016204	XP_006293074.1	Np007G3802200, Np007G3801900
OG0016205	XP_006304532.2	Np004G2582700
OG0016206	XP_006305510.1	Np004G2582500
OG0016207	XP_006307128.2	Np004G2580800
OG0016209	XP_006305036.1	Np004G2578100
OG0016210	XP_006306829.1	Np004G2577900, Np004G2578000
OG0016211	XP_006303299.1	Np004G2577300
OG0016212	XP_006303463.1	Np004G2576200
OG0016213	XP_006306852.1	Np004G2573200
OG0016214	XP_006305556.1	Np004G2571600
OG0016215	XP_006306694.1	Np004G2570400
OG0016216	XP_006306146.2	Np004G2570300
OG0016217	XP_023645271.1	Np004G2570200
OG0016218	XP_006306944.1	Np004G2568400
OG0016219	XP_006305658.2	Np004G2567800
OG0016220	XP_006305052.1	Np004G2567400
OG0016221	XP_006306750.1	Np004G2566600
OG0016222	XP_023645335.1	Np004G2565500, Np004G2443700
OG0016223	XP_006304427.1	Np004G2563000
OG0016224	XP_006307620.1	Np004G2561100
OG0016225	XP_006303192.1	Np004G2559700
OG0016226	XP_006304026.1	Np004G2557400
OG0016227	XP_006303956.1	Np004G2557100
OG0016228	XP_006303397.1	Np004G2556400
OG0016229	XP_006306024.2	Np004G2553100
OG0016230	XP_006305960.1	Np004G2553000
OG0016231	XP_023645134.1	Np004G2552300
OG0016232	XP_006307306.1	Np004G2552200
OG0016233	XP_006304927.1	Np004G2551600
OG0016234	XP_006303288.1	Np004G2550500
OG0016235	XP_006305299.1	Np004G2550100
OG0016236	XP_006306165.1	Np004G2549600, Np007G4098300
OG0016237	XP_023645241.1	Np004G2546700
OG0016238	XP_006303489.1	Np004G2546100
OG0016239	XP_006307640.1	Np004G2545800
OG0016240	XP_023644600.1	Np004G2545600
OG0016241	XP_006303862.1	Np004G2545000
OG0016242	XP_006307375.1	Np004G2543100
OG0016243	XP_006303916.2	Np004G2542400
OG0016244	XP_006303960.2	Np004G2539300
OG0016245	XP_023645476.1	Np004G2539200
OG0016246	XP_023632839.1	Np004G2539000
OG0016247	XP_006306029.1	Np004G2538300
OG0016248	XP_006302547.2	Np002G1060500
OG0016249	XP_006304189.1	Np004G2533500
OG0016250	XP_006306038.1	Np004G2532900
OG0016251	XP_006304917.1	Np004G2531900
OG0016252	XP_006306354.1	Np004G2531800
OG0016253	XP_006305018.1	Np004G2531400
OG0016254	XP_006306187.2	Np004G2530500
OG0016255	XP_006306676.1	Np004G2530300
OG0016256	XP_023644689.1	Np004G2530100
OG0016257	XP_006307051.1	Np004G2528800
OG0016258	XP_006306699.1	Np004G2528100
OG0016259	XP_006306181.1	Np004G2527500
OG0016260	XP_006306042.1	Np004G2527000
OG0016261	XP_006303732.1	Np004G2526600
OG0016262	XP_023645015.1	Np004G2526000
OG0016263	XP_006303302.1	Np004G2525800
OG0016264	XP_006307401.1	Np004G2523200
OG0016265	XP_023642135.1	Np007G3777400
OG0016266	XP_006285997.1	Np005G2823600
OG0016267	XP_006305830.2	Np004G2521000
OG0016268	XP_006306847.1	Np004G2519800
OG0016269	XP_006303609.1	Np004G2519700
OG0016270	XP_006306426.1	Np004G2517600
OG0016271	XP_023634456.1, XP_023645801.1	Np004G2517400
OG0016272	XP_006303625.1	Np004G2515400
OG0016273	XP_006307618.1	Np004G2514500
OG0016274	XP_006305381.1	Np004G2512600
OG0016275	XP_006306103.1	Np004G2511700
OG0016276	XP_006303705.1	Np004G2511500
OG0016277	XP_006304996.1	Np004G2510800
OG0016278	XP_006305032.1	Np004G2508800
OG0016279	XP_006306844.1	Np004G2507800
OG0016280	XP_006306655.1	Np004G2506900
OG0016281	XP_006306525.1	Np004G2506700
OG0016282	XP_006304054.1	Np004G2506300
OG0016283	XP_006306095.1	Np004G2505800
OG0016284	XP_006306705.1	Np004G2505400
OG0016285	XP_006306848.1	Np004G2504900
OG0016286	XP_006304207.1	Np004G2504800
OG0016287	XP_006304477.1	Np004G2501900
OG0016288	XP_023632944.1	Np004G2500700
OG0016290	XP_006305368.1	Np004G2499200
OG0016292	XP_023632650.1	Np004G2497300
OG0016293	XP_006307058.1	Np004G2497200
OG0016294	XP_006303671.1	Np004G2495500
OG0016295	XP_023645691.1	Np004G2494500, Np004G2494100
OG0016296	XP_023645456.1	Np004G2492500
OG0016297	XP_023632679.1	Np004G2492400
OG0016298	XP_006304299.1	Np004G2492300
OG0016299	XP_023632895.1	Np004G2491800
OG0016300	XP_006306941.1	Np004G2491100
OG0016301	XP_006304862.1	Np004G2486400
OG0016302	XP_023644870.1	Np004G2485400
OG0016303	XP_006305727.1	Np004G2482100
OG0016304	XP_006305398.1	Np004G2481900
OG0016305	XP_006305846.2	Np004G2478200
OG0016306	XP_006304451.1	Np004G2477600
OG0016307	XP_023644712.1	Np004G2477400
OG0016308	XP_023636748.1	Np003G1753900
OG0016309	XP_006305467.1	Np004G2473900
OG0016310	XP_023634963.1	Np005G3079000
OG0016311	XP_006305439.1	Np004G2468300
OG0016312	XP_006306834.1	Np004G2466000
OG0016313	XP_006303320.1	Np004G2465600
OG0016314	XP_023645169.1	Np004G2463800
OG0016315	XP_006301243.1	Np004G2459300
OG0016316	XP_006307619.1	Np004G2458600
OG0016317	XP_006304754.2	Np004G2456800
OG0016318	XP_023632805.1	Np004G2456700
OG0016319	XP_023644848.1	Np004G2455200
OG0016320	XP_006306686.2	Np004G2454300
OG0016321	XP_006304711.1	Np004G2453200
OG0016322	XP_006303696.1	Np004G2452300
OG0016323	XP_006303946.1	Np004G2451700
OG0016324	XP_006303312.1	Np004G2450200, Np004G2450700
OG0016325	XP_006306831.1	Np004G2448100
OG0016326	XP_006307445.1	Np004G2445300
OG0016327	XP_006307168.1	Np004G2442500
OG0016328	XP_006303153.1	Np004G2442100
OG0016329	XP_006306135.2	Np004G2441200
OG0016330	XP_023645752.1	Np004G2441000
OG0016331	XP_006307650.1	Np004G2434300
OG0016332	XP_006304034.1	Np004G2432700
OG0016333	XP_006304161.1	Np004G2432000
OG0016334	XP_006304110.1	Np004G2431700
OG0016335	XP_023645650.1	Np004G2430300
OG0016336	XP_006306393.1	Np004G2025600, Np004G2429900
OG0016337	XP_023644893.1	Np004G2428500
OG0016338	XP_006306189.1	Np004G2428600
OG0016339	XP_006305460.1	Np004G2426900
OG0016340	XP_023632971.1	Np004G2426400
OG0016341	XP_006307116.2	Np004G2426100
OG0016342	XP_006307479.1	Np004G2424700
OG0016343	XP_023645601.1	Np004G2424500
OG0016344	XP_006304131.1	Np004G2424300
OG0016345	XP_006303665.1	Np004G2423600
OG0016346	XP_006305417.1	Np004G2421400
OG0016347	XP_006305322.1	Np004G2421000
OG0016348	XP_006306125.1	Np004G2412100
OG0016349	XP_006304675.1	Np004G2410400
OG0016350	XP_006306560.2	Np004G2409500
OG0016351	XP_006305327.1	Np004G2409100
OG0016352	XP_006305313.1	Np004G2408400
OG0016353	XP_006304525.1	Np004G2406600
OG0016354	XP_006305845.1	Np004G2406300
OG0016355	XP_006300611.1	Np005G3101100
OG0016356	XP_006306285.1	Np004G2402000
OG0016357	XP_023646023.1	Np004G2401700
OG0016358	XP_006303978.1	Np004G2399400
OG0016359	XP_023645923.1	Np004G2397600
OG0016360	XP_023645759.1	Np004G2397300
OG0016361	XP_006305615.1	Np004G2396100
OG0016363	XP_023645633.1	Np004G2395800
OG0016364	XP_006307161.1	Np004G2395300
OG0016365	XP_006304316.1	Np004G2392500
OG0016366	XP_006305734.1	Np004G2391000
OG0016369	XP_006304706.1	Np004G2389600
OG0016370	XP_023642618.1	Np003G1739200
OG0016371	XP_006306700.1	Np004G2389100
OG0016372	XP_006304130.2	Np004G2388600
OG0016373	XP_023637270.1	Np001G0156900
OG0016374	XP_006306911.1	Np004G2386200
OG0016375	XP_006304808.1	Np004G2385900
OG0016376	XP_006304885.1	Np004G2385700
OG0016377	XP_023645955.1	Np004G2385600
OG0016378	XP_006306901.1	Np004G2384900
OG0016379	XP_023645043.1	Np004G2384600
OG0016380	XP_006307007.1	Np004G2382700
OG0016381	XP_023644771.1	Np004G2382600
OG0016382	XP_006303637.1	Np004G2382500
OG0016383	XP_006296190.1	Np006G3624200
OG0016384	XP_023633136.1	Np004G2378800
OG0016385	XP_006304424.1	Np004G2378600
OG0016386	XP_006307108.1	Np004G2378000
OG0016387	XP_006307097.1	Np004G2377800
OG0016388	XP_006304965.1	Np004G2377500
OG0016389	XP_023633137.1	Np004G2377200
