Orthogroup	Capsella_rubella	Cardamine_glauca
OG0016118	XP_006297865.1	Cg004G1283800
OG0016119	XP_006298779.1	Cg004G1283700
OG0016120	XP_006299891.1	Cg004G1283300
OG0016121	XP_006298007.2	Cg004G1281400
OG0016122	XP_006298250.2	Cg004G1281200
OG0016123	XP_006297135.1	Cg004G1280600
OG0016125	XP_006285674.1	Cg001G0099400
OG0016126	XP_006283119.1	Cg001G0102900
OG0016127	XP_023644054.1	Cg008G2926700
OG0016128	XP_006302789.1	Cg007G2427200
OG0016129	XP_023643360.1	Cg007G2427000
OG0016130	XP_006302104.1	Cg007G2425700
OG0016131	XP_006300544.1	Cg007G2424300
OG0016132	XP_006302286.1	Cg007G2423400
OG0016133	XP_006302700.1	Cg007G2423000
OG0016134	XP_006300806.1	Cg007G2417500
OG0016135	XP_006302171.1	Cg007G2418300
OG0016136	XP_006302313.2	Cg007G2419300
OG0016137	XP_006301376.1	Cg007G2419500
OG0016139	XP_006300706.2	Cg007G2318200
OG0016140	XP_006300479.1	Cg007G2384500
OG0016141	XP_006279918.1	Cg004G1388200, Cg004G1379300
OG0016142	XP_006302143.2	Cg007G2386000
OG0016143	XP_023643188.1	Cg007G2392600
OG0016144	XP_023642882.1	Cg007G2369400
OG0016145	XP_006300408.1	Cg007G2363800
OG0016146	XP_006287631.1	Cg008G2752700
OG0016147	XP_006287368.1	Cg008G2752500
OG0016148	XP_006287826.1	Cg008G2751900
OG0016149	XP_006287025.1	Cg008G2751800
OG0016150	XP_006286401.1	Cg008G2751200
OG0016151	XP_006289483.1	Cg008G2750700
OG0016152	XP_006289251.1	Cg008G2749400
OG0016153	XP_006287650.2	Cg008G2747700
OG0016154	XP_006289709.1	Cg008G2746800
OG0016155	XP_006289696.1	Cg008G2746300
OG0016156	XP_006288483.1	Cg008G2746200
OG0016157	XP_006287784.1	Cg008G2834400
OG0016158	XP_006282171.1	Cg008G2838600
OG0016159	XP_006281170.2	Cg008G2841100
OG0016160	XP_023642506.1	Cg008G2838400
OG0016162	XP_006297289.1	Cg004G1436200
OG0016163	XP_006291191.1	Cg002G0504900
OG0016164	XP_006292375.2	Cg002G0505100
OG0016165	XP_006291364.1	Cg002G0505400
OG0016166	XP_006290738.1	Cg002G0506200
OG0016167	XP_006292369.2	Cg002G0506600
OG0016168	XP_023639233.1	Cg002G0508400
OG0016169	XP_006292000.1	Cg002G0509600
OG0016170	XP_006282634.1	Cg001G0392700
OG0016171	XP_006291700.1	Cg002G0509900
OG0016172	XP_023638388.1	Cg002G0510900
OG0016173	XP_006291668.1	Cg002G0511000
OG0016174	XP_006292185.1	Cg002G0511400
OG0016175	XP_006290847.1	Cg002G0512600
OG0016176	XP_006291778.2	Cg002G0512800
OG0016177	XP_006291288.1	Cg002G0513100
OG0016178	XP_006291174.1	Cg002G0513500
OG0016179	XP_006292663.2	Cg002G0514500
OG0016180	XP_023638335.1	Cg002G0515400
OG0016181	XP_023639307.1	Cg002G0515500
OG0016182	XP_006291123.1	Cg002G0516100
OG0016183	XP_023644677.1	Cg006G2256300
OG0016184	XP_023644716.1	Cg006G2255700
OG0016185	XP_006305182.2	Cg006G2255500
OG0016186	XP_023633010.1	Cg006G2254100
OG0016187	XP_006307695.1	Cg006G2253800
OG0016188	XP_023644739.1	Cg006G2253500
OG0016189	XP_006305215.1	Cg006G2253200
OG0016190	XP_006306838.2	Cg006G2253100
OG0016191	XP_006303692.1	Cg006G2253000
OG0016192	XP_006305307.1	Cg006G2252900
OG0016193	XP_023645093.1	Cg006G2252200
OG0016194	XP_006307592.1	Cg006G2251700
OG0016195	XP_006307577.1	Cg006G2251300
OG0016196	XP_023645161.1	Cg006G2250900
OG0016197	XP_006303976.1	Cg006G2249900
OG0016198	XP_006305749.1	Cg006G2249000
OG0016199	XP_006307480.1	Cg006G2248400
OG0016200	XP_006307379.1	Cg006G2247300
OG0016201	XP_006306019.1	Cg006G2247100
OG0016202	XP_023645242.1	Cg006G2246800
OG0016203	XP_006303980.1	Cg006G2243500
OG0016204	XP_006293074.1	Cg004G1356200
OG0016205	XP_006304532.2	Cg006G2242900
OG0016206	XP_006305510.1	Cg006G2242800
OG0016207	XP_006307128.2	Cg006G2242300
OG0016208	XP_006306036.1	Cg006G2241000
OG0016209	XP_006305036.1	Cg006G2240200
OG0016210	XP_006306829.1	Cg006G2240100
OG0016211	XP_006303299.1	Cg006G2239400
OG0016212	XP_006303463.1	Cg006G2238100
OG0016213	XP_006306852.1	Cg006G2235100
OG0016214	XP_006305556.1	Cg006G2234000
OG0016215	XP_006306694.1	Cg006G2232500
OG0016216	XP_006306146.2	Cg006G2232400
OG0016217	XP_023645271.1	Cg006G2232300
OG0016218	XP_006306944.1	Cg006G2231200
OG0016219	XP_006305658.2	Cg006G2230600
OG0016220	XP_006305052.1	Cg006G2230300
OG0016221	XP_006306750.1	Cg006G2229800
OG0016222	XP_023645335.1	Cg006G2229000
OG0016223	XP_006304427.1	Cg006G2226500
OG0016224	XP_006307620.1	Cg006G2225300
OG0016225	XP_006303192.1	Cg006G2223800
OG0016226	XP_006304026.1	Cg006G2221300
OG0016227	XP_006303956.1	Cg006G2221000
OG0016228	XP_006303397.1	Cg006G2220300
OG0016229	XP_006306024.2	Cg006G2217600
OG0016230	XP_006305960.1	Cg006G2217400
OG0016231	XP_023645134.1	Cg006G2216700
OG0016232	XP_006307306.1	Cg006G2216600
OG0016233	XP_006304927.1	Cg006G2216400
OG0016234	XP_006303288.1	Cg006G2215600
OG0016235	XP_006305299.1	Cg006G2215100
OG0016236	XP_006306165.1	Cg006G2214700
OG0016237	XP_023645241.1	Cg006G2212700
OG0016238	XP_006303489.1	Cg006G2212400
OG0016239	XP_006307640.1	Cg006G2212100
OG0016240	XP_023644600.1	Cg006G2211900
OG0016241	XP_006303862.1	Cg006G2211400
OG0016242	XP_006307375.1	Cg006G2209700
OG0016243	XP_006303916.2	Cg006G2209000
OG0016244	XP_006303960.2	Cg006G2207600
OG0016245	XP_023645476.1	Cg006G2207500
OG0016246	XP_023632839.1	Cg006G2206700
OG0016247	XP_006306029.1	Cg006G2206100
OG0016248	XP_006302547.2	Cg007G2349200
OG0016249	XP_006304189.1	Cg006G2201200
OG0016250	XP_006306038.1	Cg006G2200600
OG0016251	XP_006304917.1	Cg006G2200000
OG0016252	XP_006306354.1	Cg006G2199900
OG0016253	XP_006305018.1	Cg006G2199600
OG0016254	XP_006306187.2	Cg006G2198700
OG0016255	XP_006306676.1	Cg006G2198500
OG0016256	XP_023644689.1	Cg006G2198100
OG0016257	XP_006307051.1	Cg006G2197300
OG0016258	XP_006306699.1	Cg006G2197100
OG0016259	XP_006306181.1	Cg006G2196300
OG0016260	XP_006306042.1	Cg006G2195600
OG0016261	XP_006303732.1	Cg006G2195300
OG0016262	XP_023645015.1	Cg006G2194800
OG0016263	XP_006303302.1	Cg006G2194600
OG0016264	XP_006307401.1	Cg006G2192200
OG0016265	XP_023642135.1	Cg004G1395200
OG0016266	XP_006285997.1	Cg001G0160300
OG0016268	XP_006306847.1	Cg006G2189000
OG0016269	XP_006303609.1	Cg006G2188900
OG0016270	XP_006306426.1	Cg006G2186900
OG0016271	XP_023634456.1, XP_023645801.1	Cg006G2186700
OG0016272	XP_006303625.1	Cg006G2185500
OG0016273	XP_006307618.1	Cg006G2215700
OG0016274	XP_006305381.1	Cg006G2182900
OG0016275	XP_006306103.1	Cg006G2182200
OG0016276	XP_006303705.1	Cg006G2182000
OG0016277	XP_006304996.1	Cg006G2181000
OG0016278	XP_006305032.1	Cg006G2179000
OG0016279	XP_006306844.1	Cg006G2178500
OG0016280	XP_006306655.1	Cg006G2177800
OG0016281	XP_006306525.1	Cg006G2177600
OG0016282	XP_006304054.1	Cg006G2177300
OG0016283	XP_006306095.1	Cg006G2177000
OG0016284	XP_006306705.1	Cg006G2176500
OG0016285	XP_006306848.1	Cg006G2176200
OG0016286	XP_006304207.1	Cg006G2176100
OG0016287	XP_006304477.1	Cg006G2173800
OG0016288	XP_023632944.1	Cg006G2172700
OG0016289	XP_023645200.1	Cg006G2172600
OG0016290	XP_006305368.1	Cg006G2171800
OG0016292	XP_023632650.1	Cg006G2169800
OG0016293	XP_006307058.1	Cg006G2169700
OG0016294	XP_006303671.1	Cg006G2168000
OG0016295	XP_023645691.1	Cg006G2167400
OG0016296	XP_023645456.1	Cg006G2165500
OG0016297	XP_023632679.1	Cg006G2165400
OG0016298	XP_006304299.1	Cg006G2165300
OG0016299	XP_023632895.1	Cg006G2164900
OG0016300	XP_006306941.1	Cg006G2164300
OG0016301	XP_006304862.1	Cg006G2161000
OG0016302	XP_023644870.1	Cg006G2160500
OG0016303	XP_006305727.1	Cg006G2158200
OG0016304	XP_006305398.1	Cg006G2157900
OG0016305	XP_006305846.2	Cg006G2155100
OG0016306	XP_006304451.1	Cg006G2154300
OG0016307	XP_023644712.1	Cg006G2154200
OG0016308	XP_023636748.1	Cg003G0808100
OG0016309	XP_006305467.1	Cg006G2151100
OG0016310	XP_023634963.1	Cg001G0291900
OG0016311	XP_006305439.1	Cg006G2148000
OG0016312	XP_006306834.1	Cg006G2146500
OG0016313	XP_006303320.1	Cg006G2146200
OG0016314	XP_023645169.1	Cg006G2145300
OG0016315	XP_006301243.1	Cg006G2142600
OG0016316	XP_006307619.1	Cg006G2142200
OG0016317	XP_006304754.2	Cg006G2140800
OG0016318	XP_023632805.1	Cg006G2140700
OG0016319	XP_023644848.1	Cg006G2139800
OG0016320	XP_006306686.2	Cg006G2139200
OG0016321	XP_006304711.1	Cg006G2138600
OG0016322	XP_006303696.1	Cg006G1992000
OG0016323	XP_006303946.1	Cg006G2138000
OG0016324	XP_006303312.1	Cg006G2137400
OG0016325	XP_006306831.1	Cg006G2135500
OG0016326	XP_006307445.1	Cg006G2133800
OG0016327	XP_006307168.1	Cg006G2132000
OG0016328	XP_006303153.1	Cg006G2131700
OG0016329	XP_006306135.2	Cg006G2131200
OG0016330	XP_023645752.1	Cg006G2131000
OG0016331	XP_006307650.1	Cg006G2128500
OG0016332	XP_006304034.1	Cg006G2127700
OG0016333	XP_006304161.1	Cg006G2127400
OG0016334	XP_006304110.1	Cg006G2127100
OG0016335	XP_023645650.1	Cg006G2125900
OG0016336	XP_006306393.1	Cg006G2125300
OG0016337	XP_023644893.1	Cg006G2124200
OG0016338	XP_006306189.1	Cg006G2124300
OG0016339	XP_006305460.1	Cg006G2122800
OG0016340	XP_023632971.1	Cg006G2122500
OG0016341	XP_006307116.2	Cg006G2122300
OG0016342	XP_006307479.1	Cg006G2121200
OG0016343	XP_023645601.1	Cg006G2121000
OG0016344	XP_006304131.1	Cg006G2120900
OG0016345	XP_006303665.1	Cg006G2120300
OG0016346	XP_006305417.1	Cg006G2118400
OG0016347	XP_006305322.1	Cg006G2118100
OG0016348	XP_006306125.1	Cg006G2111700
OG0016349	XP_006304675.1	Cg006G2110200
OG0016351	XP_006305327.1	Cg006G2109300
OG0016352	XP_006305313.1	Cg006G2108700
OG0016353	XP_006304525.1	Cg006G2107200
OG0016354	XP_006305845.1	Cg006G2106800
OG0016355	XP_006300611.1	Cg007G2546500
OG0016356	XP_006306285.1	Cg006G2103400
OG0016357	XP_023646023.1	Cg006G2103100
OG0016358	XP_006303978.1	Cg006G2100900
OG0016359	XP_023645923.1	Cg006G2099900
OG0016360	XP_023645759.1	Cg006G2099600
OG0016361	XP_006305615.1	Cg006G2098500
OG0016362	XP_006303905.1	Cg006G2098200
OG0016363	XP_023645633.1	Cg006G2098000
OG0016364	XP_006307161.1	Cg006G2097800
OG0016365	XP_006304316.1	Cg006G2094800
OG0016366	XP_006305734.1	Cg006G2093900
OG0016367	XP_006303293.2	Cg006G2092700
OG0016368	XP_006305598.1	Cg006G2092600
OG0016369	XP_006304706.1	Cg006G2092400
OG0016371	XP_006306700.1	Cg006G2092000
OG0016372	XP_006304130.2	Cg006G2091400
OG0016373	XP_023637270.1	Cg008G2834700
OG0016374	XP_006306911.1	Cg006G2090300
OG0016375	XP_006304808.1	Cg006G2090000
OG0016376	XP_006304885.1	Cg006G2089800
OG0016377	XP_023645955.1	Cg006G2089700
OG0016378	XP_006306901.1	Cg006G2089200
OG0016379	XP_023645043.1	Cg006G2088800
OG0016380	XP_006307007.1	Cg006G2087400
OG0016381	XP_023644771.1	Cg006G2087300
OG0016382	XP_006303637.1	Cg006G2087200
OG0016383	XP_006296190.1	Cg005G1700800
OG0016384	XP_023633136.1	Cg006G2085100
OG0016385	XP_006304424.1	Cg006G2084900
OG0016386	XP_006307108.1	Cg006G2084300
OG0016387	XP_006307097.1	Cg006G2084100
OG0016388	XP_006304965.1	Cg006G2083900
OG0016389	XP_023633137.1	Cg006G2083700
OG0016390	XP_006305935.2	Cg006G2083200
OG0016393	XP_006305676.1	Cg006G2078700
OG0016394	XP_006305917.2	Cg006G2077200
OG0016395	XP_006306210.1	Cg006G2076900
OG0016396	XP_023632801.1	Cg006G2075600
OG0016397	XP_006307016.1	Cg006G2074700
OG0016398	XP_006303432.1	Cg006G2074300
OG0016400	XP_006306730.1	Cg006G2072500
OG0016401	XP_006304178.1	Cg006G2072200
OG0016402	XP_006307629.1	Cg006G2071900
OG0016403	XP_006306486.1	Cg006G2071600
OG0016404	XP_006303620.1	Cg006G2070700
OG0016405	XP_006304805.1	Cg006G2069300
OG0016406	XP_006304311.1	Cg006G2067900
OG0016407	XP_006298576.1	Cg004G1325400
OG0016408	XP_006305582.1	Cg006G2065200
OG0016409	XP_023633121.1	Cg006G2065100
OG0016410	XP_023632611.1	Cg006G2064500
OG0016411	XP_006303171.1	Cg006G2061300
OG0016412	XP_023644891.1	Cg006G2061000
OG0016413	XP_006307427.1	Cg006G2057800
OG0016414	XP_006306288.2	Cg006G2056100
OG0016415	XP_006303502.1	Cg006G2053600
OG0016416	XP_006295132.1	Cg005G1753500
OG0016417	XP_006306114.1	Cg006G2051100
OG0016418	XP_006306166.1	Cg006G2051000
OG0016419	XP_006305337.1	Cg006G2050700
OG0016420	XP_006303894.1	Cg006G2050400
OG0016421	XP_023644831.1	Cg006G2050300
OG0016422	XP_023644834.1	Cg006G2050200
OG0016423	XP_023644849.1	Cg006G2049200
OG0016424	XP_006306696.1	Cg006G2049000
OG0016425	XP_023644908.1	Cg006G2048800
OG0016426	XP_006306531.1	Cg006G2048600
OG0016427	XP_006305752.1	Cg006G2044800
OG0016428	XP_006305433.1	Cg006G2044600
OG0016429	XP_006303258.1	Cg006G2044500
OG0016430	XP_006306504.1	Cg006G2042100
OG0016431	XP_006304237.1	Cg006G2041900
OG0016432	XP_006306912.1	Cg006G2041300
OG0016433	XP_006307141.1	Cg006G2041200
OG0016434	XP_006304546.1	Cg006G2040300
OG0016435	XP_006304306.1	Cg006G2039500
OG0016436	XP_006306336.1	Cg006G2038800
OG0016437	XP_006305604.1	Cg006G2038600
OG0016438	XP_006305047.1	Cg006G2038500
OG0016439	XP_006306396.1	Cg006G2036200
OG0016440	XP_006306475.2	Cg006G2035700
OG0016441	XP_006301391.1	Cg007G2487400
OG0016442	XP_023643004.1	Cg007G2487100
OG0016443	XP_006302817.2	Cg007G2486500
OG0016444	XP_006301758.1	Cg007G2486400
OG0016445	XP_006302624.1	Cg007G2485600
OG0016446	XP_006301999.1	Cg007G2485200
OG0016447	XP_006300817.1	Cg007G2485100
OG0016448	XP_006301077.1	Cg007G2484900
OG0016449	XP_006302123.1	Cg007G2484600
OG0016450	XP_006302759.1	Cg007G2483300
OG0016451	XP_006301271.1	Cg007G2483000
OG0016452	XP_006301839.1	Cg007G2482700
OG0016453	XP_006304119.1	Cg006G1870700
OG0016454	XP_006300353.1	Cg007G2481800
OG0016455	XP_006302594.2	Cg007G2481600
OG0016456	XP_006300471.1	Cg007G2481500
OG0016457	XP_006301593.2, XP_006300982.1, XP_006301667.1	Cg007G2404500
OG0016458	XP_006302749.1	Cg007G2479400
OG0016459	XP_006302234.1	Cg007G2476800
OG0016460	XP_006302440.2	Cg007G2476100
OG0016461	XP_006301832.1	Cg007G2475300
OG0016462	XP_006302287.1	Cg007G2473400
OG0016463	XP_006300442.1	Cg007G2472400
OG0016464	XP_006302346.2	Cg007G2471800
OG0016465	XP_006301189.1	Cg007G2471300
OG0016466	XP_023643703.1	Cg007G2470900
OG0016467	XP_006305172.1	Cg006G1944000
OG0016468	XP_023644942.1	Cg001G0312900
OG0016469	XP_006304992.1	Cg006G1943200
OG0016470	XP_023645152.1	Cg006G1942500
OG0016471	XP_006306983.1	Cg006G1940700
OG0016472	XP_006307183.1	Cg006G1939600
OG0016473	XP_006305699.1	Cg006G1939400
OG0016474	XP_006305086.1	Cg006G1939100
OG0016476	XP_023642984.1	Cg007G2269600
OG0016477	XP_006302095.1	Cg007G2270200
OG0016478	XP_006300990.1	Cg007G2270300
OG0016479	XP_006280394.1	Cg003G0992900
OG0016480	XP_006301892.1	Cg007G2273100
OG0016481	XP_006301101.1	Cg007G2274300
OG0016482	XP_006302757.1	Cg007G2275600
OG0016483	XP_006300795.1	Cg007G2276300
OG0016484	XP_006302963.1	Cg007G2276500
OG0016485	XP_023643732.1	Cg007G2276600
OG0016486	XP_006302816.2	Cg007G2276800
OG0016487	XP_023644028.1	Cg007G2276900
OG0016488	XP_006300763.1	Cg007G2277000
OG0016489	XP_006302657.1	Cg007G2278600
OG0016490	XP_006302920.1	Cg007G2278900
OG0016491	XP_006289117.1	Cg003G0808400
OG0016492	XP_006302821.1	Cg007G2285600
OG0016493	XP_006302374.1	Cg007G2286000
OG0016494	XP_006303047.1	Cg007G2286800
OG0016495	XP_006302291.1	Cg007G2288600
OG0016496	XP_006302068.1	Cg007G2290900
OG0016497	XP_006286995.1	Cg003G0778200
OG0016498	XP_006302941.1	Cg007G2292000
OG0016499	XP_006300457.1	Cg007G2292400
OG0016500	XP_006300659.1	Cg007G2292500
OG0016501	XP_023643154.1	Cg007G2295200
OG0016502	XP_006302973.1	Cg007G2297700
OG0016503	XP_006301382.1	Cg007G2296100
OG0016504	XP_023643506.1	Cg007G2301900
OG0016505	XP_006300800.1	Cg007G2302300
OG0016506	XP_006302526.1	Cg007G2303400
OG0016507	XP_006300557.1	Cg007G2303700
OG0016508	XP_023643490.1	Cg007G2304800
OG0016509	XP_023641993.1	Cg004G1441400
OG0016510	XP_006300391.1	Cg007G2306100
OG0016511	XP_023644346.1	Cg007G2306300
OG0016512	XP_006302375.1	Cg007G2308800
OG0016513	XP_006301638.1	Cg007G2309300
OG0016514	XP_006302628.1	Cg007G2311200
OG0016515	XP_006302552.1	Cg007G2312500
OG0016516	XP_023644003.1	Cg007G2313000
OG0016517	XP_006282512.1	Cg001G0125900
OG0016518	XP_006302405.2	Cg007G2314500
OG0016519	XP_023644018.1	Cg007G2316300
OG0016520	XP_023643555.1	Cg007G2316500
OG0016521	XP_023643204.1	Cg007G2318000
OG0016522	XP_006301988.1	Cg007G2318500
OG0016523	XP_006302348.1	Cg007G2320400
OG0016524	XP_006298118.1	Cg004G1364100
OG0016525	XP_006302070.2	Cg007G2324100
OG0016526	XP_023644058.1	Cg007G2382800
OG0016527	XP_023644186.1	Cg007G2326200
OG0016528	XP_006301910.1	Cg007G2327000
OG0016529	XP_023643367.1	Cg007G2330900
OG0016530	XP_006302867.1	Cg007G2334900
OG0016531	XP_006301099.2	Cg007G2336900
OG0016532	XP_023643052.1	Cg007G2337000
OG0016533	XP_006302958.1	Cg007G2337600
OG0016534	XP_006300310.1	Cg007G2338400
OG0016536	XP_006300606.1	Cg007G2341200
OG0016537	XP_006300735.1	Cg007G2263400
OG0016538	XP_006301005.1	Cg007G2262500
OG0016539	XP_006279610.1	Cg003G0883200
OG0016540	XP_006280980.1	Cg008G2842400
OG0016541	XP_006300433.2	Cg007G2261900
OG0016542	XP_023643654.1	Cg007G2260700
OG0016543	XP_006300998.1	Cg007G2260200
OG0016544	XP_006302383.2	Cg007G2260100
OG0016545	XP_006300704.2	Cg007G2259400
OG0016547	XP_023643464.1	Cg007G2257900
OG0016548	XP_006302371.1	Cg007G2256800
OG0016549	XP_006280370.1	Cg008G2972600
OG0016550	XP_006279931.2	Cg008G2972700
OG0016551	XP_006291608.1	Cg002G0691000
OG0016553	XP_006282005.1	Cg008G2978000
OG0016554	XP_006282360.2	Cg008G2983300
OG0016555	XP_023636249.1	Cg001G0320400
OG0016556	XP_006291021.2	Cg007G2502000
OG0016557	XP_006279554.1	Cg008G2950900
OG0016558	XP_006282158.1	Cg008G2949900, Cg008G2950000
OG0016559	XP_023640267.1	Cg008G2950300, Cg008G2949600
OG0016560	XP_023633678.1	Cg001G0137400
OG0016561	XP_006282040.1	Cg008G2948700
OG0016562	XP_006280500.1	Cg008G2943900
OG0016564	XP_006288591.1	Cg003G0736500, Cg003G0861700
OG0016565	XP_006287894.2	Cg003G0859600, Cg003G0738400
OG0016566	XP_023637313.1	Cg003G0859000, Cg003G0739000
OG0016567	XP_006284336.1	Cg001G0108800
OG0016568	XP_006282664.1	Cg001G0106900
OG0016569	XP_006284138.1	Cg001G0106700
OG0016570	XP_006294012.1	Cg001G0105400
OG0016571	XP_006295561.1	Cg001G0105300
OG0016572	XP_006291711.1	Cg002G0558800
OG0016573	XP_006279966.1	Cg008G2875600
OG0016574	XP_006285779.1	Cg001G0242300
OG0016575	XP_006304008.1	Cg006G1852700
OG0016576	XP_006307365.1	Cg006G1851800
OG0016577	XP_006306985.1	Cg006G1851700
OG0016578	XP_006306591.1	Cg006G1851600
OG0016579	XP_023644802.1	Cg006G1850000
OG0016580	XP_006304702.1	Cg006G1849400
OG0016581	XP_006305144.2	Cg006G1849200
OG0016582	XP_023636925.1	Cg003G0726100, Cg014G3028600
OG0016583	XP_006306015.1	Cg006G1843900
OG0016584	XP_006305959.1	Cg006G1842000
OG0016585	XP_023632548.1	Cg006G1841000
OG0016586	XP_006286933.2	Cg003G0762100
OG0016587	XP_006305885.1	Cg006G1840500
OG0016588	XP_006304442.1	Cg006G1839300
OG0016589	XP_006306406.1	Cg006G1837800, Cg006G1837700
OG0016590	XP_023645296.1	Cg006G1837500
OG0016591	XP_006305454.1	Cg006G1837400
OG0016592	XP_023645105.1	Cg006G1837300
OG0016593	XP_006303848.1	Cg006G1837000
OG0016594	XP_023645954.1	Cg006G1836900
OG0016595	XP_006300780.1	Cg007G2520600
OG0016596	XP_006301765.1	Cg007G2520400
OG0016597	XP_006302167.1	Cg007G2519800
OG0016598	XP_023635504.1	Cg001G0000200
OG0016599	XP_006284708.1	Cg001G0000300
OG0016600	XP_023634558.1	Cg001G0000400
OG0016601	XP_006285782.1	Cg001G0000700
OG0016602	XP_023633793.1	Cg001G0001900
OG0016603	XP_006285049.1	Cg001G0002100
OG0016604	XP_023634613.1	Cg001G0002400
OG0016605	XP_023635535.1	Cg001G0002500
OG0016606	XP_023634788.1	Cg001G0002600
OG0016607	XP_006283705.1	Cg001G0003400
OG0016608	XP_023633979.1	Cg001G0003500
OG0016609	XP_006283462.1	Cg001G0005100
OG0016610	XP_006283441.1	Cg001G0005200
OG0016611	XP_006283927.2	Cg001G0005300
OG0016612	XP_006284278.1	Cg001G0005400
OG0016613	XP_006283248.1	Cg001G0007100
OG0016614	XP_006283596.1	Cg001G0008300
OG0016615	XP_006282679.1	Cg001G0010800
OG0016617	XP_006283984.1	Cg001G0011900
OG0016619	XP_006285428.1	Cg001G0014100
OG0016620	XP_023634942.1	Cg001G0015100
OG0016621	XP_023634645.1	Cg001G0015300
OG0016622	XP_006283278.1	Cg001G0015900
OG0016623	XP_023635086.1	Cg001G0016300
OG0016624	XP_023633757.1	Cg001G0016600
OG0016625	XP_006282671.2	Cg001G0016700
OG0016626	XP_023633770.1	Cg001G0017000
OG0016627	XP_006284174.1	Cg001G0017900
OG0016628	XP_006283375.1	Cg001G0019300
OG0016629	XP_023634604.1	Cg001G0020100
OG0016630	XP_006283970.1	Cg001G0021400
OG0016631	XP_006282520.2	Cg001G0021900
OG0016632	XP_006284228.1	Cg001G0023700
OG0016633	XP_023634895.1	Cg001G0025600
OG0016634	XP_006283983.2	Cg001G0028500
OG0016635	XP_006283164.1	Cg001G0028800
OG0016636	XP_006286082.1	Cg001G0029800
OG0016638	XP_006284543.1	Cg001G0032300
OG0016639	XP_006283712.1	Cg001G0041000
OG0016640	XP_023634871.1	Cg001G0032700
OG0016641	XP_006283881.1	Cg001G0032800
OG0016642	XP_006284240.1	Cg001G0033000
OG0016643	XP_006285423.1	Cg001G0033400
OG0016644	XP_023634185.1	Cg001G0036400
OG0016645	XP_006284619.1	Cg001G0036800
OG0016646	XP_006284660.1	Cg001G0036900
OG0016647	XP_006283031.1	Cg001G0038500
OG0016648	XP_023635060.1	Cg001G0039000
OG0016649	XP_006282841.1	Cg001G0039200
OG0016650	XP_006285081.1	Cg001G0039400
OG0016651	XP_006283275.1	Cg001G0039600
OG0016652	XP_006285911.1	Cg001G0040400
OG0016653	XP_006284178.1	Cg001G0040800
OG0016654	XP_006282758.2	Cg001G0041100
OG0016655	XP_006286145.1	Cg001G0041700
OG0016656	XP_006283206.1	Cg001G0079400
OG0016658	XP_006284954.1	Cg001G0044600
OG0016659	XP_006283761.1	Cg001G0044900
OG0016660	XP_006284026.2	Cg001G0045200
OG0016661	XP_006285677.1	Cg001G0046800
OG0016662	XP_023633710.1	Cg001G0046900
OG0016663	XP_006282994.1	Cg001G0047200
OG0016664	XP_006283772.2	Cg001G0048600
OG0016666	XP_006283193.1	Cg001G0047900
OG0016667	XP_006284015.1	Cg001G0047500
OG0016668	XP_006284255.2	Cg001G0049000
OG0016669	XP_006284791.1	Cg001G0054600
OG0016670	XP_006283499.1	Cg001G0054700
OG0016671	XP_006284171.1	Cg001G0055400
OG0016672	XP_023635399.1, XP_023639826.1	Cg001G0057800
OG0016673	XP_006285695.1	Cg001G0058200
OG0016674	XP_006283479.1	Cg001G0058800
OG0016675	XP_006284455.1	Cg001G0079600
OG0016676	XP_023633901.1	Cg001G0078700
