Orthogroup	Arabidopsis_lyrata_NCBI	Alyssum_gmelinii
OG0016511	XP_020867992.1	Ag001G008530
OG0016513	XP_020874591.1	Ag001G031820
OG0016515	XP_002863259.1	Ag001G039090
OG0016516	XP_020882342.1	Ag001G059910, Ag001G063310
OG0016517	XP_020881380.1	Ag001G070970
OG0016518	XP_020881035.1	Ag001G073270
OG0016520	XP_020879683.1	Ag001G085900, Ag002G119620, Ag001G085800
OG0016521	XP_002863862.2	Ag001G090850
OG0016522	XP_020880119.1	Ag001G091240, Ag005G470190
OG0016523	XP_020885447.1	Ag001G092620
OG0016524	XP_020880057.1	Ag001G092680
OG0016525	XP_002876596.1	Ag001G093920
OG0016526	XP_020880842.1	Ag001G095840
OG0016527	XP_020873984.1	Ag001G102060
OG0016528	XP_002863442.2	Ag002G107160, Ag002G110660, Ag002G110710, Ag002G107260
OG0016529	XP_002865159.2	Ag002G120240
OG0016530	XP_020871666.1	Ag002G123670
OG0016531	XP_002865325.1	Ag002G124480, Ag002G124900
OG0016532	XP_020882584.1	Ag002G128490
OG0016533	XP_020883017.1	Ag002G162240
OG0016535	XP_020885831.1	Ag002G175840
OG0016536	XP_002880030.1	Ag002G196610
OG0016537	XP_020883416.1	Ag002G204670
OG0016538	XP_002878636.2	Ag002G206020, Ag002G205070, Ag002G205060, Ag002G205890
OG0016538	XP_002878645.1	Ag004G318310
OG0016539	XP_020891585.1	Ag003G218100
OG0016540	XP_002870444.1	Ag003G218250
OG0016541	XP_002867499.1	Ag003G251980
OG0016542	XP_020875465.1	Ag003G278050
OG0016543	XP_002864051.1	Ag003G278540
OG0016544	XP_020874646.1	Ag003G284480
OG0016544	XP_020866017.1	Ag003G285650, Ag003G283320
OG0016545	XP_002868839.1	Ag003G297050
OG0016546	XP_002892087.1	Ag004G298760
OG0016547	XP_020869407.1	Ag004G302600
OG0016548	XP_020866789.1	Ag004G304910
OG0016549	XP_020867664.1	Ag004G306740
OG0016550	XP_002889718.1	Ag004G309060
OG0016551	XP_020866924.1	Ag004G309300
OG0016552	XP_020867882.1	Ag004G311900
OG0016553	XP_020870715.1	Ag004G313360
OG0016555	XP_020868930.1	Ag004G315100
OG0016556	XP_002892765.1	Ag004G318500, Ag004G370330
OG0016557	XP_020870661.1	Ag004G321150
OG0016558	XP_020871004.1	Ag004G322940
OG0016559	XP_020867798.1	Ag004G327560
OG0016560	XP_020870530.1	Ag004G328560
OG0016561	XP_020867750.1	Ag004G332730
OG0016562	XP_020868623.1	Ag004G334570
OG0016563	XP_020891451.1	Ag004G346270
OG0016564	XP_020889915.1	Ag004G352760
OG0016565	XP_020889984.1	Ag004G355010
OG0016566	XP_020890065.1	Ag004G376790
OG0016568	XP_020891142.1	Ag004G395670, Ag004G391160
OG0016569	XP_002885592.2	Ag005G433840, Ag005G432480
OG0016570	XP_020887185.1	Ag005G464270
OG0016571	XP_020888317.1	Ag005G472460
OG0016572	XP_020888976.1	Ag005G474480
OG0016573	XP_020888379.1	Ag005G476380
OG0016574	XP_002884649.1	Ag005G479640
OG0016575	XP_002882456.2	Ag005G482020
OG0016576	XP_020888144.1	Ag005G490320
OG0016577	XP_020879245.1	Ag006G492280
OG0016578	XP_002873137.2	Ag006G497320
OG0016579	XP_020876053.1	Ag006G501880
OG0016580	XP_002871220.1	Ag006G504640
OG0016581	XP_020878468.1	Ag006G505090
OG0016582	XP_020875864.1	Ag006G506850
OG0016583	XP_020884100.1	Ag006G520750
OG0016584	XP_002891102.1	Ag006G535970
OG0016585	XP_020866350.1	Ag006G539940, Ag006G537450
OG0016586	XP_002893750.1	Ag006G540770
OG0016587	XP_002867702.1	Ag006G548360
OG0016588	XP_002869857.1	Ag006G555910
OG0016589	XP_002891300.1	Ag006G560950
OG0016590	XP_002885245.1	Ag006G570370
OG0016591	XP_002870121.1	Ag006G577880
OG0016592	XP_020867829.1	Ag007G583880
OG0016594	XP_002881204.1	Ag007G590420
OG0016595	XP_002879288.2	Ag007G591880
OG0016596	XP_002881120.1	Ag007G592250
OG0016597	XP_002879152.1, XP_002878119.1	Ag007G596800
OG0016598	XP_020879012.1	Ag007G600530
OG0016599	XP_002873410.1	Ag007G602500
OG0016600	XP_020878010.1	Ag007G604190
OG0016601	XP_002871461.1	Ag007G606610
OG0016602	XP_002873585.1	Ag007G610030
OG0016603	XP_002871575.1	Ag007G612080
OG0016604	XP_002873633.1	Ag007G612930
OG0016606	XP_020891769.1	Ag007G643970
OG0016607	XP_002863907.1, XP_002863048.1	Ag007G644040
OG0016608	XP_020874831.1	Ag007G646820
OG0016609	XP_002875935.1	Ag008G691490
OG0016610	XP_020870246.1	Ag008G692970
OG0016611	XP_020878347.1	Ag008G705380
OG0016612	XP_002864637.1	Ag008G708960
OG0016613	XP_020878656.1	Ag008G721930
OG0016658	XP_020874884.1	Ag003G254080
OG0016659	XP_020874424.1	Ag003G254100
OG0016660	XP_002867449.1	Ag003G254120
OG0016664	XP_002867420.1	Ag003G257020
OG0016665	XP_020872852.1	Ag003G259030
OG0016666	XP_002867373.1	Ag003G260230, Ag003G260210
OG0016667	XP_020875625.1	Ag003G260500
OG0016668	XP_020874826.1	Ag003G260510
OG0016669	XP_020874010.1	Ag003G268360
OG0016670	XP_002869332.1	Ag003G268740
OG0016671	XP_020872180.1	Ag003G271450
OG0016672	XP_002867243.1	Ag003G279180
OG0016673	XP_002869245.2	Ag003G278140
OG0016675	XP_020875385.1	Ag003G276010
OG0016676	XP_002867173.1	Ag003G275880
OG0016677	XP_002869206.2	Ag003G275820
OG0016679	XP_020873074.1	Ag003G280990
OG0016680	XP_002882894.2	Ag007G602790, Ag005G465180
OG0016681	XP_020874313.1	Ag003G282700
OG0016682	XP_020870584.1	Ag007G579550
OG0016683	XP_020868798.1	Ag007G579210
OG0016684	XP_002891142.1	Ag007G579130
OG0016685	XP_002891141.1	Ag007G579110
OG0016686	XP_002890977.1	Ag007G578300
OG0016687	XP_002893720.1	Ag007G578220
OG0016688	XP_002870416.1	Ag007G580540
OG0016689	XP_002894589.1	Ag004G364630
OG0016690	XP_020868332.1	Ag004G364990, Ag004G365520
OG0016691	XP_002894634.1	Ag004G366270
OG0016692	XP_020868292.1	Ag004G366410
OG0016693	XP_002891984.1	Ag004G366790
OG0016694	XP_020865643.1	Ag004G368210
OG0016695	XP_020891506.1	Ag004G368550
OG0016696	XP_020891443.1	Ag004G369030, Ag007G652180
OG0016697	XP_002888203.2	Ag004G369160
OG0016698	XP_002886638.1	Ag004G370540
OG0016699	XP_020889969.1	Ag004G371690
OG0016700	XP_002886619.1	Ag004G371730
OG0016701	XP_020891213.1	Ag004G371820
OG0016702	XP_020890062.1	Ag004G373180
OG0016703	XP_002886567.1	Ag004G374130
OG0016704	XP_020891024.1	Ag004G378290
OG0016709	XP_002876870.2	Ag008G662040
OG0016710	XP_020880940.1	Ag008G662050
OG0016712	XP_020882384.1	Ag008G663420
OG0016713	XP_020882216.1	Ag008G664690
OG0016714	XP_002875299.2	Ag008G665620
OG0016715	XP_020882407.1	Ag008G666620
OG0016716	XP_020880229.1	Ag008G667160
OG0016717	XP_020880866.1	Ag008G670850
OG0016718	XP_020882137.1	Ag008G671850, Ag004G324710
OG0016719	XP_002875422.1	Ag002G112860, Ag002G108860
OG0016720	XP_002877109.1	Ag008G672300
OG0016721	XP_002875510.2	Ag006G562120
OG0016722	XP_020885998.1	Ag005G431770
OG0016725	XP_002887102.1	Ag004G356870
OG0016726	XP_020889946.1	Ag004G357550
OG0016727	XP_002888548.1	Ag004G358030
OG0016728	XP_002888502.1	Ag004G358570
OG0016729	XP_020891032.1	Ag004G359240
OG0016731	XP_002888424.1	Ag004G366750
OG0016732	XP_002886947.1	Ag004G343600
OG0016733	XP_002888327.1	Ag004G363890
OG0016735	XP_002886790.1	Ag004G363470
OG0016736	XP_002886767.1	Ag004G363750
OG0016738	XP_020868341.1	Ag004G364400
OG0016739	XP_020889713.1	Ag004G402050
OG0016740	XP_002891507.1	Ag004G401930, Ag007G592840
OG0016741	XP_020890676.1	Ag004G400400
OG0016742	XP_020865598.1	Ag004G381410
OG0016743	XP_002886454.1	Ag004G380960
OG0016744	XP_002888031.1	Ag004G379530
OG0016745	XP_020865662.1	Ag004G379080
OG0016746	XP_020891320.1	Ag004G379150
OG0016747	XP_002882778.2	Ag005G471140
OG0016748	XP_002869656.1	Ag003G245950
OG0016749	XP_002869629.1	Ag005G454890
OG0016752	XP_020883632.1	Ag002G188000, Ag002G187980
OG0016753	XP_020889485.1	Ag005G478020
OG0016754	XP_020887230.1	Ag005G476920
OG0016755	XP_020885886.1	Ag005G476770
OG0016756	XP_002884755.1	Ag005G476560
OG0016758	XP_020878459.1	Ag006G495310
OG0016759	XP_020888387.1	Ag005G476030
OG0016760	XP_002882665.2	Ag005G475690
OG0016761	XP_002882689.1	Ag005G474830
OG0016762	XP_002884827.1	Ag005G474150
OG0016763	XP_020878187.1	Ag007G603710
OG0016764	XP_002882733.1	Ag005G473030
OG0016765	XP_020889322.1	Ag005G464580
OG0016766	XP_020881787.1	Ag008G730450
OG0016767	XP_020877456.1	Ag001G040260
OG0016769	XP_002864036.2	Ag001G032000
OG0016773	XP_002864093.1	Ag008G677140
OG0016774	XP_002864127.2	Ag008G680530
OG0016776	XP_020866013.1	Ag008G680920
OG0016779	XP_020880591.1	Ag008G681620
OG0016780	XP_002865928.2	Ag002G187740
OG0016781	XP_020867000.1	Ag008G683760
OG0016782	XP_020883035.1	Ag008G684900
OG0016783	XP_020871676.1	Ag008G686600
OG0016784	XP_020886477.1	Ag008G694930
OG0016785	XP_020871295.1	Ag008G696540
OG0016786	XP_002864446.1	Ag008G698420
OG0016787	XP_020871931.1	Ag008G699790
OG0016788	XP_002866168.1	Ag008G700410
OG0016789	XP_020877523.1	Ag008G701460
OG0016790	XP_020871733.1	Ag008G702670
OG0016791	XP_020871181.1	Ag008G703010
OG0016792	XP_020881277.1	Ag008G704990
OG0016793	XP_020878388.1	Ag007G609440
OG0016794	XP_020878313.1	Ag007G607640
OG0016795	XP_020878522.1	Ag007G607430
OG0016797	XP_020875894.1	Ag007G606590
OG0016798	XP_002871446.1	Ag007G606110
OG0016799	XP_002873484.2	Ag007G605930
OG0016800	XP_002873479.1	Ag007G605840
OG0016801	XP_020876743.1	Ag007G605590
OG0016802	XP_002871422.1	Ag007G604930, Ag006G493770
OG0016804	XP_002873449.1	Ag007G604480
OG0016805	XP_020879336.1	Ag007G604100
OG0016806	XP_002871395.1	Ag007G603740
OG0016807	XP_020878488.1	Ag007G602250
OG0016808	XP_020877308.1	Ag007G602150
OG0016809	XP_020877303.1	Ag007G602060
OG0016810	XP_002871359.1	Ag008G680420, Ag007G602020
OG0016811	XP_002873382.1	Ag007G602010
OG0016812	XP_020877925.1	Ag007G601090
OG0016813	XP_002871306.2	Ag007G600690
OG0016814	XP_020878898.1	Ag005G430260, Ag007G600610
OG0016815	XP_020878236.1	Ag007G600590
OG0016816	XP_020876117.1	Ag006G508170
OG0016817	XP_002868009.1	Ag006G575770
OG0016819	XP_002870053.1	Ag006G575260
OG0016820	XP_002870032.1	Ag006G574220
OG0016821	XP_002867963.1	Ag006G572980
OG0016822	XP_020874434.1	Ag006G571820
OG0016823	XP_002867941.1	Ag006G571240
OG0016824	XP_020872409.1	Ag006G569890
OG0016825	XP_002869946.1	Ag006G559730
OG0016826	XP_020872050.1	Ag006G559820
OG0016827	XP_002869936.1	Ag006G561160
OG0016828	XP_002867881.1	Ag006G561380
OG0016829	XP_020874074.1	Ag006G563480
OG0016830	XP_002869899.1	Ag006G564120
OG0016831	XP_002867843.2	Ag006G565690
OG0016833	XP_020873370.1	Ag006G567580
OG0016834	XP_020873474.1	Ag006G553000, Ag002G118640
OG0016835	XP_002893772.1	Ag006G539920, Ag006G537430
OG0016836	XP_002893808.2	Ag006G536640, Ag006G539230
OG0016837	XP_020868489.1	Ag006G536460, Ag006G538980
OG0016838	XP_002891110.1	Ag006G535740
OG0016839	XP_020868813.1	Ag006G535670
OG0016840	XP_020870292.1	Ag006G534870
OG0016841	XP_002870428.1	Ag001G005970
OG0016843	XP_002893943.1	Ag006G531040
OG0016844	XP_020869128.1	Ag001G027380
OG0016845	XP_002866241.1	Ag008G705000
OG0016846	XP_020870936.1	Ag007G585130
OG0016847	XP_002891361.1	Ag007G584990
OG0016848	XP_020868435.1	Ag007G584890
OG0016849	XP_002894037.1	Ag007G584860
OG0016850	XP_002893484.1	Ag007G584780
OG0016851	XP_020870503.1	Ag007G584770
OG0016852	XP_020870160.1	Ag007G584550
OG0016853	XP_020870196.1	Ag007G583940
OG0016854	XP_020869939.1	Ag007G584130
OG0016855	XP_020868995.1	Ag007G583320
OG0016856	XP_020869960.1	Ag007G583270
OG0016858	XP_002890786.1	Ag007G582710
OG0016859	XP_020867240.1	Ag007G581930
OG0016860	XP_020867535.1	Ag007G581740
OG0016861	XP_020883596.1	Ag003G246510
OG0016863	XP_002890830.1	Ag007G581600
OG0016864	XP_002893582.1	Ag007G581560
OG0016866	XP_020867053.1	Ag007G580510
OG0016867	XP_020869494.1	Ag007G580390
OG0016868	XP_002890893.1	Ag007G580150
OG0016869	XP_020872814.1	Ag003G285840
OG0016870	XP_002869062.1	Ag003G286580
OG0016871	XP_002869056.1	Ag003G286840
OG0016872	XP_020875620.1	Ag003G288410
OG0016873	XP_002866993.1	Ag003G289330
OG0016874	XP_002869013.1	Ag003G289710
OG0016875	XP_020874415.1	Ag003G290610
OG0016877	XP_020874588.1	Ag003G292520
OG0016878	XP_002868939.1	Ag003G293080
OG0016879	XP_002868929.1	Ag003G293620
OG0016880	XP_002866879.1	Ag003G294000
OG0016881	XP_020874439.1	Ag003G294270
OG0016882	XP_020874126.1	Ag003G294490
OG0016883	XP_002866832.1	Ag003G295290
OG0016884	XP_002868878.1	Ag003G295780
OG0016885	XP_020872800.1	Ag003G296360
OG0016886	XP_002868856.1	Ag003G296560
OG0016887	XP_002866805.1	Ag003G296790
OG0016888	XP_020873871.1	Ag003G296830
OG0016889	XP_020875711.1	Ag003G296980
OG0016890	XP_020872529.1	Ag003G297060
OG0016891	XP_020872201.1	Ag003G297100
OG0016892	XP_002868396.1	Ag005G412660
OG0016893	XP_020873943.1	Ag002G158090
OG0016895	XP_020875716.1	Ag007G645740
OG0016896	XP_020872371.1	Ag007G645880
OG0016899	XP_020872948.1	Ag007G648340
OG0016900	XP_002868697.1	Ag007G649390
OG0016901	XP_002868691.1	Ag007G649670
OG0016902	XP_002879525.1	Ag002G161960
OG0016903	XP_020868762.1	Ag004G311300
OG0016904	XP_020886666.1	Ag001G100540
OG0016905	XP_020880659.1	Ag007G598120
OG0016906	XP_020867081.1	Ag007G578770
OG0016909	XP_002877551.1	Ag001G053040
OG0016911	XP_002879469.2	Ag002G159050
OG0016912	XP_002881292.1	Ag002G158770
OG0016913	XP_002865435.2	Ag002G158370
OG0016915	XP_020869244.1	Ag002G157530
OG0016916	XP_020876968.1	Ag002G156210, Ag002G153710
OG0016917	XP_002865567.1, XP_002865566.1	Ag008G713530
OG0016920	XP_002874655.1	Ag002G146950
OG0016921	XP_002872587.1	Ag002G145640
OG0016922	XP_020877657.1	Ag002G142660
OG0016923	XP_002874791.1	Ag002G140960
OG0016924	XP_020878596.1, XP_002874793.1	Ag002G140750
OG0016925	XP_020876496.1	Ag002G132960
OG0016926	XP_002874835.2	Ag002G130930, Ag002G130690
OG0016927	XP_020876423.1	Ag002G129980
OG0016928	XP_002892454.1	Ag004G308410
OG0016929	XP_020869320.1	Ag002G126830
OG0016930	XP_002863465.1	Ag002G104850
OG0016931	XP_020886596.1	Ag005G465910
OG0016932	XP_002870422.1	Ag001G042250
OG0016933	XP_002863334.1	Ag006G493860
OG0016934	XP_002865111.2	Ag002G123550
OG0016935	XP_002865130.1	Ag002G114300
OG0016936	XP_020871866.1	Ag002G123700
OG0016937	XP_020874473.1	Ag001G042480
OG0016939	XP_020874807.1	Ag001G042820
OG0016940	XP_002870426.2	Ag001G042360
OG0016941	XP_020886463.1	Ag005G426490
OG0016942	XP_002885750.2	Ag005G426470
OG0016943	XP_002868421.1	Ag001G042520
OG0016944	XP_020886282.1	Ag005G477670
OG0016945	XP_020874830.1	Ag004G333950
OG0016946	XP_020874290.1	Ag005G448240
OG0016947	XP_020875762.1	Ag001G043490
OG0016948	XP_020876178.1	Ag001G045860, Ag001G043680
OG0016949	XP_020872699.1	Ag001G038690
OG0016950	XP_002870359.1	Ag001G038290
OG0016951	XP_002870337.2	Ag001G037800
OG0016952	XP_002870332.2	Ag001G037470
OG0016953	XP_020874242.1	Ag001G035010
OG0016954	XP_002870275.1	Ag001G034980
OG0016955	XP_020874251.1	Ag001G034960
OG0016956	XP_020874809.1	Ag001G034680
OG0016957	XP_020874555.1	Ag001G034390
OG0016958	XP_002870237.1	Ag001G033720
OG0016959	XP_002870743.1	Ag007G649720
OG0016960	XP_020872951.1	Ag007G614540
OG0016961	XP_020871738.1	Ag001G099230
OG0016962	XP_020874713.1	Ag007G652560
OG0016963	XP_020874308.1	Ag007G654130
OG0016964	XP_020874952.1	Ag007G656330
OG0016965	XP_002868586.1	Ag007G656410
OG0016966	XP_002868583.1	Ag007G656590
OG0016968	XP_020874354.1	Ag003G255250
OG0016969	XP_020874355.1	Ag007G657260
OG0016970	XP_002872893.1	Ag008G717920, Ag008G717970
OG0016971	XP_020883656.1	Ag002G206740
OG0016972	XP_020885098.1	Ag002G206670
OG0016973	XP_020882915.1	Ag008G721100
OG0016974	XP_020884110.1	Ag002G206030
OG0016975	XP_020884422.1	Ag002G205810
OG0016976	XP_002882093.1	Ag002G204410
OG0016977	XP_020883296.1	Ag002G204310
OG0016978	XP_020882699.1	Ag002G203710
OG0016979	XP_020883019.1	Ag002G203120
OG0016980	XP_002880181.1	Ag002G201740
OG0016981	XP_002880149.2	Ag002G200930
OG0016983	XP_020883433.1	Ag002G198670
OG0016984	XP_020882651.1	Ag002G198550
OG0016985	XP_020885148.1	Ag002G198470
OG0016986	XP_020881016.1	Ag001G090660
OG0016987	XP_020883362.1	Ag002G196860
OG0016988	XP_002881890.1	Ag002G196590
OG0016989	XP_002880007.1	Ag002G195610
OG0016990	XP_002881807.1	Ag002G191770
OG0016991	XP_020884164.1	Ag002G191130
OG0016992	XP_020883865.1	Ag002G190810
OG0016993	XP_020877369.1	Ag006G491230
OG0016994	XP_020878666.1	Ag006G491240
OG0016995	XP_020876632.1	Ag006G491330
OG0016996	XP_002873011.2	Ag006G491560
OG0016997	XP_002870921.1	Ag006G491600
OG0016998	XP_020878692.1	Ag006G491620
OG0016999	XP_002873014.1	Ag006G491660
OG0017000	XP_002873022.1	Ag006G492030
OG0017001	XP_020878113.1	Ag006G492160
OG0017002	XP_020879312.1	Ag006G492690
OG0017003	XP_002870960.1	Ag006G492890
OG0017004	XP_020878999.1	Ag006G492900
OG0017005	XP_002870970.1	Ag006G493230
OG0017006	XP_020877320.1	Ag006G493850
OG0017007	XP_020879485.1	Ag006G495590
OG0017008	XP_020878423.1	Ag006G497180
OG0017009	XP_002871897.1	Ag008G719390
OG0017010	XP_002871929.1	Ag008G718210
OG0017011	XP_002873993.1	Ag008G718000
OG0017012	XP_020879152.1	Ag008G718090
OG0017013	XP_020877552.1	Ag008G716700, Ag008G716720
OG0017014	XP_020876822.1	Ag008G716520
OG0017015	XP_020877316.1	Ag008G715120
OG0017016	XP_020879278.1	Ag008G714390
OG0017017	XP_002872020.2	Ag008G714030
OG0017018	XP_002866357.1	Ag007G656250
OG0017019	XP_002866334.2	Ag008G709120
OG0017020	XP_002866534.1	Ag008G728990
OG0017021	XP_002866564.1	Ag008G729740
OG0017022	XP_020869712.1	Ag008G730170
OG0017023	XP_020881892.1	Ag008G730590
OG0017024	XP_020869254.1	Ag008G730750
OG0017025	XP_002864925.1	Ag008G731860
OG0017026	XP_002864932.1	Ag008G732080
OG0017027	XP_002866647.1	Ag008G732250
OG0017028	XP_020879780.1	Ag008G732510
OG0017029	XP_020871936.1	Ag008G732520
OG0017030	XP_020882360.1	Ag008G733070
OG0017031	XP_002864963.2	Ag008G733180
OG0017032	XP_002864975.1	Ag008G733450
OG0017033	XP_002866691.1	Ag008G733620
OG0017034	XP_020884736.1	Ag008G733730
OG0017035	XP_002866697.2	Ag008G733910
OG0017036	XP_002864995.2	Ag008G734000
OG0017037	XP_020890136.1	Ag008G734500
OG0017038	XP_002865039.1	Ag008G734750
OG0017039	XP_002864968.1	Ag005G486940
OG0017040	XP_020867755.1	Ag001G100010
OG0017041	XP_002887679.1	Ag001G099590
OG0017042	XP_020871822.1	Ag001G099290
OG0017044	XP_020878527.1	Ag007G626370, Ag006G518870
OG0017045	XP_002875033.1	Ag006G520060
OG0017046	XP_020878288.1	Ag006G515930
OG0017047	XP_002872919.1	Ag006G515180
OG0017048	XP_020879360.1	Ag006G515160
OG0017049	XP_002875013.1	Ag006G514950
OG0017051	XP_020870153.1	Ag007G584800
OG0017052	XP_020878972.1	Ag006G512530
OG0017053	XP_002872832.1	Ag006G510090
OG0017054	XP_020882661.1	Ag007G586640
OG0017056	XP_020871031.1	Ag007G587430
OG0017057	XP_020871044.1	Ag007G587440
OG0017058	XP_002865418.1	Ag007G587710
OG0017059	XP_002879414.2	Ag007G588930
OG0017060	XP_002881202.1	Ag007G590450
OG0017062	XP_020883431.1	Ag007G591030, Ag007G591020, Ag001G070250
OG0017063	XP_002879306.1	Ag007G591590
OG0017064	XP_002879283.1	Ag007G591970
OG0017065	XP_002879267.1	Ag007G592270
OG0017067	XP_002879213.1	Ag007G594110
OG0017068	XP_020885249.1	Ag007G594930
OG0017069	XP_002881005.1	Ag007G595250
OG0017070	XP_002881000.1	Ag007G595330
OG0017071	XP_002879098.1	Ag007G595770
OG0017072	XP_020883811.1	Ag007G596110
OG0017073	XP_002880952.1	Ag007G596150
OG0017074	XP_020885561.1	Ag007G596610
OG0017075	XP_020883133.1	Ag007G597630
OG0017076	XP_020883665.1	Ag007G597800
OG0017077	XP_002880816.1	Ag007G598130
OG0017078	XP_002878995.1	Ag007G598230
OG0017079	XP_020885257.1	Ag007G598240
OG0017080	XP_020884780.1	Ag006G527430
OG0017081	XP_002878969.1	Ag007G623940
OG0017082	XP_002880781.1	Ag003G293010
OG0017083	XP_020884531.1	Ag006G526500
OG0017085	XP_020885231.1	Ag003G212190
OG0017086	XP_020874706.1	Ag004G400000
OG0017087	XP_002880709.1	Ag006G525450
OG0017088	XP_020872611.1	Ag003G251880
OG0017089	XP_020875635.1	Ag003G251820
OG0017091	XP_002867506.1	Ag003G251390
OG0017092	XP_002869566.1	Ag003G251400
OG0017093	XP_002867510.1	Ag003G251450
OG0017094	XP_002884268.1	Ag001G100590
OG0017095	XP_020886667.1	Ag001G100550
OG0017096	XP_020888081.1	Ag001G100730
OG0017097	XP_020886461.1	Ag001G100780
OG0017098	XP_020886564.1	Ag001G100970
OG0017099	XP_020886381.1	Ag001G101060
OG0017102	XP_020873483.1	Ag003G250030
OG0017105	XP_020886123.1	Ag005G489970
OG0017106	XP_020886902.1	Ag005G489850
OG0017107	XP_020889333.1	Ag005G488590
OG0017108	XP_020886252.1	Ag005G488460
OG0017109	XP_020886847.1	Ag005G488410
OG0017110	XP_020887190.1	Ag005G487990
OG0017111	XP_020887898.1	Ag005G487840
OG0017112	XP_020888663.1	Ag005G487580
OG0017113	XP_002882300.1	Ag005G486990
OG0017114	XP_002884423.1	Ag005G486230
OG0017115	XP_020888475.1	Ag005G485270
OG0017116	XP_002884468.1	Ag005G484950
OG0017117	XP_020886522.1	Ag005G484860
OG0017118	XP_020886782.1	Ag005G484140
OG0017119	XP_002882417.1	Ag005G483530
OG0017120	XP_002884536.1	Ag005G482840
OG0017121	XP_020887893.1	Ag005G482810
OG0017122	XP_020887157.1, XP_002862402.2	Ag005G482520
OG0017123	XP_020886925.1	Ag005G482360
OG0017124	XP_020886926.1	Ag005G482340
OG0017125	XP_020887523.1	Ag005G481440
OG0017126	XP_002882475.1	Ag005G481370
OG0017127	XP_020887451.1	Ag005G481300
OG0017128	XP_002884612.1	Ag005G480750
OG0017129	XP_002882501.2	Ag005G480640
OG0017130	XP_002884639.1	Ag005G480220
OG0017131	XP_002884647.1	Ag005G479740
OG0017132	XP_020889567.1	Ag005G479480
OG0017133	XP_002882544.1	Ag005G479340
OG0017134	XP_002882565.1	Ag005G478990
OG0017135	XP_002884676.1	Ag005G478960
OG0017136	XP_002884702.1	Ag005G478390
OG0017137	XP_002879864.1	Ag002G186280
OG0017139	XP_002881665.1	Ag002G182040
OG0017140	XP_020884598.1	Ag002G181930
OG0017141	XP_002881659.1, XP_002879803.1	Ag002G181820
OG0017142	XP_002881633.1	Ag002G180220
OG0017144	XP_002881623.1	Ag002G178910
OG0017145	XP_020885531.1	Ag002G178760
OG0017146	XP_020883730.1	Ag002G166060
OG0017147	XP_002881465.1	Ag002G168300
OG0017148	XP_020883838.1	Ag002G170520
OG0017150	XP_020882976.1	Ag002G173650
OG0017151	XP_002881548.1	Ag002G173810
