Orthogroup	Arabidopsis_lyrata_NCBI	Noccaea_praecox
OG0017362	XP_002888705.1	Np002G087520
OG0017363	XP_020889982.1	Np002G087410
OG0017364	XP_002864008.1	Np006G368790
OG0017365	XP_020890389.1	Np002G087010
OG0017366	XP_002887239.1	Np002G086960
OG0017367	XP_020890538.1	Np002G086470
OG0017368	XP_020891070.1	Np002G085060
OG0017369	XP_020891067.1	Np002G085050
OG0017370	XP_002888793.1	Np002G084650
OG0017371	XP_002887339.1	Np002G084340
OG0017372	XP_002888819.1	Np002G084080
OG0017373	XP_020866188.1, XP_020889709.1	Np002G084060
OG0017374	XP_020890592.1	Np002G083630
OG0017375	XP_020889797.1	Np002G074220
OG0017376	XP_020890666.1	Np002G074240
OG0017377	XP_002887686.1	Np002G074920
OG0017378	XP_020891155.1	Np002G074950
OG0017379	XP_002889139.1	Np002G075050
OG0017380	XP_002887666.1	Np002G075520
OG0017382	XP_020890180.1	Np002G076090
OG0017383	XP_020891319.1	Np002G076110
OG0017384	XP_002889066.1	Np002G076810
OG0017385	XP_020865899.1	Np002G077260
OG0017386	XP_020889665.1	Np002G077430
OG0017387	XP_002893065.1	Np004G235760
OG0017388	XP_002887568.1	Np002G078590
OG0017389	XP_002887551.1	Np002G079000
OG0017390	XP_020891466.1	Np002G079360
OG0017391	XP_002873946.2	Np003G147360
OG0017392	XP_020889879.1	Np002G079800
OG0017393	XP_020873887.1	Np005G309760
OG0017394	XP_002887503.1	Np002G080320
OG0017395	XP_020890520.1	Np002G080800
OG0017396	XP_020891597.1	Np002G081130
OG0017397	XP_002888923.1	Np002G081270
OG0017398	XP_020890507.1	Np002G081410
OG0017399	XP_002887466.1	Np002G081650
OG0017400	XP_020890795.1	Np002G082240
OG0017401	XP_020890467.1	Np002G073290
OG0017402	XP_020890459.1	Np002G072990
OG0017403	XP_002889232.2	Np002G072550
OG0017404	XP_020890016.1	Np002G072110
OG0017405	XP_020865602.1	Np002G072060
OG0017406	XP_020890546.1	Np002G071670
OG0017407	XP_002887806.1	Np002G071540
OG0017408	XP_020891161.1	Np002G071390
OG0017409	XP_020890175.1	Np002G070560
OG0017411	XP_020891641.1	Np002G070220
OG0017412	XP_020891640.1	Np002G070200
OG0017413	XP_020891107.1	Np002G070170
OG0017414	XP_020885864.1	Np007G408320
OG0017415	XP_002884949.1	Np007G407980
OG0017416	XP_020888715.1	Np007G407770
OG0017417	XP_020888685.1	Np007G407360
OG0017418	XP_020888911.1	Np007G406940
OG0017419	XP_020888926.1	Np007G406700
OG0017422	XP_020888829.1	Np007G404740
OG0017423	XP_020886303.1	Np007G404590
OG0017424	XP_002882915.1	Np007G404570
OG0017425	XP_020887705.1	Np007G404030
OG0017427	XP_020887440.1	Np007G390560
OG0017428	XP_020889149.1	Np004G237730
OG0017429	XP_002883027.1	Np007G391510
OG0017430	XP_002883094.1	Np007G393270
OG0017431	XP_002883132.1	Np007G394350
OG0017432	XP_020889532.1	Np003G163140
OG0017433	XP_020887457.1	Np007G395380
OG0017434	XP_020887981.1	Np007G395940
OG0017435	XP_020887491.1	Np007G396930
OG0017436	XP_002885321.2	Np007G396970
OG0017437	XP_002885324.1	Np007G397080
OG0017438	XP_020887587.1	Np007G397470
OG0017439	XP_020886411.1	Np007G397480
OG0017440	XP_020887249.1	Np007G381650
OG0017441	XP_002885434.1	Np007G381270
OG0017442	XP_020889387.1	Np007G381260
OG0017443	XP_002885454.1	Np007G381870
OG0017445	XP_020886716.1	Np007G383220
OG0017446	XP_020873069.1	Np003G168100
OG0017447	XP_002885522.1	Np007G383560
OG0017448	XP_020888865.1	Np007G384320
OG0017449	XP_002883453.1	Np007G385260
OG0017450	XP_002883523.1	Np007G387040
OG0017451	XP_020887899.1	Np007G387050
OG0017452	XP_002883551.1	Np007G387410
OG0017453	XP_020887087.1	Np007G387590
OG0017454	XP_002880696.1	Np006G363620
OG0017455	XP_020887057.1	Np007G389050
OG0017456	XP_020889549.1	Np005G294480
OG0017457	XP_020888617.1	Np007G380030
OG0017458	XP_002883803.1	Np007G379850
OG0017459	XP_002885810.1	Np007G389600
OG0017460	XP_002885891.1	Np007G379790
OG0017461	XP_002883829.2	Np007G379500
OG0017463	XP_020886225.1	Np007G377380
OG0017464	XP_020887614.1	Np007G376180
OG0017465	XP_020889261.1	Np007G375920
OG0017466	XP_020887343.1, XP_020886304.1	Np007G375550
OG0017467	XP_020885852.1	Np007G375380
OG0017468	XP_020888399.1	Np007G374530
OG0017469	XP_002886259.2	Np007G373730
OG0017470	XP_020888902.1	Np007G373410
OG0017471	XP_002886001.1	Np007G372440
OG0017472	XP_002886274.1	Np007G372190
OG0017473	XP_020887253.1	Np007G372120
OG0017474	XP_020872562.1	Np005G276510
OG0017475	XP_002884222.1	Np007G371640
OG0017476	XP_002886304.1	Np003G144060
OG0017477	XP_020887701.1	Np007G371690
OG0017478	XP_002886313.1	Np007G371540
OG0017479	XP_002884230.1	Np007G371520
OG0017480	XP_020870487.1	Np004G190130
OG0017481	XP_002891857.1	Np004G190560
OG0017482	XP_002894523.1	Np004G190730
OG0017483	XP_002891845.1	Np004G190880
OG0017484	XP_020868739.1	Np004G191300
OG0017485	XP_002891818.1	Np004G191440
OG0017486	XP_020870242.1	Np004G191490
OG0017487	XP_020870244.1	Np004G191500
OG0017488	XP_002891797.1	Np004G191720
OG0017489	XP_002891781.1	Np004G192260
OG0017490	XP_002891766.1	Np004G192580
OG0017491	XP_020867151.1	Np004G193500
OG0017492	XP_002891728.1	Np004G193530
OG0017493	XP_002891705.1	Np004G194230
OG0017494	XP_002894385.1	Np004G194290
OG0017496	XP_002894260.1	Np004G196540
OG0017497	XP_002894245.1	Np004G196840
OG0017498	XP_002891545.1	Np004G197160
OG0017499	XP_020868357.1	Np004G198670
OG0017500	XP_020867901.1	Np004G198760
OG0017501	XP_020866339.1	Np004G198790
OG0017502	XP_002894123.1	Np004G199160
OG0017503	XP_002872815.1	Np004G199220
OG0017504	XP_020868394.1	Np004G199630
OG0017506	XP_002868147.1	Np005G300750
OG0017507	XP_002870209.1	Np005G302050
OG0017508	XP_020874637.1	Np005G302320
OG0017509	XP_002870213.1	Np005G302330
OG0017510	XP_002893618.1	Np004G213850
OG0017511	XP_002881340.1	Np006G341970
OG0017512	XP_020882747.1	Np006G342050
OG0017513	XP_020880642.1	Np001G054110
OG0017514	XP_020880637.1	Np001G054130
OG0017515	XP_020881946.1	Np001G054930
OG0017516	XP_002877887.1	Np001G055020
OG0017517	XP_002877896.1	Np001G061810, Np001G055270
OG0017518	XP_002876179.1	Np001G055340
OG0017519	XP_002876221.1	Np001G056540
OG0017520	XP_020880452.1	Np001G056590
OG0017521	XP_002876224.1	Np001G056600
OG0017522	XP_020881323.1	Np001G056720
OG0017523	XP_020881320.1	Np001G057070
OG0017524	XP_002877978.1	Np001G057520
OG0017525	XP_002876249.1	Np001G057330
OG0017526	XP_020882447.1	Np001G057370
OG0017527	XP_020879704.1	Np001G058410
OG0017528	XP_002878012.1	Np001G058570
OG0017530	XP_020880457.1	Np001G059010
OG0017531	XP_020880022.1	Np001G059200
OG0017532	XP_002878034.1	Np001G059230
OG0017533	XP_002876317.1	Np001G059470
OG0017534	XP_002878051.1	Np001G059870
OG0017535	XP_002876337.1	Np001G059760
OG0017536	XP_002878065.1	Np001G060090
OG0017537	XP_002878080.1	Np001G060530
OG0017538	XP_020880242.1	Np001G059740, Np002G088800, Np001G060820
OG0017540	XP_002878159.1	Np001G062260
OG0017541	XP_002878232.1	Np001G063590
OG0017542	XP_020880573.1	Np001G063760
OG0017543	XP_002876486.1	Np001G064270
OG0017544	XP_020880945.1	Np005G290770
OG0017545	XP_020879728.1	Np001G065110
OG0017546	XP_020880129.1	Np001G066160
OG0017547	XP_020882541.1	Np001G053910
OG0017548	XP_002876581.1	Np001G066600
OG0017549	XP_002876583.1	Np001G066640
OG0017550	XP_002876639.1	Np001G067890
OG0017551	XP_002876666.1	Np001G068440
OG0017552	XP_002878468.1	Np001G068950
OG0017553	XP_002878474.1	Np001G069140
OG0017554	XP_020882121.1	Np001G069810
OG0017555	XP_002876723.1	Np001G069900
OG0017556	XP_020880421.1	Np001G066770
OG0017557	XP_002894549.1	Np004G190380
OG0017558	XP_002894409.1	Np004G193880
OG0017559	XP_002891706.1	Np004G194200
OG0017560	XP_020870338.1	Np004G195620
OG0017562	XP_020873152.1	Np005G301910
OG0017563	XP_020879601.1	Np001G045650
OG0017564	XP_002875868.1	Np001G047680
OG0017565	XP_020882613.1	Np001G050940
OG0017566	XP_020880987.1	Np001G054360
OG0017567	XP_002877845.1	Np001G054120
OG0017568	XP_002876093.1	Np001G053330
OG0017569	XP_020881378.1	Np001G055370
OG0017571	XP_002868728.1, XP_002868722.1, XP_002870747.1	Np005G319200
OG0017572	XP_020881773.1	Np001G057480
OG0017573	XP_020879620.1	Np001G057500
OG0017574	XP_020879948.1	Np001G057570
OG0017575	XP_002876289.1	Np001G058810
OG0017576	XP_002876318.1	Np001G059480
OG0017577	XP_002878056.1	Np001G059990
OG0017578	XP_002876357.1	Np001G060410
OG0017579	XP_002878227.1	Np001G063440
OG0017580	XP_002878491.1	Np001G069470
OG0017581	XP_002866777.2	Np001G000190
OG0017584	XP_020868374.1	Np001G032700
OG0017586	XP_020877647.1	Np003G182570
OG0017587	XP_020876523.1	Np003G181130
OG0017588	XP_020882980.1	Np003G184170
OG0017589	XP_020883735.1	Np006G339970
OG0017590	XP_020882755.1	Np006G335570
OG0017591	XP_002879768.1	Np006G334720, Np006G334800, Np006G334830
OG0017592	XP_002881682.1	Np006G332900
OG0017593	XP_020883488.1	Np006G330600
OG0017595	XP_020885343.1	Np006G329460
OG0017596	XP_020885050.1	Np006G329080
OG0017597	XP_002881865.1	Np006G328220
OG0017598	XP_020885331.1	Np006G321820, Np004G241450
OG0017599	XP_020865900.1	Np002G072540
OG0017600	XP_002889164.1	Np002G074330
OG0017601	XP_020891707.1	Np002G076780
OG0017602	XP_002889004.1	Np002G078600
OG0017603	XP_002869540.1	Np005G277240
OG0017604	XP_002888900.1	Np002G081670
OG0017605	XP_002869521.1	Np005G276870
OG0017606	XP_002867465.1	Np005G276820
OG0017607	XP_020875181.1	Np005G274170
OG0017608	XP_020874482.1	Np005G272900
OG0017609	XP_002867287.1	Np005G271560
OG0017610	XP_002869216.1	Np005G263490
OG0017611	XP_020872332.1	Np005G263410
OG0017612	XP_002867111.1	Np005G265160
OG0017613	XP_002893877.1	Np004G204330
OG0017615	XP_020879696.1	Np001G019760
OG0017616	XP_020869465.1	Np004G256350
OG0017617	XP_002889559.1	Np004G254180
OG0017618	XP_020868600.1	Np004G252910
OG0017619	XP_002892365.1	Np004G252740
OG0017620	XP_002892444.1	Np004G251160
OG0017621	XP_020869183.1	Np004G251070
OG0017622	XP_002889888.1	Np004G246550
OG0017623	XP_002892790.1	Np004G242680
OG0017624	XP_020870391.1	Np004G242350
OG0017625	XP_020866838.1	Np004G240900
OG0017627	XP_002890355.1	Np004G235700
OG0017628	XP_020868432.1	Np004G232220
OG0017629	XP_020869404.1	Np004G231020, Np004G231030
OG0017630	XP_020889708.1	Np002G084050
OG0017631	XP_020889886.1	Np002G085180
OG0017632	XP_002888745.1	Np002G086090
OG0017633	XP_020889785.1	Np002G086880
OG0017635	XP_002887178.1	Np002G089550
OG0017636	XP_020868274.1	Np001G037790, Np002G106810
OG0017637	XP_020868946.1	Np002G111520
OG0017638	XP_002888125.1	Np002G116550
OG0017639	XP_020891305.1	Np002G120070
OG0017641	XP_002887917.1	Np002G123840
OG0017643	XP_020889359.1	Np007G377410
OG0017644	XP_020873714.1	Np005G286940
OG0017645	XP_020888480.1	Np007G384560
OG0017646	XP_020874018.1, XP_020874017.1	Np005G277510
OG0017648	XP_020887647.1	Np007G402970
OG0017649	XP_002872473.1, XP_002872474.1	Np006G325570, Np002G085670, Np002G085680
OG0017650	XP_002884924.1	Np007G408620
OG0017651	XP_020888319.1	Np007G410590
OG0017652	XP_020885987.1	Np007G412690
OG0017653	XP_020887358.1	Np007G414350
OG0017654	XP_020889250.1	Np007G417490
OG0017655	XP_020874229.1	Np005G309590
OG0017656	XP_020886592.1	Np005G318720, Np007G420430
OG0017657	XP_020886518.1	Np007G424560
OG0017658	XP_020876634.1	Np003G127130
OG0017659	XP_002873236.1	Np003G131360
OG0017660	XP_002869637.1	Np005G279900
OG0017661	XP_002871224.1	Np003G132290, Np004G226790
OG0017662	XP_020878708.1	Np003G132750
OG0017663	XP_002866313.2	Np003G153520
OG0017664	XP_020877918.1	Np005G299720, Np002G108430, Np003G132920
OG0017665	XP_002879963.1	Np006G371390
OG0017666	XP_020879137.1	Np006G348780, Np003G189670
OG0017667	XP_002878748.1	Np006G365830
OG0017668	XP_002869819.2	Np005G285100
OG0017669	XP_020873777.1	Np005G285800
OG0017670	XP_020875589.1	Np005G287530
OG0017671	XP_020872906.1	Np005G287750
OG0017672	XP_020867054.1	Np004G213920
OG0017673	XP_020866526.1	Np004G211400
OG0017674	XP_020870634.1	Np004G210610
OG0017675	XP_002894031.1	Np004G201240
OG0017676	XP_002894003.1	Np004G202030
OG0017677	XP_020869926.1	Np004G200890
OG0017679	XP_002881205.1	Np006G355730
OG0017680	XP_002876435.1	Np001G062540
OG0017681	XP_020883428.1	Np006G346990, Np006G353780
OG0017682	XP_002862704.1, XP_002881002.1	Np006G359720
OG0017683	XP_020882741.1	Np006G359380
OG0017684	XP_020885829.1	Np006G360870
OG0017685	XP_020877930.1	Np003G135090
OG0017687	XP_002871488.1	Np003G138380
OG0017688	XP_020871316.1	Np001G016730
OG0017689	XP_002870232.1	Np005G316830
OG0017690	XP_020872393.1	Np005G317310
OG0017692	XP_002875269.1	Np001G023570
OG0017693	XP_002864416.1	Np003G158680
OG0017694	XP_020890342.1	Np003G153620
OG0017695	XP_020867792.1	Np003G153130
OG0017696	XP_020879585.1	Np003G151050
OG0017699	XP_020878525.1	Np001G013770
OG0017700	XP_020871757.1	Np001G006100
OG0017701	XP_020871777.1	Np001G003320
OG0017703	XP_020870329.1	Np004G250940
OG0017709	XP_020889772.1	Np002G097430
OG0017710	XP_020890854.1	Np002G073690
OG0017711	XP_020866665.1, XP_020888604.1	Np007G412250
OG0017712	XP_020886576.1	Np004G217170
OG0017716	XP_002879580.2	Np006G339900
OG0017717	XP_020881508.1	Np001G044020
OG0017718	XP_002876225.1	Np001G056640
OG0017719	XP_002877874.1	Np001G054720
OG0017720	XP_020876742.1	Np003G136900
OG0017721	XP_002872126.1	Np001G012070
OG0017723	XP_020873632.1	Np005G282240
OG0017724	XP_020872306.1	Np004G204270, Np004G203920
OG0017726	XP_002869833.1	Np006G321870
OG0017727	XP_020872154.1	Np004G227500
OG0017728	XP_020874803.1	Np005G312910, Np005G312930
OG0017728	XP_020872129.1	Np005G312890
OG0017729	XP_002864070.2	Np003G172450
OG0017751	XP_020872535.1	Np005G276100
OG0017752	XP_020874604.1	Np005G276040
OG0017753	XP_020872537.1	Np005G274910
OG0017754	XP_020875706.1	Np005G272290
OG0017755	XP_002869309.1	Np005G271250
OG0017756	XP_020872423.1	Np005G270570
OG0017758	XP_002891605.1	Np001G067670
OG0017759	XP_020872044.1	Np005G265460
OG0017760	XP_020874359.1	Np005G265900
OG0017761	XP_002867211.2	Np005G263140
OG0017762	XP_020870216.1	Np004G205060
OG0017763	XP_020869844.1	Np004G205230
OG0017764	XP_002890994.1	Np004G205320
OG0017765	XP_020873934.1	Np005G296120
OG0017767	XP_002891959.1	Np002G108400
OG0017768	XP_020890169.1	Np002G115490
OG0017769	XP_020890491.1	Np002G115610
OG0017770	XP_020891400.1	Np002G116360
OG0017771	XP_020891312.1	Np002G118860
OG0017772	XP_020880178.1	Np001G028170
OG0017773	XP_002875066.1	Np001G027950
OG0017774	XP_020881290.1	Np001G027880
OG0017775	XP_020881112.1	Np001G027770
OG0017776	XP_020882228.1	Np001G027340
OG0017777	XP_002876773.1	Np001G026660
OG0017778	XP_020880948.1	Np001G024980
OG0017779	XP_002875187.1	Np001G024910
OG0017781	XP_020881394.1, XP_020881399.1	Np001G024670
OG0017782	XP_020879982.1	Np001G022370
OG0017783	XP_002875340.1	Np001G022020
OG0017784	XP_020882607.1	Np001G021020
OG0017785	XP_020881453.1	Np001G020980
OG0017786	XP_020880856.1	Np001G020320
OG0017787	XP_020881937.1	Np001G019720
OG0017788	XP_020880646.1	Np001G018950
OG0017789	XP_020891051.1	Np002G095280
OG0017790	XP_002876785.1	Np002G095760
OG0017791	XP_002888465.1	Np002G096950
OG0017792	XP_002888427.1	Np002G097710
OG0017793	XP_002886950.1	Np002G097770
OG0017794	XP_002864369.1	Np003G160730
OG0017795	XP_020891375.1	Np002G124130
OG0017796	XP_002886403.1	Np002G122330
OG0017797	XP_002884751.2	Np007G413060
OG0017798	XP_002869542.1	Np005G277270
OG0017799	XP_020888220.1	Np007G409930
OG0017800	XP_002872369.1	Np003G175280
OG0017801	XP_002864049.1	Np003G173460
OG0017802	XP_002864090.1	Np003G170970
OG0017804	XP_002864195.1	Np003G165090
OG0017805	XP_020871947.1	Np003G165020
OG0017806	XP_002870024.1	Np005G291040
OG0017807	XP_002864310.1	Np003G162360
OG0017808	XP_002866001.1	Np003G161760
OG0017809	XP_020879931.1	Np003G156360
OG0017810	XP_020881654.1	Np003G155520
OG0017811	XP_002873605.1	Np003G140000
OG0017812	XP_020877360.1	Np003G139710
OG0017815	XP_002871397.1	Np003G136250
OG0017816	XP_020878495.1	Np003G135460
OG0017817	XP_002871343.1	Np003G134890
OG0017818	XP_020878164.1, XP_020878145.1	Np003G134840
OG0017820	XP_002873336.1	Np003G134190
OG0017821	XP_002871275.1	Np003G133450
OG0017823	XP_002870091.1	Np005G293870
OG0017825	XP_020886952.1	Np007G384550
OG0017826	XP_002867972.2	Np005G290780
OG0017827	XP_020874816.1	Np005G289900
OG0017828	XP_020872908.1	Np005G287680
OG0017829	XP_020873491.1	Np005G285070
OG0017831	XP_020873697.1	Np005G283450
OG0017833	XP_002891160.1	Np004G204090
OG0017834	XP_020868791.1	Np004G212530
OG0017835	XP_002893919.1	Np004G204900
OG0017836	XP_020866534.1	Np004G204970
OG0017837	XP_002891289.1	Np004G202580
OG0017838	XP_002893972.2	Np004G202940
OG0017839	XP_002893959.1	Np004G203240
OG0017840	XP_002893541.1	Np004G211650
OG0017841	XP_020867375.1	Np004G213200
OG0017842	XP_020867373.1	Np004G213260
OG0017843	XP_020869351.1	Np004G213940
OG0017844	XP_020866069.1	Np004G214040
OG0017845	XP_020875519.1	Np005G266630
OG0017847	XP_020874495.1	Np005G268880
OG0017849	XP_020873166.1	Np005G269290
OG0017850	XP_020874623.1	Np005G269430
OG0017852	XP_002866920.1	Np005G262620
OG0017853	XP_020872880.1	Np005G262210
OG0017854	XP_020872065.1	Np005G261680
OG0017855	XP_002870539.2	Np005G312150
OG0017856	XP_002868533.2	Np005G312400
OG0017857	XP_020872361.1	Np005G313470
OG0017858	XP_020872937.1	Np005G315710
OG0017859	XP_002881367.2	Np006G341060
OG0017860	XP_020883105.1	Np006G340810
OG0017861	XP_002872426.1	Np003G176320
OG0017864	XP_020883190.1	Np006G343130
OG0017865	XP_020871545.1	Np001G042460
OG0017866	XP_020888527.1	Np001G011440
OG0017867	XP_002863791.1	Np001G042680
OG0017868	XP_002874600.1	Np003G177840
OG0017869	XP_020878460.1	Np003G178110
OG0017870	XP_002874614.1	Np003G178120
OG0017871	XP_002874640.1	Np003G178790
OG0017872	XP_020879099.1	Np003G179650
OG0017873	XP_020876558.1	Np003G179690
OG0017874	XP_002872578.1	Np003G180400
OG0017875	XP_002874735.2	Np003G181590
OG0017876	XP_020877692.1	Np003G182680
OG0017877	XP_002865279.2	Np001G038240
OG0017878	XP_020866142.1	Np001G037100
OG0017879	XP_002865222.1	Np001G036190
OG0017880	XP_020885397.1	Np001G035560
OG0017881	XP_020881207.1	Np001G034560
OG0017882	XP_002865167.1	Np001G034400
OG0017883	XP_020865684.1	Np001G033740
OG0017884	XP_002868426.1	Np005G310110
OG0017885	XP_020871862.1	Np001G032690
OG0017886	XP_002890709.2	Np004G209870
OG0017887	XP_020873187.1	Np005G309800
OG0017888	XP_020873935.1	Np005G310590
OG0017889	XP_002863230.2	Np005G307350
OG0017890	XP_002863200.1	Np005G307750
OG0017891	XP_020875764.1	Np005G307850
OG0017892	XP_002863277.1	Np005G307920
OG0017893	XP_020876554.1	Np005G308470
OG0017894	XP_020874767.1	Np005G307230
OG0017895	XP_002868337.1	Np005G306950
OG0017896	XP_020872046.1	Np005G306350
OG0017897	XP_002868316.1	Np005G306340
OG0017898	XP_020875477.1	Np005G305840
OG0017899	XP_002868294.1	Np005G305720
OG0017900	XP_020872162.1	Np005G305080
OG0017901	XP_002870229.2	Np005G302500
OG0017902	XP_002878210.1	Np001G063170
OG0017903	XP_002870698.1	Np005G317800
OG0017904	XP_020875463.1	Np005G318790
OG0017905	XP_020883419.1	Np006G321860
OG0017906	XP_002882091.1	Np006G322230
OG0017907	XP_002882074.1	Np006G322720
OG0017908	XP_002882013.2	Np006G324320
OG0017909	XP_002882007.1	Np006G324460
OG0017910	XP_020884775.1	Np006G325330
OG0017911	XP_002880097.1	Np006G325870
OG0017913	XP_002881883.1	Np006G327650
OG0017914	XP_002880012.1	Np006G327780
OG0017915	XP_002881874.1	Np006G327960
OG0017916	XP_020884631.1	Np006G329040
OG0017917	XP_020884224.1	Np006G328830
OG0017918	XP_020876309.1	Np003G125210
OG0017919	XP_020879337.1	Np003G125230
OG0017920	XP_020879361.1	Np003G125240
OG0017921	XP_020877922.1	Np003G125370
OG0017922	XP_002873023.1	Np003G125790
OG0017924	XP_002873105.1	Np003G128000
OG0017925	XP_020877023.1	Np003G147750
OG0017926	XP_002871955.1	Np003G149020
OG0017928	XP_020886190.1	Np003G152800
OG0017929	XP_020881014.1	Np003G153830
OG0017930	XP_002864904.1	Np001G004410
OG0017931	XP_002864917.1	Np001G004110
OG0017932	XP_002865063.1	Np001G000740
OG0017933	XP_002866759.1	Np001G000520
OG0017934	XP_020871938.1	Np001G000380
OG0017935	XP_020871820.1	Np001G000230
OG0017936	XP_002875050.1	Np003G189850
OG0017937	XP_020878530.1	Np003G189840
OG0017938	XP_020879346.1	Np003G189700
OG0017940	XP_002872904.1	Np003G188730
OG0017941	XP_002874995.1	Np003G188580
OG0017942	XP_020877582.1	Np003G188070
OG0017943	XP_002872842.1	Np003G186710
OG0017944	XP_002879445.1	Np006G357900
OG0017945	XP_020882665.1	Np006G355600
OG0017946	XP_020885477.1	Np006G352260
OG0017947	XP_020885083.1	Np006G350710
OG0017948	XP_020868709.1	Np004G251520
OG0017949	XP_002879063.1	Np006G361350
