Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0018321	XP_020871997.1	g1359
OG0018322	XP_002864123.1	g41176, g41195
OG0018323	XP_002864527.1	g1133
OG0018325	XP_020876267.1	g20222, g20254, g30311, g30279
OG0018326	XP_002877089.2	g42113, g54059, g54055, g13003, g26591, g4124, g40926, g27577, g43894, g48233, g48243, g48241, g54058, g26592, g54054, g27578, g44077, g5340, g44159, g35237, g43181, g4125
OG0018337	XP_020872206.1	g17562
OG0018338	XP_002885623.2	g18195
OG0018339	XP_020866362.1	g1693
OG0018340	XP_020868219.1	g43912, g52811
OG0018341	XP_020869996.1	g41094
OG0018342	XP_020890293.1	g44089
OG0018343	XP_020879897.1	g10744
OG0018346	XP_020879831.1	g10346
OG0018348	XP_002887017.1	g45007
OG0018349	XP_020889693.1	g45064
OG0018350	XP_020890914.1	g45104
OG0018351	XP_002886445.1	g36896
OG0018354	XP_020870484.1	g17979
OG0018356	XP_002865771.1	g1446
OG0018358	XP_020877731.1	g1430
OG0018361	XP_002865838.1	g28303
OG0018362	XP_020871067.1	g28325
OG0018363	XP_020871432.1	g1322
OG0018364	XP_020871355.1	g41177
OG0018365	XP_002864185.1	g886
OG0018367	XP_020871073.1	g39332
OG0018368	XP_020878935.1	g10302
OG0018369	XP_020878683.1	g5284
OG0018371	XP_002873306.1	g5550
OG0018372	XP_002868013.1	g47256
OG0018373	XP_020875202.1	g17483
OG0018374	XP_020874433.1	g24139
OG0018376	XP_002869909.1	g47361
OG0018377	XP_020890202.1	g6253, g23885
OG0018379	XP_002893941.1	g28231
OG0018380	XP_002890800.2	g32391
OG0018382	XP_002866934.1	g24653, g22815
OG0018383	XP_002868879.1	g22680
OG0018385	XP_020874607.1	g18102
OG0018386	XP_002868737.1	g46705
OG0018387	XP_020885665.1	g51411
OG0018390	XP_002875204.1	g10664
OG0018391	XP_002893768.1	g50706
OG0018392	XP_002872541.2	g25765
OG0018394	XP_002874818.1	g25565
OG0018396	XP_020871278.1, XP_002865352.1	g18412
OG0018397	XP_002863529.1, XP_002865302.1	g40530
OG0018398	XP_020872475.1	g40557
OG0018400	XP_002885752.2	g13537
OG0018401	XP_002870449.1	g47084
OG0018402	XP_002863242.1	g24642, g24636
OG0018403	XP_002870356.1	g47014
OG0018405	XP_020872975.1	g16861
OG0018406	XP_020874705.1	g46675
OG0018407	XP_002870690.1	g15791, g3690
OG0018409	XP_002868637.1	g16820
OG0018411	XP_002868584.1	g46642
OG0018412	XP_020873931.1	g16762
OG0018414	XP_020883854.1	g37752
OG0018416	XP_002880139.1	g37567
OG0018418	XP_002868345.2	g24611
OG0018420	XP_020879579.1	g5822
OG0018421	XP_020875856.1	g29850
OG0018425	XP_002864855.1	g288
OG0018427	XP_020878111.1	g9624
OG0018428	XP_020878795.1	g45279
OG0018431	XP_020883948.1	g39898
OG0018434	XP_002879120.2	g40074
OG0018437	XP_020887461.1	g7933
OG0018439	XP_020889012.1	g46666
OG0018443	XP_002884302.1	g12691
OG0018444	XP_020886891.1	g41080
OG0018446	XP_020886480.1	g12770
OG0018448	XP_002872271.1	g10148
OG0018450	XP_002890625.1	g32147
OG0018451	XP_002890658.1	g32163
OG0018452	XP_020869603.1	g32199
OG0018453	XP_002869713.1	g47510
OG0018454	XP_020873429.1	g23818
OG0018456	XP_002878798.1	g38360
OG0018458	XP_002880500.1	g38430
OG0018459	XP_020882742.1	g38529
OG0018463	XP_020866284.1	g31162
OG0018464	XP_020867125.1	g31159
OG0018465	XP_002865376.1	g39674
OG0018466	XP_020870890.1	g49573
OG0018467	XP_020869989.1	g49514
OG0018468	XP_020867265.1	g30851
OG0018469	XP_002892165.1	g30828
OG0018472	XP_020879502.1	g45631
OG0018478	XP_020878750.1	g4827
OG0018479	XP_020876882.1	g4788
OG0018480	XP_002865731.1	g4648
OG0018482	XP_020877583.1	g29688
OG0018483	XP_002872168.1	g10070
OG0018484	XP_002874187.1	g535
OG0018485	XP_020879859.1	g397
OG0018488	XP_020881591.1	g19416
OG0018490	XP_002875908.1	g2707
OG0018491	XP_020880370.1	g2719, g2722
OG0018494	XP_002877552.1	g19518
OG0018497	XP_002892433.1	g31101
OG0018501	XP_020865915.1	g46321
OG0018502	XP_020890971.1	g44405
OG0018506	XP_020890468.1	g46458
OG0018507	XP_020891709.1	g46510
OG0018508	XP_020891101.1	g46580
OG0018511	XP_020889041.1	g12181
OG0018512	XP_020886342.1	g11704
OG0018513	XP_020887118.1	g24214
OG0018514	XP_020887926.1	g6242
OG0018517	XP_020888943.1	g13944
OG0018524	XP_002876693.1	g12666
OG0018525	XP_020882100.1	g11144
OG0018526	XP_020881764.1	g18706
OG0018529	XP_002870328.1	g17755
OG0018532	XP_020880762.1	g11322
OG0018533	XP_020882624.1	g2166
OG0018535	XP_002876681.1	g18793
OG0018536	XP_020885867.1	g40536
OG0018541	XP_020882925.1	g38092
OG0018550	XP_002869506.1	g17047
OG0018553	XP_020872831.1	g54146
OG0018554	XP_020869686.1	g49516
OG0018555	XP_002889628.1	g31038
OG0018557	XP_002889678.2	g49603
OG0018559	XP_020867506.1	g27167
OG0018560	XP_002889998.2	g49872
OG0018561	XP_020868021.1	g27227
OG0018563	XP_002892809.1	g31532
OG0018564	XP_002892876.1	g27311
OG0018566	XP_002888662.1	g44841
OG0018567	XP_020889884.1	g40911
OG0018568	XP_020888453.1	g6365
OG0018569	XP_020886071.1	g13517
OG0018570	XP_020886277.1	g13367
OG0018571	XP_002865471.1	g37051
OG0018572	XP_020888753.1	g7276
OG0018574	XP_002882623.1	g13051
OG0018575	XP_020887257.1	g12398
OG0018576	XP_002882477.1	g12484
OG0018579	XP_020876150.1	g5746
OG0018580	XP_002873294.1	g29647
OG0018581	XP_020873400.1	g47438
OG0018583	XP_002870076.1	g47254
OG0018585	XP_020873251.1	g17224
OG0018586	XP_002867592.1	g17154
OG0018587	XP_002879410.2	g51313
OG0018588	XP_020885078.1	g51221
OG0018589	XP_020885403.1	g37883
OG0018591	XP_020884452.1, XP_002870417.2	g36808
OG0018593	XP_002873412.1	g29553
OG0018595	XP_002871752.2	g45747
OG0018596	XP_020877786.1	g4956, g4952
OG0018597	XP_002872245.1	g10119
OG0018599	XP_020872456.1	g46659
OG0018600	XP_002875116.1	g16710
OG0018602	XP_002866204.2	g28638, g28640
OG0018603	XP_020883265.1	g39305
OG0018604	XP_020871974.1	g39295
OG0018605	XP_020868924.1	g1246
OG0018608	XP_020879510.1	g10019
OG0018609	XP_002872047.1	g9956
OG0018611	XP_020869000.1	g31004
OG0018613	XP_020867832.1	g32208
OG0018614	XP_020881500.1, XP_020881809.1, XP_002863796.2, XP_020867962.1, XP_020891383.1, XP_020874205.1	g52915, g51625
OG0018616	XP_020871362.1	g42219, g42235
OG0018617	XP_020865809.1	g41568
OG0018618	XP_020891259.1	g13578
OG0018620	XP_020888178.1	g13545
OG0018622	XP_002878579.1	g36945
OG0018623	XP_020885765.1	g50912
OG0018624	XP_002880471.2	g38455
OG0018626	XP_020882905.1	g51491
OG0018629	XP_002881831.1	g52050
OG0018634	XP_002871138.2	g29747
OG0018636	XP_020879068.1	g25346
OG0018637	XP_020873446.1	g47585
OG0018638	XP_020873813.1	g23737
OG0018639	XP_002865637.2	g10265
OG0018641	XP_020879133.1	g45377
OG0018644	XP_020872096.1, XP_020874086.1	g17727, g17731, g17728
OG0018645	XP_020879022.1	g28960
OG0018676	XP_020866124.1	g50580
OG0018678	XP_020873998.1	g24359
OG0018681	XP_020881025.1	g10546
OG0018683	XP_002888286.1	g18069
OG0018685	XP_002867590.1	g23735
OG0018687	XP_020869604.1	g26633
OG0018689	XP_002864028.1	g1444, g26781
OG0018690	XP_020887281.1	g1423
OG0018691	XP_002865894.1	g867
OG0018692	XP_020879163.1	g41212
OG0018695	XP_002864411.1	g28528
OG0018697	XP_002870115.1	g24282
OG0018698	XP_020872904.1	g24019
OG0018700	XP_002867770.1	g47425
OG0018701	XP_020873811.1	g23765
OG0018703	XP_002893945.1	g11308
OG0018707	XP_020874755.1	g46805
OG0018710	XP_020883085.1	g11127
OG0018711	XP_002865452.2	g11135
OG0018712	XP_002865455.1	g11138
OG0018713	XP_002865543.1	g18457
OG0018716	XP_020871884.1	g6263, g10999
OG0018717	XP_002863232.1	g46933
OG0018718	XP_002863231.2	g46934
OG0018720	XP_002868248.1	g17711, g53650
OG0018721	XP_002870713.1	g16843
OG0018725	XP_020882680.1	g52220
OG0018726	XP_002880119.1	g52167
OG0018728	XP_002880015.1	g38201
OG0018731	XP_002873036.1	g11552
OG0018734	XP_020890699.1	g9632
OG0018736	XP_002872977.2	g25331
OG0018737	XP_020876321.1	g39550
OG0018740	XP_002880834.1	g40159
OG0018741	XP_020884077.1	g40200
OG0018745	XP_020888141.1	g12692
OG0018746	XP_002884355.1	g12632
OG0018750	XP_002884209.1	g13825
OG0018752	XP_020870379.1	g32157
OG0018757	XP_020869084.1	g31217
OG0018758	XP_002892104.2	g49362
OG0018760	XP_002889340.2	g49292
OG0018761	XP_002871739.1	g29157
OG0018763	XP_020889521.1	g9864
OG0018765	XP_020886534.1	g1199
OG0018766	XP_020882603.1	g2730
OG0018767	XP_002875800.2	g2821
OG0018769	XP_002875801.1, XP_002881987.2	g19541
OG0018770	XP_002877388.1	g19593
OG0018771	XP_020880002.1	g11513
OG0018772	XP_002888660.1	g44843
OG0018775	XP_002887727.1	g46426
OG0018777	XP_020890837.1	g44531
OG0018781	XP_002885052.1	g12165
OG0018782	XP_020886638.1	g12163
OG0018783	XP_002885157.1	g13266
OG0018784	XP_020888106.1	g11916
OG0018786	XP_002885436.1	g11869
OG0018789	XP_020886767.1	g6107
OG0018790	XP_002884767.1	g12388
OG0018791	XP_002883996.1	g5966
OG0018792	XP_020869431.1	g27973
OG0018795	XP_002891531.1	g54150
OG0018796	XP_020867040.1	g36347
OG0018798	XP_020881345.1	g11225
OG0018799	XP_020880670.1	g2012
OG0018800	XP_020881575.1	g11183
OG0018801	XP_020882186.1	g18767
OG0018802	XP_020882098.1	g18786
OG0018806	XP_020870128.1	g36440
OG0018809	XP_002865822.1	g1381
OG0018811	XP_002878513.1	g18785
OG0018816	XP_002879462.1	g37963
OG0018819	XP_002889142.1	g46354
OG0018820	XP_002888992.1	g44500
OG0018821	XP_020883518.1	g38361
OG0018822	XP_002867300.1	g23324
OG0018828	XP_002889454.1	g30817, g45206
OG0018833	XP_020868594.1	g31020
OG0018835	XP_002892847.1	g31571
OG0018842	XP_020889805.1	g40932
OG0018843	XP_020891530.1	g40778
OG0018845	XP_002884076.1	g6052
OG0018846	XP_020889087.1	g6922
OG0018850	XP_020875777.1	g5577
OG0018851	XP_020876541.1	g29643
OG0018852	XP_020874385.1	g24220
OG0018853	XP_020873409.1	g23927
OG0018855	XP_020875605.1	g46625
OG0018859	XP_020881554.1	g10310
OG0018861	XP_020879070.1	g28976
OG0018862	XP_002892262.1	g26951
OG0018863	XP_002890012.1	g6166
OG0018865	XP_020867432.1	g31773
OG0018866	XP_020870952.1	g50341
OG0018867	XP_020870023.1	g32250
OG0018868	XP_002893648.1	g32496
OG0018870	XP_002891349.1, XP_002885478.1, XP_002880382.1	g13645
OG0018874	XP_002891989.2	g43512
OG0018876	XP_002888664.1	g41549
OG0018878	XP_020891434.1	g44602, g34995
OG0018879	XP_020888905.1	g6661
OG0018882	XP_020886177.1	g13487
OG0018884	XP_002886255.1	g13795
OG0018885	XP_020883630.1	g38433
OG0018886	XP_020884905.1	g36888
OG0018892	XP_020885061.1	g37668
OG0018898	XP_020876190.1	g10173
OG0018899	XP_020879260.1	g40270
OG0018903	XP_002870540.1	g46792
OG0018905	XP_020875404.1	g16778
OG0018906	XP_002863793.1	g18450
OG0018910	XP_020888385.1, XP_002866178.1	g28593
OG0018911	XP_002864857.1	g18643
OG0018940	XP_002888734.1	g17033
OG0018941	XP_002867315.1	g23352
OG0018948	XP_002876897.1	g16673
OG0018949	XP_020879820.1	g10641
OG0018950	XP_020881196.1	g1603
OG0018951	XP_002877106.1	g10416
OG0018952	XP_020873844.1	g47582
OG0018953	XP_020889280.1	g16246
OG0018954	XP_002864033.2	g1439
OG0018955	XP_002864171.2	g28369
OG0018958	XP_020876648.1	g5441
OG0018959	XP_020878147.1	g5501
OG0018964	XP_020875555.1	g22817
OG0018969	XP_002879457.2	g51364
OG0018970	XP_002863817.1	g45858
OG0018971	XP_020876113.1	g40345
OG0018973	XP_002863149.1	g17862
OG0018976	XP_002865057.1	g9635
OG0018979	XP_020885288.1	g39978
OG0018980	XP_002879019.1	g40152
OG0018986	XP_002890695.1	g50392
OG0018987	XP_002877223.2	g48645, g21371, g48605, g48597
OG0018991	XP_020869906.1	g49403
OG0018993	XP_020876668.1	g41454
OG0018994	XP_020879157.1	g10039
OG0018998	XP_020879784.1	g19595
OG0018999	XP_002877357.1	g19602
OG0019000	XP_002887237.1	g45799, g27827
OG0019005	XP_002883159.1	g6842
OG0019006	XP_020888847.1	g11765
OG0019012	XP_002891477.1	g36378
OG0019016	YP_009357273.1	g19707, g19756
OG0019022	XP_020869709.1, XP_020869579.1	g54078
OG0019023	XP_002875717.1	g3003
OG0019025	XP_002876142.1	g19255
OG0019027	XP_002876287.1	g11280
OG0019035	XP_002867236.1	g11004
OG0019036	XP_020868848.1	g49285
OG0019037	XP_020867572.1	g30943
OG0019039	XP_020866459.1	g49778
OG0019044	XP_020889285.1	g13981
OG0019045	XP_002882858.2	g7204
OG0019050	XP_020873358.1	g23778
OG0019053	XP_002864677.1	g28812
OG0019055	XP_002892138.2	g30799
OG0019057	XP_020866491.1	g27005
OG0019063	XP_002888026.2, XP_002888027.1	g44229, g44226
OG0019064	XP_020891620.1	g44055
OG0019071	XP_002887200.1	g44817
OG0019074	XP_020889317.1	g12004
OG0019076	XP_002884229.1	g13835
OG0019081	XP_002881300.1	g27653
OG0019082	XP_020885571.1	g51821
OG0019087	XP_002878398.2	g1829
OG0019088	XP_002871069.1	g5706, g5707
OG0019089	XP_002874153.1	g510
OG0019092	XP_020875662.1	g22840, g35971
OG0019096	XP_002869711.1	g47511
OG0019098	XP_020874169.1	g34981, g53072, g43409
OG0019099	XP_020874792.1	g16807
OG0019103	XP_002864190.1	g41236
OG0019104	XP_002865014.2	g18676
OG0019130	XP_020866104.1	g32542
OG0019131	XP_002894657.2	g41110
OG0019135	XP_020883486.1	g989
OG0019136	XP_002864386.1	g1007
OG0019137	XP_002871459.1	g29457
OG0019142	XP_020866508.1	g53679
OG0019144	XP_002891229.1	g27949
OG0019146	XP_020873209.1	g22843
OG0019147	XP_002872408.1	g25933
OG0019148	XP_020879833.1	g37021
OG0019149	XP_002863587.1	g40487
OG0019151	XP_002863513.1	g11003
OG0019157	XP_020879340.1	g5849
OG0019164	XP_002884344.1	g12669
OG0019168	XP_002890306.1	g27423
OG0019171	XP_020883029.1	g50909
OG0019172	XP_020883930.1	g50856
OG0019173	XP_002892403.1	g49566
OG0019175	XP_020883701.1	g389
OG0019180	XP_002877340.1	g3198
OG0019188	XP_002883237.1	g13360
OG0019197	XP_020881879.1	g19365
OG0019203	XP_002865154.1	g18478
OG0019204	XP_002865504.2	g37013
OG0019205	XP_002878831.1	g32385, g27225
OG0019208	XP_020890257.1	g44589
OG0019210	XP_002869381.1	g18083
OG0019214	XP_002867059.2	g36197, g22976
OG0019215	XP_002866928.1	g46913
OG0019217	XP_020885241.1	g38447
OG0019218	XP_002892757.1, XP_020866455.1	g31461
OG0019224	XP_002883954.2	g13814
OG0019225	XP_002886147.2	g6027
OG0019233	XP_002865987.1, XP_002862627.1	g39445
OG0019234	XP_020877873.1	g18543, g631
OG0019235	XP_020879568.1	g491
OG0019237	XP_020870210.1	g16797
OG0019239	XP_020869103.1	g30965
OG0019240	XP_002893367.1	g50340
OG0019245	XP_020889698.1	g41071
OG0019246	XP_002887016.1	g1679
OG0019249	XP_020887227.1, XP_020885445.1	g6671, g13390
OG0019252	XP_020884281.1	g51056
OG0019254	XP_020884704.1	g12279
OG0019256	XP_002875680.1	g3113
OG0019257	XP_020880565.1, XP_002878200.1	g2031
OG0019265	XP_002868196.2	g17648
OG0019266	XP_020887724.1	g53821
OG0019268	XP_002864282.1, XP_002864280.2, XP_020871624.1	g50764, g1113, g32264
OG0019271	XP_002862745.2, XP_020874187.1	g14805, g32689
OG0019274	XP_002875283.2	g50975
OG0019275	XP_002880614.2	g29452
OG0019276	XP_002886131.1	g13755, g40676
OG0019277	XP_020869720.1	g29917, g29929, g22645, g22640, g29937, g29933, g22649, g22218, g22644, g29921, g22627, g29919, g22632, g22658, g22221, g15075
OG0019278	XP_020886918.1	g7888
OG0019309	XP_002891912.1	g43900
OG0019312	XP_002864421.1	g1041
OG0019313	XP_020878725.1	g29606
OG0019327	XP_002881823.1	g52032
OG0019329	XP_020883968.1	g36836
OG0019333	XP_020866417.1	g31780
OG0019334	XP_002890364.2	g31893
OG0019337	XP_020868933.1	g30858
OG0019339	XP_002872288.1	g10156
OG0019340	XP_002877569.1	g19509
OG0019348	XP_020869961.1	g54359
OG0019356	XP_020872442.1	g18902
OG0019364	XP_020890611.1	g46434
OG0019369	XP_002890176.1	g49977
OG0019372	XP_002888769.1	g45849
OG0019381	XP_002871604.1	g45650
OG0019385	XP_020879356.1	g44054
OG0019391	XP_002890484.2, XP_002893180.1, XP_020870284.1	g11154, g50223
OG0019393	XP_020867838.1	g32210
OG0019399	XP_020891442.1	g18024, g18023, g18021
OG0019400	XP_002885328.1	g26300
OG0019406	XP_020887840.1	g13798, g13796
OG0019409	XP_020880549.1	g18916
OG0019414	XP_020875488.1	g25095
OG0019453	XP_002875526.1	g36402
OG0019456	XP_020871553.1	g28347
OG0019464	XP_002871996.2	g784
OG0019466	XP_020876352.1	g25512
OG0019467	XP_020873278.1	g23681
OG0019468	XP_020865970.1	g44865
OG0019469	XP_020886544.1	g12947
OG0019470	XP_002879583.2	g38024
OG0019476	XP_002877802.1	g2479
OG0019479	XP_020881741.1	g2968
OG0019480	XP_002877332.1	g3267
OG0019482	XP_020889755.1	g44579
OG0019483	XP_002887847.1	g46598
OG0019485	XP_020868403.1	g6936
OG0019487	XP_020888479.1	g13662
OG0019503	XP_002875727.2	g11443
OG0019504	YP_009357259.1	g19713, g19749, g19750
OG0019505	XP_020880505.1	g18130, g16732
OG0019513	XP_020886866.1, XP_020882762.1	g38149
OG0019517	XP_020868826.1	g49384
OG0019520	XP_002863107.1	g45820
OG0019529	XP_020875964.1	g45444
OG0019535	XP_020882870.1, XP_020884673.1, XP_020885547.1, XP_020884677.1, XP_020882869.1, XP_020884675.1	g909, g904, g899
OG0019538	XP_020867483.1	g35166, g32171
OG0019544	XP_002886364.1	g13687
OG0019548	XP_020890252.1	g44954
OG0019556	XP_020883578.1	g34480
OG0019559	XP_020885591.1	g2077
OG0019562	XP_020888126.1	g49789
OG0019563	XP_002877404.1	g2980
OG0019564	XP_002874376.1	g4685
OG0019565	XP_002875038.2	g24588
OG0019567	XP_020874409.1	g47828
OG0019571	XP_020872981.1	g16502
OG0019575	XP_020871445.1, XP_020871444.1	g1114, g32265, g50763, g34317, g35290
OG0019578	XP_020874674.1	g28705
OG0019579	XP_002865804.1, XP_002865432.1	g26220, g26253
OG0019581	XP_020875527.1	g17091
OG0019582	XP_020877524.1	g30293, g20233, g30325
OG0019586	XP_020889266.1	g6089
OG0019618	XP_020866840.1	g50658
OG0019625	XP_020874518.1	g22835, g47986
OG0019626	XP_002866821.1	g18327
OG0019627	XP_002870842.1	g46748
OG0019628	XP_002865153.1	g10913
OG0019632	XP_002878974.1	g38268
OG0019635	XP_020871828.1	g47705
OG0019638	XP_020882192.1	g19390
OG0019642	XP_002887410.1	g19478
OG0019645	XP_020885915.1	g13246
OG0019647	XP_020886986.1	g13702
OG0019651	XP_002876152.2	g11326
OG0019653	XP_020880304.1	g18703
OG0019662	XP_002872596.1	g25712
OG0019663	XP_020885774.1	g51478
OG0019667	XP_002867890.1	g45062
OG0019670	XP_002872017.1	g812
OG0019676	XP_020888972.1	g13538
OG0019679	XP_020886632.1	g47600
OG0019681	XP_020886457.1, XP_002862952.1	g857
OG0019682	XP_002872964.2	g25348
OG0019687	XP_002881244.1	g39769
OG0019688	XP_002870559.2	g41904
OG0019690	XP_020871479.1	g27196, g27165, g12711
OG0019697	XP_002894548.1	g36742
OG0019707	XP_020887744.1	g11644
OG0019708	XP_002886238.1	g38256
OG0019709	XP_002880465.1	g38457
OG0019710	XP_020883570.1	g23091, g28502
OG0019715	XP_002875596.1	g28540
OG0019722	XP_020873337.1	g47549, g17163
OG0019723	XP_020873516.1	g47527
OG0019725	XP_020875188.1	g46639
OG0019728	XP_020865831.1	g4619, g42787, g33626, g25925
OG0019729	XP_020872283.1, XP_020872171.1, XP_020876976.1, XP_020872029.1, XP_020866615.1, XP_020870958.1	g27999, g43569
OG0019734	XP_020884633.1	g37428
OG0019776	XP_020870913.1	g41133
OG0019784	XP_020875566.1	g18348
OG0019785	XP_002865160.1	g40653
OG0019794	XP_020888631.1	g51059
OG0019797	XP_002875698.1	g19599
OG0019812	XP_020867350.1	g32069
OG0019831	XP_020882546.1	g28814
OG0019837	XP_020869345.1	g41740, g41738, g41742, g41734, g41736
OG0019841	XP_002887001.2	g45035
OG0019850	XP_002886160.1, XP_020887831.1	g13975
OG0019853	XP_002875100.1	g1645
OG0019855	XP_002877604.1	g12969, g4592
OG0019859	XP_002871166.1	g5633
OG0019861	XP_002874506.2	g40236
OG0019862	XP_002874503.1	g40238
OG0019864	XP_020877071.1	g25377
OG0019866	XP_020872656.1	g23385
OG0019867	XP_020873277.1	g47625, g23644
OG0019868	XP_002870081.1	g47241
OG0019875	XP_002884373.2	g48726, g8099
OG0019878	XP_020868993.1	g16659, g42411, g15930, g28584, g39217, g48655, g34247, g39213, g8260, g30061, g48701, g8256, g42276
OG0019940	XP_002866983.1	g22888
OG0019944	XP_002872517.1	g40314
OG0019947	XP_002865349.1	g40497
OG0019954	XP_002869586.1	g17110
OG0019956	XP_002892928.1	g27358
OG0019957	XP_002890622.2	g50339
OG0019979	XP_002889120.1, XP_002889121.1	g31470, g31471, g31472, g31469
OG0019982	XP_020873644.1, XP_020882758.1	g26983
OG0020008	XP_002889145.1	g51015
OG0020013	XP_020886970.1, XP_020889486.1, XP_002882181.1	g41233
OG0020019	XP_002885407.2	g11890
OG0020021	XP_020886484.1, XP_002885879.1	g39394
OG0020026	XP_002879900.2, XP_002862229.2, XP_020882813.1, XP_002862228.1	g18074, g28375
OG0020028	XP_002894218.1	g15937
OG0020035	XP_020878773.1	g29461, g41476
OG0020036	XP_020878689.1	g5359
OG0020038	XP_020878572.1	g2859, g2852, g2835, g2845
OG0020040	XP_002872970.1	g25342
OG0020044	XP_002866443.2	g414
OG0020053	XP_020891592.1	g24961, g11680, g28213
OG0020097	XP_002864320.1	g28465
OG0020104	XP_020871176.1	g18466
OG0020105	XP_020884876.1	g9731
OG0020114	XP_020888295.1	g7321
OG0020136	XP_002892073.1	g49332
OG0020149	XP_002886221.1	g13783
OG0020158	XP_020867837.1	g32209
OG0020163	XP_020890743.1	g48148
OG0020165	XP_002887979.1	g13712, g13711
OG0020170	XP_020872615.1	g32998, g49512, g3432, g3281, g32872, g36220, g22604, g26197, g4166, g3644, g4165, g3643
OG0020184	XP_020880261.1	g2279
OG0020190	XP_002872111.1	g10010
OG0020192	XP_002872401.2	g40421
OG0020206	XP_020869386.1	g39660, g39657
OG0020211	YP_009357276.1	g19704, g19759
OG0020212	YP_009357280.1	g19703, g19760
OG0020213	YP_009357300.1	g19699, g19764
OG0020281	XP_020874928.1	g16829
OG0020285	XP_002872986.1	g301
OG0020300	XP_020880411.1	g11539
OG0020321	XP_020881743.1	g18095
OG0020322	XP_002877865.1	g47602
OG0020324	XP_020873665.1	g47525
OG0020325	XP_002888483.2	g50981
