Orthogroup	Erysimum_linariifolium	Arabidopsis_thaliana
OG0017633	El004G220710	AT1G69526.2
OG0017634	El004G220140	AT1G69080.1
OG0017635	El004G219090	AT1G68350.1
OG0017636	El004G208850	AT1G55050.1
OG0017637	El004G206410	AT1G56710.1
OG0017638	El004G200520	AT1G60760.1
OG0017639	El004G198030	AT1G62480.1
OG0017641	El004G194710	AT1G64160.1
OG0017642	El005G278590	AT2G20142.1
OG0017643	El005G273620	AT2G16380.1
OG0017644	El003G164540	AT4G21510.1
OG0017645	El005G264790	AT3G23340.1
OG0017646	El003G156620, El003G156610	AT4G27560.1, AT4G27570.1
OG0017647	El005G255950	AT3G18640.1, AT2G10553.1
OG0017648	El005G252230	AT3G15605.4
OG0017650	El005G248560	AT3G12750.1
OG0017651	El005G246720	AT3G11260.1
OG0017652	El005G245170	AT3G09930.1
OG0017653	El005G243750	AT3G08660.1
OG0017654	El005G241300	AT3G06140.1
OG0017655	El003G181980	AT5G34930.2
OG0017656	El005G239180	AT3G04590.2
OG0017657	El005G235770	AT3G01320.1
OG0017658	El001G079960, El001G079970	AT5G02950.1
OG0017659	El001G076140	AT5G06080.1
OG0017660	El003G158490	AT4G25980.1
OG0017661	El001G075290	AT5G06620.1
OG0017662	El001G074780	AT5G07050.1
OG0017663	El007G332100	AT5G59190.1
OG0017664	El001G074640	AT5G07165.1
OG0017665	El007G347690	AT2G41990.1
OG0017666	El001G000270	AT4G00210.1
OG0017667	El006G317050	AT2G24350.1
OG0017668	El003G162940	AT4G22560.1
OG0017669	El003G163520	AT4G22160.2
OG0017670	El003G164890	AT4G21180.1
OG0017671	El003G164740	AT4G21340.1
OG0017672	El002G117140	AT1G30500.2
OG0017673	El002G114220	AT1G28410.1
OG0017674	El002G113430	AT1G27770.1
OG0017675	El002G129240	AT1G47056.1
OG0017676	El002G128510	AT1G45010.1
OG0017677	El002G129470	AT1G47290.2
OG0017678	El003G159390	AT4G25225.2
OG0017679	El006G300390	AT2G31920.1
OG0017680	El001G029270, El001G029250	AT3G57740.2
OG0017681	El005G266820, El006G301870	AT2G30766.1
OG0017682	El006G304870	AT2G28650.1
OG0017683	El006G305070	AT2G28490.1
OG0017684	El006G307170	AT2G27385.1
OG0017685	El001G073060	AT5G08610.1
OG0017686	El001G072050	AT5G09990.1
OG0017687	El001G069910	AT5G11690.1
OG0017688	El007G346240	AT5G49110.2
OG0017689	El003G172780	AT4G15540.1
OG0017690	El003G190920	AT5G40330.1
OG0017691	El003G192380	AT5G41180.1
OG0017692	El001G039650	AT3G25680.1
OG0017693	El007G336250	AT5G55900.1
OG0017694	El007G332140	AT5G59230.1
OG0017695	El007G331790	AT5G59360.1
OG0017696	El001G057360	AT5G22875.1
OG0017697	El004G199850	AT1G64100.2, AT1G64105.1
OG0017699	El001G051660	AT5G26160.1
OG0017701	El007G324980	AT5G65230.1
OG0017703	El007G355540, El002G091130	AT1G08400.1
OG0017705	El001G046920, El006G295310	AT1G47389.1
OG0017709	El004G214230	AT1G65710.1
OG0017710	El004G231550	AT1G78200.1
OG0017711	El005G245450, El005G245390	AT3G10116.1
OG0017712	El004G196000, El004G195610	AT3G17370.1
OG0017714	El006G318510	AT2G23440.1
OG0017716	El006G295120	AT2G35850.1
OG0017717	El001G012660	AT3G44350.2
OG0017718	El001G024440	AT3G53790.1
OG0017719	El001G022980	AT3G52561.1
OG0017721	El001G054600	AT5G24790.1
OG0017722	El001G007640	AT4G11340.1
OG0017723	El003G160250	AT4G24470.3
OG0017725	El006G312750, El003G154900	AT4G28930.1
OG0017726	El003G163420	AT4G22210.2, AT4G22212.1, AT4G22230.1, AT4G22235.1
OG0017727	El003G170570	AT4G16730.1
OG0017729	El007G343540	AT5G50690.1, AT5G50590.1
OG0017751	El003G155200	AT4G28670.1
OG0017752	El003G155150	AT4G28703.1
OG0017753	El003G153670	AT4G29658.2
OG0017754	El003G151790	AT4G31150.1
OG0017755	El003G151060	AT4G31850.1
OG0017756	El003G150620	AT4G32260.1
OG0017757	El036G374430	ATCG01240.1, ATCG00900.1
OG0017758	El002G135260	AT1G50990.1
OG0017759	El003G147600	AT4G34840.1
OG0017760	El003G147250	AT4G35130.1
OG0017761	El003G149660	AT4G33020.2
OG0017763	El002G119810	AT1G32415.1
OG0017764	El002G119940	AT1G32510.1
OG0017765	El003G169970	AT4G17140.3
OG0017766	El004G210610	AT1G54530.1
OG0017767	El004G207580, El004G207600	AT1G56430.1
OG0017768	El004G201500	AT1G60000.1
OG0017769	El004G201440	AT1G60070.2
OG0017770	El004G200780	AT1G60610.1
OG0017771	El004G198940	AT1G61870.1
OG0017772	El001G036110	AT2G01200.1
OG0017773	El001G036160	AT2G01270.1
OG0017774	El001G036210	AT2G01330.1
OG0017775	El001G036270	AT2G01420.2
OG0017776	El001G036380	AT2G01510.1
OG0017777	El001G036690	AT2G01740.1
OG0017778	El001G038040	AT2G02980.1
OG0017780	El001G038240	AT2G03250.1
OG0017781	El001G038470	AT2G03380.1
OG0017782	El001G041030	AT3G26610.1
OG0017783	El001G041270	AT3G26780.1
OG0017784	El001G042140	AT3G27290.1
OG0017785	El001G042170	AT3G27320.1
OG0017786	El001G042820	AT3G27870.1
OG0017787	El001G043890	AT3G28630.1
OG0017788	El001G045090	AT3G29230.1
OG0017789	El004G215580	AT1G66350.1
OG0017790	El001G036900	AT2G01918.1
OG0017791	El004G214830	AT1G65910.1
OG0017792	El004G213840	AT1G65610.1
OG0017793	El004G213800	AT1G65590.1
OG0017794	El007G337320	AT5G55000.2
OG0017795	El004G194320	AT1G64355.1
OG0017796	El004G196250	AT1G63295.2
OG0017797	El005G244930	AT3G09735.1
OG0017798	El003G156280	AT4G27760.1
OG0017799	El005G247450	AT3G11760.1
OG0017800	El001G011490	AT4G08040.1
OG0017801	El007G344210	AT5G50260.1
OG0017802	El007G343140	AT5G50990.1
OG0017803	El007G342490	AT5G51550.1
OG0017804	El007G340730	AT5G52810.1
OG0017805	El007G340680	AT5G52860.1
OG0017806	El003G167610	AT4G18750.1
OG0017807	El007G338490, El007G338450	AT5G54165.1
OG0017808	El007G338850	AT5G53880.1
OG0017810	El007G333890	AT5G57690.1
OG0017811	El001G068430	AT5G13270.1
OG0017812	El001G068710	AT5G13050.1
OG0017813	El001G070040	AT5G11600.1
OG0017814	El001G071750	AT5G10250.2
OG0017816	El001G072710	AT5G09360.1
OG0017817	El001G073220	AT5G08510.1
OG0017820	El001G073770	AT5G08030.2
OG0017821	El001G074260	AT5G07500.1
OG0017822	El001G074280	AT5G07480.1
OG0017823	El003G169250	AT4G17660.1
OG0017824	El003G168900	AT4G17905.2
OG0017825	El005G264770	AT3G23330.1
OG0017826	El003G167510	AT4G18840.1
OG0017827	El003G166580	AT4G19440.1
OG0017828	El003G164760	AT4G21320.1
OG0017829	El003G162920	AT4G22580.1
OG0017830	El006G296480	AT2G34700.1
OG0017831	El003G161460	AT4G23610.1
OG0017832	El002G121220	AT1G33440.1
OG0017833	El002G124410, El002G124510, El002G124460	AT1G35140.1
OG0017834	El002G124320	AT1G35220.1
OG0017835	El002G125290	AT1G36730.1
OG0017836	El002G125490	AT1G37140.1
OG0017837	El002G128010	AT1G44414.1
OG0017838	El002G127590	AT1G43980.1
OG0017839	El002G127120	AT1G43650.1
OG0017840	El002G114520	AT1G28690.1
OG0017842	El002G116090, El002G116100, El002G116140, El002G116150	AT1G30020.1
OG0017843	El002G117160	AT1G30515.1
OG0017844	El002G117210	AT1G30570.1
OG0017846	El003G146570	AT4G35680.1
OG0017847	El003G145020	AT4G36980.4
OG0017848	El003G144910	AT4G36890.1
OG0017849	El003G144740	AT4G37380.1
OG0017850	El003G144480	AT4G37480.1
OG0017851	El003G144310	AT4G37780.1
OG0017852	El003G144000	AT4G38010.1
OG0017853	El003G143590	AT4G39952.1
OG0017854	El003G143020	AT4G39530.1
OG0017855	El003G185640	AT5G37550.1
OG0017856	El003G186000	AT5G37670.1
OG0017857	El003G187430	AT5G38450.1
OG0017858	El003G189450	AT5G39590.1
OG0017859	El006G296140	AT2G34960.1
OG0017860	El006G295880	AT2G35200.1
OG0017861	El001G010280	AT4G09100.1
OG0017862	El001G010620	AT4G08840.1
OG0017863	El006G296920	AT2G34380.1
OG0017864	El006G298270	AT2G33680.5
OG0017865	El007G357270	AT5G42655.2
OG0017866	El007G356910	AT5G42450.1
OG0017867	El007G356880	AT5G42440.1
OG0017868	El001G009390	AT4G10000.1
OG0017869	El001G009160	AT4G10250.1
OG0017870	El001G009150	AT4G10260.1
OG0017871	El001G008310	AT4G10650.1
OG0017872	El001G008140	AT4G10910.1
OG0017874	El001G007630	AT4G11350.1
OG0017875	El001G006960	AT4G11950.1
OG0017877	El007G362470	AT5G45120.1
OG0017878	El007G363690	AT5G45540.1
OG0017879	El007G364070	AT5G45810.1
OG0017880	El007G364950	AT5G46340.1
OG0017881	El007G365460	AT5G46610.1
OG0017882	El007G365660	AT5G46720.1
OG0017883	El007G365920	AT5G46920.1
OG0017884	El003G183110	AT5G35580.2
OG0017885	El007G366230	AT5G47800.2
OG0017886	El002G112690	AT1G24430.1
OG0017887	El003G182490	AT5G35180.4
OG0017888	El003G183570	AT5G35840.1
OG0017889	El003G179940	AT4G12640.1
OG0017890	El003G179290	AT4G12970.1
OG0017891	El003G180970	AT4G13020.3
OG0017892	El003G179000, El003G180300	AT4G13050.1
OG0017893	El003G178150	AT4G13235.1
OG0017894	El003G177050	AT4G13600.1
OG0017896	El003G175960	AT4G14050.1
OG0017897	El003G175940	AT4G14070.1
OG0017898	El003G175300	AT4G14270.1
OG0017899	El003G175220	AT4G14305.1
OG0017900	El003G174960	AT4G14510.1
OG0017902	El001G029860	AT3G58310.1
OG0017903	El003G191460	AT5G40500.1
OG0017904	El003G192170	AT5G41070.1
OG0017905	El006G280790	AT2G47115.1
OG0017906	El006G281020	AT2G46890.1
OG0017907	El006G281370	AT2G46540.1
OG0017908	El006G282970	AT2G45450.1
OG0017909	El006G283070	AT2G45350.1
OG0017911	El006G284540	AT2G44230.1
OG0017912	El006G285770	AT2G43100.1
OG0017913	El006G285910	AT2G42980.1
OG0017914	El006G285980	AT2G42920.1
OG0017915	El006G286200	AT2G42800.1
OG0017916	El006G287130	AT2G42060.1
OG0017917	El006G286910	AT2G42240.4
OG0017918	El001G081920	AT5G01690.1
OG0017919	El001G081900	AT5G01670.2
OG0017920	El001G081890	AT5G01660.1
OG0017921	El001G081730	AT5G01520.1
OG0017922	El001G081310	AT5G01190.1
OG0017923	El001G032120	AT3G60400.1
OG0017924	El001G079140	AT5G03580.1
OG0017925	El001G060500	AT5G19670.1
OG0017926	El001G059310	AT5G20710.1
OG0017928	El007G331470	AT5G59600.1
OG0017929	El007G332420	AT5G58910.2
OG0017930	El007G325930	AT5G64480.2
OG0017931	El007G325690	AT5G64710.1
OG0017932	El007G322550	AT5G66500.1
OG0017933	El007G322400	AT5G66360.2
OG0017934	El007G322270	AT5G66230.2
OG0017935	El007G322110	AT5G66100.1
OG0017936	El001G000070	AT4G00030.1
OG0017937	El001G000080	AT4G00040.1
OG0017938	El001G000260	AT4G00200.1
OG0017940	El001G001070	AT4G01200.1
OG0017941	El001G001130	AT4G01130.1
OG0017944	El006G298720	AT2G33290.1
OG0017945	El006G300510	AT2G31830.2
OG0017946	El006G302950	AT2G29960.1
OG0017947	El006G303130	AT2G29690.1
OG0017949	El006G308090	AT2G27130.1
OG0017950	El002G137130	AT1G52340.1
OG0017951	El006G311860	AT2G26420.2
OG0017952	El006G313720	AT2G25790.1
OG0017953	El005G235560	AT3G01490.1
OG0017954	El005G235460	AT3G01550.1
OG0017955	El005G241510	AT3G06340.1
OG0017956	El005G235290	AT3G01720.1
OG0017957	El005G234970	AT3G01990.5
OG0017958	El005G234910	AT3G02030.2
OG0017959	El001G082320	AT5G01020.1
OG0017960	El005G243610	AT3G08570.1
OG0017961	El001G082250	AT5G01940.3
OG0017962	El001G082150	AT5G01850.2
OG0017963	El003G157400	AT4G26950.1
OG0017964	El003G157440	AT4G26890.1
OG0017965	El003G157550	AT4G26770.1
OG0017966	El005G237120	AT3G02860.2
OG0017967	El005G237630	AT3G03310.1
OG0017968	El005G237800	AT3G03470.1
OG0017969	El005G237830	AT3G03510.1
OG0017970	El005G237910	AT3G03580.1
OG0017971	El005G237980	AT3G03590.1
OG0017972	El005G239130	AT3G04530.1
OG0017974	El005G239510	AT3G04750.1
OG0017975	El007G349300	AT5G48330.1
OG0017976	El005G240240	AT3G05340.1
OG0017977	El005G240230	AT3G05345.1
OG0017978	El005G240580	AT3G05620.1
OG0017979	El005G240750	AT3G05750.1
OG0017980	El005G241530	AT3G06360.1
OG0017981	El005G242830	AT3G07525.2
OG0017983	El005G243360	AT3G07900.1
OG0017984	El005G243900	AT3G08800.1
OG0017985	El005G243910	AT3G08820.1
OG0017986	El006G290600	AT2G39360.1
OG0017987	El006G294560	AT2G36295.1
OG0017988	El006G294470	AT2G36325.1
OG0017989	El006G294440	AT2G36350.1
OG0017990	El006G293160	AT2G37310.1
OG0017991	El006G292160	AT2G38100.3
OG0017993	El002G099370	AT1G15320.1
OG0017994	El002G099600	AT1G15510.1
OG0017995	El002G099630	AT1G15540.3
OG0017996	El002G100950	AT1G16916.2
OG0017997	El002G101790	AT1G17650.1
OG0017998	El002G102470	AT1G18335.2
OG0017999	El002G102740	AT1G18560.1
OG0018000	El002G103260	AT1G19025.1
OG0018001	El002G104510	AT1G20160.1
OG0018002	El002G104560	AT1G20225.1
OG0018003	El002G104570	AT1G20230.1
OG0018004	El002G104600	AT1G20300.1
OG0018005	El002G105980	AT1G21528.1
OG0018006	El002G107540	AT1G22470.1
OG0018007	El007G350200	AT5G48100.1
OG0018008	El002G107990	AT1G22830.1
OG0018009	El002G108500	AT1G23200.1
OG0018010	El002G109090	AT1G23710.1
OG0018011	El002G110000	AT1G27045.4
OG0018012	El002G111170	AT1G26500.1
OG0018013	El002G112150	AT1G25360.1
OG0018014	El002G112820	AT1G24290.1
OG0018015	El003G160280	AT4G24460.1
OG0018016	El003G159720	AT4G24972.1
OG0018017	El003G159150	AT4G25390.1
OG0018018	El006G315830	AT2G25060.1
OG0018019	El006G315900, El006G315890	AT2G25010.1
OG0018020	El006G316090	AT2G24790.1
OG0018021	El006G317070	AT2G24330.1
OG0018022	El006G317550	AT2G24140.2
OG0018023	El006G317830	AT2G23950.1
OG0018025	El006G318390	AT2G23530.1
OG0018026	El006G318670	AT2G23300.1
OG0018027	El006G319520	AT2G22680.1
OG0018028	El006G319940	AT2G22370.1
OG0018030	El002G096900	AT1G13250.1
OG0018031	El002G094520	AT1G11290.1
OG0018032	El002G093640	AT1G10600.1
OG0018033	El002G092440	AT1G09630.1
OG0018034	El002G091690	AT1G08940.1
OG0018035	El002G090380	AT1G07740.1
OG0018036	El002G089850	AT1G07350.1
OG0018037	El002G088520	AT1G06140.1
OG0018038	El002G088430	AT1G06050.1
OG0018039	El002G087820	AT1G05590.1
OG0018040	El002G087670	AT1G05460.1
OG0018041	El002G087010	AT1G04920.1
OG0018043	El002G085990	AT1G04130.1
OG0018044	El002G085970	AT1G04110.1
OG0018045	El002G085380	AT1G03540.1
OG0018046	El002G084480	AT1G02800.1
OG0018047	El002G083650	AT1G01220.1
OG0018048	El002G083380	AT1G01453.2
OG0018049	El002G082710	AT1G01950.3
OG0018050	El002G082700	AT1G01960.1
OG0018051	El002G082640	AT1G02010.4
OG0018052	El001G067180	AT5G14330.1
OG0018053	El001G067400	AT5G14150.1
OG0018054	El001G066830	AT5G14650.1
OG0018055	El001G066510	AT5G14970.1
OG0018056	El001G066150	AT5G15300.1
OG0018058	El001G062560	AT5G18100.1
OG0018059	El001G062370	AT5G18290.1
OG0018060	El001G061570	AT5G18950.1
OG0018061	El001G050790	AT5G26910.1
OG0018062	El005G239810	AT3G04990.1
OG0018064	El001G047790	AT5G28646.1
OG0018065	El007G346570	AT5G49015.1
OG0018066	El001G068000	AT5G13660.2
OG0018067	El007G350640	AT5G48060.1
OG0018068	El001G076000	AT5G06180.1
OG0018069	El001G076380	AT5G05850.1
OG0018070	El001G077190	AT5G05110.1
OG0018071	El001G077770	AT5G04780.1
OG0018072	El001G055520	AT5G24340.2
OG0018073	El001G055590	AT5G24313.1
OG0018074	El007G329480	AT5G61350.1
OG0018075	El007G329430	AT5G61400.1
OG0018076	El007G329280	AT5G61520.1
OG0018077	El007G329260	AT5G61540.1
OG0018078	El007G328890	AT5G61830.1
OG0018079	El007G332810	AT5G58620.1
OG0018080	El001G019660	AT3G49740.1
OG0018081	El001G018770	AT3G49055.1
OG0018082	El001G018590	AT3G48940.1
OG0018083	El001G016190	AT3G46890.1
OG0018084	El001G012110	AT3G43800.1
OG0018085	El001G011800	AT3G43240.1
OG0018086	El002G108330	AT1G23070.1
OG0018087	El001G011660, El005G258490	AT3G42860.1
OG0018089	El004G218280	AT1G67820.1
OG0018090	El004G219650	AT1G68790.1
OG0018091	El004G219840	AT1G68890.1
OG0018092	El004G220150	AT1G69085.1
OG0018093	El004G220320	AT1G69280.1
OG0018094	El004G223130	AT1G71220.3
OG0018095	El004G223530	AT1G71740.1
OG0018096	El004G230380	AT1G77320.3
OG0018097	El004G230230	AT1G77210.1
OG0018098	El004G230150	AT1G77122.1
OG0018099	El004G229260	AT1G76380.2
OG0018100	El004G228470	AT1G75820.1
OG0018102	El004G227710	AT1G75170.1
OG0018103	El004G227670	AT1G75140.1
OG0018104	El004G227270	AT1G74720.1
OG0018105	El004G227250	AT1G74700.1
OG0018106	El004G227140	AT1G74600.1
OG0018107	El004G226600	AT1G74055.1
OG0018108	El004G225150	AT1G73040.1
OG0018109	El006G279690	AT2G48110.1
OG0018110	El004G224710	AT1G72620.1
OG0018111	El004G232660	AT1G79200.1
OG0018112	El004G232790	AT1G79310.1
OG0018113	El004G232920	AT1G79420.1
OG0018114	El004G234670	AT1G79880.1
OG0018115	El005G248580	AT3G12770.1
OG0018116	El005G248770	AT3G12955.1
OG0018117	El005G249110	AT3G13180.1
OG0018118	El005G249190	AT3G13226.1
OG0018119	El005G249200	AT3G13229.1
OG0018120	El001G013190	AT3G44730.2
OG0018121	El005G249760	AT3G13770.1
OG0018122	El005G251550	AT3G15120.2
OG0018123	El005G251880	AT3G15352.4
OG0018124	El005G255080	AT3G18035.1
OG0018125	El005G255750	AT3G18460.1
OG0018126	El005G260950	AT3G22150.1
OG0018127	El005G261080	AT3G22250.1
OG0018128	El005G262790	AT3G22980.1
OG0018129	El005G265940	AT3G23880.1
OG0018130	El005G266720	AT3G24240.1
OG0018131	El003G182740	AT5G35400.2
OG0018132	El005G269330	AT2G04235.1
OG0018133	El005G269950	AT2G04865.1
OG0018134	El005G271730	AT2G13370.1
OG0018135	El005G271530	AT2G11810.1
OG0018136	El005G270870	AT2G06010.1
OG0018137	El005G270850, El005G270830	AT2G06005.1
OG0018138	El005G271600	AT2G12462.1
OG0018139	El005G271920	AT2G13680.1
OG0018140	El005G272580	AT2G14960.1
OG0018141	El005G273000	AT2G15630.1
OG0018142	El005G273330	AT2G15980.1
OG0018143	El005G273800	AT2G16595.1
OG0018144	El005G274970	AT2G17525.1
OG0018145	El005G276920	AT2G18520.1
OG0018146	El005G277750	AT2G19310.1
OG0018147	El005G279160	AT2G20635.1
OG0018148	El005G279230	AT2G20710.1
OG0018149	El002G139070	AT1G53600.1
OG0018150	El002G137710	AT1G52790.1
OG0018151	El002G136880	AT1G52200.1
OG0018152	El002G136600	AT1G51965.1
OG0018153	El002G132850	AT1G48980.1
OG0018154	El002G133120	AT1G49180.1
OG0018155	El002G132100	AT1G48480.1
OG0018156	El002G141560	AT5G48920.1
OG0018157	El002G086680	AT1G04635.1
OG0018158	El001G023300	AT3G52780.1
OG0018159	El001G023700	AT3G53100.1
OG0018160	El001G023850	AT3G53235.1
OG0018161	El001G025840	AT3G54960.1
OG0018162	El001G027700	AT3G56370.1
OG0018163	El001G027720	AT3G56390.1
OG0018164	El001G027790	AT3G56460.1
OG0018165	El001G027870	AT3G56550.1
OG0018166	El001G028880	AT3G57440.1
OG0018168	El001G030150	AT3G58520.1
OG0018169	El001G030670	AT3G59080.1
OG0018170	El001G032080	AT3G60370.2
OG0018172	El001G034790	AT3G62590.1
OG0018173	El002G139720	AT1G54095.1
OG0018174	El005G265430	AT5G64490.1, AT1G01410.1
OG0018175	El003G182110	AT5G35110.1
OG0018176	El001G020570, El001G020580	AT3G50510.1
OG0018177	El001G021470	AT3G51230.1
OG0018178	El001G023770	AT3G53170.1
OG0018180	El001G024210	AT3G53590.1
OG0018181	El001G027080	AT3G55840.1
OG0018183	El001G029130	AT3G57680.1
OG0018184	El001G032870	AT3G60890.2
OG0018185	El001G034310	AT3G62040.1
OG0018186	El001G035260	AT3G62970.1
OG0018187	El004G200580	AT1G60700.1
OG0018188	El001G023810	AT3G53210.1
OG0018190	El007G365450	AT5G46600.1
OG0018191	El002G113040	AT1G27410.1
OG0018192	El007G357930	AT5G42850.1
OG0018193	El007G358130	AT5G43000.1
OG0018194	El006G295640	AT2G35460.1
OG0018195	El006G291750	AT2G38450.1
OG0018196	El001G064570	AT5G16453.1
OG0018198	El006G287420	AT2G41810.1
OG0018199	El006G281030	AT2G46880.1
OG0018202	El004G231700, El004G231710	AT1G78370.1
OG0018203	El004G228740	AT1G75940.1
OG0018204	El004G225990	AT1G73630.1
OG0018205	El004G224860	AT1G72760.2
OG0018206	El003G156140	AT4G27900.1
OG0018207	El003G153170	AT4G29980.1
OG0018208	El003G155790	AT4G28170.1
OG0018209	El003G146070	AT4G36070.2
OG0018210	El002G084200	AT1G02510.1
OG0018211	El007G349860	AT5G48160.1
OG0018212	El002G087580	AT1G05360.1
OG0018213	El002G088710	AT1G06330.1
OG0018214	El002G089300	AT1G06923.1
OG0018215	El002G090330	AT1G07705.2
OG0018216	El002G090530	AT1G07880.2
OG0018217	El002G091020	AT1G08300.1
OG0018218	El002G094950	AT1G11650.2
OG0018219	El002G098810	AT1G14755.1
OG0018220	El002G099350	AT1G15290.1
OG0018221	El002G103960, El037G374490	AT1G19670.1
OG0018222	El002G107710	AT1G22600.1
OG0018223	El003G160510	AT4G24265.2
OG0018224	El004G222070	AT1G70500.1
OG0018226	El004G218590	AT1G68020.2
OG0018227	El004G217550	AT3G43400.1, AT1G67400.1
OG0018228	El004G204680	AT1G58170.1
OG0018230	El004G198410	AT1G62250.1
OG0018231	El003G189860	AT5G39880.1
OG0018232	El004G194590	AT1G64235.1
OG0018234	El005G269080	AT3G25480.1
OG0018236	El005G252890	AT3G16160.1
OG0018238	El005G248360	AT3G12570.1
OG0018239	El004G219280	AT1G68510.1
OG0018240	El005G243890	AT3G08790.1
OG0018241	El005G241910	AT3G66652.1
OG0018243	El001G079940	AT5G02970.1
OG0018244	El001G077170	AT5G05130.1
OG0018246	El001G075110	AT5G06780.1
OG0018247	El001G074730	AT5G07100.1
OG0018248	El001G074700	AT5G07130.1
OG0018249	El001G074660	AT5G07150.2
OG0018251	El003G145550	AT2G42005.1
OG0018253	El002G127680	AT1G44090.1
OG0018254	El002G114130	AT1G28375.1
OG0018255	El003G159090	AT4G25433.1
OG0018257	El006G299290	AT2G32790.1
OG0018258	El006G304990	AT2G28560.1
OG0018259	El006G306700	AT2G27480.1
OG0018260	El006G307460	AT2G27220.2
OG0018261	El006G310990	AT2G26640.1
OG0018262	El003G159690	AT4G25000.1
OG0018263	El001G073570	AT5G08230.1
OG0018264	El001G070030	AT5G11610.1
OG0018265	El001G069120	AT5G12380.1
OG0018266	El001G067970	AT5G13690.1
OG0018268	El003G184790	AT5G37000.1
OG0018269	El001G062400	AT5G18260.1
OG0018270	El001G062420	AT5G18240.1
OG0018271	El001G042270	AT3G27355.1
OG0018273	El007G333620	AT5G57940.1
OG0018274	El007G331220	AT5G59750.2
OG0018275	El001G057310	AT5G22920.1
OG0018277	El001G059400	AT5G20640.1
OG0018278	El001G059610	AT5G20410.1
OG0018279	El001G052500	AT5G25630.2
OG0018280	El001G056590	AT5G23440.1
OG0018281	El007G329570	AT5G61270.1
OG0018282	El007G329170	AT5G61610.1
OG0018283	El007G327520	AT5G63070.1
OG0018285	El007G324600	AT5G65510.1
OG0018286	El007G322950	AT5G66790.1
OG0018287	El002G090860	AT1G08150.1
OG0018289	El002G099190	AT1G15125.1
OG0018291	El002G106620	AT1G22120.1
