Orthogroup	Erysimum_linariifolium	Brassica_oleracea
OG0011789	El001G072220	XP_013613055.1
OG0011790	El007G325920	XP_013622882.1
OG0011791	El001G072460	XP_013620772.1
OG0011792	El001G072650	XP_013607143.1
OG0011793	El001G072680	XP_013608940.1, XP_013633761.1
OG0011794	El001G073030	XP_013606671.1
OG0011795	El001G073150	XP_013611480.1
OG0011796	El001G073240	XP_013629565.1
OG0011797	El001G073280	XP_013628225.1
OG0011798	El001G073380	XP_013629757.1
OG0011799	El004G208840, El001G074030	XP_013629899.1
OG0011800	El001G074160	XP_013623611.1
OG0011801	El001G074410	XP_013612261.1
OG0011802	El001G074530	XP_013606438.1
OG0011803	El001G074540	XP_013613318.1, XP_013615928.1
OG0011804	El003G169330	XP_013606006.1, XP_013621076.1
OG0011805	El003G169000	XP_013597531.1, XP_013604435.1
OG0011806	El003G168370	XP_013620954.1
OG0011807	El002G100460	XP_013600051.1
OG0011808	El003G168070	XP_013596977.1
OG0011809	El003G168060	XP_013596996.1
OG0011810	El003G167260	XP_013597319.1
OG0011811	El003G166950	XP_013593289.1, XP_013605233.1
OG0011812	El003G166830	XP_013598713.1
OG0011813	El003G166020	XP_013597659.1
OG0011814	El003G165880	XP_013597884.1
OG0011815	El003G165870	XP_013597789.1
OG0011816	El003G165760	XP_013597828.1
OG0011817	El003G165740	XP_013592933.1
OG0011818	El003G165680	XP_013630605.1
OG0011819	El003G165520, El003G165540, El003G165550	XP_013598405.1
OG0011820	El003G165420	XP_013626335.1
OG0011821	El003G165410	XP_013597970.1
OG0011822	El003G165400	XP_013597989.1
OG0011823	El003G165160	XP_013598365.1
OG0011824	El003G165100	XP_013625603.1
OG0011825	El003G165080	XP_013628406.1
OG0011826	El003G164440	XP_013611500.1
OG0011827	El003G164220	XP_013602021.1
OG0011828	El003G164160	XP_013596341.1, XP_013594423.1
OG0011829	El003G163680	XP_013619483.1
OG0011830	El003G163600	XP_013621892.1
OG0011831	El007G353070, El003G163530	XP_013617854.1
OG0011832	El003G163450	XP_013596018.1
OG0011833	El003G163390	XP_013617442.1
OG0011834	El003G163040	XP_013596388.1
OG0011835	El003G162510	XP_013619773.1
OG0011836	El003G161550	XP_013604136.1
OG0011837	El003G161240	XP_013602836.1
OG0011838	El003G161130	XP_013599451.1
OG0011839	El003G161110	XP_013612580.1
OG0011840	El003G160950	XP_013599218.1
OG0011841	El002G120250	XP_013584203.1
OG0011842	El002G120280	XP_013584260.1
OG0011843	El002G120500	XP_013638265.1
OG0011844	El002G121100	XP_013588282.1
OG0011845	El002G121240	XP_013637717.1
OG0011846	El002G121270	XP_013590266.1
OG0011847	El002G122980, El005G265810	XP_013605287.1
OG0011848	El002G124530	XP_013591138.1
OG0011849	El002G124050, El002G124170	XP_013590059.1
OG0011850	El002G123720	XP_013605122.1
OG0011851	El002G125540	XP_013631072.1
OG0011852	El002G128150	XP_013588259.1
OG0011853	El001G081660	XP_013621747.1
OG0011854	El002G127500	XP_013585965.1
OG0011855	El002G113230	XP_013626446.1, XP_013639444.1
OG0011856	El002G128530	XP_013590196.1
OG0011857	El002G130660	XP_013600278.1
OG0011858	El002G130640, El001G011830	XP_013592513.1
OG0011859	El001G049530	XP_013602284.1
OG0011860	El002G128840	XP_013599579.1
OG0011861	El001G063410	XP_013613227.1
OG0011862	El002G113710	XP_013613557.1
OG0011863	El002G114160	XP_013623170.1
OG0011864	El002G115010	XP_013629763.1
OG0011866	El002G115830	XP_013585808.1, XP_013630453.1
OG0011867	El002G116240	XP_013584539.1
OG0011868	El002G116270	XP_013622212.1
OG0011869	El002G117590	XP_013584141.1, XP_013595752.1
OG0011870	El003G146730	XP_013605665.1
OG0011871	El003G146010	XP_013599885.1
OG0011872	El003G145830	XP_013601860.1
OG0011873	El003G145270	XP_013625662.1
OG0011874	El003G145240	XP_013604880.1
OG0011875	El003G145100	XP_013628221.1
OG0011876	El003G144450	XP_013601929.1
OG0011877	El003G143830	XP_013625758.1
OG0011878	El003G143800	XP_013626881.1
OG0011879	El003G143620	XP_013623079.1
OG0011880	El003G143550, El003G143560	XP_013593217.1
OG0011881	El003G143190	XP_013610750.1
OG0011882	El003G142860	XP_013625379.1
OG0011883	El003G142570	XP_013623222.1
OG0011884	El003G142510	XP_013593715.1
OG0011885	El003G142430	XP_013623338.1
OG0011886	El003G142400	XP_013595199.1, XP_013608140.1
OG0011887	El003G142280	XP_013593975.1, XP_013638760.1
OG0011888	El003G142200	XP_013597586.1
OG0011889	El003G142100	XP_013629614.1
OG0011890	El003G142070	XP_013628114.1
OG0011891	El003G141750	XP_013595229.1
OG0011892	El003G141770	XP_013622870.1
OG0011893	El007G352780	XP_013593525.1
OG0011894	El007G352800	XP_013603865.1, XP_013595040.1
OG0011895	El003G184020	XP_013587993.1
OG0011896	El003G184760	XP_013635404.1
OG0011897	El003G185080	XP_013587766.1
OG0011898	El003G185290	XP_013605213.1
OG0011899	El003G185280	XP_013636450.1
OG0011900	El003G186710	XP_013590169.1
OG0011901	El003G187800	XP_013637316.1
OG0011902	El003G189220	XP_013633139.1, XP_013613712.1
OG0011903	El006G296060	XP_013631884.1
OG0011904	El006G295960	XP_013636269.1
OG0011905	El002G118460	XP_013593718.1, XP_013584841.1
OG0011906	El003G159200	XP_013596939.1
OG0011907	El006G295610	XP_013637006.1
OG0011908	El006G295780	XP_013625454.1
OG0011909	El003G192350	XP_013635966.1
OG0011910	El006G295380	XP_013631444.1, XP_013621737.1
OG0011911	El001G009810	XP_013630030.1
OG0011912	El001G009840	XP_013613116.1
OG0011913	El001G010140	XP_013608833.1
OG0011914	El001G010440	XP_013622996.1
OG0011915	El001G010460	XP_013610903.1, XP_013630636.1
OG0011916	El001G010510	XP_013621856.1
OG0011917	El001G010520	XP_013607225.1
OG0011918	El001G010540	XP_013611750.1
OG0011919	El001G008340	XP_013612047.1
OG0011920	El001G010820	XP_013630345.1
OG0011921	El001G011380	XP_013626164.1
OG0011922	El001G011320	XP_013612452.1
OG0011923	El008G369570, El006G297630, El006G297670	XP_013633810.1
OG0011924	El006G297810	XP_013635623.1, XP_013631969.1
OG0011925	El006G297890	XP_013634413.1
OG0011926	El006G298120	XP_013635249.1
OG0011927	El006G298160	XP_013635995.1
OG0011928	El006G298260	XP_013635605.1, XP_013627890.1
OG0011929	El006G298360	XP_013634319.1
OG0011930	El006G298380	XP_013636597.1
OG0011931	El007G358650	XP_013593075.1, XP_013607390.1
OG0011932	El002G084440	XP_013602045.1
OG0011933	El007G358200	XP_013609205.1
OG0011934	El007G357690	XP_013609036.1
OG0011935	El007G357600	XP_013633979.1
OG0011936	El007G357090	XP_013636883.1
OG0011937	El007G357020	XP_013631040.1
OG0011938	El007G356070	XP_013619003.1
OG0011939	El007G355360	XP_013637951.1
OG0011940	El001G009260	XP_013609254.1
OG0011941	El001G008250	XP_013606132.1
OG0011942	El001G008240	XP_013613052.1
OG0011943	El001G008180	XP_013629387.1
OG0011944	El001G007590	XP_013606723.1
OG0011945	El001G007320, El003G179440	XP_013611765.1
OG0011946	El001G007000	XP_013626276.1
OG0011947	El001G006920	XP_013607119.1
OG0011948	El001G006760	XP_013608715.1
OG0011949	El001G006370	XP_013623406.1
OG0011950	El001G006130	XP_013609541.1
OG0011951	El001G006070	XP_013627355.1
OG0011952	El001G005810	XP_013606955.1
OG0011953	El001G005130	XP_013612719.1
OG0011954	El001G005110	XP_013611158.1
OG0011955	El001G004520	XP_013610155.1
OG0011956	El001G004370	XP_013611390.1
OG0011957	El007G362610	XP_013598280.1
OG0011958	El007G363350	XP_013599435.1
OG0011959	El007G363900	XP_013597103.1
OG0011960	El007G364080	XP_013615040.1, XP_013596749.1
OG0011961	El007G364240	XP_013634508.1
OG0011962	El007G364610	XP_013606480.1
OG0011963	El007G364560	XP_013593040.1
OG0011964	El007G365430	XP_013597770.1
OG0011965	El007G365820	XP_013597688.1
OG0011966	El007G366640	XP_013618456.1, XP_013595657.1
OG0011967	El003G181830	XP_013602456.1
OG0011968	El007G366470	XP_013593445.1
OG0011969	El007G333580	XP_013629233.1
OG0011970	El003G182790	XP_013631237.1
OG0011971	El003G181860	XP_013599641.1
OG0011972	El003G178350	XP_013637330.1
OG0011973	El003G178250	XP_013636031.1
OG0011974	El005G268170	XP_013599153.1
OG0011975	El005G267830	XP_013599306.1
OG0011976	El003G177310	XP_013587877.1
OG0011978	El003G176950	XP_013634554.1
OG0011979	El003G175740	XP_013633921.1
OG0011980	El003G176160	XP_013605353.1
OG0011981	El003G175640	XP_013625579.1
OG0011982	El003G175270	XP_013591143.1
OG0011983	El003G174990	XP_013600725.1
OG0011984	El003G174800	XP_013585105.1, XP_013626257.1
OG0011985	El003G174260	XP_013607103.1
OG0011986	El003G174090	XP_013592662.1, XP_013602114.1
OG0011987	El003G174030	XP_013618946.1
OG0011988	El003G172920	XP_013598508.1
OG0011989	El003G172600	XP_013594181.1
OG0011990	El005G269630	XP_013633851.1
OG0011991	El003G190820	XP_013631462.1
OG0011992	El003G191040	XP_013632151.1
OG0011993	El003G190990, El003G191150, El003G190570	XP_013631622.1
OG0011994	El003G191270	XP_013631625.1
OG0011995	El003G191470	XP_013634503.1
OG0011996	El003G191490	XP_013634006.1
OG0011997	El003G192160	XP_013590133.1, XP_013630932.1
OG0011998	El003G192060	XP_013631659.1
OG0011999	El003G192570	XP_013636610.1
OG0012000	El003G192640	XP_013635348.1, XP_013589274.1
OG0012001	El003G192680	XP_013639046.1, XP_013637027.1
OG0012002	El003G193450	XP_013630847.1
OG0012003	El003G193670	XP_013590416.1
OG0012005	El006G279880	XP_013631779.1
OG0012006	El006G279950	XP_013617640.1
OG0012007	El006G280530	XP_013628672.1
OG0012008	El006G280910	XP_013637428.1
OG0012009	El006G281240	XP_013634253.1, XP_013634202.1
OG0012010	El006G281320	XP_013615223.1, XP_013631888.1
OG0012011	El006G281910	XP_013614731.1
OG0012012	El001G033490	XP_013604957.1
OG0012013	El006G282290, El006G282340	XP_013635100.1, XP_013635000.1
OG0012014	El006G282380	XP_013634730.1
OG0012015	El006G282900	XP_013631582.1
OG0012016	El006G282960	XP_013636982.1
OG0012017	El006G283470	XP_013636660.1
OG0012018	El006G283500	XP_013631759.1, XP_013633478.1
OG0012019	El006G283890, El001G056830, El006G283720	XP_013631115.1
OG0012020	El006G284110	XP_013633808.1
OG0012021	El006G284170	XP_013636682.1
OG0012022	El001G060340	XP_013603940.1
OG0012023	El006G285660	XP_013633458.1
OG0012024	El006G285690, El001G046180	XP_013633934.1
OG0012025	El006G285760	XP_013634138.1
OG0012026	El006G285870	XP_013632091.1, XP_013622128.1
OG0012027	El006G286220	XP_013625194.1
OG0012028	El006G286230	XP_013633739.1
OG0012029	El006G286460	XP_013636735.1
OG0012030	El006G287030	XP_013633955.1
OG0012031	El006G287310	XP_013636461.1
OG0012032	El006G287520	XP_013628860.1
OG0012033	El006G287710	XP_013636966.1
OG0012034	El001G081800	XP_013627275.1
OG0012035	El001G081490	XP_013613290.1
OG0012036	El001G081430	XP_013628913.1
OG0012037	El001G080860	XP_013611620.1
OG0012038	El001G080120, El001G080140	XP_013616030.1
OG0012039	El001G079830	XP_013616739.1, XP_013626310.1
OG0012040	El001G078920	XP_013606836.1
OG0012041	El001G078900	XP_013609215.1
OG0012042	El001G060790	XP_013621341.1
OG0012043	El001G060810	XP_013618093.1
OG0012044	El001G059640	XP_013619853.1
OG0012045	El001G059630	XP_013613021.1
OG0012046	El001G059860	XP_013621317.1, XP_013611413.1
OG0012047	El001G059960	XP_013621950.1
OG0012048	El001G059820	XP_013611494.1
OG0012049	El001G058830	XP_013605991.1, XP_013620681.1
OG0012050	El001G058820	XP_013611001.1
OG0012051	El001G058790	XP_013611003.1
OG0012052	El001G058720	XP_013611156.1
OG0012053	El001G058200	XP_013612874.1
OG0012054	El001G058070	XP_013618984.1
OG0012055	El001G057690	XP_013613467.1
OG0012056	El001G068050	XP_013608772.1
OG0012057	El007G330580	XP_013618305.1
OG0012058	El007G330910	XP_013620591.1
OG0012059	El007G332220	XP_013613153.1
OG0012060	El007G332350	XP_013611950.1
OG0012061	El004G208180, El007G332450	XP_013606735.1, XP_013623681.1
OG0012062	El007G327300	XP_013584765.1, XP_013618249.1
OG0012063	El007G327120	XP_013609417.1
OG0012064	El007G326750	XP_013629169.1
OG0012065	El007G326730	XP_013629170.1
OG0012066	El007G326620	XP_013616695.1
OG0012067	El007G326340, El003G185470	XP_013623533.1
OG0012068	El007G326050	XP_013628595.1
OG0012069	El007G325680	XP_013610911.1
OG0012070	El007G325450	XP_013612019.1
OG0012071	El007G325310	XP_013625335.1, XP_013617981.1
OG0012072	El007G324970	XP_013628736.1
OG0012073	El001G019170, El007G324660	XP_013628746.1
OG0012074	El007G324630	XP_013629464.1
OG0012075	El007G324220	XP_013612570.1
OG0012076	El007G323540	XP_013597940.1
OG0012077	El007G323490	XP_013610002.1, XP_013595618.1
OG0012078	El007G323480	XP_013592992.1
OG0012079	El007G323400	XP_013599327.1
OG0012080	El007G323370	XP_013598390.1, XP_013634584.1
OG0012081	El007G323090	XP_013599333.1
OG0012082	El007G322200	XP_013618032.1
OG0012083	El007G322130	XP_013611997.1
OG0012084	El001G000180	XP_013608803.1
OG0012085	El001G000880	XP_013630084.1
OG0012086	El002G083000	XP_013600302.1
OG0012087	El001G000600	XP_013622658.1
OG0012088	El002G083250	XP_013586882.1
OG0012089	El002G083570	XP_013600564.1
OG0012090	El007G338390	XP_013611272.1
OG0012091	El001G001950	XP_013618478.1
OG0012092	El001G002150	XP_013625598.1
OG0012093	El001G002110	XP_013612697.1, XP_013612701.1
OG0012094	El001G002060	XP_013606504.1
OG0012095	El001G002080	XP_013612679.1
OG0012096	El001G002020	XP_013628896.1
OG0012097	El001G002170	XP_013590263.1
OG0012098	El001G002300	XP_013612775.1
OG0012099	El001G002580	XP_013615215.1
OG0012100	El001G002650	XP_013610740.1
OG0012101	El001G002750	XP_013612236.1
OG0012102	El001G002800	XP_013612743.1
OG0012103	El001G002900	XP_013622958.1
OG0012104	El001G002980, El002G129870	XP_013610981.1
OG0012105	El001G003260	XP_013629026.1
OG0012106	El001G003670	XP_013612370.1
OG0012107	El001G003820	XP_013612923.1
OG0012108	El001G003830	XP_013606643.1
OG0012109	El001G003840	XP_013606644.1
OG0012110	El001G003990	XP_013608631.1
OG0012111	El001G004020	XP_013608982.1
OG0012112	El001G004170	XP_013614309.1, XP_013606121.1
OG0012113	El001G004280	XP_013606322.1
OG0012114	El001G004300	XP_013610580.1
OG0012115	El001G004310	XP_013610994.1
OG0012116	El007G360240	XP_013612991.1
OG0012117	El004G217840, El007G360020	XP_013598016.1
OG0012118	El007G359980	XP_013609886.1, XP_013594793.1
OG0012119	El007G359930	XP_013597937.1
OG0012120	El007G359300	XP_013595637.1
OG0012121	El007G359080	XP_013616010.1
OG0012122	El006G298530	XP_013631466.1, XP_013631761.1
OG0012123	El006G299260	XP_013630154.1
OG0012124	El006G299910	XP_013635643.1
OG0012125	El002G087200, El006G299510	XP_013629502.1
OG0012126	El006G300140	XP_013637589.1
OG0012127	El006G300640	XP_013631819.1
OG0012128	El006G300700	XP_013623910.1, XP_013614507.1
OG0012129	El006G300820	XP_013629620.1
OG0012130	El006G301130	XP_013637274.1
OG0012131	El006G301200	XP_013636995.1
OG0012132	El006G301730	XP_013635251.1
OG0012133	El006G302180	XP_013631394.1
OG0012134	El006G302760	XP_013636381.1
OG0012135	El006G302800	XP_013637361.1
OG0012136	El006G302970	XP_013632113.1, XP_013622776.1
OG0012137	El006G302990	XP_013631310.1
OG0012138	El006G303370	XP_013636134.1
OG0012139	El006G297720	XP_013635157.1
OG0012140	El006G303970	XP_013618684.1
OG0012141	El006G304130	XP_013631052.1, XP_013632183.1
OG0012142	El006G303210	XP_013636351.1
OG0012143	El006G304610	XP_013637149.1
OG0012144	El006G305040	XP_013632070.1
OG0012145	El006G305100	XP_013635862.1
OG0012146	El006G305310	XP_013636795.1
OG0012147	El006G305350	XP_013637209.1
OG0012148	El006G306080	XP_013635252.1, XP_013635040.1
OG0012149	El006G306150	XP_013631489.1
OG0012150	El006G306260	XP_013633800.1
OG0012151	El006G306470	XP_013631822.1
OG0012152	El006G306480	XP_013637544.1
OG0012153	El001G025060	XP_013601647.1
OG0012154	El006G307000	XP_013631335.1
OG0012155	El006G306710	XP_013625942.1, XP_013636789.1
OG0012156	El005G276860, El006G308670	XP_013635548.1
OG0012157	El006G311310	XP_013638252.1
OG0012158	El006G311770	XP_013604970.1
OG0012159	El006G311850	XP_013593599.1
OG0012160	El006G312170	XP_013605100.1, XP_013615640.1
OG0012161	El006G313350	XP_013635958.1
OG0012162	El006G313780	XP_013621845.1, XP_013605690.1
OG0012163	El006G313700	XP_013630993.1
OG0012164	El003G157290	XP_013600660.1
OG0012165	El005G235700	XP_013587132.1
OG0012166	El005G235530	XP_013586460.1
OG0012167	El005G235180	XP_013620468.1
OG0012168	El001G082340	XP_013622753.1, XP_013621319.1
OG0012169	El001G082270	XP_013621885.1
OG0012170	El003G150850	XP_013592945.1, XP_013599014.1
OG0012171	El003G157930	XP_013600440.1
OG0012172	El005G235970	XP_013586500.1
OG0012173	El005G236010	XP_013583626.1, XP_013639111.1
OG0012174	El005G236970	XP_013637846.1
OG0012175	El005G237410	XP_013638854.1
OG0012176	El005G237900	XP_013622365.1
OG0012177	El005G238030	XP_013633520.1
OG0012178	El005G238100	XP_013630049.1
OG0012179	El005G238110	XP_013619927.1
OG0012180	El003G179580, El005G238590	XP_013638145.1
OG0012181	El005G238710	XP_013587181.1
OG0012182	El005G238760	XP_013622105.1
OG0012183	El005G239100	XP_013583856.1
OG0012184	El005G239170	XP_013628174.1
OG0012185	El005G239370	XP_013628378.1
OG0012186	El005G239470	XP_013625658.1
OG0012187	El003G156040, El003G156020, El003G156010, El003G156030, El003G156050	XP_013595140.1
OG0012188	El005G240050	XP_013584223.1, XP_013638262.1
OG0012189	El005G240280	XP_013586684.1
OG0012190	El005G240550	XP_013584632.1
OG0012191	El001G033930	XP_013588916.1
OG0012195	El001G075510	XP_013612662.1
OG0012196	El005G242110	XP_013586831.1
OG0012197	El005G242170	XP_013629691.1
OG0012198	El005G242190	XP_013619667.1
OG0012199	El003G183450	XP_013631317.1
OG0012200	El003G173170, El005G242450	XP_013586894.1
OG0012201	El005G242490	XP_013587384.1
OG0012202	El005G243880	XP_013638423.1
OG0012203	El006G289130	XP_013631126.1
OG0012204	El006G289140	XP_013635679.1
OG0012205	El006G289230	XP_013634189.1
OG0012206	El006G289410	XP_013631915.1
OG0012207	El002G101080, El006G289720	XP_013628526.1
OG0012208	El006G290000	XP_013637148.1
OG0012209	El006G290730	XP_013629078.1
OG0012210	El006G290970	XP_013627281.1
OG0012211	El006G291050	XP_013628857.1
OG0012212	El006G294920	XP_013634605.1, XP_013627249.1
OG0012213	El006G294460	XP_013633603.1
OG0012214	El007G348770	XP_013609921.1
OG0012215	El006G294100	XP_013637457.1
OG0012216	El006G293960	XP_013637105.1
OG0012217	El006G293710	XP_013636149.1
OG0012218	El006G293660	XP_013633784.1
OG0012219	El006G293500	XP_013637585.1
OG0012220	El006G292370	XP_013622457.1
OG0012221	El006G292270	XP_013631161.1
OG0012222	El006G291790	XP_013632075.1
OG0012223	El007G329800	XP_013595728.1
OG0012224	El001G022620	XP_013604238.1
OG0012225	El002G099280	XP_013638343.1
OG0012226	El002G099620	XP_013604951.1
OG0012227	El002G099660	XP_013638313.1
OG0012228	El002G099700	XP_013638108.1
OG0012229	El002G099740	XP_013604162.1
OG0012230	El002G100380	XP_013603939.1
OG0012231	El002G100470	XP_013603082.1, XP_013585304.1
OG0012232	El002G100700	XP_013585664.1
OG0012233	El002G100730	XP_013599666.1
OG0012234	El002G100750	XP_013602864.1
OG0012235	El002G100860	XP_013585546.1
OG0012236	El002G101020	XP_013638444.1
OG0012237	El002G101990	XP_013613974.1
OG0012238	El002G102310	XP_013583784.1, XP_013603335.1
OG0012239	El002G102590	XP_013637934.1
OG0012240	El002G102600	XP_013583935.1
OG0012241	El002G103240	XP_013615796.1, XP_013600885.1
OG0012242	El002G103340	XP_013605129.1, XP_013637674.1
OG0012243	El002G103460	XP_013584405.1
OG0012244	El002G103830	XP_013584059.1
OG0012245	El002G103980, El037G374510	XP_013583766.1
OG0012246	El002G104720	XP_013595647.1
OG0012247	El002G104940	XP_013584007.1, XP_013595585.1
OG0012248	El002G105190	XP_013586497.1
