Orthogroup	Erysimum_linariifolium	Arabis_alpina
OG0016137	El004G231460	Aa_G485910.h1.t1
OG0016138	El004G231260	Aa_G204310.h1.t1
OG0016139	El004G231240	Aa_G204290.h1.t1
OG0016140	El004G231080	Aa_G787050.h1.t1
OG0016141	El004G230760	Aa_G314210.h1.t1
OG0016142	El004G230700	Aa_G129480.h1.t1
OG0016143	El004G230520	Aa_G129290.h1.t1
OG0016144	El004G230450, El001G032750	Aa_G654170.h1.t1
OG0016145	El004G230250	Aa_G104350.h1.t1
OG0016146	El004G229900	Aa_G193630.h1.t1
OG0016148	El004G229660	Aa_G418910.h1.t1
OG0016149	El004G229570	Aa_G418990.h1.t1
OG0016151	El005G270070	Aa_G211290.h1.t1
OG0016152	El004G229400	Aa_G111100.h1.t1, Aa_G111090.h1.t1
OG0016153	El004G229380	Aa_G111120.h1.t1
OG0016154	El004G229280	Aa_G111190.h1.t1
OG0016155	El004G229270	Aa_G111200.h1.t1
OG0016156	El004G229060	Aa_G87750.h1.t1
OG0016157	El004G229040	Aa_G87760.h1.t1
OG0016158	El004G228950	Aa_G87820.h1.t1
OG0016159	El004G228900	Aa_G87860.h1.t1
OG0016160	El004G228620	Aa_G281730.h1.t1
OG0016161	El004G228290	Aa_G64870.h1.t1
OG0016162	El004G228260	Aa_G64850.h1.t1
OG0016163	El004G228160	Aa_G64760.h1.t1
OG0016164	El002G128950	Aa_G128400.h1.t1, Aa_G356250.h1.t1
OG0016165	El004G228020	Aa_G198500.h1.t1
OG0016166	El004G228000	Aa_G198480.h1.t1
OG0016167	El004G227970	Aa_G198420.h1.t1
OG0016168	El004G227800	Aa_G348820.h1.t1
OG0016169	El004G227620	Aa_G259450.h1.t1
OG0016170	El004G227540	Aa_G476890.h1.t1
OG0016171	El004G227460	Aa_G477030.h1.t1, Aa_G201440.h1.t1
OG0016172	El004G227420	Aa_G477070.h1.t1
OG0016173	El004G227320	Aa_G64500.h1.t1
OG0016174	El004G227230	Aa_G64600.h1.t1
OG0016175	El004G227180	Aa_G492790.h1.t1
OG0016176	El004G227170	Aa_G492800.h1.t1
OG0016177	El004G227120	Aa_G492850.h1.t1
OG0016178	El004G227080	Aa_G492870.h1.t1
OG0016179	El004G226870	Aa_G283770.h1.t1
OG0016180	El004G226860	Aa_G639690.h1.t1
OG0016181	El004G226800	Aa_G449840.h1.t1
OG0016182	El004G226550	Aa_G30590.h1.t1
OG0016183	El004G226390	Aa_G30500.h1.t1
OG0016185	El004G226020	Aa_G203160.h1.t1
OG0016186	El004G225640	Aa_G303460.h1.t1
OG0016187	El004G225560	Aa_G303360.h1.t1
OG0016188	El004G225490	Aa_G708440.h1.t1
OG0016189	El004G225290	Aa_G640620.h1.t1
OG0016190	El004G225250	Aa_G341850.h1.t1
OG0016191	El006G306340, El004G225220	Aa_G341820.h1.t1
OG0016192	El004G225200	Aa_G341800.h1.t1
OG0016193	El004G225170	Aa_G341770.h1.t1
OG0016194	El004G225100	Aa_G579200.h1.t1
OG0016195	El004G224770	Aa_G187280.h1.t1
OG0016196	El004G224590	Aa_G187120.h1.t1
OG0016197	El004G224570	Aa_G199380.h1.t1
OG0016198	El004G224550	Aa_G199360.h1.t1
OG0016199	El004G232220	Aa_G457930.h1.t1
OG0016200	El004G232320	Aa_G370310.h1.t1
OG0016201	El004G232330	Aa_G293050.h1.t1
OG0016202	El004G232360	Aa_G293070.h1.t1
OG0016203	El004G232420	Aa_G293170.h1.t1
OG0016204	El004G232760	Aa_G336920.h1.t1
OG0016205	El004G233110	Aa_G457390.h1.t1
OG0016206	El004G233350	Aa_G293650.h1.t1
OG0016207	El004G233450	Aa_G293550.h1.t1
OG0016208	El004G234330	Aa_G385690.h1.t1
OG0016209	El004G234340	Aa_G385700.h1.t1
OG0016210	El004G234440	Aa_G389020.h1.t1
OG0016211	El004G234450	Aa_G484930.h1.t1, Aa_G484920.h1.t1, Aa_G389040.h1.t1
OG0016212	El004G234500	Aa_G706640.h1.t1
OG0016213	El004G234650	Aa_G239090.h1.t1
OG0016214	El004G234810	Aa_G239250.h1.t1
OG0016215	El004G234760	Aa_G239190.h1.t1
OG0016216	El004G234750	Aa_G239180.h1.t1
OG0016217	El004G234740	Aa_G239170.h1.t1
OG0016218	El005G248610	Aa_G40040.h1.t1
OG0016219	El005G248760	Aa_G720240.h1.t1
OG0016220	El005G249030	Aa_G378960.h1.t1
OG0016221	El005G249070	Aa_G374050.h1.t1
OG0016222	El005G249490	Aa_G463650.h1.t1
OG0016223	El005G249650	Aa_G546600.h1.t1
OG0016224	El007G347790	Aa_G207830.h1.t1
OG0016225	El005G249780	Aa_G327430.h1.t1
OG0016226	El005G250130	Aa_G237670.h1.t1
OG0016227	El007G352460, El005G250350	Aa_G483870.h1.t1
OG0016228	El005G251110	Aa_G140320.h1.t1
OG0016229	El005G251210	Aa_G1480.h1.t1
OG0016230	El005G251480	Aa_G1230.h1.t1
OG0016231	El005G251980	Aa_G235030.h1.t1
OG0016232	El005G252120	Aa_G424020.h1.t1
OG0016233	El005G252360	Aa_G32080.h1.t1
OG0016234	El005G252580	Aa_G233750.h1.t1
OG0016235	El005G252640	Aa_G233780.h1.t1
OG0016236	El005G252930	Aa_G223390.h1.t1, Aa_G223380.h1.t1
OG0016237	El005G253000	Aa_G223470.h1.t1
OG0016238	El005G253010	Aa_G223480.h1.t1
OG0016239	El005G253020	Aa_G223490.h1.t1
OG0016240	El005G253050	Aa_G223520.h1.t1
OG0016242	El005G253340	Aa_G317050.h1.t1
OG0016243	El005G253530	Aa_G97050.h1.t1
OG0016245	El005G253730	Aa_G20480.h1.t1
OG0016246	El005G253750	Aa_G20450.h1.t1
OG0016247	El005G253850	Aa_G20380.h1.t1
OG0016248	El005G253880	Aa_G20350.h1.t1
OG0016249	El005G254060	Aa_G753450.h1.t1
OG0016250	El005G254310	Aa_G53620.h1.t1
OG0016251	El005G254380	Aa_G53550.h1.t1
OG0016252	El005G254410	Aa_G53520.h1.t1
OG0016253	El005G254500	Aa_G587220.h1.t1
OG0016254	El005G254790	Aa_G176880.h1.t1
OG0016255	El005G254870	Aa_G176940.h1.t1
OG0016256	El005G255060	Aa_G176990.h1.t1
OG0016257	El005G255150	Aa_G63010.h1.t1
OG0016258	El005G255220	Aa_G62970.h1.t1
OG0016259	El005G255670	Aa_G82030.h1.t1
OG0016260	El005G255860	Aa_G104740.h1.t1
OG0016262	El005G256180	Aa_G342830.h1.t1
OG0016263	El005G256310	Aa_G342900.h1.t1
OG0016264	El005G256530	Aa_G382270.h1.t1
OG0016265	El005G256610	Aa_G240050.h1.t1
OG0016267	El005G257160	Aa_G164460.h1.t1
OG0016268	El005G257250	Aa_G164570.h1.t1
OG0016269	El005G257330	Aa_G164650.h1.t1
OG0016270	El005G257340	Aa_G164660.h1.t1
OG0016271	El005G257480	Aa_G50760.h1.t1
OG0016272	El005G258310	Aa_G250560.h1.t1
OG0016273	El004G198400, El004G198390	Aa_G222510.h1.t1
OG0016274	El005G258590	Aa_G133340.h1.t1
OG0016275	El005G258680	Aa_G133330.h1.t1
OG0016276	El005G258750	Aa_G133260.h1.t1
OG0016277	El005G268160	Aa_G284680.h1.t1
OG0016278	El005G259850	Aa_G72030.h1.t1
OG0016279	El005G259650	Aa_G229450.h1.t1
OG0016280	El005G259570	Aa_G229420.h1.t1
OG0016281	El005G260840	Aa_G858190.h1.t1
OG0016282	El005G261030	Aa_G538150.h1.t1
OG0016283	El005G261330	Aa_G96530.h1.t1
OG0016284	El005G264030	Aa_G330880.h1.t1
OG0016285	El005G264430	Aa_G239900.h1.t1
OG0016286	El005G264960	Aa_G87440.h1.t1
OG0016287	El005G266760	Aa_G227300.h1.t1
OG0016289	El005G267140	Aa_G199050.h1.t1
OG0016290	El005G267170	Aa_G199020.h1.t1
OG0016291	El005G267730	Aa_G306430.h1.t1
OG0016292	El005G267880	Aa_G400010.h1.t1
OG0016293	El005G267910	Aa_G399990.h1.t1
OG0016294	El006G314170	Aa_G35850.h1.t1
OG0016295	El005G268460	Aa_G76900.h1.t1
OG0016296	El005G268400	Aa_G380120.h1.t1
OG0016297	El005G268630	Aa_G77010.h1.t1
OG0016298	El005G269220	Aa_G204590.h1.t1
OG0016299	El005G268970	Aa_G680660.h1.t1
OG0016300	El005G269900	Aa_G390.h1.t1
OG0016301	El005G269560	Aa_G240.h1.t1
OG0016302	El005G271450	Aa_G354210.h1.t1
OG0016303	El007G340910	Aa_G238050.h1.t1
OG0016304	El005G271860	Aa_G105300.h1.t1
OG0016305	El005G271120	Aa_G116410.h1.t1
OG0016306	El005G270580, El005G270790	Aa_G302840.h1.t1
OG0016307	El005G271890	Aa_G105330.h1.t1
OG0016309	El005G271950	Aa_G105230.h1.t1
OG0016310	El005G271980	Aa_G105210.h1.t1
OG0016311	El005G271990	Aa_G105200.h1.t1
OG0016312	El005G272000	Aa_G105190.h1.t1
OG0016313	El005G272020	Aa_G105180.h1.t1
OG0016314	El005G272040	Aa_G105170.h1.t1
OG0016315	El005G272200	Aa_G105110.h1.t1
OG0016316	El005G272220	Aa_G105090.h1.t1
OG0016317	El005G272310	Aa_G105050.h1.t1
OG0016318	El005G272350	Aa_G395310.h1.t1
OG0016319	El003G181930	Aa_G298700.h1.t1
OG0016320	El005G272650	Aa_G269150.h1.t1
OG0016321	El005G272690	Aa_G675140.h1.t1
OG0016322	El005G272720	Aa_G284860.h1.t1
OG0016323	El005G272760	Aa_G246810.h1.t1
OG0016324	El005G272770	Aa_G246780.h1.t1
OG0016325	El005G273090	Aa_G548590.h1.t1, Aa_G384680.h1.t1
OG0016326	El005G273680	Aa_G543470.h1.t1
OG0016327	El005G273880	Aa_G323520.h1.t1
OG0016328	El005G274040	Aa_G70100.h1.t1
OG0016329	El005G274120	Aa_G70080.h1.t1
OG0016330	El005G274710	Aa_G436180.h1.t1
OG0016331	El005G274580	Aa_G421720.h1.t1
OG0016332	El005G275200	Aa_G329610.h1.t1
OG0016333	El005G275540	Aa_G197450.h1.t1
OG0016334	El005G275560	Aa_G197440.h1.t1
OG0016335	El005G275720	Aa_G235660.h1.t1
OG0016336	El005G276930	Aa_G483720.h1.t1
OG0016337	El005G276700	Aa_G415500.h1.t1
OG0016338	El005G276650	Aa_G415550.h1.t1
OG0016339	El005G276630	Aa_G99890.h1.t1
OG0016340	El005G276450	Aa_G99990.h1.t1
OG0016341	El005G277310	Aa_G185840.h1.t1
OG0016342	El005G277540	Aa_G259240.h1.t1
OG0016343	El005G277770	Aa_G244910.h1.t1
OG0016344	El005G277830	Aa_G244960.h1.t1
OG0016345	El005G278140	Aa_G726600.h1.t1
OG0016346	El005G278340	Aa_G64150.h1.t1
OG0016347	El005G278360	Aa_G64230.h1.t1
OG0016348	El005G278460	Aa_G513460.h1.t1
OG0016349	El005G278560	Aa_G166630.h1.t1
OG0016350	El005G278570	Aa_G166620.h1.t1
OG0016351	El005G278690	Aa_G166510.h1.t1
OG0016352	El005G279520	Aa_G505080.h1.t1
OG0016353	El005G279260	Aa_G440890.h1.t1
OG0016354	El005G279560	Aa_G505110.h1.t1
OG0016355	El002G141050	Aa_G109010.h1.t1
OG0016356	El002G141020	Aa_G109040.h1.t1
OG0016357	El002G140950	Aa_G378670.h1.t1
OG0016358	El002G140830	Aa_G420920.h1.t1
OG0016359	El002G140660	Aa_G193180.h1.t1
OG0016360	El002G140590	Aa_G193230.h1.t1
OG0016361	El002G140320	Aa_G231470.h1.t1
OG0016362	El002G140130	Aa_G375440.h1.t1
OG0016363	El002G140510, El002G140040	Aa_G176050.h1.t1
OG0016364	El005G249900	Aa_G243370.h1.t1
OG0016365	El005G262580, El002G139710	Aa_G608290.h1.t1
OG0016366	El005G250320	Aa_G458820.h1.t1
OG0016368	El002G139240	Aa_G643170.h1.t1
OG0016369	El002G138370	Aa_G501510.h1.t1
OG0016370	El002G138530	Aa_G381980.h1.t1
OG0016372	El002G137700	Aa_G173580.h1.t1
OG0016373	El002G137690	Aa_G173590.h1.t1
OG0016374	El002G137660	Aa_G173610.h1.t1
OG0016375	El002G137490	Aa_G465530.h1.t1
OG0016376	El002G137450	Aa_G465570.h1.t1
OG0016377	El002G137350	Aa_G386140.h1.t1
OG0016378	El002G137070	Aa_G256030.h1.t1
OG0016379	El002G137040	Aa_G256060.h1.t1
OG0016380	El002G136890	Aa_G568110.h1.t1
OG0016381	El002G136830	Aa_G219710.h1.t1
OG0016382	El002G136790	Aa_G219730.h1.t1
OG0016383	El002G135200	Aa_G410600.h1.t1
OG0016384	El002G135400	Aa_G431680.h1.t1
OG0016385	El002G135410	Aa_G431670.h1.t1
OG0016386	El006G319860	Aa_G415040.h1.t1
OG0016387	El002G135700	Aa_G582080.h1.t1
OG0016388	El002G135780	Aa_G370060.h1.t1
OG0016389	El002G135790	Aa_G370070.h1.t1
OG0016390	El002G134860	Aa_G36860.h1.t1
OG0016391	El002G134830	Aa_G36830.h1.t1
OG0016392	El002G134770	Aa_G178400.h1.t1
OG0016393	El002G134430	Aa_G459430.h1.t1
OG0016394	El002G134230	Aa_G180980.h1.t1
OG0016395	El002G134180	Aa_G656560.h1.t1
OG0016396	El002G134150	Aa_G92510.h1.t1
OG0016397	El002G134060	Aa_G92570.h1.t1
OG0016398	El002G133520	Aa_G513230.h1.t1
OG0016399	El002G133480	Aa_G581490.h1.t1
OG0016400	El002G133470	Aa_G581500.h1.t1
OG0016401	El002G133460	Aa_G705460.h1.t1
OG0016402	El002G133390	Aa_G95900.h1.t1
OG0016403	El002G133250	Aa_G689710.h1.t1
OG0016404	El002G132220	Aa_G110640.h1.t1
OG0016405	El002G132020	Aa_G110740.h1.t1
OG0016406	El002G131880	Aa_G110800.h1.t1
OG0016407	El002G131790	Aa_G110870.h1.t1
OG0016409	El002G131490	Aa_G57570.h1.t1
OG0016410	El002G131470	Aa_G57550.h1.t1
OG0016411	El002G131430	Aa_G57530.h1.t1
OG0016412	El002G131370	Aa_G418770.h1.t1
OG0016413	El003G171380	Aa_G380700.h1.t1
OG0016414	El003G171530	Aa_G461360.h1.t1
OG0016415	El003G171860	Aa_G507540.h1.t1
OG0016416	El003G172270	Aa_G565100.h1.t1
OG0016417	El007G343600	Aa_G565120.h1.t1
OG0016418	El007G343590	Aa_G727550.h1.t1
OG0016419	El006G296440	Aa_G562820.h1.t1
OG0016420	El002G117180	Aa_G138790.h1.t1
OG0016421	El006G296830	Aa_G12140.h1.t1
OG0016422	El001G022270	Aa_G485510.h1.t1
OG0016423	El001G022380	Aa_G300250.h1.t1
OG0016424	El001G022570	Aa_G339250.h1.t1
OG0016425	El001G022650	Aa_G114520.h1.t1
OG0016427	El001G023030	Aa_G153530.h1.t1
OG0016428	El001G023040	Aa_G153540.h1.t1
OG0016429	El001G023060	Aa_G153560.h1.t1
OG0016430	El001G023690	Aa_G211570.h1.t1
OG0016431	El005G242840	Aa_G174480.h1.t1
OG0016432	El002G101900	Aa_G454410.h1.t1
OG0016433	El001G023980	Aa_G14140.h1.t1
OG0016434	El001G024580	Aa_G582250.h1.t1
OG0016435	El001G024610, El001G024620	Aa_G582240.h1.t1
OG0016436	El001G022150	Aa_G236130.h1.t1
OG0016437	El001G022220	Aa_G235910.h1.t1
OG0016438	El001G022060	Aa_G236070.h1.t1
OG0016439	El001G022010	Aa_G178540.h1.t1
OG0016440	El001G021900	Aa_G123020.h1.t1
OG0016441	El002G108800	Aa_G62340.h1.t1
OG0016442	El001G021880	Aa_G122990.h1.t1
OG0016443	El001G021890	Aa_G123000.h1.t1
OG0016444	El001G025270	Aa_G319020.h1.t1
OG0016445	El001G025430	Aa_G511040.h1.t1
OG0016446	El001G025640	Aa_G381340.h1.t1
OG0016447	El001G025700	Aa_G381370.h1.t1
OG0016448	El001G025730	Aa_G381390.h1.t1
OG0016449	El001G026220	Aa_G99110.h1.t1
OG0016450	El001G026290	Aa_G718090.h1.t1
OG0016451	El001G026320	Aa_G306790.h1.t1
OG0016452	El001G027310	Aa_G287280.h1.t1
OG0016453	El001G027430	Aa_G287160.h1.t1
OG0016454	El001G027530	Aa_G224880.h1.t1
OG0016455	El001G027560	Aa_G224850.h1.t1
OG0016456	El001G027740	Aa_G373090.h1.t1
OG0016457	El001G028000	Aa_G728360.h1.t1
OG0016458	El001G028100	Aa_G174920.h1.t1
OG0016459	El001G028260	Aa_G483480.h1.t1
OG0016460	El001G028420	Aa_G238710.h1.t1
OG0016461	El001G028560	Aa_G520460.h1.t1
OG0016462	El001G029000	Aa_G114860.h1.t1
OG0016463	El001G029040	Aa_G114820.h1.t1
OG0016464	El001G029080	Aa_G114790.h1.t1
OG0016465	El001G029290	Aa_G317240.h1.t1
OG0016466	El001G029340	Aa_G494450.h1.t1
OG0016467	El001G029350	Aa_G345780.h1.t1
OG0016468	El001G029510	Aa_G221040.h1.t1
OG0016469	El001G025390	Aa_G600790.h1.t1
OG0016470	El001G030080	Aa_G433120.h1.t1
OG0016471	El001G030090	Aa_G433130.h1.t1
OG0016472	El001G030160	Aa_G433210.h1.t1
OG0016473	El001G030460	Aa_G114290.h1.t1
OG0016474	El003G187780	Aa_G340610.h1.t1
OG0016475	El001G031100	Aa_G686850.h1.t1
OG0016476	El001G031340	Aa_G132800.h1.t1
OG0016477	El005G270030	Aa_G53670.h1.t1
OG0016478	El001G031590	Aa_G349370.h1.t1
OG0016479	El001G031630	Aa_G349410.h1.t1
OG0016480	El001G031850	Aa_G103330.h1.t1
OG0016481	El001G032050	Aa_G77380.h1.t1, Aa_G282460.h1.t1
OG0016482	El001G032240	Aa_G208910.h1.t1
OG0016483	El001G032790	Aa_G48750.h1.t1
OG0016485	El001G033380	Aa_G81060.h1.t1
OG0016486	El001G033500	Aa_G80990.h1.t1
OG0016487	El001G033550	Aa_G572560.h1.t1
OG0016489	El001G033950	Aa_G33550.h1.t1
OG0016490	El001G034090	Aa_G2200.h1.t1
OG0016491	El001G034290	Aa_G2370.h1.t1
OG0016492	El001G034480	Aa_G2550.h1.t1
OG0016493	El001G034630	Aa_G167690.h1.t1
OG0016494	El001G034640	Aa_G167700.h1.t1
OG0016495	El001G035110	Aa_G364290.h1.t1
OG0016497	El001G035370	Aa_G163620.h1.t1
OG0016498	El001G035410	Aa_G163650.h1.t1
OG0016499	El001G035450	Aa_G163690.h1.t1
OG0016500	El001G035640	Aa_G272980.h1.t1
OG0016502	El001G035670	Aa_G273000.h1.t1
OG0016503	El001G035680	Aa_G273010.h1.t1
OG0016504	El001G035780	Aa_G273090.h1.t1
OG0016505	El001G035810	Aa_G273120.h1.t1
OG0016506	El001G035870	Aa_G273170.h1.t1
OG0016507	El001G035890	Aa_G273190.h1.t1
OG0016508	El001G035930	Aa_G273230.h1.t1
OG0016509	El001G035940	Aa_G273240.h1.t1
OG0016510	El005G271060, El002G141320	Aa_G205640.h1.t1
OG0016511	El002G137220	Aa_G386190.h1.t1
OG0016513	El003G172190	Aa_G551000.h1.t1
OG0016515	El007G348180	Aa_G183990.h1.t1
OG0016516	El001G021190	Aa_G682340.h1.t1
OG0016517	El001G023610	Aa_G212750.h1.t1
OG0016518	El001G024460	Aa_G297400.h1.t1
OG0016519	El001G029300	Aa_G317210.h1.t1
OG0016521	El007G350400	Aa_G451520.h1.t1
OG0016522	El001G031310	Aa_G322960.h1.t1
OG0016523	El006G318920	Aa_G418350.h1.t1
OG0016524	El001G032020	Aa_G77410.h1.t1
OG0016525	El001G033020	Aa_G57930.h1.t1
OG0016526	El003G153510, El001G034030	Aa_G2160.h1.t1
OG0016527	El003G171320	Aa_G49560.h1.t1
OG0016528	El007G364190	Aa_G207280.h1.t1
OG0016529	El007G365810	Aa_G295550.h1.t1
OG0016530	El007G366940	Aa_G63480.h1.t1
OG0016533	El006G296080	Aa_G263990.h1.t1
OG0016535	El006G291930	Aa_G66220.h1.t1
OG0016536	El006G285680	Aa_G401460.h1.t1
OG0016537	El006G280810	Aa_G453120.h1.t1
OG0016538	El006G319180	Aa_G386120.h1.t1
OG0016539	El004G230500	Aa_G129270.h1.t1
OG0016540	El003G183510	Aa_G44190.h1.t1
OG0016541	El003G156660	Aa_G217500.h1.t1
OG0016542	El003G149860	Aa_G404990.h1.t1
OG0016543	El007G344190	Aa_G415920.h1.t1
OG0016545	El003G141720	Aa_G541040.h1.t1
OG0016546	El002G083770	Aa_G290630.h1.t1
OG0016547	El002G086560	Aa_G38860.h1.t1
OG0016548	El002G088230	Aa_G220620.h1.t1, Aa_G220630.h1.t1
OG0016549	El002G089770	Aa_G275860.h1.t1
OG0016550	El006G311330	Aa_G80660.h1.t1
OG0016551	El002G091830	Aa_G19200.h1.t1
OG0016552	El002G093410	Aa_G226630.h1.t1
OG0016553	El002G094410	Aa_G432820.h1.t1, Aa_G432830.h1.t1
OG0016555	El002G095390	Aa_G298970.h1.t1
OG0016556	El002G097680, El002G097300	Aa_G118480.h1.t1
OG0016558	El002G099450	Aa_G121370.h1.t1
OG0016559	El002G101640	Aa_G528300.h1.t1
OG0016560	El002G101970	Aa_G80330.h1.t1
OG0016562	El002G104960	Aa_G148920.h1.t1
OG0016563	El004G221540	Aa_G504910.h1.t1
OG0016565	El004G218230	Aa_G56030.h1.t1
OG0016566	El004G199270	Aa_G587100.h1.t1
OG0016567	El003G172430	Aa_G428430.h1.t1
OG0016568	El007G357000	Aa_G39600.h1.t1
OG0016569	El005G265670	Aa_G178950.h1.t1
OG0016571	El005G247320	Aa_G397580.h1.t1
OG0016574	El005G242740	Aa_G174580.h1.t1
OG0016576	El005G235980	Aa_G14690.h1.t1
OG0016577	El001G081250	Aa_G18600.h1.t1
OG0016578	El001G078460	Aa_G140760.h1.t1
OG0016579	El001G076250	Aa_G195220.h1.t1
OG0016580	El001G075390	Aa_G508370.h1.t1
OG0016581	El001G075250	Aa_G420760.h1.t1
OG0016582	El001G074610	Aa_G244250.h1.t1
OG0016583	El006G321440	Aa_G314640.h1.t1
OG0016585	El002G121260	Aa_G300850.h1.t1
OG0016586	El002G120550	Aa_G380490.h1.t1
OG0016588	El003G163820	Aa_G360780.h1.t1
OG0016589	El002G128290	Aa_G101140.h1.t1
OG0016591	El003G169940, El003G169960	Aa_G96390.h1.t1
OG0016592	El002G113600	Aa_G130670.h1.t1
OG0016593	El001G004220	Aa_G133010.h1.t1
OG0016594	El006G300420	Aa_G154720.h1.t1
OG0016596	El006G302080	Aa_G470370.h1.t1
OG0016599	El001G072490	Aa_G231040.h1.t1
OG0016600	El001G071920	Aa_G579970.h1.t1
OG0016601	El001G070490	Aa_G84640.h1.t1
OG0016602	El001G068860	Aa_G155090.h1.t1
OG0016603	El001G068060	Aa_G526410.h1.t1
OG0016604	El001G067750	Aa_G290030.h1.t1
OG0016606	El007G347720	Aa_G627290.h1.t1
OG0016607	El007G347900	Aa_G28470.h1.t1
OG0016608	El003G187120	Aa_G417820.h1.t1
OG0016609	El001G018610	Aa_G106810.h1.t1
OG0016610	El002G109840	Aa_G126630.h1.t1
OG0016611	El007G333340	Aa_G31460.h1.t1
OG0016613	El001G054740	Aa_G775280.h1.t1
OG0016616	El002G112170	Aa_G797470.h1.t1
OG0016617	El002G113160	Aa_G593940.h1.t1
OG0016618	El002G114240	Aa_G271080.h1.t1
OG0016621	El005G260890	Aa_G117950.h1.t1
OG0016625	El005G275330	Aa_G459710.h1.t1
OG0016626	El006G319460	Aa_G251650.h1.t1
OG0016627	El006G316800	Aa_G41560.h1.t1
OG0016629	El001G042950, El001G042930	Aa_G34210.h1.t1
OG0016630	El001G017200	Aa_G254300.h1.t1
OG0016631	El001G020050	Aa_G446190.h1.t1, Aa_G522290.h1.t1
OG0016632	El001G020130	Aa_G404290.h1.t1
OG0016635	El001G004900	Aa_G137380.h1.t1
OG0016636	El001G000650	Aa_G511680.h1.t1
OG0016639	El005G247360	Aa_G1032340.h1.t1, Aa_G1034760.h2.t1, Aa_G1034760.h1.t1
OG0016645	El003G175200	Aa_G518240.h1.t1
OG0016646	El007G334690	Aa_G331650.h1.t1
OG0016657	El003G155730	Aa_G512400.h1.t1, Aa_G440810.h1.t1
OG0016660	El003G155440	Aa_G44700.h1.t1
OG0016661	El003G155390	Aa_G55490.h1.t1
OG0016662	El003G155050	Aa_G182720.h1.t1
OG0016663	El003G154610	Aa_G2770.h1.t1
OG0016664	El003G154460	Aa_G69570.h1.t1
OG0016665	El003G153380	Aa_G301310.h1.t1
OG0016666	El003G153120	Aa_G506700.h1.t1
OG0016667	El003G153050	Aa_G543300.h1.t1
OG0016668	El003G153040	Aa_G172870.h1.t1
OG0016669	El003G151670	Aa_G32950.h1.t1
OG0016670	El003G151610	Aa_G222370.h1.t1
OG0016671	El003G151050	Aa_G45830.h1.t1
OG0016672	El003G150320	Aa_G9800.h1.t1
OG0016673	El003G149940	Aa_G631710.h1.t1
OG0016675	El003G149200	Aa_G328820.h1.t1
OG0016676	El003G149140	Aa_G328750.h1.t1
OG0016677	El003G149100	Aa_G397130.h1.t1
OG0016679	El003G148290	Aa_G570530.h1.t1
OG0016681	El003G147670	Aa_G752220.h1.t1
OG0016682	El002G118200	Aa_G299150.h1.t1
OG0016683	El002G118670	Aa_G414410.h1.t1
OG0016684	El002G118730	Aa_G434730.h1.t1
OG0016685	El002G118770	Aa_G434760.h1.t1
OG0016686	El002G119640	Aa_G109200.h1.t1
OG0016687	El002G119730	Aa_G109280.h1.t1
OG0016688	El003G182080	Aa_G70980.h1.t1
OG0016689	El004G210540	Aa_G510100.h1.t1
OG0016690	El004G209390	Aa_G256210.h1.t1
OG0016691	El004G208610	Aa_G123150.h1.t1
OG0016692	El004G208330	Aa_G123220.h1.t1
OG0016693	El004G206930	Aa_G7630.h1.t1
OG0016694	El004G204660	Aa_G100800.h1.t1
OG0016695	El004G203390	Aa_G348390.h1.t1
OG0016696	El004G203050	Aa_G202700.h1.t1
OG0016699	El004G201100	Aa_G645830.h1.t1
OG0016700	El004G201090	Aa_G748930.h1.t1
OG0016701	El004G201060	Aa_G262060.h1.t1
OG0016702	El004G200470	Aa_G392510.h1.t1
OG0016703	El004G200080	Aa_G8610.h1.t1
OG0016704	El004G198650	Aa_G548730.h1.t1
OG0016705	El001G036680	Aa_G244040.h1.t1
OG0016707	El001G036990	Aa_G448980.h1.t1
OG0016708	El001G037720	Aa_G484290.h1.t1
OG0016710	El001G038210	Aa_G172000.h1.t1
OG0016711	El001G038610	Aa_G282020.h1.t1
OG0016712	El001G039190	Aa_G309830.h1.t1
OG0016714	El001G040260	Aa_G83360.h1.t1
OG0016715	El001G040860	Aa_G276870.h1.t1
OG0016716	El001G041140	Aa_G25610.h1.t1
OG0016717	El001G042650	Aa_G264290.h1.t1
OG0016718	El001G042970	Aa_G34240.h1.t1
OG0016719	El001G043060	Aa_G34320.h1.t1
OG0016720	El001G043660	Aa_G185330.h1.t1
OG0016723	El001G045570	Aa_G708570.h1.t1
OG0016725	El004G217170	Aa_G330720.h1.t1
OG0016727	El004G216300	Aa_G3640.h1.t1
OG0016729	El004G215560	Aa_G149690.h1.t1
OG0016730	El004G214850	Aa_G85050.h1.t1
OG0016731	El004G213690	Aa_G350340.h1.t1
OG0016732	El004G213610	Aa_G350310.h1.t1
OG0016733	El004G212170	Aa_G714820.h1.t1
OG0016734	El004G211710	Aa_G628010.h1.t1
OG0016735	El004G211610	Aa_G704110.h1.t1, Aa_G182420.h1.t1
OG0016736	El004G211050	Aa_G272000.h1.t1
OG0016737	El004G206570	Aa_G573000.h1.t1
OG0016738	El004G210850	Aa_G392180.h1.t1
OG0016739	El004G193800	Aa_G615240.h1.t1
OG0016740	El004G193850	Aa_G277490.h1.t1
OG0016741	El004G194150	Aa_G270080.h1.t1
OG0016742	El004G197340	Aa_G357210.h1.t1
OG0016743	El004G197540	Aa_G357350.h1.t1
OG0016744	El004G198170	Aa_G580700.h1.t1
