Orthogroup	Erysimum_linariifolium	Arabidopsis_arenosa
OG0013434	El005G268610	jg26851
OG0013435	El003G178160	jg11565
OG0013436	El005G267720	jg26758
OG0013437	El003G176900	jg11455
OG0013438	El003G176680	jg11437
OG0013439	El003G176090	jg11398
OG0013440	El003G175910	jg11382
OG0013441	El003G175680	jg11367
OG0013442	El001G007970	jg7466
OG0013443	El003G175100	jg11335
OG0013444	El003G174950, El003G174930	jg11315
OG0013445	El003G174190, El003G173460	jg11256
OG0013446	El003G174060	jg11242
OG0013447	El003G174010	jg11236
OG0013448	El003G173910	jg11224
OG0013449	El003G173830	jg11221, jg11217
OG0013450	El003G172800	jg11158
OG0013451	El003G172770	jg11153
OG0013452	El003G190310	jg12587
OG0013453	El003G190690	jg12619
OG0013454	El008G369770, El003G191000	jg12642
OG0013455	El003G191620	jg12678
OG0013456	El003G192340	jg12737
OG0013457	El003G192720	jg12771
OG0013458	El005G247600, El003G193430	jg12840
OG0013459	El003G193570, El003G193520	jg12849
OG0013460	El003G193650	jg12864
OG0013461	El006G279810	jg20216
OG0013462	El006G279980	jg20198
OG0013463	El006G280040	jg20192
OG0013464	El006G280100	jg20185
OG0013465	El006G280120	jg20183
OG0013466	El006G280230	jg20173
OG0013467	El006G280290	jg20163
OG0013468	El006G280520	jg20143
OG0013469	El006G280870	jg20109
OG0013470	El006G280880	jg20108
OG0013471	El006G280950	jg20101
OG0013472	El006G280970	jg20099
OG0013473	El006G281330	jg20064
OG0013474	El006G281640	jg20044
OG0013475	El006G281690	jg20039
OG0013476	El006G281730	jg20036
OG0013477	El006G281750	jg20034
OG0013478	El006G281790	jg20028
OG0013479	El006G282020	jg20010
OG0013480	El006G282120	jg19998
OG0013481	El006G282140	jg19996
OG0013482	El006G282410	jg19984
OG0013483	El006G282440	jg19982
OG0013484	El006G282780	jg19954
OG0013485	El006G283100	jg19925
OG0013486	El006G283960	jg19831
OG0013487	El001G031940	jg16080
OG0013488	El006G284030	jg19824
OG0013489	El006G284090	jg19817
OG0013490	El006G284190	jg19806
OG0013491	El006G284290	jg19797
OG0013492	El006G284310	jg19793, jg19795
OG0013493	El006G284420	jg19781
OG0013494	El006G284790	jg19749
OG0013495	El006G284940	jg19734
OG0013496	El006G285110, El006G285090	jg19715
OG0013497	El006G285330	jg19690
OG0013498	El006G285460	jg19674
OG0013499	El006G285580	jg19661
OG0013500	El006G285620	jg19653
OG0013501	El006G285850	jg19627
OG0013502	El006G285920	jg19621
OG0013503	El006G285950	jg19619
OG0013504	El006G286300	jg19586
OG0013505	El001G030120	jg15876
OG0013506	El006G287050	jg19510
OG0013507	El006G286930	jg19523
OG0013508	El006G287670	jg19459
OG0013509	El006G287680	jg19458
OG0013511	El001G081470	jg3897
OG0013512	El001G081280	jg3913, jg4192
OG0013513	El001G081170	jg3926
OG0013514	El001G081120	jg3931
OG0013515	El001G081020	jg3939
OG0013516	El001G080950	jg3947
OG0013517	El001G080870	jg3955
OG0013518	El001G080830	jg3962
OG0013519	El001G080350, El001G080300	jg3995
OG0013520	El001G080070	jg4016
OG0013521	El001G080080	jg4015
OG0013522	El001G079330	jg4082
OG0013523	El001G079310	jg4084
OG0013524	El001G079180	jg4099
OG0013525	El001G079050	jg4108
OG0013526	El001G079040	jg4109
OG0013527	El001G078940	jg4115
OG0013528	El001G078840	jg4127
OG0013529	El001G078650	jg4144
OG0013530	El001G078630, El005G277630	jg4145
OG0013531	El001G078470	jg4161
OG0013532	El001G078420	jg4166
OG0013533	El001G078340	jg4170
OG0013534	El001G078320	jg4172
OG0013536	El001G078290	jg4174
OG0013537	El001G060170	jg5860
OG0013539	El001G060550	jg5824
OG0013540	El001G059460, El001G059670	jg5923
OG0013541	El001G059450, El001G059680	jg5924
OG0013542	El001G059000	jg5969
OG0013543	El001G058650	jg5993
OG0013544	El001G058560	jg6003
OG0013545	El001G058540	jg6005
OG0013546	El001G058400	jg6015
OG0013547	El001G057500	jg6114
OG0013548	El001G057490	jg6116
OG0013549	El001G057420	jg6120
OG0013550	El007G330170	jg23016
OG0013551	El007G330190	jg23013
OG0013552	El007G330200	jg23012
OG0013553	El007G330310	jg23002
OG0013554	El007G330410	jg22993
OG0013555	El007G330880	jg22946
OG0013556	El007G331640	jg22884
OG0013557	El007G331710, El004G219670	jg22877
OG0013558	El007G331730	jg22875
OG0013559	El002G113630	jg31316
OG0013560	El001G016480	jg14506
OG0013561	El007G327370	jg23291
OG0013562	El007G327290	jg23303
OG0013563	El007G327010	jg23327
OG0013564	El007G326920	jg23337
OG0013565	El007G326790	jg23354
OG0013566	El007G326550	jg23390
OG0013567	El007G326470	jg23396
OG0013568	El007G326380	jg23402
OG0013569	El007G326300	jg23409
OG0013570	El007G326230	jg23416
OG0013571	El007G326190	jg23419
OG0013572	El007G326080	jg23439
OG0013573	El007G326010	jg23443
OG0013574	El007G325940	jg23450
OG0013575	El007G325890	jg23456
OG0013576	El007G325830	jg23462
OG0013577	El005G276830	jg28008
OG0013578	El007G325520, El007G325670	jg23480
OG0013579	El007G325600	jg23485
OG0013580	El007G325230	jg23511
OG0013581	El007G325060	jg23528
OG0013582	El007G324670	jg23558
OG0013583	El007G324340	jg23592
OG0013584	El007G324330	jg23593
OG0013585	El007G324300	jg23597
OG0013586	El007G324190	jg23607
OG0013587	El007G324000, El007G324040	jg23615
OG0013588	El007G323880	jg23626
OG0013589	El007G323850	jg6395, jg23629
OG0013590	El007G323820	jg23632
OG0013591	El007G323670	jg23646
OG0013592	El002G110560	jg23651
OG0013593	El007G323510	jg23658
OG0013594	El007G323450	jg23664
OG0013596	El007G323390	jg23669
OG0013597	El007G323210	jg23689
OG0013599	El007G323030	jg23709
OG0013600	El007G322860	jg23718
OG0013601	El007G322740, El007G362230	jg23729
OG0013602	El007G322380	jg23759
OG0013603	El007G322310	jg23767
OG0013604	El007G322220	jg23776
OG0013605	El007G322140	jg23781
OG0013606	El007G322100	jg23785
OG0013608	El007G321990, El007G322000	jg23795
OG0013609	El001G000170	jg8233
OG0013610	El001G000190	jg8231
OG0013611	El001G000210	jg8229
OG0013612	El001G000850	jg8166
OG0013613	El001G000620	jg8191
OG0013614	El001G000450	jg8212
OG0013615	El001G000430	jg8214
OG0013616	El001G000410	jg8215
OG0013617	El001G001140	jg8119
OG0013618	El001G001220	jg8129
OG0013619	El001G001230	jg8130
OG0013620	El001G001320	jg8139
OG0013621	El001G001350	jg8143
OG0013622	El001G001560	jg8099
OG0013623	El001G001880	jg8070
OG0013624	El001G001940	jg8067
OG0013625	El001G002160	jg8046
OG0013626	El001G002140	jg8048
OG0013627	El001G002180	jg8044
OG0013628	El001G002250	jg8034
OG0013629	El001G002260	jg8033
OG0013630	El001G002350	jg8027
OG0013631	El002G084430	jg28584
OG0013632	El001G002870	jg7982
OG0013633	El001G003250	jg7944
OG0013634	El001G003490	jg7867
OG0013636	El001G003470	jg7864
OG0013637	El001G003570	jg7878
OG0013638	El001G003600	jg7881
OG0013639	El001G003720	jg7903
OG0013640	El001G003860	jg7914
OG0013641	El001G003880	jg7916
OG0013642	El001G004030	jg7928
OG0013643	El001G004150	jg7937
OG0013644	El001G004160	jg7938
OG0013645	El007G360300	jg20773
OG0013646	El007G360100	jg20787
OG0013647	El007G360040	jg20790
OG0013648	El007G359910	jg20800
OG0013649	El007G359660	jg20832
OG0013650	El007G359230	jg20850
OG0013651	El007G359050	jg20866, jg20863
OG0013652	El007G358980	jg20884
OG0013653	El006G298890	jg18401
OG0013655	El006G298770	jg18420, jg18418
OG0013656	El006G298750	jg18422
OG0013657	El006G299930	jg18300
OG0013658	El006G299120	jg18375
OG0013659	El006G299630	jg18320
OG0013660	El006G299800	jg18313
OG0013661	El006G300100	jg18285
OG0013662	El006G300110	jg18284
OG0013663	El006G300260	jg18268
OG0013664	El006G300300	jg18264
OG0013665	El006G300380	jg18258
OG0013666	El006G300440	jg18254
OG0013667	El006G304250, El006G300620	jg18238
OG0013668	El006G301280	jg18173
OG0013669	El006G301310	jg18170
OG0013670	El006G301460	jg18160
OG0013671	El006G301680	jg18144
OG0013672	El006G301750	jg18138
OG0013673	El006G301850	jg18127
OG0013674	El006G301900	jg18120
OG0013675	El006G302040	jg18102
OG0013676	El006G302360	jg18074
OG0013677	El006G302420	jg18068
OG0013678	El007G341670	jg21884
OG0013679	El006G302960	jg18022
OG0013680	El006G303180	jg17986
OG0013681	El006G303230	jg17983
OG0013682	El006G304180	jg17900
OG0013683	El006G304470	jg17862
OG0013684	El003G141930	jg8311
OG0013685	El006G305370	jg17797
OG0013686	El006G305510	jg17785
OG0013687	El006G305820	jg17757
OG0013688	El006G305860	jg17754
OG0013689	El006G306000, El006G306030	jg17731
OG0013690	El006G306100	jg17727
OG0013691	El006G306410	jg17693
OG0013692	El006G308380	jg17552
OG0013693	El006G308250	jg17568
OG0013694	El006G307440	jg17619
OG0013695	El004G194530, El006G307250	jg17637
OG0013696	El006G309540	jg17506
OG0013697	El006G309590	jg17504
OG0013698	El006G309920	jg17447
OG0013699	El005G274570	jg21781
OG0013700	El006G310970	jg17433
OG0013701	El006G311000	jg17436
OG0013702	El006G302290	jg18080
OG0013703	El002G130260	jg32788
OG0013704	El006G311240	jg17381
OG0013705	El006G311460	jg17371
OG0013706	El006G311840	jg17352
OG0013707	El006G312400	jg17324
OG0013708	El006G312580	jg17309
OG0013709	El005G238540	jg24259
OG0013710	El006G312820	jg17262
OG0013711	El006G313250	jg17240
OG0013712	El006G313360	jg17230
OG0013713	El006G313520, El002G129330	jg17221
OG0013714	El006G313890	jg17169
OG0013715	El003G156640	jg9696
OG0013716	El003G157360	jg9752
OG0013717	El005G235690	jg23960
OG0013718	El005G235230	jg14965
OG0013718	El005G235200	jg23918, jg838
OG0013719	El005G235160	jg23914
OG0013720	El005G235130	jg23911
OG0013721	El005G235120	jg23906
OG0013722	El005G235050	jg23898
OG0013723	El001G082240	jg3813
OG0013724	El001G082180	jg3821
OG0013725	El001G082100	jg3830
OG0013726	El001G082060	jg3835
OG0013727	El007G335920, El001G054330	jg22472
OG0013728	El007G337210	jg22334
OG0013729	El005G236110	jg23999
OG0013730	El005G236130	jg24001
OG0013731	El005G236390	jg24027
OG0013732	El005G236430	jg24032
OG0013733	El005G236580	jg24058
OG0013734	El007G349550	jg21353
OG0013735	El005G236950	jg24091
OG0013736	El005G237250	jg24122
OG0013737	El005G237500	jg24153
OG0013738	El005G237580	jg24161
OG0013739	El005G237640	jg24166
OG0013740	El003G157070	jg9730
OG0013741	El005G237890	jg24201
OG0013742	El005G238130	jg24218
OG0013743	El005G238230	jg24226
OG0013744	El005G238260	jg24287, jg24229
OG0013745	El005G238450	jg24245, jg25578
OG0013746	El005G238460	jg24247
OG0013747	El005G238730	jg24277
OG0013748	El005G238970	jg24315
OG0013749	El005G238920	jg24310
OG0013750	El005G239140	jg24334
OG0013751	El005G239150	jg24335
OG0013752	El005G239220	jg24342
OG0013753	El005G239260	jg24345
OG0013754	El005G239580	jg24369
OG0013755	El005G239650	jg24375
OG0013756	El005G239750	jg24386
OG0013757	El005G239840	jg24393
OG0013758	El005G240090	jg24420
OG0013759	El005G240250	jg24438
OG0013760	El005G240140	jg24425
OG0013761	El005G240630	jg24482
OG0013762	El005G240730	jg24493
OG0013763	El005G240990	jg24520
OG0013764	El005G241020	jg24522
OG0013765	El005G241340	jg24549
OG0013766	El005G241560	jg24574
OG0013767	El005G241720	jg24589
OG0013768	El005G241940	jg24614
OG0013769	El005G270130	jg27037
OG0013770	El005G242070	jg24626
OG0013771	El005G242410	jg24666
OG0013772	El005G242680	jg24693
OG0013773	El001G007910	jg7474
OG0013774	El005G243130	jg24730
OG0013775	El005G243150	jg24732
OG0013776	El005G243460	jg24757
OG0013777	El005G243530	jg24764
OG0013778	El005G243770	jg24781
OG0013779	El005G244020	jg24806
OG0013780	El006G289190	jg19298
OG0013781	El006G289480	jg19261
OG0013782	El006G289600	jg19248
OG0013783	El001G027070	jg15538
OG0013784	El006G289830	jg19225
OG0013785	El006G290080	jg19196
OG0013786	El006G290150	jg19188
OG0013787	El006G290260	jg19180
OG0013788	El006G297390, El006G290310	jg19177
OG0013789	El006G290720	jg19127
OG0013790	El006G290870	jg19137
OG0013791	El006G290890	jg19098, jg19140
OG0013793	El006G305460	jg17789
OG0013794	El006G291100	jg19079
OG0013795	El006G291210	jg19069
OG0013796	El008G368360, El006G291410	jg19056
OG0013798	El006G294570	jg18760
OG0013799	El006G294150	jg18793
OG0013800	El006G294050	jg18804
OG0013801	El006G293810	jg18815
OG0013802	El006G293700	jg18824
OG0013803	El006G293640	jg18830
OG0013804	El006G293580	jg18839
OG0013805	El006G293530	jg18846
OG0013806	El006G293180	jg18878
OG0013807	El006G292770	jg18914, jg6867
OG0013808	El006G292750	jg18916
OG0013809	El006G292630	jg18928
OG0013810	El006G292210	jg18974
OG0013811	El006G292220, El001G008430	jg18973
OG0013812	El006G292250	jg18968
OG0013813	El003G181990	jg11880
OG0013814	El006G295220	jg18710
OG0013816	El002G099300	jg30010
OG0013817	El002G100280	jg30115
OG0013818	El002G100510	jg30137
OG0013819	El002G100530	jg30139
OG0013820	El002G100600, El002G100590	jg30146
OG0013821	El002G100710	jg30166, jg30155, jg30178
OG0013822	El002G100820	jg30189, jg30202
OG0013823	El002G097270	jg29828
OG0013824	El002G101270	jg30240
OG0013825	El002G101410	jg30256
OG0013826	El002G101420	jg30257
OG0013828	El002G101520	jg30265
OG0013829	El002G101890	jg30300
OG0013830	El002G102010	jg30312
OG0013831	El002G102390	jg30349
OG0013832	El002G102200, El002G102220, El002G102240	jg30332
OG0013833	El002G102120	jg30325
OG0013834	El002G102100	jg30323
OG0013835	El002G102540	jg30362
OG0013836	El002G102780	jg30383
OG0013837	El002G103360	jg30436
OG0013838	El002G103400	jg30440
OG0013839	El002G103420	jg30443
OG0013840	El002G103520	jg30451
OG0013841	El002G103560	jg30455
OG0013842	El002G103680	jg30464
OG0013843	El002G103880	jg30485
OG0013844	El002G103910	jg30488
OG0013846	El002G104200	jg30514
OG0013847	El002G104380	jg30533
OG0013848	El002G104860	jg30588
OG0013849	El002G105160	jg30626
OG0013850	El002G105360	jg30643
OG0013851	El002G105780	jg30681
OG0013852	El002G105870	jg30689
OG0013853	El002G105880, El002G105890	jg30691
OG0013854	El002G106010	jg30703
OG0013855	El002G106050	jg30707
OG0013856	El002G106140	jg30717
OG0013857	El002G106550, El002G106220	jg30727
OG0013858	El002G106530	jg30765
OG0013859	El002G107910	jg30837
OG0013860	El002G107920	jg30838
OG0013861	El002G107940	jg30840
OG0013862	El002G107960	jg30841
OG0013863	El002G108700	jg30908
OG0013864	El002G109420	jg30980
OG0013865	El002G109490	jg30982
OG0013866	El002G109950	jg31028
OG0013867	El002G110330	jg31061, jg31069
OG0013868	El002G110610, El002G110720	jg31072, jg31064
OG0013869	El002G110640	jg31075
OG0013870	El002G111300	jg31092
OG0013871	El002G111180	jg31103
OG0013872	El002G111700	jg31140
OG0013873	El002G111720, El002G110440	jg31142
OG0013874	El002G111870	jg31155
OG0013875	El002G112570	jg31222
OG0013876	El004G217960	jg2295
OG0013877	El002G112800	jg31246
OG0013878	El002G112930	jg31259
OG0013879	El002G128400	jg32657
OG0013880	El003G160320	jg10034
OG0013881	El003G160170	jg10023
OG0013882	El003G159990	jg10000
OG0013883	El003G159980	jg9999
OG0013884	El003G159810	jg9983
OG0013885	El003G159520	jg9959
OG0013886	El003G159470	jg9954
OG0013887	El003G159440	jg9952
OG0013888	El003G150130	jg9128
OG0013889	El006G315120	jg17081
OG0013890	El006G315800	jg17047
OG0013891	El006G315780	jg17050
OG0013892	El006G315840	jg17041
OG0013893	El003G149560	jg9070
OG0013894	El006G315930	jg17030
OG0013895	El006G315940	jg17029
OG0013896	El001G052260	jg13570, jg17209, jg27268, jg21408, jg27269, jg17210, jg21409
OG0013897	El006G316050	jg17016
OG0013898	El006G315580	jg17056
OG0013899	El006G315470	jg17063
OG0013900	El006G318250	jg16830
OG0013901	El006G319060	jg16747
OG0013902	El004G228920	jg3268
OG0013903	El004G228910	jg3267
OG0013904	El006G319540	jg16692
OG0013905	El006G319810	jg16672
OG0013906	El006G320060	jg16657
OG0013907	El006G320330	jg16627
OG0013908	El006G320350	jg16625
OG0013909	El006G320390	jg16620
OG0013910	El006G320580	jg16589, jg27665
OG0013911	El006G321100	jg16567
OG0013912	El006G321290	jg16545
OG0013913	El006G321610	jg16512
OG0013914	El002G100210	jg30109
OG0013915	El002G099260	jg30006
OG0013916	El002G098730	jg29953
OG0013917	El002G098710	jg29951
OG0013919	El002G098250	jg29908
OG0013920	El002G098080	jg29891
OG0013921	El002G097470	jg29848
OG0013922	El002G097430	jg29844
OG0013923	El002G097360	jg29835
OG0013924	El002G097280, El002G097710	jg29829
OG0013925	El002G097140	jg29815
OG0013926	El002G096950	jg29792
OG0013927	El002G096570	jg29758
OG0013928	El002G096300	jg29733
OG0013929	El002G096280	jg29730
OG0013930	El002G095400	jg29642
OG0013931	El002G095290	jg29630
OG0013932	El002G095280	jg29629
OG0013933	El002G095100	jg29614
OG0013934	El002G095020	jg29610
OG0013935	El002G094160	jg29518
OG0013936	El002G094060	jg29510
OG0013937	El002G093850	jg29482
OG0013938	El005G269930	jg27004
OG0013939	El005G269920	jg27003
OG0013940	El001G047970	jg6783
OG0013941	El002G092820	jg29361
OG0013942	El002G092870	jg29365
OG0013943	El002G092420	jg29327
OG0013944	El002G092380	jg29323
OG0013945	El002G092280	jg29312
OG0013946	El002G092240	jg29308
OG0013947	El002G092170	jg29301
OG0013948	El002G092120	jg29296
OG0013949	El002G092060	jg29290
OG0013950	El002G091370	jg29227
OG0013951	El002G091250	jg29215
OG0013952	El002G091200	jg29210
OG0013953	El002G091140	jg29203
OG0013954	El001G029280	jg15797
OG0013955	El002G090510	jg29142
OG0013956	El002G090010	jg29099
OG0013957	El002G089880	jg29092
OG0013958	El002G089730	jg29078
OG0013959	El002G089570	jg29063
OG0013960	El002G089460	jg29036
OG0013961	El002G089450	jg29054
OG0013962	El002G089110	jg29021
OG0013963	El002G088810	jg28994
OG0013964	El002G088660	jg28980
OG0013965	El002G088530	jg28963
OG0013966	El002G088100	jg28928
OG0013967	El002G087920	jg28909
OG0013968	El002G087830	jg28900
OG0013969	El002G087530	jg28867
OG0013970	El002G087190	jg28838
OG0013971	El002G087030	jg28817
OG0013972	El002G086990, El002G089930	jg28813
OG0013973	El002G086790	jg28795
OG0013974	El002G086540	jg28771
OG0013975	El002G086270	jg28749
OG0013976	El002G086140	jg28741
OG0013977	El002G086100	jg28737
OG0013978	El002G085290	jg28660
OG0013979	El002G084990	jg28633
OG0013980	El002G084850	jg28620
OG0013981	El002G084820	jg28617
OG0013982	El002G084360	jg28576
OG0013983	El006G287760	jg19444
OG0013984	El002G083850	jg28524
OG0013985	El002G083690	jg28509
OG0013986	El002G083670	jg28507
OG0013987	El002G083640	jg28504
OG0013988	El002G083620	jg28503
OG0013989	El002G083560	jg28498
OG0013990	El002G083220	jg28463
OG0013991	El002G083310	jg28470
OG0013992	El002G083120	jg28454
OG0013993	El002G082820	jg28437
OG0013994	El002G082800	jg28435
OG0013995	El006G287160	jg19500
OG0013996	El002G082750	jg28431
OG0013997	El001G017660	jg14617
OG0013998	El002G082420	jg28397
OG0013999	El001G067630	jg5211
OG0014000	El001G066900	jg5280
OG0014001	El001G061270	jg5766
OG0014002	El001G067030	jg5267
OG0014003	El001G067060	jg5262
OG0014004	El001G067470	jg5224
OG0014005	El001G066710	jg5299
OG0014006	El001G065970	jg5373
OG0014007	El001G065700	jg5393
OG0014008	El001G065690	jg5394
OG0014009	El001G065680	jg5395
OG0014010	El001G065620	jg5399
OG0014011	El001G065590	jg5402
OG0014012	El001G065430	jg5418
OG0014013	El001G065420	jg5419
OG0014014	El001G065260	jg5433
OG0014015	El001G065160	jg5441
OG0014016	El001G065120	jg5444
OG0014018	El001G064250	jg5501
OG0014019	El001G064170	jg5508
OG0014020	El001G063950	jg5530
