Orthogroup	Erysimum_linariifolium	Cardamine_hirsuta
OG0015773	El006G321660	CARHR111880
OG0015774	El006G321680	CARHR111860
OG0015775	El006G321790	CARHR115960
OG0015776	El002G098540	CARHR015000
OG0015777	El002G098320	CARHR014830
OG0015778	El002G098210	CARHR014730
OG0015779	El002G098200	CARHR014720
OG0015780	El002G098180	CARHR014700
OG0015781	El002G098100	CARHR014620
OG0015782	El002G097890	CARHR014400
OG0015783	El002G097840	CARHR014360
OG0015784	El002G097480	CARHR014210
OG0015785	El002G097530	CARHR014260
OG0015786	El002G097320	CARHR014070
OG0015787	El002G097190	CARHR013890
OG0015788	El002G096870	CARHR013600
OG0015790	El002G096780	CARHR013540
OG0015791	El002G096540	CARHR013310
OG0015792	El002G096150	CARHR012940
OG0015793	El002G096060	CARHR012850
OG0015794	El002G095960	CARHR012780
OG0015795	El002G095900	CARHR012720
OG0015796	El002G095840	CARHR012660
OG0015797	El002G095720	CARHR012550
OG0015798	El002G095730	CARHR012560
OG0015799	El002G095490	CARHR012410
OG0015800	El002G095120	CARHR012080
OG0015801	El002G094970	CARHR011970
OG0015802	El002G094810	CARHR011830
OG0015803	El004G199120	CARHR050560
OG0015804	El002G094650	CARHR011620
OG0015805	El002G094370	CARHR011430
OG0015806	El002G093950	CARHR011100
OG0015807	El002G093900	CARHR011050
OG0015808	El002G093870	CARHR011020
OG0015809	El002G093760	CARHR010880
OG0015810	El002G093550	CARHR010710
OG0015811	El002G093510	CARHR010680
OG0015812	El002G093350	CARHR010520
OG0015813	El002G093210	CARHR010360
OG0015814	El002G092630	CARHR009800
OG0015815	El002G092650	CARHR009820
OG0015816	El002G092810	CARHR009870
OG0015817	El002G092860	CARHR009960
OG0015818	El002G093030	CARHR010160
OG0015819	El002G092480	CARHR009650
OG0015820	El002G092260	CARHR009420
OG0015821	El002G092250	CARHR009410
OG0015822	El002G092080	CARHR009270
OG0015823	El002G092000	CARHR009230
OG0015824	El002G091980	CARHR009200
OG0015825	El002G091880	CARHR009090
OG0015826	El002G091780	CARHR008930
OG0015827	El002G091520	CARHR008690
OG0015828	El002G091320	CARHR008490
OG0015829	El002G091410	CARHR008600
OG0015830	El002G090820	CARHR007930
OG0015831	El002G090340	CARHR007490
OG0015832	El002G090360	CARHR007520
OG0015833	El001G046660	CARHR153580
OG0015834	El002G090100	CARHR007300
OG0015835	El002G089820	CARHR007030
OG0015836	El002G089510	CARHR006750
OG0015837	El002G089430	CARHR006680
OG0015838	El002G089370	CARHR006640
OG0015839	El002G088930	CARHR006160
OG0015840	El002G089230	CARHR006530
OG0015841	El002G089210	CARHR006510
OG0015842	El002G089090	CARHR006390
OG0015843	El002G089060	CARHR006370
OG0015844	El002G088900	CARHR006140
OG0015845	El002G088890	CARHR006130
OG0015846	El002G088870	CARHR006110
OG0015847	El002G088820	CARHR006060
OG0015848	El002G088300	CARHR005480
OG0015849	El002G107330, El002G088150	CARHR005370
OG0015850	El007G348760	CARHR183670
OG0015851	El002G088140	CARHR005380
OG0015852	El002G088120	CARHR005350
OG0015853	El002G087650	CARHR004930
OG0015854	El002G087600	CARHR004890
OG0015855	El002G087260	CARHR004590
OG0015856	El002G087240	CARHR004560
OG0015857	El002G087180	CARHR004500
OG0015858	El002G087100	CARHR004410
OG0015859	El002G087070	CARHR004380
OG0015860	El002G087060	CARHR004370
OG0015861	El002G086970	CARHR004280
OG0015862	El002G086590	CARHR003920
OG0015863	El001G059370	CARHR290280
OG0015864	El002G085890	CARHR003370
OG0015865	El002G085860	CARHR003340
OG0015866	El002G085850	CARHR003330
OG0015867	El002G085400	CARHR002920
OG0015868	El002G085640	CARHR003160
OG0015869	El002G085260	CARHR002780
OG0015870	El002G085240	CARHR002770
OG0015871	El002G085230	CARHR002760
OG0015872	El002G085080	CARHR002550
OG0015873	El002G084890	CARHR002440
OG0015874	El002G084530	CARHR002140
OG0015875	El002G084400	CARHR002000
OG0015876	El002G084290	CARHR001930
OG0015877	El002G084080	CARHR001710
OG0015878	El002G084180	CARHR001800
OG0015879	El002G084010	CARHR001640
OG0015880	El002G083990	CARHR001620
OG0015881	El002G083580	CARHR001190
OG0015882	El002G083410	CARHR001010
OG0015883	El003G180190, El002G083010	CARHR000620
OG0015884	El002G082960	CARHR000550
OG0015885	El002G082790	CARHR000470
OG0015886	El002G082780	CARHR000460
OG0015887	El002G082770	CARHR000450
OG0015888	El002G082720	CARHR000410
OG0015889	El002G082690	CARHR000380
OG0015891	El002G082580	CARHR000280
OG0015892	El002G082500	CARHR000210
OG0015893	El002G082430	CARHR000150
OG0015894	El001G067730	CARHR199540
OG0015895	El001G066930	CARHR198760
OG0015896	El001G067080	CARHR198900
OG0015897	El001G067320	CARHR199120
OG0015898	El001G067420	CARHR199200
OG0015899	El001G067490	CARHR199280
OG0015900	El001G066820	CARHR198660
OG0015901	El001G066730	CARHR198570
OG0015902	El001G066700	CARHR198540
OG0015903	El001G065930	CARHR197800
OG0015904	El001G066010	CARHR197880
OG0015905	El001G066090	CARHR197960
OG0015906	El001G066170	CARHR198030
OG0015907	El001G066310	CARHR198140
OG0015908	El001G065440	CARHR197410
OG0015909	El001G065070	CARHR197050
OG0015910	El005G236710	CARHR076540
OG0015911	El001G065200	CARHR197160
OG0015912	El001G064490	CARHR196720
OG0015913	El001G064330	CARHR196570
OG0015914	El001G064140	CARHR196350
OG0015915	El001G064080	CARHR196290
OG0015916	El001G064030	CARHR196240
OG0015917	El001G063740	CARHR195970
OG0015918	El001G063580	CARHR195830
OG0015919	El001G063600	CARHR195850
OG0015920	El001G063500	CARHR195750
OG0015921	El001G063300	CARHR195610
OG0015922	El001G063230	CARHR195540
OG0015923	El001G063200	CARHR195520
OG0015924	El001G062800	CARHR195170
OG0015925	El001G062700	CARHR195090
OG0015926	El001G062450	CARHR194850
OG0015927	El001G062440	CARHR194840
OG0015928	El001G062310	CARHR194640
OG0015929	El001G062280	CARHR194610
OG0015930	El002G091340	CARHR008520
OG0015931	El001G061980	CARHR194360
OG0015932	El001G061780	CARHR194240
OG0015933	El001G061770	CARHR194230
OG0015934	El001G061660	CARHR194150
OG0015935	El001G061240	CARHR193790
OG0015936	El001G051510	CARHR187130
OG0015937	El001G051080	CARHR186840
OG0015938	El001G050890	CARHR186740, CARHR186730, CARHR107860, CARHR058520
OG0015939	El001G050880	CARHR186720
OG0015940	El001G049950	CARHR186230
OG0015941	El001G049630	CARHR186120
OG0015942	El001G049380	CARHR185990
OG0015943	El001G049370	CARHR185980
OG0015945	El007G345230	CARHR185570
OG0015946	El001G018480	CARHR157620
OG0015947	El007G345260	CARHR287990
OG0015948	El003G158160	CARHR233880
OG0015949	El007G346280	CARHR182660
OG0015950	El007G347410	CARHR183120
OG0015951	El007G348740	CARHR183620
OG0015952	El007G349380	CARHR183980
OG0015953	El007G348980	CARHR183800
OG0015954	El001G064100	CARHR196310
OG0015955	El001G075000	CARHR206320
OG0015956	El001G074940	CARHR206250
OG0015957	El001G067790	CARHR199590
OG0015958	El001G067800	CARHR199600
OG0015959	El001G075100	CARHR206390
OG0015960	El001G075370	CARHR206660
OG0015961	El006G317870	CARHR184310
OG0015962	El002G128100	CARHR036000
OG0015963	El007G350660	CARHR184240
OG0015964	El001G075590	CARHR207080
OG0015965	El001G075900	CARHR206980
OG0015966	El001G076070	CARHR206840
OG0015967	El001G076130	CARHR206790
OG0015968	El001G076260	CARHR207260
OG0015969	El001G076280	CARHR207280
OG0015970	El001G076290	CARHR207290
OG0015971	El001G076430	CARHR207450
OG0015972	El001G076450	CARHR207470
OG0015973	El001G076500	CARHR207520
OG0015974	El001G076530	CARHR207580
OG0015975	El001G076560	CARHR207600
OG0015976	El001G076910	CARHR207870
OG0015977	El005G251560	CARHR090110
OG0015978	El001G077060	CARHR208000
OG0015979	El001G077140	CARHR208100
OG0015980	El001G077250	CARHR208170
OG0015981	El001G077600	CARHR208370
OG0015982	El002G101150	CARHR017600
OG0015983	El001G077940	CARHR208680
OG0015984	El001G078000	CARHR208750
OG0015985	El001G078100	CARHR208890
OG0015986	El001G051820	CARHR187340
OG0015987	El001G051840	CARHR187290
OG0015988	El001G051860	CARHR187270
OG0015989	El001G052190	CARHR187500
OG0015990	El001G053040	CARHR188140
OG0015991	El001G053520	CARHR188280
OG0015992	El001G054320	CARHR188520
OG0015993	El001G054470	CARHR188580
OG0015994	El001G054520	CARHR188640
OG0015995	El001G054730	CARHR188730
OG0015996	El001G055540	CARHR189130
OG0015997	El001G055510	CARHR189090
OG0015998	El001G055290	CARHR188930
OG0015999	El001G055280	CARHR188920
OG0016000	El001G055800	CARHR189440
OG0016001	El001G055850	CARHR189490
OG0016002	El001G056160	CARHR189680
OG0016003	El001G056190	CARHR189710
OG0016004	El001G056320	CARHR189800
OG0016005	El005G269420	CARHR102220
OG0016006	El001G056520	CARHR190020
OG0016007	El001G056600	CARHR190080
OG0016008	El001G057000	CARHR190410
OG0016009	El001G057110	CARHR190470
OG0016010	El007G329960	CARHR274620
OG0016011	El007G329940	CARHR274640
OG0016012	El001G041380	CARHR147920
OG0016013	El007G329750	CARHR274830
OG0016014	El007G329460	CARHR275130
OG0016015	El007G329440	CARHR275150
OG0016016	El007G329210	CARHR275370
OG0016017	El007G329090	CARHR275470
OG0016018	El007G328690	CARHR275820
OG0016019	El007G328640	CARHR275860
OG0016020	El007G328470	CARHR276000
OG0016021	El007G328380	CARHR276100
OG0016022	El007G328370	CARHR276110
OG0016023	El007G328090	CARHR276350
OG0016024	El007G328010	CARHR276440
OG0016025	El007G327860	CARHR276540
OG0016026	El007G327730	CARHR276710
OG0016027	El007G327640	CARHR276800
OG0016028	El007G327510	CARHR276890
OG0016029	El007G332660	CARHR272670
OG0016030	El007G332820	CARHR272470, CARHR272460, CARHR272450
OG0016031	El007G332920	CARHR272380
OG0016032	El007G332930	CARHR272370
OG0016033	El007G333000	CARHR272310
OG0016034	El006G304230, El007G333040	CARHR272270
OG0016035	El007G333300	CARHR272040
OG0016036	El007G333320	CARHR272020
OG0016037	El001G021570	CARHR160900
OG0016038	El001G021490	CARHR160830
OG0016039	El001G021320	CARHR160630
OG0016040	El001G020900	CARHR160280
OG0016041	El001G020530	CARHR159940
OG0016042	El001G020490	CARHR159910
OG0016043	El001G020440	CARHR159850
OG0016044	El001G020320	CARHR159600
OG0016045	El001G020210	CARHR159170
OG0016046	El001G020060	CARHR159060
OG0016047	El001G019620	CARHR158780
OG0016048	El001G019540	CARHR158670
OG0016049	El001G019510	CARHR158600
OG0016050	El001G055260	CARHR188910
OG0016051	El001G019210	CARHR158260
OG0016052	El001G018830	CARHR157910
OG0016053	El001G018650	CARHR157810
OG0016054	El001G018630	CARHR157790
OG0016055	El002G115940	CARHR029540
OG0016056	El001G018070	CARHR157200
OG0016057	El001G018040	CARHR157170
OG0016058	El001G018000	CARHR157150
OG0016059	El001G017920	CARHR157070
OG0016060	El001G017840	CARHR157000
OG0016061	El001G017790	CARHR156950
OG0016062	El007G327620	CARHR276810
OG0016063	El001G017710	CARHR156890
OG0016064	El001G017670	CARHR156850
OG0016065	El001G017520	CARHR156730, CARHR054080
OG0016066	El001G017460	CARHR156640
OG0016067	El001G017370	CARHR156550
OG0016068	El001G017290	CARHR156480
OG0016069	El001G017210	CARHR156380
OG0016070	El001G017130	CARHR156300
OG0016071	El001G017120	CARHR156290
OG0016072	El001G016840	CARHR156130
OG0016073	El001G016780	CARHR156090
OG0016074	El001G016770	CARHR156080
OG0016075	El001G016760	CARHR156070
OG0016076	El001G016710	CARHR156040
OG0016077	El001G016350	CARHR155610
OG0016078	El001G016170	CARHR155520
OG0016079	El001G016080	CARHR154880
OG0016080	El001G015810	CARHR155230
OG0016081	El001G014760	CARHR149920
OG0016082	El001G014290	CARHR150430
OG0016083	El001G014200, El005G260980	CARHR150610
OG0016084	El001G012680	CARHR104480
OG0016085	El001G011870	CARHR098710
OG0016086	El001G011820	CARHR153370
OG0016087	El001G011770	CARHR184560
OG0016088	El001G011740	CARHR152570
OG0016089	El001G040280	CARHR147050
OG0016090	El003G190950	CARHR152510
OG0016091	El002G084280	CARHR001920
OG0016092	El004G218830	CARHR060870
OG0016093	El004G217730	CARHR060060
OG0016094	El004G218720	CARHR060760
OG0016095	El004G218870	CARHR060910
OG0016096	El004G218430	CARHR060550
OG0016097	El004G219470	CARHR061440
OG0016098	El004G219700	CARHR061660
OG0016099	El005G248300	CARHR087030
OG0016100	El004G219560	CARHR061530
OG0016101	El004G219810	CARHR061720
OG0016102	El004G219940	CARHR061800
OG0016103	El004G219960	CARHR061810
OG0016104	El004G220070	CARHR061890
OG0016105	El004G220080	CARHR061900
OG0016106	El004G220240	CARHR062080
OG0016107	El004G220420	CARHR062230
OG0016108	El004G220430	CARHR062240
OG0016109	El004G220640	CARHR062440
OG0016110	El004G220650	CARHR062450
OG0016111	El004G220800, El007G360500	CARHR062560
OG0016112	El004G221160	CARHR062940
OG0016113	El004G221360	CARHR292590, CARHR063080
OG0016114	El004G221480	CARHR063170
OG0016116	El004G221750	CARHR063320
OG0016117	El001G051720	CARHR187380
OG0016118	El004G222270	CARHR063860
OG0016119	El004G222290	CARHR063900
OG0016120	El004G222480	CARHR064080
OG0016121	El004G222680	CARHR064180
OG0016122	El004G222990	CARHR064390
OG0016123	El004G223010	CARHR064410
OG0016124	El004G223150	CARHR064540
OG0016125	El004G223170	CARHR064580
OG0016126	El004G223210	CARHR064620
OG0016127	El004G223300	CARHR291240
OG0016128	El004G223360	CARHR291180
OG0016129	El004G223420	CARHR291140
OG0016130	El004G223480	CARHR291100
OG0016131	El004G223490	CARHR291090
OG0016132	El004G223520	CARHR291060
OG0016133	El004G223540	CARHR291040
OG0016134	El004G223580	CARHR290990
OG0016135	El004G223600	CARHR290970
OG0016136	El004G223990	CARHR064910
OG0016137	El004G231460	CARHR071590
OG0016138	El004G231260	CARHR071470
OG0016139	El004G231240	CARHR071450
OG0016140	El004G231080	CARHR071380
OG0016141	El004G230760	CARHR071170
OG0016142	El004G230700	CARHR071140
OG0016143	El004G230520	CARHR070970
OG0016144	El004G230450, El001G032750	CARHR070860
OG0016145	El004G230250	CARHR070700
OG0016146	El004G229900	CARHR070420
OG0016148	El004G229660	CARHR070260
OG0016149	El004G229570	CARHR070180
OG0016150	El004G229490	CARHR070110
OG0016151	El005G270070	CARHR103010
OG0016152	El004G229400	CARHR070030
OG0016153	El004G229380	CARHR070010
OG0016154	El004G229280	CARHR069950
OG0016155	El004G229270	CARHR069940
OG0016156	El004G229060	CARHR069800
OG0016157	El004G229040	CARHR069780
OG0016158	El004G228950	CARHR069700
OG0016159	El004G228900	CARHR069650
OG0016160	El004G228620	CARHR069400
OG0016161	El004G228290	CARHR069060
OG0016162	El004G228260	CARHR069040
OG0016163	El004G228160	CARHR068960
OG0016164	El002G128950	CARHR036460
OG0016165	El004G228020	CARHR068850
OG0016166	El004G228000	CARHR068830
OG0016167	El004G227970	CARHR068780
OG0016168	El004G227800	CARHR068590
OG0016169	El004G227620	CARHR068410
OG0016170	El004G227540	CARHR068320
OG0016171	El004G227460	CARHR068240
OG0016172	El004G227420	CARHR068200
OG0016173	El004G227320	CARHR068080
OG0016174	El004G227230	CARHR067970
OG0016176	El004G227170	CARHR067930
OG0016177	El004G227120	CARHR067850
OG0016178	El004G227080	CARHR067810
OG0016179	El004G226870	CARHR067590
OG0016180	El004G226860	CARHR067580
OG0016181	El004G226800	CARHR067510
OG0016182	El004G226550	CARHR067170
OG0016183	El004G226390	CARHR067080
OG0016184	El004G226160	CARHR066860
OG0016185	El004G226020	CARHR066720
OG0016186	El004G225640	CARHR066430
OG0016187	El004G225560	CARHR066390
OG0016188	El004G225490	CARHR066370
OG0016189	El004G225290	CARHR066160
OG0016190	El004G225250	CARHR066110
OG0016191	El004G225220	CARHR066080
OG0016192	El004G225200	CARHR066060
OG0016193	El004G225170	CARHR066030
OG0016194	El004G225100	CARHR065960
OG0016195	El004G224770	CARHR065600
OG0016196	El004G224590	CARHR065460
OG0016197	El004G224570	CARHR065440
OG0016198	El004G224550	CARHR065410
OG0016199	El004G232220	CARHR072360
OG0016200	El004G232320	CARHR072500
OG0016201	El004G232330	CARHR072510
OG0016202	El004G232360	CARHR072540
OG0016203	El004G232420	CARHR072640
OG0016205	El004G233110	CARHR073220
OG0016206	El004G233350	CARHR073480
OG0016207	El004G233450	CARHR073600
OG0016208	El004G234330	CARHR074300
OG0016209	El004G234340	CARHR074310
OG0016210	El004G234440	CARHR074400
OG0016211	El004G234450	CARHR074420
OG0016212	El004G234500	CARHR074450
OG0016213	El004G234650	CARHR074590
OG0016214	El004G234810	CARHR074690
OG0016215	El004G234760	CARHR122860
OG0016216	El004G234750	CARHR063820
OG0016217	El004G234740	CARHR074760
OG0016218	El005G248610	CARHR087340
OG0016219	El005G248760	CARHR087470
OG0016220	El005G249030	CARHR087700
OG0016221	El005G249070	CARHR087740
OG0016222	El005G249490	CARHR088220
OG0016224	El007G347790	CARHR088420
OG0016225	El005G249780	CARHR088510
OG0016226	El005G250130	CARHR088820
OG0016227	El007G352460, El005G250350	CARHR089060
OG0016228	El005G251110	CARHR089710
OG0016229	El005G251210	CARHR089800
OG0016230	El005G251480	CARHR090040
OG0016231	El005G251980	CARHR090460
OG0016232	El005G252120	CARHR090580
OG0016233	El005G252360	CARHR090800
OG0016234	El005G252580	CARHR091020
OG0016235	El005G252640	CARHR091080
OG0016236	El005G252930	CARHR091380
OG0016237	El005G253000	CARHR091470
OG0016238	El005G253010	CARHR091480
OG0016239	El005G253020	CARHR091490
OG0016240	El005G253050	CARHR091520
OG0016242	El005G253340	CARHR091770
OG0016243	El005G253530	CARHR092010
OG0016245	El005G253730	CARHR092190
OG0016246	El005G253750	CARHR092210
OG0016247	El005G253850	CARHR092250
OG0016248	El005G253880	CARHR092280
OG0016249	El005G254060	CARHR092450
OG0016250	El005G254310	CARHR092700
OG0016251	El005G254380	CARHR092770
OG0016252	El005G254410	CARHR092800
OG0016253	El005G254500	CARHR092900
OG0016254	El005G254790	CARHR093220
OG0016255	El005G254870	CARHR093260
OG0016256	El005G255060	CARHR093330
OG0016257	El005G255150	CARHR093380
OG0016258	El005G255220	CARHR093420
OG0016259	El005G255670	CARHR093720
OG0016260	El005G255860	CARHR093910
OG0016261	El005G255980	CARHR094050
OG0016262	El005G256240, El005G256220	CARHR094280
OG0016263	El005G256310	CARHR094340
OG0016265	El005G256610	CARHR094600
OG0016266	El005G257140	CARHR095070
OG0016267	El005G257160	CARHR095090
OG0016268	El005G257250	CARHR095180
OG0016269	El005G257330	CARHR095310
OG0016270	El005G257340	CARHR095320
OG0016271	El005G257480	CARHR095430
OG0016272	El005G258310	CARHR096240
OG0016273	El004G198400, El004G198390	CARHR049870
OG0016274	El005G258590	CARHR096490
OG0016275	El005G258680	CARHR096540
OG0016276	El005G258750	CARHR096620
OG0016277	El005G268160	CARHR101060
OG0016278	El005G259850	CARHR097520
OG0016279	El005G259650	CARHR097400
OG0016280	El005G259570	CARHR097330
OG0016281	El005G260840	CARHR097920
OG0016282	El005G261030	CARHR098100
OG0016283	El005G261330	CARHR098350
OG0016284	El005G264030	CARHR099090
OG0016285	El005G264430	CARHR099190
OG0016286	El005G264960	CARHR099400
OG0016287	El005G266760	CARHR099930
OG0016288	El005G267110	CARHR100160
OG0016289	El005G267140	CARHR100190
OG0016290	El005G267170	CARHR100220
OG0016291	El005G267730	CARHR100600
OG0016292	El005G267880	CARHR100790
